geo,time,bx_trf_pwkr_dt_gd_zs
abw,1991,0.29466
abw,1992,0.27395
abw,1993,0.30951
abw,1994,0.31393
abw,1995,0.10154
abw,1996,0.1174
abw,1997,0.12034
abw,1998,0.0973
abw,1999,0.03535
abw,2000,0.05785
abw,2001,0.06954
abw,2002,0.06849
abw,2003,0.01354
abw,2004,0.06543
abw,2005,0.03518
abw,2006,0.04274
abw,2007,0.19868
abw,2008,0.24624
abw,2009,0.36217
abw,2010,0.20799
abw,2011,0.20815
abw,2012,0.19176
abw,2013,0.23234
abw,2014,0.26749
abw,2015,0.27283
abw,2016,1.76572
abw,2017,1.81541
abw,2018,1.15297
afg,2005,0
afg,2006,0
afg,2007,0
afg,2008,0.88572
afg,2009,1.13316
afg,2010,2.38516
afg,2011,1.00598
afg,2012,1.10219
afg,2013,1.72321
afg,2014,1.23611
afg,2015,1.822
afg,2016,3.46484
afg,2017,4.38709
afg,2018,4.45098
afg,2019,4.40743
afg,2020,3.92181
ago,1996,0.06832
ago,2005,0
ago,2006,0
ago,2007,0
ago,2008,0.09271
ago,2009,0.00023
ago,2010,0.02145
ago,2011,0.00018
ago,2012,0.03151
ago,2013,0.0268
ago,2014,0.02125
ago,2015,0.00957
ago,2016,0.00394
ago,2017,0.00116
ago,2018,0.00156
ago,2019,0.00385
ago,2020,0.0138
alb,1992,23.27596
alb,1993,28.00942
alb,1994,16.32684
alb,1995,17.858
alb,1996,17.21755
alb,1997,13.29635
alb,1998,19.80153
alb,1999,12.67698
alb,2000,17.17641
alb,2001,17.82973
alb,2002,16.87117
alb,2003,15.838
alb,2004,16.15481
alb,2005,16.01705
alb,2006,15.28166
alb,2007,13.74895
alb,2008,14.48281
alb,2009,14.26161
alb,2010,13.30246
alb,2011,12.04024
alb,2012,11.52429
alb,2013,10.03308
alb,2014,10.7423
alb,2015,11.33644
alb,2016,11.01077
alb,2017,10.07568
alb,2018,9.62106
alb,2019,9.56357
alb,2020,9.84702
arg,1978,0.04476
arg,1979,0.06065
arg,1980,0.07276
arg,1981,0.05338
arg,1982,0.03321
arg,1983,0.02693
arg,1984,0.04046
arg,1985,0.03054
arg,1986,0.02885
arg,1987,0.0306
arg,1988,0.02399
arg,1989,0.03466
arg,1990,0.01616
arg,1991,0.01008
arg,1992,0.00673
arg,1993,0.02437
arg,1994,0.02424
arg,1995,0.02465
arg,1996,0.02388
arg,1997,0.02243
arg,1998,0.02291
arg,1999,0.02268
arg,2000,0.03038
arg,2001,0.07056
arg,2002,0.21144
arg,2003,0.2143
arg,2004,0.18935
arg,2005,0.21742
arg,2006,0.23247
arg,2007,0.21093
arg,2008,0.19503
arg,2009,0.18876
arg,2010,0.15209
arg,2011,0.13154
arg,2012,0.10578
arg,2013,0.09692
arg,2014,0.09602
arg,2015,0.08313
arg,2016,0.07023
arg,2017,0.07457
arg,2018,0.09955
arg,2019,0.11987
arg,2020,0.16208
arm,1995,4.8593
arm,1996,9.62636
arm,1997,13.96691
arm,1998,8.8
arm,1999,9.89726
arm,2000,9.52937
arm,2001,9.87695
arm,2002,11.10492
arm,2003,11.96483
arm,2004,22.01857
arm,2005,18.6764
arm,2006,18.31282
arm,2007,17.86141
arm,2008,16.32705
arm,2009,16.64916
arm,2010,18.02684
arm,2011,17.73422
arm,2012,18.03302
arm,2013,19.71138
arm,2014,17.90444
arm,2015,14.13274
arm,2016,13.10746
arm,2017,13.34774
arm,2018,11.94432
arm,2019,11.2191
arm,2020,10.49746
atg,1986,3.85112
atg,1987,3.48319
atg,1988,3.0948
atg,1989,3.0074
atg,1990,2.72778
atg,1991,0.63278
atg,1992,0.54374
atg,1993,2.17306
atg,1994,2.02707
atg,1995,0.57742
atg,1996,1.41081
atg,1997,1.40123
atg,1998,2.57681
atg,1999,2.40074
atg,2000,2.09869
atg,2001,2.9578
atg,2002,1.74883
atg,2003,1.91176
atg,2004,1.91378
atg,2005,1.78946
atg,2006,1.66937
atg,2007,1.58318
atg,2008,1.59323
atg,2009,1.68185
atg,2010,1.75831
atg,2011,1.78375
atg,2012,1.73809
atg,2013,1.78826
atg,2014,2.5668
atg,2015,2.33744
atg,2016,1.85897
atg,2017,1.63627
atg,2018,2.04044
atg,2019,2.18991
atg,2020,2.65139
aus,1970,0.43622
aus,1971,0.38929
aus,1972,0.43987
aus,1973,0.43943
aus,1974,0.34699
aus,1975,0.29447
aus,1976,0.29045
aus,1977,0.29582
aus,1978,0.35065
aus,1979,0.36742
aus,1980,0.42097
aus,1981,0.41859
aus,1982,0.39728
aus,1983,0.50767
aus,1984,0.49388
aus,1985,0.55879
aus,1986,0.57759
aus,1987,0.7372
aus,1988,0.79838
aus,1989,0.80137
aus,1990,0.76112
aus,1991,0.76247
aus,1992,0.59177
aus,1993,0.35302
aus,1994,0.39558
aus,1995,0.11929
aus,1996,0.12912
aus,1997,0.12376
aus,1998,0.12558
aus,1999,0.13668
aus,2000,0.12473
aus,2001,0.1284
aus,2002,0.1178
aus,2003,0.13941
aus,2004,0.13428
aus,2005,0.1353
aus,2006,0.13575
aus,2007,0.15713
aus,2008,0.14463
aus,2009,0.14381
aus,2010,0.16247
aus,2011,0.17521
aus,2012,0.15553
aus,2013,0.15494
aus,2014,0.15875
aus,2015,0.16102
aus,2016,0.17045
aus,2017,0.15087
aus,2018,0.1303
aus,2019,0.12588
aus,2020,0.08967
aut,1970,0.10783
aut,1971,0.13865
aut,1972,0.16432
aut,1973,0.17819
aut,1974,0.23004
aut,1975,0.2178
aut,1976,0.24508
aut,1977,0.23084
aut,1978,0.24823
aut,1979,0.26833
aut,1980,0.29823
aut,1981,0.31521
aut,1982,0.30959
aut,1983,0.29743
aut,1984,0.29074
aut,1985,0.29024
aut,1986,0.30601
aut,1987,0.32241
aut,1988,0.33671
aut,1989,0.35275
aut,1990,0.38136
aut,1991,0.44442
aut,1992,0.41793
aut,1993,0.40391
aut,1994,0.41513
aut,1995,0.42003
aut,1996,0.41487
aut,1997,0.43004
aut,1998,0.64906
aut,1999,0.83301
aut,2000,0.91465
aut,2001,0.89819
aut,2002,0.92602
aut,2003,0.95173
aut,2004,0.83627
aut,2005,0.73191
aut,2006,0.74853
aut,2007,0.74916
aut,2008,0.73829
aut,2009,0.77203
aut,2010,0.76056
aut,2011,0.75305
aut,2012,0.73966
aut,2013,0.75815
aut,2014,0.73204
aut,2015,0.74969
aut,2016,0.72949
aut,2017,0.70865
aut,2018,0.66406
aut,2019,0.66672
aut,2020,0.69251
aze,1995,0.1241
aze,1996,0.12902
aze,1997,0.13114
aze,1998,0.14155
aze,1999,1.18941
aze,2000,1.08352
aze,2001,1.82428
aze,2002,2.619
aze,2003,2.14322
aze,2004,2.34527
aze,2005,4.70518
aze,2006,3.76597
aze,2007,3.83577
aze,2008,3.10798
aze,2009,2.8327
aze,2010,2.6655
aze,2011,2.87041
aze,2012,2.85601
aze,2013,2.33693
aze,2014,2.45391
aze,2015,2.3928
aze,2016,1.69842
aze,2017,2.77341
aze,2018,2.60181
aze,2019,2.64699
aze,2020,3.29308
bdi,2004,0.00457
bdi,2005,0.00641
bdi,2006,0.0009
bdi,2007,0.01401
bdi,2008,0.22615
bdi,2009,1.58478
bdi,2010,1.69767
bdi,2011,2.0334
bdi,2012,1.99004
bdi,2013,1.98397
bdi,2014,2.07935
bdi,2015,1.64416
bdi,2016,1.14447
bdi,2017,1.22719
bdi,2018,1.81108
bdi,2019,1.83659
bdi,2020,1.6057
bel,1975,1.0084
bel,1976,0.92656
bel,1977,0.91118
bel,1978,0.94469
bel,1979,0.89569
bel,1980,0.89812
bel,1981,0.90602
bel,1982,0.9092
bel,1983,0.97353
bel,1984,0.93586
bel,1985,0.94737
bel,1986,0.9152
bel,1987,0.85357
bel,1988,0.88117
bel,1989,1.66642
bel,1990,1.74505
bel,1991,1.8871
bel,1992,1.90629
bel,1993,2.03841
bel,1994,1.8837
bel,1995,1.71399
bel,1996,1.77185
bel,1997,1.71301
bel,1998,1.62621
bel,1999,1.7297
bel,2000,1.69119
bel,2001,1.66142
bel,2002,1.755
bel,2003,1.81655
bel,2004,1.77743
bel,2005,1.78482
bel,2006,1.78046
bel,2007,1.90941
bel,2008,2.02561
bel,2009,2.29499
bel,2010,2.28359
bel,2011,2.24114
bel,2012,2.25161
bel,2013,2.24134
bel,2014,2.27143
bel,2015,2.26349
bel,2016,2.26574
bel,2017,2.27452
bel,2018,2.2914
bel,2019,2.27506
bel,2020,2.43235
ben,1974,1.33101
ben,1975,2.59889
ben,1976,4.01474
ben,1977,5.2238
ben,1978,6.05442
ben,1979,6.14733
ben,1980,5.47961
ben,1981,4.8025
ben,1982,2.91455
ben,1983,4.00287
ben,1984,4.00196
ben,1985,3.8527
ben,1986,3.80376
ben,1987,3.85466
ben,1988,4.38926
ben,1989,6.0798
ben,1990,5.15567
ben,1991,5.9388
ben,1992,8.0402
ben,1993,4.78748
ben,1994,5.59936
ben,1995,4.55988
ben,1996,3.59652
ben,1997,3.0907
ben,1998,3.63239
ben,1999,2.04022
ben,2000,2.43967
ben,2001,2.26566
ben,2002,1.81453
ben,2003,1.03568
ben,2004,1.01962
ben,2005,2.23732
ben,2006,2.78178
ben,2007,2.94763
ben,2008,2.12371
ben,2009,1.29851
ben,2010,1.4637
ben,2011,1.61022
ben,2012,1.8648
ben,2013,1.98757
ben,2014,2.29334
ben,2015,1.88309
ben,2016,1.87569
ben,2017,1.54135
ben,2018,1.39347
ben,2019,1.50777
ben,2020,1.31707
bfa,1974,4.78481
bfa,1975,5.06979
bfa,1976,5.22485
bfa,1977,5.31702
bfa,1978,5.2911
bfa,1979,6.27225
bfa,1980,7.79953
bfa,1981,8.63596
bfa,1982,6.287
bfa,1983,7.07464
bfa,1984,6.18118
bfa,1985,8.11094
bfa,1986,9.41045
bfa,1987,7.31191
bfa,1988,7.14928
bfa,1989,5.93592
bfa,1990,4.50369
bfa,1991,3.60339
bfa,1992,3.83753
bfa,1993,3.66373
bfa,1994,4.23929
bfa,1995,3.28547
bfa,1996,2.93865
bfa,1997,3.01679
bfa,1998,2.55525
bfa,1999,2.05052
bfa,2000,2.26842
bfa,2001,1.56457
bfa,2002,1.62144
bfa,2003,1.13373
bfa,2004,0.81474
bfa,2005,0.92193
bfa,2006,1.03852
bfa,2007,1.10725
bfa,2008,1.05531
bfa,2009,1.01975
bfa,2010,1.19156
bfa,2011,1.82999
bfa,2012,1.67169
bfa,2013,2.29443
bfa,2014,2.84234
bfa,2015,3.25372
bfa,2016,3.09641
bfa,2017,2.95485
bfa,2018,2.86752
bfa,2019,2.88816
bfa,2020,2.5911
bgd,1976,0.18544
bgd,1977,0.81726
bgd,1978,0.86913
bgd,1979,1.09948
bgd,1980,1.86716
bgd,1981,1.88177
bgd,1982,2.84185
bgd,1983,3.64817
bgd,1984,2.64654
bgd,1985,2.25542
bgd,1986,2.64665
bgd,1987,3.07765
bgd,1988,2.87303
bgd,1989,2.63355
bgd,1990,2.46489
bgd,1991,2.48523
bgd,1992,2.87541
bgd,1993,3.03733
bgd,1994,3.40813
bgd,1995,3.1673
bgd,1996,2.89558
bgd,1997,3.1641
bgd,1998,3.21257
bgd,1999,3.52404
bgd,2000,3.6866
bgd,2001,3.89795
bgd,2002,5.22267
bgd,2003,5.30539
bgd,2004,5.50437
bgd,2005,6.21302
bgd,2006,7.55721
bgd,2007,8.24288
bgd,2008,9.75716
bgd,2009,10.26628
bgd,2010,9.41213
bgd,2011,9.38376
bgd,2012,10.58794
bgd,2013,9.24522
bgd,2014,8.66905
bgd,2015,7.8407
bgd,2016,6.13069
bgd,2017,5.40703
bgd,2018,5.6803
bgd,2019,6.06927
bgd,2020,6.73247
bgr,1996,0.33756
bgr,1997,0.44716
bgr,1998,0.33715
bgr,1999,0.31208
bgr,2000,0.43965
bgr,2001,5.82508
bgr,2002,7.17529
bgr,2003,8.12715
bgr,2004,6.58604
bgr,2005,5.3999
bgr,2006,4.99257
bgr,2007,3.81387
bgr,2008,3.52441
bgr,2009,3.05976
bgr,2010,2.62994
bgr,2011,2.57149
bgr,2012,2.66825
bgr,2013,2.98684
bgr,2014,2.95144
bgr,2015,2.94344
bgr,2016,3.08702
bgr,2017,3.70542
bgr,2018,3.62885
bgr,2019,3.39891
bgr,2020,1.36633
bih,1998,48.19517
bih,1999,39.96779
bih,2000,28.39658
bih,2001,25.85891
bih,2002,22.22887
bih,2003,20.45165
bih,2004,20.21354
bih,2005,18.15682
bih,2006,16.70428
bih,2007,17.02551
bih,2008,14.21912
bih,2009,12.07592
bih,2010,10.60912
bih,2011,10.50287
bih,2012,10.7177
bih,2013,10.77455
bih,2014,11.3526
bih,2015,11.10439
bih,2016,10.91382
bih,2017,11.15584
bih,2018,11.2149
bih,2019,11.37244
bih,2020,9.31514
blr,1993,0.00246
blr,1994,0.00268
blr,1995,0.20397
blr,1996,0.63225
blr,1997,0.32912
blr,1998,0.35409
blr,1999,0.51077
blr,2000,0.89661
blr,2001,0.54392
blr,2002,0.55227
blr,2003,0.92047
blr,2004,1.03438
blr,2005,0.65745
blr,2006,0.72576
blr,2007,0.63674
blr,2008,0.95995
blr,2009,0.99029
blr,2010,1.00537
blr,2011,1.44209
blr,2012,1.60326
blr,2013,1.60669
blr,2014,1.56229
blr,2015,1.64999
blr,2016,2.04641
blr,2017,2.29103
blr,2018,2.40841
blr,2019,2.20278
blr,2020,1.68226
blz,1984,8.27961
blz,1985,9.89919
blz,1986,10.53366
blz,1987,6.8841
blz,1988,5.29533
blz,1989,5.94635
blz,1990,4.47722
blz,1991,3.50782
blz,1992,3.80863
blz,1993,2.94535
blz,1994,2.23098
blz,1995,2.23984
blz,1996,2.68834
blz,1997,3.46786
blz,1998,3.39554
blz,1999,3.33231
blz,2000,2.98873
blz,2001,3.27029
blz,2002,2.90059
blz,2003,3.2688
blz,2004,3.20055
blz,2005,4.05358
blz,2006,5.27108
blz,2007,5.75019
blz,2008,5.66024
blz,2009,5.96507
blz,2010,5.67353
blz,2011,5.15633
blz,2012,4.98692
blz,2013,4.71072
blz,2014,4.81813
blz,2015,4.92211
blz,2016,5.40272
blz,2017,4.85408
blz,2018,4.82868
blz,2019,4.88352
blz,2020,7.37548
bmu,2005,0
bmu,2006,19.24626
bmu,2007,21.42956
bmu,2008,19.92521
bmu,2009,20.22336
bmu,2010,19.0129
bmu,2011,18.61791
bmu,2012,18.6695
bmu,2013,18.94421
bmu,2014,20.82453
bmu,2015,21.72038
bmu,2016,20.95597
bmu,2017,21.08497
bmu,2018,20.02617
bmu,2019,20.67351
bmu,2020,23.00409
bol,1976,0.05124
bol,1977,0.05577
bol,1978,0.05322
bol,1979,0.02262
bol,1980,0.03093
bol,1981,0.08003
bol,1982,0.04832
bol,1983,0.09221
bol,1984,0.09401
bol,1985,0.11158
bol,1986,0.2021
bol,1987,0.19891
bol,1988,0.09788
bol,1989,0.18024
bol,1990,0.0945
bol,1991,0.06363
bol,1992,0.06733
bol,1993,0.07324
bol,1994,0.07524
bol,1995,0.08041
bol,1996,0.14465
bol,1997,1.0712
bol,1998,1.0403
bol,1999,1.15871
bol,2000,1.51073
bol,2001,1.6616
bol,2002,1.42812
bol,2003,1.95693
bol,2004,2.39995
bol,2005,3.52956
bol,2006,5.26529
bol,2007,8.04384
bol,2008,6.80518
bol,2009,6.1011
bol,2010,4.88667
bol,2011,4.35252
bol,2012,4.10025
bol,2013,3.91835
bol,2014,3.56698
bol,2015,3.60894
bol,2016,3.67293
bol,2017,3.75379
bol,2018,3.44592
bol,2019,3.26595
bol,2020,3.08036
bra,1975,0.06347
bra,1976,0.05288
bra,1977,0.03459
bra,1978,0.05642
bra,1979,0.03298
bra,1980,0.04676
bra,1981,0.04806
bra,1982,0.02101
bra,1983,0.01529
bra,1984,0.02442
bra,1985,0.01897
bra,1986,0.0156
bra,1987,0.01484
bra,1988,0.01038
bra,1989,0.03458
bra,1990,0.14665
bra,1991,0.32398
bra,1992,0.54572
bra,1993,0.33859
bra,1994,0.39363
bra,1995,0.38371
bra,1996,0.24211
bra,1997,0.17799
bra,1998,0.1431
bra,1999,0.25032
bra,2000,0.2059
bra,2001,0.25874
bra,2002,0.39306
bra,2003,0.40963
bra,2004,0.42022
bra,2005,0.31463
bra,2006,0.29678
bra,2007,0.23661
bra,2008,0.21479
bra,2009,0.17332
bra,2010,0.13957
bra,2011,0.12287
bra,2012,0.11293
bra,2013,0.1099
bra,2014,0.10781
bra,2015,0.16074
bra,2016,0.15258
bra,2017,0.13079
bra,2018,0.15303
bra,2019,0.17114
bra,2020,0.24684
brb,1974,2.60849
brb,1975,2.2908
brb,1976,2.21375
brb,1977,2.0198
brb,1978,2.11618
brb,1979,2.11826
brb,1980,0.89896
brb,1981,0.99174
brb,1982,0.77754
brb,1983,0.68365
brb,1984,0.77215
brb,1985,0.5782
brb,1986,0.69778
brb,1987,1.65457
brb,1988,1.76251
brb,1989,1.59508
brb,1990,1.88357
brb,1991,2.2345
brb,1992,2.78487
brb,1993,2.68254
brb,1994,2.6588
brb,1995,2.74699
brb,1996,2.87691
brb,1997,3.08199
brb,1998,3.07943
brb,1999,3.3437
brb,2000,3.69995
brb,2001,4.25438
brb,2002,4.02578
brb,2003,4.06605
brb,2004,3.7889
brb,2005,2.47298
brb,2006,2.07109
brb,2007,2.96693
brb,2008,2.11412
brb,2009,2.56357
brb,2010,1.80726
brb,2011,3.1625
brb,2012,3.30412
brb,2013,4.08342
brb,2014,4.01825
brb,2015,4.20018
brb,2016,3.22152
brb,2017,2.17592
brb,2018,2.1295
brb,2019,2.07942
brb,2020,2.45172
brn,2020,0.00725
btn,2005,0
btn,2006,0.25588
btn,2007,0.25105
btn,2008,0.28905
btn,2009,0.39438
btn,2010,0.53447
btn,2011,0.58863
btn,2012,1.01863
btn,2013,0.67214
btn,2014,0.74943
btn,2015,0.98106
btn,2016,1.59073
btn,2017,1.76112
btn,2018,2.37645
btn,2019,2.23448
btn,2020,3.60343
bwa,1975,12.14531
bwa,1976,16.50762
bwa,1977,15.25385
bwa,1978,9.73565
bwa,1979,7.10859
bwa,1980,7.28859
bwa,1981,6.94459
bwa,1982,5.55975
bwa,1983,4.76716
bwa,1984,4.02851
bwa,1985,2.8054
bwa,1986,2.67486
bwa,1987,2.76399
bwa,1988,2.06792
bwa,1989,1.60135
bwa,1990,2.25745
bwa,1991,2.11779
bwa,1992,2.2668
bwa,1993,1.78568
bwa,1994,1.64061
bwa,1995,1.16972
bwa,1996,0.89234
bwa,1997,0.81522
bwa,1998,0.75684
bwa,1999,0.48065
bwa,2000,0.32031
bwa,2001,0.32621
bwa,2002,0.35069
bwa,2003,0.36356
bwa,2004,0.87811
bwa,2005,1.18707
bwa,2006,1.02446
bwa,2007,0.84277
bwa,2008,0.4278
bwa,2009,0.14813
bwa,2010,0.17457
bwa,2011,0.13295
bwa,2012,0.12589
bwa,2013,0.24161
bwa,2014,0.29463
bwa,2015,0.22127
bwa,2016,0.16325
bwa,2017,0.24214
bwa,2018,0.26197
bwa,2019,0.35773
bwa,2020,0.23646
caf,1977,0.38754
caf,1978,0.16185
caf,1980,0.00475
caf,1981,0.00159
caf,1982,0.00488
caf,1983,0.00319
caf,1984,0.00332
caf,1985,0.00246
caf,1986,0.00191
caf,1987,0.0018
caf,1988,0.00172
caf,1989,0.00178
caf,1990,0.00561
caf,1991,0.01029
caf,1992,0.01065
caf,1993,0.01243
caf,2005,0
caf,2006,0
caf,2007,0
caf,2008,0
caf,2009,0
caf,2010,0
caf,2011,0
caf,2012,0
caf,2013,0
caf,2014,0
caf,2015,0
caf,2016,0
caf,2017,0
caf,2018,0
caf,2019,0
caf,2020,0
can,1995,0.08053
can,1996,0.08871
can,1997,0.07517
can,1998,0.07815
can,1999,0.09686
can,2000,0.07446
can,2001,0.08271
can,2002,0.08352
can,2003,0.07507
can,2004,0.08061
can,2005,0.07959
can,2006,0.0823
can,2007,0.08016
can,2008,0.08367
can,2009,0.08704
can,2010,0.07414
can,2011,0.06844
can,2012,0.06862
can,2013,0.07238
can,2014,0.07483
can,2015,0.08187
can,2016,0.08438
can,2017,0.07689
can,2018,0.07509
can,2019,0.0753
can,2020,0.04995
che,1980,0.49624
che,1981,0.39427
che,1982,0.45772
che,1983,0.48041
che,1984,0.4526
che,1985,0.44885
che,1986,0.40917
che,1987,0.39079
che,1988,0.383
che,1989,0.36254
che,1990,0.34725
che,1991,0.36683
che,1992,0.37288
che,1993,0.38626
che,1994,0.40186
che,1995,0.41718
che,1996,0.40836
che,1997,0.40942
che,1998,0.40377
che,1999,0.4092
che,2000,0.35553
che,2001,0.40945
che,2002,0.39507
che,2003,0.42232
che,2004,0.41806
che,2005,0.40934
che,2006,0.4045
che,2007,0.36383
che,2008,0.38834
che,2009,0.41949
che,2010,0.4134
che,2011,0.3622
che,2012,0.34972
che,2013,0.34192
che,2014,0.32764
che,2015,0.35847
che,2016,0.36287
che,2017,0.3679
che,2018,0.34678
che,2019,0.34838
che,2020,0.39094
chl,1983,0.00491
chl,1984,0.0051
chl,1985,0.00565
chl,1986,0.00212
chl,1987,0.00225
chl,1988,0.00038
chl,1989,0.00435
chl,1990,0.00121
chl,2000,0.01708
chl,2001,0.01677
chl,2002,0.01778
chl,2003,0.0156
chl,2004,0.01169
chl,2005,0
chl,2006,0
chl,2007,0
chl,2008,0
chl,2009,0.03013
chl,2010,0.02852
chl,2011,0.02811
chl,2012,0.02697
chl,2013,0.02554
chl,2014,0.02326
chl,2015,0.02419
chl,2016,0.02578
chl,2017,0.02402
chl,2018,0.02348
chl,2019,0.02483
chl,2020,0.02804
chn,1982,0.301
chn,1983,0.23495
chn,1984,0.15503
chn,1985,0.08756
chn,1986,0.14805
chn,1987,0.08354
chn,1988,0.10448
chn,1989,0.05431
chn,1990,0.0543
chn,1991,0.10168
chn,1992,0.14508
chn,1993,0.14197
chn,1994,0.15186
chn,1995,0.04765
chn,1996,0.19358
chn,1997,0.47722
chn,1998,0.03343
chn,1999,0.04845
chn,2000,0.06258
chn,2001,0.09026
chn,2002,0.16001
chn,2003,0.27859
chn,2004,0.33964
chn,2005,0.14598
chn,2006,0.15695
chn,2007,0.19246
chn,2008,0.19887
chn,2009,0.18052
chn,2010,0.22401
chn,2011,0.21941
chn,2012,0.20001
chn,2013,0.18589
chn,2014,0.28552
chn,2015,0.29928
chn,2016,0.23932
chn,2017,0.23294
chn,2018,0.17493
chn,2019,0.12811
chn,2020,0.12839
civ,1975,0.31156
civ,1976,0.30521
civ,1977,0.25338
civ,1978,0.28046
civ,1979,0.3085
civ,1980,0.31629
civ,1981,0.36659
civ,1982,0.38205
civ,1983,0.39527
civ,1984,0.36461
civ,1985,0.34452
civ,1986,0.39097
civ,1987,0.4255
civ,1988,0.41578
civ,1989,0.36303
civ,1990,0.41166
civ,1991,0.39526
civ,1992,0.444
civ,1993,0.52114
civ,1994,1.32807
civ,1995,1.37323
civ,1996,0.81347
civ,1997,0.75566
civ,1998,0.72666
civ,1999,0.72895
civ,2000,0.71975
civ,2001,0.69007
civ,2002,0.66517
civ,2003,0.66631
civ,2004,0.67713
civ,2005,0.67912
civ,2006,0.66021
civ,2007,0.64303
civ,2008,0.58607
civ,2009,0.93354
civ,2010,1.07007
civ,2011,1.08227
civ,2012,1.01119
civ,2013,0.89985
civ,2014,0.79277
civ,2015,0.73422
civ,2016,0.71394
civ,2017,0.59635
civ,2018,0.57238
civ,2019,0.5608
civ,2020,0.52773
cmr,1979,0.05877
cmr,1980,0.44036
cmr,1981,0.4342
cmr,1982,0.28769
cmr,1983,0.40756
cmr,1984,0.20282
cmr,1985,0.14301
cmr,1986,0.20019
cmr,1987,0.09791
cmr,1988,0.1007
cmr,1989,0.29575
cmr,1990,0.18671
cmr,1991,0.06197
cmr,1992,0.20718
cmr,1993,0.12571
cmr,1994,0.12807
cmr,1995,0.10345
cmr,1996,0.12088
cmr,1997,0.12572
cmr,1998,0.20014
cmr,1999,0.13319
cmr,2000,0.20915
cmr,2001,0.15366
cmr,2002,0.23722
cmr,2003,0.47222
cmr,2004,0.54918
cmr,2005,0.39477
cmr,2006,0.62198
cmr,2007,0.70026
cmr,2008,0.58694
cmr,2009,0.6627
cmr,2010,0.41796
cmr,2011,0.71673
cmr,2012,0.69775
cmr,2013,0.7238
cmr,2014,0.77869
cmr,2015,0.7504
cmr,2016,0.79538
cmr,2017,0.8776
cmr,2018,0.83443
cmr,2019,0.89625
cmr,2020,0.81878
cod,2005,0.07439
cod,2006,0.08857
cod,2007,0.05258
cod,2008,0.07429
cod,2009,0.10457
cod,2010,0.0728
cod,2011,4.36343
cod,2012,2.92038
cod,2013,3.06416
cod,2014,2.10646
cod,2015,3.07658
cod,2016,1.59818
cod,2017,2.83092
cod,2018,3.86609
cod,2019,4.11962
cod,2020,2.27655
cog,1978,0.28442
cog,1979,0.25765
cog,1980,0.18618
cog,1981,0.13312
cog,1982,0.09866
cog,1983,0.07675
cog,1984,0.04958
cog,1985,0.02617
cog,1986,0.00234
cog,1987,0.00043
cog,1988,0.2003
cog,1989,0.18431
cog,1990,0.15638
cog,1991,0.15961
cog,1992,0.14734
cog,1993,0.15997
cog,1994,0.24114
cog,1995,0.20034
cog,1996,0.30776
cog,1997,0.19695
cog,1998,0.09938
cog,1999,0.49562
cog,2000,0.32073
cog,2001,0.43335
cog,2002,0.03877
cog,2003,0.35357
cog,2004,0.32111
cog,2005,0.17112
cog,2006,0.16362
cog,2007,0.19
cog,2008,0.18642
cog,2009,0.35059
cog,2010,0.25202
cog,2011,0.39747
cog,2012,0.38628
cog,2013,0.40124
cog,2014,0.2322
cog,2015,0.2506
cog,2016,0.07542
col,1970,0.36119
col,1971,0.28215
col,1972,0.26293
col,1973,0.28891
col,1974,0.29167
col,1975,0.17559
col,1976,0.33243
col,1977,0.41973
col,1978,0.32592
col,1979,0.36148
col,1980,0.31736
col,1981,0.4397
col,1982,0.22326
col,1983,0.1859
col,1984,0.2039
col,1985,0.31524
col,1986,1.19053
col,1987,1.71829
col,1988,1.16799
col,1989,1.18108
col,1990,1.03461
col,1991,1.79154
col,1992,1.09639
col,1993,0.70387
col,1994,1.1852
col,1995,0.88114
col,1996,0.77505
col,1997,0.72522
col,1998,0.81867
col,1999,1.52235
col,2000,1.61195
col,2001,2.0938
col,2002,2.53151
col,2003,3.25018
col,2004,2.72435
col,2005,2.29751
col,2006,2.41257
col,2007,2.16323
col,2008,1.99303
col,2009,1.77491
col,2010,1.40662
col,2011,1.22448
col,2012,1.08343
col,2013,1.16452
col,2014,1.09305
col,2015,1.70423
col,2016,1.83575
col,2017,1.86569
col,2018,1.99734
col,2019,2.19996
col,2020,2.55274
com,1980,0.76276
com,1981,0.62226
com,1982,1.28667
com,1983,0.95864
com,1984,1.15855
com,1985,2.14978
com,1986,1.70654
com,1987,2.01502
com,1988,2.07097
com,1989,2.30968
com,1990,2.31256
com,1991,2.38041
com,1992,3.49809
com,1993,3.53951
com,1994,4.7724
com,1995,3.06502
com,2003,5.85908
com,2004,7.68574
com,2005,8.26736
com,2006,9.04849
com,2007,9.30602
com,2008,11.06585
com,2009,11.09057
com,2010,9.60949
com,2011,10.57329
com,2012,10.84847
com,2013,0
com,2014,13.90215
com,2015,13.65031
com,2016,11.5266
com,2017,12.21399
com,2018,14.52057
com,2019,14.1332
com,2020,18.40216
cpv,1980,28.16568
cpv,1981,22.65528
cpv,1982,18.3829
cpv,1983,14.83864
cpv,1984,15.61733
cpv,1985,15.071
cpv,1986,14.45576
cpv,1987,15.48374
cpv,1988,16.17128
cpv,1989,17.83538
cpv,1990,19.2708
cpv,1991,19.50008
cpv,1992,21.28256
cpv,1993,15.5972
cpv,1994,21.01764
cpv,1995,21.73069
cpv,1996,19.99082
cpv,1997,15.57587
cpv,1998,14.12916
cpv,1999,13.456
