geo,time,sp_rur_totl
blz,1980,72973
blz,1981,74992
blz,1982,77270
blz,1983,79778
blz,1984,82399
blz,1985,85066
blz,1986,87789
blz,1987,90589
blz,1988,93368
blz,1989,96038
blz,1990,98531
blz,1991,100784
blz,1992,102877
blz,1993,105042
blz,1994,107622
blz,1995,110880
blz,1996,114919
blz,1997,119644
blz,1998,124811
blz,1999,130048
blz,2000,135036
blz,2001,139316
blz,2002,143358
blz,2003,147250
blz,2004,151171
blz,2005,155201
blz,2006,159374
blz,2007,163633
blz,2008,167948
blz,2009,172289
blz,2010,176621
blz,2011,180877
blz,2012,185069
blz,2013,189164
blz,2014,193168
blz,2015,197044
blz,2016,200796
blz,2017,204418
blz,2018,207916
blz,2019,211313
blz,2020,214616
bmu,1960,0
bmu,1961,0
bmu,1962,0
bmu,1963,0
bmu,1964,0
bmu,1965,0
bmu,1966,0
bmu,1967,0
bmu,1968,0
bmu,1969,0
bmu,1970,0
bmu,1971,0
bmu,1972,0
bmu,1973,0
bmu,1974,0
bmu,1975,0
bmu,1976,0
bmu,1977,0
bmu,1978,0
bmu,1979,0
bmu,1980,0
bmu,1981,0
bmu,1982,0
bmu,1983,0
bmu,1984,0
bmu,1985,0
bmu,1986,0
bmu,1987,0
bmu,1988,0
bmu,1989,0
bmu,1990,0
bmu,1991,0
bmu,1992,0
bmu,1993,0
bmu,1994,0
bmu,1995,0
bmu,1996,0
bmu,1997,0
bmu,1998,0
bmu,1999,0
bmu,2000,0
bmu,2001,0
bmu,2002,0
bmu,2003,0
bmu,2004,0
bmu,2005,0
bmu,2006,0
bmu,2007,0
bmu,2008,0
bmu,2009,0
bmu,2010,0
bmu,2011,0
bmu,2012,0
bmu,2013,0
bmu,2014,0
bmu,2015,0
bmu,2016,0
bmu,2017,0
bmu,2018,0
bmu,2019,0
bmu,2020,0
bol,1960,2312589
bol,1961,2347041
bol,1962,2382311
bol,1963,2418443
bol,1964,2455512
bol,1965,2493716
bol,1966,2532916
bol,1967,2573105
bol,1968,2614355
bol,1969,2656812
bol,1970,2700447
bol,1971,2745294
bol,1972,2791221
bol,1973,2838240
bol,1974,2886258
bol,1975,2935129
bol,1976,2985032
bol,1977,3009069
bol,1978,3022995
bol,1979,3034753
bol,1980,3043797
bol,1981,3050283
bol,1982,3054159
bol,1983,3056229
bol,1984,3057091
bol,1985,3057659
bol,1986,3057719
bol,1987,3057184
bol,1988,3055702
bol,1989,3053336
bol,1990,3049567
bol,1991,3044444
bol,1992,3040454
bol,1993,3065623
bol,1994,3090132
bol,1995,3113723
bol,1996,3136445
bol,1997,3158154
bol,1998,3178869
bol,1999,3198457
bol,2000,3216874
bol,2001,3234237
bol,2002,3253816
bol,2003,3273067
bol,2004,3291065
bol,2005,3307933
bol,2006,3323358
bol,2007,3337615
bol,2008,3350500
bol,2009,3362410
bol,2010,3373314
bol,2011,3383142
bol,2012,3391944
bol,2013,3405293
bol,2014,3421053
bol,2015,3435596
bol,2016,3448768
bol,2017,3460830
bol,2018,3471223
bol,2019,3480065
bol,2020,3487551
bra,1960,38876458
bra,1961,39294349
bra,1962,39711702
bra,1963,40112607
bra,1964,40484458
bra,1965,40822183
bra,1966,41120610
bra,1967,41382996
bra,1968,41605172
bra,1969,41791621
bra,1970,41936390
bra,1971,42020991
bra,1972,42061773
bra,1973,42074670
bra,1974,42064666
bra,1975,42040548
bra,1976,42000525
bra,1977,41947038
bra,1978,41875321
bra,1979,41786718
bra,1980,41678056
bra,1981,41556701
bra,1982,41413021
bra,1983,41239803
bra,1984,41025668
bra,1985,40768903
bra,1986,40461769
bra,1987,40113249
bra,1988,39724495
bra,1989,39305246
bra,1990,38857061
bra,1991,38382111
bra,1992,37879934
bra,1993,37359884
bra,1994,36824175
bra,1995,36276253
bra,1996,35718094
bra,1997,35033639
bra,1998,34328880
bra,1999,33609034
bra,2000,32874567
bra,2001,32687356
bra,2002,32532199
bra,2003,32356591
bra,2004,32162492
bra,2005,31950579
bra,2006,31719371
bra,2007,31470391
bra,2008,31206854
bra,2009,30936531
bra,2010,30658541
bra,2011,30356010
bra,2012,30046545
bra,2013,29735221
bra,2014,29416964
bra,2015,29096331
bra,2016,28776239
bra,2017,28454529
bra,2018,28133824
bra,2019,27807885
bra,2020,27477555
brb,1960,146036
brb,1961,146332
brb,1962,146734
brb,1963,147200
brb,1964,147631
brb,1965,147980
brb,1966,148228
brb,1967,148417
brb,1968,148608
brb,1969,148886
brb,1970,149190
brb,1971,149316
brb,1972,149575
brb,1973,149903
brb,1974,150230
brb,1975,150513
brb,1976,150734
brb,1977,150899
brb,1978,151006
brb,1979,151034
brb,1980,151175
brb,1981,152413
brb,1982,153580
brb,1983,154709
brb,1984,155833
brb,1985,156995
brb,1986,158220
brb,1987,159467
brb,1988,160761
brb,1989,162075
brb,1990,163422
brb,1991,164989
brb,1992,166559
brb,1993,168129
brb,1994,169733
brb,1995,171365
brb,1996,173020
brb,1997,174705
brb,1998,176406
brb,1999,178089
brb,2000,179667
brb,2001,180857
brb,2002,182015
brb,2003,183160
brb,2004,184338
brb,2005,185574
brb,2006,186891
brb,2007,188260
brb,2008,189647
brb,2009,190976
brb,2010,192216
brb,2011,193280
brb,2012,194183
brb,2013,194943
brb,2014,195595
brb,2015,196165
brb,2016,196649
brb,2017,197043
brb,2018,197360
brb,2019,197591
brb,2020,197737
brn,1960,46245
brn,1961,46863
brn,1962,47364
brn,1963,47780
brn,1964,48150
brn,1965,48507
brn,1966,48843
brn,1967,49139
brn,1968,49378
brn,1969,49552
brn,1970,49642
brn,1971,49640
brn,1972,51500
brn,1973,53631
brn,1974,55761
brn,1975,57877
brn,1976,59962
brn,1977,62032
brn,1978,64060
brn,1979,66038
brn,1980,67957
brn,1981,69811
brn,1982,71609
brn,1983,73379
brn,1984,75166
brn,1985,76990
brn,1986,78867
brn,1987,80786
brn,1988,82748
brn,1989,84766
brn,1990,86830
brn,1991,88953
brn,1992,90169
brn,1993,91254
brn,1994,92260
brn,1995,93162
brn,1996,93951
brn,1997,94631
brn,1998,95198
brn,1999,95682
brn,2000,96072
brn,2001,96394
brn,2002,96938
brn,2003,97435
brn,2004,97788
brn,2005,97985
brn,2006,98012
brn,2007,97896
brn,2008,97693
brn,2009,97480
brn,2010,97310
brn,2011,97201
brn,2012,97132
brn,2013,97071
brn,2014,96986
brn,2015,96828
brn,2016,96594
brn,2017,96306
brn,2018,95963
brn,2019,95576
brn,2020,95153
btn,1960,215255
btn,1961,220171
btn,1962,225172
btn,1963,230386
btn,1964,235981
btn,1965,242088
btn,1966,248738
btn,1967,255888
btn,1968,263437
btn,1969,271243
btn,1970,279204
btn,1971,287272
btn,1972,295424
btn,1973,303737
btn,1974,312233
btn,1975,320955
btn,1976,329907
btn,1977,339047
btn,1978,348181
btn,1979,357099
btn,1980,365658
btn,1981,373595
btn,1982,380966
btn,1983,388166
btn,1984,395796
btn,1985,404184
btn,1986,413692
btn,1987,423923
btn,1988,433464
btn,1989,440479
btn,1990,443813
btn,1991,442888
btn,1992,438514
btn,1993,432511
btn,1994,427391
btn,1995,424832
btn,1996,425293
btn,1997,428124
btn,1998,432443
btn,1999,436980
btn,2000,440790
btn,2001,443798
btn,2002,446187
btn,2003,447725
btn,2004,448220
btn,2005,447860
btn,2006,448928
btn,2007,448995
btn,2008,448394
btn,2009,447629
btn,2010,446995
btn,2011,446587
btn,2012,446410
btn,2013,446390
btn,2014,446402
btn,2015,446354
btn,2016,446238
btn,2017,446093
btn,2018,445886
btn,2019,445555
btn,2020,445097
bwa,1960,487349
bwa,1961,496810
bwa,1962,507362
bwa,1963,518705
bwa,1964,529692
bwa,1965,538498
bwa,1966,546579
bwa,1967,554169
bwa,1968,561655
bwa,1969,569668
bwa,1970,578539
bwa,1971,588191
bwa,1972,602421
bwa,1973,618287
bwa,1974,635298
bwa,1975,653244
bwa,1976,672156
bwa,1977,691884
bwa,1978,711851
bwa,1979,731359
bwa,1980,749902
bwa,1981,767106
bwa,1982,775207
bwa,1983,779736
bwa,1984,782460
bwa,1985,783749
bwa,1986,783407
bwa,1987,780704
bwa,1988,774443
bwa,1989,763516
bwa,1990,747181
bwa,1991,725604
bwa,1992,730272
bwa,1993,737527
bwa,1994,743804
bwa,1995,749557
bwa,1996,754920
bwa,1997,759783
bwa,1998,763882
bwa,1999,766935
bwa,2000,768768
bwa,2001,769312
bwa,2002,774417
bwa,2003,779971
bwa,2004,785874
bwa,2005,792601
bwa,2006,800457
bwa,2007,789043
bwa,2008,776905
bwa,2009,763094
bwa,2010,746913
bwa,2011,728267
bwa,2012,718575
bwa,2013,710095
bwa,2014,702444
bwa,2015,696549
bwa,2016,692623
bwa,2017,690189
bwa,2018,688708
bwa,2019,687149
bwa,2020,684864
caf,1960,1199833
caf,1961,1209385
caf,1962,1219520
caf,1963,1230333
caf,1964,1241805
caf,1965,1254064
caf,1966,1267278
caf,1967,1281229
caf,1968,1293933
caf,1969,1304890
caf,1970,1313234
caf,1971,1318620
caf,1972,1321683
caf,1973,1323875
caf,1974,1326960
caf,1975,1332257
caf,1976,1346489
caf,1977,1368843
caf,1978,1394120
caf,1979,1422633
caf,1980,1454348
caf,1981,1489957
caf,1982,1528900
caf,1983,1568685
caf,1984,1606041
caf,1985,1638886
caf,1986,1665999
caf,1987,1688523
caf,1988,1709461
caf,1989,1736842
caf,1990,1773158
caf,1991,1816165
caf,1992,1864703
caf,1993,1917002
caf,1994,1970390
caf,1995,2022833
caf,1996,2073866
caf,1997,2123866
caf,1998,2173047
caf,1999,2221734
caf,2000,2270203
caf,2001,2318072
caf,2002,2364848
caf,2003,2410837
caf,2004,2456474
caf,2005,2501009
caf,2006,2545259
caf,2007,2588531
caf,2008,2627865
caf,2009,2659223
caf,2010,2680138
caf,2011,2689405
caf,2012,2688997
caf,2013,2683757
caf,2014,2680333
caf,2015,2683457
caf,2016,2694567
caf,2017,2712573
caf,2018,2736176
caf,2019,2763118
caf,2020,2791700
can,1960,5540868
can,1961,5541960
can,1962,5492247
can,1963,5441341
can,1964,5390322
can,1965,5334312
can,1966,5284252
can,1967,5275481
can,1968,5256115
can,1969,5223145
can,1970,5191541
can,1971,5251122
can,1972,5338874
can,1973,5431539
can,1974,5535266
can,1975,5644413
can,1976,5744499
can,1977,5802629
can,1978,5851095
can,1979,5899610
can,1980,5966378
can,1981,6028261
can,1982,6059713
can,1983,6079070
can,1984,6095759
can,1985,6110627
can,1986,6133043
can,1987,6209133
can,1988,6284808
can,1989,6393132
can,1990,6484711
can,1991,6555149
can,1992,6557450
can,1993,6553895
can,1994,6550090
can,1995,6541741
can,1996,6528757
can,1997,6477628
can,1998,6415815
can,1999,6352957
can,2000,6297326
can,2001,6263120
can,2002,6307139
can,2003,6339248
can,2004,6373758
can,2005,6409413
can,2006,6444858
can,2007,6447564
can,2008,6457255
can,2009,6470872
can,2010,6482352
can,2011,6491507
can,2012,6548144
can,2013,6603314
can,2014,6655859
can,2015,6691082
can,2016,6752474
can,2017,6815687
can,2018,6890028
can,2019,6962996
can,2020,7013300
chanisl,1960,67074
chanisl,1961,67965
chanisl,1962,68916
chanisl,1963,69909
chanisl,1964,70945
chanisl,1965,72000
chanisl,1966,73080
chanisl,1967,74165
chanisl,1968,75267
chanisl,1969,76369
chanisl,1970,77461
chanisl,1971,78580
chanisl,1972,79860
chanisl,1973,81083
chanisl,1974,82214
chanisl,1975,83206
chanisl,1976,84035
chanisl,1977,84722
chanisl,1978,85365
chanisl,1979,86065
chanisl,1980,86911
chanisl,1981,87828
chanisl,1982,88527
chanisl,1983,89353
chanisl,1984,90260
chanisl,1985,91209
chanisl,1986,92217
chanisl,1987,93399
chanisl,1988,94560
chanisl,1989,95616
chanisl,1990,96516
chanisl,1991,97243
chanisl,1992,97876
chanisl,1993,98416
chanisl,1994,98998
chanisl,1995,99687
chanisl,1996,100466
chanisl,1997,101166
chanisl,1998,101917
chanisl,1999,102625
chanisl,2000,103217
chanisl,2001,103630
chanisl,2002,103880
chanisl,2003,104120
chanisl,2004,104479
chanisl,2005,105045
chanisl,2006,105868
chanisl,2007,106910
chanisl,2008,108055
chanisl,2009,109162
chanisl,2010,110119
chanisl,2011,110937
chanisl,2012,111720
chanisl,2013,112453
chanisl,2014,113242
chanisl,2015,114180
chanisl,2016,115293
chanisl,2017,116525
chanisl,2018,117789
chanisl,2019,118981
chanisl,2020,120027
che,1960,1549119
che,1961,1562740
che,1962,1586363
che,1963,1603842
che,1964,1613632
che,1965,1615391
che,1966,1615259
che,1967,1618201
che,1968,1621354
che,1969,1622399
che,1970,1616732
che,1971,1615981
che,1972,1624969
che,1973,1633603
che,1974,1639000
che,1975,1634860
che,1976,1622138
che,1977,1613257
che,1978,1610009
che,1979,1609847
che,1980,1612903
che,1981,1622449
che,1982,1635792
che,1983,1646672
che,1984,1656461
che,1985,1667607
che,1986,1680210
che,1987,1694724
che,1988,1711247
che,1989,1729128
che,1990,1751004
che,1991,1776902
che,1992,1800314
che,1993,1820462
che,1994,1838809
che,1995,1854939
che,1996,1866968
che,1997,1875299
che,1998,1884719
che,1999,1897587
che,2000,1912232
che,2001,1924949
che,2002,1937671
che,2003,1950193
che,2004,1961798
che,2005,1972472
che,2006,1982943
che,2007,1998781
che,2008,2022351
che,2009,2045843
che,2010,2065228
che,2011,2086420
che,2012,2106933
che,2013,2129601
che,2014,2153942
che,2015,2176779
che,2016,2198922
che,2017,2217678
che,2018,2231010
che,2019,2242521
che,2020,2252847
chl,1960,2615894
chl,1961,2602412
chl,1962,2590963
chl,1963,2577816
chl,1964,2562308
chl,1965,2544418
chl,1966,2523715
chl,1967,2500669
chl,1968,2475726
chl,1969,2449929
chl,1970,2423576
chl,1971,2397885
chl,1972,2371535
chl,1973,2344818
chl,1974,2317489
chl,1975,2289422
chl,1976,2260880
chl,1977,2232069
chl,1978,2202752
chl,1979,2172754
chl,1980,2141927
chl,1981,2110476
chl,1982,2087362
chl,1983,2100682
chl,1984,2114640
chl,1985,2129818
chl,1986,2146284
chl,1987,2163835
chl,1988,2182312
chl,1989,2201315
chl,1990,2220711
chl,1991,2240482
chl,1992,2254989
chl,1993,2245692
chl,1994,2235024
chl,1995,2222563
chl,1996,2208381
chl,1997,2192502
chl,1998,2175217
chl,1999,2156454
chl,2000,2136729
chl,2001,2115932
chl,2002,2100770
chl,2003,2113551
chl,2004,2125988
chl,2005,2138869
chl,2006,2151926
chl,2007,2165456
chl,2008,2178924
chl,2009,2192333
chl,2010,2205503
chl,2011,2217618
chl,2012,2229160
chl,2013,2241071
chl,2014,2254856
chl,2015,2271327
chl,2016,2290337
chl,2017,2310651
chl,2018,2329159
chl,2019,2341903
chl,2020,2346132
chn,1960,558984648
chn,1961,550002064
chn,1962,551084460
chn,1963,561172774
chn,1964,570563019
chn,1965,585836641
chn,1966,603653090
chn,1967,620353282
chn,1968,637762514
chn,1969,656497738
chn,1970,675928190
chn,1971,695661123
chn,1972,713898765
chn,1973,730387430
chn,1974,744661478
chn,1975,756942270
chn,1976,768187399
chn,1977,778161684
chn,1978,785011465
chn,1979,788605339
chn,1980,791287529
chn,1981,793935216
chn,1982,797806157
chn,1983,802837860
chn,1984,806618745
chn,1985,810625110
chn,1986,815464944
chn,1987,821058949
chn,1988,826508924
chn,1989,831145763
chn,1990,835019382
chn,1991,836478966
chn,1992,836448460
chn,1993,835478607
chn,1994,833998460
chn,1995,831819843
chn,1996,828956742
chn,1997,825589438
chn,1998,821328874
chn,1999,815968942
chn,2000,809645853
chn,2001,800082679
chn,2002,788406300
chn,2003,775926016
chn,2004,762817902
chn,2005,749352182
chn,2006,735901746
chn,2007,722214159
chn,2008,708173810
chn,2009,693852712
chn,2010,679206337
chn,2011,665644371
chn,2012,653193546
chn,2013,640545579
chn,2014,627502483
chn,2015,614037700
chn,2016,600413466
chn,2017,586968786
chn,2018,572999405
chn,2019,558762145
chn,2020,544223674
civ,1960,2884165
civ,1961,2944785
civ,1962,3008686
civ,1963,3073186
civ,1964,3134701
civ,1965,3191266
civ,1966,3278762
civ,1967,3366047
civ,1968,3456660
civ,1969,3555367
civ,1970,3665174
civ,1971,3786919
civ,1972,3918887
civ,1973,4059092
civ,1974,4204044
civ,1975,4345754
civ,1976,4458465
civ,1977,4568418
civ,1978,4674771
civ,1979,4871802
civ,1980,5074938
civ,1981,5284331
civ,1982,5499155
civ,1983,5717782
civ,1984,5937921
civ,1985,6158213
civ,1986,6377416
civ,1987,6595861
civ,1988,6811283
civ,1989,7019257
civ,1990,7233032
civ,1991,7452552
civ,1992,7676182
civ,1993,7901801
civ,1994,8126572
civ,1995,8348038
civ,1996,8566339
civ,1997,8781238
civ,1998,8988540
civ,1999,9180091
civ,2000,9353651
civ,2001,9510500
civ,2002,9652591
civ,2003,9785561
civ,2004,9916657
civ,2005,10052033
civ,2006,10192921
civ,2007,10338863
civ,2008,10490743
civ,2009,10649401
civ,2010,10814702
civ,2011,10987260
civ,2012,11167477
civ,2013,11354524
civ,2014,11547142
civ,2015,11742211
civ,2016,11939712
civ,2017,12139071
civ,2018,12339324
civ,2019,12539649
civ,2020,12739124
cmr,1960,4455413
cmr,1961,4519322
cmr,1962,4585789
cmr,1963,4654686
cmr,1964,4725763
cmr,1965,4798965
cmr,1966,4874169
cmr,1967,4951484
cmr,1968,5030894
cmr,1969,5112567
cmr,1970,5196244
cmr,1971,5245763
cmr,1972,5292734
cmr,1973,5337312
cmr,1974,5378934
cmr,1975,5417515
cmr,1976,5466402
cmr,1977,5563183
cmr,1978,5662505
cmr,1979,5764624
cmr,1980,5869369
cmr,1981,5976561
cmr,1982,6085572
cmr,1983,6196274
cmr,1984,6308449
cmr,1985,6421952
cmr,1986,6536263
cmr,1987,6659587
cmr,1988,6810167
cmr,1989,6960373
cmr,1990,7108457
cmr,1991,7254223
cmr,1992,7397578
cmr,1993,7538486
cmr,1994,7675952
cmr,1995,7810063
cmr,1996,7940451
cmr,1997,8068033
cmr,1998,8194074
cmr,1999,8320392
cmr,2000,8448584
cmr,2001,8579470
cmr,2002,8712388
cmr,2003,8847674
cmr,2004,8985203
cmr,2005,9125434
cmr,2006,9268015
cmr,2007,9412716
cmr,2008,9558953
cmr,2009,9706165
cmr,2010,9853498
cmr,2011,10000782
cmr,2012,10147706
cmr,2013,10293983
cmr,2014,10439096
cmr,2015,10582588
cmr,2016,10724119
cmr,2017,10863853
cmr,2018,11000846
cmr,2019,11135127
cmr,2020,11266065
cod,1960,11847895
cod,1961,12115621
cod,1962,12391977
cod,1963,12679558
cod,1964,12981465
cod,1965,13299424
cod,1966,13634819
cod,1967,13986314
cod,1968,14349200
cod,1969,14717460
cod,1970,15086718
cod,1971,15454510
cod,1972,15822222
cod,1973,16196041
cod,1974,16583473
cod,1975,16989652
cod,1976,17418727
cod,1977,17867484
cod,1978,18326224
cod,1979,18780878
cod,1980,19223022
cod,1981,19651018
cod,1982,20072032
cod,1983,20496224
cod,1984,20937038
cod,1985,21361189
cod,1986,21807031
cod,1987,22275028
cod,1988,22783647
cod,1989,23357738
cod,1990,24009322
cod,1991,24752627
cod,1992,25571493
cod,1993,26415728
cod,1994,27215035
cod,1995,27923434
cod,1996,28523782
cod,1997,29039020
cod,1998,29511727
cod,1999,30004336
cod,2000,30561320
cod,2001,31194272
cod,2002,31890439
cod,2003,32641875
cod,2004,33433387
cod,2005,34251593
cod,2006,35094796
cod,2007,35966554
cod,2008,36865328
cod,2009,37787006
cod,2010,38729918
cod,2011,39689943
cod,2012,40665645
cod,2013,41654275
cod,2014,42652337
cod,2015,43657619
cod,2016,44667921
cod,2017,45680987
cod,2018,46691418
cod,2019,47694889
cod,2020,48687370
cog,1960,696476
cog,1961,706004
cog,1962,715907
cog,1963,726194
cog,1964,736837
cog,1965,747849
cog,1966,759173
cog,1967,770802
cog,1968,782736
cog,1969,795053
cog,1970,807694
cog,1971,820641
cog,1972,833849
cog,1973,847247
cog,1974,860065
cog,1975,871838
cog,1976,883321
cog,1977,894587
cog,1978,905588
cog,1979,916413
cog,1980,927067
cog,1981,937630
cog,1982,947959
cog,1983,957944
cog,1984,967344
cog,1985,981528
cog,1986,1000371
cog,1987,1019130
cog,1988,1037965
cog,1989,1057033
cog,1990,1076465
cog,1991,1096266
cog,1992,1116442
cog,1993,1137099
cog,1994,1158337
cog,1995,1180132
cog,1996,1202581
cog,1997,1224359
cog,1998,1246600
cog,1999,1269123
cog,2000,1291781
cog,2001,1314331
cog,2002,1336829
cog,2003,1360177
cog,2004,1385476
cog,2005,1413317
cog,2006,1444090
cog,2007,1477074
cog,2008,1510485
cog,2009,1542089
cog,2010,1570342
cog,2011,1594800
cog,2012,1616049
cog,2013,1635208
cog,2014,1653911
cog,2015,1673264
cog,2016,1693489
cog,2017,1714180
cog,2018,1735045
cog,2019,1755497
cog,2020,1775225
col,1960,8628131
col,1961,8664637
col,1962,8692946
col,1963,8712030
col,1964,8719182
col,1965,8834569
col,1966,8948303
col,1967,9055426
col,1968,9153306
col,1969,9240439
col,1970,9314830
col,1971,9375897
col,1972,9424702
col,1973,9465377
col,1974,9507862
col,1975,9552560
col,1976,9596422
col,1977,9639782
col,1978,9681264
col,1979,9719758
col,1980,9754662
col,1981,9786593
col,1982,9815124
col,1983,9839489
col,1984,9859106
col,1985,9873711
col,1986,9915878
col,1987,9966624
col,1988,10013913
col,1989,10059227
col,1990,10102573
col,1991,10144715
col,1992,10183917
col,1993,10220684
col,1994,10252814
col,1995,10279222
col,1996,10298708
col,1997,10312933
col,1998,10320766
col,1999,10323159
col,2000,10320832
col,2001,10313978
col,2002,10301818
col,2003,10283437
col,2004,10258117
col,2005,10225220
col,2006,10185476
col,2007,10140105
col,2008,10088363
col,2009,10029830
col,2010,9965274
col,2011,9892834
col,2012,9813668
col,2013,9735691
col,2014,9668302
col,2015,9616282
col,2016,9582981
col,2017,9563831
col,2018,9545848
col,2019,9512141
col,2020,9451496
com,1960,167134
com,1961,168234
com,1962,169221
com,1963,170167
com,1964,171152
com,1965,172212
com,1966,173411
com,1967,176304
com,1968,179360
com,1969,182434
com,1970,185447
com,1971,188303
com,1972,191108
com,1973,194184
com,1974,197937
com,1975,202640
com,1976,208445
com,1977,215166
com,1978,222395
com,1979,229602
com,1980,236368
com,1981,242504
com,1982,248167
com,1983,253585
com,1984,259071
com,1985,264836
com,1986,270893
com,1987,277163
com,1988,283629
com,1989,290225
com,1990,296890
com,1991,303637
com,1992,312348
com,1993,321722
com,1994,331242
com,1995,340853
com,1996,350554
com,1997,360338
com,1998,370209
com,1999,380118
com,2000,390064
com,2001,400044
com,2002,410071
com,2003,420222
com,2004,430585
com,2005,441135
com,2006,451886
com,2007,462823
com,2008,473953
com,2009,485273
com,2010,496767
com,2011,508454
com,2012,520292
com,2013,532234
com,2014,544194
com,2015,556099
com,2016,567905
com,2017,579620
com,2018,591240
com,2019,602737
com,2020,614108
cpv,1960,168117
cpv,1961,170523
cpv,1962,173946
cpv,1963,178265
cpv,1964,183293
cpv,1965,188777
cpv,1966,194831
cpv,1967,201342
cpv,1968,207615
cpv,1969,212732
cpv,1970,216091
cpv,1971,217323
cpv,1972,216733
cpv,1973,215095
cpv,1974,213396
cpv,1975,212357
cpv,1976,212159
cpv,1977,212630
cpv,1978,213732
cpv,1979,215335
cpv,1980,217093
cpv,1981,216523
cpv,1982,216166
cpv,1983,215763
cpv,1984,214935
cpv,1985,213493
cpv,1986,209329
cpv,1987,204388
cpv,1988,199023
cpv,1989,193727
cpv,1990,188848
cpv,1991,190274
cpv,1992,192208
cpv,1993,194369
cpv,1994,196358
cpv,1995,197903
cpv,1996,198937
cpv,1997,199549
cpv,1998,199772
cpv,1999,199696
cpv,2000,199381
cpv,2001,199155
cpv,2002,198683
cpv,2003,197980
cpv,2004,197049
cpv,2005,195914
cpv,2006,194570
cpv,2007,193053
cpv,2008,191406
cpv,2009,189722
cpv,2010,188087
cpv,2011,187960
cpv,2012,187844
cpv,2013,187722
cpv,2014,187564
cpv,2015,187332
cpv,2016,187046
cpv,2017,186722
cpv,2018,186337
cpv,2019,185906
cpv,2020,185411
cri,1960,874939
cri,1961,907039
cri,1962,940218
cri,1963,972118
cri,1964,997929
cri,1965,1022743
cri,1966,1046433
cri,1967,1069066
cri,1968,1090541
cri,1969,1110881
cri,1970,1130106
cri,1971,1148168
cri,1972,1165180
cri,1973,1182462
cri,1974,1204882
cri,1975,1228261
cri,1976,1252724
cri,1977,1278244
cri,1978,1304697
cri,1979,1331968
cri,1980,1359919
cri,1981,1388638
cri,1982,1418051
cri,1983,1448043
cri,1984,1477523
cri,1985,1493017
cri,1986,1507612
cri,1987,1521358
cri,1988,1534444
cri,1989,1547193
cri,1990,1559624
cri,1991,1571678
cri,1992,1583053
cri,1993,1593647
cri,1994,1603063
cri,1995,1611051
cri,1996,1617599
cri,1997,1622690
cri,1998,1625632
