geo,time,bx_gsr_mrch_cd
mng,2006,1543882800
mng,2007,1950682432.16
mng,2008,2508571363.14765
mng,2009,1880866790.66513
mng,2010,2907879726.66
mng,2011,4055998011.44327
mng,2012,3800449204.25742
mng,2013,3789369723.54897
mng,2014,5470846490.9468
mng,2015,4446401782.18698
mng,2016,4803976535.61763
mng,2017,5834308756.32769
mng,2018,6556543073.88981
mng,2019,7182845038.75015
mng,2020,6990663057.03968
moz,2005,1745256186.74838
moz,2006,2381131626.05861
moz,2007,2412120000
moz,2008,2653259647.72687
moz,2009,2147183334.65897
moz,2010,2333250120.26911
moz,2011,3118274486.78356
moz,2012,3855538399.30494
moz,2013,4122638380.78424
moz,2014,3916382362.21829
moz,2015,3413270865.70162
moz,2016,3328235536.3976
moz,2017,4725302368.26399
moz,2018,5197179533.26497
moz,2019,4668914892.79108
moz,2020,3588450286.8694
mrt,1975,167315287.93953
mrt,1976,181865633.10767
mrt,1977,157215585.55541
mrt,1978,118581099.3772
mrt,1979,147170016.88729
mrt,1980,196301425.31061
mrt,1981,269919765.33517
mrt,1982,240027043.12413
mrt,1983,315370815.22149
mrt,1984,293793427.7229
mrt,1985,371524940.00331
mrt,1986,418756302.52195
mrt,1987,402404854.82889
mrt,1988,437611418.06827
mrt,1989,447893463.05282
mrt,1990,443895842.89596
mrt,1991,435763461.63624
mrt,1992,406771481.18251
mrt,1993,402985507.04643
mrt,1994,399652033.17823
mrt,1995,476402820.41073
mrt,1996,480040809.88182
mrt,1997,423619281.76311
mrt,1998,358640143.96187
mrt,2012,2640958168.01206
mrt,2013,2651470171.92065
mrt,2014,1938072314.13513
mrt,2015,1388560350.79283
mrt,2016,1400680263.05813
mrt,2017,1722378603.23909
mrt,2018,1895040485.39489
mrt,2019,2319241120.86905
mrt,2020,2590779667.20274
mus,1976,264610249.94513
mus,1977,307235548.56159
mus,1978,319635258.90369
mus,1979,384742916.91536
mus,1980,433611859.74855
mus,1981,334245630.08938
mus,1982,366519353.7995
mus,1983,371256257.38639
mus,1984,376874954.72489
mus,1985,453489238.02684
mus,1986,698481338.99106
mus,1987,925826945.50099
mus,1988,1030233912.3624
mus,1989,1025261588.7019
mus,1990,1238069180.81022
mus,1991,1253425346.74066
mus,1992,1334686239.18055
mus,1993,1334426940.12503
mus,1994,1376920664.20322
mus,1995,1571695749.24342
mus,1996,1810557125.92999
mus,1997,1600113341.75746
mus,1998,1669302890.67694
mus,1999,1589188620.44333
mus,2000,1552221327.29993
mus,2001,1628242397.18244
mus,2002,1801304543.25276
mus,2003,1898095891.86779
mus,2004,1993109477.27522
mus,2005,2138353971.2631
mus,2006,2328840080.89032
mus,2007,2237898295.05213
mus,2008,2383940827.25842
mus,2009,1938533432.76545
mus,2010,2261494860.83247
mus,2011,2564999784.17682
mus,2012,2649119895.07115
mus,2013,2868795076.30125
mus,2014,3093875525.06814
mus,2015,2661824492.86479
mus,2016,2376428001.93159
mus,2017,2341654010.06178
mus,2018,2365715959.07508
mus,2019,2222916852.81748
mus,2020,1788849170.61021
mwi,1977,199794428.29357
mwi,1978,184534408.86366
mwi,1979,222432258.86663
mwi,1980,280755100.21696
mwi,1981,272534625.37243
mwi,1982,239694763.61183
mwi,1983,246177244.40298
mwi,1984,311805742.37353
mwi,1985,245477760.66633
mwi,1986,248405042.28497
mwi,1987,277578758.04898
mwi,1988,293483682.28254
mwi,1989,268778222.33241
mwi,1990,406430228.7445
mwi,1991,475508884.57851
mwi,1992,399913920.91062
mwi,1993,317458635.02099
mwi,1994,323050499.60482
mwi,1995,445467179.99355
mwi,1996,509633340.15599
mwi,1997,540246014.16611
mwi,1998,539555137.16989
mwi,1999,448438226.02583
mwi,2000,403128764.76962
mwi,2001,427911821.83202
mwi,2002,422446556.05906
mwi,2003,567537365.66996
mwi,2004,517522318.33894
mwi,2005,541368481.92873
mwi,2006,721030301.11203
mwi,2007,803225021.88164
mwi,2008,950132334.94241
mwi,2009,1268360353.28981
mwi,2010,1142537954.11528
mwi,2011,1517954434.20102
mwi,2012,1276630885.20446
mwi,2013,1284363622.93318
mwi,2014,1532695812.25521
mwi,2015,1153803037.58188
mwi,2016,1066202435.03416
mwi,2017,909659464.2707
mwi,2018,945381810.84559
mwi,2019,1084851144.63589
mwi,2020,911718370.40707
mys,1974,4199302056.36852
mys,1975,3826160819.61094
mys,1976,5292781052.85527
mys,1977,6093162783.20336
mys,1978,7380264462.75732
mys,1979,11073633068.4186
mys,1980,12962568815.6075
mys,1981,11771062772.1192
mys,1982,12069924035.6079
mys,1983,13804200328.0575
mys,1984,16520870301.5295
mys,1985,15250650244.1562
mys,1986,13655160391.6416
mys,1987,17876771997.0393
mys,1988,20979971615.3176
mys,1989,24775903599.632
mys,1990,28805767364.4808
mys,1991,33711910014.3026
mys,1992,39822824728.6432
mys,1993,46237998209.07929
mys,1994,56897254714.6683
mys,1995,71767170168.55299
mys,1996,76985066232.63449
mys,1997,77538264663.8011
mys,1998,71882783882.78391
mys,1999,83874236842.1053
mys,2000,98240526315.78951
mys,2001,87791578947.36838
mys,2002,93315868421.05261
mys,2003,104929500000
mys,2004,126589236842.105
mys,2005,141602986005.871
mys,2006,161484902705.436
mys,2007,176545189704.51901
mys,2008,199222448138.81799
mys,2009,158058040691.539
mys,2010,187335559431.99896
mys,2011,215164017942.98401
mys,2012,208795078593.32297
mys,2013,202285344605.28101
mys,2014,207482725606.64801
mys,2015,174630973653.836
mys,2016,165520019571.69501
mys,2017,186586103000.01401
mys,2018,205655448513.78101
mys,2019,197272482850.24799
mys,2020,185384579933.112
mys,2021,235815608923.88501
nam,1990,1088345891.90556
nam,1991,1179220769.81438
nam,1992,1311283809.07411
nam,1993,1293125509.54215
nam,1994,1320435451.37033
nam,1995,1418411754.89408
nam,1996,1403724090.79746
nam,1997,1343305445.61098
nam,1998,1278298977.93785
nam,1999,1196814090.4953
nam,2000,1309458635.56791
nam,2001,1146973877.11709
nam,2002,1071605402.312
nam,2003,1261996023.73545
nam,2004,1827466854.92048
nam,2005,2063226776.65957
nam,2006,2648252691.26894
nam,2007,2918265945.16107
nam,2008,3144058994.10066
nam,2009,3021626222.14169
nam,2010,3918541717.92583
nam,2011,3875279049.21227
nam,2012,4162374490.61775
nam,2013,3774500094.99314
nam,2014,3826834504.72134
nam,2015,3210644829.16989
nam,2016,3197456551.04571
nam,2017,3743236986.18695
nam,2018,4189938416.54528
nam,2019,3879064990.77015
nam,2020,3140400431.26239
ncl,2002,462088356.93772
ncl,2003,778137446.6194
ncl,2004,1009202644.41946
ncl,2005,1089617352.55549
ncl,2006,1343606489.83882
ncl,2007,2122423176.53309
ncl,2008,1232748318.32321
ncl,2009,972265053.23767
ncl,2010,1416489168.28327
ncl,2011,1683954337.66394
ncl,2012,1333529494.34232
ncl,2013,1246380654.03283
ncl,2014,1602194480.18668
ncl,2015,1239093535.97969
ncl,2016,1335172986.77608
ner,1974,81514829.7395
ner,1975,138517093.2442
ner,1976,171638063.04649
ner,1977,196642224.17065
ner,1978,287650406.83057
ner,1979,484948301.13649
ner,1980,576085081.97158
ner,1981,484629213.01173
ner,1982,381328714.74842
ner,1983,335227986.55229
ner,1984,303272636.34031
ner,1985,259424901.83598
ner,1986,351989379.18429
ner,1987,477399484.62023
ner,1988,426311093.9636
ner,1989,390789205.79848
ner,1990,488388531.61678
ner,1991,351526307.59286
ner,1992,347286919.1238
ner,1993,300417520.38777
ner,1994,226815444.79965
ner,1995,288064616.73272
ner,1996,324742861.47268
ner,1997,271335121.39148
ner,1998,333990011.54714
ner,1999,286896256.6703
ner,2000,283797150.29742
ner,2001,272730241.83192
ner,2002,280762990.47041
ner,2003,352600288.89866
ner,2004,437434787.3177
ner,2005,477741118.66935
ner,2006,508403469.01684
ner,2007,663400817.24869
ner,2008,915849690.70357
ner,2009,1000866643.33026
ner,2010,1152139471.9471
ner,2011,1272054638.00658
ner,2012,1442271781.85544
ner,2013,1588600116.51828
ner,2014,1448276221.39925
ner,2015,1087745053.41218
ner,2016,1032292901.80611
ner,2017,1208704799.34687
ner,2018,1203027402.36562
ner,2019,1125986685.96268
ner,2020,1115530528.83132
nga,1977,12373176450.969
nga,1978,10441196935.9139
nga,1979,16733239418.5524
nga,1980,25944578915.85789
nga,1981,17844996141.5615
nga,1982,12149176897.6135
nga,1983,10356015987.4611
nga,1984,11856065964.1394
nga,1985,13114052218.0801
nga,1986,5084572832.20644
nga,1987,7559939661.12323
nga,1988,6875078062.43525
nga,1989,7871430540.27063
nga,1990,13585233677.9712
nga,1991,12253892816.4791
nga,1992,11791172220.217
nga,1993,9909995331.39797
nga,1994,9459083469.72177
nga,1995,3651450472.6805
nga,1996,5049925072.37726
nga,1997,4638680046.34695
nga,1998,2556264310.9457
nga,1999,12876266676.4857
nga,2000,19132487905.2876
nga,2001,17991625554.8688
nga,2002,15613673537.7517
nga,2003,23975612113.5392
nga,2004,34766753663.4697
nga,2005,55201459538.9301
nga,2006,56934207070.7723
nga,2007,66051055294.3297
nga,2008,85745471629.2742
nga,2009,56174949003.3987
nga,2010,79618734656.91908
nga,2011,99050952222.7326
nga,2012,96123518929.4864
nga,2013,97022823220.71388
nga,2014,82595804758.24821
nga,2015,45887738522.1211
nga,2016,34703895442.6666
nga,2017,45817488230.33209
nga,2018,61221023098.3089
nga,2019,64977546739.3304
nga,2020,35944162563.8806
nic,1977,636200000
nic,1978,646000000
nic,1979,615900000
nic,1980,450400000
nic,1981,508200000
nic,1982,406000000
nic,1983,451900000
nic,1984,412400000
nic,1985,305100000
nic,1986,257800000
nic,1987,295100000
nic,1988,235700000
nic,1989,318700000
nic,1990,332400000
nic,1991,268100000
nic,1992,223100000
nic,1993,267000000
nic,1994,338600000
nic,1995,469800000
nic,1996,470900000
nic,1997,581700000
nic,1998,579400000
nic,1999,552300000
nic,2000,649900000
nic,2001,599000000
nic,2002,567400000
nic,2003,622300000
nic,2004,772300000
nic,2005,880430000
nic,2006,1644000000
nic,2007,1927200000
nic,2008,2151300000
nic,2009,2091400000
nic,2010,2726100000
nic,2011,3416100000
nic,2012,3919400000
nic,2013,3879000000
nic,2014,4175800000
nic,2015,3873400000
nic,2016,3794600000
nic,2017,4179500000
nic,2018,4197400000
nic,2019,4341000000
nic,2020,4395800000
nld,1967,6894198890.0379
nld,1968,7806353585.51032
nld,1969,9365193363.38762
nld,1970,11058839771.0016
nld,1971,12756190341.6933
nld,1972,15869474327.5824
nld,1973,22316565605.1158
nld,1974,31348763346.1913
nld,1975,33053023232.5422
nld,1976,37521874882.51849
nld,1977,41061044655.6332
nld,1978,46791808051.80849
nld,1979,60036264487.3895
nld,1980,69209908049.85229
nld,1981,64976077744.2247
nld,1982,62308629792.4371
nld,1983,60638322858.1296
nld,1984,61757940513.9434
nld,1985,64432939807.0664
nld,1986,74319456562.87579
nld,1987,87864238901.8112
nld,1988,98479037575.5126
nld,1989,103555844652.875
nld,1990,123503544012.461
nld,1991,123625382230.83
nld,1992,129904129442.64101
nld,1993,122031691653.97701
nld,1994,135882924199.39799
nld,1995,189150611162.57901
nld,1996,188376946372.22601
nld,1997,181972017462.04297
nld,1998,190500031134.52896
nld,1999,190553239279.26801
nld,2000,197280082903.82101
nld,2001,196832722934.57697
nld,2002,203106984390.392
nld,2003,256485715910.884
nld,2004,323061244533.15302
nld,2005,353609264855.66803
nld,2006,401569404286.01501
nld,2007,473791646421.28601
nld,2008,537979459026.448
nld,2009,423464261794.48096
nld,2010,477657488776.19
nld,2011,554904165499.31604
nld,2012,546694301840.00403
nld,2013,567629124086.70898
nld,2014,570983471147.84705
nld,2015,464169577533.96802
nld,2016,465613207336.48401
nld,2017,520637342321.84198
nld,2018,572563873251.80505
nld,2019,548875070154.87097
nld,2020,529999251706.07697
nld_curacao,2011,797770949.72067
nld_curacao,2012,854949720.67039
nld_curacao,2013,618837988.82682
nld_curacao,2014,630055865.92179
nld_curacao,2015,407324022.34637
nld_curacao,2016,362307262.56983
nld_curacao,2017,425106120.54749
nld_curacao,2018,586007030.60335
nld_curacao,2019,398102075.72067
nld_curacao,2020,270977840.56425
nor,1975,7270334852.84864
nor,1976,8046523080.89321
nor,1977,9152016236.21481
nor,1978,11032905817.4848
nor,1979,13746746092.5967
nor,1980,18649083536.9882
nor,1981,18489068847.0766
nor,1982,17661381451.6273
nor,1983,18054339848.76229
nor,1984,19112582509.0856
nor,1985,20060532149.6993
nor,1986,18153233787.5
nor,1987,21184401815.2322
nor,1988,23077336103.3532
nor,1989,27166258456.3451
nor,1990,34303426964.3056
nor,1991,34176665114.7167
nor,1992,35398016011.2082
nor,1993,32186473439.5988
nor,1994,34925875720.0984
nor,1995,42198893127.7528
nor,1996,49915381269.3147
nor,1997,49071740635.56889
nor,1998,40650157297.8635
nor,1999,46019816886.6482
nor,2000,60249521757.8203
nor,2001,59221529105.8733
nor,2002,59303245299.4322
nor,2003,68367542781.33
nor,2004,82830209653.10849
nor,2005,103384075404.36301
nor,2006,121656714375.37801
nor,2007,135860178859.623
nor,2008,171687996444.414
nor,2009,116811286784.77299
nor,2010,129118941366.302
nor,2011,164773206199.703
nor,2012,159825007194.897
nor,2013,155303259002.10001
nor,2014,143835678733.76901
nor,2015,103831819247.688
nor,2016,88905109567.7655
nor,2017,103776255071.32001
nor,2018,121921985552.60201
nor,2019,103375298013.16499
nor,2020,82265683261.59918
npl,1976,102096000
npl,1977,81176000
npl,1978,89379685.74184
npl,1979,110316666.66667
npl,1980,102058333.33333
npl,1981,144203176.76475
npl,1982,87635893.91011
npl,1983,101459974.65876
npl,1984,130066719.78289
npl,1985,161260084.67004
npl,1986,142570573.69469
npl,1987,162185406.75803
npl,1988,193780954.89672
npl,1989,161153117.10738
npl,1990,217878003.58939
npl,1991,274521869.39398
npl,1992,376261838.96327
npl,1993,397001459.86427
npl,1994,368670723.74932
npl,1995,349861549.51717
npl,1996,388747760.19468
npl,1997,413766812.5457
npl,1998,482041860.14379
npl,1999,612304439.42273
npl,2000,776142672.30138
npl,2001,720510374.48312
npl,2002,632023022.31011
npl,2003,703211811.36462
npl,2004,773061293.16666
npl,2005,902880578.60841
npl,2006,848777042.66961
npl,2007,924931908.98755
npl,2008,986573075.61633
npl,2009,837065298.51728
npl,2010,900586741.26765
npl,2011,998964290.63612
npl,2012,1003958965.14487
npl,2013,997068581.02818
npl,2014,1022286755.74469
npl,2015,813179963.93956
npl,2016,762283423.29564
npl,2017,835688143.39895
npl,2018,932254409.3916
npl,2019,1110916912.84909
npl,2020,890100720.94896
npl,2021,1720444465.85431
nru,2008,30465533.25277
nru,2009,37469026.10177
nru,2010,22382082.88464
nru,2011,38446521.02445
nru,2012,65244731.45634
nru,2013,54694682.03467
nru,2014,48861024.76407
nru,2015,18674214.1769
nru,2016,35510227.52928
nru,2017,19352345.20039
nru,2018,11860461.96256
nzl,2000,13378368333.5677
nzl,2001,13806438285.647
nzl,2002,14440520577.7413
nzl,2003,16795208945.0205
nzl,2004,20526366445.2266
nzl,2005,22014762971.497
nzl,2006,22494740287.385
nzl,2007,27241374989.2394
nzl,2008,31087598294.4165
nzl,2009,25225627094.67089
nzl,2010,31726991061.461
nzl,2011,38119823155.0591
nzl,2012,37648283677.88889
nzl,2013,39728580834.3854
nzl,2014,41975713369.3277
nzl,2015,34457991637.7954
nzl,2016,33678825200.194
nzl,2017,38285138029.0459
nzl,2018,39917330736.6666
nzl,2019,39687127760.36169
nzl,2020,38651963616.0614
omn,1974,1212217722.09675
omn,1975,1416328898.13645
omn,1976,1595830925.29193
omn,1977,1619571515.98023
omn,1978,1598147080.48103
omn,1979,2279675744.87457
omn,1980,3748118134.76583
omn,1981,4695715126.50757
omn,1982,4422987852.9907
omn,1983,4255935159.97665
omn,1984,4420993208.81617
omn,1985,4971120022.00379
omn,1986,2861391998.705
omn,1987,3804941482.44473
omn,1988,3342002600.78023
omn,1989,4067620286.08583
omn,1990,5508452535.76073
omn,1991,4871261378.41352
omn,1992,5555266579.97399
omn,1993,5365409622.88687
omn,1994,5542262678.80364
omn,1995,6065019505.85176
omn,1996,7372999904.12224
omn,1997,7656999900.42913
omn,1998,5519999964.10923
omn,1999,7236999952.94538
omn,2000,11318000000
omn,2001,11074122236.671
omn,2002,11170351105.3316
omn,2003,11669700910.2731
omn,2004,13381014304.2913
omn,2005,18691807542.2627
omn,2006,21586475942.7828
omn,2007,24691807542.2627
omn,2008,37719115734.7204
omn,2009,27651495448.6346
omn,2010,36600780234.0702
omn,2011,47091807542.2627
omn,2012,52138361508.4525
omn,2013,56429128738.6216
omn,2014,53565990299.0897
omn,2015,35682269597.9828
omn,2016,27544112990.8973
omn,2017,32871181919.1025
omn,2018,41730078236.7542
omn,2019,38685851950.4146
omn,2020,30506253558.3404
pak,1976,1172085221.09778
pak,1977,1126517097.08091
pak,1978,1403680898.17397
pak,1979,1957095108.11623
pak,1980,2580942008.63989
pak,1981,2743119875.40589
pak,1982,2351746916.65901
pak,1983,2890204231.0063
pak,1984,2492105071.67329
pak,1985,2660568522.45435
pak,1986,3205895887.74902
pak,1987,3956371892.34967
pak,1988,4425590321.27078
pak,1989,4818196223.24465
pak,1990,5405435436.67058
pak,1991,6410838400.54116
pak,1992,6913088869.48064
pak,1993,6793407997.33362
pak,1994,7116752173.84098
pak,1995,8356347225.34176
pak,1996,8507268921.51236
pak,1997,8350730703.59928
pak,1998,7796000000
pak,1999,7615000000
pak,2000,8657000000
pak,2001,9053000000
pak,2002,9773000000
pak,2003,11836000000
pak,2004,13281000000
pak,2005,15441000000
pak,2006,17065000000
pak,2007,18218000000
pak,2008,21223500000
pak,2009,18356000000
pak,2010,21481000000
pak,2011,26328000000
pak,2012,24792000000
pak,2013,25115000000
pak,2014,24777000000
pak,2015,22707000000
pak,2016,21820000000
pak,2017,23163000000
pak,2018,24842000000
pak,2019,24800000000
pak,2020,21943000000
pak,2021,29050000000
pan,1977,401000000
pan,1978,385700000
pan,1979,453200000
pan,1980,2518800000
pan,1981,2773700000
pan,1982,2579200000
pan,1983,1839700000
pan,1984,1889400000
pan,1985,2132300000
pan,1986,2490000000
pan,1987,2649700000
pan,1988,2505100000
pan,1989,2741300000
pan,1990,3345600000
pan,1991,4190500000
pan,1992,5103800000
pan,1993,5416600000
pan,1994,6044200000
pan,1995,6089700000
pan,1996,5821100000
pan,1997,6649600000
pan,1998,6329700000
pan,1999,5294600000
pan,2000,5849800000
pan,2001,6013000000
pan,2002,5340000000
pan,2003,5095800000
pan,2004,6096100000
pan,2005,7388600000
pan,2006,8464600000
pan,2007,10351100000
pan,2008,13886000000
pan,2009,13162800000
pan,2010,14146000000
pan,2011,19076200000
pan,2012,21121900000
pan,2013,19603000000
pan,2014,16840800000
pan,2015,14208600000
pan,2016,12932849900
pan,2017,13817445647.77
pan,2018,14751852872.66
pan,2019,14645261558.3
pan,2020,11628756772
per,1977,1725600000
per,1978,1940600000
per,1979,3490900000
per,1980,3916000000
per,1981,3249000000
per,1982,3293000000
per,1983,3015000000
per,1984,3146900000
per,1985,3049000000
per,1986,2576060000
per,1987,2714780000
per,1988,2731470000
per,1989,3532600000
per,1990,3321000000
per,1991,3408000000
per,1992,3662000000
per,1993,3383977473.47465
per,1994,4422655563.24836
per,1995,5490435105.31579
per,1996,5876889778.33607
per,1997,6823338176.66822
per,1998,5755474271.19385
per,1999,6086305604.78887
per,2000,6953859189.68713
per,2001,7025289679.21642
per,2002,7710436854.81572
per,2003,9088992652.12914
per,2004,12806738901.6737
per,2005,17365592657.6249
per,2006,23829967431.2863
per,2007,28093427370.4379
per,2008,31018398880.33689
per,2009,26961518360.8815
per,2010,35803080814.2617
per,2011,46375961553.8794
per,2012,47410606681.3607
per,2013,42860636594.1494
per,2014,39532682886.3671
per,2015,34414354525.3062
per,2016,37081738042.3319
per,2017,45421593444.4736
per,2018,49066475807.7562
per,2019,48223588743.70149
per,2020,42941132192.8483
phl,1977,3151000000
phl,1978,3425000000
phl,1979,4601000000
phl,1980,5788000000
phl,1981,5722000000
phl,1982,5021000000
phl,1983,5005000000
phl,1984,5391000000
phl,1985,4629000000
phl,1986,4842000000
phl,1987,5720000000
phl,1988,7074000000
phl,1989,7821000000
phl,1990,8186000000
phl,1991,8840000000
phl,1992,9824000000
phl,1993,11375000000
phl,1994,13483000000
phl,1995,17447000000
phl,1996,20543000000
phl,1997,25228000000
phl,1998,29496000000
phl,1999,18403000000
phl,2000,21842000000
phl,2001,19498000000
phl,2002,21469000000
phl,2003,23542000000
phl,2004,25819000000
phl,2005,25161775241.1157
phl,2006,30734443122.1638
phl,2007,32802573145.7643
phl,2008,34678750643.4323
phl,2009,29142866160
phl,2010,36771714505.6805
phl,2011,38276471889.7414
phl,2012,46384288290.9311
phl,2013,44512401095.2113
phl,2014,49823702338.3837
phl,2015,43197106828.94029
phl,2016,42734423310.7555
phl,2017,51814261868.7948
phl,2018,51976749434.2426
phl,2019,53476930080.7485
phl,2020,48211513848.63889
phl,2021,54168545608.408
plw,2005,10982251.89984
plw,2006,9660212.86655
plw,2007,9489045.18797
plw,2008,11999863.52529
plw,2009,8129879.02309
plw,2010,11653483.88067
plw,2011,12838117.97996
plw,2012,15018258.44527
plw,2013,14380359.02119
plw,2014,19082656.53918
plw,2015,14753012.06046
plw,2016,18071014.12197
plw,2017,9820817.70681
png,1976,550368156.0364
png,1977,683137357.25998
png,1978,713446373.28333
png,1979,1010282178.59223
png,1980,985484949.25357
png,1981,840125514.48603
png,1982,768791168.54631
png,1983,820272040.01238
png,1984,915292266.1925
png,1985,926255062.70822
png,1986,1030675912.32409
png,1987,1243879508.26327
png,1988,1475281023.74174
png,1989,1318515539.19448
png,1990,1175152253.37355
png,1991,1482053521.67915
png,1992,1947728682.3379
png,1993,2604359153.97966
png,1994,2651001706.64106
png,1995,2670419147.44333
png,1996,2529820997.85657
png,1997,2160056313.72084
png,1998,1773290540.19559
png,1999,1927380261.36526
png,2000,2094113742.33381
png,2001,1812919175.25602
png,2002,1657512007.08042
png,2003,2205578034.76517
png,2004,2620566563.89172
png,2005,3319046267.76996
png,2006,4204825280.23933
png,2007,4749773761.98167
png,2008,5807414475.97181
png,2009,4401653055.06269
png,2010,5748895941.84974
png,2011,6916702344.54344
png,2012,6331867579.39895
png,2013,5960138674.25196
png,2014,8876327712.18985
png,2015,8460032613.60534
png,2016,8191914113.84155
png,2017,9956513623.69269
png,2018,10208647111.5558
pol,1976,9506000000
pol,1977,10506000000
pol,1978,11967000000
pol,1979,13276000000
pol,1980,14043000000
pol,1981,10542000000
pol,1982,11547000000
pol,1983,11615000000
pol,1984,11654000000
pol,1985,10945000000
pol,1986,11926000000
pol,1987,12026000000
pol,1988,13846000000
pol,1989,12869000000
pol,1990,15837000000
pol,1991,14393000000
pol,1992,13929000000
pol,1993,13582000000
pol,1994,17024000000
pol,1995,25041000000
pol,1996,27491000000
pol,1997,30713000000
pol,1998,32436000000
pol,1999,30007000000
pol,2000,35924000000
pol,2001,41635000000
pol,2002,46743000000
pol,2003,60999000000
pol,2004,72799000000
pol,2005,87755000000
pol,2006,108185000000
pol,2007,134732000000
pol,2008,166462000000
pol,2009,133296000000
pol,2010,156634000000
pol,2011,184318000000
pol,2012,180488000000
pol,2013,195970000000
pol,2014,208471000000
pol,2015,190202000000
pol,2016,196383000000
pol,2017,228214000000
pol,2018,256230000000
pol,2019,260732000000
pol,2020,269991000000
prt,1975,1941607508.19525
prt,1976,1824567191.76878
prt,1977,2564467180.73775
prt,1978,2781934256.32586
prt,1979,3608188712.57622
prt,1980,4667869888.83505
prt,1981,4184643589.03703
prt,1982,4194101943.39272
prt,1983,4646210852.00267
prt,1984,5246497630.32966
prt,1985,5749073582.04903
prt,1986,7264817158.49491
prt,1987,9334525116.72304
prt,1988,11015033400.099
prt,1989,12842577780.6716
prt,1990,16457895135.5298
prt,1991,16390748441.3385
prt,1992,18348132040.6557
prt,1993,15780789828.9898
prt,1994,18434451064.4073
prt,1995,23809532696.1867
prt,1996,24703612347.4898
prt,1997,23947214699.6938
prt,1998,24850611320.9586
prt,1999,24507448185.8608
prt,2000,24230391758.1579
prt,2001,24112883791.4595
prt,2002,26333142627.8429
prt,2003,33106614150.7285
prt,2004,38008457917.6407
prt,2005,38646941792.65
prt,2006,45040147043.2991
prt,2007,52087914237.5155
prt,2008,56912938988.7188
prt,2009,43882162468.3367
prt,2010,48937557705.0505
prt,2011,58888388804.63329
prt,2012,56958651124.0789
prt,2013,61760155038.89831
prt,2014,62826690547.4873
prt,2015,54279489094.7892
prt,2016,54355517983.04289
prt,2017,60226997979.6348
prt,2018,66409520953.01289
prt,2019,64886272495.8064
prt,2020,59638766800.266
prt,2021,73416467604.1846
pry,1975,188000000
pry,1976,202100000
pry,1977,327100000
pry,1978,356100000
pry,1979,384500000
pry,1980,400300000
pry,1981,398500000
pry,1982,396200000
pry,1983,326000000
pry,1984,361300000
pry,1985,465600000
pry,1986,575800000
pry,1987,597400000
pry,1988,871000000
pry,1989,1180000000
pry,1990,2096200000
pry,1991,1997100000
pry,1992,1997100000
pry,1993,2859000000
pry,1994,3360100000
pry,1995,5337184199.43358
pry,1996,4903672021.10821
pry,1997,4561456547.49801
pry,1998,4836136121.87912
pry,1999,3612822161.21112
pry,2000,3640111489.20888
pry,2001,3233830232.38667
pry,2002,3216127162.64451
pry,2003,3436617282.91081
pry,2004,4163682288.51982
pry,2005,4827685701.13899
pry,2006,5949914687.3323
pry,2007,7297377181.00001
pry,2008,9655885043.77551
pry,2009,7701567417.29021
pry,2010,10374741595.4663
pry,2011,12499597885.3867
pry,2012,11514777229.3675
pry,2013,13444412394.9131
pry,2014,12868796803.5646
pry,2015,10848952093.7859
pry,2016,11687636406.4387
pry,2017,12980614407.1487
pry,2018,13179951674.3049
pry,2019,12110729175.0552
pry,2020,10955648869
pse,1995,489600000
pse,1996,529900000
pse,1997,611700000
pse,1998,528788629.2774
pse,1999,501946375.33998
pse,2000,569200524.74635
pse,2001,458984526.94201
pse,2002,345872760.59035
pse,2003,327592416.40585
pse,2004,370863829.35914
pse,2005,498103376.70976
pse,2006,556693687.05608
pse,2007,807242607.09066
pse,2008,811016699.40852
pse,2009,802968883.75217
pse,2010,816451536.04581
pse,2011,1051136153.93981
pse,2012,1133839291.86033
pse,2013,1197013028.37747
pse,2014,1423779993.7803
pse,2015,1667685013.60386
pse,2016,1705899366.88177
pse,2017,1926326927.23024
pse,2018,1845889106.10723
pse,2019,1738035874.06487
pse,2020,1715101233.80232
pyf,2002,161960821.59501
pyf,2003,146180960.87402
pyf,2004,175432071.192
pyf,2005,204014362.22151
pyf,2006,197983749.54923
pyf,2007,235264009.34696
pyf,2008,194564965.57484
pyf,2009,145948093.175
pyf,2010,153547729.47148
pyf,2011,151867080.30516
pyf,2012,127709287.63951
pyf,2013,149823748.94977
pyf,2014,166564844.7831
pyf,2015,127546657.61674
pyf,2016,177872511.23022
qat,2011,114444230769.231
qat,2012,132953846153.84599
qat,2013,133335989010.989
qat,2014,126702472527.47301
qat,2015,77294230769.2308
qat,2016,57308791208.7912
qat,2017,67498351648.3516
qat,2018,84288461538.4615
qat,2019,72934890109.89009
qat,2020,51503846153.8462
rou,1971,2102000000
rou,1972,2599000000
rou,1973,3667000000
rou,1974,4858000000
rou,1975,5341000000
rou,1976,6134000000
rou,1977,6859000000
rou,1978,8022000000
rou,1979,9303000000
rou,1980,11024000000
rou,1981,12367000000
rou,1982,11559000000
rou,1983,11512000000
rou,1984,12646000000
rou,1985,10174000000
rou,1986,9763000000
rou,1987,10491000000
rou,1988,11392000000
rou,1989,10487000000
rou,1990,5770000000
rou,1991,4266000000
rou,1992,4364000000
rou,1993,4892000000
rou,1994,6146000000
rou,1995,7900000000
rou,1996,8068000000
rou,1997,8403000000
rou,1998,8189000000
rou,1999,8307000000
