geo,time,se_pre_enrr
sur,1981,91.7687
sur,1985,105.25825
sur,1986,105.39003
sur,1987,96.89492
sur,1988,93.86085
sur,1989,95.02936
sur,1990,82.12601
sur,1991,82.40493
sur,1992,85.27625
sur,1993,88.97338
sur,1994,99.52087
sur,1999,68.24807
sur,2001,73.94982
sur,2002,79.71418
sur,2005,80.26645
sur,2006,76.62092
sur,2007,77.23523
sur,2008,82.86839
sur,2009,83.98994
sur,2010,74.40479
sur,2011,75.52081
sur,2012,83.43447
sur,2013,88.48752
sur,2014,87.78509
sur,2015,87.25858
sur,2016,89.676
sur,2017,90.38122
sur,2018,86.15779
sur,2019,94.1855
svk,1981,80.68857
svk,1984,84.37944
svk,1986,86.55859
svk,1989,93.91599
svk,1991,85.23978
svk,1992,75.53267
svk,1993,76.0337
svk,1994,75.09148
svk,1995,73.11365
svk,1996,70.55979
svk,1997,75.38136
svk,1998,77.72693
svk,1999,80.25974
svk,2000,81.19291
svk,2001,81.05157
svk,2002,83.67798
svk,2003,88.99241
svk,2004,94.35011
svk,2005,96.60732
svk,2006,94.01857
svk,2007,93.72045
svk,2008,92.83021
svk,2009,90.91926
svk,2010,90.9297
svk,2011,90.23371
svk,2012,91.1705
svk,2013,91.91332
svk,2014,91.63394
svk,2015,93.11739
svk,2016,93.7044
svk,2017,95.21526
svk,2018,97.33134
svk,2019,100.03919
svn,1981,52.38063
svn,1982,55.05625
svn,1983,57.1706
svn,1984,58.17858
svn,1985,59.18131
svn,1986,56.57359
svn,1987,58.30766
svn,1988,61.36275
svn,1989,61.51651
svn,1990,62.24912
svn,1991,85.04835
svn,1992,54.49678
svn,1993,53.55532
svn,1994,57.24667
svn,1995,59.26796
svn,1996,61.01589
svn,1997,63.2725
svn,1998,63.97688
svn,1999,75.14633
svn,2000,76.8377
svn,2001,75.49036
svn,2002,73.39619
svn,2003,67.41409
svn,2004,77.21477
svn,2005,78.62967
svn,2006,82.27455
svn,2007,81.96401
svn,2008,84.88728
svn,2009,86.96848
svn,2010,89.25994
svn,2011,91.78853
svn,2012,94.68258
svn,2013,93.32073
svn,2014,92.01725
svn,2015,92.0112
svn,2016,92.09144
svn,2017,91.72831
svn,2018,92.28288
svn,2019,93.00836
swe,1973,30.1888
swe,1975,34.26661
swe,1976,44.88248
swe,1977,49.40311
swe,1978,48.84882
swe,1979,49.28828
swe,1980,50.38664
swe,1981,53.60344
swe,1982,57.15094
swe,1983,60.39196
swe,1984,63.48632
swe,1985,57.30073
swe,1986,60.02147
swe,1987,60.97173
swe,1988,61.64505
swe,1989,62.2907
swe,1990,63.87336
swe,1991,64.68365
swe,1992,67.21512
swe,1993,64.48755
swe,1994,64.53528
swe,1995,66.582
swe,1996,71.22401
swe,1997,71.67994
swe,1998,72.19447
swe,1999,75.78422
swe,2000,73.68594
swe,2001,73.62415
swe,2002,75.36379
swe,2003,82.15094
swe,2004,90.83181
swe,2005,94.06677
swe,2006,94.4427
swe,2007,98.44453
swe,2008,97.0622
swe,2009,94.74359
swe,2010,95.20037
swe,2011,94.92591
swe,2012,94.83735
swe,2013,95.00969
swe,2014,95.56188
swe,2015,93.86273
swe,2016,94.08003
swe,2017,96.32934
swe,2018,97.3191
swe,2019,99.58275
swz,1976,2.815
swz,1978,3.01345
swz,1990,13.58111
swz,1993,22.21888
swz,2010,24.05819
swz,2011,27.43286
sxm,2012,245.84718
sxm,2014,78.1484
syc,1973,47.28611
syc,1974,47.85276
syc,1976,54.18435
syc,1978,62.81333
syc,1979,52.96362
syc,1980,75.81931
syc,1981,98.78806
syc,1982,104.53602
syc,1983,86.99672
syc,1984,93.6183
syc,1985,97.03998
syc,1986,99.73046
syc,1987,94.86877
syc,1988,94.65849
syc,1989,100.55281
syc,1990,100
syc,1991,97.92544
syc,1992,97.97856
syc,1993,96.89922
syc,1994,98.81435
syc,1995,101.40406
syc,1996,102.09703
syc,1997,102.11024
syc,1998,105.05564
syc,1999,103.41275
syc,2000,100.2945
syc,2001,93.4973
syc,2002,97.12604
syc,2003,94.23213
syc,2004,101.46586
syc,2005,100.10627
syc,2006,99.22671
syc,2007,99.22996
syc,2008,102.45356
syc,2009,103.86662
syc,2010,107.11679
syc,2011,103.14821
syc,2012,102.31845
syc,2013,96.71053
syc,2014,96.96
syc,2015,94.37421
syc,2016,97.02846
syc,2017,96.23288
syc,2018,95.36403
syc,2019,95.42484
syc,2020,96.46182
syr,1971,3.95223
syr,1972,3.9664
syr,1973,4.15564
syr,1974,3.8413
syr,1975,4.27059
syr,1976,4.17955
syr,1977,4.38256
syr,1978,3.73185
syr,1979,3.66572
syr,1980,3.44491
syr,1981,3.43506
syr,1982,3.71911
syr,1983,4.30911
syr,1984,4.82328
syr,1985,5.3786
syr,1986,5.42105
syr,1987,6.03766
syr,1988,6.28457
syr,1989,6.16144
syr,1990,6.81868
syr,1991,6.6303
syr,1992,6.75095
syr,1993,7.03629
syr,1994,6.99395
syr,1995,6.97458
syr,1996,7.07606
syr,1997,7.49337
syr,1998,7.72474
syr,1999,8.22485
syr,2000,8.62766
syr,2001,8.89651
syr,2002,9.01042
syr,2003,9.56595
syr,2004,9.82145
syr,2005,9.9357
syr,2006,10.09588
syr,2007,9.33239
syr,2008,9.46936
syr,2009,9.03252
syr,2010,8.98215
syr,2011,10.37021
syr,2012,10.39573
syr,2013,5.54878
tca,1976,22.51185
tca,1997,111.78121
tca,1999,101.75219
tca,2000,112.94537
tca,2001,116.17312
tca,2002,98.55395
tca,2003,89.09287
tca,2004,92.19563
tca,2005,107.86853
tca,2014,99.80639
tca,2015,103.85005
tca,2016,66.26016
tca,2017,89.7855
tca,2018,109.45122
tcd,1972,0.33011
tcd,1995,0.22902
tcd,2010,1.69021
tcd,2011,1.73424
tcd,2012,1.43686
tcd,2015,0.78942
tcd,2016,0.95611
tcd,2017,0.74185
tcd,2018,1.08568
tcd,2019,1.09848
tgo,1971,4.48068
tgo,1972,2.79703
tgo,1973,3.13268
tgo,1974,3.11178
tgo,1975,2.60724
tgo,1976,2.74494
tgo,1977,2.15989
tgo,1978,2.35341
tgo,1979,2.60682
tgo,1980,2.37316
tgo,1981,2.74838
tgo,1982,3.08191
tgo,1983,3.09372
tgo,1984,2.93452
tgo,1985,2.85377
tgo,1986,2.90803
tgo,1987,2.83925
tgo,1988,2.93168
tgo,1989,2.66282
tgo,1990,2.72992
tgo,1991,2.88784
tgo,1994,2.6416
tgo,1995,2.51102
tgo,1996,2.53949
tgo,1997,2.53715
tgo,1998,2.50693
tgo,1999,2.62629
tgo,2000,2.15262
tgo,2001,2.3355
tgo,2002,2.60345
tgo,2003,2.6565
tgo,2004,3.03591
tgo,2006,3.81319
tgo,2007,4.16925
tgo,2008,4.66294
tgo,2009,7.1318
tgo,2010,7.26823
tgo,2011,9.12299
tgo,2012,10.66806
tgo,2013,13.70643
tgo,2014,15.03941
tgo,2015,17.57004
tgo,2016,19.96243
tgo,2017,21.34416
tgo,2018,22.83068
tgo,2019,24.97991
tgo,2020,29.75043
tha,1971,3.88296
tha,1972,3.81847
tha,1973,4.19439
tha,1974,4.44487
tha,1975,4.9357
tha,1976,5.56238
tha,1977,6.26735
tha,1978,6.77733
tha,1979,7.24687
tha,1980,8.35375
tha,1981,9.69901
tha,1982,10.11231
tha,1983,11.17129
tha,1984,12.87163
tha,1985,14.72101
tha,1986,18.86056
tha,1987,28.68558
tha,1988,33.73748
tha,1989,40.82392
tha,1990,42.08265
tha,1991,44.65898
tha,1992,47.15738
tha,1993,52.39318
tha,1994,61.72733
tha,1995,67.75031
tha,1996,61.64361
tha,1997,65.78432
tha,2014,71.34223
tha,2015,67.95236
tha,2016,71.99156
tha,2017,73.61172
tha,2018,78.9936
tha,2019,78.60482
tha,2020,75.2174
tjk,1981,13.12744
tjk,1991,22.21167
tjk,1992,20.10206
tjk,1993,15.89145
tjk,1994,15.4005
tjk,1995,14.56103
tjk,1996,10.42108
tjk,1997,9.59519
tjk,1998,8.43141
tjk,1999,7.82472
tjk,2000,7.26798
tjk,2001,7.58062
tjk,2002,8.27276
tjk,2003,8.6148
tjk,2004,9.14591
tjk,2005,9.12689
tjk,2006,9.23882
tjk,2007,9.13054
tjk,2008,9.07379
tjk,2009,8.87025
tjk,2010,8.57615
tjk,2011,9.06831
tjk,2012,9.42666
tjk,2013,9.78752
tjk,2014,9.98855
tjk,2015,10.19669
tjk,2016,10.48075
tjk,2017,9.9137
tkm,2020,35.91445
tls,2002,6.63362
tls,2005,11.63937
tls,2013,13.91898
tls,2014,17.40148
tls,2015,20.46707
tls,2016,21.42526
tls,2017,23.44754
tls,2018,22.7661
tls,2019,25.09408
ton,1975,7.06292
ton,1998,19.98933
ton,1999,28.23252
ton,2004,21.5062
ton,2012,36.75852
ton,2014,41.29522
ton,2015,45.81301
ton,2018,45.22472
ton,2019,49.38025
ton,2020,48.32026
tto,1990,8.28724
tto,2000,60.19071
tto,2001,62.67328
tto,2003,78.8296
tto,2004,85.6337
tto,2005,87.74435
tto,2007,82.97109
tto,2019,85.03746
tun,1988,6.32978
tun,1990,6.85988
tun,1992,9.10183
tun,1996,11.04224
tun,1998,12.99616
tun,1999,14.0641
tun,2000,15.8879
tun,2001,17.13462
tun,2002,20.25513
tun,2013,41.30671
tun,2014,42.81754
tun,2015,43.70998
tun,2016,44.61507
tur,1971,0.20597
tur,1972,0.26881
tur,1973,0.27758
tur,1974,0.26445
tur,1975,0.22432
tur,1978,0.20712
tur,1979,0.21317
tur,1981,0.18982
tur,1982,0.22242
tur,1983,0.22503
tur,1984,0.23714
tur,1985,3.1801
tur,1986,4.50614
tur,1987,3.95434
tur,1988,3.88633
tur,1989,3.97366
tur,1990,4.2031
tur,1991,4.51412
tur,1992,5.02715
tur,1993,5.19844
tur,1994,5.52662
tur,1995,5.75713
tur,1997,6.83937
tur,1998,7.15125
tur,1999,6.80279
tur,2000,6.52914
tur,2001,6.68273
tur,2002,7.38291
tur,2003,8.06758
tur,2004,8.94169
tur,2005,10.86097
tur,2006,13.78683
tur,2007,16.18825
tur,2008,17.93245
tur,2009,20.8058
tur,2010,25.45541
tur,2011,28.97962
tur,2012,30.23752
tur,2013,27.67965
tur,2014,26.9741
tur,2015,29.1438
tur,2016,30.17321
tur,2017,32.73927
tur,2018,36.67243
tur,2019,37.96581
tuv,1998,104.04355
tuv,2001,109.6124
tuv,2004,104.60432
tuv,2005,89.3617
tuv,2006,99.02507
tuv,2010,82.38411
tuv,2011,86.08924
tuv,2012,96.73629
tuv,2013,91.42857
tuv,2014,96.14396
tuv,2015,96.43766
tuv,2016,88.39849
tuv,2017,78.17955
tuv,2018,83.33333
tuv,2019,82.94479
tuv,2020,78.87668
tza,2004,24.55738
tza,2005,27.50782
tza,2006,27.85075
tza,2007,31.82725
tza,2008,34.44
tza,2009,33.15618
tza,2010,33.12488
tza,2011,35.82704
tza,2012,35.54019
tza,2013,33.43184
tza,2014,33.16459
tza,2015,33.07892
tza,2016,47.1698
tza,2017,44.95051
tza,2018,41.40451
tza,2019,40.85691
tza,2020,78.14351
uga,2007,10.77047
uga,2008,12.53818
uga,2010,14.20694
uga,2012,9.62003
uga,2013,11.30229
uga,2014,11.11297
uga,2015,11.92644
uga,2016,13.71552
uga,2017,14.40808
ukr,1971,40.49029
ukr,1972,45.2731
ukr,1973,50.07772
ukr,1974,55.2058
ukr,1975,65.71677
ukr,1976,69.57931
ukr,1977,72.83933
ukr,1978,77.33128
ukr,1979,74.22985
ukr,1980,76.58271
ukr,1981,59.2648
ukr,1982,60.49778
ukr,1983,61.69268
ukr,1984,63.3173
ukr,1985,63.34701
ukr,1986,63.67095
ukr,1987,63.88096
ukr,1988,65.07782
ukr,1989,65.62514
ukr,1990,66.8449
ukr,1991,65.73741
ukr,1992,64.57828
ukr,1993,58.63533
ukr,1994,56.90741
ukr,1998,51.19904
ukr,1999,51.31581
ukr,2000,52.00383
ukr,2001,51.2583
ukr,2002,53.02968
ukr,2003,75.83826
ukr,2004,78.60366
ukr,2005,82.70925
ukr,2006,87.19781
ukr,2007,92.32681
ukr,2008,97.00348
ukr,2009,100.43392
ukr,2010,99.0646
ukr,2011,100.38244
ukr,2012,100.73222
ukr,2013,83.87658
ukr,2014,97.71066
ukr,2015,84.54063
ukr,2016,83.41551
ukr,2017,84.71137
ukr,2018,86.75338
ukr,2019,87.50475
ukr,2020,85.81983
ury,1974,25.58506
ury,1975,26.30464
ury,1976,26.93388
ury,1977,26.21629
ury,1978,25.49952
ury,1979,25.96382
ury,1980,25.30888
ury,1981,26.41926
ury,1982,29.50577
ury,1983,32.29161
ury,1984,32.63885
ury,1985,33.20135
ury,1986,34.25652
ury,1987,37.38475
ury,1988,39.80289
ury,1989,42.66699
ury,1990,42.61401
ury,1991,42.5457
ury,1992,42.28816
ury,1993,40.78785
ury,1994,41.6633
ury,1995,41.7091
ury,1996,45.04225
ury,1997,51.29552
ury,1998,56.11392
ury,1999,59.55985
ury,2000,63.48985
ury,2001,64.77339
ury,2002,66.86021
ury,2003,65.8297
ury,2004,67.65803
ury,2005,87.23834
ury,2006,95.21479
ury,2007,81.15839
ury,2008,87.1358
ury,2009,90.44501
ury,2010,90.65909
ury,2011,89.13256
ury,2012,91.14145
ury,2013,92.27006
ury,2014,92.50898
ury,2015,94.00988
ury,2016,94.20154
ury,2017,93.38856
ury,2018,94.97638
ury,2019,95.90069
usa,1971,37.89582
usa,1972,37.7494
usa,1974,42.83414
usa,1976,51.76319
usa,1977,50.61657
usa,1978,48.33822
usa,1979,48.20155
usa,1980,48.59489
usa,1981,52.44505
usa,1982,52.71154
usa,1983,54.60565
usa,1984,56.62383
usa,1985,57.31401
usa,1986,61.19592
usa,1987,62.04419
usa,1988,61.69543
usa,1989,60.4845
usa,1990,60.95979
usa,1991,65.05179
usa,1995,69.58889
usa,1996,71.11544
usa,2005,70.51733
usa,2013,71.52396
usa,2014,64.78294
usa,2015,72.02736
usa,2016,71.93737
usa,2017,72.93408
usa,2018,72.14592
usa,2019,72.21417
uzb,1981,50.49549
uzb,1986,53.614
uzb,1989,56.01589
uzb,1990,56.76188
uzb,1991,56.87559
uzb,1992,54.79046
uzb,1993,48.15885
uzb,1994,45.29014
uzb,1995,41.02751
uzb,1996,36.36839
uzb,1997,28.74262
uzb,1998,25.92798
uzb,1999,23.68652
uzb,2000,23.82312
uzb,2001,25.02231
uzb,2002,26.59065
uzb,2003,27.2065
uzb,2004,26.62444
uzb,2005,26.70494
uzb,2006,26.94332
uzb,2007,27.27701
uzb,2008,27.12655
uzb,2009,26.01342
uzb,2010,25.58743
uzb,2011,24.95193
uzb,2012,24.50709
uzb,2013,24.06372
uzb,2014,24.02607
uzb,2015,25.1772
uzb,2016,25.06572
uzb,2017,26.75457
uzb,2018,27.94889
uzb,2019,32.96262
uzb,2020,41.44357
vct,1982,16.45117
vct,1987,38.88587
vct,1991,45.49106
vct,1994,49.8008
vct,2004,92.47904
vct,2009,84.36689
vct,2013,82.31078
vct,2014,72.05339
vct,2015,100.27003
vct,2016,107.39144
vct,2017,108.99083
vct,2018,110.62349
vct,2019,117.90012
ven,1971,4.58507
ven,1972,6.4273
ven,1973,7.55613
ven,1974,8.0041
ven,1975,12.88151
ven,1976,18.77771
ven,1977,23.55268
ven,1978,26.96331
ven,1979,26.73332
ven,1980,27.66755
ven,1981,33.25233
ven,1982,35.5787
ven,1983,37.5003
ven,1984,38.25981
ven,1985,38.9903
ven,1986,39.46199
ven,1987,37.3991
ven,1988,37.20859
ven,1989,36.98778
ven,1990,37.28372
ven,1991,40.80723
ven,1992,42.52791
ven,1993,42.25521
ven,1994,42.27941
ven,1995,43.31731
ven,1996,41.91939
ven,1997,44.49799
ven,1998,45.91891
ven,1999,44.83124
ven,2000,48.50923
ven,2001,50.44896
ven,2002,51.9263
ven,2003,52.89077
ven,2004,54.42641
ven,2005,57.81788
ven,2006,59.74593
ven,2007,61.55476
ven,2008,69.13073
ven,2009,77.13431
ven,2010,73.46216
ven,2011,74.24522
ven,2012,72.99126
ven,2013,76.11313
ven,2014,73.70267
ven,2015,76.14652
ven,2016,70.90936
ven,2017,69.51507
vgb,1975,15.68966
vgb,1976,27.24077
vgb,1979,45.3668
vgb,1981,57.17017
vgb,1983,37.09677
vgb,1984,38.46154
vgb,1985,44.05458
vgb,1990,39.79417
vgb,1991,38.25503
vgb,1992,50.3937
vgb,1995,67.98307
vgb,1999,60.91031
vgb,2000,73.07692
vgb,2001,75.13158
vgb,2002,84.52221
vgb,2003,85.92896
vgb,2004,90.9465
vgb,2005,87.15847
vgb,2006,88.00539
vgb,2009,94.53125
vgb,2011,104.79115
vgb,2014,131.80473
vgb,2015,132.61206
vgb,2016,128.43137
vgb,2017,132.46979
vgb,2019,109.22787
vgb,2020,128.463
vir,1982,126.30821
vir,1983,123.95732
vir,1984,123.33984
vir,1985,130.01949
vir,1986,127.20307
vir,1991,129.10448
vir,1992,133.8826
vir,1993,139.95705
vnm,1977,20.38883
vnm,1978,24.31741
vnm,1979,25.55892
vnm,1980,34.01879
vnm,1981,34.03316
vnm,1982,32.36252
vnm,1983,30.95219
vnm,1985,33.69007
vnm,1986,34.65653
vnm,1987,33.34002
vnm,1988,36.27828
vnm,1989,34.62932
vnm,1990,31.65128
vnm,1991,28.76686
vnm,1992,27.6712
vnm,1993,27.82699
vnm,1994,30.05421
vnm,1995,33.25404
vnm,1996,34.94934
vnm,1997,37.9361
vnm,1998,39.51692
vnm,1999,40.3548
vnm,2000,40.78903
vnm,2001,42.28309
vnm,2002,45.29814
vnm,2003,49.56449
vnm,2004,54.32998
vnm,2005,59.80497
vnm,2006,65.65772
vnm,2007,68.02237
vnm,2008,68.25603
vnm,2009,69.36865
vnm,2010,71.2737
vnm,2011,74.55041
vnm,2012,78.88569
vnm,2013,82.42049
vnm,2014,82.04487
vnm,2015,83.97326
vnm,2016,87.80915
vnm,2017,96.53198
vnm,2018,100.23493
vnm,2019,95.88879
vnm,2020,92.76348
vut,1970,4.01003
vut,1971,3.96051
vut,1972,5.51279
vut,1973,5.2027
vut,1974,6.22707
vut,1976,10.94274
vut,1977,12.50246
vut,1978,12.42041
vut,1980,10.73334
vut,1981,9.60422
vut,1992,36.18702
vut,1998,78.47262
vut,1999,77.08058
vut,2001,79.56518
vut,2005,114.28571
vut,2006,118.69007
vut,2007,96.99048
vut,2008,100.06864
vut,2009,93.94739
vut,2010,93.58591
vut,2011,90.81018
vut,2012,97.67272
vut,2013,90.93573
vut,2014,88.62519
vut,2015,90.19299
vut,2017,94.65237
vut,2018,100.4812
vut,2019,105.76923
vut,2020,102.60584
wsm,1970,0.73509
wsm,1973,14.07826
wsm,1974,17.37067
wsm,1975,18.51389
wsm,1976,20.60659
wsm,1992,12.83076
wsm,1995,24.29104
wsm,1996,31.88597
wsm,1998,52.74586
wsm,1999,49.51052
wsm,2000,52.14196
wsm,2001,52.65853
wsm,2007,46.6144
wsm,2008,41.57964
wsm,2009,41.59869
wsm,2010,35.48778
wsm,2011,38.67153
wsm,2012,33.34604
wsm,2013,33.47746
wsm,2014,33.72217
wsm,2015,36.14806
wsm,2016,36.12528
wsm,2017,44.66611
wsm,2018,48.76443
wsm,2019,40.49913
yem,1991,0.73117
yem,1992,0.71255
yem,1994,0.75878
yem,1996,0.65956
yem,1999,0.67546
yem,2001,0.57743
yem,2003,0.80015
yem,2004,0.8351
yem,2005,0.9713
yem,2008,1.21245
yem,2010,1.26137
yem,2011,1.44984
yem,2013,1.36367
yem,2016,1.59278
zaf,1994,26.54887
zaf,1996,31.00275
zaf,1998,23.96529
zaf,1999,5.21203
zaf,2010,18.50366
zaf,2011,18.66628
zaf,2012,18.82067
zaf,2013,18.33583
zaf,2014,18.84331
zaf,2015,18.69599
zaf,2016,18.19368
zaf,2017,18.44938
zaf,2018,17.62928
zaf,2019,17.84147
zmb,1979,0.74996
zmb,2011,2.53657
zmb,2012,2.75804
zmb,2013,3.1153
zmb,2014,6.46808
zmb,2015,6.89052
zmb,2016,7.5651
zmb,2017,8.70263
zwe,1995,34.96014
zwe,1998,60.48555
zwe,2000,66.85444
zwe,2002,61.44647
zwe,2003,67.82708
zwe,2012,45.81406
zwe,2013,46.95562
zwe,2014,52.11143
zwe,2015,61.68282
zwe,2016,67.28386
zwe,2017,70.5182
zwe,2018,69.68937
zwe,2019,71.71219
zwe,2020,72.5256
