geo,time,ny_adj_dco2_cd
grl,2015,17721140.36786
grl,2016,18307454.9189
grl,2017,18347160.67309
grl,2018,18992614.99481
grl,2019,18992946.69349
gtm,1970,6079725.10954
gtm,1971,6937939.18118
gtm,1972,8211899.44413
gtm,1973,9599870.89138
gtm,1974,11179983.34956
gtm,1975,14340814.9219
gtm,1976,14536794.23305
gtm,1977,18182658.04661
gtm,1978,21544991.66011
gtm,1979,27120356.04848
gtm,1980,29054467.66233
gtm,1981,28606293.8006
gtm,1982,28387706.39005
gtm,1983,26442468.62615
gtm,1984,30145282.71712
gtm,1985,32752666.99053
gtm,1986,35870454.69063
gtm,1987,40564365.20451
gtm,1988,44359624.20082
gtm,1989,48518529.75037
gtm,1990,61645109.53463
gtm,1991,64740901.45439
gtm,1992,80628325.21492
gtm,1993,79355647.22144
gtm,1994,100168395.77832
gtm,1995,109559531.91789
gtm,1996,105902819.53806
gtm,1997,125819678.57471
gtm,1998,149876732.07213
gtm,1999,158588345.2196
gtm,2000,184094367.88859
gtm,2001,201614035.83219
gtm,2002,219386730.61851
gtm,2003,222871252.51425
gtm,2004,250666924.37251
gtm,2005,286443432.97715
gtm,2006,303637097.37348
gtm,2007,318621257.69189
gtm,2008,298824157.8991
gtm,2009,320326875.13798
gtm,2010,325488820.45721
gtm,2011,344353779.05091
gtm,2012,369105635.11938
gtm,2013,417446422.25594
gtm,2014,469534548.70988
gtm,2015,550502763.36984
gtm,2016,602565512.61844
gtm,2017,651250185.68022
gtm,2018,709001966.62422
gtm,2019,772833181.29603
gum,1980,22613593.1871
gum,1981,35337507.41245
gum,1982,29595883.6651
gum,1983,30282364.48689
gum,1984,11135301.53643
gum,1985,5987074.29825
gum,1986,10464844.70426
gum,1987,7826010.84134
gum,1988,8538108.54826
gum,1989,8056000.23294
gum,1990,22444273.9306
gum,1991,26485138.41542
gum,1992,33292529.4011
gum,1993,46653748.32861
gum,1994,71181061.53608
gum,1995,55229184.84018
gum,1996,50905526.56775
gum,1997,60199898.91587
gum,1998,51749498.09693
gum,1999,59981998.26825
gum,2000,62623310.43276
gum,2001,92593545.10345
gum,2002,66728059.74374
gum,2003,57398582.41414
gum,2004,68610128.02464
gum,2005,86441652.16782
gum,2006,98745147.91214
gum,2007,75318129.9364
gum,2008,49405369.27156
gum,2009,80657758.16856
gum,2010,73914443.64294
gum,2011,68081564.04377
gum,2012,67380890.64629
gum,2013,58683479.56416
gum,2014,60520683.79434
gum,2015,63539662.90447
gum,2016,58014520.05098
gum,2017,68409561.17219
gum,2018,71652963.53384
gum,2019,69844456.84514
guy,1970,4179204.97961
guy,1971,4260686.37403
guy,1972,4733787.77158
guy,1973,5896549.91081
guy,1974,5663456.32045
guy,1975,7431556.53601
guy,1976,7695002.92735
guy,1977,9056362.37322
guy,1978,10734227.63883
guy,1979,8792927.93759
guy,1980,11527300.99123
guy,1981,12981229.44186
guy,1982,10993419.15813
guy,1983,10369595.53967
guy,1984,12374751.64057
guy,1985,13189679.63094
guy,1986,10131892.55385
guy,1987,13297959.94308
guy,1988,15101987.61681
guy,1989,13533234.11863
guy,1990,13822371.35203
guy,1991,14376426.59292
guy,1992,14052224.86988
guy,1993,14708823.78829
guy,1994,20302227.13362
guy,1995,22371675.14598
guy,1996,24169662.23195
guy,1997,26354121.86362
guy,1998,28380512.31529
guy,1999,29828937.21174
guy,2000,29888101.88724
guy,2001,30946402.81828
guy,2002,31847652.7102
guy,2003,32861196.41698
guy,2004,35878824.76512
guy,2005,33398520.44231
guy,2006,31593336.76484
guy,2007,40145713.0366
guy,2008,41748937.24757
guy,2009,43216295.63473
guy,2010,49100758.05546
guy,2011,53112007.81299
guy,2012,61954170.16505
guy,2013,62563642.05255
guy,2014,67622846.96268
guy,2015,70119620.16059
guy,2016,85610400.69989
guy,2017,93410791.744
guy,2018,103172723.91263
guy,2019,114394196.007
hkg,1970,22214753.15146
hkg,1971,26022480.59247
hkg,1972,28136034.36068
hkg,1973,30381613.86973
hkg,1974,38896190.57817
hkg,1975,44843026.88898
hkg,1976,54911412.10292
hkg,1977,67852784.49893
hkg,1978,82200074.75296
hkg,1979,91785455.00157
hkg,1980,107336179.72164
hkg,1981,134756265.71317
hkg,1982,154223606.10087
hkg,1983,174788682.46418
hkg,1984,196897484.32809
hkg,1985,213897750.29404
hkg,1986,249137905.32403
hkg,1987,287191235.7454
hkg,1988,317023447.62187
hkg,1989,346752463.05185
hkg,1990,331292463.20917
hkg,1991,366927750.62323
hkg,1992,443431221.85539
hkg,1993,490379842.03268
hkg,1994,458196559.99187
hkg,1995,481187258.40294
hkg,1996,463660525.23223
hkg,1997,508440235.86199
hkg,1998,669516377.91585
hkg,1999,758684038.38323
hkg,2000,750810905.72314
hkg,2001,736382104.76322
hkg,2002,798703661.58824
hkg,2003,909955003.35928
hkg,2004,919112056.03255
hkg,2005,1019336475.94844
hkg,2006,1029386304.9886
hkg,2007,1123608771.20982
hkg,2008,1151681271.27188
hkg,2009,1152164659.26408
hkg,2010,1149627770.16423
hkg,2011,1292501474.08288
hkg,2012,1334861817.10405
hkg,2013,1439437734.1939
hkg,2014,1539530362.603
hkg,2015,1482711240.85023
hkg,2016,1567592290.96932
hkg,2017,1655242168.93686
hkg,2018,1741300152.07261
hkg,2019,1750360920.29042
hnd,1970,3674985.3533
hnd,1971,3781489.37353
hnd,1972,4656002.52651
hnd,1973,4937761.30743
hnd,1974,5676813.52875
hnd,1975,6789875.95158
hnd,1976,7807691.25474
hnd,1977,9545895.47447
hnd,1978,10695959.4476
hnd,1979,11165959.09183
hnd,1980,13251671.83623
hnd,1981,13139859.53687
hnd,1982,13806356.69729
hnd,1983,16652350.48429
hnd,1984,17512050.62452
hnd,1985,17722566.94597
hnd,1986,17917452.09522
hnd,1987,22088768.19676
hnd,1988,26931220.73703
hnd,1989,31172526.88625
hnd,1990,31422561.24079
hnd,1991,34578594.68101
hnd,1992,41223135.1952
hnd,1993,39960685.60665
hnd,1994,48875731.98835
hnd,1995,59321384.22166
hnd,1996,63051292.779
hnd,1997,68860770.03075
hnd,1998,79616127.46856
hnd,1999,84211388.24187
hnd,2000,93408828.6772
hnd,2001,110837920.89857
hnd,2002,122735385.50264
hnd,2003,142065031.81675
hnd,2004,162343601.24577
hnd,2005,175512632.93663
hnd,2006,186508391.46973
hnd,2007,225607598.61413
hnd,2008,232320556.68356
hnd,2009,217295987.65284
hnd,2010,231370309.81358
hnd,2011,261953668.16409
hnd,2012,284601969.19572
hnd,2013,304286804.52831
hnd,2014,319974529.51503
hnd,2015,348303276.87041
hnd,2016,352451434.266
hnd,2017,381571071.18849
hnd,2018,410796894.40239
hnd,2019,435692836.96246
hrv,1992,219971366.23231
hrv,1993,234929744.9822
hrv,1994,241532051.37539
hrv,1995,259713281.3939
hrv,1996,269952942.41675
hrv,1997,313091825.64247
hrv,1998,345086937.35586
hrv,1999,355081584.45063
hrv,2000,359065716.06672
hrv,2001,395687109.13854
hrv,2002,432714279.05086
hrv,2003,482374658.41136
hrv,2004,493091416.02871
hrv,2005,524919092.97211
hrv,2006,553332162.37289
hrv,2007,612363481.95264
hrv,2008,605212240.89953
hrv,2009,584179059.49335
hrv,2010,575913155.78485
hrv,2011,593521223.11187
hrv,2012,560434690.04087
hrv,2013,568760382.29591
hrv,2014,568871030.10579
hrv,2015,601881321.41478
hrv,2016,628116924.51963
hrv,2017,657387186.98142
hrv,2018,687529892.40187
hrv,2019,715936724.56521
hti,1970,1018135.78389
hti,1971,1145905.87077
hti,1972,1189003.03183
hti,1973,1378258.61736
hti,1974,1723079.87108
hti,1975,1969810.16617
hti,1976,2962093.17706
hti,1977,3374281.73365
hti,1978,3941623.69625
hti,1979,4364682.30155
hti,1980,4842411.27705
hti,1981,5525614.97627
hti,1982,6458274.96235
hti,1983,7441709.74023
hti,1984,8045204.0692
hti,1985,8759037.89445
hti,1986,8176615.04345
hti,1987,9275047.69139
hti,1988,11001186.8018
hti,1989,11857291.81291
hti,1990,12222354.08942
hti,1991,12732064.07412
hti,1992,12086878.73423
hti,1993,9720166.76918
hti,1994,2685479.77958
hti,1995,13400577.34308
hti,1996,16229869.80793
hti,1997,22346352.17929
hti,1998,21097018.00429
hti,1999,23316068.82489
hti,2000,24918098.61214
hti,2001,30448414.72695
hti,2002,36798447.91109
hti,2003,36401278.46659
hti,2004,43798024.82589
hti,2005,48223373.90395
hti,2006,51698187.43338
hti,2007,61443673.47386
hti,2008,64244246.9645
hti,2009,62648447.30187
hti,2010,60721619.77008
hti,2011,62401144.98193
hti,2012,68331805.3291
hti,2013,74531308.43003
hti,2014,94523906.52083
hti,2015,101992174.77904
hti,2016,106947146.72047
hti,2017,114615223.07197
hti,2018,122752906.62109
hti,2019,126522221.29989
hun,1970,185106782.04337
hun,1971,196814541.96702
hun,1972,210397975.74449
hun,1973,238810271.38785
hun,1974,269922465.3859
hun,1975,306797933.38124
hun,1976,351265614.80086
hun,1977,396696645.2669
hun,1978,460155865.39429
hun,1979,498230603.49998
hun,1980,559522906.92486
hun,1981,624500245.7153
hun,1982,679984594.92455
hun,1983,741365083.46523
hun,1984,800513959.9135
hun,1985,800276143.18902
hun,1986,809875944.80404
hun,1987,857699791.73459
hun,1988,841571074.94945
hun,1989,869395071.0882
hun,1990,844142440.80115
hun,1991,853095274.75246
hun,1992,809231271.35272
hun,1993,868386327.50097
hun,1994,861125946.11998
hun,1995,923069894.55694
hun,1996,988095491.00421
hun,1997,1008257694.52435
hun,1998,1013033596.6702
hun,1999,1044338445.83013
hun,2000,1036483970.68635
hun,2001,1105391280.43772
hun,2002,1129741907.85666
hun,2003,1239336550.58338
hun,2004,1266183119.92034
hun,2005,1348039261.32199
hun,2006,1404557179.07111
hun,2007,1438648955.90783
hun,2008,1467696168.03763
hun,2009,1338895491.69048
hun,2010,1433867766.15694
hun,2011,1448012558.68759
hun,2012,1403990826.82866
hun,2013,1367039277.19748
hun,2014,1391204336.96587
hun,2015,1544289016.37307
hun,2016,1635553778.29415
hun,2017,1712393341.2015
hun,2018,1821383052.38379
hun,2019,1912815259.89125
idn,1970,94725414.02733
idn,1971,110757011.07253
idn,1972,131334830.21676
idn,1973,160585106.20926
idn,1974,186720414.86686
idn,1975,219603987.91956
idn,1976,271353492.35029
idn,1977,393025147.00749
idn,1978,490138993.21968
idn,1979,549462651.09781
idn,1980,610569008.24054
idn,1981,722137069.19553
idn,1982,825080505.7453
idn,1983,872936951.57733
idn,1984,988461558.59031
idn,1985,1126882602.88752
idn,1986,1180241055.77232
idn,1987,1253211664.7754
idn,1988,1421124636.28605
idn,1989,1496406986.21278
idn,1990,1812775113.61851
idn,1991,2302718289.53861
idn,1992,2714290414.2889
idn,1993,3065864029.68998
idn,1994,3242985381.82029
idn,1995,3439406758.90857
idn,1996,4032538839.00347
idn,1997,4614461001.24068
idn,1998,3667678906.79908
idn,1999,4297906977.16096
idn,2000,4890687469.40712
idn,2001,5721314040.11858
idn,2002,6180956969.61174
idn,2003,6648428005.76862
idn,2004,7440330881.58438
idn,2005,7945951054.82312
idn,2006,8447178663.70233
idn,2007,9651180196.01943
idn,2008,11158950645.912
idn,2009,12321198666.4449
idn,2010,12241059775.8567
idn,2011,15198121248.0515
idn,2012,16448832178.822
idn,2013,13410303388.8208
idn,2014,12449144006.9897
idn,2015,17826702268.7537
idn,2016,20233030393.1026
idn,2017,21450308141.3289
idn,2018,23016214442.7239
idn,2019,24307612267.6336
ind,1970,516010608.34048
ind,1971,584839104.46041
ind,1972,660152262.75636
ind,1973,733221599.58031
ind,1974,845043783.28579
ind,1975,1026330787.79261
ind,1976,1158033547.23648
ind,1977,1330446069.26049
ind,1978,1477171315.4104
ind,1979,1715426083.40077
ind,1980,2022781487.25868
ind,1981,2442956339.89183
ind,1982,2736787301.48884
ind,1983,3149429158.25872
ind,1984,3419728690.31339
ind,1985,3965594763.45806
ind,1986,4436026964.075
ind,1987,4961964268.95529
ind,1988,5672827035.13226
ind,1989,6615656556.12597
ind,1990,7504303186.28281
ind,1991,8432760814.25919
ind,1992,9366987083.45452
ind,1993,10149808426.2734
ind,1994,11200813903.0528
ind,1995,12408990689.0523
ind,1996,14047127461.241
ind,1997,15196430338.6649
ind,1998,16030594246.0561
ind,1999,17685563847.1019
ind,2000,19157592487.3529
ind,2001,20198752690.0682
ind,2002,21244009991.9473
ind,2003,23076948340.0138
ind,2004,25437278676.8297
ind,2005,28405441636.1842
ind,2006,31909898409.0751
ind,2007,36174303086.39249
ind,2008,42014264022.8808
ind,2009,47986585241.6421
ind,2010,49096989127.3381
ind,2011,54733235458.8904
ind,2012,62542393122.596
ind,2013,65626772186.4526
ind,2014,75134289147.83998
ind,2015,81276289179.2287
ind,2016,86476777954.97
ind,2017,95725071739.70399
ind,2018,105617905436.575
ind,2019,113851022631.453
irl,1970,51333436.57085
irl,1971,63910295.61042
irl,1972,66828637.69554
irl,1973,74713601.91869
irl,1974,84885058.76521
irl,1975,89745744.99513
irl,1976,97877861.50271
irl,1977,112365330.06304
irl,1978,122993966.59963
irl,1979,158251515.09851
irl,1980,169130071.92055
irl,1981,187738717.44737
irl,1982,199976896.27857
irl,1983,213827159.78997
irl,1984,224942613.37253
irl,1985,248388592.11965
irl,1986,276547340.96969
irl,1987,306747059.1911
irl,1988,320887663.77448
irl,1989,342981592.864
irl,1990,378359637.68442
irl,1991,402305035.67052
irl,1992,415818108.64955
irl,1993,438436093.68941
irl,1994,478552496.72108
irl,1995,504119627.1616
irl,1996,555727088.85489
irl,1997,603047889.9254
irl,1998,660160855.05085
irl,1999,713159088.35921
irl,2000,765448586.60185
irl,2001,854191858.94039
irl,2002,874812901.2437
irl,2003,895871633.46629
irl,2004,964364627.80837
irl,2005,1009879241.84361
irl,2006,1056043182.88394
irl,2007,1142833478.86115
irl,2008,1154137091.10997
irl,2009,1117247511.73719
irl,2010,1143660300.63511
irl,2011,1062021588.32649
irl,2012,1105266951.19826
irl,2013,1126856507.42377
irl,2014,1144282226.06746
irl,2015,1248384219.2954
irl,2016,1354488247.38098
irl,2017,1442539224.96398
irl,2018,1544410822.9801
irl,2019,1607459582.60565
irn,1970,242936894.5686
irn,1971,288976625.95486
irn,1972,321564203.13162
irn,1973,423556850.40239
irn,1974,524203639.84906
irn,1975,567081485.79311
irn,1976,687672468.71899
irn,1977,781766879.37899
irn,1978,847755240.22452
irn,1979,947750505.00352
irn,1980,778801462.46095
irn,1981,813983894.20781
irn,1982,1080254125.36873
irn,1983,1245784908.84911
irn,1984,1327458671.41774
irn,1985,1494216884.70223
irn,1986,1438693192.14585
irn,1987,1620935643.92957
irn,1988,1893741930.21587
irn,1989,2184674592.61113
irn,1990,2550871965.84747
irn,1991,2913481510.80648
irn,1992,3061223140.88401
irn,1993,3326919937.20523
irn,1994,3884761339.54422
irn,1995,4173354697.90816
irn,1996,4395025391.65606
irn,1997,4459372459.21374
irn,1998,5282479826.54398
irn,1999,6790642223.5409
irn,2000,6911027841.85309
irn,2001,7729842294.7587
irn,2002,8095732432.90493
irn,2003,8781635273.8772
irn,2004,9851161642.94142
irn,2005,10892433280.4772
irn,2006,12466622982.85
irn,2007,13346187854.3576
irn,2008,14508099508.3091
irn,2009,15298062609.0779
irn,2010,16359974752.7779
irn,2011,17555048557.7281
irn,2012,18999544585.4152
irn,2013,20018706572.36769
irn,2014,21953855985.9199
irn,2015,22601210950.5973
irn,2016,23766764317.3764
irn,2017,26107938739.455
irn,2018,26117025387.3465
irn,2019,27815593266.22129
irq,1970,63221383.91424
irq,1971,81994773.71632
irq,1972,89553041.43471
irq,1973,100157454.48099
irq,1974,112708123.66025
irq,1975,134931996.38276
irq,1976,214236608.69706
irq,1977,208401234.53422
irq,1978,220807463.3727
irq,1979,306184582.23169
irq,1980,293473744.90794
irq,1981,231599938.71834
irq,1982,239702463.15808
irq,1983,322280929.61071
irq,1984,354247459.49675
irq,1985,415219294.42834
irq,1986,462938613.46026
irq,1987,537170533.16271
irq,1988,730415714.39646
irq,1989,836965587.47267
irq,1990,604895415.11628
irq,1991,584782293.47086
irq,1992,792034492.6658
irq,1993,888649532.30022
irq,1994,1044812763.04323
irq,1995,1136806299.71098
irq,1996,1106491807.44477
irq,1997,1131162631.51046
irq,1998,1239198652.77569
irq,1999,1283816616.41431
irq,2000,1345032667.16234
irq,2001,1655668121.35584
irq,2002,1758345113.43823
irq,2003,1912259973.22999
irq,2004,2514022786.6387
irq,2005,2637631111.86994
irq,2006,2417518539.0939
irq,2007,1597347032.79429
irq,2008,2495309421.08908
irq,2009,2885472104.32351
irq,2010,3203170135.31963
irq,2011,4077821933.19763
irq,2012,4796664961.4187
irq,2013,5351442738.67296
irq,2014,5607266726.24883
irq,2015,5815593805.90061
irq,2016,6826441643.50023
irq,2017,7219403463.17662
irq,2018,7828400651.3337
irq,2019,8869505262.42775
isl,1970,3674985.3533
isl,1971,4187765.09134
isl,1972,4500432.03636
isl,1973,5728761.90522
isl,1974,6344673.9439
isl,1975,6580956.69153
isl,1976,7485724.60506
isl,1977,9091329.0233
isl,1978,10045400.19677
isl,1979,11483775.76428
isl,1980,12023352.87815
isl,1981,12637530.90267
isl,1982,12514701.70482
isl,1983,12870497.99335
isl,1984,15993477.96889
isl,1985,15132345.6231
isl,1986,17313093.59201
isl,1987,18810839.69539
isl,1988,19873111.64197
isl,1989,21745351.41662
isl,1990,24222483.55903
isl,1991,22645220.97316
isl,1992,24370292.08202
isl,1993,27720475.60101
isl,1994,29432858.38419
isl,1995,29772830.83337
isl,1996,35203638.46827
isl,1997,34855451.49705
isl,1998,35977950.3466
isl,1999,36732577.70179
isl,2000,40168519.62066
isl,2001,40763882.33304
isl,2002,43744339.68547
isl,2003,45482358.50688
isl,2004,49454596.29787
isl,2005,51801786.80848
isl,2006,56275631.11238
isl,2007,59370420.68793
isl,2008,56791252.32349
isl,2009,56579957.10281
isl,2010,55957785.06783
isl,2011,56027776.76128
isl,2012,58076754.82475
isl,2013,61394687.20811
isl,2014,66629594.88062
isl,2015,69186128.9236
isl,2016,73989396.25423
isl,2017,78576559.23221
isl,2018,83766559.60884
isl,2019,86858301.58121
isr,1970,43838017.89513
isr,1971,46159171.93965
isr,1972,51316037.39242
isr,1973,63112259.81775
isr,1974,70833275.63052
isr,1975,79956385.38142
isr,1976,86093882.12443
isr,1977,94847038.36813
isr,1978,110499402.16442
isr,1979,121448344.42959
isr,1980,136225296.755
isr,1981,152945849.94128
isr,1982,188495518.56773
isr,1983,199096234.36157
isr,1984,209207615.85566
isr,1985,231143171.20685
isr,1986,258132181.87183
isr,1987,278176932.36663
isr,1988,323135218.06732
isr,1989,362841509.18669
isr,1990,439915857.37112
isr,1991,470898443.59753
isr,1992,573340601.42167
isr,1993,632170846.17364
isr,1994,708912952.21342
isr,1995,781326549.27115
isr,1996,845354369.85176
isr,1997,925369730.59845
isr,1998,977620745.02014
isr,1999,989174450.59358
isr,2000,1118795394.79038
isr,2001,1233801066.8446
isr,2002,1205260007.78664
isr,2003,1319834938.05917
isr,2004,1300607397.73552
isr,2005,1323245971.91201
isr,2006,1529045696.38031
isr,2007,1620906723.54347
isr,2008,1828701684.23723
isr,2009,1779357596.14562
isr,2010,1966542940.96758
isr,2011,2060221340.10403
isr,2012,2345716990.60594
isr,2013,2133917859.32647
isr,2014,2116052152.76661
isr,2015,2301835894.54436
isr,2016,2340588355.13491
isr,2017,2437609892.37859
isr,2018,2550371850.41386
isr,2019,2655929357.19189
ita,1970,839483705.81366
ita,1971,941095164.79226
ita,1972,1057163601.97948
ita,1973,1213196807.15393
ita,1974,1364371732.34234
ita,1975,1454205890.9609
ita,1976,1686374451.67404
ita,1977,1787746764.71029
ita,1978,1996818602.81856
ita,1979,2303201843.19354
ita,1980,2584072776.54891
ita,1981,2810711393.55668
ita,1982,2986425381.65156
ita,1983,3135757463.50225
ita,1984,3374301015.28953
ita,1985,3557186566.28328
ita,1986,3719105740.72179
ita,1987,4095971835.35482
ita,1988,4395913832.30918
ita,1989,4878270641.19537
ita,1990,5212446243.41711
ita,1991,5494660099.23329
ita,1992,5713264333.30523
ita,1993,5890246367.47726
ita,1994,6061032179.75267
ita,1995,6707249817.29513
ita,1996,6903068866.25109
ita,1997,7237104382.91511
ita,1998,7668942362.44088
ita,1999,8078347907.22291
ita,2000,8526784803.87961
ita,2001,8897797011.26275
ita,2002,9402084268.59774
ita,2003,10177975380.9
ita,2004,10927578447.5517
ita,2005,11550426117.4021
ita,2006,12027369241.488
ita,2007,12445668679.0667
ita,2008,12555146949.0021
ita,2009,11494683942.899
ita,2010,12166982094.2759
ita,2011,12414728221.0485
ita,2012,12279486742.8497
ita,2013,11714816026.0577
ita,2014,11553946930.4234
ita,2015,12333707734.8333
ita,2016,12584049970.7958
ita,2017,12935171210.7158
ita,2018,13372772973.7149
ita,2019,13544617007.3114
jam,1970,13206675.59681
jam,1971,16344784.64755
jam,1972,19057385.04288
jam,1973,27121732.61822
jam,1974,27689492.812
jam,1975,33322621.97774
jam,1976,31971288.31322
jam,1977,35508633.16602
jam,1978,47586495.78925
jam,1979,49325147.56317
jam,1980,54447599.96884
jam,1981,53458342.01923
jam,1982,48681041.49396
jam,1983,53647407.51256
jam,1984,45331009.27344
jam,1985,46896638.68779
jam,1986,44118170.73446
jam,1987,54681807.27293
jam,1988,48697009.67824
jam,1989,76883853.27455
jam,1990,91289873.81696
jam,1991,99366477.92166
jam,1992,103377206.73504
jam,1993,112270497.65677
