geo,time,ag_yld_crel_kg
nor,1983,3335.5
nor,1984,4284.6
nor,1985,3885.9
nor,1986,3251.6
nor,1987,3814
nor,1988,3104.8
nor,1989,3408.9
nor,1990,4399.3
nor,1991,4015.5
nor,1992,2810.5
nor,1993,3923.4
nor,1994,3129.6
nor,1995,3629.3
nor,1996,4026.3
nor,1997,3885.9
nor,1998,4044.9
nor,1999,3709.5
nor,2000,3930.9
nor,2001,3709.5
nor,2002,3495.2
nor,2003,3940.7
nor,2004,4399.7
nor,2005,3992
nor,2006,3674
nor,2007,3854.2
nor,2008,4486.6
nor,2009,3446.1
nor,2010,4003.2
nor,2011,3436.7
nor,2012,3686.2
nor,2013,3374.2
nor,2014,4362.2
nor,2015,4801.5
nor,2016,4650.2
nor,2017,4560.2
nor,2018,2430
npl,1961,1846.6
npl,1962,1842.3
npl,1963,1843.9
npl,1964,1883.2
npl,1965,1867.3
npl,1966,1742
npl,1967,1738.2
npl,1968,1724
npl,1969,1750.9
npl,1970,1782.5
npl,1971,1716.9
npl,1972,1630.1
npl,1973,1772.8
npl,1974,1767.6
npl,1975,1789.6
npl,1976,1709.5
npl,1977,1604.3
npl,1978,1634
npl,1979,1456.9
npl,1980,1687.1
npl,1981,1700.9
npl,1982,1381.5
npl,1983,1745.3
npl,1984,1666.2
npl,1985,1659.1
npl,1986,1524.7
npl,1987,1684.1
npl,1988,1780.4
npl,1989,1886.9
npl,1990,1920.1
npl,1991,1848.2
npl,1992,1726
npl,1993,1858.8
npl,1994,1773.1
npl,1995,1891.3
npl,1996,1957.9
npl,1997,1946.6
npl,1998,1960.2
npl,1999,2003.1
npl,2000,2136.3
npl,2001,2177
npl,2002,2165.6
npl,2003,2200.9
npl,2004,2311.2
npl,2005,2311.6
npl,2006,2273.5
npl,2007,2213.3
npl,2008,2356.2
npl,2009,2369.1
npl,2010,2289.9
npl,2011,2476.5
npl,2012,2714.2
npl,2013,2569.7
npl,2014,2747.9
npl,2015,2743.9
npl,2016,2605.4
npl,2017,2795.7
npl,2018,2896
nzl,1961,3125.3
nzl,1962,2763.6
nzl,1963,2732.6
nzl,1964,3325.4
nzl,1965,3275.7
nzl,1966,3521.3
nzl,1967,3708.4
nzl,1968,3560.4
nzl,1969,3681.8
nzl,1970,2974.8
nzl,1971,3487.3
nzl,1972,3786.8
nzl,1973,3935.3
nzl,1974,3259.8
nzl,1975,3307.7
nzl,1976,4003.3
nzl,1977,4163
nzl,1978,4033.7
nzl,1979,3900
nzl,1980,3941.4
nzl,1981,4426.6
nzl,1982,4537.7
nzl,1983,4532.1
nzl,1984,4804.1
nzl,1985,4611.8
nzl,1986,4451.8
nzl,1987,4453.3
nzl,1988,4611.1
nzl,1989,4275.8
nzl,1990,5034
nzl,1991,5144.1
nzl,1992,5300.1
nzl,1993,5277.9
nzl,1994,5593.4
nzl,1995,5625.4
nzl,1996,5774.3
nzl,1997,5892.2
nzl,1998,6294.4
nzl,1999,6168.7
nzl,2000,6316.5
nzl,2001,6534.7
nzl,2002,6276.3
nzl,2003,7059.9
nzl,2004,6462.1
nzl,2005,7566.2
nzl,2006,7028.7
nzl,2007,7916.4
nzl,2008,7379.8
nzl,2009,6909.9
nzl,2010,7387.1
nzl,2011,6953.2
nzl,2012,8012
nzl,2013,8105.6
nzl,2014,8033.9
nzl,2015,8026.6
nzl,2016,8383.8
nzl,2017,8464.4
nzl,2018,8064.3
omn,1961,1115.4
omn,1962,1115.4
omn,1963,1111.1
omn,1964,1107.1
omn,1965,1107.1
omn,1966,1133.3
omn,1967,1145.2
omn,1968,1193.5
omn,1969,1193.5
omn,1970,1218.8
omn,1971,1218.8
omn,1972,1197
omn,1973,1282.1
omn,1974,1282.1
omn,1975,1282.1
omn,1976,1250
omn,1977,1000
omn,1978,913.5
omn,1979,977.4
omn,1980,904.7
omn,1981,1065.2
omn,1982,1754.2
omn,1983,1754.2
omn,1984,1754.2
omn,1985,1037.7
omn,1986,1923.4
omn,1987,1912.8
omn,1988,1952.4
omn,1989,2070.5
omn,1990,2159.7
omn,1991,5251.5
omn,1992,5277.7
omn,1993,5254.9
omn,1994,5212.3
omn,1995,5156.4
omn,1996,5148.1
omn,1997,5128.2
omn,1998,5231
omn,1999,5181.5
omn,2000,5154.3
omn,2001,5100.9
omn,2002,5096
omn,2003,5066.8
omn,2004,4832.4
omn,2005,5019.1
omn,2006,4852.8
omn,2007,4868.3
omn,2008,4774.8
omn,2009,12179.6
omn,2010,9420.7
omn,2011,9423.9
omn,2012,9480.7
omn,2013,9047.3
omn,2014,7740.3
omn,2015,13980.8
omn,2016,13004.6
omn,2017,13048.5
omn,2018,13350.5
pak,1961,856.4
pak,1962,858
pak,1963,877.7
pak,1964,886.5
pak,1965,886.6
pak,1966,840
pak,1967,904.2
pak,1968,1131.6
pak,1969,1192
pak,1970,1229.7
pak,1971,1196.6
pak,1972,1284.1
pak,1973,1325.8
pak,1974,1313.9
pak,1975,1391.4
pak,1976,1460.7
pak,1977,1470.3
pak,1978,1429.2
pak,1979,1540.3
pak,1980,1613.1
pak,1981,1670.2
pak,1982,1637.3
pak,1983,1675.3
pak,1984,1544.9
pak,1985,1601.9
pak,1986,1833.3
pak,1987,1628.2
pak,1988,1702.4
pak,1989,1779.7
pak,1990,1766.4
pak,1991,1805.8
pak,1992,1884.7
pak,1993,1959.5
pak,1994,1840.9
pak,1995,2050.4
pak,1996,2046.3
pak,1997,2044.2
pak,1998,2200.3
pak,1999,2217.8
pak,2000,2404.5
pak,2001,2230.5
pak,2002,2260.2
pak,2003,2320.6
pak,2004,2430.7
pak,2005,2615.8
pak,2006,2554
pak,2007,2743.9
pak,2008,2653.7
pak,2009,2789.7
pak,2010,2611
pak,2011,2953.4
pak,2012,2862.6
pak,2013,3001.3
pak,2014,3001.2
pak,2015,2942.4
pak,2016,3020.7
pak,2017,3180.4
pak,2018,3124.4
pan,1961,951.5
pan,1962,993.9
pan,1963,947.3
pan,1964,954.7
pan,1965,988.9
pan,1966,935.7
pan,1967,989.7
pan,1968,1078.1
pan,1969,1107.6
pan,1970,1186.8
pan,1971,1198.8
pan,1972,992.2
pan,1973,1254.2
pan,1974,1266.4
pan,1975,1318
pan,1976,1014.1
pan,1977,1379.4
pan,1978,1352.8
pan,1979,1408.9
pan,1980,1538.9
pan,1981,1625.6
pan,1982,1448.8
pan,1983,1539.6
pan,1984,1515.1
pan,1985,1623.1
pan,1986,1634.8
pan,1987,1775.7
pan,1988,1738.7
pan,1989,1903.4
pan,1990,1866.7
pan,1991,1817.3
pan,1992,1772
pan,1993,1898.9
pan,1994,1943.3
pan,1995,1956.9
pan,1996,2029.9
pan,1997,1837.6
pan,1998,2247.5
pan,1999,2355.5
pan,2000,2237
pan,2001,2542.5
pan,2002,2591
pan,2003,2694.6
pan,2004,2159
pan,2005,2483.9
pan,2006,2395.5
pan,2007,2599.5
pan,2008,2694.3
pan,2009,2596.4
pan,2010,2246
pan,2011,2560.1
pan,2012,2539.8
pan,2013,2826.8
pan,2014,2983.5
pan,2015,2437.7
pan,2016,2992.3
pan,2017,2955
pan,2018,2927.9
per,1961,1487.8
per,1962,1516
per,1963,1399.4
per,1964,1539.2
per,1965,1551.1
per,1966,1574.9
per,1967,1669.1
per,1968,1522.3
per,1969,1629.1
per,1970,1750.7
per,1971,1750.2
per,1972,1698.3
per,1973,1711.9
per,1974,1743.1
per,1975,1842.5
per,1976,1924.7
per,1977,1952.6
per,1978,1796.2
per,1979,1883.4
per,1980,1818.2
per,1981,2135
per,1982,2170
per,1983,2087.3
per,1984,2522.8
per,1985,2328.1
per,1986,2300
per,1987,2552.8
per,1988,2480.8
per,1989,2523.8
per,1990,2603.1
per,1991,2296
per,1992,2500.2
per,1993,2696.2
per,1994,2907.9
per,1995,2641.4
per,1996,2858.3
per,1997,2765.5
per,1998,2750.4
per,1999,3109.9
per,2000,3084.1
per,2001,3241.3
per,2002,3372.9
per,2003,3442.5
per,2004,3278
per,2005,3557.9
per,2006,3520.5
per,2007,3485.6
per,2008,3833.2
per,2009,3919
per,2010,3897.9
per,2011,3898
per,2012,4149.6
per,2013,4101.3
per,2014,4016.9
per,2015,4242.1
per,2016,4187.5
per,2017,4216.7
per,2018,4542.2
phl,1961,996.3
phl,1962,1025.3
phl,1963,1030.2
phl,1964,1035.7
phl,1965,1045.5
phl,1966,1062.8
phl,1967,1113.1
phl,1968,1105.4
phl,1969,1330.7
phl,1970,1350.3
phl,1971,1272.2
phl,1972,1163.9
phl,1973,1186
phl,1974,1224.7
phl,1975,1286.3
phl,1976,1353.8
phl,1977,1488.1
phl,1978,1509.9
phl,1979,1581.3
phl,1980,1606.4
phl,1981,1646.6
phl,1982,1822.6
phl,1983,1659.9
phl,1984,1747.3
phl,1985,1841
phl,1986,1914.7
phl,1987,1847.3
phl,1988,1877.2
phl,1989,1945.4
phl,1990,2099.5
phl,1991,2042.3
phl,1992,2105.2
phl,1993,2212.5
phl,1994,2261
phl,1995,2273.4
phl,1996,2307.5
phl,1997,2374.7
phl,1998,2240.9
phl,1999,2464.8
phl,2000,2580.8
phl,2001,2667.8
phl,2002,2730.6
phl,2003,2823.4
phl,2004,2992.3
phl,2005,3049
phl,2006,3180.8
phl,2007,3319.8
phl,2008,3334.3
phl,2009,3228.9
phl,2010,3231.9
phl,2011,3340.6
phl,2012,3492.6
phl,2013,3531.8
phl,2014,3637.4
phl,2015,3556.1
phl,2016,3529
phl,2017,3692.3
phl,2018,3670.5
png,1961,2807.3
png,1962,2597.5
png,1963,2538.7
png,1964,2074.2
png,1965,2475.1
png,1966,2103.6
png,1967,2058.8
png,1968,2003
png,1969,1668.6
png,1970,2008.8
png,1971,2433.3
png,1972,2150.6
png,1973,2562
png,1974,2258
png,1975,1887.5
png,1976,1606.1
png,1977,1268.8
png,1978,1535.2
png,1979,2100.3
png,1980,2364.4
png,1981,1797.4
png,1982,1302.2
png,1983,2023.4
png,1984,1926
png,1985,2088
png,1986,2010.1
png,1987,1502.1
png,1988,1823.9
png,1989,2160.5
png,1990,2602.7
png,1991,2389.3
png,1992,2656
png,1993,2680
png,1994,2863.9
png,1995,2983.8
png,1996,3429.3
png,1997,4085.1
png,1998,3887.9
png,1999,3981.5
png,2000,4024.2
png,2001,4200
png,2002,4004.9
png,2003,3599.2
png,2004,3620.4
png,2005,3741
png,2006,3716.7
png,2007,3886.8
png,2008,3967.6
png,2009,4187.7
png,2010,4343.9
png,2011,4789.3
png,2012,4191
png,2013,4640.6
png,2014,4653.3
png,2015,4635.1
png,2016,4653.8
png,2017,4691.5
png,2018,4727.8
pol,1961,1782.4
pol,1962,1600.1
pol,1963,1717.3
pol,1964,1607.3
pol,1965,1900.1
pol,1966,1884.7
pol,1967,1934.3
pol,1968,2121.9
pol,1969,2142.5
pol,1970,1948.4
pol,1971,2351
pol,1972,2404.6
pol,1973,2650.6
pol,1974,2840.9
pol,1975,2487
pol,1976,2685.6
pol,1977,2424.3
pol,1978,2742.6
pol,1979,2202.9
pol,1980,2336.8
pol,1981,2494.3
pol,1982,2615
pol,1983,2726.4
pol,1984,2989.6
pol,1985,2893.5
pol,1986,3039.1
pol,1987,3108.8
pol,1988,2903.7
pol,1989,3218.2
pol,1990,3283.8
pol,1991,3190.8
pol,1992,2399
pol,1993,2753
pol,1994,2566.1
pol,1995,3022.4
pol,1996,2901.1
pol,1997,2854.1
pol,1998,3071
pol,1999,2959.4
pol,2000,2534.8
pol,2001,3056.4
pol,2002,3240.8
pol,2003,2865.4
pol,2004,3537.6
pol,2005,3233.1
pol,2006,2598.2
pol,2007,3249.5
pol,2008,3217.2
pol,2009,3475.1
pol,2010,3584
pol,2011,3430.4
pol,2012,3704.9
pol,2013,3804.4
pol,2014,4268
pol,2015,3727.8
pol,2016,4033.5
pol,2017,4199.6
pol,2018,3430.5
pri,1961,1132.9
pri,1962,1269.8
pri,1963,1297.3
pri,1964,1341.7
pri,1965,1597.5
pri,1966,1476.1
pri,1967,1596.4
pri,1968,2227.9
pri,1969,2128
pri,1970,2637.6
pri,1971,3066.3
pri,1972,3042.2
pri,1973,4098.8
pri,1974,4283.1
pri,1975,4529.3
pri,1976,5464.1
pri,1977,6116.3
pri,1978,6170.3
pri,1979,6823.9
pri,1980,7391.3
pri,1981,9695.4
pri,1982,9671.6
pri,1983,9789.2
pri,1984,7956.5
pri,1985,2872.8
pri,1986,3125.1
pri,1987,2051.5
pri,1988,2358
pri,1989,1238.1
pri,1990,1080
pri,1991,1149.4
pri,1992,1069.8
pri,1993,1732.8
pri,1994,1410.3
pri,1995,1500
pri,1996,1595.7
pri,1997,1708.3
pri,1998,1867.2
pri,1999,1745.7
pri,2000,1723.5
pri,2001,1742.6
pri,2002,1772.1
pri,2003,1821.3
pri,2004,1857.4
pri,2005,1917.5
pri,2006,1851.9
pri,2007,1896.6
pri,2008,2014.2
pri,2009,2044.8
pri,2010,2073.3
pri,2011,2053.5
pri,2012,1862.9
pri,2013,1829.1
pri,2014,2110
pri,2015,3010.5
pri,2016,1699.8
pri,2017,1559.5
pri,2018,1553.5
prk,1961,2502.1
prk,1962,2594.1
prk,1963,2746.3
prk,1964,2847.9
prk,1965,2539
prk,1966,2744.8
prk,1967,2542.1
prk,1968,2469.3
prk,1969,2903.4
prk,1970,2890.4
prk,1971,2971.7
prk,1972,2829.6
prk,1973,3091.5
prk,1974,3183.4
prk,1975,3246.7
prk,1976,3393.4
prk,1977,3546.7
prk,1978,3539.8
prk,1979,3673.5
prk,1980,3570.7
prk,1981,3837.4
prk,1982,3355.8
prk,1983,3442.8
prk,1984,3686.7
prk,1985,3713.3
prk,1986,3992.3
prk,1987,3821.2
prk,1988,3871.2
prk,1989,3964.4
prk,1990,3923.4
prk,1991,5607.9
prk,1992,5593.8
prk,1993,6126.8
prk,1994,4733.8
prk,1995,2511.2
prk,1996,1858.7
prk,1997,1994.5
prk,1998,3115.7
prk,1999,2856.6
prk,2000,2375.4
prk,2001,3015.7
prk,2002,3190.8
prk,2003,3250.3
prk,2004,3429.6
prk,2005,3367.8
prk,2006,3543.7
prk,2007,2921.5
prk,2008,3554.9
prk,2009,3364.4
prk,2010,3424
prk,2011,3586.3
prk,2012,3922.4
prk,2013,3979.6
prk,2014,4154.2
prk,2015,4458.3
prk,2016,4083.3
prk,2017,4045.3
prk,2018,3564.3
prt,1961,784.8
prt,1962,880.6
prt,1963,828.6
prt,1964,814.3
prt,1965,855.7
prt,1966,804.4
prt,1967,1097.1
prt,1968,1136.4
prt,1969,953.4
prt,1970,1038.3
prt,1971,1321.1
prt,1972,1148.5
prt,1973,1158.8
prt,1974,1130.4
prt,1975,1137.5
prt,1976,1082.4
prt,1977,942.9
prt,1978,890.8
prt,1979,982.5
prt,1980,1274.8
prt,1981,1050
prt,1982,1205.6
prt,1983,1078
prt,1984,1491.8
prt,1985,1437.3
prt,1986,1771.5
prt,1987,1804.6
prt,1988,1642
prt,1989,2018
prt,1990,1877.7
prt,1991,2162.1
prt,1992,1805.4
prt,1993,2049
prt,1994,2406.9
prt,1995,2063.6
prt,1996,2462.4
prt,1997,2187.2
prt,1998,2760.6
prt,1999,2795
prt,2000,2793.5
prt,2001,2645.3
prt,2002,2918.6
prt,2003,2643.2
prt,2004,2965.6
prt,2005,2114
prt,2006,3209
prt,2007,3415.7
prt,2008,3589.7
prt,2009,3289.9
prt,2010,3351.3
prt,2011,4088.4
prt,2012,4091.6
prt,2013,4336.4
prt,2014,4416
prt,2015,4606.9
prt,2016,4422.4
prt,2017,4759.7
prt,2018,4756.1
pry,1961,1251.8
pry,1962,1309
pry,1963,1273
pry,1964,1309.1
pry,1965,1347.8
pry,1966,1130.9
pry,1967,1329.8
pry,1968,1061.7
pry,1969,1235.6
pry,1970,1266.2
pry,1971,1257.4
pry,1972,1117.2
pry,1973,1363
pry,1974,1414.5
pry,1975,1373.3
pry,1976,1410.9
pry,1977,1418.9
pry,1978,1341.3
pry,1979,1495.7
pry,1980,1582.2
pry,1981,1527.8
pry,1982,1480.3
pry,1983,1501.8
pry,1984,1442
pry,1985,1748.3
pry,1986,1678.9
pry,1987,1998
pry,1988,1926.6
pry,1989,1765.9
pry,1990,1979.3
pry,1991,1649.7
pry,1992,1753.3
pry,1993,2009.7
pry,1994,2174.8
pry,1995,2092.3
pry,1996,2227.5
pry,1997,2416.1
pry,1998,2037.8
pry,1999,1951.2
pry,2000,1980.3
pry,2001,2160.3
pry,2002,2090.4
pry,2003,2323.5
pry,2004,2461.8
pry,2005,2167.9
pry,2006,2343.8
pry,2007,2698.8
pry,2008,2681.3
pry,2009,2357.4
pry,2010,3456.9
pry,2011,3481.8
pry,2012,3035.7
pry,2013,3683.2
pry,2014,3276.7
pry,2015,4148.9
pry,2016,4425.5
pry,2017,4446.5
pry,2018,4225.7
pse,1994,1112.5
pse,1995,1799.4
pse,1996,1622.6
pse,1997,1353
pse,1998,1555.7
pse,1999,649.2
pse,2000,2184.6
pse,2001,1277
pse,2002,2296.7
pse,2003,2053.6
pse,2004,1930.3
pse,2005,2094.1
pse,2006,1712.1
pse,2007,1749
pse,2008,1240.4
pse,2009,1213.8
pse,2010,1856.1
pse,2011,1572
pse,2012,1949.3
pse,2013,2177.6
pse,2014,1853.1
pse,2015,1818.1
pse,2016,1807.8
qat,1971,3220
qat,1972,4360
qat,1973,3450
qat,1974,3630.8
qat,1975,3728.6
qat,1976,3430.8
qat,1977,2163.7
qat,1978,2569.1
qat,1979,2409.1
qat,1980,2623
qat,1981,2837.8
qat,1982,3758.2
qat,1983,3190.5
qat,1984,3238.5
qat,1985,3219.7
qat,1986,3262.4
qat,1987,3254.3
qat,1988,3227.2
qat,1989,3050
qat,1990,2897.4
qat,1991,2781.2
qat,1992,3145.4
qat,1993,3048.3
qat,1994,3169.8
qat,1995,3188
qat,1996,3377.8
qat,1997,3377
qat,1998,3362.6
qat,1999,3797.9
qat,2000,4099.4
qat,2001,4046.7
qat,2002,4069.6
qat,2003,3706.4
qat,2004,4121.6
qat,2005,3649.2
qat,2006,3547.4
qat,2007,4155.2
qat,2008,4921.9
qat,2009,6323.6
qat,2010,7592.6
qat,2011,6049.8
qat,2012,6076.4
qat,2013,5719
qat,2014,6494.7
qat,2015,5845.8
qat,2016,4692.7
qat,2017,4996.4
qat,2018,8709.4
rou,1961,1509.8
rou,1962,1452.3
rou,1963,1555.6
rou,1964,1659.5
rou,1965,1862.3
rou,1966,2037.9
rou,1967,2046
rou,1968,1918.3
rou,1969,1953.8
rou,1970,1801.7
rou,1971,2355.9
rou,1972,2711
rou,1973,2384.2
rou,1974,2295.4
rou,1975,2446.5
rou,1976,3116.4
rou,1977,2950.8
rou,1978,2898.8
rou,1979,2941
rou,1980,2993.9
rou,1981,2627.2
rou,1982,3313.1
rou,1983,2918.5
rou,1984,3195.4
rou,1985,3102.6
rou,1986,3181.1
rou,1987,2821
rou,1988,3265.9
rou,1989,3049.3
rou,1990,3010.8
rou,1991,3191.7
rou,1992,2128.3
rou,1993,2422.7
rou,1994,2772.9
rou,1995,3085.1
rou,1996,2430.3
rou,1997,3541.4
rou,1998,2642.7
rou,1999,3188.1
rou,2000,1927.8
rou,2001,3029.4
rou,2002,2512.5
rou,2003,2534.9
rou,2004,3997.4
rou,2005,3334.2
rou,2006,3102.3
rou,2007,1645.2
rou,2008,3247.3
rou,2009,2824.8
rou,2010,3329.7
rou,2011,3993
rou,2012,2364.1
rou,2013,3863.2
rou,2014,4069.2
rou,2015,3543.9
rou,2016,3971.3
rou,2017,5227.7
rou,2018,6005.7
rus,1992,1743.2
rus,1993,1635.8
rus,1994,1457.8
rus,1995,1255.4
rus,1996,1427.3
rus,1997,1788.2
rus,1998,1298.7
rus,1999,1450.8
rus,2000,1561.4
rus,2001,1934.7
rus,2002,1969.1
rus,2003,1777.4
rus,2004,1876.5
rus,2005,1852.7
rus,2006,1886.9
rus,2007,1989.8
rus,2008,2387.3
rus,2009,2280.6
rus,2010,1842.7
rus,2011,2260.3
rus,2012,1858.9
rus,2013,2241
rus,2014,2443.7
rus,2015,2391.4
rus,2016,2650.7
rus,2017,2967.4
rus,2018,2616.2
rwa,1961,854
rwa,1962,1359.1
rwa,1963,1437.5
rwa,1964,1361.9
rwa,1965,1454.2
rwa,1966,1070
rwa,1967,1067.1
rwa,1968,958.6
rwa,1969,995.1
rwa,1970,1122.1
rwa,1971,1074.4
rwa,1972,1066.9
rwa,1973,1049.1
rwa,1974,936
rwa,1975,1074.8
rwa,1976,1097.4
rwa,1977,1110.1
rwa,1978,1114.5
rwa,1979,1086.3
rwa,1980,1211.9
rwa,1981,1105.3
rwa,1982,1199.1
rwa,1983,1157.7
rwa,1984,1065.5
rwa,1985,1226.3
rwa,1986,1243.8
rwa,1987,1282.9
rwa,1988,1216.2
rwa,1989,1154.6
rwa,1990,1042.6
rwa,1991,1258.1
rwa,1992,962.9
rwa,1993,1459.2
rwa,1994,1035.3
rwa,1995,1139.5
rwa,1996,1263
rwa,1997,1129.1
rwa,1998,972.6
rwa,1999,824.8
rwa,2000,848.3
rwa,2001,913
rwa,2002,1028.4
rwa,2003,944.3
rwa,2004,959.3
rwa,2005,1183.6
rwa,2006,1137.9
rwa,2007,1015
rwa,2008,1267.3
rwa,2009,1736
rwa,2010,1957.5
rwa,2011,2083.2
rwa,2012,2135.7
rwa,2013,2149.6
rwa,2014,1976.5
rwa,2015,1443.5
rwa,2016,1462.8
rwa,2017,1283.5
rwa,2018,1428.1
sau,1961,1319.2
sau,1962,1317
sau,1963,1370.6
sau,1964,1350
sau,1965,1373.4
sau,1966,1362.6
sau,1967,1361.2
sau,1968,1139.5
sau,1969,1327.5
sau,1970,1277.3
sau,1971,734.7
sau,1972,714.2
sau,1973,563.5
sau,1974,730.2
sau,1975,837.8
sau,1976,659.1
sau,1977,751.8
sau,1978,744.6
sau,1979,799
sau,1980,587.6
sau,1981,1071.8
sau,1982,1864.9
sau,1983,2764
sau,1984,3235.1
sau,1985,3471.1
sau,1986,3840.3
sau,1987,4106
sau,1988,4127.2
sau,1989,4086.7
sau,1990,4244.8
sau,1991,4200.7
sau,1992,4191.6
sau,1993,4462.4
sau,1994,4546.5
sau,1995,3784.4
sau,1996,3429.5
sau,1997,3562.8
sau,1998,3540.5
sau,1999,3575.5
sau,2000,3516.4
sau,2001,3932
sau,2002,4047.6
sau,2003,4228.9
sau,2004,4675.2
sau,2005,4753.2
sau,2006,5047.1
sau,2007,5121.8
sau,2008,5221.3
sau,2009,4874.4
sau,2010,5507.8
sau,2011,5483.3
sau,2012,5164.2
sau,2013,5359.8
sau,2014,5130.7
sau,2015,5543.8
sau,2016,5401.1
sau,2017,5600.5
sau,2018,5608.3
sdn,2012,537.3
sdn,2013,592.8
sdn,2014,682.7
sdn,2015,569.9
sdn,2016,684.8
sdn,2017,584
sdn,2018,743
sen,1961,549.4
sen,1962,544.3
sen,1963,573.3
sen,1964,588.3
sen,1965,588.7
sen,1966,530.8
sen,1967,636.3
sen,1968,461.2
sen,1969,699
sen,1970,475.6
sen,1971,655.7
sen,1972,370.9
sen,1973,508
sen,1974,740.5
sen,1975,708.2
sen,1976,706.8
sen,1977,508.1
sen,1978,833.2
sen,1979,616.8
sen,1980,547.4
sen,1981,904.7
sen,1982,684.3
sen,1983,573.3
sen,1984,612.1
sen,1985,819.9
sen,1986,761.7
sen,1987,841.4
sen,1988,712.1
sen,1989,847.3
sen,1990,795
sen,1991,822.6
sen,1992,798.6
sen,1993,836.5
sen,1994,757.7
sen,1995,872
sen,1996,758.5
sen,1997,716.7
sen,1998,667.8
sen,1999,870.4
sen,2000,879.4
sen,2001,887.1
sen,2002,651.6
sen,2003,1090.7
sen,2004,974.5
sen,2005,1201.1
sen,2006,879
sen,2007,722.5
sen,2008,1174.2
sen,2009,1134.6
sen,2010,1196.5
sen,2011,966.9
sen,2012,1221.3
sen,2013,1124.1
sen,2014,1111.5
sen,2015,1376.1
sen,2016,1228.9
sen,2017,1275
sen,2018,1301.9
slb,1961,1739.1
slb,1962,1833.3
slb,1963,1920
slb,1964,2000
slb,1965,2074.1
slb,1966,2210.1
slb,1967,1085.7
slb,1968,2341
slb,1969,1388.7
slb,1970,2726
slb,1971,2626.6
slb,1972,3344.3
slb,1973,3093.9
slb,1974,3096.4
slb,1975,2065.1
slb,1976,2952.2
slb,1977,3231.4
slb,1978,2875.7
slb,1979,3411.4
slb,1980,3684.7
slb,1981,3441.5
slb,1982,3302.4
slb,1983,3693.4
slb,1984,2917.8
slb,1985,2743.8
slb,1986,2760.1
slb,1990,3571.4
slb,1991,4823.7
slb,1992,4728.4
slb,1993,4633.1
slb,1994,4537.9
slb,1995,4442.6
slb,1996,4533.7
slb,1997,3854.4
slb,1998,3939.4
slb,1999,4500
slb,2000,4649.5
slb,2001,4649.6
slb,2002,4598.4
slb,2003,3207.6
slb,2004,3125
slb,2005,3000
slb,2006,3350.5
slb,2007,3001.1
slb,2008,2545.5
slb,2009,2272.7
slb,2010,2091.5
slb,2011,2248.5
slb,2012,2151.7
slb,2013,2039
slb,2014,1884.5
slb,2015,1766.6
slb,2016,1617.5
slb,2017,1756.2
slb,2018,1713.5
sle,1961,940.6
sle,1962,1211.3
sle,1963,1220.9
sle,1964,1360.2
sle,1965,1304
sle,1966,1319.9
sle,1967,1327.8
sle,1968,1318.8
sle,1969,1600.4
sle,1970,1357.5
sle,1971,1288.7
sle,1972,1356.7
sle,1973,1346.5
sle,1974,1381.1
sle,1975,1476.2
sle,1976,1427.1
sle,1977,1441.6
sle,1978,1438.1
sle,1979,1238.4
sle,1980,1251.1
sle,1981,1256.3
sle,1982,1309.5
sle,1983,1243.9
sle,1984,1536
sle,1985,1253.7
sle,1986,1477.5
sle,1987,1283.8
sle,1988,1222.9
sle,1989,1238.1
sle,1990,1201.7
sle,1991,1233.7
sle,1992,1234
sle,1993,1187.8
sle,1994,1161.1
sle,1995,1195
sle,1996,1253.3
sle,1997,1205.6
sle,1998,1111.6
sle,1999,1118.9
sle,2000,1078.2
sle,2001,998.2
sle,2002,995.9
sle,2003,1011.8
sle,2004,1000.3
sle,2005,1117.8
sle,2006,1347.6
sle,2007,1290.4
sle,2008,1350.9
sle,2009,1645.9
sle,2010,1747.2
sle,2011,1751.1
sle,2012,1539
sle,2013,1777.5
sle,2014,1529.2
sle,2015,1331.8
sle,2016,1092.3
sle,2017,1143
sle,2018,1148.8
slv,1961,937.8
slv,1962,1083.9
slv,1963,1148
slv,1964,1167.2
slv,1965,1082.2
slv,1966,1286.8
slv,1967,1219.4
slv,1968,1353.8
slv,1969,1389.5
slv,1970,1621.2
slv,1971,1677.2
slv,1972,1207.3
slv,1973,1817.8
slv,1974,1474.1
slv,1975,1706.1
slv,1976,1433.4
slv,1977,1447.2
slv,1978,1733.9
slv,1979,1708.7
slv,1980,1706
slv,1981,1691.3
slv,1982,1555
slv,1983,1671.3
slv,1984,1949.9
slv,1985,1809.4
slv,1986,1620.1
slv,1987,1555.1
slv,1988,1931
slv,1989,1948.7
slv,1990,1939.3
slv,1991,1633.5
slv,1992,2039.3
slv,1993,1986.9
slv,1994,1609.6
slv,1995,2051.3
slv,1996,2119.3
slv,1997,1736.3
slv,1998,1886.7
slv,1999,2250
slv,2000,2155.3
slv,2001,1909.7
slv,2002,2476.9
slv,2003,2472.5
slv,2004,2486.1
slv,2005,2632.7
slv,2006,2802.9
slv,2007,2615.2
slv,2008,2905.3
slv,2009,2726.9
slv,2010,2726
slv,2011,2492
slv,2012,2782.2
slv,2013,2713
slv,2014,2485.7
slv,2015,2288.1
slv,2016,2745.5
slv,2017,2909.7
slv,2018,2379.7
som,1961,489.4
som,1962,485.4
som,1963,467.3
som,1964,463.8
som,1965,463.5
som,1966,468.1
som,1967,467.3
som,1968,471.8
som,1969,475.9
som,1970,491
