geo,time,dc_dac_canl_cd
tcd,2016,5989999.77112
tcd,2017,11060000.41962
tcd,2018,14640000.34332
tcd,2019,10859999.65668
tgo,1962,19999.99955
tgo,1964,50000.00075
tgo,1965,109999.9994
tgo,1966,180000.00715
tgo,1967,230000.00417
tgo,1968,349999.99404
tgo,1969,370000.00477
tgo,1970,629999.99523
tgo,1971,2549999.95232
tgo,1972,2200000.04768
tgo,1973,1409999.96662
tgo,1974,1129999.99523
tgo,1975,1990000.00954
tgo,1976,1490000.00954
tgo,1977,1539999.96185
tgo,1978,4559999.94278
tgo,1979,7969999.79019
tgo,1980,579999.98331
tgo,1981,330000.01311
tgo,1982,250000
tgo,1983,479999.98927
tgo,1984,1720000.02861
tgo,1985,8640000.34332
tgo,1986,5159999.84741
tgo,1987,1279999.97139
tgo,1988,1950000.04768
tgo,1989,1019999.98093
tgo,1990,1399999.97616
tgo,1991,819999.99285
tgo,1992,939999.99762
tgo,1993,589999.97377
tgo,1994,340000.00358
tgo,1995,560000.00238
tgo,1996,509999.99046
tgo,1997,400000.00596
tgo,1998,280000.00119
tgo,1999,409999.99642
tgo,2000,180000.00715
tgo,2001,159999.99642
tgo,2002,1009999.99046
tgo,2003,1809999.94278
tgo,2004,5960000.03815
tgo,2005,3259999.99046
tgo,2006,2000000
tgo,2007,2319999.93324
tgo,2008,2609999.8951
tgo,2009,2500000
tgo,2010,23049999.23706
tgo,2011,1409999.96662
tgo,2012,5670000.07629
tgo,2013,1899999.97616
tgo,2014,460000.00834
tgo,2015,310000.00238
tgo,2016,1379999.99523
tgo,2017,1830000.04292
tgo,2018,1820000.05245
tgo,2019,2910000.08583
tha,1960,59999.99866
tha,1961,79999.99821
tha,1962,109999.9994
tha,1963,109999.9994
tha,1964,109999.9994
tha,1965,150000.00596
tha,1966,699999.98808
tha,1967,850000.02384
tha,1968,1480000.01907
tha,1969,1190000.05722
tha,1970,1070000.05245
tha,1971,750000
tha,1972,349999.99404
tha,1973,319999.99285
tha,1974,319999.99285
tha,1975,209999.99344
tha,1976,250000
tha,1977,250000
tha,1978,899999.97616
tha,1979,5289999.96185
tha,1980,8000000
tha,1981,6389999.86649
tha,1982,8130000.11444
tha,1983,9899999.61853
tha,1984,17059999.46594
tha,1985,14069999.69482
tha,1986,17159999.84741
tha,1987,26270000.45776
tha,1988,29159999.84741
tha,1989,24040000.91553
tha,1990,26649999.61853
tha,1991,27370000.83923
tha,1992,21030000.68665
tha,1993,16489999.77112
tha,1994,14170000.07629
tha,1995,14510000.22888
tha,1996,10729999.54224
tha,1997,9850000.38147
tha,1998,5550000.19073
tha,1999,4119999.88556
tha,2000,2119999.88556
tha,2001,2640000.1049
tha,2002,1649999.97616
tha,2003,3079999.92371
tha,2004,3960000.03815
tha,2005,7780000.20981
tha,2006,2549999.95232
tha,2007,5179999.82834
tha,2008,1149999.97616
tha,2009,2829999.92371
tha,2010,-629999.99523
tha,2011,2150000.09537
tha,2012,-589999.97377
tha,2013,280000.00119
tha,2014,-109999.9994
tha,2015,0
tha,2016,-159999.99642
tha,2017,140000.0006
tha,2018,19999.99955
tha,2019,370000.00477
tjk,1995,750000
tjk,1997,9999.99978
tjk,1998,150000.00596
tjk,1999,1809999.94278
tjk,2000,439999.99762
tjk,2001,819999.99285
tjk,2002,1460000.03815
tjk,2003,2460000.03815
tjk,2004,6929999.82834
tjk,2005,6510000.22888
tjk,2006,349999.99404
tjk,2007,5760000.22888
tjk,2008,5739999.77112
tjk,2009,2480000.01907
tjk,2010,699999.98808
tjk,2011,670000.01669
tjk,2012,1820000.05245
tjk,2013,2700000.04768
tjk,2014,959999.97854
tjk,2015,1399999.97616
tjk,2016,1080000.04292
tjk,2017,589999.97377
tjk,2018,39999.99911
tjk,2019,300000.01192
tkm,1998,119999.99732
tkm,1999,109999.9994
tkm,2000,29999.99933
tkm,2001,29999.99933
tkm,2002,360000.01431
tkm,2003,379999.99523
tkm,2004,59999.99866
tkm,2005,50000.00075
tkm,2006,19999.99955
tkm,2007,310000.00238
tkm,2014,180000.00715
tkm,2015,19999.99955
tkm,2019,50000.00075
tls,1983,119999.99732
tls,1988,19999.99955
tls,2000,519999.98093
tls,2001,2779999.97139
tls,2002,3089999.91417
tls,2003,4989999.77112
tls,2004,2769999.98093
tls,2005,3490000.00954
tls,2006,1809999.94278
tls,2007,3240000.00954
tls,2008,1750000
tls,2009,2019999.98093
tls,2010,1129999.99523
tls,2011,1299999.95232
tls,2012,289999.99166
tls,2013,300000.01192
tls,2014,519999.98093
tls,2015,300000.01192
tls,2016,300000.01192
tls,2017,129999.99523
tls,2018,9999.99978
tls,2019,129999.99523
ton,1982,209999.99344
ton,1983,230000.00417
ton,1985,39999.99911
ton,1986,70000.0003
ton,1998,9999.99978
ton,1999,50000.00075
ton,2000,59999.99866
ton,2001,39999.99911
ton,2002,59999.99866
ton,2003,39999.99911
ton,2004,39999.99911
ton,2005,250000
ton,2006,39999.99911
ton,2007,389999.98569
ton,2008,180000.00715
ton,2009,59999.99866
ton,2010,70000.0003
ton,2011,119999.99732
ton,2017,9999.99978
ton,2019,90000.00358
tto,1964,360000.01431
tto,1965,439999.99762
tto,1966,1820000.05245
tto,1967,2160000.08583
tto,1968,1529999.97139
tto,1969,1379999.99523
tto,1970,2250000
tto,1971,1120000.00477
tto,1972,560000.00238
tto,1973,920000.01669
tto,1974,540000.02146
tto,1975,1669999.95708
tto,1976,879999.99523
tto,1977,19999.99955
tto,1978,330000.01311
tto,1979,-129999.99523
tto,1980,-270000.01073
tto,1981,660000.02623
tto,1982,600000.02384
tto,1983,730000.01907
tto,1984,500000
tto,1985,-79999.99821
tto,1986,-50000.00075
tto,1987,159999.99642
tto,1988,-19999.99955
tto,1989,3250000
tto,1990,2069999.93324
tto,1991,1210000.03815
tto,1992,910000.02623
tto,1993,750000
tto,1994,189999.99762
tto,1995,939999.99762
tto,1996,280000.00119
tto,1997,319999.99285
tto,1998,270000.01073
tto,1999,419999.98689
tto,2000,189999.99762
tto,2001,509999.99046
tto,2002,1269999.98093
tto,2003,959999.97854
tto,2004,980000.01907
tto,2005,1759999.99046
tto,2006,699999.98808
tto,2007,1500000
tto,2008,649999.97616
tto,2009,1820000.05245
tto,2010,330000.01311
tun,1965,170000.00179
tun,1966,579999.98331
tun,1967,889999.98569
tun,1968,3509999.99046
tun,1969,7170000.07629
tun,1970,4960000.03815
tun,1971,6079999.92371
tun,1972,13560000.41962
tun,1973,11539999.96185
tun,1974,12310000.41962
tun,1975,12939999.58038
tun,1976,15619999.88556
tun,1977,9510000.22888
tun,1978,18370000.83923
tun,1979,10489999.77112
tun,1980,8029999.73297
tun,1981,7849999.90463
tun,1982,12789999.96185
tun,1983,6070000.17166
tun,1984,6079999.92371
tun,1985,9999.99978
tun,1986,889999.98569
tun,1987,8130000.11444
tun,1988,10520000.45776
tun,1989,11810000.41962
tun,1990,1200000.04768
tun,1991,6780000.20981
tun,1992,4510000.22888
tun,1993,1769999.98093
tun,1994,2890000.1049
tun,1995,930000.00715
tun,1996,2279999.97139
tun,1997,1110000.01431
tun,1998,1750000
tun,1999,2640000.1049
tun,2000,1759999.99046
tun,2001,119999.99732
tun,2002,779999.97139
tun,2003,1860000.01431
tun,2004,469999.99881
tun,2005,959999.97854
tun,2006,730000.01907
tun,2007,-839999.97377
tun,2008,2500000
tun,2009,2140000.1049
tun,2010,-2849999.90463
tun,2011,1059999.94278
tun,2012,-2869999.88556
tun,2013,-2230000.01907
tun,2014,-1919999.95708
tun,2015,-1070000.05245
tun,2016,-980000.01907
tun,2017,-939999.99762
tun,2018,2960000.03815
tun,2019,2380000.11444
tur,1967,50000.00075
tur,1968,920000.01669
tur,1969,449999.98808
tur,1970,3279999.97139
tur,1971,5320000.17166
tur,1972,519999.98093
tur,1973,5280000.20981
tur,1974,4130000.11444
tur,1975,4769999.98093
tur,1980,1279999.97139
tur,1981,18290000.91553
tur,1982,6210000.03815
tur,1983,70000.0003
tur,1984,170000.00179
tur,1985,-1549999.95232
tur,1986,-1279999.97139
tur,1987,-810000.00238
tur,1988,-910000.02623
tur,1989,-1769999.98093
tur,1990,1639999.98569
tur,1991,140000.0006
tur,1992,-230000.00417
tur,1993,159999.99642
tur,1994,300000.01192
tur,1995,319999.99285
tur,1996,4579999.92371
tur,1997,-1220000.02861
tur,1998,-1309999.94278
tur,1999,70000.0003
tur,2000,5130000.11444
tur,2001,-9999.99978
tur,2002,1120000.00477
tur,2003,-2740000.00954
tur,2004,-2400000.09537
tur,2005,-2420000.07629
tur,2006,-2250000
tur,2007,-1730000.01907
tur,2008,-2319999.93324
tur,2009,-2299999.95232
tur,2010,-2619999.88556
tur,2011,-2039999.96185
tur,2012,109999.9994
tur,2013,2440000.05722
tur,2014,409999.99642
tur,2015,18829999.92371
tur,2016,-2210000.03815
tur,2017,230000.00417
tur,2018,-660000.02623
tur,2019,-2609999.8951
tuv,1983,29999.99933
tuv,1984,29999.99933
tuv,1985,39999.99911
tuv,1986,70000.0003
tuv,1997,9999.99978
tuv,1998,19999.99955
tuv,1999,19999.99955
tuv,2000,19999.99955
tuv,2001,9999.99978
tuv,2004,460000.00834
tuv,2005,200000.00298
tuv,2007,340000.00358
tuv,2008,19999.99955
tuv,2009,119999.99732
tuv,2011,479999.98927
tuv,2017,9999.99978
tuv,2019,90000.00358
tza,1961,19999.99955
tza,1962,109999.9994
tza,1963,159999.99642
tza,1964,589999.97377
tza,1965,899999.97616
tza,1966,1389999.98569
tza,1967,2509999.99046
tza,1968,2769999.98093
tza,1969,1879999.99523
tza,1970,2730000.01907
tza,1971,5119999.88556
tza,1972,6119999.88556
tza,1973,11079999.92371
tza,1974,31620000.83923
tza,1975,31989999.77112
tza,1976,20329999.92371
tza,1977,9710000.03815
tza,1978,29010000.22888
tza,1979,28600000.38147
tza,1980,19370000.83923
tza,1981,27170000.07629
tza,1982,35180000.30518
tza,1983,33939998.62671
tza,1984,24649999.61853
tza,1985,30389999.38965
tza,1986,27180000.30518
tza,1987,36029998.7793
tza,1988,30360000.61035
tza,1989,37119998.93188
tza,1990,34689998.62671
tza,1991,29090000.15259
tza,1992,31739999.77112
tza,1993,20159999.84741
tza,1994,10710000.03815
tza,1995,25370000.83923
tza,1996,9199999.80927
tza,1997,7809999.94278
tza,1998,7000000
tza,1999,13300000.19073
tza,2000,11640000.34332
tza,2001,8380000.11444
tza,2002,8250000
tza,2003,34330001.83105
tza,2004,32709999.08447
tza,2005,33009998.32153
tza,2006,41659999.84741
tza,2007,56729999.54224
tza,2008,44740001.67847
tza,2009,93980003.35693
tza,2010,111550003.05176
tza,2011,94680000.30518
tza,2012,112800003.05176
tza,2013,163679992.67578
tza,2014,85790000.91553
tza,2015,82730003.35693
tza,2016,50419998.16895
tza,2017,90279998.7793
tza,2018,63770000.45776
tza,2019,79739997.86377
uga,1960,9999.99978
uga,1961,39999.99911
uga,1962,59999.99866
uga,1963,19999.99955
uga,1964,370000.00477
uga,1965,579999.98331
uga,1966,870000.00477
uga,1967,740000.00954
uga,1968,860000.01431
uga,1969,879999.99523
uga,1970,1720000.02861
uga,1971,1620000.00477
uga,1972,1769999.98093
uga,1973,1360000.01431
uga,1974,280000.00119
uga,1975,790000.02146
uga,1976,529999.97139
uga,1977,529999.97139
uga,1978,330000.01311
uga,1979,79999.99821
uga,1980,939999.99762
uga,1981,3339999.91417
uga,1982,4940000.05722
uga,1983,1950000.04768
uga,1984,6530000.20981
uga,1985,2579999.92371
uga,1986,1659999.96662
uga,1987,2140000.1049
uga,1988,11609999.65668
uga,1989,6559999.94278
uga,1990,7119999.88556
uga,1991,5260000.22888
uga,1992,9119999.88556
uga,1993,3690000.05722
uga,1994,4710000.03815
uga,1995,1549999.95232
uga,1996,1669999.95708
uga,1997,3160000.08583
uga,1998,3460000.03815
uga,1999,2619999.88556
uga,2000,1610000.01431
uga,2001,2599999.90463
uga,2002,6429999.82834
uga,2003,6739999.77112
uga,2004,10159999.84741
uga,2005,12829999.92371
uga,2006,14109999.65668
uga,2007,19989999.77112
uga,2008,21200000.76294
uga,2009,16850000.38147
uga,2010,5730000.01907
uga,2011,6400000.09537
uga,2012,13590000.15259
uga,2013,12359999.65668
uga,2014,7320000.17166
uga,2015,8710000.03815
uga,2016,5969999.79019
uga,2017,18670000.07629
uga,2018,15539999.96185
uga,2019,14050000.19073
ukr,1991,2619999.88556
ukr,1992,2750000
ukr,1993,4340000.15259
ukr,1994,10449999.80927
ukr,1995,31069999.69482
ukr,1996,13569999.69482
ukr,1997,12590000.15259
ukr,1998,13760000.22888
ukr,1999,14050000.19073
ukr,2000,19159999.84741
ukr,2001,13789999.96185
ukr,2002,14039999.96185
ukr,2003,14989999.77112
ukr,2004,19319999.69482
ukr,2005,18620000.83923
ukr,2006,15770000.45776
ukr,2007,15960000.03815
ukr,2008,18709999.08447
ukr,2009,17969999.31335
ukr,2010,20200000.76294
ukr,2011,26790000.91553
ukr,2012,65589996.33789
ukr,2013,17829999.92371
ukr,2014,244130004.88281
ukr,2015,218649993.89648
ukr,2016,50950000.76294
ukr,2017,38029998.7793
ukr,2018,32209999.08447
ukr,2019,-103800003.05176
ury,1981,59999.99866
ury,1982,170000.00179
ury,1983,239999.99464
ury,1984,310000.00238
ury,1985,330000.01311
ury,1986,289999.99166
ury,1987,980000.01907
ury,1988,1320000.05245
ury,1989,1419999.95708
ury,1990,1250000
ury,1991,1730000.01907
ury,1992,1409999.96662
ury,1993,1399999.97616
ury,1994,990000.00954
ury,1995,1210000.03815
ury,1996,1200000.04768
ury,1997,1639999.98569
ury,1998,790000.02146
ury,1999,1330000.04292
ury,2000,150000.00596
ury,2001,189999.99762
ury,2002,660000.02623
ury,2003,1330000.04292
ury,2004,1429999.94755
ury,2005,2130000.11444
ury,2006,1049999.95232
ury,2007,2039999.96185
ury,2008,1059999.94278
ury,2009,1309999.94278
ury,2010,449999.98808
ury,2011,540000.02146
ury,2012,449999.98808
ury,2013,670000.01669
ury,2014,709999.97854
ury,2015,250000
ury,2016,159999.99642
ury,2017,170000.00179
uzb,1997,9999.99978
uzb,1998,140000.0006
uzb,1999,109999.9994
uzb,2000,170000.00179
uzb,2001,330000.01311
uzb,2002,509999.99046
uzb,2003,469999.99881
uzb,2004,759999.99046
uzb,2005,860000.01431
uzb,2006,29999.99933
uzb,2007,449999.98808
uzb,2008,9999.99978
uzb,2009,9999.99978
uzb,2015,19999.99955
uzb,2017,0
uzb,2018,0
uzb,2019,59999.99866
vct,1974,500000
vct,1975,1000000
vct,1976,1039999.96185
vct,1977,810000.00238
vct,1978,349999.99404
vct,1979,100000.00149
vct,1980,50000.00075
vct,1981,540000.02146
vct,1982,479999.98927
vct,1983,569999.99285
vct,1984,389999.98569
vct,1985,769999.98093
vct,1986,5119999.88556
vct,1987,1399999.97616
vct,1988,1320000.05245
vct,1989,689999.99762
vct,1990,1049999.95232
vct,1991,2089999.91417
vct,1992,3369999.88556
vct,1993,1230000.01907
vct,1994,500000
vct,1995,9999.99978
vct,1997,19999.99955
vct,1998,9999.99978
vct,1999,29999.99933
vct,2000,29999.99933
vct,2001,29999.99933
vct,2002,119999.99732
vct,2003,330000.01311
vct,2004,340000.00358
vct,2005,1940000.05722
vct,2006,230000.00417
vct,2007,3730000.01907
vct,2008,319999.99285
vct,2009,2329999.92371
vct,2010,289999.99166
vct,2011,129999.99523
vct,2012,29999.99933
vct,2013,70000.0003
vct,2014,419999.98689
vct,2015,9999.99978
vct,2017,0
vct,2018,689999.99762
vct,2019,740000.00954
ven,1982,59999.99866
ven,1983,79999.99821
ven,1984,150000.00596
ven,1985,19999.99955
ven,1986,119999.99732
ven,1987,90000.00358
ven,1988,460000.00834
ven,1989,810000.00238
ven,1990,699999.98808
ven,1991,159999.99642
ven,1992,2460000.03815
ven,1993,2440000.05722
ven,1994,1370000.00477
ven,1995,990000.00954
ven,1996,910000.02623
ven,1997,860000.01431
ven,1998,829999.98331
ven,1999,899999.97616
ven,2000,529999.97139
ven,2001,610000.01431
ven,2002,1379999.99523
ven,2003,2099999.90463
ven,2004,889999.98569
ven,2005,1799999.95232
ven,2006,569999.99285
ven,2007,1639999.98569
ven,2008,620000.00477
ven,2009,529999.97139
ven,2010,419999.98689
ven,2011,389999.98569
ven,2012,159999.99642
ven,2013,479999.98927
ven,2014,170000.00179
ven,2015,239999.99464
ven,2016,280000.00119
ven,2017,620000.00477
ven,2018,730000.01907
ven,2019,2400000.09537
vgb,1967,1899999.97616
vgb,1978,9999.99978
vgb,1980,9999.99978
vgb,1981,39999.99911
vgb,1982,119999.99732
vgb,1983,50000.00075
vgb,1984,109999.9994
vgb,1986,70000.0003
vgb,1987,90000.00358
vgb,1988,100000.00149
vgb,1989,119999.99732
vgb,1990,39999.99911
vgb,1991,79999.99821
vgb,1992,39999.99911
vgb,1993,29999.99933
vgb,1994,29999.99933
vgb,1998,19999.99955
vgb,1999,29999.99933
vgb,2000,39999.99911
vgb,2001,29999.99933
vgb,2002,29999.99933
vgb,2004,19999.99955
vnm,1960,469999.99881
vnm,1961,239999.99464
vnm,1962,280000.00119
vnm,1963,289999.99166
vnm,1964,449999.98808
vnm,1965,579999.98331
vnm,1966,829999.98331
vnm,1967,1090000.03338
vnm,1968,2839999.91417
vnm,1969,1759999.99046
vnm,1970,2170000.07629
vnm,1971,2210000.03815
vnm,1972,2160000.08583
vnm,1973,2250000
vnm,1974,1799999.95232
vnm,1975,2460000.03815
vnm,1976,319999.99285
vnm,1978,5500000
vnm,1979,29999.99933
vnm,1985,39999.99911
vnm,1990,29999.99933
vnm,1991,189999.99762
vnm,1992,3400000.09537
vnm,1993,5300000.19073
vnm,1994,7090000.15259
vnm,1995,6139999.86649
vnm,1996,9140000.34332
vnm,1997,15789999.96185
vnm,1998,9159999.84741
vnm,1999,11329999.92371
vnm,2000,14560000.41962
vnm,2001,11760000.22888
vnm,2002,20000000
vnm,2003,23229999.54224
vnm,2004,25290000.91553
vnm,2005,28379999.16077
vnm,2006,34360000.61035
vnm,2007,28930000.30518
vnm,2008,37590000.15259
vnm,2009,35319999.69482
vnm,2010,25000000
vnm,2011,32650001.52588
vnm,2012,27850000.38147
vnm,2013,22120000.83923
vnm,2014,16250000
vnm,2015,19940000.53406
vnm,2016,19610000.61035
vnm,2017,14770000.45776
vnm,2018,14319999.69482
vnm,2019,13930000.30518
vut,1983,310000.00238
vut,1984,100000.00149
vut,1985,129999.99523
vut,1986,119999.99732
vut,1987,59999.99866
vut,1988,70000.0003
vut,1989,29999.99933
vut,1990,90000.00358
vut,1991,9999.99978
vut,1992,-9999.99978
vut,1993,50000.00075
vut,1997,9999.99978
vut,1998,9999.99978
vut,2003,270000.01073
vut,2005,569999.99285
vut,2006,560000.00238
vut,2007,920000.01669
vut,2008,819999.99285
vut,2009,419999.98689
vut,2010,209999.99344
vut,2011,1639999.98569
vut,2013,79999.99821
vut,2015,389999.98569
vut,2016,150000.00596
vut,2017,170000.00179
vut,2018,540000.02146
vut,2019,589999.97377
wsm,1965,9999.99978
wsm,1966,19999.99955
wsm,1967,19999.99955
wsm,1968,19999.99955
wsm,1971,19999.99955
wsm,1972,29999.99933
wsm,1973,19999.99955
wsm,1983,219999.99881
wsm,1985,50000.00075
wsm,1986,79999.99821
wsm,1988,29999.99933
wsm,1992,19999.99955
wsm,1998,9999.99978
wsm,1999,19999.99955
wsm,2000,19999.99955
wsm,2001,19999.99955
wsm,2002,109999.9994
wsm,2003,119999.99732
wsm,2004,29999.99933
wsm,2005,209999.99344
wsm,2007,379999.99523
wsm,2008,159999.99642
wsm,2009,360000.01431
wsm,2010,70000.0003
wsm,2011,519999.98093
wsm,2013,39999.99911
wsm,2014,0
wsm,2017,9999.99978
wsm,2019,90000.00358
yem,1981,200000.00298
yem,1982,340000.00358
yem,1983,469999.99881
yem,1984,289999.99166
yem,1985,500000
yem,1986,180000.00715
yem,1987,360000.01431
yem,1988,389999.98569
yem,1989,419999.98689
yem,1990,430000.00715
yem,1991,129999.99523
yem,1992,579999.98331
yem,1993,560000.00238
yem,1994,569999.99285
yem,1995,540000.02146
yem,1996,389999.98569
yem,1997,3829999.92371
yem,1998,180000.00715
yem,1999,170000.00179
yem,2000,129999.99523
yem,2001,349999.99404
yem,2002,460000.00834
yem,2003,529999.97139
yem,2004,579999.98331
yem,2005,1049999.95232
yem,2006,1500000
yem,2007,1590000.03338
yem,2008,1269999.98093
yem,2009,2539999.96185
yem,2010,2549999.95232
yem,2011,5579999.92371
yem,2012,14779999.73297
yem,2013,14090000.15259
yem,2014,14319999.69482
yem,2015,12479999.54224
yem,2016,17360000.61035
yem,2017,41970001.2207
yem,2018,36770000.45776
yem,2019,34830001.83105
zaf,1993,6880000.11444
zaf,1994,10779999.73297
zaf,1995,8770000.45776
zaf,1996,11000000
zaf,1997,10899999.61853
zaf,1998,10420000.07629
zaf,1999,11609999.65668
zaf,2000,10710000.03815
zaf,2001,7510000.22888
zaf,2002,9489999.77112
zaf,2003,13079999.92371
zaf,2004,12010000.22888
zaf,2005,14550000.19073
zaf,2006,11140000.34332
zaf,2007,13960000.03815
zaf,2008,14649999.61853
zaf,2009,12989999.77112
zaf,2010,16479999.54224
zaf,2011,11770000.45776
zaf,2012,11760000.22888
zaf,2013,10090000.15259
zaf,2014,6760000.22888
zaf,2015,4280000.20981
zaf,2016,6280000.20981
zaf,2017,5300000.19073
zaf,2018,4539999.96185
zaf,2019,5610000.13351
zmb,1964,9999.99978
zmb,1965,109999.9994
zmb,1966,419999.98689
zmb,1967,439999.99762
zmb,1968,600000.02384
zmb,1969,550000.01192
zmb,1970,560000.00238
zmb,1971,1389999.98569
zmb,1972,1700000.04768
zmb,1973,2589999.91417
zmb,1974,3910000.08583
zmb,1975,6320000.17166
zmb,1976,6000000
zmb,1977,11539999.96185
zmb,1978,15939999.58038
zmb,1979,3470000.02861
zmb,1980,15960000.03815
zmb,1981,6139999.86649
zmb,1982,16989999.77112
zmb,1983,10829999.92371
zmb,1984,18829999.92371
zmb,1985,10909999.84741
zmb,1986,13350000.38147
zmb,1987,25659999.84741
zmb,1988,30389999.38965
zmb,1989,15899999.61853
zmb,1990,13949999.80927
zmb,1991,23229999.54224
zmb,1992,25959999.08447
zmb,1993,13579999.92371
zmb,1994,10130000.11444
zmb,1995,18739999.77112
zmb,1996,9529999.73297
zmb,1997,11760000.22888
zmb,1998,7829999.92371
zmb,1999,9319999.69482
zmb,2000,8409999.84741
zmb,2001,8939999.58038
zmb,2002,12210000.03815
zmb,2003,17530000.68665
zmb,2004,24979999.54224
zmb,2005,49700000.76294
zmb,2006,10619999.88556
zmb,2007,23829999.92371
zmb,2008,14250000
zmb,2009,12949999.80927
zmb,2010,8689999.58038
zmb,2011,7530000.20981
zmb,2012,6349999.90463
zmb,2013,5690000.05722
zmb,2014,7840000.15259
zmb,2015,2799999.95232
zmb,2016,1309999.94278
zmb,2017,1929999.94755
zmb,2018,4250000
zmb,2019,3980000.01907
zwe,1964,100000.00149
zwe,1965,159999.99642
zwe,1966,140000.0006
zwe,1967,79999.99821
zwe,1968,100000.00149
zwe,1969,90000.00358
zwe,1970,79999.99821
zwe,1971,19999.99955
zwe,1972,100000.00149
zwe,1973,70000.0003
zwe,1974,79999.99821
zwe,1977,39999.99911
zwe,1978,50000.00075
zwe,1979,19999.99955
zwe,1980,29999.99933
zwe,1981,8170000.07629
zwe,1982,12109999.65668
zwe,1983,4880000.11444
zwe,1984,9630000.11444
zwe,1985,17329999.92371
zwe,1986,11170000.07629
zwe,1987,10119999.88556
zwe,1988,15689999.58038
zwe,1989,24760000.22888
zwe,1990,24000000
zwe,1991,20170000.07629
zwe,1992,27200000.76294
zwe,1993,14689999.58038
zwe,1994,13369999.88556
zwe,1995,12539999.96185
zwe,1996,9390000.34332
zwe,1997,4280000.20981
zwe,1998,4639999.86649
zwe,1999,3650000.09537
zwe,2000,8949999.80927
zwe,2001,2980000.01907
zwe,2002,6519999.98093
zwe,2003,7059999.94278
zwe,2004,11899999.61853
zwe,2005,13539999.96185
zwe,2006,6840000.15259
zwe,2007,13010000.22888
zwe,2008,21120000.83923
zwe,2009,28309999.46594
zwe,2010,9250000
zwe,2011,13800000.19073
zwe,2012,21620000.83923
zwe,2013,11770000.45776
zwe,2014,7039999.96185
zwe,2015,4539999.96185
zwe,2016,5670000.07629
zwe,2017,860000.01431
zwe,2018,980000.01907
zwe,2019,3740000.00954
