geo,time,ne_exp_gnfs_kd
irn,2000,71571431338.9366
irn,2001,67273765179.152
irn,2002,69473730703.21091
irn,2003,79423019224.0451
irn,2004,80339368109.73628
irn,2005,81978937551.8632
irn,2006,85224399998.235
irn,2007,85069036982.8438
irn,2008,82494331318.16278
irn,2009,82169900580.30061
irn,2010,88329297086.02478
irn,2011,87857185490.37859
irn,2012,65246017773.1431
irn,2013,63245614127.6024
irn,2014,67771597868.5685
irn,2015,76002457206.41748
irn,2016,107419664880.39301
irn,2017,109357101793.625
irn,2018,95728798350.49879
irn,2019,67152764163.2699
irn,2020,63497347114.909
irq,2007,26302590916.1968
irq,2008,30922249580.0786
irq,2009,32020128562.4528
irq,2010,30815250331.2191
irq,2011,31945390282.5056
irq,2012,38561184220.3249
irq,2013,38403174646.5156
irq,2014,42809937644.5668
irq,2015,57560660438.6254
irq,2016,57062870065.8727
irq,2017,56494441133.0599
irq,2018,60034857048.4524
irq,2019,62820020417.7947
isl,1970,1388720267.03643
isl,1971,1274404305.4923
isl,1972,1459259549.22503
isl,1973,1585696111.54682
isl,1974,1543472373.41118
isl,1975,1583934124.92063
isl,1976,1790914486.72573
isl,1977,1950560061.26489
isl,1978,2246215821.26858
isl,1979,2387004275.16444
isl,1980,2451425660.88789
isl,1981,2528985903.26487
isl,1982,2302807604.86598
isl,1983,2556192643.25403
isl,1984,2617694882.75039
isl,1985,2906966241.25398
isl,1986,3079829607.42204
isl,1987,3180427272.13385
isl,1988,3065780174.84316
isl,1989,3155999235.8203
isl,1990,3155187819.44674
isl,1991,2968728868.38154
isl,1992,2909890655.8771
isl,1993,3099402782.68051
isl,1994,3386972138.46842
isl,1995,3309452663.62217
isl,1996,3577199486.04015
isl,1997,3748391542.63718
isl,1998,3801748682.67967
isl,1999,3920214586.30942
isl,2000,4071600922.92126
isl,2001,4346271554.78872
isl,2002,4500863979.49094
isl,2003,4534279982.81916
isl,2004,4904457204.69048
isl,2005,5253508552.65705
isl,2006,5006079333.64703
isl,2007,6175985633.02698
isl,2008,6389947309.39278
isl,2009,6921372744.29566
isl,2010,6987423838.21255
isl,2011,7224711349.3791
isl,2012,7484664364.44235
isl,2013,7993981562.88144
isl,2014,8304840678.22303
isl,2015,9047940782.56458
isl,2016,10038804698.3369
isl,2017,10548745530.8381
isl,2018,10726343418.7993
isl,2019,10225514970.8439
isl,2020,7138350035.38913
isr,1970,6109393422.23748
isr,1971,7581362891.81425
isr,1972,8611610308.30583
isr,1973,9083479267.61289
isr,1974,9620885639.55235
isr,1975,9778175378.41432
isr,1976,11143988250.9326
isr,1977,12440205394.2798
isr,1978,13083964152.4806
isr,1979,13497187942.198
isr,1980,14510673127.2244
isr,1981,15263946485.9998
isr,1982,14719464173.9205
isr,1983,14958886325.6293
isr,1984,16984910938.639
isr,1985,18688996869.774
isr,1986,19681692380.2582
isr,1987,21722998842.2452
isr,1988,21383558766.7768
isr,1989,22233908580.2496
isr,1990,22645669225.1619
isr,1991,22001195489.0442
isr,1992,25090878521.5042
isr,1993,27562624587.28189
isr,1994,31112284893.4437
isr,1995,34237982333.5192
isr,1996,36325794005.40289
isr,1997,39621775052.5278
isr,1998,42086713005.4458
isr,1999,48168613352.7722
isr,2000,59440006088.9328
isr,2001,52502156768.5777
isr,2002,51409298229.064
isr,2003,55573430727.6704
isr,2004,65310568328.97389
isr,2005,68362818575.5328
isr,2006,71778915398.1391
isr,2007,79135586638.6519
isr,2008,83516833411.94638
isr,2009,73480031044.98099
isr,2010,84441635092.83492
isr,2011,91284371253.37689
isr,2012,91187153552.59219
isr,2013,95842421851.5502
isr,2014,96551837914.3262
isr,2015,94471763646.4989
isr,2016,96382444234.80991
isr,2017,101455688521.076
isr,2018,106617642296.64301
isr,2019,110794516272.88699
isr,2020,108697464173.92101
ita,1970,87171537535.3261
ita,1971,93659042476.4375
ita,1972,101590102463.66701
ita,1973,107675047280.72501
ita,1974,115368552791.481
ita,1975,117308771297.472
ita,1976,131333125186.261
ita,1977,145308599484.65302
ita,1978,161085752961.94901
ita,1979,173645307961.30301
ita,1980,159129403248.04099
ita,1981,170011101816.599
ita,1982,167790028984.06601
ita,1983,174166258658.35101
ita,1984,187580957403.99896
ita,1985,194286489394.70901
ita,1986,197557950285.43799
ita,1987,205685473939.23697
ita,1988,216357433519.48901
ita,1989,234806235233.22601
ita,1990,249354441195.27301
ita,1991,244499033044.80896
ita,1992,262314946415.47601
ita,1993,285850162411.06897
ita,1994,313368970160.62299
ita,1995,352799691373.55493
ita,1996,357874603335.27301
ita,1997,375893869338.04694
ita,1998,386020948247.22601
ita,1999,382244610172.69507
ita,2000,428437515104.53107
ita,2001,439453313839.10095
ita,2002,427128289893.59399
ita,2003,421582611612.38293
ita,2004,447423832542.77295
ita,2005,461815546149.64801
ita,2006,500193929890.23401
ita,2007,531192610541.40601
ita,2008,514358415257.10895
ita,2009,422718198055.93695
ita,2010,472436469246.44495
ita,2011,498041918687.578
ita,2012,508163671934.88293
ita,2013,510065155126.836
ita,2014,523404495756.95294
ita,2015,545774938462.89001
ita,2016,555956383503.71106
ita,2017,586180624157.22595
ita,2018,598736537735.27295
ita,2019,608251054577.53894
ita,2020,523080961798.04694
jam,2007,5128178086.43565
jam,2008,5276856627.46089
jam,2009,4339938418.1946
jam,2010,4016273644.09918
jam,2011,3955394292.48047
jam,2012,3830093888.87357
jam,2013,4012250972.07457
jam,2014,4050889028.36885
jam,2015,4245565949.50149
jam,2016,4360489025.27681
jam,2017,4584344893.48646
jam,2018,4961586994.98203
jam,2019,5141703592.37345
jam,2020,4617249825.95136
jor,1976,2261494578.67138
jor,1977,3045548718.9581
jor,1978,3180233743.40223
jor,1979,3424210037.02009
jor,1980,3995432429.22689
jor,1981,4814900107.95
jor,1982,4648104457.03834
jor,1983,4222953343.45078
jor,1984,4657486519.30374
jor,1985,4694669015.10732
jor,1986,3772597057.51031
jor,1987,4467495621.84879
jor,1988,5007586287.19961
jor,1989,5657650324.00973
jor,1990,5966827719.07147
jor,1991,5642343068.7619
jor,1992,5813156128.13565
jor,1993,6111526725.19579
jor,1994,6387629455.89465
jor,1995,7242900276.63217
jor,1996,7234999441.38279
jor,1997,6789287069.33779
jor,1998,6395932506.80538
jor,1999,6218788727.35033
jor,2000,6115379852.95894
jor,2001,6402016983.8605
jor,2002,7630950786.84295
jor,2003,8009201975.80489
jor,2004,9743496522.82647
jor,2005,10597339162.09
jor,2006,12192537425.3791
jor,2007,13186875328.8517
jor,2008,15870747283.177
jor,2009,13747900333.8017
jor,2010,15236779029.0496
jor,2011,15586493122.1308
jor,2012,15444182763.2322
jor,2013,14754383465.5742
jor,2014,15578594813.8908
jor,2015,14101408450.7042
jor,2016,13676737081.9613
jor,2017,13907389583.317
jor,2018,14028422382.7567
jor,2019,14935206991.8703
jor,2020,9595530997.69034
jpn,1970,64699726076.8938
jpn,1971,75048750615.0414
jpn,1972,78140819619.56259
jpn,1973,82234146499.5975
jpn,1974,101263817166.80701
jpn,1975,100298339107.567
jpn,1976,116949228803.367
jpn,1977,130669058688.53
jpn,1978,130338960992.47099
jpn,1979,135949467683.424
jpn,1980,159037262510.20499
jpn,1981,180221782411.20401
jpn,1982,182802677446.99496
jpn,1983,191891507207.763
jpn,1984,221289392174.75296
jpn,1985,232915971306.16696
jpn,1986,220990510410.07697
jpn,1987,220762230634.64896
jpn,1988,235543934340.298
jpn,1989,257860439510.50601
jpn,1990,276381695395.14203
jpn,1991,290855888203.08502
jpn,1992,303594840937.73199
jpn,1993,304697800949.55798
jpn,1994,316522850124.117
jpn,1995,329763487081.97803
jpn,1996,345699837423.09894
jpn,1997,384020605208.11102
jpn,1998,374713247875.65503
jpn,1999,382209693857.78802
jpn,2000,431988276203.76398
jpn,2001,403330934543.17297
jpn,2002,435163980232.34198
jpn,2003,477066089579.23798
jpn,2004,545624615727.92896
jpn,2005,584471638316.84399
jpn,2006,644707572794.38599
jpn,2007,700816909555.29199
jpn,2008,711945091986.33899
jpn,2009,545472604921.15002
jpn,2010,681081115190.38696
jpn,2011,680266535541.01697
jpn,2012,681257910367.83606
jpn,2013,686779868153.21997
jpn,2014,750937516216.52112
jpn,2015,775051882733.21204
jpn,2016,787594426583.85498
jpn,2017,839725871852.14893
jpn,2018,871296203212.20996
jpn,2019,858875928923.54211
jpn,2020,758054761327.39502
kaz,1990,42200870518.4979
kaz,1991,38402792170.832
kaz,1992,33986471072.4778
kaz,1993,31675391038.6658
kaz,1994,28191098025.7643
kaz,1995,29600652927.475
kaz,1996,30192665985.9762
kaz,1997,30554977977.412
kaz,1998,26918935597.6691
kaz,1999,27726503665.8406
kaz,2000,35462198189.1134
kaz,2001,34823878621.5645
kaz,2002,40604642472.79729
kaz,2003,43649990658.5287
kaz,2004,48538789612.1101
kaz,2005,48732944770.4668
kaz,2006,52046785014.8586
kaz,2007,56783042451.3314
kaz,2008,57294089832.9082
kaz,2009,50476093143.5899
kaz,2010,52040852030.9977
kaz,2011,52249015438.5086
kaz,2012,54756968179.837
kaz,2013,56235406320.9799
kaz,2014,54829521162.1709
kaz,2015,52581510794.9684
kaz,2016,50215342809.6475
kaz,2017,54232570234.3227
kaz,2018,59438896975.7652
kaz,2019,60627674915.28049
kaz,2020,53291726250.5316
ken,1960,1416220221.1979
ken,1961,1565578397.88192
ken,1962,1718332998.37547
ken,1963,1768195548.52269
ken,1964,1964905962.73563
ken,1965,1825605669.36594
ken,1966,2199206241.84728
ken,1967,2084763378.62199
ken,1968,2344347683.5387
ken,1969,2558942407.53182
ken,1970,2632956995.25465
ken,1971,2753470663.03054
ken,1972,2458659285.20236
ken,1973,2671268691.31972
ken,1974,3076142107.18468
ken,1975,2718752225.72729
ken,1976,2770419692.98094
ken,1977,2847699388.5046
ken,1978,2895511073.87316
ken,1979,2763036281.6433
ken,1980,2913067181.18838
ken,1981,2791093240.3117
ken,1982,2879858241.54306
ken,1983,2814063851.72708
ken,1984,2838675219.41894
ken,1985,3029364100.72779
ken,1986,3325389639.17179
ken,1987,3334020025.0441
ken,1988,3487627777.12735
ken,1989,3815746542.24361
ken,1990,4675831825.2734
ken,1991,4617748994.81296
ken,1992,4581750767.58462
ken,1993,6025945858.94248
ken,1994,5956312094.93661
ken,1995,5499984510.38411
ken,1996,5750725130.8624
ken,1997,5138527033.26158
ken,1998,4887543459.69936
ken,1999,5341118348.03646
ken,2000,5401739159.05109
ken,2001,5596600637.91665
ken,2002,5994799076.69044
ken,2003,6427147983.10737
ken,2004,7236643329.75186
ken,2005,7915427386.19005
ken,2006,8195665827.32475
ken,2007,8700316499.35332
ken,2008,8906670857.95413
ken,2009,8441825401.6437
ken,2010,9653429280.75942
ken,2011,10461165200.1699
ken,2012,10697575713.1681
ken,2013,10648323522.9601
ken,2014,10845332283.792
ken,2015,10608330744.5113
ken,2016,9911449684.73325
ken,2017,9810581199.18736
ken,2018,10474963693.7786
ken,2019,10144205685.218
ken,2020,9311511710.94155
kgz,1991,3341129255.10702
kgz,1992,1808501156.88333
kgz,1993,2240402493.29639
kgz,1994,1815406063.52894
kgz,1995,1500185108.97271
kgz,1996,1600712489.02991
kgz,1997,1937702251.67521
kgz,1998,1768417605.54536
kgz,1999,1584520893.1706
kgz,2000,1751026760.32518
kgz,2001,1694316919.67965
kgz,2002,1831206568.16824
kgz,2003,1928066929.38144
kgz,2004,2175143145.81348
kgz,2005,1936316093.01274
kgz,2006,2108565561.56276
kgz,2007,2653572520.35656
kgz,2008,2895192900.30571
kgz,2009,2863879123.9609
kgz,2010,2528789008.61133
kgz,2011,2926332975.55876
kgz,2012,2363860296.08635
kgz,2013,2655521085.21673
kgz,2014,2490314127.7511
kgz,2015,2350024277.83147
kgz,2016,2259872080.14512
kgz,2017,2398219513.0097
kgz,2018,2333100416.50442
kgz,2019,2712131321.18049
kgz,2020,2211607796.79078
khm,1993,314757155.81948
khm,1994,546927622.81969
khm,1995,786289581.41686
khm,1996,648942921.26697
khm,1997,883243288.83575
khm,1998,857094571.43365
khm,1999,1282002873.89021
khm,2000,1670392082.39792
khm,2001,1949455347.65439
khm,2002,2203305310.98454
khm,2003,2447268719.80014
khm,2004,3134870557.35418
khm,2005,3648692410.7559
khm,2006,4348703597.45694
khm,2007,4789954494.68579
khm,2008,5539832490.578
khm,2009,4993292735.89127
khm,2010,6019973786.74956
khm,2011,7156814414.13096
khm,2012,8189162724.09543
khm,2013,9337458476.56358
khm,2014,10390707346.1157
khm,2015,11140147276.578
khm,2016,12100140953.8267
khm,2017,12736811721.0106
khm,2018,14543041778.8769
khm,2019,16476384931.2493
khm,2020,14618134239.3022
kir,2008,18852746.06935
kir,2009,20247704.0712
kir,2010,16060893.9685
kir,2011,16947626.46655
kir,2012,20142186.77612
kir,2013,18497472.24098
kir,2014,19882749.75704
kir,2015,26736533.69394
kir,2016,32596131.74055
kir,2017,24367718.82196
kir,2018,18137358.16972
kor,1960,155062402.89261
kor,1961,210050324.55692
kor,1962,242848586.51426
kor,1963,278298999.03417
kor,1964,358924376.13683
kor,1965,490117423.96616
kor,1966,700344558.56059
kor,1967,910394883.11751
kor,1968,1256146911.46016
kor,1969,1715057363.80654
kor,1970,2241509250.48015
kor,1971,2783520420.45427
kor,1972,3978049033.84365
kor,1973,6001816723.13537
kor,1974,6259694162.83762
kor,1975,7595847616.26918
kor,1976,10567847536.7047
kor,1977,12881406877.4684
kor,1978,15057673224.1089
kor,1979,15507566364.5425
kor,1980,16828072129.6548
kor,1981,19160992169.5255
kor,1982,19553422047.7697
kor,1983,22771806755.4695
kor,1984,25645677105.08929
kor,1985,25977637950.5065
kor,1986,35076370885.5752
kor,1987,43647591073.74529
kor,1988,48307154397.1551
kor,1989,46536136656.478
kor,1990,48903711463.6998
kor,1991,54880509566.5281
kor,1992,61534401707.985
kor,1993,67725935601.3641
kor,1994,79982761021.3432
kor,1995,98343952986.21101
kor,1996,108365103886.948
kor,1997,128644331138.679
kor,1998,147380890813.17099
kor,1999,165464579424.17401
kor,2000,193569507340.93201
kor,2001,190087056842.21701
kor,2002,214442374293.58896
kor,2003,243562633850.724
kor,2004,294722441392.99799
kor,2005,318003107436.40894
kor,2006,356306880341.59698
kor,2007,401215569007.85199
kor,2008,431716626552.88898
kor,2009,429744664204.58698
kor,2010,485731032150.69507
kor,2011,560617155435.91394
kor,2012,593096010060.49097
kor,2013,615753685936.75098
kor,2014,628657194068.90698
kor,2015,630129491251.21802
kor,2016,645077984277.16699
kor,2017,661078143406.20093
kor,2018,687362193151.70496
kor,2019,689000426554.21594
kor,2020,676312184642.72205
kos,2008,664346067.80092
kos,2009,794554567.37392
kos,2010,1012821382.38404
kos,2011,1298629541.46297
kos,2012,1324996456.74709
kos,2013,1305451307.99456
kos,2014,1387914214.89073
kos,2015,1413499389.77033
kos,2016,1560206369.82568
kos,2017,1872489485.16973
kos,2018,2042273428.85711
kos,2019,2196540655.75909
kos,2020,1557512227.58755
kwt,2010,51871685347.0282
kwt,2011,59269662506.81409
kwt,2012,63825809813.74049
kwt,2013,61277264892.315
kwt,2014,62137833909.24889
kwt,2015,61598537720.1728
kwt,2016,63114587975.2032
kwt,2017,60103889974.17249
kwt,2018,59891370428.0939
kwt,2019,53872228435.68449
lao,2000,1819957893.90651
lao,2001,1569913878.86969
lao,2002,1497886230.10729
lao,2003,1374070954.31775
lao,2004,1435629333.08015
lao,2005,1603023713.31276
lao,2006,1833506462.81281
lao,2007,1982790559.00911
lao,2008,2252093172.74071
lao,2009,2378120306.68011
lao,2010,2751651663.25745
lao,2011,3368682032.22148
lao,2012,3594754283.40537
lao,2013,4290770607.75888
lao,2014,4592583412.31034
lao,2015,4898082060.90105
lao,2016,5410323482.83239
lbn,1989,659371695.49707
lbn,1990,639441256.80531
lbn,1991,719956357.81734
lbn,1992,1433411863.91548
lbn,1993,1674603803.61262
lbn,1994,1675348558.38127
lbn,1995,2495251514.81792
lbn,1996,3394942544.71274
lbn,1997,4313883058.37236
lbn,1998,4533891094.32468
lbn,1999,4778721213.45292
lbn,2000,4855180752.87456
lbn,2001,5670851119.32795
lbn,2002,6379707509.24395
lbn,2003,6832666742.39688
lbn,2004,8474408055.01798
lbn,2005,8872685571.17736
lbn,2006,8581999512.01144
lbn,2007,9581251586.87601
lbn,2008,10371242210.4564
lbn,2009,11368108782.5755
lbn,2010,12489539866.0358
lbn,2011,12815008368.5659
lbn,2012,10896861961.7595
lbn,2013,11271505973.1453
lbn,2014,10481182720.3987
lbn,2015,11553482873.286
lbn,2016,11379997171.5962
lbn,2017,11828961528.4409
lbn,2018,11281855141.5199
lbn,2019,10949534621.9372
lbn,2020,4737144174.22706
lby,2003,28603554316.4577
lby,2004,25780916389.4918
lby,2005,27774689959.98429
lby,2006,33694661316.9192
lby,2007,37204518116.5794
lby,2008,33163593062.0353
lby,2009,31583226498.7994
lby,2010,31504865228.5689
lby,2011,9284410180.16953
lby,2012,29533213471.8307
lby,2013,22498342066.822
lby,2014,10205336864.8604
lby,2015,11127570228.7866
lby,2016,8122712817.25746
lby,2017,18568129689.1495
lby,2018,22659041050.545
lby,2019,19713365713.9742
lby,2020,9352571368.67754
lka,1960,2194237520.62781
lka,1961,2279602208.31903
lka,1962,2406456485.00634
lka,1963,2323736879.71707
lka,1964,2324837321.73918
lka,1965,2465209486.72124
lka,1966,2319532533.121
lka,1967,2463525920.10603
lka,1968,2465370348.67796
lka,1969,2451000623.20331
lka,1970,2556101976.19791
lka,1971,2474583351.65369
lka,1972,2424140332.38476
lka,1973,2452150420.59849
lka,1974,2124984620.28341
lka,1975,2550797187.57974
lka,1976,2608237701.96595
lka,1977,2261942124.63876
lka,1978,2476202939.08157
lka,1979,2817822551.80321
lka,1980,2919300854.81808
lka,1981,3211629073.64277
lka,1982,3357218284.35751
lka,1983,3332993936.05703
lka,1984,3307628930.24527
lka,1985,3472980397.93833
lka,1986,3923598610.15146
lka,1987,3943878184.55875
lka,1988,4225708332.73074
lka,1989,4508403113.92009
lka,1990,4810465309.10306
lka,1991,5132766863.38837
lka,1992,5476662306.49638
lka,1993,6199581424.32296
lka,1994,7011727744.38405
lka,1995,7215068225.28608
lka,1996,7496456003.38449
lka,1997,8372810008.35748
lka,1998,8453747336.3277
lka,1999,8791449594.66078
lka,2000,10372878006.5746
lka,2001,9825883374.83378
lka,2002,10441311973.5248
lka,2003,10791753402.3591
lka,2004,11627412987.2267
lka,2005,12400190171.8155
lka,2006,12876414682.4436
lka,2007,13819906618.6564
lka,2008,13873831933.8919
lka,2009,12166556459.5508
lka,2010,13232358321.2495
lka,2011,14582058870.1098
lka,2012,14555594153.7965
lka,2013,15521556311.3659
lka,2014,16183174227.6394
lka,2015,16937418651.537
lka,2016,16811711247.2024
lka,2017,18087575236.8416
lka,2018,18173338188.6057
lka,2019,19475569328.1546
lka,2020,17609659029.6816
lso,1960,442451.69585
lso,1961,488215.6378
lso,1962,656048.25177
lso,1963,762846.52973
lso,1964,869644.80769
lso,1965,930667.33365
lso,1966,671306.83577
lso,1967,778105.11373
lso,1968,808610.47168
lso,1969,976443.08565
lso,1970,915408.74964
lso,1971,1067982.77961
lso,1972,1525681.24941
lso,1973,1830817.49929
lso,1974,2135953.74917
lso,1975,2441101.8091
lso,1976,3509072.77866
lso,1977,3051374.30886
lso,1978,6102736.80767
lso,1979,8238702.36689
lso,1980,10771343.86995
lso,1981,11213783.75575
lso,1982,10531800.6352
lso,1983,10032908.71262
lso,1984,11857632.22634
lso,1985,13862376.32516
lso,1986,15868655.73041
lso,1987,14940503.93732
lso,1988,31171055.01569
lso,1989,39035213.47157
lso,1990,38603945.89264
lso,1991,47992392.01208
lso,1992,63472154.6213
lso,1993,84969893.31267
lso,1994,100122505.73967
lso,1995,106737574.3063
lso,1996,159984517.17838
lso,1997,175010088.90251
lso,1998,222597502.50593
lso,1999,211917710.13999
lso,2000,284540338.38257
lso,2001,499661973.24128
lso,2002,698916499.48607
lso,2003,671911864.60626
lso,2004,685643031.28106
lso,2005,648877189.68828
lso,2006,790489013.57316
lso,2007,894637199.08837
lso,2008,967691590.93197
lso,2009,895981973.99898
lso,2010,900396098.11384
lso,2011,1007256744.94636
lso,2012,1004345638.59584
lso,2013,921072565.96042
lso,2014,828637079.74363
lso,2015,981902044.84713
lso,2016,1102556002.83511
lso,2017,1124595586.59923
lso,2018,1190506965.23175
lso,2019,997296408.98814
ltu,1995,5085083975.9
ltu,1996,6400693324.01015
ltu,1997,7932568924.76093
ltu,1998,8233459944.59531
ltu,1999,6682210029.74843
ltu,2000,7625481275.43242
ltu,2001,9461124862.94296
ltu,2002,11371285555.2137
ltu,2003,12403022701.7187
ltu,2004,13300999193.1559
ltu,2005,15940315114.4519
ltu,2006,17981832147.3566
ltu,2007,18556028368.0258
ltu,2008,20711797490.8426
ltu,2009,17879277651.8504
ltu,2010,20808213051.525
ltu,2011,23835156162.8801
ltu,2012,26420681789.7258
ltu,2013,28341400606.6637
ltu,2014,27824828047.482
ltu,2015,28498382257.0195
ltu,2016,29902546266.982
ltu,2017,33945709987.0668
ltu,2018,36256038693.5992
ltu,2019,39855473813.8234
ltu,2020,40028462406.6523
lux,1970,10027908427.9898
lux,1971,10416130316.9582
lux,1972,10966242341.3105
lux,1973,12489437113.2051
lux,1974,13831630390.1746
lux,1975,11664662953.7527
lux,1976,11774985149.0062
lux,1977,12273609118.1562
lux,1978,12610894379.8289
lux,1979,13829655457.2293
lux,1980,13629463827.348
lux,1981,12972108506.0137
lux,1982,12931438201.4949
lux,1983,13615486183.9519
lux,1984,16070144765.3484
lux,1985,17483852805.1961
lux,1986,18005067566.3121
lux,1987,18602810979.059
lux,1988,20662628317.5816
lux,1989,23263729286.38589
lux,1990,24563524747.266
lux,1991,26819776905.0222
lux,1992,27552239591.9746
lux,1993,28863326565.5426
lux,1994,31083019164.0398
lux,1995,32503783705.8718
lux,1996,34512197312.1718
lux,1997,39162540852.1382
lux,1998,45520839688.5976
lux,1999,50988649026.6058
lux,2000,59661851091.2457
lux,2001,63490425032.6675
lux,2002,63427949471.3093
lux,2003,65193478501.20969
lux,2004,71212074447.4077
lux,2005,75467978388.1667
lux,2006,85220279376.07379
lux,2007,89590620695.3976
lux,2008,89297083527.0023
lux,2009,82829002828.06709
lux,2010,91241385040.4304
lux,2011,95245194338.28467
lux,2012,96787140987.5437
lux,2013,102900380602.338
lux,2014,109605514277.91901
lux,2015,115238593327.577
lux,2016,121356387492.787
lux,2017,121081080730.69701
lux,2018,125418670339.00301
lux,2019,132682367198.625
lux,2020,134344310995.543
lva,1995,3892427517.79023
lva,1996,4616444592.61914
lva,1997,5204946872.5
lva,1998,5450551974.50742
lva,1999,5104488246.84414
lva,2000,5840493608.45625
lva,2001,6368338818.60664
lva,2002,6688691804.05547
lva,2003,6954910546.05781
lva,2004,7911386104.65312
lva,2005,9770921942.75039
lva,2006,10507885923.5
lva,2007,11964246967.4019
lva,2008,12241676227.6512
lva,2009,10665649780.4437
lva,2010,12099537640.7461
lva,2011,13624520947.4203
lva,2012,14918571350.5527
lva,2013,15016930777.8195
lva,2014,15953408476.0742
lva,2015,16426564686.3328
lva,2016,17074227303.0547
lva,2017,18163048887.7824
lva,2018,18973817666.0164
lva,2019,19370651594.0418
lva,2020,18953537989.4016
mac,1982,3878659856.60234
mac,1983,4288123261.75395
mac,1984,4753680786.57084
mac,1985,4551315924.48724
mac,1986,5029299361.88821
mac,1987,5904320291.85671
mac,1988,6241713404.02066
mac,1989,6672833399.67595
mac,1990,7150106784.92926
mac,1991,7120402936.75208
mac,1992,7696965280.65342
mac,1993,7887259256.22677
mac,1994,8283586696.64664
mac,1995,8759439977.60463
mac,1996,8709026275.12065
mac,1997,8558140193.74252
mac,1998,8348083100.05925
mac,1999,8289977165.9756
mac,2000,9871499982.86755
mac,2001,10428654234.7328
mac,2002,11709588309.1146
mac,2003,13065669569.124
mac,2004,16972139801.5097
mac,2005,16800543865.8248
mac,2006,18281002593.6995
mac,2007,21692211453.0912
mac,2008,23017642128.7265
mac,2009,22933027581.1301
mac,2010,32044535081.9504
mac,2011,40293447565.3862
mac,2012,44543819721.2895
mac,2013,50396897916.49
mac,2014,48160233651.3554
mac,2015,35365685660.6136
mac,2016,34685337361.1291
mac,2017,40515693887.6044
mac,2018,44498021357.7653
mac,2019,43509983794.294
mac,2020,15185530255.9681
mar,1960,3359295985.93348
mar,1961,3001635514.48081
mar,1962,3055961928.88373
mar,1963,3120870135.87451
mar,1964,3539897295.4475
mar,1965,3249535318.64526
mar,1966,3242440323.4208
mar,1967,3564226929.67442
mar,1968,3698880623.32089
mar,1969,4068435369.28805
mar,1970,4191485068.72565
mar,1971,4233765219.20503
mar,1972,4837781770.39793
mar,1973,5577198590.21299
mar,1974,5229239760.76264
mar,1975,4354226770.29734
mar,1976,4804395436.57955
mar,1977,5150214456.81964
mar,1978,5341782410.95235
mar,1979,5453253832.62949
mar,1980,5546559140.63613
mar,1981,5910864611.78265
mar,1982,6348264281.58983
mar,1983,6906754932.81587
mar,1984,7294667063.82823
mar,1985,7416575361.61429
mar,1986,7378122802.82437
mar,1987,8008571147.70345
mar,1988,9698583111.19191
mar,1989,9133029202.24826
mar,1990,10703376292.5643
mar,1991,10934208777.8625
mar,1992,11462087449.0795
mar,1993,11467114972.4284
mar,1994,12491055301.0119
mar,1995,11092313950.0793
mar,1996,11814691621.8437
mar,1997,12591674381.457
mar,1998,13279434884.4798
mar,1999,14597850189.3977
mar,2000,15849593576.6387
mar,2001,17952806152.8786
mar,2002,18946966761.6521
mar,2003,19080050820.9782
mar,2004,20290880971.0021
mar,2005,22999905619.1706
mar,2006,25726850908.0185
mar,2007,27065987661.3927
mar,2008,26394482468.5892
mar,2009,23971106868.1325
mar,2010,28250244341.4998
mar,2011,29835290951.313
mar,2012,30626867088.1101
mar,2013,30620869134.5704
mar,2014,33379595975.8944
mar,2015,35210614176.1314
mar,2016,37314482020.051
mar,2017,41438588264.985
mar,2018,43942668367.624
mar,2019,46679718153.2279
mar,2020,39995194212.6458
mda,1995,863611731.47188
mda,1996,790938358.24801
mda,1997,804076621.6158
mda,1998,591698188.26642
mda,1999,610200652.99273
mda,2000,668422406.5834
mda,2001,783435332.17708
mda,2002,932030673.12289
mda,2003,1111135564.06185
mda,2004,1233408949.37805
mda,2005,1414270138.50343
mda,2006,1429753826.69023
mda,2007,1580026349.61437
mda,2008,1633811473.0594
mda,2009,1436201756.83315
mda,2010,1633352007.21153
mda,2011,2120559276.5778
mda,2012,2118183130.45219
mda,2013,2386135944.85075
mda,2014,2408460287.05779
mda,2015,2470376597.49714
mda,2016,2711277832.03714
mda,2017,3005632643.45004
mda,2018,3221697136.98912
mda,2019,3486082673.5478
mda,2020,2946779710.03401
mdg,1960,618643688.5114
mdg,1961,1078409772.54942
mdg,1962,1061558513.56202
mdg,1963,977309687.02601
mdg,1964,1059154434.72512
mdg,1965,1179509896.05097
mdg,1966,1218028157.83275
mdg,1967,1263762463.43363
mdg,1968,1403377049.00419
mdg,1969,1453927090.81644
mdg,1970,1367270418.01217
mdg,1971,1095261056.2226
mdg,1972,1080817643.50346
mdg,1973,1128959818.15948
mdg,1974,1196361141.74601
mdg,1975,1405784918.05933
mdg,1976,1078409774.44832
mdg,1977,1136183423.42598
mdg,1978,1256542657.8799
mdg,1979,1362454681.80081
mdg,1980,921236945.84474
mdg,1981,712551332.33258
mdg,1982,682014619.61811
mdg,1983,651743675.73364
mdg,1984,870617938.3264
mdg,1985,877475861.82517
mdg,1986,848421993.08278
mdg,1987,881752939.24999
mdg,1988,835426146.05253
mdg,1989,1162727197.8375
mdg,1990,1057392105.02979
mdg,1991,1080158735.64595
mdg,1992,1085717569.32283
mdg,1993,1144710300.05956
mdg,1994,1259722800.27857
mdg,1995,1303404369.00754
mdg,1996,1357922190.83444
