geo,time,ne_con_totl_cd
pri,1972,5777300000
pri,1973,6464800000
pri,1974,7102800000
pri,1975,8086700000
pri,1976,9102900000
pri,1977,9967800000
pri,1978,10754600000
pri,1979,11722500000
pri,1980,13037500000
pri,1981,14403200000
pri,1982,14961100000
pri,1983,15865900000
pri,1984,16950900000
pri,1985,18122600000
pri,1986,19021400000
pri,1987,20380500000
pri,1988,21976700000
pri,1989,23092500000
pri,1990,24258300000
pri,1991,25101400000
pri,1992,26326100000
pri,1993,27905900000
pri,1994,29787000000
pri,1995,31869300000
pri,1996,34324353000
pri,1997,36923648000
pri,1998,39079200000
pri,1999,41513100000
pri,2000,43362000000
pri,2001,45312297000
pri,2002,47201014000
pri,2003,49706892000
pri,2004,53356381000
pri,2005,57130591000
pri,2006,60478431000
pri,2007,62598981000
pri,2008,65071900000
pri,2009,66223800000
pri,2010,67625700000
pri,2011,68661400000
pri,2012,71691600000
pri,2013,73067000000
pri,2014,72932000000
pri,2015,70740800000
pri,2016,69583100000
pri,2017,71511300000
pri,2018,71505600000
pri,2019,75364500000
pri,2020,73057600000
prt,1970,6274574616.45746
prt,1971,7305469964.66431
prt,1972,8456063750.92661
prt,1973,11375404742.4366
prt,1974,14752951854.7751
prt,1975,17300698039.2157
prt,1976,17525397877.9841
prt,1977,17900460974.3321
prt,1978,18680004562.0438
prt,1979,21030655737.7049
prt,1980,26220292350.821
prt,1981,26332830618.8925
prt,1982,25059894046.4178
prt,1983,22391235975.3891
prt,1984,21015603944.1249
prt,1985,21981971996.7055
prt,1986,30271869722.5573
prt,1987,37192978511.4558
prt,1988,43696052924.7911
prt,1989,46956110262.2867
prt,1990,62133986781.0435
prt,1991,72833654780.07489
prt,1992,88884158004.158
prt,1993,80757236005.48558
prt,1994,83809435990.3382
prt,1995,97074592012.7372
prt,1996,101420631661.035
prt,1997,95336083476.27219
prt,1998,100211699688.33501
prt,1999,103662180275.409
prt,2000,97573073981.15939
prt,2001,99788100713.26151
prt,2002,110879065297.48599
prt,2003,137616647535.61099
prt,2004,159168414432.56299
prt,2005,168489439690.01099
prt,2006,177247942625.07901
prt,2007,203117904697.00101
prt,2008,226469852410.75201
prt,2009,210567684223.86301
prt,2010,206012219181.117
prt,2011,209801581348.21097
prt,2012,183342721185.98096
prt,2013,190814239535.04001
prt,2014,194344760294.798
prt,2015,166305302133.60199
prt,2016,171375111090.354
prt,2017,180990793102.07401
prt,2018,196871777367.74896
prt,2019,194522148803.61496
prt,2020,190509982078.73697
pry,1965,380206349.20635
pry,1966,405730158.73016
pry,1967,428000000
pry,1968,458404761.90476
pry,1969,492809523.80952
pry,1970,514198412.69841
pry,1971,584849206.34921
pry,1972,653801587.30159
pry,1973,799246031.74603
pry,1974,1075553380.32688
pry,1975,1217396825.39683
pry,1976,1337976190.47619
pry,1977,1638214285.71429
pry,1978,1958261904.7619
pry,1979,2628658730.15873
pry,1980,3444666666.66667
pry,1981,4386500000
pry,1982,4443316176.47059
pry,1983,4845199272.2699
pry,1984,3695512423.82929
pry,1985,2602050465.50195
pry,1986,2817588397.06361
pry,1987,3069457797.36022
pry,1988,2893412564.5879
pry,1989,2871486367.67515
pry,1990,4013402621.88063
pry,1991,4773556939.63175
pry,1992,5105853691.66167
pry,1993,5371507902.94101
pry,1994,6062627775.15277
pry,1995,6569428035.1703
pry,1996,7382877632.30439
pry,1997,7581198305.49255
pry,1998,6687418021.41215
pry,1999,6450956307.16848
pry,2000,6610220033.96102
pry,2001,6231906572.22602
pry,2002,4777720640.43623
pry,2003,5092533175.65695
pry,2004,6608199500.80173
pry,2005,7401530144.80528
pry,2006,9427053882.4913
pry,2007,12664865353.0521
pry,2008,18130705928.4565
pry,2009,16930233026.5422
pry,2010,19922499282.7692
pry,2011,24761157956.8462
pry,2012,25807972015.3925
pry,2013,28573214148.5923
pry,2014,30483803387.4792
pry,2015,27350388854.2166
pry,2016,26580406423.5918
pry,2017,28858110466.8706
pry,2018,30513432406.71149
pry,2019,29289344753.5342
pry,2020,27007953355.2419
pse,1994,3319000000
pse,1995,3890000000
pse,1996,4133600000
pse,1997,4535300000
pse,1998,4805300000
pse,1999,5032900000
pse,2000,4965700000
pse,2001,4881800000
pse,2002,4383700000
pse,2003,4838100000
pse,2004,5855400000
pse,2005,6661500000
pse,2006,6997400000
pse,2007,7658000000
pse,2008,9209500000
pse,2009,10103900000
pse,2010,11525500000
pse,2011,13094700000
pse,2012,13965400000
pse,2013,15261500000
pse,2014,15999200000
pse,2015,15842800000
pse,2016,17159300000
pse,2017,17648500000
pse,2018,18047500000
pse,2019,18967700000
pse,2020,17522200000
qat,1994,4747252747.25275
qat,1995,5200549423.07692
qat,1996,5462088021.97802
qat,1997,5926098818.68132
qat,1998,5834615906.59341
qat,1999,5796153846.15385
qat,2000,6197252747.25275
qat,2001,5974175824.17582
qat,2002,6803846153.84615
qat,2003,7507692307.69231
qat,2004,9686813186.81319
qat,2005,13473351648.3516
qat,2006,18901923076.9231
qat,2007,23549175824.1758
qat,2008,29497802197.8022
qat,2009,34141483516.4835
qat,2010,37729395604.3956
qat,2011,41021703296.70329
qat,2012,47935989010.989
qat,2013,57868760549.45049
qat,2014,64441198104.3956
qat,2015,68767740989.011
qat,2016,67723018681.1426
qat,2017,68157728410.7187
qat,2018,70284168804.242
qat,2019,73958204352.1676
qat,2020,69219448682.0797
rou,1990,30886363636.3636
rou,1991,22006578947.3684
rou,1992,19344166666.66669
rou,1993,20047236842.1053
rou,1994,23234077945.6193
rou,1995,30590260698.4752
rou,1996,31312033733.3766
rou,1997,30420898437.5
rou,1998,37284925642.1812
rou,1999,31998239092.1542
rou,2000,31916348058.409
rou,2001,34319706823.578
rou,2002,38470488579.64
rou,2003,48880451807.2289
rou,2004,63668321230.50529
rou,2005,86007790781.48061
rou,2006,103322000711.99699
rou,2007,144463109543.534
rou,2008,170960022231.927
rou,2009,137941265208.40799
rou,2010,132218383209.037
rou,2011,142561503641.01599
rou,2012,133513407531.284
rou,2013,143933080921.90302
rou,2014,151272393407.38101
rou,2015,134521207279.627
rou,2016,146050231572.724
rou,2017,167329771745.836
rou,2018,194702329003.45001
rou,2019,201133391538.26199
rou,2020,198867766258.24701
rus,1988,397632890365.448
rus,1989,330595226982.79401
rus,1990,359983364388.72101
rus,1991,328674074074.07397
rus,1992,236215496368.039
rus,1993,284031709791.98401
rus,1994,276157060611.94098
rus,1995,281481891682.35693
rus,1996,280142812548.77502
rus,1997,307018150388.93701
rus,1998,206470891293.14801
rus,1999,133456539398.86301
rus,2000,159146818343.40601
rus,2001,201810078848.13199
rus,2002,238727272727.27301
rus,2003,295148572918.02399
rus,2004,398399861159.32001
rus,2005,510465132723.33899
rus,2006,654985105365.74597
rus,2007,858792531898.92383
rus,2008,1108261007769.71997
rus,2009,922155990472.71008
rus,2010,1070689774399.93994
rus,2011,1391443147745.40991
rus,2012,1532869862969.28003
rus,2013,1646933923001.78003
rus,2014,1478336659874.62012
rus,2015,960507206540.44995
rus,2016,915631584991.03003
rus,2017,1119066962847.16992
rus,2018,1128248662397.62012
rus,2019,1173384287671.62988
rus,2020,1041022177410.96997
rwa,1960,108999956
rwa,1961,112000030
rwa,1962,119400028
rwa,1963,126599976
rwa,1964,120000010
rwa,1965,141399972
rwa,1966,123348558.85714
rwa,1967,155720018
rwa,1968,169120017
rwa,1969,188800038
rwa,1970,212599992
rwa,1971,217436421.40545
rwa,1972,242549272.02649
rwa,1973,268701882.7006
rwa,1974,304479016.11663
rwa,1975,542061760.58467
rwa,1976,580338805.49168
rwa,1977,659508393.69532
rwa,1978,836984765.53813
rwa,1979,994801117.07484
rwa,1980,1202130042.90998
rwa,1981,1387787788.70656
rwa,1982,1334343413.9265
rwa,1983,1415271900.71378
rwa,1984,1448137314.19524
rwa,1985,1574867896.29482
rwa,1986,1783210302.66843
rwa,1987,2071709841.10364
rwa,1988,2311442928.95666
rwa,1989,2350263888.50765
rwa,1990,2392200703.4303
rwa,1991,1848843411.29492
rwa,1992,1969384204.40411
rwa,1993,1943559851.49442
rwa,1994,1119209890.90909
rwa,1995,1387464584.37507
rwa,1996,1462467455.18545
rwa,1997,1926787104.29284
rwa,1998,2045376750.52135
rwa,1999,2253451872.91562
rwa,2000,2159353876.17329
rwa,2001,2002330065.17726
rwa,2002,2016506467.02788
rwa,2003,2149651728.3388
rwa,2004,2335269435.04968
rwa,2005,2864511047.06048
rwa,2006,3199452683.77262
rwa,2007,3736179393.18591
rwa,2008,4851504630.0741
rwa,2009,5390840768.47153
rwa,2010,5831062974.02521
rwa,2011,6433410266.25565
rwa,2012,7133589377.48323
rwa,2013,7133619223.17966
rwa,2014,7659007684.40286
rwa,2015,8069067912.68742
rwa,2016,8042461652.97875
rwa,2017,8215223614.76819
rwa,2018,8906447275.66319
rwa,2019,9436763278.87982
rwa,2020,9482155260.6464
sau,1968,2066705755.55556
sau,1969,2346111422.22222
sau,1970,2600820954.79587
sau,1971,2871758153.63845
sau,1972,3530014771.11627
sau,1973,5174466212.20372
sau,1974,8781013770.10411
sau,1975,14500230392.8387
sau,1976,21605271566.9665
sau,1977,33045125984.3638
sau,1978,44943291630.4159
sau,1979,59403782824.2076
sau,1980,67355212669.9904
sau,1981,84987097420.58179
sau,1982,95825072827.6136
sau,1983,96694528285.1236
sau,1984,93154002391.41907
sau,1985,88436056142.918
sau,1986,77938666766.606
sau,1987,75886022497.7634
sau,1988,74303523491.75381
sau,1989,80934630765.65581
sau,1990,88639535092.07849
sau,1991,103262283978.638
sau,1992,101328187530.03999
sau,1993,98457942483.31107
sau,1994,96937084779.70627
sau,1995,100454645473.965
sau,1996,107948998664.88699
sau,1997,113010146862.483
sau,1998,108429333333.33299
sau,1999,108349600000
sau,2000,117572979440
sau,2001,119081835280
sau,2002,119455226106.66701
sau,2003,126528877066.66701
sau,2004,137773944240
sau,2005,156602186997.94501
sau,2006,181159388651.535
sau,2007,201807340893.92896
sau,2008,231745333333.33301
sau,2009,253020995973.33301
sau,2010,277223936800
sau,2011,311952800000
sau,2012,356422007893.33301
sau,2013,391268440400
sau,2014,439736801386.66693
sau,2015,459985624640
sau,2016,442690331013.33295
sau,2017,451899260560
sau,2018,491824324613.33295
sau,2019,497863921146.66693
sau,2020,501305157587.29602
sdn,1960,1125666666.66667
sdn,1961,1208000000
sdn,1962,1297333333.33333
sdn,1963,1372000000
sdn,1964,1435666666.66667
sdn,1965,1503000000
sdn,1966,1494333333.33333
sdn,1967,1633000000
sdn,1968,1730000000
sdn,1969,1853000000
sdn,1970,2130333333.33333
sdn,1971,2420333333.33333
sdn,1972,2598000000
sdn,1973,3091666666.66667
sdn,1974,4139333333.33333
sdn,1975,5038333333.33333
sdn,1976,6155666666.66667
sdn,1977,7980666666.66667
sdn,1978,7173750000
sdn,1979,8594750000
sdn,1980,7303333333.33333
sdn,1981,9488000000
sdn,1982,8835555555.55556
sdn,1983,7891846153.84615
sdn,1984,9649928571.42857
sdn,1985,11987666666.6667
sdn,1986,14051875000
sdn,1987,18245277777.7778
sdn,1988,13773809523.8095
sdn,1989,13904761904.7619
sdn,1990,11204918032.7869
sdn,1991,9911111111.11111
sdn,1992,6157597535.93429
sdn,1993,7837414312.6177
sdn,1994,11236706146.4088
sdn,1995,12545618522.9816
sdn,1996,8632238727.21458
sdn,1997,10635575680.6499
sdn,1998,10292130179.2829
sdn,1999,9860158146.9016
sdn,2000,9666941350.34225
sdn,2001,11855919984.5381
sdn,2002,13906198131.48
sdn,2003,16056752969.5762
sdn,2004,19618854251.4831
sdn,2005,27559814375.4361
sdn,2006,34752238544.7847
sdn,2007,43599870889.3408
sdn,2008,45936971629.5091
sdn,2009,37769994115.3846
sdn,2010,45809456517.2414
sdn,2011,42043826815.7895
sdn,2012,29874611200
sdn,2013,32746559780.8219
sdn,2014,32281058056.1798
sdn,2015,32578232161.6162
sdn,2016,27494994673.3333
sdn,2017,25011513161.9048
sdn,2018,19619838823.5294
sdn,2019,16779846899.7326
sdn,2020,14500735270.0998
sen,1960,858511643.91314
sen,1961,908152301.61752
sen,1962,951625968.01871
sen,1963,981345571.87146
sen,1964,1040010524.68909
sen,1965,1028495257.75151
sen,1966,1052535033.19285
sen,1967,1033248836.83098
sen,1968,1182366627.76525
sen,1969,1112495939.8053
sen,1970,1087201555.26884
sen,1971,1152343987.4036
sen,1972,1338229770.1721
sen,1973,1609257879.61764
sen,1974,1671376654.60366
sen,1975,2348163846.45172
sen,1976,2484802863.26599
sen,1977,2539546542.38027
sen,1978,3001726360.26099
sen,1979,3729253909.41956
sen,1980,4373499788.43489
sen,1981,3848478728.11805
sen,1982,3755571948.2733
sen,1983,3436603732.328
sen,1984,3324677096.34099
sen,1985,3579487229.53448
sen,1986,5181232040.93421
sen,1987,6014268660.10782
sen,1988,6161624136.24887
sen,1989,6120233621.09218
sen,1990,7157074943.39896
sen,1991,6999768420.41084
sen,1992,7525216413.20207
sen,1993,7230766058.08818
sen,1994,4796948552.12861
sen,1995,5829405353.19757
sen,1996,6129802728.71362
sen,1997,5497776449.99035
sen,1998,5896219132.81729
sen,1999,5898356124.46551
sen,2000,5458682774.62377
sen,2001,5775629685.48372
sen,2002,6361500874.42476
sen,2003,7932089011.43547
sen,2004,9252756089.83233
sen,2005,9987073980.80334
sen,2006,10904243468.3522
sen,2007,13090767980.8171
sen,2008,15984739665.4709
sen,2009,15035366668.7646
sen,2010,14897453924.1863
sen,2011,16739983644.7259
sen,2012,16319079562.4302
sen,2013,17378865570.452
sen,2014,17620575938.8266
sen,2015,15450296399.7499
sen,2016,16303225956.6903
sen,2017,17643316610.3138
sen,2018,19243199840.1286
sen,2019,19175586394.52069
sen,2020,20796108118.8563
sgp,1960,683294133.01973
sgp,1961,759604076.83262
sgp,1962,797824382.59506
sgp,1963,853880831.04665
sgp,1964,827028616.22893
sgp,1965,869462955.70365
sgp,1966,954854305.50111
sgp,1967,1063047171.04404
sgp,1968,1191852868.15628
sgp,1969,1314582516.66013
sgp,1970,1516856134.84908
sgp,1971,1773487521.2335
sgp,1972,2001540630.01934
sgp,1973,2675235555.55556
sgp,1974,3690770733.29535
sgp,1975,3974886125.81559
sgp,1976,4340614852.61249
sgp,1977,4499716690.9503
sgp,1978,5020947774.0428
sgp,1979,5931618293.7555
sgp,1980,7155338912.90352
sgp,1981,8124089295.72202
sgp,1982,9082027737.01898
sgp,1983,9679906542.05607
sgp,1984,10693942262.1865
sgp,1985,11138812057.5688
sgp,1986,11013181219.0355
sgp,1987,12267704601.8187
sgp,1988,14288888888.8889
sgp,1989,16926505664.8778
sgp,1990,19552222734.9639
sgp,1991,23865354558.61069
sgp,1992,27188643339.4721
sgp,1993,31898811734.1255
sgp,1994,37684758412.9894
sgp,1995,43132707774.7989
sgp,1996,47546595744.68089
sgp,1997,48600282866.3793
sgp,1998,41960623804.9713
sgp,1999,44252330383.4808
sgp,2000,50304002320.1856
sgp,2001,51950773008.8743
sgp,2002,53693007930.3027
sgp,2003,55608540925.2669
sgp,2004,60183232753.5203
sgp,2005,63577925979.3319
sgp,2006,71361948517.8425
sgp,2007,83056134297.65771
sgp,2008,96930171743.58609
sgp,2009,95198487452.73288
sgp,2010,110382838283.828
sgp,2011,128089362378.757
sgp,2012,136223813715.29201
sgp,2013,144799808199.47299
sgp,2014,148658274800.72601
sgp,2015,145836848996.21799
sgp,2016,149088671733.62299
sgp,2017,155788905786.082
sgp,2018,167440465599.05099
sgp,2019,172007770121.68301
sgp,2020,154444444444.444
slb,1980,418159328.2147
slb,1981,443593374.31753
slb,1982,440735319.65626
slb,1983,414432593.51158
slb,1984,415320493.54571
slb,1985,378857798.9306
slb,1986,263565891.50314
slb,1987,215145905.69329
slb,1988,352458163.59449
slb,1989,311349654.23311
slb,1990,322684822.08602
slb,1991,359142478.26728
slb,1992,346299648.23606
slb,1993,421934310.00408
slb,1994,510117275.32357
slb,1995,534660442.17387
slb,1996,600325257.96321
slb,1997,592967257.66095
slb,1998,447919262.39721
slb,1999,455964118.14555
slb,2000,450785041.95406
slb,2001,500000000
slb,2002,362731152.20484
slb,2003,302162298.99146
slb,2004,350314641.86941
slb,2005,467336883.62395
slb,2006,572310927.13056
slb,2007,659696811.29117
slb,2008,726132242.28501
slb,2009,749348230.91248
slb,2010,904333808.66762
slb,2011,953371808.46191
slb,2012,1038856863.17163
slb,2013,1223620602.29249
slb,2014,1277642943.3379
slb,2015,1194359862.02888
slb,2016,1226944465.41355
slb,2017,1300428531.58202
slb,2018,1450110028.29299
slb,2019,1532899405.38821
slb,2020,1537487520.3935
sle,1964,322235025.69745
sle,1965,314719874.11205
sle,1966,325079869.96805
sle,1967,330016141.79371
sle,1968,301320120.52805
sle,1969,319320127.72805
sle,1970,351960140.78406
sle,1971,360094067.35396
sle,1972,398360602.51104
sle,1973,418084577.29726
sle,1974,483248213.53633
sle,1975,597441212.71385
sle,1976,533050573.30793
sle,1977,612298299.17139
sle,1978,760333893.64303
sle,1979,922731960.22593
sle,1980,1091255477.23376
sle,1981,1088430678.97507
sle,1982,1253865095.06317
sle,1983,962112733.5798
sle,1984,968664714.43654
sle,1985,853474695.72046
sle,1986,418580648.76957
sle,1987,568330053.36579
sle,1988,841698954.29661
sle,1989,797017345.72752
sle,1990,560675721.47744
sle,1991,677321579.36401
sle,1992,632030436.52383
sle,1993,742583259.91189
sle,1994,797676836.54338
sle,1995,890617055.08475
sle,1996,976303899.20712
sle,1997,886811003.56597
sle,1998,685127909.95139
sle,1999,707795698.92473
sle,2000,764091104.63171
sle,2001,1176293331.31939
sle,2002,1359515483.5636
sle,2003,1466177435.15482
sle,2004,1464839151.51964
sle,2005,1634902559.6214
sle,2006,1821225647.29533
sle,2007,2119256027.54777
sle,2008,2546057210.45078
sle,2009,2563012336.56757
sle,2010,2232666430.43925
sle,2011,3123407523.07209
sle,2012,3801362146.35895
sle,2013,5729147786.71275
sle,2014,5415196519.82085
sle,2015,4781266941.52876
sle,2016,4209236946.46949
sle,2017,3849861604.7961
sle,2018,4368329911.23378
sle,2019,4368654915.69347
sle,2020,4440157706.78604
slv,1965,765760000
slv,1966,823000000
slv,1967,861480000
slv,1968,910960000
slv,1969,939160000
slv,1970,979600000
slv,1971,1024680000
slv,1972,1072480000
slv,1973,1222280100
slv,1974,1429120000
slv,1975,1564720000
slv,1976,1901120000
slv,1977,2232480100
slv,1978,2602120100
slv,1979,2843120000
slv,1980,3066799900
slv,1981,3185080000
slv,1982,3143281700
slv,1983,3273723700
slv,1984,3472079500
slv,1985,3675609300
slv,1986,3436989500
slv,1987,3750191400
slv,1988,3925188100
slv,1989,4159077000
slv,1990,4760153272.36649
slv,1991,5139227900
slv,1992,5672508200
slv,1993,6401371500
slv,1994,7291197400
slv,1995,8503287400
slv,1996,9360561900
slv,1997,9856813100
slv,1998,10220106100
slv,1999,10708274400
slv,2000,11476927200
slv,2001,12056299700
slv,2002,12389154600
slv,2003,12973837700
slv,2004,13701355500
slv,2005,14782960000
slv,2006,16240010000
slv,2007,17979200000
slv,2008,19248160000
slv,2009,18325780000
slv,2010,18996250000
slv,2011,20998420000
slv,2012,21984300000
slv,2013,22866650000
slv,2014,23181230000
slv,2015,23806450000
slv,2016,24175560000
slv,2017,24871310000
slv,2018,25863000000
slv,2019,26828390000
slv,2020,24752040000
smr,2015,856923362.47259
smr,2016,855191038.80894
smr,2017,873973318.45591
smr,2018,921734003.46247
smr,2019,892976771.84912
som,1960,171009864.39605
som,1961,186773902.89044
som,1962,213793865.20245
som,1963,217223859.35046
som,1964,239805809.99768
som,1965,224950650.2961
som,1966,247504519.45288
som,1967,262484420.61348
som,1968,270814375.11375
som,1969,291985718.85714
som,1970,301599853.71429
som,1971,313567894.95834
som,1972,380410183.2352
som,1973,500023731.91117
som,1974,447243996.82288
som,1975,653216838.76092
som,1976,677474007.94281
som,1977,585949347.24638
som,1978,573895036.46409
som,1979,757152117.5853
som,1980,681491230.46454
som,1981,810906768.80152
som,1982,873559597.05186
som,1983,929387699.21286
som,1984,964026432.03724
som,1985,728961766.93419
som,1986,904565140.8905
som,1987,921164881.51397
som,1988,970412521.69842
som,1989,1167919569.13465
som,1990,1031258889.6064
som,2013,6582495666.99483
som,2014,7232956317.47567
som,2015,7605761394.25501
som,2016,7949873479.87153
som,2017,8449494338.11715
som,2018,8986677299.03056
som,2019,9858674591.87348
som,2020,10670285324.5221
srb,1995,15046497175.1412
srb,1996,20006368715.0838
srb,1997,23767332510.1906
srb,1998,18681092235.9134
srb,1999,18895939630.4078
srb,2000,6584353266.5568
srb,2001,12685155655.7177
srb,2002,16734829956.6914
srb,2003,21353850107.8398
srb,2004,25566886028.7694
srb,2005,26127006706.2587
srb,2006,31276532560.4878
srb,2007,41460244467.8249
srb,2008,49779333674.3026
srb,2009,42755530433.29
srb,2010,39569517901.3211
srb,2011,46537131784.4257
srb,2012,40932522708.5945
srb,2013,43961048111.2368
srb,2014,43087271916.9552
srb,2015,35040107929.8676
srb,2016,35299939161.3249
srb,2017,38439914475.7417
srb,2018,43536150200.99809
srb,2019,43707387961.5695
srb,2020,44848223156.87849
ssd,2008,7484201214.55554
ssd,2009,7574188457.87514
ssd,2010,8433754219.27199
ssd,2011,7688102408.83239
ssd,2012,9407500881.35593
ssd,2013,22095619118.6441
ssd,2014,11149772779.661
ssd,2015,10377844986.4047
sur,2006,1378795057.76871
sur,2007,1378506375.22769
sur,2008,1803278688.52459
sur,2009,1934061930.78324
sur,2010,2151599038.39149
svk,1990,10377262569.8324
svk,1991,10993289652.6147
svk,1992,12521672920.1708
svk,1993,13958680018.7398
svk,1994,15698107723.3361
svk,1995,19913981699.3464
svk,1996,22103015209.1255
svk,1997,20928070692.1944
svk,1998,22868250363.57529
svk,1999,22999171182.8622
svk,2000,22025342275.8432
svk,2001,23636308981.1729
svk,2002,26949062039.4114
svk,2003,35140866286.4274
svk,2004,42968102795.56609
svk,2005,46136835200.6474
svk,2006,52137911196.2364
svk,2007,61774038597.2978
svk,2008,74006307594.91331
svk,2009,71220430237.94839
svk,2010,69127399625.28349
svk,2011,73529819090.3893
svk,2012,69800623372.91949
svk,2013,72679891734.49821
svk,2014,74412318056.17619
svk,2015,64317415998.8754
svk,2016,66394367670.1928
svk,2017,71575799526.9037
svk,2018,79231345798.07518
svk,2019,80133382515.9528
svk,2020,83845274292.16209
svn,1990,12503686440.678
svn,1991,9515843478.26087
svn,1992,9604834905.66038
svn,1993,10250639153.4392
svn,1994,11242383255.814
svn,1995,16393309745.2487
svn,1996,16375743626.0623
svn,1997,15559948979.5918
svn,1998,16498082804.3855
svn,1999,17081451549.1101
svn,2000,15171585234.6104
svn,2001,15524956564.6594
svn,2002,17280177556.1097
svn,2003,21857206988.3142
svn,2004,25002116342.8002
svn,2005,26133453550.5534
svn,2006,27540548237.3604
svn,2007,32821584043.0887
svn,2008,38610119607.0562
svn,2009,37997607004.4183
svn,2010,36917963812.2667
svn,2011,39767842818.1227
svn,2012,36257079358.8879
svn,2013,36668469145.4295
svn,2014,36934040883.9363
svn,2015,31397275376.1547
svn,2016,32695185009.5219
svn,2017,34494988694.4306
svn,2018,38086062827.39529
svn,2019,38320534917.5843
svn,2020,37929236284.5589
swe,1960,11197043168.096
swe,1961,12080332068.5671
swe,1962,13164049092.2226
swe,1963,14281333435.8141
swe,1964,15489756953.5115
swe,1965,17163829465.3433
swe,1966,18944849034.1474
swe,1967,20637071320.9519
swe,1968,22179411604.4322
swe,1969,24051375188.0558
swe,1970,26866227480.08969
swe,1971,29653687157.3772
swe,1972,35178518604.0652
swe,1973,42414095436.5397
swe,1974,47780203180.61
swe,1975,59253197822.8409
swe,1976,65780194219.3347
swe,1977,72281618395.216
swe,1978,80053010512.3382
swe,1979,94163687107.83507
swe,1980,107910929165.879
swe,1981,100194871232.769
swe,1982,89101929933.467
swe,1983,79461040941.16422
swe,1984,80240072777.3882
swe,1985,83952939016.0276
swe,1986,110790352069.179
swe,1987,135280559428.427
swe,1988,151467387224.181
swe,1989,157304567311.42099
swe,1990,190572477529.229
swe,1991,206401663662.67096
swe,1992,218348150863.69696
swe,1993,166594290412.92999
swe,1994,174586054950.75201
swe,1995,196485497595.78296
swe,1996,215519236504.62296
swe,1997,196473169262.20401
swe,1998,196890904288.104
swe,1999,199800179124.70999
swe,2000,189374495208.57401
swe,2001,174005382850.39401
swe,2002,193692577872.26199
swe,2003,242890567997.72501
swe,2004,274806569690.702
swe,2005,280206607699.61603
swe,2006,296015830419.34399
swe,2007,339259335976.80103
swe,2008,361356829664.24402
swe,2009,321135253076.90302
swe,2010,356631201028.46198
swe,2011,409985714014.38293
swe,2012,401301940376.76898
swe,2013,429796619215.66998
swe,2014,424234836101.11694
swe,2015,362470503049.40601
swe,2016,372417671511.39899
swe,2017,388130075420.38
swe,2018,398576323585.55103
swe,2019,377408037819.14398
swe,2020,382240920379.15198
swz,1960,27299454.01092
swz,1961,34579308.41383
swz,1962,35419291.61417
swz,1963,38079238.41523
swz,1964,42419151.61697
swz,1965,48439031.21938
swz,1966,65378692.42615
swz,1967,73498530.0294
swz,1968,61318773.62453
swz,1969,77978440.43119
swz,1970,76858462.83074
swz,1971,92701342.28188
swz,1972,97437231.68987
swz,1973,116570605.18732
swz,1974,113318616.62988
swz,1975,188776200.13523
swz,1976,188017479.30083
swz,1977,231140754.36983
swz,1978,257014719.41122
swz,1979,385008315.51437
swz,1980,514906779.66102
swz,1981,603065177.75752
swz,1982,549230981.7646
swz,1983,550937976.84229
swz,1984,491154341.48987
swz,1985,395912415.30937
swz,1986,408927789.93435
swz,1987,498919449.90177
swz,1988,552584121.39872
swz,1989,549510046.89823
swz,1990,1056127971.24415
swz,1991,1106750660.92058
swz,1992,1272248036.46564
swz,1993,1371249900.54167
swz,1994,1303365100.82235
swz,1995,1660052135.31471
swz,1996,1670797943.85132
swz,1997,1675216276.04167
swz,1998,1553226127.38093
swz,1999,1541533677.06032
swz,2000,1507657497.33422
swz,2001,1324403886.58512
swz,2002,1205847771.0209
swz,2003,1837073049.82352
swz,2004,2362921883.70797
swz,2005,2722222524.49169
swz,2006,2799525983.90312
swz,2007,2953319485.05408
swz,2008,3051231975.98412
swz,2009,3372258541.13315
swz,2010,4277312380.48407
swz,2011,4719750630.06982
swz,2012,4463385054.8112
swz,2013,4109614866.75436
swz,2014,3933908465.17456
swz,2015,3611877650.76924
swz,2016,3340470447.87078
swz,2017,3994811814.48527
swz,2018,4138510411.55278
swz,2019,3846228560.55363
swz,2020,3521877950.00698
sxm,2011,799664804.46927
sxm,2012,761508379.88827
sxm,2013,824636871.50838
sxm,2014,1005027932.96089
sxm,2015,950837988.82682
sxm,2016,982681564.24581
sxm,2017,999441340.78212
sxm,2018,1145251396.64804
syc,1976,37984153.05566
syc,1977,41290615.19999
syc,1978,49593909.12308
syc,1979,93010035.30797
syc,1980,107369425.62244
syc,1981,127665807.61096
syc,1982,134695824.15936
syc,1983,127814095.77047
syc,1984,113516806.29208
syc,1985,121847404.57002
syc,1986,145674332.00815
syc,1987,171910458.4676
syc,1988,193329081.71043
syc,1989,216588977.48313
syc,1990,293709831.55015
syc,1991,304274667.72541
syc,1992,357289287.17859
syc,1993,387571166.65058
syc,1994,369081055.4215
syc,1995,390432390.43239
syc,1996,353769693.5552
syc,1997,445058989.7141
syc,1998,494384371.25862
syc,1999,463303696.77118
syc,2000,480170832.02072
syc,2001,502867554.41741
syc,2002,513296897.81022
syc,2003,550066306.21956
syc,2006,841043516.8578
syc,2007,746005670.71078
syc,2008,811008765.80806
syc,2009,693074688.27839
syc,2010,752332653.83914
syc,2011,858896696.55117
syc,2012,899624669.57779
syc,2013,961677392.86929
syc,2014,1017193882.43416
syc,2015,1022235513.26058
syc,2016,1106275939.21739
syc,2017,1191919988.86292
syc,2018,1304372849.80052
