geo,time,ny_gnp_pcap_cn
grd,2003,14032.47695
grd,2004,13815.5569
grd,2005,17209.74985
grd,2006,17234.01151
grd,2007,18420.24852
grd,2008,20053.80108
grd,2009,18076.1776
grd,2010,18583.46936
grd,2011,18884.35469
grd,2012,19237.61214
grd,2013,20293.21913
grd,2014,20545.20753
grd,2015,21680.00602
grd,2016,23620.4901
grd,2017,24450.70981
grd,2018,25507.94713
grd,2019,26409.90697
grd,2020,25272.50331
grl,1970,10130.12284
grl,1971,12547.99153
grl,1972,13761.81159
grl,1973,15598.74286
grl,1974,18860.99798
grl,1975,22056.42742
grl,1976,26401.1328
grl,1977,30922.96356
grl,1978,35970.54675
grl,1979,40221.77419
grl,1980,48107.56972
grl,1981,55235.29412
grl,1982,60737.86408
grl,1983,66583.49328
grl,1984,69089.18406
grl,1985,76597.74436
grl,1986,83719.62617
grl,1987,92162.66174
grl,1988,102171.53285
grl,1989,114773.96022
grl,1990,105323.74101
grl,1991,109045.04505
grl,1992,105153.70705
grl,1993,101666.66667
grl,1994,108972.97297
grl,1995,116451.6129
grl,1996,120644.00716
grl,1997,122875
grl,1998,133778.96613
grl,1999,137147.95009
grl,2000,150053.38078
grl,2001,156131.32209
grl,2002,158773.33993
grl,2003,161278.9571
grl,2004,168420.86767
grl,2005,175076.84201
grl,2006,173610.74435
grl,2007,196569.98851
gtm,1960,250.23735
gtm,1961,250.31098
gtm,1962,258.46137
gtm,1963,276.94697
gtm,1964,276.26732
gtm,1965,276.37787
gtm,1966,279.89387
gtm,1967,284.12451
gtm,1968,304.60476
gtm,1969,315.72713
gtm,1970,342.02248
gtm,1971,347.59426
gtm,1972,359.15209
gtm,1973,430.71004
gtm,1974,519.41009
gtm,1975,583.8871
gtm,1976,689.20445
gtm,1977,850.53539
gtm,1978,922.45884
gtm,1979,1027.48545
gtm,1980,1137.04014
gtm,1981,1205.14441
gtm,1982,1184.60758
gtm,1983,1197.61455
gtm,1984,1207.76604
gtm,1985,1393.23155
gtm,1986,1896.18925
gtm,1987,2071.75055
gtm,1988,2344.42183
gtm,1989,2632.23059
gtm,1990,3694.87688
gtm,1991,5032.40723
gtm,1992,5580.05627
gtm,1993,6493.56331
gtm,1994,7364.51969
gtm,1995,8188.39106
gtm,1996,8928.41508
gtm,1997,9864.88744
gtm,1998,11121.26486
gtm,1999,11827.04921
gtm,2000,12779.88876
gtm,2001,12127.77153
gtm,2002,12958.88062
gtm,2003,13597.02029
gtm,2004,14516.36
gtm,2005,15504.7826
gtm,2006,16722.63722
gtm,2007,18632.464
gtm,2008,20837.7549
gtm,2009,21217.91764
gtm,2010,22401.13934
gtm,2011,24432.88922
gtm,2012,25738.82425
gtm,2013,27032.21964
gtm,2014,28458.56276
gtm,2015,29847.25359
gtm,2016,31032.29288
gtm,2017,32042.27179
gtm,2018,32981.2201
gtm,2019,35047.88886
gtm,2020,34913.537
guy,1960,468.51086
guy,1961,503.50177
guy,1962,492.014
guy,1963,439.78396
guy,1964,478.49475
guy,1965,517.74524
guy,1966,535.87713
guy,1967,581.92439
guy,1968,608.47286
guy,1969,657.71413
guy,1970,699.50208
guy,1971,739.96335
guy,1972,799.36394
guy,1973,839.96772
guy,1974,1227.08533
guy,1975,1547.9046
guy,1976,1425.93631
guy,1977,1387.02349
guy,1978,1562.20784
guy,1979,1609.00308
guy,1980,1798.36532
guy,1981,1819.03307
guy,1982,1614.08194
guy,1983,1616.27223
guy,1984,1786.5964
guy,1985,2148.12607
guy,1986,2344.17821
guy,1987,3395.59919
guy,1988,4251.03358
guy,1989,9349.75516
guy,1990,15371.86488
guy,1991,32066.80663
guy,1992,43994.35744
guy,1993,62603.67756
guy,1994,83452.80961
guy,1995,99918.82758
guy,1996,120557.15305
guy,1997,126940.86441
guy,1998,132064.08372
guy,1999,148662.8869
guy,2000,163368.90821
guy,2001,166118.22771
guy,2002,171810.87529
guy,2003,182165.27856
guy,2004,201021.40567
guy,2005,215484.42953
guy,2006,619827.5994
guy,2007,737255.21396
guy,2008,820841.50681
guy,2009,858870.79744
guy,2010,936266.81751
guy,2011,998902.5965
guy,2012,1105688.55409
guy,2013,1135158.64851
guy,2014,1123509.99488
guy,2015,1158259.99937
guy,2016,1198818.17186
guy,2017,1261745.65464
guy,2018,1269194.00955
guy,2019,1365661.73907
guy,2020,1222176.10008
hkg,1960,2324.22886
hkg,1961,2592.97027
hkg,1962,2807.28491
hkg,1963,3107.63361
hkg,1964,3482.07365
hkg,1965,3867.81181
hkg,1966,3922.97319
hkg,1967,4145.26708
hkg,1968,4333.49983
hkg,1969,5013.84627
hkg,1970,5814.85226
hkg,1971,6567.12721
hkg,1972,7764.57445
hkg,1973,9686.43939
hkg,1974,10730.27518
hkg,1975,11044.69204
hkg,1976,13892.42995
hkg,1977,15879.31075
hkg,1978,18273.16542
hkg,1979,22701.58476
hkg,1980,28005.76716
hkg,1981,32941.69873
hkg,1982,36563.39584
hkg,1983,39788.40499
hkg,1984,47517.18161
hkg,1985,49788.31309
hkg,1986,56576.22427
hkg,1987,68898.48827
hkg,1988,80855.4243
hkg,1989,92128.48655
hkg,1990,102120.95358
hkg,1991,116222.53592
hkg,1992,134356.51677
hkg,1993,158652.94018
hkg,1994,174281.73775
hkg,1995,183365.76729
hkg,1996,190292.59576
hkg,1997,211420.64629
hkg,1998,203805.33949
hkg,1999,198607.12934
hkg,2000,202287.47187
hkg,2001,201300.95468
hkg,2002,193610.85986
hkg,2003,191492.09604
hkg,2004,198264.46525
hkg,2005,208358.62737
hkg,2006,224419.06929
hkg,2007,246311.90087
hkg,2008,259851.38981
hkg,2009,245096.23107
hkg,2010,258239.79955
hkg,2011,281019.28842
hkg,2012,289018.89484
hkg,2013,303503.87942
hkg,2014,319055.53634
hkg,2015,335009.66906
hkg,2016,347985.57915
hkg,2017,375412.42204
hkg,2018,398595.35633
hkg,2019,398044.19639
hkg,2020,379181.07942
hnd,1960,337.62771
hnd,1961,338.8655
hnd,1962,355.76309
hnd,1963,364.68427
hnd,1964,394.72922
hnd,1965,422.46287
hnd,1966,442.64444
hnd,1967,464.04104
hnd,1968,487.12805
hnd,1969,492.43326
hnd,1970,515.63469
hnd,1971,504.98101
hnd,1972,538.14886
hnd,1973,592.45973
hnd,1974,667.48495
hnd,1975,694.52108
hnd,1976,793.56654
hnd,1977,954.71726
hnd,1978,1737.22007
hnd,1979,1915.11443
hnd,1980,2068.99217
hnd,1981,2048.23346
hnd,1982,2072.29582
hnd,1983,2137.10809
hnd,1984,2276.27756
hnd,1985,2376.04406
hnd,1986,2479.58921
hnd,1987,2621.19574
hnd,1988,2818.74407
hnd,1989,3118.32776
hnd,1990,3855.95374
hnd,1991,4553.52509
hnd,1992,4827.93709
hnd,1993,5673.42385
hnd,1994,6702.66347
hnd,1995,8539.08464
hnd,1996,9987.8485
hnd,1997,12013.6481
hnd,1998,13400.35885
hnd,1999,14023.91125
hnd,2000,15719.62017
hnd,2001,16945.76292
hnd,2002,17932.84917
hnd,2003,19202.04021
hnd,2004,21037.99105
hnd,2005,23480.56343
hnd,2006,25703.42121
hnd,2007,28943.90999
hnd,2008,31916.1554
hnd,2009,33147.06077
hnd,2010,34327.03731
hnd,2011,37404.61544
hnd,2012,38926.83595
hnd,2013,39779.86535
hnd,2014,42578.1404
hnd,2015,47078.0445
hnd,2016,49748.44657
hnd,2017,54106.10185
hnd,2018,55280.31589
hnd,2019,58278.56536
hnd,2020,55100.89849
hrv,1995,25660.30119
hrv,1996,28585.51679
hrv,1997,32667.23324
hrv,1998,35949.75299
hrv,1999,36526.23173
hrv,2000,39711.67076
hrv,2001,44217.32764
hrv,2002,48699.80469
hrv,2003,52694.58261
hrv,2004,57803.47215
hrv,2005,61680.01394
hrv,2006,67103.259
hrv,2007,73618.71689
hrv,2008,78387.94495
hrv,2009,74552.42527
hrv,2010,74734.96489
hrv,2011,76313.00339
hrv,2012,75774.06728
hrv,2013,77371.53466
hrv,2014,77472.45751
hrv,2015,81337.5985
hrv,2016,82747.71031
hrv,2017,88970.99005
hrv,2018,94235.39445
hrv,2019,99899.96917
hrv,2020,93821.50232
hti,1980,1213.41266
hti,1981,1269.91754
hti,1982,1235.30026
hti,1983,1329.72725
hti,1984,1451.35686
hti,1985,1569.76016
hti,1986,1777.14738
hti,1987,1530.72848
hti,1988,1913.81836
hti,1989,1964.88976
hti,1990,2186.79097
hti,1991,2505.12591
hti,1992,2812.61176
hti,1993,3087.02044
hti,1994,4200.35362
hti,1995,5273.45136
hti,1996,5940.42948
hti,1997,6747.01376
hti,1998,7723.12493
hti,1999,8333.64103
hti,2000,15774.42654
hti,2001,17500.59242
hti,2002,18698.09777
hti,2003,21874.98769
hti,2004,26425.59716
hti,2005,30308.75021
hti,2006,33375.76154
hti,2007,37516.51215
hti,2008,41615.42962
hti,2009,48205.13516
hti,2010,48138.21915
hti,2011,52042.59653
hti,2012,55825.25059
hti,2013,61922.27468
hti,2014,64248.92338
hti,2015,67526.08863
hti,2016,78170.90102
hti,2017,90213.65975
hti,2018,97067.68706
hti,2019,110821.54621
hti,2020,127405.55282
hun,1993,347721.56403
hun,1994,426583.67184
hun,1995,540747.06236
hun,1996,659517.59517
hun,1997,806197.13928
hun,1998,954056.91093
hun,1999,1063036.98255
hun,2000,1229084.57971
hun,2001,1423791.68509
hun,2002,1618586.62132
hun,2003,1783207.88521
hun,2004,1961421.65157
hun,2005,2100011.94599
hun,2006,2268504.97996
hun,2007,2366592.84511
hun,2008,2536864.12329
hun,2009,2531814.0412
hun,2010,2620298.57331
hun,2011,2724484.13399
hun,2012,2800168.48176
hun,2013,2979844.80468
hun,2014,3175869.21683
hun,2015,3383273.31793
hun,2016,3590529.89788
hun,2017,3850885.15837
hun,2018,4265029.51646
hun,2019,4736410.51746
hun,2020,4789533.47277
idn,1960,4410.20283
idn,1961,5162.13407
idn,1962,14333.36922
idn,1963,33343.05282
idn,1964,71862.04029
idn,1965,234743.07168
idn,1966,3018.67239
idn,1967,7917.58787
idn,1968,19009.94123
idn,1969,24007.10832
idn,1970,28660.23947
idn,1971,30584.45482
idn,1972,36391.48632
idn,1973,52397.06993
idn,1974,80055.90988
idn,1975,92491.06582
idn,1976,112225.44905
idn,1977,133540.64299
idn,1978,155589.75021
idn,1979,212075.78004
idn,1980,294578.75929
idn,1981,345188.24529
idn,1982,373378.38424
idn,1983,445150.52689
idn,1984,513155.51876
idn,1985,550293.67608
idn,1986,584135.50995
idn,1987,691863.67632
idn,1988,772581.0186
idn,1989,892832.39765
idn,1990,1025181.72335
idn,1991,1173133.29306
idn,1992,1317982.22035
idn,1993,1662149.49969
idn,1994,1918193.97715
idn,1995,2240077.50972
idn,1996,2592759.42128
idn,1997,3004245.34387
idn,1998,4383820.95846
idn,1999,4870055.20802
idn,2000,6134861.95715
idn,2001,7393041.46547
idn,2002,8130926.89248
idn,2003,8788821.80432
idn,2004,9810195.73088
idn,2005,11663294.08402
idn,2006,13941095.94002
idn,2007,16303048.61375
idn,2008,20269368.43849
idn,2009,22671910.40344
idn,2010,27627860.4351
idn,2011,31066244.87901
idn,2012,33698747.38246
idn,2013,36777650.30199
idn,2014,40039937.29304
idn,2015,43129702.61134
idn,2016,45897237.05461
idn,2017,49722923.63748
idn,2018,53784670.39932
idn,2019,56724922.60641
idn,2020,54907483.79391
ind,1960,389.77585
ind,1961,404.31655
ind,1962,425.70554
ind,1963,479.21489
ind,1964,547.21185
ind,1965,564.91092
ind,1966,625.46807
ind,1967,717.5858
ind,1968,744.2721
ind,1969,802.17737
ind,1970,838.14333
ind,1971,877.47345
ind,1972,945.52644
ind,1973,1125.06752
ind,1974,1299.05616
ind,1975,1363.45778
ind,1976,1436.23529
ind,1977,1590.88175
ind,1978,1685.62396
ind,1979,1811.36196
ind,1980,2108.98162
ind,1981,2415.69932
ind,1982,2630.56778
ind,1983,2990.68026
ind,1984,3270.12681
ind,1985,3609.37683
ind,1986,3947.26572
ind,1987,4382.74431
ind,1988,5073.22685
ind,1989,5700.06838
ind,1990,6510.69117
ind,1991,7317.43625
ind,1992,8243.1007
ind,1993,9315.38521
ind,1994,10728.48031
ind,1995,12367.16198
ind,1996,14065.37922
ind,1997,15307.11193
ind,1998,17237.44292
ind,1999,19005.01013
ind,2000,20037.87325
ind,2001,21350.46285
ind,2002,22645.97881
ind,2003,24937.15179
ind,2004,28008.95182
ind,2005,31421.90204
ind,2006,36220.03121
ind,2007,41228.11876
ind,2008,45651.43188
ind,2009,51969.04241
ind,2010,61190.7994
ind,2011,69260.08355
ind,2012,77637.88508
ind,2013,86612.06279
ind,2014,95095.1074
ind,2015,103897.03436
ind,2016,113833.05125
ind,2017,126283.1326
ind,2018,138134.3218
ind,2019,147523.69189
ind,2020,141748.44904
irl,1960,329.71241
irl,1961,355.86991
irl,1962,383.01885
irl,1963,408.77959
irl,1964,462.10288
irl,1965,493.08525
irl,1966,515.69821
irl,1967,560.23582
irl,1968,631.2317
irl,1969,720.84202
irl,1970,839.05858
irl,1971,945.60786
irl,1972,1123.66959
irl,1973,1323.52533
irl,1974,1442.43984
irl,1975,1791.52326
irl,1976,2146.28063
irl,1977,2565.8211
irl,1978,2951.78397
irl,1979,3405.84513
irl,1980,3970.52977
irl,1981,4731.51897
irl,1982,5377.97349
irl,1983,5829.06341
irl,1984,6292.66257
irl,1985,6732.01695
irl,1986,7193.65255
irl,1987,7711.97582
irl,1988,8312.10948
irl,1989,9207.51556
irl,1990,10015.6979
irl,1991,10375.75289
irl,1992,10810.19326
irl,1993,11668.96907
irl,1994,12557.813
irl,1995,13876.20014
irl,1996,15202.43243
irl,1997,17064.52966
irl,1998,19404.76678
irl,1999,21554.29231
irl,2000,24855.91224
irl,2001,26975.15702
irl,2002,28998.59612
irl,2003,31403.45215
irl,2004,33137.31131
irl,2005,35455.82529
irl,2006,37944.90863
irl,2007,38731.09625
irl,2008,36109.77796
irl,2009,31224.85087
irl,2010,30738.08237
irl,2011,30426.09983
irl,2012,30776.57471
irl,2013,32728.10921
irl,2014,35332.56944
irl,2015,42960.94924
irl,2016,46257.5011
irl,2017,49038.15024
irl,2018,51881.16305
irl,2019,56077.69813
irl,2020,56910.34131
irn,1960,14153.08936
irn,1961,14535.28149
irn,1962,14989.2514
irn,1963,15306.85004
irn,1964,16257.49674
irn,1965,18192.79197
irn,1966,19463.67399
irn,1967,21039.81351
irn,1968,23241.20646
irn,1969,25508.45112
irn,1970,27955.69319
irn,1971,34155.50688
irn,1972,41865.21052
irn,1973,58936.87067
irn,1974,97960.99373
irn,1975,107880.70393
irn,1976,141316.55563
irn,1977,161688.21812
irn,1978,150599.84292
irn,1979,172619.39517
irn,1980,176370.91959
irn,1981,201842.7389
irn,1982,254919.27294
irn,1983,313838.2677
irn,1984,328814.57892
irn,1985,334032.65259
irn,1986,325167.32845
irn,1987,379143.29021
irn,1988,412336.05396
irn,1989,496446.09599
irn,1990,673639.96843
irn,1991,934147.11456
irn,1992,1223202.3738
irn,1993,1777584.5263
irn,1994,2295696.61081
irn,1995,3195913.71114
irn,1996,4321251.30217
irn,1997,5004276.96508
irn,1998,5522726.30662
irn,1999,7347359.19471
irn,2000,9588103.56228
irn,2001,11136968.77332
irn,2002,15255918.4381
irn,2003,18503111.6341
irn,2004,23703350.00324
irn,2005,29044810.32658
irn,2006,34628943.49711
irn,2007,45645082.88388
irn,2008,54083119.11664
irn,2009,56308102.31536
irn,2010,68281698.78424
irn,2011,85708110.36658
irn,2012,97876038.34222
irn,2013,130773326.37966
irn,2014,149122027.13046
irn,2015,145785557.85809
irn,2016,165798141.02086
irn,2017,190210654.03467
irn,2018,235133535.29223
irn,2019,294658871.29209
irn,2020,416685675.35069
irq,1980,1189.79609
irq,1981,779.39407
irq,1982,830.752
irq,1983,812.03981
irq,1984,926.92778
irq,1985,919.27085
irq,1986,877.42345
irq,1987,1039.25848
irq,1988,1127.5849
irq,1989,1159.38024
irq,1990,3162.57206
irq,1991,2336.63325
irq,1992,6185.44304
irq,1993,16968.15741
irq,1994,84871.11238
irq,1995,332200.66938
irq,1996,312682.16207
irq,1997,694777.43943
irq,1998,764086.70306
irq,1999,1484961.65325
irq,2000,2123502.1176
irq,2001,1694469.12527
irq,2002,1617187.05842
irq,2003,1154965.14009
irq,2004,2025989.46988
irq,2005,2483800.13445
irq,2006,3292947.41631
irq,2007,3855367.43143
irq,2008,5678351.21831
irq,2009,4634098.63827
irq,2010,5511691.75808
irq,2011,7064203.83459
irq,2012,8010673.09727
irq,2013,8213968.89851
irq,2014,7695369.34685
irq,2015,5423074.1704
irq,2016,5328474.07005
irq,2017,5857352.45124
irq,2018,6942995.26269
irq,2019,7034040.74237
irq,2020,4888221.49465
isl,1960,509.89408
isl,1961,566.54428
isl,1962,670.36243
isl,1963,786.77317
isl,1964,988.11978
isl,1965,1168.94717
isl,1966,1381.10933
isl,1967,1376.97183
isl,1968,1454.75868
isl,1969,1779.80227
isl,1970,2286.31272
isl,1971,2891.2561
isl,1972,3567.28747
isl,1973,4937.12844
isl,1974,7079.55569
isl,1975,9877.06109
isl,1976,13733.32849
isl,1977,19765.92636
isl,1978,30294.79907
isl,1979,44293.35371
isl,1980,70588.89181
isl,1981,107807.42172
isl,1982,165966.65227
isl,1983,281955.04163
isl,1984,366393.56689
isl,1985,498831.38957
isl,1986,660158.73592
isl,1987,859083.79681
isl,1988,1038008.58172
isl,1989,1250000.46984
isl,1990,1447590.60221
isl,1991,1558496.70671
isl,1992,1544567.2719
isl,1993,1574533.97858
isl,1994,1648074.51028
isl,1995,1695100.07403
isl,1996,1819716.71898
isl,1997,1948971.10442
isl,1998,2158182.66283
isl,1999,2296431.0115
isl,2000,2428976.16187
isl,2001,2720585.69383
isl,2002,2975480.82345
isl,2003,3004102.96213
isl,2004,3204909.18637
isl,2005,3399837.15348
isl,2006,3693354.13191
isl,2007,4164519.12468
isl,2008,3899396.83851
isl,2009,4096963.79235
isl,2010,4274284.35013
isl,2011,4669786.49088
isl,2012,5025007.5188
isl,2013,5769059.66383
isl,2014,6026607.29903
isl,2015,6597152.48704
isl,2016,7140734.97715
isl,2017,7456350.76658
isl,2018,7653218.28432
isl,2019,8376688.73872
isl,2020,7787659.16736
isr,1960,0.24456
isr,1961,0.28581
isr,1962,0.32673
isr,1963,0.37541
isr,1964,0.41067
isr,1965,0.42661
isr,1966,0.4512
isr,1967,0.43614
isr,1968,0.48987
isr,1969,0.54922
isr,1970,0.69032
isr,1971,0.8563
isr,1972,1.08609
isr,1973,1.34655
isr,1974,1.88126
isr,1975,2.55832
isr,1976,3.30229
isr,1977,4.64572
isr,1978,7.44065
isr,1979,13.67089
isr,1980,30.30299
isr,1981,70.89484
isr,1982,160.27313
isr,1983,405.71912
isr,1984,1905.63092
isr,1985,7065.68722
isr,1986,11045.45662
isr,1987,14115.74342
isr,1988,17200.16502
isr,1989,20286.94356
isr,1990,24670.9912
isr,1991,30356.33926
isr,1992,35315.7441
isr,1993,39761.79586
isr,1994,46772.51102
isr,1995,53190.27286
isr,1996,59917.85717
isr,1997,65526.50703
isr,1998,71342.51348
isr,1999,75781.99298
isr,2000,80520.78613
isr,2001,81891.68442
isr,2002,84178.48128
isr,2003,83363.30433
isr,2004,86634.76707
isr,2005,91578.95817
isr,2006,96984.34949
isr,2007,102370.9621
isr,2008,104319.38964
isr,2009,106639.82299
isr,2010,112956.73304
isr,2011,119229.45556
isr,2012,122734.90993
isr,2013,129125.76649
isr,2014,134598.16595
isr,2015,137987.39609
isr,2016,142071.30505
isr,2017,146029.73718
isr,2018,150920.29225
isr,2019,155780.07256
isr,2020,150525.91551
ita,1960,259.96747
ita,1961,287.05221
ita,1962,320.19514
ita,1963,364.0364
ita,1964,395.46051
ita,1965,422.67713
ita,1966,454.84279
ita,1967,496.94517
ita,1968,535.55301
ita,1969,588.29377
ita,1970,685.91215
ita,1971,745.15209
ita,1972,811.91307
ita,1973,971.57368
ita,1974,1217.30188
ita,1975,1388.08545
ita,1976,1736.54622
ita,1977,2103.56503
ita,1978,2466.45831
ita,1979,3016.47078
ita,1980,3763.99949
ita,1981,4469.53357
ita,1982,5265.87835
ita,1983,6137.91261
ita,1984,7014.924
ita,1985,7860.60242
ita,1986,8666.61246
ita,1987,9499.36054
ita,1988,10555.08245
ita,1989,11554.34796
ita,1990,12729.15517
ita,1991,13866.91424
ita,1992,14554.99595
ita,1993,15013.75407
ita,1994,15854.4018
ita,1995,17174.10802
ita,1996,18215.72954
ita,1997,19113.20249
ita,1998,19902.66391
ita,1999,20606.75676
ita,2000,21719.83693
ita,2001,22819.93221
ita,2002,23558.696
ita,2003,24217.26805
ita,2004,25134.92383
ita,2005,25806.36564
ita,2006,26810.11391
ita,2007,27654.56599
ita,2008,27584.93753
ita,2009,26673.20863
ita,2010,27124.41907
ita,2011,27696.21018
ita,2012,27248.58602
ita,2013,26728.38745
ita,2014,26773.65891
ita,2015,27068.91727
ita,2016,28050.89697
ita,2017,28846.55986
ita,2018,29640.89758
ita,2019,30311.01215
ita,2020,28156.57726
jam,1960,299.70182
jam,1961,315.36104
jam,1962,317.06078
jam,1963,338.80422
jam,1964,361.76633
jam,1965,386.16391
jam,1966,410.27294
jam,1967,430.42737
jam,1968,467.94054
jam,1969,509.01302
jam,1970,596.97052
jam,1971,634.41267
jam,1972,730.66407
jam,1973,860.45701
jam,1974,1106.38323
jam,1975,1291.95047
jam,1976,1279.50356
jam,1977,1378.92488
jam,1978,1679.09481
jam,1979,1868.44144
jam,1980,2032.25435
jam,1981,2284.08471
jam,1982,2486.50011
jam,1983,2946.61432
jam,1984,3602.36872
jam,1985,4327.98926
jam,1986,5746.61495
jam,1987,6799.42925
jam,1988,8023.84807
jam,1989,9691.67525
jam,1990,12356.45688
jam,1991,18215.60462
jam,1992,30242.07884
jam,1993,52658.56649
jam,1994,67259.43667
jam,1995,86087.69269
jam,1996,104007.66472
jam,1997,111096.74556
jam,1998,118791.07423
jam,1999,126867.07511
jam,2000,140147.1292
jam,2001,150590.69733
jam,2002,163859.84274
jam,2003,188790.76203
jam,2004,215415.53616
jam,2005,240204.67354
jam,2006,270061.78715
jam,2007,303390.65959
jam,2008,343689.60066
jam,2009,360039.06566
jam,2010,394828.85403
jam,2011,423285.07151
jam,2012,456140.75844
jam,2013,489243.87619
jam,2014,524774.86638
jam,2015,556277.92218
jam,2016,580318.48652
jam,2017,630341.91019
jam,2018,664578.63085
jam,2019,695855.83546
jam,2020,642383.20635
jor,1965,185.0711
jor,1966,188.78304
jor,1967,166.71562
jor,1968,137.11798
jor,1969,158.46156
jor,1970,136.58163
jor,1971,136.80133
jor,1972,151.65163
jor,1973,162.54004
jor,1974,196.6395
jor,1975,217.57903
jor,1976,268.18263
jor,1977,320.41502
jor,1978,359.23311
jor,1979,431.39
jor,1980,494.29192
jor,1981,599.34946
jor,1982,656.34207
jor,1983,674.98698
jor,1984,677.47934
jor,1985,667.42279
jor,1986,725.6301
jor,1987,706.32841
jor,1988,686.14605
jor,1989,680.56872
jor,1990,734.25806
jor,1991,720.96776
jor,1992,848.24637
jor,1993,873.37072
jor,1994,938.29978
jor,1995,984.88782
jor,1996,992.80744
jor,1997,1029.11714
jor,1998,1114.90216
jor,1999,1126.49337
jor,2000,1184.89933
jor,2001,1241.70152
jor,2002,1286.85307
jor,2003,1347.2166
jor,2004,1484.6448
jor,2005,1589.47928
jor,2006,1835.47975
jor,2007,2004.64031
jor,2008,2497.11133
jor,2009,2566.05686
jor,2010,2632.031
jor,2011,2711.04409
jor,2012,2742.29175
jor,2013,2843.32378
jor,2014,2900.15059
jor,2015,2923.3766
jor,2016,2941.83273
jor,2017,2989.40737
jor,2018,3044.56193
jor,2019,3128.4215
jor,2020,3032.1262
jpn,1960,170299.09812
jpn,1961,203690.17183
jpn,1962,228920.17987
jpn,1963,259246.60629
jpn,1964,301526.92735
jpn,1965,332001.62925
jpn,1966,382184.76324
jpn,1967,443354.50777
jpn,1968,518929.25978
jpn,1969,602503.34357
jpn,1970,739392.44985
jpn,1971,796516.33327
jpn,1972,900526.5566
jpn,1973,1081275.56304
jpn,1974,1270659.26078
jpn,1975,1387289.42254
jpn,1976,1541526.81224
jpn,1977,1702017.10805
jpn,1978,1858816.34663
jpn,1979,1999539.73725
jpn,1980,2147271.13957
jpn,1981,2283310.5277
jpn,1982,2388592.16745
jpn,1983,2481078.22676
jpn,1984,2615974.78411
jpn,1985,2774836.34979
jpn,1986,2897048.94552
jpn,1987,3020952.90369
jpn,1988,3233778.49206
jpn,1989,3451500.37784
jpn,1990,3701769.54599
jpn,1991,3922789.68088
jpn,1992,4013198.31224
jpn,1993,4003072.20277
jpn,1994,4115452.39579
jpn,1995,4192532.99541
jpn,1996,4310054.31109
jpn,1997,4368494.41126
jpn,1998,4296858.38608
jpn,1999,4221348.64291
jpn,2000,4282171.66103
jpn,2001,4246351.91783
jpn,2002,4175395.66087
jpn,2003,4168827.41665
jpn,2004,4223673.10838
jpn,2005,4260085.46407
jpn,2006,4297644.1879
jpn,2007,4342211.38897
jpn,2008,4232315.34479
jpn,2009,3962434.88719
jpn,2010,4052443.97595
jpn,2011,4004552.03273
jpn,2012,4029588.10302
jpn,2013,4128818.70611
jpn,2014,4227786.85691
