geo,time,bn_klt_dinv_cd
kaz,2013,-8034378287.30745
kaz,2014,-4674570616.17393
kaz,2015,-3261447511.679
kaz,2016,-13746381890.7838
kaz,2017,-3756129608.44294
kaz,2018,-4722686549.17722
kaz,2019,-5895489123.6018
kaz,2020,-6055999983.778
ken,1975,-15796942.11362
ken,1976,-42069307.99395
ken,1977,-53887116.76632
ken,1978,-32085353.94571
ken,1979,-78123859.10167
ken,1980,-77895605.74822
ken,1981,-8289584.2854
ken,1982,-3387557.1366
ken,1983,-9240119.14547
ken,1984,-3885145.38958
ken,1985,-23429726.54186
ken,1986,-27795339.60726
ken,1987,-8629862.4641
ken,1988,1803111.49427
ken,1989,-60828874.83919
ken,1990,-57081096.17816
ken,1991,-18830976.83572
ken,1992,-6363133.14468
ken,1993,-145655517.11455
ken,1994,-7432412.60237
ken,1995,-30934107.63532
ken,1996,-105913755.0877
ken,1997,-56143650.64039
ken,1998,-14423846.25961
ken,1999,-27391207.59375
ken,2000,-110904550.39976
ken,2001,-5302622.93941
ken,2002,-20202582.10222
ken,2003,-79662930.6168
ken,2004,-41647828.3484
ken,2005,-11524455.86775
ken,2006,-26717027.61172
ken,2007,-693021391.43352
ken,2008,-51818674.63348
ken,2009,-70270865.42916
ken,2010,-176486327.30332
ken,2011,-1364471522.13485
ken,2012,-1141795457.23412
ken,2013,-920208344.62205
ken,2014,-745815917.42728
ken,2015,-377729138.89411
ken,2016,-352629217.53846
ken,2017,-1272397571.85267
ken,2018,-814863336.58011
ken,2019,-461481376.94563
ken,2020,-503912887.44076
kgz,1993,-10000000
kgz,1994,-38178000
kgz,1995,-96090000
kgz,1996,-47238000
kgz,1997,-83820000
kgz,1998,-86606213.38
kgz,1999,-38353927
kgz,2000,6860124.96096
kgz,2001,1093267.12296
kgz,2002,-4661963.54471
kgz,2003,-45544627.8
kgz,2004,-131526535.8917
kgz,2005,-42565248.3
kgz,2006,-182022902.5
kgz,2007,-208942327.6
kgz,2008,-377120091.4
kgz,2009,-189644600
kgz,2010,-455152400
kgz,2011,-689582900
kgz,2012,-277059600
kgz,2013,-619062900
kgz,2014,-230435500
kgz,2015,-1009094000
kgz,2016,-578968800
kgz,2017,78143900
kgz,2018,-139267900
kgz,2019,-336659800
kgz,2020,582405200
khm,1992,-33000000
khm,1993,-54124000
khm,1994,-68900000
khm,1995,-150800000
khm,1996,-293600000
khm,1997,-203700000
khm,1998,-223029982.41385
khm,1999,-223146729.45348
khm,2000,-141910547.77132
khm,2001,-142109476.97622
khm,2002,-139080363.87269
khm,2003,-74319650.55807
khm,2004,-121173229.28178
khm,2005,-374902190.60028
khm,2006,-474827561.65763
khm,2007,-866193487.96115
khm,2008,-794691393.09146
khm,2009,-909520389.35683
khm,2010,-1383735373.14157
khm,2011,-1509718402.26581
khm,2012,-1951922774.67568
khm,2013,-2006202367.55595
khm,2014,-1771407708.33666
khm,2015,-1735043113.24523
khm,2016,-2396841375.10403
khm,2017,-2673226255.43843
khm,2018,-3088669836.70362
khm,2019,-3561195451.55026
khm,2020,-3497632098.9228
kir,1979,0
kir,1980,0
kir,1981,0
kir,1982,0
kir,1983,900888.72741
kir,1984,0
kir,1985,-219289.82231
kir,1986,-106285.25784
kir,1987,-219160.04985
kir,1988,-257049.6585
kir,1989,-180294.6394
kir,1990,-299752.54803
kir,1991,-427651.41606
kir,1992,-406859.82308
kir,1993,769774.77968
kir,1994,-403582.28015
kir,2006,-560902.59585
kir,2007,-1144676.99658
kir,2008,1294501.59162
kir,2009,-4944767.45557
kir,2010,6662197.44973
kir,2011,415900.00464
kir,2012,2453360.91471
kir,2013,-681180.14991
kir,2014,-2485794.11961
kir,2015,941845.93618
kir,2016,-1686369.59247
kir,2017,-660463.74384
kir,2018,1265676.01676
kir,2019,671045.87919
kir,2020,-2512229.96597
kna,1980,-1000000
kna,1981,-900000
kna,1982,-2200000
kna,1983,-13500000
kna,1984,-6000000
kna,1985,-8000000
kna,1986,-9203703.7037
kna,1987,-16648148.14815
kna,1988,-13133333.33333
kna,1989,-40800000
kna,1990,-48785185.18519
kna,1991,-21448148.14815
kna,1992,-12529629.62963
kna,1993,-13759259.25926
kna,1994,-15348148.14815
kna,1995,-20470370.37037
kna,1996,-35174074.07407
kna,1997,-19670370.37037
kna,1998,-31925925.92593
kna,1999,-57737037.03704
kna,2000,-96214814.81481
kna,2001,-88106666.66667
kna,2002,-79771688.88889
kna,2003,-75612162.96296
kna,2004,-55771474.07407
kna,2005,-92994488.88889
kna,2006,-110415630.37037
kna,2007,-134484438.14815
kna,2008,-177906026.66667
kna,2009,-130750839.25926
kna,2010,-116268480
kna,2011,-109632707.03704
kna,2012,-92419222.22222
kna,2013,-110789970.37037
kna,2014,-151252836.69844
kna,2015,-133211670.0967
kna,2016,-124446943.73785
kna,2017,-42107305.10629
kna,2018,-11533449.76989
kna,2019,-36154051.95963
kna,2020,-9957031.02148
kor,1976,-75000000
kor,1977,-73000000
kor,1978,-61000000
kor,1979,0
kor,1980,-4200000
kor,1981,-94100000
kor,1982,63100000
kor,1983,-15400000
kor,1984,-132800000
kor,1985,252500000
kor,1986,586600000
kor,1987,-294300000
kor,1988,-567100000
kor,1989,-660100000
kor,1990,87600000
kor,1991,136000000
kor,1992,374100000
kor,1993,611200000
kor,1994,1453500000
kor,1995,1381400000
kor,1996,2170700000
kor,1997,1110200000
kor,1998,-1768900000
kor,1999,-6759100000
kor,2000,-6667300000
kor,2001,-3778800000
kor,2002,-2037900000
kor,2003,-1991200000
kor,2004,-6098800000
kor,2005,-5313200000
kor,2006,3401200000
kor,2007,13004100000
kor,2008,8349000000
kor,2009,8378600000
kor,2010,18724200000
kor,2011,19874700000
kor,2012,21102800000
kor,2013,15551200000
kor,2014,18724900000
kor,2015,19583000000
kor,2016,17785200000
kor,2017,16156500000
kor,2018,26037800000
kor,2019,25604700000
kor,2020,26067500000
kor,2021,44000100000
kos,2004,-53385314.25512
kos,2005,-133876754.52793
kos,2006,-363111361.40133
kos,2007,-590731476.06153
kos,2008,-502255367.86177
kos,2009,-388555746.401
kos,2010,-439950541.38151
kos,2011,-528270968.79388
kos,2012,-272880457.03739
kos,2013,-331559735.68728
kos,2014,-164374599.69141
kos,2015,-302274785.99072
kos,2016,-196726633.31213
kos,2017,-236712686.84855
kos,2018,-264006090.58194
kos,2019,-211142870.16969
kos,2020,-326127457.96406
kwt,1975,93093069.25467
kwt,1976,109443834.73905
kwt,1977,52343962.83001
kwt,1978,94527322.82999
kwt,1979,-188156229.45106
kwt,1980,406959125.85288
kwt,1981,-150653549.98584
kwt,1982,107672162.952
kwt,1983,240156445.59367
kwt,1984,94574811.79118
kwt,1985,69824681.88064
kwt,1986,247767795.76356
kwt,1987,775129120.9013
kwt,1988,476652537.3236
kwt,1989,993943017.90487
kwt,1990,239205421.98957
kwt,1991,-186443400
kwt,1992,1210684030.79343
kwt,1993,639414574.54414
kwt,1994,-1519181869.02587
kwt,1995,-1028655870.2569
kwt,1996,1392745736.31934
kwt,1997,-988960448.78498
kwt,1998,-1926133344.07855
kwt,1999,-49274892.58073
kwt,2000,-319476753.58372
kwt,2001,-1802194457.87978
kwt,2002,-80285803.86142
kwt,2003,-4892763859.26124
kwt,2004,2557516118.08619
kwt,2005,4907876712.32877
kwt,2006,8089222333.77321
kwt,2007,9672642456.13085
kwt,2008,9096510276.50727
kwt,2009,7468230975.33607
kwt,2010,4585217036.30391
kwt,2011,7513857824.0973
kwt,2012,3868720777.90999
kwt,2013,15214373332.9334
kwt,2014,12622103205.462
kwt,2015,5154974475.20379
kwt,2016,6110599561.98838
kwt,2017,6925158962.32027
kwt,2018,2993147632.14192
kwt,2019,4163565127.17486
kwt,2020,3711974759.05562
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,-2000000
lao,1989,-4000000
lao,1990,-6000000
lao,1991,-6900000
lao,1992,-7800000
lao,1993,-29900000
lao,1994,-59200000
lao,1995,-95100000
lao,1996,-159800000
lao,1997,-91000000
lao,1998,-45900000
lao,1999,-78900000
lao,2000,-33890000
lao,2001,-23904284.13333
lao,2002,-4451297.03111
lao,2003,-19484000.80011
lao,2004,-16917263
lao,2005,-27720000
lao,2006,-187310641
lao,2007,-323520000
lao,2008,-227770000
lao,2009,-318598209.09
lao,2010,-278805903.12
lao,2011,-300743507.13
lao,2012,-634614172.40251
lao,2013,-709968685.74976
lao,2014,-860588563.78657
lao,2015,-1038062946.92912
lao,2016,-920111853.71053
lao,2017,-1683379972.58666
lao,2018,-1358019506.22958
lao,2019,-755524124.24937
lao,2020,-967706086.20204
lbn,2002,-1335760000
lbn,2003,-2249069313.18818
lbn,2004,-1071728097.45821
lbn,2005,-1908003612.40255
lbn,2006,-1799882372.19901
lbn,2007,-2527890757.8597
lbn,2008,-3346465470.38383
lbn,2009,-3677830198.75614
lbn,2010,-3793230221.9322
lbn,2011,-2200405138.59
lbn,2012,-2081123474.7
lbn,2013,-685389871.7
lbn,2014,-1621802593.3
lbn,2015,-1499077656.4
lbn,2016,-1563742343.7
lbn,2017,-1204975686.2
lbn,2018,-2026788723.80327
lbn,2019,-1752043453.93157
lbn,2020,-2807869429.52014
lbr,1979,0
lbr,1980,0
lbr,1981,0
lbr,1982,-749374.52994
lbr,1983,-1057307.16724
lbr,1984,-779521.78069
lbr,1985,348846.76359
lbr,1986,355306.88884
lbr,1987,-829049.40729
lbr,2004,-75351731.64954
lbr,2005,-82802111.43806
lbr,2006,-107856671.53394
lbr,2007,-131637661.59547
lbr,2008,-394536077.40802
lbr,2009,-217803415.73636
lbr,2010,-2064680994.23868
lbr,2011,-2086006933.33333
lbr,2012,-2309981241.25
lbr,2013,-1998675365.66
lbr,2014,-501870828.62042
lbr,2015,-232679832.47378
lbr,2016,-311699760.32288
lbr,2017,-247842983.01405
lbr,2018,-129129754.83329
lbr,2019,-86681700.45968
lby,1977,511736155.29668
lby,1978,730279582.6742
lby,1979,609016691.74911
lby,1980,1135953890.12173
lby,1981,769460071.65794
lby,1982,411075045.38402
lby,1983,326630705.6303
lby,1984,16888867.89445
lby,1985,-119235407.17372
lby,1986,176920553.65892
lby,1987,211090752.29648
lby,1988,-41992370.16271
lby,1989,-90119662.05884
lby,1990,-53676639.76079
lby,1991,81929746.95681
lby,1992,-249686245.87946
lby,1993,-537503309.76862
lby,1994,98459041.34064
lby,1995,157122553.95366
lby,1996,163919500.53256
lby,1997,301389048.55173
lby,1998,383682223.85981
lby,1999,354023690.5142
lby,2000,-43000000
lby,2001,308000000
lby,2002,-281000000
lby,2003,-80000000
lby,2004,-71000000
lby,2005,-910000000
lby,2006,-1590000000
lby,2007,-756200000
lby,2008,1776900000
lby,2009,-206000000
lby,2010,938000000
lby,2011,131000000
lby,2012,2508800000
lby,2013,707700000
lby,2014,-77600000
lby,2015,394900000
lby,2016,439500000
lby,2017,-294500000
lby,2018,275600000
lby,2019,-101900000
lca,1976,-2998465.39058
lca,1977,-13000000
lca,1978,-20600000
lca,1979,-26000000
lca,1980,-30900000
lca,1981,-38200000
lca,1982,-26500000
lca,1983,-10000000
lca,1984,-12000000
lca,1985,-17000000
lca,1986,-14518518.51852
lca,1987,-15000000
lca,1988,-16444444.44444
lca,1989,-26629629.62963
lca,1990,-44785185.18519
lca,1991,-57744444.44444
lca,1992,-40940740.74074
lca,1993,-34162962.96296
lca,1994,-32522222.22222
lca,1995,-32751851.85185
lca,1996,-18414814.81481
lca,1997,-47825925.92593
lca,1998,-83396296.2963
lca,1999,-83151851.85185
lca,2000,-53748148.14815
lca,2001,-58807407.40741
lca,2002,-51935414.81481
lca,2003,-106425925.92593
lca,2004,-76520285.18519
lca,2005,-78233429.62963
lca,2006,-233934733.33333
lca,2007,-271891074.07407
lca,2008,-161210706.2963
lca,2009,-146397591.11111
lca,2010,-121296972.59259
lca,2011,-80860872.22222
lca,2012,-75759324.81481
lca,2013,-83515042.22222
lca,2014,-97876033.71212
lca,2015,-128965525.35938
lca,2016,-149201221.24047
lca,2017,-95694489.90959
lca,2018,-54799198.00376
lca,2019,-32059430.12118
lca,2020,-74237632.37344
lka,1975,-142711.034
lka,1976,0
lka,1977,1218567.2109
lka,1978,-1474392.3733
lka,1979,-46911742.0857
lka,1980,-43010507.2449
lka,1981,-49264554.4202
lka,1982,-63567608.833
lka,1983,-37778897.5011
lka,1984,-32612391.0542
lka,1985,-24798773.3957
lka,1986,-29187872.8782
lka,1987,-58167869.5928
lka,1988,-43623649.2407
lka,1989,-17701413.2432
lka,1990,-42532691.034
lka,1991,-43825645.3195
lka,1992,-121000438.6228
lka,1993,-187581303.615
lka,1994,-158157931.7172
lka,1995,-55995587.566
lka,1996,-119874349.6993
lka,1997,-430056151.833
lka,1998,-193424023.1433
lka,1999,-176410171.3141
lka,2000,-172941409.8305
lka,2001,-171790000
lka,2002,-185050000
lka,2003,-201410000
lka,2004,-227010000
lka,2005,-234000000
lka,2006,-450400000
lka,2007,-548000000
lka,2008,-690500000
lka,2009,-384000000
lka,2010,-435059000
lka,2011,-895920000
lka,2012,-877190942.7278
lka,2013,-867477987.80904
lka,2014,-826805650.51322
lka,2015,-626668319.79023
lka,2016,-660241239.08283
lka,2017,-1300931667.44714
lka,2018,-1546187438.69213
lka,2019,-666103447.71964
lka,2020,-419326632.28695
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,-4493898.80341
lso,1981,-4785894.23169
lso,1982,-3242231.25191
lso,1983,-5053210.87332
lso,1984,-2414764.08844
lso,1985,-4894588.44392
lso,1986,-2254225.62908
lso,1987,-1554086.98819
lso,1988,-19059488.65913
lso,1989,-13736893.7083
lso,1990,-16478706.51642
lso,1991,-7989961.081
lso,1992,-8369826.86671
lso,1993,-15651939.52442
lso,1994,-43268067.99127
lso,1995,-24174395.03028
lso,1996,-29073745.83439
lso,1997,-32675626.13503
lso,1998,-28350349.46377
lso,1999,-22037254.58929
lso,2000,-32402238.30476
lso,2001,-29695295.78237
lso,2002,-28390464.72368
lso,2003,-43946224.78631
lso,2004,-54844339.58021
lso,2005,-15846381.97375
lso,2006,-20996974.05744
lso,2007,-74360469.31353
lso,2008,-11009973.06195
lso,2009,-91349553.10162
lso,2010,-9507301.29576
lso,2011,-61173319.20851
lso,2012,-56653435.23309
lso,2013,-50429031.34063
lso,2014,-94459059.36456
lso,2015,-206514459.9004
lso,2016,-79234548.91313
lso,2017,-42168784.11376
lso,2018,-40874071.93003
lso,2019,-35732593.40881
lso,2020,-29592600.66419
lso,2021,-26632256.63618
ltu,1993,-30175186.84002
ltu,1994,-31304837.63743
ltu,1995,-71555000
ltu,1996,-152275000
ltu,1997,-327600000
ltu,1998,-921325000
ltu,1999,-477837500
ltu,2000,-375175000
ltu,2001,-438725000
ltu,2002,-694779014.95193
ltu,2003,-141984430.91237
ltu,2004,-581715794.27489
ltu,2005,-745018495.8471
ltu,2006,-1739365664.55898
ltu,2007,-1726313223.97124
ltu,2008,-1172513251.32661
ltu,2009,964688371.76676
ltu,2010,-995861483.60173
ltu,2011,-1065438727.77279
ltu,2012,-255287867.83341
ltu,2013,-436800371.87041
ltu,2014,188404473.20926
ltu,2015,-680317054.6872
ltu,2016,-264618974.68632
ltu,2017,-932827114.81428
ltu,2018,-260129818.337
ltu,2019,-1272922205.6177
ltu,2020,-628994646.99211
lux,2002,9185204260.98825
lux,2003,9873464845.94537
lux,2004,786330593.36714
lux,2005,5887909331.59986
lux,2006,-15927131272.0793
lux,2007,70915528899.1071
lux,2008,31760369969.3866
lux,2009,17377315210.2142
lux,2010,-21630958283.065
lux,2011,-34637687968.27
lux,2012,-94508556042.45
lux,2013,-152344673561.26199
lux,2014,37341977363.1392
lux,2015,119959130957.576
lux,2016,23201113452.6535
lux,2017,166208091800.43799
lux,2018,-23491577697.7983
lux,2019,79183012225.3297
lux,2020,9513945020.89639
lux,2021,94046717177.7876
lva,1992,-27291249
lva,1993,-49624000
lva,1994,-279076000
lva,1995,-244594000
lva,1996,-378705000
lva,1997,-514970000
lva,1998,-302900000
lva,1999,-330600000
lva,2000,-317259071.48883
lva,2001,-89220707.2028
lva,2002,-206816279.73456
lva,2003,-230780324.27559
lva,2004,-506537386.65224
lva,2005,-584119480.42005
lva,2006,-1493147462.25413
lva,2007,-1944010189.55102
lva,2008,-1091444008.28446
lva,2009,-43651066.40782
lva,2010,-372158418.32612
lva,2011,-1411691737.49323
lva,2012,-919475458.84926
lva,2013,-494130035.32219
lva,2014,-349596498.12868
lva,2015,-669889910.96065
lva,2016,-90059355.44773
lva,2017,-580861850.24459
lva,2018,-743136042.58242
lva,2019,-999508341.77489
lva,2020,-753346998.90506
lva,2021,-1973134882.90043
mac,2002,-345586984.39438
mac,2003,-521477775.45732
mac,2004,-848534134.87307
mac,2005,-1709742676.21007
mac,2006,-2258215301.07643
mac,2007,-5012529274.13947
mac,2008,-3137936045.95132
mac,2009,-180747531.08711
mac,2010,-3909355168.77615
mac,2011,-1389744506.63064
mac,2012,-2543347558.56593
mac,2013,-1512066055.11753
mac,2014,-1066297903.91767
mac,2015,-658054977.71065
mac,2016,-1933341205.92089
mac,2017,746730198.37276
mac,2018,-1772934440.67962
mac,2019,-5181673130.78119
mac,2020,8832410216.0384
mar,1975,0
mar,1976,-38014962.74319
mar,1977,-7994056.2729
mar,1978,-11759988.24283
mar,1979,-7437548.63717
mar,1980,-89416222.58951
mar,1981,-58581335.99124
mar,1982,-79528177.10369
mar,1983,-46123623.5046
mar,1984,-46989196.555
mar,1985,-19975166.85981
mar,1986,-549182.4961
mar,1987,-59574900.78327
mar,1988,-84661627.57411
mar,1989,-167056032.10115
mar,1990,-165122977.79454
mar,1991,-294720641.35622
mar,1992,-390026792.38101
mar,1993,-468344575.78386
mar,1994,-527018385.3352
mar,1995,-320131674.74005
mar,1996,-327104246.83846
mar,1997,-1070734311.78126
mar,1998,-312772796.61031
mar,1999,-831461799.15638
mar,2000,-368034434.70686
mar,2001,-2727503157.35459
mar,2002,-452026889.07877
mar,2003,-2300216340.41545
mar,2004,-862403291.0284
mar,2005,-1596494477.92054
mar,2006,-2009915949.59256
mar,2007,-2193821739.53846
mar,2008,-2150359074.57182
mar,2009,-1491300236.00916
mar,2010,-660647769.95762
mar,2011,-2273339953.13492
mar,2012,-2482391450.72453
mar,2013,-2916210628.14207
mar,2014,-3094163538.98726
mar,2015,-2596320889.57118
mar,2016,-1574253170.02358
mar,2017,-1667949424.60087
mar,2018,-2763517824.5115
mar,2019,-827687174.65304
mar,2020,-1269586216.75671
mda,1994,-11568000
mda,1995,-66390000
mda,1996,-23180000
mda,1997,-78290000
mda,1998,-76240000
mda,1999,-37830000
mda,2000,-127460000
mda,2001,-103320000
mda,2002,-83600000
mda,2003,-73640000
mda,2004,-147790000
mda,2005,-190860000
mda,2006,-259400000
mda,2007,-523900000
mda,2008,-695380000
mda,2009,-268740000
mda,2010,-290090000
mda,2011,-337150000
mda,2012,-224600000
mda,2013,-211120000
mda,2014,-305070000
mda,2015,-218560000
mda,2016,-74110000
mda,2017,-138650000
mda,2018,-259110000
mda,2019,-467930000
mda,2020,-151720000
mdg,1974,-13709798.87102
mdg,1975,-4572770.62886
mdg,1976,-1381044.46729
mdg,1977,2767842.15201
mdg,1978,3678181.295
mdg,1979,6581395.80526
mdg,1980,0
mdg,1981,0
mdg,1982,0
mdg,1983,0
mdg,1984,0
mdg,1985,0
mdg,1986,0
mdg,1987,0
mdg,1988,0
mdg,1989,-12816215.16274
mdg,1990,-22387360.45547
mdg,1991,-13681239.64781
mdg,1992,-21132352.15222
mdg,1993,-15357022.02314
mdg,1994,-5728097.91776
mdg,1995,-9710167.97434
mdg,1996,-10161891.79773
mdg,1997,-14005421.12596
mdg,1998,-16635429.8022
mdg,1999,-58385285.91492
mdg,2000,-82952580.7055
mdg,2001,-93059224
mdg,2002,-14661798.07206
mdg,2003,-12874087
mdg,2004,-52910748
mdg,2005,-50491148.45181
mdg,2006,-283514722.206
mdg,2007,-750911262.47382
mdg,2008,-1089899434.79648
mdg,2009,-1267146401.25222
mdg,2010,-868739719.30793
mdg,2011,-773203075.70459
mdg,2012,-778360509.80776
mdg,2013,-550243247.26813
mdg,2014,-336112072.46179
mdg,2015,-246135354.48003
mdg,2016,-451114994.40896
mdg,2017,-358890886.25693
mdg,2018,-494140097.61829
mdg,2019,-372693195.44409
mdg,2020,-239373734.5857
mdv,1977,0
mdv,1978,0
mdv,1979,0
mdv,1980,0
mdv,1981,0
mdv,1982,0
mdv,1983,0
mdv,1984,0
mdv,1985,0
mdv,1986,-5400000
mdv,1987,-5100000
mdv,1988,-1200000
mdv,1989,-4400000
mdv,1990,-5600000
mdv,1991,-6500000
mdv,1992,-6600000
mdv,1993,-6900000
mdv,1994,-8742866.20113
mdv,1995,-7230710.76205
mdv,1996,-9315251.94974
mdv,1997,-11408883.39897
mdv,1998,-11517966.62397
mdv,1999,-12322250
mdv,2000,-22312447.82488
mdv,2001,-20541053.25658
mdv,2002,-24718599.76905
mdv,2003,-31774435.56841
mdv,2004,-52933701.72809
mdv,2005,-52991121.05807
mdv,2006,-63826812.89399
mdv,2007,-132432080.78558
mdv,2008,-181255431.77241
mdv,2009,-157963586.7742
mdv,2010,-216468945.67527
mdv,2011,-423530663.95375
mdv,2012,-227976866.7189
mdv,2013,-360816336.21079
mdv,2014,-333375218.03433
mdv,2015,-297975993.39253
mdv,2016,-456639057.30469
mdv,2017,-457808313.56654
mdv,2018,-575658028.15219
mdv,2019,-961037565.723
mdv,2020,-440711709.43509
mex,1979,-1332000000
mex,1980,-2090000000
mex,1981,-3078000000
mex,1982,-1901000000
mex,1983,-2192000000
mex,1984,-1542000000
mex,1985,-1984000000
mex,1986,-2400000000
mex,1987,-2634000000
mex,1988,-2879000000
mex,1989,-3174000000
mex,1990,-2634000000
mex,1991,-4762000000
mex,1992,-4393000000
mex,1993,-4389000000
mex,1994,-10972500000
mex,1995,-9526290000
mex,1996,-9185600000
mex,1997,-12829800000
mex,1998,-12756764558
mex,1999,-13941043232
mex,2000,-18382284821
mex,2001,-25656063323
mex,2002,-23164330414
mex,2003,-16970050154
mex,2004,-20484147695
mex,2005,-19544163986
mex,2006,-15465582456
mex,2007,-22778442564
mex,2008,-29094768640
mex,2009,-7993446976
mex,2010,-12633332224
mex,2011,-12270483542
mex,2012,563670680
mex,2013,-32785647563
mex,2014,-23017942317
mex,2015,-24844991873
mex,2016,-31013330700
mex,2017,-30294215875
mex,2018,-25578925302
mex,2019,-23629092614
mex,2020,-24990967898
mhl,2005,-3279622.36155
mhl,2006,1063238.27541
mhl,2007,-6987311.98779
mhl,2008,-5694746.71578
mhl,2009,-14649434.95645
mhl,2010,9356673.13182
mhl,2011,4380881.13768
mhl,2012,-21373811.80807
mhl,2013,-32548149.32459
mhl,2014,-9047685.07797
mhl,2015,5393638.49927
mhl,2016,3055847.44888
mhl,2017,-5835497.47969
mhl,2018,-9752051.3625
mkd,1996,-11210000
mkd,1997,-15740000
mkd,1998,-150471986.6
mkd,1999,-88103282.42024
mkd,2000,-215659425.15808
mkd,2001,-446259474.3984
mkd,2002,-105470077.4194
mkd,2003,-117462646.232
mkd,2004,-321867240.54
mkd,2005,-94231130.452
mkd,2006,-423961768.8788
mkd,2007,-700150747.7
mkd,2008,-600501725.12577
mkd,2009,-185527828.146
mkd,2010,-206856816.098
mkd,2011,-473912886.799
mkd,2012,-165503585.32756
mkd,2013,-304975976.33407
mkd,2014,-261389583.67966
mkd,2015,-230313801.40373
mkd,2016,-349364660.85513
mkd,2017,-198538131.47801
mkd,2018,-713258114.34233
mkd,2019,-403968143.51629
mkd,2020,-172914480.25697
mkd,2021,-510243515.98718
mli,1975,-2006412.11665
mli,1976,5042885.57216
mli,1977,4965815.51796
mli,1978,9749359.03601
mli,1979,-3055636.4034
mli,1980,-2366532.81014
mli,1981,-3680103.97992
mli,1982,-1521577.86376
mli,1983,-3149060.49492
mli,1984,-10069648.42169
mli,1985,-2893628.24871
mli,1986,8374099.22913
mli,1987,5989287.91098
mli,1988,-7050570.95296
mli,1989,-6363470.80392
mli,1990,-5729716.32403
mli,1991,-1205216.85001
mli,1992,21874496.99455
mli,1993,-4061271.09744
mli,1994,-17416999.66817
mli,1995,-111429781.43138
mli,1996,-43238969.63644
mli,1997,-69770664.573
mli,1998,-8883776.98981
mli,1999,-1350180.31393
mli,2000,-78622040.0303
mli,2001,-104556582.72095
mli,2002,-243374341.94918
mli,2003,-131131811.53762
mli,2004,-100400495.9967
mli,2005,-224937162.50227
mli,2006,-70287517.01712
mli,2007,-65561615.88426
mli,2008,-180425992.20728
mli,2009,-752381348.40584
mli,2010,-398893065.3991
mli,2011,-552491796.87854
mli,2012,-381893212.00146
mli,2013,-305085067.33563
mli,2014,-143599549.23182
mli,2015,-193153992.70628
mli,2016,-259460805.11513
mli,2017,-548238352.90979
mli,2018,-467005894.22793
mli,2019,-858067844.24657
mli,2020,-535696816.0857
mlt,1971,-11544861.49362
mlt,1972,-4455199.05424
mlt,1973,-5151890.3962
mlt,1974,-10636044.11097
mlt,1975,-15853077.5307
mlt,1976,-14113136.42294
mlt,1977,-18469880.91695
mlt,1978,-21536997.85029
mlt,1979,-16179875.62747
mlt,1980,-26633728.41307
mlt,1981,-39048273.85265
mlt,1982,-20866569.25909
mlt,1983,-24511551.51071
mlt,1984,-26245343.39216
mlt,1985,-18970276.35464
mlt,1986,-21883369.28478
mlt,1987,-19392652.98246
mlt,1988,-40803167.53478
mlt,1989,-51651039.83586
mlt,1990,-45794392.52336
mlt,1991,-76982451.25564
mlt,1992,-39542418.76313
mlt,1993,-55536469.75938
mlt,1994,-152722360.68685
mlt,1995,-128028682.02282
mlt,1996,-220267436.46258
mlt,1997,-48274590.1132
mlt,1998,-262359094.95776
mlt,1999,-798356446.04273
mlt,2000,-580061271.87918
mlt,2001,-230630625.66182
mlt,2002,400886545.97663
mlt,2003,-431835449.20272
mlt,2004,-2154816799.72497
mlt,2005,-10831035016.286
mlt,2006,-10175018039.4358
mlt,2007,-20952009022.2566
mlt,2008,1324826782.27523
mlt,2009,-7546242128.61998
mlt,2010,-5915461797.19086
mlt,2011,-12184948810.8852
mlt,2012,-11577188677.92
mlt,2013,-9280562795.71736
mlt,2014,-8869926227.81762
mlt,2015,-10232703292.3803
mlt,2016,-9410911823.22092
mlt,2017,-10828869949.1914
mlt,2018,-11581806783.0357
mlt,2019,-10868221423.6604
mlt,2020,-11124455445.7808
mmr,1976,0
mmr,1977,0
mmr,1978,0
mmr,1979,0
mmr,1980,0
mmr,1981,0
mmr,1982,0
mmr,1983,0
mmr,1984,0
mmr,1985,0
mmr,1986,0
mmr,1987,0
mmr,1988,0
mmr,1989,-7806630.41153
mmr,1990,-161144560.31489
mmr,1991,-238056791.87386
mmr,1992,-171558719.97406
mmr,1993,-104674233.14237
mmr,1994,-126091858.49119
mmr,1995,-277199199.50905
mmr,1996,-310437074.89039
mmr,1997,-387184136.00094
mmr,1998,-314450998.90785
mmr,1999,-253110104.66411
mmr,2000,-254789765.46947
mmr,2001,-208303564.37207
mmr,2002,-150511225.81387
mmr,2003,-248882510.02637
mmr,2004,-211364294.97575
mmr,2005,-234904379.0276
mmr,2006,-275812653.01139
mmr,2007,-709922015.3098
mmr,2008,-863880447.31283
mmr,2009,-1078972200.98264
mmr,2010,-901133534.8768
mmr,2011,-2519813313.27459
mmr,2012,-1333856137.27031
mmr,2013,-2254603965.49345
mmr,2014,-2175015283.77713
mmr,2015,-4083839111.71186
mmr,2016,-3278096409.87385
mmr,2017,-4804272487.31986
mmr,2018,-1768195522.55912
mmr,2019,-1735589412.93376
mne,2007,-778132752.2325
mne,2008,-864994187.52709
mne,2009,-1504474110.80253
mne,2010,-731120045.70587
mne,2011,-538667586.96957
