geo,time,ne_con_govt_kd_zg
mar,1965,-6.37265
mar,1966,4.36579
mar,1967,4.60747
mar,1968,9.89336
mar,1969,1.19347
mar,1970,7.60873
mar,1971,8.12351
mar,1972,2.89895
mar,1973,-1.56136
mar,1974,16.27448
mar,1975,34.56604
mar,1976,44.34547
mar,1977,-0.07678
mar,1978,1.2047
mar,1979,6.48024
mar,1980,-6.11007
mar,1981,-1.4285
mar,1982,3.08357
mar,1983,-11.5774
mar,1984,-3.57788
mar,1985,11.19987
mar,1986,8.63603
mar,1987,0.88285
mar,1988,5.44521
mar,1989,-6.80562
mar,1990,-9.10154
mar,1991,-1.53528
mar,1992,-4.39095
mar,1993,2.16011
mar,1994,2.20897
mar,1995,0.95442
mar,1996,-5.5557
mar,1997,0.33276
mar,1998,-2.24392
mar,1999,6.80465
mar,2000,2.25083
mar,2001,4.8681
mar,2002,0.99405
mar,2003,1.46686
mar,2004,4.71255
mar,2005,3.96663
mar,2006,3.38282
mar,2007,4.92152
mar,2008,4.23588
mar,2009,12.1891
mar,2010,0.91927
mar,2011,3.36238
mar,2012,21.57288
mar,2013,-7.04375
mar,2014,2.06909
mar,2015,2.37
mar,2016,1.54261
mar,2017,2.05665
mar,2018,2.70612
mar,2019,4.73624
mar,2020,1.69711
mda,1996,-8.60464
mda,1997,17.71415
mda,1998,-18.60315
mda,1999,-38.25666
mda,2000,-1.2488
mda,2001,-6.23351
mda,2002,30.28748
mda,2003,2.17794
mda,2004,-17.59488
mda,2005,14.54546
mda,2006,9.18291
mda,2007,5.30701
mda,2008,5.03763
mda,2009,-2.03645
mda,2010,-1.09996
mda,2011,0.29507
mda,2012,0.68659
mda,2013,-0.73915
mda,2014,-2.05714
mda,2015,-1.37774
mda,2016,0.64457
mda,2017,1.1
mda,2018,-0.23574
mda,2019,0.52517
mda,2020,-0.47332
mdg,1961,16.61204
mdg,1962,15.64333
mdg,1963,-1.69152
mdg,1964,-4.17627
mdg,1965,-1.02594
mdg,1966,1.2955
mdg,1967,4.60363
mdg,1968,9.29077
mdg,1969,1.78948
mdg,1970,1.3187
mdg,1971,17.57037
mdg,1972,-8.85622
mdg,1973,-7.6922
mdg,1974,-4.1666
mdg,1975,2.05991
mdg,1976,4.93228
mdg,1977,0.6414
mdg,1978,5.73219
mdg,1979,14.25734
mdg,1980,43.72191
mdg,1981,-21.83886
mdg,1982,0.34084
mdg,1983,7.20605
mdg,1984,-17.50339
mdg,1985,2.45803
mdg,1986,-0.58514
mdg,1987,7.06298
mdg,1988,-4.17812
mdg,1989,5.67986
mdg,1990,-2.71444
mdg,1991,-6.91964
mdg,1992,-1.61871
mdg,1993,-1.52346
mdg,1994,-4.9505
mdg,1995,2.86458
mdg,1996,-3.79747
mdg,1997,14.47368
mdg,1998,-2.29885
mdg,1999,-3.52941
mdg,2000,4.87805
mdg,2001,20.34884
mdg,2002,-13.52657
mdg,2003,29.37099
mdg,2004,-11.41368
mdg,2005,12.24691
mdg,2006,-11.58885
mdg,2007,41.46679
mdg,2008,-15.98861
mdg,2009,-13.88387
mdg,2010,-5.15203
mdg,2011,2.37321
mdg,2012,-0.17862
mdg,2013,2.47103
mdg,2014,2.89444
mdg,2015,0.51781
mdg,2016,-0.28885
mdg,2017,13.91591
mdg,2018,-36.60311
mdg,2019,0.02327
mdg,2020,24.34922
mdv,2015,3.72315
mdv,2016,3.29629
mdv,2017,-10.2265
mdv,2018,8.94449
mdv,2019,-4.31645
mdv,2020,5.36854
mex,1961,7.50443
mex,1962,15.29684
mex,1963,12.37621
mex,1964,12.22335
mex,1965,34.05202
mex,1966,9.40408
mex,1967,6.60268
mex,1968,9.98065
mex,1969,5.65922
mex,1970,9.07502
mex,1971,10.45441
mex,1972,12.13759
mex,1973,9.31049
mex,1974,6.62044
mex,1975,12.6665
mex,1976,6.86305
mex,1977,-0.01054
mex,1978,9.44589
mex,1979,9.58378
mex,1980,9.54461
mex,1981,10.26741
mex,1982,2.03102
mex,1983,2.72345
mex,1984,6.58954
mex,1985,0.90449
mex,1986,1.47902
mex,1987,-1.20572
mex,1988,-0.50069
mex,1989,-0.14377
mex,1990,2.32171
mex,1991,3.92243
mex,1992,2.31456
mex,1993,2.02647
mex,1994,3.00335
mex,1995,-1.08259
mex,1996,-0.02034
mex,1997,4.84087
mex,1998,1.40475
mex,1999,5.22964
mex,2000,3.1205
mex,2001,-2.72895
mex,2002,0.34452
mex,2003,-0.15543
mex,2004,-0.97108
mex,2005,2.25579
mex,2006,2.70757
mex,2007,1.82283
mex,2008,2.92633
mex,2009,2.93943
mex,2010,2.28321
mex,2011,3.03536
mex,2012,3.36324
mex,2013,0.54257
mex,2014,2.61314
mex,2015,1.90184
mex,2016,2.59816
mex,2017,0.6652
mex,2018,2.85671
mex,2019,-1.26593
mex,2020,2.32944
mhl,2005,1.77951
mhl,2006,3.81226
mhl,2007,5.57453
mhl,2008,-3.03519
mhl,2009,-0.87331
mhl,2010,-0.65104
mhl,2011,0.45572
mhl,2012,5.59979
mhl,2013,0.252
mhl,2014,-5.80946
mhl,2015,4.74553
mhl,2016,8.40242
mhl,2017,1.42789
mhl,2018,5.78658
mhl,2019,6.43816
mhl,2020,-12.33562
mkd,1991,0
mkd,1992,-10.57555
mkd,1993,-3.88467
mkd,1994,-1.14481
mkd,1995,5.70556
mkd,1996,0.17257
mkd,1997,-2.39968
mkd,1998,3.78769
mkd,1999,4.36775
mkd,2000,-2.59954
mkd,2001,35.45968
mkd,2002,-15.75927
mkd,2003,-14.27463
mkd,2004,-0.6861
mkd,2005,1.13857
mkd,2006,5.21614
mkd,2007,3.741
mkd,2008,10.17783
mkd,2009,0.16323
mkd,2010,-3.62518
mkd,2011,1.19058
mkd,2012,2.4367
mkd,2013,0.48773
mkd,2014,3.02317
mkd,2015,3.91369
mkd,2016,-4.88967
mkd,2017,-2.56239
mkd,2018,1.52945
mkd,2019,2.49478
mkd,2020,6.53681
mli,1986,3.03148
mli,1987,-4.53054
mli,1988,6.91981
mli,1989,2.1058
mli,1990,-4.51862
mli,1991,-7.73354
mli,1992,-0.42741
mli,1993,-9.21545
mli,1994,-18.34762
mli,1995,-6.14161
mli,1996,20.99113
mli,1997,8.76287
mli,1998,82.55978
mli,1999,-7.10241
mli,2000,9.35131
mli,2001,7.97598
mli,2002,6.96652
mli,2003,1.11463
mli,2004,6.18874
mli,2005,2.23908
mli,2006,-0.49374
mli,2007,6.53298
mli,2008,7.81523
mli,2009,2.76429
mli,2010,7.4165
mli,2011,12.20378
mli,2012,-14.48353
mli,2013,7.50793
mli,2014,6.4887
mli,2015,8.67783
mli,2016,6.38552
mli,2017,4.86293
mli,2018,2
mli,2019,4
mli,2020,4.5
mlt,2001,0.91781
mlt,2002,2.72038
mlt,2003,2.80954
mlt,2004,0.18794
mlt,2005,-1.28706
mlt,2006,3.73871
mlt,2007,1.3142
mlt,2008,12.85585
mlt,2009,-3.54394
mlt,2010,0.57752
mlt,2011,3.09901
mlt,2012,4.22106
mlt,2013,0.12653
mlt,2014,6.79304
mlt,2015,2.53839
mlt,2016,-3.37268
mlt,2017,1.60749
mlt,2018,12.11612
mlt,2019,13.83488
mlt,2020,16.14611
mmr,2017,0.93889
mmr,2018,2.23643
mmr,2019,4.75599
mmr,2020,2
mne,2007,10.76063
mne,2008,1.6004
mne,2009,0.58385
mne,2010,-0.35402
mne,2011,-0.30966
mne,2012,2.96789
mne,2013,1.31545
mne,2014,1.37664
mne,2015,1.91019
mne,2016,0.84775
mne,2017,-1.37837
mne,2018,6.29667
mne,2019,0.99149
mne,2020,0.77684
mng,2011,15.33186
mng,2012,19.87383
mng,2013,15.81345
mng,2014,12.19683
mng,2015,-4.70603
mng,2016,13.26737
mng,2017,-2.35076
mng,2018,1.08603
mng,2019,12.25339
mng,2020,14.61821
moz,1981,21.06993
moz,1982,-6.27318
moz,1983,9.07617
moz,1984,-38.50635
moz,1985,-12.00263
moz,1986,-19.74469
moz,1987,2.31023
moz,1988,8.56892
moz,1989,21.76163
moz,1990,-2.69539
moz,1991,-10.11652
moz,1992,0.93052
moz,1993,24.05246
moz,1994,45.8214
moz,1995,-49.43038
moz,1996,1.55406
moz,1997,20.9943
moz,1998,20.00027
moz,1999,10.83854
moz,2000,11.21046
moz,2001,16.33134
moz,2002,25.36658
moz,2003,8.72218
moz,2004,9.14588
moz,2005,5.30552
moz,2006,10.20999
moz,2007,7.17455
moz,2008,7.42426
moz,2009,7.63139
moz,2010,11.35257
moz,2011,14.35646
moz,2012,15.35361
moz,2013,21.05547
moz,2014,18.28752
moz,2015,8.27009
moz,2016,20.23355
moz,2017,3.18977
moz,2018,-5.8358
moz,2019,3.56467
moz,2020,-19.25857
mrt,1965,2.36221
mrt,1966,-5.26969
mrt,1967,-12.39316
mrt,1968,-6.88312
mrt,1969,11.76998
mrt,1970,9.15156
mrt,1971,4.98686
mrt,1972,16.32328
mrt,1973,1.14633
mrt,1974,15.32211
mrt,1975,19.33388
mrt,1976,49.84507
mrt,1977,0.67771
mrt,1978,-13.60161
mrt,1979,-11.82422
mrt,1980,5.75389
mrt,1981,-6.61344
mrt,1982,-19.2347
mrt,1983,6.76493
mrt,1984,-9.8955
mrt,1985,-3.67917
mrt,1986,-14.22304
mrt,1987,7.65859
mrt,1988,5.09983
mrt,1989,4.24645
mrt,1990,-2.81232
mrt,1991,-25.06781
mrt,1992,-25.06781
mrt,1993,2.22941
mrt,1994,-0.6189
mrt,1995,-2.08309
mrt,1996,6.82401
mrt,1997,0.19468
mrt,1998,15.52359
mrt,1999,4.63144
mrt,2000,-0.0822
mrt,2001,-0.34087
mrt,2002,3.87404
mrt,2003,2.4799
mrt,2004,5.74513
mrt,2005,-4.53209
mrt,2006,2.88126
mrt,2007,2.85485
mrt,2008,5.7674
mrt,2009,3.12885
mrt,2010,3.17419
mrt,2011,-9.08373
mrt,2012,15.4858
mrt,2013,1.26033
mrt,2014,4.56651
mrt,2015,6.02597
mrt,2016,2.65616
mrt,2017,5.56217
mrt,2018,-3.43907
mrt,2019,0.97947
mrt,2020,9.21655
mus,1977,5.03145
mus,1978,4.04192
mus,1979,-1.8705
mus,1980,0.87976
mus,1981,3.63372
mus,1982,1.96353
mus,1983,2.52463
mus,1984,3.72372
mus,1985,0
mus,1986,1.62131
mus,1987,7.00855
mus,1988,5.18519
mus,1989,3.62173
mus,1990,6.60194
mus,1991,5.89902
mus,1992,5.26243
mus,1993,6.28228
mus,1994,3.46344
mus,1995,3.78888
mus,1996,5.99105
mus,1997,-5.5217
mus,1998,4.10295
mus,1999,5.8003
mus,2000,8.82988
mus,2001,3.99004
mus,2002,6.08008
mus,2003,2.66996
mus,2004,4.17023
mus,2005,4.33999
mus,2006,4.29993
mus,2007,-2.87801
mus,2008,-0.41616
mus,2009,5.32543
mus,2010,2.59965
mus,2011,2.56943
mus,2012,2.77241
mus,2013,1.75108
mus,2014,4.56057
mus,2015,3.06075
mus,2016,2.85274
mus,2017,1.55829
mus,2018,4.2191
mus,2019,1.98122
mus,2020,-1.17714
mys,1961,7.71906
mys,1962,5.74564
mys,1963,10.74481
mys,1964,15.49064
mys,1965,8.54415
mys,1966,11.30167
mys,1967,0.75069
mys,1968,0.23529
mys,1969,2.66041
mys,1970,13.18597
mys,1971,8.38384
mys,1972,16.89966
mys,1973,4.57081
mys,1974,14.91741
mys,1975,6.78903
mys,1976,8.49037
mys,1977,9.83011
mys,1978,5.83942
mys,1979,1.72414
mys,1980,25.10089
mys,1981,13.34193
mys,1982,8.74318
mys,1983,4.57495
mys,1984,-4.89538
mys,1985,-0.87368
mys,1986,1.26367
mys,1987,1.46812
mys,1988,7.35489
mys,1989,3.72287
mys,1990,5.88279
mys,1991,11.74485
mys,1992,4.93423
mys,1993,8.42679
mys,1994,7.86592
mys,1995,6.06154
mys,1996,0.7301
mys,1997,5.68329
mys,1998,-8.89312
mys,1999,17.07961
mys,2000,1.63083
mys,2001,15.70289
mys,2002,11.88988
mys,2003,8.60731
mys,2004,7.64247
mys,2005,6.49974
mys,2006,5.4883
mys,2007,7.331
mys,2008,6.87168
mys,2009,4.94261
mys,2010,2.75925
mys,2011,14.1631
mys,2012,5.43044
mys,2013,5.80593
mys,2014,4.36054
mys,2015,4.533
mys,2016,1.05082
mys,2017,5.66051
mys,2018,3.39339
mys,2019,1.7938
mys,2020,3.94789
nam,1981,25.27949
nam,1982,3.09262
nam,1983,1.24674
nam,1984,1.90331
nam,1985,9.45047
nam,1986,2.06879
nam,1987,0.23813
nam,1988,3.78003
nam,1989,-2.32697
nam,1990,5.99998
nam,1991,11.78095
nam,1992,6.69918
nam,1993,0.69852
nam,1994,1.57531
nam,1995,2.69592
nam,1996,2.59375
nam,1997,4.03615
nam,1998,3.0761
nam,1999,4.47357
nam,2000,1.26982
nam,2001,2.90756
nam,2002,-2.57553
nam,2003,3.13651
nam,2004,4.96875
nam,2005,-5.91914
nam,2006,10.98166
nam,2007,12.57129
nam,2008,10.23644
nam,2009,3.84101
nam,2010,1.0065
nam,2011,6.67235
nam,2012,3.26479
nam,2013,4.81606
nam,2014,4.38049
nam,2015,12.11289
nam,2016,1.07441
nam,2017,-2.08391
nam,2018,-0.24543
nam,2019,1.47422
nam,2020,-1.53472
ner,1991,-1.25633
ner,1992,2.54858
ner,1993,5.82112
ner,1994,-7.72571
ner,1995,5.7546
ner,1996,-14.27546
ner,1997,9.77929
ner,1998,12.95952
ner,1999,2.4179
ner,2000,-3.03595
ner,2001,2.45261
ner,2002,3.06598
ner,2003,2.32553
ner,2004,-8.47953
ner,2005,4.94028
ner,2006,5.65722
ner,2007,3.73719
ner,2008,14.00102
ner,2009,10.3393
ner,2010,-6.39567
ner,2011,6.20631
ner,2012,4.13671
ner,2013,5.12203
ner,2014,24.08629
ner,2015,-2.24415
ner,2016,-0.81501
ner,2017,3.93541
ner,2018,4.81041
ner,2019,8.10306
ner,2020,3.7105
nga,1982,2.33512
nga,1983,2.28183
nga,1984,2.23093
nga,1985,2.18224
nga,1986,2.13564
nga,1987,2.09098
nga,1988,2.04816
nga,1989,2.00705
nga,1990,1.96756
nga,1991,1.05952
nga,1992,2.87644
nga,1993,2.89457
nga,1994,1.42739
nga,1995,-0.05851
nga,1996,2.89401
nga,1997,1.72937
nga,1998,1.69997
nga,1999,1.67156
nga,2000,1.64408
nga,2001,-12.0786
nga,2002,5.7791
nga,2003,-23.92624
nga,2004,565.53883
nga,2005,10.46888
nga,2006,35.75064
nga,2007,90.75034
nga,2008,4.42668
nga,2009,-8.07509
nga,2010,17.84247
nga,2011,4.57358
nga,2012,-1.98196
nga,2013,-10.25741
nga,2014,-7.01454
nga,2015,-11.8973
nga,2016,-15.11603
nga,2017,-7.98878
nga,2018,33.1644
nga,2019,8.78314
nga,2020,61.57662
nic,1961,6.29929
nic,1962,5.36952
nic,1963,-10.1362
nic,1964,9.24838
nic,1965,7.91808
nic,1966,0.08745
nic,1967,11.83923
nic,1968,-3.46875
nic,1969,5.1473
nic,1970,9.05172
nic,1971,2.6821
nic,1972,9.98075
nic,1973,-7.1
nic,1974,11.20156
nic,1975,18.79122
nic,1976,10.84288
nic,1977,6.04209
nic,1978,23.16825
nic,1979,7.10265
nic,1980,34.7709
nic,1981,13.43375
nic,1982,16.9048
nic,1983,37.0642
nic,1984,17.30269
nic,1985,7.0003
nic,1986,4.00081
nic,1987,5.00046
nic,1988,-39.28624
nic,1989,-21.01481
nic,1990,33.9807
nic,1991,-34.07942
nic,1992,-10.89758
nic,1993,-3.29739
nic,1994,-2.67264
nic,1995,7.82741
nic,1996,0.14175
nic,1997,-3.23029
nic,1998,4.2223
nic,1999,11.02644
nic,2000,1.94451
nic,2001,-0.10157
nic,2002,-0.97849
nic,2003,4.98462
nic,2004,3.51278
nic,2005,4.70963
nic,2006,1.91799
nic,2007,-0.74904
nic,2008,7.84884
nic,2009,1.82977
nic,2010,2.18885
nic,2011,3.63138
nic,2012,4.07614
nic,2013,5.40366
nic,2014,5.99422
nic,2015,5.56015
nic,2016,8.23967
nic,2017,1.57386
nic,2018,-2.2975
nic,2019,1.09738
nic,2020,3.0833
nld,1970,5.92497
nld,1971,5.4052
nld,1972,3.42574
nld,1973,2.06647
nld,1974,2.46342
nld,1975,3.71498
nld,1976,4.6613
nld,1977,4.81617
nld,1978,3.00911
nld,1979,3.73915
nld,1980,8.90111
nld,1981,2.49274
nld,1982,1.78944
nld,1983,3.02799
nld,1984,-0.63103
nld,1985,3.91139
nld,1986,1.34872
nld,1987,3.92365
nld,1988,1.20871
nld,1989,1.49355
nld,1990,2.23154
nld,1991,2.58718
nld,1992,2.54609
nld,1993,2.17452
nld,1994,2.04755
nld,1995,2.5086
nld,1996,-1.24486
nld,1997,3.18618
nld,1998,4.00041
nld,1999,2.17847
nld,2000,3.30273
nld,2001,4.50005
nld,2002,4.36338
nld,2003,2.7781
nld,2004,-0.47344
nld,2005,1.21465
nld,2006,8.32607
nld,2007,3.12502
nld,2008,3.21143
nld,2009,4.68001
nld,2010,0.92155
nld,2011,-0.41551
nld,2012,-1.15738
nld,2013,0.01883
nld,2014,0.55717
nld,2015,-0.0777
nld,2016,1.34955
nld,2017,0.92598
nld,2018,1.72321
nld,2019,2.78934
nld,2020,1.00233
nor,1971,6.935
nor,1972,4.57591
nor,1973,5.02866
nor,1974,3.59527
nor,1975,7.52572
nor,1976,6.13509
nor,1977,4.1562
nor,1978,4.92036
nor,1979,5.08581
nor,1980,4.36465
nor,1981,3.39029
nor,1982,2.46768
nor,1983,3.01611
nor,1984,1.51834
nor,1985,2.67846
nor,1986,2.21269
nor,1987,4.25999
nor,1988,-0.9855
nor,1989,3.12332
nor,1990,4.48433
nor,1991,5.83205
nor,1992,6.06221
nor,1993,3.626
nor,1994,1.44078
nor,1995,0.33964
nor,1996,2.81964
nor,1997,2.91125
nor,1998,3.54497
nor,1999,3.15008
nor,2000,2.10524
nor,2001,4.0027
nor,2002,3.61677
nor,2003,1.21575
nor,2004,1.21479
nor,2005,1.9497
nor,2006,2.20497
nor,2007,2.01545
nor,2008,2.5625
nor,2009,4.24156
nor,2010,2.19336
nor,2011,1.09281
nor,2012,1.52422
nor,2013,0.96638
nor,2014,2.69032
nor,2015,2.39791
nor,2016,2.33097
nor,2017,1.88631
nor,2018,0.511
nor,2019,1.26032
nor,2020,1.82648
npl,2002,7.82719
npl,2003,10.53743
npl,2004,8.78043
npl,2005,1.24146
npl,2006,0.75575
npl,2007,7.16489
npl,2008,3.27096
npl,2009,9.70637
npl,2010,1.31913
npl,2011,13.1089
npl,2012,-1.83737
npl,2013,-3.57374
npl,2014,11.4907
npl,2015,11.50214
npl,2016,-11.96139
npl,2017,21.41966
npl,2018,2.05156
npl,2019,9.76128
npl,2020,3.81474
nzl,1971,2.40712
nzl,1972,6.08074
nzl,1973,4.04624
nzl,1974,8.25231
nzl,1975,4.88614
nzl,1976,-0.77472
nzl,1977,4.06821
nzl,1978,4.65943
nzl,1979,-1.3205
nzl,1980,0.91761
nzl,1981,1.83747
nzl,1982,0.55804
nzl,1983,2.72845
nzl,1984,1.81867
nzl,1985,1.73313
nzl,1986,0.67797
nzl,1987,1.30598
nzl,1988,0
nzl,1989,5.28758
nzl,1990,1.06087
nzl,1991,-0.99048
nzl,1992,1.14574
nzl,1993,1.61038
nzl,1994,-0.12479
nzl,1995,3.60683
nzl,1996,1.38688
nzl,1997,3.0094
nzl,1998,2.08237
nzl,1999,1.73447
nzl,2000,1.33056
nzl,2001,4.11119
nzl,2002,1.68985
nzl,2003,4.67092
nzl,2004,4.80576
nzl,2005,7.17413
nzl,2006,3.95815
nzl,2007,4.8109
nzl,2008,4.07497
nzl,2009,-0.40942
nzl,2010,1.97486
nzl,2011,1.80649
nzl,2012,-0.15789
nzl,2013,2.05588
nzl,2014,3.42631
nzl,2015,2.34013
nzl,2016,2.22155
nzl,2017,3.41222
nzl,2018,3.67114
nzl,2019,6.06658
nzl,2020,6.50727
omn,1999,-1.83675
omn,2000,5.3222
omn,2001,5.86314
omn,2002,5.89722
omn,2003,-0.80434
omn,2004,13.10223
omn,2005,12.50307
omn,2006,5.96462
omn,2007,5.49144
omn,2008,3.17968
omn,2009,7.56653
omn,2010,5.68841
omn,2011,12.86342
omn,2012,18.73694
omn,2013,10.82882
omn,2014,6.51678
omn,2015,-3.96829
omn,2016,-9.71096
omn,2017,0.8583
omn,2018,2.62335
omn,2019,2.48247
omn,2020,-13.80588
pak,1961,-1.09408
pak,1962,8.75812
pak,1963,8.76587
pak,1964,26.80998
pak,1965,-4.2346
pak,1966,27.20489
pak,1967,-6.49651
pak,1968,-1.04785
pak,1969,1.34898
pak,1970,15.71276
pak,1971,2.62265
pak,1972,17.45223
pak,1973,6.30339
pak,1974,-15.02828
pak,1975,11.31537
pak,1976,8.37605
pak,1977,2.8594
pak,1978,7.57769
pak,1979,-0.31262
pak,1980,5.83939
pak,1981,6.05356
pak,1982,8.72825
pak,1983,18.03278
pak,1984,12.20238
pak,1985,6.75656
pak,1986,10.0283
pak,1987,13.23966
pak,1988,4.35762
pak,1989,20.40766
pak,1990,-3.16816
pak,1991,-0.50079
pak,1992,-7.86841
pak,1993,17.75788
pak,1994,-10.21312
pak,1995,5.46588
pak,1996,6.80523
pak,1997,-8.35511
pak,1998,6.81904
pak,1999,-6.9247
pak,2000,7.52075
pak,2001,-6.71483
pak,2002,16.11703
pak,2003,4.56971
pak,2004,0.30642
pak,2005,3.42519
pak,2006,46.48188
pak,2007,-1.08017
pak,2008,-0.92596
pak,2009,12.65766
pak,2010,-0.57705
pak,2011,0.02082
pak,2012,7.34562
pak,2013,10.07351
pak,2014,1.50242
pak,2015,8.13149
pak,2016,8.22847
pak,2017,5.2552
pak,2018,8.62962
pak,2019,0.80583
pak,2020,6.78375
pan,1961,6.18336
pan,1962,14.25704
pan,1963,7.38138
pan,1964,4.41897
pan,1965,5.01567
pan,1966,11.19404
pan,1967,10.46981
pan,1968,7.77643
pan,1969,-1.01467
pan,1970,16.62871
pan,1971,13.65725
pan,1972,16.63778
pan,1973,1.93164
pan,1974,3.10981
pan,1975,10.41471
pan,1976,2.85958
pan,1977,3.90041
pan,1978,4.43291
pan,1979,2.90631
pan,1980,-1.37495
pan,1981,11.33603
pan,1982,14.30721
pan,1983,-4.56341
pan,1984,5.89655
pan,1985,3.75557
pan,1986,6.62203
pan,1987,6.65228
pan,1988,-18.53726
pan,1989,-7.04687
pan,1990,0.94764
pan,1991,8.67734
pan,1992,-7.95127
pan,1993,2.75505
pan,1994,-0.4332
pan,1995,4.64487
pan,1996,1.96998
pan,1997,-0.63654
pan,1998,4.71653
pan,1999,1.49117
pan,2000,1.78571
pan,2001,8.05389
pan,2002,9.10461
pan,2003,0.42698
pan,2004,1.91946
pan,2005,4.14698
pan,2006,2.6801
pan,2007,4.5165
pan,2008,8.36975
pan,2009,1.71707
pan,2010,6.82408
pan,2011,5.35811
pan,2012,0.73476
pan,2013,3.59576
pan,2014,1.74275
pan,2015,7.6008
pan,2016,10.08823
pan,2017,6.37553
pan,2018,7.65233
pan,2019,4.49017
per,1961,15.57139
per,1962,5.04681
per,1963,5.83696
per,1964,12.51926
per,1965,6.77254
per,1966,0.12823
per,1967,3.4577
per,1968,6.39544
per,1969,5.51462
per,1970,4.96913
per,1971,6.89076
per,1972,6.61688
per,1973,6.01573
per,1974,6.01055
per,1975,11.07162
per,1976,4.80925
per,1977,14.41856
per,1978,-12.67548
per,1979,-8.48454
per,1980,24.22312
per,1981,-1.85652
per,1982,9.34446
per,1983,-8.15674
per,1984,-6.57381
per,1985,4.40952
per,1986,7.952
per,1987,5.72487
per,1988,-15.76607
per,1989,-19.07041
per,1990,-10.18186
per,1991,1.9632
per,1992,2.83076
per,1993,3.0874
per,1994,8.67164
per,1995,8.49838
per,1996,4.39927
per,1997,7.5998
per,1998,2.50193
per,1999,3.50193
per,2000,3.0998
per,2001,-0.80176
per,2002,0
per,2003,3.89857
per,2004,4.0993
per,2005,9.09923
per,2006,7.59829
per,2007,4.30007
per,2008,4.84382
per,2009,12.06803
per,2010,3.901
per,2011,7.38408
per,2012,8.27304
per,2013,7.53973
per,2014,6.51326
per,2015,8.04166
per,2016,5.17271
per,2017,3.25511
per,2018,2.71805
per,2019,3.60044
per,2020,8.24761
phl,1961,5.89639
phl,1962,2.72147
phl,1963,7.66794
phl,1964,4.0672
phl,1965,4.18003
phl,1966,0.03131
phl,1967,11.10474
phl,1968,7.01845
phl,1969,5.94403
phl,1970,6.4635
phl,1971,9.48195
phl,1972,13.0444
phl,1973,11.76859
phl,1974,14.71308
phl,1975,7.69608
phl,1976,2.10514
phl,1977,0.93168
phl,1978,3.00554
phl,1979,3.69608
phl,1980,3.74008
phl,1981,-2.9934
phl,1982,7.54913
phl,1983,-4.42635
phl,1984,-10.94728
phl,1985,-0.41205
phl,1986,0.13331
phl,1987,4.27827
phl,1988,8.41541
phl,1989,6.52918
phl,1990,6.58991
phl,1991,-1.90282
phl,1992,-0.89713
phl,1993,5.6311
phl,1994,5.30046
phl,1995,4.72039
phl,1996,3.32898
phl,1997,3.97952
phl,1998,-0.20064
phl,1999,-3.63051
phl,2000,-0.95832
phl,2001,-1.3241
phl,2002,-3.65912
phl,2003,4.21288
phl,2004,2.11618
phl,2005,2.97672
phl,2006,12.166
phl,2007,7.10624
phl,2008,0.50988
phl,2009,11.04112
phl,2010,4.17352
phl,2011,1.90588
phl,2012,15.48863
phl,2013,4.94015
phl,2014,3.6249
phl,2015,7.9128
phl,2016,9.36108
phl,2017,6.50679
phl,2018,13.3904
phl,2019,9.10287
phl,2020,10.54577
png,1962,6.40695
png,1963,3.73315
png,1964,8.82281
png,1965,11.07333
png,1966,9.14325
png,1967,4.45266
png,1968,1.88711
png,1969,3.48933
png,1970,0.22373
png,1971,2.43943
png,1972,1.5564
png,1973,-2.77394
png,1974,1.73389
png,1975,1.82834
png,1976,-7.60802
png,1977,-6.29119
png,1978,1.70477
png,1979,1.79713
png,1980,-3.36107
png,1981,-3.86437
png,1982,-6.99802
png,1983,-1.94494
png,1984,0.90161
png,1985,2.74021
png,1986,-1.25624
png,1987,3.05345
png,1988,-1.70944
png,1989,5.99035
png,1990,-2.80765
png,1991,4.33315
png,1992,10.82345
png,1993,17.21284
png,1994,-18.8512
png,1995,-5.69675
png,1996,31.99495
png,1997,-4.37106
png,1998,-1.77675
png,1999,-0.81882
png,2000,3.66608
png,2001,7.08372
png,2002,0.03084
png,2003,-0.26273
png,2004,-0.81443
pol,1996,2.65537
pol,1997,2.83927
pol,1998,1.98781
pol,1999,3.23887
pol,2000,7.91904
pol,2001,3.85043
pol,2002,2.05746
pol,2003,3.49003
pol,2004,3.78271
pol,2005,3.45083
pol,2006,5.53153
pol,2007,3.16503
pol,2008,4.30292
pol,2009,3.34037
pol,2010,3.25988
pol,2011,-1.80126
pol,2012,-0.25898
pol,2013,2.53852
pol,2014,4.02579
pol,2015,2.35062
pol,2016,1.92421
pol,2017,2.66781
pol,2018,3.48795
pol,2019,6.45278
pol,2020,4.94425
pri,1965,10.73375
pri,1966,7.04279
pri,1967,10.64733
pri,1968,14.4821
pri,1969,13.5437
pri,1970,22.82341
pri,1971,18.14177
pri,1972,-2.33898
pri,1973,10.41305
pri,1974,-2.24772
pri,1975,10.38752
pri,1976,-0.9614
pri,1977,6.28034
pri,1978,3.23831
pri,1979,6.36729
pri,1980,3.99496
pri,1981,9.63403
pri,1982,-4.4103
pri,1983,4.26688
pri,1984,7.3306
pri,1985,5.82765
pri,1986,5.11619
pri,1987,6.10255
pri,1988,7.22227
pri,1989,8.66264
pri,1990,3.24592
pri,1991,-0.54581
pri,1992,0.14635
pri,1993,1.05948
pri,1994,0.28921
pri,1995,6.97138
pri,1996,5.01415
pri,1997,5.19189
