geo,time,sp_ado_tfrt
blz,1974,174.44
blz,1975,174.16
blz,1976,173.88
blz,1977,173.6
blz,1978,169.12
blz,1979,164.64
blz,1980,160.16
blz,1981,155.68
blz,1982,151.2
blz,1983,147.28
blz,1984,143.36
blz,1985,139.44
blz,1986,135.52
blz,1987,131.6
blz,1988,129.6232
blz,1989,127.6464
blz,1990,125.6696
blz,1991,123.6928
blz,1992,121.716
blz,1993,118.6248
blz,1994,115.5336
blz,1995,112.4424
blz,1996,109.3512
blz,1997,106.26
blz,1998,103.2454
blz,1999,100.2308
blz,2000,97.2162
blz,2001,94.2016
blz,2002,91.187
blz,2003,88.6808
blz,2004,86.1746
blz,2005,83.6684
blz,2006,81.1622
blz,2007,78.656
blz,2008,77.4606
blz,2009,76.2652
blz,2010,75.0698
blz,2011,73.8744
blz,2012,72.679
blz,2013,71.8406
blz,2014,71.0022
blz,2015,70.1638
blz,2016,69.3254
blz,2017,68.487
blz,2018,68.049
blz,2019,67.611
blz,2020,67.173
bol,1960,102.937
bol,1961,103.261
bol,1962,103.585
bol,1963,103.547
bol,1964,103.509
bol,1965,103.471
bol,1966,103.433
bol,1967,103.395
bol,1968,103.3186
bol,1969,103.2422
bol,1970,103.1658
bol,1971,103.0894
bol,1972,103.013
bol,1973,102.7142
bol,1974,102.4154
bol,1975,102.1166
bol,1976,101.8178
bol,1977,101.519
bol,1978,100.8018
bol,1979,100.0846
bol,1980,99.3674
bol,1981,98.6502
bol,1982,97.933
bol,1983,97.6186
bol,1984,97.3042
bol,1985,96.9898
bol,1986,96.6754
bol,1987,96.361
bol,1988,95.5148
bol,1989,94.6686
bol,1990,93.8224
bol,1991,92.9762
bol,1992,92.13
bol,1993,91.2548
bol,1994,90.3796
bol,1995,89.5044
bol,1996,88.6292
bol,1997,87.754
bol,1998,87.3452
bol,1999,86.9364
bol,2000,86.5276
bol,2001,86.1188
bol,2002,85.71
bol,2003,84.9532
bol,2004,84.1964
bol,2005,83.4396
bol,2006,82.6828
bol,2007,81.926
bol,2008,80.1186
bol,2009,78.3112
bol,2010,76.5038
bol,2011,74.6964
bol,2012,72.889
bol,2013,71.2912
bol,2014,69.6934
bol,2015,68.0956
bol,2016,66.4978
bol,2017,64.9
bol,2018,63.9042
bol,2019,62.9084
bol,2020,61.9126
bra,1960,89.8818
bra,1961,89.7404
bra,1962,89.599
bra,1963,88.102
bra,1964,86.605
bra,1965,85.108
bra,1966,83.611
bra,1967,82.114
bra,1968,80.4488
bra,1969,78.7836
bra,1970,77.1184
bra,1971,75.4532
bra,1972,73.788
bra,1973,73.808
bra,1974,73.828
bra,1975,73.848
bra,1976,73.868
bra,1977,73.888
bra,1978,75.0802
bra,1979,76.2724
bra,1980,77.4646
bra,1981,78.6568
bra,1982,79.849
bra,1983,80.2314
bra,1984,80.6138
bra,1985,80.9962
bra,1986,81.3786
bra,1987,81.761
bra,1988,82.1542
bra,1989,82.5474
bra,1990,82.9406
bra,1991,83.3338
bra,1992,83.727
bra,1993,83.834
bra,1994,83.941
bra,1995,84.048
bra,1996,84.155
bra,1997,84.262
bra,1998,83.578
bra,1999,82.894
bra,2000,82.21
bra,2001,81.526
bra,2002,80.842
bra,2003,78.904
bra,2004,76.966
bra,2005,75.028
bra,2006,73.09
bra,2007,71.152
bra,2008,69.7322
bra,2009,68.3124
bra,2010,66.8926
bra,2011,65.4728
bra,2012,64.053
bra,2013,63.0646
bra,2014,62.0762
bra,2015,61.0878
bra,2016,60.0994
bra,2017,59.111
bra,2018,57.8858
bra,2019,56.6606
bra,2020,55.4354
brb,1960,124.927
brb,1961,121.552
brb,1962,118.177
brb,1963,114.5556
brb,1964,110.9342
brb,1965,107.3128
brb,1966,103.6914
brb,1967,100.07
brb,1968,98.554
brb,1969,97.038
brb,1970,95.522
brb,1971,94.006
brb,1972,92.49
brb,1973,87.9342
brb,1974,83.3784
brb,1975,78.8226
brb,1976,74.2668
brb,1977,69.711
brb,1978,69.9228
brb,1979,70.1346
brb,1980,70.3464
brb,1981,70.5582
brb,1982,70.77
brb,1983,66.6038
brb,1984,62.4376
brb,1985,58.2714
brb,1986,54.1052
brb,1987,49.939
brb,1988,51.5326
brb,1989,53.1262
brb,1990,54.7198
brb,1991,56.3134
brb,1992,57.907
brb,1993,56.7314
brb,1994,55.5558
brb,1995,54.3802
brb,1996,53.2046
brb,1997,52.029
brb,1998,51.7264
brb,1999,51.4238
brb,2000,51.1212
brb,2001,50.8186
brb,2002,50.516
brb,2003,49.8788
brb,2004,49.2416
brb,2005,48.6044
brb,2006,47.9672
brb,2007,47.33
brb,2008,46.4058
brb,2009,45.4816
brb,2010,44.5574
brb,2011,43.6332
brb,2012,42.709
brb,2013,40.8772
brb,2014,39.0454
brb,2015,37.2136
brb,2016,35.3818
brb,2017,33.55
brb,2018,31.1302
brb,2019,28.7104
brb,2020,26.2906
brn,1960,90.184
brn,1961,89.575
brn,1962,88.966
brn,1963,86.9242
brn,1964,84.8824
brn,1965,82.8406
brn,1966,80.7988
brn,1967,78.757
brn,1968,77.7342
brn,1969,76.7114
brn,1970,75.6886
brn,1971,74.6658
brn,1972,73.643
brn,1973,70.887
brn,1974,68.131
brn,1975,65.375
brn,1976,62.619
brn,1977,59.863
brn,1978,57.4874
brn,1979,55.1118
brn,1980,52.7362
brn,1981,50.3606
brn,1982,47.985
brn,1983,46.6694
brn,1984,45.3538
brn,1985,44.0382
brn,1986,42.7226
brn,1987,41.407
brn,1988,40.7802
brn,1989,40.1534
brn,1990,39.5266
brn,1991,38.8998
brn,1992,38.273
brn,1993,36.392
brn,1994,34.511
brn,1995,32.63
brn,1996,30.749
brn,1997,28.868
brn,1998,28.4038
brn,1999,27.9396
brn,2000,27.4754
brn,2001,27.0112
brn,2002,26.547
brn,2003,24.849
brn,2004,23.151
brn,2005,21.453
brn,2006,19.755
brn,2007,18.057
brn,2008,17.3338
brn,2009,16.6106
brn,2010,15.8874
brn,2011,15.1642
brn,2012,14.441
brn,2013,13.6072
brn,2014,12.7734
brn,2015,11.9396
brn,2016,11.1058
brn,2017,10.272
brn,2018,9.7116
brn,2019,9.1512
brn,2020,8.5908
btn,1960,108.9904
btn,1961,108.7602
btn,1962,108.53
btn,1963,108.53
btn,1964,108.53
btn,1965,108.53
btn,1966,108.53
btn,1967,108.53
btn,1968,108.53
btn,1969,108.53
btn,1970,108.53
btn,1971,108.53
btn,1972,108.53
btn,1973,108.53
btn,1974,108.53
btn,1975,108.53
btn,1976,108.53
btn,1977,108.53
btn,1978,108.3352
btn,1979,108.1404
btn,1980,107.9456
btn,1981,107.7508
btn,1982,107.556
btn,1983,107.5468
btn,1984,107.5376
btn,1985,107.5284
btn,1986,107.5192
btn,1987,107.51
btn,1988,106.198
btn,1989,104.886
btn,1990,103.574
btn,1991,102.262
btn,1992,100.95
btn,1993,98.5936
btn,1994,96.2372
btn,1995,93.8808
btn,1996,91.5244
btn,1997,89.168
btn,1998,85.1654
btn,1999,81.1628
btn,2000,77.1602
btn,2001,73.1576
btn,2002,69.155
btn,2003,64.9028
btn,2004,60.6506
btn,2005,56.3984
btn,2006,52.1462
btn,2007,47.894
btn,2008,43.913
btn,2009,39.932
btn,2010,35.951
btn,2011,31.97
btn,2012,27.989
btn,2013,26.428
btn,2014,24.867
btn,2015,23.306
btn,2016,21.745
btn,2017,20.184
btn,2018,18.895
btn,2019,17.606
btn,2020,16.317
bwa,1960,161.1488
bwa,1961,161.3584
bwa,1962,161.568
bwa,1963,161.6372
bwa,1964,161.7064
bwa,1965,161.7756
bwa,1966,161.8448
bwa,1967,161.914
bwa,1968,160.7748
bwa,1969,159.6356
bwa,1970,158.4964
bwa,1971,157.3572
bwa,1972,156.218
bwa,1973,155.18
bwa,1974,154.142
bwa,1975,153.104
bwa,1976,152.066
bwa,1977,151.028
bwa,1978,149.5678
bwa,1979,148.1076
bwa,1980,146.6474
bwa,1981,145.1872
bwa,1982,143.727
bwa,1983,139.409
bwa,1984,135.091
bwa,1985,130.773
bwa,1986,126.455
bwa,1987,122.137
bwa,1988,116.7394
bwa,1989,111.3418
bwa,1990,105.9442
bwa,1991,100.5466
bwa,1992,95.149
bwa,1993,90.185
bwa,1994,85.221
bwa,1995,80.257
bwa,1996,75.293
bwa,1997,70.329
bwa,1998,66.6114
bwa,1999,62.8938
bwa,2000,59.1762
bwa,2001,55.4586
bwa,2002,51.741
bwa,2003,51.1248
bwa,2004,50.5086
bwa,2005,49.8924
bwa,2006,49.2762
bwa,2007,48.66
bwa,2008,48.558
bwa,2009,48.456
bwa,2010,48.354
bwa,2011,48.252
bwa,2012,48.15
bwa,2013,47.7322
bwa,2014,47.3144
bwa,2015,46.8966
bwa,2016,46.4788
bwa,2017,46.061
bwa,2018,45.358
bwa,2019,44.655
bwa,2020,43.952
caf,1960,173.3156
caf,1961,174.2058
caf,1962,175.096
caf,1963,175.3928
caf,1964,175.6896
caf,1965,175.9864
caf,1966,176.2832
caf,1967,176.58
caf,1968,176.58
caf,1969,176.58
caf,1970,176.58
caf,1971,176.58
caf,1972,176.58
caf,1973,175.6212
caf,1974,174.6624
caf,1975,173.7036
caf,1976,172.7448
caf,1977,171.786
caf,1978,170.6204
caf,1979,169.4548
caf,1980,168.2892
caf,1981,167.1236
caf,1982,165.958
caf,1983,164.8034
caf,1984,163.6488
caf,1985,162.4942
caf,1986,161.3396
caf,1987,160.185
caf,1988,159.099
caf,1989,158.013
caf,1990,156.927
caf,1991,155.841
caf,1992,154.755
caf,1993,153.9406
caf,1994,153.1262
caf,1995,152.3118
caf,1996,151.4974
caf,1997,150.683
caf,1998,150.14
caf,1999,149.597
caf,2000,149.054
caf,2001,148.511
caf,2002,147.968
caf,2003,147.1534
caf,2004,146.3388
caf,2005,145.5242
caf,2006,144.7096
caf,2007,143.895
caf,2008,142.809
caf,2009,141.723
caf,2010,140.637
caf,2011,139.551
caf,2012,138.465
caf,2013,136.5868
caf,2014,134.7086
caf,2015,132.8304
caf,2016,130.9522
caf,2017,129.074
caf,2018,126.9636
caf,2019,124.8532
caf,2020,122.7428
can,1960,55.6252
can,1961,54.8606
can,1962,54.096
can,1963,52.2866
can,1964,50.4772
can,1965,48.6678
can,1966,46.8584
can,1967,45.049
can,1968,43.4768
can,1969,41.9046
can,1970,40.3324
can,1971,38.7602
can,1972,37.188
can,1973,35.7922
can,1974,34.3964
can,1975,33.0006
can,1976,31.6048
can,1977,30.209
can,1978,29.1472
can,1979,28.0854
can,1980,27.0236
can,1981,25.9618
can,1982,24.9
can,1983,24.5676
can,1984,24.2352
can,1985,23.9028
can,1986,23.5704
can,1987,23.238
can,1988,23.6186
can,1989,23.9992
can,1990,24.3798
can,1991,24.7604
can,1992,25.141
can,1993,24.1362
can,1994,23.1314
can,1995,22.1266
can,1996,21.1218
can,1997,20.117
can,1998,19.0226
can,1999,17.9282
can,2000,16.8338
can,2001,15.7394
can,2002,14.645
can,2003,14.4514
can,2004,14.2578
can,2005,14.0642
can,2006,13.8706
can,2007,13.677
can,2008,13.2404
can,2009,12.8038
can,2010,12.3672
can,2011,11.9306
can,2012,11.494
can,2013,10.8726
can,2014,10.2512
can,2015,9.6298
can,2016,9.0084
can,2017,8.387
can,2018,8.0346
can,2019,7.6822
can,2020,7.3298
chanisl,1960,26.7686
chanisl,1961,27.5188
chanisl,1962,28.269
chanisl,1963,27.8276
chanisl,1964,27.3862
chanisl,1965,26.9448
chanisl,1966,26.5034
chanisl,1967,26.062
chanisl,1968,24.9498
chanisl,1969,23.8376
chanisl,1970,22.7254
chanisl,1971,21.6132
chanisl,1972,20.501
chanisl,1973,19.7618
chanisl,1974,19.0226
chanisl,1975,18.2834
chanisl,1976,17.5442
chanisl,1977,16.805
chanisl,1978,16.6196
chanisl,1979,16.4342
chanisl,1980,16.2488
chanisl,1981,16.0634
chanisl,1982,15.878
chanisl,1983,16.114
chanisl,1984,16.35
chanisl,1985,16.586
chanisl,1986,16.822
chanisl,1987,17.058
chanisl,1988,17.1096
chanisl,1989,17.1612
chanisl,1990,17.2128
chanisl,1991,17.2644
chanisl,1992,17.316
chanisl,1993,16.9716
chanisl,1994,16.6272
chanisl,1995,16.2828
chanisl,1996,15.9384
chanisl,1997,15.594
chanisl,1998,14.948
chanisl,1999,14.302
chanisl,2000,13.656
chanisl,2001,13.01
chanisl,2002,12.364
chanisl,2003,12.075
chanisl,2004,11.786
chanisl,2005,11.497
chanisl,2006,11.208
chanisl,2007,10.919
chanisl,2008,10.4878
chanisl,2009,10.0566
chanisl,2010,9.6254
chanisl,2011,9.1942
chanisl,2012,8.763
chanisl,2013,8.3832
chanisl,2014,8.0034
chanisl,2015,7.6236
chanisl,2016,7.2438
chanisl,2017,6.864
chanisl,2018,6.6386
chanisl,2019,6.4132
chanisl,2020,6.1878
che,1960,18.0118
che,1961,18.7704
che,1962,19.529
che,1963,20.0324
che,1964,20.5358
che,1965,21.0392
che,1966,21.5426
che,1967,22.046
che,1968,21.554
che,1969,21.062
che,1970,20.57
che,1971,20.078
che,1972,19.586
che,1973,17.9444
che,1974,16.3028
che,1975,14.6612
che,1976,13.0196
che,1977,11.378
che,1978,10.8686
che,1979,10.3592
che,1980,9.8498
che,1981,9.3404
che,1982,8.831
che,1983,8.3266
che,1984,7.8222
che,1985,7.3178
che,1986,6.8134
che,1987,6.309
che,1988,6.3566
che,1989,6.4042
che,1990,6.4518
che,1991,6.4994
che,1992,6.547
che,1993,6.3756
che,1994,6.2042
che,1995,6.0328
che,1996,5.8614
che,1997,5.69
che,1998,5.6204
che,1999,5.5508
che,2000,5.4812
che,2001,5.4116
che,2002,5.342
che,2003,5.1734
che,2004,5.0048
che,2005,4.8362
che,2006,4.6676
che,2007,4.499
che,2008,4.2998
che,2009,4.1006
che,2010,3.9014
che,2011,3.7022
che,2012,3.503
che,2013,3.355
che,2014,3.207
che,2015,3.059
che,2016,2.911
che,2017,2.763
che,2018,2.6438
che,2019,2.5246
che,2020,2.4054
chl,1960,81.7476
chl,1961,82.2448
chl,1962,82.742
chl,1963,83.124
chl,1964,83.506
chl,1965,83.888
chl,1966,84.27
chl,1967,84.652
chl,1968,84.2054
chl,1969,83.7588
chl,1970,83.3122
chl,1971,82.8656
chl,1972,82.419
chl,1973,81.3184
chl,1974,80.2178
chl,1975,79.1172
chl,1976,78.0166
chl,1977,76.916
chl,1978,74.0248
chl,1979,71.1336
chl,1980,68.2424
chl,1981,65.3512
chl,1982,62.46
chl,1983,62.4778
chl,1984,62.4956
chl,1985,62.5134
chl,1986,62.5312
chl,1987,62.549
chl,1988,63.736
chl,1989,64.923
chl,1990,66.11
chl,1991,67.297
chl,1992,68.484
chl,1993,67.8598
chl,1994,67.2356
chl,1995,66.6114
chl,1996,65.9872
chl,1997,65.363
chl,1998,63.6964
chl,1999,62.0298
chl,2000,60.3632
chl,2001,58.6966
chl,2002,57.03
chl,2003,56.6368
chl,2004,56.2436
chl,2005,55.8504
chl,2006,55.4572
chl,2007,55.064
chl,2008,54.8116
chl,2009,54.5592
chl,2010,54.3068
chl,2011,54.0544
chl,2012,53.802
chl,2013,51.252
chl,2014,48.702
chl,2015,46.152
chl,2016,43.602
chl,2017,41.052
chl,2018,40.1384
chl,2019,39.2248
chl,2020,38.3112
chn,1960,68.0544
chn,1961,66.6162
chn,1962,65.178
chn,1963,62.4794
chn,1964,59.7808
chn,1965,57.0822
chn,1966,54.3836
chn,1967,51.685
chn,1968,47.3522
chn,1969,43.0194
chn,1970,38.6866
chn,1971,34.3538
chn,1972,30.021
chn,1973,27.4542
chn,1974,24.8874
chn,1975,22.3206
chn,1976,19.7538
chn,1977,17.187
chn,1978,17.4096
chn,1979,17.6322
chn,1980,17.8548
chn,1981,18.0774
chn,1982,18.3
chn,1983,19.9864
chn,1984,21.6728
chn,1985,23.3592
chn,1986,25.0456
chn,1987,26.732
chn,1988,24.5392
chn,1989,22.3464
chn,1990,20.1536
chn,1991,17.9608
chn,1992,15.768
chn,1993,14.9452
chn,1994,14.1224
chn,1995,13.2996
chn,1996,12.4768
chn,1997,11.654
chn,1998,11.073
chn,1999,10.492
chn,2000,9.911
chn,2001,9.33
chn,2002,8.749
chn,2003,8.4572
chn,2004,8.1654
chn,2005,7.8736
chn,2006,7.5818
chn,2007,7.29
chn,2008,7.3074
chn,2009,7.3248
chn,2010,7.3422
chn,2011,7.3596
chn,2012,7.377
chn,2013,7.4286
chn,2014,7.4802
chn,2015,7.5318
chn,2016,7.5834
chn,2017,7.635
chn,2018,7.643
chn,2019,7.651
chn,2020,7.659
civ,1960,232.4838
civ,1961,229.1204
civ,1962,225.757
civ,1963,224.1518
civ,1964,222.5466
civ,1965,220.9414
civ,1966,219.3362
civ,1967,217.731
civ,1968,217.5026
civ,1969,217.2742
civ,1970,217.0458
civ,1971,216.8174
civ,1972,216.589
civ,1973,216.205
civ,1974,215.821
civ,1975,215.437
civ,1976,215.053
civ,1977,214.669
civ,1978,210.4158
civ,1979,206.1626
civ,1980,201.9094
civ,1981,197.6562
civ,1982,193.403
civ,1983,188.3284
civ,1984,183.2538
civ,1985,178.1792
civ,1986,173.1046
civ,1987,168.03
civ,1988,164.036
civ,1989,160.042
civ,1990,156.048
civ,1991,152.054
civ,1992,148.06
civ,1993,146.1112
civ,1994,144.1624
civ,1995,142.2136
civ,1996,140.2648
civ,1997,138.316
civ,1998,138.133
civ,1999,137.95
civ,2000,137.767
civ,2001,137.584
civ,2002,137.401
civ,2003,136.3116
civ,2004,135.2222
civ,2005,134.1328
civ,2006,133.0434
civ,2007,131.954
civ,2008,130.4458
civ,2009,128.9376
civ,2010,127.4294
civ,2011,125.9212
civ,2012,124.413
civ,2013,123.0558
civ,2014,121.6986
civ,2015,120.3414
civ,2016,118.9842
civ,2017,117.627
civ,2018,116.1584
civ,2019,114.6898
civ,2020,113.2212
cmr,1960,171.3492
cmr,1961,173.0226
cmr,1962,174.696
cmr,1963,176.3812
cmr,1964,178.0664
cmr,1965,179.7516
cmr,1966,181.4368
cmr,1967,183.122
cmr,1968,184.4582
cmr,1969,185.7944
cmr,1970,187.1306
cmr,1971,188.4668
cmr,1972,189.803
cmr,1973,190.6864
cmr,1974,191.5698
cmr,1975,192.4532
cmr,1976,193.3366
cmr,1977,194.22
cmr,1978,194.8334
cmr,1979,195.4468
cmr,1980,196.0602
cmr,1981,196.6736
cmr,1982,197.287
cmr,1983,196.1244
cmr,1984,194.9618
cmr,1985,193.7992
cmr,1986,192.6366
cmr,1987,191.474
cmr,1988,188.7156
cmr,1989,185.9572
cmr,1990,183.1988
cmr,1991,180.4404
cmr,1992,177.682
cmr,1993,174.536
cmr,1994,171.39
cmr,1995,168.244
cmr,1996,165.098
cmr,1997,161.952
cmr,1998,159.5584
cmr,1999,157.1648
cmr,2000,154.7712
cmr,2001,152.3776
cmr,2002,149.984
cmr,2003,146.3422
cmr,2004,142.7004
cmr,2005,139.0586
cmr,2006,135.4168
cmr,2007,131.775
cmr,2008,129.6118
cmr,2009,127.4486
cmr,2010,125.2854
cmr,2011,123.1222
cmr,2012,120.959
cmr,2013,117.9272
cmr,2014,114.8954
cmr,2015,111.8636
cmr,2016,108.8318
cmr,2017,105.8
cmr,2018,103.4938
cmr,2019,101.1876
cmr,2020,98.8814
cod,1960,188.5218
cod,1961,188.2494
cod,1962,187.977
cod,1963,185.6608
cod,1964,183.3446
cod,1965,181.0284
cod,1966,178.7122
cod,1967,176.396
cod,1968,172.4012
cod,1969,168.4064
cod,1970,164.4116
cod,1971,160.4168
cod,1972,156.422
cod,1973,154.0254
cod,1974,151.6288
cod,1975,149.2322
cod,1976,146.8356
cod,1977,144.439
cod,1978,143.2526
cod,1979,142.0662
cod,1980,140.8798
cod,1981,139.6934
cod,1982,138.507
cod,1983,137.373
cod,1984,136.239
cod,1985,135.105
cod,1986,133.971
cod,1987,132.837
cod,1988,131.6906
cod,1989,130.5442
cod,1990,129.3978
cod,1991,128.2514
cod,1992,127.105
cod,1993,126.5052
cod,1994,125.9054
cod,1995,125.3056
cod,1996,124.7058
cod,1997,124.106
cod,1998,124.5532
cod,1999,125.0004
cod,2000,125.4476
cod,2001,125.8948
cod,2002,126.342
cod,2003,127.2276
cod,2004,128.1132
cod,2005,128.9988
cod,2006,129.8844
cod,2007,130.77
cod,2008,130.4848
cod,2009,130.1996
cod,2010,129.9144
cod,2011,129.6292
cod,2012,129.344
cod,2013,128.3192
cod,2014,127.2944
cod,2015,126.2696
cod,2016,125.2448
cod,2017,124.22
cod,2018,122.6056
cod,2019,120.9912
cod,2020,119.3768
cog,1960,137.061
cog,1961,138.003
cog,1962,138.945
cog,1963,139.8868
cog,1964,140.8286
cog,1965,141.7704
cog,1966,142.7122
cog,1967,143.654
cog,1968,144.1552
cog,1969,144.6564
cog,1970,145.1576
cog,1971,145.6588
cog,1972,146.16
cog,1973,145.928
cog,1974,145.696
cog,1975,145.464
cog,1976,145.232
cog,1977,145
cog,1978,142.912
cog,1979,140.824
cog,1980,138.736
cog,1981,136.648
cog,1982,134.56
cog,1983,134.1904
cog,1984,133.8208
cog,1985,133.4512
cog,1986,133.0816
cog,1987,132.712
cog,1988,131.2496
cog,1989,129.7872
cog,1990,128.3248
cog,1991,126.8624
cog,1992,125.4
cog,1993,124.8984
cog,1994,124.3968
cog,1995,123.8952
cog,1996,123.3936
cog,1997,122.892
cog,1998,122.6412
cog,1999,122.3904
cog,2000,122.1396
cog,2001,121.8888
cog,2002,121.638
cog,2003,121.4256
cog,2004,121.2132
cog,2005,121.0008
cog,2006,120.7884
cog,2007,120.576
cog,2008,120.13
cog,2009,119.684
cog,2010,119.238
cog,2011,118.792
cog,2012,118.346
cog,2013,117.1226
cog,2014,115.8992
cog,2015,114.6758
cog,2016,113.4524
cog,2017,112.229
cog,2018,110.9356
cog,2019,109.6422
cog,2020,108.3488
col,1960,136.691
col,1961,136.505
col,1962,136.319
col,1963,132.9478
col,1964,129.5766
col,1965,126.2054
col,1966,122.8342
col,1967,119.463
col,1968,115.7684
col,1969,112.0738
col,1970,108.3792
col,1971,104.6846
col,1972,100.99
col,1973,99.5784
col,1974,98.1668
col,1975,96.7552
col,1976,95.3436
col,1977,93.932
col,1978,92.5986
col,1979,91.2652
col,1980,89.9318
col,1981,88.5984
col,1982,87.265
col,1983,88.0562
col,1984,88.8474
col,1985,89.6386
col,1986,90.4298
col,1987,91.221
col,1988,92.8824
col,1989,94.5438
col,1990,96.2052
col,1991,97.8666
col,1992,99.528
col,1993,99.8068
col,1994,100.0856
col,1995,100.3644
col,1996,100.6432
col,1997,100.922
col,1998,99.8418
col,1999,98.7616
col,2000,97.6814
col,2001,96.6012
col,2002,95.521
col,2003,92.8456
col,2004,90.1702
col,2005,87.4948
col,2006,84.8194
col,2007,82.144
col,2008,80.3788
col,2009,78.6136
col,2010,76.8484
col,2011,75.0832
col,2012,73.318
col,2013,71.9846
col,2014,70.6512
col,2015,69.3178
col,2016,67.9844
col,2017,66.651
col,2018,65.482
col,2019,64.313
col,2020,63.144
com,1960,120.3654
com,1961,121.4582
com,1962,122.551
com,1963,123.0512
com,1964,123.5514
com,1965,124.0516
com,1966,124.5518
com,1967,125.052
com,1968,125.052
com,1969,125.052
com,1970,125.052
com,1971,125.052
com,1972,125.052
com,1973,125.052
com,1974,125.052
com,1975,125.052
com,1976,125.052
com,1977,125.052
com,1978,125.052
com,1979,125.052
com,1980,125.052
com,1981,125.052
com,1982,125.052
com,1983,123.8102
com,1984,122.5684
com,1985,121.3266
com,1986,120.0848
com,1987,118.843
com,1988,116.7146
com,1989,114.5862
com,1990,112.4578
com,1991,110.3294
com,1992,108.201
com,1993,106.349
com,1994,104.497
com,1995,102.645
com,1996,100.793
com,1997,98.941
com,1998,97.5918
com,1999,96.2426
com,2000,94.8934
com,2001,93.5442
com,2002,92.195
com,2003,89.6594
com,2004,87.1238
com,2005,84.5882
com,2006,82.0526
com,2007,79.517
com,2008,78.5028
com,2009,77.4886
com,2010,76.4744
com,2011,75.4602
com,2012,74.446
com,2013,72.627
com,2014,70.808
com,2015,68.989
com,2016,67.17
com,2017,65.351
com,2018,64.0606
com,2019,62.7702
com,2020,61.4798
cpv,1960,116.637
cpv,1961,117.344
cpv,1962,118.051
cpv,1963,118.0258
cpv,1964,118.0006
cpv,1965,117.9754
cpv,1966,117.9502
cpv,1967,117.925
cpv,1968,117.5814
cpv,1969,117.2378
cpv,1970,116.8942
cpv,1971,116.5506
cpv,1972,116.207
cpv,1973,115.3642
cpv,1974,114.5214
cpv,1975,113.6786
cpv,1976,112.8358
cpv,1977,111.993
cpv,1978,111.052
cpv,1979,110.111
cpv,1980,109.17
cpv,1981,108.229
cpv,1982,107.288
cpv,1983,107.633
cpv,1984,107.978
cpv,1985,108.323
cpv,1986,108.668
cpv,1987,109.013
cpv,1988,109.5496
cpv,1989,110.0862
cpv,1990,110.6228
cpv,1991,111.1594
cpv,1992,111.696
cpv,1993,109.4566
cpv,1994,107.2172
cpv,1995,104.9778
cpv,1996,102.7384
cpv,1997,100.499
cpv,1998,99.17
cpv,1999,97.841
cpv,2000,96.512
cpv,2001,95.183
cpv,2002,93.854
cpv,2003,92.7968
cpv,2004,91.7396
cpv,2005,90.6824
cpv,2006,89.6252
cpv,2007,88.568
cpv,2008,86.5846
cpv,2009,84.6012
cpv,2010,82.6178
cpv,2011,80.6344
cpv,2012,78.651
cpv,2013,77.6726
cpv,2014,76.6942
cpv,2015,75.7158
cpv,2016,74.7374
cpv,2017,73.759
cpv,2018,72.6946
cpv,2019,71.6302
cpv,2020,70.5658
cri,1960,123.3204
cri,1961,122.9342
cri,1962,122.548
cri,1963,119.5214
cri,1964,116.4948
cri,1965,113.4682
cri,1966,110.4416
cri,1967,107.415
cri,1968,105.2566
cri,1969,103.0982
cri,1970,100.9398
cri,1971,98.7814
cri,1972,96.623
cri,1973,97.0436
cri,1974,97.4642
cri,1975,97.8848
cri,1976,98.3054
cri,1977,98.726
cri,1978,98.4066
cri,1979,98.0872
cri,1980,97.7678
cri,1981,97.4484
cri,1982,97.129
cri,1983,97.3358
cri,1984,97.5426
cri,1985,97.7494
cri,1986,97.9562
cri,1987,98.163
cri,1988,97.2476
cri,1989,96.3322
cri,1990,95.4168
cri,1991,94.5014
cri,1992,93.586
cri,1993,91.5036
cri,1994,89.4212
cri,1995,87.3388
cri,1996,85.2564
cri,1997,83.174
cri,1998,80.4264
cri,1999,77.6788
cri,2000,74.9312
cri,2001,72.1836
cri,2002,69.436
cri,2003,68.2628
cri,2004,67.0896
cri,2005,65.9164
cri,2006,64.7432
cri,2007,63.57
cri,2008,62.8094
cri,2009,62.0488
cri,2010,61.2882
cri,2011,60.5276
cri,2012,59.767
cri,2013,58.5056
cri,2014,57.2442
cri,2015,55.9828
cri,2016,54.7214
cri,2017,53.46
cri,2018,52.5186
cri,2019,51.5772
cri,2020,50.6358
cub,1960,103.0514
cub,1961,111.5312
cub,1962,120.011
cub,1963,121.361
cub,1964,122.711
cub,1965,124.061
cub,1966,125.411
cub,1967,126.761
cub,1968,129.5716
cub,1969,132.3822
cub,1970,135.1928
cub,1971,138.0034
cub,1972,140.814
cub,1973,134.891
cub,1974,128.968
cub,1975,123.045
cub,1976,117.122
cub,1977,111.199
cub,1978,106.1036
cub,1979,101.0082
cub,1980,95.9128
cub,1981,90.8174
cub,1982,85.722
cub,1983,85.722
cub,1984,85.722
cub,1985,85.722
cub,1986,85.722
cub,1987,85.722
cub,1988,81.8598
cub,1989,77.9976
cub,1990,74.1354
cub,1991,70.2732
cub,1992,66.411
cub,1993,64.8624
cub,1994,63.3138
cub,1995,61.7652
cub,1996,60.2166
cub,1997,58.668
cub,1998,56.7474
cub,1999,54.8268
cub,2000,52.9062
cub,2001,50.9856
cub,2002,49.065
cub,2003,48.7594
