geo,time,nv_ind_manf_cd
pry,1975,229106507.93651
pry,1976,263611111.11111
pry,1977,353404761.90476
pry,1978,426809523.80952
pry,1979,522793650.79365
pry,1980,695857142.85714
pry,1981,901944444.44444
pry,1982,863529411.76471
pry,1983,913638783.65995
pry,1984,700687916.16399
pry,1985,513054771.77798
pry,1986,571150222.66726
pry,1987,574697071.24875
pry,1988,659058880.46288
pry,1989,672082772.53963
pry,1990,841835266.89258
pry,1991,983272545.27618
pry,1992,1007541970.93915
pry,1993,1014022643.46729
pry,1994,1114065374.11537
pry,1995,1318459034.03939
pry,1996,1409502701.7566
pry,1997,1368079432.56224
pry,1998,1328896632.15343
pry,1999,1375575654.40981
pry,2000,1388382176.08674
pry,2001,1376899896.73472
pry,2002,1179718527.83113
pry,2003,1347109494.594
pry,2004,1726130353.41396
pry,2005,1928353283.85107
pry,2006,2460490102.52457
pry,2007,3248661827.3854
pry,2008,5005844593.91119
pry,2009,4424846649.37496
pry,2010,5053045587.6748
pry,2011,6209059202.25581
pry,2012,6167039348.1922
pry,2013,7079606952.10413
pry,2014,7577942817.88343
pry,2015,7030976493.12935
pry,2016,6879116154.03391
pry,2017,7586021831.95441
pry,2018,7639918159.20456
pry,2019,7120119251.21614
pry,2020,6590840799.30677
pse,1994,535800000
pse,1995,573300000
pse,1996,483700000
pse,1997,463300000
pse,1998,496700000
pse,1999,452100000
pse,2000,450300000
pse,2001,439300000
pse,2002,321500000
pse,2003,499300000
pse,2004,455800000
pse,2005,579800000
pse,2006,455400000
pse,2007,580200000
pse,2008,798300000
pse,2009,871300000
pse,2010,1184000000
pse,2011,1283000000
pse,2012,1600600000
pse,2013,1608200000
pse,2014,1504000000
pse,2015,1302400000
pse,2016,1544600000
pse,2017,1879800000
pse,2018,1879500000
pse,2019,1924900000
qat,2000,5673365714.28571
qat,2001,6447118873.62637
qat,2002,7118693763.73626
qat,2003,7633155824.17582
qat,2004,8129214807.69231
qat,2005,8816171373.62637
qat,2006,9233673956.04395
qat,2007,9858829148.35165
qat,2008,11718913021.978
qat,2009,13328220686.8132
qat,2010,15675024697.8022
qat,2011,15876100027.4725
qat,2012,19662368598.9011
qat,2013,20280136923.0769
qat,2014,20915613269.2308
qat,2015,14419966675.8242
qat,2016,12860941758.2418
qat,2017,12963920714.2857
qat,2018,15102077252.7473
qat,2019,14698027787.252
qat,2020,11424759017.0758
rou,1991,9200000000
rou,1992,7544583333.33333
rou,1993,7024210526.31579
rou,1994,8632990332.32628
rou,1995,8936055090.99852
rou,1996,9441453130.06812
rou,1997,8517578125
rou,1998,8919107706.17395
rou,1999,6967586251.87504
rou,2000,7380947993.91957
rou,2001,8895254808.85035
rou,2002,10046679776.1307
rou,2003,12166927710.8434
rou,2004,15925697827.619
rou,2005,20938840649.3462
rou,2006,25753435386.2585
rou,2007,36711889431.1611
rou,2008,47031878994.79929
rou,2009,36573902207.0639
rou,2010,38212058277.4788
rou,2011,45606737518.8611
rou,2012,34104838244.6226
rou,2013,38994831575.468
rou,2014,42084826227.1587
rou,2015,34807324562.4984
rou,2016,37925453291.28889
rou,2017,42204441702.6527
rou,2018,45160163385.4272
rou,2019,42451780362.9156
rou,2020,39239161168.7088
rus,2002,52488868835.72569
rus,2003,61829504535.3838
rus,2004,89932097209.30231
rus,2005,119799591389.60001
rus,2006,151372532860.138
rus,2007,196445746853.10901
rus,2008,248016763033.69
rus,2009,157696310141.01901
rus,2010,195425347910.12897
rus,2011,234686770392.37897
rus,2012,252083265893.423
rus,2013,253485789566.26096
rus,2014,233427028925.27496
rus,2015,168840117314.897
rus,2016,149387640110.71399
rus,2017,193827583400.17999
rus,2018,212467725715.31601
rus,2019,219222070424.18896
rus,2020,196649188633.505
rwa,1965,3060000
rwa,1966,2562285.71429
rwa,1967,3925000
rwa,1968,7518999
rwa,1969,7653998
rwa,1970,7900001
rwa,1971,8324366.42051
rwa,1972,10097172.79192
rwa,1973,11915826.60089
rwa,1974,13443968.22921
rwa,1975,70223110.12568
rwa,1976,78340591.86309
rwa,1977,106321883.23148
rwa,1978,141248146.39745
rwa,1979,141883734.9335
rwa,1980,191485628.70147
rwa,1981,221431083.87649
rwa,1982,189737802.49301
rwa,1983,227204858.99729
rwa,1984,221524073.43297
rwa,1985,235409847.62659
rwa,1986,309746797.89796
rwa,1987,232052112.61934
rwa,1988,248053239.01177
rwa,1989,251098587.63054
rwa,1990,466811074.96526
rwa,1991,308530730.03303
rwa,1992,245634937.94918
rwa,1993,226328883.71222
rwa,1994,130000002.27273
rwa,1995,132201903.78984
rwa,1996,159588687.83
rwa,1997,222863544.49875
rwa,1998,223492956.28984
rwa,1999,220667128.02437
rwa,2000,198983207.94506
rwa,2001,178043887.48417
rwa,2002,191688411.35195
rwa,2003,189883847.44864
rwa,2004,209923300.58585
rwa,2005,255206583.59844
rwa,2006,298042287.77313
rwa,2007,330579298.1141
rwa,2008,410340190.98884
rwa,2009,451969825.50719
rwa,2010,504660274.39122
rwa,2011,574977948.76451
rwa,2012,632757773.91029
rwa,2013,532706190.19046
rwa,2014,561014059.00933
rwa,2015,582713629.15769
rwa,2016,581881393.68423
rwa,2017,710440567.12291
rwa,2018,734234581.02271
rwa,2019,867291917.0025
rwa,2020,930365538.27388
sau,1968,324444444.44444
sau,1969,345777777.77778
sau,1970,443702446.12944
sau,1971,489096243.13593
sau,1972,577092642.70257
sau,1973,787216806.31109
sau,1974,2215676765.90314
sau,1975,2359937242.46426
sau,1976,2963751957.09357
sau,1977,3186344341.95487
sau,1978,3660632646.81198
sau,1979,5673398801.32701
sau,1980,6737149099.95088
sau,1981,8913430930.89206
sau,1982,7537910223.60253
sau,1983,8151136314.37873
sau,1984,9273304465.17557
sau,1985,8290612052.97929
sau,1986,6770039276.01132
sau,1987,7809515172.19228
sau,1988,8058828405.62128
sau,1989,8369975818.8232
sau,1990,10049383356.3637
sau,1991,11250681548.7316
sau,1992,12300147850.4673
sau,1993,12035770333.7784
sau,1994,12641682937.2497
sau,1995,13714097089.4526
sau,1996,15478044699.5995
sau,1997,16648899225.6342
sau,1998,15491746666.6667
sau,1999,16746666666.6667
sau,2000,18210672480
sau,2001,18454815733.3333
sau,2002,19460116053.3333
sau,2003,23004422480
sau,2004,26734277866.66669
sau,2005,31348588615.1958
sau,2006,36173729372.4967
sau,2007,41350039786.5243
sau,2008,46693342773.3333
sau,2009,46559935653.3333
sau,2010,58178887440
sau,2011,67200865786.6667
sau,2012,72047874933.3333
sau,2013,74152352986.6667
sau,2014,81650339306.6667
sau,2015,82990698800
sau,2016,83242736853.3333
sau,2017,88773671040
sau,2018,100748315733.33299
sau,2019,99438252933.33328
sau,2020,90774164400
sdn,1960,58333333.33333
sdn,1961,62666666.66667
sdn,1962,67333333.33333
sdn,1963,73666666.66667
sdn,1964,80666666.66667
sdn,1965,93000000
sdn,1966,127666666.66667
sdn,1967,136000000
sdn,1968,140666666.66667
sdn,1969,153000000
sdn,1970,165666666.66667
sdn,1971,170333333.33333
sdn,1972,177000000
sdn,1973,208666666.66667
sdn,1974,277333333.33333
sdn,1975,340666666.66667
sdn,1976,401333333.33333
sdn,1977,466000000
sdn,1978,436750000
sdn,1979,564000000
sdn,1980,506833333.33333
sdn,1981,681333333.33333
sdn,1982,608777777.77778
sdn,1983,578615384.61539
sdn,1984,751142857.14286
sdn,1985,1003466666.66667
sdn,1986,1295437500
sdn,1987,1704388888.88889
sdn,1988,1271428571.42857
sdn,1989,1269841269.84127
sdn,1990,1034426229.5082
sdn,1991,710370370.37037
sdn,1992,401026694.04518
sdn,1993,470684243.5656
sdn,1994,663294198.89503
sdn,1995,639989671.19986
sdn,1996,799488327.47042
sdn,1997,986541346.70305
sdn,1998,957001643.4263
sdn,1999,890961393.78341
sdn,2000,1017559583.07405
sdn,2001,1013053382.2961
sdn,2002,1163963844.89765
sdn,2003,1263722584.10606
sdn,2004,1480619091.93129
sdn,2005,1779336808.83379
sdn,2006,2049460373.01405
sdn,2007,2672610485.59099
sdn,2008,2921163525.02153
sdn,2009,2650488346.15385
sen,1999,1335503081.9371
sen,2000,1253083073.40948
sen,2001,1365599480.58275
sen,2002,1512464780.69035
sen,2003,1804242551.35477
sen,2004,2112036993.54114
sen,2005,2191433304.04978
sen,2006,2251319898.56546
sen,2007,2605181623.02404
sen,2008,2956077352.69058
sen,2009,2545506300.10968
sen,2010,2510554407.76096
sen,2011,3072206747.98822
sen,2012,3001483841.44902
sen,2013,3288069177.21739
sen,2014,3365021641.19903
sen,2015,3029363255.15885
sen,2016,3125021093.287
sen,2017,3318571885.93536
sen,2018,3589011723.00122
sen,2019,3440638595.28154
sen,2020,3449856397.3064
sgp,1960,74545929.70077
sgp,1961,78759963.41304
sgp,1962,88658042.59767
sgp,1963,107310858.48687
sgp,1964,114562916.50333
sgp,1965,131941722.20044
sgp,1966,154514569.44989
sgp,1967,178949431.59545
sgp,1968,215373056.31778
sgp,1969,268489481.24918
sgp,1970,335228015.15746
sgp,1971,421011368.09094
sgp,1972,548890418.59245
sgp,1973,787164444.44444
sgp,1974,1148653047.93684
sgp,1975,1207681890.927
sgp,1976,1397166111.41568
sgp,1977,1495588473.36895
sgp,1978,1754201852.91465
sgp,1979,2347537379.06772
sgp,1980,3155614825.71507
sgp,1981,3651270315.71082
sgp,1982,3585648695.98145
sgp,1983,3817242990.65421
sgp,1984,4226833885.47089
sgp,1985,3853405841.26389
sgp,1986,4203172583.06441
sgp,1987,5039450721.04345
sgp,1988,6616476733.1434
sgp,1989,7708109719.73763
sgp,1990,8820745526.32928
sgp,1991,11575629522.4313
sgp,1992,12693554327.8085
sgp,1993,14830795890.5805
sgp,1994,17409257561.8698
sgp,1995,21061521094.9626
sgp,1996,22309078014.1844
sgp,1997,22179014008.6207
sgp,1998,19449569789.675
sgp,1999,19716637168.1416
sgp,2000,24846287703.0162
sgp,2001,21007255678.9641
sgp,2002,22891656428.013
sgp,2003,24182298243.6
sgp,2004,31196899775.1745
sgp,2005,34606164383.5616
sgp,2006,39502989489.584
sgp,2007,43105168867.3612
sgp,2008,39856314933.9176
sgp,2009,39361223788.2434
sgp,2010,49817601760.176
sgp,2011,54704086500.23849
sgp,2012,56411298711.6908
sgp,2013,54251578358.5071
sgp,2014,56672480467.2086
sgp,2015,55715885947.0468
sgp,2016,55972131740.8614
sgp,2017,63918458976.0301
sgp,2018,78412440688.019
sgp,2019,72834408444.50958
sgp,2020,69820395738.20399
sle,1964,21256476.03964
sle,1965,20649991.74
sle,1966,21069991.572
sle,1967,21333679.45905
sle,1968,20100008.04
sle,1969,22200008.88
sle,1970,24000009.6
sle,1971,25033277.40963
sle,1972,27847778.79623
sle,1973,31604401.0966
sle,1974,34250538.59849
sle,1975,34954901.54001
sle,1976,31316271.88095
sle,1977,36851286.5242
sle,1978,49663814.18093
sle,1979,53360076.44493
sle,1980,53534006.47742
sle,1981,66387714.60616
sle,1982,84164211.03621
sle,1983,64524512.94999
sle,1984,59961353.81183
sle,1987,26471054.52049
sle,1988,29803930.6145
sle,1989,51729722.63555
sle,1990,28089251.4505
sle,1991,39296522.49816
sle,1992,46365638.76652
sle,1993,72988546.25551
sle,1994,85679222.77143
sle,1995,75190677.9661
sle,1996,76135549.03877
sle,1997,40727457.97249
sle,1998,25752110.5142
sle,1999,19863651.47988
sle,2000,21274795.65986
sle,2001,38682509.17604
sle,2002,40422789.0424
sle,2003,38233288.76869
sle,2004,37616183.06001
sle,2005,41077455.6576
sle,2006,49410095.01574
sle,2007,53321718.66823
sle,2008,61056481.4589
sle,2009,52220447.0338
sle,2010,56132144.30301
sle,2011,66331786.69059
sle,2012,76707737.88882
sle,2013,80754014.49016
sle,2014,76862738.07994
sle,2015,74613566.46966
sle,2016,66907273.52078
sle,2017,73209961.89795
sle,2018,85750451.5748
sle,2019,79556871.25147
sle,2020,76589174.89063
slv,1965,166200000
slv,1966,187160000
slv,1967,199280000
slv,1968,211400000
slv,1969,220000000
slv,1970,228720000
slv,1971,244080000
slv,1972,262000000
slv,1973,285800000
slv,1974,331600000
slv,1975,377400000
slv,1976,430560000
slv,1977,489200000
slv,1978,566400000
slv,1979,615920000
slv,1980,589440000
slv,1981,586440000
slv,1982,563474800
slv,1983,581808600
slv,1984,624983500
slv,1985,677847100
slv,1986,660526300
slv,1987,785172400
slv,1988,832208900
slv,1989,911292300
slv,1990,901682576.29012
slv,1991,987234100
slv,1992,1143333500
slv,1993,1368868600
slv,1994,1532770500
slv,1995,1709461400
slv,1996,1788514200
slv,1997,1884220700
slv,1998,2038585600
slv,1999,2185618600
slv,2000,2301934400
slv,2001,2364184800
slv,2002,2391013200
slv,2003,2396680000
slv,2004,2409745000
slv,2005,2443650000
slv,2006,2616070000
slv,2007,2760380000
slv,2008,3033330000
slv,2009,2847750000
slv,2010,2977670000
slv,2011,3295460000
slv,2012,3458870000
slv,2013,3513560000
slv,2014,3632180000
slv,2015,3840940000
slv,2016,3939740000
slv,2017,4017810000
slv,2018,4082110000
slv,2019,4172070000
slv,2020,3669530000
smr,2015,404308041.85012
smr,2016,419846103.28393
smr,2017,437986759.3832
smr,2018,532819025.33066
smr,2019,494451935.24407
som,1960,5501997.7992
som,1961,5501997.7992
som,1962,5501997.7992
som,1963,5501997.7992
som,1964,5501997.7992
som,1965,5501966.9882
som,1966,10667935.99238
som,1967,13537918.77249
som,1968,15833904.99657
som,1969,21742857.14286
som,1970,26600000
som,1971,29444771.76444
som,1972,30658586.5532
som,1973,33511104.03566
som,1974,31723590.15091
som,1975,35965051.62828
som,1976,53566307.22796
som,1977,23405804.05797
som,1978,20787286.18785
som,1979,29265098.16273
som,1980,26892746.18672
som,1981,29549778.05961
som,1982,37862865.23162
som,1983,32909060.45888
som,1984,35480266.53849
som,1985,41583054.89567
som,1986,48151879.37341
som,1987,50363479.05077
som,1988,52898365.2123
som,1989,47446109.09091
som,1990,40602926.66832
srb,1995,3950000000
srb,1996,4703985102.42086
srb,1997,5328839876.19032
srb,1998,4116531084.26048
srb,1999,4235938772.88513
srb,2000,1864716563.8422
srb,2001,3214506147.47055
srb,2002,3844157376.82516
srb,2003,4538811921.07722
srb,2004,5354934962.16261
srb,2005,5408093977.55787
srb,2006,6033950001.34037
srb,2007,7670620236.59832
srb,2008,8959177007.9051
srb,2009,6737229323.20814
srb,2010,6399802390.10201
srb,2011,7501171362.57149
srb,2012,6851894836.27419
srb,2013,7800579857.18463
srb,2014,7042228237.4473
srb,2015,5856363395.74714
srb,2016,6027147349.11424
srb,2017,6665158979.90792
srb,2018,7356729366.8786
srb,2019,7048151251.88124
srb,2020,7080158350.88641
ssd,2008,268193563.81198
ssd,2009,319238548.7921
ssd,2010,340392381.44822
ssd,2011,307554165.27267
ssd,2012,324055389.83051
ssd,2013,740237525.42373
ssd,2014,373605864.40678
ssd,2015,424035514.12241
stp,2001,6120480.42886
stp,2002,6587876.72062
stp,2003,7087081.17592
stp,2004,6900346.38417
stp,2005,7340092.82061
stp,2006,7556255.32188
stp,2007,7687097.39377
stp,2008,12387854.53754
stp,2009,17150852.94753
stp,2010,16682297.83568
stp,2011,19288866.85967
stp,2012,18504190.22039
stp,2013,21857169.74537
stp,2014,22408123.09413
stp,2015,20130108.16497
stp,2016,24240848.45874
stp,2017,28156193.10118
stp,2018,27007820.34725
stp,2019,25277518.2548
stp,2020,26329807.46156
sur,1975,76150000
sur,1976,90600000
sur,1977,101450000
sur,1978,112650000
sur,1979,119800000
sur,1980,124500000
sur,1981,135500000
sur,1982,113000000
sur,1983,97500000
sur,1984,98500000
sur,1985,103500000
sur,1986,112000000
sur,1987,104500000
sur,1988,137500000
sur,1989,64200000
sur,1990,37100000
sur,1991,36500000
sur,1992,31066666.66667
sur,1993,34470588.23529
sur,1994,57813432.83582
sur,1995,84350678.73303
sur,1996,80481296.7581
sur,1997,87530000
sur,1998,87305000
sur,1999,70030232.55814
sur,2000,134748484.84848
sur,2001,106509174.31193
sur,2002,147813191.48936
sur,2003,163789696.27066
sur,2004,224579370.88515
sur,2005,299447230.66223
sur,2006,609396070.99902
sur,2007,689617486.3388
sur,2008,894353369.76321
sur,2009,785428051.00182
sur,2010,916806294.16478
sur,2011,920440636.47491
sur,2012,1060303030.30303
sur,2013,966666666.66667
sur,2014,856969696.9697
sur,2015,589164983.75626
sur,2016,444562180.90743
sur,2017,848057480.9354
sur,2018,852127303.18258
sur,2019,687219986.33154
sur,2020,635913787.65774
svk,1995,4919230065.35948
svk,1996,5024299112.80101
svk,1997,4741493146.02923
svk,1998,5445336167.35653
svk,1999,5375562182.02279
svk,2000,5842490359.65805
svk,2001,6566303403.15158
svk,2002,6851683003.75178
svk,2003,9249945335.02155
svk,2004,11717166749.2618
svk,2005,12943313651.1502
svk,2006,14617057470.9141
svk,2007,17606690345.2565
svk,2008,19168598698.8711
svk,2009,13567729271.4
svk,2010,16384321494.3834
svk,2011,18103672582.5876
svk,2012,17106323910.8344
svk,2013,17253643868.9989
svk,2014,19541228905.654
svk,2015,17378979427.7484
svk,2016,16698406075.5712
svk,2017,17133423660.74
svk,2018,19994195204.50669
svk,2019,20772507780.4235
svk,2020,18446055968.9339
svn,1995,4606504245.85524
svn,1996,4676258852.69122
svn,1997,4617054321.72869
svn,1998,4932052798.61512
svn,1999,4997394858.27291
svn,2000,4394737408.52346
svn,2001,4578140177.69003
svn,2002,5059961097.25686
svn,2003,6429080180.49288
svn,2004,7378527653.21375
svn,2005,7461714960.82577
svn,2006,8082125203.86401
svn,2007,9793770464.87689
svn,2008,10710532555.7641
svn,2009,8660679678.22773
svn,2010,8426329373.46668
svn,2011,9394164022.50975
svn,2012,8724212295.24727
svn,2013,9276371928.58787
svn,2014,9811051359.69997
svn,2015,8595370844.87539
svn,2016,9028170765.78329
svn,2017,9996287774.23649
svn,2018,10997232624.1976
svn,2019,11193337918.5804
svn,2020,11071239494.4763
swe,1980,29652788443.3516
swe,1981,25741816565.9438
swe,1982,22668334447.5217
swe,1983,21234433749.3968
swe,1984,23092218984.9851
swe,1985,24218333081.50949
swe,1986,31527275254.085
swe,1987,37973443946.7542
swe,1988,42336110947.9044
swe,1989,43268926926.1195
swe,1990,48125907785.3619
swe,1991,45777288962.3811
swe,1992,45117974861.77409
swe,1993,34554050928.9
swe,1994,40606402280.9746
swe,1995,52817069238.6413
swe,1996,56113331345.06409
swe,1997,52411557453.2738
swe,1998,53787217449.27609
swe,1999,53950062935.7088
swe,2000,52984326908.3844
swe,2001,46582277255.5208
swe,2002,49824588429.82
swe,2003,60450515068.6964
swe,2004,66973288519.3702
swe,2005,67287872502.70969
swe,2006,72566479629.1779
swe,2007,84405811682.54718
swe,2008,81746597684.7567
swe,2009,60016593064.8828
swe,2010,72986505190.35139
swe,2011,83800780570.23828
swe,2012,76908307348.3593
swe,2013,78079093067.3887
swe,2014,76021184164.7858
swe,2015,68720206042.22031
swe,2016,68024476392.2724
swe,2017,70578760347.50439
swe,2018,72383856538.69781
swe,2019,68360132260.5716
swe,2020,65614193631.852
swz,1965,5739885.2023
swz,1966,6579868.40263
swz,1967,9379812.40375
swz,1968,11759764.8047
swz,1969,13019739.60521
swz,1970,12739745.2051
swz,1971,18596196.86801
swz,1972,22115259.52908
swz,1973,47262247.83862
swz,1974,55040470.93451
swz,1975,52738336.714
swz,1976,52897884.08464
swz,1977,62097516.09936
swz,1978,71297148.11408
swz,1979,86718935.61416
swz,1980,97570107.85824
swz,1981,101526891.52233
swz,1982,92834776.20188
swz,1983,80513418.90315
swz,1984,75442282.92551
swz,1985,47785704.67088
swz,1986,83238512.03501
swz,1987,146758349.70531
swz,1988,203298878.38135
swz,1989,213024745.49129
swz,1990,350257024.69756
swz,1991,364690544.30884
swz,1992,386325385.69425
swz,1993,426893533.67812
swz,1994,436504449.70148
swz,1995,556819497.67032
swz,1996,510887818.94727
swz,1997,566927083.33333
swz,1998,518969665.17736
swz,1999,497372943.77609
swz,2000,588594037.29214
swz,2001,528535828.36766
swz,2002,482646835.59915
swz,2003,725539519.08205
swz,2004,940142470.12199
swz,2005,1088078860.88091
swz,2006,1135195318.61478
swz,2007,1221752547.76166
swz,2008,1139663281.36348
swz,2009,1245689899.33559
swz,2010,1443867508.05879
swz,2011,1527576909.8346
swz,2012,1515754299.63459
swz,2013,1362812689.6666
swz,2014,1355268661.2548
swz,2015,1288616751.52789
swz,2016,1191799409.90917
swz,2017,1312543550.34735
swz,2018,1354812244.62051
swz,2019,1328953965.39792
swz,2020,1055473597.93082
sxm,2011,14301675.97765
sxm,2012,11396648.04469
sxm,2013,9608938.54749
sxm,2014,9776536.31285
sxm,2015,9664804.46927
sxm,2016,8770949.72067
sxm,2017,7765363.12849
syc,1976,2785190.04467
syc,1977,3519383.86844
syc,1978,5235551.89118
syc,1979,7690303.42869
syc,1980,10873051.26149
syc,1981,13206807.68389
syc,1982,12605795.46291
syc,1983,14126043.41694
syc,1984,14209079.83414
syc,1985,16315469.79403
syc,1986,19265665.15778
syc,1987,24410677.96045
syc,1988,29794374.23746
syc,1989,28747457.51187
syc,1990,37212614.06434
syc,1991,40515758.22888
syc,1992,51601944.59087
syc,1993,50082022.58033
syc,1994,55124807.15218
syc,1995,64344064.34406
syc,1996,65011368.438
syc,1997,80934285.65744
syc,1998,91617415.10044
syc,1999,94225549.83622
syc,2000,118117539.9909
syc,2001,111788305.59112
syc,2002,127372262.77372
syc,2003,115392449.12697
syc,2004,64273527.27273
syc,2005,80359836.36364
syc,2006,91102922.26027
syc,2007,98949963.43884
syc,2008,89890200.05921
syc,2009,66301699.49816
syc,2010,77905682.89166
syc,2011,77886317.74493
syc,2012,89344573.7736
syc,2013,95831269.64512
syc,2014,87311613.01964
syc,2015,82430519.98288
syc,2016,82090738.46061
syc,2017,90415940.68039
syc,2018,93052510.51288
syc,2019,97937079.13208
syc,2020,96761363.63636
tca,2001,10642800
tca,2002,10358800
tca,2003,11355100
tca,2004,11314100
tca,2005,11911600
tca,2006,12424300
tca,2007,14496600
tca,2008,13692200
tca,2009,13429100
tca,2010,8609200
tca,2011,7280500
tca,2012,5102600
tca,2013,5484000
tca,2014,6240000
tca,2015,6514000
tca,2016,6507000
tca,2017,6399000
tca,2018,6271000
tca,2019,6235000
tca,2020,6199000
tcd,1960,18996554.58041
tcd,1961,21990595.6982
tcd,1962,21014594.01407
tcd,1963,23014448.15409
tcd,1964,26015356.72036
tcd,1965,25246803.28998
tcd,1966,38917610.49105
tcd,1967,47836696.50066
tcd,1968,52485166.21178
tcd,1969,49982479.58341
tcd,1970,48785539.64709
tcd,1971,52526916.47078
tcd,1972,62252052.11809
tcd,1973,78091905.41044
tcd,1974,79439605.75278
tcd,1975,105237436.77629
tcd,1976,96437470.74338
tcd,1977,101778639.29023
tcd,1978,115579325.85023
tcd,1983,91812849.19798
tcd,1984,118341977.70332
tcd,1985,104925295.45611
tcd,1986,123392206.31645
tcd,1987,127451605.20213
tcd,1988,152054719.94936
tcd,1989,182804040.18834
tcd,1990,238555426.82544
tcd,1991,193733203.61891
tcd,1992,193404822.13654
tcd,1993,157729533.49065
tcd,1994,106987566.92802
tcd,1995,158870588.38614
tcd,1996,162815774.10252
tcd,1997,178312992.93744
tcd,1998,188058177.29516
tcd,1999,150102646.24392
tcd,2000,119246192.10147
tcd,2001,157593551.70012
tcd,2002,180972436.88026
tcd,2003,210411297.75716
tcd,2004,222058717.55876
tcd,2005,15466799.58062
tcd,2006,51691571.0103
tcd,2007,58427066.25129
tcd,2008,79791463.67713
tcd,2009,92571545.33744
tcd,2010,103773757.49882
tcd,2011,210142330.18411
tcd,2012,254624220.6785
tcd,2013,352367626.9428
tcd,2014,374726611.63693
tcd,2015,304233661.14033
tcd,2016,298400086.6681
tcd,2017,292582519.0685
tcd,2018,323002845.45856
tcd,2019,322929864.77468
tcd,2020,341981910.60936
tgo,1960,9380277.99087
tgo,1961,8154600.76873
tgo,1962,7346516.66701
tgo,1963,13876608.66783
tgo,1964,15508469.67194
tgo,1965,17954724.72353
tgo,1966,21572914.835
tgo,1967,23983655.34435
tgo,1968,27871498.64258
tgo,1969,29235203.33466
tgo,1970,25325323.77531
tgo,1971,25421582.5666
tgo,1972,26584386.78938
tgo,1973,35443620.86633
tgo,1974,34066634.3449
tgo,1975,43394498.41797
tgo,1976,43105163.20326
tgo,1977,48844084.39118
tgo,1978,48746788.80543
tgo,1979,63463232.22465
tgo,1980,88981619.61685
tgo,1981,68081910.63605
tgo,1982,60558759.82901
tgo,1983,51697083.44486
tgo,1984,45771125.60581
tgo,1985,51417567.21564
tgo,1986,77099463.79776
tgo,1987,103481607.5646
tgo,1988,105758568.29083
tgo,1989,120952336.34987
tgo,1990,161676888.08836
tgo,1991,178119314.34502
tgo,1992,196243334.70096
tgo,1993,112246460.16105
tgo,1994,89623159.16994
tgo,1995,129548447.31547
tgo,1996,135314582.63122
tgo,1997,126153954.27617
tgo,1998,110178495.09062
tgo,1999,101060436.74031
tgo,2000,111339292.43264
tgo,2001,117969654.60159
tgo,2002,134594618.92897
tgo,2003,152455954.79476
tgo,2004,159110657.11176
tgo,2005,180764302.85416
tgo,2006,204142460.47667
tgo,2007,208631360.47462
tgo,2008,269257744.84305
tgo,2009,251091314.06054
tgo,2010,248049138.80374
tgo,2011,304106817.71787
tgo,2012,266949721.90139
tgo,2013,261657608.14546
tgo,2014,339571688.35782
tgo,2015,284591796.81322
tgo,2016,845830684.01649
tgo,2017,892360322.37293
tgo,2018,982613681.06559
tgo,2019,996445552.31085
tgo,2020,1089311553.7904
tha,1960,346108451.59524
tha,1961,394213254.56825
tha,1962,464707873.56322
tha,1963,502054762.36198
tha,1964,539057721.15385
tha,1965,621990399.03846
tha,1966,720475961.53846
tha,1967,860423091.34615
tha,1968,927802879.80769
tha,1969,1041836504.80769
tha,1970,1129807653.84615
tha,1971,1293269269.23077
tha,1972,1504807677.88462
tha,1973,2078900695.8949
tha,1974,2625753895.6864
tha,1975,2777327901.35088
tha,1976,3343120940.58362
tha,1977,3990176342.27283
tha,1978,4804264524.66304
tha,1979,5759370093.39387
tha,1980,6959426534.93778
tha,1981,7889085516.30584
tha,1982,7801617992.96525
tha,1983,8862439624.17555
tha,1984,9575539163.43054
tha,1985,8527517613.01084
tha,1986,10289593576.1572
tha,1987,12257258502.1848
tha,1988,15934039974.0649
tha,1989,19325888650.6887
tha,1990,23216390869.8286
tha,1991,27742545993.228
tha,1992,30668657969.85049
tha,1993,33736314949.6832
tha,1994,37993200795.2286
tha,1995,44364765283.8428
tha,1996,46977788475.5768
tha,1997,39750066158.0204
tha,1998,30860481535.03189
tha,1999,35688943425.2665
tha,2000,35864359116.27
tha,2001,33474620711.6959
tha,2002,38295930409.8454
tha,2003,45045390337.61929
tha,2004,50864145351.8438
tha,2005,56066817337.5999
tha,2006,66900190063.8826
tha,2007,80427397720.62268
tha,2008,89031287803.97021
tha,2009,82997917505.20621
tha,2010,105505354150.295
tha,2011,107522276553.94701
tha,2012,111208116307.576
tha,2013,115964427520.66701
tha,2014,112317748261.99699
tha,2015,109851172487.495
tha,2016,112205097403.701
tha,2017,123283991066.535
tha,2018,135358555502.597
tha,2019,139485306432.703
tha,2020,126596407583.63499
tjk,1990,652840396.75383
tjk,1991,325000000
tjk,1992,791666666.66667
tjk,1993,479534883.72093
tjk,1994,344721804.51128
tjk,1995,330407407.40741
tjk,1996,196648054.14552
tjk,1997,185926195.98079
tjk,1998,255146021.11769
tjk,1999,212891743.41574
tjk,2011,630276343.75949
tjk,2012,722924625.87331
tjk,2013,779459300.6171
tjk,2014,694163156.18924
tjk,2015,887767519.59241
tjk,2016,795576655.56364
tjk,2017,965063101.6293
tjk,2018,1027231401.34627
tjk,2019,1114989926.97054
tkm,1993,164037905.73018
tkm,1994,704895029.82252
tkm,1995,947586899.76201
tkm,1996,575721301.41191
