geo,time,ny_gnp_pcap_kd_zg
irl,2007,1.02948
irl,2008,-6.34193
irl,2009,-9.18277
irl,2010,1.5711
irl,2011,-2.46069
irl,2012,-1.2443
irl,2013,4.9526
irl,2014,8.13923
irl,2015,11.6983
irl,2016,6.92948
irl,2017,5.2845
irl,2018,5.40109
irl,2019,3.50225
irl,2020,3.26011
irn,1961,8.67171
irn,1962,5.78278
irn,1963,4.3774
irn,1964,6.38731
irn,1965,14.06691
irn,1966,8.48245
irn,1967,8.57327
irn,1968,11.52581
irn,1969,13.24899
irn,1970,8.18945
irn,1971,11.50251
irn,1972,11.63891
irn,1973,5.84065
irn,1974,4.49481
irn,1975,-4.87713
irn,1976,13.12258
irn,1977,-7.28868
irn,1978,-17.01016
irn,1979,-11.78741
irn,1980,-29.91966
irn,1981,-8.86132
irn,1982,21.2624
irn,1983,4.25832
irn,1984,-12.51941
irn,1985,-2.08351
irn,1986,-13.68865
irn,1987,-3.29468
irn,1988,-8.81667
irn,1989,2.65997
irn,1990,10.73347
irn,1991,10.02278
irn,1992,0.8392
irn,1993,-0.58464
irn,1994,-3.25132
irn,1995,0.84246
irn,1996,3.79227
irn,1997,-0.66011
irn,1998,0.9538
irn,1999,-0.12066
irn,2000,4.43638
irn,2001,-0.34456
irn,2002,6.00989
irn,2003,7.28301
irn,2004,2.81359
irn,2005,1.96043
irn,2006,4.0415
irn,2007,7.21747
irn,2008,-0.78851
irn,2009,-0.45547
irn,2010,4.64265
irn,2011,1.43742
irn,2012,-7.95516
irn,2013,-1.43385
irn,2014,2.88652
irn,2015,-2.66467
irn,2016,11.90025
irn,2017,2.2313
irn,2018,-7.04789
irn,2019,-8.38795
irn,2020,1.80068
irq,2008,13.48879
irq,2009,0.76056
irq,2010,2.33484
irq,2011,2.79597
irq,2012,10.51612
irq,2013,2.4723
irq,2014,-3.57169
irq,2015,1.19006
irq,2016,10.61082
irq,2017,-4.22405
irq,2018,0.18886
irq,2019,3.86429
isr,1996,2.87768
isr,1997,0.93554
isr,1998,1.83622
isr,1999,-0.04824
isr,2000,3.94675
isr,2001,-0.06077
isr,2002,-1.6612
isr,2003,-0.60231
isr,2004,3.84753
isr,2005,4.47739
isr,2006,4.40492
isr,2007,4.50646
isr,2008,-0.12753
isr,2009,-1.72676
isr,2010,4.34402
isr,2011,4.14844
isr,2012,-0.28033
isr,2013,3.38387
isr,2014,3.5842
isr,2015,0.00345
isr,2016,2.37681
isr,2017,2.79305
isr,2018,2.44402
isr,2019,1.30266
isr,2020,-4.31391
ita,1971,1.37971
ita,1972,3.15831
ita,1973,6.15788
ita,1974,4.28023
ita,1975,-2.57266
ita,1976,6.51056
ita,1977,2.23358
ita,1978,2.90491
ita,1979,5.92918
ita,1980,3.29257
ita,1981,0.09082
ita,1982,0.24955
ita,1983,1.22538
ita,1984,3.20128
ita,1985,2.64985
ita,1986,2.56945
ita,1987,3.36421
ita,1988,4.1906
ita,1989,3.13402
ita,1990,1.221
ita,1991,1.28909
ita,1992,0.61295
ita,1993,-0.67633
ita,1994,1.97387
ita,1995,3.22782
ita,1996,1.48863
ita,1997,2.3053
ita,1998,1.68307
ita,1999,1.97715
ita,2000,3.54791
ita,2001,1.97052
ita,2002,-0.03825
ita,2003,-0.34289
ita,2004,1.0941
ita,2005,0.64969
ita,2006,1.72542
ita,2007,0.65649
ita,2008,-2.58224
ita,2009,-4.90973
ita,2010,1.25137
ita,2011,0.49507
ita,2012,-3.11654
ita,2013,-3.02188
ita,2014,-0.73938
ita,2015,0.16941
ita,2016,2.46783
ita,2017,2.09498
ita,2018,1.66858
ita,2019,1.33489
ita,2020,-8.1674
jam,2008,-0.02124
jam,2009,-6.17283
jam,2010,-0.20648
jam,2011,1.38984
jam,2012,0.98809
jam,2013,-0.99816
jam,2014,0.31258
jam,2015,-0.62719
jam,2016,-0.3491
jam,2017,1.91024
jam,2018,0.41619
jam,2019,1.47072
jam,2020,-10.82572
jor,1977,6.26515
jor,1978,11.60765
jor,1979,17.39787
jor,1980,7.48815
jor,1981,14.23079
jor,1982,2.86291
jor,1983,-7.04891
jor,1984,-1.95678
jor,1985,-7.0635
jor,1986,0.62856
jor,1987,-2.54116
jor,1988,-3.91175
jor,1989,-13.76669
jor,1990,-5.22907
jor,1991,-6.45796
jor,1992,9.99037
jor,1993,-0.13484
jor,1994,0.31229
jor,1995,3.00974
jor,1996,-1.10995
jor,1997,2.12779
jor,1998,1.99156
jor,1999,1.44476
jor,2000,5.15387
jor,2001,3.89788
jor,2002,2.85383
jor,2003,2.42121
jor,2004,6.69536
jor,2005,4.86036
jor,2006,4.33448
jor,2007,3.89681
jor,2008,1.14187
jor,2009,-0.33849
jor,2010,-4.94205
jor,2011,-2.74649
jor,2012,-3.28731
jor,2013,-2.34143
jor,2014,-1.39714
jor,2015,-1.35642
jor,2016,-0.73185
jor,2017,-0.05753
jor,2018,0.13685
jor,2019,1.05717
jor,2020,-2.81949
jpn,1971,2.50072
jpn,1972,7.04655
jpn,1973,6.54245
jpn,1974,-2.68407
jpn,1975,1.85136
jpn,1976,2.86783
jpn,1977,3.41587
jpn,1978,4.39219
jpn,1979,4.70402
jpn,1980,1.88895
jpn,1981,3.30678
jpn,1982,2.82418
jpn,1983,2.9007
jpn,1984,3.9087
jpn,1985,4.76241
jpn,1986,2.75274
jpn,1987,4.44773
jpn,1988,6.38466
jpn,1989,4.53641
jpn,1990,4.52799
jpn,1991,2.95355
jpn,1992,0.63563
jpn,1993,-0.80927
jpn,1994,0.64733
jpn,1995,2.40945
jpn,1996,3.27891
jpn,1997,0.84771
jpn,1998,-1.61266
jpn,1999,-0.5253
jpn,2000,2.81742
jpn,2001,0.25624
jpn,2002,-0.28972
jpn,2003,1.47495
jpn,2004,2.47166
jpn,2005,2.07429
jpn,2006,1.74605
jpn,2007,1.74455
jpn,2008,-1.68113
jpn,2009,-5.8046
jpn,2010,4.21271
jpn,2011,0.41511
jpn,2012,1.38772
jpn,2013,2.80709
jpn,2014,0.68904
jpn,2015,1.93561
jpn,2016,0.45917
jpn,2017,2.03925
jpn,2018,0.84145
jpn,2019,0.53974
kaz,1994,-11.56766
kaz,1995,-6.43815
kaz,1996,1.74661
kaz,1997,2.9938
kaz,1998,-0.13064
kaz,1999,1.94656
kaz,2000,6.88571
kaz,2001,15.29402
kaz,2002,10.78913
kaz,2003,7.59598
kaz,2004,7.45535
kaz,2005,4.31943
kaz,2006,5.98213
kaz,2007,5.86769
kaz,2008,-2.86794
kaz,2009,5.89991
kaz,2010,1.16555
kaz,2011,1.60112
kaz,2012,5.21834
kaz,2013,9.63614
kaz,2014,3.24624
kaz,2015,6.3622
kaz,2016,-4.89178
kaz,2017,0.69433
kaz,2018,0.06303
kaz,2019,2.77251
kaz,2020,2.36302
ken,1965,-0.8746
ken,1966,10.60826
ken,1967,-0.22462
ken,1968,4.7134
ken,1969,5.56888
ken,1970,-7.63996
ken,1971,17.94489
ken,1972,12.69997
ken,1973,-0.31366
ken,1974,0.97553
ken,1975,-2.18224
ken,1976,-2.86978
ken,1977,5.74754
ken,1978,3.08117
ken,1979,3.54901
ken,1980,2.33013
ken,1981,-0.08684
ken,1982,-2.9198
ken,1983,-1.87626
ken,1984,-2.20335
ken,1985,0.51234
ken,1986,3.25579
ken,1987,2.06057
ken,1988,2.19094
ken,1989,2.04672
ken,1990,-0.40278
ken,1991,-2.27765
ken,1992,-3.77961
ken,1993,-4.75258
ken,1994,0.46546
ken,1995,2.90745
ken,1996,2.77566
ken,1997,-1.85713
ken,1998,0.80615
ken,1999,-0.87442
ken,2000,-1.82449
ken,2001,0.90274
ken,2002,-1.96421
ken,2003,0.00976
ken,2004,2.51097
ken,2005,3.83059
ken,2006,3.3423
ken,2007,3.76305
ken,2008,-2.17464
ken,2009,-12.36363
ken,2010,6.16927
ken,2011,4.80739
ken,2012,0.88057
ken,2013,0.37259
ken,2014,2.79909
ken,2015,3.76753
ken,2016,11.26785
ken,2017,0.89428
ken,2018,3.56773
ken,2019,2.52696
ken,2020,-2.61373
kgz,1992,-14.68616
kgz,1993,-15.78837
kgz,1994,-21.80636
kgz,1995,-6.66409
kgz,1996,6.1219
kgz,1997,6.63458
kgz,1998,-0.33537
kgz,1999,0.56536
kgz,2000,3.8088
kgz,2001,6.86545
kgz,2002,-0.55121
kgz,2003,6.269
kgz,2004,4.12146
kgz,2005,-0.06637
kgz,2006,4.09633
kgz,2007,7.93821
kgz,2008,4.31951
kgz,2009,1.89544
kgz,2010,-4.04931
kgz,2011,-0.58075
kgz,2012,7.58445
kgz,2013,5.27241
kgz,2014,3.6641
kgz,2015,2.03693
kgz,2016,0.57036
kgz,2017,3.09158
kgz,2018,3.65846
kgz,2019,-4.58287
kgz,2020,-5.22619
khm,1996,2.02905
khm,1997,2.41753
khm,1998,1.34466
khm,1999,8.85525
khm,2000,7.04172
khm,2001,5.69123
khm,2002,3.71338
khm,2003,7.30039
khm,2004,8.31377
khm,2005,10.80805
khm,2006,9.26892
khm,2007,9.2909
khm,2008,4.40402
khm,2009,-1.73566
khm,2010,4.15513
khm,2011,5.15424
khm,2012,4.86161
khm,2013,6.72701
khm,2014,4.3622
khm,2015,4.17289
khm,2016,5.17156
khm,2017,5.22617
khm,2018,4.88639
khm,2019,6.68923
khm,2020,-2.18895
kir,2009,-7.52011
kir,2010,3.36066
kir,2011,-4.77495
kir,2012,12.47192
kir,2013,11.68742
kir,2014,13.71858
kir,2015,21.02384
kir,2016,-10.84526
kir,2017,6.9905
kir,2018,-0.61468
kor,1961,4.20894
kor,1962,0.88519
kor,1963,5.68596
kor,1964,6.88274
kor,1965,5.05645
kor,1966,10.14638
kor,1967,7.72583
kor,1968,10.14765
kor,1969,11.73219
kor,1970,6.70879
kor,1971,6.99726
kor,1972,4.52952
kor,1973,12.71276
kor,1974,7.96964
kor,1975,4.62596
kor,1976,11.88433
kor,1977,10.80562
kor,1978,10.01688
kor,1979,6.46044
kor,1980,-3.96145
kor,1981,5.05692
kor,1982,7.19663
kor,1983,11.56369
kor,1984,8.73048
kor,1985,5.84131
kor,1986,10.2302
kor,1987,12.83701
kor,1988,11.46275
kor,1989,6.60579
kor,1990,9.04532
kor,1991,9.68574
kor,1992,5.06334
kor,1993,5.79563
kor,1994,8.02793
kor,1995,8.37651
kor,1996,6.8926
kor,1997,4.9686
kor,1998,-6.60992
kor,1999,10.9492
kor,2000,8.69013
kor,2001,4.04836
kor,2002,7.44646
kor,2003,2.6401
kor,2004,4.97534
kor,2005,3.52601
kor,2006,5.16197
kor,2007,5.30701
kor,2008,2.51853
kor,2009,0.09708
kor,2010,6.59384
kor,2011,3.35255
kor,2012,2.28156
kor,2013,2.3015
kor,2014,2.4048
kor,2015,2.1081
kor,2016,2.59637
kor,2017,2.91493
kor,2018,2.45221
kor,2019,2.33487
kor,2020,-1.07683
kos,2009,1.27526
kos,2010,4.05253
kos,2011,6.27898
kos,2012,1.60507
kos,2013,3.87457
kos,2014,3.36725
kos,2015,6.79058
kos,2016,5.80083
kos,2017,4.82561
kos,2018,2.7379
kos,2019,5.85344
kos,2020,-5.23342
kwt,2011,2.04216
kwt,2012,0.49889
kwt,2013,-1.66449
kwt,2014,-2.82505
kwt,2015,-4.67571
kwt,2016,-0.51438
kwt,2017,-3.48341
kwt,2018,-1.25371
kwt,2019,-1.33782
lao,2001,3.97801
lao,2002,4.46016
lao,2003,2.67745
lao,2004,6.00426
lao,2005,7.00757
lao,2006,3.21551
lao,2007,8.21769
lao,2008,4.7293
lao,2009,7.7229
lao,2010,2.96506
lao,2011,5.31626
lao,2012,7.76206
lao,2013,7.11402
lao,2014,7.03532
lao,2015,5.69702
lao,2016,5.2657
lbn,1991,19.60064
lbn,1992,12.76518
lbn,1993,3.38428
lbn,1994,4.36192
lbn,1995,3.45345
lbn,1996,7.5125
lbn,1997,-1.05375
lbn,1998,1.55222
lbn,1999,-1.61224
lbn,2000,-0.50379
lbn,2001,-2.30416
lbn,2002,-5.63168
lbn,2003,-14.44574
lbn,2004,18.84058
lbn,2005,3.02091
lbn,2006,1.85857
lbn,2007,11.53812
lbn,2008,7.54523
lbn,2009,6.92045
lbn,2010,4.21357
lbn,2011,-3.22326
lbn,2012,-3.5627
lbn,2013,-2.93372
lbn,2014,-3.6853
lbn,2015,-3.67261
lbn,2016,-1.76973
lbn,2017,0.55538
lbn,2018,-2.46437
lbn,2019,-7.7546
lbn,2020,-22.09143
lka,1962,4.07231
lka,1963,-1.31199
lka,1964,2.4798
lka,1965,-0.40128
lka,1966,3.24586
lka,1967,3.77452
lka,1968,2.01503
lka,1969,6.25142
lka,1970,-3.6335
lka,1971,-2.57573
lka,1972,-1.4603
lka,1973,4.27689
lka,1974,0.64365
lka,1975,3.32011
lka,1976,-2.38339
lka,1977,3.41453
lka,1978,9.42141
lka,1979,12.89944
lka,1980,5.25512
lka,1981,2.50702
lka,1982,4.24794
lka,1983,1.73079
lka,1984,0.91351
lka,1985,6.3898
lka,1986,2.88988
lka,1987,0.27317
lka,1988,1.25231
lka,1989,0.42012
lka,1990,5.13089
lka,1991,3.24075
lka,1992,3.81688
lka,1993,6.01927
lka,1994,3.98743
lka,1995,3.99544
lka,1996,2.97656
lka,1997,6.066
lka,1998,3.69321
lka,1999,3.51291
lka,2000,5.27174
lka,2001,-2.16954
lka,2002,3.42031
lka,2003,5.65182
lka,2004,4.49976
lka,2005,5.1661
lka,2006,6.69972
lka,2007,6.31597
lka,2008,3.95921
lka,2009,3.94664
lka,2010,7.32089
lka,2011,7.7999
lka,2012,8.15777
lka,2013,1.96443
lka,2014,4.02762
lka,2015,3.74575
lka,2016,3.1116
lka,2017,2.42197
lka,2018,2.11246
lka,2019,1.5173
lka,2020,-3.86694
lso,1967,8.47774
lso,1968,-2.48068
lso,1969,-0.66661
lso,1970,-0.0456
lso,1971,2.78004
lso,1972,-2.24141
lso,1973,23.60348
lso,1974,9.19848
lso,1975,-15.05329
lso,1976,9.3065
lso,1977,18.26158
lso,1978,14.47306
lso,1979,0.38507
lso,1980,-4.84774
lso,1981,-1.00585
lso,2008,3.31778
lso,2009,-5.16259
lso,2010,3.01731
lso,2011,-2.23252
lso,2012,2.27907
lso,2013,-0.19847
lso,2014,-1.54334
lso,2015,3.19064
lso,2016,3.93287
lso,2017,-4.24536
lso,2018,-1.11929
lso,2019,-1.26808
ltu,2005,10.2407
ltu,2006,8.78792
ltu,2007,10.31565
ltu,2008,4.40567
ltu,2009,-9.11391
ltu,2010,0.89068
ltu,2011,6.01484
ltu,2012,5.04851
ltu,2013,5.58144
ltu,2014,5.49908
ltu,2015,0.44006
ltu,2016,3.83317
ltu,2017,5.69335
ltu,2018,5.59545
ltu,2019,4.40872
ltu,2020,0.44677
lux,1971,0.92645
lux,1972,6.78419
lux,1973,2.75841
lux,1974,-0.91503
lux,1975,1.68736
lux,1976,7.03051
lux,1977,1.95242
lux,1978,1.76271
lux,1979,-6.52548
lux,1980,-10.87273
lux,1981,-17.83763
lux,1982,27.69293
lux,1983,24.13499
lux,1984,2.50643
lux,1985,6.33635
lux,1986,6.75025
lux,1987,4.69282
lux,1988,5.03917
lux,1989,5.79112
lux,1990,5.19115
lux,1991,8.33317
lux,1992,-0.75577
lux,1993,1.56051
lux,1994,-1.71161
lux,1995,3.85255
lux,1996,0.15385
lux,1997,8.55256
lux,1998,0.48562
lux,1999,3.08656
lux,2000,3.44222
lux,2001,4.93396
lux,2002,-8.37428
lux,2003,-7.987
lux,2004,18.71963
lux,2005,1.69306
lux,2006,-9.5018
lux,2007,19.34081
lux,2008,-5.16451
lux,2009,-28.55225
lux,2010,6.0498
lux,2011,0.36597
lux,2012,9.14583
lux,2013,-5.87739
lux,2014,0.84118
lux,2015,-11.67376
lux,2016,6.79745
lux,2017,6.59908
lux,2018,-0.95127
lux,2019,-4.48191
lux,2020,1.59386
lva,1996,3.65223
lva,1997,10.01484
lva,1998,7.25599
lva,1999,1.98001
lva,2000,7.5794
lva,2001,8.15427
lva,2002,8.19955
lva,2003,8.78501
lva,2004,7.78221
lva,2005,13.06242
lva,2006,11.36952
lva,2007,10.21062
lva,2008,-0.49381
lva,2009,-5.54116
lva,2010,-7.90792
lva,2011,3.30202
lva,2012,7.73204
lva,2013,3.60188
lva,2014,3.22763
lva,2015,4.11514
lva,2016,3.64325
lva,2017,4.11662
lva,2018,3.30783
lva,2019,3.32314
lva,2020,-1.42665
mar,1967,7.61251
mar,1968,7.04649
mar,1969,6.17934
mar,1970,3.35033
mar,1971,3.00527
mar,1972,0.2776
mar,1973,1.29114
mar,1974,3.67993
mar,1975,5.17182
mar,1976,8.00527
mar,1977,3.41455
mar,1978,-0.69415
mar,1979,1.94243
mar,1980,0.87553
mar,1981,-5.25154
mar,1982,6.08365
mar,1983,-1.00951
mar,1984,4.39979
mar,1985,2.35879
mar,1986,9.00522
mar,1987,-2.6007
mar,1988,8.6023
mar,1989,1.14558
mar,1990,2.19686
mar,1991,5.01598
mar,1992,-3.50565
mar,1993,-3.00978
mar,1994,9.38621
mar,1995,-7.28095
mar,1996,11.665
mar,1997,-2.97753
mar,1998,6.52938
mar,1999,-0.10832
mar,2000,0.5543
mar,2001,6.16051
mar,2002,2.21295
mar,2003,4.91514
mar,2004,3.97929
mar,2005,2.6404
mar,2006,6.20657
mar,2007,2.52221
mar,2008,4.81736
mar,2009,1.73618
mar,2010,2.5034
mar,2011,3.53493
mar,2012,1.25833
mar,2013,3.73645
mar,2014,0.23215
mar,2015,3.51335
mar,2016,-0.32255
mar,2017,2.86325
mar,2018,1.85549
mar,2019,1.31993
mar,2020,-6.98132
mda,1997,1.92769
mda,1998,-7.81524
mda,1999,-2.20261
mda,2000,4.32515
mda,2001,8.87679
mda,2002,10.41652
mda,2003,8.59541
mda,2004,9.40693
mda,2005,7.4541
mda,2006,3.52132
mda,2007,1.16343
mda,2008,8.24194
mda,2009,-9.15976
mda,2010,9.13673
mda,2011,5.59074
mda,2012,1.8235
mda,2013,9.15352
mda,2014,4.36181
mda,2015,-2.20445
mda,2016,5.32881
mda,2017,6.71166
mda,2018,5.174
mda,2019,5.80734
mda,2020,-6.43954
mdg,1961,-0.31052
mdg,1962,-0.23588
mdg,1963,-3.42012
mdg,1964,1.44086
mdg,1965,-2.91104
mdg,1970,2.712
mdg,1971,0.81876
mdg,1972,-3.52894
mdg,1973,-5.43541
mdg,1974,-1.27088
mdg,1975,-1.3536
mdg,1976,-5.78006
mdg,1977,0.01398
mdg,1978,-5.38471
mdg,1979,6.4006
mdg,1980,-2.45292
mdg,1981,-13.29677
mdg,1982,-4.81537
mdg,1983,-2.49225
mdg,1984,-2.40183
mdg,1985,-1.36706
mdg,1986,-1.00252
mdg,1987,-3.48792
mdg,1988,0.40084
mdg,1989,1.15974
mdg,1990,1.90456
mdg,1991,-9.69909
mdg,1992,-0.77394
mdg,1993,-0.69592
mdg,1994,-3.68493
mdg,1995,-1.34095
mdg,1996,-0.00212
mdg,1997,0.73487
mdg,1998,0.91101
mdg,1999,1.80233
mdg,2000,1.58892
mdg,2001,2.95172
mdg,2002,-15.00681
mdg,2003,6.55974
mdg,2004,2.51403
mdg,2005,1.03655
mdg,2006,2.13118
mdg,2007,4.21931
mdg,2008,3.80645
mdg,2009,-6.99526
mdg,2010,-2.4928
mdg,2011,-1.06546
mdg,2012,-1.28895
mdg,2013,-0.67357
mdg,2014,1.30196
mdg,2015,-0.7252
mdg,2016,0.85646
mdg,2017,2.23837
mdg,2018,0.44771
mdg,2019,0.75376
mdg,2020,-8.97983
mdv,2015,-0.02052
mdv,2016,2.78815
mdv,2017,2.94471
mdv,2018,3.1025
mdv,2019,3.28605
mdv,2020,-33.52485
mex,1961,1.90832
mex,1962,1.62437
mex,1963,4.77204
mex,1964,8.03729
mex,1965,3.25927
mex,1966,2.45027
mex,1967,4.65926
mex,1968,5.99873
mex,1969,0.18954
mex,1970,3.0824
mex,1971,0.61893
mex,1972,5.02297
mex,1973,5.02621
mex,1974,2.52337
mex,1975,2.39154
mex,1976,1.22653
mex,1977,0.55401
mex,1978,6.07949
mex,1979,6.7922
mex,1980,6.24779
mex,1981,5.06574
mex,1982,-6.01032
mex,1983,-4.56283
mex,1984,1.64056
mex,1985,0.9583
mex,1986,-5.81949
mex,1987,0.58445
mex,1988,0.32117
mex,1989,2.35216
mex,1990,3.64144
mex,1991,2.87518
mex,1992,1.775
mex,1993,0.44212
mex,1994,3.06774
mex,1995,-9.09618
mex,1996,5.46348
mex,1997,6.07527
mex,1998,3.57844
mex,1999,1.61612
mex,2000,3.46681
mex,2001,-1.51251
mex,2002,-1.27334
mex,2003,0.04179
mex,2004,2.7556
mex,2005,0.24157
mex,2006,3.55305
mex,2007,0.62325
mex,2008,-0.07063
mex,2009,-6.9325
mex,2010,4.14893
mex,2011,1.79992
mex,2012,1.90509
mex,2013,-0.94354
mex,2014,2.00727
mex,2015,1.92252
mex,2016,1.2999
mex,2017,0.98512
mex,2018,0.91973
mex,2019,-1.49241
mex,2020,-9.74936
mhl,2005,2.64138
mhl,2006,-3.26344
mhl,2007,3.07459
mhl,2008,-9.1033
mhl,2009,3.20462
mhl,2010,2.73462
mhl,2011,-0.05249
mhl,2012,-6.6821
mhl,2013,7.12616
mhl,2014,2.89699
mhl,2015,8.85201
mhl,2016,-0.69186
mhl,2017,1.20873
mhl,2018,1.70002
mhl,2019,2.13182
mhl,2020,-4.61903
mkd,1991,-5.53525
mkd,1992,-8.1539
mkd,1993,-6.77946
mkd,1994,-0.97357
mkd,1995,-0.79765
mkd,1996,0.65812
mkd,1997,0.87656
mkd,1998,2.84705
mkd,1999,3.42143
mkd,2000,3.8985
mkd,2001,-2.40738
mkd,2002,1.82859
mkd,2003,1.81456
mkd,2004,4.99118
mkd,2005,3.31349
mkd,2006,6.40254
mkd,2007,1.74664
mkd,2008,9.15476
mkd,2009,-0.06266
mkd,2010,2.43955
mkd,2011,1.80959
mkd,2012,-0.98665
mkd,2013,2.53645
mkd,2014,3.94983
mkd,2015,2.27912
mkd,2016,1.68818
mkd,2017,1.00364
mkd,2018,2.47025
mkd,2019,3.39037
mkd,2020,-4.19529
mli,1968,2.00613
mli,1969,-1.36884
mli,1970,3.73316
mli,1971,2.20879
mli,1972,4.29249
mli,1973,-3.39874
mli,1974,-3.67963
mli,1975,9.17417
mli,1976,12.12951
mli,1977,5.41802
mli,1978,-2.36048
mli,1979,6.60121
mli,1986,1.66084
mli,1987,-1.16187
mli,1988,5.72734
mli,1991,9.91256
mli,1992,-5.71462
mli,1993,0.8194
mli,1994,-0.12133
mli,1995,-2.37588
mli,1996,4.26128
mli,1997,1.96012
mli,1998,4.9581
mli,1999,3.44787
mli,2000,-2.54143
mli,2001,7.85398
mli,2002,-1.31226
mli,2003,8.81792
mli,2004,-1.559
mli,2005,3.21947
mli,2006,0.69262
mli,2007,0.18944
mli,2008,1.83456
mli,2009,-0.25286
mli,2010,2.69457
mli,2011,0.37637
mli,2012,-3.95538
mli,2013,0.0164
mli,2014,4.70811
mli,2015,3.55077
mli,2016,2.21568
mli,2017,1.69427
mli,2018,2.02688
mli,2019,1.08995
mli,2020,-4.9153
mlt,2001,2.28105
mlt,2002,1.94865
mlt,2003,2.25148
mlt,2004,-0.518
mlt,2005,0.11829
mlt,2006,1.11505
mlt,2007,3.43615
mlt,2008,6.71726
mlt,2009,-5.44089
mlt,2010,5.10766
mlt,2011,2.92162
mlt,2012,0.80414
mlt,2013,3.69408
mlt,2014,5.17276
mlt,2015,6.5341
mlt,2016,-2.86666
mlt,2017,4.55546
mlt,2018,4.61103
mlt,2019,1.34937
mlt,2020,-10.53311
mmr,2012,5.27269
mmr,2013,7.11886
mmr,2014,6.7723
mmr,2015,2.23475
mmr,2016,11.03847
mmr,2017,5.60932
mmr,2018,5.52117
mmr,2019,5.66578
mmr,2020,3.07923
mne,2007,6.24126
mne,2008,7.3498
mne,2009,-7.15389
mne,2010,1.65001
mne,2011,4.66346
mne,2012,-1.98264
mne,2013,3.73799
mne,2014,1.0837
mne,2015,4.23194
mne,2016,1.60373
mne,2017,6.00345
mne,2018,4.17615
mne,2019,4.04907
mne,2020,-14.81911
mng,2011,14.72521
mng,2012,10.56395
mng,2013,12.2319
mng,2014,2.8801
mng,2015,0.49616
mng,2016,-0.61744
mng,2017,-3.95942
mng,2018,12.13917
mng,2019,1.26684
mng,2020,-4.25379
moz,1992,-11.20202
moz,1993,6.63536
moz,1994,2.33911
moz,1995,-0.14986
moz,1996,9.26403
moz,1997,8.89855
moz,1998,6.50687
moz,1999,9.34073
moz,2000,-2.78832
moz,2001,8.158
moz,2002,-0.76924
moz,2003,12.6428
moz,2004,5.17345
moz,2005,1.44964
moz,2006,3.51558
moz,2007,6.13197
moz,2008,4.9402
moz,2009,6.64269
moz,2010,2.76623
moz,2011,6.12761
moz,2012,5.73519
moz,2013,4.17022
moz,2014,3.60261
moz,2015,2.916
moz,2016,0.59695
moz,2017,-0.19346
moz,2018,1.63541
moz,2019,-0.62224
mrt,1969,-3.53108
mrt,1970,10.18115
mrt,1971,-1.62159
mrt,1972,-3.19043
mrt,1973,-5.61821
mrt,1974,9.86007
mrt,1975,-11.13509
mrt,1976,1.02158
mrt,1977,-1.88754
mrt,1978,-0.92761
mrt,1979,2.02227
mrt,1980,1.13615
mrt,1981,-1.40541
mrt,1982,-4.8258
mrt,1983,-0.25712
mrt,1984,-4.54641
mrt,1985,-1.34757
mrt,1986,1.93749
mrt,1987,-0.70676
mrt,1988,-0.09111
mrt,1989,2.84275
mrt,1990,-4.06351
mrt,1991,0.22483
mrt,1992,-0.52431
mrt,1993,2.61123
mrt,1994,-5.69727
mrt,1995,7.09118
mrt,1996,7.42497
mrt,1997,-6.67361
mrt,1998,0.64726
mrt,1999,1.21762
mrt,2000,-7.00894
mrt,2001,-5.62309
mrt,2002,3.02521
mrt,2003,3.7901
mrt,2004,1.74153
mrt,2005,5.04777
mrt,2006,10.52229
mrt,2007,-4.27066
mrt,2008,-2.23573
mrt,2009,-1.28319
mrt,2010,-2.74413
mrt,2011,-0.3291
mrt,2012,0.88687
mrt,2013,1.3609
mrt,2014,0.50179
mrt,2015,3.47698
mrt,2016,-0.69828
mrt,2017,3.77195
mrt,2018,2.6107
mrt,2019,2.12645
mrt,2020,-4.51881
mus,2007,7.28276
mus,2008,3.88848
mus,2009,1.96672
mus,2010,2.7602
mus,2011,2.98468
mus,2012,8.18316
mus,2013,6.62076
mus,2014,3.55258
mus,2015,3.94632
mus,2016,3.50172
mus,2017,4.99937
mus,2018,5.23314
mus,2019,3.31643
mus,2020,-17.17381
mys,1961,5.79573
mys,1962,4.14758
mys,1963,4.15378
mys,1964,1.60864
mys,1965,4.27675
mys,1966,5.13981
mys,1967,2.94321
mys,1968,5.38356
mys,1969,1.0772
mys,1970,4.42621
mys,1971,6.43313
mys,1972,7.09927
mys,1973,8.09335
mys,1974,4.94177
mys,1975,-0.43797
mys,1976,7.95954
mys,1977,4.94688
mys,1978,3.42144
mys,1979,6.44713
mys,1980,5.65599
mys,1981,4.71955
mys,1982,2.44879
mys,1983,2.05642
mys,1984,4.38766
mys,1985,-3.81181
mys,1986,-0.54239
mys,1987,2.37703
mys,1988,7.33074
mys,1989,5.79178
mys,1990,7.28544
mys,1991,5.89691
mys,1992,5.8173
mys,1993,7.64256
mys,1994,6.52172
mys,1995,7.07367
mys,1996,7.18289
mys,1997,3.92071
mys,1998,-9.88201
mys,1999,1.94936
mys,2000,5.16634
mys,2001,-0.64271
mys,2002,3.91966
mys,2003,4.74385
mys,2004,4.80461
mys,2005,3.97739
mys,2006,5.11285
mys,2007,5.0716
mys,2008,1.74064
mys,2009,-2.16807
mys,2010,4.38866
mys,2011,4.50704
mys,2012,2.54932
mys,2013,3.68986
