geo,time,gc_rev_gotr_cn
mlt,1984,183577917.54018
mlt,1985,171884463.07943
mlt,1986,147356161.19264
mlt,1987,136477987.42138
mlt,1988,194782203.58724
mlt,1989,172350337.75914
mlt,1990,541458587.09965
mlt,1991,612755969.94853
mlt,1992,435869007.93381
mlt,1993,433481576.54466
mlt,1994,513840346.71147
mmr,1973,418000000
mmr,1974,548000000
mmr,1975,457000000
mmr,1976,1000000000
mmr,1977,1253000000
mmr,1978,1818000000
mmr,1979,2405000000
mmr,1980,2875000000
mmr,1981,3312000000
mmr,1982,3499000000
mmr,1983,3441000000
mmr,1984,3542000000
mmr,1985,3582000000
mmr,1986,3503000000
mmr,1987,3389000000
mmr,1988,3365000000
mmr,1989,4583000000
mmr,1990,6621000000
mmr,1991,7163000000
mmr,1992,7216000000
mmr,1993,9551000000
mmr,1994,11758000000
mmr,1995,16678000000
mmr,1996,23299000000
mmr,1997,38006000000
mmr,1998,59858000000
mmr,1999,62611000000
mmr,2000,58566000000
mmr,2001,82440000000
mmr,2002,166813000000
mmr,2003,213653000000
mmr,2004,290361000000
mmr,2005,342589000000
mmr,2012,7805360677000
mmr,2013,8539711216000
mmr,2014,10739188557000
mmr,2015,9347463741000
mmr,2016,7943382489000
mmr,2017,9440011544000
mmr,2018,4317580323000
mmr,2019,9708981780000
mng,1992,2500000000
mng,1993,5954000000
mng,1994,15113000000
mng,1995,30120000000
mng,1996,32715000000
mng,1997,36780000000
mng,1998,61529000000
mng,1999,59041000000
mng,2000,79001000000
mng,2001,97633000000
mng,2002,125999174586.008
mng,2003,155908298008
mng,2006,256253309776.59
mng,2007,587626252684.90002
mng,2008,338048431039.40997
mng,2009,495467201208.46997
mng,2010,694208430000
mng,2011,976014665568.74011
mng,2012,1259981608961.18994
mng,2013,1375445500000
mng,2014,1763665017586.36011
mng,2015,1515835997570.32007
mng,2016,1366839500000
mng,2017,1873632650100
mng,2018,2388952138489.77002
moz,2010,32254722766.48
moz,2011,34029558379.177
moz,2012,34561640471.952
moz,2013,40654035750
moz,2014,39654532000
moz,2015,41468064000
moz,2016,21529591000
moz,2017,26080693700.74
moz,2018,26854911000
moz,2019,28377790000
mus,1973,41900000
mus,1974,20100000
mus,1975,62100000
mus,1976,111800000
mus,1977,100300000
mus,1978,124600000
mus,1979,157300000
mus,1980,211200000
mus,1981,271900000
mus,1982,335300000
mus,1983,409500000
mus,1984,341400000
mus,1985,598400000
mus,1986,663900000
mus,1987,851900000
mus,1988,899300000
mus,1989,689900000
mus,1990,845800000
mus,1991,638100000
mus,1992,1171200000
mus,1993,1293700000
mus,1994,1722000000
mus,1995,2417300000
mus,1996,1939600000
mus,1997,3197100000
mus,1998,3388000000
mus,1999,3170000000
mus,2000,3145000000
mus,2001,3805600000
mus,2002,4776100000
mus,2003,5542600000
mus,2004,5847800000
mus,2005,4419900000
mus,2006,4877800000
mus,2007,5367700000
mus,2008,7334800000
mus,2009,11697400000
mus,2010,9525760000
mus,2011,9853600000
mus,2012,10499900000
mus,2013,10012100000
mus,2014,10965400000
mus,2015,7440551000
mus,2016,12846680000
mus,2017,15671384670
mus,2018,15490863904
mus,2019,11721656000
mwi,2009,81444798999
mwi,2010,95366097433
mwi,2011,78603480439
mwi,2012,53889157273
mwi,2013,187238228830.38297
mwi,2014,105377053694.29401
mwi,2015,124254567470.17
mwi,2016,161086522906.73999
mwi,2017,204673171711.888
mwi,2018,126362404574.53101
mwi,2019,145940941538.23001
mwi,2020,195103579572.87701
mys,1996,9890000000
mys,1997,10396000000
mys,1998,9436000000
mys,1999,16699300000
mys,2000,13582000000
mys,2001,17174362000
mys,2002,16655000000
mys,2003,27717000000
mys,2004,27347000000
mys,2005,25710000000
mys,2006,36915720000
mys,2007,44716946075.41
mys,2008,46896082472.65
mys,2009,52134893217
mys,2010,50137673971.7
mys,2011,50534000000
mys,2012,56269000000
mys,2013,57418000000
mys,2014,56420560000
mys,2015,53648000000
mys,2016,43077900000
mys,2017,42747476055.04
mys,2018,58822246600.82
mys,2019,83849100472.58998
nam,1990,346100000
nam,1991,406800000
nam,1992,473300000
nam,1993,318600000
nam,1994,513100000
nam,1995,463300000
nam,1996,547900000
nam,1997,539700000
nam,1998,630700000
nam,1999,655600000
nam,2000,745161771.16
nam,2001,832038450.16
nam,2002,1267552450.16
nam,2003,1096610061.16
nam,2004,968293450.16
nam,2005,1182399315.36
nam,2006,1833774532.16
nam,2007,1634726087.62
nam,2008,2331162743.96
nam,2009,1860811469.54
nam,2010,1967168425.08
nam,2011,2901914067.8
nam,2012,2799987824.6
nam,2013,3628256549.87
nam,2014,3261705916.27
nam,2015,3411935051.97
nam,2016,3543666546.94
nam,2017,5953480748.17
nam,2018,7262341838.14
nam,2019,8012281892.91
ner,1976,4544000000
ner,1977,6695000000
ner,1978,8503000000
ner,1979,10370000000
ner,1980,11827000000
nic,1990,10490000
nic,1991,975860000
nic,1992,504900000
nic,1993,937370000
nic,1994,743190000
nic,1995,1327500000
nic,1996,1310870000
nic,1997,1064760000
nic,1998,1147770000
nic,1999,2518310000
nic,2000,2510850000
nic,2001,2342000000
nic,2002,2346679300
nic,2003,2807686800
nic,2004,3351876600
nic,2005,3786000000
nic,2006,4943000000
nic,2007,5506745500
nic,2008,5311625340
nic,2009,4763500794.12
nic,2010,4823226000
nic,2011,5871163600
nic,2012,6526422301
nic,2013,5915993000
nic,2014,6586930000
nic,2015,7406360000
nic,2016,8933310000
nic,2017,8965588520.543
nic,2018,7950497406.03008
nic,2019,8587100000
nld,1973,1778818447.07334
nld,1974,2713605692.21903
nld,1975,3884358649.73159
nld,1976,5458975999.56437
nld,1977,5998974456.71164
nld,1978,6393763244.71005
nld,1979,6802165439.19118
nld,1980,8472076634.40289
nld,1981,10754591121.3363
nld,1982,11657613751.3557
nld,1983,12134082978.2503
nld,1984,14085337907.4379
nld,1985,15709871081.0406
nld,1986,15691719872.397
nld,1987,11190220128.7828
nld,1988,9524846735.73202
nld,1989,9415939483.87038
nld,1990,9896946512.92593
nld,1991,10495936398.1649
nld,1992,11022321448.8294
nld,1993,11022321448.8294
nld,1994,10477785189.5213
nld,1995,9804000000
nld,1996,10852000000
nld,1997,10141000000
nld,1998,10052000000
nld,1999,9271000000
nld,2000,10755000000
nld,2001,14006000000
nld,2002,12334000000
nld,2003,13117000000
nld,2004,14761000000
nld,2005,15899000000
nld,2006,19043000000
nld,2007,18885000000
nld,2008,25240000000
nld,2009,23526000000
nld,2010,23499000000
nld,2011,23362000000
nld,2012,25439000000
nld,2013,27968000000
nld,2014,22791000000
nld,2015,18677000000
nld,2016,15777000000
nld,2017,15657000000
nld,2018,16140000000
nld,2019,13965000000
nor,1972,3702000000
nor,1973,4355000000
nor,1974,5075000000
nor,1975,5557000000
nor,1976,7029000000
nor,1977,6130000000
nor,1978,8187000000
nor,1979,9364000000
nor,1980,11900000000
nor,1981,14764000000
nor,1982,17880000000
nor,1983,29405000000
nor,1984,30069000000
nor,1985,34669000000
nor,1986,43376000000
nor,1987,48096000000
nor,1988,59411000000
nor,1989,67383000000
nor,1990,79256000000
nor,1991,75669000000
nor,1992,71213000000
nor,1993,73459000000
nor,1994,74968000000
nor,1995,86229000000
nor,1996,98956000000
nor,1997,104152000000
nor,1998,81739000000
nor,1999,99655000000
nor,2000,180036000000
nor,2001,177511000000
nor,2002,156008000000
nor,2003,168457000000
nor,2004,189800000000
nor,2005,228490000000
nor,2006,295578000000
nor,2007,314447000000
nor,2008,383254000000
nor,2009,292721000000
nor,2010,282333000000
nor,2011,333062000000
nor,2012,364827000000
nor,2013,363899000000
nor,2014,396282000000
nor,2015,403167000000
nor,2016,391840000000
nor,2017,419059000000
nor,2018,476081000000
npl,1990,3326800000
npl,1991,4379400000
npl,1992,4740000000
npl,1993,6405000000
npl,1994,5821000000
npl,1995,7349000000
npl,1996,9721000000
npl,1997,10810000000
npl,1998,10783000000
npl,1999,10242000000
npl,2000,12863000000
npl,2001,14034000000
npl,2002,15610000000
npl,2003,22431000000
npl,2004,22891000000
npl,2005,28351400000
npl,2006,26673163000
npl,2007,31061200000
npl,2008,35494400000
npl,2009,48973000000
npl,2010,56464303000
npl,2011,71655710000
npl,2012,73342822000
npl,2013,71701107000
npl,2014,92191453000
npl,2015,94070726246.63
npl,2016,102979796979.78
npl,2017,100177432609.47
npl,2018,143835840000
npl,2019,129618776000
nru,2014,86674151.74
nru,2015,84107365.19
nru,2016,103313236.14
nru,2017,113323635.99
nru,2018,141959426.72
nzl,1972,215000000
nzl,1973,229000000
nzl,1974,254000000
nzl,1975,310000000
nzl,1976,429000000
nzl,1977,519000000
nzl,1978,646000000
nzl,1979,789000000
nzl,1980,808000000
nzl,1981,933000000
nzl,1982,1082000000
nzl,1983,1241000000
nzl,1984,1712000000
nzl,1985,2564000000
nzl,1986,3190000000
nzl,1987,4896000000
nzl,1988,4048000000
nzl,2001,5852900000
nzl,2002,7025836000
nzl,2003,7390309000
nzl,2004,8087133000
nzl,2005,9447535000
nzl,2006,8643000000
nzl,2007,9551000000
nzl,2008,9059000000
nzl,2009,9269810000
nzl,2010,10344650000
nzl,2011,14879570000
nzl,2012,10965780000
nzl,2013,11138150000
nzl,2014,11731680000
nzl,2015,11440220000
nzl,2016,12170050000
nzl,2017,12284060000
nzl,2018,12230030000
nzl,2019,13081730000
pak,1987,3350000000
pan,2014,1730657684.412
pan,2015,1767742154.26123
pan,2016,1649692865.13
pan,2017,2513610888.48
pan,2018,2539694498.18
per,1972,7
per,1973,6
per,1974,8
per,1975,10
per,1976,13
per,1977,16
per,1978,19
per,1979,56
per,1980,78
per,1981,141
per,1982,236
per,1983,377
per,1984,1597
per,1985,3201
per,1986,4391
per,1987,4476
per,1988,30000
per,1989,334000
per,1990,44710000
per,1991,273990000
per,1992,589890000
per,1993,892780000
per,1994,2072430000
per,1995,2344400000
per,1996,3424500000
per,1997,3730400000
per,1998,4556100000
per,1999,5206300000
per,2000,6670000000
per,2001,4870200000
per,2002,5224100000
per,2003,4763500000
per,2004,4586900000
per,2005,7002600000
per,2006,8024944601.41589
per,2007,9679466268.88304
per,2008,9921140396.5496
per,2009,9643098989.49832
per,2010,12564231244.3766
per,2011,14500638584.8899
per,2012,15415042130.113
per,2013,16761308641.647
per,2014,16946163455.1449
per,2015,16494361273.0462
per,2016,16055932326.9371
per,2017,18905940361.5628
per,2018,19468395337.2608
per,2019,23465729066.63729
phl,1990,25020000000
phl,1991,34337000000
phl,1992,32131000000
phl,1993,28558000000
phl,1994,34941000000
phl,1995,27874000000
phl,1996,36895000000
phl,1997,50250000000
phl,1998,44213000000
phl,1999,42633000000
phl,2000,58435000000
phl,2001,79188000000
phl,2002,72659000000
phl,2003,91350000000
phl,2004,103940000000
phl,2005,110010000000
phl,2006,115545000000
phl,2007,114565000000
phl,2008,123569000000
phl,2009,141501000000
phl,2010,114307000000
phl,2011,157469000000
phl,2012,165710000000
phl,2013,177673000000
phl,2014,187762000000
phl,2015,231280000000
phl,2016,215356000000
phl,2017,221624000000
phl,2018,268717000000
phl,2019,308775000000
plw,2008,51935455.72877
plw,2009,46996800.44289
plw,2010,54475329.84076
plw,2011,52530287.68173
plw,2012,56048754.47509
plw,2013,50576319
plw,2014,59586336
plw,2015,58309952
plw,2016,65587188
plw,2017,57583105
plw,2018,66270416
plw,2019,65868000
png,1990,377920000
png,1991,568680000
png,1992,338090000
png,1993,336800000
png,1994,266932000
png,1995,369151000
png,1996,299112000
png,1997,409525000
png,1998,405680000
png,1999,557566000
png,2000,911897000
png,2001,263916000
png,2002,212606000
png,2014,1642900000
png,2015,1845450685
png,2016,2064000000
png,2017,2383706613.02066
png,2018,3609957098.58
png,2019,2947694803.75
pol,1984,19500000
pol,1985,18920000
pol,1986,43130000
pol,1987,43240000
pol,1988,59310000
pol,1994,9043000000
prt,1974,0
prt,1975,36412246.48597
prt,1976,37409842.28011
prt,1977,65841322.41298
prt,1978,88287227.78105
prt,1979,134176634.31131
prt,1980,147644177.53215
prt,1981,165600901.8266
prt,1982,184056424.01812
prt,1983,352151315.33005
prt,1984,357139294.30074
prt,1985,397541923.96325
prt,1986,939735238.07624
prt,1987,1151135762.81162
prt,1988,1098592392.33447
prt,1989,2508454624.3553
prt,1990,2834169651.14075
prt,1991,1292385351.30336
prt,1992,2143833361.59855
prt,1993,2227631408.30598
prt,1994,2053052144.33216
prt,2010,7628754000
prt,2011,7615275000.00001
prt,2012,9447228000
prt,2013,8947497000
prt,2014,8686835000
prt,2015,8161139000
prt,2016,8058243000
prt,2017,7743042999.99999
prt,2018,8263595000
prt,2019,8716802999.99999
pry,2005,2723300000000
pry,2006,3168800000000
pry,2007,3610485017866.3999
pry,2008,3905045439673
pry,2009,4319502784473
pry,2010,4512156950257
pry,2011,5435716683738
pry,2012,6228757102676
pry,2013,5363815000000
pry,2014,6059595713301
pry,2015,8187614198673
pry,2016,10321175627787
pry,2017,8639860266995
pry,2018,8753867918330
pry,2019,9355679808060
rou,1972,11176000
rou,1973,13042000
rou,1974,16124000
rou,1975,18682000
rou,1976,19358000
rou,1977,21758000
rou,1978,22740000
rou,1979,26400000
rou,1980,21706000
rou,1981,19354000
rou,1982,18324000
rou,1983,16257000
rou,1984,20909000
rou,1985,28043000
rou,1986,30705000
rou,1987,31698000
rou,1988,27462000
rou,1989,29145000
rou,1990,2999000
rou,1991,6375000
rou,1992,18306000
rou,1993,44588000
rou,1994,174958000
rou,2019,34173280000
rus,1998,10069000000
rus,1999,149142000000
rus,2000,281922000000
rus,2001,398463000000
rus,2002,684586000000
rus,2003,778088427400
rus,2004,1090402752000
rus,2005,1928627300000
rus,2006,1932100000000
rus,2007,2909000000000
rus,2008,5380200000000
rus,2009,2798100000000
rus,2010,3814000000000
rus,2011,6029600000000
rus,2012,5640900000000
rus,2013,5207100000000
rus,2014,5434127367114.2002
rus,2015,11272413276269.30078
rus,2016,11261135000000
rus,2017,12290649000000
rus,2018,14809775000000
rus,2019,16090113000000
rwa,1973,196000000
rwa,1974,280000000
rwa,1975,796000000
rwa,1976,377000000
rwa,1977,451000000
rwa,1978,740000000
rwa,1979,805000000
rwa,1980,1930000000
rwa,1989,8859000000
rwa,1990,8705000000
rwa,1991,16389000000
rwa,1992,14245000000
rwa,2014,695815988293.672
rwa,2015,677555776641.495
rwa,2016,623521627944.10498
rwa,2017,668120293646.94092
rwa,2018,718240764902.78198
rwa,2019,792575784181.20898
sau,2010,690766000000
sau,2011,1058830000000
sau,2012,1176479000000
sau,2013,1076061000000
sau,2014,961535000000
sau,2015,530884000000
sau,2016,437461969060.88
sau,2017,604102746848.46997
sau,2018,642561000000
sau,2019,707081357460.26001
sdn,1998,221450000
sdn,1999,445080000
sdn,2009,11362600000
sdn,2010,10713500000
sdn,2011,16788100000
sdn,2012,6600700000
sdn,2013,10177900000
sdn,2014,16049700000
sdn,2015,12536500000
sdn,2016,10607200000
sen,2015,487478626185
sen,2016,495526712993
sen,2017,847115086999
sen,2018,874173967514.771
sgp,1972,569000000
sgp,1973,591000000
sgp,1974,654000000
sgp,1975,871000000
sgp,1976,942000000
sgp,1977,1158000000
sgp,1978,1273000000
sgp,1979,1496000000
sgp,1980,1969000000
sgp,1981,2370000000
sgp,1982,2626000000
sgp,1983,3795000000
sgp,1984,4080000000
sgp,1985,4368000000
sgp,1986,5203000000
sgp,1987,6990000000
sgp,1988,6337000000
sgp,1989,6092000000
sgp,1990,7618000000
sgp,1991,7995000000
sgp,1992,8914000000
sgp,1993,12143000000
sgp,1994,10549000000
sgp,1995,12243000000
sgp,1996,16351000000
sgp,1997,17119000000
sgp,1998,18481000000
sgp,1999,19077000000
sgp,2000,17931000000
sgp,2001,15707000000
sgp,2002,14075000000
sgp,2003,11873000000
sgp,2004,13955000000
sgp,2005,14036000000
sgp,2006,14326000000
sgp,2007,17534000000
sgp,2008,18246000000
sgp,2009,11577000000
sgp,2010,13057100000
sgp,2011,13756900000
sgp,2012,14367800000
sgp,2013,15273200000
sgp,2014,17810400000
sgp,2015,20568100000
sgp,2016,22733520630.04
sgp,2017,29381400000
sgp,2018,26310006061.707
sgp,2019,39843364549.3832
slb,2011,623221699.7
slb,2012,681705918.83
slb,2013,1760512443.63
slb,2014,1612721493.39
slb,2015,1710932713.65
slb,2016,1338449767.3
slb,2017,1547167852.96041
slb,2018,1384322420.60119
slb,2019,1568261553.02807
slb,2020,2131621714.22865
slv,1998,321780000
slv,1999,253210000
slv,2000,685410000
slv,2001,625500000
slv,2002,431800000
slv,2003,289100000
slv,2004,398500000
slv,2005,267600000
slv,2006,470800000
slv,2007,705200000
slv,2008,925500000
slv,2009,633700000
slv,2010,709400000
slv,2011,1279613168.07
slv,2012,907821023.54
slv,2013,783700000
slv,2014,807900231.18
slv,2015,851651195.65
slv,2016,979513343.74
slv,2017,1242617076.24
slv,2018,1256300000
slv,2019,1069600000
smr,1995,84900000000
smr,2002,124669599.3
smr,2003,129732676.7
smr,2004,176724197.53
smr,2005,153957112.74
smr,2006,151869221.57
smr,2007,134444941.27
smr,2008,144615729.12
smr,2009,147765852.56
smr,2010,141760835.9
smr,2011,151184391.95
smr,2012,164276588.48
smr,2013,143885439.8
smr,2014,151622670.21
smr,2015,149953085
smr,2016,165319378.71
smr,2017,150237506
smr,2018,139935358
smr,2019,166576392
som,2017,105737158.54222
som,2018,96986227.42556
som,2019,187000000
srb,2007,63777900000
srb,2008,70393603854.74001
srb,2009,77851600000
srb,2010,90156134000
srb,2011,99174241000
srb,2012,101363794318
srb,2013,199451083576.25
srb,2014,205102777314.04999
srb,2015,228734921311.67999
srb,2016,230962494154.45001
srb,2017,235441882292.84
srb,2018,245157557582.88101
srb,2019,269657266854.48001
svn,1992,91804373.22651
svn,1993,113920881.32198
svn,1994,78033717.24253
swe,1972,7830000000
swe,1973,9320000000
swe,1974,10410000000
swe,1975,11970000000
swe,1976,14800000000
swe,1977,16970000000
swe,1978,20220000000
swe,1979,23490000000
swe,1980,27120000000
swe,1981,29190000000
swe,1982,38160000000
swe,1983,43840000000
swe,1984,46750000000
swe,1985,54620000000
swe,1986,59650000000
swe,1987,63600000000
swe,1988,62470000000
swe,1989,70800000000
swe,1990,76819999999.99989
swe,1991,93099999999.99988
swe,1992,98699999999.99988
swe,1993,95289999999.99988
swe,1994,100230000000
swe,1995,92220000000
swe,1996,92055000000
swe,1997,81448000000
swe,1998,89206000000
swe,1999,77908000000
swe,2000,76935000000
swe,2001,73153000000
swe,2002,71958000000
swe,2003,75731000000
swe,2004,76405000000
swe,2005,96414000000
swe,2006,95492000000
swe,2007,115854000000
swe,2008,122409000000
swe,2009,112338000000
swe,2010,112838000000
swe,2011,117050000000
swe,2012,114040000000
swe,2013,116258000000
swe,2014,104953000000
swe,2015,110859000000
swe,2016,117633000000
swe,2017,113495000000
swe,2018,123920000000
swe,2019,132011000000
syc,1985,130900000
syc,1986,126100000
syc,1987,181400000
syc,1988,194600000
syc,1989,217900000
syc,1990,36800000
syc,1991,8500000
syc,1992,39200000
syc,1993,268500000
syc,1994,242400000
syc,1995,227200000
syc,1996,300100000
syc,1997,317200000
syc,1998,393300000
syc,1999,398200000
syc,2000,300100000
syc,2005,730698156.76
syc,2006,923300000
syc,2007,539402131.25
syc,2008,1126964106
syc,2009,863909268.49
syc,2010,677687825.27
syc,2011,669975812.12
syc,2012,1028638017.81
syc,2013,972321098.2
syc,2014,782450863.25
syc,2015,920616304.08
syc,2016,1139673112.96
syc,2017,863405135.46
syc,2018,984857295
tgo,2004,13469003512
tgo,2005,8551266090
tgo,2006,28672565899
tgo,2007,27810117682
tgo,2008,38657836718
tgo,2009,88951940178
tgo,2010,112470015746
tgo,2011,109790000000
tgo,2012,84569293434
tgo,2013,119687203769
tgo,2014,81134068720
tgo,2015,93849325625
tgo,2016,105303808633
tgo,2017,125978793752
tgo,2018,208710576146.5
tgo,2019,190384341391
tha,1972,3317000000
tha,1973,3804000000
tha,1974,2634000000
tha,1975,4887000000
tha,1976,5015000000
tha,1977,5263000000
tha,1978,6281000000
tha,1979,7541000000
tha,1980,9662000000
tha,1981,14881000000
tha,1982,14331000000
tha,1983,15716000000
tha,1984,17787000000
tha,1985,21955000000
tha,1986,23188000000
tha,1987,26133000000
tha,1988,25973000000
tha,1989,33705000000
tha,1990,41517000000
tha,1991,45082000000
tha,1992,56182000000
tha,1993,63846000000
tha,1994,70320000000
tha,1995,79837000000
tha,1996,88168000000
tha,1997,101583000000
tha,1998,100078000000
tha,1999,109596000000
tha,2000,103842000000
tha,2001,174590470000
tha,2002,130248198082.96001
tha,2003,198326742110.92001
tha,2004,180205095358.35001
tha,2005,202350591432.38
tha,2006,188759387555.53
tha,2007,205145670146.20001
tha,2008,250500000000
tha,2009,233418780000
tha,2010,309088540000
tha,2011,294552268734.64899
tha,2012,330592118094.78101
tha,2013,363555549960.16998
tha,2014,390698633419.70001
tha,2015,461922732267.39001
tha,2016,506602714447.948
tha,2017,521047311189.38
tha,2018,592028851090.55896
tha,2019,609656240718.82495
tjk,1998,5252000
tjk,1999,6300000
tjk,2000,14124000
tjk,2001,25278000
tjk,2003,99308000
tjk,2004,155850000
tls,2010,1692158115.308
tls,2011,2443969183.968
tls,2012,2458176142.246
tls,2013,2333500000
tls,2014,1436420898
tls,2015,1043233084
tls,2016,696342570.98083
tls,2017,664694069.01021
tls,2018,845835005.60622
tls,2019,1069559237.2377
tto,1976,486600000
tto,1977,521300000
tto,1978,631500000
tto,1979,831000000
tto,1980,1065500000
tto,1981,1207600000
tto,2001,1980900000
tto,2002,2301700000
tto,2003,2169500000
tto,2004,2433600000
tto,2005,3059900000
tto,2006,3790300000
tto,2007,4424800000
tto,2008,5110400000
tto,2009,6454900000
tto,2010,6740000000
tto,2011,4997500000
tto,2012,5653900000
tto,2013,8046600000
tto,2014,11039700000
tto,2015,14881400000
tto,2016,12487700000
tto,2017,12487700000
tto,2018,10936300000
tun,1972,55200000
tun,1973,53700000
tun,1974,98700000
tun,1975,107300000
tun,1976,97300000
tun,1977,108300000
tun,1978,142100000
tun,1979,214900000
tun,1980,284400000
tun,1981,315900000
tun,1982,415400000
tun,1983,391200000
tun,1984,632100000
tun,1985,620400000
tun,1986,619500000
tun,1987,647700000
tun,1988,756100000
tun,1989,811800000
tun,1990,794200000
tun,1991,638200000
tun,1992,803800000
tun,1993,902500000
tun,1994,1057200000
tun,1995,899500000
tun,1996,948600000
tun,1997,843600000
tun,1998,856400000
tun,1999,822000000
tun,2000,820500000
tun,2001,876000000
tun,2002,1084900000
tun,2003,1141500000
tun,2004,1278400000
tun,2005,1191100000
tun,2006,1458100000
tun,2007,1534400000
tun,2008,2163500000
tun,2009,1799608000
tun,2010,1776250000
tun,2011,2440600000
tun,2012,2063400000
tur,1972,8300
tur,1973,7200
tur,1974,6300
tur,1975,13900
tur,1976,9800
tur,1977,10900
tur,1978,30200
tur,1979,91300
tur,1980,195300
tur,1981,237100
tur,1983,365600
tur,1984,336000
tur,1985,838800
tur,1986,1025550
tur,1987,1314500
tur,1988,3244000
tur,1989,5628500
tur,1990,9879000
tur,1991,19802800
tur,1992,35470000
tur,1993,90958000
tur,1994,157919000
tur,1995,315035000
tur,1996,465530000
tur,1997,816808000
tur,1998,1835253000
tur,2008,54400496418.4715
tur,2009,57839734893.8194
tur,2010,62621366737.2829
tur,2011,74663024942.9763
tur,2012,92897052609.27
tur,2013,100063783474.63699
tur,2014,107371058137.39999
tur,2015,114101876801.98801
tur,2016,135610841423.16
tur,2017,146465584176.61801
tur,2018,221473032924.57501
tur,2019,300026764569.70001
tur,2020,300329504141.85901
tza,2009,2609687358000
tza,2010,2609687358000
tza,2011,2606853233500
tza,2012,2619164909000
tza,2013,3600166125000
tza,2014,2195054712189.96948
tza,2015,3517909959000
tza,2016,1577823790000
tza,2017,3165435844968.08984
tza,2018,4145994734383.80957
uga,2015,1404744754949.37012
uga,2016,1502564279102.36011
uga,2017,1571394096816.77002
uga,2018,1492647989458.88989
uga,2019,3007028242562.08008
ukr,1999,2033100000
ukr,2000,8738200000
ukr,2001,12744300000
ukr,2002,14596355430
ukr,2003,16072414892.82
ukr,2004,21279000000
ukr,2005,25594800000
ukr,2006,31761900000
ukr,2007,39547600000
ukr,2008,60539537000
ukr,2009,59371600000
ukr,2010,74040300000
ukr,2011,75108800000
ukr,2012,89250135000
ukr,2013,83438142682
ukr,2014,158086900000
ukr,2015,119333400000
ukr,2016,148062000000
ukr,2017,195553700000
ukr,2018,202621650560.70001
ukr,2019,234940200000
ury,1972,35000
ury,1973,58000
ury,1974,53000
ury,1975,68000
ury,1976,76000
ury,1977,170000
ury,1978,336000
ury,1979,599000
ury,1980,1136000
ury,1981,1958000
ury,1982,2403000
ury,1983,3937000
ury,1984,3958000
ury,1985,4752000
ury,1986,10353000
ury,1987,25472000
ury,1988,41324000
ury,1989,59000000
ury,1990,132000000
ury,1991,238000000
ury,1992,540000000
ury,1993,1040000000
ury,1994,1790000000
ury,1995,2541000000
ury,1996,3014000000
ury,1997,4428000000
ury,1998,5030000000
ury,1999,6571000000
ury,2000,7853000000
ury,2001,8721107000
ury,2002,9863314242.804
ury,2003,9685915337.208
ury,2004,11634008231.68
ury,2005,12957254300.51
ury,2006,12929432652.117
ury,2007,14216074470.936
ury,2008,15497921885.97
ury,2009,13091664036.5415
ury,2010,17309386039.7813
ury,2011,16707049802.6091
ury,2012,15326822570.2795
ury,2013,23456212760.2758
ury,2014,24125300000
ury,2015,23026900000
ury,2016,30083800000
ury,2017,33084300000
ury,2018,53736600000
ury,2019,62537138580.457
usa,1972,12220000000
usa,1973,19160000000
usa,1974,21970000000
usa,1975,21190000000
usa,1976,21740000000
usa,1977,25920000000
usa,1978,27410000000
usa,1979,37800000000
usa,1980,44980000000
usa,1981,58180000000
usa,1982,62160000000
usa,1983,72690000000
usa,1984,73320000000
usa,1985,80460000000
usa,1986,78490000000
usa,1987,79640000000
usa,1988,78200000000
usa,1989,83390000000
usa,1990,77990000000
usa,1991,123700000000
usa,1992,86190000000
usa,1993,97860000000
usa,1994,89710000000
usa,1995,105950000000
usa,1996,96680000000
usa,1997,105550000000
usa,1998,101670000000
usa,1999,106650000000
usa,2000,120330000000
usa,2001,87553900000
usa,2002,83701400000
usa,2003,84519000000
usa,2004,84564200000
usa,2005,92644300000
usa,2006,106842600000
usa,2007,120522700000
usa,2008,125884100000
usa,2009,175098400000
usa,2010,210676200000
usa,2011,204518300000
usa,2012,198693500000
usa,2013,310970000000
usa,2014,262360700000
usa,2015,243768200000
usa,2016,231893000000
usa,2017,238289900000
usa,2018,220432100000
usa,2019,192317700000
usa,2020,186561500000
uzb,2011,6315225500000
uzb,2012,9097081600000
uzb,2013,4351013705690
uzb,2014,4249531233250
uzb,2015,2935729683358.95996
uzb,2016,3763654125405.79053
uzb,2017,4741962482308
uzb,2018,12206194534966.69922
uzb,2019,16803907503475.69922
vct,1990,50800000
vct,1991,58700000
vct,1992,42600000
vct,1993,31900000
vct,1994,29600000
vct,1995,28600000
vct,1996,30400000
vct,1997,44500000
vct,1998,57700000
vct,1999,49400000
vct,2000,42586000
vct,2001,48837000
vct,2002,39585000
vct,2003,50191000
vct,2004,52702000
vct,2005,40790000
vct,2006,36314550
vct,2007,60975530
vct,2008,86748436
vct,2009,110811975
vct,2010,76485608
vct,2011,86551269
vct,2012,68640384
vct,2013,67966030
vct,2014,106340000
vct,2015,65610000
vct,2016,82890000
vct,2017,68920000
vut,1990,854900000
vut,1995,1154000000
vut,1996,929000000
vut,1997,487000000
vut,1998,743000000
vut,1999,797000000
vut,2009,6465000000
vut,2010,6189300000
vut,2011,6117500000
vut,2012,3701637602
vut,2013,3128696322
vut,2014,4379536150
vut,2015,13404618856
vut,2016,15253803135
vut,2017,16195400000
vut,2018,20777284065
vut,2019,26021619396
