geo,time,nv_mnf_othr_zs_un
ven,1997,70.28746
ven,1998,41.27986
vnm,1998,30.25061
vnm,1999,30.25061
vnm,2000,30.77405
vnm,2001,30.77405
vnm,2002,30.77405
vnm,2003,30.77405
vnm,2004,38.52
vnm,2005,38.52
vnm,2006,38.52
vnm,2007,40.17138
vnm,2008,41.62331
vnm,2009,40.46771
vnm,2010,41.76116
vnm,2011,54.67813
vnm,2012,47.69086
vnm,2013,36.224
vnm,2014,32.5324
vnm,2015,33.20784
vnm,2016,32.19544
vnm,2017,33.25669
vnm,2018,35.58543
vnm,2019,35.58543
yem,1998,47.78205
yem,1999,50.21606
yem,2000,47.72462
yem,2001,42.66297
yem,2002,47.36316
yem,2003,43.23884
yem,2004,38.15411
yem,2005,39.4209
yem,2006,37.25889
yem,2007,54.02076
yem,2008,42.7563
yem,2009,56.13618
yem,2010,37.86514
yem,2011,36.99854
yem,2012,36.27946
yem,2013,38.28356
yem,2014,38.28356
zaf,1963,49.03087
zaf,1964,49.62594
zaf,1965,49.62594
zaf,1966,49.20477
zaf,1967,49.20477
zaf,1968,48.05031
zaf,1969,48.05031
zaf,1970,49.37582
zaf,1971,49.37582
zaf,1972,50.09316
zaf,1973,50.40783
zaf,1974,51.20665
zaf,1975,51.29032
zaf,1976,52.53303
zaf,1977,52.53303
zaf,1978,54.11296
zaf,1979,54.11296
zaf,1980,55.20863
zaf,1981,54.56174
zaf,1982,52.61844
zaf,1983,53.31239
zaf,1984,53.5027
zaf,1985,52.9719
zaf,1986,53.58806
zaf,1987,51.38854
zaf,1988,52.23197
zaf,1989,54.24604
zaf,1990,54.16952
zaf,1991,48.03642
zaf,1992,61.19471
zaf,1993,48.91986
zaf,1994,46.90315
zaf,1995,48.25841
zaf,1996,50.39893
zaf,1997,65.69684
zaf,1998,49.33218
zaf,1999,58.93504
zaf,2000,59.35267
zaf,2001,58.54202
zaf,2002,58.89137
zaf,2003,58.54457
zaf,2004,58.49802
zaf,2005,57.56933
zaf,2006,56.19077
zaf,2007,57.84636
zaf,2008,58.52981
zaf,2009,56.25471
zaf,2010,55.06837
zaf,2011,54.42717
zaf,2012,54.42717
zaf,2013,54.42717
zaf,2014,54.42717
zaf,2015,54.42717
zaf,2016,54.42717
zaf,2017,54.42717
zaf,2018,54.42717
zaf,2019,54.42717
zmb,1963,46.96133
zmb,1964,46.12782
zmb,1965,43.34074
zmb,1966,46.40133
zmb,1967,39.31722
zmb,1968,35.60171
zmb,1969,30.83596
zmb,1970,29.09172
zmb,1971,30.52108
zmb,1972,27.98917
zmb,1973,30.55296
zmb,1974,34.86346
zmb,1975,31.87212
zmb,1980,28.03003
zmb,1981,26.88784
zmb,1982,29.79054
zmb,1990,33.40513
zmb,1994,25.00653
zmb,2010,52.5002
zmb,2011,52.9409
zmb,2012,49.77768
zmb,2013,52.52764
zmb,2014,51.66242
zmb,2015,56.76393
zwe,2009,47.85344
zwe,2010,40.67283
zwe,2011,35.53115
zwe,2012,46.87308
zwe,2013,45.15959
zwe,2014,32.79443
zwe,2015,30.00515
zwe,2016,29.09477
zwe,2017,23.13623
