geo,time,pa_nus_prvt_pp
jpn,1993,203.28489
jpn,1994,201.44083
jpn,1995,196.6296
jpn,1996,192.78258
jpn,1997,191.81177
jpn,1998,190.47432
jpn,1999,186.62541
jpn,2000,176.79
jpn,2001,171.00551
jpn,2002,163.07458
jpn,2003,155.42397
jpn,2004,150.77348
jpn,2005,142.93632
jpn,2006,137.4116
jpn,2007,133.5196
jpn,2008,129.06067
jpn,2009,125.04714
jpn,2010,121.03176
jpn,2011,116.10324
jpn,2012,112.66447
jpn,2013,106.5904
jpn,2014,109.18166
jpn,2015,108.96279
jpn,2016,114.92897
jpn,2017,115.9834
jpn,2018,114.31876
jpn,2019,116.42257
jpn,2020,113.82702
kaz,1993,0.42513
kaz,1994,8.19272
kaz,1995,22.00723
kaz,1996,29.75795
kaz,1997,34.14014
kaz,1998,36.02076
kaz,1999,38.1738
kaz,2000,41.79412
kaz,2001,44.04098
kaz,2002,45.88389
kaz,2003,47.75394
kaz,2004,49.70954
kaz,2005,51.72271
kaz,2006,54.47642
kaz,2007,58.71057
kaz,2008,66.23084
kaz,2009,71.32995
kaz,2010,75.37255
kaz,2011,79.2217
kaz,2012,80.36143
kaz,2013,92.05281
kaz,2014,97.2589
kaz,2015,104.58622
kaz,2016,115.95946
kaz,2017,125.26337
kaz,2018,129.63666
kaz,2019,134.00821
kaz,2020,141.30926
ken,1990,4.66249
ken,1991,5.37144
ken,1992,6.63852
ken,1993,9.41299
ken,1994,11.81717
ken,1995,11.67336
ken,1996,12.3462
ken,1997,13.43489
ken,1998,14.11888
ken,1999,14.60992
ken,2000,15.54312
ken,2001,15.98336
ken,2002,16.04241
ken,2003,17.22603
ken,2004,18.72702
ken,2005,19.98042
ken,2006,22.15367
ken,2007,23.64121
ken,2008,28.74122
ken,2009,31.50724
ken,2010,32.22683
ken,2011,35.62133
ken,2012,36.27441
ken,2013,37.31348
ken,2014,38.34495
ken,2015,39.31244
ken,2016,39.94614
ken,2017,41.63478
ken,2018,42.54811
ken,2019,43.97888
ken,2020,45.79098
ken,2021,46.409
kgz,1995,3.45267
kgz,1996,4.42597
kgz,1997,5.33842
kgz,1998,5.80655
kgz,1999,7.7864
kgz,2000,8.9406
kgz,2001,9.29652
kgz,2002,9.34669
kgz,2003,9.41108
kgz,2004,9.54246
kgz,2005,9.62976
kgz,2006,9.84677
kgz,2007,10.55306
kgz,2008,12.65484
kgz,2009,13.56824
kgz,2010,14.41294
kgz,2011,16.29628
kgz,2012,16.32199
kgz,2013,18.46941
kgz,2014,19.43661
kgz,2015,20.32722
kgz,2016,19.52874
kgz,2017,19.37271
kgz,2018,19.20253
kgz,2019,19.07454
kgz,2020,20.03395
khm,1994,963.94935
khm,1995,930.15323
khm,1996,968.28479
khm,1997,1021.48322
khm,1998,1154.8034
khm,1999,1175.37283
khm,2000,1127.9739
khm,2001,1090.38266
khm,2002,1075.62865
khm,2003,1061.6577
khm,2004,1078.63662
khm,2005,1112.25522
khm,2006,1140.1057
khm,2007,1205.02026
khm,2008,1440.10513
khm,2009,1427.29779
khm,2010,1460.38727
khm,2011,1493.25415
khm,2012,1428.33606
khm,2013,1462.34607
khm,2014,1484.27673
khm,2015,1473.36829
khm,2016,1471.09045
khm,2017,1488.79822
khm,2018,1489.03804
khm,2019,1490.94467
khm,2020,1516.08071
khm,2021,1490.34701
kir,2006,0.94281
kir,2007,0.94959
kir,2008,1.03945
kir,2009,1.14556
kir,2010,1.08313
kir,2011,1.0657
kir,2012,1.0123
kir,2013,0.98284
kir,2014,0.9875
kir,2015,0.99197
kna,1990,1.89077
kna,1991,1.89238
kna,1992,1.88925
kna,1993,1.86802
kna,1994,1.84681
kna,1995,1.84953
kna,1996,1.83435
kna,1997,1.95207
kna,1998,1.98848
kna,1999,2.01134
kna,2000,1.98745
kna,2001,1.97735
kna,2002,1.98621
kna,2003,1.98553
kna,2004,1.97852
kna,2005,1.97823
kna,2006,2.07907
kna,2007,2.11198
kna,2008,2.1417
kna,2009,2.19357
kna,2010,2.17654
kna,2011,2.23305
kna,2012,2.18385
kna,2013,2.31257
kna,2014,2.36533
kna,2015,2.4029
kna,2016,2.46432
kna,2017,2.5473
kna,2018,2.46078
kna,2019,2.40901
kna,2020,2.35188
kna,2021,2.27321
kor,1990,519.59496
kor,1991,558.5379
kor,1992,589.01208
kor,1993,612.48337
kor,1994,657.38521
kor,1995,684.92622
kor,1996,716.42481
kor,1997,748.15005
kor,1998,787.02164
kor,1999,797.01736
kor,2000,824.57367
kor,2001,842.74097
kor,2002,871.60438
kor,2003,880.90833
kor,2004,886.34122
kor,2005,879.36549
kor,2006,872.16573
kor,2007,866.02927
kor,2008,882.09051
kor,2009,901.22369
kor,2010,908.38467
kor,2011,912.02139
kor,2012,914.93352
kor,2013,976.33103
kor,2014,994.75847
kor,2015,959.68028
kor,2016,967.11489
kor,2017,992.07438
kor,2018,980.36029
kor,2019,1001.39377
kor,2020,968.46582
kos,2002,0.38158
kos,2003,0.36906
kos,2004,0.35561
kos,2005,0.33917
kos,2006,0.33062
kos,2007,0.33546
kos,2008,0.35326
kos,2009,0.34598
kos,2010,0.35224
kos,2011,0.36652
kos,2012,0.36798
kos,2013,0.36908
kos,2014,0.36474
kos,2015,0.36235
kos,2016,0.35882
kos,2017,0.35656
kos,2018,0.35173
kos,2019,0.35471
kos,2020,0.35108
kos,2021,0.34658
kwt,1990,0.16304
kwt,1991,0.17058
kwt,1992,0.16466
kwt,1993,0.16055
kwt,1994,0.16044
kwt,1995,0.16025
kwt,1996,0.16122
kwt,1997,0.15862
kwt,1998,0.15639
kwt,1999,0.15762
kwt,2000,0.15524
kwt,2001,0.15293
kwt,2002,0.15188
kwt,2003,0.14994
kwt,2004,0.14785
kwt,2005,0.14893
kwt,2006,0.14868
kwt,2007,0.15249
kwt,2008,0.16239
kwt,2009,0.17048
kwt,2010,0.17527
kwt,2011,0.17813
kwt,2012,0.18223
kwt,2013,0.19071
kwt,2014,0.19015
kwt,2015,0.19507
kwt,2016,0.19025
kwt,2017,0.18743
kwt,2018,0.18396
kwt,2019,0.18265
kwt,2020,0.18422
kwt,2021,0.18198
lao,1990,183.50477
lao,1991,199.7129
lao,1992,212.96336
lao,1993,219.82186
lao,1994,228.77057
lao,1995,266.12964
lao,1996,292.22574
lao,1997,364.10213
lao,1998,684.73592
lao,1999,1509.4911
lao,2000,1826.46443
lao,2001,1915.02251
lao,2002,2085.53786
lao,2003,2355.11093
lao,2004,2533.6764
lao,2005,2626.12706
lao,2006,2710.58086
lao,2007,2758.26318
lao,2008,2858.92867
lao,2009,2873.18061
lao,2010,2995.9353
lao,2011,3124.0752
lao,2012,3004.04175
lao,2013,3171.20605
lao,2014,3224.61206
lao,2015,3232.69775
lao,2016,3165.74268
lao,2017,3133.81177
lao,2018,3121.50839
lao,2019,3167.81488
lao,2020,3288.93072
lao,2021,3259.33167
lbn,2008,785.64349
lbn,2009,797.86949
lbn,2010,816.26535
lbn,2011,830.62437
lbn,2012,849.32442
lbn,2013,859.18951
lbn,2014,843.26381
lbn,2015,793.84495
lbn,2016,761.6545
lbn,2017,761.83327
lbn,2018,788.8612
lbn,2019,798.10619
lbn,2020,1457.435
lbn,2021,3546.30415
lbr,2001,0.28741
lbr,2002,0.32298
lbr,2003,0.34843
lbr,2004,0.36592
lbr,2005,0.39225
lbr,2006,0.40789
lbr,2007,0.44176
lbr,2008,0.49983
lbr,2009,0.53887
lbr,2010,0.56882
lbr,2011,0.59822
lbr,2012,0.57038
lbr,2013,0.55429
lbr,2014,0.52285
lbr,2015,0.52546
lbr,2016,0.48378
lbr,2017,0.42585
lbr,2018,0.51365
lby,1990,0.53674
lby,1991,0.57619
lby,1992,0.61159
lby,1993,0.65984
lby,1994,0.67595
lby,1995,0.70509
lby,1996,0.71261
lby,1997,0.72105
lby,1998,0.73637
lby,1999,0.73969
lby,2000,0.69477
lby,2001,0.61612
lby,2002,0.54708
lby,2003,0.52322
lby,2004,0.49838
lby,2005,0.4948
lby,2006,0.48633
lby,2007,0.5024
lby,2008,0.53395
lby,2009,0.54904
lby,2010,0.5553
lby,2011,0.62185
lby,2012,0.58496
lby,2013,0.53539
lby,2014,0.4885
lby,2015,0.50724
lby,2016,0.5623
lby,2017,0.63815
lca,1990,1.99324
lca,1991,2.02985
lca,1992,2.07142
lca,1993,2.0291
lca,1994,2.03322
lca,1995,2.08908
lca,1996,2.04836
lca,1997,2.00145
lca,1998,2.03397
lca,1999,2.06016
lca,2000,2.06681
lca,2001,2.11668
lca,2002,2.07831
lca,2003,2.05319
lca,2004,2.02886
lca,2005,2.03878
lca,2006,2.02238
lca,2007,2.0218
lca,2008,2.0551
lca,2009,2.0592
lca,2010,2.09182
lca,2011,2.08397
lca,2012,2.01281
lca,2013,2.0377
lca,2014,2.09329
lca,2015,2.13131
lca,2016,2.05913
lca,2017,2.07916
lca,2018,2.06887
lca,2019,2.043
lca,2020,1.98267
lka,1990,10.04681
lka,1991,10.81314
lka,1992,11.68998
lka,1993,12.68865
lka,1994,13.41099
lka,1995,14.04621
lka,1996,15.82085
lka,1997,16.93949
lka,1998,18.24257
lka,1999,18.68953
lka,2000,19.19564
lka,2001,21.31115
lka,2002,22.98208
lka,2003,23.89097
lka,2004,25.0308
lka,2005,27.02734
lka,2006,28.80625
lka,2007,32.44424
lka,2008,38.29494
lka,2009,39.76323
lka,2010,41.55406
lka,2011,42.98808
lka,2012,43.51561
lka,2013,46.41314
lka,2014,48.41517
lka,2015,50.2563
lka,2016,51.77794
lka,2017,55.50088
lka,2018,55.33426
lka,2019,56.26699
lka,2020,59.0018
lso,1999,2.41029
lso,2000,2.47453
lso,2001,2.1751
lso,2002,2.86512
lso,2003,2.98724
lso,2004,3.0555
lso,2005,3.05683
lso,2006,3.14113
lso,2007,3.29871
lso,2008,3.51716
lso,2009,3.78759
lso,2010,3.85547
lso,2011,3.92572
lso,2012,4.02784
lso,2013,4.28087
lso,2014,4.50849
lso,2015,4.66073
lso,2016,4.92798
lso,2017,5.24399
lso,2018,5.3622
lso,2019,5.53994
lso,2020,5.74486
lso,2021,5.81893
ltu,1991,0.00333
ltu,1992,0.03624
ltu,1993,0.17967
ltu,1994,0.30162
ltu,1995,0.40971
ltu,1996,0.47426
ltu,1997,0.50887
ltu,1998,0.53024
ltu,1999,0.51435
ltu,2000,0.50173
ltu,2001,0.49373
ltu,2002,0.47664
ltu,2003,0.45151
ltu,2004,0.45525
ltu,2005,0.4728
ltu,2006,0.49547
ltu,2007,0.51731
ltu,2008,0.5454
ltu,2009,0.53516
ltu,2010,0.51629
ltu,2011,0.51747
ltu,2012,0.51893
ltu,2013,0.50428
ltu,2014,0.49989
ltu,2015,0.49919
ltu,2016,0.49063
ltu,2017,0.49548
ltu,2018,0.49624
ltu,2019,0.51124
ltu,2020,0.51269
lux,1990,0.96943
lux,1991,0.96964
lux,1992,0.9845
lux,1993,0.99883
lux,1994,1.00404
lux,1995,1.00286
lux,1996,0.99121
lux,1997,0.97771
lux,1998,0.96747
lux,1999,0.95249
lux,2000,0.9449
lux,2001,0.95805
lux,2002,0.94506
lux,2003,0.94606
lux,2004,0.9656
lux,2005,0.96314
lux,2006,0.94691
lux,2007,0.96976
lux,2008,0.9582
lux,2009,0.9675
lux,2010,0.9776
lux,2011,0.96915
lux,2012,0.97453
lux,2013,0.96471
lux,2014,0.97316
lux,2015,0.97702
lux,2016,0.9636
lux,2017,0.96599
lux,2018,0.93666
lux,2019,0.9597
lux,2020,0.96333
lva,1991,0.0106
lva,1992,0.10821
lva,1993,0.21967
lva,1994,0.291
lva,1995,0.33723
lva,1996,0.37649
lva,1997,0.39804
lva,1998,0.41241
lva,1999,0.41746
lva,2000,0.4128
lva,2001,0.40296
lva,2002,0.41229
lva,2003,0.43227
lva,2004,0.45543
lva,2005,0.49247
lva,2006,0.54407
lva,2007,0.59984
lva,2008,0.641
lva,2009,0.61059
lva,2010,0.56595
lva,2011,0.57784
lva,2012,0.5805
lva,2013,0.56425
lva,2014,0.5697
lva,2015,0.56931
lva,2016,0.56107
lva,2017,0.56204
lva,2018,0.5642
lva,2019,0.58015
lva,2020,0.57422
mac,1990,4.50031
mac,1991,4.7306
mac,1992,4.94572
mac,1993,5.12607
mac,1994,5.30815
mac,1995,5.6052
mac,1996,5.7082
mac,1997,5.77252
mac,1998,5.6941
mac,1999,5.39364
mac,2000,5.13346
mac,2001,4.89329
mac,2002,4.68985
mac,2003,4.5141
mac,2004,4.43951
mac,2005,4.48258
mac,2006,4.56613
mac,2007,4.68684
mac,2008,4.90222
mac,2009,4.97723
mac,2010,5.03449
mac,2011,5.16379
mac,2012,5.13876
mac,2013,5.39379
mac,2014,5.63144
mac,2015,5.80924
mac,2016,5.87891
mac,2017,5.94029
mac,2018,5.97287
mac,2019,6.028
mac,2020,6.00287
mar,1990,4.00495
mar,1991,4.14908
mar,1992,4.25827
mar,1993,4.35057
mar,1994,4.45802
mar,1995,4.6019
mar,1996,4.60439
mar,1997,4.54592
mar,1998,4.59968
mar,1999,4.53201
mar,2000,4.46703
mar,2001,4.37118
mar,2002,4.42323
mar,2003,4.37555
mar,2004,4.32511
mar,2005,4.22429
mar,2006,4.22669
mar,2007,4.19338
mar,2008,4.18837
mar,2009,4.24416
mar,2010,4.21717
mar,2011,4.12519
mar,2012,4.04315
mar,2013,4.17762
mar,2014,4.37507
mar,2015,4.39766
mar,2016,4.38463
mar,2017,4.29084
mar,2018,4.26409
mar,2019,4.20089
mar,2020,4.179
mar,2021,4.04744
mda,1991,0.00083
mda,1992,0.00909
mda,1993,0.15127
mda,1994,0.86452
mda,1995,1.09208
mda,1996,1.31037
mda,1997,1.43118
mda,1998,1.51776
mda,1999,2.06832
mda,2000,2.62698
mda,2001,2.80424
mda,2002,2.9068
mda,2003,3.17613
mda,2004,3.48073
mda,2005,3.76912
mda,2006,4.11789
mda,2007,4.49882
mda,2008,4.88632
mda,2009,4.90067
mda,2010,5.18244
mda,2011,5.41004
mda,2012,5.37514
mda,2013,5.94695
mda,2014,6.1286
mda,2015,6.40885
mda,2016,6.34754
mda,2017,6.38254
mda,2018,6.42008
mda,2019,6.61087
mda,2020,6.77624
mda,2021,6.80268
mdg,1990,89.76191
mdg,1991,93.51453
mdg,1992,103.93763
mdg,1993,111.06191
mdg,1994,150.39008
mdg,1995,218.08368
mdg,1996,253.73168
mdg,1997,259.05905
mdg,1998,270.9358
mdg,1999,291.46121
mdg,2000,315.37774
mdg,2001,330.99163
mdg,2002,379.58011
mdg,2003,364.83005
mdg,2004,404.90476
mdg,2005,463.53421
mdg,2006,497.39107
mdg,2007,533.34782
mdg,2008,561.37866
mdg,2009,613.82817
mdg,2010,659.77032
mdg,2011,700.22821
mdg,2012,708.44867
mdg,2013,760.07574
mdg,2014,797.93011
mdg,2015,852.49384
mdg,2016,890.61957
mdg,2017,962.95959
mdg,2018,1020.78503
mdg,2019,1058.86742
mdg,2020,1089.91383
mdv,1990,4.81199
mdv,1991,5.29574
mdv,1992,6.00646
mdv,1993,7.00853
mdv,1994,7.06172
mdv,1995,7.24605
mdv,1996,7.47906
mdv,1997,7.86166
mdv,1998,7.63278
mdv,1999,7.68997
mdv,2000,7.35139
mdv,2001,7.19742
mdv,2002,7.38111
mdv,2003,7.12628
mdv,2004,6.8235
mdv,2005,6.6854
mdv,2006,6.65383
mdv,2007,6.90885
mdv,2008,7.45459
mdv,2009,7.8201
mdv,2010,8.16708
mdv,2011,8.80969
mdv,2012,9.23571
mdv,2013,9.66303
mdv,2014,9.7377
mdv,2015,9.71452
mdv,2016,9.596
mdv,2017,9.79355
mdv,2018,9.54729
mdv,2019,9.39799
mdv,2020,9.15631
mdv,2021,8.79296
mex,1990,1.47892
mex,1991,1.77939
mex,1992,1.99956
mex,1993,2.40166
mex,1994,2.52338
mex,1995,3.28744
mex,1996,4.20091
mex,1997,4.86114
mex,1998,5.4996
mex,1999,6.22464
mex,2000,6.75089
mex,2001,6.91527
mex,2002,7.23758
mex,2003,7.34412
mex,2004,7.46582
mex,2005,7.64833
mex,2006,7.74035
mex,2007,7.95501
mex,2008,8.15859
mex,2009,8.43318
mex,2010,8.72502
mex,2011,8.94021
mex,2012,9.22347
mex,2013,9.18089
mex,2014,9.35363
mex,2015,9.43359
mex,2016,9.45993
mex,2017,10.13538
mex,2018,10.35149
mex,2019,10.79141
mex,2020,10.74183
mhl,2011,1.08342
mkd,1993,9.37566
mkd,1994,20.70386
mkd,1995,23.43633
mkd,1996,23.33055
mkd,1997,23.09269
mkd,1998,23.10668
mkd,1999,22.61816
mkd,2000,23.72204
mkd,2001,25.03143
mkd,2002,24.43449
mkd,2003,24.7164
mkd,2004,24.42309
mkd,2005,24.3656
mkd,2006,24.60865
mkd,2007,24.91218
mkd,2008,24.84033
mkd,2009,23.58745
mkd,2010,23.50876
mkd,2011,23.9433
mkd,2012,23.93697
mkd,2013,23.4676
mkd,2014,23.03637
mkd,2015,23.06631
mkd,2016,22.25088
mkd,2017,22.52604
mkd,2018,22.66652
mkd,2019,22.89271
mkd,2020,22.91437
mli,1990,198.35669
mli,1991,193.72382
mli,1992,176.29106
mli,1993,170.78507
mli,1994,205.02175
mli,1995,226.2335
mli,1996,234.74877
mli,1997,228.55375
mli,1998,234.14494
mli,1999,226.37755
mli,2000,217.49885
mli,2001,222.49252
mli,2002,230.04164
mli,2003,221.90613
mli,2004,209.42083
mli,2005,215.5077
mli,2006,211.99527
mli,2007,209.02582
mli,2008,219.7588
mli,2009,225.97656
mli,2010,224.79573
mli,2011,224.35728
mli,2012,222.06247
mli,2013,218.61044
mli,2014,215.41817
mli,2015,214.01294
mli,2016,203.48651
mli,2017,205.27339
mli,2018,200.9792
mli,2019,194.12841
mli,2020,192.60295
mli,2021,191.1823
mlt,1990,0.61477
mlt,1991,0.60479
mlt,1992,0.5966
mlt,1993,0.60351
mlt,1994,0.61247
mlt,1995,0.62213
mlt,1996,0.61575
mlt,1997,0.62862
mlt,1998,0.64264
mlt,1999,0.64546
mlt,2000,0.6449
mlt,2001,0.65167
mlt,2002,0.65711
mlt,2003,0.63491
mlt,2004,0.63557
mlt,2005,0.63991
mlt,2006,0.65911
mlt,2007,0.65614
mlt,2008,0.65639
mlt,2009,0.65237
mlt,2010,0.63865
mlt,2011,0.6389
mlt,2012,0.64469
mlt,2013,0.6521
mlt,2014,0.64916
mlt,2015,0.65317
mlt,2016,0.63714
mlt,2017,0.64729
mlt,2018,0.63862
mlt,2019,0.65037
mlt,2020,0.65289
mmr,1990,7.66621
mmr,1991,9.72827
mmr,1992,11.51138
mmr,1993,14.74055
mmr,1994,17.82799
mmr,1995,21.71063
mmr,1996,24.52523
mmr,1997,31.08195
mmr,1998,46.36556
mmr,1999,53.72186
mmr,2000,51.91028
mmr,2001,61.13621
mmr,2002,94.53012
mmr,2003,126.25238
mmr,2004,128.53573
mmr,2005,135.96481
mmr,2006,158.05425
mmr,2007,207.49302
mmr,2008,253.37295
mmr,2009,258.02085
mmr,2010,273.45117
mmr,2011,278.39395
mmr,2012,271.02487
mmr,2013,297.17944
mmr,2014,313.41135
mmr,2015,344.6857
mmr,2016,367.48877
mmr,2017,389.8429
mmr,2018,406.70019
mmr,2019,434.71383
mne,2000,0.31636
mne,2001,0.38159
mne,2002,0.43681
mne,2003,0.46469
mne,2004,0.46881
mne,2005,0.4745
mne,2006,0.47269
mne,2007,0.47093
mne,2008,0.49054
mne,2009,0.47917
mne,2010,0.45761
mne,2011,0.44645
mne,2012,0.45549
mne,2013,0.44729
mne,2014,0.43925
mne,2015,0.43718
mne,2016,0.42164
mne,2017,0.42663
mne,2018,0.42453
mne,2019,0.42663
mne,2020,0.43713
mng,1992,19.65028
mng,1993,70.26851
mng,1994,128.46015
mng,1995,125.00902
mng,1996,178.39652
mng,1997,238.04657
mng,1998,256.34155
mng,1999,269.82969
mng,2000,291.28173
mng,2001,301.05812
mng,2002,299.07561
mng,2003,307.43609
mng,2004,324.09557
mng,2005,353.32208
mng,2006,359.72006
mng,2007,383.42666
mng,2008,472.47726
mng,2009,510.29201
mng,2010,552.49583
mng,2011,580.63763
mng,2012,635.62744
mng,2013,721.8894
mng,2014,799.19128
mng,2015,807.43658
mng,2016,816.62549
mng,2017,873.54199
mng,2018,910.80433
mng,2019,959.94076
mng,2020,983.26361
mng,2021,1005.80969
mnp,2011,1.04667
moz,2007,11.55958
moz,2008,12.74669
moz,2009,13.27681
moz,2010,14.68568
moz,2011,15.82597
moz,2012,15.51311
moz,2013,16.28042
moz,2014,16.48803
moz,2015,16.84095
moz,2016,19.40325
moz,2017,21.98802
moz,2018,22.30327
moz,2019,22.51552
moz,2020,22.9399
mrt,1990,5.44376
mrt,1991,5.51655
mrt,1992,5.89741
mrt,1993,6.26509
mrt,1994,6.35795
mrt,1995,6.58915
mrt,1996,6.70118
mrt,1997,6.85098
mrt,1998,7.2881
mrt,1999,7.42262
mrt,2000,7.4138
mrt,2001,7.54998
mrt,2002,7.72164
mrt,2003,7.93922
mrt,2004,8.53386
mrt,2005,9.25465
mrt,2006,9.52497
mrt,2007,9.93258
mrt,2008,10.26809
mrt,2009,10.53358
mrt,2010,11.01482
mrt,2011,11.28491
mrt,2012,11.34555
mrt,2013,11.83051
mrt,2014,12.12442
mrt,2015,12.3225
mrt,2016,12.28203
mrt,2017,12.44526
mrt,2018,12.51892
mrt,2019,12.57891
mrt,2020,12.72206
mus,1990,8.94548
mus,1991,9.18286
mus,1992,9.32678
mus,1993,10.01223
mus,1994,10.47241
mus,1995,10.80082
mus,1996,11.18065
mus,1997,11.67181
mus,1998,12.27619
mus,1999,12.84336
mus,2000,12.94554
mus,2001,13.26823
mus,2002,13.89951
mus,2003,14.1239
mus,2004,14.40357
mus,2005,14.61872
mus,2006,15.42418
mus,2007,16.32016
mus,2008,17.24638
mus,2009,17.7434
mus,2010,17.969
mus,2011,18.55527
mus,2012,18.07677
mus,2013,18.42607
mus,2014,18.52215
mus,2015,18.34012
mus,2016,17.80858
mus,2017,18.00942
mus,2018,18.1454
mus,2019,17.89472
mus,2020,18.13286
mus,2021,18.01694
mwi,1990,2.63805
mwi,1991,2.85015
mwi,1992,3.42341
mwi,1993,4.08251
mwi,1994,5.35739
mwi,1995,9.55346
mwi,1996,12.7714
mwi,1997,13.61998
mwi,1998,17.40161
mwi,1999,24.65872
mwi,2000,30.90937
mwi,2001,36.88341
mwi,2002,41.66098
mwi,2003,44.63746
mwi,2004,48.44251
mwi,2005,54.0731
mwi,2006,59.70344
mwi,2007,62.66359
mwi,2008,65.6046
mwi,2009,71.38365
mwi,2010,75.43711
mwi,2011,78.70302
mwi,2012,92.53625
mwi,2013,117.76004
mwi,2014,146.14636
mwi,2015,178.77863
mwi,2016,215.12961
mwi,2017,241.93053
mwi,2018,265.49382
mwi,2019,285.20431
mwi,2020,306.02952
mys,1990,1.50387
mys,1991,1.50565
mys,1992,1.53105
mys,1993,1.53975
mys,1994,1.55652
mys,1995,1.56629
mys,1996,1.57477
mys,1997,1.57977
mys,1998,1.63761
mys,1999,1.64653
mys,2000,1.61719
mys,2001,1.59502
mys,2002,1.5985
mys,2003,1.58005
mys,2004,1.56072
mys,2005,1.55442
mys,2006,1.56019
mys,2007,1.54767
mys,2008,1.57154
mys,2009,1.58635
mys,2010,1.58608
mys,2011,1.58635
mys,2012,1.51781
mys,2013,1.5667
mys,2014,1.60351
mys,2015,1.64071
mys,2016,1.65115
mys,2017,1.72695
mys,2018,1.70069
mys,2019,1.68149
mys,2020,1.64208
mys,2021,1.60725
nam,2002,3.9079
nam,2003,4.09383
nam,2004,4.15202
nam,2005,4.10741
nam,2006,4.17646
nam,2007,4.32651
nam,2008,4.54548
nam,2009,4.99286
nam,2010,5.15177
nam,2011,5.2441
nam,2012,5.3872
nam,2013,5.70069
nam,2014,5.97148
nam,2015,6.1586
nam,2016,6.50734
nam,2017,6.89826
nam,2018,7.02276
nam,2019,7.15452
nam,2020,7.22349
nam,2021,7.14891
ncl,2010,131.06383
ncl,2011,130.13908
ncl,2012,129.7315
ncl,2013,129.49213
ncl,2014,127.65291
ncl,2015,128.22907
ncl,2016,127.36384
ner,1990,201.61697
ner,1991,178.34478
ner,1992,165.35446
ner,1993,158.66218
ner,1994,210.36068
ner,1995,226.23484
ner,1996,231.41678
ner,1997,232.76399
ner,1998,239.6304
ner,1999,229.10101
ner,2000,228.04455
ner,2001,230.66005
ner,2002,233.0279
ner,2003,224.17685
ner,2004,218.90482
ner,2005,228.23063
ner,2006,221.18764
ner,2007,215.16892
ner,2008,230.63953
ner,2009,232.81169
ner,2010,230.89686
ner,2011,230.41684
ner,2012,226.62407
ner,2013,237.33348
ner,2014,237.10593
ner,2015,241.35658
ner,2016,242.5529
ner,2017,245.15967
ner,2018,246.41612
ner,2019,236.00398
ner,2020,239.88465
ner,2021,237.91423
nga,1990,3.1338
nga,1991,3.39753
nga,1992,4.76804
nga,1993,7.27885
nga,1994,11.13965
nga,1995,18.72787
nga,1996,23.51979
nga,1997,24.94291
nga,1998,27.01692
nga,1999,28.18823
nga,2000,29.15798
nga,2001,33.7085
nga,2002,37.45495
nga,2003,41.7625
nga,2004,46.77381
nga,2005,53.32022
nga,2006,55.90255
nga,2007,57.28055
nga,2008,61.55124
nga,2009,69.52617
nga,2010,77.78952
nga,2011,83.58334
nga,2012,86.99471
nga,2013,90.78585
nga,2014,92.70151
nga,2015,95.22594
nga,2016,101.90827
nga,2017,112.09833
nga,2018,122.66024
nga,2019,134.20746
nic,1999,4.93473
nic,2000,5.11102
nic,2001,5.26808
nic,2002,5.38031
nic,2003,5.53984
nic,2004,5.85239
nic,2005,6.20369
nic,2006,6.55913
nic,2007,7.08679
nic,2008,8.17788
nic,2009,8.50965
nic,2010,8.82907
nic,2011,9.25064
nic,2012,9.31846
nic,2013,10.03077
nic,2014,10.51722
nic,2015,10.82399
nic,2016,11.00597
nic,2017,11.52839
nic,2018,11.81025
nic,2019,12.22369
nic,2020,12.5193
nic,2021,12.54687
nld,1990,0.90455
nld,1991,0.90664
nld,1992,0.91044
nld,1993,0.9077
nld,1994,0.91187
nld,1995,0.91199
nld,1996,0.90452
nld,1997,0.90883
nld,1998,0.90855
nld,1999,0.91131
nld,2000,0.8898
nld,2001,0.90458
nld,2002,0.90155
nld,2003,0.93236
nld,2004,0.9106
nld,2005,0.90415
nld,2006,0.88945
nld,2007,0.87596
nld,2008,0.86815
nld,2009,0.87294
nld,2010,0.88092
nld,2011,0.87874
nld,2012,0.88271
nld,2013,0.87277
nld,2014,0.88168
nld,2015,0.88843
nld,2016,0.87297
nld,2017,0.86098
nld,2018,0.84387
nld,2019,0.87076
nld,2020,0.84377
nld_curacao,2000,1.43421
nld_curacao,2001,1.4198
nld_curacao,2002,1.4031
nld_curacao,2003,1.39437
nld_curacao,2004,1.37674
nld_curacao,2005,1.38639
nld_curacao,2006,1.3849
nld_curacao,2007,1.38683
nld_curacao,2008,1.42739
nld_curacao,2009,1.4576
nld_curacao,2010,1.47394
nld_curacao,2011,1.46216
nld_curacao,2012,1.42018
nld_curacao,2013,1.46652
nld_curacao,2014,1.48658
nld_curacao,2015,1.47984
nld_curacao,2016,1.46628
nld_curacao,2017,1.48293
nld_curacao,2018,1.48497
nld_curacao,2019,1.49679
nor,1990,9.65203
nor,1991,9.68135
nor,1992,9.64263
nor,1993,9.63983
nor,1994,9.53486
nor,1995,9.55558
nor,1996,9.36437
nor,1997,9.53139
nor,1998,9.6957
nor,1999,9.79468
nor,2000,9.86566
nor,2001,9.99193
nor,2002,9.89992
nor,2003,10.073
nor,2004,9.95486
nor,2005,9.95227
nor,2006,9.79304
nor,2007,9.50808
nor,2008,9.62331
nor,2009,9.67467
nor,2010,9.76177
nor,2011,9.78038
nor,2012,9.79989
