geo,time,dc_dac_swel_cd
pry,2005,1850000.02384
pry,2006,1559999.94278
pry,2007,1820000.05245
pry,2008,1850000.02384
pry,2009,1690000.05722
pry,2010,1429999.94755
pry,2011,1100000.02384
pry,2012,1019999.98093
pry,2013,1120000.00477
pry,2014,2250000
pry,2015,1419999.95708
pry,2016,1720000.02861
pry,2017,1320000.05245
pry,2018,1269999.98093
pry,2019,1049999.95232
pse,1993,6449999.80927
pse,1994,9380000.11444
pse,1995,17440000.53406
pse,1996,27639999.38965
pse,1997,20799999.23706
pse,1998,15970000.26703
pse,1999,25139999.38965
pse,2000,32409999.84741
pse,2001,21899999.61853
pse,2002,28020000.45776
pse,2003,35180000.30518
pse,2004,39409999.84741
pse,2005,36869998.93188
pse,2006,50970001.2207
pse,2007,54330001.83105
pse,2008,71809997.55859
pse,2009,66879997.25342
pse,2010,58509998.32153
pse,2011,64269996.64307
pse,2012,62770000.45776
pse,2013,61020000.45776
pse,2014,67160003.66211
pse,2015,54610000.61035
pse,2016,53150001.52588
pse,2017,60630001.06812
pse,2018,61569999.69482
pse,2019,51049999.23706
rou,1990,9999.99978
rou,1991,100000.00149
rou,1992,1899999.97616
rou,1993,159999.99642
rou,1994,129999.99523
rou,1995,250000
rou,1996,150000.00596
rou,1997,39999.99911
rou,1998,540000.02146
rou,1999,430000.00715
rou,2000,990000.00954
rou,2001,449999.98808
rou,2002,600000.02384
rou,2003,779999.97139
rou,2004,1029999.97139
rus,1991,1129999.99523
rus,1992,6400000.09537
rus,1993,2609999.8951
rus,1994,6000000
rus,1995,12189999.58038
rus,1996,18969999.31335
rus,1997,14289999.96185
rus,1998,21239999.77112
rus,1999,18850000.38147
rus,2000,31639999.38965
rus,2001,32529998.7793
rus,2002,31649999.61853
rus,2003,40250000
rus,2004,69650001.52588
rwa,1974,19999.99955
rwa,1979,740000.00954
rwa,1981,29999.99933
rwa,1982,1169999.95708
rwa,1987,600000.02384
rwa,1988,419999.98689
rwa,1990,129999.99523
rwa,1991,1789999.96185
rwa,1992,300000.01192
rwa,1993,3349999.90463
rwa,1994,12109999.65668
rwa,1995,5809999.94278
rwa,1996,5429999.82834
rwa,1997,1899999.97616
rwa,1998,9930000.30518
rwa,1999,13109999.65668
rwa,2000,14630000.11444
rwa,2001,8430000.30518
rwa,2002,15579999.92371
rwa,2003,13140000.34332
rwa,2004,8470000.26703
rwa,2005,23399999.61853
rwa,2006,17479999.54224
rwa,2007,21799999.23706
rwa,2008,14399999.61853
rwa,2009,13350000.38147
rwa,2010,25219999.31335
rwa,2011,33250000
rwa,2012,14609999.65668
rwa,2013,29649999.61853
rwa,2014,39020000.45776
rwa,2015,32220001.2207
rwa,2016,28639999.38965
rwa,2017,28520000.45776
rwa,2018,31149999.61853
rwa,2019,25920000.07629
sau,1974,39999.99911
sdn,1967,2339999.91417
sdn,1968,1960000.03815
sdn,1969,430000.00715
sdn,1970,1049999.95232
sdn,1972,1990000.00954
sdn,1973,939999.99762
sdn,1974,600000.02384
sdn,1975,2440000.05722
sdn,1976,340000.00358
sdn,1977,479999.98927
sdn,1978,1179999.94755
sdn,1979,2599999.90463
sdn,1980,1289999.96185
sdn,1981,2589999.91417
sdn,1982,2470000.02861
sdn,1983,3190000.05722
sdn,1984,1799999.95232
sdn,1985,2319999.93324
sdn,1986,1529999.97139
sdn,1987,2410000.08583
sdn,1988,22030000.68665
sdn,1989,3950000.04768
sdn,1990,7050000.19073
sdn,1991,11600000.38147
sdn,1992,1929999.94755
sdn,1993,6269999.98093
sdn,1994,5190000.05722
sdn,1995,5250000
sdn,1996,2210000.03815
sdn,1997,4079999.92371
sdn,1998,10420000.07629
sdn,1999,6840000.15259
sdn,2000,12380000.11444
sdn,2001,7860000.13351
sdn,2002,9630000.11444
sdn,2003,12649999.61853
sdn,2004,26500000
sdn,2005,45490001.67847
sdn,2006,47529998.7793
sdn,2007,68110000.61035
sdn,2008,64980003.35693
sdn,2009,54650001.52588
sdn,2010,59119998.93188
sdn,2011,86790000.91553
sdn,2012,32849998.47412
sdn,2013,22280000.68665
sdn,2014,21899999.61853
sdn,2015,23000000
sdn,2016,23850000.38147
sdn,2017,26139999.38965
sdn,2018,38479999.54224
sdn,2019,42459999.08447
sen,1974,19999.99955
sen,1982,150000.00596
sen,1984,19999.99955
sen,1988,720000.02861
sen,1990,29999.99933
sen,1991,400000.00596
sen,1992,1840000.03338
sen,1993,419999.98689
sen,1994,300000.01192
sen,1995,1899999.97616
sen,1996,1750000
sen,1997,1789999.96185
sen,1998,709999.97854
sen,1999,150000.00596
sen,2000,389999.98569
sen,2001,90000.00358
sen,2002,289999.99166
sen,2003,310000.00238
sen,2004,8930000.30518
sen,2005,560000.00238
sen,2006,620000.00477
sen,2007,189999.99762
sen,2008,289999.99166
sen,2009,1370000.00477
sen,2010,430000.00715
sen,2011,2039999.96185
sen,2012,230000.00417
sen,2013,1120000.00477
sen,2014,1059999.94278
sen,2015,790000.02146
sen,2016,750000
sen,2017,1720000.02861
sen,2018,360000.01431
sen,2019,1440000.05722
sgp,1974,200000.00298
sgp,1995,39999.99911
slb,2007,79999.99821
slb,2008,70000.0003
slb,2013,0
slb,2014,59999.99866
slb,2018,50000.00075
slb,2019,50000.00075
sle,1968,119999.99732
sle,1970,189999.99762
sle,1979,289999.99166
sle,1980,379999.99523
sle,1981,140000.0006
sle,1982,230000.00417
sle,1989,150000.00596
sle,1990,209999.99344
sle,1991,720000.02861
sle,1993,740000.00954
sle,1994,59999.99866
sle,1995,1149999.97616
sle,1996,2190000.05722
sle,1997,750000
sle,1998,3799999.95232
sle,1999,2500000
sle,2000,3740000.00954
sle,2001,3470000.02861
sle,2002,1740000.00954
sle,2003,3809999.94278
sle,2004,3190000.05722
sle,2005,2079999.92371
sle,2006,3869999.88556
sle,2007,1740000.00954
sle,2008,2339999.91417
sle,2009,1639999.98569
sle,2010,500000
sle,2011,800000.01192
sle,2012,1370000.00477
sle,2013,360000.01431
sle,2014,3160000.08583
sle,2015,2200000.04768
sle,2016,150000.00596
sle,2017,699999.98808
sle,2018,769999.98093
sle,2019,270000.01073
slv,1969,9999.99978
slv,1974,19999.99955
slv,1980,300000.01192
slv,1981,2240000.00954
slv,1982,349999.99404
slv,1984,9999.99978
slv,1985,29999.99933
slv,1986,839999.97377
slv,1987,319999.99285
slv,1988,360000.01431
slv,1989,620000.00477
slv,1990,1129999.99523
slv,1991,2420000.07629
slv,1992,4059999.94278
slv,1993,6940000.05722
slv,1994,5340000.15259
slv,1995,4539999.96185
slv,1996,7320000.17166
slv,1997,4780000.20981
slv,1998,5059999.94278
slv,1999,7050000.19073
slv,2000,7889999.86649
slv,2001,8270000.45776
slv,2002,5289999.96185
slv,2003,5489999.77112
slv,2004,7670000.07629
slv,2005,5980000.01907
slv,2006,4260000.22888
slv,2007,4159999.84741
slv,2008,3579999.92371
slv,2009,3700000.04768
slv,2010,1509999.99046
slv,2011,1409999.96662
slv,2012,1009999.99046
slv,2013,1090000.03338
slv,2014,1269999.98093
slv,2015,1090000.03338
slv,2016,1139999.98569
slv,2017,1389999.98569
slv,2018,1730000.01907
slv,2019,1259999.99046
som,1975,4739999.77112
som,1976,3440000.05722
som,1977,3349999.90463
som,1978,2700000.04768
som,1979,5000000
som,1980,6789999.96185
som,1981,4030000.20981
som,1982,2269999.98093
som,1983,1940000.05722
som,1984,1220000.02861
som,1985,949999.98808
som,1986,990000.00954
som,1987,1740000.00954
som,1988,1879999.99523
som,1989,1679999.94755
som,1990,2490000.00954
som,1991,11380000.11444
som,1992,11869999.88556
som,1993,9930000.30518
som,1994,10750000
som,1995,13460000.03815
som,1996,11369999.88556
som,1997,7449999.80927
som,1998,3930000.06676
som,1999,5289999.96185
som,2000,4519999.98093
som,2001,5579999.92371
som,2002,5480000.01907
som,2003,6590000.15259
som,2004,13710000.03815
som,2005,12939999.58038
som,2006,13260000.22888
som,2007,25809999.46594
som,2008,24979999.54224
som,2009,29370000.83923
som,2010,25879999.16077
som,2011,63509998.32153
som,2012,42330001.83105
som,2013,57569999.69482
som,2014,82830001.83105
som,2015,60580001.83105
som,2016,64010002.13623
som,2017,82849998.47412
som,2018,107139999.38965
som,2019,87230003.35693
srb,1994,29579999.92371
srb,1995,12819999.69482
srb,1996,13010000.22888
srb,1997,22709999.08447
srb,1998,5559999.94278
srb,1999,19620000.83923
srb,2000,33540000.91553
srb,2001,35040000.91553
srb,2002,24479999.54224
srb,2003,34869998.93188
srb,2004,39430000.30518
srb,2005,35470001.2207
srb,2006,44290000.91553
srb,2007,33470001.2207
srb,2008,39430000.30518
srb,2009,22940000.53406
srb,2010,17590000.15259
srb,2011,22989999.77112
srb,2012,18840000.15259
srb,2013,13710000.03815
srb,2014,18299999.23706
srb,2015,11060000.41962
srb,2016,10739999.77112
srb,2017,13460000.03815
srb,2018,14109999.65668
srb,2019,15840000.15259
ssd,2011,10010000.22888
ssd,2012,72230003.35693
ssd,2013,67029998.7793
ssd,2014,56180000.30518
ssd,2015,33869998.93188
ssd,2016,31559999.46594
ssd,2017,37639999.38965
ssd,2018,37849998.47412
ssd,2019,55790000.91553
stp,1978,439999.99762
stp,1979,319999.99285
stp,1981,340000.00358
stp,1982,159999.99642
stp,1984,500000
stp,1985,810000.00238
stp,1986,70000.0003
stp,1987,800000.01192
stp,1988,29999.99933
stp,1989,1600000.02384
stp,1990,839999.97377
stp,1991,360000.01431
stp,1993,39999.99911
stp,1994,1940000.05722
stp,1995,79999.99821
stp,1996,79999.99821
stp,1997,39999.99911
stp,2000,100000.00149
stp,2004,19999.99955
stp,2005,19999.99955
stp,2006,19999.99955
sur,1974,19999.99955
sur,1994,19999.99955
sur,1995,9999.99978
svk,1990,9999.99978
svk,1992,600000.02384
svk,1993,29999.99933
svk,1994,70000.0003
svk,1995,409999.99642
svk,1996,90000.00358
svk,1997,140000.0006
svk,1998,170000.00179
svk,1999,59999.99866
svk,2000,119999.99732
svk,2001,239999.99464
svk,2002,159999.99642
svk,2003,90000.00358
svk,2004,100000.00149
svn,1996,90000.00358
svn,1998,19999.99955
svn,2000,330000.01311
svn,2001,469999.99881
svn,2002,19999.99955
svn,2003,59999.99866
svn,2004,70000.0003
swz,1965,9999.99978
swz,1967,129999.99523
swz,1968,39999.99911
swz,1969,90000.00358
swz,1970,140000.0006
swz,1971,209999.99344
swz,1972,819999.99285
swz,1973,660000.02623
swz,1974,1500000
swz,1975,2250000
swz,1976,1340000.03338
swz,1977,1019999.98093
swz,1978,3130000.11444
swz,1979,790000.02146
swz,1980,1639999.98569
swz,1981,4110000.13351
swz,1982,1149999.97616
swz,1983,779999.97139
swz,1984,3400000.09537
swz,1985,550000.01192
swz,1986,2450000.04768
swz,1987,259999.99046
swz,1991,959999.97854
swz,1993,379999.99523
swz,1994,159999.99642
swz,1995,490000.00954
swz,1996,449999.98808
swz,1997,119999.99732
swz,1998,90000.00358
swz,2000,19999.99955
swz,2002,180000.00715
swz,2003,70000.0003
swz,2004,180000.00715
swz,2006,9999.99978
swz,2009,140000.0006
swz,2011,39999.99911
swz,2012,70000.0003
swz,2013,730000.01907
swz,2014,2430000.06676
swz,2015,250000
swz,2016,879999.99523
swz,2017,259999.99046
swz,2018,90000.00358
swz,2019,79999.99821
syc,1982,39999.99911
syc,1984,19999.99955
syc,1985,250000
syc,1986,280000.00119
syc,1988,50000.00075
syc,1989,50000.00075
syc,1990,29999.99933
syc,1991,259999.99046
syc,1993,209999.99344
syc,1995,300000.01192
syc,1996,70000.0003
syc,2012,170000.00179
syc,2017,9999.99978
syr,1984,9999.99978
syr,1991,3269999.98093
syr,1992,9999.99978
syr,1993,9999.99978
syr,1994,9999.99978
syr,1995,1690000.05722
syr,1996,2019999.98093
syr,1997,1360000.01431
syr,1998,50000.00075
syr,1999,90000.00358
syr,2000,980000.01907
syr,2001,100000.00149
syr,2002,159999.99642
syr,2003,790000.02146
syr,2004,79999.99821
syr,2005,159999.99642
syr,2006,769999.98093
syr,2007,1059999.94278
syr,2009,1330000.04292
syr,2010,230000.00417
syr,2011,4519999.98093
syr,2012,18059999.46594
syr,2013,44139999.38965
syr,2014,48919998.16895
syr,2015,31459999.08447
syr,2016,46569999.69482
syr,2017,56080001.83105
syr,2018,73739997.86377
syr,2019,66440002.44141
tcd,1981,170000.00179
tcd,1983,90000.00358
tcd,1984,600000.02384
tcd,1985,389999.98569
tcd,1986,70000.0003
tcd,1987,250000
tcd,1989,39999.99911
tcd,1990,109999.9994
tcd,1991,280000.00119
tcd,1993,509999.99046
tcd,1995,270000.01073
tcd,1996,289999.99166
tcd,1997,449999.98808
tcd,1998,300000.01192
tcd,1999,180000.00715
tcd,2000,200000.00298
tcd,2001,100000.00149
tcd,2002,-9999.99978
tcd,2003,310000.00238
tcd,2004,1490000.00954
tcd,2005,2470000.02861
tcd,2006,3609999.8951
tcd,2007,5869999.88556
tcd,2008,10119999.88556
tcd,2009,7050000.19073
tcd,2010,12250000
tcd,2011,12029999.73297
tcd,2012,9890000.34332
tcd,2013,11979999.54224
tcd,2014,10250000
tcd,2015,6780000.20981
tcd,2016,6980000.01907
tcd,2017,5539999.96185
tcd,2018,9180000.30518
tcd,2019,6949999.80927
tgo,1981,70000.0003
tgo,1982,100000.00149
tgo,1990,29999.99933
tgo,1991,2410000.08583
tgo,1993,319999.99285
tgo,1994,1080000.04292
tgo,1995,189999.99762
tgo,1996,1519999.98093
tgo,1997,109999.9994
tgo,1998,70000.0003
tgo,1999,289999.99166
tgo,2000,579999.98331
tgo,2001,270000.01073
tgo,2002,90000.00358
tgo,2003,150000.00596
tgo,2004,150000.00596
tgo,2005,360000.01431
tgo,2006,660000.02623
tgo,2007,829999.98331
tgo,2008,750000
tgo,2009,379999.99523
tgo,2010,340000.00358
tgo,2011,14229999.54224
tgo,2012,689999.99762
tgo,2013,699999.98808
tgo,2014,1299999.95232
tgo,2015,1269999.98093
tgo,2016,1480000.01907
tgo,2017,1169999.95708
tgo,2018,1419999.95708
tgo,2019,730000.01907
tha,1963,50000.00075
tha,1968,9999.99978
tha,1974,200000.00298
tha,1979,469999.99881
tha,1981,239999.99464
tha,1982,500000
tha,1984,70000.0003
tha,1986,129999.99523
tha,1987,660000.02623
tha,1988,1029999.97139
tha,1989,1029999.97139
tha,1990,7000000
tha,1991,3799999.95232
tha,1992,12409999.84741
tha,1993,8989999.77112
tha,1994,3619999.88556
tha,1995,7059999.94278
tha,1996,19040000.91553
tha,1997,5369999.88556
tha,1998,3640000.1049
tha,1999,3609999.8951
tha,2000,4000000
tha,2001,3220000.02861
tha,2002,3549999.95232
tha,2003,4760000.22888
tha,2004,6389999.86649
tha,2005,6469999.79019
tha,2006,7880000.11444
tha,2007,9130000.11444
tha,2008,7739999.77112
tha,2009,8079999.92371
tha,2010,7269999.98093
tha,2011,9619999.88556
tha,2012,8310000.41962
tha,2013,8430000.30518
tha,2014,8449999.80927
tha,2015,4829999.92371
tha,2016,3150000.09537
tha,2017,2660000.08583
tha,2018,2150000.09537
tha,2019,1629999.99523
tjk,1994,3240000.00954
tjk,1995,1309999.94278
tjk,1996,750000
tjk,1997,1330000.04292
tjk,1998,1110000.01431
tjk,1999,1230000.01907
tjk,2000,1769999.98093
tjk,2001,970000.02861
tjk,2002,2019999.98093
tjk,2003,1779999.97139
tjk,2004,3119999.88556
tjk,2005,4559999.94278
tjk,2006,8859999.65668
tjk,2007,13850000.38147
tjk,2008,12539999.96185
tjk,2009,9130000.11444
tjk,2010,5309999.94278
tjk,2011,239999.99464
tjk,2012,-19999.99955
tjk,2013,360000.01431
tjk,2014,189999.99762
tjk,2015,239999.99464
tjk,2016,129999.99523
tjk,2017,219999.99881
tjk,2018,310000.00238
tjk,2019,319999.99285
tkm,1995,59999.99866
tkm,2001,959999.97854
tkm,2010,109999.9994
tkm,2011,59999.99866
tkm,2015,0
tls,1975,50000.00075
tls,1979,230000.00417
tls,1980,469999.99881
tls,1982,79999.99821
tls,1983,330000.01311
tls,1993,9999.99978
tls,1994,9999.99978
tls,1998,400000.00596
tls,1999,1480000.01907
tls,2000,3329999.92371
tls,2001,2430000.06676
tls,2002,3880000.11444
tls,2003,5440000.05722
tls,2004,5710000.03815
tls,2005,2619999.88556
tls,2006,1610000.01431
tls,2007,6429999.82834
tls,2008,6030000.20981
tls,2009,4590000.15259
tls,2010,4840000.15259
tls,2011,4699999.80927
tls,2012,1730000.01907
tls,2013,870000.00477
tls,2014,340000.00358
tls,2015,140000.0006
tls,2016,230000.00417
tls,2017,400000.00596
tls,2018,430000.00715
tls,2019,200000.00298
tto,1968,39999.99911
tto,1969,50000.00075
tto,1974,100000.00149
tto,1991,29999.99933
tto,1993,70000.0003
tto,1994,70000.0003
tun,1963,159999.99642
tun,1964,1690000.05722
tun,1965,810000.00238
tun,1967,1019999.98093
tun,1968,1309999.94278
tun,1969,2759999.99046
tun,1970,3869999.88556
tun,1971,2309999.94278
tun,1972,4719999.79019
tun,1973,9079999.92371
tun,1974,11899999.61853
tun,1975,13390000.34332
tun,1976,11619999.88556
tun,1977,14270000.45776
tun,1978,7090000.15259
tun,1979,7280000.20981
tun,1980,6199999.80927
tun,1981,1620000.00477
tun,1982,620000.00477
tun,1983,1570000.05245
tun,1984,1049999.95232
tun,1985,29999.99933
tun,1986,4420000.07629
tun,1987,-479999.98927
tun,1988,1620000.00477
tun,1989,-829999.98331
tun,1990,18950000.76294
tun,1991,7780000.20981
tun,1992,7289999.96185
tun,1993,2210000.03815
tun,1994,7360000.13351
tun,1995,1179999.94755
tun,1996,1169999.95708
tun,1997,509999.99046
tun,1998,419999.98689
tun,1999,1509999.99046
tun,2000,389999.98569
tun,2001,379999.99523
tun,2002,100000.00149
tun,2003,600000.02384
tun,2004,629999.99523
tun,2005,500000
tun,2006,730000.01907
tun,2007,860000.01431
tun,2008,100000.00149
tun,2009,550000.01192
tun,2011,7760000.22888
tun,2012,4369999.88556
tun,2013,5289999.96185
tun,2014,5809999.94278
tun,2015,3630000.11444
tun,2016,1350000.02384
tun,2017,2609999.8951
tun,2018,2819999.93324
tun,2019,1259999.99046
tur,1964,1870000.00477
tur,1965,569999.99285
tur,1967,870000.00477
tur,1968,-140000.0006
tur,1969,479999.98927
tur,1970,1019999.98093
tur,1971,2279999.97139
tur,1974,1139999.98569
tur,1975,-310000.00238
tur,1976,-300000.01192
tur,1977,-170000.00179
tur,1978,529999.97139
tur,1979,129999.99523
tur,1980,11819999.69482
tur,1983,-250000
tur,1984,-50000.00075
tur,1985,-389999.98569
tur,1986,-649999.97616
tur,1987,-2000000
tur,1988,-2000000
tur,1989,-1090000.03338
tur,1990,680000.00715
tur,1991,2970000.02861
tur,1992,1149999.97616
tur,1993,1110000.01431
tur,1994,2349999.90463
tur,1995,3650000.09537
tur,1996,4219999.79019
tur,1997,2240000.00954
tur,1998,949999.98808
tur,1999,1500000
tur,2000,2630000.11444
tur,2001,750000
tur,2002,1659999.96662
tur,2003,1500000
tur,2004,1809999.94278
tur,2005,2509999.99046
tur,2006,3240000.00954
tur,2007,7239999.77112
tur,2008,7340000.15259
tur,2009,8430000.30518
tur,2010,12939999.58038
tur,2011,14250000
tur,2012,12329999.92371
tur,2013,12789999.96185
tur,2014,12329999.92371
tur,2015,10890000.34332
tur,2016,14300000.19073
tur,2017,12600000.38147
tur,2018,15210000.03815
tur,2019,23520000.45776
tza,1962,19999.99955
tza,1963,180000.00715
tza,1964,1070000.05245
tza,1965,1620000.00477
tza,1967,2200000.04768
tza,1968,3279999.97139
tza,1969,8300000.19073
tza,1970,7039999.96185
tza,1971,10659999.84741
tza,1972,16530000.68665
tza,1973,32180000.30518
tza,1974,34700000.76294
tza,1975,55069999.69482
tza,1976,51630001.06812
tza,1977,57419998.16895
tza,1978,64150001.52588
tza,1979,93370002.74658
tza,1980,78120002.74658
tza,1981,76459999.08447
tza,1982,73839996.33789
tza,1983,69250000
tza,1984,55080001.83105
tza,1985,48979999.54224
tza,1986,106400001.52588
tza,1987,76489997.86377
tza,1988,103639999.38965
tza,1989,90430000.30518
tza,1990,149570007.32422
tza,1991,143000000
tza,1992,93069999.69482
tza,1993,91000000
tza,1994,51290000.91553
tza,1995,45250000
tza,1996,65180000.30518
tza,1997,48180000.30518
tza,1998,59840000.15259
tza,1999,46209999.08447
tza,2000,63540000.91553
tza,2001,47270000.45776
tza,2002,61419998.16895
tza,2003,66180000.30518
tza,2004,83639999.38965
tza,2005,91809997.55859
tza,2006,111660003.66211
tza,2007,107760002.13623
tza,2008,125529998.7793
tza,2009,97050003.05176
tza,2010,95800003.05176
tza,2011,125150001.52588
tza,2012,116269996.64307
tza,2013,125419998.16894
tza,2014,54069999.69482
tza,2015,103459999.08447
tza,2016,89699996.94824
tza,2017,135919998.16895
tza,2018,125339996.33789
tza,2019,70379997.25342
uga,1963,9999.99978
uga,1964,9999.99978
uga,1965,9999.99978
uga,1967,9999.99978
uga,1969,159999.99642
uga,1971,19999.99955
uga,1972,50000.00075
uga,1973,100000.00149
uga,1979,1379999.99523
uga,1980,2420000.07629
uga,1981,3769999.98093
uga,1982,430000.00715
uga,1983,670000.01669
uga,1984,159999.99642
uga,1986,1889999.98569
uga,1987,3960000.03815
uga,1988,11149999.61853
uga,1989,16290000.91553
uga,1990,14539999.96185
uga,1991,34259998.32153
uga,1992,29000000
uga,1993,16579999.92371
uga,1994,25379999.16077
uga,1995,25309999.46594
uga,1996,32650001.52588
uga,1997,31329999.92371
uga,1998,9649999.61853
uga,1999,20340000.15259
uga,2000,22649999.61853
uga,2001,29399999.61853
uga,2002,23409999.84741
uga,2003,32919998.16895
uga,2004,42740001.67847
uga,2005,47930000.30518
uga,2006,62590000.15259
uga,2007,56549999.23706
uga,2008,64069999.69482
uga,2009,52650001.52588
uga,2010,43290000.91553
uga,2011,41159999.84741
uga,2012,34389999.38965
uga,2013,41310001.37329
uga,2014,36009998.32153
uga,2015,41759998.32153
uga,2016,42610000.61035
uga,2017,54549999.23706
uga,2018,59729999.54224
uga,2019,53759998.32153
ukr,1993,39999.99911
ukr,1994,39999.99911
ukr,1995,689999.99762
ukr,1996,2740000.00954
ukr,1997,6889999.86649
ukr,1998,2069999.93324
ukr,1999,3480000.01907
ukr,2000,4010000.22888
ukr,2001,5900000.09537
ukr,2002,5019999.98093
ukr,2003,7320000.17166
ukr,2004,9560000.41962
ukr,2005,10579999.92371
ukr,2006,18409999.84741
ukr,2007,22139999.38965
ukr,2008,21500000
ukr,2009,36049999.23706
ukr,2010,31430000.30518
ukr,2011,40270000.45776
ukr,2012,36159999.84741
ukr,2013,26780000.68665
ukr,2014,32110000.61035
ukr,2015,32110000.61035
ukr,2016,32369998.93188
ukr,2017,34709999.08447
ukr,2018,36060001.37329
ukr,2019,36040000.91553
ury,1984,150000.00596
ury,1986,379999.99523
ury,1987,970000.02861
ury,1988,1000000
ury,1989,1230000.01907
ury,1990,2029999.97139
ury,1991,3930000.06676
ury,1992,2390000.1049
ury,1993,3069999.93324
ury,1994,1419999.95708
ury,1995,2890000.1049
ury,1996,1600000.02384
ury,1997,920000.01669
ury,1998,430000.00715
ury,1999,109999.9994
ury,2000,129999.99523
ury,2001,70000.0003
ury,2002,140000.0006
ury,2003,209999.99344
ury,2004,219999.99881
ury,2005,379999.99523
ury,2006,360000.01431
ury,2007,319999.99285
ury,2008,150000.00596
ury,2009,189999.99762
ury,2010,100000.00149
ury,2011,129999.99523
ury,2012,239999.99464
ury,2013,29999.99933
ury,2014,19999.99955
ury,2015,0
ury,2016,19999.99955
uzb,1994,860000.01431
uzb,1995,140000.0006
uzb,1997,129999.99523
uzb,1998,460000.00834
uzb,1999,289999.99166
uzb,2000,159999.99642
uzb,2001,39999.99911
uzb,2002,140000.0006
uzb,2003,140000.0006
uzb,2004,370000.00477
uzb,2005,959999.97854
uzb,2006,1350000.02384
uzb,2007,810000.00238
uzb,2008,50000.00075
uzb,2009,560000.00238
uzb,2010,430000.00715
uzb,2011,829999.98331
uzb,2012,50000.00075
uzb,2013,59999.99866
uzb,2014,29999.99933
uzb,2015,29999.99933
uzb,2016,29999.99933
uzb,2017,9999.99978
uzb,2018,9999.99978
uzb,2019,59999.99866
vct,1995,9999.99978
ven,1974,100000.00149
ven,1991,250000
ven,1992,29999.99933
ven,1993,259999.99046
ven,1994,439999.99762
ven,1995,200000.00298
ven,1996,29999.99933
ven,1997,140000.0006
ven,1998,70000.0003
ven,1999,109999.9994
ven,2000,1320000.05245
ven,2001,109999.9994
ven,2002,109999.9994
ven,2003,29999.99933
ven,2004,39999.99911
ven,2005,79999.99821
ven,2006,29999.99933
ven,2008,79999.99821
ven,2009,-9999.99978
ven,2010,70000.0003
ven,2012,29999.99933
ven,2013,39999.99911
ven,2014,39999.99911
ven,2015,79999.99821
ven,2016,39999.99911
ven,2017,19999.99955
ven,2018,3039999.96185
ven,2019,10810000.41962
vnm,1967,79999.99821
vnm,1968,39999.99911
vnm,1969,389999.98569
vnm,1971,4659999.84741
vnm,1972,3329999.92371
vnm,1973,22670000.07629
vnm,1974,16299999.23706
vnm,1975,50080001.83105
vnm,1976,87120002.74658
vnm,1977,112959999.08447
vnm,1978,77019996.64307
vnm,1979,63599998.47412
vnm,1980,91879997.25342
vnm,1981,71199996.94824
vnm,1982,65480003.35693
vnm,1983,49819999.69482
vnm,1984,62950000.76294
vnm,1985,37479999.54224
vnm,1986,64000000
vnm,1987,38369998.93188
vnm,1988,54439998.62671
vnm,1989,34139999.38965
vnm,1990,53650001.52588
vnm,1991,57159999.84741
vnm,1992,59709999.08447
vnm,1993,44060001.37329
vnm,1994,21049999.23706
vnm,1995,33959999.08447
vnm,1996,46240001.67847
vnm,1997,35669998.16895
vnm,1998,33680000.30518
vnm,1999,33119998.93188
vnm,2000,37319999.69482
vnm,2001,34919998.16895
vnm,2002,24399999.61853
vnm,2003,20909999.84741
vnm,2004,26819999.69482
vnm,2005,41930000.30518
vnm,2006,42779998.7793
vnm,2007,47029998.7793
vnm,2008,37599998.47412
vnm,2009,21829999.92371
vnm,2010,16559999.46594
vnm,2011,15659999.84741
vnm,2012,11189999.58038
vnm,2013,11140000.34332
vnm,2014,-300000.01192
vnm,2015,-850000.02384
vnm,2016,1389999.98569
vnm,2017,1450000.04768
vnm,2018,1570000.05245
vnm,2019,1690000.05722
vut,2014,230000.00417
vut,2015,330000.01311
vut,2016,90000.00358
vut,2018,50000.00075
vut,2019,50000.00075
wsm,1974,39999.99911
wsm,1991,740000.00954
wsm,1992,189999.99762
wsm,1996,9999.99978
wsm,1999,70000.0003
wsm,2010,19999.99955
wsm,2011,29999.99933
wsm,2016,9999.99978
yem,1973,70000.0003
yem,1974,70000.0003
yem,1980,469999.99881
yem,1981,29999.99933
yem,1982,1129999.99523
yem,1983,850000.02384
yem,1984,209999.99344
yem,1985,159999.99642
yem,1988,5449999.80927
yem,1989,620000.00477
yem,1991,1419999.95708
yem,1992,230000.00417
yem,1993,769999.98093
yem,1994,189999.99762
yem,1995,829999.98331
yem,1996,730000.01907
yem,1997,560000.00238
yem,1998,769999.98093
yem,1999,550000.01192
yem,2000,910000.02623
yem,2001,610000.01431
yem,2002,419999.98689
yem,2003,330000.01311
yem,2004,319999.99285
yem,2005,550000.01192
yem,2006,589999.97377
yem,2007,800000.01192
yem,2008,1169999.95708
yem,2009,5550000.19073
yem,2010,7230000.01907
yem,2011,14489999.77112
yem,2012,17790000.91553
yem,2013,23860000.61035
yem,2014,22010000.22888
yem,2015,21290000.91553
yem,2016,26629999.16077
yem,2017,36419998.16895
yem,2018,41900001.52588
yem,2019,37159999.84741
zaf,1993,37869998.93188
zaf,1994,29729999.54224
zaf,1995,19600000.38147
zaf,1996,33240001.67847
zaf,1997,41060001.37329
zaf,1998,31110000.61035
zaf,1999,40880001.06812
