geo,time,ny_adj_dkap_gn_zs
fra,1979,14.73861
fra,1980,15.29592
fra,1981,15.6552
fra,1982,15.91567
fra,1983,15.96971
fra,1984,15.96663
fra,1985,15.83721
fra,1986,15.61095
fra,1987,15.65427
fra,1988,15.48181
fra,1989,15.38188
fra,1990,15.47277
fra,1991,15.84535
fra,1992,15.75413
fra,1993,15.8225
fra,1994,15.68258
fra,1995,15.40877
fra,1996,15.29972
fra,1997,15.13501
fra,1998,14.88756
fra,1999,14.85344
fra,2000,15.0545
fra,2001,15.22998
fra,2002,15.53233
fra,2003,15.64893
fra,2004,15.70963
fra,2005,15.9133
fra,2006,16.14659
fra,2007,16.2565
fra,2008,16.79872
fra,2009,17.45975
fra,2010,17.34496
fra,2011,17.37465
fra,2012,17.63999
fra,2013,17.62583
fra,2014,17.64557
fra,2015,17.4507
fra,2016,17.54909
fra,2017,17.63067
fra,2018,17.8447
fra,2019,18.17418
fsm,1983,6.17175
fsm,1993,6.36656
fsm,1994,6.2832
fsm,1995,7.40115
fsm,1996,7.22673
fsm,1997,7.31836
fsm,1998,7.48822
fsm,1999,7.45801
fsm,2000,7.29657
fsm,2001,7.41336
fsm,2002,7.19638
fsm,2003,7.24399
fsm,2004,7.19854
fsm,2005,6.71243
fsm,2006,6.61934
fsm,2007,6.57917
fsm,2008,6.60216
fsm,2009,6.59508
fsm,2010,7.16091
fsm,2011,7.28676
fsm,2012,7.04386
fsm,2013,6.69782
fsm,2014,6.17111
fsm,2015,5.78775
fsm,2016,6.0141
fsm,2017,6.02694
fsm,2018,6.39945
gab,1970,24.07086
gab,1971,24.58343
gab,1972,25.78486
gab,1973,16.80679
gab,1974,14.52505
gab,1975,16.5395
gab,1976,13.70535
gab,1977,15.27895
gab,1978,19.66524
gab,1979,18.76716
gab,1980,10.91688
gab,1981,10.36983
gab,1982,11.5288
gab,1983,10.50004
gab,1984,12.84915
gab,1985,11.34315
gab,1986,21.75139
gab,1987,22.0946
gab,1988,14.02172
gab,1989,16.73151
gab,1990,17.40595
gab,1991,17.41741
gab,1992,17.90109
gab,1993,18.32625
gab,1994,16.71027
gab,1995,17.71619
gab,1996,17.48288
gab,1997,17.79955
gab,1998,18.50714
gab,1999,17.42401
gab,2000,16.76909
gab,2001,16.81294
gab,2002,16.44451
gab,2003,16.57819
gab,2004,17.28073
gab,2005,15.38969
gab,2006,15.86396
gab,2007,16.1935
gab,2008,15.64591
gab,2009,15.72866
gab,2010,16.27835
gab,2011,16.47855
gab,2012,16.10523
gab,2013,16.36344
gab,2014,15.69782
gab,2015,16.66686
gab,2016,16.96644
gab,2017,16.96426
gab,2018,16.66442
gab,2019,17.07566
gbr,1970,11.22947
gbr,1971,11.67514
gbr,1972,12.05016
gbr,1973,12.41826
gbr,1974,13.18848
gbr,1975,13.38423
gbr,1976,13.65189
gbr,1977,14.13459
gbr,1978,14.30784
gbr,1979,14.65269
gbr,1980,15.21325
gbr,1981,15.65911
gbr,1982,15.45556
gbr,1983,15.0548
gbr,1984,14.91275
gbr,1985,15.01511
gbr,1986,14.83327
gbr,1987,14.90926
gbr,1988,14.90523
gbr,1989,15.03216
gbr,1990,15.22607
gbr,1991,15.48735
gbr,1992,15.03421
gbr,1993,14.71235
gbr,1994,14.09211
gbr,1995,14.76959
gbr,1996,14.35474
gbr,1997,13.31538
gbr,1998,12.84934
gbr,1999,13.10675
gbr,2000,13.04463
gbr,2001,13.36938
gbr,2002,13.48872
gbr,2003,13.41072
gbr,2004,13.31361
gbr,2005,13.2387
gbr,2006,13.47145
gbr,2007,13.60806
gbr,2008,14.22548
gbr,2009,15.17632
gbr,2010,14.57385
gbr,2011,14.51453
gbr,2012,14.77741
gbr,2013,14.77435
gbr,2014,14.54734
gbr,2015,14.62931
gbr,2016,14.76784
gbr,2017,14.84679
gbr,2018,14.94402
gbr,2019,15.0525
geo,1992,8.27812
geo,1993,17.29543
geo,1994,18.28242
geo,1995,15.31285
geo,1996,11.53635
geo,1997,10.96
geo,1998,12.76769
geo,1999,14.10316
geo,2000,13.47182
geo,2001,13.68233
geo,2002,13.74423
geo,2003,14.02746
geo,2004,12.94044
geo,2005,12.63199
geo,2006,12.39513
geo,2007,12.67641
geo,2008,12.45108
geo,2009,13.00185
geo,2010,13.60165
geo,2011,12.90777
geo,2012,13.24883
geo,2013,13.44344
geo,2014,13.29516
geo,2015,14.70456
geo,2016,15.36528
geo,2017,14.94563
geo,2018,14.50797
geo,2019,13.15603
gha,1970,9.63814
gha,1971,9.77939
gha,1972,9.29027
gha,1973,9.18561
gha,1974,9.19905
gha,1975,10.042
gha,1976,9.71099
gha,1977,8.78914
gha,1978,8.18274
gha,1979,8.17749
gha,1980,8.5734
gha,1981,8.52346
gha,1982,7.34615
gha,1983,7.93321
gha,1984,10.27943
gha,1985,11.62825
gha,1986,11.13022
gha,1987,10.74746
gha,1988,10.74971
gha,1989,10.87506
gha,1990,10.99228
gha,1991,10.86825
gha,1992,10.81
gha,1993,11.21436
gha,1994,11.09127
gha,1995,11.3092
gha,1996,11.16576
gha,1997,11.48947
gha,1998,11.52836
gha,1999,11.6075
gha,2000,11.51705
gha,2001,11.45419
gha,2002,11.52179
gha,2003,11.49751
gha,2004,11.43636
gha,2005,11.10495
gha,2006,11.11281
gha,2007,10.98107
gha,2008,10.61279
gha,2009,10.21324
gha,2010,10.62343
gha,2011,10.78927
gha,2012,11.13475
gha,2013,10.80803
gha,2014,10.80895
gha,2015,11.02346
gha,2016,11.06377
gha,2017,11.32028
gha,2018,11.37241
gha,2019,11.39631
gin,1986,2.56375
gin,1987,2.53512
gin,1988,2.48123
gin,1989,2.65085
gin,1990,2.73862
gin,1991,3.0691
gin,1992,3.27877
gin,1993,3.2577
gin,1994,3.25499
gin,1995,3.28468
gin,1996,3.16514
gin,1997,3.84594
gin,1998,4.05483
gin,1999,4.43537
gin,2000,4.83635
gin,2001,5.18939
gin,2002,5.16276
gin,2003,6.19524
gin,2004,5.43246
gin,2005,4.88481
gin,2006,5.9364
gin,2007,5.9994
gin,2008,5.73079
gin,2009,7.44124
gin,2010,7.7202
gin,2011,7.64772
gin,2012,8.10343
gin,2013,8.91302
gin,2014,8.56252
gin,2015,7.8073
gin,2016,7.70683
gin,2017,8.93672
gin,2018,10.50631
gin,2019,9.68768
gmb,1970,8.73342
gmb,1971,9.13511
gmb,1972,9.36473
gmb,1973,9.01448
gmb,1974,8.84304
gmb,1975,7.9713
gmb,1976,7.00405
gmb,1977,8.49742
gmb,1978,8.83323
gmb,1979,10.7082
gmb,1980,12.69429
gmb,1981,12.65607
gmb,1982,10.54322
gmb,1983,13.56355
gmb,1984,11.69087
gmb,1985,11.16426
gmb,1986,10.55529
gmb,1987,11.04613
gmb,1988,11.50138
gmb,1989,12.29861
gmb,1990,12.64237
gmb,1991,12.26338
gmb,1992,12.81638
gmb,1993,13.39656
gmb,1994,13.64147
gmb,1995,13.83797
gmb,1996,14.28145
gmb,1997,14.87863
gmb,1998,15.2519
gmb,1999,15.18392
gmb,2000,15.09391
gmb,2001,15.19118
gmb,2002,16.13785
gmb,2003,16.25783
gmb,2004,15.18046
gmb,2005,15.02572
gmb,2006,15.85416
gmb,2007,16.10509
gmb,2008,17.10525
gmb,2009,17.85557
gmb,2010,18.53756
gmb,2011,20.87022
gmb,2012,21.28229
gmb,2013,20.87446
gmb,2014,20.61509
gmb,2015,20.69018
gmb,2016,21.10333
gmb,2017,20.39501
gmb,2018,18.93327
gmb,2019,19.22764
gnb,1970,3.87028
gnb,1971,4.5666
gnb,1972,4.68621
gnb,1973,5.07264
gnb,1974,5.58839
gnb,1975,4.73644
gnb,1976,4.95841
gnb,1977,6.33857
gnb,1978,5.71713
gnb,1979,6.16627
gnb,1980,7.05132
gnb,1981,6.33748
gnb,1982,6.33801
gnb,1983,6.5016
gnb,1984,6.55746
gnb,1985,7.28752
gnb,1986,6.01428
gnb,1987,6.13854
gnb,1988,5.58859
gnb,1989,5.76778
gnb,1990,5.59502
gnb,1991,5.79344
gnb,1992,7.65325
gnb,1993,6.73486
gnb,1994,6.12599
gnb,1995,6.26703
gnb,1996,6.05139
gnb,1997,5.23917
gnb,1998,6.46362
gnb,1999,5.51716
gnb,2000,5.42306
gnb,2001,5.40613
gnb,2002,5.46385
gnb,2003,5.46994
gnb,2004,5.38164
gnb,2005,5.51211
gnb,2006,5.77053
gnb,2007,5.98629
gnb,2008,6.32747
gnb,2009,6.58588
gnb,2010,6.32887
gnb,2011,5.91921
gnb,2012,6.30269
gnb,2013,6.46752
gnb,2014,5.8804
gnb,2015,5.16842
gnb,2016,4.78977
gnb,2017,4.55409
gnb,2018,4.80915
gnb,2019,4.45205
gnq,1970,10.04338
gnq,1971,9.99112
gnq,1972,10.07942
gnq,1973,10.2944
gnq,1974,10.4094
gnq,1975,10.7378
gnq,1976,10.71861
gnq,1977,10.65774
gnq,1980,10.24821
gnq,1981,12.07949
gnq,1982,12.36249
gnq,1983,10.3716
gnq,1984,9.89208
gnq,1985,11.80697
gnq,1986,11.17081
gnq,1987,9.51051
gnq,1988,9.97687
gnq,1989,10.10643
gnq,1990,8.73119
gnq,1991,8.02887
gnq,1992,8.16334
gnq,1993,8.44634
gnq,1994,9.71794
gnq,1995,11.28894
gnq,1996,13.55997
gnq,1997,11.07718
gnq,1998,13.31067
gnq,1999,12.80895
gnq,2000,16.69031
gnq,2001,27.60996
gnq,2002,25.45522
gnq,2003,31.67103
gnq,2004,35.20214
gnq,2005,21.77831
gnq,2006,14.35428
gnq,2007,15.90155
gnq,2008,18.52314
gnq,2009,23.06464
gnq,2010,25.14446
gnq,2011,23.63281
gnq,2012,22.12073
gnq,2013,21.57096
gnq,2014,21.92323
gnq,2015,19.6712
gnq,2016,19.02732
gnq,2017,20.75213
gnq,2018,19.6952
gnq,2019,18.64609
grc,2006,14.57242
grc,2007,14.80429
grc,2008,15.48817
grc,2009,16.22385
grc,2010,17.20374
grc,2011,18.38382
grc,2012,18.21499
grc,2013,18.15862
grc,2014,17.33434
grc,2015,16.84083
grc,2016,16.63568
grc,2017,16.11256
grc,2018,15.94693
grc,2019,15.20064
grd,1977,5.57988
grd,1978,5.11781
grd,1979,5.35251
grd,1980,6.32676
grd,1981,6.67276
grd,1982,7.06017
grd,1983,6.8238
grd,1984,6.74692
grd,1985,7.87677
grd,1986,8.59303
grd,1987,8.70028
grd,1988,8.86405
grd,1989,9.21401
grd,1990,9.54159
grd,1991,9.73297
grd,1992,9.95196
grd,1993,10.13949
grd,1994,10.31848
grd,1995,11.31117
grd,1996,11.41195
grd,1997,11.48409
grd,1998,11.63344
grd,1999,11.58287
grd,2000,10.57886
grd,2001,10.12541
grd,2002,9.88009
grd,2003,10.09343
grd,2004,10.41573
grd,2005,10.42004
grd,2006,9.52266
grd,2007,9.5786
grd,2008,8.9972
grd,2009,8.84482
grd,2010,8.65202
grd,2011,8.37706
grd,2012,7.9266
grd,2013,8.05229
grd,2014,8.51
grd,2015,9.09209
grd,2016,9.01273
grd,2017,9.31203
grd,2018,9.62737
grd,2019,9.72942
grl,1970,8.07041
grl,1971,8.227
grl,1972,8.28169
grl,1973,8.35795
grl,1974,8.42515
grl,1975,8.79691
grl,1976,8.8818
grl,1977,9.01946
grl,1978,9.1144
grl,1979,9.17422
grl,1980,10.27429
grl,1981,10.17548
grl,1982,9.81305
grl,1983,10.07969
grl,1984,9.8123
grl,1985,10.65374
grl,1986,10.9147
grl,1987,10.89448
grl,1988,10.96483
grl,1989,10.96284
grl,1990,10.64844
grl,1991,10.62195
grl,1992,10.57516
grl,1993,10.42766
grl,1994,10.37595
grl,1995,11.16051
grl,1996,11.08744
grl,1997,11.04822
grl,1998,11.18223
grl,1999,11.24347
grl,2000,10.99945
grl,2001,10.96711
grl,2002,10.95883
grl,2003,11.91515
grl,2004,12.35864
grl,2005,11.7366
grl,2006,13.02781
grl,2007,11.72787
gtm,1970,6.88642
gtm,1971,7.11202
gtm,1972,7.07605
gtm,1973,7.03263
gtm,1974,7.13084
gtm,1975,7.30394
gtm,1976,7.26758
gtm,1977,7.17936
gtm,1978,7.38761
gtm,1979,7.45299
gtm,1980,7.4513
gtm,1981,7.33186
gtm,1982,7.60747
gtm,1983,7.65541
gtm,1984,7.52551
gtm,1985,7.61206
gtm,1986,7.29603
gtm,1987,7.1086
gtm,1988,7.20622
gtm,1989,6.89422
gtm,1990,6.79638
gtm,1991,6.49245
gtm,1992,6.61471
gtm,1993,6.69386
gtm,1994,6.90191
gtm,1995,6.9373
gtm,1996,7.32169
gtm,1997,7.45151
gtm,1998,7.75231
gtm,1999,8.27032
gtm,2000,8.76948
gtm,2001,9.01263
gtm,2002,9.52836
gtm,2003,10.07528
gtm,2004,10.58529
gtm,2005,11.1036
gtm,2006,11.51867
gtm,2007,11.9005
gtm,2008,12.37312
gtm,2009,12.87449
gtm,2010,12.97904
gtm,2011,12.69688
gtm,2012,12.47438
gtm,2013,12.76843
gtm,2014,12.34771
gtm,2015,11.90548
gtm,2016,13.02335
gtm,2017,13.4866
gtm,2018,12.85395
gtm,2019,12.46734
guy,1970,7.44539
guy,1971,6.7557
guy,1972,6.01124
guy,1973,6.09758
guy,1974,4.65233
guy,1975,4.14141
guy,1976,5.3063
guy,1977,6.03373
guy,1978,6.08921
guy,1979,7.20477
guy,1980,7.16459
guy,1981,7.99971
guy,1982,10.48928
guy,1983,10.90573
guy,1984,9.88737
guy,1985,8.63637
guy,1986,8.38149
guy,1987,6.87577
guy,1988,5.63469
guy,1989,3.91099
guy,1990,2.63976
guy,1991,1.98145
guy,1992,1.76443
guy,1993,1.26837
guy,1994,1.18618
guy,1995,2.10468
guy,1996,2.21198
guy,1997,2.63536
guy,1998,2.95033
guy,1999,2.88585
guy,2000,2.69448
guy,2001,2.79997
guy,2002,2.67515
guy,2003,2.41572
guy,2004,2.19316
guy,2005,2.01986
guy,2006,1.99921
guy,2007,2.16154
guy,2008,1.95516
guy,2009,2.16522
guy,2010,2.46156
guy,2011,2.62599
guy,2012,2.44675
guy,2013,2.56406
guy,2014,2.6382
guy,2015,2.43808
guy,2016,2.34076
guy,2017,2.39013
guy,2018,2.66955
guy,2019,2.63042
hkg,1970,4.70678
hkg,1971,4.60185
hkg,1972,4.45842
hkg,1973,4.23264
hkg,1974,4.56654
hkg,1975,4.73125
hkg,1976,4.33838
hkg,1977,4.1075
hkg,1978,4.00555
hkg,1979,3.9337
hkg,1980,4.08611
hkg,1981,4.30571
hkg,1982,4.63624
hkg,1983,4.79084
hkg,1984,4.74603
hkg,1985,5.27347
hkg,1986,5.12637
hkg,1987,4.83053
hkg,1988,5.07024
hkg,1989,5.23518
hkg,1990,5.40692
hkg,1991,5.62017
hkg,1992,6.22043
hkg,1993,6.35445
hkg,1994,6.66724
hkg,1995,7.75533
hkg,1996,8.84335
hkg,1997,9.19739
hkg,1998,9.99551
hkg,1999,10.57513
hkg,2000,10.05419
hkg,2001,9.70405
hkg,2002,9.73263
hkg,2003,9.8269
hkg,2004,9.05441
hkg,2005,9.92474
hkg,2006,10.39931
hkg,2007,10.64748
hkg,2008,12.65323
hkg,2009,14.57699
hkg,2010,14.88909
hkg,2011,16.09343
hkg,2012,17.03632
hkg,2013,16.1264
hkg,2014,20.56634
hkg,2015,21.44313
hkg,2016,20.89887
hkg,2017,22.03912
hkg,2018,20.14007
hkg,2019,19.91513
hnd,1970,3.46507
hnd,1971,3.40292
hnd,1972,3.17955
hnd,1973,2.97503
hnd,1974,5.24035
hnd,1975,3.82831
hnd,1976,4.01342
hnd,1977,4.37843
hnd,1978,5.93181
hnd,1979,6.25463
hnd,1980,6.34731
hnd,1981,6.42787
hnd,1982,7.09583
hnd,1983,7.0192
hnd,1984,7.05592
hnd,1985,6.71717
hnd,1986,7.0921
hnd,1987,6.9666
hnd,1988,6.68535
hnd,1989,6.52815
hnd,1990,7.4708
hnd,1991,7.38337
hnd,1992,7.0508
hnd,1993,6.17392
hnd,1994,6.00597
hnd,1995,6.17104
hnd,1996,6.08072
hnd,1997,5.65054
hnd,1998,5.6417
hnd,1999,5.76285
hnd,2000,5.31007
hnd,2001,5.28591
hnd,2002,5.30163
hnd,2003,5.18934
hnd,2004,5.50173
hnd,2005,5.83004
hnd,2006,5.70436
hnd,2007,5.66412
hnd,2008,5.76342
hnd,2009,6.12431
hnd,2010,6.221
hnd,2011,5.80014
hnd,2012,5.72742
hnd,2013,5.89328
hnd,2014,5.84256
hnd,2015,5.5741
hnd,2016,6.09397
hnd,2017,5.76514
hnd,2018,6.09286
hnd,2019,5.59395
hrv,1995,15.87334
hrv,1996,15.36015
hrv,1997,15.20014
hrv,1998,15.15919
hrv,1999,15.64828
hrv,2000,15.78644
hrv,2001,17.71254
hrv,2002,16.63216
hrv,2003,17.23753
hrv,2004,17.56838
hrv,2005,14.8805
hrv,2006,15.5191
hrv,2007,15.43665
hrv,2008,15.64001
hrv,2009,17.1231
hrv,2010,17.17383
hrv,2011,16.64814
hrv,2012,16.39282
hrv,2013,15.7673
hrv,2014,15.90647
hrv,2015,15.35878
hrv,2016,15.62257
hrv,2017,15.25105
hrv,2018,14.9972
hrv,2019,14.76594
hti,1980,2.90722
hti,1981,2.87643
hti,1982,2.72491
hti,1983,2.65843
hti,1984,2.58438
hti,1985,2.71121
hti,1986,2.33326
hti,1987,2.56515
hti,1988,2.48489
hti,1989,2.56888
hti,1990,2.30824
hti,1991,2.52779
hti,1992,1.72191
hti,1993,1.34539
hti,1994,1.06872
hti,1995,2.22337
hti,1996,2.31197
hti,1997,1.98116
hti,1998,2.26476
hti,1999,1.68485
hti,2000,0.88185
hti,2001,1.39187
hti,2002,1.74275
hti,2003,1.99611
hti,2004,2.77336
hti,2005,3.0571
hti,2006,3.53534
hti,2007,3.11269
hti,2008,4.03595
hti,2009,4.00815
hti,2010,4.47371
hti,2011,4.55085
hti,2012,4.77967
hti,2013,4.68608
hti,2014,4.31256
hti,2015,3.85138
hti,2016,5.15785
hti,2017,5.65774
hti,2018,5.25377
hti,2019,5.54868
hun,1993,20.14374
hun,1994,19.57459
hun,1995,19.95479
hun,1996,20.70961
hun,1997,20.40082
hun,1998,19.99808
hun,1999,20.68829
hun,2000,20.21652
hun,2001,19.28265
hun,2002,17.90372
hun,2003,17.39006
hun,2004,16.86019
hun,2005,16.7241
hun,2006,17.04398
hun,2007,17.42379
hun,2008,17.3163
hun,2009,18.71431
hun,2010,18.81324
hun,2011,18.77803
hun,2012,19.09131
hun,2013,18.29189
hun,2014,17.73372
hun,2015,17.41084
hun,2016,17.02804
hun,2017,16.90855
hun,2018,16.33403
hun,2019,16.31805
idn,1970,6.87253
idn,1971,6.63546
idn,1972,6.77302
idn,1973,6.7527
idn,1974,6.82945
idn,1975,6.79876
idn,1976,6.69754
idn,1977,6.74857
idn,1978,6.78456
idn,1979,6.84659
idn,1980,6.82584
idn,1981,6.2716
idn,1982,6.42097
idn,1983,5.24513
idn,1984,5.25767
idn,1985,5.22319
idn,1986,5.21946
idn,1987,5.26012
idn,1988,4.99674
idn,1989,5.26019
idn,1990,5.2649
idn,1991,5.25795
idn,1992,5.25706
idn,1993,5.20416
idn,1994,5.14727
idn,1995,5.1546
idn,1996,5.13565
idn,1997,5.16306
idn,1998,5.30288
idn,1999,5.41762
idn,2000,5.38199
idn,2001,19.09785
idn,2002,19.01263
idn,2003,19.22819
idn,2004,19.41891
idn,2005,19.48681
idn,2006,19.32893
idn,2007,19.27252
idn,2008,19.11412
idn,2009,19.12419
idn,2010,18.8523
idn,2011,18.78393
idn,2012,19.08121
idn,2013,19.07507
idn,2014,19.41682
idn,2015,18.83291
idn,2016,16.86195
idn,2017,16.56842
idn,2018,15.87822
idn,2019,16.42987
ind,1970,6.35065
ind,1971,6.49948
ind,1972,6.57593
ind,1973,6.49377
ind,1974,7.0472
ind,1975,7.72155
ind,1976,7.75998
ind,1977,7.33696
ind,1978,7.48308
ind,1979,8.2962
ind,1980,8.0763
ind,1981,8.43739
ind,1982,8.78528
ind,1983,8.44167
ind,1984,8.77298
ind,1985,9.34021
ind,1986,9.39079
ind,1987,9.73671
ind,1988,9.64614
ind,1989,9.73114
ind,1990,9.71623
ind,1991,10.45023
ind,1992,10.39173
ind,1993,10.1092
ind,1994,10.03206
ind,1995,9.95019
ind,1996,9.80742
ind,1997,10.09388
ind,1998,9.73653
ind,1999,9.93039
ind,2000,10.25968
ind,2001,10.44337
ind,2002,10.44276
ind,2003,10.3326
ind,2004,10.64693
ind,2005,10.60885
ind,2006,10.45991
ind,2007,10.48843
ind,2008,10.9021
ind,2009,10.99792
ind,2010,10.64225
ind,2011,10.57409
ind,2012,10.77281
ind,2013,10.802
ind,2014,10.86784
ind,2015,10.64589
ind,2016,10.56087
ind,2017,10.55274
ind,2018,10.54836
ind,2019,11.35616
irl,1970,8.71823
irl,1971,8.80781
irl,1972,8.67494
irl,1973,8.44532
irl,1974,9.16313
irl,1975,8.5033
irl,1976,9.08662
irl,1977,9.52846
irl,1978,10.72138
irl,1979,11.14521
irl,1980,12.23889
irl,1981,11.42
irl,1982,11.68751
irl,1983,11.97638
irl,1984,11.51968
irl,1985,11.60636
irl,1986,11.55692
irl,1987,11.79344
irl,1988,11.40283
irl,1989,11.51354
irl,1990,11.60061
irl,1991,12.1309
irl,1992,12.18954
irl,1993,12.13352
irl,1994,12.50989
irl,1995,12.63421
irl,1996,12.44984
irl,1997,12.28221
irl,1998,12.37297
irl,1999,13.00151
irl,2000,13.13482
irl,2001,13.45188
irl,2002,13.69937
irl,2003,13.92002
irl,2004,14.52189
irl,2005,15.34278
irl,2006,16.29909
irl,2007,15.88377
irl,2008,15.825
irl,2009,16.95144
irl,2010,16.98316
irl,2011,17.05318
irl,2012,17.88761
irl,2013,17.59124
irl,2014,17.41034
irl,2015,27.86221
irl,2016,28.94278
irl,2017,31.15623
irl,2018,31.88864
irl,2019,31.12602
irn,1978,13.92434
irn,1979,13.12997
irn,1980,15.24714
irn,1981,14.88761
irn,1982,13.91675
irn,1983,13.53744
irn,1984,14.15647
irn,1985,14.41101
irn,1986,16.57692
irn,1987,16.842
irn,1988,17.27241
irn,1989,16.77248
irn,1990,17.67823
irn,1993,19.35903
irn,1994,19.17454
irn,1995,19.105
irn,1996,20.37707
irn,1997,19.29034
irn,1998,18.92723
irn,1999,18.23245
irn,2000,17.47011
irn,2001,16.71486
irn,2002,15.29618
irn,2003,15.17296
irn,2004,14.81383
irn,2005,13.85406
irn,2006,14.34047
irn,2007,13.90708
irn,2008,14.50144
irn,2009,14.61973
irn,2010,13.09951
irn,2011,12.77883
irn,2012,17.89587
irn,2013,18.57318
irn,2014,18.22149
irn,2015,18.83166
irn,2016,17.28037
irn,2017,16.52321
irn,2018,18.22132
irq,1980,8.03287
irq,1981,9.79095
irq,1982,12.45648
irq,1983,15.84384
irq,1984,15.54093
irq,1985,14.59472
irq,1986,12.68276
irq,1987,10.00747
irq,1988,9.07503
irq,1989,9.78441
irq,1990,9.52212
irq,2004,16.80382
irq,2005,17.79629
irq,2006,14.86792
irq,2007,14.14406
irq,2008,12.57504
irq,2009,11.75379
irq,2010,12.45162
irq,2011,13.06977
irq,2012,12.86537
irq,2013,12.27456
irq,2014,12.25054
irq,2015,10.41765
irq,2016,10.43747
irq,2017,11.00526
irq,2018,11.61758
irq,2019,11.57041
isl,1970,22.32814
isl,1971,19.71755
isl,1972,20.21399
isl,1973,21.41576
isl,1974,20.32313
isl,1975,23.38606
isl,1976,21.7449
isl,1977,19.83563
isl,1978,19.92258
isl,1979,20.35947
isl,1980,20.09374
isl,1981,20.52434
isl,1982,21.74842
isl,1983,23.24496
isl,1984,21.87588
isl,1985,21.59694
isl,1986,20.49821
isl,1987,18.41259
isl,1988,18.59973
isl,1989,19.78148
isl,1990,19.83765
isl,1991,18.1913
isl,1992,17.72196
isl,1993,17.35942
isl,1994,16.62396
isl,1995,15.69805
isl,1996,14.4684
isl,1997,13.38315
isl,1998,12.68507
isl,1999,13.09746
isl,2000,12.81948
isl,2001,13.54527
isl,2002,12.94938
isl,2003,13.20145
isl,2004,13.03116
isl,2005,13.36027
isl,2006,14.74496
isl,2007,14.91027
isl,2008,20.77488
isl,2009,23.39554
isl,2010,22.27593
isl,2011,20.22195
isl,2012,19.57633
isl,2013,17.0861
isl,2014,16.2595
isl,2015,15.36745
isl,2016,15.38237
isl,2017,16.45042
isl,2018,17.05535
isl,2019,15.35769
isr,1970,11.4647
isr,1971,11.1356
isr,1972,11.31848
isr,1973,12.1428
isr,1974,12.78657
isr,1975,13.8445
isr,1976,14.35154
isr,1977,14.95765
isr,1978,16.58723
isr,1979,16.04159
isr,1980,17.9912
isr,1981,17.90156
isr,1982,17.42695
isr,1983,16.8934
isr,1984,18.93088
isr,1985,19.59818
isr,1986,18.79622
isr,1987,17.54065
isr,1988,16.32419
isr,1989,16.79998
isr,1990,16.05267
isr,1991,14.9594
isr,1992,14.50486
isr,1993,14.9829
isr,1994,14.78665
isr,1995,12.72995
isr,1996,12.87466
isr,1997,13.02928
isr,1998,13.23673
isr,1999,14.21873
isr,2000,14.1317
isr,2001,14.61109
isr,2002,15.55176
isr,2003,15.82625
isr,2004,15.91093
isr,2005,15.73614
isr,2006,15.18501
isr,2007,14.93793
isr,2008,14.6281
isr,2009,14.68279
isr,2010,13.86485
isr,2011,13.66808
isr,2012,13.93415
isr,2013,13.3476
isr,2014,13.18635
isr,2015,13.17264
isr,2016,13.14815
isr,2017,13.02681
isr,2018,13.32746
isr,2019,13.20069
ita,1970,11.17566
ita,1971,11.08398
ita,1972,11.11448
ita,1973,11.39857
ita,1974,12.2764
ita,1975,13.55415
ita,1976,13.1929
ita,1977,13.32415
ita,1978,13.02176
ita,1979,12.53213
ita,1980,13.64521
ita,1981,14.75023
ita,1982,14.96778
ita,1983,14.82273
ita,1984,14.71024
ita,1985,14.87498
ita,1986,14.58904
ita,1987,14.43011
ita,1988,14.28024
ita,1989,14.33153
ita,1990,14.3327
ita,1991,14.39979
ita,1992,14.69844
ita,1993,15.11134
ita,1994,15.10479
ita,1995,14.81386
ita,1996,14.62699
ita,1997,14.57755
ita,1998,14.63781
ita,1999,14.66395
ita,2000,14.78374
ita,2001,14.8221
ita,2002,15.17045
ita,2003,15.28398
ita,2004,15.39309
ita,2005,15.631
ita,2006,15.73324
ita,2007,15.91247
ita,2008,16.56429
ita,2009,17.37955
ita,2010,17.57184
ita,2011,17.71741
ita,2012,18.28385
ita,2013,18.34928
ita,2014,18.19704
ita,2015,18.24874
ita,2016,17.68064
ita,2017,17.51296
ita,2018,17.3729
ita,2019,17.49068
jam,1970,11.53256
jam,1971,12.10669
jam,1972,11.10032
jam,1973,11.43796
jam,1974,11.79709
jam,1975,12.43896
jam,1976,13.87708
jam,1977,14.33684
jam,1978,14.52085
jam,1979,15.98081
jam,1980,17.35555
jam,1981,16.40984
jam,1982,15.90827
jam,1983,15.23152
jam,1984,15.88902
jam,1985,17.23032
jam,1986,14.7203
jam,1987,12.87812
jam,1988,11.54822
jam,1989,10.85257
jam,1990,10.09058
jam,1991,10.24069
jam,1992,9.26594
jam,1993,8.39701
jam,1994,8.68275
jam,1995,8.70785
jam,1996,8.97285
jam,1997,7.98785
jam,1998,7.72972
jam,1999,8.56358
jam,2000,8.26169
jam,2001,8.07881
jam,2002,7.99066
jam,2003,8.1192
jam,2004,7.97187
jam,2005,8.10666
jam,2006,8.19317
jam,2007,8.37557
jam,2008,8.24265
jam,2009,8.53244
jam,2010,8.38904
jam,2011,8.16507
jam,2012,7.92732
jam,2013,8.08143
jam,2014,8.05898
jam,2015,8.09583
jam,2016,8.1029
jam,2017,7.64014
jam,2018,7.62901
jam,2019,7.41435
jor,1970,4.94337
jor,1971,4.80461
jor,1972,4.57154
jor,1973,4.41168
