geo,time,ny_gdp_fcst_kn
syc,1986,2199848900
syc,1987,2326183500
syc,1988,2325655200
syc,1989,2562003700
syc,1990,2749921800
syc,1991,2926095000
syc,1992,2970239500
syc,1993,2968214500
syc,1994,3100243200
syc,1995,3258157100
syc,1996,3447087800
syc,1997,3926809600
syc,1998,4233624100
syc,1999,4315838200
syc,2000,4592652700
syc,2001,4480468800
syc,2002,4449718600
syc,2003,4275472100
syc,2004,3985866300
syc,2005,4358421000
syc,2006,4775086000
syc,2007,5257197800
syc,2008,5174997100
syc,2009,5139390800
syc,2010,5407745900
syc,2011,5689643500
syc,2012,5895347000
syc,2013,6319196800
syc,2014,6598259900
syc,2015,6908155000
syc,2016,7213483700
syc,2017,7565200000
syc,2018,7682300000
syc,2019,7837100000
syc,2020,7000000000
syr,1995,689491000000
syr,1996,773186000000
syr,1997,808951000000
syr,1998,893861000000
syr,1999,870292000000
syr,2000,879388000000
syr,2001,924631000000
syr,2002,977059000000
syr,2003,978934000000
syr,2004,1116498000000
syr,2005,1191832000000
syr,2006,1387488000000
syr,2007,1513878000000
syr,2008,1527215000000
syr,2009,1441121000000
syr,2010,1525484000000
syr,2011,1647180000000
syr,2012,1255281000000
syr,2013,954801000000
syr,2014,781272334200
syr,2015,720953319900
syr,2016,680364659100
syr,2017,674886869300
syr,2018,680641000000
syr,2019,678790000000
tca,2012,613993000
tca,2013,620970843.70959
tca,2014,653215525.44946
tca,2015,710509259.83542
tca,2016,769516654.07301
tca,2017,756501799.51355
tca,2018,798902747.08434
tca,2019,839180598.28121
tca,2020,617635616.11164
tcd,2005,3440031000000
tcd,2007,3564739000000
tcd,2008,3667116100000
tcd,2009,3819554300000
tcd,2010,4332791700000
tcd,2011,4315432500000
tcd,2012,4705576300000
tcd,2013,4973793600000
tcd,2014,5316985400000
tcd,2015,5487733000000
tcd,2016,5145601000000
tcd,2017,4991674900000
tcd,2018,5108764000000
tcd,2019,5275262429200
tcd,2020,5225233000000
tgo,2012,2514910199000
tgo,2013,2639333550500
tgo,2014,3018630903800
tgo,2015,3065173942800
tgo,2016,3271584000000
tgo,2017,3440710000000
tgo,2018,3619892730000
tgo,2019,3778383240000
tgo,2020,3855585630000
tjk,1985,3970910700
tjk,1986,4109892600
tjk,1987,4060573800
tjk,1988,4624993600
tjk,1989,4324369000
tjk,1990,4298422800
tjk,1991,3993234800
tjk,1992,2835196700
tjk,1993,2370224400
tjk,1994,1865366600
tjk,1995,1634061200
tjk,1996,1361173000
tjk,1997,1384312900
tjk,1998,1457681500
tjk,1999,1511615700
tjk,2000,1637000000
tjk,2001,1806217400
tjk,2002,1998523500
tjk,2003,2212937300
tjk,2004,2463541500
tjk,2005,2636793700
tjk,2006,2808117300
tjk,2007,3036426100
tjk,2008,3172108800
tjk,2009,3274982300
tjk,2010,3504665900
tjk,2011,3758911800
tjk,2012,4128826400
tjk,2013,4379823000
tjk,2014,4586427400
tjk,2015,4851887600
tjk,2016,5227383300
tjk,2017,5793728700
tjk,2018,6267807100
tjk,2019,6892400000
tjk,2020,7376000000
tkm,1991,8846893400
tkm,1992,7869776200
tkm,1993,8396849900
tkm,1994,7100066300
tkm,1995,6623050700
tkm,1996,4655460100
tkm,1997,4546990400
tkm,1998,5304065300
tkm,1999,6182198100
tkm,2000,7266626500
tkm,2001,8774351200
tkm,2002,10491868800
tkm,2003,12196472000
tkm,2004,14775049100
tkm,2005,17599600000
tls,2000,827636419.03379
tls,2001,961169500
tls,2002,892190500
tls,2003,869271000
tls,2004,876020300
tls,2005,902239300
tls,2006,875308000
tls,2007,955698000
tls,2008,1050694300
tls,2009,1178060400
tls,2010,1275706000
tls,2011,1334689700
tls,2012,1394430500
tls,2013,1467125600
tls,2014,1504532200
tls,2015,1588878900
tls,2016,1664730900
tls,2017,1602084600
tls,2018,1598894300
tls,2019,1905265600
tls,2020,2082392400
ton,1975,342787118.82729
ton,1976,357113591.78938
ton,1977,372976123.72614
ton,1978,379939373.37661
ton,1979,394303873.85824
ton,1980,418500752.93652
ton,1981,408154318.12011
ton,1982,423750236.06258
ton,1983,431386288.39247
ton,1984,441656668.16981
ton,1985,460312168.6743
ton,1986,471249030.76771
ton,1987,483772725.42143
ton,1988,469636706.07518
ton,1989,478459827.98302
ton,1990,465377518.54787
ton,1991,490729700
ton,1992,507741100
ton,1993,521826400
ton,1994,541149300
ton,1995,585070000
ton,1996,599021600
ton,1997,604067200
ton,1998,627544300
ton,1999,659375300
ton,2000,657096400
ton,2001,683269100
ton,2002,703349800
ton,2003,714802900
ton,2004,708431600
ton,2005,703207100
ton,2006,695343400
ton,2007,695523000
ton,2008,720460200
ton,2009,714901000
ton,2010,729985400
ton,2011,778447900
ton,2012,779536800
ton,2013,780482700
ton,2014,790023800
ton,2015,792443300
ton,2016,833522900
ton,2017,853187700
ton,2018,846554800
ton,2019,863406800
ton,2020,865000000
tto,1984,72465542172.74748
tto,1985,69787951382.66859
tto,1986,67594938228.2243
tto,1987,64555925798.7244
tto,1988,62830310384.4503
tto,1989,61915253593.5412
tto,1990,62799685468.1919
tto,1991,64580754400
tto,1992,63519241600
tto,1993,62598871500
tto,1994,64828651900
tto,1995,58900559600
tto,1996,63157729500
tto,1997,68196612300
tto,1998,73350584300
tto,1999,79810213900
tto,2000,86848055400
tto,2001,90567190100
tto,2002,97730687300
tto,2003,112577867900
tto,2004,124745209000
tto,2005,132743994300
tto,2006,149469625400
tto,2007,156536100800
tto,2008,161945010600
tto,2009,151249399600
tto,2010,156147330500
tto,2011,156884097000
tto,2012,159114721100
tto,2013,162995700000
tto,2014,162503000000
tto,2015,164016100000
tto,2016,154582900000
tto,2017,151572900000
tto,2018,150103700000
tto,2019,150049250800
tun,1965,8862158471.35335
tun,1966,9040915014.87982
tun,1967,9094809898.78569
tun,1968,10190779722.6019
tun,1969,10474647093.0872
tun,1970,10941287678.8064
tun,1971,12183543864.5917
tun,1972,14384186323.2257
tun,1973,14166264520.8345
tun,1974,15545766512.9963
tun,1975,16764255863.4787
tun,1976,17797292121.1817
tun,1977,18048689443.9229
tun,1978,19257135041.0318
tun,1979,20582408151.46709
tun,1980,22343525134.31129
tun,1981,23832826902.804
tun,1982,23714994987.37749
tun,1983,24825024165.7688
tun,1984,26252060899.0424
tun,1985,27735336656.3748
tun,1986,27282085957.6439
tun,1987,29109819715.74089
tun,1988,29130239213.1101
tun,1989,29757892975.7616
tun,1990,32091766576.2632
tun,1991,33409675409.4309
tun,1992,35945737855.6884
tun,1993,36611219681.6031
tun,1994,37622832842.7164
tun,1995,38467740679.7444
tun,1996,41392781858.6989
tun,1997,43736697874.4417
tun,1998,45989180514.8439
tun,1999,48857526901.8802
tun,2000,50739608100.2251
tun,2001,52632824432.64249
tun,2002,53435195318.8642
tun,2003,56063180094.00249
tun,2004,59699594747.3396
tun,2005,61668335266.4391
tun,2006,65022952639.9499
tun,2007,69673832148.13229
tun,2008,72555687382.1179
tun,2009,74709264115.0092
tun,2010,77531973901.59309
tun,2011,76527825336.82941
tun,2012,79465144539.7433
tun,2013,80919821684.62611
tun,2014,82828646771.7677
tun,2015,83559545400.14868
tun,2016,84178811878.70309
tun,2017,86025008411.21028
tun,2018,88110150374.62801
tun,2019,89367592166.60941
tun,2020,80883322826.59619
tur,1968,171261201100
tur,1969,178261563400
tur,1970,184684071000
tur,1971,195955484700
tur,1972,209414905700
tur,1973,215823885900
tur,1974,229586914000
tur,1975,245384922500
tur,1976,268624630800
tur,1977,278617019200
tur,1978,281540912300
tur,1979,277710929600
tur,1980,275996042900
tur,1981,289636521500
tur,1982,300823791100
tur,1983,314804080400
tur,1984,335931064200
tur,1985,348083372600
tur,1986,370749670800
tur,1987,405734380400
tur,1988,416363672700
tur,1989,417571353900
tur,1990,452280525000
tur,1991,455402694300
tur,1992,482221943600
tur,1993,516809896900
tur,1994,496305980100
tur,1995,532534187100
tur,1996,568659890500
tur,1997,610622504000
tur,1998,635724431400
tur,1999,615624752600
tur,2000,657810248900
tur,2001,619613936600
tur,2002,659052590900
tur,2003,695821543200
tur,2004,763636173500
tur,2005,829744936900
tur,2006,886998120800
tur,2007,930473928600
tur,2008,939585294100
tur,2009,898263064200
tur,2010,962308739400
tur,2011,1071500012600
tur,2012,1127408018800
tur,2013,1217108579700
tur,2014,1282082303900
tur,2015,1354233218000
tur,2016,1398417793700
tur,2017,1509484040800
tur,2018,1559626563000
tur,2019,1574593971000
tur,2020,1587905489000
tuv,2000,25033800
tuv,2001,24979100
tuv,2002,27440400
tuv,2003,26710900
tuv,2004,26748000
tuv,2005,25810500
tuv,2006,26728000
tuv,2007,28487000
tuv,2008,30948000
tuv,2009,29823000
tuv,2010,29197000
tuv,2011,31692000
tuv,2012,29803300
tuv,2013,29669500
tuv,2014,29779600
tuv,2015,29819000
tza,1990,24864706955834.19922
tza,1991,25555971081300
tza,1992,26020702226100
tza,1993,26124444868100
tza,1994,26490225885300
tza,1995,27434514379300
tza,1996,28586023039700
tza,1997,29534390269700
tza,1998,30709331267000
tza,1999,32204047763600
tza,2000,33648555401000
tza,2001,35694573379700
tza,2002,38223657517700
tza,2003,40765128199700
tza,2004,43810917935000
tza,2005,47089037950600
tza,2006,50152432111700
tza,2007,53540817722400
tza,2008,56627708455400
tza,2009,59215952473400
tza,2010,63121327497800
tza,2011,67688130813000
tza,2012,71018076480500
tza,2013,75088988052200
tza,2014,80873021489200
tza,2015,86484736137700
tza,2016,92803857204900
tza,2017,99277519549000
tza,2018,104616602000000
tza,2019,110729513000000
tza,2020,112939711000000
uga,1982,15836262097134.69922
uga,1983,16630075086301.19922
uga,1984,16422478470628.5
uga,1985,15931671611839
uga,1986,16055301438829.5
uga,1987,16661390056387.09961
uga,1988,17932826728278.30078
uga,1989,19014024461220.19922
uga,1990,20108263938619.10156
uga,1991,21149159919700
uga,1992,21801194725700
uga,1993,23628829866500
uga,1994,24904739218400
uga,1995,27549321970900
uga,1996,29691283148300
uga,1997,31038321924500
uga,1998,32784410441300
uga,1999,35220330052500
uga,2000,36782676793700
uga,2001,38698932253500
uga,2002,42236578756700
uga,2003,45010013967300
uga,2004,47894387963800
uga,2005,51034018863600
uga,2006,56285753853100
uga,2007,60168383346800
uga,2008,64917337058300
uga,2009,68266756105000
uga,2010,72303015419200
uga,2011,78982900838300
uga,2012,81448997042000
uga,2013,84536403520300
uga,2014,88719010135500
uga,2015,93034138545300
uga,2016,98342722624900
uga,2017,100887409961500
uga,2018,107390857465400
uga,2019,114469124992400
uga,2020,118225283324400
ukr,1990,3372057304143.5498
ukr,1991,3075316260807.47021
ukr,1992,2777010583704.37012
ukr,1993,2371567038480.0498
ukr,1994,1828478186376.26001
ukr,1995,1605403847760.19995
ukr,1996,1443258059023.16992
ukr,1997,1381197962933.72998
ukr,1998,1353574003883.6001
ukr,1999,1350866855214.29004
ukr,2000,1430568000000
ukr,2001,1618105000000
ukr,2002,1714358000000
ukr,2003,1890923000000
ukr,2004,2136451000000
ukr,2005,2147288000000
ukr,2006,2291662000000
ukr,2007,2490215000000
ukr,2008,2540987000000
ukr,2009,2177150000000
ukr,2010,2267924000000
ukr,2011,2378528000000
ukr,2012,2388578000000
ukr,2013,2402764000000
ukr,2014,2156899000000
ukr,2015,1968632000000
ukr,2016,2023228000000
ukr,2017,2064200000000
ukr,2018,2145884000000
ukr,2019,2225985000000
ukr,2020,2144844113000
ury,1983,605260659193.92603
ury,1984,594905012222.13599
ury,1985,605975973211.62195
ury,1986,647159029340.55603
ury,1987,698914295400.76099
ury,1988,716019487943.198
ury,1989,727986232083.28406
ury,1990,728619514676.93396
ury,1991,745524550500
ury,1992,790648396400
ury,1993,798585756900
ury,1994,844493823000
ury,1995,836894431900
ury,1996,879531084900
ury,1997,952758619100
ury,1998,999939416700
ury,1999,984374506600
ury,2000,969678959500
ury,2001,939517779800
ury,2002,870624975300
ury,2003,868577781700
ury,2004,905834444800
ury,2005,967386261300
ury,2006,995666330000
ury,2007,1059015053800
ury,2008,1130737955400
ury,2009,1184945719600
ury,2010,1270060014900
ury,2011,1333168877100
ury,2012,1380257438900
ury,2013,1449742350900
ury,2014,1499178566800
ury,2015,1511384996000
ury,2016,1536818269800
ury,2017,1559381000200
ury,2018,1565514128600
ury,2019,1571481268100
ury,2020,1478451476100
usa,1970,5686208113000
usa,1971,5793498282000
usa,1972,6105743399000
usa,1973,6455462230000
usa,1974,6412460738000
usa,1975,6303043228000
usa,1976,6597511823000
usa,1977,6898767517000
usa,1978,7218106270000
usa,1979,7385128841000
usa,1980,7324202369000
usa,1981,7484291928000
usa,1982,7430928741000
usa,1983,7604254051000
usa,1984,8149440935000
usa,1985,8442098095000
usa,1986,8657861844000
usa,1987,8974889593000
usa,1988,9435391220000
usa,1989,9642945767000
usa,1990,9773188651000
usa,1991,9718974249000
usa,1992,9929897146000
usa,1993,10136970501000
usa,1994,10534596252000
usa,1995,10881375951000
usa,1996,11304344530000
usa,1997,11864613490000
usa,1998,12373443892000
usa,1999,12963998257000
usa,2000,13502311729000
usa,2001,13616969204000
usa,2002,13845839306000
usa,2003,14221046286000
usa,2004,14739177456000
usa,2005,15269230875000
usa,2006,15701077981000
usa,2007,15949358878000
usa,2008,15903792344000
usa,2009,15525724221000
usa,2010,15872810580000
usa,2011,16088070966000
usa,2012,16415048891000
usa,2013,16663753296000
usa,2014,17071928261000
usa,2015,17561846885000
usa,2016,17841150583000
usa,2017,18257452638000
usa,2018,18771713140000
uzb,1987,32339026049426.39844
uzb,1988,35294504778760.89844
uzb,1989,36385875520856.89844
uzb,1990,36948822847899
uzb,1991,36767491711807.60156
uzb,1992,32645687304025.80078
uzb,1993,31915636269274.19922
uzb,1994,30155148650404
uzb,1995,29865538855435.89453
uzb,1996,29970531623942.10156
uzb,1997,31398038623947.39844
uzb,1998,32721536534014.5
uzb,1999,34147177286043.89453
uzb,2000,35436916173857.89844
uzb,2001,36948491240073.39844
uzb,2002,38514214076886.09375
uzb,2003,40224697105743
uzb,2004,43172406737455.89844
uzb,2005,45958480167327.60156
uzb,2006,49457576936521.39844
uzb,2007,54199714521469.69531
uzb,2008,58875097954028.89844
uzb,2009,63333742646551
uzb,2010,69472985700000
uzb,2011,74790603800000
uzb,2012,80373295939392.89062
uzb,2013,86295389296377.40625
uzb,2014,92307185500339.01562
uzb,2015,99045713327706.89062
uzb,2016,104946104148919
uzb,2017,109431264777112
uzb,2018,115218342637529
uzb,2019,121939846473689
uzb,2020,124067880350943
vct,1977,429396292
vct,1978,471903660
vct,1979,485173928
vct,1980,499294910
vct,1981,518659438
vct,1982,532033572
vct,1983,549147726
vct,1984,578273489
vct,1985,602972449
vct,1986,635563910
vct,1987,639694027
vct,1988,723931337
vct,1989,747629005
vct,1990,783560000
vct,1991,800960000
vct,1992,857800000
vct,1993,888590000
vct,1994,878240000
vct,1995,937940000
vct,1996,947880000
vct,1997,983340000
vct,1998,1027190000
vct,1999,1048830000
vct,2000,1067770000
vct,2001,1085520000
vct,2002,1152010000
vct,2003,1236620000
vct,2004,1293620000
vct,2005,1332750000
vct,2006,1413210000
vct,2007,1456510000
vct,2008,1448560000
vct,2009,1419590000
vct,2010,1386500000
vct,2011,1389900000
vct,2012,1408000000
vct,2013,1443100000
vct,2014,1446600000
vct,2015,1458600000
vct,2016,1470900000
vct,2017,1481300000
vct,2018,1511200000
vct,2019,1514900000
vct,2020,1461500000
ven,1960,13508602900
ven,1961,13798246400
ven,1962,14949155800
ven,1963,15430990800
ven,1964,17783691300
ven,1965,18624076000
ven,1966,18854175500
ven,1967,19405019500
ven,1968,20764694800
ven,1969,20890204000
ven,1970,22452087600
ven,1971,22933204100
ven,1972,23337622000
ven,1973,25129605100
ven,1974,25798983400
ven,1975,26356798400
ven,1976,28497417000
ven,1977,30331236600
ven,1978,31223743000
ven,1979,31307414100
ven,1980,29926821200
ven,1981,29871039900
ven,1982,29138906500
ven,1983,27186550500
ven,1984,27980671300
ven,1985,28351549100
ven,1986,30173375700
ven,1987,31572866000
ven,1988,33516435900
ven,1989,30946857100
ven,1990,32977655500
ven,1991,35926130700
ven,1992,37954070300
ven,1993,38157603400
ven,1994,37409572300
ven,1995,38762066600
ven,1996,38781102000
ven,1997,38249397000
ven,1998,38236312000
ven,1999,35840082000
ven,2000,37197247000
ven,2001,38303862000
ven,2002,35385121000
ven,2003,33122075000
ven,2004,38294800000
ven,2005,41956490000
ven,2006,45582995000
ven,2007,49084131000
ven,2008,51674486000
ven,2009,50379929000
ven,2010,49681264000
ven,2011,51648698000
ven,2012,54331088000
ven,2013,55256660000
ven,2014,53454193000
vnm,2010,1887082000000000
vnm,2011,2016128000000000
vnm,2012,2140840000000000
vnm,2013,2254187000000000
vnm,2014,2383427000000000
vnm,2015,2546183000000000
vnm,2016,2703764000000000
vnm,2017,2889607000000000
vnm,2018,3097783000000000
vnm,2019,3317358000000000
vnm,2020,3418833000000000
vut,1998,36053000000
vut,1999,35273000000
vut,2000,37619000000
vut,2001,36164000000
vut,2002,34651000000
vut,2003,36377000000
vut,2004,37737000000
vut,2005,39548000000
vut,2006,42869000000
vut,2007,42940000000
vut,2008,45104000000
vut,2009,47207000000
vut,2010,49135000000
vut,2011,50369000000
vut,2012,51287000000
vut,2013,51377000000
vut,2014,53548000000
vut,2015,53618000000
vut,2016,56692000000
vut,2017,59346000000
vut,2018,60354000000
yem,1990,126428388428.263
yem,1991,133764883200
yem,1992,141385933700
yem,1993,147746449300
yem,1994,158479480600
yem,1995,164036252600
yem,1996,167811319200
yem,1997,176770122300
yem,1998,188725028400
yem,1999,199478163600
yem,2000,213244000000
yem,2001,219990793500
yem,2002,226623305100
yem,2003,234423861000
yem,2004,244124966600
yem,2005,258260000000
yem,2006,268367000000
yem,2007,276206161700
yem,2008,285588047300
yem,2009,297316185800
yem,2010,322355066500
yem,2011,281222654600
yem,2012,287001561200
yem,2013,301351827000
yem,2014,300023000000
yem,2015,247287000000
yem,2016,211863000000
yem,2017,199584000000
yem,2018,194246000000
zaf,1960,777102503787.61584
zaf,1961,807827394454.59802
zaf,1962,857363912144.828
zaf,1963,914631255156.36609
zaf,1964,980434568027.04688
zaf,1965,1037086550570.38
zaf,1966,1083040175067.25
zaf,1967,1146682537508.70996
zaf,1968,1200331043374.31006
zaf,1969,1267733143255.83008
zaf,1970,1333132446099.48999
zaf,1971,1391312765506.61011
zaf,1972,1418224721683.70996
zaf,1973,1472311743770.80005
zaf,1974,1551448825291.26001
zaf,1975,1582576288227.1499
zaf,1976,1627967749305.63989
zaf,1977,1627651442522.91992
zaf,1978,1674045020999.38989
zaf,1979,1739636983428.8999
zaf,1980,1846598997522.02002
zaf,1981,1939104353886.71997
zaf,1982,1925876979336.58008
zaf,1983,1883893004962.87012
zaf,1984,1982528961879.93994
zaf,1985,1975308540685.28003
zaf,1986,1975501200271.12012
zaf,1987,2006436003621.17993
zaf,1988,2082638620852.84009
zaf,1989,2133732230568.91992
zaf,1990,2117660970490.53003
zaf,1991,2093976781195.47998
zaf,1992,2047590391565.64966
zaf,1993,2076250661600
zaf,1994,2138538181500
zaf,1995,2202694326900
zaf,1996,2295207488700
zaf,1997,2354882883400
zaf,1998,2371367063600
zaf,1999,2435393974300
zaf,2000,2542551309100
zaf,2001,2616285297100
zaf,2002,2715715134300
zaf,2003,2796683355900
zaf,2004,2922469151700
zaf,2005,3077723262500
zaf,2006,3247803591500
zaf,2007,3423543587600
zaf,2008,3536069783600
zaf,2009,3485478687700
zaf,2010,3587289900000
zaf,2011,3698087681600
zaf,2012,3782074361700
zaf,2013,3876979685600
zaf,2014,3936504500000
zaf,2015,3981757665100
zaf,2016,4014645565800
zaf,2017,4061243195900
zaf,2018,4121231419300
zaf,2019,4124457558900
zaf,2020,3879359729400
zmb,1965,28618450700
zmb,1966,27024314300
zmb,1967,29164556200
zmb,1968,29528628800
zmb,1969,29399613300
zmb,1970,30809946600
zmb,1971,30783434500
zmb,1972,33618240000
zmb,1973,33294818500
zmb,1974,35435060300
zmb,1975,34630923900
zmb,1976,36785304600
zmb,1977,34678801200
zmb,1978,34242458600
zmb,1979,33903648200
zmb,1980,35774379300
zmb,1981,38109003500
zmb,1982,36117060600
zmb,1983,34333320600
zmb,1984,34287940700
zmb,1985,35191807400
zmb,1986,35091939400
zmb,1987,36729017600
zmb,1988,40901316400
zmb,1989,38896857600
zmb,1990,37744764500
zmb,1991,38755917900
zmb,1992,37485970600
zmb,1993,40062255700
zmb,1994,35362151200
zmb,1995,36758297300
zmb,1996,39021729100
zmb,1997,40467985700
zmb,1998,40424401400
zmb,1999,42537999500
zmb,2000,44105180000
zmb,2001,46310555000
zmb,2002,48714158200
zmb,2003,52331975000
zmb,2004,56236823300
zmb,2005,60433732300
zmb,2006,65463389500
zmb,2007,71082244400
zmb,2008,76489438000
zmb,2009,83418515700
zmb,2010,91836294400
zmb,2011,96943876400
zmb,2012,104310699800
zmb,2013,109586204100
zmb,2014,114708000000
zmb,2015,117887315200
zmb,2016,122361146200
zmb,2017,126651256300
zmb,2018,131777970600
zmb,2019,133761302700
zmb,2020,130811478000
zwe,1965,3997032261.47209
zwe,1966,4057911148.02509
zwe,1967,4397266181.34243
zwe,1968,4484052680.30028
zwe,1969,5041265841.59232
zwe,1970,6180251980.98177
zwe,1971,6754745312.62926
zwe,1972,7323470455.22815
zwe,1973,7471385780.77333
zwe,1974,7938104512.1762
zwe,1975,7940614331.98208
zwe,1976,7893082268.67584
zwe,1977,7346406487.74336
zwe,1978,7301496062.86537
zwe,1979,7403664738.13046
zwe,1980,8422297698.7909
zwe,1981,9247101336.89235
zwe,1982,9312715106.76989
zwe,1983,8905916417.23314
zwe,1984,9144970908.67878
zwe,1985,9880629945.5564
zwe,1986,10057899438.408
zwe,1987,10216286450.872
zwe,1988,10821263572.0451
zwe,1989,11213193688.5379
zwe,1990,12018174172.0911
zwe,1991,12406378400
zwe,1992,11729970800
zwe,1993,11933079200
zwe,1994,12876571200
zwe,1995,12846756500
zwe,1996,14183420100
zwe,1997,14393360700
zwe,1998,14687153400
zwe,1999,15487699800
zwe,2000,14719236000
zwe,2001,14831724700
zwe,2002,13481118600
zwe,2003,11570757000
zwe,2004,11069331200
zwe,2005,10541552600
zwe,2006,8622904100
zwe,2007,8295138600
zwe,2008,6784823100
zwe,2009,9457102200
zwe,2010,11560291300
zwe,2011,13230586000
zwe,2012,15243858400
zwe,2013,15729741400
zwe,2014,16091500500
zwe,2015,16250317600
zwe,2016,16582963900
zwe,2017,17377554800
zwe,2018,18013946900
zwe,2019,17001939500
zwe,2020,15846903000
