geo,time,tm_uvi_mrch_xd_wd
nru,2007,166.46957
nru,2008,200.87854
nru,2009,138.586
nru,2010,155.43908
nru,2011,187.244
nru,2012,187.32528
nru,2013,187.97286
nru,2014,187.32927
nru,2015,151.15744
nru,2016,147.35662
nru,2017,152.36303
nru,2018,175.07307
nru,2019,168.05751
nru,2020,140.76118
nzl,2000,100
nzl,2001,93.94127
nzl,2002,96.95995
nzl,2003,107.54346
nzl,2004,116.83887
nzl,2005,124.41108
nzl,2006,124.7521
nzl,2007,134.6642
nzl,2008,143.433
nzl,2009,123.85302
nzl,2010,138.079
nzl,2011,155.58798
nzl,2012,157.06493
nzl,2013,151.09295
nzl,2014,146.14357
nzl,2015,120.07229
nzl,2016,114.53208
nzl,2017,119.09155
nzl,2018,122.18679
nzl,2019,117.70667
nzl,2020,114.4478
omn,2000,100
omn,2001,99.78538
omn,2002,93.42394
omn,2003,88.79115
omn,2004,114.96008
omn,2005,120.91007
omn,2006,128.57926
omn,2007,138.26678
omn,2008,148.92692
omn,2009,142.51905
omn,2010,148.88234
omn,2011,166.02857
omn,2012,163.57472
omn,2013,161.35898
omn,2014,158.12529
omn,2015,141.70381
omn,2016,137.11549
omn,2017,143.7867
omn,2018,150.2473
omn,2019,150.12978
omn,2020,152.40616
pak,1980,78
pak,1981,90
pak,1982,85
pak,1983,77
pak,1984,79
pak,1985,73
pak,1986,66
pak,1987,77
pak,1988,82
pak,1989,85
pak,1990,92
pak,1991,90
pak,1992,88
pak,1993,84
pak,1994,90
pak,1995,99
pak,1996,95
pak,1997,97
pak,1998,86
pak,1999,93
pak,2000,100
pak,2001,111.2
pak,2002,112.12694
pak,2003,128.38736
pak,2004,144.09236
pak,2005,162.78787
pak,2006,179.09937
pak,2007,197.72061
pak,2008,253.30049
pak,2009,210.87928
pak,2010,239.97528
pak,2011,297.21089
pak,2012,310.83864
pak,2013,317.9354
pak,2014,315.98054
pak,2015,289.71358
pak,2016,255.54317
pak,2017,258.59094
pak,2018,244.45438
pak,2019,206.28327
pak,2020,192.02112
pan,1981,74
pan,1982,69
pan,1983,70
pan,1984,70
pan,1985,69
pan,1986,74
pan,1987,82
pan,1988,85
pan,1989,89
pan,1990,96
pan,1991,87
pan,1992,93
pan,1993,88
pan,1994,87
pan,1995,96
pan,1996,96
pan,1997,96
pan,1998,97
pan,1999,95
pan,2000,100
pan,2001,102.85333
pan,2002,101.83478
pan,2003,99.35093
pan,2004,94.6201
pan,2005,90.11433
pan,2006,85.82328
pan,2007,81.73643
pan,2008,74.30576
pan,2009,79.47132
pan,2010,75.68705
pan,2011,69.18379
pan,2012,68.49883
pan,2013,69.19072
pan,2014,70.60272
pan,2015,72.7255
pan,2016,72.89238
pan,2017,70.39674
pan,2018,74.11566
pan,2019,71.15104
pan,2020,66.17044
per,1980,68
per,1981,72
per,1982,69
per,1983,73
per,1984,70
per,1985,65
per,1986,72
per,1987,77
per,1988,83
per,1989,94
per,1990,99
per,1991,97
per,1992,97
per,1993,95
per,1994,97
per,1995,107
per,1996,108
per,1997,103
per,1998,98
per,1999,95
per,2000,100
per,2001,96.58429
per,2002,94.70859
per,2003,102.55128
per,2004,116.12558
per,2005,134.15985
per,2006,143.70072
per,2007,164.55944
per,2008,205.23729
per,2009,178.27727
per,2010,204.97957
per,2011,238.8619
per,2012,249.41346
per,2013,242.33365
per,2014,227.00108
per,2015,183.79057
per,2016,168.22462
per,2017,183.76637
per,2018,194.52263
per,2019,188.17625
per,2020,170.56163
phl,1980,340
phl,1981,327
phl,1982,281
phl,1983,221
phl,1984,155
phl,1985,101
phl,1986,83
phl,1987,84
phl,1988,83
phl,1989,88
phl,1990,95
phl,1991,91
phl,1992,101
phl,1993,103
phl,1994,104
phl,1995,101
phl,1996,106
phl,1997,108
phl,1998,111
phl,1999,104
phl,2000,100
phl,2001,84.0884
phl,2002,83.67692
phl,2003,82.63433
phl,2004,80.86521
phl,2005,90.16471
phl,2006,96.03173
phl,2007,100.16109
phl,2008,115.48574
phl,2009,103.93717
phl,2010,110.48521
phl,2011,127.38945
phl,2012,126.87989
phl,2013,126.10212
phl,2014,128.65694
phl,2015,108.62833
phl,2016,105.08703
phl,2017,111.36351
phl,2018,118.33271
phl,2019,114.53219
phl,2020,110.67425
plw,2000,100
plw,2001,97.57721
plw,2002,97.74075
plw,2003,103.92834
plw,2004,111.33172
plw,2005,114.62558
plw,2006,118.77637
plw,2007,127.74187
plw,2008,149.37366
plw,2009,131.12467
plw,2010,143.82619
plw,2011,170.69299
plw,2012,171.15056
plw,2013,166.53205
plw,2014,165.68785
plw,2015,145.28184
plw,2016,138.11808
plw,2017,145.39791
plw,2018,157.10246
plw,2019,154.90262
plw,2020,150.39254
png,2000,100
png,2001,96.6157
png,2002,96.29607
png,2003,102.19142
png,2004,114.35189
png,2005,131.20209
png,2006,141.15655
png,2007,154.69126
png,2008,192.32416
png,2009,172.40296
png,2010,184.24854
png,2011,209.29833
png,2012,210.81802
png,2013,207.48471
png,2014,204.59832
png,2015,181.46659
png,2016,174.29751
png,2017,182.28928
png,2018,195.91042
png,2019,193.29881
png,2020,193.16905
pol,2000,100
pol,2001,98.79706
pol,2002,102.36537
pol,2003,120.38101
pol,2004,135.87542
pol,2005,145.48856
pol,2006,154.74575
pol,2007,174.78879
pol,2008,200.78301
pol,2009,172.22664
pol,2010,179.64347
pol,2011,203.00152
pol,2012,194.99287
pol,2013,199.28945
pol,2014,198.64364
pol,2015,166.34719
pol,2016,163.66901
pol,2017,177.45056
pol,2018,191.73463
pol,2019,185.36683
pol,2020,186.07799
prk,2000,100
prk,2001,92.7728
prk,2002,93.58275
prk,2003,100.91838
prk,2004,115.88288
prk,2005,135.01575
prk,2006,150.73598
prk,2007,166.54372
prk,2008,208.59947
prk,2009,180.68741
prk,2010,203.80716
prk,2011,237.76627
prk,2012,235.21982
prk,2013,229.01557
prk,2014,225.86556
prk,2015,205.14026
prk,2016,199.1461
prk,2017,204.02023
prk,2018,210.54172
prk,2019,207.55482
prk,2020,213.84589
prt,2000,100
prt,2001,98.73793
prt,2002,103.29049
prt,2003,123.31971
prt,2004,140.17111
prt,2005,145.47926
prt,2006,155.06202
prt,2007,173.31878
prt,2008,197.05813
prt,2009,171.60236
prt,2010,174.83322
prt,2011,199.23816
prt,2012,189.89939
prt,2013,193.03845
prt,2014,190.29745
prt,2015,154.61582
prt,2016,151.00877
prt,2017,163.47996
prt,2018,177.88246
prt,2019,169.97873
prt,2020,170.40956
pry,1980,132
pry,1981,135
pry,1982,117
pry,1983,113
pry,1984,108
pry,1985,100
pry,1986,81
pry,1987,80
pry,1988,76
pry,1989,81
pry,1990,89
pry,1991,86
pry,1992,90
pry,1993,87
pry,1994,85
pry,1995,93
pry,1996,93
pry,1997,93
pry,1998,100
pry,1999,97
pry,2000,100
pry,2001,97.33255
pry,2002,77.88532
pry,2003,73.68038
pry,2004,85.88779
pry,2005,107.17322
pry,2006,148.72445
pry,2007,153.04743
pry,2008,181.96807
pry,2009,167.61249
pry,2010,177.71737
pry,2011,184.2915
pry,2012,192.52083
pry,2013,182.09215
pry,2014,174.03843
pry,2015,152.05525
pry,2016,142.18504
pry,2017,153.59643
pry,2018,165.75504
pry,2019,175.28109
pry,2020,169.54237
pse,2000,100
pse,2001,99.71621
pse,2002,97.89553
pse,2003,109.85941
pse,2004,123.2246
pse,2005,142.56823
pse,2006,158.05149
pse,2007,169.25988
pse,2008,211.51422
pse,2009,176.32422
pse,2010,189.02169
pse,2011,221.5705
pse,2012,216.84963
pse,2013,212.52285
pse,2014,205.56115
pse,2015,177.75318
pse,2016,170.53812
pse,2017,180.66991
pse,2018,201.13579
pse,2019,195.52394
pse,2020,190.12653
pyf,2000,100
pyf,2001,98.34101
pyf,2002,98.24105
pyf,2003,102.57088
pyf,2004,110.67416
pyf,2005,117.81556
pyf,2006,123.43243
pyf,2007,133.35386
pyf,2008,146.76758
pyf,2009,135.53893
pyf,2010,144.62826
pyf,2011,163.588
pyf,2012,162.81111
pyf,2013,160.57996
pyf,2014,160.76613
pyf,2015,143.26724
pyf,2016,137.30932
pyf,2017,143.82953
pyf,2018,151.13194
pyf,2019,150.2575
pyf,2020,152.38661
qat,2000,100
qat,2001,99.55019
qat,2002,99.44055
qat,2003,103.86779
qat,2004,111.20915
qat,2005,115.64006
qat,2006,120.65477
qat,2007,128.81221
qat,2008,136.98409
qat,2009,135.07691
qat,2010,138.51401
qat,2011,153.71723
qat,2012,152.86074
qat,2013,149.99735
qat,2014,148.40319
qat,2015,138.35887
qat,2016,135.64389
qat,2017,139.52852
qat,2018,144.63403
qat,2019,145.70405
qat,2020,149.51481
rou,2000,100
rou,2001,99.49391
rou,2002,103.86913
rou,2003,121.03293
rou,2004,136.55071
rou,2005,147.63655
rou,2006,156.78768
rou,2007,173.22557
rou,2008,197.1707
rou,2009,173.35084
rou,2010,177.2867
rou,2011,202.4718
rou,2012,192.76495
rou,2013,197.98066
rou,2014,197.98284
rou,2015,164.4061
rou,2016,162.64746
rou,2017,174.58446
rou,2018,193.66821
rou,2019,187.15587
rou,2020,187.45643
rus,2000,100
rus,2001,99.14215
rus,2002,98.1164
rus,2003,102.07752
rus,2004,109.44218
rus,2005,114.58596
rus,2006,119.74233
rus,2007,127.76506
rus,2008,143.09687
rus,2009,141.09351
rus,2010,143.4921
rus,2011,156.54988
rus,2012,152.32304
rus,2013,156.13111
rus,2014,153.32075
rus,2015,130.016
rus,2016,126.63558
rus,2017,135.04343
rus,2018,138.58064
rus,2019,133.59173
rus,2020,130.4887
rwa,1980,174
rwa,1981,165
rwa,1982,137
rwa,1983,130
rwa,1984,126
rwa,1985,133
rwa,1986,133
rwa,1987,156
rwa,1988,160
rwa,1989,169
rwa,1990,174
rwa,1991,90
rwa,1992,94
rwa,1993,88
rwa,1994,94
rwa,1995,99
rwa,1996,104
rwa,1997,98
rwa,1998,87
rwa,1999,89
rwa,2000,100
rwa,2001,97.15677
rwa,2002,95.90944
rwa,2003,104.456
rwa,2004,115.26998
rwa,2005,122.82834
rwa,2006,128.63352
rwa,2007,139.3672
rwa,2008,155.92623
rwa,2009,145.75255
rwa,2010,153.07135
rwa,2011,177.23822
rwa,2012,173.27916
rwa,2013,168.90468
rwa,2014,166.52057
rwa,2015,146.0191
rwa,2016,141.5954
rwa,2017,147.115
rwa,2018,156.14033
rwa,2019,154.12133
rwa,2020,157.85363
sau,2000,100
sau,2001,99.14397
sau,2002,98.86752
sau,2003,103.22163
sau,2004,111.28566
sau,2005,115.90134
sau,2006,154.11926
sau,2007,175.13665
sau,2008,194.1704
sau,2009,188.32829
sau,2010,196.4551
sau,2011,217.35704
sau,2012,225.3989
sau,2013,222.86972
sau,2014,215.23365
sau,2015,190.40111
sau,2016,178.9043
sau,2017,177.47783
sau,2018,201.582
sau,2019,180.83039
sau,2020,179.87579
sdn,1980,158
sdn,1981,158
sdn,1982,127
sdn,1983,121
sdn,1984,147
sdn,1985,184
sdn,1986,217
sdn,1987,309
sdn,1988,167
sdn,1989,180
sdn,1990,131
sdn,1991,96
sdn,1992,55
sdn,1993,72
sdn,1994,78
sdn,1995,108
sdn,1996,88
sdn,1997,107
sdn,1998,108
sdn,1999,91
sdn,2000,100
sdn,2001,98.21031
sdn,2002,98.56373
sdn,2003,103.66233
sdn,2004,112.01375
sdn,2005,117.77498
sdn,2006,123.63257
sdn,2007,130.83297
sdn,2008,141.68605
sdn,2009,134.85192
sdn,2010,142.66751
sdn,2011,161.07806
sdn,2012,157.8061
sdn,2013,154.91438
sdn,2014,152.14678
sdn,2015,138.20551
sdn,2016,134.39728
sdn,2017,137.09561
sdn,2018,144.23742
sdn,2019,141.6837
sdn,2020,145.79595
sen,1980,101
sen,1981,93
sen,1982,89
sen,1983,83
sen,1984,76
sen,1985,77
sen,1986,83
sen,1987,96
sen,1988,96
sen,1989,96
sen,1990,108
sen,1991,105
sen,1992,108
sen,1993,102
sen,1994,112
sen,1995,112
sen,1996,99
sen,1997,95
sen,1998,92
sen,1999,101
sen,2000,100
sen,2001,96.03248
sen,2002,96.51646
sen,2003,105.49996
sen,2004,119.70197
sen,2005,135.80589
sen,2006,145.85264
sen,2007,161.95204
sen,2008,203.00526
sen,2009,174.2858
sen,2010,191.15602
sen,2011,229.82255
sen,2012,227.19848
sen,2013,222.02513
sen,2014,216.59655
sen,2015,185.20632
sen,2016,176.50265
sen,2017,186.61891
sen,2018,202.81481
sen,2019,197.53969
sen,2020,193.24282
sgp,1980,97
sgp,1981,99
sgp,1982,94
sgp,1983,93
sgp,1984,91
sgp,1985,86
sgp,1986,77
sgp,1987,86
sgp,1988,90
sgp,1989,93
sgp,1990,99
sgp,1991,101
sgp,1992,103
sgp,1993,102
sgp,1994,107
sgp,1995,115
sgp,1996,114
sgp,1997,107
sgp,1998,93
sgp,1999,93
sgp,2000,100
sgp,2001,92.46867
sgp,2002,90.03832
sgp,2003,89.72017
sgp,2004,95.48985
sgp,2005,102.10697
sgp,2006,110.19924
sgp,2007,114.04858
sgp,2008,125.65643
sgp,2009,110.09735
sgp,2010,120.34955
sgp,2011,137.78714
sgp,2012,138.6237
sgp,2013,131.07714
sgp,2014,131.3541
sgp,2015,101.36912
sgp,2016,96.33352
sgp,2017,105.32416
sgp,2018,113.2703
sgp,2019,111.07936
sgp,2020,103.58853
slb,1980,145.339
slb,1981,156.31
slb,1982,139.636
slb,1983,123.965
slb,1984,118.066
slb,1985,100
slb,1986,98.1095
slb,1987,98.7586
slb,1988,134.135
slb,2000,100
slb,2001,96.60979
slb,2002,94.835
slb,2003,102.61559
slb,2004,113.71174
slb,2005,127.75261
slb,2006,137.42912
slb,2007,149.25601
slb,2008,181.13156
slb,2009,159.17807
slb,2010,170.63004
slb,2011,201.1412
slb,2012,201.78702
slb,2013,196.91588
slb,2014,194.29998
slb,2015,170.2972
slb,2016,162.03159
slb,2017,169.46867
slb,2018,181.39068
slb,2019,177.87391
slb,2020,171.57065
sle,2000,100
sle,2001,94.22879
sle,2002,92.7493
sle,2003,104.35623
sle,2004,120.87291
sle,2005,147.09182
sle,2006,163.97902
sle,2007,182.1551
sle,2008,231.06939
sle,2009,187.44804
sle,2010,212.63822
sle,2011,260.10198
sle,2012,261.99075
sle,2013,257.04366
sle,2014,252.37279
sle,2015,220.4798
sle,2016,215.73441
sle,2017,219.84297
sle,2018,230.35498
sle,2019,228.5919
sle,2020,239.79449
slv,1980,83
slv,1981,95
slv,1982,103
slv,1983,90
slv,1984,100
slv,1985,88
slv,1986,75
slv,1987,78
slv,1988,78
slv,1989,85
slv,1990,76
slv,1991,70
slv,1992,82
slv,1993,83
slv,1994,85
slv,1995,90
slv,1996,93
slv,1997,95
slv,1998,98
slv,1999,96
slv,2000,100
slv,2001,97.30543
slv,2002,95.54413
slv,2003,101.79783
slv,2004,110.84873
slv,2005,121.41652
slv,2006,130.27992
slv,2007,138.41483
slv,2008,160.02697
slv,2009,139.75041
slv,2010,149.70657
slv,2011,171.92579
slv,2012,175.08262
slv,2013,173.86845
slv,2014,169.13321
slv,2015,151.64923
slv,2016,143.27149
slv,2017,149.9494
slv,2018,161.02259
slv,2019,157.39223
slv,2020,150.65362
som,2000,100
som,2001,98.46779
som,2002,96.21827
som,2003,102.33355
som,2004,110.91866
som,2005,116.77947
som,2006,127.53944
som,2007,140.51792
som,2008,168.68829
som,2009,167.04021
som,2010,180.71342
som,2011,209.12055
som,2012,201.29282
som,2013,197.25886
som,2014,191.48693
som,2015,171.58353
som,2016,173.27886
som,2017,177.51595
som,2018,182.82952
som,2019,184.43599
som,2020,193.74343
srb,2008,160.45553
srb,2009,144.76937
srb,2010,155.86004
srb,2011,178.60483
srb,2012,175.85853
srb,2013,172.35072
srb,2014,170.2223
srb,2015,150.23937
srb,2016,143.67402
srb,2017,152.09359
srb,2018,162.9507
srb,2019,158.85018
srb,2020,157.48708
stp,1986,84
stp,1987,77
stp,1988,75
stp,1989,94
stp,1990,98
stp,1991,99
stp,1992,103
stp,1993,102
stp,1994,107
stp,1995,113
stp,1996,115
stp,1997,108
stp,1998,96
stp,1999,102
stp,2000,100
stp,2001,97.27211
stp,2002,97.39134
stp,2003,104.93734
stp,2004,114.21599
stp,2005,128.69883
stp,2006,139.67389
stp,2007,153.50476
stp,2008,179.9786
stp,2009,158.65152
stp,2010,169.11666
stp,2011,192.9603
stp,2012,193.38291
stp,2013,189.66831
stp,2014,185.52229
stp,2015,169.8369
stp,2016,166.85187
stp,2017,174.94926
stp,2018,188.31067
stp,2019,184.58194
stp,2020,189.71791
sur,2000,100
sur,2001,97.07254
sur,2002,95.88167
sur,2003,103.67174
sur,2004,113.31853
sur,2005,128.41326
sur,2006,138.03083
sur,2007,149.58227
sur,2008,170.54075
sur,2009,154.54616
sur,2010,165.60699
sur,2011,195.66078
sur,2012,195.70596
sur,2013,191.80984
sur,2014,190.243
sur,2015,168.63347
sur,2016,160.71402
sur,2017,163.00672
sur,2018,169.85992
sur,2019,167.34896
sur,2020,166.24875
svk,2000,100
svk,2001,99.45414
svk,2002,102.31463
svk,2003,124.34077
svk,2004,144.4896
svk,2005,153.50624
svk,2006,161.67971
svk,2007,180.81637
svk,2008,204.80308
svk,2009,179.88942
svk,2010,183.37583
svk,2011,204.13615
svk,2012,191.00427
svk,2013,194.37643
svk,2014,182.56156
svk,2015,156.46248
svk,2016,157.19439
svk,2017,166.14905
svk,2018,180.35408
svk,2019,179.08656
svk,2020,179.86082
svn,2000,100
svn,2001,98.23215
svn,2002,101.75587
svn,2003,120.59384
svn,2004,139.30801
svn,2005,149.72314
svn,2006,155.41619
svn,2007,177.22251
svn,2008,198.81467
svn,2009,174.87232
svn,2010,180.45958
svn,2011,203.3695
svn,2012,192.73287
svn,2013,194.33326
svn,2014,190.79911
svn,2015,157.57867
svn,2016,154.30823
svn,2017,165.67762
svn,2018,180.13168
svn,2019,172.26987
svn,2020,167.70583
swe,2000,100
swe,2001,94.43638
swe,2002,100.7708
swe,2003,118.75982
swe,2004,132.86827
swe,2005,140.49276
swe,2006,150.93148
swe,2007,165.25586
swe,2008,184.15522
swe,2009,161.01674
swe,2010,169.88722
swe,2011,192.96558
swe,2012,185.06708
swe,2013,188.44377
swe,2014,185.19377
swe,2015,153.07547
swe,2016,151.25982
swe,2017,163.38385
swe,2018,175.43223
swe,2019,168.08052
swe,2020,167.49252
swz,1980,98
swz,1981,102
swz,1982,96
swz,1983,97
swz,1984,83
swz,1985,58
swz,1986,66
swz,1987,87
swz,1988,75
swz,1989,75
swz,1990,86
swz,1991,86
swz,1992,94
swz,1993,96
swz,1994,100
swz,1995,115
swz,1996,108
swz,1997,112
swz,1998,103
swz,1999,101
swz,2000,100
swz,2001,97.86515
swz,2002,98.73407
swz,2003,105.68396
swz,2004,119.55296
swz,2005,126.63891
swz,2006,134.78369
swz,2007,148.1793
swz,2008,171.96429
swz,2009,159.42668
swz,2010,169.29238
swz,2011,192.29831
swz,2012,189.61463
swz,2013,186.80385
swz,2014,185.74952
swz,2015,163.51638
swz,2016,157.22388
swz,2017,163.17554
swz,2018,175.27347
swz,2019,172.81527
swz,2020,173.79408
syc,1985,104
syc,1986,104
syc,1987,114
syc,1988,116
syc,1989,107
syc,1990,118
syc,1991,115
syc,1992,113
syc,1993,103
syc,1994,106
syc,1995,107
syc,1996,107
syc,1997,107
syc,1998,94
syc,1999,109
syc,2000,100
syc,2001,101.11186
syc,2002,99.85906
syc,2003,107.48032
syc,2004,120.63748
syc,2005,136.46161
syc,2006,147.70518
syc,2007,160.633
syc,2008,182.1023
syc,2009,166.73561
syc,2010,181.22129
syc,2011,206.69321
syc,2012,205.69436
syc,2013,200.9064
syc,2014,200.67799
syc,2015,178.83683
syc,2016,170.47045
syc,2017,177.28998
syc,2018,188.77689
syc,2019,183.99364
syc,2020,181.56056
syr,2000,100
syr,2001,95.91465
syr,2002,95.27184
syr,2003,102.91446
syr,2004,116.04974
syr,2005,126.02239
syr,2006,136.60941
syr,2007,148.27679
syr,2008,173.43659
syr,2009,160.14862
syr,2010,173.1213
syr,2011,203.8393
syr,2012,199.81694
syr,2013,195.18965
syr,2014,192.48642
syr,2015,166.93877
syr,2016,161.26581
syr,2017,170.60966
syr,2018,182.94791
syr,2019,179.09478
syr,2020,179.33828
tca,2000,100
tca,2001,98.69418
tca,2002,98.33376
tca,2003,101.70311
tca,2004,106.50038
tca,2005,113.98506
tca,2006,120.47196
tca,2007,129.64979
tca,2008,141.68539
tca,2009,130.34533
tca,2010,137.88303
tca,2011,161.65444
tca,2012,161.54441
tca,2013,159.93056
tca,2014,159.99734
tca,2015,144.36116
tca,2016,139.8853
tca,2017,145.568
tca,2018,155.29572
tca,2019,154.06011
tca,2020,156.53338
tcd,1980,96
tcd,1981,82
tcd,1982,52
tcd,1983,63
tcd,1984,68
tcd,1985,58
tcd,1986,68
tcd,1987,80
tcd,1988,79
tcd,1989,82
tcd,1990,93
tcd,1991,95
tcd,1992,98
tcd,1993,94
tcd,1994,107
tcd,1995,122
tcd,1996,135
tcd,1997,121
tcd,1998,119
tcd,1999,114
tcd,2000,100
tcd,2001,99.32334
tcd,2002,100.00193
tcd,2003,105.94844
tcd,2004,114.20784
tcd,2005,120.32918
tcd,2006,126.23513
tcd,2007,138.85205
tcd,2008,153.03194
tcd,2009,146.03494
tcd,2010,154.32906
tcd,2011,176.79848
tcd,2012,173.13374
tcd,2013,171.23817
tcd,2014,169.98829
tcd,2015,155.63791
tcd,2016,151.68858
tcd,2017,155.53726
tcd,2018,164.05453
tcd,2019,164.07729
tcd,2020,166.34469
tgo,1980,104
tgo,1981,88
tgo,1982,80
tgo,1983,76
tgo,1984,74
tgo,1985,71
tgo,1986,82
tgo,1987,92
tgo,1988,96
tgo,1989,97
tgo,1990,105
tgo,1991,105
tgo,1992,109
tgo,1993,105
tgo,1994,101
tgo,1995,114
tgo,1996,118
tgo,1997,106
tgo,1998,101
tgo,1999,99
tgo,2000,100
tgo,2001,153.85151
tgo,2002,191.57018
tgo,2003,260.17379
tgo,2004,281.40645
tgo,2005,329.76636
tgo,2006,146.07827
tgo,2007,156.88484
tgo,2008,184.64194
tgo,2009,169.96508
tgo,2010,187.38059
tgo,2011,210.94322
tgo,2012,206.33159
tgo,2013,202.26202
tgo,2014,198.25641
tgo,2015,160.61648
tgo,2016,147.43496
tgo,2017,164.18816
tgo,2018,185.36266
tgo,2019,177.37134
tgo,2020,157.64814
tha,1980,64
tha,1981,71
tha,1982,69
tha,1983,65
tha,1984,64
tha,1985,61
tha,1986,59
tha,1987,65
tha,1988,73
tha,1989,77
tha,1990,81
tha,1991,85
tha,1992,85
tha,1993,86
tha,1994,88
tha,1995,100
tha,1996,111
tha,1997,106
tha,1998,98
tha,1999,95
tha,2000,100
tha,2001,100.47527
tha,2002,101.22418
tha,2003,104.70951
tha,2004,109.275
tha,2005,116.13043
tha,2006,123.64836
tha,2007,130.28199
tha,2008,146.73791
tha,2009,140.23677
tha,2010,152.61111
tha,2011,169.34067
tha,2012,172.77703
tha,2013,169.19521
tha,2014,167.1357
tha,2015,150.46519
tha,2016,146.34041
tha,2017,154.22127
tha,2018,163.03108
tha,2019,163.44298
tha,2020,157.18236
tjk,2000,100
tjk,2001,103.25028
tjk,2002,101.71509
tjk,2003,109.47824
tjk,2004,121.17009
tjk,2005,139.16369
tjk,2006,158.02232
tjk,2007,171.61134
tjk,2008,203.4944
tjk,2009,181.75277
tjk,2010,198.74279
tjk,2011,230.47646
tjk,2012,226.53224
tjk,2013,221.98296
tjk,2014,219.16929
tjk,2015,191.47566
tjk,2016,184.06763
tjk,2017,193.6629
tjk,2018,208.24781
tjk,2019,202.74859
tjk,2020,198.98507
tkm,2000,100
tkm,2001,99.18998
tkm,2002,99.14228
tkm,2003,103.66833
tkm,2004,112.12163
tkm,2005,115.28861
tkm,2006,120.36107
tkm,2007,129.62509
tkm,2008,141.34122
tkm,2009,139.37176
tkm,2010,141.14817
tkm,2011,157.76729
tkm,2012,156.6372
tkm,2013,152.10685
tkm,2014,151.46964
tkm,2015,140.96973
tkm,2016,137.50617
tkm,2017,139.51658
tkm,2018,145.26499
tkm,2019,146.0606
tkm,2020,149.87803
ton,2000,100
ton,2001,97.42393
ton,2002,95.62024
ton,2003,102.20709
ton,2004,113.05526
ton,2005,127.65705
ton,2006,137.36962
ton,2007,151.29039
ton,2008,174.29278
ton,2009,153.77227
ton,2010,168.99981
ton,2011,199.22615
ton,2012,199.29312
ton,2013,198.12147
ton,2014,197.48631
ton,2015,169.7147
ton,2016,159.82483
ton,2017,168.7221
ton,2018,182.74986
ton,2019,179.17803
ton,2020,171.39414
tto,1980,69.0261
tto,1981,78.0028
tto,1982,88.2619
tto,1983,88.931
tto,1984,89.0425
tto,1985,86.3531
tto,1986,79.8415
tto,1987,91.3725
tto,1988,94.7378
tto,1989,98.6047
tto,1990,100
tto,2000,100
tto,2001,95.75211
tto,2002,96.30117
tto,2003,103.5718
tto,2004,116.67689
tto,2005,138.14706
tto,2006,152.92045
tto,2007,165.99441
tto,2008,197.20324
tto,2009,169.7498
tto,2010,192.59244
tto,2011,230.85194
tto,2012,229.31496
tto,2013,224.97341
tto,2014,213.55633
tto,2015,174.6998
tto,2016,162.95328
tto,2017,179.05334
tto,2018,199.45975
tto,2019,195.93509
tto,2020,180.77836
tun,1980,89
tun,1981,83
tun,1982,76
tun,1983,72
tun,1984,70
tun,1985,70
tun,1986,75
tun,1987,80
tun,1988,84
tun,1989,84
tun,1990,98
tun,1991,99
tun,1992,107
tun,1993,102
tun,1994,105
tun,1995,119
tun,1996,120
tun,1997,113
tun,1998,112
tun,1999,110
tun,2000,100
tun,2001,96.94323
tun,2002,95.97633
tun,2003,103.88782
tun,2004,113.08212
tun,2005,121.74481
tun,2006,131.51511
tun,2007,142.38561
tun,2008,162.01714
tun,2009,148.32016
tun,2010,159.72781
tun,2011,183.62788
tun,2012,182.50225
tun,2013,179.81581
tun,2014,179.623
tun,2015,161.28349
tun,2016,156.93319
tun,2017,169.1713
tun,2018,182.74473
tun,2019,176.24246
tun,2020,170.19935
tur,1980,110
tur,1981,154
tur,1982,223
tur,1983,278
tur,1984,404
tur,1985,140
tur,1986,118
tur,1987,126
tur,1988,125
tur,1989,104
tur,1990,110
tur,1991,107
tur,1992,104
tur,1993,98
tur,1994,104
tur,1995,122
tur,1996,115
tur,1997,105
tur,1998,101
tur,1999,96
tur,2000,100
tur,2001,99.72457
tur,2002,98.46624
tur,2003,109.6575
tur,2004,127.18045
tur,2005,136.0661
tur,2006,147.807
tur,2007,162.09004
tur,2008,194.58714
tur,2009,156.55493
tur,2010,169.64375
tur,2011,194.90639
tur,2012,189.84827
tur,2013,186.84372
tur,2014,182.05796
tur,2015,150.9891
tur,2016,138.21531
tur,2017,148.4138
tur,2018,158.35928
tur,2019,151.92186
tur,2020,142.45253
tuv,2000,100
tuv,2001,98.50222
tuv,2002,97.3702
tuv,2003,107.04559
tuv,2004,115.81922
tuv,2005,121.28681
tuv,2006,131.11328
tuv,2007,145.86243
tuv,2008,180.10135
tuv,2009,191.34817
tuv,2010,211.27423
tuv,2011,233.23555
tuv,2012,239.49667
tuv,2013,209.47826
tuv,2014,206.41219
tuv,2015,187.19672
tuv,2016,175.47015
tuv,2017,183.96696
tuv,2018,193.24435
tuv,2019,186.49881
tza,1987,53
tza,1988,72
tza,1989,90
tza,1990,94
tza,1991,96
tza,1992,100
tza,1993,101
tza,1994,102
tza,1995,99
tza,1996,106
tza,1997,152
tza,1998,125
tza,1999,109
tza,2000,100
tza,2001,96.9069
tza,2002,97.58416
tza,2003,105.163
tza,2004,116.53441
tza,2005,128.90002
tza,2006,137.30295
tza,2007,150.12825
tza,2008,173.35267
tza,2009,154.09841
tza,2010,166.88669
tza,2011,196.76193
