geo,time,px_rex_reer
mys,1995,120.40681
mys,1996,124.87838
mys,1997,120.68472
mys,1998,96.38535
mys,1999,97.25032
mys,2000,98.50722
mys,2001,103.33469
mys,2002,103.46153
mys,2003,97.87463
mys,2004,93.47449
mys,2005,93.29953
mys,2006,96.28686
mys,2007,98.07872
mys,2008,97.79324
mys,2009,94.9394
mys,2010,100
mys,2011,99.82794
mys,2012,99.52366
mys,2013,98.99164
mys,2014,97.94194
mys,2015,89.61327
mys,2016,86.56061
mys,2017,85.13607
mys,2018,88.65954
mys,2019,87.47918
mys,2020,84.33646
mys,2021,83.23197
nga,1980,288.3686
nga,1981,320.80986
nga,1982,329.00987
nga,1983,389.42807
nga,1984,536.94665
nga,1985,482.73077
nga,1986,263.6994
nga,1987,84.00306
nga,1988,85.32431
nga,1989,76.31903
nga,1990,71.02123
nga,1991,60.06744
nga,1992,49.7498
nga,1993,54.41172
nga,1994,100.58556
nga,1995,160.09591
nga,1996,207.49848
nga,1997,236.0259
nga,1998,273.00888
nga,1999,69.19657
nga,2000,70.16259
nga,2001,78.18134
nga,2002,78.41568
nga,2003,73.66918
nga,2004,75.32299
nga,2005,86.27469
nga,2006,91.44774
nga,2007,90.53324
nga,2008,99.56479
nga,2009,92.65731
nga,2010,100
nga,2011,100.51972
nga,2012,110.51924
nga,2013,117.40177
nga,2014,124.45781
nga,2015,119.09348
nga,2016,110.21908
nga,2017,100.79883
nga,2018,109.12928
nga,2019,123.06483
nga,2020,117.45438
nga,2021,109.53547
nic,1986,317.75436
nic,1987,2834.98291
nic,1988,35.76637
nic,1989,18.7337
nic,1990,59.74959
nic,1991,109.95861
nic,1992,126.58156
nic,1993,127.78485
nic,1994,120.23053
nic,1995,109.88535
nic,1996,107.73973
nic,1997,105.20278
nic,1998,107.16655
nic,1999,111.43024
nic,2000,109.90317
nic,2001,110.2731
nic,2002,107.65206
nic,2003,100.71098
nic,2004,96.95864
nic,2005,95.84561
nic,2006,96.14917
nic,2007,94.21253
nic,2008,97.81487
nic,2009,106.94565
nic,2010,100
nic,2011,95.88257
nic,2012,97.43091
nic,2013,97.22752
nic,2014,97.32337
nic,2015,101.99282
nic,2016,102.10434
nic,2017,98.33563
nic,2018,95.57522
nic,2019,95.54143
nic,2020,95.72562
nic,2021,92.76973
nld,1979,111.20887
nld,1980,107.4022
nld,1981,99.68354
nld,1982,102.70448
nld,1983,101.28141
nld,1984,97.85864
nld,1985,95.64402
nld,1986,101.01529
nld,1987,102.9511
nld,1988,101.03723
nld,1989,97.24235
nld,1990,99.34268
nld,1991,96.93872
nld,1992,98.57374
nld,1993,100.10895
nld,1994,100.84498
nld,1995,105.17489
nld,1996,102.78693
nld,1997,97.06452
nld,1998,98.57466
nld,1999,97.39104
nld,2000,92.5822
nld,2001,95.08205
nld,2002,98.359
nld,2003,104.34222
nld,2004,105.30427
nld,2005,103.80136
nld,2006,102.43371
nld,2007,103.14231
nld,2008,103.659
nld,2009,105.12077
nld,2010,100
nld,2011,99.41033
nld,2012,96.69187
nld,2013,99.73236
nld,2014,100.22905
nld,2015,95.5941
nld,2016,96.8036
nld,2017,97.48924
nld,2018,99.39772
nld,2019,99.30761
nld,2020,101.25253
nld,2021,101.48076
nor,1979,93.13385
nor,1980,94.55876
nor,1981,98.1217
nor,1982,102.28168
nor,1983,101.4535
nor,1984,99.86719
nor,1985,98.78014
nor,1986,97.32961
nor,1987,99.32513
nor,1988,102.13396
nor,1989,101.66443
nor,1990,100.91406
nor,1991,97.21768
nor,1992,97.33831
nor,1993,93.56991
nor,1994,91.38728
nor,1995,94.09612
nor,1996,93.55395
nor,1997,94.19455
nor,1998,91.90241
nor,1999,91.47905
nor,2000,89.44043
nor,2001,92.5681
nor,2002,100.45481
nor,2003,99.95258
nor,2004,95.808
nor,2005,99.0235
nor,2006,98.73538
nor,2007,98.9111
nor,2008,99.0522
nor,2009,96.54664
nor,2010,100
nor,2011,100.38663
nor,2012,99.60119
nor,2013,98.09868
nor,2014,93.18942
nor,2015,84.30888
nor,2016,84.82437
nor,2017,85.6447
nor,2018,86.05947
nor,2019,83.74367
nor,2020,78.20113
nor,2021,83.10893
nzl,1979,85.26687
nzl,1980,84.51731
nzl,1981,85.89165
nzl,1982,88.41798
nzl,1983,85.28383
nzl,1984,79.1492
nzl,1985,80.66694
nzl,1986,81.56489
nzl,1987,94.23998
nzl,1988,101.11804
nzl,1989,96.1877
nzl,1990,93.5888
nzl,1991,89.00716
nzl,1992,79.79147
nzl,1993,82.58798
nzl,1994,87.98032
nzl,1995,93.17732
nzl,1996,99.24672
nzl,1997,101.32381
nzl,1998,88.64228
nzl,1999,84.80063
nzl,2000,77.01854
nzl,2001,75.5947
nzl,2002,82.54707
nzl,2003,93.79745
nzl,2004,100.25293
nzl,2005,105.7468
nzl,2006,98.08041
nzl,2007,104.91522
nzl,2008,97.48904
nzl,2009,91.34236
nzl,2010,100
nzl,2011,104.19042
nzl,2012,107.70564
nzl,2013,109.97947
nzl,2014,112.87404
nzl,2015,104.9771
nzl,2016,105.85575
nzl,2017,107.37718
nzl,2018,102.86871
nzl,2019,101.34996
nzl,2020,100.56928
nzl,2021,107.19385
pak,1980,209.30778
pak,1981,237.50491
pak,1982,217.54714
pak,1983,210.09904
pak,1984,214.56585
pak,1985,200.44047
pak,1986,165.46809
pak,1987,146.34381
pak,1988,142.51421
pak,1989,133.72003
pak,1990,126.5848
pak,1991,123.86648
pak,1992,121.58905
pak,1993,119.99479
pak,1994,119.17033
pak,1995,118.46873
pak,1996,115.2862
pak,1997,116.94795
pak,1998,118.7321
pak,1999,109.80748
pak,2000,107.89579
pak,2001,98.0661
pak,2002,101.60938
pak,2003,98.82882
pak,2004,98.02603
pak,2005,100.98133
pak,2006,103.78982
pak,2007,102.33094
pak,2008,97.38832
pak,2009,96.48636
pak,2010,100
pak,2011,102.43255
pak,2012,103.80664
pak,2013,100.72505
pak,2014,107.43555
pak,2015,115.64307
pak,2016,119.34515
pak,2017,121.45605
pak,2018,107.08182
pak,2019,97.22227
pak,2020,97.59812
pak,2021,100.46639
phl,1979,116.98097
phl,1980,123.20848
phl,1981,127.45075
phl,1982,132.27299
phl,1983,111.20502
phl,1984,109.96874
phl,1985,120.40075
phl,1986,94.31908
phl,1987,87.04389
phl,1988,88.79822
phl,1989,95.355
phl,1990,90.63285
phl,1991,90.76223
phl,1992,100.31639
phl,1993,98.75623
phl,1994,107.07784
phl,1995,108.74868
phl,1996,115.99654
phl,1997,114.41516
phl,1998,95.47502
phl,1999,100.36408
phl,2000,91.59982
phl,2001,86.4334
phl,2002,86.7376
phl,2003,79.39482
phl,2004,76.01504
phl,2005,80.03446
phl,2006,88.21526
phl,2007,95.32712
phl,2008,97.76382
phl,2009,96.01146
phl,2010,100
phl,2011,100.21815
phl,2012,104.76338
phl,2013,107.58122
phl,2014,106.29107
phl,2015,111.46497
phl,2016,108.2555
phl,2017,103.38668
phl,2018,100.47891
phl,2019,105.39163
phl,2020,111.5479
phl,2021,111.96416
png,1980,133.18664
png,1981,136.54136
png,1982,134.25873
png,1983,130.06932
png,1984,131.05443
png,1985,125.98883
png,1986,119.08165
png,1987,117.61118
png,1988,116.59035
png,1989,119.83337
png,1990,107.62327
png,1991,111.05357
png,1992,110.87028
png,1993,115.66718
png,1994,109.98363
png,1995,93.38215
png,1996,99.9818
png,1997,100.50529
png,1998,88.25537
png,1999,80.03226
png,2000,87.85815
png,2001,82.17786
png,2002,76.76633
png,2003,85.07226
png,2004,87.88529
png,2005,88.58411
png,2006,88.86704
png,2007,84.26044
png,2008,94.82774
png,2009,102.04303
png,2010,100
png,2011,109.07015
png,2012,128.26342
png,2013,126.96874
png,2014,122.74221
png,2015,127.93548
png,2016,121.15829
png,2017,122.30942
png,2018,120.85494
png,2019,124.7646
png,2020,127.40416
png,2021,122.36815
pol,1991,57.97346
pol,1992,61.5376
pol,1993,65.60532
pol,1994,66.95395
pol,1995,72.37586
pol,1996,78.55549
pol,1997,80.89205
pol,1998,86.06446
pol,1999,83.31486
pol,2000,91.66303
pol,2001,103.15043
pol,2002,98.83084
pol,2003,88.42304
pol,2004,87.48369
pol,2005,97.21312
pol,2006,99.12693
pol,2007,102.51824
pol,2008,111.8283
pol,2009,94.85768
pol,2010,100
pol,2011,98.42612
pol,2012,95.68038
pol,2013,96.25885
pol,2014,96.85932
pol,2015,92.61414
pol,2016,88.85853
pol,2017,91.83537
pol,2018,93.3712
pol,2019,92.18569
pol,2020,92.80709
pol,2021,92.40077
prt,1979,75.77409
prt,1980,76.48693
prt,1981,80.25868
prt,1982,79.0598
prt,1983,72.77083
prt,1984,73.66514
prt,1985,74.43628
prt,1986,74.10449
prt,1987,73.27759
prt,1988,74.49718
prt,1989,78.07945
prt,1990,83.28103
prt,1991,89.19653
prt,1992,97.1556
prt,1993,94.55565
prt,1994,93.53668
prt,1995,96.41333
prt,1996,97.19439
prt,1997,95.54346
prt,1998,95.93435
prt,1999,95.42442
prt,2000,93.13419
prt,2001,95.38535
prt,2002,97.78791
prt,2003,102.20053
prt,2004,103.22199
prt,2005,102.42026
prt,2006,102.99409
prt,2007,103.93627
prt,2008,103.9565
prt,2009,103.03545
prt,2010,100
prt,2011,100.80827
prt,2012,99.27803
prt,2013,99.27556
prt,2014,98.46724
prt,2015,95.42347
prt,2016,96.72325
prt,2017,96.8099
prt,2018,97.80508
prt,2019,96.27556
prt,2020,97.10214
prt,2021,95.83855
pry,1980,189.86616
pry,1981,206.40673
pry,1982,177.58017
pry,1983,169.17683
pry,1984,166.45371
pry,1985,143.9162
pry,1986,143.96107
pry,1987,114.28569
pry,1988,122.22258
pry,1989,90.98132
pry,1990,89.55175
pry,1991,100.42205
pry,1992,97.40051
pry,1993,98.20466
pry,1994,103.5409
pry,1995,104.66134
pry,1996,108.6202
pry,1997,111.71531
pry,1998,101.92711
pry,1999,105.05604
pry,2000,101.78671
pry,2001,98.05132
pry,2002,85.18533
pry,2003,79.61467
pry,2004,82.04292
pry,2005,76.92031
pry,2006,86.29482
pry,2007,94.46562
pry,2008,108.22039
pry,2009,99.16805
pry,2010,100
pry,2011,112.19178
pry,2012,110.27302
pry,2013,115.32621
pry,2014,117.5188
pry,2015,114.80631
pry,2016,110.83076
pry,2017,109.93696
pry,2018,113.51077
pry,2019,110.20917
pry,2020,108.86312
pry,2021,107.78107
rou,1991,67.11085
rou,1992,42.10393
rou,1993,57.14016
rou,1994,62.91379
rou,1995,61.40883
rou,1996,55.20342
rou,1997,65.15529
rou,1998,84.70009
rou,1999,72.6576
rou,2000,81.77424
rou,2001,82.97527
rou,2002,83.55813
rou,2003,81.07995
rou,2004,82.87183
rou,2005,97.47223
rou,2006,104.37071
rou,2007,112.65555
rou,2008,106.41113
rou,2009,98.64792
rou,2010,100
rou,2011,102.56533
rou,2012,96.59148
rou,2013,101.12631
rou,2014,101.83455
rou,2015,98.3386
rou,2016,96.52381
rou,2017,95.0771
rou,2018,97.72352
rou,2019,97.29928
rou,2020,98.75256
rou,2021,99.60176
rus,1994,49.23988
rus,1995,60.65216
rus,1996,74.49903
rus,1997,79.54408
rus,1998,70.17333
rus,1999,47.95286
rus,2000,54.05923
rus,2001,63.52519
rus,2002,66.46516
rus,2003,68.80517
rus,2004,74.30554
rus,2005,81.13421
rus,2006,88.93383
rus,2007,93.4972
rus,2008,99.06616
rus,2009,92.14766
rus,2010,100
rus,2011,104.39196
rus,2012,105.55195
rus,2013,106.97202
rus,2014,97.69641
rus,2015,79.5637
rus,2016,79.25287
rus,2017,91.43202
rus,2018,84.53669
rus,2019,86.71781
rus,2020,80.31794
rus,2021,78.81162
sau,1980,241.0346
sau,1981,242.07969
sau,1982,247.13927
sau,1983,244.62243
sau,1984,239.76992
sau,1985,223.53025
sau,1986,170.83182
sau,1987,145.26553
sau,1988,136.08556
sau,1989,137.86206
sau,1990,127.37801
sau,1991,127.46784
sau,1992,120.08039
sau,1993,123.38675
sau,1994,119.0312
sau,1995,115.35055
sau,1996,117.49652
sau,1997,122.79566
sau,1998,128.76193
sau,1999,123.36195
sau,2000,124.85489
sau,2001,126.93468
sau,2002,123.17977
sau,2003,112.79993
sau,2004,104.91597
sau,2005,101.61877
sau,2006,99.76134
sau,2007,96.65618
sau,2008,94.30917
sau,2009,100.72115
sau,2010,100
sau,2011,96.53095
sau,2012,99.29186
sau,2013,101.47305
sau,2014,103.65303
sau,2015,113.27454
sau,2016,116.68302
sau,2017,114.34708
sau,2018,113.40282
sau,2019,112.34713
sau,2020,115.09987
sau,2021,112.99221
sgp,1979,96.25836
sgp,1980,95.91622
sgp,1981,101.41699
sgp,1982,106.3549
sgp,1983,107.68069
sgp,1984,109.44083
sgp,1985,106.73869
sgp,1986,91.01243
sgp,1987,85.41927
sgp,1988,83.74319
sgp,1989,87.51039
sgp,1990,93.03982
sgp,1991,96.05901
sgp,1992,97.73119
sgp,1993,98.00463
sgp,1994,102.5316
sgp,1995,104.26385
sgp,1996,107.21401
sgp,1997,108.55628
sgp,1998,105.90552
sgp,1999,98.68827
sgp,2000,98.5255
sgp,2001,99.03378
sgp,2002,96.45634
sgp,2003,93.06854
sgp,2004,92.02899
sgp,2005,90.60221
sgp,2006,91.82336
sgp,2007,92.25025
sgp,2008,97.01297
sgp,2009,97.02958
sgp,2010,100
sgp,2011,105.17161
sgp,2012,110.04415
sgp,2013,112.01754
sgp,2014,111.29388
sgp,2015,108.33672
sgp,2016,108.12158
sgp,2017,106.80035
sgp,2018,106.19905
sgp,2019,106.4552
sgp,2020,103.7139
sgp,2021,103.46845
slb,1979,130.49195
slb,1980,138.2169
slb,1981,147.49071
slb,1982,151.82384
slb,1983,137.59132
slb,1984,138.95709
slb,1985,126.81261
slb,1986,107.2072
slb,1987,92.84137
slb,1988,95.60343
slb,1989,98.71754
slb,1990,90.63144
slb,1991,92.90466
slb,1992,91.91392
slb,1993,92.25598
slb,1994,95.75618
slb,1995,93.57588
slb,1996,99.52247
slb,1997,108.47861
slb,1998,105.00319
slb,1999,108.92381
slb,2000,113.45315
slb,2001,122.4123
slb,2002,102.28695
slb,2003,89.14384
slb,2004,87.31651
slb,2005,89.23657
slb,2006,95.71099
slb,2007,94.07829
slb,2008,100.56265
slb,2009,107.8864
slb,2010,100
slb,2011,102.47358
slb,2012,111.13579
slb,2013,118.40207
slb,2014,124.43017
slb,2015,127.38473
slb,2016,127.86136
slb,2017,126.35709
slb,2018,126.53755
slb,2019,127.22928
slb,2020,129.72322
slb,2021,118.86687
sle,1980,266.01815
sle,1981,304.40311
sle,1982,373.04041
sle,1983,444.7545
sle,1984,562.65982
sle,1985,490.92363
sle,1986,329.47488
sle,1987,150.92525
sle,1988,178.43817
sle,1989,156.32801
sle,1990,116.04764
sle,1991,117.16074
sle,1992,106.14423
sle,1993,117.79972
sle,1994,135.67076
sle,1995,122.56228
sle,1996,123.24113
sle,1997,140.99071
sle,1998,120.28924
sle,1999,142.56977
sle,2000,130.88339
sle,2001,142.82217
sle,2002,123.46572
sle,2003,102.089
sle,2004,91.35333
sle,2005,92.80984
sle,2006,96.08504
sle,2007,96.65892
sle,2008,101.43295
sle,2009,103.66962
sle,2010,100
sle,2011,102.00291
sle,2012,118.11338
sle,2013,126.76088
sle,2014,131.39228
sle,2015,142.5592
sle,2016,129.60095
sle,2017,112.239
sle,2018,101.62334
sle,2019,104.88755
sle,2020,108.85967
sle,2021,109.3798
svk,1990,46.06182
svk,1991,44.54753
svk,1992,45.13393
svk,1993,47.72391
svk,1994,48.16468
svk,1995,49.51001
svk,1996,50.02727
svk,1997,52.90155
svk,1998,53.68506
svk,1999,52.27207
svk,2000,57.54412
svk,2001,58.63809
svk,2002,60.14268
svk,2003,68.28517
svk,2004,74.79673
svk,2005,76.68506
svk,2006,81.07837
svk,2007,89.61985
svk,2008,97.62733
svk,2009,104.78408
svk,2010,100
svk,2011,100.88651
svk,2012,100.11002
svk,2013,101.42221
svk,2014,101.4253
svk,2015,97.52867
svk,2016,97.86741
svk,2017,97.72126
svk,2018,99.89732
svk,2019,100.11645
svk,2020,102.58465
svk,2021,102.98259
swe,1979,143.2081
swe,1980,147.56547
swe,1981,147.71184
swe,1982,133.01573
swe,1983,120.48697
swe,1984,126.30987
swe,1985,129.03114
swe,1986,128.21411
swe,1987,127.88023
swe,1988,131.75931
swe,1989,135.45691
swe,1990,140.85703
swe,1991,146.75116
swe,1992,146.6953
swe,1993,120.39544
swe,1994,118.62663
swe,1995,118.42134
swe,1996,127.84834
swe,1997,120.87977
swe,1998,117.03589
swe,1999,113.81617
swe,2000,111.18547
swe,2001,101.91049
swe,2002,104.64063
swe,2003,111.60169
swe,2004,112.18139
swe,2005,107.1816
swe,2006,106.38606
swe,2007,107.77109
swe,2008,105.19661
swe,2009,94.80106
swe,2010,100
swe,2011,105.83841
swe,2012,105.1252
swe,2013,106.40804
swe,2014,100.74657
swe,2015,93.32652
swe,2016,93.89067
swe,2017,92.98101
swe,2018,89.17086
swe,2019,85.65007
swe,2020,87.73191
swe,2021,90.19895
tgo,1980,157.09883
tgo,1981,155.77217
tgo,1982,149.32199
tgo,1983,146.7579
tgo,1984,133.26562
tgo,1985,127.47092
tgo,1986,137.19931
tgo,1987,136.30379
tgo,1988,129.35684
tgo,1989,120.47319
tgo,1990,124.66561
tgo,1991,118.38526
tgo,1992,119.7843
tgo,1993,113.7027
tgo,1994,78.89128
tgo,1995,108.89923
tgo,1996,93.54721
tgo,1997,94.26393
tgo,1998,98.29418
tgo,1999,94.10179
tgo,2000,89.87182
tgo,2001,91.53311
tgo,2002,94.92036
tgo,2003,98.31894
tgo,2004,99.10127
tgo,2005,100.75817
tgo,2006,99.38585
tgo,2007,99.80674
tgo,2008,104.51243
tgo,2009,107.20762
tgo,2010,100
tgo,2011,100.69281
tgo,2012,96.36014
tgo,2013,98.32477
tgo,2014,98.65323
tgo,2015,93.10028
tgo,2016,95.21486
tgo,2017,94.46767
tgo,2018,95.74153
tgo,2019,93.66863
tgo,2020,95.84544
tgo,2021,97.00716
tto,1979,76.524
tto,1980,78.50112
tto,1981,86.39783
tto,1982,95.75774
tto,1983,109.68884
tto,1984,125.93608
tto,1985,131.68318
tto,1986,91.09813
tto,1987,84.42167
tto,1988,79.80103
tto,1989,78.9811
tto,1990,81.04617
tto,1991,81.07918
tto,1992,82.78539
tto,1993,74.71903
tto,1994,69.62328
tto,1995,68.03914
tto,1996,68.73513
tto,1997,67.25985
tto,1998,69.89181
tto,1999,71.0427
tto,2000,72.64136
tto,2001,76.7582
tto,2002,78.70384
tto,2003,77.37067
tto,2004,76.00123
tto,2005,77.30034
tto,2006,80.44441
tto,2007,81.89113
tto,2008,86.7822
tto,2009,94.8319
tto,2010,100
tto,2011,98.70628
tto,2012,107.31811
tto,2013,111.08945
tto,2014,117.5272
tto,2015,132.49005
tto,2016,131.34983
tto,2017,127.9739
tto,2018,126.32109
tto,2019,128.7793
tto,2020,130.35129
tto,2021,125.99776
tun,1979,226.75542
tun,1980,221.01817
tun,1981,221.05197
tun,1982,219.98392
tun,1983,217.46269
tun,1984,217.4283
tun,1985,214.96165
tun,1986,184.53033
tun,1987,147.80143
tun,1988,132.85109
tun,1989,131.15672
tun,1990,127.84785
tun,1991,130.43198
tun,1992,133.10093
tun,1993,128.07366
tun,1994,129.11625
tun,1995,131.78257
tun,1996,131.96541
tun,1997,131.35278
tun,1998,131.69962
tun,1999,132.67996
tun,2000,130.99654
tun,2001,128.89445
tun,2002,127.45536
tun,2003,121.28663
tun,2004,116.74494
tun,2005,111.05778
tun,2006,108.28737
tun,2007,104.62278
tun,2008,103.33047
tun,2009,102.5194
tun,2010,100
tun,2011,97.80056
tun,2012,96.38545
tun,2013,93.49536
tun,2014,93.43828
tun,2015,97.37704
tun,2016,92.26581
tun,2017,84.00325
tun,2018,78.68568
tun,2019,77.91038
tun,2020,84.55869
tun,2021,85.87346
uga,1980,2218.02082
uga,1981,1575.02179
uga,1982,546.65014
uga,1983,432.46476
uga,1984,294.97567
uga,1985,385.54946
uga,1986,404.6279
uga,1987,515.20532
uga,1988,473.77402
uga,1989,387.90764
uga,1990,245.3842
uga,1991,179.92067
uga,1992,120.55675
uga,1993,119.09142
uga,1994,148.87539
uga,1995,145.51135
uga,1996,145.88838
uga,1997,152.89
uga,1998,135.65612
uga,1999,123.47603
uga,2000,117.00205
uga,2001,114.13429
uga,2002,109.21727
uga,2003,95.85029
uga,2004,99.47042
uga,2005,104.17065
uga,2006,104.38597
uga,2007,107.97272
uga,2008,111.20572
uga,2009,108.35451
uga,2010,100
uga,2011,93.06406
uga,2012,103.5962
uga,2013,104.37395
uga,2014,106.02116
uga,2015,100.90659
uga,2016,96.05594
uga,2017,93.60245
uga,2018,90.04674
uga,2019,93.28438
uga,2020,94.97741
uga,2021,97.20468
ukr,1993,98.46378
ukr,1994,170.40139
ukr,1995,97.87125
ukr,1996,115.6216
ukr,1997,136.79774
ukr,1998,125.02552
ukr,1999,98.53276
ukr,2000,97.76505
ukr,2001,108.06534
ukr,2002,103.93399
ukr,2003,95.5778
ukr,2004,93.57413
ukr,2005,103.31202
ukr,2006,107.60026
ukr,2007,108.36209
ukr,2008,117.4237
ukr,2009,97.94157
ukr,2010,100
ukr,2011,99.39062
ukr,2012,101.45655
ukr,2013,97.91821
ukr,2014,76.66987
ukr,2015,71.40784
ukr,2016,71.04049
ukr,2017,74.72467
ukr,2018,79.52614
ukr,2019,91.64248
ukr,2020,91.04808
ukr,2021,95.48219
ury,1980,106.26945
ury,1981,120.40012
ury,1982,125.47549
ury,1983,78.11081
ury,1984,76.26438
ury,1985,73.54359
ury,1986,72.32651
ury,1987,70.19782
ury,1988,67.25353
ury,1989,69.3701
ury,1990,63.05073
ury,1991,71.74181
ury,1992,76.89544
ury,1993,90.74683
ury,1994,99.07435
ury,1995,102.58269
ury,1996,103.60619
ury,1997,107.22305
ury,1998,109.11354
ury,1999,114.53884
ury,2000,113.45563
ury,2001,110.68605
ury,2002,94.01295
ury,2003,73.63269
ury,2004,72.4466
ury,2005,81.07628
ury,2006,81.72151
ury,2007,81.39253
ury,2008,88.2379
ury,2009,90.07858
ury,2010,100
ury,2011,102.06828
ury,2012,104.80474
ury,2013,111.09504
ury,2014,106.77113
ury,2015,107.46588
ury,2016,108.4674
ury,2017,115.01072
ury,2018,116.7488
ury,2019,113.14708
ury,2020,107.77149
ury,2021,105.51654
usa,1980,105.71633
usa,1981,116.54425
usa,1982,130.3612
usa,1983,136.47475
usa,1984,144.88743
usa,1985,150.00943
usa,1986,125.96392
usa,1987,113.40056
usa,1988,107.23405
usa,1989,110.88418
usa,1990,105.84524
usa,1991,104.37585
usa,1992,101.79269
usa,1993,104.75621
usa,1994,104.20091
usa,1995,100.74323
usa,1996,103.73819
usa,1997,108.86695
usa,1998,116.72111
usa,1999,115.56973
usa,2000,119.47065
usa,2001,126.22477
usa,2002,125.91265
usa,2003,117.98993
usa,2004,112.3995
usa,2005,110.83976
usa,2006,109.92474
usa,2007,104.8927
usa,2008,100.44254
usa,2009,104.69597
usa,2010,100
usa,2011,95.01011
usa,2012,97.37502
usa,2013,97.53471
usa,2014,99.16716
usa,2015,109.88687
usa,2016,114.36151
usa,2017,114.06318
usa,2018,112.98226
usa,2019,116.22338
usa,2020,117.80205
usa,2021,115.36461
vct,1979,112.07774
vct,1980,111.16888
vct,1981,117.53779
vct,1982,121.75592
vct,1983,126.17494
vct,1984,128.21475
vct,1985,126.98887
vct,1986,124.89001
vct,1987,119.15577
vct,1988,114.98858
vct,1989,125.23799
vct,1990,122.56281
vct,1991,117.37699
vct,1992,111.90844
vct,1993,119.55945
vct,1994,116.20424
vct,1995,109.98745
vct,1996,113.55494
vct,1997,114.66953
vct,1998,116.74408
vct,1999,116.52707
vct,2000,117.66647
vct,2001,119.06418
vct,2002,116.58967
vct,2003,108.11871
vct,2004,103.46745
vct,2005,101.34741
vct,2006,100.08739
vct,2007,98.17529
vct,2008,99.13537
vct,2009,102.5153
vct,2010,100
vct,2011,96.77811
vct,2012,99.75905
vct,2013,98.59117
vct,2014,97.71858
vct,2015,103.072
vct,2016,104.19587
vct,2017,104.19554
vct,2018,103.95884
vct,2019,105.92347
vct,2020,103.58113
vct,2021,99.73646
ven,1980,80.5723
ven,1981,90.34974
ven,1982,97.68962
ven,1983,103.47574
ven,1984,72.88427
ven,1985,72.75135
ven,1986,68.16255
ven,1987,42.70593
ven,1988,52.12317
ven,1989,41.72172
ven,1990,36.82718
ven,1991,39.44328
ven,1992,41.07489
ven,1993,43.18677
ven,1994,41.76187
ven,1995,51.72732
ven,1996,42.89674
ven,1997,54.78354
ven,1998,67.48168
ven,1999,76.97773
ven,2000,79.96675
ven,2001,85.0492
ven,2002,66.49844
ven,2003,57.7434
ven,2004,55.76074
ven,2005,54.58828
ven,2006,57.81217
ven,2007,63.35065
ven,2008,75.96895
ven,2009,99.06683
ven,2010,100
ven,2011,70.80181
ven,2012,84.9875
ven,2013,83.22676
ven,2014,128.9497
ven,2015,310.0718
ven,2016,740.66796
wsm,1979,104.09548
wsm,1980,110.32576
wsm,1981,114.68997
wsm,1982,116.88292
wsm,1983,107.22365
wsm,1984,102.69534
wsm,1985,93.36281
wsm,1986,86.78387
wsm,1987,83.08659
wsm,1988,83.22783
wsm,1989,80.53804
wsm,1990,84.59336
wsm,1991,77.43689
wsm,1992,79.9468
wsm,1993,78.0941
wsm,1994,83.71148
wsm,1995,76.22265
wsm,1996,78.61314
wsm,1997,83.69617
wsm,1998,83.24782
wsm,1999,78.1481
wsm,2000,74.6955
wsm,2001,76.94036
wsm,2002,81.32351
wsm,2003,80.48021
wsm,2004,89.81387
wsm,2005,88.92284
wsm,2006,88.97097
wsm,2007,90.03876
wsm,2008,92.75124
wsm,2009,100.00999
wsm,2010,100
wsm,2011,102.43904
wsm,2012,103.27158
wsm,2013,102.73166
wsm,2014,101.42528
wsm,2015,103.54406
wsm,2016,104.37277
wsm,2017,103.32283
wsm,2018,104.39586
wsm,2019,105.09458
wsm,2020,101.75567
wsm,2021,100.14161
zaf,1979,151.0841
zaf,1980,165.19929
zaf,1981,173.9715
zaf,1982,164.85085
zaf,1983,181.36631
zaf,1984,160.06088
zaf,1985,121.47134
zaf,1986,112.12096
zaf,1987,126.62252
zaf,1988,120.50441
zaf,1989,121.3747
zaf,1990,125.04398
zaf,1991,129.94802
zaf,1992,134.10447
zaf,1993,131.43367
zaf,1994,125.84614
zaf,1995,122.42735
zaf,1996,112.62273
zaf,1997,119.06079
zaf,1998,109.48836
zaf,1999,103.55764
zaf,2000,100.40911
zaf,2001,88.6558
zaf,2002,75.98857
zaf,2003,98.67486
zaf,2004,104.60038
zaf,2005,104.48141
zaf,2006,98.52179
zaf,2007,92.01507
zaf,2008,80.37215
zaf,2009,87.47247
zaf,2010,100
zaf,2011,98.2639
zaf,2012,92.42756
zaf,2013,82.08611
zaf,2014,77.05791
zaf,2015,75.16421
zaf,2016,70.4233
zaf,2017,79.35873
zaf,2018,80.71832
zaf,2019,78.1435
zaf,2020,70.90857
zaf,2021,77.47112
zmb,1988,50.32363
zmb,1989,65.1008
zmb,1990,53.29344
zmb,1991,49.20806
zmb,1992,46.98123
zmb,1993,53.3532
zmb,1994,51.22968
zmb,1995,49.17583
zmb,1996,53.70067
zmb,1997,62.19036
zmb,1998,58.12925
zmb,1999,58.21639
zmb,2000,59.76326
zmb,2001,68.34867
zmb,2002,69.97173
zmb,2003,61.93451
zmb,2004,65.1255
zmb,2005,80.40599
zmb,2006,105.60879
zmb,2007,97.60849
zmb,2008,112.56928
zmb,2009,95.60708
zmb,2010,100
zmb,2011,97.15721
zmb,2012,99.71966
zmb,2013,102.97536
zmb,2014,98.36033
zmb,2015,86.63908
zmb,2016,85.54256
