geo,time,nv_srv_totl_kn
srb,2020,2489868000000
ssd,2008,9238224400
ssd,2009,10029982000
ssd,2010,9287258200
ssd,2011,9116215100
ssd,2012,6539298700
ssd,2013,11812639900
ssd,2014,8190562900
ssd,2015,9040490100
ssd,2016,8164350000
ssd,2017,7574510000
ssd,2018,6466469800
ssd,2019,5683904100
ssd,2020,5140838900
stp,2001,1199763300
stp,2002,1284879500
stp,2003,1390186300
stp,2004,1455166900
stp,2005,1626766700
stp,2006,1742086400
stp,2007,1799658400
stp,2008,1889802000
stp,2009,1998424200
stp,2010,2101910200
stp,2011,2198861800
stp,2012,2272132900
stp,2013,2362758500
stp,2014,2507747200
stp,2015,2582915400
stp,2016,2694457300
stp,2017,2817248600
stp,2018,2901878500
stp,2019,2994158000
stp,2020,3059206400
sur,1975,3576878326.48069
sur,1976,3123250480.12017
sur,1977,3592336224.83262
sur,1978,4294775071.63948
sur,1979,4074268456.84978
sur,1980,4373295803.12906
sur,1981,4811194082.5061
sur,1982,4868063988.9187
sur,1983,4794133110.58232
sur,1984,4521157559.80183
sur,1985,4612149410.06199
sur,1986,4549592513.00814
sur,1987,4623523391.34452
sur,1988,4782759129.29981
sur,1989,5118291577.13415
sur,1990,4754324176.0935
sur,1991,4802469300
sur,1992,4869872300
sur,1993,4802469300
sur,1994,4552114900
sur,1995,4819320100
sur,1996,4807283700
sur,1997,4975791500
sur,1998,5108190400
sur,1999,5009493000
sur,2000,5016714800
sur,2001,5117819400
sur,2002,5409096900
sur,2003,5854438600
sur,2004,6186639700
sur,2005,6627166800
sur,2006,6982743900
sur,2007,7388312500
sur,2008,7681223200
sur,2009,8273189400
sur,2010,8637791500
sur,2011,8998296900
sur,2012,9784854200
sur,2013,10180181100
sur,2014,10237534200
sur,2015,9545200000
sur,2016,9358750000
sur,2017,8891100000
sur,2018,9627700000
sur,2019,10365100000
sur,2020,8589000000
svk,1995,24575069000
svk,1996,25773186000
svk,1997,27814856000
svk,1998,28238020000
svk,1999,28973638000
svk,2000,28810279000
svk,2001,29804395000
svk,2002,30497997000
svk,2003,31171097000
svk,2004,31248498000
svk,2005,33121989000
svk,2006,35177886000
svk,2007,38967636000
svk,2008,41306372000
svk,2009,40846457000
svk,2010,42912479000
svk,2011,43298674000
svk,2012,44302235000
svk,2013,45279481000
svk,2014,43822207000
svk,2015,45732689000
svk,2016,47312617000
svk,2017,48783917000
svk,2018,49651549000
svk,2019,50656931000
svk,2020,50705223000
svn,1995,13015512000
svn,1996,13182454000
svn,1997,13682563000
svn,1998,14228731000
svn,1999,14927963000
svn,2000,15391528000
svn,2001,16075328000
svn,2002,16595297000
svn,2003,17156694000
svn,2004,17739000000
svn,2005,18463524000
svn,2006,19340635000
svn,2007,20393770000
svn,2008,21119874000
svn,2009,20531495000
svn,2010,21003227000
svn,2011,21139342000
svn,2012,20807365000
svn,2013,20799213000
svn,2014,21372215000
svn,2015,21888005000
svn,2016,22583735000
svn,2017,23615490000
svn,2018,24591512000
svn,2019,25084175000
svn,2020,24135884000
swe,1980,1264485388000
swe,1981,1282123577000
swe,1982,1298520397000
swe,1983,1320395895000
swe,1984,1355230583000
swe,1985,1378306940000
swe,1986,1411474941000
swe,1987,1459544907000
swe,1988,1503082578000
swe,1989,1546865321000
swe,1990,1580046953000
swe,1991,1576227704000
swe,1992,1566672870000
swe,1993,1536716000000
swe,1994,1580526000000
swe,1995,1628900000000
swe,1996,1656157000000
swe,1997,1700728000000
swe,1998,1767815000000
swe,1999,1830065000000
swe,2000,1917246000000
swe,2001,1944909000000
swe,2002,1972552000000
swe,2003,2022967000000
swe,2004,2100697000000
swe,2005,2160434000000
swe,2006,2255771000000
swe,2007,2312538000000
swe,2008,2345245000000
swe,2009,2326763000000
swe,2010,2417888000000
swe,2011,2499751000000
swe,2012,2510347000000
swe,2013,2584199000000
swe,2014,2673175000000
swe,2015,2782247000000
swe,2016,2850486000000
swe,2017,2912871000000
swe,2018,2988537000000
swe,2019,3067390000000
swe,2020,2968172000000
swz,1971,2743322185.83568
swz,1972,2974920713.8675
swz,1973,3298874481.87411
swz,1974,3390742942.27064
swz,1975,3656493356.47081
swz,1976,3906110254.29255
swz,1977,4468584469.34049
swz,1978,4499971134.11798
swz,1979,4752528708.40095
swz,1980,5018558799.22032
swz,1981,5042597999.43575
swz,1982,5429256234.49029
swz,1983,5512972837.89586
swz,1984,5796681418.73608
swz,1985,6765435972.19462
swz,1986,6363141721.44882
swz,1987,6564942782.91973
swz,1988,6446646582.95397
swz,1989,7140340573.11178
swz,1990,9472164642.40167
swz,1991,9372206600
swz,1992,10524868800
swz,1993,11330612700
swz,1994,11075301200
swz,1995,12287053900
swz,1996,12702575400
swz,1997,12696776400
swz,1998,13082046300
swz,1999,13380820400
swz,2000,11240119000
swz,2001,11405899400
swz,2002,11743976700
swz,2003,12367546400
swz,2004,13554333500
swz,2005,14320392400
swz,2006,15077071500
swz,2007,15761205900
swz,2008,16370556000
swz,2009,16770696300
swz,2010,17215417800
swz,2011,17555203600
swz,2012,18105301700
swz,2013,18694829400
swz,2014,19221566000
swz,2015,20200235600
swz,2016,20663029600
swz,2017,21265429600
swz,2018,21892584700
swz,2019,22144699400
swz,2020,23135913900
syc,1977,1794551342.92423
syc,1978,1794551342.92423
syc,1979,2218360662.19233
syc,1980,2123525320.36378
syc,1981,1898737373.4981
syc,1982,1682546421.27684
syc,1983,1649676691.04654
syc,1984,1727069087.67834
syc,1985,1885990562.0955
syc,1986,1852105770.26147
syc,1987,2011437344.46046
syc,1988,1998998030.32175
syc,1989,2227544932.13591
syc,1990,2369875620.77686
syc,1991,2509659500
syc,1992,2597515800
syc,1993,2566036100
syc,1994,2681458300
syc,1995,2766280000
syc,1996,2872584600
syc,1997,3247875700
syc,1998,3465841000
syc,1999,3584877400
syc,2000,3774257900
syc,2001,3668873100
syc,2002,3590863000
syc,2003,3516816800
syc,2004,3197879700
syc,2005,3446253600
syc,2006,3823676300
syc,2007,4257322800
syc,2008,4196717700
syc,2009,4264906500
syc,2010,4494508900
syc,2011,4619423300
syc,2012,4894406900
syc,2013,5463284600
syc,2014,5742361500
syc,2015,6012805900
syc,2016,6340475100
syc,2017,6679293500
syc,2018,6752700000
syc,2019,6842400000
syc,2020,6124000000
syr,2000,379462000000
syr,2001,404408000000
syr,2002,451520000000
syr,2003,475423000000
syr,2004,501999000000
syr,2005,564290000000
syr,2006,584810000000
syr,2007,681876000000
syr,2008,753164000000
syr,2009,791516000000
syr,2010,846933000000
syr,2011,888425000000
syr,2012,727173000000
syr,2013,561191810200
syr,2014,554156233400
syr,2015,511688277900
syr,2016,485169542100
syr,2017,460983454600
syr,2018,469722000000
syr,2019,484435000000
tca,2012,598008000
tca,2013,602256330.99103
tca,2014,632237409.69913
tca,2015,685668747.73473
tca,2016,744655899.99492
tca,2017,724349669.47229
tca,2018,766005742.26101
tca,2019,800872401.6088
tca,2020,567974146.99387
tcd,2005,1229444000000
tcd,2007,1307011000000
tcd,2008,1464654000000
tcd,2009,1617018000000
tcd,2010,1803057000000
tcd,2011,1893868000000
tcd,2012,2017146900000
tcd,2013,2200216400000
tcd,2014,2353260600000
tcd,2015,2340398500000
tcd,2016,2186337470500
tcd,2017,1975314900000
tcd,2018,1995934700000
tcd,2019,2045720200000
tcd,2020,1936954811800
tgo,1965,408733458066.55493
tgo,1966,439532678020.69
tgo,1967,446299032516.40302
tgo,1968,470321274172.104
tgo,1969,542650286341.91498
tgo,1970,608458916495.90405
tgo,1971,605673232946.45203
tgo,1972,639734731091.11499
tgo,1973,651626453099.13403
tgo,1974,685483060603.25305
tgo,1975,700614743449.28003
tgo,1976,666504609966.25305
tgo,1977,732481153457.96387
tgo,1978,831294129279.547
tgo,1979,770238614570.3811
tgo,1980,870755079112.30701
tgo,1981,877492114187.34204
tgo,1982,845491387090.28101
tgo,1983,779805622355.76892
tgo,1984,778963639737.66589
tgo,1985,785616441948.48511
tgo,1986,810122245998.96594
tgo,1987,810964366594.76404
tgo,1988,824438367875.97205
tgo,1989,838721928216.375
tgo,1990,834081468081.43811
tgo,1991,799524162400
tgo,1992,750360991000
tgo,1993,557147119000
tgo,1994,712226379600
tgo,1995,737786645400
tgo,1996,763805465900
tgo,1997,1012460265400
tgo,1998,1024863593200
tgo,1999,1023179351300
tgo,2000,1029074196700
tgo,2001,945406656000
tgo,2002,890174593000
tgo,2003,995086111900
tgo,2004,1032881772200
tgo,2005,953756713600
tgo,2006,1060335616100
tgo,2007,1125913553300
tgo,2008,1009124604900
tgo,2009,976736307500
tgo,2010,1024882996500
tgo,2011,1086782811200
tgo,2012,1490583855000
tgo,2013,1644006523300
tgo,2014,1654414964500
tgo,2015,1698330530500
tgo,2016,1757491000000
tgo,2017,1835329000000
tgo,2018,1957261400000
tgo,2019,2045354710000
tgo,2020,2064049660000
tha,2002,3139423000000
tha,2003,3300971000000
tjk,1985,1315048113.68146
tjk,1986,1359759828.18625
tjk,1987,1343442617.34733
tjk,1988,1421362354.14321
tjk,1989,1512329543.99345
tjk,1990,1545600824.31702
tjk,1991,1431672800
tjk,1992,1012054500
tjk,1993,823942700
tjk,1994,639725100
tjk,1995,562410600
tjk,1996,473001300
tjk,1997,481756000
tjk,1998,505426600
tjk,1999,523554900
tjk,2000,562500000
tjk,2001,607145600
tjk,2002,665161900
tjk,2003,755306100
tjk,2004,870162900
tjk,2005,964812200
tjk,2006,1070223400
tjk,2007,1322536300
tjk,2008,1570481000
tjk,2009,1668934800
tjk,2010,1847558700
tjk,2011,1992195600
tjk,2012,2108270000
tjk,2013,2219979800
tjk,2014,2444210700
tjk,2015,2546431200
tjk,2016,2575424700
tjk,2017,2650439300
tjk,2018,2836616800
tjk,2019,3072600000
tjk,2020,3143500000
tkm,1991,3545239400
tkm,1992,3226168000
tkm,1993,3484261300
tkm,1994,3100992600
tkm,1995,2883923100
tkm,1996,1470800800
tkm,1997,1676712900
tkm,1998,2085830900
tkm,1999,2373675500
tkm,2000,2653769300
tkm,2001,3250867300
tkm,2002,4557716000
tkm,2003,5692587200
tkm,2004,6751408400
tkm,2005,7669600000
tls,2000,340197000
tls,2001,485096100
tls,2002,455687400
tls,2003,467065400
tls,2004,559510100
tls,2005,584064000
tls,2006,548053300
tls,2007,612671400
tls,2008,626344000
tls,2009,675805500
tls,2010,744592100
tls,2011,831901800
tls,2012,887698600
tls,2013,898798200
tls,2014,969172700
tls,2015,1013424400
tls,2016,1070745600
tls,2017,1099789200
tls,2018,1076538600
tls,2019,1089782200
tls,2020,1012235200
ton,1994,306218100
ton,1995,339731400
ton,1996,350121000
ton,1997,358051800
ton,1998,377528600
ton,1999,403490600
ton,2000,405443800
ton,2001,428823100
ton,2002,442806600
ton,2003,447909000
ton,2004,436978300
ton,2005,438432500
ton,2006,443210400
ton,2007,429634100
ton,2008,451144100
ton,2009,446258100
ton,2010,449518400
ton,2011,463727900
ton,2012,462638600
ton,2013,478689000
ton,2014,473798700
ton,2015,480219800
ton,2016,506478900
ton,2017,515780900
ton,2018,532551900
ton,2019,536775900
ton,2020,541739100
tto,1984,40888299776.3442
tto,1985,39765863485.8155
tto,1986,39074450771.6571
tto,1987,38495083480.8784
tto,1988,34248255398.844
tto,1989,33543775239.4694
tto,1990,33814009492.7501
tto,1991,34854362000
tto,1992,34653874900
tto,1993,35530800400
tto,1994,35377062700
tto,1995,31274941900
tto,1996,33479035900
tto,1997,38104621300
tto,1998,40311030100
tto,1999,42527866200
tto,2000,45762677300
tto,2001,46463580600
tto,2002,49670421200
tto,2003,51606667200
tto,2004,59653474700
tto,2005,60974171200
tto,2006,64940373700
tto,2007,68241616600
tto,2008,72947923500
tto,2009,63731822500
tto,2010,70612825300
tto,2011,74802855100
tto,2012,77511515400
tto,2013,80036600000
tto,2014,80822000000
tto,2015,82670300000
tto,2016,79562100000
tto,2017,76841400000
tto,2018,76691700000
tto,2019,76058840100
tun,2000,27450007933.7902
tun,2001,28943861910.9325
tun,2002,29793599002.9266
tun,2003,31652120732.9244
tun,2004,33550341804.85609
tun,2005,35598669841.314
tun,2006,38194098261.637
tun,2007,40511367942.8709
tun,2008,43199783677.5346
tun,2009,44815882659.8227
tun,2010,47058862560.8937
tun,2011,46330475863.1254
tun,2012,48575766850.2224
tun,2013,50680976474.712
tun,2014,52194619915.51649
tun,2015,52934611528.5583
tun,2016,54452578467.2364
tun,2017,55914534768.6821
tun,2018,57365620846.45689
tun,2019,58516998271.4896
tun,2020,51860043785.136
tur,1968,83518419600
tur,1969,88198535700
tur,1970,91958502100
tur,1971,98347578100
tur,1972,107626414000
tur,1973,114193068300
tur,1974,122070663500
tur,1975,133491997100
tur,1976,148114386700
tur,1977,157314314600
tur,1978,159553894700
tur,1979,158560127900
tur,1980,156222189600
tur,1981,167803720100
tur,1982,177394558500
tur,1983,186739935600
tur,1984,200780076700
tur,1985,206029161200
tur,1986,213970486400
tur,1987,242179166100
tur,1988,247751718500
tur,1989,248264035000
tur,1990,274134009800
tur,1991,273997447800
tur,1992,291713652200
tur,1993,320308246300
tur,1994,306407076600
tur,1995,331355936900
tur,1996,356341200700
tur,1997,388581790300
tur,1998,399758294400
tur,1999,396572692600
tur,2000,422406124800
tur,2001,410163878400
tur,2002,434509276000
tur,2003,454390546300
tur,2004,490916753600
tur,2005,526813318900
tur,2006,552574886800
tur,2007,581064619900
tur,2008,589050285900
tur,2009,575259410900
tur,2010,605476933300
tur,2011,659981605300
tur,2012,698925530500
tur,2013,750992300800
tur,2014,796691807900
tur,2015,841607584200
tur,2016,870283954400
tur,2017,936130492900
tur,2018,980881025000
tur,2019,1007352968000
tur,2020,1013826138000
tza,1990,10434297532695.69922
tza,1991,10743175725500
tza,1992,11113386773200
tza,1993,10968411571800
tza,1994,11003128741100
tza,1995,11308722548800
tza,1996,11718005617200
tza,1997,12083496881400
tza,1998,12583842574000
tza,1999,13156563271000
tza,2000,13835802866200
tza,2001,14709213284100
tza,2002,15828533766700
tza,2003,16977819014800
tza,2004,18284783748400
tza,2005,19702444784500
tza,2006,21166415414400
tza,2007,22803801385800
tza,2008,23815421486800
tza,2009,25133882477400
tza,2010,27104405762000
tza,2011,29333101153800
tza,2012,31223623086500
tza,2013,32808710449400
tza,2014,35863738726400
tza,2015,38146528856400
tza,2016,40549564023100
tza,2017,42691202892900
tza,2018,44311192978000
tza,2019,46172263083000
tza,2020,46588176819000
uga,1982,6072174010677.40918
uga,1983,6002588713758.24023
uga,1984,5902031070831.17969
uga,1985,5897063781794.58008
uga,1986,6107625895075.76953
uga,1987,6548924957526.5293
uga,1988,6970910180829.33984
uga,1989,7426729011497.98047
uga,1990,8001319546718.33008
uga,1991,8588157633800
uga,1992,9197743358000
uga,1993,9911963117400
uga,1994,11224336193800
uga,1995,12187017209200
uga,1996,12879671291700
uga,1997,13973111735900
uga,1998,14965550634000
uga,1999,16006585294900
uga,2000,16785307415400
uga,2001,18628607963800
uga,2002,20000179829400
uga,2003,21570861896600
uga,2004,22899889986700
uga,2005,25687054632200
uga,2006,27754452520800
uga,2007,30436055258400
uga,2008,27753790624000
uga,2009,29707744065900
uga,2010,31763220483400
uga,2011,35639812935000
uga,2012,37332036523000
uga,2013,39537361754900
uga,2014,41701676354900
uga,2015,43644517330400
uga,2016,47131097880200
uga,2017,47182015776452.09375
uga,2018,51200157508984
uga,2019,54188797357338.89844
uga,2020,55546240502755.29688
ukr,1990,1313894124539.82007
ukr,1991,1318290500430.76001
ukr,1992,1375945168147.02002
ukr,1993,1168704800374.66992
ukr,1994,941941520175.35901
ukr,1995,825573180120.62195
ukr,1996,736862637918.57202
ukr,1997,698541666640.83997
ukr,1998,694325021354.64001
ukr,1999,661519495485.20996
ukr,2000,687706000000
ukr,2001,810209000000
ukr,2002,863604000000
ukr,2003,986091000000
ukr,2004,1124701000000
ukr,2005,1127331000000
ukr,2006,1216386000000
ukr,2007,1359504000000
ukr,2008,1424087000000
ukr,2009,1246218000000
ukr,2010,1295490000000
ukr,2011,1340122000000
ukr,2012,1373127000000
ukr,2013,1405065000000
ukr,2014,1256353000000
ukr,2015,1169174000000
ukr,2016,1190638000000
ukr,2017,1228843000000
ukr,2018,1277119000000
ukr,2019,1342265000000
ukr,2020,1309476098000
ury,1983,104647303216.96899
ury,1984,108058390118.847
ury,1985,113836005553.69099
ury,1986,125724278097.66499
ury,1987,134717189627.368
ury,1988,137319943765.069
ury,1989,139362028822.651
ury,1990,138960292206.53201
ury,1991,150564868800
ury,1992,170195451500
ury,1993,197051595900
ury,1994,222549963600
ury,1995,210603262900
ury,1996,224492071400
ury,1997,632719057600
ury,1998,668658807900
ury,1999,664278590600
ury,2000,659723577600
ury,2001,646615657500
ury,2002,592573918000
ury,2003,578825088200
ury,2004,601858175700
ury,2005,632705887400
ury,2006,652830019400
ury,2007,694632671300
ury,2008,769137964600
ury,2009,805816308900
ury,2010,866790749500
ury,2011,923924485400
ury,2012,975859939800
ury,2013,1028656272100
ury,2014,1064213055400
ury,2015,1076335093800
ury,2016,1095790244300
ury,2017,1145082051600
ury,2018,1137428331900
ury,2019,1140774770700
ury,2020,1063812895500
usa,1997,9145597956000
usa,1998,9554135994000
usa,1999,9978137826000
usa,2000,10353182092000
usa,2001,10578708629000
usa,2002,10815692930000
usa,2003,11093012061000
usa,2004,11439223735000
usa,2005,11899874594000
usa,2006,12208344012000
usa,2007,12418303647000
usa,2008,12494216629000
usa,2009,12344560397000
usa,2010,12633958873000
usa,2011,12846821248000
usa,2012,13131481186000
usa,2013,13276932350000
usa,2014,13607177572000
usa,2015,14003645426000
usa,2016,14287265698000
usa,2017,14619961006000
usa,2018,15023568628000
usa,2019,15358101901000
uzb,1987,15576366417968.19922
uzb,1988,16046269870806.09961
uzb,1989,15991984995579.90039
uzb,1990,14655219940286.90039
uzb,1991,13751037485639.80078
uzb,1992,13007500139765.19922
uzb,1993,12743260106032.59961
uzb,1994,12345230744453.30078
uzb,1995,12282369084303.40039
uzb,1996,12870489380897
uzb,1997,13554955300800.59961
uzb,1998,14299531586102
uzb,1999,14993707906697
uzb,2000,15806631321731
uzb,2001,16614946243488.09961
uzb,2002,17162305547198.80078
uzb,2003,17713160978822.19922
uzb,2004,19015434204322.60156
uzb,2005,20452974574443.60156
uzb,2006,22045407001874.80078
uzb,2007,24801580488242.69531
uzb,2008,27861601095181.39844
uzb,2009,29750213855331.80078
uzb,2010,31463786400000
uzb,2011,34617986800000
uzb,2012,37304079345403.10156
uzb,2013,39829946847286.20312
uzb,2014,42778460400781.79688
uzb,2015,46037085079038
uzb,2016,48734195822807.60156
uzb,2017,51638768044390.60156
uzb,2018,54325258714408.60156
uzb,2019,57562576160800.49219
uzb,2020,57836479136295.39844
vct,1977,306856096
vct,1978,324995223
vct,1979,335534255
vct,1980,352334347
vct,1981,350346435
vct,1982,365581948
vct,1983,378517642
vct,1984,391505167
vct,1985,406747930
vct,1986,426465520
vct,1987,425676568
vct,1988,467726431
vct,1989,481978378
vct,1990,509000000
vct,1991,537170000
vct,1992,566350000
vct,1993,602970000
vct,1994,625660000
vct,1995,650290000
vct,1996,667560000
vct,1997,706810000
vct,1998,734550000
vct,1999,762500000
vct,2000,795510000
vct,2001,816890000
vct,2002,866740000
vct,2003,928850000
vct,2004,975360000
vct,2005,1004430000
vct,2006,1070400000
vct,2007,1087950000
vct,2008,1101350000
vct,2009,1073310000
vct,2010,1069800000
vct,2011,1076000000
vct,2012,1098700000
vct,2013,1121000000
vct,2014,1132800000
vct,2015,1135800000
vct,2016,1143300000
vct,2017,1139600000
vct,2018,1158700000
vct,2019,1178500000
vct,2020,1138600000
ven,1968,7990009500
ven,1969,8487893400
ven,1970,8535779100
ven,1971,9093049300
ven,1972,9727367900
ven,1973,10474607900
ven,1974,11568107000
ven,1975,13057001800
ven,1976,14533005700
ven,1977,15741872100
ven,1978,16051691200
ven,1979,15816555200
ven,1980,15126277600
ven,1981,15350206700
ven,1982,15128124200
ven,1983,14246514300
ven,1984,13288359200
ven,1985,13672694300
ven,1986,14375891000
ven,1987,15169314300
ven,1988,16093127100
ven,1989,15105165400
ven,1990,15717926200
ven,1991,16852384200
ven,1992,17751583400
ven,1993,17518137600
ven,1994,17039740600
ven,1995,17405807300
ven,1996,16940937500
ven,1997,16921690000
ven,1998,16902726000
ven,1999,16088631000
ven,2000,16634687000
ven,2001,17107871000
ven,2002,16456317000
ven,2003,15864960000
ven,2004,18279320000
ven,2005,20513809000
ven,2006,22770058000
ven,2007,25365822000
ven,2008,27088353000
ven,2009,26858123000
ven,2010,26837077000
ven,2011,28209915000
ven,2012,33743341000
ven,2013,35484543000
ven,2014,35356410000
vnm,1985,166234014645600
vnm,1986,161884864923900
vnm,1987,169155085101300
vnm,1988,180271324052000
vnm,1989,207526368406200
vnm,1990,228730354067800
vnm,1991,246436601977300
vnm,1992,264820621189700
vnm,1993,287661078638900
vnm,1994,315204033044700
vnm,1995,346196858801100
vnm,1996,376664492704600
vnm,1997,403691947145100
vnm,1998,424034371465500
vnm,1999,433584303148700
vnm,2000,456635000000000
vnm,2001,483969000000000
vnm,2002,516791000000000
vnm,2003,550595000000000
vnm,2004,589640000000000
vnm,2005,640319000000000
vnm,2006,694013000000000
vnm,2007,753263000000000
vnm,2008,810158000000000
vnm,2009,863200000000000
vnm,2010,797155000000000
vnm,2011,856691000000000
vnm,2012,914177000000000
vnm,2013,975592000000000
vnm,2014,1035726000000000
vnm,2015,1101236000000000
vnm,2016,1178143000000000
vnm,2017,1265821000000000
vnm,2018,1354796000000000
vnm,2019,1453677000000000
vnm,2020,1487626000000000
vut,2002,23895000000
vut,2003,25529000000
vut,2004,26527000000
vut,2005,28282000000
vut,2006,30846000000
vut,2007,31090000000
vut,2008,32564000000
vut,2009,34045000000
vut,2010,34961000000
vut,2011,37481000000
vut,2012,39138000000
vut,2013,38791000000
vut,2014,40282000000
vut,2015,39263000000
vut,2016,41039000000
vut,2017,42916000000
vut,2018,43242000000
wsm,2009,1259869000
wsm,2010,1265302200
wsm,2011,1323351834.96233
wsm,2012,1269652296.53234
wsm,2013,1273952177.06682
wsm,2014,1259519145.30442
wsm,2015,1339838885.71183
wsm,2016,1451629419.20963
wsm,2017,1464100847.10332
wsm,2018,1498136102.96507
wsm,2019,1568425358.99638
wsm,2020,1541735559.68616
yem,1990,39541388428.2633
yem,1991,44138883200
yem,1992,47005933700
yem,1993,46190449300
yem,1994,46786480600
yem,1995,48219252600
yem,1996,48661319200
yem,1997,52354122300
yem,1998,58718028400
yem,1999,64846163600
yem,2000,71041000000
yem,2001,74576793500
yem,2002,77977305100
yem,2003,83577861000
yem,2004,92531966600
yem,2005,101520000000
yem,2006,109420000000
yem,2007,115219260000
yem,2008,120749784500
yem,2009,129261281400
yem,2010,134948777800
yem,2011,118080180600
yem,2012,122803387800
yem,2013,127715523300
yem,2014,128992678500
yem,2015,112859546800
yem,2016,100961320900
yem,2017,94340923700
yem,2018,91684682500
yem,2019,92968346639.9998
yem,2020,85066037175.6001
zaf,1960,349609768928.49103
zaf,1961,362697498120.16498
zaf,1962,383641902024.34894
zaf,1963,404195562884.47107
zaf,1964,429305489498.224
zaf,1965,457643732258.29694
zaf,1966,475008007090.87903
zaf,1967,507452656454.224
zaf,1968,549468347612.69098
zaf,1969,578931238248.66101
zaf,1970,613101789544.63
zaf,1971,643043376455.98206
zaf,1972,666382703593.323
zaf,1973,705922727568.56995
zaf,1974,752031848624.04785
zaf,1975,792618660237.62891
zaf,1976,816084870725.07104
zaf,1977,811646837184.03601
zaf,1978,827807162046.90784
zaf,1979,847498592868.84399
zaf,1980,903785777201.18091
zaf,1981,953326516134.39282
zaf,1982,969022563284.39685
zaf,1983,996873458631.58301
zaf,1984,1054540499396.27002
zaf,1985,1048595726072.78003
zaf,1986,1055567101047.08997
zaf,1987,1091767785944.67004
zaf,1988,1126979357453.96997
zaf,1989,1149191153002.90991
zaf,1990,1158890520004.38989
zaf,1991,1165380314955.3501
zaf,1992,1167158123767.51001
zaf,1993,1296177439700
zaf,1994,1339758578100
zaf,1995,1403254000800
zaf,1996,1462182043100
zaf,1997,1495397337600
zaf,1998,1539761096500
zaf,1999,1606936805200
zaf,2000,1680379312600
zaf,2001,1744222393300
zaf,2002,1815299770900
zaf,2003,1897014100800
zaf,2004,1981351159300
zaf,2005,2085765437600
zaf,2006,2217371733400
zaf,2007,2352698137200
zaf,2008,2447347731700
zaf,2009,2453754795700
zaf,2010,2496579254000
zaf,2011,2588943435900
zaf,2012,2663247542800
zaf,2013,2734384846500
zaf,2014,2790160179200
zaf,2015,2833842055700
zaf,2016,2879009667000
zaf,2017,2912094383000
zaf,2018,2962866550400
zaf,2019,2990501235800
zaf,2020,2860861686000
zmb,1965,13386081100
zmb,1966,12136108500
zmb,1967,13705461400
zmb,1968,14085804800
zmb,1969,13251799300
zmb,1970,14674869000
zmb,1971,14349612600
zmb,1972,15426597900
zmb,1973,15067042100
zmb,1974,15769359600
zmb,1975,15224789400
zmb,1976,16597045900
zmb,1977,15480989600
zmb,1978,14491995500
zmb,1979,15100084400
zmb,1980,16659324400
zmb,1981,17878206000
zmb,1982,16614775400
zmb,1983,15015844200
zmb,1984,15091503400
zmb,1985,15631704500
zmb,1986,15097345900
zmb,1987,16202649100
zmb,1988,18266284800
zmb,1989,16641108300
zmb,1990,15436254400
zmb,1991,16292107100
zmb,1992,15560257400
zmb,1993,16688379000
zmb,1994,14910703200
zmb,1995,14584055200
zmb,1996,17049887700
zmb,1997,17890958700
zmb,1998,18712170700
zmb,1999,20152920800
zmb,2000,21216220200
zmb,2001,22705845000
zmb,2002,24081933500
zmb,2003,25775590100
zmb,2004,27503487700
zmb,2005,29933045100
zmb,2006,32886125000
zmb,2007,36541205300
zmb,2008,40807331600
zmb,2009,44490496100
zmb,2010,51336279300
zmb,2011,54407333100
zmb,2012,60781952800
zmb,2013,65578308400
zmb,2014,69268018000
zmb,2015,70794338600
zmb,2016,72808367700
zmb,2017,74003217900
zmb,2018,79377520000
zmb,2019,82172409200
zmb,2020,77157641700
zwe,1969,1090732357.18889
zwe,1970,1753817389.41026
zwe,1971,1841015255.77059
zwe,1972,1915405860.60739
zwe,1973,2013530726.2083
zwe,1974,2123922154.06635
zwe,1975,2203871731.17747
zwe,1976,2163041036.30425
zwe,1977,2180069447.82116
zwe,1978,2146427455.4776
zwe,1979,2110515142.16787
zwe,1980,2846240804.30968
zwe,1981,3143002351.36561
zwe,1982,3275983841.06969
zwe,1983,3197168152.36563
zwe,1984,3224051537.7822
zwe,1985,3300942240.68799
zwe,1986,3449330445.81805
zwe,1987,3498037701.59918
zwe,1988,3735645168.86105
zwe,1989,3838989429.38621
zwe,1990,4131657435.76051
zwe,1991,4341734500
zwe,1992,4360794200
zwe,1993,4388324200
zwe,1994,4525975700
zwe,1995,4799584000
zwe,1996,5177807800
zwe,1997,5248962700
zwe,1998,5398896600
zwe,1999,5516544900
zwe,2000,5215366700
zwe,2001,5188859700
zwe,2002,5144134900
zwe,2003,4522818300
zwe,2004,4254387500
zwe,2005,3894349100
zwe,2006,3791431500
zwe,2007,3710796600
zwe,2008,3516508500
zwe,2009,5872997500
zwe,2010,6778569600
zwe,2011,7804726400
zwe,2012,9427755800
zwe,2013,9822349600
zwe,2014,9987729900
zwe,2015,10238753100
zwe,2016,10573184400
zwe,2017,11108548900
zwe,2018,11279138000
zwe,2019,11150694100
zwe,2020,10517450900
