geo,time,ny_adj_svng_gn_zs
mrt,1992,5.36999
mrt,1993,-2.67319
mrt,1994,34.21004
mrt,1995,5.92249
mrt,1996,7.41116
mrt,1997,-0.83683
mrt,1998,6.76592
mrt,2012,18.97876
mrt,2013,20.27017
mrt,2014,7.46748
mrt,2015,8.47005
mrt,2016,15.07723
mrt,2017,17.13884
mrt,2018,17.52916
mrt,2019,19.20596
mus,1990,23.30281
mus,1991,24.33083
mus,1992,24.98241
mus,1993,22.62419
mus,1994,19.27948
mus,1995,17.48076
mus,1996,17.20806
mus,1997,17.15191
mus,1998,16.83571
mus,1999,15.67893
mus,2000,17.19242
mus,2001,18.80502
mus,2002,18.5699
mus,2003,17.70235
mus,2004,15.63986
mus,2005,10.02223
mus,2006,12.54512
mus,2007,16.56864
mus,2008,9.54056
mus,2009,4.12984
mus,2010,0.15061
mus,2011,-2.19052
mus,2012,1.82316
mus,2013,3.75088
mus,2014,3.50919
mus,2015,4.48051
mus,2016,6.13228
mus,2017,7.67728
mus,2018,8.17501
mus,2019,8.63873
mwi,1990,1.2582
mwi,1991,3.62285
mwi,1992,-10.56934
mwi,1993,-8.05335
mwi,1994,-15.53539
mwi,1995,-12.34704
mwi,1996,-6.5562
mwi,1997,-10.18634
mwi,1998,-3.67815
mwi,1999,-10.68225
mwi,2000,-5.73279
mwi,2001,-7.79002
mwi,2002,-8.00076
mwi,2003,-10.02352
mwi,2004,-8.45488
mwi,2005,-11.04468
mwi,2006,-6.50822
mwi,2007,6.44765
mwi,2008,0.85589
mwi,2009,2.3223
mwi,2010,2.13108
mwi,2011,-4.12258
mwi,2012,-15.23997
mwi,2013,-0.66382
mwi,2014,-0.16275
mwi,2015,-4.23288
mwi,2016,-9.25739
mwi,2017,-3.04516
mwi,2018,0.45082
mwi,2019,4.07055
mys,1990,10.12344
mys,1991,12.46541
mys,1992,15.22815
mys,1993,17.87119
mys,1994,18.11746
mys,1995,15.56212
mys,1996,17.73201
mys,1997,16.66295
mys,1998,13.86435
mys,1999,13.73608
mys,2000,12.34742
mys,2001,9.65661
mys,2002,10.78785
mys,2003,13.29724
mys,2004,13.29078
mys,2005,14.01637
mys,2006,15.35766
mys,2007,16.80985
mys,2008,16.81044
mys,2009,11.62135
mys,2010,12.81199
mys,2011,14.1625
mys,2012,10.93255
mys,2013,9.78847
mys,2014,7.93125
mys,2015,5.958
mys,2016,5.86057
mys,2017,4.887
mys,2018,0.81345
mys,2019,-0.24685
nam,1990,26.84751
nam,1991,19.52952
nam,1992,23.57404
nam,1993,21.51222
nam,1994,25.5981
nam,1995,25.14649
nam,1996,22.80339
nam,1997,20.54732
nam,1998,21.14743
nam,1999,17.29058
nam,2000,21.19062
nam,2001,15.48044
nam,2002,19.34249
nam,2003,18.25477
nam,2004,23.64726
nam,2005,24.02723
nam,2006,28.65109
nam,2007,20.72079
nam,2008,21.34248
nam,2009,11.17127
nam,2010,13.72147
nam,2011,8.04816
nam,2012,7.75246
nam,2013,9.95199
nam,2014,12.32078
nam,2015,5.46754
nam,2016,-6.68329
nam,2017,1.05867
nam,2018,0.41477
nam,2019,-3.31192
ner,1990,-11.15488
ner,1991,-8.8805
ner,1992,-10.82436
ner,1993,-11.79757
ner,1994,-9.87647
ner,1995,-11.32601
ner,1996,-6.24911
ner,1997,-8.23585
ner,1998,-3.94973
ner,1999,-4.16385
ner,2000,-3.2065
ner,2001,0.59439
ner,2002,-0.0316
ner,2003,-2.08092
ner,2004,-0.64966
ner,2005,7.61575
ner,2006,7.85922
ner,2007,5.15724
ner,2008,8.88817
ner,2009,4.90876
ner,2010,13.90779
ner,2011,10.86526
ner,2012,10.79223
ner,2013,11.63272
ner,2014,12.25325
ner,2015,9.87022
ner,2016,7.98709
ner,2017,5.46475
ner,2018,10.01204
ner,2019,12.76716
nga,1990,30.89258
nga,1991,32.53608
nga,1992,23.71647
nga,1993,12.69798
nga,1994,14.05358
nga,1995,15.8762
nga,1996,11.54807
nga,1997,16.49486
nga,1998,14.11212
nga,1999,25.56316
nga,2000,25.66404
nga,2001,11.6145
nga,2002,10.30601
nga,2003,7.22559
nga,2004,7.15704
nga,2005,12.54309
nga,2006,26.78061
nga,2007,4.3655
nga,2008,9.31747
nga,2009,6.04032
nga,2010,2.33527
nga,2011,1.48374
nga,2012,11.53501
nga,2013,-1.31298
nga,2014,2.96647
nga,2015,-0.3626
nga,2016,-1.5621
nga,2017,-0.6152
nga,2018,-0.9016
nga,2019,3.66751
nic,1994,-12.77411
nic,1995,-4.00125
nic,1996,-1.93979
nic,1997,2.75099
nic,1998,6.94872
nic,1999,8.21769
nic,2000,5.26028
nic,2001,4.03026
nic,2002,2.44326
nic,2003,3.61241
nic,2004,7.15463
nic,2005,9.19341
nic,2006,10.07286
nic,2007,10.23387
nic,2008,12.22302
nic,2009,10.69998
nic,2010,10.65478
nic,2011,13.43861
nic,2012,13.81675
nic,2013,12.68718
nic,2014,15.75219
nic,2015,19.11528
nic,2016,17.81127
nic,2017,18.14286
nic,2018,17.97573
nic,2019,18.81346
nld,1990,15.03871
nld,1991,14.51713
nld,1992,14.13621
nld,1993,13.67761
nld,1994,14.89468
nld,1995,16.18796
nld,1996,16.38703
nld,1997,17.11261
nld,1998,15.446
nld,1999,16.33969
nld,2000,16.72116
nld,2001,14.51197
nld,2002,13.25933
nld,2003,13.96696
nld,2004,14.11129
nld,2005,13.2596
nld,2006,15.45902
nld,2007,15.56649
nld,2008,13.97619
nld,2009,12.64523
nld,2010,13.50726
nld,2011,14.90403
nld,2012,15.41946
nld,2013,13.94852
nld,2014,13.63034
nld,2015,15.56507
nld,2016,15.98954
nld,2017,18.3623
nld,2018,18.59638
nld,2019,18.21931
nor,1990,8.38554
nor,1991,9.64189
nor,1992,8.64769
nor,1993,9.86267
nor,1994,11.3005
nor,1995,13.01689
nor,1996,13.09177
nor,1997,16.26935
nor,1998,15.78151
nor,1999,15.07884
nor,2000,17.08949
nor,2001,18.76474
nor,2002,16.01739
nor,2003,15.40428
nor,2004,17.87791
nor,2005,21.87558
nor,2006,23.03509
nor,2007,23.23896
nor,2008,23.32825
nor,2009,18.25788
nor,2010,19.22191
nor,2011,19.58055
nor,2012,21.60727
nor,2013,21.62554
nor,2014,21.76292
nor,2015,19.08422
nor,2016,17.16795
nor,2017,17.19661
nor,2018,18.0396
nor,2019,15.4809
npl,1990,2.44913
npl,1991,4.46748
npl,1992,8.51562
npl,1993,10.83904
npl,1994,8.99087
npl,1995,15.2942
npl,1996,16.30615
npl,1997,14.97446
npl,1998,15.0796
npl,1999,14.47841
npl,2000,15.82862
npl,2001,13.15943
npl,2002,19.72932
npl,2003,20.46731
npl,2004,22.85383
npl,2005,25.73201
npl,2006,24.48883
npl,2007,25.86364
npl,2008,31.99257
npl,2009,33.3257
npl,2010,32.28546
npl,2011,34.15965
npl,2012,35.05446
npl,2013,38.32818
npl,2014,40.7956
npl,2015,40.23504
npl,2016,33.53412
npl,2017,40.60028
npl,2018,41.89904
npl,2019,41.90678
nzl,2000,10.07677
nzl,2001,12.73282
nzl,2002,12.35024
nzl,2003,13.65764
nzl,2004,12.39368
nzl,2005,9.4674
nzl,2006,7.7751
nzl,2007,9.27914
nzl,2008,4.03748
nzl,2009,7.48648
nzl,2010,8.12604
nzl,2011,8.67105
nzl,2012,8.92305
nzl,2013,12.01448
nzl,2014,12.01943
nzl,2015,12.97782
nzl,2016,13.29766
nzl,2017,13.84414
nzl,2018,13.63969
omn,1990,-25.41399
omn,1991,-21.63046
omn,1992,-22.35977
omn,1993,-26.61697
omn,1994,-22.90264
omn,1995,-24.94332
omn,1996,-22.70242
omn,1997,-18.5167
omn,1998,-17.38322
omn,1999,-16.36534
omn,2000,-11.53413
omn,2001,-10.98271
omn,2002,-5.34955
omn,2003,-5.72013
omn,2004,-7.0282
omn,2005,-2.97954
omn,2006,2.99197
omn,2007,2.10995
omn,2008,10.91147
omn,2009,-8.6446
omn,2010,-5.52263
omn,2011,-13.76564
omn,2012,-10.69131
omn,2013,-11.92604
omn,2014,-15.56412
omn,2015,-17.30683
omn,2016,-19.19454
omn,2017,-17.01157
omn,2018,-12.21731
omn,2019,-16.28273
pak,1990,3.14762
pak,1991,7.39942
pak,1992,6.89112
pak,1993,1.55162
pak,1994,4.86922
pak,1995,3.27091
pak,1996,1.40886
pak,1997,1.64898
pak,1998,2.97621
pak,1999,2.4591
pak,2000,4.75389
pak,2001,6.33583
pak,2002,6.89054
pak,2003,7.84655
pak,2004,8.98414
pak,2005,6.59405
pak,2006,4.43408
pak,2007,4.11574
pak,2008,0.24493
pak,2009,3.85135
pak,2010,4.51963
pak,2011,4.76012
pak,2012,3.66853
pak,2013,5.03729
pak,2014,5.87051
pak,2015,7.20044
pak,2016,6.53058
pak,2017,4.52889
pak,2018,3.29477
pak,2019,3.22851
pan,1990,12.49672
pan,1991,7.39167
pan,1992,14.91878
pan,1993,16.96936
pan,1994,19.79918
pan,1995,20.34048
pan,1996,21.07134
pan,1997,21.44512
pan,1998,17.64355
pan,1999,15.09589
pan,2000,18.69699
pan,2001,15.41396
pan,2002,13.94917
pan,2003,14.55869
pan,2004,11.44558
pan,2005,13.07785
pan,2006,15.32026
pan,2007,22.5814
pan,2008,25.31985
pan,2009,24.78705
pan,2010,20.00268
pan,2011,24.97741
pan,2012,27.80124
pan,2013,28.55676
pan,2014,26.07458
pan,2015,29.41191
pan,2016,27.24826
pan,2017,28.41938
pan,2018,24.89624
pan,2019,24.37926
per,1992,5.36683
per,1993,6.11654
per,1994,9.82519
per,1995,9.14598
per,1996,9.2366
per,1997,11.2967
per,1998,10.86804
per,1999,10.14337
per,2000,8.51204
per,2001,8.66525
per,2002,9.42611
per,2003,9.59629
per,2004,9.14353
per,2005,11.30768
per,2006,12.28585
per,2007,13.56264
per,2008,13.27609
per,2009,12.25256
per,2010,13.7463
per,2011,14.36607
per,2012,13.44895
per,2013,13.92563
per,2014,13.28999
per,2015,12.40657
per,2016,10.87754
per,2017,9.9222
per,2018,9.59863
per,2019,11.64675
phl,1990,9.80605
phl,1991,9.20831
phl,1992,8.61845
phl,1993,7.09173
phl,1994,9.46159
phl,1995,9.18124
phl,1996,10.33264
phl,1997,12.1058
phl,1998,18.20832
phl,1999,24.42305
phl,2000,22.91588
phl,2001,23.33264
phl,2002,23.96477
phl,2003,23.95309
phl,2004,21.71009
phl,2005,22.80282
phl,2006,22.38873
phl,2007,20.90875
phl,2008,21.52182
phl,2009,23.22174
phl,2010,24.41573
phl,2011,21.90921
phl,2012,21.67458
phl,2013,22.85213
phl,2014,23.47637
phl,2015,22.96311
phl,2016,22.80172
phl,2017,23.13616
phl,2018,21.47813
phl,2019,19.09865
png,1990,0.63352
png,1991,6.19411
png,1992,3.37075
png,1993,6.83672
png,1994,11.51788
png,1995,14.61517
png,1996,10.47919
png,1997,4.11488
png,1998,8.29372
png,1999,5.24686
png,2000,14.34217
png,2001,14.39881
png,2002,6.78268
png,2003,15.9163
png,2004,9.22736
pol,1995,6.6169
pol,1996,8.19936
pol,1997,8.04073
pol,1998,7.92893
pol,1999,6.42709
pol,2000,5.44337
pol,2001,4.35783
pol,2002,2.85777
pol,2003,3.55348
pol,2004,2.52182
pol,2005,5.73206
pol,2006,6.03846
pol,2007,7.83823
pol,2008,8.40574
pol,2009,7.20503
pol,2010,7.06969
pol,2011,8.71801
pol,2012,8.11587
pol,2013,8.29513
pol,2014,8.99335
pol,2015,10.41746
pol,2016,9.60916
pol,2017,10.25676
pol,2018,10.27428
pol,2019,11.01257
prt,1990,16.0067
prt,1991,14.21884
prt,1992,15.00288
prt,1993,12.6079
prt,1994,11.18709
prt,1995,12.65998
prt,1996,10.20477
prt,1997,11.29412
prt,1998,11.951
prt,1999,9.28325
prt,2000,6.72059
prt,2001,6.82602
prt,2002,5.78427
prt,2003,4.78388
prt,2004,3.71197
prt,2005,1.72687
prt,2006,0.67411
prt,2007,1.67836
prt,2008,-1.19477
prt,2009,-1.36635
prt,2010,-1.83177
prt,2011,0.12195
prt,2012,-0.47297
prt,2013,2.64103
prt,2014,1.81356
prt,2015,2.20995
prt,2016,3.00854
prt,2017,4.77811
prt,2018,4.82958
prt,2019,5.33583
pry,1995,15.42735
pry,1996,16.703
pry,1997,11.72366
pry,1998,15.78387
pry,1999,13.71326
pry,2000,7.13351
pry,2001,10.57075
pry,2002,23.09919
pry,2003,18.31605
pry,2004,16.38034
pry,2005,16.0293
pry,2006,18.67867
pry,2007,20.45996
pry,2008,17.07136
pry,2009,15.21784
pry,2010,18.6048
pry,2011,20.63646
pry,2012,15.16652
pry,2013,19.99203
pry,2014,19.09442
pry,2015,18.46135
pry,2016,20.69167
pry,2017,21.60722
pry,2018,19.647
pry,2019,17.65866
qat,2011,32.1741
qat,2012,33.75975
qat,2013,32.52869
qat,2014,31.07881
qat,2015,23.12276
qat,2016,21.18952
qat,2017,23.00096
qat,2018,25.70452
qat,2019,21.05227
rou,1990,-11.59632
rou,1991,-5.96172
rou,1992,-7.8893
rou,1993,-6.45771
rou,1994,-5.87181
rou,1995,-10.02385
rou,1996,-14.24947
rou,1997,-12.19431
rou,1998,-12.49898
rou,1999,-12.70723
rou,2000,-8.16241
rou,2001,-6.85265
rou,2002,-6.66092
rou,2003,-7.14372
rou,2004,-4.84986
rou,2005,-4.30437
rou,2006,0.05532
rou,2007,1.45629
rou,2008,8.24727
rou,2009,7.6483
rou,2010,4.99031
rou,2011,4.17887
rou,2012,3.24991
rou,2013,6.4839
rou,2014,6.71321
rou,2015,7.21526
rou,2016,4.72878
rou,2017,3.87128
rou,2018,1.65977
rou,2019,5.53685
rus,1994,-22.78058
rus,1995,-25.52042
rus,1996,-15.56386
rus,1997,-16.23639
rus,1998,-19.45455
rus,1999,-7.04145
rus,2000,2.94528
rus,2001,1.70436
rus,2002,-0.32805
rus,2003,1.03791
rus,2004,6.40328
rus,2005,7.9019
rus,2006,10.08727
rus,2007,13.35201
rus,2008,12.05923
rus,2009,1.96601
rus,2010,8.67431
rus,2011,11.38544
rus,2012,9.99331
rus,2013,7.17512
rus,2014,6.70656
rus,2015,7.75664
rus,2016,5.71082
rus,2017,6.95895
rus,2018,9.68187
rus,2019,8.01184
rwa,2010,-1.87581
rwa,2011,1.4722
rwa,2012,-2.12494
rwa,2013,0.90844
rwa,2014,-4.12331
rwa,2015,-6.31605
rwa,2016,-5.15262
rwa,2017,-1.19271
rwa,2018,-2.51147
rwa,2019,0.8491
sau,1990,-6.1468
sau,1991,-12.21691
sau,1992,-2.04313
sau,1993,-3.55487
sau,1994,-3.48674
sau,1995,0.93968
sau,1996,1.66075
sau,1997,3.87943
sau,1998,1.81518
sau,1999,11.04767
sau,2000,12.39584
sau,2001,11.44249
sau,2002,14.53924
sau,2003,17.47035
sau,2004,22.46151
sau,2005,27.10823
sau,2006,27.81457
sau,2007,29.98575
sau,2008,31.3797
sau,2009,21.10424
sau,2010,26.14371
sau,2011,31.27391
sau,2012,29.42865
sau,2013,25.30924
sau,2014,20.46232
sau,2015,8.29048
sau,2016,12.6488
sau,2017,15.22403
sau,2018,17.40176
sau,2019,19.14583
sdn,2011,4.51013
sdn,2012,13.34653
sdn,2013,14.0116
sdn,2014,19.6829
sdn,2015,15.48286
sdn,2016,15.33438
sdn,2017,18.67296
sdn,2018,24.13923
sdn,2019,37.34066
sen,1990,-0.95422
sen,1991,-1.21255
sen,1992,-1.66995
sen,1993,-5.90215
sen,1994,-3.26422
sen,1995,-1.74733
sen,1996,-2.71684
sen,1997,-0.61946
sen,1998,-0.52222
sen,1999,0.63382
sen,2000,1.77867
sen,2001,1.83994
sen,2002,-0.47246
sen,2003,4.61239
sen,2004,4.16825
sen,2005,5.67444
sen,2006,4.36178
sen,2007,4.49396
sen,2008,5.70341
sen,2009,5.9075
sen,2010,7.33081
sen,2011,3.93777
sen,2012,5.98687
sen,2013,6.58256
sen,2014,10.00463
sen,2015,11.59015
sen,2016,12.26723
sen,2017,14.60256
sen,2018,14.83526
sgp,1990,30.75696
sgp,1991,32.40869
sgp,1992,34.28066
sgp,1993,31.68634
sgp,1994,35.75126
sgp,1995,39.16336
sgp,1996,38.07701
sgp,1997,40.64298
sgp,1998,38.1239
sgp,1999,34.98219
sgp,2000,33.72625
sgp,2001,26.3132
sgp,2002,24.38629
sgp,2003,25.45456
sgp,2004,28.27238
sgp,2005,31.65942
sgp,2006,36.72533
sgp,2007,39.64575
sgp,2008,32.60211
sgp,2009,31.65362
sgp,2010,39.85756
sgp,2011,39.04129
sgp,2012,37.51875
sgp,2013,35.40843
sgp,2014,36.51437
sgp,2015,33.00702
sgp,2016,33.62682
sgp,2017,34.93182
sgp,2018,33.44627
sgp,2019,31.0127
slb,1997,-51.73246
slb,1998,-33.5598
slb,1999,-18.42569
slb,2000,-40.92802
slb,2001,-41.95675
slb,2002,-30.83327
slb,2003,7.75519
slb,2004,4.11998
slb,2005,-0.86561
slb,2006,8.26199
sle,1990,-9.00947
sle,1991,-3.79482
sle,1992,-15.43567
sle,1993,-10.61443
sle,1994,-5.39968
sle,1995,-14.92444
sle,1996,-8.8411
sle,1997,-15.57447
sle,1998,-12.80259
sle,1999,-11.21662
sle,2000,-20.23496
sle,2001,-11.13074
sle,2002,-7.31171
sle,2003,-7.21949
sle,2004,-5.92203
sle,2005,-2.95979
sle,2006,-4.76666
sle,2007,0.70839
sle,2008,-0.17547
sle,2009,-2.59298
sle,2010,10.70269
sle,2011,-9.78728
sle,2012,0.10739
sle,2013,-21.42748
sle,2014,6.66248
sle,2015,-11.43558
sle,2016,-27.83781
sle,2017,-13.24714
sle,2018,-21.34981
sle,2019,-13.80333
slv,1990,6.99778
slv,1991,7.48127
slv,1992,12.36243
slv,1993,14.39324
slv,1994,16.75868
slv,1995,14.3917
slv,1996,9.79253
slv,1997,10.59834
slv,1998,14.28948
slv,1999,11.85875
slv,2000,10.77521
slv,2001,13.06466
slv,2002,10.20051
slv,2003,9.1222
slv,2004,9.21638
slv,2005,10.75459
slv,2006,10.90655
slv,2007,6.42321
slv,2008,4.18144
slv,2009,4.18387
slv,2010,5.29623
slv,2011,4.88288
slv,2012,3.66061
slv,2013,0.7206
slv,2014,2.11009
slv,2015,2.58783
slv,2016,3.46441
slv,2017,4.11854
slv,2018,3.69339
slv,2019,5.36594
srb,2007,-5.0592
srb,2008,-5.87597
srb,2009,-0.37878
srb,2010,-1.71756
srb,2011,-3.57021
srb,2012,-5.48267
srb,2013,-2.15733
srb,2014,-2.65368
srb,2015,-0.52593
srb,2016,-0.90781
srb,2017,-1.97791
srb,2018,1.66402
srb,2019,1.14341
ssd,2014,-12.42978
ssd,2015,-10.29861
sur,2006,28.21063
sur,2007,36.02325
sur,2008,30.09435
sur,2009,34.73905
sur,2010,24.24736
svk,1995,-5.10123
svk,1996,-2.65278
svk,1997,0.83944
svk,1998,1.67471
svk,1999,1.3936
svk,2000,-3.0246
svk,2001,-2.1997
svk,2002,-0.43954
svk,2003,-2.13718
svk,2004,0.67684
svk,2005,4.39986
svk,2006,5.42312
svk,2007,9.19024
svk,2008,7.86229
svk,2009,1.33822
svk,2010,4.62421
svk,2011,5.99207
svk,2012,7.95359
svk,2013,8.46055
svk,2014,8.97588
svk,2015,8.94717
svk,2016,6.86576
svk,2017,6.94118
svk,2018,8.05155
svk,2019,6.76455
svn,1995,9.82272
svn,1996,10.02188
svn,1997,11.04967
svn,1998,11.18061
svn,1999,10.97386
svn,2000,9.70627
svn,2001,10.55212
svn,2002,10.88991
svn,2003,10.74393
svn,2004,11.07672
svn,2005,11.72415
svn,2006,13.95436
svn,2007,14.8712
svn,2008,13.50307
svn,2009,7.26025
svn,2010,6.2217
svn,2011,5.78372
svn,2012,3.54345
svn,2013,4.57924
svn,2014,7.50913
svn,2015,6.13673
svn,2016,6.72694
svn,2017,10.81281
svn,2018,12.10765
svn,2019,11.65702
swe,1990,15.25987
swe,1991,12.5512
swe,1992,9.1511
swe,1993,6.46678
swe,1994,13.49144
swe,1995,16.75789
swe,1996,16.52004
swe,1997,16.4928
swe,1998,16.43465
swe,1999,16.85909
swe,2000,17.57986
swe,2001,17.20549
swe,2002,16.03112
swe,2003,17.56594
swe,2004,18.36347
swe,2005,18.44893
swe,2006,20.63551
swe,2007,21.7564
swe,2008,20.66184
swe,2009,15.46902
swe,2010,17.57707
swe,2011,17.77176
swe,2012,17.16483
swe,2013,16.91169
swe,2014,17.17847
swe,2015,17.4924
swe,2016,17.29192
swe,2017,18.23879
swe,2018,17.92343
swe,2019,18.58049
swz,1990,5.41005
swz,1991,4.74879
swz,1992,4.31984
swz,1993,1.45783
swz,1994,3.98417
swz,1995,1.55099
swz,1996,0.01705
swz,1997,2.54128
swz,1998,0.87903
swz,1999,-0.51223
swz,2000,8.14517
swz,2001,12.58132
swz,2002,9.69442
swz,2003,9.07414
swz,2004,6.98164
swz,2005,11.81662
swz,2006,8.61179
swz,2007,10.82761
swz,2008,3.25579
swz,2009,-0.59276
swz,2010,-1.27393
swz,2011,-5.29998
swz,2012,8.47312
swz,2013,12.97852
swz,2014,13.65546
swz,2015,12.5453
swz,2016,8.76679
swz,2017,6.13227
swz,2018,6.14966
swz,2019,6.1244
tcd,1990,-6.92805
tcd,1991,-1.21415
tcd,1992,-1.00503
tcd,1993,-4.46639
tcd,1994,4.59496
tgo,1990,9.48816
tgo,1991,1.99151
tgo,1992,-1.55772
tgo,1993,-13.25264
tgo,1994,-2.76955
tgo,1995,-1.14303
tgo,1996,-2.89917
tgo,1997,-8.08312
tgo,1998,-8.3401
tgo,1999,-5.92135
tgo,2000,1.74002
tgo,2001,0.44205
tgo,2002,4.60284
tgo,2003,4.26331
tgo,2004,6.6822
tgo,2005,0.92996
tgo,2006,2.48224
tgo,2007,-3.22036
tgo,2008,-3.22596
tgo,2009,-1.5574
tgo,2010,-1.93568
tgo,2011,-5.18443
tgo,2012,-11.61669
tgo,2013,-5.24442
tgo,2014,-1.34066
tgo,2015,2.80537
tgo,2016,4.40274
tgo,2017,5.16125
tgo,2018,9.5723
tha,1990,21.73056
tha,1991,23.0842
tha,1992,22.44329
tha,1993,25.22716
tha,1994,24.24806
tha,1995,23.41211
tha,1996,21.56816
tha,1997,16.87263
tha,1998,13.12952
tha,1999,13.40853
tha,2000,12.69202
tha,2001,9.41808
tha,2002,11.22244
tha,2003,11.73479
tha,2004,12.30754
tha,2005,12.49617
tha,2006,14.77489
tha,2007,17.16434
tha,2008,13.97747
tha,2009,13.19784
tha,2010,14.02051
tha,2011,15.70041
tha,2012,12.71161
tha,2013,10.67991
tha,2014,10.02649
tha,2015,10.83171
tha,2016,13.36542
tha,2017,15.33774
tha,2018,14.71204
tha,2019,14.7642
tjk,2004,-7.31656
tjk,2005,0.52233
tjk,2006,19.91985
tjk,2007,6.99969
tjk,2008,11.63177
tjk,2009,6.69545
tjk,2010,-4.15575
tjk,2011,-2.75247
tjk,2012,-3.81648
tjk,2013,-5.81628
tjk,2014,1.98691
tjk,2015,2.07384
tjk,2016,10.2128
tjk,2017,15.83444
tls,2015,-2.19093
tls,2016,-14.21353
tls,2017,-15.24295
tls,2018,-35.933
tls,2019,-9.45513
ton,1990,21.4033
ton,1991,5.02148
ton,1992,16.92982
ton,1993,17.16708
ton,1994,9.17387
ton,2001,12.44871
ton,2002,12.23405
ton,2003,8.3016
ton,2004,9.75347
ton,2005,5.45637
ton,2006,8.58388
ton,2007,4.41377
ton,2008,1.92349
ton,2009,0.99851
ton,2010,4.003
ton,2011,6.93668
ton,2012,8.74706
tun,1990,13.09606
tun,1991,13.16029
tun,1992,5.77473
tun,1993,3.33056
tun,1994,5.81921
tun,1995,4.46974
tun,1996,6.7815
tun,1997,7.38988
tun,1998,8.65614
tun,1999,8.76243
tun,2000,7.09863
tun,2001,8.6517
tun,2002,5.96852
tun,2003,7.10527
tun,2004,7.72896
tun,2005,5.82096
tun,2006,5.99381
tun,2007,5.40968
tun,2008,2.86707
tun,2009,5.16006
tun,2010,4.82746
tun,2011,-1.24994
tun,2012,-1.80163
tun,2013,-1.03825
tun,2014,2.82179
tun,2015,3.75337
tun,2016,4.99066
tun,2017,6.40814
tun,2018,7.66036
tun,2019,8.20205
tur,1990,6.59032
tur,1991,3.32278
tur,1992,3.62001
tur,1993,5.01254
tur,1994,2.89771
tur,1995,4.15847
tur,1996,6.85701
tur,1997,5.77328
tur,1998,11.61311
tur,1999,6.35576
tur,2000,5.99598
tur,2001,4.28465
tur,2002,4.92164
tur,2003,4.52154
tur,2004,7.44849
tur,2005,9.33503
tur,2006,10.40277
tur,2007,9.96308
tur,2008,10.93501
tur,2009,7.4612
tur,2010,8.80649
tur,2011,10.80283
tur,2012,11.21482
tur,2013,12.207
tur,2014,12.6413
tur,2015,12.73088
tur,2016,12.00147
tur,2017,12.75873
tur,2018,15.48465
tur,2019,12.48645
tza,1990,-4.39161
tza,1991,-6.84748
tza,1992,-4.70961
tza,1993,-7.39088
tza,1994,-8.74711
tza,1995,-2.13045
tza,1996,-0.52783
tza,1997,-0.08727
tza,1998,8.02724
tza,1999,4.86279
tza,2000,7.03592
tza,2001,7.035
tza,2002,10.1779
tza,2003,12.3667
tza,2004,15.61123
tza,2005,15.93139
tza,2006,17.9705
tza,2007,17.16916
tza,2008,20.9795
tza,2009,20.47608
tza,2010,15.29893
tza,2011,11.35813
tza,2012,15.26542
tza,2013,16.60212
tza,2014,17.85483
tza,2015,15.46538
tza,2016,18.19013
tza,2017,20.89639
uga,1990,-17.47865
uga,1991,-18.95525
uga,1992,-17.5616
uga,1993,-9.04885
uga,1994,-5.30552
uga,1995,-9.83979
uga,1996,-2.64125
uga,1997,1.21137
uga,1998,-4.0026
uga,1999,-1.21055
uga,2000,-3.95576
uga,2001,-3.88889
uga,2002,-2.91496
uga,2003,-7.49617
uga,2004,1.25783
uga,2005,2.37999
uga,2006,-0.88958
uga,2007,-4.99755
uga,2008,-0.65884
uga,2009,0.0779
uga,2010,-0.15627
uga,2011,-4.89331
uga,2012,-7.71043
uga,2013,-2.75666
uga,2014,1.55765
uga,2015,-5.78519
uga,2016,0.6222
uga,2017,2.42226
uga,2018,5.79235
uga,2019,8.91252
ukr,1995,-6.52333
ukr,1996,-9.54734
ukr,1999,-13.10069
ukr,2000,-10.09583
ukr,2001,-4.65035
ukr,2002,-0.6889
ukr,2003,-0.38408
ukr,2004,8.46272
ukr,2007,10.72315
ukr,2014,-3.91952
ukr,2015,1.94647
ukr,2016,3.06104
ukr,2017,3.19445
ukr,2018,1.2125
ukr,2019,-1.27325
ury,1990,7.87127
ury,1991,9.44933
ury,1992,7.47833
ury,1993,7.7374
ury,1994,7.32995
ury,1995,7.19889
ury,1996,7.32056
ury,1997,6.90312
ury,1998,7.14931
ury,1999,4.80572
ury,2000,4.22043
ury,2001,4.72165
ury,2002,8.53874
ury,2003,7.77316
ury,2004,9.60753
ury,2005,10.9013
ury,2006,9.59777
ury,2007,10.43055
ury,2008,9.09423
ury,2009,11.43554
ury,2010,10.6664
ury,2011,11.8693
ury,2012,7.26237
ury,2013,9.33832
ury,2014,7.86662
ury,2015,9.45922
ury,2016,9.21295
ury,2017,7.07433
ury,2018,6.5528
ury,2019,8.13144
usa,1990,6.19759
usa,1991,6.35116
usa,1992,6.45198
usa,1993,5.55508
usa,1994,6.83095
usa,1995,7.24401
usa,1996,8.09272
usa,1997,9.54644
usa,1998,9.75312
usa,1999,9.16969
usa,2000,8.71652
usa,2001,7.56688
usa,2002,6.47585
usa,2003,5.73012
usa,2004,5.69869
usa,2005,5.64674
usa,2006,6.81921
usa,2007,4.89724
usa,2008,1.90219
usa,2009,0.84205
usa,2010,2.97791
usa,2011,4.11477
usa,2012,6.0239
usa,2013,6.25019
usa,2014,7.30661
usa,2015,7.53939
usa,2016,6.0064
