geo,time,ne_con_prvt_pc_kd_zg
pri,1994,4.03908
pri,1995,-12.63889
pri,1996,25.18853
pri,1997,4.80881
pri,1998,3.82092
pri,1999,4.87506
pri,2000,2.76256
pri,2001,0.77682
pri,2002,2.42841
pri,2003,3.65561
pri,2004,8.47803
pri,2005,2.86847
pri,2006,1.44849
pri,2007,1.94476
pri,2008,-0.58572
pri,2009,-2.33801
pri,2010,1.96219
pri,2011,2.7021
pri,2012,3.66039
pri,2013,2.8605
pri,2014,-1.52208
pri,2015,-0.89178
pri,2016,-0.94109
pri,2017,1.60874
pri,2018,3.63961
pri,2019,3.80324
pri,2020,-9.39049
prt,1971,13.15966
prt,1972,4.18775
prt,1973,11.98817
prt,1974,8.21896
prt,1975,-4.58096
prt,1976,0.59757
prt,1977,-0.46258
prt,1978,-3.0894
prt,1979,-0.95354
prt,1980,2.9069
prt,1981,1.87141
prt,1982,1.67277
prt,1983,-1.69268
prt,1984,-3.37195
prt,1985,0.36581
prt,1986,5.54136
prt,1987,5.31455
prt,1988,6.93718
prt,1989,3.09351
prt,1990,6.67107
prt,1991,4.46996
prt,1992,4.81811
prt,1993,0.97826
prt,1994,0.75385
prt,1995,0.24845
prt,1996,3.12864
prt,1997,2.94079
prt,1998,4.25656
prt,1999,4.67159
prt,2000,2.96111
prt,2001,0.18094
prt,2002,0.72973
prt,2003,-0.69252
prt,2004,2.31138
prt,2005,1.38838
prt,2006,1.3339
prt,2007,2.30828
prt,2008,1.2255
prt,2009,-2.40506
prt,2010,2.30861
prt,2011,-3.51784
prt,2012,-4.93387
prt,2013,-0.49813
prt,2014,2.93425
prt,2015,2.46156
prt,2016,2.88369
prt,2017,2.3502
prt,2018,2.77968
prt,2019,2.58269
prt,2020,-6.00383
pry,1963,2.66274
pry,1964,0.35651
pry,1965,-0.68011
pry,1966,-4.29213
pry,1967,6.64801
pry,1968,0.79203
pry,1969,0.69742
pry,1970,2.93783
pry,1971,3.42097
pry,1972,2.04408
pry,1973,0.07303
pry,1974,8.34665
pry,1975,6.90672
pry,1976,1.83685
pry,1977,9.97853
pry,1978,3.42402
pry,1979,-1.38156
pry,1980,11.83862
pry,1981,6.26856
pry,1982,2.8232
pry,1983,-3.72079
pry,1984,1.51677
pry,1985,-0.52682
pry,1986,-0.7453
pry,1987,3.94563
pry,1988,-0.31202
pry,1989,-3.49795
pry,1990,8.36966
pry,1991,-1.11568
pry,1992,0.71396
pry,1993,0.89683
pry,1994,3.37718
pry,1995,0.92963
pry,1996,-1.77982
pry,1997,0.68272
pry,1998,-2.62388
pry,1999,-3.45381
pry,2000,-3.45841
pry,2001,3.45959
pry,2002,-4.61665
pry,2003,5.88064
pry,2004,2.92338
pry,2005,-0.705
pry,2006,2.4311
pry,2007,3.50154
pry,2008,4.44857
pry,2009,-0.41137
pry,2010,7.77333
pry,2011,3.41686
pry,2012,1.90161
pry,2013,3.21569
pry,2014,4.7926
pry,2015,0.65481
pry,2016,2.299
pry,2017,3.42793
pry,2018,3.04549
pry,2019,0.48397
pry,2020,-6.22669
pse,1995,2.98279
pse,1996,-6.24007
pse,1997,7.84659
pse,1998,7.51052
pse,1999,3.71085
pse,2000,-10.40059
pse,2001,-7.22935
pse,2002,-11.40052
pse,2003,12.04801
pse,2004,15.85085
pse,2005,9.17043
pse,2006,-6.64457
pse,2007,2.4617
pse,2008,1.61913
pse,2009,3.11468
pse,2010,-0.45348
pse,2011,6.30725
pse,2012,6.98583
pse,2013,-4.03366
pse,2014,-0.6898
pse,2015,1.18873
pse,2016,7.44494
pse,2017,-3.04334
pse,2018,-1.4129
pse,2019,1.51799
pse,2020,-14.60393
rou,1991,-11.02058
rou,1992,-4.7289
rou,1993,1.3815
rou,1994,3.94079
rou,1995,11.97803
rou,1996,7.86688
rou,1997,-4.3163
rou,1998,6.19609
rou,1999,-4.04462
rou,2000,1.67718
rou,2001,9.85875
rou,2002,9.07382
rou,2003,9.16458
rou,2004,16.50221
rou,2005,11.91442
rou,2006,10.86167
rou,2007,15.53565
rou,2008,10.52894
rou,2009,-5.56767
rou,2010,-4.42196
rou,2011,1.55977
rou,2012,2.37055
rou,2013,0.79612
rou,2014,4.51676
rou,2015,6.44827
rou,2016,8.62539
rou,2017,11.39728
rou,2018,8.30456
rou,2019,4.61716
rou,2020,-4.73091
rus,1997,4.98998
rus,1998,-3.12273
rus,1999,-2.5527
rus,2000,7.57098
rus,2001,9.73627
rus,2002,8.78385
rus,2003,7.99095
rus,2004,12.37968
rus,2005,12.03926
rus,2006,12.37159
rus,2007,14.35207
rus,2008,10.51474
rus,2009,-5.15732
rus,2010,5.39479
rus,2011,6.61037
rus,2012,7.34462
rus,2013,4.86223
rus,2014,0.26451
rus,2015,-9.62546
rus,2016,-2.71588
rus,2017,3.58391
rus,2018,4.22909
rus,2019,3.18969
rus,2020,-8.36276
rwa,1961,-6.15479
rwa,1962,13.79006
rwa,1963,-8.20493
rwa,1964,-20.37224
rwa,1965,3.85022
rwa,1966,6.85848
rwa,1967,6.03687
rwa,1968,5.60976
rwa,1969,9.63724
rwa,1970,-0.34183
rwa,1971,-2.58795
rwa,1972,-7.72255
rwa,1973,-5.5866
rwa,1974,1.00791
rwa,1975,-13.48203
rwa,1976,13.74617
rwa,1977,1.61159
rwa,1978,8.98517
rwa,1979,12.91856
rwa,1980,4.61933
rwa,1981,-1.69252
rwa,1982,-5.87627
rwa,1983,10.99575
rwa,1984,-16.53422
rwa,1985,-6.14144
rwa,1986,7.39953
rwa,1987,-9.76294
rwa,1988,5.6368
rwa,1989,-2.03132
rwa,1990,-1.35799
rwa,1991,14.45863
rwa,1992,7.01224
rwa,1993,1.80476
rwa,1994,-17.24874
rwa,1995,3.33639
rwa,1996,4.66319
rwa,1997,2.89984
rwa,1998,4.89962
rwa,1999,7.76725
rwa,2000,5.73524
rwa,2001,0.62303
rwa,2002,10.97211
rwa,2003,-5.93389
rwa,2004,5.21838
rwa,2005,6.73715
rwa,2006,7.73202
rwa,2007,-0.01799
rwa,2008,4.9813
rwa,2009,7.01361
rwa,2010,2.85911
rwa,2011,6.29346
rwa,2012,3.97694
rwa,2013,1.63996
rwa,2014,3.81741
rwa,2015,9.20726
rwa,2016,1.52222
rwa,2017,-3.21938
rwa,2018,8.36444
rwa,2019,2.82624
rwa,2020,-7.3923
sau,2001,-1.08099
sau,2002,-0.56271
sau,2003,1.47832
sau,2004,3.65442
sau,2005,6.89954
sau,2006,7.89786
sau,2007,9.99808
sau,2008,9.12205
sau,2009,5.88181
sau,2010,0.8613
sau,2011,-1.32178
sau,2012,8.27135
sau,2013,0.13402
sau,2014,3.16502
sau,2015,4.06548
sau,2016,-1.33932
sau,2017,1.17833
sau,2018,0.08216
sau,2019,2.73704
sau,2020,-7.83658
sdn,1961,-6.22828
sdn,1962,0.78389
sdn,1963,-4.19989
sdn,1964,-2.32526
sdn,1965,3.71553
sdn,1966,-14.70369
sdn,1967,-7.42352
sdn,1968,-2.53992
sdn,1969,-7.36101
sdn,1970,3.53367
sdn,1971,5.38603
sdn,1972,-10.03303
sdn,1973,-4.81301
sdn,1974,19.28783
sdn,1975,13.44405
sdn,1976,14.39575
sdn,1977,11.59681
sdn,1978,-6.08199
sdn,1979,-10.01376
sdn,1980,0.25724
sdn,1981,6.57611
sdn,1982,7.99954
sdn,1983,1.1657
sdn,1984,-4.64028
sdn,1985,-10.50933
sdn,1986,-13.52823
sdn,1987,-3.6023
sdn,1988,2.53463
sdn,1989,1.30426
sdn,1990,3.07851
sdn,1991,3.6068
sdn,1992,3.21916
sdn,1993,3.75676
sdn,1994,0.71979
sdn,1995,-2.31685
sdn,1996,0.80654
sdn,1997,2.86245
sdn,1998,1.54355
sdn,1999,1.1062
sdn,2000,-6.60115
sdn,2001,6.9301
sdn,2002,-0.82128
sdn,2003,1.63176
sdn,2004,10.43589
sdn,2005,3.19945
sdn,2006,4.60425
sdn,2007,-0.17918
sdn,2008,-1.1468
sdn,2009,0.28969
sdn,2010,4.94098
sdn,2011,-10.13415
sdn,2012,6.14215
sdn,2013,2.80395
sdn,2014,7.37843
sdn,2015,1.62692
sdn,2016,2.51123
sdn,2017,-0.54824
sdn,2018,-4.80477
sdn,2019,-3.2418
sdn,2020,-5.68238
sen,1961,-0.76917
sen,1962,-1.66519
sen,1963,3.62394
sen,1964,0.61628
sen,1965,-6.50797
sen,1966,0.4397
sen,1967,-2.031
sen,1968,0.66866
sen,1969,-13.15203
sen,1970,4.04758
sen,1971,-2.11327
sen,1972,-3.75235
sen,1973,-3.52848
sen,1974,0.31114
sen,1975,5.88077
sen,1976,7.44916
sen,1977,-1.61052
sen,1978,-1.35393
sen,1979,3.47359
sen,1980,-0.91875
sen,1981,-4.48079
sen,1982,7.48943
sen,1983,-4.19996
sen,1984,1.32347
sen,1985,-2.37844
sen,1986,7.58495
sen,1987,0.60274
sen,1988,0.13319
sen,1989,0.11375
sen,1990,-3.24249
sen,1991,-0.80254
sen,1992,-0.37356
sen,1993,2.17525
sen,1994,-7.08911
sen,1995,0.41145
sen,1996,0.08398
sen,1997,-1.16037
sen,1998,5.25753
sen,1999,8.30485
sen,2000,0.9096
sen,2001,3.39641
sen,2002,-1.21784
sen,2003,2.60402
sen,2004,-0.15217
sen,2005,0.81575
sen,2006,2.19851
sen,2007,0.89905
sen,2008,1.08687
sen,2009,0.49005
sen,2010,-0.56815
sen,2011,-2.02072
sen,2012,0.03221
sen,2013,0.24717
sen,2014,2.34057
sen,2015,1.54809
sen,2016,2.37535
sen,2017,1.98425
sen,2018,1.87514
sen,2019,0.59812
sen,2020,-1.25963
sgp,1961,5.95737
sgp,1962,1.03918
sgp,1963,2.0685
sgp,1964,-7.29292
sgp,1965,1.41942
sgp,1966,4.47207
sgp,1967,6.67031
sgp,1968,8.16495
sgp,1969,6.71383
sgp,1970,10.86959
sgp,1971,9.80107
sgp,1972,7.13681
sgp,1973,6.12097
sgp,1974,5.13515
sgp,1975,1.72325
sgp,1976,3.86075
sgp,1977,3.77523
sgp,1978,5.28367
sgp,1979,5.29947
sgp,1980,4.32045
sgp,1981,-0.07028
sgp,1982,-0.44261
sgp,1983,4.32488
sgp,1984,3.86352
sgp,1985,-0.21364
sgp,1986,4.02957
sgp,1987,8.57629
sgp,1988,8.62942
sgp,1989,5.16347
sgp,1990,3.2977
sgp,1991,3.15098
sgp,1992,2.75984
sgp,1993,8.96364
sgp,1994,3.98463
sgp,1995,0.75432
sgp,1996,2.33425
sgp,1997,2.2507
sgp,1998,-5.2065
sgp,1999,8.78356
sgp,2000,11.6339
sgp,2001,5.1905
sgp,2002,2.50884
sgp,2003,2.78769
sgp,2004,3.94564
sgp,2005,1.67767
sgp,2006,1.16904
sgp,2007,2.63878
sgp,2008,-1.12774
sgp,2009,-3.23848
sgp,2010,2.51816
sgp,2011,1.81564
sgp,2012,1.20962
sgp,2013,1.16381
sgp,2014,2.26837
sgp,2015,3.91023
sgp,2016,1.93488
sgp,2017,3.04482
sgp,2018,3.4862
sgp,2019,2.07838
sgp,2020,-13.85233
sle,1981,-4.91154
sle,1982,-3.78496
sle,1983,-9.37764
sle,1984,-4.45998
sle,1985,-9.37978
sle,1986,-5.16205
sle,1987,9.09411
sle,1988,-16.52905
sle,1989,5.781
sle,1990,-17.31531
sle,1991,-1.02468
sle,1992,-9.87041
sle,1993,6.19464
sle,1994,-18.14525
sle,1995,23.61829
sle,1996,5.16093
sle,1997,-17.27175
sle,1998,-4.15375
sle,1999,-7.78223
sle,2000,-0.97558
sle,2001,24.1601
sle,2002,17.84327
sle,2003,2.3092
sle,2004,-0.49881
sle,2005,-1.84224
sle,2006,-2.00903
sle,2007,6.68243
sle,2008,6.00371
sle,2009,7.44941
sle,2010,-15.14069
sle,2011,30.52052
sle,2012,4.84493
sle,2013,26.70413
sle,2014,-16.98139
sle,2015,-2.34972
sle,2016,8.23326
sle,2017,-2.37229
sle,2018,10.8618
sle,2019,-1.5514
sle,2020,2.58358
slv,1966,5.43332
slv,1967,1.79681
slv,1968,-2.10914
slv,1969,-1.19876
slv,1970,3.20819
slv,1971,0.4299
slv,1972,1.73267
slv,1973,4.45459
slv,1974,-0.49384
slv,1975,-1.69169
slv,1976,8.65777
slv,1977,10.23055
slv,1978,-0.80577
slv,1979,-11.77474
slv,1980,-12.71504
slv,1981,-12.29064
slv,1982,-10.55318
slv,1983,-0.15967
slv,1984,1.45398
slv,1985,0.72229
slv,1986,-1.99223
slv,1987,-0.82696
slv,1988,0.06313
slv,1989,0.58606
slv,1990,25.31413
slv,1991,-0.75392
slv,1992,6.0035
slv,1993,4.40717
slv,1994,4.79144
slv,1995,4.97393
slv,1996,0.49965
slv,1997,0.33782
slv,1998,-1.62303
slv,1999,1.73416
slv,2000,1.50607
slv,2001,0.664
slv,2002,0.15909
slv,2003,0.24819
slv,2004,1.08027
slv,2005,3.29853
slv,2006,4.27016
slv,2007,6.57692
slv,2008,-0.87141
slv,2009,-7.08264
slv,2010,0.75048
slv,2011,1.12024
slv,2012,2.77832
slv,2013,2.99807
slv,2014,-0.62286
slv,2015,2.4916
slv,2016,1.46155
slv,2017,1.15768
slv,2018,0.83184
slv,2019,2.65965
slv,2020,-11.03192
smr,2016,-2.07545
smr,2017,-2.8352
smr,2018,-1.18148
smr,2019,0.30757
srb,1996,2.63441
srb,1997,4.3838
srb,1998,3.18638
srb,1999,-9.06752
srb,2000,5.41361
srb,2001,1.70124
srb,2002,9.30406
srb,2003,2.9078
srb,2004,12.96908
srb,2005,2.67072
srb,2006,10.96963
srb,2007,8.12411
srb,2008,4.93722
srb,2009,-2.95943
srb,2010,-0.20753
srb,2011,2.21806
srb,2012,-1.21863
srb,2013,-1.21231
srb,2014,0.37143
srb,2015,-0.14423
srb,2016,2.42577
srb,2017,2.75425
srb,2018,3.6803
srb,2019,4.11411
srb,2020,-1.95758
ssd,2009,-0.35898
ssd,2010,8.12799
ssd,2011,-7.97465
ssd,2012,1.53282
ssd,2013,1.79477
ssd,2014,-8.30724
ssd,2015,-23.69587
svk,1994,0.59256
svk,1995,5.08711
svk,1996,7.57493
svk,1997,3.55966
svk,1998,4.81942
svk,1999,-0.75369
svk,2000,2.66449
svk,2001,5.49254
svk,2002,5.69811
svk,2003,0.95912
svk,2004,7.29105
svk,2005,4.50362
svk,2006,6.31225
svk,2007,7.83626
svk,2008,6.92476
svk,2009,-0.30643
svk,2010,0.71387
svk,2011,-2.0429
svk,2012,0.2306
svk,2013,-1.2866
svk,2014,1.7786
svk,2015,2.66624
svk,2016,3.75247
svk,2017,4.46153
svk,2018,3.93994
svk,2019,2.53698
svk,2020,-1.09196
svn,1991,-11.01056
svn,1992,-3.49953
svn,1993,14.16793
svn,1994,4.1432
svn,1995,9.07256
svn,1996,2.81649
svn,1997,2.99028
svn,1998,3.13157
svn,1999,6.54116
svn,2000,-0.42209
svn,2001,2.69401
svn,2002,2.26498
svn,2003,3.44169
svn,2004,2.47044
svn,2005,1.88952
svn,2006,0.9677
svn,2007,5.92454
svn,2008,2.70681
svn,2009,1.15493
svn,2010,0.53478
svn,2011,0.58412
svn,2012,-2.39535
svn,2013,-4.06671
svn,2014,1.5239
svn,2015,1.95181
svn,2016,4.37184
svn,2017,1.83681
svn,2018,3.20642
svn,2019,4.07211
svn,2020,-7.0774
swe,1961,4.80507
swe,1962,2.73176
swe,1963,3.81316
swe,1964,3.22591
swe,1965,3.22316
swe,1966,0.935
swe,1967,1.51817
swe,1968,3.51664
swe,1969,3.66896
swe,1970,3.92161
swe,1971,-0.5864
swe,1972,3.09496
swe,1973,2.42325
swe,1974,3.10039
swe,1975,2.39247
swe,1976,3.82177
swe,1977,-1.35101
swe,1978,-0.98863
swe,1979,2.17677
swe,1980,-1.0012
swe,1981,1.25667
swe,1982,0.8507
swe,1983,-2.28236
swe,1984,1.704
swe,1985,2.45592
swe,1986,4.54315
swe,1987,4.65701
swe,1988,2.38408
swe,1989,0.40986
swe,1990,-1.42606
swe,1991,-0.45649
swe,1992,-2.11692
swe,1993,-3.4566
swe,1994,1.0756
swe,1995,0.41434
swe,1996,1.65429
swe,1997,3.00052
swe,1998,3.28327
swe,1999,3.98626
swe,2000,5.25301
swe,2001,0.57412
swe,2002,1.93129
swe,2003,1.26363
swe,2004,2.47295
swe,2005,2.74
swe,2006,2.41579
swe,2007,3.21953
swe,2008,-0.36057
swe,2009,0.18094
swe,2010,3.28486
swe,2011,1.22312
swe,2012,-0.01104
swe,2013,0.93457
swe,2014,1.86307
swe,2015,2.83208
swe,2016,1.02353
swe,2017,1.23334
swe,2018,0.6732
swe,2019,-0.29566
swe,2020,-5.4021
swz,1981,-11.44945
swz,1982,7.62996
swz,1983,-3.41966
swz,1984,-2.71205
swz,1985,-12.79058
swz,1986,-20.19995
swz,1987,-1.38789
swz,1988,-17.93284
swz,1989,4.09345
swz,1990,21.16442
swz,1991,1.93204
swz,1992,3.80827
swz,1993,9.20986
swz,1994,-14.3818
swz,1995,22.82043
swz,1996,10.72946
swz,1997,-0.92946
swz,1998,5.27957
swz,1999,3.52228
swz,2000,20.24365
swz,2001,0.9936
swz,2002,0.63973
swz,2003,-0.55936
swz,2004,7.61071
swz,2005,10.54587
swz,2006,3.90463
swz,2007,0.08178
swz,2008,-0.16871
swz,2009,-1.60912
swz,2010,5.95409
swz,2011,4.68091
swz,2012,0.10578
swz,2013,1.10783
swz,2014,0.52828
swz,2015,-2.20041
swz,2016,-3.10894
swz,2017,4.25743
swz,2018,0.21394
swz,2019,-2.40701
syc,2013,-24.02615
syc,2014,60.59016
syc,2015,-1.22871
syc,2016,6.81405
syc,2017,7.5634
tcd,2008,1.89819
tcd,2009,7.55875
tcd,2010,2.99624
tcd,2011,0.00162
tcd,2012,5.13629
tcd,2013,5.20706
tcd,2014,3.41201
tcd,2015,-6.55967
tcd,2016,-7.45575
tcd,2017,-2.83665
tcd,2018,-2.29911
tcd,2019,-1.58317
tcd,2020,-2.62474
tgo,1961,10.03198
tgo,1962,0.65064
tgo,1963,5.74639
tgo,1964,-5.76352
tgo,1965,4.30511
tgo,1966,16.02601
tgo,1967,7.89554
tgo,1968,3.1092
tgo,1969,3.33359
tgo,1970,-0.93918
tgo,1971,-44.09333
tgo,1972,5.60609
tgo,1973,8.61283
tgo,1974,8.53258
tgo,1975,-25.69813
tgo,1976,49.40496
tgo,1977,-2.61962
tgo,1978,-11.30617
tgo,1979,7.31227
tgo,1980,4.2784
tgo,1981,6.3156
tgo,1982,3.88399
tgo,1983,-9.84996
tgo,1984,10.81196
tgo,1985,14.69814
tgo,1986,-11.25273
tgo,1987,-7.55375
tgo,1988,15.45846
tgo,1989,-0.80556
tgo,1990,-6.25975
tgo,1991,4.78224
tgo,1992,3.02221
tgo,1993,-24.63086
tgo,1994,4.35274
tgo,1995,7.25398
tgo,1996,24.30452
tgo,1997,4.75504
tgo,1998,1.08594
tgo,1999,-1.45755
tgo,2000,-5.18296
tgo,2001,-2.32117
tgo,2002,1.82929
tgo,2003,2.84686
tgo,2004,-4.01436
tgo,2005,-6.65545
tgo,2006,1.77679
tgo,2007,3.7959
tgo,2008,0.31389
tgo,2009,0.50819
tgo,2010,1.23119
tgo,2011,-0.23425
tgo,2012,-1.172
tgo,2013,2.76286
tgo,2014,2.19828
tgo,2015,1.7627
tgo,2016,1.02746
tgo,2017,0.74675
tgo,2018,0.26775
tgo,2019,0.26056
tgo,2020,-2.84601
tha,1961,0.02814
tha,1962,4.40925
tha,1963,2.04594
tha,1964,2.589
tha,1965,3.49166
tha,1966,3.52279
tha,1967,7.09351
tha,1968,7.01386
tha,1969,2.20851
tha,1970,1.03412
tha,1971,-1.05226
tha,1972,3.34729
tha,1973,5.6942
tha,1974,2.0739
tha,1975,2.69929
tha,1976,5.17878
tha,1977,5.44956
tha,1978,3.97166
tha,1979,5.03995
tha,1980,3.27509
tha,1981,0.18132
tha,1982,0.31952
tha,1983,5.62188
tha,1984,2.55632
tha,1985,-0.38258
tha,1986,1.69014
tha,1987,6.71899
tha,1988,6.87879
tha,1989,9.45027
tha,1990,11.31004
tha,1991,4.17946
tha,1992,7.61011
tha,1993,7.43986
tha,1994,6.89106
tha,1995,7.20135
tha,1996,3.87543
tha,1997,-2.57096
tha,1998,-11.27653
tha,1999,2.87422
tha,2000,5.92519
tha,2001,4.91806
tha,2002,5.3434
tha,2003,6.54679
tha,2004,6.69204
tha,2005,3.53044
tha,2006,2.18178
tha,2007,0.62664
tha,2008,2.29412
tha,2009,-1.39697
tha,2010,4.93619
tha,2011,1.34627
tha,2012,6.83019
tha,2013,0.49697
tha,2014,0.101
tha,2015,2.19248
tha,2016,2.49783
tha,2017,2.73266
tha,2018,4.24617
tha,2019,3.66119
tha,2020,-1.22105
tls,2001,11.20164
tls,2002,-3.9251
tls,2003,-9.19125
tls,2004,-0.48858
tls,2005,-3.84123
tls,2006,-13.60343
tls,2007,3.82452
tls,2008,-7.34396
tls,2009,11.13416
tls,2010,1.96665
tls,2011,-0.55357
tls,2012,1.4164
tls,2013,3.29794
tls,2014,3.69964
tls,2015,-3.10529
tls,2016,2.55781
tls,2017,1.12162
tls,2018,-0.30825
tls,2019,1.54221
tun,1966,-2.8447
tun,1967,-3.5738
tun,1968,-0.52291
tun,1969,7.78275
tun,1970,12.70426
tun,1971,4.27746
tun,1972,11.60865
tun,1973,12.12458
tun,1974,1.33002
tun,1975,13.28546
tun,1976,1.47677
tun,1977,6.83021
tun,1978,3.21309
tun,1979,3.56043
tun,1980,9.9056
tun,1981,4.21839
tun,1982,-0.40475
tun,1983,1.31737
tun,1984,2.80826
tun,1985,-0.57432
tun,1986,-0.83443
tun,1987,-0.91623
tun,1988,-0.71203
tun,1989,-3.72444
tun,1990,6.56962
tun,1991,-0.95836
tun,1992,4.54222
tun,1993,1.16155
tun,1994,1.09687
tun,1995,1.23938
tun,1996,2.78359
tun,1997,3.08076
tun,1998,3.88327
tun,1999,4.65167
tun,2000,3.31245
tun,2001,9.84621
tun,2002,2.69183
tun,2003,3.81683
tun,2004,4.37009
tun,2005,3.93599
tun,2006,3.49546
tun,2007,4.44026
tun,2008,3.69847
tun,2009,2.4818
tun,2010,3.17971
tun,2011,3.07498
tun,2012,3.38665
tun,2013,1.9638
tun,2014,3.03736
tun,2015,2.09628
tun,2016,1.94752
tun,2017,1.21855
tun,2018,1.07441
tun,2019,0.96214
tur,1988,-0.63844
tur,1989,-2.78512
tur,1990,11.15726
tur,1991,0.21284
tur,1992,1.62599
tur,1993,6.70797
tur,1994,-6.80937
tur,1995,3.96294
tur,1996,6.77624
tur,1997,6.68366
tur,1998,-0.52459
tur,1999,-1.9102
tur,2000,2.96183
tur,2001,-8.08127
tur,2002,2.44875
tur,2003,6.58501
tur,2004,8.05426
tur,2005,4.91596
tur,2006,2.38161
tur,2007,4.02767
tur,2008,-0.90983
tur,2009,-4.87601
tur,2010,9.26951
tur,2011,10.5044
tur,2012,1.46953
tur,2013,5.73235
tur,2014,1.38537
tur,2015,3.56072
tur,2016,2.09512
tur,2017,4.24299
tur,2018,-0.96808
tur,2019,0.22965
tur,2020,2.07719
tza,1991,-1.3628
tza,1992,-3.20292
tza,1993,-1.5595
tza,1994,-1.58122
tza,1995,1.27836
tza,1996,4.3616
tza,1997,6.1022
tza,1998,11.61006
tza,1999,2.43346
tza,2000,-1.24973
tza,2001,0.2752
tza,2002,2.97186
tza,2003,-0.86921
tza,2004,3.08829
tza,2005,5.53383
tza,2006,6.36334
tza,2007,2.56435
tza,2008,-2.76733
tza,2009,-2.13277
tza,2010,10.2374
tza,2011,7.93953
tza,2012,-5.71731
tza,2013,1.07817
tza,2014,0.32217
tza,2015,4.15166
tza,2016,-0.84385
tza,2017,-0.73529
tza,2018,3.94067
tza,2019,0.13093
tza,2020,-1.96036
uga,1983,4.87732
uga,1984,-6.03222
uga,1985,-6.51104
uga,1986,-2.91781
uga,1987,-0.9031
uga,1988,4.7346
uga,1989,2.98333
uga,1990,1.84096
uga,1991,1.32027
uga,1992,-0.73827
uga,1993,3.66216
uga,1994,1.76463
uga,1995,11.79938
uga,1996,3.84395
uga,1997,-0.32112
uga,1998,3.86108
uga,1999,4.69885
uga,2000,-1.03168
uga,2001,-0.80864
uga,2002,4.95054
uga,2003,0.36191
uga,2004,-0.76083
uga,2005,2.18736
uga,2006,8.86882
uga,2007,6.0227
uga,2008,-2.00854
uga,2009,15.04004
uga,2010,0.778
uga,2011,2.65378
uga,2012,4.65005
uga,2013,-3.06416
uga,2014,-0.86778
uga,2015,7.12025
uga,2016,-2.30847
uga,2017,-3.47065
uga,2018,4.89461
uga,2019,2.92538
uga,2020,-1.01769
ukr,1991,-9.56514
ukr,1992,-9.52008
ukr,1993,-26.00199
ukr,1994,-8.40941
ukr,1995,-0.9216
ukr,1996,-8.472
ukr,1997,0.65034
ukr,1998,2.58787
ukr,1999,-1.12422
ukr,2000,3.42559
ukr,2001,9.7019
ukr,2002,8.6129
ukr,2003,11.30091
ukr,2004,12.3948
ukr,2005,20.3944
ukr,2006,16.15727
ukr,2007,17.67651
ukr,2008,12.82639
ukr,2009,-15.24127
ukr,2010,7.36876
ukr,2011,15.95017
ukr,2012,8.42117
ukr,2013,6.76802
ukr,2014,-7.47191
ukr,2015,-19.33613
ukr,2016,3.09456
ukr,2017,9.80779
ukr,2018,9.87378
ukr,2019,11.57231
ukr,2020,2.10633
usa,1971,2.51452
usa,1972,4.99479
usa,1973,3.95187
usa,1974,-1.73956
usa,1975,1.26403
usa,1976,4.575
usa,1977,3.1834
usa,1978,3.27633
usa,1979,1.25339
usa,1980,-1.26421
usa,1981,0.39643
usa,1982,0.50114
usa,1983,4.69934
usa,1984,4.35334
usa,1985,4.24961
usa,1986,3.17024
usa,1987,2.47513
usa,1988,3.23524
usa,1989,1.94826
usa,1990,0.86815
usa,1991,-1.14925
usa,1992,2.25208
usa,1993,2.12799
usa,1994,2.60827
usa,1995,1.73186
usa,1996,2.27311
usa,1997,2.52371
usa,1998,4.09056
usa,1999,4.17789
usa,2000,3.87453
usa,2001,1.46713
usa,2002,1.59595
usa,2003,2.28133
usa,2004,2.81405
usa,2005,2.59143
usa,2006,1.90994
usa,2007,1.46136
usa,2008,-0.7928
usa,2009,-2.16692
usa,2010,1.06396
usa,2011,0.96506
usa,2012,0.62644
usa,2013,0.78693
usa,2014,1.95743
usa,2015,2.52185
usa,2016,1.73823
usa,2017,1.78273
usa,2018,2.35435
usa,2019,1.72532
usa,2020,-4.11869
uzb,2011,10.47266
uzb,2012,9.18053
uzb,2013,8.4236
uzb,2014,8.83721
uzb,2015,9.92994
uzb,2016,7.50563
uzb,2017,2.14062
uzb,2018,4.0574
uzb,2019,3.62314
uzb,2020,1.03133
vir,2003,2.49778
vir,2004,4.38942
vir,2005,7.81561
vir,2006,6.15543
vir,2007,-5.18769
vir,2008,-4.35583
vir,2009,2.37125
vir,2010,1.22632
vir,2011,-0.81513
vir,2012,-3.19303
vir,2013,-2.34881
vir,2014,-0.21029
vir,2015,2.62588
vir,2016,0.44513
vir,2017,-1.92257
vir,2018,1.64676
vnm,1995,5.41233
vnm,1996,7.43025
vnm,1997,4.44952
vnm,1998,3.15119
vnm,1999,1.40152
vnm,2000,1.94806
vnm,2001,3.39492
vnm,2002,6.58255
vnm,2003,7.00376
vnm,2004,6.11288
vnm,2005,6.27368
vnm,2006,6.46897
vnm,2007,8.74884
vnm,2008,6.63992
vnm,2009,1.25548
vnm,2010,7.10962
vnm,2011,3.03839
vnm,2012,3.79246
vnm,2013,4.07822
vnm,2014,5.00776
vnm,2015,8.19367
vnm,2016,6.19612
vnm,2017,6.26039
vnm,2018,6.19878
vnm,2019,6.34035
vnm,2020,-0.32568
zaf,1961,-0.32915
zaf,1962,0.58294
zaf,1963,3.80781
zaf,1964,5.47994
