geo,time,bm_gsr_nfsv_cd
fsm,2012,80862300
fsm,2013,80356200
fsm,2014,76818400
gab,1978,577649522.88345
gab,1979,741908518.74641
gab,1980,789380684.14921
gab,1981,868210130.94281
gab,1982,926123582.55633
gab,1983,1031448522.93947
gab,1984,1018522052.28955
gab,1985,1058333402.62508
gab,1986,882687811.15913
gab,1987,752321109.2631
gab,1988,810983530.32785
gab,1989,900760263.79651
gab,1990,1006593625.48898
gab,1991,881580678.22628
gab,1992,924849199.35498
gab,1993,1022734008.53795
gab,1994,826722114.54898
gab,1995,840174274.63466
gab,1996,915878749.22304
gab,1997,951578113.06864
gab,1998,990104658.00935
gab,1999,862508930.77854
gab,2000,852081764.22027
gab,2001,706271219.05147
gab,2002,750206384.11167
gab,2003,832967547.42143
gab,2004,934717393.53935
gab,2005,1033956282.2952
gab,2007,993446692.52782
gab,2008,1638906198.36729
gab,2009,1649961515.72816
gab,2010,1797615653.90907
gab,2011,2558708826.36503
gab,2012,2401878203.4643
gab,2013,2701238561.34472
gab,2014,2379256519.61693
gab,2015,1877908402.85298
gbr,1970,7106394324.83349
gbr,1971,8133292934.45773
gbr,1972,8947352495.34045
gbr,1973,11033807840.655
gbr,1974,13189958766.4015
gbr,1975,14063443274.7872
gbr,1976,13604538993.5319
gbr,1977,14624432050.4469
gbr,1978,16872222015.5835
gbr,1979,22433430522.534
gbr,1980,27932791345.7988
gbr,1981,26305792414.998
gbr,1982,25553305447.0614
gbr,1983,23269713518.2837
gbr,1984,22828432634.61489
gbr,1985,22956588432.3723
gbr,1986,27972076398.3086
gbr,1987,33140709632.0116
gbr,1988,39731931506.1704
gbr,1989,41395146522.78609
gbr,1990,48736688986.9495
gbr,1991,48999535807.7743
gbr,1992,54523019838.0239
gbr,1993,52306552791.9388
gbr,1994,59958833103.7074
gbr,1995,65676593105.5654
gbr,1996,73017971833.07809
gbr,1997,78541498194.81299
gbr,1998,88298834704.29961
gbr,1999,104425475404.80499
gbr,2000,103976139299.41701
gbr,2001,105726964934.13499
gbr,2002,118165396885.78101
gbr,2003,137930468182.00101
gbr,2004,165581177745.67801
gbr,2005,176903663096.50101
gbr,2006,193237070723.18799
gbr,2007,218061984689.36096
gbr,2008,219549815183.55701
gbr,2009,183667534112.89401
gbr,2010,186763963132.94101
gbr,2011,199196314533.035
gbr,2012,200854901512.923
gbr,2013,209734027080.91501
gbr,2014,232211322065.44601
gbr,2015,229347666125.229
gbr,2016,222688990949.784
gbr,2017,229764140054.37701
gbr,2018,264597348536.556
gbr,2019,267349468745.07199
gbr,2020,210604746754.67496
geo,1997,249700000
geo,1998,345200000
geo,1999,224000000
geo,2000,296065643.64
geo,2001,310176380.71
geo,2002,365098210.95
geo,2003,398859808.84
geo,2004,485876167.25
geo,2005,635789813.8
geo,2006,733335073.62
geo,2007,934708036.45
geo,2008,1246189443.49
geo,2009,977642034.91
geo,2010,1092516146.2
geo,2011,1265208778.84
geo,2012,1453843799.56
geo,2013,1564625950.685
geo,2014,1737640681.09
geo,2015,1682980022.94
geo,2016,1741239754.55
geo,2017,1965794762.97
geo,2018,2246314593.31
geo,2019,2424650543.5
geo,2020,1455905286.65
gha,1975,231044748.99744
gha,1976,260262300.99689
gha,1977,261044674.70728
gha,1978,292588191.0835
gha,1979,260936735.99997
gha,1980,269900000
gha,1981,295300000
gha,1982,228200000
gha,1983,134700000
gha,1984,163000000
gha,1985,167700000
gha,1986,240750000
gha,1987,266900000
gha,1988,268000000
gha,1989,275900000
gha,1990,300500000
gha,1991,336352000
gha,1992,425300000
gha,1993,445300000
gha,1994,420800000
gha,1995,431700000
gha,1996,424800000
gha,1997,468704000
gha,1998,659430000
gha,1999,646000000
gha,2000,583663076.87378
gha,2001,606018637.48172
gha,2002,620912458.6832
gha,2003,921984271.62118
gha,2004,1081786886.98265
gha,2005,1273090962.76321
gha,2006,1532818781.88611
gha,2007,1998589934.83291
gha,2008,2298064134.93612
gha,2009,2943120000
gha,2010,3003230000
gha,2011,3666428551.80017
gha,2012,4235934897.03815
gha,2013,4897807097.12632
gha,2014,4647069508.53238
gha,2015,7308790108.80527
gha,2016,7626261682.2564
gha,2017,9475000000
gha,2018,10086482951.4001
gha,2019,13497556265.3337
gha,2020,12116810362.0457
gin,1986,137360000
gin,1987,154000000
gin,1988,230800000
gin,1989,259770000
gin,1990,367250000
gin,1991,347790000
gin,1992,322570000
gin,1993,334760000
gin,1994,366020000
gin,1995,389333000
gin,1996,423123000
gin,1997,321580000
gin,1998,382746350
gin,1999,365156865
gin,2000,285904365.6129
gin,2001,317690765.48707
gin,2002,329079000
gin,2003,307355813.98631
gin,2004,282960000
gin,2005,288060000
gin,2006,305370000
gin,2007,306310000
gin,2008,446170000
gin,2009,336290000
gin,2010,401960000
gin,2011,576080000
gin,2012,891760000
gin,2013,723220000
gin,2014,544955228.10322
gin,2015,503480341.12356
gin,2016,708818194.64183
gin,2017,755960000
gin,2018,798030000
gin,2019,850100000
gin,2020,2586070000
gmb,1978,27476988.72506
gmb,1979,39445761.90002
gmb,1980,43306649.12591
gmb,1981,36650131.56098
gmb,1982,34422209.82713
gmb,1983,28147773.21889
gmb,1984,21193853.37316
gmb,1985,20352482.89495
gmb,1986,15467212.58975
gmb,1987,45765011.19201
gmb,1988,48467424.97805
gmb,1989,46934279.32603
gmb,1990,53487805.33437
gmb,1991,65675111.68275
gmb,1992,68738713.63646
gmb,1993,72376524.04059
gmb,1994,66421959.22334
gmb,1995,68773238.42398
gmb,1996,76030091.97686
gmb,1997,72737046.78028
gmb,2003,30250318.35804
gmb,2004,44732468.60787
gmb,2005,46882402.24995
gmb,2006,94075639.94873
gmb,2007,90978162.73897
gmb,2008,89664491.71902
gmb,2009,85689837.45059
gmb,2010,76855516.01774
gmb,2011,75820659.45157
gmb,2012,73528349.03096
gmb,2013,65909980.95685
gmb,2014,117303707.73354
gmb,2015,64620158.44085
gmb,2016,62115785.34556
gmb,2017,90674148.48425
gmb,2018,112664909.35095
gmb,2019,108077505.80869
gmb,2020,109163930.81156
gmb,2021,118870378.55008
gnb,1982,13600000
gnb,1983,13200000
gnb,1984,21200000
gnb,1985,25100000
gnb,1986,14400000
gnb,1987,15300000
gnb,1988,17100000
gnb,1989,27391000
gnb,1990,20102000
gnb,1991,27407000
gnb,1992,27563000
gnb,1993,21139000
gnb,1994,27110000
gnb,1995,29910000
gnb,1996,29250000
gnb,1997,26150000
gnb,2001,30267168.48571
gnb,2002,27479661.63667
gnb,2003,36206105.70578
gnb,2004,44303753.55822
gnb,2005,41735221.92539
gnb,2006,39578105.6471
gnb,2007,68240427.1523
gnb,2008,85180951.08362
gnb,2009,86880735.98116
gnb,2010,102560621.22812
gnb,2011,99705379.54513
gnb,2012,72508584.55271
gnb,2013,87225137.10161
gnb,2014,116491561.72615
gnb,2015,130852336.53665
gnb,2016,82153510
gnb,2017,155151782.98357
gnb,2018,165881064.87474
gnb,2019,166987354.39178
gnb,2020,132106321.91206
gnq,1987,40683901.82645
gnq,1988,48685871.13759
gnq,1989,31224892.94476
gnq,1990,35762979.38913
gnq,1991,41445280.6185
gnq,1992,35169204.23528
gnq,1993,38532633.86449
gnq,1994,23818242.35903
gnq,1995,75538653.52158
gnq,1996,184577365.7056
grc,1976,677000000
grc,1977,829000000
grc,1978,985000000
grc,1979,1308000000
grc,1980,1428000000
grc,1981,1720000000
grc,1982,1562000000
grc,1983,1411000000
grc,1984,1309000000
grc,1985,1401000000
grc,1986,1574000000
grc,1987,1726000000
grc,1988,2164000000
grc,1989,2415000000
grc,1990,3000000000
grc,1991,3193420000
grc,1992,3701000000
grc,1993,3521000000
grc,1994,3774000000
grc,1995,4368000000
grc,1996,4238000000
grc,1997,4650000000
grc,1999,9315241340.73654
grc,2000,11369782850.9258
grc,2001,11651117820.076
grc,2002,9892554761.51839
grc,2003,11369948820.5311
grc,2004,14171105651.8771
grc,2005,14906671673.5831
grc,2006,16762809455.9605
grc,2007,20598901191.539
grc,2008,25313361451.8596
grc,2009,20261126564.0222
grc,2010,20370016489.315
grc,2011,19637063386.405
grc,2012,16053041350.4017
grc,2013,16329001857.2023
grc,2014,16970660130.6376
grc,2015,16723922997.1401
grc,2016,14931124922.6829
grc,2017,17669088149.2497
grc,2018,21062376432.5691
grc,2019,21311529645.4176
grc,2020,17587227644.881
grd,1977,4351851.85185
grd,1978,6600000
grd,1979,12418518.51852
grd,1980,11066666.66667
grd,1981,13388888.88889
grd,1982,17374074.07407
grd,1983,15822222.22222
grd,1984,18377777.77778
grd,1985,21074074.07407
grd,1986,24918518.51852
grd,1987,26018518.51852
grd,1988,27703703.7037
grd,1989,29592592.59259
grd,1990,32537037.03704
grd,1991,36448148.14815
grd,1992,35448148.14815
grd,1993,41192592.59259
grd,1994,42466666.66667
grd,1995,39429629.62963
grd,1996,46677777.77778
grd,1997,57700000
grd,1998,70159259.25926
grd,1999,81714814.81481
grd,2000,89197777.77778
grd,2001,83377111.11111
grd,2002,90689540.74074
grd,2003,82988392.59259
grd,2004,92373932.22222
grd,2005,96196921.85185
grd,2006,105310413.7037
grd,2007,108495820.74074
grd,2008,112969889.62963
grd,2009,98102217.77778
grd,2010,93996129.62963
grd,2011,100200252.96296
grd,2012,95369028.88889
grd,2013,99010510
grd,2014,187166411.19522
grd,2015,200005260.17515
grd,2016,221778157.88618
grd,2017,245867914.65081
grd,2018,273918662.7706
grd,2019,309565352.92633
grd,2020,241636784.08268
gtm,1977,339500000
gtm,1978,361000000
gtm,1979,383100000
gtm,1980,487400000
gtm,1981,484300000
gtm,1982,341900000
gtm,1983,257800000
gtm,1984,245500000
gtm,1985,180000000
gtm,1986,170100000
gtm,1987,259500000
gtm,1988,317900000
gtm,1989,376900000
gtm,1990,383700000
gtm,1991,356400000
gtm,1992,525300000
gtm,1993,586100000
gtm,1994,644900000
gtm,1995,695000000
gtm,1996,659800000
gtm,1997,650500000
gtm,1998,791800000
gtm,1999,790700000
gtm,2000,824600000
gtm,2001,926211081.43228
gtm,2002,1066054145.82134
gtm,2003,1126115939.88677
gtm,2004,1344300000
gtm,2005,1449600000
gtm,2006,1778400000
gtm,2007,2041200000
gtm,2008,2444638890
gtm,2009,2197705210
gtm,2010,2468775680
gtm,2011,2685169550
gtm,2012,2872040580
gtm,2013,2962972200
gtm,2014,3122476250
gtm,2015,3161877300
gtm,2016,3191883080
gtm,2017,3308646950
gtm,2018,3541307600
gtm,2019,3631514150
gtm,2020,2881054320
guy,1977,60745098.06304
guy,1978,60078431.39611
guy,1979,71372549.0476
guy,1980,107333333.37542
guy,1981,98880000.03516
guy,1982,94466666.69816
guy,1983,98133333.36604
guy,1984,99045517.88572
guy,1985,104025184.30395
guy,1992,139820000
guy,1993,148100000
guy,1994,160870000
guy,1995,171830000
guy,1996,153800000
guy,1997,165000000
guy,1998,173900000
guy,1999,178100000
guy,2000,193200000
guy,2001,192400000
guy,2002,195800000
guy,2003,172100000
guy,2004,207588000
guy,2005,200891000
guy,2006,245417000
guy,2007,272539000
guy,2008,325193088.06473
guy,2009,272420805.36434
guy,2010,343838863.91714
guy,2011,433751917.95552
guy,2012,526341163.88112
guy,2013,502691940.22293
guy,2014,426215098.82856
guy,2015,423310018.8847
guy,2016,591232380.28675
guy,2017,790275707.3041
guy,2018,1133362557.87529
guy,2019,1414773201.61826
guy,2020,1801217222.38625
hkg,1998,42814425890.859
hkg,1999,41643032812.956
hkg,2000,44496609531.6113
hkg,2001,44015099163.3806
hkg,2002,44119363635.6402
hkg,2003,43393394319.3722
hkg,2004,50280703075.3778
hkg,2005,56253395084.5231
hkg,2006,63704532145.6011
hkg,2007,68719306280.499
hkg,2008,72609188864.48628
hkg,2009,61107878216.85809
hkg,2010,70398365756.9427
hkg,2011,74258833365.02998
hkg,2012,76618079454.94049
hkg,2013,75197163101.0901
hkg,2014,73964403142.76241
hkg,2015,74092823144.59489
hkg,2016,74478386990.17758
hkg,2017,77739349905.81459
hkg,2018,81642991496.52348
hkg,2019,80941656215.14758
hkg,2020,54945310546.3582
hnd,1974,68299999.98585
hnd,1975,73750000
hnd,1976,82150000
hnd,1977,105400000
hnd,1978,123100000
hnd,1979,148200000
hnd,1980,173950000
hnd,1981,163650000
hnd,1982,144250000
hnd,1983,158350000
hnd,1984,183150000
hnd,1985,195300000
hnd,1986,198600000
hnd,1987,202430000
hnd,1988,217500000
hnd,1989,230500000
hnd,1990,219800000
hnd,1991,226700000
hnd,1992,243200000
hnd,1993,294700000
hnd,1994,311000000
hnd,1995,333700000
hnd,1996,329500000
hnd,1997,362800000
hnd,1998,446800000
hnd,1999,502400000
hnd,2000,693838926.88
hnd,2001,712511125.3899
hnd,2002,732222209.53407
hnd,2003,755806171.9954
hnd,2004,849536503.45501
hnd,2005,929438681.98613
hnd,2006,1035866463.64305
hnd,2007,1069230289.51776
hnd,2008,1239058011.4583
hnd,2009,964461235.79585
hnd,2010,1169457798.0845
hnd,2011,1447890013.41089
hnd,2012,1649734962.43471
hnd,2013,1689176461.51835
hnd,2014,1653748026.60008
hnd,2015,1665686902.12584
hnd,2016,1740812281.99495
hnd,2017,2066692432.53385
hnd,2018,2324820835.88448
hnd,2019,2415268715.8654
hnd,2020,1834383924.66895
hrv,1993,1147528325.53744
hrv,1994,1229118774.48641
hrv,1995,1407435471.35834
hrv,1996,1735400379.14329
hrv,1997,1999748948.31569
hrv,1998,1914100094.64417
hrv,1999,2079669621.06318
hrv,2000,1963178312.99503
hrv,2001,2063933216.01982
hrv,2002,2494034072.85877
hrv,2003,3181960512.20982
hrv,2004,3745717005.65709
hrv,2005,3614307611.51862
hrv,2006,3838279839.29669
hrv,2007,4248905390.17018
hrv,2008,5350518482.93046
hrv,2009,4460086716.39453
hrv,2010,4118842345.12008
hrv,2011,4271713098.3061
hrv,2012,4017717449.18416
hrv,2013,4030045324.47968
hrv,2014,3851601332.82955
hrv,2015,3637410068.11112
hrv,2016,3937963109.95485
hrv,2017,4665154417.96931
hrv,2018,5480527450.68558
hrv,2019,5677622191.52528
hrv,2020,4157998042.65615
hti,1971,21740000.00435
hti,1972,22239918.04675
hti,1973,27519999.98153
hti,1974,34159971.67529
hti,1975,37320000.00746
hti,1976,52780000.01056
hti,1977,63120000.01262
hti,1978,101620000.02032
hti,1979,107880000.02158
hti,1980,161960000.03239
hti,1981,156460000.03129
hti,1982,169140000.03383
hti,1983,171320000.03426
hti,1984,189100000.01576
hti,1985,212380000
hti,1986,170240000
hti,1987,190520000
hti,1988,197120000
hti,1989,188840000
hti,1990,72000000
hti,1991,83300000
hti,1992,35200000
hti,1993,30200000
hti,1994,63900000
hti,1995,284510000
hti,1996,283270000
hti,1997,331500000
hti,1998,218460000
hti,1999,234580000
hti,2000,282000000
hti,2001,260450000
hti,2002,269620000
hti,2003,300960000
hti,2004,351550000
hti,2005,544370000
hti,2006,593360000
hti,2007,680250000
hti,2008,746035992.35394
hti,2009,772089820.07267
hti,2010,1277250865.54183
hti,2011,1118982824.031
hti,2012,1116019200
hti,2013,1101924209.50978
hti,2014,1087153961.34711
hti,2015,1041578246.55434
hti,2016,724765655.56254
hti,2017,787291666.17079
hti,2018,814548257.50573
hti,2019,641434008.80366
hti,2020,441411007.98416
hti,2021,617571697.15327
hun,1982,523988856.31048
hun,1983,484988100.87108
hun,1984,552014591.3407
hun,1985,722993491.5422
hun,1986,712992953.63626
hun,1987,813999554.68543
hun,1988,1226999868.58603
hun,1989,1658017023.51353
hun,1990,2399689156.88852
hun,1991,1991383471.88327
hun,1992,2640827252.41504
hun,1993,2619559280.39656
hun,1994,2958115808.68163
hun,1995,4409793959.20323
hun,1996,4550172808.69366
hun,1997,4613213654.41603
hun,1998,4758377445.99492
hun,1999,4882536267.64379
hun,2000,4907058900.65166
hun,2001,5708985946.05632
hun,2002,7057183623.36666
hun,2003,9427879828.82787
hun,2004,10581682345.8772
hun,2005,11762212986.2223
hun,2006,12389866325.208
hun,2007,16293981185.0911
hun,2008,18695280907.12889
hun,2009,17121172403.3401
hun,2010,16048868910.0143
hun,2011,17818454449.6662
hun,2012,15825697570.9945
hun,2013,17610874900.4361
hun,2014,18811408272.7575
hun,2015,17046621399.8465
hun,2016,17425345130.6948
hun,2017,19096284300.1334
hun,2018,20426610797.4229
hun,2019,22182118163.2534
hun,2020,18075428344.7226
hun,2021,20166073993.8899
idn,1981,4998000000
idn,1982,4862000000
idn,1983,4311000000
idn,1984,4239000000
idn,1985,5135000000
idn,1986,4256000000
idn,1987,4440000000
idn,1988,4606000000
idn,1989,5439000000
idn,1990,6056000000
idn,1991,6564000000
idn,1992,8100000000
idn,1993,9846000000
idn,1994,11416000000
idn,1995,13540000000
idn,1996,15139000000
idn,1997,16607000000
idn,1998,12088211673.1649
idn,1999,12376063498.0652
idn,2000,15637083130.4348
idn,2001,15880142608.6957
idn,2002,17044883632.6136
idn,2003,17400415709.9852
idn,2004,20856309280.6336
idn,2005,22196827494.2578
idn,2006,21560945150.2901
idn,2007,24578378118.8508
idn,2008,28470106457.4182
idn,2009,23152014904.2923
idn,2010,26460993704.5681
idn,2011,31691424917.0791
idn,2012,34224073080.5646
idn,2013,35014246819.8444
idn,2014,33540622406.8088
idn,2015,30917551576.5191
idn,2016,30407205820.2
idn,2017,32706819011.9912
idn,2018,37691919313.8479
idn,2019,39282377514.9251
idn,2020,24771467208.5554
idn,2021,28781857663.5414
ind,1975,1054429279.17305
ind,1976,1140339679.02635
ind,1977,1286195618.38039
ind,1978,1555185643.21346
ind,1979,2119707072.13335
ind,1980,2981250139.57393
ind,1981,3248934601.12185
ind,1982,3471435845.60141
ind,1983,3705025624.46395
ind,1984,3641498270.92706
ind,1985,3902932257.51467
ind,1986,3945325642.70595
ind,1987,4629176088.49918
ind,1988,5321401025.6651
ind,1989,5873652595.48242
ind,1990,6089548067.05279
ind,1991,5945075745.0026
ind,1992,6735101347.11522
ind,1993,6496558658.3013
ind,1994,8199772592.99906
ind,1995,10267794515.7864
ind,1996,11171035176.142
ind,1997,12442708483.9385
ind,1998,14539897341.0067
ind,1999,17271286038.6787
ind,2000,19187986329.7412
ind,2001,20098890497.6649
ind,2002,21039210377.5587
ind,2003,24877940963.3998
ind,2004,35440956520.119
ind,2005,47166360582.4006
ind,2006,58514164307.3856
ind,2007,70174852289.99339
ind,2008,55562861740.1068
ind,2009,53030141319.92529
ind,2010,78912971413.9373
ind,2011,77758139080.01779
ind,2012,79919618509.4566
ind,2013,78722220355.34702
ind,2014,81118589090.52589
ind,2015,82643096048.21181
ind,2016,95922439916.72639
ind,2017,109371141905.16499
ind,2018,124181614506.58
ind,2019,130535200230.312
ind,2020,116037457855.903
irl,2005,71405831985.7003
irl,2006,80320884216.7084
irl,2007,94894151408.3026
irl,2008,110869456965.258
irl,2009,103874525636.886
irl,2010,107276897071.86099
irl,2011,115715491816.15199
irl,2012,112311330779.814
irl,2013,117236604574.853
irl,2014,139746867886.995
irl,2015,175026930742.974
irl,2016,219817225597.27802
irl,2017,231268659962.04095
irl,2018,240643138062.24399
irl,2019,331684140468.88599
irl,2020,347976379441.90698
irl,2021,340019634002.59698
irn,1976,5773000000
irn,1977,8201000000
irn,1978,9177000000
irn,1979,5690000000
irn,1980,5223000000
irn,1981,3315000000
irn,1982,3061000000
irn,1983,4273000000
irn,1984,3698000000
irn,1985,3308000000
irn,1986,2282000000
irn,1987,2372000000
irn,1988,2355000000
irn,1989,3018000000
irn,1990,3962000000
irn,1991,5715000000
irn,1992,5783000000
irn,1993,5600000000
irn,1994,3226000000
irn,1995,2339000000
irn,1996,3083000000
irn,1997,3371000000
irn,1998,2760000000
irn,1999,2457000000
irn,2000,2296000000
irq,2005,6094500000
irq,2006,5490000000
irq,2007,4865600000
irq,2008,7572000000
irq,2009,8563100000
irq,2010,9863500000
irq,2011,11124000000
irq,2012,13291000000
irq,2013,17551000000
irq,2014,18815600000
irq,2015,17812500000
irq,2016,15038960000
irq,2017,16268800000
irq,2018,18000300000
irq,2019,22864900000
irq,2020,13796000000
isl,1976,117200000
isl,1977,149800000
isl,1978,192100000
isl,1979,253500000
isl,1980,262800000
isl,1981,282000000
isl,1982,308500000
isl,1983,280700000
isl,1984,310900000
isl,1985,362900000
isl,1986,373600000
isl,1987,509900000
isl,1988,535600000
isl,1989,494800000
isl,1990,555861965.34007
isl,1991,605396498.66936
isl,1992,589773567.53868
isl,1993,591504271.38811
isl,1994,577304243.19615
isl,1995,623768893.71641
isl,1996,714499454.31871
isl,1997,770703033.49769
isl,1998,933556889.14008
isl,1999,989038203.84714
isl,2000,1102090670.94777
isl,2001,1030047741.68184
isl,2002,1078969331.04037
isl,2003,1453994178.69533
isl,2004,1764266349.57123
isl,2005,2414592579.17925
isl,2006,2430186796.89543
isl,2007,2880036249.00202
isl,2008,2424156453.85042
isl,2009,1972185232.76282
isl,2010,2184631959.29791
isl,2011,2594962673.19439
isl,2012,2739658809.58503
isl,2013,2821716931.85378
isl,2014,3107998059.87329
isl,2015,2812621687.5283
isl,2016,3193759883.26797
isl,2017,3704009680.68215
isl,2018,4159976734.4005
isl,2019,3555887180.48738
isl,2020,2298358438.46115
isl,2021,2939259417.50757
isr,1960,120000000
isr,1961,151000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,288000000
isr,1966,305000000
isr,1967,340000000
isr,1968,342000000
isr,1969,423000000
isr,1970,453000000
isr,1971,632000000
isr,1972,634000000
isr,1973,880000000
isr,1974,1092000000
isr,1975,1198000000
isr,1976,1365000000
isr,1977,1538000000
isr,1978,1851000000
isr,1979,2133000000
isr,1980,2310000000
isr,1981,2663200000
isr,1982,2586200000
isr,1983,2798600000
isr,1984,2806800000
isr,1985,2404000000
isr,1986,2741100000
isr,1987,3389900000
isr,1988,3826500000
isr,1989,4276000000
isr,1990,4921100000
isr,1991,5178100000
isr,1992,5544500000
isr,1993,6397400000
isr,1994,7589700000
isr,1995,8322800000
isr,1996,8897800000
isr,1997,9000500000
isr,1998,9254500000
isr,1999,10259100000
isr,2000,12047100000
isr,2001,11907800000
isr,2002,10834900000
isr,2003,11201700000
isr,2004,13358600000
isr,2005,14337000000
isr,2006,15301900000
isr,2007,18076500000
isr,2008,20333900000
isr,2009,17838700000
isr,2010,18736500000
isr,2011,20453900000
isr,2012,22257200000
isr,2013,22796100000
isr,2014,23670100000
isr,2015,24169200000
isr,2016,26213700000
isr,2017,29322400000
isr,2018,31813200000
isr,2019,32828200000
isr,2020,24691200000
isr,2021,32995100000
ita,1970,3519999996.48
ita,1971,3733775128.55639
ita,1972,4238401369.70675
ita,1973,5352498859.14527
ita,1974,5978044332.02586
ita,1975,6907264952.22758
ita,1976,6385846382.68604
ita,1977,7850186363.87003
ita,1978,9363327542.57096
ita,1979,11663142437.6743
ita,1980,14624777584.2097
ita,1981,13425870644.8897
ita,1982,13810790931.9195
ita,1983,13135909809.7551
ita,1984,13718920101.723
ita,1985,15037229478.063
ita,1986,19297583323.4024
ita,1987,24794660082.8298
ita,1988,27080246154.0807
ita,1989,29824524880.5978
ita,1990,43330616215.5128
ita,1991,40691579951.4018
ita,1992,53999095584.1408
ita,1993,45140227536.5658
ita,1994,44880715935.86929
ita,1995,49549475579.2355
ita,1996,51998239181.309
ita,1997,53503608206.5925
ita,1998,58950959869.5547
ita,1999,61249389233.6997
ita,2000,58695729982.7639
ita,2001,61600639957.73489
ita,2002,66836660768.3155
ita,2003,78199246515.44009
ita,2004,87465557313.6004
ita,2005,94738875962.4552
ita,2006,106373332373.045
ita,2007,127866684443.32401
ita,2008,132471694943.55299
ita,2009,110043074748.002
ita,2010,113614202521.21201
ita,2011,119931861001.373
ita,2012,109462066675.866
ita,2013,111390939836.834
ita,2014,117330842441.53101
ita,2015,103035688519.341
ita,2016,105394593625.23199
ita,2017,116897598516.56799
ita,2018,126637129418.993
ita,2019,122926599541.55901
ita,2020,93867262043.1004
jam,1976,332800000
jam,1977,257000000
jam,1978,299700000
jam,1979,339500000
jam,1980,369900000
jam,1981,407100000
jam,1982,430000000
jam,1983,403300000
jam,1984,418000000
jam,1985,414900000
jam,1986,411400000
jam,1987,455000000
jam,1988,567600000
jam,1989,720800000
jam,1990,697400000
jam,1991,670300000
jam,1992,714400000
jam,1993,823500000
jam,1994,955300000
jam,1995,1103800000
jam,1996,1149200000
jam,1997,1231700000
jam,1998,1293600000
jam,1999,1323000000
jam,2000,1422500000
jam,2001,1513900000
jam,2002,1597395000
jam,2003,1586142367.27278
jam,2004,1718690902.81918
jam,2005,1722027976.93468
jam,2006,2021063142.42486
jam,2007,2281682535.61967
jam,2008,2367116079.06187
jam,2009,1880636334.23147
jam,2010,1824399340.96816
jam,2011,1946040829.10093
jam,2012,2177419873.58697
jam,2013,2058550271.32713
jam,2014,2244698613.33065
jam,2015,2160746711.46282
jam,2016,2170632752.19146
jam,2017,2322049626.7594
jam,2018,2414435233.16832
jam,2019,2632211203.75634
jam,2020,1712195159.52406
jor,1972,90719899.88065
jor,1973,122043686.49579
jor,1974,172311195.58814
jor,1975,293315961.82926
jor,1976,387368844.98429
jor,1977,425957500.66802
jor,1978,650509553.14746
jor,1979,1001663734.28945
jor,1980,1094342635.02979
jor,1981,1386121090.31652
jor,1982,1376868047.42224
jor,1983,1159466184.99079
jor,1984,1330229478.743
jor,1985,1286929824.07056
jor,1986,1150497787.78152
jor,1987,1298303905.00854
jor,1988,1340479055.02021
jor,1989,1063270363.20332
jor,1990,1267851950.39095
jor,1991,1122497826.94716
jor,1992,1324715539.55073
jor,1993,1347153042.59834
jor,1994,1392709588.13044
jor,1995,1614935243.52812
jor,1996,1597743300.42313
jor,1997,1537235543.01834
jor,1998,1783779971.79126
jor,1999,1698025387.87024
jor,2000,1722002820.87447
jor,2001,1725854800.84031
jor,2002,1882934111.16299
jor,2003,1889280677.00987
jor,2004,2145839210.15515
jor,2005,2542031029.61918
jor,2006,2970662905.50071
jor,2007,3517349579.47644
jor,2008,4126534688.42368
jor,2009,3817605633.80282
jor,2010,4419014084.50704
jor,2011,4475492957.74648
jor,2012,4544366197.1831
jor,2013,4611549295.77465
jor,2014,4634084507.04225
jor,2015,4610563380.28169
jor,2016,4693661971.83099
jor,2017,4829577464.78873
jor,2018,4863380281.69014
jor,2019,4911126760.56338
jor,2020,3092042253.52113
jpn,1996,129909193501.464
jpn,1997,124341545698.91
jpn,1998,112765195866.576
jpn,1999,116406370390.481
jpn,2000,118298890422.05099
jpn,2001,111085585809.74001
jpn,2002,111250965117.98199
jpn,2003,113472969147.76199
jpn,2004,136866303941.159
jpn,2005,139013002607.19501
jpn,2006,141406977155.91501
jpn,2007,158677311785.16101
jpn,2008,178976310623.88
jpn,2009,155753773466.82501
jpn,2010,164880203297.88901
jpn,2011,175780159465.612
jpn,2012,184688619379.11301
jpn,2013,170878437206.746
jpn,2014,192573384092.52399
jpn,2015,178613967108.71799
jpn,2016,186422425108.62
jpn,2017,193048274941.401
jpn,2018,203432052176.944
jpn,2019,219429957372.03
jpn,2020,196850746701.57599
kaz,1995,775800000
kaz,1996,928300000
kaz,1997,1124400000
kaz,1998,1154100000
kaz,1999,1104200000
kaz,2000,1909420978.56137
kaz,2001,2803438548.65317
kaz,2002,3737203703.6838
kaz,2003,3845387585.59251
kaz,2004,5120727246.51682
kaz,2005,7521296452.69353
kaz,2006,8811083610.09007
kaz,2007,11868082468.3429
kaz,2008,11218929016.2308
kaz,2009,10081727604.1619
kaz,2010,11368542858.7722
kaz,2011,10972948361.4083
kaz,2012,14344549794.8951
kaz,2013,14083520490.1563
kaz,2014,13845946918.619
kaz,2015,10897738242.1921
kaz,2016,9846945355.94026
kaz,2017,10082649585.9455
kaz,2018,11981368442.1873
kaz,2019,11462192229.5622
kaz,2020,8135035808.25174
ken,1975,283800235.90334
ken,1976,294604671.03719
ken,1977,320906237.96267
