geo,time,bm_gsr_fcty_cd
kgz,1994,22004000
kgz,1995,39160000
kgz,1996,43850000
kgz,1997,71442000
kgz,1998,91703308.1412
kgz,1999,84491200.81934
kgz,2000,98973651.96894
kgz,2001,71480643.25997
kgz,2002,64099475.06823
kgz,2003,67243534.50959
kgz,2004,109912929.94475
kgz,2005,104733969.27838
kgz,2006,89837488.22624
kgz,2007,93243400.44584
kgz,2008,248426201.00211
kgz,2009,203120604.70565
kgz,2010,402309230.22857
kgz,2011,690756087.81391
kgz,2012,199738274.0153
kgz,2013,464361093.60407
kgz,2014,341204041.0519
kgz,2015,287665564.36299
kgz,2016,376381169.36151
kgz,2017,430401840.71984
kgz,2018,297595674.90451
kgz,2019,812184861.15976
kgz,2020,277045262.23905
khm,1992,20600000
khm,1993,16624000
khm,1994,49100000
khm,1995,66900000
khm,1996,98300000
khm,1997,58500000
khm,1998,107935585.02677
khm,1999,149953633.72706
khm,2000,190216547.68693
khm,2001,195411358.20792
khm,2002,234427228.93123
khm,2003,222990858.78851
khm,2004,269601156.19144
khm,2005,361114874.18214
khm,2006,396104098.75704
khm,2007,476152964.45123
khm,2008,583028241.61126
khm,2009,505651682.15133
khm,2010,567068992.48658
khm,2011,714912848.94211
khm,2012,913276216.73201
khm,2013,1090321966.7007
khm,2014,1263517085.16845
khm,2015,1351767367.3756
khm,2016,1427344720.47187
khm,2017,1582464083.9765
khm,2018,1907598427.09933
khm,2019,2296222724.71689
khm,2020,1718499765.12737
khm,2021,1851841663.99291
kir,1979,0
kir,1980,0
kir,1981,0
kir,1982,58831.7138
kir,1983,117115.53456
kir,1984,184288.25621
kir,1985,458134.15106
kir,1986,1219272.39183
kir,1987,1219034.01532
kir,1988,728958.45406
kir,1989,1030368.04884
kir,1990,2472177.91563
kir,1991,1543128.33372
kir,1992,1223517.0853
kir,1993,1681672.28811
kir,1994,2219702.54085
kir,2006,1133203.19828
kir,2007,2307786.34769
kir,2008,5977552.43553
kir,2009,3173622.10464
kir,2010,3310275.73953
kir,2011,2635864.61668
kir,2012,3495654.79103
kir,2013,4534737.36895
kir,2014,5450454.78711
kir,2015,1360872.19705
kir,2016,4991261.74493
kir,2017,4094624.60777
kir,2018,2890994.82705
kir,2019,2184454.20853
kir,2020,2629427.67388
kna,1980,1944444.44444
kna,1981,2244444.44444
kna,1982,700000
kna,1983,700000
kna,1984,800000
kna,1985,1600000
kna,1986,3955555.55556
kna,1987,4977777.77778
kna,1988,8633333.33333
kna,1989,12711111.11111
kna,1990,7766666.66667
kna,1991,9492592.59259
kna,1992,13077777.77778
kna,1993,13940740.74074
kna,1994,15914814.81481
kna,1995,17725925.92593
kna,1996,18725925.92593
kna,1997,23714814.81481
kna,1998,30192592.59259
kna,1999,34903703.7037
kna,2000,35633333.33333
kna,2001,39251481.48148
kna,2002,43572762.96296
kna,2003,49435707.40741
kna,2004,46469029.62963
kna,2005,45817670.37037
kna,2006,45621932.22222
kna,2007,45682649.62963
kna,2008,44156175.92593
kna,2009,44391409.25926
kna,2010,36892983.7037
kna,2011,36027651.48148
kna,2012,29087679.25926
kna,2013,19885388.88889
kna,2014,93680837.19879
kna,2015,90109723.02293
kna,2016,84415521.85772
kna,2017,77751627.04756
kna,2018,80593592.35887
kna,2019,56731911.59298
kna,2020,40713500.18139
kor,1976,518000000
kor,1977,736000000
kor,1978,1031000000
kor,1979,1517000000
kor,1980,2701500000
kor,1981,3711600000
kor,1982,3890600000
kor,1983,3543700000
kor,1984,4076200000
kor,1985,4114300000
kor,1986,4258100000
kor,1987,3800600000
kor,1988,3368200000
kor,1989,3244700000
kor,1990,3250500000
kor,1991,3364300000
kor,1992,3142600000
kor,1993,3179200000
kor,1994,3711900000
kor,1995,5588800000
kor,1996,6082600000
kor,1997,6924600000
kor,1998,9013700000
kor,1999,9964200000
kor,2000,11188600000
kor,2001,10991500000
kor,2002,9707000000
kor,2003,10511700000
kor,2004,12575400000
kor,2005,19508300000
kor,2006,19708100000
kor,2007,24654600000
kor,2008,23223800000
kor,2009,18146900000
kor,2010,22668700000
kor,2011,21269500000
kor,2012,18419600000
kor,2013,21464300000
kor,2014,23073400000
kor,2015,20646900000
kor,2016,21905700000
kor,2017,24135300000
kor,2018,29920300000
kor,2019,28515800000
kor,2020,24458800000
kor,2021,28934300000
kos,2004,25016487.8514
kos,2005,39039897.81595
kos,2006,36450488.31593
kos,2007,67721874.30063
kos,2008,101948453.3154
kos,2009,170901841.05467
kos,2010,157428143.54327
kos,2011,178371972.18005
kos,2012,97512313.48239
kos,2013,140397189.8843
kos,2014,134994313.81122
kos,2015,143176168.06835
kos,2016,153710607.41761
kos,2017,112962448.46365
kos,2018,177398569.45668
kos,2019,130563603.89668
kos,2020,145474610.59771
kwt,1975,131019875.24731
kwt,1976,123124314.08143
kwt,1977,198907058.75403
kwt,1978,294488967.27806
kwt,1979,416114738.20907
kwt,1980,640035716.11408
kwt,1981,738919792.78771
kwt,1982,753705140.66397
kwt,1983,682730466.75914
kwt,1984,837662618.72192
kwt,1985,664996970.29181
kwt,1986,612537050.6377
kwt,1987,545461233.22684
kwt,1988,605671269.23073
kwt,1989,793112065.65697
kwt,1990,845885840.07904
kwt,1991,682453200
kwt,1992,661613244.99697
kwt,1993,662605776.72968
kwt,1994,1003805314.78872
kwt,1995,1244439056.06975
kwt,1996,1229089762.50724
kwt,1997,1466957999.03105
kwt,1998,1296120393.37484
kwt,1999,985497851.61468
kwt,2000,616133739.05432
kwt,2001,523996108.88598
kwt,2002,369183081.69062
kwt,2003,372133263.83106
kwt,2004,700373260.94333
kwt,2005,840753424.65753
kwt,2006,1532517007.55291
kwt,2007,3932248811.96458
kwt,2008,3219154327.83569
kwt,2009,1178332814.52471
kwt,2010,1265853334.5142
kwt,2011,1422541008.66391
kwt,2012,1303561205.91683
kwt,2013,1394162856.26289
kwt,2014,1393983795.98464
kwt,2015,2139464365.98134
kwt,2016,1056563176.87288
kwt,2017,2656956440.43675
kwt,2018,2885605366.47157
kwt,2019,4295202605.47218
kwt,2020,3255412089.47343
lao,1984,3100000
lao,1985,2400000
lao,1986,1500000
lao,1987,1400000
lao,1988,2500000
lao,1989,3100000
lao,1990,3200000
lao,1991,4400000
lao,1992,4600000
lao,1993,5600000
lao,1994,9200000
lao,1995,12900000
lao,1996,13500000
lao,1997,28900000
lao,1998,41800000
lao,1999,49900000
lao,2000,59670000
lao,2001,52102375.8914
lao,2002,45618917.53218
lao,2003,45455185.06962
lao,2004,58833956.87702
lao,2005,82350878.69203
lao,2006,75390656.0903
lao,2007,93967324.4631
lao,2008,77710265.29372
lao,2009,88755059.1
lao,2010,133462217.12
lao,2011,127479513.81
lao,2012,213475289.4307
lao,2013,262359020.88334
lao,2014,271549205.34387
lao,2015,359253417.31762
lao,2016,454093564.45262
lao,2017,571017842.37296
lao,2018,857071336.98582
lao,2019,1178736550.50886
lao,2020,1095315146.48829
lbn,2002,1263250000
lbn,2003,4836267310.63564
lbn,2004,1877925609.69825
lbn,2005,1918936191.01226
lbn,2006,2256007681.22725
lbn,2007,2372660000
lbn,2008,2286070000
lbn,2009,2268271671.2195
lbn,2010,1956968213.47925
lbn,2011,1889895679.3
lbn,2012,1883807828.6
lbn,2013,2219421042.4
lbn,2014,3030844310.5
lbn,2015,2883248676.1
lbn,2016,3284707529.7
lbn,2017,3336919204.5
lbn,2018,3929044322.14731
lbn,2019,4469159752.69819
lbn,2020,2382692508.79967
lbr,1979,295012.38679
lbr,1980,516566.86584
lbr,1981,454635.47708
lbr,1982,1595650.93874
lbr,1983,3345401.8501
lbr,1984,2787110.18282
lbr,1985,2837744.97473
lbr,1986,3947136.52873
lbr,1987,4054805.28293
lbr,2004,167596342.52805
lbr,2005,155826220.72378
lbr,2006,166654597.03385
lbr,2007,176866866.49473
lbr,2008,170727587.48391
lbr,2009,145880583.64116
lbr,2010,1140319333.07952
lbr,2011,1218482385.69521
lbr,2012,900408000.49659
lbr,2013,600397891.21587
lbr,2014,-77900478.4611
lbr,2015,-73858596.70717
lbr,2016,199621315.89291
lbr,2017,255333376.11854
lbr,2018,140700205.28618
lbr,2019,128401250.44923
lby,1977,1459208046.78656
lby,1978,1370372001.34562
lby,1979,1273429244.53364
lby,1980,1346728563.75716
lby,1981,1517302301.09197
lby,1982,1376442736.18725
lby,1983,1432851554.58504
lby,1984,1217687375.18983
lby,1985,539768217.17733
lby,1986,590369302.71131
lby,1987,360571285.02318
lby,1988,437420522.52822
lby,1989,387514546.853
lby,1990,492624424.12041
lby,1991,502264970.48287
lby,1992,451779380.88005
lby,1993,601570024.56378
lby,1994,403308901.11836
lby,1995,302048379.97484
lby,1996,294643012.82877
lby,1997,293143703.81094
lby,1998,217933214.10989
lby,1999,235009636.21223
lby,2000,1152000000
lby,2001,1583000000
lby,2002,1508000000
lby,2003,1149000000
lby,2004,1394000000
lby,2005,2118000000
lby,2006,2775000000
lby,2007,2500000000
lby,2008,3884700000
lby,2009,1883300000
lby,2010,2348000000
lby,2011,1154000000
lby,2012,4323800000
lby,2013,2808000000
lby,2014,1275900000
lby,2015,458600000
lby,2016,485700000
lby,2017,1154300000
lby,2018,1379500000
lby,2019,1383800000
lca,1976,298316.70978
lca,1977,0
lca,1978,500000
lca,1979,600000
lca,1980,700000
lca,1981,900000
lca,1982,1200000
lca,1983,1500000
lca,1984,3200000
lca,1985,3300000
lca,1986,8111111.11111
lca,1987,9148148.14815
lca,1988,17222222.22222
lca,1989,16444444.44444
lca,1990,32129629.62963
lca,1991,34281481.48148
lca,1992,34229629.62963
lca,1993,38114814.81481
lca,1994,38329629.62963
lca,1995,44744444.44444
lca,1996,37659259.25926
lca,1997,39344444.44444
lca,1998,45681481.48148
lca,1999,44303703.7037
lca,2000,48281481.48148
lca,2001,49606666.66667
lca,2002,39915185.18519
lca,2003,55686951.85185
lca,2004,75188070.37037
lca,2005,80617096.2963
lca,2006,66121684.07407
lca,2007,80388248.88889
lca,2008,80103951.11111
lca,2009,61662172.59259
lca,2010,57270617.40741
lca,2011,36091659.25926
lca,2012,55289589.25926
lca,2013,55159794.81481
lca,2014,129840580.80047
lca,2015,174000711.62932
lca,2016,137163008.13119
lca,2017,153471916.85459
lca,2018,156943481.42873
lca,2019,178059436.924
lca,2020,61060825.70404
lka,1975,25545275.0792
lka,1976,24132192.1091
lka,1977,27545482.1873
lka,1978,35204847.4579
lka,1979,54825132.8168
lka,1980,72824388.8377
lka,1981,128828628.4197
lka,1982,137795913.0837
lka,1983,181769504.9758
lka,1984,191942548.4865
lka,1985,210122243.2018
lka,1986,205953846.182
lka,1987,210819994.4092
lka,1988,240771944.7998
lka,1989,221261171.7814
lka,1990,259781242.5756
lka,1991,232468341.1059
lka,1992,246147700.3123
lka,1993,234298813.7855
lka,1994,312029844.1983
lka,1995,360597165.9931
lka,1996,378191877.6194
lka,1997,392866595.9487
lka,1998,394519563.7796
lka,1999,419349729.4451
lka,2000,448884416.1034
lka,2001,374560000
lka,2002,327810000
lka,2003,341470000
lka,2004,360250000
lka,2005,375390000
lka,2006,700000000
lka,2007,806880000
lka,2008,1197300000
lka,2009,609400000
lka,2010,940110000
lka,2011,1113710000
lka,2012,1388227585.55899
lka,2013,1883193990.49874
lka,2014,1963319271.80533
lka,2015,2140092248.02792
lka,2016,2328579291.74419
lka,2017,2491566103.14918
lka,2018,2633434377.64847
lka,2019,2713440755.7775
lka,2020,2299533686.97203
lso,1975,4462427.84659
lso,1976,4139999.9964
lso,1977,5059999.9956
lso,1978,5749999.995
lso,1979,6056844.54109
lso,1980,7575429.41146
lso,1981,9115989.01275
lso,1982,34147475.96024
lso,1983,28002191.58549
lso,1984,26625381.48397
lso,1985,17919112.16398
lso,1986,20069808.73767
lso,1987,26011283.06128
lso,1988,35122938.96979
lso,1989,44354418.41658
lso,1990,53096887.05515
lso,1991,66792363.44846
lso,1992,77411398.80858
lso,1993,77421638.49258
lso,1994,84320340.61957
lso,1995,84746885.96634
lso,1996,88350751.29773
lso,1997,89140880.78728
lso,1998,96180232.2439
lso,1999,41700388.09122
lso,2000,91720736.04506
lso,2001,109369751.67155
lso,2002,109584416.0698
lso,2003,142817874.78049
lso,2004,189662437.59813
lso,2005,45141156.52202
lso,2006,59342008.55712
lso,2007,106852923.64824
lso,2008,99246769.35876
lso,2009,124807500.51039
lso,2010,83907663.81356
lso,2011,196200272.04491
lso,2012,182487981.1388
lso,2013,163475070.30763
lso,2014,155078298.95697
lso,2015,138996027.97174
lso,2016,123128463.47086
lso,2017,136059674.51211
lso,2018,138790698.9663
lso,2019,127563455.53782
lso,2020,108115736.82436
lso,2021,119862564.93597
ltu,1993,4255829.75406
ltu,1994,12788483.12452
ltu,1995,63717500
ltu,1996,142975000
ltu,1997,278762500
ltu,1998,379975000
ltu,1999,372560000
ltu,2000,379287500
ltu,2001,385450000
ltu,2002,374951977.94181
ltu,2003,717435465.89301
ltu,2004,984396667.4816
ltu,2005,1122164513.20893
ltu,2006,1526613997.68028
ltu,2007,2629794884.26393
ltu,2008,2960162362.18558
ltu,2009,164283818.32909
ltu,2010,1630893662.79509
ltu,2011,2877404208.11938
ltu,2012,2541618032.87941
ltu,2013,2293968221.80894
ltu,2014,1810921436.85044
ltu,2015,2521239874.64056
ltu,2016,2506166585.98507
ltu,2017,2770703671.51464
ltu,2018,3008898978.74396
ltu,2019,3161725644.41803
ltu,2020,2957473269.33273
lux,1999,48407673670.8572
lux,2000,51676770517.8306
lux,2001,53956882158.5113
lux,2002,73291461002.0032
lux,2003,77125476269.7509
lux,2004,89614358873.3846
lux,2005,107511759541.948
lux,2006,142928613161.13199
lux,2007,181825980300.92801
lux,2008,218301308891.32697
lux,2009,157189090654.29401
lux,2010,169820566917.121
lux,2011,238900467007.62399
lux,2012,265140315716.83701
lux,2013,312183555707.33398
lux,2014,320398621437.953
lux,2015,311603194310.04102
lux,2016,330299292901.25
lux,2017,334232283101.117
lux,2018,355965697438.14301
lux,2019,343362120035.08698
lux,2020,340613083302.40302
lux,2021,354625141217.83899
lva,1992,1031910
lva,1993,10038000
lva,1994,42210000
lva,1995,52520000
lva,1996,99313000
lva,1997,122105000
lva,1998,154000000
lva,1999,213600000
lva,2000,155705550.63925
lva,2001,171123702.76436
lva,2002,188057970.39345
lva,2003,345576441.49102
lva,2004,757995617.13564
lva,2005,1008626162.61488
lva,2006,1735727025.84111
lva,2007,2662272942.81638
lva,2008,2739038740.60667
lva,2009,-154276940.45446
lva,2010,1058279337.22944
lva,2011,1590721422.56493
lva,2012,1787254923.90819
lva,2013,1743197157.15915
lva,2014,1672939594.68613
lva,2015,1624578318.10706
lva,2016,1630671164.27788
lva,2017,1822285280.76568
lva,2018,2314517661.68499
lva,2019,2153466844.29113
lva,2020,1535513899.65966
lva,2021,2444049883.04473
mac,2002,572553987.7509
mac,2003,649514397.28124
mac,2004,1067294561.7087
mac,2005,1754207997.98093
mac,2006,3179746168.65081
mac,2007,2523220718.82907
mac,2008,4336113595.21389
mac,2009,3486568071.6412
mac,2010,4412127427.79475
mac,2011,6943904129.21326
mac,2012,9159712767.09054
mac,2013,11612665234.5346
mac,2014,13141026216.5754
mac,2015,9411268193.1479
mac,2016,9028565774.38261
mac,2017,10816333914.8338
mac,2018,13344510952.0149
mac,2019,14951963535.6469
mac,2020,2119905781.11533
mar,1975,94263091.51953
mar,1976,122643510.75482
mar,1977,188970608.0066
mar,1978,309839690.23467
mar,1979,447791721.39656
mar,1980,599749152.08478
mar,1981,738356838.78066
mar,1982,674910312.99898
mar,1983,630965544.71075
mar,1984,591564474.50407
mar,1985,781118465.26406
mar,1986,703502777.50979
mar,1987,782249550.64614
mar,1988,1055164054.74379
mar,1989,1191305075.1811
mar,1990,1070569548.90449
mar,1991,1314527568.325
mar,1992,1348813375.6936
mar,1993,1431273928.61249
mar,1994,1394479781.23847
mar,1995,1568926228.91074
mar,1996,1497611972.63499
mar,1997,1347628451.03025
mar,1998,1227039749.68459
mar,1999,1172124508.82055
mar,2000,1140449363.21224
mar,2001,1158659556.44421
mar,2002,1115086164.52547
mar,2003,1162290273.65816
mar,2004,1175659068.90424
mar,2005,1072239162.29464
mar,2006,1226909115.55241
mar,2007,1365432763.41502
mar,2008,1581035278.56467
mar,2009,2420536260.35514
mar,2010,2110206380.95005
mar,2011,2856191408.05403
mar,2012,2899178625.64926
mar,2013,2242554560.31864
mar,2014,3239138116.1288
mar,2015,2403506854.47223
mar,2016,2383310539.15901
mar,2017,2771647825.85319
mar,2018,2797259402.93209
mar,2019,2661287557.53168
mar,2020,2326874640.74905
mda,1994,26091000
mda,1995,32350000
mda,1996,44150000
mda,1997,85280000
mda,1998,102290000
mda,1999,95810000
mda,2000,117540000
mda,2001,78090000
mda,2002,72800000
mda,2003,110000000
mda,2004,133000000
mda,2005,128380000
mda,2006,203380000
mda,2007,293660000
mda,2008,301430000
mda,2009,269010000
mda,2010,260200000
mda,2011,355830000
mda,2012,236910000
mda,2013,267510000
mda,2014,292870000
mda,2015,366720000
mda,2016,302500000
mda,2017,323640000
mda,2018,461309055.99898
mda,2019,407725927.24919
mda,2020,465860000
mdg,1974,25134631.26353
mdg,1975,22303922.04688
mdg,1976,20506417.84759
mdg,1977,7815083.72333
mdg,1978,11787906.31891
mdg,1979,29616281.12368
mdg,1980,46336889.07249
mdg,1981,92338898.17462
mdg,1982,100786076.08107
mdg,1983,121013127.75996
mdg,1984,151055075.59908
mdg,1985,133209146.7795
mdg,1986,160383760.2449
mdg,1987,184004439.40093
mdg,1988,192586679.04826
mdg,1989,207647632.04054
mdg,1990,175832805.34709
mdg,1991,165569697.49804
mdg,1992,152701228.56274
mdg,1993,153873284.97361
mdg,1994,157772094.83909
mdg,1995,173871083.57144
mdg,1996,168989773.67815
mdg,1997,115127311.66793
mdg,1998,103024988.36849
mdg,1999,63116518.33492
mdg,2000,64103617.08942
mdg,2001,106257116.25125
mdg,2002,178086499.44949
mdg,2003,93569821
mdg,2004,89381696.8
mdg,2005,144217161.76531
mdg,2006,176488429.50801
mdg,2007,137828482.68411
mdg,2008,162589023.77281
mdg,2009,180888463.49362
mdg,2010,241835488.83337
mdg,2011,305643439.27606
mdg,2012,424914001.97853
mdg,2013,459401736.41588
mdg,2014,380295261.90928
mdg,2015,456459737.56015
mdg,2016,501243613.57418
mdg,2017,452628487.98615
mdg,2018,513204076.4874
mdg,2019,579106837.79025
mdg,2020,496666284.4835
mdv,1977,0
mdv,1978,0
mdv,1979,1600000
mdv,1980,2700000
mdv,1981,3500000
mdv,1982,5700000
mdv,1983,10100000
mdv,1984,12600000
mdv,1985,13500000
mdv,1986,19887000
mdv,1987,16905000
mdv,1988,11689200
mdv,1989,16304800
mdv,1990,18493800
mdv,1991,18630216
mdv,1992,20000000
mdv,1993,22011040
mdv,1994,24013041.63076
mdv,1995,24487363.36934
mdv,1996,27838642.00605
mdv,1997,34930717.19661
mdv,1998,36763354.07645
mdv,1999,40050420.99756
mdv,2000,40333294.82585
mdv,2001,45432340.14375
mdv,2002,41056129.71142
mdv,2003,44614161.35317
mdv,2004,44936447.71042
mdv,2005,41818397.35835
mdv,2006,56323501.28405
mdv,2007,307303476.77807
mdv,2008,303801308.31116
mdv,2009,278202899.12137
mdv,2010,315289355.05739
mdv,2011,298227641.32578
mdv,2012,276313539.82845
mdv,2013,367920667.37941
mdv,2014,360716216.87059
mdv,2015,342433376.51288
mdv,2016,365916861.82578
mdv,2017,389875421.69787
mdv,2018,511665100.34713
mdv,2019,581123372.27382
mdv,2020,320843931.21113
mex,1979,4655000000
mex,1980,7642000000
mex,1981,11621000000
mex,1982,13758000000
mex,1983,10710000000
mex,1984,12474000000
mex,1985,11148000000
mex,1986,9310000000
mex,1987,8982000000
mex,1988,10092000000
mex,1989,11261000000
mex,1990,11589000000
mex,1991,11788000000
mex,1992,11998000000
mex,1993,13724000000
mex,1994,15605470000
mex,1995,16402330000
mex,1996,17507100000
mex,1997,16536200000
mex,1998,17732994000
mex,1999,16437185112
mex,2000,19781090810
mex,2001,18306837862
mex,2002,16296957374
mex,2003,16150711733.2778
mex,2004,15800454625.2422
mex,2005,21278397943.1377
mex,2006,23848416023
mex,2007,27017360531
mex,2008,25124750401
mex,2009,20347137258
mex,2010,22037570156
mex,2011,28925174961
mex,2012,36376468472
mex,2013,49305968439
mex,2014,43148757201
mex,2015,38351888330
mex,2016,37488799208
mex,2017,40430112175
mex,2018,46303795133
mex,2019,51509470987
mex,2020,46099942239
mhl,2005,10537883.67673
mhl,2006,14399506.77218
mhl,2007,13705113.90185
mhl,2008,12932825.31022
mhl,2009,12316480.0611
mhl,2010,14657691.47857
mhl,2011,20376523.57874
mhl,2012,60389851.17949
mhl,2013,54028607.7859
mhl,2014,28800070.92437
mhl,2015,19788583.18395
mhl,2016,20810579.59065
mhl,2017,22430187.09966
mhl,2018,25689287.9884
mkd,1996,75010000
mkd,1997,72560000
mkd,1998,77078665.00724
mkd,1999,96365437.00024
mkd,2000,111667951.43208
mkd,2001,79808190.1164
mkd,2002,96305871.0864
mkd,2003,119461224.182
mkd,2004,119007375.12
mkd,2005,205563701.542
mkd,2006,160184876.6288
mkd,2007,598539411.09
mkd,2008,386733110.13
mkd,2009,246244503.17582
mkd,2010,325475181.0317
mkd,2011,412319917.53674
mkd,2012,399778936.59191
mkd,2013,483169377.78623
mkd,2014,422599442.69087
mkd,2015,484360572.02997
mkd,2016,587592482.36747
mkd,2017,613770659.25039
mkd,2018,709944240.03701
mkd,2019,753912322.22942
mkd,2020,632240637.14239
mkd,2021,805419219.72916
mli,1975,21673916.93456
mli,1976,16551545.59161
mli,1977,19781855.26007
mli,1978,13294580.50365
mli,1979,11752447.7054
mli,1980,16874980.7041
mli,1981,32576017.30103
mli,1982,24197633.34732
mli,1983,27501953.32148
mli,1984,19223874.25959
mli,1985,18697290.22241
mli,1986,24833535.64502
mli,1987,27974217.56239
mli,1988,37435174.3455
mli,1989,38713726.31943
mli,1990,59317255.534
mli,1991,48846729.97973
mli,1992,56065204.73214
mli,1993,43226050.6371
mli,1994,49657360.99807
mli,1995,48923323.67052
mli,1996,69547123.41225
mli,1997,70697559.19112
mli,1998,80098072.4817
mli,1999,101434123.94551
mli,2000,119027105.76886
mli,2001,188333471.37672
mli,2002,277608949.41075
mli,2003,181654539.65762
mli,2004,219210436.04168
mli,2005,274760933.65686
mli,2006,326745075.0224
mli,2007,363284058.95329
mli,2008,415941665.39546
mli,2009,541130254.79257
mli,2010,491214265.31516
mli,2011,520858813.38229
mli,2012,541059995.13461
mli,2013,514904158.08878
mli,2014,479180066.16681
mli,2015,391602721.64779
mli,2016,468570501.09198
mli,2017,624185976.06461
mli,2018,686420957.83542
mli,2019,837524724.67852
mli,2020,893173263.37149
mlt,1971,10071049.38805
mlt,1972,10744891.83671
mlt,1973,13286454.17968
mlt,1974,15046111.18137
mlt,1975,14553644.94621
mlt,1976,15994887.946
mlt,1977,19653847.6424
mlt,1978,31656792.02091
mlt,1979,61371942.03524
mlt,1980,57609912.54567
mlt,1981,50943774.4965
mlt,1982,28630874.09969
mlt,1983,22892864.14679
mlt,1984,19955137.12462
mlt,1985,22806961.46007
mlt,1986,44021196.35193
mlt,1987,25760389.78268
mlt,1988,53497486.32338
mlt,1989,73172306.43414
mlt,1990,78857106.89449
mlt,1991,93917105.57863
mlt,1992,116877619.49058
mlt,1993,126838485.33571
mlt,1994,150592286.35255
mlt,1995,247622203.32013
mlt,1996,298026656.77217
mlt,1997,351567699.63786
mlt,1998,578104010.12127
mlt,1999,1201184890.18237
mlt,2000,1008948363.98402
mlt,2001,799811803.72061
mlt,2002,833133156.87301
mlt,2003,934418733.3175
mlt,2004,1429274964.24448
mlt,2005,3186358548.92621
mlt,2006,5687013612.45658
mlt,2007,11480141691.8593
mlt,2008,15019530610.9051
mlt,2009,11321386116.4818
mlt,2010,9351431887.00124
mlt,2011,14378303111.7724
mlt,2012,13384635769.9111
mlt,2013,13976429321.5337
mlt,2014,14296663852.8902
mlt,2015,11852879796.4513
mlt,2016,12155175218.945
mlt,2017,12379856762.7388
mlt,2018,12528542580.6071
mlt,2019,11807007199.0519
mlt,2020,12034243404.3438
mmr,1976,18132739.45773
mmr,1977,18701576.16614
mmr,1978,23607565.6034
mmr,1979,37963945.56684
mmr,1980,61582495.81997
mmr,1981,70320917.9116
mmr,1982,65108436.09683
mmr,1983,72744415.5376
mmr,1984,81929797.82103
mmr,1985,71138838.86558
mmr,1986,110856995.94966
mmr,1987,82545862.05667
mmr,1988,79078378.03079
mmr,1989,57133772.99012
mmr,1990,192092779.67374
mmr,1991,272200796.66525
mmr,1992,151373976.00811
mmr,1993,63037431.88103
mmr,1994,74100899.37264
mmr,1995,124174820.44501
mmr,1996,53061452.1257
mmr,1997,20255260.43928
mmr,1998,11279997.30167
mmr,1999,54020564.82867
mmr,2000,166194892.66665
mmr,2001,544099587.89877
mmr,2002,613297862.92943
mmr,2003,763083864.3198
mmr,2004,777681427.50456
mmr,2005,1413058251.7177
mmr,2006,1332611931.78069
mmr,2007,1428361880.98951
mmr,2008,1917214900.40708
mmr,2009,1861918058.73375
mmr,2010,1869470770.02407
mmr,2011,2032504093.00794
mmr,2012,2466605038.8948
mmr,2013,2220293051.6807
mmr,2014,3555862224.41198
mmr,2015,3179164817.24358
mmr,2016,2679122782.08549
mmr,2017,3192778469.20263
mmr,2018,3116719321.4469
mmr,2019,3895829413.64805
mne,2007,102191057.13173
mne,2008,179886515.39923
mne,2009,219716010.33076
mne,2010,247211582.18751
mne,2011,233029392.98329
mne,2012,195080168.3177
mne,2013,194924729.33304
mne,2014,240673722.41673
mne,2015,185599810.1169
mne,2016,248193121.50539
mne,2017,208944116.45193
mne,2018,294238434.41737
mne,2019,280745852.33119
mne,2020,246901214.48795
mne,2021,295168156.34878
mng,1981,11100000
mng,1982,20600000
mng,1983,31100000
mng,1984,39100000
mng,1985,45100000
mng,1986,1800000
mng,1987,11500000
mng,1988,34400000
mng,1989,56400000
mng,1990,48700000
mng,1991,4900000
mng,1992,27100000
mng,1993,21000000
mng,1994,22600000
mng,1995,28400000
mng,1996,26700000
mng,1997,18100000
mng,1998,9700000
mng,1999,6555017.29
mng,2000,19457345.46
mng,2001,16841889.44645
mng,2002,18688759.1341
mng,2003,25354101.20657
mng,2004,27610979.91255
mng,2005,62457197.5336
mng,2006,60052523.99075
mng,2007,150998415.34168
mng,2008,189282721.31992
mng,2009,219750500.71274
mng,2010,627075538.56938
mng,2011,1286387870.52238
mng,2012,1227255305.76829
mng,2013,1014940940.85626
mng,2014,1029643816.6687
mng,2015,1028488101.9485
mng,2016,979545744.26358
mng,2017,1688995794.66721
mng,2018,1647402958.17943
mng,2019,1963264836.84008
mng,2020,1594726787.96338
moz,2005,458756791.71
moz,2006,794292315.68478
moz,2007,785177358.32137
moz,2008,798342016.42939
moz,2009,432093453.27984
moz,2010,494037370.0403
moz,2011,383096672.72873
moz,2012,208523984.84704
moz,2013,192905725.48043
moz,2014,329888773.14476
moz,2015,412612595.71547
moz,2016,365908364.17352
moz,2017,559026760.73965
moz,2018,226963526.18834
moz,2019,556447052.30575
moz,2020,515633620.2524
mrt,1975,35054547.98622
mrt,1976,62924442.91573
mrt,1977,47688946.97885
mrt,1978,30219333.8749
mrt,1979,42752083.6738
mrt,1980,43842757.03431
mrt,1981,70668622.20688
mrt,1982,64111520.69282
mrt,1983,71408155.19941
mrt,1984,47568047.64679
mrt,1985,96088733.2171
mrt,1986,118588235.29438
mrt,1987,91731901.54985
mrt,1988,89674797.64818
mrt,1989,55628469.25383
mrt,1990,50217717.62458
mrt,1991,34852290.63914
mrt,1992,29875871.49928
mrt,1993,97611180.47556
mrt,1994,47655270.0789
mrt,1995,49495896.53357
mrt,1996,45911117.04906
mrt,1997,40282289.92888
