geo,time,nv_mnf_mtrn_zs_un
lao,2009,0.91771
lao,2010,0.91771
lao,2011,0.91771
lao,2012,0.91771
lao,2013,0.91771
lao,2014,0.91771
lao,2015,0.91771
lao,2016,0.91771
lao,2017,0.91771
lbn,1998,2.95337
lbn,2007,2.49242
lby,1964,0.82816
lby,1965,1.0279
lby,1966,0
lby,1967,0
lby,1968,0
lby,1969,0
lby,1970,0
lby,1971,0
lby,1972,0
lby,1973,0
lby,1974,0
lby,1975,0
lby,1976,0
lby,1977,0
lby,1978,0
lby,1979,0
lby,1980,0
lca,1991,0
lca,1992,0
lca,1993,0
lca,1994,0
lca,1995,0
lca,1996,0
lca,1997,0
lka,1966,8.00703
lka,1967,7.14477
lka,1968,8.47731
lka,1969,7.81208
lka,1970,6.66327
lka,1971,5.85207
lka,1972,4.76178
lka,1973,4.95995
lka,1974,4.57163
lka,1979,4.78761
lka,1980,2.45966
lka,1981,2.19853
lka,1982,1.2608
lka,1983,1.56951
lka,1987,0.72215
lka,1988,1.26144
lka,1989,2.54903
lka,1990,3.28914
lka,1991,2.90851
lka,1992,3.21603
lka,1993,2.71557
lka,1994,2.66824
lka,1995,3.00639
lka,1996,2.72141
lka,1997,4.05075
lka,1998,3.77819
lka,1999,6.63487
lka,2000,4.00635
lka,2001,2.97977
lka,2006,0.37641
lka,2007,2.44807
lka,2008,7.23078
lka,2009,2.24129
lka,2010,2.25258
lka,2011,2.22809
lka,2012,2.11869
lka,2013,1.86187
lka,2014,1.94647
lka,2015,1.29742
lka,2016,1.38735
lka,2017,1.39827
lka,2018,1.39827
lka,2019,1.39827
ltu,2000,12.33329
ltu,2001,14.0124
ltu,2002,12.72245
ltu,2003,11.69551
ltu,2004,11.19808
ltu,2005,8.76121
ltu,2006,10.15133
ltu,2007,9.88376
ltu,2008,12.80212
ltu,2009,11.72008
ltu,2010,12.19463
ltu,2011,10.98545
ltu,2012,12.10125
ltu,2013,13.51628
ltu,2014,12.82016
ltu,2015,12.23045
ltu,2016,13.10766
ltu,2017,15.15915
ltu,2018,14.99187
ltu,2019,15.57532
lux,1985,10.36682
lux,1986,10.97135
lux,1987,12.44445
lux,1988,11.96176
lux,1989,11.98296
lux,1990,13.37839
lux,1991,12.16395
lux,1992,12.36843
lux,1993,11.38261
lux,1994,11.33536
lux,1995,5.89101
lux,1996,8.31839
lux,1997,8.45199
lux,1998,7.4711
lux,1999,8.26976
lux,2000,8.6566
lux,2001,7.46471
lux,2002,7.48841
lux,2003,7.64222
lux,2004,7.69023
lux,2005,8.07166
lux,2006,7.60467
lux,2007,8.01308
lux,2008,5.25594
lux,2009,1.61972
lux,2010,1.79995
lux,2011,1.62017
lux,2012,15.47945
lux,2013,16.78525
lux,2014,15.28433
lux,2015,16.79228
lux,2016,13.54948
lux,2017,15.02944
lux,2018,14.53714
lux,2019,14.19558
lva,1993,16.07691
lva,1994,16.03905
lva,1995,15.29213
lva,1996,12.28322
lva,1997,8.73211
lva,1998,8.25736
lva,1999,7.45258
lva,2000,7.82668
lva,2001,8.54413
lva,2002,7.37751
lva,2003,7.9076
lva,2004,8.65739
lva,2005,8.56819
lva,2006,8.51196
lva,2007,9.73193
lva,2008,15.5395
lva,2009,15.57064
lva,2010,13.43406
lva,2011,14.64111
lva,2012,15.53156
lva,2013,14.82472
lva,2014,15.17937
lva,2015,16.32075
lva,2016,15.78253
lva,2017,16.9473
lva,2018,14.67324
lva,2019,15.19943
mac,1978,0.91221
mac,1979,1.31255
mac,1980,0.89671
mac,1981,0.95859
mac,1982,2.09811
mac,1983,1.7938
mac,1984,1.11584
mac,1985,1.13692
mac,1986,1.0169
mac,1987,1.16262
mac,1988,1.31159
mac,1989,1.12396
mac,1990,1.0492
mac,1991,1.51236
mac,1992,1.03928
mac,1993,1.10849
mac,1994,0.90798
mac,1995,1.02814
mac,1996,1.44885
mac,1997,3.17398
mac,1998,2.34313
mac,1999,2.56171
mac,2000,1.45621
mac,2002,0.93278
mac,2003,0.7797
mac,2004,0.97054
mac,2005,0.76101
mac,2006,0.8728
mac,2007,1.08731
mac,2008,0.75988
mac,2009,1.01813
mac,2010,1.50298
mar,1976,7.95459
mar,1977,8.62651
mar,1978,8.20817
mar,1979,7.4312
mar,1980,6.6757
mar,1981,7.2384
mar,1982,7.2384
mar,1983,6.76253
mar,1984,6.77059
mar,1985,4.2874
mar,1986,4.82955
mar,1987,4.59794
mar,1988,4.71616
mar,1989,5.74984
mar,1990,5.60886
mar,1991,5.31033
mar,1992,5.18226
mar,1993,5.54692
mar,1994,5.2741
mar,1995,4.68879
mar,1996,4.71692
mar,1997,5.63034
mar,1998,4.44318
mar,1999,4.61939
mar,2000,4.19886
mar,2001,4.71539
mar,2002,4.48484
mar,2003,4.81872
mar,2004,4.69446
mar,2005,3.65998
mar,2006,3.63172
mar,2007,4.65694
mar,2008,5.85251
mar,2009,4.7841
mar,2010,4.65737
mar,2011,4.65409
mar,2015,7.67265
mar,2016,7.12255
mar,2018,4.18534
mar,2019,4.18534
mda,1993,5.09077
mda,1994,5.09077
mda,1995,5.09077
mda,1996,5.0124
mda,1997,5.08136
mda,1998,5.08136
mda,1999,5.08136
mda,2000,5.03848
mda,2001,4.96706
mda,2002,5.24483
mda,2003,5.20022
mda,2004,4.18264
mda,2005,3.84013
mda,2006,3.97563
mda,2007,3.86839
mda,2008,4.68215
mda,2009,4.24798
mda,2010,4.2242
mda,2011,3.78991
mda,2012,3.90862
mda,2013,3.95959
mda,2014,7.4822
mda,2015,6.61958
mda,2016,11.9589
mda,2017,9.64245
mda,2018,9.04831
mda,2019,9.13078
mdg,1967,4.48054
mdg,1968,4.83195
mdg,1969,4.60175
mdg,1970,4.47018
mdg,1971,5.48812
mdg,1972,4.93941
mdg,1973,3.59414
mdg,1974,3.28704
mdg,1975,5.08275
mdg,1976,3.70652
mdg,1977,4.45648
mdg,1978,5.13366
mdg,1979,3.51723
mdg,1980,3.37325
mdg,1981,0.59806
mdg,1982,0.58116
mdg,1983,0.85659
mdg,1984,1.04378
mdg,1985,1.30917
mdg,1986,1.1972
mdg,2001,0.37594
mdg,2002,0.41958
mdg,2003,0.37812
mdg,2004,0.40121
mdg,2005,0.41046
mdg,2006,0.51596
mdv,2013,2.5914
mdv,2014,2.5914
mdv,2015,2.5914
mex,1984,13.33796
mex,1985,15.36901
mex,1986,14.51529
mex,1987,15.71554
mex,1988,16.05646
mex,1989,20.65723
mex,1990,17.6214
mex,1991,18.81712
mex,1992,19.27526
mex,1993,17.94894
mex,1994,19.43418
mex,1995,19.62012
mex,1996,21.61223
mex,1997,22.75852
mex,1998,23.45906
mex,1999,23.28303
mex,2000,24.19783
mex,2001,23.60094
mex,2002,22.4829
mex,2003,21.53278
mex,2004,17.89045
mex,2005,18.04071
mex,2006,18.01759
mex,2007,17.87183
mex,2008,16.82425
mex,2009,19.57361
mex,2010,21.83757
mex,2011,23.06355
mex,2012,25.20853
mex,2013,25.11568
mex,2014,27.22101
mex,2015,28.08629
mex,2016,31.37161
mex,2017,32.89035
mex,2018,33.6623
mex,2019,33.6623
mkd,1987,8.8159
mkd,1988,8.94394
mkd,1989,7.07595
mkd,1990,6.17631
mkd,1991,7.05698
mkd,1992,7.89442
mkd,1993,8.11307
mkd,1994,8.81246
mkd,1995,10.99775
mkd,1996,5.72662
mkd,1997,9.44155
mkd,1998,8.92847
mkd,1999,9.22073
mkd,2000,9.01161
mkd,2001,8.63646
mkd,2002,1.27817
mkd,2003,3.99911
mkd,2004,4.69348
mkd,2005,5.12912
mkd,2006,4.76647
mkd,2007,4.19177
mkd,2008,4.39725
mkd,2009,4.36396
mkd,2010,10.39184
mkd,2011,6.14697
mkd,2012,11.52269
mkd,2013,6.26231
mkd,2014,13.40533
mkd,2015,19.93763
mkd,2016,22.80355
mkd,2017,23.98089
mkd,2018,23.98087
mkd,2019,23.98087
mlt,1963,7.59053
mlt,1964,8.36049
mlt,1965,8.37238
mlt,1966,7.4857
mlt,1967,7.8414
mlt,1968,9.15192
mlt,1969,10.83902
mlt,1970,10.55144
mlt,1971,8.94436
mlt,1972,8.42498
mlt,1973,7.20457
mlt,1974,3.28127
mlt,1975,3.1407
mlt,1976,3.98413
mlt,1977,3.75305
mlt,1978,5.28898
mlt,1979,5.50718
mlt,1980,3.81853
mlt,1981,5.03051
mlt,1982,3.80653
mlt,1983,4.37164
mlt,1984,5.44393
mlt,1985,4.30189
mlt,1986,5.47853
mlt,1987,6.69795
mlt,1988,5.92091
mlt,1989,8.05724
mlt,1990,6.8924
mlt,1991,5.99192
mlt,1992,4.73146
mlt,1993,3.42531
mlt,1994,4.31277
mlt,1995,23.48933
mlt,1996,25.14483
mlt,1997,24.93218
mlt,1998,25.22481
mlt,1999,27.79716
mlt,2000,37.4951
mlt,2001,29.66866
mlt,2002,27.97109
mlt,2003,29.72346
mlt,2004,27.01407
mlt,2005,23.09443
mlt,2006,23.09823
mlt,2007,21.999
mlt,2008,18.94256
mlt,2010,19.05871
mlt,2014,0.35552
mlt,2015,26.43103
mlt,2016,8.29781
mlt,2017,17.87595
mlt,2018,14.67201
mlt,2019,14.67201
mmr,2009,2.2244
mmr,2010,4.62542
mmr,2011,3.44225
mmr,2012,5.79708
mmr,2013,3.00755
mmr,2014,12.43275
mmr,2015,10.60018
mmr,2016,1.21744
mmr,2017,0.03665
mmr,2018,0.37217
mne,2010,11.21204
mne,2011,9.53718
mne,2012,14.07378
mne,2013,11.65439
mne,2014,12.29027
mne,2015,10.06349
mne,2016,10.06349
mne,2017,10.06349
mne,2018,10.06349
mne,2019,10.06349
mng,1990,0
mng,1991,0
mng,1992,1.30437
mng,1993,0.32316
mng,1994,0.63717
mng,1995,1.12104
mng,1996,2.76958
mng,1997,0.61604
mng,1998,0.32203
mng,1999,0.49156
mng,2000,0.34506
mng,2001,0.34047
mng,2002,1.25884
mng,2003,1.25775
mng,2004,-1.94742
mng,2005,1.33131
mng,2006,1.22442
mng,2007,0.58352
mng,2008,0.16502
mng,2009,-0.17783
mng,2010,0.33165
mng,2011,1.33317
mng,2012,1.5811
mng,2013,1.61743
mng,2014,1.41834
mng,2015,1.80743
mng,2016,1.42641
mng,2017,1.10887
mng,2018,0.63041
mng,2019,0.63071
moz,1967,7.22355
moz,1968,7.65306
moz,1969,3.92677
moz,1970,4.06181
moz,1971,4.44388
moz,1972,3.78366
moz,1973,4.32254
mus,1968,3.30922
mus,1969,3.61296
mus,1970,3.88628
mus,1971,4.63335
mus,1972,4.67526
mus,1973,2.68968
mus,1974,3.36964
mus,1975,2.70806
mus,1976,4.47272
mus,1977,4.4424
mus,1978,3.47454
mus,1979,3.5188
mus,1980,3.92908
mus,1981,3.14095
mus,1982,2.24116
mus,1983,2.10298
mus,1984,2.04841
mus,1985,1.52353
mus,1986,1.11345
mus,1987,1.1748
mus,1988,1.25844
mus,1989,1.82099
mus,1990,1.41028
mus,1991,1.64414
mus,1992,0.73386
mus,1993,0.49069
mus,1994,1.0939
mus,1995,1.41279
mus,1996,1.5556
mus,1997,1.42292
mus,1998,0.98651
mus,1999,1.45847
mus,2000,1.33869
mus,2001,1.34828
mus,2002,1.24001
mus,2003,1.45755
mus,2004,1.9187
mus,2005,1.91148
mus,2006,1.43882
mus,2007,1.38399
mus,2008,1.13993
mus,2009,1.4022
mus,2010,1.24761
mus,2011,4.41149
mus,2012,3.88813
mus,2013,4.25091
mus,2014,4.53064
mus,2015,4.53045
mus,2016,4.77323
mus,2017,4.17886
mus,2018,4.17886
mus,2019,4.17886
mwi,1964,0.13375
mwi,1965,0.27807
mwi,1966,0.33525
mwi,1967,0.36058
mwi,1968,0.96387
mwi,1969,1.58848
mwi,1970,2.18663
mwi,1971,2.61628
mwi,1972,3.60069
mwi,1973,3.54136
mwi,1974,4.15601
mwi,1975,3.75235
mwi,1979,2.29693
mwi,1980,0.45392
mwi,1981,0.50082
mwi,1982,1.90222
mwi,1983,0.72627
mwi,1984,1.01137
mwi,1985,2.09291
mwi,1986,1.75737
mwi,1987,5.81236
mwi,1988,6.52003
mwi,1989,7.0413
mwi,1990,1.39835
mwi,1991,2.03279
mwi,1992,1.42529
mwi,1993,0.88657
mwi,1994,3.53439
mwi,1995,2.265
mwi,1996,3.29317
mwi,1997,2.61924
mwi,1998,4.53907
mwi,1999,0.5237
mwi,2000,0.26103
mwi,2001,0.75897
mwi,2002,0.66394
mwi,2003,-0.73194
mwi,2004,-0.55923
mwi,2005,1.45612
mwi,2006,0.73211
mwi,2007,1.02127
mwi,2008,1.50694
mwi,2009,0.69253
mwi,2010,1.18926
mwi,2011,1.18926
mwi,2012,1.18926
mys,1968,4.82533
mys,1969,4.39257
mys,1970,5.5002
mys,1971,5.70249
mys,1972,5.67094
mys,1973,6.17244
mys,1974,7.27326
mys,1975,6.09743
mys,1976,5.00077
mys,1977,6.09187
mys,1978,5.97183
mys,1979,6.64943
mys,1980,7.51244
mys,1981,8.37155
mys,1982,7.60236
mys,1983,7.65939
mys,1984,7.18514
mys,1985,6.36866
mys,1986,4.96544
mys,1987,5.30825
mys,1988,6.47149
mys,1989,7.91053
mys,1990,9.28903
mys,1991,10.50289
mys,1992,9.0259
mys,1993,9.60484
mys,1994,9.52334
mys,1995,10.0617
mys,1996,11.81589
mys,1997,11.77974
mys,1998,11.77974
mys,1999,8.49789
mys,2000,37.78178
mys,2001,37.92128
mys,2002,35.57832
mys,2003,35.51944
mys,2004,34.30113
mys,2005,31.47534
mys,2006,30.40967
mys,2007,29.81221
mys,2008,26.72915
mys,2009,28.97561
mys,2010,27.84756
mys,2011,27.84756
mys,2012,29.36957
mys,2013,29.36957
mys,2014,31.05559
mys,2015,30.99963
mys,2016,30.99963
mys,2017,31.40849
mys,2018,31.40849
mys,2019,31.40849
nam,1994,0.53086
nga,1963,1.48876
nga,1964,1.28467
nga,1965,1.04812
nga,1966,1.39614
nga,1967,1.28005
nga,1968,1.30868
nga,1969,1.21405
nga,1970,0.47559
nga,1971,0.42329
nga,1972,0.32343
nga,1973,0.50707
nga,1974,0.94344
nga,1975,1.48875
nga,1976,5.80264
nga,1977,7.24925
nga,1978,6.66637
nga,1980,22.65223
nga,1981,9.90998
nga,1982,9.24414
nga,1983,15.59085
nga,1984,5.61334
nga,1985,12.9608
nga,1991,2.72569
nga,1992,2.83396
nga,1993,10.78946
nga,1994,14.82202
nga,1995,7.87623
nga,1996,7.17791
nic,1963,0.15201
nic,1964,0.15059
nic,1965,0.20714
nic,1966,0.27338
nic,1967,0.34752
nic,1968,0.43051
nic,1969,0.34769
nic,1970,0.37901
nic,1971,0.39685
nic,1972,0.41081
nic,1973,0.60047
nic,1974,0.74689
nic,1975,0.76384
nic,1976,0.77455
nic,1977,0.78645
nic,1978,0.80978
nic,1979,0.55489
nic,1980,0.37059
nic,1981,0.73907
nic,1982,0.65269
nic,1983,0.56798
nic,1984,0.69899
nic,1985,0.59342
nld,1963,15.61508
nld,1964,15.04122
nld,1965,14.82632
nld,1966,15.159
nld,1967,15.5388
nld,1968,15.68777
nld,1969,13.76667
nld,1970,14.17636
nld,1971,14.37053
nld,1972,14.3096
nld,1973,14.52662
nld,1974,13.99715
nld,1975,16.28374
nld,1976,16.11456
nld,1977,16.0334
nld,1978,14.39514
nld,1979,14.62935
nld,1980,14.77227
nld,1981,14.37601
nld,1982,15.55611
nld,1983,14.06202
nld,1984,13.08698
nld,1985,12.7633
nld,1986,12.89707
nld,1987,12.48365
nld,1988,11.77364
nld,1989,12.87525
nld,1990,13.33804
nld,1991,13.6524
nld,1992,14.22548
nld,1993,13.07581
nld,1994,13.07581
nld,1995,18.7717
nld,1996,18.99321
nld,1997,19.319
nld,1998,22.4676
nld,1999,22.31816
nld,2000,20.96096
nld,2001,21.82404
nld,2002,22.07598
nld,2003,21.89517
nld,2004,23.64367
nld,2005,23.67741
nld,2006,24.92741
nld,2007,23.92766
nld,2008,20.89589
nld,2009,24.6074
nld,2010,27.93399
nld,2011,28.62949
nld,2012,28.10034
nld,2013,28.75942
nld,2014,30.62539
nld,2015,29.28738
nld,2016,28.05684
nld,2017,29.80802
nld,2018,31.16078
nld,2019,31.16087
nor,1963,15.29242
nor,1964,16.15406
nor,1965,16.51576
nor,1966,17.36481
nor,1967,18.4669
nor,1968,16.35101
nor,1969,19.50431
nor,1970,17.74276
nor,1971,17.78508
nor,1972,17.83524
nor,1973,18.54387
nor,1974,18.36371
nor,1975,21.36963
nor,1976,22.59321
nor,1977,21.54848
nor,1978,22.02677
nor,1979,20.77715
nor,1980,20.7055
nor,1981,22.1976
nor,1982,22.7009
nor,1983,19.62806
nor,1984,18.96517
nor,1985,21.32965
nor,1986,19.43768
nor,1987,18.72416
nor,1988,17.05661
nor,1989,16.96725
nor,1990,19.38605
nor,1991,22.20174
nor,1992,21.8362
nor,1993,22.41529
nor,1994,22.06314
nor,1995,21.40935
nor,1996,22.31754
nor,1997,23.53622
nor,1998,26.77717
nor,1999,24.68246
nor,2000,22.5179
nor,2001,22.99657
nor,2002,24.38732
nor,2003,22.83666
nor,2004,22.5417
nor,2005,23.94103
nor,2006,26.47461
nor,2007,27.12039
nor,2008,29.90343
nor,2009,37.76914
nor,2010,35.07946
nor,2011,35.78701
nor,2012,36.91559
nor,2013,37.8895
nor,2014,33.74283
nor,2015,34.65022
nor,2016,29.52352
nor,2017,23.45181
nor,2018,27.17392
nor,2019,28.48033
npl,1990,0.08222
npl,1993,0.07317
npl,1994,0.08222
npl,1996,0.3539
npl,2001,0.52724
npl,2006,0.68764
npl,2008,0.71247
npl,2011,0.8241
npl,2012,0.84522
npl,2013,0.84522
npl,2014,0.84522
npl,2015,0.84522
npl,2016,0.84522
npl,2017,0.84522
npl,2018,0.79881
npl,2019,0.84522
nzl,1963,11.78668
nzl,1964,12.23983
nzl,1965,12.3763
nzl,1966,13.1596
nzl,1967,11.82003
nzl,1968,11.78007
nzl,1969,12.78525
nzl,1970,11.84412
nzl,1971,11.95722
nzl,1972,11.93016
nzl,1973,12.86998
nzl,1974,11.89355
nzl,1975,10.95593
nzl,1976,10.85518
nzl,1977,11.2922
nzl,1978,11.65209
nzl,1979,11.53278
nzl,1980,11.63571
nzl,1981,11.9088
nzl,1982,11.44129
nzl,1983,11.49488
nzl,1984,11.42651
nzl,1985,11.56316
nzl,1986,11.10463
nzl,1987,9.70069
nzl,1988,10.08625
nzl,1989,9.89071
nzl,1990,9.56364
nzl,1991,13.71185
nzl,1992,13.71185
nzl,1993,13.71185
nzl,1994,13.71185
nzl,1995,11.11722
nzl,1996,11.11722
nzl,1997,11.11722
nzl,1998,9.98846
nzl,1999,9.71615
nzl,2000,9.22387
nzl,2001,9.57547
nzl,2002,11.11722
nzl,2003,14.4334
nzl,2004,14.79977
nzl,2005,12.96745
nzl,2006,12.65421
nzl,2007,12.7277
nzl,2008,13.8634
nzl,2009,11.57223
nzl,2010,11.806
nzl,2011,12.6362
nzl,2012,11.59292
nzl,2013,12.09606
nzl,2014,12.38226
nzl,2015,12.08485
nzl,2016,15.13696
nzl,2017,16.82483
nzl,2018,16.53554
nzl,2019,16.53554
omn,1993,2.106
omn,1994,1.21799
omn,1995,1.53651
omn,1996,1.64272
omn,1997,3.15877
omn,1998,2.36112
omn,1999,2.34337
omn,2000,1.48943
omn,2001,1.18347
omn,2002,1.13352
omn,2003,0.76228
omn,2004,1.06503
omn,2005,1.09073
omn,2006,0.85269
omn,2007,1.20149
omn,2008,1.24519
omn,2009,0.73778
omn,2010,0.67008
omn,2011,2.84432
omn,2012,3.41519
omn,2013,3.46489
omn,2014,2.61802
omn,2015,3.2381
omn,2016,3.65852
omn,2017,3.33911
omn,2018,4.95167
omn,2019,4.95169
pak,1963,4.42903
pak,1964,4.5528
pak,1965,5.62827
pak,1966,5.91468
pak,1967,5.30782
pak,1968,4.84438
pak,1969,3.78839
pak,1970,2.63537
pak,1971,3.5427
pak,1972,4.37327
pak,1973,4.00479
pak,1974,4.72143
pak,1975,5.54351
pak,1976,6.47765
pak,1977,4.5025
pak,1978,4.93379
pak,1979,6.10042
pak,1980,5.78942
pak,1981,4.17887
pak,1982,3.9706
pak,1983,4.70812
pak,1984,6.71909
pak,1985,5.02997
pak,1986,4.953
pak,1987,4.22485
pak,1988,5.4168
pak,1989,5.32075
pak,1990,5.21657
pak,1991,5.11265
pak,1996,5.1178
pak,2001,4.56189
pak,2006,8.47938
pan,1963,1.85115
pan,1964,2.11348
pan,1965,2.05777
pan,1966,1.88945
pan,1967,0.96012
pan,1968,0.74306
pan,1969,0.64545
pan,1970,0.95462
pan,1971,0.70131
pan,1972,0.92117
pan,1973,0.72811
pan,1974,0.62468
pan,1975,0.86809
pan,1976,1.05897
pan,1977,1.1373
pan,1978,0.85201
pan,1979,0.77991
pan,1980,1.10644
pan,1981,1.23323
pan,1982,1.38443
pan,1983,1.09851
pan,1984,2.27121
pan,1985,2.43288
pan,1986,2.00212
pan,1987,1.66186
pan,1988,1.66762
pan,1989,2.25735
pan,1990,1.1132
pan,1991,0.67015
pan,1995,2.64209
pan,2001,2.74726
per,1974,6.10687
per,1975,7.5
per,1976,8.37004
per,1977,7.84983
per,1978,6.09037
per,1979,6.84932
per,1980,8.68056
per,1981,6.36261
per,1982,6.47619
per,1983,5.51127
per,1984,5.07269
per,1985,4.18401
per,1986,4.70623
per,1987,5.59611
per,1988,6.95939
per,1989,4.82353
per,1990,4.55423
per,1991,3.97132
per,1992,4.04113
per,1993,4.04113
per,1994,4.66904
per,1995,4.97879
per,1996,3.78552
per,1997,3.78552
per,1998,3.78552
per,1999,2.51885
per,2000,2.51885
per,2001,2.51889
per,2002,2.0394
per,2003,1.76568
per,2004,1.60958
per,2005,1.67121
per,2006,1.79389
per,2007,2.15683
per,2008,2.44856
per,2009,2.48698
per,2010,2.87042
per,2011,2.966
per,2012,3.15678
per,2013,5.04369
per,2014,5.78692
per,2015,6.16053
per,2016,6.32687
per,2017,6.45241
per,2018,6.34094
per,2019,7.0076
phl,1963,6.355
phl,1964,5.68261
phl,1965,4.38413
phl,1966,4.26344
phl,1967,4.26344
phl,1968,4.56774
phl,1969,3.92762
phl,1970,4.37341
phl,1971,4.17224
phl,1972,5.17067
phl,1973,4.11581
phl,1974,5.01055
phl,1975,5.49992
phl,1976,5.01147
phl,1977,5.65694
phl,1978,6.16298
phl,1979,6.15814
phl,1980,6.82478
phl,1981,4.40453
phl,1982,5.52821
phl,1983,3.73793
phl,1984,2.40052
phl,1985,1.89241
phl,1986,1.79322
phl,1987,2.66016
phl,1988,2.67766
phl,1989,4.10306
phl,1990,3.85809
phl,1991,3.53854
phl,1992,4.89593
phl,1993,5.19934
phl,1994,4.70368
phl,1995,6.01498
phl,1996,16.3431
phl,1997,18.15559
phl,1998,20.66065
phl,1999,22.78606
phl,2000,22.78606
phl,2001,27.07416
phl,2002,27.07416
phl,2003,26.48401
phl,2004,26.48401
phl,2005,24.76498
phl,2006,33.43404
phl,2007,33.47448
phl,2008,24.93897
phl,2009,33.95065
phl,2010,30.52849
phl,2011,30.6273
phl,2012,48.19085
phl,2013,32.091
phl,2014,34.79359
phl,2015,34.55022
phl,2016,33.48411
phl,2017,39.55193
phl,2018,39.59398
phl,2019,39.59398
png,1963,31.09091
png,1964,29.33739
png,1965,25.38882
png,1966,26.1527
png,1967,25.81859
png,1968,28.18094
png,1969,27.69169
png,1970,30.75725
png,1971,29.60073
png,1972,29.64759
png,1973,28.9602
png,1974,31.58612
png,1975,30.65733
png,1976,25.49474
png,1977,19.7715
png,1978,11.654
png,1979,12.53217
png,1980,15.40212
png,1981,11.18488
png,1982,9.11721
png,1983,8.3669
png,1984,7.80438
png,1985,8.84732
png,1986,8.56352
png,1987,8.76418
png,1998,8.76418
png,1999,8.76418
png,2000,8.76418
png,2001,8.76418
pol,1963,16.38973
pol,1964,16.87312
pol,1965,17.02522
pol,1966,17.1512
pol,1967,17.12742
pol,1968,17.30235
pol,1969,17.30486
pol,1970,18.15569
pol,1971,19.47631
pol,1972,19.84907
pol,1973,20.11893
pol,1974,19.67897
pol,1975,19.76161
pol,1976,19.55249
pol,1977,23.53242
pol,1978,24.69162
pol,1979,25.57874
pol,1980,24.96036
pol,1981,28.34466
pol,1982,22.92453
pol,1983,21.68572
pol,1984,21.74855
pol,1985,22.98256
pol,1986,22.75131
pol,1987,23.04453
pol,1988,23.99166
pol,1989,20.12916
pol,1990,19.37483
pol,1991,16.05094
pol,1992,13.85287
pol,1993,14.49069
pol,1994,18.01282
pol,1995,16.69651
pol,1996,18.15932
pol,1997,16.73625
pol,1998,16.21374
pol,1999,17.70649
pol,2000,14.92532
pol,2001,15.0259
pol,2002,14.69933
pol,2003,14.56371
pol,2004,15.53629
pol,2005,16.42397
pol,2006,19.73736
pol,2007,18.9165
pol,2008,20.95391
pol,2009,24.19094
pol,2010,24.31473
pol,2011,24.22903
pol,2012,23.48353
pol,2013,24.03036
pol,2014,23.7175
pol,2015,23.1803
pol,2016,22.57251
pol,2017,23.17804
pol,2018,22.43719
pol,2019,22.43716
pri,1989,5.32925
pri,1990,6.068
pri,1991,4.88023
pri,1992,3.86733
pri,1993,3.30196
pri,1994,3.80007
pri,1995,2.84183
pri,1996,5.21422
pri,1997,5.11864
pri,1998,5.16256
pri,1999,8.18566
pri,2000,8.68319
pri,2001,11.76197
pri,2002,12.4217
pri,2003,11.19363
pri,2004,10.18706
pri,2005,0.03938
pri,2006,0.03277
prt,1963,7.46027
prt,1964,7.57089
prt,1965,8.06894
prt,1966,8.66853
prt,1967,8.96864
prt,1968,8.95901
prt,1969,9.13674
prt,1970,9.59513
prt,1971,10.11739
prt,1972,12.08448
prt,1973,11.20989
prt,1974,9.99602
prt,1975,10.32208
prt,1976,11.54963
prt,1977,11.38943
prt,1978,11.01609
prt,1979,11.24007
prt,1980,10.68718
prt,1981,9.41353
prt,1982,9.99759
prt,1983,9.15853
prt,1984,7.38906
prt,1985,8.77015
prt,1986,7.73142
prt,1987,7.12545
prt,1988,7.88687
prt,1989,8.32554
prt,1990,7.40637
prt,1991,7.60214
prt,1992,6.66195
prt,1993,6.37814
prt,1994,6.93015
prt,1995,13.95921
prt,1996,14.92432
prt,1997,14.96992
prt,1998,14.96992
prt,1999,14.87479
prt,2000,15.84511
prt,2001,15.44758
prt,2002,14.61045
prt,2003,14.08348
prt,2004,14.69297
prt,2005,14.90778
prt,2006,15.59995
prt,2007,11.6302
prt,2008,15.22874
prt,2009,14.76341
prt,2010,15.00566
prt,2011,15.5038
prt,2012,16.094
prt,2013,15.97269
prt,2014,16.3958
prt,2015,15.67951
prt,2016,15.39432
prt,2017,15.91217
prt,2018,17.23949
prt,2019,17.23949
pry,1963,1.32814
pry,1964,1.33882
pry,1965,1.37538
pry,1966,1.3401
pry,1967,1.4826
pry,1968,1.55359
pry,1969,1.49176
pry,1970,1.21223
pry,1971,1.06949
pry,1972,0.96579
pry,1973,0.96555
pry,1974,0.66343
pry,1975,1.03244
pry,1976,1.23808
pry,1977,1.07973
pry,1978,0.9715
pry,1979,1.07819
pry,1980,1.04751
pry,1981,1.12085
pry,2001,0.3175
pry,2002,0.36599
pry,2010,6.63801
pse,1994,1.77486
pse,1995,3.39543
pse,1996,3.64364
pse,1997,1.84983
pse,1998,1.59771
pse,1999,1.9173
pse,2000,1.38614
pse,2001,1.40949
pse,2002,1.83951
pse,2003,1.52671
pse,2004,0.91303
pse,2005,0.92956
pse,2006,0.91647
pse,2007,0.85747
pse,2008,0.86137
pse,2009,0.76476
pse,2010,1.11133
pse,2011,2.37905
pse,2012,1.3531
pse,2013,1.39499
pse,2014,2.71523
pse,2015,1.75167
pse,2016,2.13329
pse,2017,1.37639
pse,2018,1.41918
pse,2019,1.41918
qat,2000,0.1142
qat,2001,0.10268
qat,2002,0.06401
qat,2003,0.04503
