geo,time,ny_gnp_pcap_pp_kd
abw,2017,36750.39809
afg,2017,2085.48757
ago,2000,3690.60486
ago,2001,3900.71037
ago,2002,4659.95447
ago,2003,4684.38483
ago,2004,4929.94548
ago,2005,5390.69965
ago,2006,5672.12646
ago,2007,6359.18138
ago,2008,6490.78774
ago,2009,6999.1754
ago,2010,6911.74024
ago,2011,6885.53639
ago,2012,7280.84567
ago,2013,7478.10478
ago,2014,7704.23195
ago,2015,7652.65649
ago,2016,7189.42667
ago,2017,6861.57574
ago,2018,6381.52195
ago,2019,6082.74662
ago,2020,5593.14206
alb,1997,4496.16368
alb,1998,4952.59696
alb,1999,5595.6127
alb,2000,6065.19526
alb,2001,6645.34834
alb,2002,6920.5551
alb,2003,7341.56401
alb,2004,7756.64839
alb,2005,8197.99386
alb,2006,8814.50173
alb,2007,9399.46896
alb,2008,9962.44224
alb,2009,10153.09601
alb,2010,10643.05764
alb,2011,11056.64517
alb,2012,11146.26303
alb,2013,11552.98247
alb,2014,11691.64829
alb,2015,12016.2976
alb,2016,12484.6242
alb,2017,12802.14831
alb,2018,13302.70596
alb,2019,13485.31124
are,2001,103519.05368
are,2002,96736.92556
are,2003,97761.53732
are,2004,98236.07759
are,2005,92443.55639
are,2006,88502.51225
are,2007,79459.26304
are,2008,69814.63137
are,2009,59017.26106
are,2010,54911.24407
are,2011,56152.06467
are,2012,57445.95475
are,2013,60005.69536
are,2014,62573.50531
are,2015,65577.51224
are,2016,66881.32974
are,2017,67667.50846
are,2018,67195.09523
are,2019,68590.90094
arg,1990,13597.68636
arg,1991,14803.99888
arg,1992,15940.72602
arg,1993,17132.68448
arg,1994,17874.84399
arg,1995,17091.77126
arg,1996,17782.84547
arg,1997,18984.60422
arg,1998,19427.08332
arg,1999,18535.78094
arg,2000,18180.44981
arg,2001,17153.2977
arg,2002,14727.85071
arg,2003,16057.21074
arg,2004,16058.54354
arg,2005,17271.06449
arg,2006,20131.40256
arg,2007,21872.98639
arg,2008,22558.47112
arg,2009,20884.44997
arg,2010,22734.96712
arg,2011,23944.3551
arg,2012,23557.51314
arg,2013,23915.41972
arg,2014,23087.86964
arg,2015,23508.76738
arg,2016,22694.2851
arg,2017,22996.67142
arg,2018,21924.73119
arg,2019,21197.74104
arg,2020,19178.33184
arm,1994,2752.65061
arm,1995,3097.53676
arm,1996,3334.67213
arm,1997,3596.49938
arm,1998,3778.68842
arm,1999,3923.75614
arm,2000,4178.38859
arm,2001,4602.44173
arm,2002,5264.79155
arm,2003,6031.85919
arm,2004,6753.74126
arm,2005,7747.42175
arm,2006,8881.59312
arm,2007,10262.08008
arm,2008,11125.75363
arm,2009,9428.79768
arm,2010,9745.42727
arm,2011,10072.89566
arm,2012,10830.55372
arm,2013,11351.53875
arm,2014,11518.60475
arm,2015,11774.34934
arm,2016,11570.46772
arm,2017,12541.16263
arm,2018,12933.83405
arm,2019,13847.90825
arm,2020,12454.14508
atg,2017,18775.95101
aus,2017,47085.22714
aut,1990,37786.54033
aut,1991,38510.28148
aut,1992,38808.53857
aut,1993,38720.41386
aut,1994,39418.02542
aut,1995,40264.30902
aut,1996,41294.77151
aut,1997,41935.75294
aut,1998,43325.1685
aut,1999,44329.53112
aut,2000,46056.68451
aut,2001,46225.3902
aut,2002,47137.63034
aut,2003,47510.2663
aut,2004,48564.17121
aut,2005,49280.0232
aut,2006,50960.16583
aut,2007,52510.5402
aut,2008,53611.22504
aut,2009,51007.44766
aut,2010,52277.59515
aut,2011,53356.39616
aut,2012,53349.76165
aut,2013,53138.15998
aut,2014,53001.21944
aut,2015,52352.33627
aut,2016,53340.75718
aut,2017,53665.02668
aut,2018,54718.74281
aut,2019,55632.21256
aut,2020,51798.78532
aze,2017,13587.53119
bdi,1997,828.98644
bdi,1998,862.68934
bdi,1999,838.89707
bdi,2000,840.88823
bdi,2001,815.39492
bdi,2002,826.94966
bdi,2003,787.95443
bdi,2004,794.61235
bdi,2005,786.22073
bdi,2006,809.55292
bdi,2007,812.50698
bdi,2008,825.73374
bdi,2009,823.74378
bdi,2010,841.74001
bdi,2011,846.02943
bdi,2012,860.47791
bdi,2013,878.11872
bdi,2014,884.17221
bdi,2015,824.86962
bdi,2016,794.52047
bdi,2017,772.40229
bdi,2018,763.43317
bdi,2019,753.90894
bdi,2020,735.7371
bel,1990,35675.32938
bel,1991,36326.46811
bel,1992,36726.77183
bel,1993,36585.91285
bel,1994,37925.67505
bel,1995,38656.26548
bel,1996,39138.3287
bel,1997,40566.36119
bel,1998,41274.56139
bel,1999,42589.24891
bel,2000,44162.28162
bel,2001,44180.86287
bel,2002,44672.89821
bel,2003,45027.55251
bel,2004,46185.42662
bel,2005,46929.14679
bel,2006,47897.24971
bel,2007,49272.08276
bel,2008,49587.71989
bel,2009,47948.74028
bel,2010,48706.83111
bel,2011,48229.78472
bel,2012,49314.24158
bel,2013,49379.38569
bel,2014,49762.82526
bel,2015,50155.16535
bel,2016,50309.85768
bel,2017,50904.68909
bel,2018,51576.23939
bel,2019,52443.2258
bel,2020,49287.72861
ben,1990,2133.21015
ben,1991,2158.40286
ben,1992,2103.08944
ben,1993,2189.50704
ben,1994,2150.32469
ben,1995,2209.3978
ben,1996,2234.5112
ben,1997,2306.68294
ben,1998,2345.93744
ben,1999,2404.36266
ben,2000,2469.91732
ben,2001,2523.01869
ben,2002,2554.029
ben,2003,2561.77492
ben,2004,2598.74273
ben,2005,2574.88728
ben,2006,2595.96892
ben,2007,2669.77976
ben,2008,2735.15227
ben,2009,2715.07822
ben,2010,2689.89559
ben,2011,2704.03014
ben,2012,2743.55706
ben,2013,2861.12059
ben,2014,2962.2965
ben,2015,2922.06535
ben,2016,2935.45155
ben,2017,3010.90285
ben,2018,3128.74876
ben,2019,3254.24563
ben,2020,3288.4706
bfa,1990,1015.91286
bfa,1991,1078.19222
bfa,1992,1051.29044
bfa,1993,1056.12431
bfa,1994,1039.99261
bfa,1995,1073.01651
bfa,1996,1166.48063
bfa,1997,1202.00115
bfa,1998,1254.04439
bfa,1999,1311.99259
bfa,2000,1296.3851
bfa,2001,1339.99787
bfa,2002,1351.37449
bfa,2003,1412.45857
bfa,2004,1437.41943
bfa,2005,1513.50967
bfa,2006,1571.98843
bfa,2007,1587.91511
bfa,2008,1628.53465
bfa,2009,1613.59725
bfa,2010,1667.90463
bfa,2011,1705.35977
bfa,2012,1788.80128
bfa,2013,1834.88149
bfa,2014,1827.3537
bfa,2015,1839.2707
bfa,2016,1893.15537
bfa,2017,1967.63405
bfa,2018,2050.92116
bfa,2019,2055.31881
bgd,1990,1554.41105
bgd,1991,1571.95081
bgd,1992,1624.95314
bgd,1993,1669.13467
bgd,1994,1704.70321
bgd,1995,1752.20172
bgd,1996,1784.55263
bgd,1997,1828.57638
bgd,1998,1883.76646
bgd,1999,1935.79636
bgd,2000,2002.46677
bgd,2001,2060.79616
bgd,2002,2119.63905
bgd,2003,2182.32149
bgd,2004,2267.95035
bgd,2005,2383.03107
bgd,2006,2538.23496
bgd,2007,2702.96627
bgd,2008,2862.59952
bgd,2009,2979.60677
bgd,2010,3116.6632
bgd,2011,3273.90474
bgd,2012,3462.22019
bgd,2013,3614.37272
bgd,2014,3742.51657
bgd,2015,3936.27659
bgd,2016,4142.90291
bgd,2017,4339.48984
bgd,2018,4642.8201
bgd,2019,4964.47147
bgd,2020,5108.16054
bgr,1990,11851.63683
bgr,1991,10800.27353
bgr,1992,10936.07291
bgr,1993,10854.43523
bgr,1994,11071.07509
bgr,1995,11353.81814
bgr,1996,11912.13146
bgr,1997,10332.50584
bgr,1998,10910.83622
bgr,1999,10095.10712
bgr,2000,10504.18168
bgr,2001,11391.04589
bgr,2002,12537.37885
bgr,2003,13246.32385
bgr,2004,14159.0894
bgr,2005,15148.39757
bgr,2006,15883.00705
bgr,2007,16242.10842
bgr,2008,17810.91699
bgr,2009,17596.3557
bgr,2010,18187.954
bgr,2011,18481.03764
bgr,2012,19080.57753
bgr,2013,18915.57655
bgr,2014,19464.43982
bgr,2015,19798.96986
bgr,2016,20532.41676
bgr,2017,20986.65463
bgr,2018,21585.23735
bgr,2019,22731.96643
bgr,2020,22020.49393
bhr,2000,48245.60973
bhr,2001,46688.04118
bhr,2002,45252.0311
bhr,2003,45686.40899
bhr,2004,45911.57734
bhr,2005,46319.98102
bhr,2006,45894.28762
bhr,2007,46240.60324
bhr,2008,44570.19075
bhr,2009,40302.74097
bhr,2010,40338.60774
bhr,2011,37755.99605
bhr,2012,43372.15056
bhr,2013,44935.818
bhr,2014,45615.58247
bhr,2015,45441.14762
bhr,2016,45331.79071
bhr,2017,45033.83054
bhr,2018,43818.92053
bhr,2019,42664.29218
bhs,1990,36393.867
bhs,1991,34188.60611
bhs,1992,33169.54419
bhs,1993,32220.53644
bhs,1994,32643.14922
bhs,1995,38786.12237
bhs,1996,42678.66489
bhs,1997,36785.57838
bhs,1998,34590.18534
bhs,1999,38865.67228
bhs,2000,39901.26785
bhs,2001,40073.99923
bhs,2002,40554.62262
bhs,2003,39519.27671
bhs,2004,39247.84764
bhs,2005,39692.55098
bhs,2006,39840.39471
bhs,2007,39614.97103
bhs,2008,38684.88747
bhs,2009,36134.3892
bhs,2010,35920.83007
bhs,2011,35756.02322
bhs,2012,36161.31277
bhs,2013,34438.39196
bhs,2014,34482.273
bhs,2015,34554.60314
bhs,2016,34055.54939
bhs,2017,34332.57146
bhs,2018,34103.97568
bhs,2019,34676.98987
bhs,2020,29190.8387
bih,2000,8294.65105
bih,2001,8400.51429
bih,2002,8712.11675
bih,2003,8953.12108
bih,2004,9409.58083
bih,2005,9715.09198
bih,2006,10148.07381
bih,2007,10747.7794
bih,2008,11436.10705
bih,2009,11165.23084
bih,2010,11116.65297
bih,2011,11267.26683
bih,2012,11345.89492
bih,2013,11878.91698
bih,2014,12166.00844
bih,2015,12719.39655
bih,2016,13215.3302
bih,2017,13638.41935
bih,2018,14303.17629
bih,2019,14849.1165
bih,2020,14381.63676
blr,1990,8894.80539
blr,1991,8784.01463
blr,1992,7923.32316
blr,1993,7305.00525
blr,1994,6434.30883
blr,1995,5787.36017
blr,1996,5979.61406
blr,1997,6672.30761
blr,1998,7264.55729
blr,1999,7558.43773
blr,2000,8028.45222
blr,2001,8453.03135
blr,2002,8938.62044
blr,2003,9665.46013
blr,2004,10839.19248
blr,2005,11924.92172
blr,2006,13185.10539
blr,2007,14317.12858
blr,2008,15829.20304
blr,2009,15795.33242
blr,2010,17009.02011
blr,2011,17880.6942
blr,2012,18187.94372
blr,2013,18128.3195
blr,2014,18522.02546
blr,2015,17544.19914
blr,2016,17070.03342
blr,2017,17666.60161
blr,2018,18282.24546
blr,2019,18702.53072
blr,2020,18307.70473
blz,1990,4743.71988
blz,1991,5186.01442
blz,1992,5673.89674
blz,1993,5904.41038
blz,1994,5722.46602
blz,1995,5653.39199
blz,1996,5530.13399
blz,1997,5560.38756
blz,1998,5485.3738
blz,1999,5709.69359
blz,2000,6172.05154
blz,2001,6175.3959
blz,2002,6314.85106
blz,2003,6622.5841
blz,2004,6631.29942
blz,2005,6639.18916
blz,2006,6783.15037
blz,2007,6482.83847
blz,2008,6581.70536
blz,2009,6801.75099
blz,2010,6626.18211
blz,2011,6807.41043
blz,2012,6727.63276
blz,2013,6677.82703
blz,2014,6746.9868
blz,2015,6960.04602
blz,2016,6766.32689
blz,2017,6709.03456
blz,2018,6699.03897
blz,2019,6676.34074
blz,2020,5897.15046
bmu,2014,80265.76504
bmu,2015,80621.39018
bmu,2016,80496.18352
bmu,2017,85191.65616
bmu,2018,83956.25255
bmu,2019,82750.57939
bmu,2020,78674.63646
bol,1990,4352.0213
bol,1991,4514.77491
bol,1992,4546.29902
bol,1993,4640.75795
bol,1994,4782.39157
bol,1995,4901.61557
bol,1996,5023.76306
bol,1997,5183.91165
bol,1998,5367.56099
bol,1999,5262.26532
bol,2000,5275.46299
bol,2001,5267.65067
bol,2002,5296.84768
bol,2003,5275.97529
bol,2004,5355.22527
bol,2005,5518.22702
bol,2006,5702.74996
bol,2007,5847.29112
bol,2008,6132.91728
bol,2009,6198.64266
bol,2010,6292.09009
bol,2011,6535.78931
bol,2012,6608.28707
bol,2013,6937.03803
bol,2014,7313.41507
bol,2015,7718.19401
bol,2016,8056.44308
bol,2017,8174.49298
bol,2018,8443.88385
bol,2019,8542.60336
bol,2020,7756.17729
bra,1990,10253.78902
bra,1991,10211.33142
bra,1992,10017.57126
bra,1993,10283.33104
bra,1994,10554.70878
bra,1995,11087.6094
bra,1996,11019.85187
bra,1997,11160.76534
bra,1998,10889.91945
bra,1999,10697.77103
bra,2000,11279.41358
bra,2001,11240.23556
bra,2002,11415.26383
bra,2003,11423.91049
bra,2004,11962.88351
bra,2005,12212.20034
bra,2006,12605.81821
bra,2007,13284.63248
bra,2008,13778.06542
bra,2009,13653.35701
bra,2010,14414.12776
bra,2011,14925.8874
bra,2012,15088.3882
bra,2013,15584.11902
bra,2014,15454.76924
bra,2015,14780.05656
bra,2016,14143.48937
bra,2017,14253.07502
bra,2018,14258.48421
bra,2019,14367.23924
bra,2020,13790.71143
brb,2017,15079.36912
brn,1990,71470.70351
brn,1991,71643.86864
brn,1992,72948.56166
brn,1993,71145.64019
brn,1994,71414.06748
brn,1995,72688.87079
brn,1996,72937.95042
brn,1997,70173.57333
brn,1998,68213.20878
brn,1999,68769.74397
brn,2000,69253.41325
brn,2001,69715.97775
brn,2002,71007.97255
brn,2003,71721.93127
brn,2004,70852.47614
brn,2005,70020.91017
brn,2006,72083.47726
brn,2007,71648.00123
brn,2008,69405.81476
brn,2009,67384.0493
brn,2010,67481.43261
brn,2011,67386.7062
brn,2012,67317.78769
brn,2013,66079.80508
brn,2014,64338.12601
brn,2015,66409.2109
brn,2016,65044.6337
brn,2017,64617.63812
brn,2018,60975.67907
brn,2019,63963.47538
btn,1990,2698.83181
btn,1991,2599.59312
btn,1992,2642.24022
btn,1993,2750.99533
btn,1994,2971.59809
btn,1995,2998.69699
btn,1996,3170.3952
btn,1997,3366.97216
btn,1998,3246.06916
btn,1999,3323.92639
btn,2000,4053.32805
btn,2001,4302.66442
btn,2002,4609.16232
btn,2003,4839.07915
btn,2004,5038.85174
btn,2005,5371.98196
btn,2006,5734.06991
btn,2007,6647.3611
btn,2008,6796.28829
btn,2009,7085.23756
btn,2010,7718.04028
btn,2011,8178.91599
btn,2012,8355.43508
btn,2013,8517.97413
btn,2014,8895.6796
btn,2015,9370.59763
btn,2016,9850.59069
btn,2017,10174.70961
btn,2018,10329.65877
btn,2019,10791.66865
btn,2020,9898.25027
bwa,1990,8240.45923
bwa,1991,8911.46362
bwa,1992,8996.80733
bwa,1993,9248.49787
bwa,1994,8475.36527
bwa,1995,9189.49341
bwa,1996,9111.30661
bwa,1997,9851.0789
