geo,time,nv_ind_totl_cn
fro,2002,1900200000
fro,2003,1838600000
fro,2004,1850900000
fro,2005,1811100000
fro,2006,2033500000
fro,2007,2141000000
fro,2008,2179200000
fro,2009,1965900000
fro,2010,1851300000
fro,2011,1938600000
fro,2012,2005800000
fro,2013,2114000000
fro,2014,2557300000
fro,2015,2808000000
fro,2016,2778900000
fro,2017,3254700000
fro,2018,3342700000
fro,2019,3867000000
fsm,1995,15194800
fsm,1996,16556900
fsm,1997,14568600
fsm,1998,17842900
fsm,1999,17288200
fsm,2000,19087500
fsm,2001,19889000
fsm,2002,16459400
fsm,2003,16289400
fsm,2004,14699700
fsm,2005,13143100
fsm,2006,10280000
fsm,2007,8089300
fsm,2008,9892300
fsm,2009,19301500
fsm,2010,21485300
fsm,2011,25410200
fsm,2012,27286500
fsm,2013,23176400
fsm,2014,19252300
fsm,2015,19347900
fsm,2016,20091900
fsm,2017,19907900
fsm,2018,19559800
fsm,2019,19849800
fsm,2020,19932200
gab,1960,11765161000
gab,1961,12978064400
gab,1962,13705806800
gab,1963,14433548300
gab,1964,16252903400
gab,1965,18800000000
gab,1966,21100010000
gab,1967,25300000000
gab,1968,33200000000
gab,1969,37700000000
gab,1970,42600000000
gab,1971,47899990000
gab,1972,55600010000
gab,1973,77099890000
gab,1974,235500000000
gab,1975,288000000000
gab,1976,448400000000
gab,1977,402100000000
gab,1978,311800000000
gab,1979,398100000000
gab,1980,546400000000
gab,1981,613000000000
gab,1982,720900000000
gab,1983,734500000000
gab,1984,929000000000
gab,1985,998250000000
gab,1986,559890000000
gab,1987,481790000000
gab,1988,410580000000
gab,1989,557300000000
gab,1990,696800000000
gab,1991,679980000000
gab,1992,641246000000
gab,1993,692680000000
gab,1994,1224320000000
gab,1995,1296100000000
gab,1996,1612700000000
gab,1997,1668100000000
gab,1998,1141100000000
gab,1999,1401500000000
gab,2000,2029800000000
gab,2001,1755267000000
gab,2002,1751282000000
gab,2003,1776310000000
gab,2004,2110251000000
gab,2005,3027639000000
gab,2006,3208447000000
gab,2007,3411347000000
gab,2008,4287872000000
gab,2009,2873948000000
gab,2010,3924999053800
gab,2011,5224571304700
gab,2012,5156852365200
gab,2013,4919589817100
gab,2014,4738855437000
gab,2015,4097276226800
gab,2016,3742931902900
gab,2017,3941519042300
gab,2018,4415287972600
gab,2019,4664910640100
gab,2020,3590745522300
gbm,2012,391115000
gbm,2013,403593000
gbm,2014,386838000
gbm,2015,403761000
gbm,2016,400937000
gbm,2017,403045000
gbm,2018,450429000
gbm,2019,435160000
gbr,1990,170540518000
gbr,1991,174885880000
gbr,1992,178766099000
gbr,1993,184074781000
gbr,1994,197766559000
gbr,1995,209606000000
gbr,1996,224853000000
gbr,1997,226623000000
gbr,1998,230417000000
gbr,1999,236742000000
gbr,2000,250173000000
gbr,2001,248207000000
gbr,2002,254783000000
gbr,2003,263515000000
gbr,2004,268234000000
gbr,2005,283598000000
gbr,2006,299988000000
gbr,2007,306790000000
gbr,2008,319460000000
gbr,2009,292876000000
gbr,2010,304494000000
gbr,2011,309263000000
gbr,2012,318742000000
gbr,2013,336614000000
gbr,2014,344650000000
gbr,2015,351535000000
gbr,2016,354997000000
gbr,2017,373914000000
gbr,2018,389345000000
gbr,2019,405528000000
gbr,2020,366486000000
geo,1980,3700
geo,1981,4100
geo,1982,4600
geo,1983,4500
geo,1984,4700
geo,1985,5200
geo,1986,4700
geo,1987,5000
geo,1988,5100
geo,1989,5200
geo,1990,4700
geo,1991,6600
geo,1992,35300
geo,1996,891300000
geo,1997,1012100000
geo,1998,1094800000
geo,1999,1203500000
geo,2000,1268900000
geo,2001,1370600000
geo,2002,1695300000
geo,2003,2062700000
geo,2004,2375100000
geo,2005,2760900000
geo,2006,2994400000
geo,2007,3551800000
geo,2008,3613500000
geo,2009,3404100000
geo,2010,3677400000
geo,2011,4574600000
geo,2012,5220100000
geo,2013,5293400000
geo,2014,5819700000
geo,2015,6499400000
geo,2016,6900400000
geo,2017,8239700000
geo,2018,8883200000
geo,2019,10004474200
geo,2020,10433492500
gha,1965,27300
gha,1966,27900
gha,1967,30800
gha,1968,34600
gha,1969,38300
gha,1970,41200
gha,1971,45700
gha,1972,49900
gha,1973,65100
gha,1974,84500
gha,1975,111000
gha,1976,125400
gha,1977,176800
gha,1978,252400
gha,1979,346600
gha,1980,508600
gha,1981,665400
gha,1982,540100
gha,1983,1219900
gha,1984,2863100
gha,1985,5720900
gha,1986,8772000
gha,1987,12174000
gha,1988,17414000
gha,1989,23701200
gha,1990,32217100
gha,1991,41181200
gha,1992,48700200
gha,1993,96100000
gha,1994,129600000
gha,1995,188250000
gha,1996,267350000
gha,1997,362260000
gha,1998,437010000
gha,1999,522990000
gha,2000,689780000
gha,2001,959990000
gha,2002,1235020000
gha,2003,1667830000
gha,2004,1974570000
gha,2005,2443720000
gha,2006,3704314500
gha,2007,4513451800
gha,2008,5854516600
gha,2009,6775711900
gha,2010,8294458000
gha,2011,14274363500
gha,2012,20437979400
gha,2013,42434185300
gha,2014,53791025000
gha,2015,57112039500
gha,2016,60812888100
gha,2017,78713821700
gha,2018,96210583000
gha,2019,110912811600
gha,2020,114046173200
gin,1986,228700000000
gin,1987,300600000000
gin,1988,377898629300
gin,1989,477599668100
gin,1990,609299132000
gin,1991,695010000000
gin,1992,796249000000
gin,1993,890623000000
gin,1994,830164000000
gin,1995,1029360000000
gin,1996,1153661000000
gin,1997,1193169000000
gin,1998,1369385000000
gin,1999,1385770360300
gin,2000,1642078840300
gin,2001,1755905429600
gin,2002,1825778832900
gin,2003,2170213599700
gin,2004,2488775166000
gin,2005,3431603494800
gin,2006,7447298158700
gin,2007,8113078875500
gin,2008,10553988249800
gin,2009,10412603994700
gin,2010,12681061401400
gin,2011,14733768172800
gin,2012,16848753739000
gin,2013,17151489011500
gin,2014,18283665945800
gin,2015,17329286409100
gin,2016,23206424505500
gin,2017,29702163073800
gin,2018,32991870775900
gin,2019,35414602714400
gin,2020,49092542457700
gmb,1966,6550000
gmb,1967,7150000
gmb,1968,7150000
gmb,1969,7850000
gmb,1970,8950000
gmb,1971,9400000
gmb,1972,9800000
gmb,1973,10550000
gmb,1974,13600000
gmb,1975,18550000
gmb,1976,24000000
gmb,1977,30250000
gmb,1978,38150000
gmb,1979,45550000
gmb,1980,54000000
gmb,1981,54350000
gmb,1982,47250000
gmb,1983,61500000
gmb,1984,105800000
gmb,1985,119950000
gmb,1986,145500000
gmb,1987,169150000
gmb,1988,169750000
gmb,1989,223050000
gmb,1990,275050000
gmb,1991,925991000
gmb,1992,963874000
gmb,1993,1046035300
gmb,1994,1046125500
gmb,1995,1115811100
gmb,1996,1720546700
gmb,1997,1276659400
gmb,1998,1437063300
gmb,1999,1447743600
gmb,2000,1483988100
gmb,2001,1592383400
gmb,2002,1820519500
gmb,2003,2063340500
gmb,2004,3307922800
gmb,2005,3375466700
gmb,2006,3586784600
gmb,2007,3781329800
gmb,2008,3868686300
gmb,2009,3945341400
gmb,2010,4248785700
gmb,2011,4781405400
gmb,2012,5427819500
gmb,2013,5883544600
gmb,2014,6780409800
gmb,2015,10042816800
gmb,2016,13480415600
gmb,2017,12550369900
gmb,2018,13925510500
gmb,2019,15691523900
gmb,2020,17884030000
gnb,1970,9184600
gnb,1971,9336900
gnb,1972,10607700
gnb,1973,12863100
gnb,1974,15309200
gnb,1975,17609200
gnb,1976,11484600
gnb,1977,16021500
gnb,1978,17015400
gnb,1979,17984600
gnb,1980,15895400
gnb,1981,16256900
gnb,1982,17869200
gnb,1983,16923100
gnb,1984,36923100
gnb,1985,55384600
gnb,1986,148107700
gnb,1987,183800000
gnb,1988,378092300
gnb,1989,970923100
gnb,1990,1428723100
gnb,1991,1338461500
gnb,1992,2507692300
gnb,1993,3553846200
gnb,1994,5078046200
gnb,1995,8104292300
gnb,1996,11965507700
gnb,1997,23555000000
gnb,1998,15199000000
gnb,1999,16700000000
gnb,2000,37186000000
gnb,2001,40972000000
gnb,2002,46828000000
gnb,2003,48414000000
gnb,2004,43736000000
gnb,2005,44504000000
gnb,2006,43333000000
gnb,2007,44031000000
gnb,2008,53749000000
gnb,2009,52162000000
gnb,2010,55263000000
gnb,2011,64277000000
gnb,2012,68400000000
gnb,2013,74527000000
gnb,2014,75084000000
gnb,2015,75941000000
gnb,2016,87710000000
gnb,2017,98784000000
gnb,2018,105848872800
gnb,2019,111873079900
gnb,2020,111090000000
gnq,2006,4373053000000
gnq,2007,5093422000000
gnq,2008,7459933000000
gnq,2009,5344982000000
gnq,2010,6033600000000
gnq,2011,7856932000000
gnq,2012,8837100000000
gnq,2013,7853877000000
gnq,2014,7543317000000
gnq,2015,4607139000000
gnq,2016,3485910000000
gnq,2017,4028429000000
gnq,2018,4168039000000
gnq,2019,3547879735000
gnq,2020,2608000000000
grc,1995,18254125000
grc,1996,19438268000
grc,1997,20572606000
grc,1998,22798492000
grc,1999,25589705000
grc,2000,26480478000
grc,2001,29423288000
grc,2002,31774684000
grc,2003,36706844000
grc,2004,39409585000
grc,2005,35474078000
grc,2006,43544521000
grc,2007,41881206000
grc,2008,37895158000
grc,2009,36374727000
grc,2010,33397220000
grc,2011,29229862000
grc,2012,27889332000
grc,2013,27090492000
grc,2014,25025131000
grc,2015,25572295000
grc,2016,25357526000
grc,2017,24286522000
grc,2018,24470907000
grc,2019,24423703000
grc,2020,24794830000
grd,1977,20938666
grd,1978,25075997
grd,1979,30915954
grd,1980,30542441
grd,1981,36522012
grd,1982,46472141
grd,1983,46335835
grd,1984,49087401
grd,1985,58182079
grd,1986,67700326
grd,1987,82287163
grd,1988,92016294
grd,1989,97019100
grd,1990,99877172
grd,1991,124436000
grd,1992,127907400
grd,1993,124526700
grd,1994,135694100
grd,1995,146436100
grd,1996,154112900
grd,1997,171227500
grd,1998,200445400
grd,1999,226010700
grd,2000,251471100
grd,2001,232024500
grd,2002,242429300
grd,2003,271416500
grd,2004,270334000
grd,2005,429082600
grd,2006,366406700
grd,2007,385487600
grd,2008,391500000
grd,2009,306658000
grd,2010,306214300
grd,2011,280518400
grd,2012,266029300
grd,2013,304811800
grd,2014,315269900
grd,2015,331763100
grd,2016,348420000
grd,2017,386481300
grd,2018,423094500
grd,2019,446668700
grd,2020,368425400
grl,2003,1502600000
grl,2004,1715400000
grl,2005,1802000000
grl,2006,2001900000
grl,2007,2055600000
grl,2008,2321000000
grl,2009,2438900000
grl,2010,2545900000
grl,2011,2602900000
grl,2012,2858800000
grl,2013,2734400000
grl,2014,2503700000
grl,2015,2866200000
grl,2016,3223300000
grl,2017,3202900000
grl,2018,3465800000
grl,2019,3750800000
gtm,1965,226943200
gtm,1966,248009300
gtm,1967,269766900
gtm,1968,300476800
gtm,1969,327017400
gtm,1970,355373700
gtm,1971,373408300
gtm,1972,394278200
gtm,1973,493257000
gtm,1974,591967800
gtm,1975,674259900
gtm,1976,877552300
gtm,1977,1144470400
gtm,1978,1286757600
gtm,1979,1485763500
gtm,1980,1732284500
gtm,1981,1871829900
gtm,1982,1851170700
gtm,1983,1855628900
gtm,1984,1870918200
gtm,1985,2199043800
gtm,1986,3181928900
gtm,1987,3515000100
gtm,1988,4148199900
gtm,1989,4761800200
gtm,1990,6790552000
gtm,1991,9259649500
gtm,1992,10802067000
gtm,1993,12771314800
gtm,1994,14699035600
gtm,1995,16743162000
gtm,1996,18795373500
gtm,1997,21546900900
gtm,1998,24797522200
gtm,1999,27219566800
gtm,2000,29635815800
gtm,2001,39547338600
gtm,2002,43467416400
gtm,2003,47018780500
gtm,2004,52241391100
gtm,2005,56393191400
gtm,2006,63926073700
gtm,2007,71823519300
gtm,2008,81845016000
gtm,2009,83405657400
gtm,2010,90107912800
gtm,2011,101980050900
gtm,2012,109259343400
gtm,2013,95572226000
gtm,2014,103747127000
gtm,2015,108235741000
gtm,2016,113524880000
gtm,2017,115330974000
gtm,2018,117950293000
gtm,2019,129355911000
gtm,2020,132297529000
guy,1960,81300000
guy,1961,89600000
guy,1962,106300000
guy,1963,89300000
guy,1964,105600000
guy,1965,113800000
guy,1966,123200000
guy,1967,138300000
guy,1968,158400000
guy,1969,173900000
guy,1970,189300000
guy,1971,190600000
guy,1972,196300000
guy,1973,191800000
guy,1974,287800000
guy,1975,376900000
guy,1976,364900000
guy,1977,364000000
guy,1978,391000000
guy,1979,400500000
guy,1980,478000000
guy,1981,412000000
guy,1982,362000000
guy,1983,273000000
guy,1984,342000000
guy,1985,403000000
guy,1986,498000000
guy,1987,904000000
guy,1988,1066000000
guy,1989,2672000000
guy,1990,2725000000
guy,1991,7876000000
guy,1992,7714000000
guy,1993,13925000000
guy,1994,18119000000
guy,1995,18548000000
guy,1996,22392000000
guy,1997,23308000000
guy,1998,22543000000
guy,1999,24608000000
guy,2000,26004000000
guy,2001,26791000000
guy,2002,27204000000
guy,2003,26003000000
guy,2004,26737000000
guy,2005,27483000000
guy,2006,105152083100
guy,2007,130740000000
guy,2008,152400000000
guy,2009,158633000000
guy,2010,174086000000
guy,2011,199226000000
guy,2012,220765000000
guy,2013,219387000000
guy,2014,207858000000
guy,2015,218461000000
guy,2016,271991000000
guy,2017,256961000000
guy,2018,261146000000
guy,2019,309479000000
guy,2020,442569000000
hkg,2000,161602000000
hkg,2001,149923000000
hkg,2002,137992000000
hkg,2003,123890000000
hkg,2004,120803000000
hkg,2005,119433000000
hkg,2006,120206000000
hkg,2007,113755000000
hkg,2008,119560000000
hkg,2009,114010000000
hkg,2010,121427000000
hkg,2011,129939000000
hkg,2012,139427000000
hkg,2013,148563000000
hkg,2014,159726000000
hkg,2015,169271000000
hkg,2016,186190000000
hkg,2017,191991000000
hkg,2018,183704000000
hkg,2019,177948000000
hkg,2020,168714000000
hnd,1960,114600000
hnd,1961,118700000
hnd,1962,138400000
hnd,1963,147600000
hnd,1964,162800000
hnd,1965,177300000
hnd,1966,188500000
hnd,1967,226200000
hnd,1968,253500000
hnd,1969,268100000
hnd,1970,290000000
hnd,1971,299000000
hnd,1972,329000000
hnd,1973,397000000
hnd,1974,474000000
hnd,1975,505000000
hnd,1976,560000000
hnd,1977,679000000
hnd,1978,1459810428.489
hnd,1979,1739013398.38784
hnd,1980,1879788025.07855
hnd,1981,1821541868.88327
hnd,1982,2130002159.41551
hnd,1983,2247285819.81972
hnd,1984,2671514029.08834
hnd,1985,2803734130.89333
hnd,1986,2975636894.62141
hnd,1987,3456464934.14535
hnd,1988,3723065500.0394
hnd,1989,4605621918.21996
hnd,1990,6342451735.17184
hnd,1991,7225465700
hnd,1992,8252531300
hnd,1993,9862702300
hnd,1994,12312466600
hnd,1995,15949195500
hnd,1996,19146740700
hnd,1997,22780609000
hnd,1998,25639418700
hnd,1999,28269482600
hnd,2000,31336000000
hnd,2001,32795300000
hnd,2002,35213900000
hnd,2003,39091600000
hnd,2004,42860600000
hnd,2005,48215400000
hnd,2006,55254000000
hnd,2007,61093400000
hnd,2008,68096600000
hnd,2009,71724900000
hnd,2010,76578700000
hnd,2011,86484800000
hnd,2012,94361000000
hnd,2013,95676100000
hnd,2014,101629900000
hnd,2015,118093800000
hnd,2016,128086200000
hnd,2017,144213300000
hnd,2018,152982400000
hnd,2019,166499600000
hnd,2020,151998800000
hrv,1995,31277108275.9684
hrv,1996,33114652502.8512
hrv,1997,39208870620.65009
hrv,1998,40646507747.1024
hrv,1999,40199414841.1269
hrv,2000,43527152159.1732
hrv,2001,46010833394.4807
hrv,2002,48673250203.9433
hrv,2003,54633000644.3762
hrv,2004,61437779926.9682
hrv,2005,64690100005.89249
hrv,2006,69530984088.0386
hrv,2007,74675205472.19389
hrv,2008,79814721175.14941
hrv,2009,75775486983.61378
hrv,2010,71253806240.59641
hrv,2011,73006822450.4397
hrv,2012,70957919446.2466
hrv,2013,69463857695.3199
hrv,2014,69917370426.36279
hrv,2015,70985566526.1145
hrv,2016,73440161307.6794
hrv,2017,75381003729
hrv,2018,77691970451
hrv,2019,82250928389.455
hrv,2020,80040955531.3745
hti,1988,2885985000
hti,1989,3108279000
hti,1990,3573994000
hti,1991,4697804000
hti,1992,4747129000
hti,1993,5572586000
hti,1994,7103777000
hti,1995,12379400000
hti,1996,16289419000
hti,1997,17291462000
hti,1998,21956778000
hti,1999,22956188000
hti,2000,30813967100
hti,2001,35606568000
hti,2002,38054503500
hti,2003,48612315900
hti,2004,61342817500
hti,2005,70158973800
hti,2006,82518519300
hti,2007,90194396900
hti,2008,107154832300
hti,2009,123730937400
hti,2010,112499437300
hti,2011,128895616400
hti,2012,144625803900
hti,2013,165102346300
hti,2014,179526443500
hti,2015,187075753200
hti,2016,207668268000
hti,2017,234852424600
hti,2018,259022291100
hti,2019,286409110400
hti,2020,338223177000
hun,1995,1506136000000
hun,1996,1809928000000
hun,1997,2455152000000
hun,1998,2933955000000
hun,1999,3202391000000
hun,2000,3603963000000
hun,2001,4178873000000
hun,2002,4673499000000
hun,2003,5048227000000
hun,2004,5668180000000
hun,2005,6141713000000
hun,2006,6619968000000
hun,2007,6873594000000
hun,2008,7019877000000
hun,2009,6653890000000
hun,2010,6926217000000
hun,2011,7164260000000
hun,2012,7254435000000
hun,2013,7602872000000
hun,2014,8427706000000
hun,2015,9224953000000
hun,2016,9229981000000
hun,2017,9885331000000
hun,2018,10883205000000
hun,2019,11781062000000
hun,2020,11766200000000
idn,1983,30914900000000
idn,1984,35161560000000
idn,1985,34771880000000
idn,1986,34648420000000
idn,1987,45251480000000
idn,1988,51452380000000
idn,1989,62038300000000
idn,1990,77035840000000
idn,1991,93720340000000
idn,1992,103901720000000
idn,1993,130856680000000
idn,1994,155341900000000
idn,1995,189990700000000
idn,1996,231431600000000
idn,1997,278251000000000
idn,1998,432266000000000
idn,1999,476844300000000
idn,2000,583273566701900
idn,2001,788481240000000
idn,2002,869840390000000
idn,2003,880973900000000
idn,2004,1024572500000000
idn,2005,1291179800000000
idn,2006,1567547200000000
idn,2007,1848984100000000
idn,2008,2378376500000000
idn,2009,2671474900000000
idn,2010,2936192400000000
idn,2011,3439179000000000
idn,2012,3755908200000000
idn,2013,4070058900000000
idn,2014,4431702200000000
idn,2015,4616049900000000
idn,2016,4874926500000000
idn,2017,5351558500000000
idn,2018,5895398800000000
idn,2019,6167100100000000
idn,2020,5905287600000000
ind,1960,36737740345.82
ind,1961,40044776133.75
ind,1962,44274731943.38
ind,1963,50449773556.39
ind,1964,56359980439.01
ind,1965,61413925086.98
ind,1966,68663495453.85
ind,1967,75538729323.08998
ind,1968,82124987875.10001
ind,1969,93885677640.11
ind,1970,101729808080.41
ind,1971,112228544892.22
ind,1972,123793764603.45
ind,1973,143546901933.13
ind,1974,179994838087.07001
ind,1975,197703552524.04999
ind,1976,224759805834.07001
ind,1977,253820119540.14001
ind,1978,285333701033.33002
ind,1979,321165364519.22998
ind,1980,372602099509.21002
ind,1981,450994505623.04999
ind,1982,505356910726.92999
ind,1983,591919213824.85999
ind,1984,674329657791.73999
ind,1985,757687842472.08997
ind,1986,851018770720.42004
ind,1987,966151130658.69995
ind,1988,1146896549827.6001
ind,1989,1359028831631.84009
ind,1990,1581632670210.25
ind,1991,1751130639000
ind,1992,2039452717700
ind,1993,2346043869100
ind,1994,2838991238300
ind,1995,3447943477300
ind,1996,3893248060200
ind,1997,4301639315900
ind,1998,4838909239500
ind,1999,5272729190600
ind,2000,5847414912900
ind,2001,6132563994500
ind,2002,6894732785500
ind,2003,7672227224400
ind,2004,9310177120400
ind,2005,10727031324400
ind,2006,13158393145300
ind,2007,15138452072300
ind,2008,17169261465200
ind,2009,19813130699700
ind,2010,23456975263700
ind,2011,26350234889700
ind,2012,29233934465800
ind,2013,31908705308500
ind,2014,34481888437700
ind,2015,37662482635000
ind,2016,40971083658400
ind,2017,45288640706300
ind,2018,49829267067500
ind,2019,49203854698600
ind,2020,46443855321000
irl,1995,15846052000
irl,1996,17017505000
irl,1997,20608874000
irl,1998,25165789000
irl,1999,29109283000
irl,2000,34177451000
irl,2001,41611802000
irl,2002,47742401000
irl,2003,46961629000
irl,2004,48075081000
irl,2005,51150261000
irl,2006,55623496000
irl,2007,56217144000
irl,2008,48554143000
irl,2009,43416345000
irl,2010,39068468000
irl,2011,42187901000
irl,2012,42890818000
irl,2013,43737238000
irl,2014,48391670000
irl,2015,100993093000
irl,2016,100400204000
irl,2017,107449193000
irl,2018,120747623000
irl,2019,127818167000
irl,2020,141517100000
irn,1960,81899027883.48988
irn,1961,93319523136.38419
irn,1962,105043459119.073
irn,1963,115224846718.828
irn,1964,127970696645.77299
irn,1965,154105968342.58099
irn,1966,172628401605.22
irn,1967,201373754890.72501
irn,1968,237132782709.79001
irn,1969,284432736058.20898
irn,1970,337424125164.88898
irn,1971,448681654983.26801
irn,1972,563862460519.96106
irn,1973,1000728081013.09998
irn,1974,1947535545607.83008
irn,1975,2002310905005.93994
irn,1976,2747825515243.0498
irn,1977,3031570293733.91016
irn,1978,2511023072862.62012
irn,1979,2914658140409.81982
irn,1980,2374266805871.10938
irn,1981,2792480716375.93018
irn,1982,4311894941493.64014
irn,1983,5191038315758.80957
irn,1984,5136201583580.91016
irn,1985,4830220253944.5
irn,1986,3987100044321.77979
irn,1987,4850722818531.5293
irn,1988,5432930476584.44922
irn,1989,7119877326532.04004
irn,1990,12459517474593
irn,1991,17961165183500
irn,1992,24103382624500
irn,1993,44607066056300
irn,1994,60601832649600
irn,1995,77843625809200
irn,1996,113802637525400
irn,1997,122575262863300
irn,1998,114915592890700
irn,1999,177920619475000
irn,2000,253149361145300
irn,2001,294712118211500
irn,2002,465773961127100
irn,2003,566912176293900
irn,2004,777106875697300
irn,2005,1007590320952000
irn,2006,1178609144968500
irn,2007,1566358741535800
irn,2008,1853230594336600
irn,2009,1770174890817200
irn,2010,2226301361721200
irn,2011,3065253175346300
irn,2012,3182134007589900
irn,2013,4259787816018900
irn,2014,4563545938011500
irn,2015,3763204470312000
irn,2016,4453032336906900
irn,2017,5347017012247900
irn,2018,6869277245555900
irn,2019,7733365670812499
irn,2020,11887136627000000
irq,1968,482900000
irq,1969,495600000
irq,1970,539800000
irq,1971,686900000
irq,1972,606200000
irq,1973,805500000
irq,1974,2393300000
irq,1975,2705400000
irq,1976,3711100000
irq,1977,4046800000
irq,1978,4838000000
irq,1979,8410100000
irq,1980,11665200000
irq,1981,5957200000
irq,1982,6278400000
irq,1983,5975400000
irq,1984,6531800000
irq,1985,6578300000
irq,1986,5531000000
irq,1987,7395200000
irq,1988,8133600000
irq,1989,8275800000
irq,1990,40408200000
irq,1991,21671300000
irq,1992,60123500000
irq,1993,186099300000
irq,1994,926779300000
irq,1995,4343049000000
irq,1996,3799563600000
irq,1997,11322918200000
irq,1998,12013283400000
irq,1999,27424430200000
irq,2000,42579198500000
irq,2001,31985564400000
irq,2002,30421723600000
irq,2003,20958050100000
irq,2004,32918116400000
irq,2005,46773570900000
irq,2006,58733246400000
irq,2007,66993537800000
irq,2008,98594871500000
irq,2009,67921128700000
irq,2010,90421485500000
irq,2011,135933821700000
irq,2012,154002146300000
irq,2013,157836822700000
irq,2014,147302189900000
irq,2015,88268914900000
irq,2016,90944495800000
irq,2017,113780302600000
irq,2018,145673200100000
irq,2019,147406543900000
irq,2020,81684600800000
isl,1995,100997982000
isl,1996,105262219000
isl,1997,137483971000
isl,1998,149304595000
isl,1999,149023335000
isl,2000,163683867000
isl,2001,198022345000
isl,2002,190757278000
isl,2003,187654016000
isl,2004,211630971000
isl,2005,221725612000
isl,2006,272661454000
isl,2007,279276825000
isl,2008,365749815000
isl,2009,324366488000
isl,2010,370615636000
isl,2011,394765878000
isl,2012,389201606000
isl,2013,416497212000
isl,2014,433792081000
isl,2015,467636722000
isl,2016,491933443000
isl,2017,515763051000
isl,2018,556611789000
isl,2019,600556584000
isl,2020,578691380000
isr,1995,73887172000
isr,1996,86780534000
isr,1997,97899092000
isr,1998,106312386000
isr,1999,113708042000
isr,2000,126559096000
isr,2001,121003350000
isr,2002,124102163000
isr,2003,123904679000
isr,2004,128164349000
isr,2005,137008713000
isr,2006,150068606000
isr,2007,161748031000
isr,2008,166535103000
isr,2009,169647779000
isr,2010,182777112000
isr,2011,190817284000
isr,2012,205009033000
isr,2013,215508331000
isr,2014,223964831000
isr,2015,230963174000
isr,2016,232840829000
isr,2017,237749015000
isr,2018,252965332000
isr,2019,264993582000
isr,2020,260484606000
ita,1990,205115436000
ita,1991,216834047000
ita,1992,224252041000
ita,1993,228303471000
ita,1994,241443872000
ita,1995,260511600000
ita,1996,271107100000
ita,1997,278822500000
ita,1998,287725800000
ita,1999,290047900000
ita,2000,301803200000
ita,2001,314568300000
ita,2002,324460600000
ita,2003,327465100000
ita,2004,340118000000
ita,2005,347592700000
ita,2006,363343500000
ita,2007,383878500000
ita,2008,386519600000
ita,2009,345179300000
ita,2010,352318500000
ita,2011,358599500000
ita,2012,346720500000
ita,2013,341459100000
ita,2014,338474800000
ita,2015,345247200000
ita,2016,359811100000
ita,2017,369901300000
ita,2018,379966100000
ita,2019,386254900000
ita,2020,357569300000
jam,1993,38612000000
jam,1994,50816000000
jam,1995,63477000000
jam,1996,69946000000
jam,1997,72303000000
jam,1998,73771000000
jam,1999,79641000000
jam,2000,87341000000
jam,2001,94385000000
jam,2002,100336000000
jam,2003,117029000000
jam,2004,138594000000
jam,2005,153365000000
jam,2006,166437000000
jam,2007,188776000000
jam,2008,196378000000
jam,2009,192725000000
jam,2010,207343000000
jam,2011,226416000000
jam,2012,236462000000
jam,2013,259196000000
jam,2014,283173000000
jam,2015,319754000000
jam,2016,336559000000
jam,2017,368337000000
jam,2018,412517000000
jam,2019,406334000000
jam,2020,401081000000
jor,1965,37900000
jor,1966,43300000
jor,1967,34400000
jor,1968,43200000
jor,1969,46900000
jor,1970,40100000
jor,1971,39600000
jor,1972,52000000
jor,1973,69000000
jor,1974,62700000
jor,1975,90500000
jor,1976,112829000
jor,1977,139733000
jor,1978,162310000
jor,1979,218005000
jor,1980,266341000
jor,1981,368004000
jor,1982,431690000
jor,1983,442180000
jor,1984,487841000
jor,1985,444236000
jor,1986,525148000
jor,1987,535465000
jor,1988,507316000
jor,1989,571575000
jor,1990,662962000
jor,1991,662107000
jor,1992,859499000
jor,1993,915103000
jor,1994,1075223000
jor,1995,1162460000
jor,1996,1082895000
jor,1997,1149844000
jor,1998,1248227000
jor,1999,1260894000
jor,2000,1316407000
jor,2001,1409135000
jor,2002,1584591000
jor,2003,1704256000
jor,2004,2057813000
jor,2005,2278532000
jor,2006,2713380000
jor,2007,3416239000
jor,2008,4766956300
jor,2009,4836203000
jor,2010,5060304700
jor,2011,5616737600
jor,2012,5796571800
jor,2013,6272385500
jor,2014,6673567000
jor,2015,6912977000
jor,2016,6987300000
jor,2017,7233531900
jor,2018,7477410700
jor,2019,7726892900
jor,2020,7419253200
jpn,1994,176541300000000
jpn,1995,178999200000000
jpn,1996,183622600000000
jpn,1997,184417900000000
jpn,1998,179066700000000
jpn,1999,173588800000000
jpn,2000,174083500000000
jpn,2001,164712900000000
jpn,2002,158511100000000
jpn,2003,157604100000000
jpn,2004,158645200000000
jpn,2005,159071500000000
jpn,2006,158761300000000
jpn,2007,159612800000000
jpn,2008,151923400000000
jpn,2009,134183800000000
jpn,2010,143247000000000
jpn,2011,132826000000000
jpn,2012,132939300000000
jpn,2013,135572500000000
jpn,2014,141706100000000
jpn,2015,153789600000000
jpn,2016,155851300000000
jpn,2017,159740900000000
jpn,2018,161648200000000
jpn,2019,161352400000000
kaz,1992,940000000
kaz,1993,10883500000
kaz,1994,163877000000
kaz,1995,304233600000
kaz,1996,362258700000
kaz,1997,428175200000
kaz,1998,508099800000
kaz,1999,664758400000
kaz,2000,982134400000
kaz,2001,1174823900000
kaz,2002,1352320100000
kaz,2003,1617662600000
kaz,2004,2075200600000
