geo,time,ny_gdp_mktp_pp_kd
gmb,2020,5212151510.86838
gnb,1990,1945323523.22207
gnb,1991,2044535023.34963
gnb,1992,2067024908.01744
gnb,1993,2110432431.07925
gnb,1994,2177966269.30536
gnb,1995,2273796785.32975
gnb,1996,2537557212.34344
gnb,1997,2702498431.14576
gnb,1998,1943096919.8076
gnb,1999,1963024105.60544
gnb,2000,2069557175.82522
gnb,2001,2114857853.88112
gnb,2002,2094022749.61917
gnb,2003,2105927482.04036
gnb,2004,2164080605.4475
gnb,2005,2256402425.0323
gnb,2006,2308510834.8939
gnb,2007,2383836515.13534
gnb,2008,2460204322.38494
gnb,2009,2543087989.91513
gnb,2010,2660349037.09413
gnb,2011,2875432396.89844
gnb,2012,2826185354.72066
gnb,2013,2918203244.22682
gnb,2014,2946351087.35449
gnb,2015,3127082706.78979
gnb,2016,3322925818.84943
gnb,2017,3519615667.21345
gnb,2018,3564798265.34134
gnb,2019,3725214186.97916
gnb,2020,3635809046.52082
gnq,1990,435949252.88811
gnq,1991,431492810.13855
gnq,1992,581416367.9236
gnq,1993,645565274.43167
gnq,1994,753173488.34192
gnq,1995,884875390.87586
gnq,1996,1474025401.53554
gnq,1997,3684664978.78376
gnq,1998,4560675003.08295
gnq,1999,5731127340.0899
gnq,2000,6774982262.86747
gnq,2001,11068957581.1428
gnq,2002,13223290424.6676
gnq,2003,15068633703.4922
gnq,2004,20794522665.3594
gnq,2005,24277335008.893
gnq,2006,26147883668.4034
gnq,2007,30143833038.1434
gnq,2008,35509166777.5868
gnq,2009,35986181402.3316
gnq,2010,32774711278.4263
gnq,2011,34912908412.1506
gnq,2012,37815173745.6252
gnq,2013,36252197551.101
gnq,2014,36402668206.724
gnq,2015,33086370153.8247
gnq,2016,30169337714.0742
gnq,2017,28459489607.0026
gnq,2018,26684599028.365
gnq,2019,25089143689.08549
gnq,2020,23861442452.0036
grc,1990,247404230663.23096
grc,1991,255073761817.259
grc,1992,256859277876.02701
grc,1993,252749529430.01096
grc,1994,257804519567.802
grc,1995,263217692777.43497
grc,1996,270751322464.36896
grc,1997,282892349992.29401
grc,1998,293910739159.63293
grc,1999,302941429793.42102
grc,2000,314816039816.56299
grc,2001,327823016997.58301
grc,2002,340683094714.49701
grc,2003,360424081485.66803
grc,2004,378665118666.90802
grc,2005,380933859977.95203
grc,2006,402465893883.16498
grc,2007,415641608739.29102
grc,2008,414248492128.37402
grc,2009,396432768627.56799
grc,2010,374713694216.34198
grc,2011,336682821679.69397
grc,2012,312823130975.42499
grc,2013,304952509690.63397
grc,2014,306403156419.92499
grc,2015,305802337733.10101
grc,2016,304312550410.31403
grc,2017,307636097252.19598
grc,2018,312768785993.50201
grc,2019,318409868980.40302
grc,2020,289692071877.69
grd,1990,849027655.3725
grd,1991,860791322.49132
grd,1992,853464707.85481
grd,1993,836746908.17528
grd,1994,850917686.01326
grd,1995,869037766.68045
grd,1996,907607702.53671
grd,1997,953128717.93164
grd,1998,1065154730.31057
grd,1999,1138632964.08696
grd,2000,1194288798.382
grd,2001,1170117586.90523
grd,2002,1210338314.04322
grd,2003,1324884410.50664
grd,2004,1316306442.20306
grd,2005,1491061764.47811
grd,2006,1431488952.66234
grd,2007,1519145476.49628
grd,2008,1533540027.42044
grd,2009,1432122710.82299
grd,2010,1424800800.80885
grd,2011,1435700196.72366
grd,2012,1419115795.85237
grd,2013,1452485151.09335
grd,2014,1559156772.05819
grd,2015,1659615483.90903
grd,2016,1721679317.38406
grd,2017,1798099078.35128
grd,2018,1875406647.08667
grd,2019,1889201813.94581
grd,2020,1630235117.26332
gtm,1990,50328329215.5498
gtm,1991,52169464688.8926
gtm,1992,54693600165.1482
gtm,1993,56841490009.1263
gtm,1994,59134328778.8048
gtm,1995,62060619128.4742
gtm,1996,63896235639.0566
gtm,1997,66684724834.9537
gtm,1998,70014645109.9801
gtm,1999,72708152048.7023
gtm,2000,75332093803.05118
gtm,2001,77089271289.19939
gtm,2002,80048949726.16409
gtm,2003,82098505158.43649
gtm,2004,84674687973.98289
gtm,2005,87448653551.4229
gtm,2006,92128378862.436
gtm,2007,97967216348.54388
gtm,2008,101193790131.394
gtm,2009,101676381400.524
gtm,2010,104608906608.961
gtm,2011,108964724071.41299
gtm,2012,112206107054.98199
gtm,2013,116351919840.696
gtm,2014,121522573075.63499
gtm,2015,126495484346.146
gtm,2016,129882783658.342
gtm,2017,133882980507.73
gtm,2018,138330704321.96899
gtm,2019,143679754257.155
gtm,2020,141496787478.45099
guy,1990,3599894765.45364
guy,1991,3817971573.1125
guy,1992,4114165446.71759
guy,1993,4450502812.14496
guy,1994,4830238545.12184
guy,1995,5073269416.1494
guy,1996,5476874254.46609
guy,1997,5815381538.02574
guy,1998,5717735205.39978
guy,1999,5886988847.17961
guy,2000,5806701863.53504
guy,2001,5939066890.2006
guy,2002,6006334363.08992
guy,2003,5968360792.34229
guy,2004,6061667286.74211
guy,2005,5943406728.42674
guy,2006,6248280275.54174
guy,2007,6697608871.12916
guy,2008,6805172581.80237
guy,2009,7068976824.16373
guy,2010,7336056919.48077
guy,2011,7727756738.31506
guy,2012,8143790063.68535
guy,2013,8441323821.95855
guy,2014,8583646882.55661
guy,2015,8642661275.4736
guy,2016,8971766802.20281
guy,2017,9306806134.43556
guy,2018,9720122659.60009
guy,2019,10240404610.916
guy,2020,14692887062.1954
hkg,1990,164280807059.13501
hkg,1991,173648040050.862
hkg,1992,184474966765.90302
hkg,1993,195914423867.96201
hkg,1994,207739955963.63696
hkg,1995,212671179415.69101
hkg,1996,221727665284.24701
hkg,1997,233035023406.82101
hkg,1998,219326451810.71896
hkg,1999,224824285528.35199
hkg,2000,242053609449.12
hkg,2001,243411240984.71301
hkg,2002,247443719594.19601
hkg,2003,255006228909.048
hkg,2004,277191937992.24799
hkg,2005,297671368590.42798
hkg,2006,318605439843.00403
hkg,2007,339202658697.89203
hkg,2008,346420609841.25293
hkg,2009,337901641010.65002
hkg,2010,360769704227.16895
hkg,2011,378139619204.67603
hkg,2012,384569222509.75
hkg,2013,396496816793.146
hkg,2014,407449552060.078
hkg,2015,417178641899.18097
hkg,2016,426229309122.21198
hkg,2017,442387687745.01001
hkg,2018,454980022964.46002
hkg,2019,447337467958.46698
hkg,2020,420132783958.26898
hnd,1990,19771799006.996
hnd,1991,19115512017.1726
hnd,1992,20276528553.1976
hnd,1993,21593634710.4162
hnd,1994,21639392377.8517
hnd,1995,22978720276.5293
hnd,1996,23408600728.1
hnd,1997,24484947633.3436
hnd,1998,25364014311.5304
hnd,1999,25177423664.9346
hnd,2000,27013182175.2807
hnd,2001,27748803335.1589
hnd,2002,28790587164.8006
hnd,2003,30099706118.47869
hnd,2004,31975610994.05989
hnd,2005,33910327064.1473
hnd,2006,36137300831.6536
hnd,2007,38373595236.3599
hnd,2008,39997412334.62849
hnd,2009,39024824105.0691
hnd,2010,40480895061.5572
hnd,2011,42033616973.3577
hnd,2012,43769053767.65929
hnd,2013,44990893058.8619
hnd,2014,46366750814.2298
hnd,2015,48147271125.4224
hnd,2016,50021631004.07649
hnd,2017,52444135530.2339
hnd,2018,54460609798.3686
hnd,2019,55905485859.0894
hnd,2020,50893693122.0963
hrv,1995,69978302357.459
hrv,1996,74159982526.60849
hrv,1997,78707491186.871
hrv,1998,80443646793.35379
hrv,1999,79738599354.98259
hrv,2000,82047430903.0677
hrv,2001,84535517822.08238
hrv,2002,89372702877.76529
hrv,2003,94311390828.06828
hrv,2004,98224688082.28668
hrv,2005,102460530696.03101
hrv,2006,107520397005.272
hrv,2007,112802671404.481
hrv,2008,114940782366.51601
hrv,2009,106571139937.248
hrv,2010,105238254197.30901
hrv,2011,105148545374.23599
hrv,2012,102755672938.79401
hrv,2013,102382549239.267
hrv,2014,102028359832.849
hrv,2015,104605278302.636
hrv,2016,108300388869.849
hrv,2017,111997864063.431
hrv,2018,115245812871.95
hrv,2019,119258609386.34399
hrv,2020,109598946753.862
hti,1990,24924143315.9872
hti,1991,25392852977.995
hti,1992,24044509519.7228
hti,1993,22739783261.7488
hti,1994,20022236064.3612
hti,1995,22003978419.8168
hti,1996,22915113290.4724
hti,1997,23534901550.296
hti,1998,24048395524.5801
hti,1999,24700166687.1238
hti,2000,24915072772.8653
hti,2001,24829676888.3256
hti,2002,25090840429.1686
hti,2003,25964197317.3863
hti,2004,25622026387.95029
hti,2005,26409179461.1985
hti,2006,26876291982.1346
hti,2007,28141232711.0579
hti,2008,28889235768.4646
hti,2009,30590921230.5364
hti,2010,28862071788.688
hti,2011,30333521841.72689
hti,2012,30485924857.9255
hti,2013,31804375293.4092
hti,2014,32352226522.1326
hti,2015,33181255185.0492
hti,2016,33782654843.3156
hti,2017,34630691147.5786
hti,2018,35208265608.277
hti,2019,34615148897.6183
hti,2020,33457835489.8554
hun,1991,170456799368.89301
hun,1992,165233695624.94601
hun,1993,164281770227.32199
hun,1994,169123407905.496
hun,1995,171642544152.362
hun,1996,171783994781.79199
hun,1997,177183385975.08099
hun,1998,184093539004.37897
hun,1999,189747101234.46896
hun,2000,198246241645.061
hun,2001,206322974958.55301
hun,2002,216105328887.60901
hun,2003,224932201480.69601
hun,2004,236179819979.32697
hun,2005,246324400952.96201
hun,2006,256048721073.164
hun,2007,256757926759.67801
hun,2008,259342104858.83301
hun,2009,242237263427.07999
hun,2010,244860980448.34201
hun,2011,249415774396.25
hun,2012,246278748723.08701
hun,2013,250727439202.57901
hun,2014,261317478085.242
hun,2015,270994743556.423
hun,2016,276934840938.07599
hun,2017,288755963637.47198
hun,2018,304231829371.84302
hun,2019,318086738766.93298
hun,2020,303213998495.17499
idn,1990,822263546711.53101
idn,1991,879098261926.2019
idn,1992,936217728784.17212
idn,1993,997038253342.02795
idn,1994,1072214649455.23999
idn,1995,1160350772973.98999
idn,1996,1251069167151.13989
idn,1997,1309867902385.79004
idn,1998,1137925138526.78003
idn,1999,1146927561091.29004
idn,2000,1203357174106.18994
idn,2001,1247201088984.8999
idn,2002,1303318595058.28003
idn,2003,1365622034733.52002
idn,2004,1434324757866.34009
idn,2005,1515974717436.41992
idn,2006,1599367755718.46997
idn,2007,1700847995305.04004
idn,2008,1803131952430.77002
idn,2009,1886596607760.3999
idn,2010,2004015629604
idn,2011,2127659069439.3501
idn,2012,2255957989050.89014
idn,2013,2381327523213.47998
idn,2014,2500552696432.02002
idn,2015,2622487705196.91992
idn,2016,2754479325709.9502
idn,2017,2894125530220.37012
idn,2018,3043876022674.52979
idn,2019,3196622583021.4502
idn,2020,3130467088164.8999
ind,1990,1583371286872.98999
ind,1991,1600104852332.8501
ind,1992,1687828937099.70996
ind,1993,1768013912871.8501
ind,1994,1885744616830
ind,1995,2028580188961.12964
ind,1996,2181728301661.8999
ind,1997,2270084389293.16016
ind,1998,2410475847412.52979
ind,1999,2623700648732.91016
ind,2000,2724476758631.99023
ind,2001,2855904598336.35986
ind,2002,2964542504459.12012
ind,2003,3197566854313.91016
ind,2004,3450908049335.18018
ind,2005,3724338354435.92969
ind,2006,4024547309301.8999
ind,2007,4332860435872.93994
ind,2008,4466602754869.29004
ind,2009,4817762098070.40039
ind,2010,5227155513074.59961
ind,2011,5501127199128.23047
ind,2012,5801290084908.24023
ind,2013,6171766642358.13965
ind,2014,6629108597811.80957
ind,2015,7159188945023.46973
ind,2016,7750273455775.0498
ind,2017,8276934253114.33008
ind,2018,8817665458350.88867
ind,2019,9174036185837.2793
ind,2020,8508757578047.83984
irl,1990,92899694857.2843
irl,1991,94692323899.9584
irl,1992,97858147968.6544
irl,1993,100493085398.44501
irl,1994,106277293792.57401
irl,1995,116516496812.76199
irl,1996,125107520870.75101
irl,1997,138887949541.634
irl,1998,151050642991.09399
irl,1999,166945009791.745
irl,2000,182636869102.00601
irl,2001,192324813317.52301
irl,2002,203664729968.29697
irl,2003,209794191749.10501
irl,2004,224030558778.38599
irl,2005,236881425343.57901
irl,2006,248679309508.99701
irl,2007,261872911567.116
irl,2008,250123723313.34695
irl,2009,237366235038.57599
irl,2010,241532204120.76401
irl,2011,244113040099.72601
irl,2012,243985235241.672
irl,2013,247076563943.67496
irl,2014,268606069081.18201
irl,2015,336230991638.22198
irl,2016,343097610315.36298
irl,2017,373770580497.35199
irl,2018,407522666061.34198
irl,2019,427560583989.74298
irl,2020,452645458739.04095
irn,1990,486487487544.42798
irn,1991,546796667262.58698
irn,1992,562448080076.18604
irn,1993,568231989336.02795
irn,1994,559856080076.83691
irn,1995,572643622997.79199
irn,1996,602404606020.25806
irn,1997,605406541932.08801
irn,1998,618569308064.89697
irn,1999,624349939185.47595
irn,2000,660617795640.25903
irn,2001,666257479582.57996
irn,2002,714808675240.97803
irn,2003,777082654673.47485
irn,2004,811149523617.29883
irn,2005,837023604275.651
irn,2006,878873070782.479
irn,2007,950551967995.28796
irn,2008,952936489901.36194
irn,2009,962536233523.70203
irn,2010,1018343490474.87
irn,2011,1045285986669.78003
irn,2012,967469075268.07202
irn,2013,965591474452.6947
irn,2014,1010041694690.21997
irn,2015,996702628342.05786
irn,2016,1130223330592.33008
irn,2017,1172665437001.48999
irn,2018,1102000948422.40991
irn,2019,1027238739231.39001
irn,2020,1062044275643.22998
irq,1990,131545608736.105
irq,1991,47294451990.0159
irq,1992,62708759666.7392
irq,1993,81703136045.81398
irq,1994,84852409936.60461
irq,1995,86651299268.44739
irq,1996,96200953218.77901
irq,1997,116632050218.739
irq,1998,157286594920.793
irq,1999,184941142437.504
irq,2000,216236264275.53601
irq,2001,220045223016.11896
irq,2002,202004881798.63696
irq,2003,127953623818.28
irq,2004,196257563934.086
irq,2005,199538773778.89801
irq,2006,210805327175.45401
irq,2007,214780213696.35199
irq,2008,232452559717.12897
irq,2009,240307826962.62399
irq,2010,255693691410.82401
irq,2011,274989542194.448
irq,2012,313313267727.50201
irq,2013,337214593387.24103
irq,2014,337878962485.98297
irq,2015,353836526432.46698
irq,2016,402621288208.15399
irq,2017,395294585902.04895
irq,2018,405706056270.42096
irq,2019,429875294742.98999
irq,2020,362500540931.21893
isl,1995,9004634266.46362
isl,1996,9415887036.08111
isl,1997,9959327352.96082
isl,1998,10692611744.3739
isl,1999,11124050451.2721
isl,2000,11678589124.047
isl,2001,12147309012.9683
isl,2002,12215275524.8462
isl,2003,12477010813.9395
isl,2004,13450517044.2415
isl,2005,14274285751.1382
isl,2006,15175991395.1664
isl,2007,16459100235.8284
isl,2008,16822763466.1092
isl,2009,15533498911.2936
isl,2010,15093469850.6493
isl,2011,15372061971.1062
isl,2012,15535564849.5489
isl,2013,16242815274.836
isl,2014,16516866493.4188
isl,2015,17249664316.7094
isl,2016,18337029182.1567
isl,2017,19106258173.1223
isl,2018,20040970853.945
isl,2019,20528933021.7951
isl,2020,19193749232.1123
isr,1995,145462695740.13
isr,1996,154230893332.30899
isr,1997,160284321292.75101
isr,1998,167012716647.84299
isr,1999,172976045778.289
isr,2000,188357550563.97501
isr,2001,188550177220.06
isr,2002,188180863418.58096
isr,2003,190343730675.647
isr,2004,199699156117.01001
isr,2005,208004267327.004
isr,2006,220020295618.228
isr,2007,233445639118.82297
isr,2008,241520191513.14301
isr,2009,244280706390.67001
isr,2010,258167349521.49896
isr,2011,272476507220.97696
isr,2012,280168508678.34003
isr,2013,293552725255.39398
isr,2014,305661032074.61298
isr,2015,312629123715.22803
isr,2016,326580991869.52893
isr,2017,340875586977.724
isr,2018,354454108942.85498
isr,2019,367829753077.53107
isr,2020,359908802382.27094
ita,1990,2075111958974.29004
ita,1991,2107036468228.05005
ita,1992,2124614956279.91992
ita,1993,2106496117473.54004
ita,1994,2151807346894.47998
ita,1995,2213926512372.77979
ita,1996,2241972196957.12939
ita,1997,2283005046386.12939
ita,1998,2324341481904.68018
ita,1999,2362128942879.25
ita,2000,2451581706371.56982
ita,2001,2499421174463.08984
ita,2002,2505768279550.37012
ita,2003,2509241948206.37988
ita,2004,2544963369995.62012
ita,2005,2565777326796.91992
ita,2006,2611721153731.97021
ita,2007,2650559353331.66943
ita,2008,2625060632005.4502
ita,2009,2486432828349.62012
ita,2010,2529032778541.47021
ita,2011,2546921470741.52002
ita,2012,2471000141707.7002
ita,2013,2425507411807.47021
ita,2014,2425397110830.37988
ita,2015,2444274082066.12012
ita,2016,2475889856374.81006
ita,2017,2517184209191.25
ita,2018,2540488576005.39014
ita,2019,2550911649193.85986
ita,2020,2322896051831.41016
jam,1990,20792726120.9932
jam,1991,21798727854.035
jam,1992,22225011242.2142
jam,1993,24317963346.4402
jam,1994,24654375571.608
jam,1995,25233742806.3856
jam,1996,25205044166.3438
jam,1997,24917590751.8173
jam,1998,24335876253.9963
jam,1999,24590836870.7246
jam,2000,24806917426.7813
jam,2001,25140552993.1629
jam,2002,25642682981.3849
jam,2003,26582825178.7948
jam,2004,26934708707.91669
jam,2005,27175450578.4008
jam,2006,27963300954.9842
jam,2007,28363722571.79
jam,2008,28133483825.258
jam,2009,26910999029.8941
jam,2010,26518866158.48809
jam,2011,26977742324.8965
jam,2012,26812197175.24789
jam,2013,26951000169.7492
jam,2014,27136914194.4561
jam,2015,27386977364.9835
jam,2016,27763609394.364
jam,2017,28040446746.5718
jam,2018,28570389789.9526
jam,2019,28825320993.5128
jam,2020,25942788894.1615
jor,1990,28256729895.9851
jor,1991,28711247915.1293
jor,1992,32831248194.3872
jor,1993,34304382686.7898
jor,1994,36009817293.473
jor,1995,38242740850.4171
jor,1996,39040874582.5637
jor,1997,40332532513.883
jor,1998,41547417824.8823
jor,1999,42955680326.5926
jor,2000,44779454948.6746
jor,2001,47139313138.0618
jor,2002,49865760555.6213
jor,2003,51941007456.5077
jor,2004,56390905133.3455
jor,2005,60984843730.1629
jor,2006,65920331853.0884
jor,2007,71310090481.08009
jor,2008,76467463678.3376
jor,2009,80308967353.50481
jor,2010,82167986812.03868
jor,2011,84417072420.0527
jor,2012,86467865323.1013
jor,2013,88724631104.7406
jor,2014,91727141914.6716
jor,2015,94017136423.7067
jor,2016,95892008153.32968
jor,2017,97893384208.996
jor,2018,99786732029.2186
jor,2019,101738028003.642
jor,2020,100159680041.655
jpn,1990,4068103986341.16016
jpn,1991,4207131308344.68945
jpn,1992,4242810709216.04004
jpn,1993,4220836350466.16016
jpn,1994,4262752056513.43994
jpn,1995,4374905046770.47998
jpn,1996,4512008926993.95996
jpn,1997,4556282054981.99023
jpn,1998,4498402214615.75977
jpn,1999,4483380702001.17969
jpn,2000,4607330376800.62988
jpn,2001,4625119437239.30957
jpn,2002,4627060252951.36914
jpn,2003,4698091434761.48047
jpn,2004,4800797148955.08008
jpn,2005,4887398770601.16992
jpn,2006,4954470993866.83008
jpn,2007,5027993827924.13965
jpn,2008,4966436652531.56934
jpn,2009,4683685675291.75
jpn,2010,4875619269863.28027
jpn,2011,4876780131592.50977
jpn,2012,4943823715180.79004
jpn,2013,5042952333233.2002
jpn,2014,5057889836119.82031
jpn,2015,5136824615194.46973
jpn,2016,5175547373033.95996
jpn,2017,5262254961496.86035
jpn,2018,5291663140462.91992
jpn,2019,5305966751733.75977
jpn,2020,5062661206961.5
kaz,1990,220299761047.02896
kaz,1991,196066787328.12701
kaz,1992,185675247601.82501
kaz,1993,168593124818.68201
kaz,1994,147350391094.366
kaz,1995,135267659022.886
kaz,1996,135943997320.80499
kaz,1997,138255045274.57199
kaz,1998,135628199415.151
kaz,1999,139290160796.43301
kaz,2000,152940596557.466
kaz,2001,173587577090.332
kaz,2002,190599159644.505
kaz,2003,208324881492.08701
kaz,2004,228324070118.17801
kaz,2005,250471504917.87601
kaz,2006,277271955944.08899
kaz,2007,301949160023.09601
kaz,2008,311913482304.49493
kaz,2009,315656444090.36798
kaz,2010,338699364509.47601
kaz,2011,363763117485.49402
kaz,2012,381223747124.77094
kaz,2013,404097171949.41907
kaz,2014,421069253173.84198
kaz,2015,426122084210.95203
kaz,2016,430809427136.85297
kaz,2017,448472613650.92297
kaz,2018,466859990810.03296
kaz,2019,487868690396.88
kaz,2020,475671973136.95801
ken,1990,84684789721.6244
ken,1991,85902850677.12259
ken,1992,85216062574.55341
ken,1993,85517043369.5553
ken,1994,87768522848.1452
ken,1995,91635794006.33521
ken,1996,95435783094.9704
ken,1997,95889009461.71741
ken,1998,99043962809.96519
ken,1999,101327311033.532
ken,2000,101934966248.246
ken,2001,105788012659.455
ken,2002,106366524488.274
ken,2003,109485696808.228
ken,2004,115074174984.823
ken,2005,121871222247.424
ken,2006,129759330159.05299
ken,2007,138648791220.431
ken,2008,138970848439.51099
ken,2009,143566530758.28299
ken,2010,155135801742.052
ken,2011,163080470778.91901
ken,2012,170531095002.54401
ken,2013,177007607452.939
ken,2014,185893585829.63599
ken,2015,195128260767.74399
ken,2016,203350023339.97198
ken,2017,211108856550.069
ken,2018,222992388234.55301
ken,2019,234099934843.54001
ken,2020,233359751281.06799
kgz,1990,22651204111.0052
kgz,1991,20851809393.0648
kgz,1992,17966369827.0813
kgz,1993,15188889745.9662
kgz,1994,12138177115.041
kgz,1995,11479824005.1521
kgz,1996,12293112413.2346
kgz,1997,13512005720.466
kgz,1998,13798708222.6922
kgz,1999,14303159933.9117
kgz,2000,15081729078.291
kgz,2001,15884321603.7424
kgz,2002,15881569708.2519
kgz,2003,16998090623.644
kgz,2004,18192514565.9742
kgz,2005,18160583898.9833
kgz,2006,18724088428.9303
kgz,2007,20323663854.199
kgz,2008,22031180060.5334
kgz,2009,22667064815.5119
kgz,2010,22560174508.3854
kgz,2011,23903920386.6097
kgz,2012,23882849032.73949
kgz,2013,26489774123.7282
kgz,2014,27555732866.3458
kgz,2015,28623744973.2215
kgz,2016,29864829313.3557
kgz,2017,31280403475.28
kgz,2018,32455892924.5573
kgz,2019,33949067064.7258
kgz,2020,31023828376.44189
khm,1993,17586546192.9119
khm,1994,11464908856.0774
khm,1995,12600332539.1778
khm,1996,13343437857.526
khm,1997,13878058850.6037
khm,1998,14527778509.7288
khm,1999,16373588139.7446
khm,2000,18009895822.0209
khm,2001,19477411669.5342
khm,2002,20758818799.9835
khm,2003,22524542245.9929
khm,2004,24853699018.7928
khm,2005,28146835740.0382
khm,2006,31178554968.10509
khm,2007,34362687939.113
khm,2008,36662093824.9519
khm,2009,36693878745.5031
khm,2010,38881963567.4546
khm,2011,41630751178.192
khm,2012,44675351848.305
khm,2013,47961967887.8686
khm,2014,51387685545.5751
khm,2015,54967247822.2531
khm,2016,58778299696.0593
khm,2017,62890960721.9283
khm,2018,67588392994.1564
khm,2019,72356150509.80809
khm,2020,70078676204.3914
kir,1990,154498163.52755
kir,1991,154498163.52755
kir,1992,155853410.57604
kir,1993,157208657.62452
kir,1994,159919151.7215
kir,1995,159919151.7215
kir,1996,162629645.81847
kir,1997,165340139.91545
kir,1998,176182116.30334
kir,1999,173471622.20637
kir,2000,184313598.59427
kir,2001,181603104.49729
kir,2002,188481254.31778
kir,2003,192262800.15717
kir,2004,189130146.60459
kir,2005,198495174.75905
kir,2006,198397325.92215
kir,2007,202434606.87959
kir,2008,198200815.10012
kir,2009,199791990.89007
kir,2010,197946114.12775
kir,2011,201102012.19859
kir,2012,210581247.95009
kir,2013,219456933.96752
kir,2014,217925700.11043
kir,2015,240600572.29977
kir,2016,252961954.20616
kir,2017,255212702.26017
kir,2018,264849417.23028
kir,2019,275248585.09089
kir,2020,269887962.9769
kna,1990,572105056.4021
kna,1991,561437075.6094
kna,1992,585404677.41342
kna,1993,625223607.45007
kna,1994,658371206.55871
kna,1995,693812267.82048
kna,1996,734350594.83278
kna,1997,784462435.44407
kna,1998,780644097.65025
kna,1999,805779950.95319
kna,2000,886702887.67529
kna,2001,933285379.02144
kna,2002,946050063.82009
kna,2003,908838179.23365
kna,2004,945158503.46566
kna,2005,1037149085.96694
kna,2006,1069817087.09182
kna,2007,1076242470.33584
kna,2008,1142125706.18246
kna,2009,1095893690.28599
kna,2010,1089216210.66588
kna,2011,1109131824.37631
kna,2012,1084420230.82824
kna,2013,1142802062.31341
kna,2014,1214624934.72819
kna,2015,1227180563.99546
kna,2016,1391559698.58468
kna,2017,1404083723.57456
kna,2018,1441993976.60966
kna,2019,1511209680.60039
kna,2020,1293595538.73485
kor,1990,542570624549.052
kor,1991,601049190991.00317
kor,1992,638306083382.98999
kor,1993,682205419129.48096
kor,1994,745436763166.87183
kor,1995,817107268226.50195
kor,1996,881582778617.49292
kor,1997,935981306155.87195
kor,1998,887970630220.55396
kor,1999,989793711154.328
kor,2000,1079477269584.19995
kor,2001,1131857819988.08008
kor,2002,1219295451465.63989
kor,2003,1257670229835.21997
kor,2004,1323036273738.77002
kor,2005,1380039856716
kor,2006,1452689661910.11011
kor,2007,1536939102172.75
kor,2008,1583246844825.55005
kor,2009,1595797226566.06006
kor,2010,1704388433877.57007
kor,2011,1767206529267.27002
kor,2012,1809664213833.71997
kor,2013,1866934813500.06006
kor,2014,1926722538277.20972
kor,2015,1980846164069.88965
kor,2016,2039219357482.86011
kor,2017,2103651261121.4895
kor,2018,2164812897274.32007
kor,2019,2213390819401.97021
kor,2020,2194532033977.08008
kos,2008,12288387592.4733
kos,2009,12907093632.2606
kos,2010,13544694254.3538
kos,2011,14400703520.4417
kos,2012,14647271671.1688
kos,2013,15429569001.2151
kos,2014,15946275073.1071
kos,2015,16889699832.0987
kos,2016,17830752781.5528
kos,2017,18691209711.5713
kos,2018,19327950257.4467
kos,2019,20247348113.4066
kos,2020,19166083982.736
kwt,1992,67170317204.91769
kwt,1993,90001822081.65089
kwt,1994,97594524875.72688
kwt,1995,102335951140.222
kwt,1996,102955213773.795
kwt,1997,105501631080.532
kwt,1998,109365158549.586
kwt,1999,107408605884.10899
kwt,2000,112450990823.61501
kwt,2001,112690885419.638
kwt,2002,116087707792.595
kwt,2003,136201087746.964
kwt,2004,150148485091.35699
kwt,2005,166077805417.52701
kwt,2006,178558175498.435
kwt,2007,189256623413.76096
kwt,2008,193949727672.54501
kwt,2009,180225735495.18097
kwt,2010,175953909551.36401
kwt,2011,192895468050.99799
kwt,2012,205676371273.26501
kwt,2013,208040210707.24896
kwt,2014,209082236236.31601
kwt,2015,210322134913.32199
kwt,2016,216475883430.819
kwt,2017,206275309887.72696
kwt,2018,208845767186.18701
kwt,2019,209738507531.55801
kwt,2020,191522169365.48096
lao,1990,8366077048.4496
lao,1991,8725530873.10541
lao,1992,9210657979.13219
lao,1993,9755243341.35711
lao,1994,10551175453.2735
lao,1995,11293055433.9466
lao,1996,12075474872.8747
lao,1997,12905312527.8019
lao,1998,13417344751.8632
lao,1999,14397666418.4512
lao,2000,15232555754.1036
lao,2001,16108642928.032
lao,2002,17062072213.5544
lao,2003,18097228527.81969
lao,2004,19247795207.9614
lao,2005,20615845411.90409
lao,2006,22392780009.1365
lao,2007,24093921170.1042
lao,2008,25979247073.3644
lao,2009,27928151712.7976
lao,2010,30309558822.0562
lao,2011,32746038984.8469
lao,2012,35374268307.0201
lao,2013,38213513284.2258
lao,2014,41122311944.84489
lao,2015,44111931099.5629
lao,2016,47209839789.6086
lao,2017,50463792572.0591
lao,2018,53616750150.2587
lao,2019,56543010338.65929
lao,2020,56827439678.1382
lbn,1990,21171168820.6285
lbn,1991,31639756944.90969
lbn,1992,36840809572.4886
lbn,1993,40806969481.12009
lbn,1994,44114473101.5195
lbn,1995,46959354844.2297
lbn,1996,52259157445.2513
lbn,1997,52810474137.6347
lbn,1998,54746360248.4143
lbn,1999,54458621791.0114
lbn,2000,55189386581.1403
lbn,2001,57308476502.5505
lbn,2002,59270231516.9442
lbn,2003,61182940131.9743
lbn,2004,65269620732.9808
lbn,2005,67022618702.3269
lbn,2006,68061144233.9105
lbn,2007,74398060459.33838
lbn,2008,81145315992.4113
lbn,2009,89448230968.1682
lbn,2010,96581848643.22328
lbn,2011,97419541530.73441
lbn,2012,99894525694.07159
lbn,2013,103701528459.41701
