geo,time,ne_gdi_totl_kd
mne,2019,1512794624.72119
mne,2020,1217510129.91709
mng,2010,2859306786.63023
mng,2011,4653853708.19997
mng,2012,5464641591.94723
mng,2013,5538497026.14777
mng,2014,3873399642.08716
mng,2015,2848482820.05687
mng,2016,2798581527.17987
mng,2017,3682436036.54781
mng,2018,5601936164.43555
mng,2019,5611937835.38622
mng,2020,3330124118.43417
moz,1980,73470741.98906
moz,1981,76483040.06465
moz,1982,73260007.7032
moz,1983,60292990.30082
moz,1984,68131074.28954
moz,1985,63634424.12457
moz,1986,73179583.7237
moz,1987,84376060.4025
moz,1988,92729294.16438
moz,1989,98200320.9086
moz,1990,109506747.02258
moz,1991,665749419.05605
moz,1992,605787244.53244
moz,1993,681409744.88662
moz,1994,737418310.82893
moz,1995,1026120609.2051
moz,1996,953474581.87999
moz,1997,1042228264.16229
moz,1998,1229463447.89979
moz,1999,2005815460.65186
moz,2000,1840129943.56396
moz,2001,1678953934.50472
moz,2002,1754575344.65091
moz,2003,1725250701.20068
moz,2004,1672662912.02028
moz,2005,1757595793.84436
moz,2006,1922406841.5182
moz,2007,2085571648.48863
moz,2008,2671782230.92747
moz,2009,2859698306.85694
moz,2010,3105196038.87575
moz,2011,3986761909.88298
moz,2012,6992989278.93864
moz,2013,7643303034.97412
moz,2014,7825564178.12772
moz,2015,6579635908.20984
moz,2016,6660614421.77225
moz,2017,5522399857.00487
moz,2018,7861785194.70395
moz,2019,8116093198.60592
moz,2020,9931136006.52147
mrt,1961,131297397.07338
mrt,1962,163153173.26984
mrt,1963,99872125.61698
mrt,1964,58115243.37068
mrt,1965,56178070.52046
mrt,1966,55527168.5228
mrt,1967,89797306.30823
mrt,1968,126969581.30584
mrt,1969,104908712.93505
mrt,1970,115228901.15097
mrt,1971,121723220.33601
mrt,1972,160780904.39458
mrt,1973,43588287.51396
mrt,1974,91069746.55465
mrt,1975,185173754.95104
mrt,1976,247126732.80865
mrt,1977,223629474.36791
mrt,1978,176347444.67818
mrt,1979,152178495.48895
mrt,1980,223316251.03145
mrt,1981,267137021.58734
mrt,1982,293542515.21448
mrt,1983,337427116.42687
mrt,1984,458900899.57218
mrt,1985,544691185.84251
mrt,1986,573911285.15797
mrt,1987,563136336.06289
mrt,1988,545930618.0215
mrt,1989,374204224.89018
mrt,1990,395263388.6043
mrt,1991,384245286.1178
mrt,1992,373534325.96665
mrt,1993,609828826.51763
mrt,1994,144489886.77573
mrt,1995,764432812.71169
mrt,1996,690364269.77219
mrt,1997,764889158.33616
mrt,1998,611221767.39862
mrt,1999,650626947.9143
mrt,2000,585531317.9655
mrt,2001,578898137.67032
mrt,2002,547398861.61468
mrt,2003,1190706217.84903
mrt,2004,1695729033.84015
mrt,2005,2450193905.94659
mrt,2006,1687911231.6747
mrt,2007,1714734009.33297
mrt,2008,1767220750.4295
mrt,2009,1481960514.40333
mrt,2010,1849820842.37261
mrt,2011,2421916882.77943
mrt,2012,3151466014.6909
mrt,2013,3086047501.88679
mrt,2014,2548809496.57706
mrt,2015,2371864527.89277
mrt,2016,2181737927.52341
mrt,2017,2699154083.79173
mrt,2018,3379162665.69418
mrt,2019,3646583166.38745
mrt,2020,3447963972.93839
mus,2006,1908499278.995
mus,2007,2230912588.97181
mus,2008,2260127748.89503
mus,2009,2463440593.91728
mus,2010,2446348263.74682
mus,2011,2481462916.32715
mus,2012,2461457232.56429
mus,2013,2380317389.17956
mus,2014,2236812216.0397
mus,2015,2115258994.71428
mus,2016,2193654015.25574
mus,2017,2297878555.24191
mus,2018,2548594391.14043
mus,2019,2705341803.64175
mus,2020,2020156250.25824
mys,1960,1525894932.36248
mys,1961,1671291197.91801
mys,1962,2006467733.84741
mys,1963,2122019326.00176
mys,1964,2164873080.51672
mys,1965,2399037440.0342
mys,1966,2544433818.02339
mys,1967,2722735482.4542
mys,1968,2839817549.77928
mys,1969,2669933625.27533
mys,1970,3643322973.39416
mys,1971,3686176615.47546
mys,1972,3988447696.31274
mys,1973,5075092994.10086
mys,1974,6710417674.1516
mys,1975,5237324402.20909
mys,1976,5844162206.36871
mys,1977,7151197896.33035
mys,1978,7732017510.15399
mys,1979,8765860950.76323
mys,1980,10416490691.7138
mys,1981,12207159739.984
mys,1982,13961862157.9533
mys,1983,15027846139.3161
mys,1984,15850482094.993
mys,1985,12722934201.2145
mys,1986,11011849524.521
mys,1987,10725649037.3072
mys,1988,13508495605.2452
mys,1989,16612262907.2927
mys,1990,20165892232.7859
mys,1991,26114398796.5689
mys,1992,27006674766.35509
mys,1993,33157474919.9846
mys,1994,37354094712.5848
mys,1995,46983455946.7418
mys,1996,49699251645.1159
mys,1997,55283281961.3366
mys,1998,31486964665.21569
mys,1999,30270903085.3924
mys,2000,39299108052.74609
mys,2001,35636619638.9707
mys,2002,38454897093.842
mys,2003,37873758187.1719
mys,2004,40472056484.445
mys,2005,39475908103.956
mys,2006,42861790116.5024
mys,2007,47379694072.4619
mys,2008,48264717961.8487
mys,2009,43588587453.5911
mys,2010,53997673537.3192
mys,2011,56438608424.0174
mys,2012,66755240558.1872
mys,2013,69996140980.6683
mys,2014,71780463244.1429
mys,2015,76617238765.843
mys,2016,80012120855.20419
mys,2017,85040327742.92668
mys,2018,83706055562.668
mys,2019,80551529893.73958
mys,2020,70852387658.4304
nam,1980,639507644.66348
nam,1981,578925905.02004
nam,1982,479558945.79198
nam,1983,367662287.29343
nam,1984,314795777.9373
nam,1985,313109860.50436
nam,1986,289585198.65156
nam,1987,309355010.58982
nam,1988,352148212.91888
nam,1989,381841382.07675
nam,1990,485227873.21343
nam,1991,363163407.57186
nam,1992,500322273.88817
nam,1993,510562160.86136
nam,1994,568864872.41789
nam,1995,645140305.38973
nam,1996,757773263.26085
nam,1997,661048323.61686
nam,1998,829957490.74282
nam,1999,854516725.01727
nam,2000,781938440.75796
nam,2001,1061958546.48771
nam,2002,1030264277.78511
nam,2003,991947360.24965
nam,2004,1058273399.11038
nam,2005,1104074367.91157
nam,2006,1420867100.3501
nam,2007,1598137293.41169
nam,2008,1976113880.71635
nam,2009,1983681824.88608
nam,2010,2039377428.79544
nam,2011,1947709584.76622
nam,2012,2685480868.50542
nam,2013,2852363913.70838
nam,2014,3702541861.06087
nam,2015,3463627353.10785
nam,2016,2503074499.87968
nam,2017,2247296283.93327
nam,2018,1817707380.1225
nam,2019,1833744556.31545
nam,2020,1605501145.01743
ncl,2015,3034125396.66918
ner,1990,484345722.10747
ner,1991,448865324.72209
ner,1992,379983513.51978
ner,1993,297110040.61658
ner,1994,538686128.84353
ner,1995,510866061.51401
ner,1996,623912920.19424
ner,1997,577832290.86975
ner,1998,761741105.93549
ner,1999,604600057.98261
ner,2000,625096140.85784
ner,2001,779263967.54327
ner,2002,865385944.66246
ner,2003,802158157.72929
ner,2004,800721625.26553
ner,2005,1127544370.99266
ner,2006,1199380355.4632
ner,2007,1220157735.54549
ner,2008,1875955805.00183
ner,2009,2012255301.44278
ner,2010,2425378964.92914
ner,2011,2411010012.48791
ner,2012,2428082637.40383
ner,2013,2562683328.32385
ner,2014,2839774753.4428
ner,2015,3133391981.248
ner,2016,2790098070.96172
ner,2017,2757140895.21571
ner,2018,3269758561.61169
ner,2019,3685172038.2056
ner,2020,3850410211.94269
nga,1981,108730274349.896
nga,1982,88782669209.3398
nga,1983,70225254280.67239
nga,1984,49028048918.9944
nga,1985,41535411190.9604
nga,1986,41637015515.0302
nga,1987,38998457284.54649
nga,1988,41544565813.2258
nga,1989,44363478134.333
nga,1990,50527275029.3135
nga,1991,49869170554.9942
nga,1992,50128557435.09889
nga,1993,53919337887.88049
nga,1994,52596244338.83769
nga,1995,49136664948.6603
nga,1996,52493772110.7934
nga,1997,55579053375.02969
nga,1998,56371237525.2934
nga,1999,57895278666.04369
nga,2000,62123395439.3623
nga,2001,47963719748.6584
nga,2002,52907743345.8414
nga,2003,64291117781.2776
nga,2004,51958281521.5767
nga,2005,53648434289.375
nga,2006,75506875708.59198
nga,2007,59235334620.6961
nga,2008,57977428483.8414
nga,2009,63522690422.4814
nga,2010,66049743033.569
nga,2011,60821899692.1191
nga,2012,62865434631.85049
nga,2013,67779326415.62209
nga,2014,76581405078.84038
nga,2015,75406337121.6035
nga,2016,71885954934.627
nga,2017,70570764114.9037
nga,2018,77193289126.5211
nga,2019,82072621797.0101
nga,2020,76311526171.6601
nic,1960,524760304.48168
nic,1961,573442639.87986
nic,1962,716290638.35658
nic,1963,790524022.5779
nic,1964,1055713559.80171
nic,1965,1226163253.07454
nic,1966,1380617907.75823
nic,1967,1380248791.4831
nic,1968,1204549444.51948
nic,1969,1385662496.85173
nic,1970,1401780574.19923
nic,1971,1447961121.5104
nic,1972,969873519.3734
nic,1973,1982400474.98446
nic,1974,2788427381.11798
nic,1975,1650564943.63931
nic,1976,1689691268.80348
nic,1977,2890836641.00784
nic,1978,1186667811.63524
nic,1979,-518157224.44873
nic,1980,1431268863.29047
nic,1981,2188613434.0258
nic,1982,1803707184.90031
nic,1983,1961196795.62401
nic,1984,1978422221.79691
nic,1985,1966610500.99263
nic,1986,1942330852.67273
nic,1987,1912432434.3869
nic,1988,1350186321.51943
nic,1989,1168857176.26455
nic,1990,1021079764.99488
nic,1991,1144935754.48548
nic,1992,1200293081.90425
nic,1993,979837282.8675
nic,1994,1239051150.74046
nic,1995,1419998426.85727
nic,1996,1714712616.6057
nic,1997,2079317117.89921
nic,1998,2149231454.46701
nic,1999,2807747908.63783
nic,2000,2334652501.11457
nic,2001,2138732353.80295
nic,2002,1986981360.42909
nic,2003,1966452288.38368
nic,2004,2176560580.75839
nic,2005,2422930364.51185
nic,2006,2419436525.22385
nic,2007,2856988828.46017
nic,2008,3141916662.28698
nic,2009,2149497307.84519
nic,2010,2379803164.42346
nic,2011,3073891403.02231
nic,2012,3247413462.67202
nic,2013,3360260449.96913
nic,2014,3345488015.48898
nic,2015,4270530656.5701
nic,2016,4259289194.23399
nic,2017,4310812563.2745
nic,2018,3228605631.45583
nic,2019,2274090182.07042
nic,2020,2607226594.7617
nld,1969,68908639477.3187
nld,1970,75036006186.89529
nld,1971,73714854821.89638
nld,1972,69354453628.55969
nld,1973,74786394633.8398
nld,1974,74978436891.5394
nld,1975,68482606165.6968
nld,1976,71476729885.74719
nld,1977,75101608355.57932
nld,1978,75806518508.9187
nld,1979,73387185708.44691
nld,1980,75446693492.87299
nld,1981,65520775927.841
nld,1982,62548346513.341
nld,1983,66861389258.45429
nld,1984,71840817650.3187
nld,1985,75895530290.082
nld,1986,81790610823.24409
nld,1987,80660875950.67459
nld,1988,87936690910.08791
nld,1989,94928361837.2379
nld,1990,97190046170.1066
nld,1991,97617145390.76248
nld,1992,100150620439.37
nld,1993,92790091951.73199
nld,1994,98213419808.44223
nld,1995,103690829761.493
nld,1996,111636526442.776
nld,1997,119629639266.952
nld,1998,127413278276.405
nld,1999,135483472289.632
nld,2000,137495168944.57501
nld,2001,142805267682.258
nld,2002,133203170330.45799
nld,2003,130575342305.632
nld,2004,131823119364.14799
nld,2005,136357840565.782
nld,2006,145345660543.73901
nld,2007,167249281248.51001
nld,2008,163436303729.79199
nld,2009,143989051365.78201
nld,2010,141614719298.64099
nld,2011,144533481574.621
nld,2012,135816892008.39301
nld,2013,135035976893.507
nld,2014,133236631020.214
nld,2015,172062149565.23401
nld,2016,160465520832.422
nld,2017,167146378365.957
nld,2018,173655018418.121
nld,2019,186971757161.14401
nld,2020,176802872915.758
nld_curacao,2015,1053519553.07263
nor,1970,34850966208.5357
nor,1971,38720429885.295
nor,1972,36601178051.0489
nor,1973,41701023044.3319
nor,1974,45684819675.51929
nor,1975,47357776170.3007
nor,1976,50832158726.8782
nor,1977,51134731838.3797
nor,1978,42382060555.9574
nor,1979,43426309806.7583
nor,1980,46260080603.4928
nor,1981,47296393510.3855
nor,1982,49048589438.87569
nor,1983,46500651028.2112
nor,1984,51707512658.8819
nor,1985,53168419964.8651
nor,1986,61636002893.4587
nor,1987,58869443009.1971
nor,1988,55514973648.85809
nor,1989,51657910509.4554
nor,1990,48547607729.6683
nor,1991,45865123488.68449
nor,1992,45427260514.6223
nor,1993,47999131962.385
nor,1994,51734793841.0664
nor,1995,56830298646.2747
nor,1996,57663242740.5187
nor,1997,67722434638.8343
nor,1998,76274837242.9472
nor,1999,70701043711.89409
nor,2000,71268244290.58591
nor,2001,67873473183.8379
nor,2002,67169866694.2234
nor,2003,65860493954.738
nor,2004,76717908442.6992
nor,2005,84822775653.6116
nor,2006,95050242843.85649
nor,2007,105471902449.106
nor,2008,106309806758.293
nor,2009,91564079776.79027
nor,2010,94308566704.55721
nor,2011,98770776066.96289
nor,2012,102879694120.07899
nor,2013,109925803451.483
nor,2014,109142957528.16
nor,2015,106046295339.465
nor,2016,107955358065.51601
nor,2017,111298046915.366
nor,2018,116091846646.688
nor,2019,121032840756.433
nor,2020,113094388756.84599
npl,2001,2222243116.71958
npl,2002,1910450123.59734
npl,2003,2034122078.82031
npl,2004,2388918671.67308
npl,2005,2614997313.31565
npl,2006,2730987640.71875
npl,2007,2868265763.69303
npl,2008,3717705123.90206
npl,2009,4036909423.63056
npl,2010,5427148898.41843
npl,2011,5441430869.20374
npl,2012,5691392320.79886
npl,2013,6197793029.47201
npl,2014,7122232353.56893
npl,2015,7619431906.25789
npl,2016,7038620712.52984
npl,2017,10921929252.6786
npl,2018,12252637016.3824
npl,2019,13615734943.7128
npl,2020,9601353526.61819
nzl,1970,10353377848.2888
nzl,1971,11101878345.1594
nzl,1972,11658238811.6948
nzl,1973,15287780470.3708
nzl,1974,18810694747.119
nzl,1975,12694949354.0682
nzl,1976,13323098380.3762
nzl,1977,11801815931.2401
nzl,1978,10051443714.1512
nzl,1979,11346803814.5714
nzl,1980,10486397601.0739
nzl,1981,12651664777.9773
nzl,1982,13587026273.1219
nzl,1983,14330248435.2935
nzl,1984,16174579054.7255
nzl,1985,15506312871.5633
nzl,1986,15158983245.8725
nzl,1987,14485492424.9028
nzl,1988,14366218378.9815
nzl,1989,16447898324.5872
nzl,1990,15112622604.9966
nzl,1991,12607855088.1292
nzl,1992,13644569117.3138
nzl,1993,16324872469.8827
nzl,1994,18546081347.3038
nzl,1995,20306695723.4261
nzl,1996,20929323732.98
nzl,1997,21090607576.8406
nzl,1998,20087650063.6343
nzl,1999,23187290573.4061
nzl,2000,22867724332.71149
nzl,2001,24757364668.1427
nzl,2002,26512727906.6929
nzl,2003,30284507052.0755
nzl,2004,33033074495.71989
nzl,2005,34375852438.1527
nzl,2006,32525219756.2719
nzl,2007,36269243187.6427
nzl,2008,33171103401.3843
nzl,2009,28766193273.9413
nzl,2010,30905635035.47829
nzl,2011,33401401000.7148
nzl,2012,34629404278.3173
nzl,2013,37321710629.54369
nzl,2014,40478362593.4901
nzl,2015,41400303352.56889
nzl,2016,42674816506.5639
nzl,2017,46277060618.2116
nzl,2018,48622045712.094
nzl,2019,48019671193.7098
nzl,2020,45471394550.1142
omn,1998,12183447037.2554
omn,1999,9786474582.21836
omn,2000,6955437170.99877
omn,2001,7688624373.62741
omn,2002,8618667589.97069
omn,2003,9322067098.11844
omn,2004,12780116659.8287
omn,2005,6014054174.49211
omn,2006,15636757710.6652
omn,2007,21682564300.7563
omn,2008,27388050972.8177
omn,2009,21928989268.5255
omn,2010,19858530143.6531
omn,2011,22001046228.5467
omn,2012,26475440093.7156
omn,2013,28918333180.3293
omn,2014,24048895496.217
omn,2015,28628348504.5514
omn,2016,30122493206.4571
omn,2017,32468367390.4538
omn,2018,29868421605.1286
omn,2019,27390419468.1204
omn,2020,31695968281.77349
pak,1960,3349363202.11653
pak,1961,5360049667.6584
pak,1962,5898339918.92888
pak,1963,6850681618.18145
pak,1964,7586394513.31008
pak,1965,9220229527.8701
pak,1966,6998505098.01982
pak,1967,7819312660.66957
pak,1968,8838757767.9894
pak,1969,7267407151.69594
pak,1970,8561832553.69241
pak,1971,8575447974.07332
pak,1972,8109853293.02348
pak,1973,8402825323.56741
pak,1974,7996311626.66187
pak,1975,8910238723.24615
pak,1976,9075080707.58425
pak,1977,10165033313.3684
pak,1978,10560120493.63
pak,1979,11083337220.4442
pak,1980,11980487035.7713
pak,1981,12698451472.663
pak,1982,15051709302.4182
pak,1983,15420781590.8396
pak,1984,16172539594.0986
pak,1985,17814153722.4157
pak,1986,18592658579.1607
pak,1987,19330315180.7983
pak,1988,19103716830.0093
pak,1989,20531623040.5009
pak,1990,21587779590.9478
pak,1991,22238396644.2369
pak,1992,24548134559.7841
pak,1993,25516765578.6111
pak,1994,25321531967.6763
pak,1995,26290162986.5033
pak,1996,27773500797.3557
pak,1997,26769859019.6848
pak,1998,27585561097.5316
pak,1999,25050198580.5996
pak,2000,26333197045.1543
pak,2001,26999061010.6579
pak,2002,25912604362.2988
pak,2003,27596230666.3432
pak,2004,29633614556.73109
pak,2005,33549045342.6067
pak,2006,38351662294.688
pak,2007,39347882981.3997
pak,2008,41055822992.92329
pak,2009,39283673837.7613
pak,2010,36716956651.8316
pak,2011,34257351296.6621
pak,2012,35127812595.6791
pak,2013,36103456026.2348
pak,2014,37098466526.86
pak,2015,42496334979.4296
pak,2016,45586905690.454
pak,2017,50071309636.2235
pak,2018,55434738557.5427
pak,2019,49185488014.271
pak,2020,48678526422.3751
pan,1960,571501823.83653
pan,1961,725756685.29618
pan,1962,817635377.02037
pan,1963,918786155.77841
pan,1964,837865558.1541
pan,1965,950817244.17915
pan,1966,1266070360.8097
pan,1967,1336032991.24471
pan,1968,1513046854.07126
pan,1969,1732206832.41014
pan,1970,2041559622.31775
pan,1971,2505452441.76008
pan,1972,2868093207.80091
pan,1973,2977244429.57308
pan,1974,2826443439.57013
pan,1975,2726627379.39045
pan,1976,2700775820.99042
pan,1977,1877832662.7489
pan,1978,2345316036.34346
pan,1979,2528431759.89527
pan,1980,2980834983.72531
pan,1981,3282771880.75397
pan,1982,3251082435.63676
pan,1983,2035729350.23542
pan,1984,1955364874.77622
pan,1985,1875507533.99792
pan,1986,2412453256.51795
pan,1987,2472282965.44949
pan,1988,945105760.40047
pan,1989,686773435.27877
pan,1990,2473550548.33061
pan,1991,2733657475.80983
pan,1992,3789802912.02295
pan,1993,4311284223.25082
pan,1994,4928594323.49016
pan,1995,5460723418.36229
pan,1996,5868129764.66557
pan,1997,6116058970.29836
pan,1998,6784502646.18689
pan,1999,7024897533.5459
pan,2000,6377644404.25574
pan,2001,4835444383.53934
pan,2002,4572917175.59508
pan,2003,5443612754.96557
pan,2004,5980675041.94426
pan,2005,6150905745.22131
pan,2006,6983693531.4541
pan,2007,9700828131.14754
pan,2008,12436042086.8852
pan,2009,9774759663.93443
pan,2010,12986294896.7213
pan,2011,14776196262.2951
pan,2012,18523197998.36069
pan,2013,20469808937.7049
pan,2014,21727529645.9016
pan,2015,23127300000
pan,2016,23019246221.3115
pan,2017,24912146218.0328
pan,2018,25422589740.9836
pan,2019,24748864952.459
per,1960,3641210927.78623
per,1961,4089566284.91061
per,1962,4559306416.54618
per,1963,4419399247.71028
per,1964,4546620533.36158
per,1965,5175115431.70732
per,1966,6066389338.87697
per,1967,5788024816.42626
per,1968,4534659557.78753
per,1969,4780040783.95827
per,1970,5203024374.71345
per,1971,5980125333.22167
per,1972,5633257041.57411
per,1973,8331725621.84173
per,1974,11118995384.4016
per,1975,10898985924.6
per,1976,9450258064.9184
per,1977,8298379871.75648
per,1978,7699243731.63797
per,1979,8987042101.77777
per,1980,12290808536.8536
per,1981,15017186060.1273
per,1982,13998328413.5011
per,1983,9054096055.75353
per,1984,8511502709.25781
per,1985,7266836341.94565
per,1986,9431772920.84941
per,1987,11551765227.8991
per,1988,10169366414.5827
per,1989,8010229096.56337
per,1990,8058072998.85958
per,1991,8396967306.79111
per,1992,8503528725.54177
per,1993,9499914236.24099
per,1994,12636951920.8906
per,1995,15146582068.6103
per,1996,14403189313.9925
per,1997,16551453017.8537
per,1998,16210383987.0905
per,1999,14029136986.9494
per,2000,13620651548.4052
per,2001,12679721469.913
per,2002,13181357536.4127
per,2003,13850084807.1439
per,2004,13877631296.3447
per,2005,14741721168.1188
per,2006,19846883015.4082
per,2007,25529796228.3049
per,2008,33468621925.2292
per,2009,26706683734.0307
per,2010,36271839655.22109
per,2011,40700300248.0632
per,2012,44564420266.0932
per,2013,48354237254.0419
per,2014,47843177388.6051
per,2015,46132395427.7101
per,2016,43468722412.7488
per,2017,43482495657.3492
per,2018,45741670225.6243
per,2019,46321596314.06329
per,2020,35482777721.1388
phl,1960,4925556356.8009
phl,1961,5718639559.4183
phl,1962,5685117450.28023
phl,1963,6702095324.97927
phl,1964,7408406660.1842
phl,1965,7866543532.12226
phl,1966,7871644459.52182
phl,1967,8696294170.13678
phl,1968,8756982110.31043
phl,1969,9153677207.72851
phl,1970,8793996522.06773
phl,1971,9299642169.06315
phl,1972,9637349630.85477
phl,1973,10779303103.9815
phl,1974,13022795019.065
phl,1975,16158948991.7469
phl,1976,19207471673.5812
phl,1977,19394244043.7938
phl,1978,20963890546.1256
phl,1979,21877087103.5985
phl,1980,21066955412.8875
phl,1981,21663632966.7039
phl,1982,23497079101.2691
phl,1983,25080024967.4864
phl,1984,15956425019.4318
phl,1985,10941158039.7586
phl,1986,12016758605.9694
phl,1987,14303346281.8054
phl,1988,16306464083.9731
phl,1989,19556567450.1183
phl,1990,22618606143.4905
phl,1991,18751511440.7548
phl,1992,20216011361.1661
phl,1993,21698977875.3875
phl,1994,23394074207.9537
phl,1995,24020797959.1542
phl,1996,26805399669.8655
phl,1997,29752958873.7812
phl,1998,25354611751.0056
phl,1999,22041499774.9928
phl,2000,22283198643.6662
phl,2001,26850222174.2173
phl,2002,28651437410.2641
phl,2003,28534451717.3874
phl,2004,30286151012.5749
phl,2005,28972428492.3723
phl,2006,25983670724.4846
phl,2007,28149372817.7362
phl,2008,35684879718.3033
phl,2009,33544340999.9404
phl,2010,43761842011.0347
phl,2011,42650823111.8538
phl,2012,44965210357.1948
phl,2013,53258040883.545
phl,2014,57666729802.97
phl,2015,65398511124.371
phl,2016,78994580456.17329
phl,2017,87604007986.92398
phl,2018,97487785394.0437
phl,2019,100893469109.716
phl,2020,66183872614.56809
pol,1995,33412123623.8228
pol,1996,39400450988.1947
pol,1997,46163151611.6196
pol,1998,51896007428.04089
pol,1999,55289560949.7281
pol,2000,55895742140.8675
pol,2001,48357076535.3495
pol,2002,45241278684.1756
pol,2003,47447406817.8803
pol,2004,54877835256.6653
pol,2005,56609895211.5665
pol,2006,65803952778.8831
pol,2007,82514657116.3284
pol,2008,84706194455.49809
pol,2009,74035813768.40428
pol,2010,81788566122.828
pol,2011,91945350842.2868
pol,2012,88419419021.0903
pol,2013,83300968298.1828
pol,2014,93983021620.9046
pol,2015,98406419949.5954
pol,2016,96395808462.6608
pol,2017,103764424990.052
pol,2018,114611221647.433
pol,2019,114919485342.884
pol,2020,100968563469.95599
pri,1964,3334038490.5103
pri,1965,4186748866.40573
pri,1966,4203816202.64382
pri,1967,4532034207.22251
pri,1968,5052587962.48431
pri,1969,5593491234.02998
pri,1970,5919739930.5812
pri,1971,6750131482.16527
pri,1972,6812492903.03522
pri,1973,6664138364.96566
pri,1974,5361769322.79743
pri,1975,5637472446.64353
pri,1976,5737250720.03545
pri,1977,4379741053.098
pri,1978,4572733239.79027
pri,1979,4067933948.74824
pri,1980,4329195480.39288
pri,1981,4131608241.63651
pri,1982,2608676700.3914
pri,1983,2845650099.69722
pri,1984,4153927065.94786
pri,1985,3879536814.12008
pri,1986,3553944553.57802
pri,1987,4969877025.33048
pri,1988,6006389483.78997
pri,1989,6693677985.37774
pri,1990,6910958304.40883
pri,1991,6376619392.95473
pri,1992,6816431519.09017
pri,1993,7400003131.23107
pri,1994,7799116224.79876
pri,1995,8618348364.22716
pri,1996,8879609895.8718
pri,1997,10106488796.9869
pri,1998,9873454013.73606
pri,1999,13137253851.2665
pri,2000,13065045890.2592
pri,2001,13219308352.4112
pri,2002,12291764271.4718
pri,2003,12287514504.7485
pri,2004,13228665847.7217
pri,2005,12708450157.0047
pri,2006,12661390259.5082
pri,2007,12155724472.934
pri,2008,11197485444.2065
pri,2009,9798620308.69212
pri,2010,9036498102.06041
pri,2011,9769737124.28919
pri,2012,10334272092.1645
pri,2013,9419200295.39916
pri,2014,8852039583.48719
pri,2015,8888800000
pri,2016,8191008522.26571
pri,2017,8474588878.2217
pri,2018,13655838298.5009
pri,2019,13764806676.021
pri,2020,10762268370.1351
prt,1970,15014636305.1617
prt,1971,14484193725.3344
prt,1972,16641623788.9484
prt,1973,20151456867.1516
prt,1974,18430863109.3215
prt,1975,10080631371.0394
prt,1976,13069829963.3683
prt,1977,17513064060.5805
prt,1978,18663544605.1789
prt,1979,20057223718.325
prt,1980,22202612238.5371
prt,1981,23004727925.73709
prt,1982,23301409453.6644
prt,1983,18852917374.8637
prt,1984,15008449661.2836
prt,1985,14709380461.6156
prt,1986,17346143393.7504
prt,1987,22309609223.6574
prt,1988,27168666562.018
prt,1989,27709324427.0293
prt,1990,30657433318.9668
prt,1991,30595338320.5301
prt,1992,31569690350.8191
prt,1993,28820846645.4992
prt,1994,32321590594.10229
prt,1995,34266178361.8562
prt,1996,35690334684.5949
prt,1997,40343762670.3972
prt,1998,45320238648.45969
prt,1999,48735857439.5554
prt,2000,49486506152.298
prt,2001,50411664600.0426
prt,2002,47556821361.691
prt,2003,42870853581.8324
prt,2004,44905944316.0746
prt,2005,44647628634.3922
prt,2006,44558956364.1734
prt,2007,46273282483.6844
prt,2008,46665602913.2707
prt,2009,41144311725.3957
prt,2010,42345747759.009
prt,2011,36569253073.1097
prt,2012,30211565578.2531
prt,2013,28684144671.7582
prt,2014,29850380299.4035
prt,2015,31614571256.7578
prt,2016,32414809648.1469
prt,2017,36268770354.0191
prt,2018,39111512135.2726
prt,2019,40395100941.3594
prt,2020,38072811685.866
pry,1962,205222104.52197
pry,1963,195408540.79437
pry,1964,240733993.30735
pry,1965,373887232.69797
pry,1966,448318741.50602
pry,1967,508338337.88154
pry,1968,537221234.64493
pry,1969,595964607.20767
pry,1970,593126059.84973
pry,1971,657978058.90422
pry,1972,770548757.9752
pry,1973,1083756094.0939
pry,1974,1241322136.57591
pry,1975,1206468135.9913
pry,1976,1580018087.43453
pry,1977,1865749492.9963
pry,1978,2339398743.15403
pry,1979,2677490364.36217
pry,1980,3349791521.09685
pry,1981,4000011967.98748
pry,1982,3289377375.95455
pry,1983,2681642998.09689
pry,1984,2708177591.92656
pry,1985,2322240169.50523
pry,1986,2661933430.76189
pry,1987,3115851016.78482
pry,1988,2942666811.84334
pry,1989,3218850179.68387
pry,1990,3703310503.34769
pry,1991,4057408380.33044
pry,1992,4201800549.74634
pry,1993,4365340750.27662
pry,1994,4927431938.47083
pry,1995,5133417346.60374
pry,1996,4878667230.35532
pry,1997,5213857721.11379
pry,1998,4659005714.01606
pry,1999,4425168581.60885
pry,2000,3861214400.43146
pry,2001,3931745948.25327
pry,2002,4072894819.96669
pry,2003,4483075912.18571
pry,2004,4604051366.71629
pry,2005,4337141614.08154
pry,2006,4620594631.13533
pry,2007,4997029411.5304
pry,2008,6003314213.2828
pry,2009,5584643842.30633
pry,2010,7461336437.14204
pry,2011,7756017304.20873
pry,2012,6749393079.15056
pry,2013,7385316178.35547
pry,2014,8307543165.28895
pry,2015,7922571231.01662
pry,2016,7478425345.49558
pry,2017,8305089635.09388
pry,2018,9535281230.91277
pry,2019,8899937811.66386
pry,2020,8497696970.02364
pse,1994,1800258111.16
pse,1995,1808727067.33
pse,1996,1817541695.18
pse,1997,2050524407.72
pse,1998,2353159963.85
pse,1999,3239116480.54
pse,2000,2267951894.65
pse,2001,1790060796.59
pse,2002,1516634497.45
pse,2003,1930749170.49
pse,2004,1990204699.5
pse,2005,2132794267.64
