geo,time,bn_res_incl_cd
isr,2020,37943140174.832
isr,2021,39777874314.3371
ita,1970,342269999.1472
ita,1971,1173523613.8581
ita,1972,-725374313.06659
ita,1973,-66263291.21718
ita,1974,-1213399561.11276
ita,1975,-3047518703.41221
ita,1976,2120146921.45313
ita,1977,6225772274.55943
ita,1978,4068266587.93082
ita,1979,3142700459.86415
ita,1980,1019501841.60038
ita,1981,-767734884.62565
ita,1982,-4803002902.76368
ita,1983,5822695267.00624
ita,1984,2505401250.45206
ita,1985,-7637366903.45819
ita,1986,2306921140.84397
ita,1987,5388539528.57124
ita,1988,8428546819.04836
ita,1989,11286217081.4437
ita,1990,11664722647.8024
ita,1991,-6387395098.32623
ita,1992,-24449306116.21569
ita,1993,-3208010868.2271
ita,1994,1819336181.72135
ita,1995,2584767337.18425
ita,1996,11924064245.1579
ita,1997,12877582395.4323
ita,1998,-21338622052.9493
ita,1999,-8042469380.15897
ita,2000,3245580607.18114
ita,2001,-590902683.83118
ita,2002,3172075397.53614
ita,2003,1118558195.29084
ita,2004,-2843017353.41446
ita,2005,-1031112088.63122
ita,2006,-568119169.54523
ita,2007,1894195592.95807
ita,2008,8209322801.91808
ita,2009,9003512386.27601
ita,2010,1335572095.10956
ita,2011,1169214747.19775
ita,2012,1878109361.46868
ita,2013,1997306265.34648
ita,2014,-1212583721.82025
ita,2015,594057617.50802
ita,2016,-1288788025.83854
ita,2017,2916421878.92039
ita,2018,3073958049.77857
ita,2019,3637301601.8819
ita,2020,4630557337.35623
jam,1976,-201071500.43229
jam,1977,-49943905.98013
jam,1978,-153568862.7033
jam,1979,-147261501.90656
jam,1980,-66366550.09796
jam,1981,-228258353.07753
jam,1982,-190846847.57281
jam,1983,-386719018.91287
jam,1984,153311975.07273
jam,1985,-70830380.1638
jam,1986,-78156562.60449
jam,1987,299923359.86291
jam,1988,77953284.40956
jam,1989,-171790856.37445
jam,1990,129514451.7445
jam,1991,-21306059.67011
jam,1992,248300750.4081
jam,1993,109873308.08209
jam,1994,357711746.0921
jam,1995,26953696.52812
jam,1996,271385987.79909
jam,1997,-170392761.88478
jam,1998,43897207.3997
jam,1999,-136403201.52339
jam,2000,518378663.62527
jam,2001,864958236.99043
jam,2002,-241012772.69194
jam,2003,-430536046.90412
jam,2004,694673942.68649
jam,2005,229927902.92574
jam,2006,230344357.68892
jam,2007,-439765919.72852
jam,2008,-105013286.33045
jam,2009,-29288673.6184
jam,2010,-348094801.04167
jam,2011,-267782751.99358
jam,2012,-823583050.66979
jam,2013,-93530606.79216
jam,2014,1097125744.838
jam,2015,423969337.20039
jam,2016,177016995.01436
jam,2017,498425040.28822
jam,2018,-190916477.78809
jam,2019,189880587.61801
jam,2020,35982694.23395
jor,1972,21398272.55144
jor,1973,39427590.38359
jor,1974,25965909.36744
jor,1975,172912666.24571
jor,1976,27399499.52625
jor,1977,185852789.00041
jor,1978,251939917.43848
jor,1979,324913169.08819
jor,1980,448888505.1077
jor,1981,164833543.15709
jor,1982,-99503648.15805
jor,1983,52985990.45801
jor,1984,-189037360.00885
jor,1985,-41876636.00988
jor,1986,42545029.34318
jor,1987,141298753.01573
jor,1988,203900814.66027
jor,1989,464740377.94845
jor,1990,420985677.98279
jor,1991,2025190006.54208
jor,1992,-137084954.99799
jor,1993,-861094035.25558
jor,1994,-264899790.36815
jor,1995,-171302029.0956
jor,1996,-188229039.14387
jor,1997,274603252.68504
jor,1998,-536056511.23201
jor,1999,752132576.82548
jor,2000,697238002.57303
jor,2001,-254866412.4728
jor,2002,894204172.26206
jor,2003,1276731755.52941
jor,2004,179842876.56639
jor,2005,260738719.59501
jor,2006,1441733791.2755
jor,2007,890017166.04509
jor,2008,1197092586.97519
jor,2009,3127491223.7863
jor,2010,1459761279.74594
jor,2011,-1652577269.66623
jor,2012,-3653684477.26568
jor,2013,4584356054.39297
jor,2014,1986060814.7258
jor,2015,227626970.47468
jor,2016,-905028073.35277
jor,2017,280385242.7412
jor,2018,-458356415.55771
jor,2019,817251489.09207
jor,2020,617282487.20501
jpn,1996,35140490637.277
jpn,1997,6567191441.81647
jpn,1998,-6164251578.42989
jpn,1999,76256302105.17598
jpn,2000,48954973446.5658
jpn,2001,40487083630.0403
jpn,2002,46133628985.5558
jpn,2003,187153278701.397
jpn,2004,160853823154.24399
jpn,2005,22325367779.1253
jpn,2006,31981453776.5266
jpn,2007,36524114044.1343
jpn,2008,30879699416.2566
jpn,2009,29559757592.4242
jpn,2010,49657419448.0298
jpn,2011,167874729411.79501
jpn,2012,-38260996750.6301
jpn,2013,38775694468.8334
jpn,2014,8481223557.05757
jpn,2015,5126501599.57027
jpn,2016,-5331273453.74974
jpn,2017,23577436973.98249
jpn,2018,23922642793.9263
jpn,2019,24701375995.3403
jpn,2020,8602505232.69315
kaz,1995,298694693.84804
kaz,1996,158636237.091
kaz,1997,548384620.88565
kaz,1998,-443264843.9357
kaz,1999,252594778.98235
kaz,2000,570077768.89146
kaz,2001,384723630.08067
kaz,2002,535080668.62667
kaz,2003,1533541609.74832
kaz,2004,3998974909.33363
kaz,2005,-1943790034.67286
kaz,2006,11074594642.3506
kaz,2007,-3028660240.77007
kaz,2008,2165189411.33791
kaz,2009,2463888426.15488
kaz,2010,4706354382.65706
kaz,2011,300448466.03241
kaz,2012,-4306492256.37981
kaz,2013,-2379747202.81866
kaz,2014,4254881206.05879
kaz,2015,-767844257.37162
kaz,2016,-72140002.8899
kaz,2017,-1365368752.87467
kaz,2018,-1526404956.60953
kaz,2019,-6599674264.67296
kaz,2020,-889697124.4509
ken,1975,-42995957.08162
ken,1976,83929606.83034
ken,1977,269091926.68132
ken,1978,-220158689.96709
ken,1979,80877364.34254
ken,1980,-361962297.42864
ken,1981,-296975390.20037
ken,1982,-159876063.90611
ken,1983,97642628.5349
ken,1984,61459328.55221
ken,1985,-52094304.20585
ken,1986,137376403.81103
ken,1987,-25276311.01519
ken,1988,-43645496.40041
ken,1989,121941242.22739
ken,1990,-92537543.42784
ken,1991,-43883196.4055
ken,1992,-256860928.95175
ken,1993,25776809.89724
ken,1994,-39957708.95185
ken,1995,-14207018.68519
ken,1996,611366819.80991
ken,1997,32784344.66361
ken,1998,296351078.12309
ken,1999,643137615.29008
ken,2000,-7210340.45431
ken,2001,9956313.69105
ken,2002,-16376846.87988
ken,2003,425237930.77722
ken,2004,-13118746.02926
ken,2005,117199418.0141
ken,2006,581298572.29605
ken,2007,811321396.90836
ken,2008,-495285703.4502
ken,2009,1117977180.22617
ken,2010,141599297.68597
ken,2011,-1211685466.75955
ken,2012,1215853073.83714
ken,2013,393724268.98362
ken,2014,1377941689.47557
ken,2015,-292950668.09718
ken,2016,419600439.11499
ken,2017,-275490410.63895
ken,2018,1136634816.45536
ken,2019,1073973430.24478
ken,2020,-1529351869.21206
kgz,1993,-29646102.90978
kgz,1994,5032218.44784
kgz,1995,-80735616.31496
kgz,1996,-19799884.99831
kgz,1997,46150802.04645
kgz,1998,-57196869.56129
kgz,1999,-26065636.08288
kgz,2000,-32871213.97212
kgz,2001,-12822382.28187
kgz,2002,20362467.45811
kgz,2003,46804138.61082
kgz,2004,144543625.96413
kgz,2005,68380544.66558
kgz,2006,176715925.69269
kgz,2007,293089882.7221
kgz,2008,102688149.10985
kgz,2009,264805232.31078
kgz,2010,103224199.13453
kgz,2011,95980510.64715
kgz,2012,133428107.62496
kgz,2013,53986013.43938
kgz,2014,-264557163.87371
kgz,2015,-77780701.27401
kgz,2016,306280600.21957
kgz,2017,42300245.18298
kgz,2018,-158704394.50261
kgz,2019,41991791.20794
kgz,2020,-123519261.03794
khm,1992,13157918.42007
khm,1993,20765633.75277
khm,1994,36231240.13717
khm,1995,26202820.51754
khm,1996,71982834.12569
khm,1997,33880241.55143
khm,1998,18743117.19999
khm,1999,44791217.63762
khm,2000,91966884.91124
khm,2001,41922703.60318
khm,2002,67348889.6003
khm,2003,36452871.46583
khm,2004,58487351.5348
khm,2005,74457185.55493
khm,2006,203127340.60394
khm,2007,423241287.04342
khm,2008,522437208.50495
khm,2009,102238205.5252
khm,2010,163038035.81694
khm,2011,321495474.37291
khm,2012,388171157.94617
khm,2013,362612253.57322
khm,2014,754707240.23773
khm,2015,830725814.99691
khm,2016,903031198.32186
khm,2017,1631036036.41606
khm,2018,1444649755.88981
khm,2019,2667684007.21792
khm,2020,636586299.00472
khm,2021,83357160.44202
kir,1979,5924164.55271
kir,1980,-2277270.60269
kir,1981,-8844944.86333
kir,1982,-4270370.95012
kir,1983,-4606244.06322
kir,1984,-4255303.59211
kir,1985,-370837.24727
kir,1986,-2381725.62066
kir,1987,-6565345.3314
kir,1988,-2959586.94959
kir,1989,-5119418.83974
kir,1990,-6746886.08595
kir,1991,-11032896.2367
kir,1992,-16612155.80615
kir,1993,-5087323.46796
kir,1994,-5973752.7439
kir,2006,-9533080.75259
kir,2007,-14099651.74837
kir,2008,6533084.22219
kir,2009,9888677.28283
kir,2010,9504283.90777
kir,2011,1971295.70359
kir,2012,-16860172.87145
kir,2013,12564346.80775
kir,2014,9399546.47608
kir,2015,107897487.85308
kir,2016,47059508.17727
kir,2017,48174067.94122
kir,2018,25149927.22022
kir,2019,26920120.40613
kir,2020,65581217.72962
kna,1980,-1600000
kna,1981,100000
kna,1982,-3800000
kna,1983,1200000
kna,1984,1800000
kna,1985,1940740.74074
kna,1986,2996278.99541
kna,1987,540740.74074
kna,1988,-64840.99981
kna,1989,6333333.33333
kna,1990,88888.88889
kna,1991,648148.14815
kna,1992,9800000
kna,1993,2929225.90967
kna,1994,-608032.84908
kna,1995,2285185.18519
kna,1996,-885185.18519
kna,1997,3655555.55556
kna,1998,10991936.23431
kna,1999,2785164.29486
kna,2000,-4370053.14512
kna,2001,11608968.10311
kna,2002,9682036.31075
kna,2003,186234.36373
kna,2004,13644830.599
kna,2005,-6678470.6284
kna,2006,17147672.82626
kna,2007,7182397.59497
kna,2008,14602655.22053
kna,2009,22677611.40317
kna,2010,33298383.9642
kna,2011,40332598.34339
kna,2012,-13660587.2493
kna,2013,33734651.60114
kna,2014,47887586.95829
kna,2015,-580481.9641
kna,2016,41287345.78337
kna,2017,44100133.00051
kna,2018,-1689032.43264
kna,2019,-9111880.27423
kna,2020,9405898.04807
kor,1976,1312827644.30092
kor,1977,1369897357.81887
kor,1978,730641942.29103
kor,1979,895303194.5253
kor,1980,264546550.8567
kor,1981,-257366221.10517
kor,1982,11609200.62969
kor,1983,-179584283.6943
kor,1984,472350357.30061
kor,1985,200913726.7607
kor,1986,55566662.90175
kor,1987,2101179565.38544
kor,1988,9337626311.53882
kor,1989,3409506288.81869
kor,1990,-1111801397.76406
kor,1991,-1084091973.31625
kor,1992,3810465050.55639
kor,1993,3052169946.74249
kor,1994,4695755098.92333
kor,1995,7181562539.6341
kor,1996,1465103963.16963
kor,1997,-23120113605.2977
kor,1998,25283424536.0432
kor,1999,33535839381.58
kor,2000,23778195861.1258
kor,2001,13267808960.818
kor,2002,12035498157.7508
kor,2003,26031694170.7335
kor,2004,38720853151.032
kor,2005,19394669651.5847
kor,2006,22234515898.0988
kor,2007,14994319722.3149
kor,2008,-56157021331.5487
kor,2009,68666400000
kor,2010,26970600000
kor,2011,13952800000
kor,2012,13184500000
kor,2013,16296100000
kor,2014,17885800000
kor,2015,12052600000
kor,2016,7615200000
kor,2017,4357100000
kor,2018,17495700000
kor,2019,1466200000
kor,2020,17391500000
kor,2021,14386900000
kos,2004,-140232501.7318
kos,2005,-40264951.08563
kos,2006,97776889.28882
kos,2007,397803785.70757
kos,2008,33960287.67352
kos,2009,-146849837.66357
kos,2010,16914876.05741
kos,2011,-84184575.81112
kos,2012,151361769.56407
kos,2013,-49591490.60496
kos,2014,-58009843.4431
kos,2015,59839730.7537
kos,2016,-93405987.74938
kos,2017,29733685.23486
kos,2018,106873508.61854
kos,2019,141782715.3549
kos,2020,70516001.56183
kwt,1975,314998243.27311
kwt,1976,247441988.32499
kwt,1977,942626026.01924
kwt,1978,-442500981.1078
kwt,1979,365826257.04596
kwt,1980,1045305028.09491
kwt,1981,316630776.2087
kwt,1982,1974722512.26494
kwt,1983,1002136929.82397
kwt,1984,117016476.49218
kwt,1985,544851918.17496
kwt,1986,-83306084.49521
kwt,1987,-1846981640.58383
kwt,1988,-1928068228.05829
kwt,1989,1275341953.75323
kwt,1990,-897392860.9494
kwt,1991,1275794750.10714
kwt,1992,1851467116.67245
kwt,1993,-1477668349.59899
kwt,1994,50345850.25776
kwt,1995,-139217085.16388
kwt,1996,-23566168.12728
kwt,1997,7047358.64045
kwt,1998,259028956.63689
kwt,1999,918085500.25036
kwt,2000,2268148047.54766
kwt,2001,2908102934.67162
kwt,2002,-969848967.35338
kwt,2003,-1824081033.51634
kwt,2004,626061428.4157
kwt,2005,619332924.74931
kwt,2006,3583615088.94991
kwt,2007,3218549543.17079
kwt,2008,647363934.5818
kwt,2009,3758609358.26558
kwt,2010,610784852.05537
kwt,2011,4471279659.00732
kwt,2012,3357812341.69325
kwt,2013,3355574751.55339
kwt,2014,1252628971.71791
kwt,2015,-2828581752.12885
kwt,2016,3049342098.76223
kwt,2017,2003060938.6122
kwt,2018,3688073672.23025
kwt,2019,2756578087.66978
kwt,2020,8266942831.49735
lao,1984,-132718247.86599
lao,1985,-135503358.77195
lao,1986,-129620907.14427
lao,1987,-152135314.32666
lao,1988,-104313079.31024
lao,1989,-163807552.71408
lao,1990,-125912581.05432
lao,1991,-125470302.28537
lao,1992,-122025773.60136
lao,1993,-137481700.58258
lao,1994,-178437545.57782
lao,1995,-150640427.72953
lao,1996,-158355175.77955
lao,1997,-369093953.86912
lao,1998,-254200712.0884
lao,1999,-333093811.71803
lao,2000,43363789.67455
lao,2001,17845535.26993
lao,2002,-59543920.41406
lao,2003,7077622.47444
lao,2004,-12410573.59792
lao,2005,-6017594.67501
lao,2006,-93626979.61136
lao,2007,-211499618.05287
lao,2008,103194866.43544
lao,2009,66255533.38105
lao,2010,102581084.70287
lao,2011,-52059570.9766
lao,2012,63721037.12257
lao,2013,-76379093.70681
lao,2014,159630045.21998
lao,2015,174636474.43358
lao,2016,-168830938.47005
lao,2017,214738052.3455
lao,2018,-141485616.58314
lao,2019,124456272.74558
lao,2020,319223375.61761
lbn,2002,664241119.47475
lbn,2003,5037257173.01279
lbn,2004,-779974824.21863
lbn,2005,457504792.38683
lbn,2006,145547206.61158
lbn,2007,-664807129.2963
lbn,2008,7336443876.20286
lbn,2009,8935370010.97133
lbn,2010,3059386779.2434
lbn,2011,2294211000.46899
lbn,2012,617291164.92161
lbn,2013,2055330796.30527
lbn,2014,3307871825.2525
lbn,2015,-914951341.32737
lbn,2016,3861909561.41842
lbn,2017,2369293202.50541
lbn,2018,-2316457461.54841
lbn,2019,-2390132816.63316
lbn,2020,-15240733607.7271
lbr,1979,-47054105.93153
lbr,1980,-32711246.90649
lbr,1981,-51556523.85478
lbr,1982,-69512919.31895
lbr,1983,-51803849.24745
lbr,1984,-17091104.44441
lbr,1985,2472265.32811
lbr,1986,-6330663.15632
lbr,1987,-6449075.66984
lbr,2004,-177908159.21939
lbr,2005,-185688298.49916
lbr,2006,-379927292.24006
lbr,2007,-356850842.85116
lbr,2008,361431198.79006
lbr,2009,1272991448.97721
lbr,2010,888737611.48786
lbr,2011,33951877.46645
lbr,2012,-33769528.98064
lbr,2013,-27344541.84936
lbr,2014,-30117477.36664
lbr,2015,21026891.10753
lbr,2016,-18579448.54243
lbr,2017,-84538851.63499
lbr,2018,-41229760.23739
lbr,2019,-39584921.92159
lby,1977,1674035898.11903
lby,1978,-620732380.73258
lby,1979,2244599045.82353
lby,1980,6432059735.65401
lby,1981,-4119394218.35055
lby,1982,-2012922036.56317
lby,1983,-1786427308.64004
lby,1984,-1721279304.89814
lby,1985,2362350324.12137
lby,1986,211594099.7262
lby,1987,-991318456.4732
lby,1988,-1392301070.01552
lby,1989,291760390.73286
lby,1990,1157802359.61294
lby,1991,254519553.60353
lby,1992,1778131852.98706
lby,1993,-1716375006.79924
lby,1994,273947597.40395
lby,1995,1700983345.17245
lby,1996,1220653679.31983
lby,1997,1553111247.45817
lby,1998,-426072741.36103
lby,1999,687991599.67093
lby,2000,5356985451.48686
lby,2001,1149255692.17177
lby,2002,1144714284.16889
lby,2003,5125802259.24103
lby,2004,6110945977.69842
lby,2005,13839698415.2826
lby,2006,19446711370.1857
lby,2007,20044303073.3611
lby,2008,12947512180.7582
lby,2009,5188153293.08968
lby,2010,4169899152.86331
lby,2011,3368548332.41725
lby,2012,13408540192.4504
lby,2013,-6937473438.22895
lby,2014,-21578320476.7882
lby,2015,-11851156780.6083
lby,2016,-6846114263.65239
lby,2017,2541815203.80399
lby,2018,7215784156.52884
lby,2019,-484938586.43669
lca,1976,2524218.3135
lca,1977,562962.96296
lca,1978,1003703.7037
lca,1979,1566666.66667
lca,1980,-1460788.33387
lca,1981,-4299547.40327
lca,1982,2355699.8075
lca,1983,300180.43367
lca,1984,196246.91708
lca,1985,1158877.94336
lca,1986,11452767.37064
lca,1987,9111000.73018
lca,1988,1852042.79778
lca,1989,5593362.81463
lca,1990,6298542.99766
lca,1991,7737421.4231
lca,1992,-1943781.54976
lca,1993,4616631.79277
lca,1994,-3452029.92686
lca,1995,5714917.09361
lca,1996,-6284232.62425
lca,1997,4967150.99649
lca,1998,9840469.84861
lca,1999,3972134.72063
lca,2000,13329674.61545
lca,2001,12653216.9933
lca,2002,5806091.21882
lca,2003,18336000.06188
lca,2004,24975932.28294
lca,2005,-16597693.88384
lca,2006,13474341.61974
lca,2007,18575369.19774
lca,2008,-10880687.82435
lca,2009,32254053.50837
lca,2010,21087969.35347
lca,2011,-491881.09946
lca,2012,16492245.0881
lca,2013,-39791784.50819
lca,2014,67716869.74642
lca,2015,63835029.04045
lca,2016,-8807044.75968
lca,2017,18321460.06139
lca,2018,-32624639.60043
lca,2019,-22086666.5568
lca,2020,-57909709.12514
lka,1975,-25904308.71395
lka,1976,38819302.98168
lka,1977,153160749.71529
lka,1978,6667677.37147
lka,1979,14740293.17069
lka,1980,-279190406.00821
lka,1981,-34327814.37768
lka,1982,31378950.34002
lka,1983,-2941577.91165
lka,1984,247004436.65934
lka,1985,-88213728.79836
lka,1986,-91996298.5459
lka,1987,-53230817.40721
lka,1988,-103890045.05416
lka,1989,51540422.10096
lka,1990,115730526.05169
lka,1991,323685715.58588
lka,1992,201700108.3019
lka,1993,767901081.61376
lka,1994,307663439.65435
lka,1995,238726078.84432
lka,1996,8976970.5098
lka,1997,307155478.87544
lka,1998,223576378.34848
lka,1999,-95173789.52204
lka,2000,-360829666.99774
lka,2001,-308119687.36615
lka,2002,-262202131.60534
lka,2003,-365032661.00792
lka,2004,-934816413.21667
lka,2005,-498426934.91825
lka,2006,-717000902.75767
lka,2007,-1374199877.26478
lka,2008,-2967778063.87919
lka,2009,-1303835079.12367
lka,2010,-2781973571.15122
lka,2011,-3071847979.26814
lka,2012,-22993960.01518
lka,2013,1566130870.40251
lka,2014,2267824783.4444
lka,2015,860693525.68961
lka,2016,-349572931.69692
lka,2017,2600330362.94733
lka,2018,-1253193110.24379
lka,2019,10594693.95924
lka,2020,-1689842893.12068
lso,1975,695113.24332
lso,1976,-46060.66194
lso,1977,-691395.13713
lso,1978,-2098563.71262
lso,1979,-1917660.28048
lso,1980,42407701.00168
lso,1981,1469808.28829
lso,1982,5484849.80999
lso,1983,26872991.60907
lso,1984,9271541.98492
lso,1985,5792788.0122
lso,1986,-13864702.26251
lso,1987,165550.21164
lso,1988,-4209633.49453
lso,1989,-8856069.27227
lso,1990,12965834.2855
lso,1991,43728794.72912
lso,1992,50488700.55321
lso,1993,104116906.4256
lso,1994,126812029.22667
lso,1995,97800443.27297
lso,1996,116854024.998
lso,1997,141032955.16713
lso,1998,115596624.35954
lso,1999,-40845372.63043
lso,2000,17795805.28625
lso,2001,165673822.87899
lso,2002,-128062931.07064
lso,2003,-64794924.05667
lso,2004,3750872.23018
lso,2005,43656884.40059
lso,2006,190788011.15164
lso,2007,269904288.71611
lso,2008,273388480.25736
lso,2009,-27551434.24812
lso,2010,-209371430.97181
lso,2011,65708620.53264
lso,2012,109281441.76733
lso,2013,211574392.23572
lso,2014,124501922.87574
lso,2015,113321103.29589
lso,2016,-160285461.33511
lso,2017,-195648659.69091
lso,2018,78733256.41055
lso,2019,71622435.34958
lso,2020,77959704.49703
lso,2021,82492765.98193
ltu,1993,208498552.15285
ltu,1994,112842817.62102
ltu,1995,168313950.67308
ltu,1996,-4803931.92828
ltu,1997,224181804.49512
ltu,1998,426840820.71461
ltu,1999,-178719432.72184
ltu,2000,157992737.86306
ltu,2001,359045556.88125
ltu,2002,462679557.96714
ltu,2003,612671653.49442
ltu,2004,-104787657.99242
ltu,2005,711552781.5868
ltu,2006,1506470404.85254
ltu,2007,1207192971.98204
ltu,2008,-1157890569.042
ltu,2009,123152265.69211
ltu,2010,491140598.43982
ltu,2011,1875305632.94041
ltu,2012,119936580.17429
ltu,2013,-575870340.77007
ltu,2014,1615818250.61797
ltu,2015,-1480939162.33024
ltu,2016,902787825.8662
ltu,2017,1698092094.05432
ltu,2018,1379298555.82907
ltu,2019,-661346717.96635
ltu,2020,-425034232.56641
lux,2002,35286809.84493
lux,2003,21453671.17058
lux,2004,-43702030.91491
lux,2005,-69049354.07905
lux,2006,-15334689.98719
lux,2007,-14802080.62481
lux,2008,160212960.71694
lux,2009,395088225.55294
lux,2010,34276523.29846
lux,2011,163972521.5616
lux,2012,-21890929.47338
lux,2013,74223104.51452
lux,2014,-129948676.91531
lux,2015,-56270526.65698
lux,2016,220557877.14027
lux,2017,-143094756.90487
lux,2018,76096901.76797
lux,2019,99950344.278
lux,2020,1811226.2235
lux,2021,1864787732.7092
lva,1992,37492038.23486
lva,1993,297617980.93157
lva,1994,56539918.37124
lva,1995,-33206665.98825
lva,1996,211055058.88873
lva,1997,102151426.24084
lva,1998,62633734.50812
lva,1999,164986363.75523
lva,2000,2825456.14553
lva,2001,254999184.78939
lva,2002,13180113.67763
lva,2003,79320315.21696
lva,2004,385680895.26804
lva,2005,524781836.26393
lva,2006,1977971948.5134
lva,2007,984269877.48891
lva,2008,-1350203680.20238
lva,2009,1328227757.8176
lva,2010,577813856.82188
lva,2011,-1200507972.45487
lva,2012,2538692443.47492
lva,2013,520423772.5942
lva,2014,-154715096.00768
lva,2015,347727713.4626
lva,2016,118546571.28263
lva,2017,1029701502.30734
lva,2018,-147371770.21862
lva,2019,-103909254.14937
lva,2020,514243975.7508
lva,2021,171789119.96777
mac,2002,201689605.52358
mac,2003,490849223.72882
mac,2004,1024344895.49499
mac,2005,1125826649.65201
mac,2006,2058188085.09491
mac,2007,3506987594.87778
mac,2008,2274369078.42046
mac,2009,2114729562.4529
mac,2010,5157763369.73297
mac,2011,10178752734.6612
mac,2012,3770722506.32317
mac,2013,-571628902.90234
mac,2014,77259448.63542
mac,2015,2324635701.21851
mac,2016,442717083.68447
mac,2017,193438617.593
mac,2018,-261600884.5938
mac,2019,1503317921.12901
mac,2020,2669689134.08909
mar,1975,-27436217.92898
mar,1976,-1801392.61281
mar,1977,-5608661.29896
mar,1978,-61895512.25139
mar,1979,-11999251.02728
mar,1980,-252425858.02845
mar,1981,-264521423.12249
mar,1982,-417034566.2038
mar,1983,-166252966.3319
mar,1984,-163241868.31136
mar,1985,-31948388.35221
mar,1986,330643139.91032
mar,1987,297583268.23071
mar,1988,263537589.08459
mar,1989,20785199.40734
mar,1990,1697479488.03983
mar,1991,955909671.52175
mar,1992,790508853.84642
mar,1993,436311759.92812
mar,1994,482640278.44723
mar,1995,-1895368582.60276
mar,1996,-673053047.97824
mar,1997,-988177796.27199
mar,1998,-639540987.29438
mar,1999,-68796426.5825
mar,2000,-1166431313.20567
mar,2001,860511654.92822
mar,2002,-52000893.05458
mar,2003,154261309.84165
mar,2004,733336690.35831
mar,2005,448742771.66672
mar,2006,627951503.26133
mar,2007,-840123221.60137
mar,2008,-5703971012.76522
mar,2009,-4403733677.60246
mar,2010,-3012376371.29549
mar,2011,-6412593526.69235
mar,2012,-8368178955.30091
mar,2013,-5258335160.86547
mar,2014,4035175222.18285
mar,2015,4306640260.03514
mar,2016,2873353351.71217
mar,2017,-776669682.9126
mar,2018,-1039503866.11513
mar,2019,1932393201.93516
mar,2020,1439832999.81205
mda,1994,12879093.99931
mda,1995,-175364269.4969
mda,1996,-102731595.42165
mda,1997,-187817612.81332
mda,1998,-352772462.53946
mda,1999,-115911186.7234
mda,2000,-4886029.92498
mda,2001,-22574139.8089
mda,2002,-48029596.86293
mda,2003,-17576084.15108
mda,2004,148184329.92348
mda,2005,114196612.19094
mda,2006,27482057.44599
mda,2007,389940642.82248
mda,2008,296198108.47354
mda,2009,-185399207.75368
mda,2010,67117882.86097
mda,2011,94189057.8464
mda,2012,321101994.63541
mda,2013,303593759.91853
mda,2014,-509167077.89479
mda,2015,-265946689.55774
mda,2016,568667264.87608
mda,2017,531954600.38068
mda,2018,290542161.68245
mda,2019,62789882.76738
mda,2020,360737792.15585
mdg,1974,-32593516.21209
mdg,1975,-33793689.83367
mdg,1976,2629700.12703
mdg,1977,5832302.20837
mdg,1978,-29185314.54945
mdg,1979,-51054100.50906
mdg,1980,-243633686.04903
mdg,1981,-160424465.53043
mdg,1982,-209011381.83856
mdg,1983,-269279630.17357
mdg,1984,-203660151.45502
mdg,1985,-167051757.6568
mdg,1986,-116395850.71445
mdg,1987,-162435506.33622
mdg,1988,-116912692.68
mdg,1989,-160645773.69767
mdg,1990,-277590934.60167
mdg,1991,-291870163.76976
mdg,1992,-278099326.71042
mdg,1993,-334407920.01271
mdg,1994,-276316844.46463
mdg,1995,-329980690.33187
mdg,1996,-93655886.12835
mdg,1997,-16098759.78166
mdg,1998,-299232388.91376
mdg,1999,-104345563.2044
mdg,2000,-159963148.85377
mdg,2001,-252934959.46791
mdg,2002,-492500420.48773
mdg,2003,-374090331.16291
mdg,2004,-142859283.1845
mdg,2005,-55607870.86879
mdg,2006,-1874463917.78209
mdg,2007,158614653.55134
mdg,2008,214348913.7225
mdg,2009,-27404508.92385
mdg,2010,47059290.96802
mdg,2011,118135757.1274
mdg,2012,-87741328.03247
mdg,2013,-265635772.34814
mdg,2014,4127156.0384
mdg,2015,40999621.64481
mdg,2016,295651643.88182
mdg,2017,240192756.14388
mdg,2018,133775210.47483
mdg,2019,-119065502.80279
mdg,2020,-145039663.2864
mdv,1977,100000
mdv,1978,212367.27072
mdv,1979,116333.17837
mdv,1980,132034.11779
mdv,1981,-973522.72709
mdv,1982,6089045.61493
mdv,1983,-3799995.78216
mdv,1984,-5267510.81919
mdv,1985,1510368.17972
mdv,1986,2328358.66111
mdv,1987,1244923.24597
mdv,1988,13601771.2386
mdv,1989,2264685.94118
mdv,1990,-266302.80063
mdv,1991,-968488.69815
mdv,1992,4817781.44013
mdv,1993,-1318770.26311
mdv,1994,5472768.98057
mdv,1995,17243941.04567
mdv,1996,28324475.67014
mdv,1997,22224561.34527
mdv,1998,20174095.23428
mdv,1999,8623137.20482
mdv,2000,-4312189.24632
mdv,2001,-29692763.80532
mdv,2002,40080577.53156
mdv,2003,26156935.60415
mdv,2004,44057459.10738
mdv,2005,-23334191.47747
mdv,2006,44972665.04272
mdv,2007,76709219.77032
mdv,2008,-65338386.09312
mdv,2009,15370687.5508
mdv,2010,82351906.24842
mdv,2011,-15154351.15833
mdv,2012,-30420919.06546
mdv,2013,69243517.28613
mdv,2014,253366584.53787
mdv,2015,-49103903.1575
mdv,2016,-95824016.95083
mdv,2017,120122425.54961
mdv,2018,125375973.20493
mdv,2019,42221239.51426
mdv,2020,202285447.76533
mex,1979,387125936.76978
mex,1980,890721111.99494
mex,1981,1343414398.93062
mex,1982,-10419704003.2064
