geo,time,ne_dab_totl_cn
mex,2000,6721237601000
mex,2001,7042239355000
mex,2002,7511037094000
mex,2003,8054261313000
mex,2004,8910219627000
mex,2005,9638548740000
mex,2006,10676743664000
mex,2007,11583421984000
mex,2008,12572384890000
mex,2009,12239927027000
mex,2010,13354859702000
mex,2011,14645775946000
mex,2012,15905994237000
mex,2013,16464955942000
mex,2014,17471545178000
mex,2015,18765674064000
mex,2016,20361335810000
mex,2017,21877281197000
mex,2018,23302954192000
mex,2019,23832838332000
mex,2020,22126960344000
mhl,2004,207343400
mhl,2005,220444300
mhl,2006,237732100
mhl,2007,250674300
mhl,2008,248432800
mhl,2009,267169000
mhl,2010,277786600
mhl,2011,260970400
mhl,2012,255700089.39819
mhl,2013,288939257.0015
mhl,2014,272645885.50134
mhl,2015,270588814.91776
mhl,2016,295821896.90018
mhl,2017,323758319.30981
mhl,2018,336074631.55441
mhl,2019,433841503.41949
mhl,2020,331623494.45076
mkd,1990,530171000
mkd,1991,962487000
mkd,1992,12373678000
mkd,1993,64246832000
mkd,1994,161365000000
mkd,1995,186061200000
mkd,1996,204864500000
mkd,1997,234645598000
mkd,1998,256616487800
mkd,1999,267359300000
mkd,2000,284121000000
mkd,2001,285410000000
mkd,2002,307534000000
mkd,2003,311031000000
mkd,2004,335432000000
mkd,2005,358496000000
mkd,2006,391658000000
mkd,2007,439487000000
mkd,2008,519114000000
mkd,2009,504038000000
mkd,2010,517327000000
mkd,2011,552119000000
mkd,2012,566887000000
mkd,2013,592556000000
mkd,2014,618448000000
mkd,2015,649629000000
mkd,2016,683169000000
mkd,2017,703688000000
mkd,2018,743256000000
mkd,2019,787997000000
mkd,2020,748910000000
mli,1967,75869410300
mli,1968,91174108100
mli,1969,94663099400
mli,1970,104317096900
mli,1971,115498904600
mli,1972,133906096100
mli,1973,140505399300
mli,1974,166845503500
mli,1975,212731607000
mli,1976,244986505200
mli,1977,273374697400
mli,1978,325678399400
mli,1979,389742096400
mli,1985,786216117500
mli,1986,772693139000
mli,1987,722136748700
mli,1988,760171880600
mli,1989,787859295900
mli,1990,837339242600
mli,1991,897585305400
mli,1992,898466794500
mli,1993,921755340400
mli,1994,1357194006900
mli,1995,1580654555400
mli,1996,1630976428700
mli,1997,1717690643100
mli,1998,1855022662200
mli,1999,2319371000000
mli,2000,2323385766300
mli,2001,2732646658100
mli,2002,2755967696500
mli,2003,2927481255100
mli,2004,3105102000000
mli,2005,3562441000000
mli,2006,3756436000000
mli,2007,4229767000000
mli,2008,4945134000000
mli,2009,5148635000000
mli,2010,5940058000000
mli,2011,6642087000000
mli,2012,6568843000000
mli,2013,7517496000000
mli,2014,8194143000000
mli,2015,8952628000000
mli,2016,9714756000000
mli,2017,10139217000000
mli,2018,10534452937900
mli,2019,11364773397800
mli,2020,10694820889800
mlt,1970,309813700
mlt,1971,309496600
mlt,1972,317331400
mlt,1973,349825500
mlt,1974,427804500
mlt,1975,474557800
mlt,1976,572120500
mlt,1977,691919300
mlt,1978,750195200
mlt,1979,861671500
mlt,1980,1040568300
mlt,1981,1188094400
mlt,1982,1344814000
mlt,1983,1320273200
mlt,1984,1334786500
mlt,1985,1386713800
mlt,1986,1417893900
mlt,1987,1507497600
mlt,1988,1674412800
mlt,1989,1863905100
mlt,1990,2089480600
mlt,1991,2242161500
mlt,1992,2347313700
mlt,1993,2576008600
mlt,1994,2830288700
mlt,1995,3220079300
mlt,1996,3523645600
mlt,1997,3613776300
mlt,1998,3865594300
mlt,1999,4013479200
mlt,2000,4490910600
mlt,2001,4465365200
mlt,2002,4384716500
mlt,2003,4923930700
mlt,2004,5208501800
mlt,2005,5698042900
mlt,2006,5783008100
mlt,2007,6011953200
mlt,2008,6319464100
mlt,2009,6316363000
mlt,2010,6811933200
mlt,2011,6822857200
mlt,2012,7102028100
mlt,2013,7339284900
mlt,2014,7702405000
mlt,2015,9020415900
mlt,2016,9400618675.13822
mlt,2017,9694866489.03135
mlt,2018,10567333502.5096
mlt,2019,11583404104.725
mlt,2020,11590889053.1174
mmr,2009,31824723500000
mmr,2010,35464771650000
mmr,2011,39349657900000
mmr,2012,45250914050000
mmr,2013,52268663000000
mmr,2014,60720257800000
mmr,2015,69731220200000
mmr,2016,80383642800000
mmr,2017,90364027400000
mmr,2018,98731193500000
mmr,2019,106364152000000
mmr,2020,111671719197300
mne,2000,1218043000
mne,2001,1600270000
mne,2002,1693873000
mne,2003,1757425000
mne,2004,1938043000
mne,2005,2133106000
mne,2006,2969607000
mne,2007,3838464000
mne,2008,4757432000
mne,2009,3914903000
mne,2010,3927973000
mne,2011,3981765000
mne,2012,3958428000
mne,2013,4037876000
mne,2014,4143981000
mne,2015,4328873000
mne,2016,4842786000
mne,2017,5306995000
mne,2018,5775720000
mne,2019,5997858000
mne,2020,5651025000
mng,1981,10198854700
mng,1982,10582206600
mng,1983,11105842500
mng,1984,11407981200
mng,1985,12373588900
mng,1986,13049389300
mng,1987,12864042400
mng,1988,13245224700
mng,1989,13408767100
mng,1990,13350559500
mng,1991,24188253900
mng,1992,50398146500
mng,1993,193494325300
mng,1994,324064985600
mng,1995,595787493500
mng,1996,717983300300
mng,1997,851292648800
mng,1998,988836506600
mng,1999,1132441607200
mng,2000,1461842254000
mng,2001,1636050757400
mng,2002,1827944313100
mng,2003,2133236339600
mng,2004,2609000913900
mng,2005,3188691621500
mng,2006,3820997550900
mng,2007,4975649794200
mng,2008,7502291698900
mng,2009,7046735892200
mng,2010,10731473200000
mng,2011,16057779300000
mng,2012,20434012200000
mng,2013,23494489900000
mng,2014,23299357300000
mng,2015,23189107724400
mng,2016,23766419583200
mng,2017,27338325596300
mng,2018,35849463983400
mng,2019,40095218235300
mng,2020,36953432038500
moz,1991,6839904100
moz,1992,9189574100
moz,1993,14418985100
moz,1994,22899099200
moz,1995,36310966600
moz,1996,54432403900
moz,1997,64435904400
moz,1998,73672985700
moz,1999,96188509700
moz,2000,106554918600
moz,2001,124835084600
moz,2002,172181374600
moz,2003,183776405900
moz,2004,202050539700
moz,2005,225378736700
moz,2006,255754247400
moz,2007,292108912200
moz,2008,333501505900
moz,2009,362513398400
moz,2010,428978815300
moz,2011,501786158900
moz,2012,668527822600
moz,2013,764771028100
moz,2014,827044554600
moz,2015,840263388400
moz,2016,1042852087600
moz,2017,1030154899100
moz,2018,1231083187400
moz,2019,1287111531700
mrt,1961,194394514.515
mrt,1962,244848067.61161
mrt,1963,152844536.90162
mrt,1964,90519580.80862
mrt,1965,89035661.8885
mrt,1966,1023860876.86303
mrt,1967,1100845786.01851
mrt,1968,1216997127.3321
mrt,1969,1247785888.18123
mrt,1970,1387239335.53817
mrt,1971,1505911920.48723
mrt,1972,1918721170.46069
mrt,1973,2183654798.56706
mrt,1974,3011010488.28018
mrt,1975,3524590338.50562
mrt,1976,4720957075.61664
mrt,1977,4947633354.21897
mrt,1978,4763050960.11637
mrt,1979,5499586888.50473
mrt,1980,6034949823.13013
mrt,1981,6574560513.81983
mrt,1982,7737956154.00148
mrt,1983,7894799378.7795
mrt,1984,8279848999.73226
mrt,1985,8812564736.26014
mrt,1986,10050788276.4568
mrt,1987,10833391198.3636
mrt,1988,11141117046.735
mrt,1989,12241912045.4469
mrt,1990,13258000907.471
mrt,1991,17239691800
mrt,1992,19246141600
mrt,1993,23052773300
mrt,1994,22025577500
mrt,1995,26554744700
mrt,1996,30538051000
mrt,1997,33838976000
mrt,1998,39251995800
mrt,1999,43221685800
mrt,2000,45878353200
mrt,2001,48931538100
mrt,2002,51784965700
mrt,2003,63160008400
mrt,2004,80663173100
mrt,2005,105062280900
mrt,2006,103237727000
mrt,2007,118026549500
mrt,2008,137555141400
mrt,2009,132993170900
mrt,2010,158313437500
mrt,2011,186590411900
mrt,2012,228041917700
mrt,2013,241729888300
mrt,2014,233164600000
mrt,2015,234171000000
mrt,2016,237430000000
mrt,2017,267269600000
mrt,2018,298123630700
mrt,2019,320788609400
mrt,2020,328273701600
mus,1976,5028000000
mus,1977,6021000000
mus,1978,7030000000
mus,1979,8538000000
mus,1980,9589000000
mus,1981,11277000000
mus,1982,12055000000
mus,1983,12809000000
mus,1984,14841000000
mus,1985,16933000000
mus,1986,18388000000
mus,1987,23724000000
mus,1988,30106000000
mus,1989,35712000000
mus,1990,42279000000
mus,1991,46389910100
mus,1992,51807920700
mus,1993,61070925700
mus,1994,69490564400
mus,1995,71949666500
mus,1996,79910491500
mus,1997,92477655800
mus,1998,100873504300
mus,1999,112775819700
mus,2000,122561117100
mus,2001,126066830500
mus,2002,140132637400
mus,2003,159213576600
mus,2004,184204355200
mus,2005,201341481100
mus,2006,227100716100
mus,2007,267576000000
mus,2008,312878000000
mus,2009,323664000000
mus,2010,351423000000
mus,2011,366343000000
mus,2012,392676000000
mus,2013,412943000000
mus,2014,427598000000
mus,2015,441571000000
mus,2016,464783000000
mus,2017,495017000000
mus,2018,531565000000
mus,2019,553030000000
mus,2020,472522000000
mys,1960,5056000000
mys,1961,5421000000
mys,1962,5949000000
mys,1963,7551000000
mys,1964,8045000000
mys,1965,8645000000
mys,1966,9243000000
mys,1967,9524000000
mys,1968,9836000000
mys,1969,10074000000
mys,1970,11328000000
mys,1971,12769000000
mys,1972,14412000000
mys,1973,17668000000
mys,1974,22804000000
mys,1975,22231000000
mys,1976,25151000000
mys,1977,29912000000
mys,1978,35778000000
mys,1979,42304000000
mys,1980,51974000000
mys,1981,61176000000
mys,1982,68053000000
mys,1983,73939000000
mys,1984,78032000000
mys,1985,73494000000
mys,1986,67230000000
mys,1987,69839000000
mys,1988,82942000000
mys,1989,98851000000
mys,1990,116648000000
mys,1991,140069000000
mys,1992,148638000000
mys,1993,172366000000
mys,1994,198595000000
mys,1995,231227000000
mys,1996,250218000000
mys,1997,279220000000
mys,1998,220943000000
mys,1999,225417000000
mys,2000,287926000000
mys,2001,291089000000
mys,2002,317091000000
mys,2003,336306000000
mys,2004,377472000000
mys,2005,424298000000
mys,2006,466722000000
mys,2007,533130000000
mys,2008,598014000000
mys,2009,568328000000
mys,2010,690697000000
mys,2011,769748000000
mys,2012,866764000000
mys,2013,931655000000
mys,2014,1003823000000
mys,2015,1088349184000
mys,2016,1166569292000
mys,2017,1278054706000
mys,2018,1350655000000
mys,2019,1399294000000
mys,2020,1325343000000
nam,1980,1653879673.45676
nam,1981,2331347684.26295
nam,1982,2643822263.35423
nam,1983,2851223350.83762
nam,1984,3107793298.79061
nam,1985,3153275155.07171
nam,1986,3749957893.58094
nam,1987,5040124894.37711
nam,1988,5651951004.64162
nam,1989,6563654644.29997
nam,1990,7492833665.9965
nam,1991,8689823500
nam,1992,10151312200
nam,1993,10740180400
nam,1994,12908689400
nam,1995,14722175000
nam,1996,17805200500
nam,1997,19911877200
nam,1998,22956361200
nam,1999,24909796400
nam,2000,27495770700
nam,2001,33535269800
nam,2002,35972098600
nam,2003,40042445700
nam,2004,42746989800
nam,2005,44731937800
nam,2006,52894511800
nam,2007,64868255100
nam,2008,78873047700
nam,2009,90935926100
nam,2010,92242805900
nam,2011,100264037700
nam,2012,128338700400
nam,2013,144102503500
nam,2014,168606716500
nam,2015,184709448900
nam,2016,195474056400
nam,2017,195551607800
nam,2018,199080395000
nam,2019,199687059000
nam,2020,191708730700
ncl,1990,295754285056
ncl,1998,458947898652.96094
ncl,1999,488184734771.01501
ncl,2000,507290622239.43103
ncl,2001,530628513323.71198
ncl,2002,566494324377.95691
ncl,2003,625694450373.96301
ncl,2004,648060811710.23804
ncl,2005,711954521772.32092
ncl,2006,797509789433.57788
ncl,2007,901643013952.40405
ncl,2008,962379380076.42395
ncl,2009,932948000000
ncl,2010,1076986000000
ncl,2011,1124038000000
ncl,2012,1150467000000
ncl,2013,1162259000000
ncl,2014,1163398000000
ncl,2015,1164519000000
ncl,2016,1123966000000
ncl,2017,1132980000000
ner,1960,110558952400
ner,1961,121032463400
ner,1962,135058339900
ner,1963,145105927200
ner,1964,149707594700
ner,1965,172496592900
ner,1966,178807413800
ner,1967,173469504500
ner,1968,168798503900
ner,1969,174277805100
ner,1970,192803506200
ner,1971,197154807800
ner,1972,198958917700
ner,1973,228278702100
ner,1974,288250300400
ner,1975,251149424600
ner,1976,285079703500
ner,1977,348020162500
ner,1978,421609181200
ner,1979,486065004500
ner,1980,601762919700
ner,1981,660946742200
ner,1982,763279437200
ner,1983,728927737600
ner,1984,664342474700
ner,1985,725752608700
ner,1986,663847926000
ner,1987,700473008100
ner,1988,715109964300
ner,1989,741863436700
ner,1990,1008690793226.31006
ner,1991,985345703800
ner,1992,942408486700
ner,1993,901403197900
ner,1994,1155219319800
ner,1995,1214835150700
ner,1996,1303834800600
ner,1997,1418314229900
ner,1998,1669859539600
ner,1999,1656657373800
ner,2000,1688169346200
ner,2001,1902868640900
ner,2002,2065085098300
ner,2003,2102736106600
ner,2004,2150530000700
ner,2005,2531273994900
ner,2006,2703274737500
ner,2007,3000319703600
ner,2008,3689243756900
ner,2009,4133858082900
ner,2010,4645243640500
ner,2011,4947334297800
ner,2012,5433112481900
ner,2013,5673104867900
ner,2014,6106517802100
ner,2015,6652168000000
ner,2016,6909398000000
ner,2017,7337101286300
ner,2018,8143540698000
ner,2019,8693306684800
ner,2020,9143295739800
nga,1981,140691848619.772
nga,1982,149636121352.315
nga,1983,157127552505.31601
nga,1984,160346148217.31201
nga,1985,180689912047.61801
nga,1986,195424055995.35696
nga,1987,229510092552.92001
nga,1988,298579407314.19501
nga,1989,347159998222.49402
nga,1990,440110167757.64496
nga,1991,522367318000
nga,1992,817944105700
nga,1993,1176548146700
nga,1994,1697345461100
nga,1995,2827933586000
nga,1996,3849413804100
nga,1997,4160722563800
nga,1998,4948851161300
nga,1999,5032207452400
nga,2000,5434721140200
nga,2001,7672784596900
nga,2002,10760265856900
nga,2003,12991946504300
nga,2004,16563263761000
nga,2005,21038955972300
nga,2006,25373693537300
nga,2007,33588595735100
nga,2008,35741715829000
nga,2009,42939063871800
nga,2010,51100114820200
nga,2011,57427714377100
nga,2012,59170616267900
nga,2013,76918189208600
nga,2014,84742233494100
nga,2015,95177766734000
nga,2016,104920599287600
nga,2017,114904391408100
nga,2018,131686788933400
nga,2019,153768751455600
nga,2020,166192574223300
nic,1994,28870126000
nic,1995,34303393300
nic,1996,41133043500
nic,1997,48970569100
nic,1998,57453769800
nic,1999,71545775300
nic,2000,78013218000
nic,2001,85296384700
nic,2002,89357666600
nic,2003,96947322100
nic,2004,111569971500
nic,2005,129960513500
nic,2006,148282000000
nic,2007,173787000000
nic,2008,210449000000
nic,2009,200914000000
nic,2010,223396000000
nic,2011,266949000000
nic,2012,298185000000
nic,2013,327344000000
nic,2014,359850000000
nic,2015,410388000000
nic,2016,441292000000
nic,2017,471046000000
nic,2018,449747000000
nic,2019,436440000000
nic,2020,454378000000
nld,1969,55366959200
nld,1970,63021385000
nld,1971,70289990000
nld,1972,76455251000
nld,1973,87427413000
nld,1974,99356129000
nld,1975,110183950000
nld,1976,125978040000
nld,1977,139715989000
nld,1978,152021610000
nld,1979,161702714000
nld,1980,174555982000
nld,1981,176634122000
nld,1982,181632698000
nld,1983,189972206000
nld,1984,196451332000
nld,1985,205464682000
nld,1986,213375374000
nld,1987,217969021000
nld,1988,226983153000
nld,1989,239116153000
nld,1990,250788515000
nld,1991,263920196000
nld,1992,276075107000
nld,1993,278898033000
nld,1994,292503131000
nld,1995,307720000000
nld,1996,323796000000
nld,1997,345504000000
nld,1998,370130000000
nld,1999,396774000000
nld,2000,422425000000
nld,2001,450279000000
nld,2002,466862000000
nld,2003,478717000000
nld,2004,488320000000
nld,2005,504292000000
nld,2006,534333000000
nld,2007,575252000000
nld,2008,592009000000
nld,2009,577451000000
nld,2010,587507000000
nld,2011,594855000000
nld,2012,589378000000
nld,2013,593019000000
nld,2014,597003000000
nld,2015,638249000000
nld,2016,636004000000
nld,2017,658756000000
nld,2018,692380000000
nld,2019,733337000000
nld,2020,716816000000
nld_curacao,2011,6814900000
nld_curacao,2012,6964600000
nld_curacao,2013,6751800000
nld_curacao,2014,6393500000
nld_curacao,2015,6487800000
nld_curacao,2016,6523500000
nor,1970,92100000000
nor,1971,105514000000
nor,1972,113498000000
nor,1973,130427000000
nor,1974,154412000000
nor,1975,181787000000
nor,1976,212510000000
nor,1977,241078000000
nor,1978,243006000000
nor,1979,262799000000
nor,1980,299104000000
nor,1981,338720000000
nor,1982,383877000000
nor,1983,414649000000
nor,1984,462198000000
nor,1985,521798000000
nor,1986,601609000000
nor,1987,648901000000
nor,1988,667951000000
nor,1989,683988000000
nor,1990,702989000000
nor,1991,729010000000
nor,1992,759384000000
nor,1993,801789000000
nor,1994,843892000000
nor,1995,904967000000
nor,1996,962238000000
nor,1997,1049440000000
nor,1998,1142317000000
nor,1999,1174550000000
nor,2000,1253861000000
nor,2001,1303925000000
nor,2002,1355972000000
nor,2003,1414456000000
nor,2004,1548142000000
nor,2005,1671758000000
nor,2006,1841022000000
nor,2007,2034951000000
nor,2008,2165356000000
nor,2009,2151232000000
nor,2010,2299416000000
nor,2011,2433138000000
nor,2012,2574355000000
nor,2013,2738066000000
nor,2014,2847794000000
nor,2015,2932448000000
nor,2016,3036819000000
nor,2017,3179992000000
nor,2018,3350128000000
nor,2019,3510680000000
nor,2020,3439046000000
npl,1975,17310999800
npl,1976,17985999700
npl,1977,17716999900
npl,1978,20699000800
npl,1979,23144000200
npl,1980,25029999000
npl,1981,29140999900
npl,1982,33223999000
npl,1983,37502000100
npl,1984,42854999300
npl,1985,50532000400
npl,1986,60538800000
npl,1987,69671370000
npl,1988,85315440000
npl,1989,99281160000
npl,1990,114930478000
npl,1991,138277735000
npl,1992,167643700000
npl,1993,193818800000
npl,1994,224069800000
npl,1995,240093501300
npl,1996,280830164300
npl,1997,312435000000
npl,1998,334135000000
npl,1999,365534000000
npl,2000,414183000000
npl,2001,488665745600
npl,2002,508863192700
npl,2003,555473819000
npl,2004,605355756800
npl,2005,677207854700
npl,2006,770961122000
npl,2007,865153705900
npl,2008,982741878400
npl,2009,1208070723600
npl,2010,1512673666400
npl,2011,1885198463142.38965
npl,2012,2100947866438.75
npl,2013,2368347242881.91992
npl,2014,2715227857640.06006
npl,2015,2996881454210.33984
npl,2016,3249749304350.56982
npl,2017,3826131188967.16943
npl,2018,4311510600964.56982
npl,2019,4865159379176.48047
npl,2020,4778070906391.95996
nzl,1970,5995528000
nzl,1971,6935000000
nzl,1972,7839000000
nzl,1973,9348000000
nzl,1974,11447000000
nzl,1975,12294000000
nzl,1976,14332000000
nzl,1977,15917000000
nzl,1978,17677000000
nzl,1979,20868000000
nzl,1980,24249000000
nzl,1981,29916000000
nzl,1982,34413000000
nzl,1983,37688000000
nzl,1984,43321000000
nzl,1985,49810000000
nzl,1986,57662000000
nzl,1987,63707000000
nzl,1988,67835000000
nzl,1989,74099000000
nzl,1990,75470000000
nzl,1991,73185000000
nzl,1992,75841000000
nzl,1993,81372000000
nzl,1994,87854000000
nzl,1995,94433000000
nzl,1996,99502000000
nzl,1997,103353000000
nzl,1998,105397000000
nzl,1999,112662000000
nzl,2000,116276000000
nzl,2001,124042000000
nzl,2002,131076000000
nzl,2003,141950000000
nzl,2004,154114000000
nzl,2005,165299000000
nzl,2006,172667000000
nzl,2007,186448000000
nzl,2008,189882000000
nzl,2009,189795000000
nzl,2010,198673000000
nzl,2011,209725000000
nzl,2012,215976000000
nzl,2013,229043000000
nzl,2014,240726000000
nzl,2015,253052000000
nzl,2016,269711000000
nzl,2017,289052000000
nzl,2018,307667000000
nzl,2019,322395000000
nzl,2020,327409000000
omn,1967,34400000
omn,1968,35100000
omn,1969,37300000
omn,1970,49100000
omn,1971,83000000
omn,1972,118800000
omn,1973,148000000
omn,1974,420900000
omn,1975,602100100
omn,1976,739600100
omn,1977,804599800
omn,1978,856699900
omn,1979,1027099900
omn,1980,1549600000
omn,1981,1839400200
omn,1982,2207700100
omn,1983,2312900000
omn,1984,2659699900
omn,1985,3016800000
omn,1986,2847399900
omn,1987,2407599800
omn,1988,2646800200
omn,1989,2704600000
omn,1990,3610900000
omn,1991,3997800000
omn,1992,4348900000
omn,1993,4563600000
omn,1994,4559300000
omn,1995,4857100000
omn,1996,5049300000
omn,1997,5392500000
omn,1998,5802455900
omn,1999,5366299400
omn,2000,5416747300
omn,2001,5806483600
omn,2002,6104220100
omn,2003,6907509000
omn,2004,8330679700
omn,2005,8698245400
omn,2006,10802468900
omn,2007,13513041100
omn,2008,18430414500
omn,2009,15630612300
omn,2010,16434699400
omn,2011,21993000000
omn,2012,25753800000
omn,2013,27831200000
omn,2014,28299900000
omn,2015,29378600000
omn,2016,28951900000
omn,2017,30319100000
omn,2018,30975000000
omn,2019,29624200000
omn,2020,26325500000
pak,1960,18933000000
pak,1961,21143000000
pak,1962,22104000000
pak,1963,23736000000
pak,1964,26690000000
pak,1965,31039000000
pak,1966,32925000000
pak,1967,37911000000
pak,1968,39853000000
pak,1969,42883000000
pak,1970,49056000000
pak,1971,52192000000
pak,1972,55477000000
pak,1973,67129000000
pak,1974,91344000000
pak,1975,121205000000
pak,1976,140337000000
pak,1977,162498000000
pak,1978,192305000000
pak,1979,215915000000
pak,1980,259272000000
pak,1981,304618000000
pak,1982,359627000000
pak,1983,402010000000
pak,1984,464189000000
pak,1985,528997000000
pak,1986,554739000000
pak,1987,602696000000
pak,1988,712985000000
pak,1989,818068000000
pak,1990,902653000000
pak,1991,1035880000000
pak,1992,1249415000000
pak,1993,1423175000000
pak,1994,1615878000000
pak,1995,1916541000000
pak,1996,2216088000000
pak,1997,2542160000000
pak,1998,2705561000000
pak,1999,2985774000000
pak,2000,4291102000000
pak,2001,4671888000000
pak,2002,4924574000000
pak,2003,5345482000000
pak,2004,6145420000000
pak,2005,7378015000000
pak,2006,8825290000000
pak,2007,9846027000000
pak,2008,11789798000000
pak,2009,14160691000000
pak,2010,15734692000000
pak,2011,19191461960000
pak,2012,21652660590000
pak,2013,23903246000000
pak,2014,26783654940700
pak,2015,29211958327100
pak,2016,31115223990000
pak,2017,34903270264700
pak,2018,38458500000000
pak,2019,41959473000000
pak,2020,44637909000000
pan,1960,544428000
pan,1961,606302600
pan,1962,651470900
pan,1963,736960500
pan,1964,769469700
pan,1965,843474100
pan,1966,939309100
pan,1967,1027049200
pan,1968,1093123100
pan,1969,1227701000
pan,1970,1400546500
pan,1971,1598015200
pan,1972,1780398000
pan,1973,2029227900
pan,1974,2430206200
pan,1975,2635618500
pan,1976,2801603000
pan,1977,2810410900
pan,1978,3388789700
pan,1979,4028238300
pan,1980,4836565200
pan,1981,5642940000
pan,1982,5852553900
pan,1983,5766257800
pan,1984,6380791400
pan,1985,6762486100
pan,1986,7005048100
pan,1987,7111680800
pan,1988,5542588400
pan,1989,6067102900
pan,1990,6738565800
pan,1991,7736150000
pan,1992,8863386200
pan,1993,9684024400
pan,1994,10290906400
pan,1995,10763268800
pan,1996,11279428100
pan,1997,11801889100
pan,1998,13632516900
pan,1999,14111308200
pan,2000,13715601900
pan,2001,13022986800
pan,2002,13632967100
pan,2003,14599708100
pan,2004,16193528000
pan,2005,17175445400
pan,2006,18857839800
pan,2007,22712900000
pan,2008,27802300000
pan,2009,26941100000
pan,2010,31851400000
pan,2011,36776700000
pan,2012,43533200000
pan,2013,48933600000
pan,2014,54102700000
pan,2015,56561800000
pan,2016,59912800000
pan,2017,64579187993.9155
pan,2018,67791872917.4171
pan,2019,68703484251.5872
pan,2020,51203376389.68
per,1960,74.60305
per,1961,82.95578
per,1962,94.87528
per,1963,102.75737
per,1964,119.76541
per,1965,145.78035
per,1966,173.16923
per,1967,199.87608
per,1968,225.20681
per,1969,248.42943
per,1970,280.5743
per,1971,322.8662
per,1972,355.51954
per,1973,434.31021
per,1974,579.27257
per,1975,761.52485
per,1976,973.18766
per,1977,1305.22274
per,1978,1938.36384
per,1979,3290.63463
per,1980,5089.49331
per,1981,9678.98662
per,1982,15936.15611
per,1983,28193.32561
per,1984,58405.43979
per,1985,151928.24711
per,1986,309048.21234
per,1987,631261.87606
per,1988,3984233.97481
per,1989,90337415.14217
per,1990,5361727383.35991
per,1991,27316493500
per,1992,46299072400
per,1993,71962493900
per,1994,101911000000
per,1995,127151000000
per,1996,142415000000
per,1997,161899000000
per,1998,171605000000
per,1999,173956000000
per,2000,184198000000
per,2001,185925000000
per,2002,194039000000
per,2003,203510000000
per,2004,219072000000
per,2005,234851000000
per,2006,263310000000
per,2007,296176000000
per,2008,349116000000
per,2009,346575000000
per,2010,400198000000
per,2011,449315000000
per,2012,496549000000
per,2013,544483000000
per,2014,579385000000
per,2015,620059000000
per,2016,648887000000
per,2017,674737000000
per,2018,718690000000
per,2019,754831000000
per,2020,697320000000
phl,1981,306677481890
phl,1982,350612952000
phl,1983,405284039290
phl,1984,554961637840
phl,1985,606765835730
phl,1986,651043706900
phl,1987,727820213280
phl,1988,861679956130.00098
phl,1989,1027967940190
phl,1990,1238104821370
phl,1991,1421796567870
phl,1992,1577882523510
phl,1993,1774120618120
phl,1994,2023471889170
phl,1995,2256061732210
phl,1996,2604510831180
phl,1997,2947378144660
phl,1998,3195893279180
phl,1999,3359753378940
phl,2000,3640796129841.41992
phl,2001,4128606147178.39062
phl,2002,4517336053594.62988
phl,2003,4857673463872.98047
phl,2004,5508728985907.74023
phl,2005,5999271936282.7998
phl,2006,6442965376171.80957
phl,2007,7026682445768.13965
phl,2008,8128078606403.17969
phl,2009,8427971913897.55859
phl,2010,9432783003341.24023
phl,2011,10406898685990.59961
phl,2012,11382215025406.30078
phl,2013,12468740490266.09961
phl,2014,13571226263419.30078
phl,2015,14603085488254
phl,2016,16408050168155.90039
phl,2017,18057310842788.30078
phl,2018,20408827243719
phl,2019,21874840764302.69531
phl,2020,19337550086760.39844
png,1961,244400000
png,1962,260100000
png,1963,280100000
png,1964,316800000
png,1965,368400000
png,1966,430500000
png,1967,482700100
png,1968,526200100
png,1969,625099800
png,1970,780000100
png,1971,863199700
png,1972,834899800
png,1973,827700000
png,1974,960700200
png,1975,1111599900
png,1976,1211300100
png,1977,1311300000
png,1978,1437500000
png,1979,1645300100
png,1980,1893100000
png,1981,2016699900
png,1982,2148600000
png,1983,2512199900
png,1984,2608000000
png,1985,2674400200
png,1986,2772300100
png,1987,3040000000
png,1988,3445000100
png,1989,3414100100
png,1990,3332100000
png,1991,3962200000
png,1992,4132300000
png,1993,4103100000
png,1994,4768968500
png,1995,5120663400
png,1996,6046898100
png,1997,7142815800
png,1998,7396090400
png,1999,7925081700
png,2000,8087053900
png,2001,9036508900
png,2002,11316032300
png,2003,10633626200
png,2004,10976326800
pol,1995,337605000000
pol,1996,438004000000
pol,1997,542853000000
pol,1998,636498000000
pol,1999,714515000000
pol,2000,797074000000
pol,2001,811107000000
pol,2002,841138000000
pol,2003,870409000000
pol,2004,960848000000
pol,2005,1003480000000
pol,2006,1094336000000
pol,2007,1232620000000
pol,2008,1353398000000
pol,2009,1385516000000
pol,2010,1478255000000
pol,2011,1599104000000
pol,2012,1635818000000
pol,2013,1622995000000
pol,2014,1694665000000
pol,2015,1751471000000
pol,2016,1793256000000
pol,2017,1914867000000
pol,2018,2056579000000
pol,2019,2184126000000
pol,2020,2168602000000
pri,1963,2669000000
pri,1964,3039000000
pri,1965,3457000000
pri,1966,3759000000
pri,1967,4063000000
pri,1968,4535000000
pri,1969,5098000000
pri,1970,5798000000
pri,1971,6893200000
pri,1972,7674500000
pri,1973,8257600000
pri,1974,8902000000
pri,1975,10304600000
pri,1976,11076600000
pri,1977,11464100000
pri,1978,12609300000
pri,1979,13813600000
pri,1980,15511300000
pri,1981,16691100000
pri,1982,16476000000
pri,1983,17612100000
pri,1984,19586400000
pri,1985,20623200000
pri,1986,21280000000
pri,1987,23655300000
pri,1988,26028000000
