geo,time,ny_gdp_mktp_kn
bmu,1985,4179525929.17171
bmu,1986,4458160991.11654
bmu,1987,4625342028.28339
bmu,1988,4812956303.32626
bmu,1989,4834318324.74195
bmu,1990,4835247108.28189
bmu,1991,4664351000
bmu,1992,4661564600
bmu,1993,4801810900
bmu,1994,4830603200
bmu,1995,5043108600
bmu,1996,5174253400
bmu,1997,5412269100
bmu,1998,5623347600
bmu,1999,5813565600
bmu,2000,6355224600
bmu,2001,6814226600
bmu,2002,6713526600
bmu,2003,6942505300
bmu,2004,7103659400
bmu,2005,7222589300
bmu,2006,7623000000
bmu,2007,7878000000
bmu,2008,7731000000
bmu,2009,7296000000
bmu,2010,7113390000
bmu,2011,6847154000
bmu,2012,6483892000
bmu,2013,6465756000
bmu,2014,6226454000
bmu,2015,6274742000
bmu,2016,6233504000
bmu,2017,6458622000
bmu,2018,6430669000
bmu,2019,6460243000
bmu,2020,6050400000
bol,1960,6097257474.30726
bol,1961,6224647226.91872
bol,1962,6571915182.66776
bol,1963,7018649383.18545
bol,1964,7296349021.3451
bol,1965,7654850895.35722
bol,1966,8203748842.35505
bol,1967,8721997665.40884
bol,1968,9465935492.05056
bol,1969,9889450659.27731
bol,1970,10406770720.9995
bol,1971,10933700534.5762
bol,1972,11804841507.8815
bol,1973,12482340429.5544
bol,1974,12849267291.4938
bol,1975,13788679500.9516
bol,1976,14424967421.8925
bol,1977,15142063660.5339
bol,1978,15452883979.308
bol,1979,15473489479.674
bol,1980,15261228000
bol,1981,15303291000
bol,1982,14700534000
bol,1983,14106321000
bol,1984,14078013000
bol,1985,13842011000
bol,1986,13485735000
bol,1987,13817953000
bol,1988,14219987000
bol,1989,14758943000
bol,1990,15443136000
bol,1991,16256453000
bol,1992,16524115000
bol,1993,17229578000
bol,1994,18033729000
bol,1995,18877396000
bol,1996,19700704000
bol,1997,20676718000
bol,1998,21716623000
bol,1999,21809329000
bol,2000,22356265000
bol,2001,22732700000
bol,2002,23297736000
bol,2003,23929417000
bol,2004,24928062000
bol,2005,26030240000
bol,2006,27278913000
bol,2007,28524027000
bol,2008,30277826000
bol,2009,31294253000
bol,2010,32585679809.7028
bol,2011,34281468666.2377
bol,2012,36037460028.3891
bol,2013,38486569862.9762
bol,2014,40588155826.2723
bol,2015,42559598548.9671
bol,2016,44374306139.8591
bol,2017,46235899827.0935
bol,2018,48188730162.8003
bol,2019,49256932528.4248
bol,2020,44907794813.5916
bra,1960,429992444364.63293
bra,1961,466971794579.992
bra,1962,497791933022.27094
bra,1963,500778684620.40497
bra,1964,517805159897.49799
bra,1965,530232483735.03802
bra,1966,565758060145.28601
bra,1967,589519898671.38794
bra,1968,647292848741.18396
bra,1969,708785669371.59595
bra,1970,782499378986.24194
bra,1971,871257673141.85413
bra,1972,975288872304.53796
bra,1973,1111524261424.91992
bra,1974,1202157268165.6499
bra,1975,1264268515650.33008
bra,1976,1393946174968.11011
bra,1977,1462728052357.32007
bra,1978,1535424140031.3999
bra,1979,1639212057905.1499
bra,1980,1790019567232.41992
bra,1981,1713943735625.05005
bra,1982,1728169468630.72998
bra,1983,1677534103199.8501
bra,1984,1768120944772.63989
bra,1985,1906918438937.30005
bra,1986,2049746630013.69995
bra,1987,2122102686053.17993
bra,1988,2120829424441.55005
bra,1989,2187847634253.90967
bra,1990,2092676262163.86011
bra,1991,2114276648599.51001
bra,1992,2102773460273.02002
bra,1993,2206328534691.25977
bra,1994,2335462083639.27002
bra,1995,2434107182444.27002
bra,1996,2487873300948.27979
bra,1997,2572332767825.27002
bra,1998,2581029770944.52002
bra,1999,2593107378849.9502
bra,2000,2706891619653.41016
bra,2001,2744514608947.5498
bra,2002,2828317315687.06006
bra,2003,2860583579801.68018
bra,2004,3025352182406.08008
bra,2005,3122227954632.24023
bra,2006,3245930273663.8501
bra,2007,3442954041279.43994
bra,2008,3618344849331.16016
bra,2009,3613792537201.08008
bra,2010,3885847000000
bra,2011,4040287000000
bra,2012,4117908023572.8999
bra,2013,4241643857406.85986
bra,2014,4263019865108.20947
bra,2015,4111863267274.72949
bra,2016,3977162043337.27051
bra,2017,4029774689232.35986
bra,2018,4101652440922.2998
bra,2019,4159533031779.56982
bra,2020,3990695578101.87061
brb,1974,5460648149.68346
brb,1975,5356895834.83947
brb,1976,5590467796.53834
brb,1977,5794084137.09032
brb,1978,6076658104.33842
brb,1979,6556289222.88395
brb,1980,6843000000
brb,1981,6713000000
brb,1982,6384000000
brb,1983,6416000000
brb,1984,6647000000
brb,1985,6720000000
brb,1986,7063000000
brb,1987,7246000000
brb,1988,7500000000
brb,1989,7770000000
brb,1990,7513000000
brb,1991,7220000000
brb,1992,6809000000
brb,1993,6863000000
brb,1994,7001000000
brb,1995,7142000000
brb,1996,7426000000
brb,1997,7778000000
brb,1998,8068000000
brb,1999,8095000000
brb,2000,8455000000
brb,2001,8255000000
brb,2002,8320000000
brb,2003,8501000000
brb,2004,8621000000
brb,2005,8962000000
brb,2006,9491000000
brb,2007,9700000000
brb,2008,9768000000
brb,2009,9272000000
brb,2010,9060000000
brb,2011,8999000000
brb,2012,8958000000
brb,2013,8832000000
brb,2014,8821000000
brb,2015,9037000000
brb,2016,9261000000
brb,2017,9305000000
brb,2018,9251000000
brb,2019,9242106500
brb,2020,7488000000
brn,1974,9648512900
brn,1975,9682809800
brn,1976,11634418300
brn,1977,12904512500
brn,1978,13778900900
brn,1979,16887755600
brn,1980,15706169500
brn,1981,12592151900
brn,1982,13090379900
brn,1983,13156023700
brn,1984,13234943600
brn,1985,13037643800
brn,1986,12683610500
brn,1987,12938440700
brn,1988,13080422900
brn,1989,12939915800
brn,1990,13080885900
brn,1991,13492402900
brn,1992,14134449800
brn,1993,14177499500
brn,1994,14623438200
brn,1995,15278379200
brn,1996,15718139500
brn,1997,15486898700
brn,1998,15400403000
brn,1999,15870447500
brn,2000,16322663500
brn,2001,16770564000
brn,2002,17419936500
brn,2003,17925803700
brn,2004,18016206800
brn,2005,18086020900
brn,2006,18881393400
brn,2007,18910580600
brn,2008,18543769300
brn,2009,18216557900
brn,2010,18690000000
brn,2011,19390000000
brn,2012,19567000000
brn,2013,19151000000
brn,2014,18670625400
brn,2015,18597364900
brn,2016,18136537500
brn,2017,18377500000
brn,2018,18387100000
brn,2019,19098517100
brn,2020,19315012800.226
btn,1980,4759677930.48319
btn,1981,5479450460.65816
btn,1982,5667931164.72749
btn,1983,6259153968.05375
btn,1984,6544362269.95883
btn,1985,6808004063.68575
btn,1986,7583585339.08578
btn,1987,9786944782.77302
btn,1988,10253524948.4849
btn,1989,11007729878.289
btn,1990,12150675450.9288
btn,1991,12101115800
btn,1992,12657875000
btn,1993,12909306800
btn,1994,13548511600
btn,1995,14506949200
btn,1996,15314286000
btn,1997,16137251000
btn,1998,17091613000
btn,1999,18456202600
btn,2000,19075420800
btn,2001,20668019000
btn,2002,22939905900
btn,2003,24734564100
btn,2004,26220800300
btn,2005,28131575400
btn,2006,30100712000
btn,2007,35627459800
btn,2008,37337385700
btn,2009,39857037100
btn,2010,44618317300
btn,2011,48180026700
btn,2012,50646073600
btn,2013,51719756500
btn,2014,54707346000
btn,2015,58341134900
btn,2016,63082538500
btn,2017,66017033900
btn,2018,68033940000
btn,2019,71949408901.4138
btn,2020,64699541023.7095
bwa,1960,2033511923.84558
bwa,1961,2162503354.6276
bwa,1962,2306670269.74299
bwa,1963,2443249256.64009
bwa,1964,2610179398.25553
bwa,1965,2761934055.5376
bwa,1966,2937151679.36554
bwa,1967,3111164991.22416
bwa,1968,3439923553.69019
bwa,1969,3960157114.33786
bwa,1970,4638146612.49045
bwa,1971,5835767422.28025
bwa,1972,7374188983.97135
bwa,1973,8945126038.57623
bwa,1974,9732099909.32742
bwa,1975,10554097434.5339
bwa,1976,11677831946.8181
bwa,1977,13080577802.102
bwa,1978,14955391065.0148
bwa,1979,16772260047.3235
bwa,1980,18782734318.5676
bwa,1981,20485362412.58649
bwa,1982,22977515702.868
bwa,1983,25998307434.5656
bwa,1984,28219962544.6437
bwa,1985,30230711428.0408
bwa,1986,32701444598.2809
bwa,1987,36587006744.5908
bwa,1988,43703168400.6671
bwa,1989,49410542548.0407
bwa,1990,52757030619.0152
bwa,1991,56692024069.18449
bwa,1992,58345770269.7017
bwa,1993,59463737740.7202
bwa,1994,61621032208.8647
bwa,1995,65953243580.05409
bwa,1996,69798185826.0065
bwa,1997,75609506626.9622
bwa,1998,75944958395.52998
bwa,1999,83286740354.66701
bwa,2000,84942227439.9512
bwa,2001,85155070463.72791
bwa,2002,90323583750.89308
bwa,2003,94501857707.49719
bwa,2004,97058909514.8712
bwa,2005,101481540100.33099
bwa,2006,109969325273.11501
bwa,2007,119071226571.243
bwa,2008,126507745443.99699
bwa,2009,116826980332.38901
bwa,2010,126831611593.742
bwa,2011,134502845901.739
bwa,2012,140496487032.18399
bwa,2013,156433561287.04501
bwa,2014,162924400000
bwa,2015,153608900000
bwa,2016,164418200000
bwa,2017,171000600000
bwa,2018,177807100000
bwa,2019,183128400000
bwa,2020,167575500000
caf,1960,376780000000
caf,1961,395444000000
caf,1962,380758000000
caf,1963,378066000000
caf,1964,385931000000
caf,1965,389588000000
caf,1966,392100000000
caf,1967,410437000000
caf,1968,416200000000
caf,1969,445715000000
caf,1970,456113000000
caf,1971,461268000000
caf,1972,461264000000
caf,1973,469977000000
caf,1974,499769000000
caf,1975,501793000000
caf,1976,529053000000
caf,1977,549190000000
caf,1978,555831000000
caf,1979,542129000000
caf,1980,517849000000
caf,1981,509851000000
caf,1982,549190000000
caf,1983,504560000000
caf,1984,552401000000
caf,1985,574095000000
caf,1986,594636000000
caf,1987,565267000000
caf,1988,574934000000
caf,1989,586302000000
caf,1990,573711000000
caf,1991,570541000000
caf,1992,533889000000
caf,1993,535679000000
caf,1994,561927000000
caf,1995,602386000000
caf,1996,578290000000
caf,1997,608939000000
caf,1998,637560000000
caf,1999,660512000000
caf,2000,644069000000
caf,2001,672825000000
caf,2002,697158000000
caf,2003,659529000000
caf,2004,699067000000
caf,2005,705416000000
caf,2006,739072000000
caf,2007,773125000000
caf,2008,789006000000
caf,2009,856760000000
caf,2010,896435000000
caf,2011,934037000000
caf,2012,981241000000
caf,2013,624148000000
caf,2014,624654000000
caf,2015,651746000000
caf,2016,682706000000
caf,2017,713614000000
caf,2018,740656000000
caf,2019,762875680000
caf,2020,769199995700
can,1960,325894992562.16498
can,1961,336204001759.52094
can,1962,361168442517.22095
can,1963,380489316138.19598
can,1964,405764819669.56702
can,1965,431395823553.12
can,1966,460320877994.09399
can,1967,474550344419.79797
can,1968,498257297498.18402
can,1969,523396652040.69
can,1997,1194060460000
can,1998,1227452868000
can,1999,1276188671000
can,2000,1338948602000
can,2001,1357767894000
can,2002,1404232696000
can,2003,1457749270000
can,2004,1514805996000
can,2005,1590483596000
can,2006,1656740242000
can,2007,1770535249000
can,2008,1788375564000
can,2009,1736004771000
can,2010,1789638545000
can,2011,1845956347000
can,2012,1878486206000
can,2013,1922238451000
can,2014,1977407388000
can,2015,1990442000000
can,2016,2010374175000
can,2017,2071487142000
can,2018,2129013180000
can,2019,2169029942000
can,2020,2055524078000
chanisl,1998,4951915531.3351
chanisl,1999,5138615803.8147
chanisl,2000,5438024523.1608
chanisl,2001,5355749318.8011
chanisl,2002,5268332425.0681
chanisl,2003,5099632152.5886
chanisl,2004,5111065395.0954
chanisl,2005,5181482288.8283
chanisl,2006,5434457765.6676
chanisl,2007,5755000000
che,1980,364213710000
che,1981,370045995000
che,1982,365200548000
che,1983,367534470000
che,1984,378591584000
che,1985,392499509000
che,1986,399794634000
che,1987,406133290000
che,1988,419444700000
che,1989,437609986000
che,1990,453690515000
che,1991,449535542000
che,1992,449338947000
che,1993,448772853000
che,1994,454471181000
che,1995,456656581000
che,1996,458912053000
che,1997,469325539000
che,1998,483711922000
che,1999,492155280000
che,2000,511725388000
che,2001,519789245000
che,2002,519760623000
che,2003,519517134000
che,2004,534175456000
che,2005,549573803000
che,2006,571639233000
che,2007,594480349000
che,2008,610861323000
che,2009,598157648000
che,2010,617706048000
che,2011,629568759000
che,2012,637231830000
che,2013,648840077000
che,2014,664716189000
che,2015,675735646000
che,2016,689555700000
che,2017,700483914000
che,2018,720916365000
che,2019,729646606000
che,2020,712187432000
chl,1960,15939140246800
chl,1961,16775191489000
chl,1962,17450675713200
chl,1963,18469819629700
chl,1964,18942133651400
chl,1965,19122135539400
chl,1966,21270745050800
chl,1967,22039895161000
chl,1968,22831571132900
chl,1969,23730674586500
chl,1970,24164700786700
chl,1971,26441664715900
chl,1972,26171973539700
chl,1973,24855719991000
chl,1974,25447820358800
chl,1975,22161972078500
chl,1976,23011348276400
chl,1977,25414811434600
chl,1978,27372032394200
chl,1979,29676293479900
chl,1980,32046426495000
chl,1981,34137574512700
chl,1982,30377557915500
chl,1983,28853388089700
chl,1984,30037439741400
chl,1985,31241915904200
chl,1986,32922010017100
chl,1987,35048926113200
chl,1988,37623308449400
chl,1989,41356813405400
chl,1990,42735469857700
chl,1991,46070713528100
chl,1992,51215295458700
chl,1993,54589760562600
chl,1994,57335733594300
chl,1995,62457704315200
chl,1996,66706649847381.20312
chl,1997,71661546292613.40625
chl,1998,74760606830738.59375
chl,1999,74452521235475.01562
chl,2000,78418561193228.89062
chl,2001,81008763371236.59375
chl,2002,83525681777727.57812
chl,2003,86942757248194.28125
chl,2004,93210929856484.40625
chl,2005,98563875555806.89062
chl,2006,104790329385329
chl,2007,109930635090044
chl,2008,113810670442915
chl,2009,112030399045483
chl,2010,118577654190885
chl,2011,125823838387983
chl,2012,132515940287709
chl,2013,137876215768077
chl,2014,140312129724228
chl,2015,143544594316498
chl,2016,146000770494313
chl,2017,147730214892769
chl,2018,153216707035913
chl,2019,154660016546704
chl,2020,145733811110762
chn,1960,989594390034.73792
chn,1961,719731999833.21497
chn,1962,679570954313.51599
chn,1963,749566762575.70386
chn,1964,885837999968.50684
chn,1965,1035987540985.28003
chn,1966,1146320214143.44995
chn,1967,1080177537738.93994
chn,1968,1035890258776.53003
chn,1969,1211370068572.96997
chn,1970,1445164491762.19995
chn,1971,1547193104929.05005
chn,1972,1606141162199.84009
chn,1973,1730777716412.95996
chn,1974,1770758681670.6001
chn,1975,1925168838720.6897
chn,1976,1894943687899.82007
chn,1977,2038390925058.13989
chn,1978,2269258632584.4502
chn,1979,2441525423212.87012
chn,1980,2632798065468.35986
chn,1981,2767406740553.41016
chn,1982,3016946958807.8999
chn,1983,3341878255787.35986
chn,1984,3849561028555.72949
chn,1985,4366583156252.28955
chn,1986,4757390679146.72949
chn,1987,5311980062405.62988
chn,1988,5908122070361.67969
chn,1989,6156637438770.88965
chn,1990,6397993102172.67969
chn,1991,6990625516900
chn,1992,7985009112300
chn,1993,9093626162200
chn,1994,10279144620800
chn,1995,11405117429400
chn,1996,12536796679000
chn,1997,13694792993700
chn,1998,14769279849400
chn,1999,15900850600600
chn,2000,17250847668900
chn,2001,18688832353300
chn,2002,20395801299400
chn,2003,22443138050700
chn,2004,24712952058500
chn,2005,27528892069700
chn,2006,31030830225000
chn,2007,35446784520700
chn,2008,38867639882100
chn,2009,42520702714400
chn,2010,47043149830900
chn,2011,51536162122900
chn,2012,55588830088000
chn,2013,59905942070100
chn,2014,64354415744400
chn,2015,68885821804900
chn,2016,73603647933300
chn,2017,78717041146400
chn,2018,84030263391400
chn,2019,89029823932200
chn,2020,91119811132800
civ,1960,3247375624234.97021
civ,1961,3569922999248.31006
civ,1962,3613725757730.68018
civ,1963,4137367480008.24023
civ,1964,4866085648113.75977
civ,1965,4714767207821.86035
civ,1966,5260612765890.30957
civ,1967,5502503725677.16992
civ,1968,6192971574600.84961
civ,1969,6783732681530.44922
civ,1970,7487547107411.21875
civ,1971,8195617307083.12988
civ,1972,8542834879827.93945
civ,1973,9050210718499.26172
civ,1974,9441847804681.82031
civ,1975,10221072775116
civ,1976,11541267157171.5
civ,1977,12385448429378.90039
civ,1978,13736633184830.40039
civ,1979,14065544155163.30078
civ,1980,12524284407822.09961
civ,1981,12962696846682.59961
civ,1982,12988728839326
civ,1983,12482137184201.69922
civ,1984,12144962026278.30078
civ,1985,12691633871626.30078
civ,1986,13105298483777.09961
civ,1987,13059564542368.19922
civ,1988,13207984399097.90039
civ,1989,13597356432314
civ,1990,13448341859477.59961
civ,1991,13453845616035.59961
civ,1992,13420942808855.09961
civ,1993,13395109493683.40039
civ,1994,13503771517339.30078
civ,1995,14466015803791.59961
civ,1996,15584141530153.5
civ,1997,17087830419398.80078
civ,1998,17816439435553.30078
civ,1999,18024332337836.60156
civ,2000,17976425561538.80078
civ,2001,17589211109572.5
civ,2002,17108933043674
civ,2003,16300387693843.80078
civ,2004,16819561273263
civ,2005,16987095130845.19922
civ,2006,17465380145364.80078
civ,2007,17657749040789.89844
civ,2008,18502260197164.69531
civ,2009,19168956129076.69531
civ,2010,20481655714353
civ,2011,19381699200134.10156
civ,2012,20858664485784.69531
civ,2013,23103101240894
civ,2014,25268323875834.30078
civ,2015,27086150000000
civ,2016,29030721000000
civ,2017,31167277000000
civ,2018,33314791000000
civ,2019,35390872000000
civ,2020,36083942940900
cmr,1960,2872861465955.52002
cmr,1961,2906866975874.97021
cmr,1962,2995281051480.47021
cmr,1963,3107380952064.7998
cmr,1964,3217604716790.33984
cmr,1965,3282795116680.43994
cmr,1966,3434294654433.4502
cmr,1967,3059542169174.04004
cmr,1968,3253710623726.18018
cmr,1969,3413190583674.08008
cmr,1970,3518728765544.91016
cmr,1971,3641170245446.84961
cmr,1972,3738529431820.0498
cmr,1973,3938753133978.08008
cmr,1974,4361549225130.1001
cmr,1975,4852007998983.64941
cmr,1976,4585383444418.08008
cmr,1977,5215409238519.80957
cmr,1978,6362955990025.7998
cmr,1979,6746967941514.58008
cmr,1980,6614370342660.87988
cmr,1981,7744282211053.46875
cmr,1982,8326358152380.84961
cmr,1983,8898115059032.67773
cmr,1984,9563211124081.23047
cmr,1985,10334308298038.30078
cmr,1986,11034112837681.40039
cmr,1987,10797249031067.90039
cmr,1988,9952512003445.93945
cmr,1989,9771463816079.93945
cmr,1990,9174847779873.7207
cmr,1991,8825414584906.08008
cmr,1992,8551826449408.40039
cmr,1993,7873489882100
cmr,1994,8021260266600
cmr,1995,8253395649200
cmr,1996,8601282230600
cmr,1997,8990689265100
cmr,1998,9415547419400
cmr,1999,9840311407600
cmr,2000,10217433253100
cmr,2001,10659261754100
cmr,2002,11136479762600
cmr,2003,11743769119800
cmr,2004,12571571295300
cmr,2005,12851699872900
cmr,2006,13341296081500
cmr,2007,13918652544900
cmr,2008,14315010935900
cmr,2009,14684231109600
cmr,2010,15109930600000
cmr,2011,15620527080400
cmr,2012,16343129339000
cmr,2013,17159555130700
cmr,2014,18141050478500
cmr,2015,19169095281200
cmr,2016,20038566000000
cmr,2017,20748167000000
cmr,2018,21568863700300
cmr,2019,22318394650600
cmr,2020,22428182124100
cod,1960,5454963722000
cod,1961,4863025093300
cod,1962,5894020333400
cod,1963,6201333972100
cod,1964,6050007559200
cod,1965,6110347236600
cod,1966,6524352915500
cod,1967,6460039846400
cod,1968,6739933893600
cod,1969,7368691370000
cod,1970,7350633907300
cod,1971,7792040801500
cod,1972,7803817342400
cod,1973,8438835489300
cod,1974,8703020481500
cod,1975,8269468114800
cod,1976,7830441880500
cod,1977,7890015381300
cod,1978,7468271057600
cod,1979,7500391214800
