geo,time,ny_gnp_mktp_cn
qat,1988,23074601000
qat,1989,24336699400
qat,1990,27596400600
qat,1991,25784000500
qat,1992,28643000300
qat,1993,26808999900
qat,1994,27625105400
qat,1995,30485073900
qat,1996,33936797700
qat,1997,42322198500
qat,1998,37036001900
qat,1999,44678000000
qat,2000,59552000000
qat,2001,61278000000
qat,2002,67218000000
qat,2003,84147000000
qat,2004,107352000000
qat,2005,141286000000
qat,2006,209670000000
qat,2007,274722000000
qat,2008,394969000000
qat,2009,321724000000
qat,2010,408330000000
qat,2011,562395494800
qat,2012,635939948600
qat,2013,685644620400
qat,2014,716803538800
qat,2015,575755438300
qat,2016,548267142000
qat,2017,584873804900
qat,2018,653706231900
qat,2019,625940414388.25696
qat,2020,514546362576.78302
rou,1989,80154400
rou,1990,85476400
rou,1991,220504600
rou,1992,600757300
rou,1993,1992559300
rou,1994,4955969100
rou,1995,7561600000
rou,1996,11292700000
rou,1997,25269100000
rou,1998,36566175100
rou,1999,54450133800
rou,2000,80364375000
rou,2001,116735544800
rou,2002,150746500000
rou,2003,187430375000
rou,2004,234413438000
rou,2005,278433871600
rou,2006,331318548500
rou,2007,404272308600
rou,2008,527972623300
rou,2009,524161330300
rou,2010,522254378700
rou,2011,551770228000
rou,2012,581528020000
rou,2013,625696738000
rou,2014,666552678600
rou,2015,704444520000
rou,2016,753516764400
rou,2017,845708009200
rou,2018,934198765500
rou,2019,1043840757200
rou,2020,1039039777700
rus,1988,536000000
rus,1989,573100000
rus,1990,642911700
rus,1991,1394672000
rus,1992,18824115600
rus,1993,169752166900
rus,1994,607905544000
rus,1995,1416345229400
rus,1996,1979970026800
rus,1997,2292233094000
rus,1998,2515203961500
rus,1999,4633268042000
rus,2000,7116148555000
rus,2001,8819957023000
rus,2002,10624122950000
rus,2003,12803998654900
rus,2004,16659252588300
rus,2005,21085757381100
rus,2006,26134008125700
rus,2007,32510057136000
rus,2008,40121624262800
rus,2009,37545874123000
rus,2010,44878070370800
rus,2011,58339326709400
rus,2012,66016754460200
rus,2013,70451326756800
rus,2014,76421733096000
rus,2015,80787074950200
rus,2016,83235843540100
rus,2017,89389692728800
rus,2018,101330368087500
rus,2019,105776739097300
rus,2020,104458701563300
rwa,1960,5950001200
rwa,1961,6100000800
rwa,1962,6250000400
rwa,1963,6400000000
rwa,1964,6499999700
rwa,1965,7439999000
rwa,1966,10895999000
rwa,1967,15956001800
rwa,1968,17220001800
rwa,1969,18870003700
rwa,1970,22000000600
rwa,1971,22229969900
rwa,1972,22709209700
rwa,1973,24180123400
rwa,1974,28415012800
rwa,1975,52467331500
rwa,1976,61522776500
rwa,1977,71268848400
rwa,1978,80635943200
rwa,1979,95935115200
rwa,1980,108145042400
rwa,1981,123430994800
rwa,1982,131979240100
rwa,1983,142575805000
rwa,1984,159221193400
rwa,1985,172827170200
rwa,1986,169401244100
rwa,1987,170291678200
rwa,1988,182075056300
rwa,1989,191968330600
rwa,1990,212461568300
rwa,1991,237887466100
rwa,1992,270391491100
rwa,1993,282174592800
rwa,1994,164920001500
rwa,1995,340568255800
rwa,1996,419848415900
rwa,1997,553324762400
rwa,1998,615284853900
rwa,1999,716067000000
rwa,2000,799725000000
rwa,2001,860713000000
rwa,2002,924932000000
rwa,2003,1132596000000
rwa,2004,1352265000000
rwa,2005,1620493000000
rwa,2006,1814303000000
rwa,2007,2215630000000
rwa,2008,2810803000000
rwa,2009,3202004000000
rwa,2010,3539586000000
rwa,2011,4096376000000
rwa,2012,4636457000000
rwa,2013,4968631000000
rwa,2014,5490592000000
rwa,2015,6030051000000
rwa,2016,6653952000000
rwa,2017,7451888000000
rwa,2018,8002628000000
rwa,2019,9001775000000
rwa,2020,9523084000000
sau,1960,6355139600
sau,1961,7016072200
sau,1962,7745693700
sau,1963,8024735200
sau,1964,9025072100
sau,1965,10044999700
sau,1966,11630000100
sau,1967,12136599600
sau,1968,15942500400
sau,1969,17157397500
sau,1970,19633009818.3825
sau,1971,25656044549.2037
sau,1972,31010828754.8386
sau,1973,41808570349.8766
sau,1974,145074350278.297
sau,1975,157371573168.61401
sau,1976,227801452262.23901
sau,1977,261804600194.483
sau,1978,269248383501.866
sau,1979,366344168581.70099
sau,1980,533271734661.93903
sau,1981,610797313755.0249
sau,1982,534788911924.87903
sau,1983,472525884996.88293
sau,1984,442502214401.68201
sau,1985,414938009461.36499
sau,1986,361349945678.086
sau,1987,357861301091.36902
sau,1988,366989212948.302
sau,1989,392324573824.74493
sau,1990,457362917900.28894
sau,1991,504907690500
sau,1992,519154298100
sau,1993,507723790800
sau,1994,509048149900
sau,1995,545024621100
sau,1996,594303133300
sau,1997,621303922500
sau,1998,555280667800
sau,1999,614406150000
sau,2000,714026023300
sau,2001,697165661500
sau,2002,715901550900
sau,2003,812057157200
sau,2004,976733686400
sau,2005,1240943742300
sau,2006,1425852808300
sau,2007,1582798406300
sau,2008,1983606105500
sau,2009,1641515584800
sau,2010,2007192159300
sau,2011,2553461046700
sau,2012,2801112967300
sau,2013,2850781952800
sau,2014,2898286114400
sau,2015,2518312195500
sau,2016,2477483695000
sau,2017,2622315519600
sau,2018,2978372754500
sau,2019,3003248649400
sau,2020,2683317830600
sdn,1960,394200
sdn,1961,425700
sdn,1962,460800
sdn,1963,470600
sdn,1964,482800
sdn,1965,503800
sdn,1966,516900
sdn,1967,556400
sdn,1968,579800
sdn,1969,638100
sdn,1970,726400
sdn,1971,790500
sdn,1972,856900
sdn,1973,1062900
sdn,1974,1364100
sdn,1975,1660900
sdn,1976,2075900
sdn,1977,2592900
sdn,1978,3047500
sdn,1979,3579500
sdn,1980,4448200
sdn,1981,5788500
sdn,1982,8171700
sdn,1983,10463700
sdn,1984,13050500
sdn,1985,17999900
sdn,1986,24406700
sdn,1987,35173900
sdn,1988,62219600
sdn,1989,91459700
sdn,1990,139185500
sdn,1991,264039000
sdn,1992,603231900
sdn,1993,1278400100
sdn,1994,3444636700
sdn,1995,7504700500
sdn,1996,10833036100
sdn,1997,17862881700
sdn,1998,21852349900
sdn,1999,25822037800
sdn,2000,29930152100
sdn,2001,39145887400
sdn,2002,45697632400
sdn,2003,53465293600
sdn,2004,65851672000
sdn,2005,82428672300
sdn,2006,93918481400
sdn,2007,115294717100
sdn,2008,129213835400
sdn,2009,130228787800
sdn,2010,158908464700
sdn,2011,194702130100
sdn,2012,213650800200
sdn,2013,293634358500
sdn,2014,432261857000
sdn,2015,500581006400
sdn,2016,626458121500
sdn,2017,832278484700
sdn,2018,1238960329500
sdn,2019,1835269293800
sdn,2020,3778825610700
sen,1968,320849672670.71301
sen,1969,321011003541.427
sen,1970,354469666791.95398
sen,1971,364322800864.48999
sen,1972,402990952513.58197
sen,1973,406384246228.60602
sen,1974,493297578855.20801
sen,1975,590318907875.875
sen,1976,671154811164.29602
sen,1977,708468265446.11401
sen,1978,723070931774.72595
sen,1979,852051958032.2301
sen,1980,931786800664.97693
sen,1981,1083282807641.70996
sen,1982,1281021071266.25
sen,1983,1320986393578.58008
sen,1984,1467547131519.96997
sen,1985,1658609563180.68994
sen,1986,1810139665050.28003
sen,1987,1890089716036.31006
sen,1988,1846723913717.90967
sen,1989,1965518044613.26001
sen,1990,1958719393502.01001
sen,1991,1991761760700
sen,1992,2021509183500
sen,1993,2032226110100
sen,1994,2716327008600
sen,1995,3080483967800
sen,1996,3318336698600
sen,1997,3484164026900
sen,1998,3805017853400
sen,1999,4000614195500
sen,2000,4206111957000
sen,2001,4709271319800
sen,2002,4789550304000
sen,2003,5030282741300
sen,2004,5266260147100
sen,2005,5757364948700
sen,2006,6078122249300
sen,2007,6662714789500
sen,2008,7495430064900
sen,2009,7513145291500
sen,2010,7902454607700
sen,2011,8262137688200
sen,2012,8863029323200
sen,2013,9184468875900
sen,2014,9588526730000
sen,2015,10277129600000
sen,2016,10987996000000
sen,2017,11850833300000
sen,2018,12506290000000
sen,2019,13271567000000
sen,2020,13840519610000
sgp,1960,2196800000
sgp,1961,2385300000
sgp,1962,2578400000
sgp,1963,2876500000
sgp,1964,2823800000
sgp,1965,3079700000
sgp,1966,3462600000
sgp,1967,3887700000
sgp,1968,4451600000
sgp,1969,5166000000
sgp,1970,5935500000
sgp,1971,6919900000
sgp,1972,8281700000
sgp,1973,10171700000
sgp,1974,12480800000
sgp,1975,13852200000
sgp,1976,14922100000
sgp,1977,16165900000
sgp,1978,18294400000
sgp,1979,21062300000
sgp,1980,24542700000
sgp,1981,28606100000
sgp,1982,32268900000
sgp,1983,36999800000
sgp,1984,41465700000
sgp,1985,41200700000
sgp,1986,40906000000
sgp,1987,44357000000
sgp,1988,52704000000
sgp,1989,60935700000
sgp,1990,69783600000
sgp,1991,77356300000
sgp,1992,84970900000
sgp,1993,95855600000
sgp,1994,112701600000
sgp,1995,125363400000
sgp,1996,134801800000
sgp,1997,151577200000
sgp,1998,145591300000
sgp,1999,147909100000
sgp,2000,164619900000
sgp,2001,159809800000
sgp,2002,162400700000
sgp,2003,165596400000
sgp,2004,182672200000
sgp,2005,200687200000
sgp,2006,229753700000
sgp,2007,265524200000
sgp,2008,263864700000
sgp,2009,267746800000
sgp,2010,323447200000
sgp,2011,339294400000
sgp,2012,352372100000
sgp,2013,364140400000
sgp,2014,385070000000
sgp,2015,394551300000
sgp,2016,412513400000
sgp,2017,438005100000
sgp,2018,448368100000
sgp,2019,449710500000
sgp,2020,411756600000
slb,1972,23200000
slb,1973,26700000
slb,1974,39900000
slb,1975,37800000
slb,1976,43300000
slb,1977,54100000
slb,1978,59600000
slb,1979,84300000
slb,1980,139600000
slb,1981,165600000
slb,1982,178400000
slb,1983,198400000
slb,1984,219800000
slb,1985,237500000
slb,1986,246700000
slb,1987,295500000
slb,1988,350200000
slb,1989,377900000
slb,1990,529700000
slb,1991,593500000
slb,1992,759000000
slb,1993,946500000
slb,1994,1316400000
slb,1995,1576000000
slb,1996,1795800000
slb,1997,1925500000
slb,1998,2166000000
slb,1999,2279100000
slb,2000,2115600000
slb,2001,2161566300
slb,2002,2287351000
slb,2003,2620250300
slb,2004,2992446500
slb,2005,3603200300
slb,2006,3993788926.72027
slb,2007,4488782727.84089
slb,2008,4984210212.4664
slb,2009,5478045709.80815
slb,2010,6474904385.48927
slb,2011,7458707517.32478
slb,2012,8339522707.29201
slb,2013,9408827703.81362
slb,2014,9737324894.35099
slb,2015,10153459589.5626
slb,2016,10616450261.9716
slb,2017,11469383629.9329
slb,2018,12358277824.9176
slb,2019,12697400549.026
slb,2020,12991902729.5622
sle,1964,228628700
sle,1965,257474900
sle,1966,269005000
sle,1967,253505300
sle,1968,276758300
sle,1969,343158300
sle,1970,354704300
sle,1971,341179400
sle,1972,366312500
sle,1973,461050600
sle,1974,543475400
sle,1975,602322200
sle,1976,645682900
sle,1977,765867100
sle,1978,966971100
sle,1979,1141553700
sle,1980,1123923100
sle,1981,1259506700
sle,1982,1575010000
sle,1983,1816278700
sle,1984,2654738000
sle,1985,4219244300
sle,1986,7250972400
sle,1987,21478390600
sle,1988,32451701800
sle,1989,52909049100
sle,1990,87814437900
sle,1991,212526811200
sle,1992,302290814000
sle,1993,411331000000
sle,1994,468465852000
sle,1995,618115088100
sle,1996,837135163900
sle,1997,817509925500
sle,1998,996510136100
sle,1999,1163654610400
sle,2000,1288940492400
sle,2001,2111871876000
sle,2002,2567719230000
sle,2003,3190373647500
sle,2004,3826220378000
sle,2005,4659443566700
sle,2006,5472923890100
sle,2007,6759432214200
sle,2008,8051874959300
sle,2009,9022653581400
sle,2010,10368747056700
sle,2011,12618676189300
sle,2012,17046151549100
sle,2013,21200815435100
sle,2014,22150949136700
sle,2015,21126586132100
sle,2016,20612030432900
sle,2017,26802689450000
sle,2018,30128255378800
sle,2019,36267749000000
sle,2020,39171049000000
slv,1965,869920000
slv,1966,922120000
slv,1967,967120000
slv,1968,1000760100
slv,1969,1040000000
slv,1970,1123320000
slv,1971,1175480000
slv,1972,1251040000
slv,1973,1426240000
slv,1974,1631120000
slv,1975,1843800100
slv,1976,2313040100
slv,1977,2913960100
slv,1978,3075680000
slv,1979,3423199900
slv,1980,3490159900
slv,1981,3337200200
slv,1982,3280000000
slv,1983,3375638500
slv,1984,3527888000
slv,1985,3683654700
slv,1986,3654968500
slv,1987,3835248900
slv,1988,4069280700
slv,1989,4250907600
slv,1990,4689782204.02673
slv,1991,5109572400
slv,1992,5705749300
slv,1993,6567739200
slv,1994,7587384000
slv,1995,8826057100
slv,1996,9464957800
slv,1997,10058405900
slv,1998,10773659900
slv,1999,11002097000
slv,2000,11531827700
slv,2001,12016833600
slv,2002,12340790300
slv,2003,12820792200
slv,2004,13266960900
slv,2005,14207700000
slv,2006,15562390000
slv,2007,16555500000
slv,2008,17597840000
slv,2009,17045650000
slv,2010,17909710000
slv,2011,19665540000
slv,2012,20515590000
slv,2013,21000760000
slv,2014,21558030000
slv,2015,22346390000
slv,2016,22945050000
slv,2017,23591570000
slv,2018,24550760000
slv,2019,25559270000
slv,2020,23324950000
som,1960,1286999168
som,1961,1366898944
som,1962,1452399232
som,1963,1543900160
som,1964,1637398656
som,1965,1739500032
som,1966,1832699008
som,1967,1938398976
som,1968,2042301056
som,1969,2138800000
som,1970,2260300032
som,1971,2357400064
som,1972,2912901120
som,1973,3194999040
som,1974,2956498944
som,1975,4476699136
som,1976,5089501184
som,1977,6866001920
som,1978,8165999104
som,1979,9031000064
som,1980,17347000320
som,1981,21908000768
som,1982,28646010880
som,1983,34765991936
som,1984,58844999680
som,1985,82475810816
som,1986,113152999424
som,1987,159431999488
som,1988,267341004800
som,1989,519757004800
som,1990,1583119990784
som,2013,87596577943195.5
som,2014,100978889581742
som,2015,118003666685092
som,2016,126829525059565
som,2017,128796586662505
som,2018,139331575917940
som,2019,161435191304699
som,2020,178504471560418
srb,1997,151970772500
srb,1998,195292310300
srb,1999,226277186500
srb,2000,434304486900
srb,2001,867641377700
srb,2002,1098087934700
srb,2003,1286868789000
srb,2004,1513583101400
srb,2005,1825309654600
srb,2006,2153260999800
srb,2007,2444851236200
srb,2008,2827927964600
srb,2009,3007052119800
srb,2010,3182486612700
srb,2011,3472676051000
srb,2012,3685605380000
srb,2013,3960658981700
srb,2014,4003054047200
srb,2015,4114845762400
srb,2016,4279227244000
srb,2017,4453293551300
srb,2018,4814824216100
srb,2019,5129748854900
srb,2020,5334667935000
ssd,2011,25556395300
ssd,2012,33884158900
ssd,2013,51369446200
ssd,2014,35264927900
ssd,2015,37926285000
stp,2001,643724200
stp,2002,743689800
stp,2003,930719100
stp,2004,1103971900
stp,2005,1409733300
stp,2006,1815103700
stp,2007,2079535700
stp,2008,2761951900
stp,2009,3039681400
stp,2010,3663589400
stp,2011,4124126100
stp,2012,4725750800
stp,2013,5637095400
stp,2014,6549239500
stp,2015,7007603700
stp,2016,7719021400
stp,2017,8207065110
stp,2018,8621081100
stp,2019,9391221200
stp,2020,10190962060
sur,1960,157300
sur,1961,164900
sur,1962,167800
sur,1963,148400
sur,1964,162300
sur,1965,242100
sur,1966,305600
sur,1967,352100
sur,1968,362400
sur,1969,378500
sur,1970,413900
sur,1971,449500
sur,1972,491800
sur,1973,539600
sur,1974,694600
sur,1975,905800
sur,1976,940400
sur,1977,1201400
sur,1978,1396200
sur,1979,1475400
sur,1980,1559000
sur,1981,1801000
sur,1982,1843000
sur,1983,1747000
sur,1984,1731000
sur,1985,1746000
sur,1986,1777000
sur,1987,1952000
sur,1988,2306000
sur,1989,2701000
sur,1990,3869000
sur,1991,4461000
sur,1992,6055000
sur,1993,14324000
sur,1994,80399000
sur,1995,304420000
sur,1996,342499000
sur,1997,359924000
sur,1998,432829000
sur,1999,730530000
sur,2000,1187548000
sur,2001,1586526000
sur,2002,2468040000
sur,2003,3186169000
sur,2004,3884000000
sur,2005,4788639300
sur,2006,7056468400
sur,2007,8053863000
sur,2008,9753998000
sur,2009,10651176000
sur,2010,11706654800
sur,2011,13595403000
sur,2012,15798786200
sur,2013,16547875300
sur,2014,17061937000
sur,2015,17469200000
sur,2016,19626550000
sur,2017,23943120000
sur,2018,26929960000
sur,2019,28227140000
sur,2020,32159350000
svk,1995,19877451000
svk,1996,22223107000
svk,1997,24511451000
svk,1998,26738841000
svk,1999,28461555000
svk,2000,31535039000
svk,2001,34388346000
svk,2002,37237984000
svk,2003,39481115000
svk,2004,44407333000
svk,2005,49200457000
svk,2006,54797830000
svk,2007,61415769000
svk,2008,67419732000
svk,2009,63756137000
svk,2010,67055591000
svk,2011,68995888000
svk,2012,72131537000
svk,2013,73668825000
svk,2014,75231191000
svk,2015,77929525000
svk,2016,78859245000
svk,2017,82911815000
svk,2018,88207686000
svk,2019,92413510000
svk,2020,91046643000
svn,1995,10613370000
svn,1996,12179230000
svn,1997,13830220000
svn,1998,15328440000
svn,1999,17211950000
svn,2000,18807360000
svn,2001,21130430000
svn,2002,23342930000
svn,2003,25340590000
svn,2004,27242210000
svn,2005,28839980000
svn,2006,31075520000
svn,2007,34267300000
svn,2008,36932990000
svn,2009,35653680000
svn,2010,35882200000
svn,2011,36555490000
svn,2012,35688010000
svn,2013,35966490000
svn,2014,37288910000
svn,2015,37654330000
svn,2016,39418130000
svn,2017,42236120000
svn,2018,45181960000
svn,2019,47664030000
svn,2020,46562750000
swe,1960,77994729472
swe,1961,84815986688
swe,1962,92001345536
swe,1963,99547652096
swe,1964,111095046144
swe,1965,122196197376
swe,1966,132877492224
swe,1967,144150675456
swe,1968,152912150528
swe,1969,166003572736
swe,1970,194075457000
swe,1971,210114835000
swe,1972,230091633000
swe,1973,256455325000
swe,1974,289517026000
swe,1975,339964020000
swe,1976,384000448000
swe,1977,416317050000
swe,1978,463375586000
swe,1979,519699965000
swe,1980,592558827000
swe,1981,644622122000
swe,1982,701940824000
swe,1983,784385862000
swe,1984,880402232000
swe,1985,956789925000
swe,1986,1050319036000
swe,1987,1141462173000
swe,1988,1246702914000
swe,1989,1378733385000
swe,1990,1511808046000
swe,1991,1606951473000
swe,1992,1584439789000
swe,1993,1576836000000
swe,1994,1708880000000
swe,1995,1853454000000
swe,1996,1904454000000
swe,1997,1993907000000
swe,1998,2106900000000
swe,1999,2260887000000
swe,2000,2409612000000
swe,2001,2505643000000
swe,2002,2605768000000
swe,2003,2749105000000
swe,2004,2846182000000
swe,2005,2970998000000
swe,2006,3202687000000
swe,2007,3419729000000
swe,2008,3529928000000
swe,2009,3419525000000
swe,2010,3670657000000
swe,2011,3804034000000
swe,2012,3828792000000
swe,2013,3908524000000
swe,2014,4077003000000
swe,2015,4294479000000
swe,2016,4440506000000
swe,2017,4705352000000
swe,2018,4919582000000
swe,2019,5196682000000
swe,2020,5138982000000
swz,1960,21255700
swz,1961,26126800
swz,1962,27809600
swz,1963,32857800
swz,1964,39411600
swz,1965,42600000
swz,1966,48500000
swz,1967,47000000
swz,1968,50200000
swz,1969,65600000
swz,1970,69600000
swz,1971,88600000
swz,1972,101200000
swz,1973,133100000
swz,1974,156565700
swz,1990,3036771300
swz,1991,3385054900
swz,1992,3901653300
swz,1993,4591534300
swz,1994,4980960200
swz,1995,6454518200
swz,1996,7458586000
swz,1997,8546952300
swz,1998,9032126100
swz,1999,9992718800
swz,2000,12299433100
swz,2001,14160345200
swz,2002,15131085000
swz,2003,16306886200
swz,2004,17910437300
swz,2005,21344450600
swz,2006,22382204200
swz,2007,24732621600
swz,2008,27170206700
swz,2009,29699180100
swz,2010,30841484600
swz,2011,32879466200
swz,2012,37529601200
swz,2013,42483975100
swz,2014,45970277500
swz,2015,49758055600
swz,2016,53114425000
swz,2017,54755395900
swz,2018,57530132500
swz,2019,58418214900
swz,2020,58869460400
sxm,2009,1475100000
sxm,2010,1537600000
sxm,2011,1642664000
sxm,2012,1746336000
sxm,2013,1837479000
sxm,2014,2201820000
sxm,2015,2226130000
sxm,2016,2261380000
sxm,2017,2086102700
sxm,2018,2075149900
syc,1960,57000000
syc,1961,55000000
syc,1962,60000000
syc,1963,66000000
syc,1964,73000000
syc,1965,74000000
syc,1966,78000000
syc,1967,80000000
syc,1968,89000000
syc,1969,91000000
syc,1970,102000000
syc,1971,120000000
syc,1972,163000000
syc,1973,200000000
syc,1974,245000000
syc,1975,287000000
syc,1976,349795000
syc,1977,463600000
syc,1978,556500000
syc,1979,749600000
syc,1980,907800000
syc,1981,963600000
syc,1982,942800000
syc,1983,960300000
syc,1984,1026900000
syc,1985,1162700000
syc,1986,1231450000
syc,1987,1317697500
syc,1988,1434411100
syc,1989,1636800000
syc,1990,1896900000
syc,1991,1923000000
syc,1992,2173600000
syc,1993,2399400000
syc,1994,2439900000
syc,1995,2326600000
syc,1996,2425500000
syc,1997,2768000000
syc,1998,3091000000
syc,1999,3195500000
syc,2000,3332550500
syc,2001,3542770700
syc,2002,3449709600
syc,2003,3579102500
syc,2004,4668162600
syc,2005,5109013500
syc,2006,5667455700
syc,2007,6448454900
syc,2008,8403159000
syc,2009,10779401800
syc,2010,11075407500
syc,2011,11736174500
syc,2012,13698878400
syc,2013,15180357800
syc,2014,16070089000
syc,2015,17230688200
syc,2016,17548417500
syc,2017,19264976300
syc,2018,21024078100
syc,2019,21379860000
syc,2020,17480000000
syr,2000,822035000000
syr,2001,892920000000
syr,2002,930340000000
syr,2003,980780000000
syr,2004,1170683000000
syr,2005,1377112000000
syr,2006,1607660000000
syr,2007,1905144000000
syr,2008,2298301000000
syr,2009,2373033000000
syr,2010,2650640000000
syr,2011,3032991000000
syr,2012,2906471000000
syr,2013,2810883000000
syr,2014,3473792000000
syr,2015,4553189000000
syr,2016,5890315000000
syr,2017,8014882000000
syr,2018,9234839000000
syr,2019,11462791000000
tca,2014,842531900
tca,2015,943771200
tca,2016,1035209300
tca,2017,1005898600
tca,2018,1081395300
tca,2019,1163227222.55515
tcd,1960,76368846800
tcd,1961,81154272100
tcd,1962,86782824300
tcd,1963,90281028200
tcd,1964,95353432900
tcd,1965,101331848400
tcd,1966,105529714900
tcd,1967,111193988400
tcd,1968,112557812200
tcd,1969,123202517100
tcd,1970,130571729200
tcd,1971,138943980100
tcd,1972,148513637900
tcd,1973,145090872100
tcd,1974,158020311800
tcd,1975,186930211700
tcd,1976,208899117900
tcd,1977,231295096400
tcd,1978,252700455500
tcd,1979,213158097300
tcd,1980,219320066800
tcd,1981,237346035100
tcd,1982,273495167400
tcd,1983,315022390900
tcd,1984,398337706200
tcd,1985,461660161300
tcd,1986,366745173900
tcd,1987,346441915600
tcd,1988,437612655900
tcd,1989,454347753400
tcd,1990,468504809800
tcd,1991,528845576400
tcd,1992,498858625600
tcd,1993,402995469400
tcd,1994,650683140700
tcd,1995,719159647500
tcd,1996,817019397700
tcd,1997,891908005600
tcd,1998,1028944596800
tcd,1999,943897264400
tcd,2000,973692140000
tcd,2001,1236503386300
tcd,2002,1343709537100
tcd,2003,1324733730600
tcd,2004,1965462014900
tcd,2005,2965510216100
tcd,2006,3247790873600
tcd,2007,3566047589300
tcd,2008,3891350285500
tcd,2009,4187368423300
tcd,2010,5102516425000
tcd,2011,5587183821300
tcd,2012,6161235440000
tcd,2013,6105746000000
tcd,2014,6585044600000
tcd,2015,6277768000000
tcd,2016,5873727500000
tcd,2017,5730796500000
tcd,2018,6151579807800
tcd,2019,6527633628000
tcd,2020,5726059228100
tgo,1960,29583452200
tgo,1961,30701711400
tgo,1962,32429961200
tgo,1963,35988127700
tgo,1964,41477845000
tgo,1965,44527652900
tgo,1966,52756062200
tgo,1967,56163598300
tgo,1968,58612658200
tgo,1969,68248096800
tgo,1970,68956160000
tgo,1971,77632217100
tgo,1972,82655903700
tgo,1973,87756873700
tgo,1974,134996279300
tgo,1975,131271303200
tgo,1976,147068092400
tgo,1977,187757035500
tgo,1978,181396635600
tgo,1979,185062686700
tgo,1980,231669973000
tgo,1981,249897123800
tgo,1982,257100005400
tgo,1983,275299991600
tgo,1984,296900001800
tgo,1985,325900009500
tgo,1986,352700006400
tgo,1987,360799993900
tgo,1988,396287213600
tgo,1989,419002155000
tgo,1990,435063488500
tgo,1991,443339833300
tgo,1992,440842387500
tgo,1993,341830172700
tgo,1994,516977655800
tgo,1995,631354163200
tgo,1996,736147341300
tgo,1997,858023723000
tgo,1998,922659848200
tgo,1999,946664177700
tgo,2000,1038917069400
tgo,2001,1064213706000
tgo,2002,1168842393100
tgo,2003,1213338238600
tgo,2004,1174050366100
tgo,2005,1184349000000
tgo,2006,1208765000000
tgo,2007,1259912000000
tgo,2008,1475610199300
tgo,2009,1580251999800
tgo,2010,1685254000500
tgo,2011,1935071734400
tgo,2012,1980592699800
tgo,2013,2146937599100
tgo,2014,2281724442200
tgo,2015,2554926248900
tgo,2016,3600219740000
tgo,2017,3716476520000
tgo,2018,3961189150100
tgo,2019,4243470939600
tgo,2020,4369443774999.99023
tha,1960,58328203300
tha,1961,63739002900
tha,1962,68933304300
tha,1963,73586597900
tha,1964,80728801200
tha,1965,91225702400
tha,1966,109730996200
tha,1967,117414002700
tha,1968,126611996700
tha,1969,139381997600
tha,1970,147599999000
tha,1971,153299992600
tha,1972,169500000200
tha,1973,221200007200
tha,1974,279099998200
tha,1975,303299985400
tha,1976,345600000000
tha,1977,402300010500
tha,1978,484599988200
tha,1979,552600010700
tha,1980,657087987700
tha,1981,748320981000
tha,1982,828647014400
tha,1983,914288017400
tha,1984,976618979400
tha,1985,1038897971200
tha,1986,1110959980600
tha,1987,1277518938100
tha,1988,1535033999300
tha,1989,1833323986900
tha,1990,2156107006000
tha,1991,2469744083000
tha,1992,2767953068000
tha,1993,3208583000000
tha,1994,3623320000000
tha,1995,4136085000000
tha,1996,4521788000000
tha,1997,4569956000000
tha,1998,4519077000000
tha,1999,4642974000000
tha,2000,4969857000000
tha,2001,5195524000000
tha,2002,5566746000000
tha,2003,6059100000000
tha,2004,6652133000000
tha,2005,7272971000000
tha,2006,8088333000000
tha,2007,8767410000000
tha,2008,9352926000000
tha,2009,9320204000000
tha,2010,10355376000000
tha,2011,11034196000000
tha,2012,11791143000000
tha,2013,12089669000000
tha,2014,12549606000000
tha,2015,13034507000000
tha,2016,13904973000000
tha,2017,14794813000000
tha,2018,15575601000000
tha,2019,16275574000000
tha,2020,15250502000000
tjk,1985,59700
tjk,1986,59300
tjk,1987,62000
tjk,1988,68800
tjk,1989,69000
tjk,1990,72900
tjk,1991,135200
tjk,1992,647000
tjk,1993,7072200
tjk,1994,17381700
tjk,1995,67049900
tjk,1996,285854100
tjk,1997,504931100
tjk,1998,999618400
tjk,1999,1308462800
tjk,2000,1711685900
tjk,2001,2443562400
tjk,2002,3261615600
tjk,2003,4546180400
tjk,2004,5996381700
tjk,2005,8291703100
tjk,2006,11414449100
tjk,2007,16281785600
tjk,2008,22811839600
tjk,2009,24663043000
tjk,2010,30520303900
tjk,2011,38341162100
tjk,2012,46166541700
tjk,2013,52943580400
tjk,2014,55776810500
tjk,2015,60386200000
tjk,2016,63326300000
tjk,2017,73845800000
tjk,2018,82275600000
tjk,2019,91789700000
tjk,2020,98659870600
tkm,1993,2018200
tkm,1994,18062400
tkm,1995,131366600
tkm,1996,1561286900
tkm,1997,2298657400
tkm,1998,2834061500
tkm,1999,4001870400
tkm,2000,4904225100
tkm,2001,6996798100
tkm,2002,8800002900
tkm,2003,11725964100
tkm,2004,14532987000
tkm,2005,16621148000
tkm,2006,20893710000
tkm,2007,26223000000
tkm,2008,46811000000
tkm,2009,54029000000
tkm,2010,58964100000
tkm,2011,75258050000
tkm,2012,90730350000
tkm,2013,101980250000
tkm,2014,112869150000
tkm,2015,117969700000
tkm,2016,123290600000
tkm,2017,127233000000
tkm,2018,136654642400
tkm,2019,152515248973.84299
tls,2000,515427400
tls,2001,632908132.0541
tls,2002,759534564.77517
tls,2003,662036294.41363
tls,2004,681181081.0722
tls,2005,845008060.25757
tls,2006,1301048247.56178
