geo,time,sp_dyn_amrt_fe
bol,1992,246.652
bol,1993,241.612
bol,1994,236.572
bol,1995,231.533
bol,1996,226.493
bol,1997,221.453
bol,1998,216.963
bol,1999,212.472
bol,2000,207.982
bol,2001,203.491
bol,2002,199
bol,2003,195.201
bol,2004,191.401
bol,2005,187.602
bol,2006,183.802
bol,2007,180.002
bol,2008,176.339
bol,2009,172.675
bol,2010,169.011
bol,2011,165.347
bol,2012,161.683
bol,2013,158.56
bol,2014,155.437
bol,2015,152.314
bol,2016,149.191
bol,2017,146.068
bol,2018,138.315
bol,2019,136.654
bol,2020,134.993
bra,1960,289.255
bra,1961,281.873
bra,1962,274.491
bra,1963,266.778
bra,1964,259.064
bra,1965,251.351
bra,1966,243.637
bra,1967,235.924
bra,1968,229.233
bra,1969,222.542
bra,1970,215.851
bra,1971,209.161
bra,1972,202.47
bra,1973,200.612
bra,1974,198.755
bra,1975,196.897
bra,1976,195.039
bra,1977,193.182
bra,1978,190.912
bra,1979,188.643
bra,1980,186.374
bra,1981,184.104
bra,1982,181.835
bra,1983,179.143
bra,1984,176.451
bra,1985,173.759
bra,1986,171.067
bra,1987,168.375
bra,1988,165.193
bra,1989,162.012
bra,1990,158.83
bra,1991,155.648
bra,1992,152.466
bra,1993,149.222
bra,1994,145.977
bra,1995,142.733
bra,1996,139.489
bra,1997,136.245
bra,1998,132.65
bra,1999,129.055
bra,2000,125.46
bra,2001,121.864
bra,2002,118.269
bra,2003,115.955
bra,2004,113.64
bra,2005,111.325
bra,2006,109.011
bra,2007,106.696
bra,2008,105.214
bra,2009,103.733
bra,2010,102.251
bra,2011,100.77
bra,2012,99.288
bra,2013,97.893
bra,2014,96.498
bra,2015,95.103
bra,2016,93.708
bra,2017,92.313
bra,2018,91.421
bra,2019,90.296
bra,2020,89.171
brb,1960,225.231
brb,1961,220.622
brb,1962,216.012
brb,1963,211.825
brb,1964,207.638
brb,1965,203.451
brb,1966,199.263
brb,1967,195.076
brb,1968,191.28
brb,1969,187.485
brb,1970,183.689
brb,1971,179.893
brb,1972,176.098
brb,1973,172.663
brb,1974,169.228
brb,1975,165.793
brb,1976,162.358
brb,1977,158.924
brb,1978,155.82
brb,1979,152.716
brb,1980,149.612
brb,1981,146.508
brb,1982,143.404
brb,1983,140.602
brb,1984,137.8
brb,1985,134.999
brb,1986,132.197
brb,1987,129.395
brb,1988,126.868
brb,1989,124.341
brb,1990,121.814
brb,1991,119.287
brb,1992,116.76
brb,1993,114.483
brb,1994,112.205
brb,1995,109.928
brb,1996,107.65
brb,1997,105.372
brb,1998,103.32
brb,1999,101.268
brb,2000,99.216
brb,2001,97.164
brb,2002,95.113
brb,2003,93.264
brb,2004,91.416
brb,2005,89.568
brb,2006,87.72
brb,2007,85.872
brb,2008,84.128
brb,2009,82.384
brb,2010,80.64
brb,2011,78.897
brb,2012,77.153
brb,2013,76.158
brb,2014,75.163
brb,2015,74.168
brb,2016,73.173
brb,2017,72.178
brb,2018,91.939
brb,2019,91.179
brb,2020,90.418
brn,1960,215.399
brn,1961,211.242
brn,1962,207.085
brn,1963,202.77
brn,1964,198.455
brn,1965,194.139
brn,1966,189.824
brn,1967,185.509
brn,1968,181.624
brn,1969,177.738
brn,1970,173.853
brn,1971,169.968
brn,1972,166.082
brn,1973,162.591
brn,1974,159.1
brn,1975,155.609
brn,1976,152.117
brn,1977,148.626
brn,1978,145.494
brn,1979,142.362
brn,1980,139.23
brn,1981,136.098
brn,1982,132.966
brn,1983,130.16
brn,1984,127.354
brn,1985,124.548
brn,1986,121.742
brn,1987,118.936
brn,1988,116.424
brn,1989,113.913
brn,1990,111.401
brn,1991,108.89
brn,1992,106.378
brn,1993,104.132
brn,1994,101.886
brn,1995,99.64
brn,1996,97.394
brn,1997,95.148
brn,1998,93.14
brn,1999,91.133
brn,2000,89.125
brn,2001,87.117
brn,2002,85.11
brn,2003,83.316
brn,2004,81.523
brn,2005,79.729
brn,2006,77.935
brn,2007,76.142
brn,2008,76.142
brn,2009,76.142
brn,2010,76.142
brn,2011,76.142
brn,2012,76.142
brn,2013,75.114
brn,2014,74.085
brn,2015,73.057
brn,2016,72.029
brn,2017,71
brn,2018,98.803
brn,2019,97.548
brn,2020,96.292
btn,1960,556.943
btn,1961,554.498
btn,1962,552.052
btn,1963,546.911
btn,1964,541.77
btn,1965,536.63
btn,1966,531.489
btn,1967,526.348
btn,1968,520.974
btn,1969,515.6
btn,1970,510.226
btn,1971,504.852
btn,1972,499.478
btn,1973,494.722
btn,1974,489.966
btn,1975,485.209
btn,1976,480.453
btn,1977,475.697
btn,1978,468.268
btn,1979,460.839
btn,1980,453.411
btn,1981,445.982
btn,1982,438.554
btn,1983,431.175
btn,1984,423.796
btn,1985,416.417
btn,1986,409.038
btn,1987,401.659
btn,1988,393.414
btn,1989,385.169
btn,1990,376.925
btn,1991,368.68
btn,1992,360.435
btn,1993,352.095
btn,1994,343.754
btn,1995,335.413
btn,1996,327.073
btn,1997,318.732
btn,1998,310.772
btn,1999,302.812
btn,2000,294.852
btn,2001,286.892
btn,2002,278.932
btn,2003,271.314
btn,2004,263.697
btn,2005,256.079
btn,2006,248.462
btn,2007,240.844
btn,2008,237.613
btn,2009,234.382
btn,2010,231.151
btn,2011,227.921
btn,2012,224.69
btn,2013,219.577
btn,2014,214.465
btn,2015,209.353
btn,2016,204.241
btn,2017,199.129
btn,2018,194.721
btn,2019,191.189
btn,2020,187.656
bwa,1960,333.543
bwa,1961,329.999
bwa,1962,326.454
bwa,1963,322.924
bwa,1964,319.394
bwa,1965,315.863
bwa,1966,312.333
bwa,1967,308.803
bwa,1968,302.962
bwa,1969,297.121
bwa,1970,291.281
bwa,1971,285.44
bwa,1972,279.6
bwa,1973,272.488
bwa,1974,265.377
bwa,1975,258.266
bwa,1976,251.154
bwa,1977,244.043
bwa,1978,238.85
bwa,1979,233.658
bwa,1980,228.465
bwa,1981,223.272
bwa,1982,218.08
bwa,1983,216.522
bwa,1984,214.965
bwa,1985,213.407
bwa,1986,211.85
bwa,1987,210.293
bwa,1988,221.634
bwa,1989,232.976
bwa,1990,244.318
bwa,1991,255.66
bwa,1992,267.002
bwa,1993,305.437
bwa,1994,343.872
bwa,1995,382.307
bwa,1996,420.743
bwa,1997,459.178
bwa,1998,475.186
bwa,1999,491.194
bwa,2000,507.203
bwa,2001,523.211
bwa,2002,539.22
bwa,2003,509.391
bwa,2004,479.562
bwa,2005,449.733
bwa,2006,419.904
bwa,2007,390.075
bwa,2008,360.343
bwa,2009,330.611
bwa,2010,300.88
bwa,2011,271.148
bwa,2012,241.416
bwa,2013,225.82
bwa,2014,210.225
bwa,2015,194.629
bwa,2016,179.033
bwa,2017,163.438
bwa,2018,161.962
bwa,2019,160.288
bwa,2020,158.614
caf,1960,459.198
caf,1961,454.304
caf,1962,449.41
caf,1963,443.438
caf,1964,437.466
caf,1965,431.494
caf,1966,425.522
caf,1967,419.55
caf,1968,411.105
caf,1969,402.661
caf,1970,394.216
caf,1971,385.772
caf,1972,377.327
caf,1973,369.735
caf,1974,362.143
caf,1975,354.551
caf,1976,346.959
caf,1977,339.367
caf,1978,335.41
caf,1979,331.452
caf,1980,327.495
caf,1981,323.538
caf,1982,319.581
caf,1983,322.049
caf,1984,324.518
caf,1985,326.986
caf,1986,329.455
caf,1987,331.923
caf,1988,343.938
caf,1989,355.954
caf,1990,367.969
caf,1991,379.984
caf,1992,392
caf,1993,411.212
caf,1994,430.425
caf,1995,449.638
caf,1996,468.85
caf,1997,488.063
caf,1998,499.608
caf,1999,511.153
caf,2000,522.699
caf,2001,534.244
caf,2002,545.789
caf,2003,536.029
caf,2004,526.269
caf,2005,516.509
caf,2006,506.749
caf,2007,496.99
caf,2008,485.963
caf,2009,474.936
caf,2010,463.91
caf,2011,452.883
caf,2012,441.856
caf,2013,426.381
caf,2014,410.905
caf,2015,395.429
caf,2016,379.954
caf,2017,364.478
caf,2018,371.323
caf,2019,367.945
caf,2020,364.567
can,1960,109.671
can,1961,106.471
can,1962,108.087
can,1963,106.692
can,1964,104.377
can,1965,105.284
can,1966,104.174
can,1967,103.892
can,1968,103.251
can,1969,103.714
can,1970,102.565
can,1971,98.61
can,1972,100.848
can,1973,100.432
can,1974,97.852
can,1975,96.673
can,1976,91.669
can,1977,92.53
can,1978,88.565
can,1979,89.153
can,1980,86.248
can,1981,84.326
can,1982,82.064
can,1983,78.562
can,1984,76.412
can,1985,77.346
can,1986,75.365
can,1987,74.392
can,1988,72.201
can,1989,71.749
can,1990,69.678
can,1991,69.012
can,1992,68.42
can,1993,67.366
can,1994,67.584
can,1995,66.92
can,1996,66.074
can,1997,63.241
can,1998,62.681
can,1999,61.623
can,2000,61.046
can,2001,59.364
can,2002,59.492
can,2003,58.315
can,2004,57.049
can,2005,57.113
can,2006,55.878
can,2007,55.476
can,2008,55.899
can,2009,54.782
can,2010,52.66
can,2011,52.671
can,2012,52.44
can,2013,50.975
can,2014,51.4
can,2015,50.736
can,2016,51.593
can,2017,50.882
can,2018,50.174
can,2019,49.321
chanisl,1960,112.482
chanisl,1961,111.134
chanisl,1962,109.786
chanisl,1963,108.129
chanisl,1964,106.472
chanisl,1965,104.815
chanisl,1966,103.158
chanisl,1967,101.5
chanisl,1968,100.55
chanisl,1969,99.6
chanisl,1970,98.65
chanisl,1971,97.7
chanisl,1972,96.75
chanisl,1973,95.415
chanisl,1974,94.08
chanisl,1975,92.746
chanisl,1976,91.411
chanisl,1977,90.076
chanisl,1978,88.203
chanisl,1979,86.33
chanisl,1980,84.457
chanisl,1981,82.584
chanisl,1982,80.711
chanisl,1983,79.45
chanisl,1984,78.189
chanisl,1985,76.928
chanisl,1986,75.667
chanisl,1987,74.407
chanisl,1988,72.925
chanisl,1989,71.443
chanisl,1990,69.962
chanisl,1991,68.48
chanisl,1992,66.999
chanisl,1993,66.014
chanisl,1994,65.028
chanisl,1995,64.043
chanisl,1996,63.058
chanisl,1997,62.072
chanisl,1998,60.729
chanisl,1999,59.386
chanisl,2000,58.043
chanisl,2001,56.7
chanisl,2002,55.357
chanisl,2003,53.938
chanisl,2004,52.519
chanisl,2005,51.099
chanisl,2006,49.68
chanisl,2007,48.261
chanisl,2008,47.502
chanisl,2009,46.744
chanisl,2010,45.985
chanisl,2011,45.227
chanisl,2012,44.468
chanisl,2013,43.822
chanisl,2014,43.176
chanisl,2015,42.53
chanisl,2016,41.885
chanisl,2017,41.239
chanisl,2018,32.505
chanisl,2019,32.015
chanisl,2020,31.525
che,1960,98.977
che,1961,100.078
che,1962,99.614
che,1963,97.679
che,1964,92.991
che,1965,91.239
che,1966,90.661
che,1967,85.962
che,1968,90.407
che,1969,89.831
che,1970,86.999
che,1971,88.192
che,1972,83.818
che,1973,80.168
che,1974,77.26
che,1975,77.065
che,1976,73.821
che,1977,72.863
che,1978,74.863
che,1979,76.037
che,1980,73.258
che,1981,70.25
che,1982,70.902
che,1983,67.396
che,1984,67.019
che,1985,66.303
che,1986,64.265
che,1987,62.766
che,1988,63.843
che,1989,63.479
che,1990,62.312
che,1991,62.39
che,1992,61.222
che,1993,60.83
che,1994,61.027
che,1995,61.514
che,1996,57.374
che,1997,57.52
che,1998,55.17
che,1999,53.69
che,2000,53.915
che,2001,51.67
che,2002,51.977
che,2003,50.145
che,2004,47.738
che,2005,46.004
che,2006,46.738
che,2007,45.549
che,2008,42.969
che,2009,42.165
che,2010,42.675
che,2011,40.045
che,2012,39.904
che,2013,38.848
che,2014,36.652
che,2015,36.484
che,2016,35.896
che,2017,34.265
che,2018,35.152
che,2019,32.207
che,2020,32.498
chl,1960,232.055
chl,1961,227.468
chl,1962,222.882
chl,1963,219.377
chl,1964,215.871
chl,1965,212.366
chl,1966,208.86
chl,1967,205.355
chl,1968,199.869
chl,1969,194.383
chl,1970,188.896
chl,1971,183.41
chl,1972,177.924
chl,1973,171.876
chl,1974,165.828
chl,1975,159.78
chl,1976,153.732
chl,1977,147.684
chl,1978,142.471
chl,1979,137.258
chl,1980,132.045
chl,1981,126.832
chl,1982,121.62
chl,1983,118.393
chl,1984,115.167
chl,1985,111.94
chl,1986,108.714
chl,1987,105.488
chl,1988,102.736
chl,1989,99.985
chl,1990,97.234
chl,1991,94.483
chl,1992,91.732
chl,1993,89.424
chl,1994,87.116
chl,1995,84.809
chl,1996,82.501
chl,1997,80.193
chl,1998,78.641
chl,1999,77.088
chl,2000,75.536
chl,2001,73.983
chl,2002,72.431
chl,2003,72.181
chl,2004,71.93
chl,2005,71.68
chl,2006,71.43
chl,2007,71.179
chl,2008,70.921
chl,2009,70.663
chl,2010,70.405
chl,2011,70.146
chl,2012,69.888
chl,2013,68.985
chl,2014,68.082
chl,2015,67.179
chl,2016,66.276
chl,2017,65.373
chl,2018,59.035
chl,2019,58.508
chl,2020,57.98
chn,1960,397.316
chn,1961,396.271
chn,1962,395.226
chn,1963,371.219
chn,1964,347.213
chn,1965,323.206
chn,1966,299.2
chn,1967,275.193
chn,1968,257.75
chn,1969,240.308
chn,1970,222.865
chn,1971,205.422
chn,1972,187.979
chn,1973,179.878
chn,1974,171.778
chn,1975,163.677
chn,1976,155.577
chn,1977,147.476
chn,1978,144.034
chn,1979,140.592
chn,1980,137.15
chn,1981,133.709
chn,1982,130.267
chn,1983,127.03
chn,1984,123.793
chn,1985,120.556
chn,1986,117.319
chn,1987,114.083
chn,1988,112.916
chn,1989,111.749
chn,1990,110.583
chn,1991,109.416
chn,1992,108.249
chn,1993,106.486
chn,1994,104.722
chn,1995,102.958
chn,1996,101.194
chn,1997,99.431
chn,1998,97.72
chn,1999,96.01
chn,2000,94.3
chn,2001,92.589
chn,2002,90.879
chn,2003,89.132
chn,2004,87.384
chn,2005,85.637
chn,2006,83.889
chn,2007,82.142
chn,2008,79.626
chn,2009,77.109
chn,2010,74.593
chn,2011,72.077
chn,2012,69.561
chn,2013,67.867
chn,2014,66.173
chn,2015,64.479
chn,2016,62.785
chn,2017,61.091
chn,2018,60.272
chn,2019,59.453
chn,2020,58.634
civ,1960,431.064
civ,1961,426.953
civ,1962,422.842
civ,1963,419.893
civ,1964,416.944
civ,1965,413.995
civ,1966,411.046
civ,1967,408.097
civ,1968,398.08
civ,1969,388.062
civ,1970,378.044
civ,1971,368.027
civ,1972,358.009
civ,1973,351.432
civ,1974,344.855
civ,1975,338.277
civ,1976,331.7
civ,1977,325.123
civ,1978,320.496
civ,1979,315.869
civ,1980,311.242
civ,1981,306.615
civ,1982,301.989
civ,1983,299.748
civ,1984,297.508
civ,1985,295.267
civ,1986,293.027
civ,1987,290.786
civ,1988,297.031
civ,1989,303.276
civ,1990,309.52
civ,1991,315.765
civ,1992,322.01
civ,1993,343.424
civ,1994,364.838
civ,1995,386.252
civ,1996,407.666
civ,1997,429.08
civ,1998,433.278
civ,1999,437.476
civ,2000,441.673
civ,2001,445.871
civ,2002,450.069
civ,2003,443.194
civ,2004,436.319
civ,2005,429.445
civ,2006,422.57
civ,2007,415.695
civ,2008,411.779
civ,2009,407.864
civ,2010,403.948
civ,2011,400.032
civ,2012,396.117
civ,2013,389.765
civ,2014,383.414
civ,2015,377.062
civ,2016,370.711
civ,2017,364.359
civ,2018,325.098
civ,2019,320.982
civ,2020,316.865
cmr,1960,406.593
cmr,1961,401.794
cmr,1962,396.995
cmr,1963,392.417
cmr,1964,387.838
cmr,1965,383.26
cmr,1966,378.681
cmr,1967,374.103
cmr,1968,368.647
cmr,1969,363.192
cmr,1970,357.737
cmr,1971,352.281
cmr,1972,346.826
cmr,1973,341.924
cmr,1974,337.023
cmr,1975,332.121
cmr,1976,327.22
cmr,1977,322.318
cmr,1978,318.578
cmr,1979,314.837
cmr,1980,311.096
cmr,1981,307.356
cmr,1982,303.615
cmr,1983,303.786
cmr,1984,303.956
cmr,1985,304.127
cmr,1986,304.297
cmr,1987,304.468
cmr,1988,312.074
cmr,1989,319.68
cmr,1990,327.286
cmr,1991,334.892
cmr,1992,342.498
cmr,1993,353.034
cmr,1994,363.569
cmr,1995,374.105
cmr,1996,384.64
cmr,1997,395.176
cmr,1998,395.723
cmr,1999,396.27
cmr,2000,396.817
cmr,2001,397.364
cmr,2002,397.911
cmr,2003,390.25
cmr,2004,382.59
cmr,2005,374.929
cmr,2006,367.269
cmr,2007,359.608
cmr,2008,354.788
cmr,2009,349.967
cmr,2010,345.146
cmr,2011,340.325
cmr,2012,335.504
cmr,2013,331.877
cmr,2014,328.25
cmr,2015,324.623
cmr,2016,320.996
cmr,2017,317.369
cmr,2018,281.332
cmr,2019,277.398
cmr,2020,273.464
cod,1960,412.563
cod,1961,410.212
cod,1962,407.86
cod,1963,404.932
cod,1964,402.004
cod,1965,399.075
cod,1966,396.147
cod,1967,393.219
cod,1968,389.444
cod,1969,385.67
cod,1970,381.895
cod,1971,378.121
cod,1972,374.346
cod,1973,372.546
cod,1974,370.746
cod,1975,368.947
cod,1976,367.147
cod,1977,365.347
cod,1978,362.438
cod,1979,359.529
cod,1980,356.62
cod,1981,353.712
cod,1982,350.803
cod,1983,348.689
cod,1984,346.574
cod,1985,344.46
cod,1986,342.346
cod,1987,340.232
cod,1988,337.731
cod,1989,335.23
cod,1990,332.729
cod,1991,330.229
cod,1992,327.728
cod,1993,328.994
cod,1994,330.26
cod,1995,331.526
cod,1996,332.792
cod,1997,334.059
cod,1998,328.605
cod,1999,323.151
cod,2000,317.698
cod,2001,312.244
cod,2002,306.79
cod,2003,299.976
cod,2004,293.161
cod,2005,286.347
cod,2006,279.532
cod,2007,272.718
cod,2008,267.802
cod,2009,262.887
cod,2010,257.971
cod,2011,253.056
cod,2012,248.14
cod,2013,243.991
cod,2014,239.841
cod,2015,235.692
cod,2016,231.543
cod,2017,227.393
cod,2018,224.637
cod,2019,221.881
cod,2020,219.125
cog,1960,336.223
cog,1961,329.647
cog,1962,323.07
cog,1963,318.392
cog,1964,313.715
cog,1965,309.038
cog,1966,304.36
cog,1967,299.683
cog,1968,296.843
cog,1969,294.003
cog,1970,291.164
cog,1971,288.324
cog,1972,285.484
cog,1973,282.988
cog,1974,280.491
cog,1975,277.994
cog,1976,275.498
cog,1977,273.001
cog,1978,271.088
cog,1979,269.176
cog,1980,267.263
cog,1981,265.35
cog,1982,263.437
cog,1983,266.122
cog,1984,268.806
cog,1985,271.49
cog,1986,274.175
cog,1987,276.859
cog,1988,287.516
cog,1989,298.172
cog,1990,308.829
cog,1991,319.486
cog,1992,330.142
cog,1993,343.86
cog,1994,357.579
cog,1995,371.297
cog,1996,385.015
cog,1997,398.733
cog,1998,401.818
cog,1999,404.903
cog,2000,407.987
cog,2001,411.072
cog,2002,414.157
cog,2003,397.815
cog,2004,381.473
cog,2005,365.131
cog,2006,348.789
cog,2007,332.447
cog,2008,319.263
cog,2009,306.078
cog,2010,292.894
cog,2011,279.709
cog,2012,266.525
cog,2013,259.175
cog,2014,251.826
cog,2015,244.476
cog,2016,237.127
cog,2017,229.777
cog,2018,240.201
cog,2019,237.141
cog,2020,234.082
col,1960,243.11
col,1961,238.792
col,1962,234.475
col,1963,231.238
col,1964,228.002
col,1965,224.765
col,1966,221.529
col,1967,218.292
col,1968,215.374
col,1969,212.456
col,1970,209.538
col,1971,206.619
col,1972,203.701
col,1973,200.026
col,1974,196.352
col,1975,192.677
col,1976,189.002
col,1977,185.328
col,1978,177.359
col,1979,169.39
col,1980,161.421
col,1981,153.453
col,1982,145.484
col,1983,143.21
col,1984,140.937
col,1985,138.664
col,1986,136.39
col,1987,134.117
col,1988,132.356
col,1989,130.594
col,1990,128.833
col,1991,127.072
col,1992,125.31
col,1993,123.541
col,1994,121.772
col,1995,120.003
col,1996,118.234
col,1997,116.465
col,1998,114.705
col,1999,112.946
col,2000,111.186
col,2001,109.426
col,2002,107.666
col,2003,105.776
col,2004,103.887
col,2005,101.997
col,2006,100.107
col,2007,98.218
col,2008,97.063
col,2009,95.907
col,2010,94.752
col,2011,93.597
col,2012,92.442
col,2013,91.395
col,2014,90.347
col,2015,89.3
col,2016,88.252
col,2017,87.205
col,2018,77.999
col,2019,77.075
col,2020,76.152
com,1960,434.152
com,1961,429.564
com,1962,424.976
com,1963,420.452
com,1964,415.929
com,1965,411.405
com,1966,406.882
com,1967,402.358
com,1968,396.63
com,1969,390.901
com,1970,385.173
com,1971,379.445
com,1972,373.716
com,1973,369.207
com,1974,364.697
com,1975,360.187
com,1976,355.677
com,1977,351.167
com,1978,344.966
com,1979,338.765
com,1980,332.564
com,1981,326.363
com,1982,320.162
com,1983,313.952
com,1984,307.741
com,1985,301.531
com,1986,295.321
com,1987,289.11
com,1988,283.862
com,1989,278.614
com,1990,273.366
com,1991,268.117
com,1992,262.869
com,1993,259.834
com,1994,256.799
com,1995,253.764
com,1996,250.73
com,1997,247.695
com,1998,246.887
com,1999,246.08
com,2000,245.272
com,2001,244.465
com,2002,243.657
com,2003,240.993
com,2004,238.329
com,2005,235.665
com,2006,233.001
com,2007,230.336
com,2008,226.214
com,2009,222.091
com,2010,217.968
com,2011,213.845
com,2012,209.722
com,2013,207.13
com,2014,204.538
com,2015,201.945
com,2016,199.353
com,2017,196.761
com,2018,194.435
com,2019,192.109
com,2020,189.782
cpv,1960,355.242
cpv,1961,353.785
cpv,1962,352.327
cpv,1963,346.271
cpv,1964,340.214
cpv,1965,334.158
cpv,1966,328.101
cpv,1967,322.045
cpv,1968,315.962
cpv,1969,309.878
cpv,1970,303.794
cpv,1971,297.711
cpv,1972,291.627
cpv,1973,280.435
cpv,1974,269.242
cpv,1975,258.05
cpv,1976,246.857
cpv,1977,235.664
cpv,1978,231.81
cpv,1979,227.956
cpv,1980,224.102
cpv,1981,220.248
cpv,1982,216.393
cpv,1983,212.793
cpv,1984,209.192
cpv,1985,205.592
cpv,1986,201.991
cpv,1987,198.391
cpv,1988,195.034
cpv,1989,191.677
cpv,1990,188.32
cpv,1991,184.963
cpv,1992,181.606
cpv,1993,176.931
cpv,1994,172.256
cpv,1995,167.581
cpv,1996,162.906
cpv,1997,158.23
cpv,1998,150.84
cpv,1999,143.449
cpv,2000,136.058
cpv,2001,128.667
cpv,2002,121.276
cpv,2003,119.991
cpv,2004,118.707
cpv,2005,117.422
cpv,2006,116.138
cpv,2007,114.853
cpv,2008,113.696
cpv,2009,112.539
cpv,2010,111.383
cpv,2011,110.226
cpv,2012,109.069
cpv,2013,106.861
cpv,2014,104.653
cpv,2015,102.445
cpv,2016,100.238
cpv,2017,98.03
cpv,2018,85.514
cpv,2019,84.455
cpv,2020,83.396
cri,1960,198.808
cri,1961,190.352
cri,1962,181.895
cri,1963,176.85
cri,1964,171.805
cri,1965,166.761
cri,1966,161.716
cri,1967,156.671
cri,1968,152.23
cri,1969,147.789
cri,1970,143.348
cri,1971,138.907
cri,1972,134.465
cri,1973,130.724
cri,1974,126.982
cri,1975,123.24
cri,1976,119.498
cri,1977,115.756
cri,1978,111.967
cri,1979,108.178
cri,1980,104.389
cri,1981,100.6
cri,1982,96.811
cri,1983,94.749
cri,1984,92.688
cri,1985,90.626
cri,1986,88.565
cri,1987,86.503
cri,1988,85.291
cri,1989,84.078
cri,1990,82.866
cri,1991,81.653
cri,1992,80.441
cri,1993,79.2
cri,1994,77.96
cri,1995,76.719
cri,1996,75.479
cri,1997,74.238
cri,1998,73.296
cri,1999,72.354
cri,2000,71.411
cri,2001,70.469
cri,2002,69.526
cri,2003,68.902
cri,2004,68.277
cri,2005,67.653
cri,2006,67.028
cri,2007,66.404
cri,2008,65.508
cri,2009,64.612
cri,2010,63.716
cri,2011,62.82
cri,2012,61.924
cri,2013,61.128
cri,2014,60.331
cri,2015,59.535
cri,2016,58.738
cri,2017,57.942
cri,2018,56.969
cri,2019,56.194
cri,2020,55.419
cub,1960,178.88
cub,1961,173.201
cub,1962,167.522
cub,1963,161.772
cub,1964,156.021
cub,1965,150.271
cub,1966,144.521
cub,1967,138.77
cub,1968,135.281
cub,1969,131.791
cub,1970,128.301
cub,1971,124.811
cub,1972,121.321
cub,1973,120.078
cub,1974,118.834
cub,1975,117.591
cub,1976,116.347
cub,1977,115.104
cub,1978,113.546
cub,1979,111.989
cub,1980,110.432
cub,1981,108.874
cub,1982,107.317
cub,1983,106.931
cub,1984,106.546
cub,1985,106.161
cub,1986,105.775
cub,1987,105.39
cub,1988,105.535
cub,1989,105.68
cub,1990,105.825
cub,1991,105.97
cub,1992,106.115
cub,1993,103.471
cub,1994,100.826
cub,1995,98.182
cub,1996,95.538
cub,1997,92.894
cub,1998,91.461
cub,1999,90.028
cub,2000,88.595
cub,2001,87.162
cub,2002,85.729
cub,2003,84.022
cub,2004,82.314
cub,2005,80.607
cub,2006,78.899
cub,2007,77.192
cub,2008,76.435
cub,2009,75.678
cub,2010,74.922
cub,2011,74.165
cub,2012,73.408
cub,2013,72.579
cub,2014,71.75
cub,2015,70.921
cub,2016,70.092
cub,2017,69.263
cub,2018,73.993
cub,2019,73.375
cub,2020,72.757
cyp,1960,98.653
cyp,1961,96.828
cyp,1962,95.003
cyp,1963,93.338
cyp,1964,91.672
cyp,1965,90.007
cyp,1966,88.341
cyp,1967,86.676
cyp,1968,85.157
cyp,1969,83.638
cyp,1970,82.12
cyp,1971,80.601
cyp,1972,79.082
cyp,1973,77.697
cyp,1974,76.311
cyp,1975,74.926
cyp,1976,73.54
cyp,1977,72.155
cyp,1978,70.888
cyp,1979,69.622
cyp,1980,68.356
cyp,1981,67.09
cyp,1982,65.823
cyp,1983,64.673
cyp,1984,63.524
cyp,1985,62.374
cyp,1986,61.224
cyp,1987,60.074
cyp,1988,59.022
cyp,1989,57.969
cyp,1990,56.917
cyp,1991,55.865
cyp,1992,54.812
cyp,1993,53.856
cyp,1994,52.9
cyp,1995,51.943
cyp,1996,50.987
cyp,1997,50.031
cyp,1998,49.157
cyp,1999,48.283
cyp,2000,47.408
cyp,2001,46.534
cyp,2002,45.66
cyp,2003,44.866
cyp,2004,44.071
cyp,2005,43.277
cyp,2006,42.483
cyp,2007,41.688
cyp,2008,40.495
cyp,2009,39.302
cyp,2010,38.109
cyp,2011,36.915
cyp,2012,35.722
cyp,2013,35.255
cyp,2014,34.788
cyp,2015,34.322
cyp,2016,33.855
cyp,2017,33.388
cyp,2018,32.883
cyp,2019,32.42
cyp,2020,31.958
cze,1960,112.225
cze,1961,108.838
cze,1962,107.874
cze,1963,104.567
cze,1964,105.788
cze,1965,105.897
cze,1966,103.857
cze,1967,103.912
cze,1968,107.248
cze,1969,110.211
cze,1970,111.705
cze,1971,109.232
cze,1972,106.788
cze,1973,105.413
cze,1974,105.837
cze,1975,102.028
cze,1976,100.425
cze,1977,101.402
cze,1978,102.586
cze,1979,102.914
cze,1980,103.491
cze,1981,101.341
cze,1982,99.342
cze,1983,101.205
cze,1984,99.723
cze,1985,97.089
