geo,time,ny_adj_nnty_pc_kd_zg
ita,1992,0.08794
ita,1993,-1.62537
ita,1994,1.66588
ita,1995,2.99783
ita,1996,2.04832
ita,1997,2.40691
ita,1998,2.2387
ita,1999,1.84626
ita,2000,1.76664
ita,2001,2.46666
ita,2002,-0.47217
ita,2003,-0.02097
ita,2004,0.76102
ita,2005,-0.17123
ita,2006,0.7417
ita,2007,0.72858
ita,2008,-4.29457
ita,2009,-4.46349
ita,2010,0.2126
ita,2011,-0.51581
ita,2012,-4.02328
ita,2013,-2.70064
ita,2014,0.04013
ita,2015,0.86449
ita,2016,4.04052
ita,2017,1.70589
ita,2018,1.85877
ita,2019,1.52465
jam,2008,-4.7546
jam,2009,-5.06865
jam,2010,0.01233
jam,2011,-0.24535
jam,2012,1.45532
jam,2013,-1.91045
jam,2014,-0.34398
jam,2015,2.12352
jam,2016,1.37465
jam,2017,2.21314
jam,2018,1.11343
jam,2019,1.15196
jor,1977,-1.16753
jor,1978,13.71981
jor,1979,12.85287
jor,1980,7.4508
jor,1981,18.39262
jor,1982,-0.8473
jor,1983,-3.8982
jor,1984,-5.29237
jor,1985,-9.63413
jor,1986,15.82289
jor,1987,-0.60107
jor,1988,-10.14329
jor,1989,-24.0713
jor,1990,-8.38866
jor,1991,-8.91755
jor,1992,12.15078
jor,1993,-0.26996
jor,1994,3.44034
jor,1995,0.85594
jor,1996,-4.58957
jor,1997,2.10025
jor,1998,4.34384
jor,1999,0.97973
jor,2000,4.01134
jor,2001,5.07437
jor,2002,3.33137
jor,2003,3.89933
jor,2004,5.28913
jor,2005,2.62888
jor,2006,6.6955
jor,2007,3.3994
jor,2008,9.09897
jor,2009,1.11696
jor,2010,-0.85043
jor,2011,-2.45296
jor,2012,-2.97834
jor,2013,-0.25408
jor,2014,-1.17832
jor,2015,0.02006
jor,2016,-0.43962
jor,2017,1.12944
jor,2018,-0.74938
jor,2019,2.2863
jpn,1971,3.36128
jpn,1972,6.39663
jpn,1973,5.58014
jpn,1974,-4.33189
jpn,1975,2.74033
jpn,1976,3.75881
jpn,1977,3.83208
jpn,1978,5.52849
jpn,1979,2.18022
jpn,1980,-0.61588
jpn,1981,2.63407
jpn,1982,2.40687
jpn,1983,2.03277
jpn,1984,4.0939
jpn,1985,5.74835
jpn,1986,3.69401
jpn,1987,3.33756
jpn,1988,6.83026
jpn,1989,4.30944
jpn,1990,4.40927
jpn,1991,2.09655
jpn,1992,-0.32921
jpn,1993,-0.93638
jpn,1994,-2.50835
jpn,1995,3.19978
jpn,1996,2.37893
jpn,1997,-0.06456
jpn,1998,-1.96661
jpn,1999,-1.06798
jpn,2000,2.54035
jpn,2001,0.25008
jpn,2002,-0.6933
jpn,2003,1.39216
jpn,2004,2.43142
jpn,2005,1.29345
jpn,2006,0.45392
jpn,2007,1.13559
jpn,2008,-4.68555
jpn,2009,-5.51692
jpn,2010,5.05031
jpn,2011,-0.81507
jpn,2012,1.88014
jpn,2013,2.8765
jpn,2014,0.62307
jpn,2015,3.8046
jpn,2016,0.9906
jpn,2017,1.97524
jpn,2018,-0.69066
jpn,2019,0.40917
kaz,1994,-19.20809
kaz,1995,-13.92026
kaz,1996,-3.9036
kaz,1997,3.00302
kaz,2000,-6.26555
kaz,2001,21.62674
kaz,2002,5.77681
kaz,2003,13.96135
kaz,2004,6.89314
kaz,2005,6.28475
kaz,2006,16.51091
kaz,2007,28.35334
kaz,2008,3.01889
kaz,2009,0.75899
kaz,2010,7.76332
kaz,2011,13.53342
kaz,2012,6.18685
kaz,2013,9.81427
kaz,2014,4.10288
kaz,2015,2.38069
kaz,2016,-3.6562
kaz,2017,2.10117
kaz,2018,-0.90446
kaz,2019,6.36201
ken,1972,8.63005
ken,1973,-7.51624
ken,1974,0.75506
ken,1975,-7.53227
ken,1976,-0.31156
ken,1977,12.16773
ken,1978,-0.80455
ken,1979,2.60371
ken,1980,-3.44243
ken,1981,-5.06965
ken,1982,-8.94956
ken,1983,1.44318
ken,1984,1.73154
ken,1985,-3.73204
ken,1986,7.66407
ken,1987,0.00248
ken,1988,1.88475
ken,1989,-3.56344
ken,1990,-0.19364
ken,1991,1.23143
ken,1992,-3.4287
ken,1993,-1.24621
ken,1994,5.99735
ken,1995,-1.23002
ken,1996,3.69571
ken,1997,0.88917
ken,1998,1.23846
ken,1999,-0.00959
ken,2000,-2.64278
ken,2001,-0.78892
ken,2002,-2.02553
ken,2003,-2.19256
ken,2004,2.9801
ken,2005,5.3764
ken,2006,11.18043
ken,2007,1.98864
ken,2008,-0.60546
ken,2009,-7.0424
ken,2010,3.47333
ken,2011,1.06247
ken,2012,4.54981
ken,2013,1.32737
ken,2014,0.22608
ken,2015,6.89983
ken,2016,15.14361
ken,2017,-1.46973
ken,2018,4.6264
ken,2019,1.95841
kgz,1998,-9.71285
kgz,1999,7.38185
kgz,2000,8.06642
kgz,2001,9.65163
kgz,2002,-3.41697
kgz,2003,11.36928
kgz,2004,3.95951
kgz,2005,-0.82863
kgz,2006,7.72944
kgz,2007,10.03626
kgz,2008,-2.95068
kgz,2009,0.04124
kgz,2010,-13.0022
kgz,2011,4.20903
kgz,2012,11.03665
kgz,2013,-4.34525
kgz,2014,3.43466
kgz,2015,-0.17666
kgz,2016,11.21468
kgz,2017,2.60245
kgz,2018,10.68277
kgz,2019,1.0863
khm,1996,1.74359
khm,1997,5.2126
khm,1998,-0.78273
khm,1999,8.64147
khm,2000,3.51551
khm,2001,5.22258
khm,2002,3.64926
khm,2003,7.40535
khm,2004,8.29066
khm,2005,12.20717
khm,2006,9.69734
khm,2007,9.40481
khm,2008,12.45927
khm,2009,-1.16101
khm,2010,1.66432
khm,2011,7.47843
khm,2012,6.38804
khm,2013,6.86378
khm,2014,0.80472
khm,2015,4.40835
khm,2016,5.94401
khm,2017,5.58227
khm,2018,8.78384
khm,2019,8.20262
kir,2009,-10.49646
kir,2010,3.66939
kir,2011,-4.42433
kir,2012,13.58366
kir,2013,11.99473
kir,2014,16.65194
kir,2015,22.8868
kir,2016,-11.22566
kir,2017,7.58493
kir,2018,1.07804
kor,1972,6.13993
kor,1973,9.42708
kor,1974,2.17371
kor,1975,3.83756
kor,1976,14.84037
kor,1977,9.94655
kor,1978,10.64697
kor,1979,4.46816
kor,1980,-6.93206
kor,1981,3.97862
kor,1982,6.88995
kor,1983,11.64844
kor,1984,8.72751
kor,1985,5.15233
kor,1986,12.44587
kor,1987,13.08189
kor,1988,10.85799
kor,1989,7.35365
kor,1990,7.88696
kor,1991,9.74418
kor,1992,5.3568
kor,1993,5.8782
kor,1994,8.34847
kor,1995,7.97671
kor,1996,4.92192
kor,1997,2.46428
kor,1998,-9.22559
kor,1999,9.31593
kor,2000,5.94384
kor,2001,3.09739
kor,2002,8.77083
kor,2003,1.71461
kor,2004,4.04958
kor,2005,1.66541
kor,2006,3.38073
kor,2007,5.72276
kor,2008,-1.69457
kor,2009,0.82021
kor,2010,7.48276
kor,2011,0.41344
kor,2012,1.85691
kor,2013,3.16115
kor,2014,2.43276
kor,2015,5.29933
kor,2016,3.67409
kor,2017,3.28236
kor,2018,0.70735
kor,2019,-1.15618
kwt,2011,11.42395
kwt,2012,5.38258
kwt,2013,-4.42749
kwt,2014,-9.88777
kwt,2015,-28.88652
kwt,2016,-7.91276
kwt,2017,9.61314
kwt,2018,6.52137
kwt,2019,-2.42103
lao,2001,15.50083
lao,2002,8.16794
lao,2003,-0.52245
lao,2004,12.1949
lao,2005,11.50855
lao,2006,7.8444
lao,2007,4.70729
lao,2008,1.51351
lao,2009,10.59825
lao,2010,-1.09469
lao,2011,14.37399
lao,2012,7.52721
lao,2013,8.08357
lao,2014,9.81654
lao,2015,4.71957
lao,2016,11.89119
lbn,1991,28.79875
lbn,1992,29.2256
lbn,1993,9.78755
lbn,1994,8.73
lbn,1995,4.91056
lbn,1996,8.30539
lbn,1997,-3.48812
lbn,1998,8.38648
lbn,1999,1.94258
lbn,2000,-0.52252
lbn,2001,-3.71865
lbn,2002,-1.04859
lbn,2003,-17.74767
lbn,2004,18.72948
lbn,2005,-0.70442
lbn,2006,-1.68073
lbn,2007,10.60794
lbn,2008,5.46443
lbn,2009,16.48599
lbn,2010,0.40845
lbn,2011,-10.97747
lbn,2012,-0.9698
lbn,2013,-1.92067
lbn,2014,-2.20579
lbn,2015,3.63263
lbn,2016,2.63127
lbn,2017,0.15583
lbn,2018,-3.67123
lbn,2019,-8.834
lka,1972,-1.41003
lka,1973,3.32373
lka,1974,8.29413
lka,1975,-4.12126
lka,1976,-0.72517
lka,1977,7.93772
lka,1978,8.76741
lka,1979,17.78989
lka,1980,4.85899
lka,1981,20.3236
lka,1982,0.05335
lka,1983,7.45768
lka,1984,7.09966
lka,1985,4.22373
lka,1986,0.44743
lka,1987,1.41022
lka,1988,-0.9416
lka,1989,1.7845
lka,1990,-5.90459
lka,1991,4.54201
lka,1992,2.7172
lka,1993,6.1843
lka,1994,3.94112
lka,1995,0.08494
lka,1996,4.55151
lka,1997,5.96371
lka,1998,6.67016
lka,1999,3.6004
lka,2000,3.27517
lka,2001,2.02849
lka,2002,3.52201
lka,2003,9.9888
lka,2004,0.75706
lka,2005,2.70786
lka,2006,5.25027
lka,2007,5.10774
lka,2008,1.11154
lka,2009,10.63307
lka,2010,9.66974
lka,2011,4.99382
lka,2012,8.59234
lka,2013,2.71102
lka,2014,5.37376
lka,2015,6.18106
lka,2016,5.22791
lka,2017,2.403
lka,2018,2.11868
lka,2019,-0.37573
lso,1981,14.49805
lso,2008,4.1281
lso,2009,-11.02305
lso,2010,1.95503
lso,2011,-2.13223
lso,2012,-2.37797
lso,2013,2.82955
lso,2014,4.92281
lso,2015,7.26811
lso,2016,-2.28102
lso,2017,-6.65727
lso,2018,5.43811
lso,2019,-1.30865
ltu,1996,15.96489
ltu,1997,12.4113
ltu,1998,8.47496
ltu,1999,0.41206
ltu,2000,7.63627
ltu,2001,8.56217
ltu,2002,9.44449
ltu,2003,10.33543
ltu,2004,12.3644
ltu,2005,11.63757
ltu,2006,7.11474
ltu,2007,10.68633
ltu,2008,6.08393
ltu,2009,-12.07838
ltu,2010,1.61798
ltu,2011,6.33756
ltu,2012,4.47968
ltu,2013,5.49006
ltu,2014,6.32212
ltu,2015,1.5159
ltu,2016,5.1044
ltu,2017,6.30473
ltu,2018,4.93544
ltu,2019,5.07971
lux,1971,-7.66776
lux,1972,13.22294
lux,1973,8.55776
lux,1974,18.093
lux,1975,-10.4477
lux,1976,14.03046
lux,1977,0.01129
lux,1978,5.22725
lux,1979,1.01988
lux,1980,2.91964
lux,1981,4.45247
lux,1982,17.28899
lux,1983,4.73904
lux,1984,2.09247
lux,1985,4.76816
lux,1986,5.60407
lux,1987,3.022
lux,1988,6.8397
lux,1989,8.11224
lux,1990,4.26135
lux,1991,7.13675
lux,1992,-1.82457
lux,1993,3.51946
lux,1994,-1.16348
lux,1995,4.41129
lux,1996,2.61171
lux,1997,4.43798
lux,1998,-1.43168
lux,1999,7.35062
lux,2000,1.5428
lux,2001,0.67072
lux,2002,-3.55747
lux,2003,-2.99436
lux,2004,16.32515
lux,2005,3.45386
lux,2006,-5.92492
lux,2007,13.33655
lux,2008,-8.50548
lux,2009,-26.95086
lux,2010,14.34811
lux,2011,0.98739
lux,2012,13.12465
lux,2013,-6.14317
lux,2014,3.42099
lux,2015,-13.41538
lux,2016,4.303
lux,2017,8.15392
lux,2018,-1.3114
lux,2019,-8.07974
lva,1996,7.83784
lva,1997,10.11886
lva,1998,9.2499
lva,1999,5.14031
lva,2000,10.46035
lva,2001,12.62173
lva,2002,8.65197
lva,2003,10.27696
lva,2004,10.01931
lva,2005,14.39044
lva,2006,10.14838
lva,2007,15.9045
lva,2008,-0.91475
lva,2009,-5.40104
lva,2010,-11.8327
lva,2011,5.14359
lva,2012,6.02995
lva,2013,4.58301
lva,2014,2.99356
lva,2015,5.16055
lva,2016,6.67057
lva,2017,5.27527
lva,2018,5.66352
lva,2019,4.1926
mar,1972,-1.61822
mar,1973,0.23122
mar,1974,11.15251
mar,1975,4.53799
mar,1976,4.48644
mar,1977,6.61901
mar,1978,-3.47282
mar,1979,2.24316
mar,1980,0.60973
mar,1981,-7.82063
mar,1982,3.88435
mar,1983,1.23932
mar,1984,2.44515
mar,1985,2.03587
mar,1986,11.19857
mar,1987,-0.40126
mar,1988,8.32413
mar,1989,-0.33606
mar,1990,1.35636
mar,1991,6.3731
mar,1992,-3.19907
mar,1993,-3.18962
mar,1994,7.09602
mar,1995,-4.22636
mar,1996,10.21603
mar,1997,-2.44471
mar,1998,5.92278
mar,1999,0.66272
mar,2000,-1.22088
mar,2001,5.33113
mar,2002,2.8185
mar,2003,6.70218
mar,2004,2.65947
mar,2005,1.45156
mar,2006,5.21807
mar,2007,2.63323
mar,2008,5.77913
mar,2009,2.84899
mar,2010,-0.70832
mar,2011,1.79893
mar,2012,1.45176
mar,2013,4.06661
mar,2014,0.20913
mar,2015,5.21028
mar,2016,1.01423
mar,2017,2.74051
mar,2018,1.92901
mar,2019,2.24099
mda,1997,5.17754
mda,1998,-8.83869
mda,1999,-10.76283
mda,2000,11.79959
mda,2001,13.9616
mda,2002,15.28667
mda,2003,13.52517
mda,2004,9.92047
mda,2005,8.55871
mda,2006,4.09295
mda,2007,1.9879
mda,2008,7.11234
mda,2009,-7.59885
mda,2010,18.18807
mda,2011,9.17254
mda,2012,4.10519
mda,2013,8.0361
mda,2014,4.70084
mda,2015,-7.21681
mda,2016,10.18933
mda,2017,8.03178
mda,2018,3.89135
mda,2019,5.90603
mdg,1981,-15.11079
mdg,1982,-5.94959
mdg,1983,-2.45093
mdg,1984,-2.33054
mdg,1985,0.85764
mdg,1986,-3.3312
mdg,1987,-7.16287
mdg,1988,-1.59647
mdg,1989,-5.95677
mdg,1990,5.07745
mdg,1991,-14.10784
mdg,1992,-1.31029
mdg,1993,0.58221
mdg,1994,-7.03692
mdg,1995,-5.38173
mdg,1996,2.70892
mdg,1997,0.17706
mdg,1998,3.48294
mdg,1999,2.99301
mdg,2000,2.4407
mdg,2001,8.18131
mdg,2002,-17.22413
mdg,2003,12.05888
mdg,2004,-0.97525
mdg,2005,-1.92521
mdg,2006,2.30117
mdg,2007,1.02913
mdg,2008,5.59942
mdg,2009,-13.94214
mdg,2010,1.20926
mdg,2011,1.41114
mdg,2012,-1.61576
mdg,2013,1.61847
mdg,2014,-0.56492
mdg,2015,1.93882
mdg,2016,4.76545
mdg,2017,0.12735
mdg,2018,7.10138
mdg,2019,-2.36405
mdv,2015,-0.55779
mdv,2016,-10.06087
mdv,2017,1.80361
mdv,2018,-2.46243
mdv,2019,1.76918
mex,1971,0.96588
mex,1972,5.50879
mex,1973,5.84416
mex,1974,2.65363
mex,1975,0.56879
mex,1976,0.77486
mex,1977,-1.89199
mex,1978,4.94755
mex,1979,4.21006
mex,1980,11.90898
mex,1981,7.96597
mex,1982,-7.87408
mex,1983,-13.3065
mex,1984,2.57021
mex,1985,2.44662
mex,1986,-12.34463
mex,1987,3.35203
mex,1988,-6.00949
mex,1989,4.20543
mex,1990,5.3008
mex,1991,4.44053
mex,1992,2.5589
mex,1993,2.19457
mex,1994,3.51255
mex,1995,-16.27611
mex,1996,7.18789
mex,1997,8.6375
mex,1998,4.05874
mex,1999,3.45936
mex,2000,2.26489
mex,2001,-0.52722
mex,2002,-1.83107
mex,2003,-3.59313
mex,2004,4.46312
mex,2005,-0.6597
mex,2006,4.51735
mex,2007,1.52801
mex,2008,-1.74189
mex,2009,-6.83466
mex,2010,4.16439
mex,2011,0.27293
mex,2012,0.64333
mex,2013,-1.43913
mex,2014,3.97691
mex,2015,1.93839
mex,2016,0.86597
mex,2017,1.50408
mex,2018,0.67715
mex,2019,-0.11793
mkd,1994,6.03915
mkd,1995,7.25065
mkd,1996,-4.01521
mkd,1997,-4.92698
mkd,1998,-0.20272
mkd,1999,4.43054
mkd,2000,15.44053
mkd,2001,-1.52237
mkd,2002,0.65522
mkd,2003,-0.23794
mkd,2004,4.46064
mkd,2005,5.4313
mkd,2006,6.16645
mkd,2007,-3.5145
mkd,2008,10.06415
mkd,2009,2.21789
mkd,2010,1.86143
mkd,2011,0.71445
mkd,2012,0.83696
mkd,2013,5.69474
mkd,2014,5.94508
mkd,2015,5.55998
mkd,2016,7.16609
mkd,2017,-0.03474
mkd,2018,7.17096
mkd,2019,3.49672
mli,1986,3.14673
mli,1987,2.91261
mli,1988,0.5363
mli,1989,4.86501
mli,1990,-4.42627
mli,1991,6.98762
mli,1992,-7.46503
mli,1993,2.41134
mli,1994,-9.0037
mli,1995,2.76715
mli,1996,4.79901
mli,1997,1.36648
mli,1998,9.69847
mli,1999,1.22253
mli,2000,-5.6831
mli,2001,7.8448
mli,2002,-5.67778
mli,2003,12.00598
mli,2004,-1.51618
mli,2005,2.27989
mli,2006,1.50054
mli,2007,-1.79868
mli,2008,3.49596
mli,2009,4.72554
mli,2010,4.88804
mli,2011,2.77087
mli,2012,-5.90984
mli,2013,-1.08595
mli,2014,8.01988
mli,2015,4.81824
mli,2016,4.3008
mli,2017,-2.33227
mli,2018,-0.83443
mli,2019,5.74981
mmr,2012,-98.68429
mmr,2013,-47.73556
mmr,2014,4.25184
mmr,2015,9.22093
mmr,2016,1.80248
mmr,2017,2.90796
mmr,2018,5.65554
mmr,2019,6.73101
mne,2007,12.38648
mne,2008,6.56291
mne,2009,-3.14653
mne,2010,-0.34144
mne,2011,3.22866
mne,2012,-2.15762
mne,2013,6.31112
mne,2014,2.08164
mne,2015,4.78576
mne,2016,2.49036
mne,2017,7.89559
mne,2018,5.5559
mne,2019,4.87311
mng,2011,14.67945
mng,2012,25.27376
mng,2013,11.91429
mng,2014,1.59466
mng,2015,-0.69917
mng,2016,2.90537
mng,2017,-0.77614
mng,2018,9.85988
mng,2019,6.79061
moz,1992,-22.92882
moz,1993,9.97876
moz,1994,4.06627
moz,1995,-11.25743
moz,1996,23.44564
moz,1997,15.78448
moz,1998,9.05191
moz,1999,14.85748
moz,2000,-5.82847
moz,2001,4.2961
moz,2002,-2.85274
moz,2003,19.97548
moz,2004,9.94495
moz,2005,6.20583
moz,2006,4.89363
moz,2007,7.60922
moz,2008,6.10547
moz,2009,5.0389
moz,2010,-2.60476
moz,2011,2.4817
moz,2012,5.77063
moz,2013,1.94304
moz,2014,3.62756
moz,2015,4.0711
moz,2016,-1.19687
moz,2017,2.755
moz,2018,-1.23032
moz,2019,0.56618
mrt,1981,1.16178
mrt,1982,-4.00635
mrt,1983,-2.39876
mrt,1984,-3.26555
mrt,1985,-1.45668
mrt,1986,7.00187
mrt,1987,0.98865
mrt,1988,-3.51303
mrt,1989,5.14017
mrt,1990,-5.16803
mrt,1991,0.72299
mrt,1992,-15.09373
mrt,1993,4.01625
mrt,1994,-2.70853
mrt,1995,14.45882
mrt,1996,1.76065
mrt,1997,-6.27228
mrt,1998,7.30129
mrt,1999,1.87263
mrt,2000,-6.97463
mrt,2001,-8.08741
mrt,2002,6.64049
mrt,2003,9.77923
mrt,2004,-1.66438
mrt,2005,5.00691
mrt,2006,2.18878
mrt,2007,-3.86911
mrt,2008,-1.76875
mrt,2009,7.86384
mrt,2010,3.54164
mrt,2011,11.25464
mrt,2012,-3.42227
mrt,2013,2.64795
mrt,2014,-12.69467
mrt,2015,1.25321
mrt,2016,9.14124
mrt,2017,2.20248
mrt,2018,6.93649
mrt,2019,3.83044
mus,2007,4.87543
mus,2008,-3.31498
mus,2009,-0.86573
mus,2010,-5.337
mus,2011,3.11605
mus,2012,6.19924
mus,2013,7.81783
mus,2014,3.65432
mus,2015,4.07709
mus,2016,4.94317
mus,2017,4.17658
mus,2018,5.25379
mus,2019,3.64615
mys,1971,-4.00647
mys,1972,-9.08876
mys,1973,6.46188
mys,1974,25.45775
mys,1975,-13.56676
mys,1976,16.87821
mys,1977,4.87375
mys,1978,10.34104
mys,1979,-4.66537
mys,1980,8.09597
mys,1981,14.08212
mys,1982,-11.1115
mys,1983,6.95118
mys,1984,22.44693
mys,1985,-9.38507
mys,1986,-17.84441
mys,1987,0.22269
mys,1988,14.95102
mys,1989,3.08759
mys,1990,13.38507
mys,1991,12.2907
mys,1992,6.76428
mys,1993,12.97848
mys,1994,8.10398
mys,1995,12.36798
mys,1996,9.12174
mys,1997,4.1014
mys,1998,-13.09606
mys,1999,3.80977
mys,2000,6.60742
mys,2001,-0.80632
mys,2002,6.86978
mys,2003,5.7413
mys,2004,10.64787
mys,2005,5.46859
mys,2006,6.31101
mys,2007,7.72242
mys,2008,6.57872
mys,2009,-3.34791
mys,2010,2.15217
mys,2011,7.38772
mys,2012,1.26044
mys,2013,2.99504
mys,2014,3.18623
mys,2015,4.02936
mys,2016,3.16492
mys,2017,3.5018
mys,2018,0.25463
mys,2019,6.32768
nam,1991,11.52229
nam,1992,-0.2739
nam,1993,0.44681
nam,1994,3.27618
nam,1995,1.1867
nam,1996,3.64361
nam,1997,0.31869
nam,1998,2.11974
nam,1999,-1.36035
nam,2000,7.25452
nam,2001,0.195
nam,2002,5.347
nam,2003,0.57248
nam,2004,5.5176
nam,2005,-1.96681
nam,2006,10.05528
nam,2007,-3.82387
nam,2008,8.21881
nam,2009,-1.1928
nam,2010,1.52725
nam,2011,4.83995
nam,2012,3.41334
nam,2013,8.32106
nam,2014,5.68944
nam,2015,4.85835
nam,2016,-0.58934
nam,2017,0.4388
nam,2018,-2.38995
nam,2019,-0.73453
ner,1991,-1.33601
ner,1992,-6.13482
ner,1993,0.38738
ner,1994,-0.77007
ner,1995,3.57957
ner,1996,-5.39546
ner,1997,-1.62195
ner,1998,9.45248
ner,1999,-2.77726
ner,2000,-4.88594
ner,2001,6.19709
ner,2002,1.71443
ner,2003,-1.77082
ner,2004,-2.12107
ner,2005,3.39138
ner,2006,0.62412
ner,2007,-1.42886
ner,2008,4.03058
ner,2009,-2.44548
ner,2010,4.31705
ner,2011,-1.53635
ner,2012,3.07743
ner,2013,1.11988
ner,2014,1.52084
ner,2015,2.81981
ner,2016,0.30661
ner,2017,0.23309
ner,2018,5.76791
ner,2019,0.83935
nga,1982,-15.42216
nga,1983,-23.1605
nga,1984,-16.46272
nga,1985,1.65462
nga,1986,-8.49372
nga,1987,-8.12662
nga,1988,8.94277
nga,1989,-6.76599
nga,1990,7.51431
nga,1991,8.70648
nga,1992,2.47391
nga,1993,-18.18937
nga,1994,-1.53757
nga,1995,6.60055
nga,1996,7.51546
nga,1997,0.66319
nga,1998,-5.57292
nga,1999,5.88252
nga,2000,3.58448
nga,2001,11.66169
nga,2002,13.32399
nga,2003,4.9342
nga,2004,-3.00294
nga,2005,5.70952
nga,2006,15.15031
nga,2007,0.72231
nga,2008,-8.00475
nga,2009,6.86232
nga,2010,0.64341
nga,2011,-5.79987
nga,2012,11.72832
nga,2013,-1.3155
nga,2014,3.62597
nga,2015,-5.35998
nga,2016,-9.51748
nga,2017,-4.46997
nga,2018,-1.47389
nga,2019,-3.42552
nic,1995,8.81467
nic,1996,4.29111
nic,1997,3.85915
nic,1998,6.20467
nic,1999,1.96041
nic,2000,1.3791
nic,2001,-0.56266
nic,2002,-0.16261
nic,2003,-0.1883
nic,2004,2.52255
nic,2005,3.85524
nic,2006,-1.93564
nic,2007,4.53441
nic,2008,3.46391
nic,2009,-1.60097
nic,2010,0.80655
nic,2011,3.59035
nic,2012,3.0678
nic,2013,1.37204
nic,2014,7.56186
nic,2015,7.49785
nic,2016,3.60736
nic,2017,2.74437
nic,2018,-6.88873
nic,2019,-1.87047
nld,1971,1.8068
nld,1972,2.6753
nld,1973,5.78841
nld,1974,0.35392
nld,1975,-2.47246
nld,1976,4.95373
nld,1977,1.20609
nld,1978,1.2586
nld,1979,0.24141
nld,1980,0.1201
nld,1981,-1.04581
nld,1982,-0.80224
nld,1983,1.22609
nld,1984,3.45852
nld,1985,-0.46605
nld,1986,2.44579
nld,1987,0.8056
nld,1988,1.7884
nld,1989,3.71877
nld,1990,1.45711
nld,1991,2.2996
nld,1992,-0.09526
nld,1993,1.17413
nld,1994,3.6384
nld,1995,4.24153
nld,1996,3.10759
nld,1997,4.1621
nld,1998,3.42324
nld,1999,5.6612
nld,2000,3.42869
nld,2001,-0.79798
nld,2002,-0.6841
nld,2003,1.09224
nld,2004,0.72589
nld,2005,0.01092
nld,2006,6.09834
nld,2007,2.32129
nld,2008,-2.27703
nld,2009,-3.06299
nld,2010,1.71757
nld,2011,1.76975
nld,2012,-1.04368
nld,2013,-0.9485
nld,2014,-0.76087
nld,2015,3.36815
nld,2016,0.11052
nld,2017,5.07965
nld,2018,2.14214
nld,2019,0.88493
nor,1971,5.83107
nor,1972,2.42606
nor,1973,5.70115
nor,1974,1.24008
nor,1975,1.03824
nor,1976,1.77626
nor,1977,0.80296
nor,1978,1.07057
nor,1979,3.18308
nor,1980,7.48692
nor,1981,4.43301
nor,1982,0.60547
nor,1983,0.52241
nor,1984,6.23997
nor,1985,5.02506
nor,1986,-1.97257
nor,1987,-1.95549
nor,1988,-3.5277
nor,1989,-1.48255
nor,1990,0.8524
nor,1991,4.57416
nor,1992,1.26503
nor,1993,1.81636
nor,1994,4.52324
nor,1995,5.20737
nor,1996,4.8263
nor,1997,8.15546
nor,1998,2.18317
nor,1999,2.16827
nor,2000,7.01553
nor,2001,3.87093
nor,2002,-1.86677
nor,2003,1.51501
nor,2004,6.77534
nor,2005,9.29713
nor,2006,5.3147
nor,2007,1.36397
nor,2008,1.67754
nor,2009,-8.51812
nor,2010,2.68109
nor,2011,1.10204
nor,2012,2.87844
nor,2013,1.42591
nor,2014,1.05488
nor,2015,-1.64975
nor,2016,-2.43818
nor,2017,1.48146
nor,2018,2.45179
nor,2019,-3.97
npl,2002,-0.74929
npl,2003,1.53182
npl,2004,1.42732
npl,2005,2.06617
npl,2006,1.17928
npl,2007,1.68566
npl,2008,3.34959
npl,2009,4.51066
npl,2010,5.79292
npl,2011,5.92676
npl,2012,4.69925
npl,2013,2.19118
npl,2014,7.42495
npl,2015,0.53256
npl,2016,-2.86379
npl,2017,15.31455
npl,2018,5.14144
npl,2019,6.03466
nzl,1972,5.93814
nzl,1973,7.82563
nzl,1974,-5.78693
nzl,1975,-9.45747
nzl,1976,1.64577
nzl,1977,-4.21622
nzl,1978,1.25839
nzl,1979,1.2397
nzl,1980,-0.47954
nzl,1981,3.39891
nzl,1982,-2.70439
nzl,1983,3.40622
nzl,1984,0.78035
nzl,1985,-1.27419
nzl,1986,7.74001
nzl,1987,2.62523
nzl,1988,4.25049
nzl,1989,0.24176
nzl,1990,-2.06196
nzl,1991,-10.10397
nzl,1992,0.41948
nzl,1993,5.49089
nzl,1994,5.37085
nzl,1995,3.36847
nzl,1996,0.30805
nzl,1997,2.64509
nzl,1998,1.6882
nzl,1999,2.41852
nzl,2000,2.07765
nzl,2001,5.66159
nzl,2002,3.09289
nzl,2003,5.3894
nzl,2004,1.82613
nzl,2005,0.54304
nzl,2006,-0.17814
nzl,2007,5.05568
nzl,2008,-5.32257
nzl,2009,3.60327
nzl,2010,1.68698
nzl,2011,3.5158
nzl,2012,1.30681
nzl,2013,5.75323
nzl,2014,1.80025
nzl,2015,2.08334
nzl,2016,2.84284
nzl,2017,3.24664
nzl,2018,0.22111
nzl,2019,3.02128
omn,1999,0.27746
omn,2000,-2.63396
omn,2001,7.30855
omn,2002,11.01787
omn,2003,0.37149
omn,2004,4.373
omn,2005,-7.35725
omn,2006,33.63738
omn,2007,10.60736
omn,2008,16.72359
omn,2009,-17.02558
omn,2010,-3.21665
omn,2011,-21.1277
omn,2012,11.14467
omn,2013,-1.30204
omn,2014,-4.29695
omn,2015,2.55078
omn,2016,-2.14233
omn,2017,1.15257
omn,2018,3.96221
omn,2019,-6.68841
pak,1987,3.69225
pak,1988,3.84072
