geo,time,nv_agr_totl_cn
ken,1966,2887000000
ken,1967,2963200000
ken,1968,3064800000
ken,1969,3218600000
ken,1970,3455400000
ken,1971,3577400000
ken,1972,4848390000
ken,1973,5599601000
ken,1974,6639800000
ken,1975,7221600000
ken,1976,9688801000
ken,1977,13765800000
ken,1978,13144600000
ken,1979,14068000000
ken,1980,14982000000
ken,1981,17286000000
ken,1982,20348400000
ken,1983,23773200000
ken,1984,26335400000
ken,1985,28838400000
ken,1986,33802200000
ken,1987,35637200000
ken,1988,37871980000
ken,1989,44243400000
ken,1990,49725466000
ken,1991,54533085100
ken,1992,65539534400
ken,1993,89434560000
ken,1994,112646380000
ken,1995,122591800000
ken,1996,189148000000
ken,1997,213330000000
ken,1998,236056000000
ken,1999,260688000000
ken,2000,277980000000
ken,2001,284124000000
ken,2002,267685000000
ken,2003,292050000000
ken,2004,317678000000
ken,2005,343119000000
ken,2006,382085000000
ken,2007,442891000000
ken,2008,551148000000
ken,2009,532455000000
ken,2010,632023000000
ken,2011,786495000000
ken,2012,897649000000
ken,2013,988785000000
ken,2014,1101574000000
ken,2015,1340350000000
ken,2016,1521434000000
ken,2017,1772490000000
ken,2018,1897475000000
ken,2019,2171071000000
ken,2020,2478303000000
kgz,1988,10600000
kgz,1989,12300000
kgz,1990,13980000
kgz,1991,32631000
kgz,1992,276246000
kgz,1993,2094000000
kgz,1994,4611100000
kgz,1995,6568100000
kgz,1996,10838000000
kgz,1997,12638706000
kgz,1998,12324200000
kgz,1999,17002700000
kgz,2000,22344300000
kgz,2001,25520100000
kgz,2002,25929794000
kgz,2003,28199454000
kgz,2004,28215058000
kgz,2005,28739400000
kgz,2006,32638200000
kgz,2007,38142400000
kgz,2008,44150900000
kgz,2009,37750900000
kgz,2010,38450600000
kgz,2011,47375000000
kgz,2012,51706500000
kgz,2013,52007600000
kgz,2014,58976800000
kgz,2015,60530100000
kgz,2016,61134600000
kgz,2017,66386800000
kgz,2018,66477400000
kgz,2019,72219000000
kgz,2020,80817100000
khm,1993,3085993900400
khm,1994,3236893576600
khm,1995,4024949533500
khm,1996,4091457272500
khm,1997,4509315898300
khm,1998,5213192720400
khm,1999,5471329294000
khm,2000,5058301033800
khm,2001,5365367367100
khm,2002,5223621458200
khm,2003,5925844454600
khm,2004,6300676073100
khm,2005,7909157725100
khm,2006,8972385581700
khm,2007,10406315899000
khm,2008,13745090146500
khm,2009,14420008404100
khm,2010,15938294816600
khm,2011,17993541655700
khm,2012,18999437410000
khm,2013,19376281297000
khm,2014,19469880699800
khm,2015,19516018406700
khm,2016,20101402277300
khm,2017,20985704593700
khm,2018,21912637311700
khm,2019,22785967411400
khm,2020,23638917951600
kir,1978,7300000
kir,1979,6694000
kir,1980,4860000
kir,1981,6823000
kir,1982,7681000
kir,1983,8391000
kir,1984,12990000
kir,1985,9477000
kir,1986,7093000
kir,1987,8026000
kir,1988,11563000
kir,1989,8998000
kir,1990,5678000
kir,1991,16363400
kir,1992,19813800
kir,1993,20297400
kir,1994,22011400
kir,1995,21659300
kir,1996,22166600
kir,1997,21757800
kir,1998,25361100
kir,1999,26926000
kir,2000,23153300
kir,2001,24886300
kir,2002,28776200
kir,2003,32622400
kir,2004,33966700
kir,2005,30060300
kir,2006,32268000
kir,2007,36730000
kir,2008,41522000
kir,2009,45182222.84794
kir,2010,40958177.6482
kir,2011,44170511.43249
kir,2012,44713567.60857
kir,2013,44192338.82112
kir,2014,47337900.5346
kir,2015,49145618.36402
kir,2016,63141334.5224
kir,2017,74556343.87892
kir,2018,78118882.10434
kir,2019,79774882.21533
kna,1977,12570000
kna,1978,11520000
kna,1979,12780000
kna,1980,15570000
kna,1981,12610000
kna,1982,18940000
kna,1983,14800000
kna,1984,17700000
kna,1985,14780000
kna,1986,20630000
kna,1987,23580000
kna,1988,25380000
kna,1989,22100000
kna,1990,20530000
kna,1991,22550000
kna,1992,26050000
kna,1993,27440000
kna,1994,25770000
kna,1995,24520000
kna,1996,25090000
kna,1997,30830000
kna,1998,23410000
kna,1999,19210000
kna,2000,17580000
kna,2001,21480000
kna,2002,23170000
kna,2003,22560000
kna,2004,24390000
kna,2005,24540000
kna,2006,20680000
kna,2007,21500000
kna,2008,25700000
kna,2009,23460000
kna,2010,26670000
kna,2011,30140000
kna,2012,28240000
kna,2013,26880000
kna,2014,26530000
kna,2015,25670000
kna,2016,23738800
kna,2017,30173200
kna,2018,31640500
kna,2019,32056700
kna,2020,38037800
kor,1960,91350000000
kor,1961,116700000000
kor,1962,134030000000
kor,1963,223510000000
kor,1964,344150000000
kor,1965,312020000000
kor,1966,366680000000
kor,1967,396820000000
kor,1968,476710000000
kor,1969,606480000000
kor,1970,740700000000
kor,1971,933000000000
kor,1972,1131200000000
kor,1973,1360100000000
kor,1974,1910800000000
kor,1975,2581700000000
kor,1976,3335500000000
kor,1977,4054700000000
kor,1978,5010000000000
kor,1979,6006200000000
kor,1980,5668500000000
kor,1981,7463100000000
kor,1982,8022000000000
kor,1983,8595300000000
kor,1984,9330800000000
kor,1985,10358500000000
kor,1986,10739600000000
kor,1987,11329100000000
kor,1988,13462200000000
kor,1989,14162000000000
kor,1990,15255300000000
kor,1991,16548100000000
kor,1992,18338800000000
kor,1993,18642600000000
kor,1994,21076500000000
kor,1995,23285700000000
kor,1996,24349400000000
kor,1997,24255500000000
kor,1998,22702400000000
kor,1999,25135300000000
kor,2000,25138700000000
kor,2001,25211100000000
kor,2002,25165100000000
kor,2003,24824500000000
kor,2004,26871800000000
kor,2005,25084900000000
kor,2006,25114600000000
kor,2007,24881400000000
kor,2008,24726200000000
kor,2009,27006500000000
kor,2010,28357000000000
kor,2011,30684400000000
kor,2012,31483500000000
kor,2013,31502900000000
kor,2014,32144400000000
kor,2015,33225200000000
kor,2016,32361700000000
kor,2017,33974300000000
kor,2018,33150100000000
kor,2019,32099300000000
kor,2020,35421000000000
kos,2008,398374000
kos,2009,298805000
kos,2010,381204000
kos,2011,370512000
kos,2012,357179000
kos,2013,427595000
kos,2014,441914000
kos,2015,435635000
kos,2016,493337000
kos,2017,470932000
kos,2018,435728000
kos,2019,510773000
kos,2020,498526000
kwt,1995,34000000
kwt,1996,37200000
kwt,1997,36400000
kwt,1998,35300000
kwt,1999,39200000
kwt,2000,41100000
kwt,2001,47800000
kwt,2002,59900000
kwt,2003,64900000
kwt,2004,70900000
kwt,2005,71100000
kwt,2006,69700000
kwt,2007,69500000
kwt,2008,63400000
kwt,2009,80000000
kwt,2010,149300000
kwt,2011,186600000
kwt,2012,175300000
kwt,2013,175400000
kwt,2014,208600000
kwt,2015,185300000
kwt,2016,171300000
kwt,2017,192239200
kwt,2018,186679300
kwt,2019,159021200
kwt,2020,148427334.78959
lao,1989,197707148190
lao,1990,284668252160
lao,1991,317301729200
lao,1992,377355870600
lao,1993,412894869900
lao,1994,488374761900
lao,1995,599232521600
lao,1996,698874503000
lao,1997,1141381769700
lao,1998,1433047105000
lao,1999,3544222501800
lao,2000,4586620765100
lao,2001,5131849589500
lao,2002,5903360481100
lao,2003,6827052268300
lao,2004,7645374948100
lao,2005,8247419149600
lao,2006,9377055926100
lao,2007,10458071790700
lao,2008,11508685438400
lao,2009,12023637229600
lao,2010,13301421087900
lao,2011,14607288736300
lao,2012,15137393991300
lao,2013,16830923854000
lao,2014,19062026554800
lao,2015,20622000000000
lao,2016,22275000000000
lao,2017,22801000000000
lao,2018,23943000000000
lao,2019,24877000000000
lao,2020,28052817432600
lbn,1994,1042907038700
lbn,1995,1291080822100
lbn,1996,1330153764200
lbn,1997,1626000000000
lbn,1998,1592000000000
lbn,1999,1625000000000
lbn,2000,1623000000000
lbn,2001,1560000000000
lbn,2002,1635000000000
lbn,2003,1661000000000
lbn,2004,1218810804981.94995
lbn,2005,1160060737310.21997
lbn,2006,1483917784223.3501
lbn,2007,1831227391620.97998
lbn,2008,1984961796485.20972
lbn,2009,2108377802628.90967
lbn,2010,2238167264365.43994
lbn,2011,2290000000000
lbn,2012,2498024454681.43018
lbn,2013,2795439689623.60938
lbn,2014,2916842517922.47998
lbn,2015,2546705446307.60938
lbn,2016,2225566989540.56982
lbn,2017,2350293473011.35986
lbn,2018,2681280627776.5
lbn,2019,2482928731083
lbn,2020,3517204764700
lbr,2000,664891500
lbr,2001,693394300
lbr,2002,732722700
lbr,2003,540358100
lbr,2004,583475200
lbr,2005,626650600
lbr,2006,714123700
lbr,2007,900662600
lbr,2008,1124913000
lbr,2009,1026072000
lbr,2010,895104600
lbr,2011,1062326000
lbr,2012,1304039100
lbr,2013,1255945200
lbr,2014,1177333400
lbr,2015,1110235200
lbr,2016,1220668600
lbr,2017,1218707500
lbr,2018,1214965000
lbr,2019,1209566400
lbr,2020,1247972600
lby,2002,1348800000
lby,2003,1375800000
lby,2004,1439300000
lby,2005,1554500000
lby,2006,1603300000
lby,2007,1859000000
lby,2008,1972000000
lca,2006,102063600
lca,2007,105142000
lca,2008,139350400
lca,2009,138066900
lca,2010,108351600
lca,2011,99720400
lca,2012,102706500
lca,2013,118124800
lca,2014,105143800
lca,2015,105528000
lca,2016,104795969.16075
lca,2017,89173562.66883
lca,2018,99888241.72883
lca,2019,120807086.3202
lca,2020,97980695.60115
lie,2016,7100000
lie,2017,8600000
lie,2018,9200000
lka,1960,2154512656.0577
lka,1961,2262559092.80901
lka,1962,2167148821.2819
lka,1963,2388057912.71277
lka,1964,2412898693.47659
lka,1965,2309185454.29385
lka,1966,2391272768.11928
lka,1967,2718079437.44292
lka,1968,3389875081.99344
lka,1969,3429352387.54292
lka,1970,3930827934.4653
lka,1971,3867115708.25423
lka,1972,4076849206.49468
lka,1973,5092231681.23324
lka,1974,7970112853.67651
lka,1975,8145698558.5722
lka,1976,8855704358.97995
lka,1977,11278096100.6952
lka,1978,13134499456.2642
lka,1979,14268280317.6139
lka,1980,18506472389.6744
lka,1981,23768750469.72409
lka,1982,26396762388.6894
lka,1983,34627109511.1656
lka,1984,44365698065.704
lka,1985,45558306540.5214
lka,1986,49274580968.9443
lka,1987,53709883820.5676
lka,1988,59232840968.9608
lka,1989,65380784765.4189
lka,1990,85868046159.43469
lka,1991,100860704000
lka,1992,111093961100
lka,1993,124295285500
lka,1994,138828668700
lka,1995,154523262600
lka,1996,173128856000
lka,1997,195402245900
lka,1998,215451550500
lka,1999,229249329700
lka,2000,250613087800
lka,2001,282417000300
lka,2002,225882461300
lka,2003,241121900000
lka,2004,262271000000
lka,2005,289906000000
lka,2006,333137000000
lka,2007,418104000000
lka,2008,590114000000
lka,2009,613694000000
lka,2010,544914270400
lka,2011,637567209100
lka,2012,650509618200
lka,2013,735381845400
lka,2014,829576936000
lka,2015,896228510800
lka,2016,890925077800
lka,2017,1043994200300
lka,2018,1146672030500
lka,2019,1132064970700
lka,2020,1251921238400
lso,1960,21781600
lso,1961,22800700
lso,1962,26367300
lso,1963,28150500
lso,1964,30316000
lso,1965,31080200
lso,1966,22418500
lso,1967,19488800
lso,1968,20380500
lso,1969,19871000
lso,1970,21272100
lso,1971,15285400
lso,1972,26749400
lso,1973,41652600
lso,1974,40378800
lso,1975,40378800
lso,1976,39487200
lso,1977,63179500
lso,1978,70312700
lso,1979,83687400
lso,1980,75407800
lso,1981,92765000
lso,1982,63102800
lso,1983,70045700
lso,1984,74777400
lso,1985,95968500
lso,1986,115385800
lso,1987,116887800
lso,1988,149737700
lso,1989,164031600
lso,1990,187667000
lso,1991,142461300
lso,1992,215136800
lso,1993,227454300
lso,1994,257663300
lso,1995,319084200
lso,1996,312774500
lso,1997,322060600
lso,1998,427202200
lso,1999,489881600
lso,2000,481967700
lso,2001,589933000
lso,2002,522962100
lso,2003,555902100
lso,2004,584157800
lso,2005,606730100
lso,2006,590304700
lso,2007,639034800
lso,2008,804541300
lso,2009,907504000
lso,2010,795352400
lso,2011,850912000
lso,2012,996043100
lso,2013,1156738400
lso,2014,1049273200
lso,2015,1138620700
lso,2016,1776251500
lso,2017,1525548400
lso,2018,1437869100
lso,2019,1617502700
lso,2020,1934875500
ltu,1995,766743000
ltu,1996,1062633000
ltu,1997,1104476000
ltu,1998,997687000
ltu,1999,811302000
ltu,2000,745819000
ltu,2001,691030000
ltu,2002,724979000
ltu,2003,736405000
ltu,2004,760288000
ltu,2005,908120000
ltu,2006,929478000
ltu,2007,1008259000
ltu,2008,1072523000
ltu,2009,682235000
ltu,2010,847685000
ltu,2011,1093030000
ltu,2012,1329543000
ltu,2013,1242124000
ltu,2014,1252248000
ltu,2015,1277475000
ltu,2016,1208993000
ltu,2017,1482846000
ltu,2018,1310658000
ltu,2019,1517825000
ltu,2020,1602560000
lux,1995,142432000
lux,1996,130684000
lux,1997,123441000
lux,1998,140933000
lux,1999,146620000
lux,2000,137196000
lux,2001,133796000
lux,2002,172742000
lux,2003,121757000
lux,2004,150935000
lux,2005,107952000
lux,2006,106543000
lux,2007,136724000
lux,2008,123141000
lux,2009,91119000
lux,2010,113814000
lux,2011,111303000
lux,2012,133973000
lux,2013,128582000
lux,2014,149962000
lux,2015,121134000
lux,2016,120396000
lux,2017,136448000
lux,2018,140716000
lux,2019,137161000
lux,2020,131256000
lva,1995,318321000
lva,1996,316541000
lva,1997,268029000
lva,1998,229793000
lva,1999,229447000
lva,2000,306700000
lva,2001,329728000
lva,2002,378189000
lva,2003,376683000
lva,2004,465719000
lva,2005,508684000
lva,2006,560026000
lva,2007,745579000
lva,2008,724755000
lva,2009,609867000
lva,2010,733880000
lva,2011,728875000
lva,2012,757434000
lva,2013,721977000
lva,2014,836538000
lva,2015,858716000
lva,2016,826989000
lva,2017,958593000
lva,2018,1047722000
lva,2019,1224408000
lva,2020,1185805000
mar,1965,3498000000
mar,1966,3057000000
mar,1967,3351000000
mar,1968,3712000000
mar,1969,3572000000
mar,1970,3992000000
mar,1971,4811000000
mar,1972,4962000000
mar,1973,5339000000
mar,1974,6928000000
mar,1975,6517000000
mar,1976,8155000000
mar,1977,8153000000
mar,1978,10435000000
mar,1979,11116000000
mar,1980,12935100000
mar,1981,9830673000
mar,1982,13762940000
mar,1983,14588720000
mar,1984,15834470000
mar,1985,20050340000
mar,1986,27828110000
mar,1987,21404380000
mar,1988,29971680000
mar,1989,32056460000
mar,1990,37549778500
mar,1991,49190209800
mar,1992,40418581500
mar,1993,38471663100
mar,1994,56553344700
mar,1995,44973516700
mar,1996,69369528100
mar,1997,54579859900
mar,1998,64695452100
mar,1999,56595964800
mar,2000,49040949400
mar,2001,58837686600
mar,2002,61447396200
mar,2003,69404194300
mar,2004,69590065700
mar,2005,65303758500
mar,2006,82123243000
mar,2007,70342000000
mar,2008,85742000000
mar,2009,97517000000
mar,2010,101558000000
mar,2011,107594000000
mar,2012,104540000000
mar,2013,120228000000
mar,2014,107905000000
mar,2015,124759000000
mar,2016,121554000000
mar,2017,131419000000
mar,2018,135418000000
mar,2019,140019000000
mar,2020,127281000000
mda,1995,1896840000
mda,1996,2143104000
mda,1997,2315185000
mda,1998,2350594000
mda,1999,3065738000
mda,2000,4070461000
mda,2001,4271361000
mda,2002,4741654000
mda,2003,5062066000
mda,2004,5633384000
mda,2005,6174851000
mda,2006,6488827000
mda,2007,5333901000
mda,2008,5544016000
mda,2009,5135000000
mda,2010,9629417000
mda,2011,11244547000
mda,2012,11020752000
mda,2013,13806479000
mda,2014,16317844000
mda,2015,16769347000
mda,2016,18330739000
mda,2017,20521677000
mda,2018,19772398000
mda,2019,21397802084.3833
mda,2020,19862625087.9484
mdg,1966,10078427400
mdg,1967,10791783400
mdg,1968,11139311300
mdg,1969,11742924900
mdg,1970,13498864500
mdg,1971,14303662700
mdg,1972,15071880000
mdg,1973,17596056900
mdg,1974,28168435400
mdg,1975,29704870100
mdg,1976,30948698200
mdg,1977,33966566200
mdg,1978,34314174100
mdg,1979,38868676800
mdg,1995,1144714050000
mdg,1996,1339210228100
mdg,1997,1466989622400
mdg,1998,1592518180000
mdg,1999,1789206850000
mdg,2000,1934758015300
mdg,2001,2139170350300
mdg,2002,2496677440100
mdg,2003,2527548215500
mdg,2004,2974034164800
mdg,2005,3610397106900
mdg,2006,4135437702500
mdg,2007,4483449452600
mdg,2008,4956710886300
mdg,2009,5731285115700
mdg,2010,6066670120900
mdg,2011,6795944730100
mdg,2012,7116485637200
mdg,2013,7263786018800
mdg,2014,7815794640100
mdg,2015,8550957776200
mdg,2016,9459625498500
mdg,2017,10080002413300
mdg,2018,11000499065200
mdg,2019,11715772915200
mdg,2020,12423289414700
mdv,2003,715266300
mdv,2004,876910200
mdv,2005,1150784200
mdv,2006,1329753100
mdv,2007,1474463800
mdv,2008,1999236700
mdv,2009,1626916200
mdv,2010,1866508300
mdv,2011,2181779000
mdv,2012,2301796200
mdv,2013,2741008500
mdv,2014,3018024200
mdv,2015,3513927900
mdv,2016,3819601000
mdv,2017,3914801600
mdv,2018,4271726200
mdv,2019,3973933800
mdv,2020,4604606800
mex,1965,35897400
mex,1966,36762900
mex,1967,38997500
mex,1968,40079300
mex,1969,42417600
mex,1970,53815300
mex,1971,58814500
mex,1972,61852500
mex,1973,79677400
mex,1974,103307000
mex,1975,122526300
mex,1976,145571800
mex,1977,194440300
mex,1978,239997800
mex,1979,281725500
mex,1980,298129500
mex,1981,411289500
mex,1982,559484750
mex,1983,1113139250
mex,1984,1985626750
mex,1985,3279800750
mex,1986,5603933000
mex,1987,13047296000
mex,1988,26742946000
mex,1989,35165225750
mex,1990,48989946000
mex,1991,61408906000
mex,1992,67424732000
mex,1993,79572556000
mex,1994,82245791000
mex,1995,102279048000
mex,1996,152050408000
mex,1997,176343688000
mex,1998,200038708000
mex,1999,211236774000
mex,2000,222436864000
mex,2001,240589667000
mex,2002,244410966000
mex,2003,266554861000
mex,2004,294796001000
mex,2005,293879702000
mex,2006,326989184000
mex,2007,366026862000
mex,2008,390428297000
mex,2009,394255245000
mex,2010,430284329000
mex,2011,452940691000
mex,2012,502043662000
mex,2013,510905694000
mex,2014,547624083000
mex,2015,592807554000
mex,2016,673611743000
mex,2017,741610411000
mex,2018,796018405000
mex,2019,829859894000
mex,2020,877642033000
mhl,1997,9476000
mhl,1998,8401300
mhl,1999,9026900
mhl,2000,9244400
mhl,2001,9076400
mhl,2002,8511500
mhl,2003,9005900
mhl,2004,9593400
mhl,2005,9826800
mhl,2006,10120200
mhl,2007,11052700
mhl,2008,12911900
mhl,2009,14696000
mhl,2010,18632600
mhl,2011,22844200
mhl,2012,32215400
mhl,2013,30111900
mhl,2014,20184000
mhl,2015,22101400
mhl,2016,25372800
mhl,2017,32633800
mhl,2018,36625200
mhl,2019,48253500
mhl,2020,53200000
mkd,1990,38101000
mkd,1991,104960000
mkd,1992,1796936000
mkd,1993,6237861000
mkd,1994,16288192700
mkd,1995,18920475800
mkd,1996,19798469200
mkd,1997,20412176300
mkd,1998,22276185700
mkd,1999,23122810800
mkd,2000,25104000000
mkd,2001,24596000000
mkd,2002,26298000000
mkd,2003,31004000000
mkd,2004,32442000000
mkd,2005,30031000000
mkd,2006,30100000000
mkd,2007,33308000000
mkd,2008,47478000000
mkd,2009,42997000000
mkd,2010,44257000000
mkd,2011,43406000000
mkd,2012,42492000000
mkd,2013,50327000000
mkd,2014,53700000000
mkd,2015,54369000000
mkd,2016,54560000000
mkd,2017,48665000000
mkd,2018,55979000000
mkd,2019,56331000000
mkd,2020,60382000000
mli,1967,41827201000
mli,1968,49270599700
mli,1969,50168598500
mli,1970,57506201600
mli,1971,62113701900
mli,1972,68427399200
mli,1973,64843898900
mli,1974,59724701700
mli,1975,102385000400
mli,1976,123715002400
mli,1977,142314995700
mli,1978,143850995700
mli,1979,186681999400
mli,1980,154626058400
mli,1981,178201009900
mli,1982,177067225000
mli,1983,183170435800
mli,1984,197682727400
mli,1985,231188431900
mli,1986,228386161400
mli,1987,231936071800
mli,1988,258066520900
mli,1989,265603285500
mli,1990,273220243900
mli,1991,301824344800
mli,1992,277197256100
mli,1993,311604666000
mli,1994,425765715500
mli,1995,509413218000
mli,1996,524544632600
mli,1997,566123001600
mli,1998,595435708300
mli,1999,752954281900
mli,2000,692015191600
mli,2001,833532107000
mli,2002,886919287700
mli,2003,816730919200
mli,2004,863316000000
mli,2005,1066565000000
mli,2006,1074793000000
mli,2007,1224004000000
mli,2008,1446714000000
mli,2009,1527130000000
mli,2010,1746240000000
mli,2011,2116346000000
mli,2012,2421145000000
mli,2013,2403840000000
mli,2014,2656731000000
mli,2015,2922681000000
mli,2016,3108964000000
mli,2017,3339799000000
mli,2018,3566394159000
mli,2019,3777298547200
mli,2020,3637924684700
mlt,1970,15329300
mlt,1971,16065100
mlt,1972,17539200
mlt,1973,19321900
mlt,1974,21916700
mlt,1975,24287500
mlt,1976,30155000
mlt,1977,34005100
mlt,1978,29949300
mlt,1979,30402900
mlt,1980,35044100
mlt,1981,39656400
mlt,1982,44215900
mlt,1983,49395100
mlt,1984,51016900
mlt,1985,51093400
mlt,1986,53846500
mlt,1987,56509900
mlt,1988,55663400
mlt,1989,58951800
mlt,1990,59431800
mlt,1991,61810400
mlt,1992,62045100
mlt,1993,66174800
mlt,1994,67604100
mlt,1995,69095500
mlt,1996,72530800
mlt,1997,76029500
mlt,1998,85543500
mlt,1999,83685000
mlt,2000,77752700
mlt,2001,94144900
mlt,2002,96326700
mlt,2003,93913700
mlt,2004,92791400
mlt,2005,94942100
mlt,2006,101007500
mlt,2007,105974900
mlt,2008,65789700
mlt,2009,90056400
mlt,2010,86261700
mlt,2011,68685900
mlt,2012,77739000
mlt,2013,84993000
mlt,2014,87875400
mlt,2015,92257800
mlt,2016,101030171.08303
mlt,2017,79760194.54516
mlt,2018,94159558.01338
mlt,2019,96756456.88721
mlt,2020,83019854.16707
mmr,2001,1743116950000
mmr,2002,2546221000000
mmr,2003,3486776000000
mmr,2004,4139534250000
mmr,2005,5054612900000
mmr,2006,6568953700000
mmr,2007,8755702600000
mmr,2008,10941792100000
mmr,2009,12345058000000
mmr,2010,13787671300000
mmr,2011,14853628500000
mmr,2012,15364302850000
mmr,2013,16406652150000
mmr,2014,17647624750000
mmr,2015,18814546000000
mmr,2016,19841147700000
mmr,2017,20606881500000
mmr,2018,21344044400000
mmr,2019,22476953700000
mmr,2020,25076798359600
mne,2000,120444000
mne,2001,140017000
mne,2002,148602000
mne,2003,149729000
mne,2004,154654000
mne,2005,158951000
mne,2006,178157000
mne,2007,194399000
mne,2008,230903000
mne,2009,247540000
mne,2010,239947000
mne,2011,263564000
mne,2012,237098000
mne,2013,270164000
mne,2014,280086000
mne,2015,294597000
mne,2016,295310000
mne,2017,294655000
mne,2018,313933000
mne,2019,316541000
mne,2020,316214000
mng,1981,1160325000
mng,1982,1381085400
mng,1983,1505863000
mng,1984,1444007400
mng,1985,1434409100
mng,1986,1622108800
mng,1987,1487732900
mng,1988,1598646300
mng,1989,1664900000
mng,1990,1597141100
mng,1991,2669494400
mng,1992,14345271600
mng,1993,58534415400
mng,1994,105011955300
mng,1995,212002099600
mng,1996,283958983800
mng,1997,300746339000
mng,1998,306644912000
mng,1999,342505229500
mng,2000,335668794100
mng,2001,319698929400
mng,2002,293361833500
mng,2003,337272088600
mng,2004,472934459800
mng,2005,602136306100
mng,2006,710609185800
mng,2007,913409227000
mng,2008,1259660831500
mng,2009,1177380290300
mng,2010,1144697900000
mng,2011,1357866800000
mng,2012,1878786371600
mng,2013,2572044885800
mng,2014,2965360452700
mng,2015,3223402719300
mng,2016,3022012540900
mng,2017,3119618176700
mng,2018,3723544316800
mng,2019,4373602538600
mng,2020,4856062953300
moz,1991,1794901600
moz,1992,2001492200
moz,1993,3536145100
moz,1994,5154367700
moz,1995,8282539000
moz,1996,13475510500
moz,1997,16241111200
moz,1998,17016223300
moz,1999,17511875800
moz,2000,16447130700
moz,2001,20396301300
moz,2002,30647719600
moz,2003,34037819800
moz,2004,38572567800
moz,2005,44849260500
moz,2006,55716816100
moz,2007,64181100100
moz,2008,80599749600
moz,2009,90083313200
moz,2010,101239404800
moz,2011,107650975400
moz,2012,115583743000
moz,2013,120104399200
moz,2014,132945893300
moz,2015,146150190700
moz,2016,172026796600
moz,2017,210498706400
moz,2018,220019901900
moz,2019,233064291200
moz,2020,249254874200
mrt,1961,263096707.25721
mrt,1962,265404570.43905
mrt,1963,274636059.70966
mrt,1964,297714691.52811
mrt,1965,313869770.34425
mrt,1966,328365262.83755
mrt,1967,350023203.59357
mrt,1968,366443306.0779
mrt,1969,308363936.22186
mrt,1970,389648243.47228
mrt,1971,404021925.20666
mrt,1972,421879370.28418
mrt,1973,633537744.99447
mrt,1974,715272776.41507
mrt,1975,665939394.68778
mrt,1976,733666213.19402
mrt,1977,798591372.06387
mrt,1978,871921424.57533
mrt,1979,951463813.61096
mrt,1980,1131012920.99259
mrt,1981,1291315843.19634
mrt,1982,1419948004.62248
mrt,1983,1587803218.24181
mrt,1984,1443944748.49311
mrt,1985,1284372642.11862
mrt,1986,1734341597.77334
mrt,1987,2373482601.13519
mrt,1988,2568136327.89121
mrt,1989,2863649155.95989
mrt,1990,2658519740.47944
mrt,1991,4999177500
mrt,1992,5376605100
mrt,1993,6393237700
mrt,1994,6714696300
mrt,1995,7636681900
mrt,1996,7957287800
mrt,1997,7880668900
mrt,1998,9936789200
mrt,1999,10933163600
mrt,2000,10556414200
mrt,2001,11100130300
mrt,2002,11700581300
mrt,2003,13044812400
mrt,2004,14366073300
mrt,2005,15650875600
mrt,2006,17483975500
mrt,2007,20715803000
mrt,2008,23017223500
mrt,2009,23722428900
mrt,2010,25986003700
mrt,2011,27604308800
mrt,2012,32103094600
mrt,2013,35363287100
mrt,2014,37548000000
mrt,2015,41305000000
mrt,2016,49016000000
mrt,2017,55299000000
mrt,2018,61201000000
mrt,2019,62750000000
mrt,2020,59431000000
mus,1976,938000000
mus,1977,939000000
mus,1978,977000000
mus,1979,1224000000
mus,1980,914000000
mus,1981,1257000000
mus,1982,1530000000
mus,1983,1465000000
mus,1984,1736000000
mus,1985,2123000000
mus,1986,2510000000
mus,1987,2941000000
mus,1988,3140000000
mus,1989,3461000000
mus,1990,4294000000
mus,1991,4457783700
mus,1992,5024338200
mus,1993,5270229500
mus,1994,5538113800
mus,1995,6461372700
mus,1996,7192960100
mus,1997,7326470700
mus,1998,8131030500
mus,1999,5466000000
mus,2000,6983509600
mus,2001,8262408500
mus,2002,7530429800
mus,2003,8402507800
mus,2004,9545052400
mus,2005,9527460900
mus,2006,10935000000
mus,2007,11168000000
mus,2008,11583000000
mus,2009,11322000000
mus,2010,11215000000
mus,2011,12246000000
mus,2012,12824000000
mus,2013,12570000000
mus,2014,12778000000
mus,2015,12928000000
mus,2016,13860000000
mus,2017,14154000000
mus,2018,13401000000
mus,2019,14439000000
mus,2020,14645000000
mwi,1960,56300000
mwi,1961,60600000
mwi,1962,63600000
mwi,1963,67100000
mwi,1964,66900000
mwi,1965,78600000
mwi,1966,85400000
mwi,1967,86000000
mwi,1968,86600000
mwi,1969,92400000
mwi,1970,99200000
mwi,1971,125100000
mwi,1972,138400000
mwi,1973,141700000
mwi,1974,178400000
mwi,1975,184200000
mwi,1976,226700000
mwi,1977,285800000
mwi,1978,294900000
mwi,1979,424408200
mwi,1980,394298900
mwi,1981,398371400
mwi,1982,463727200
mwi,1983,548767400
mwi,1984,642964100
mwi,1985,741672300
mwi,1986,854297600
mwi,1987,1125419500
mwi,1988,1534977700
mwi,1989,1779181800
mwi,1990,1975095700
mwi,1991,2449124600
mwi,1992,2265097200
mwi,1993,4082669300
mwi,1994,2306662900
mwi,1995,5737760800
mwi,1996,10970884100
mwi,1997,13274407900
mwi,1998,17510137900
mwi,1999,26934233100
mwi,2000,37021311000
mwi,2001,43724714000
mwi,2002,104058763000
mwi,2003,113259981900
mwi,2004,131414533400
mwi,2005,142497042300
mwi,2006,167851794100
