geo,time,ms_mil_xpnd_cd
kor,1989,9468974884.43025
kor,1990,10110714871.0587
kor,1991,10956524347.7561
kor,1992,11614665196.0992
kor,1993,12377424872.7063
kor,1994,13519265762.7271
kor,1995,16085095679.4805
kor,1996,16408665266.9578
kor,1997,14848484529.9378
kor,1998,10457957529.3983
kor,1999,12095186823.9094
kor,2000,13801107024.1211
kor,2001,12941850827.6594
kor,2002,14101703314.7096
kor,2003,15847047272.178
kor,2004,17829864142.7723
kor,2005,22159512557.1222
kor,2006,25177237741.0344
kor,2007,27726129585.24929
kor,2008,26072410507.6902
kor,2009,24575661939.1823
kor,2010,28175181218.9679
kor,2011,30991707946.4761
kor,2012,31951760810.319
kor,2013,34311220715.1665
kor,2014,37552298953.8232
kor,2015,36570769322.5744
kor,2016,36885283430.0234
kor,2017,39170682135.6216
kor,2018,43069973342.8752
kor,2019,43890861986.13689
kor,2020,45735392596.4856
kos,2008,927234.77497
kos,2009,27227085.62839
kos,2010,38578120.50937
kos,2011,50968863.7738
kos,2012,43390403.88337
kos,2013,48597681.23331
kos,2014,53575787.74488
kos,2015,49984164.35622
kos,2016,51937624.41938
kos,2017,57262629.27157
kos,2018,63344074.21834
kos,2019,65705329.1536
kos,2020,78965006.26924
kwt,1970,68739972.50401
kwt,1971,73434840.97074
kwt,1972,90743549.91199
kwt,1973,136560430.5194
kwt,1974,384614072.61104
kwt,1977,748518665.85708
kwt,1978,738039577.82682
kwt,1979,881077990.78034
kwt,1980,950805965.29003
kwt,1981,1042021629.57117
kwt,1982,1285119359.80216
kwt,1983,1425498409.82307
kwt,1984,1465909167.67434
kwt,1985,1379869859.98477
kwt,1986,1295617612.14061
kwt,1987,1336740076.7235
kwt,1988,1704123944.10617
kwt,1989,2076390756.31682
kwt,1990,8961536461.49313
kwt,1991,12924377965.9407
kwt,1992,6316012045.43982
kwt,1993,2980065531.62448
kwt,1994,3296055512.51389
kwt,1995,3692435533.15821
kwt,1996,3241385529.4931
kwt,1997,2454268845.45523
kwt,1998,2282153591.72584
kwt,1999,2286352512.19552
kwt,2000,2697075596.3558
kwt,2001,2685735278.45347
kwt,2002,2821521877.89967
kwt,2003,3130746412.89612
kwt,2004,3450118764.84561
kwt,2005,3509417808.21918
kwt,2006,3597816497.57389
kwt,2007,4115736733.58807
kwt,2008,4430342077.46217
kwt,2009,4208871205.93499
kwt,2010,4335204653.06151
kwt,2011,5393526319.03152
kwt,2012,5941536636.94559
kwt,2013,5697937802.28007
kwt,2014,5832103419.52984
kwt,2015,5735132890.36545
kwt,2016,6446742131.36237
kwt,2017,6764636913.87805
kwt,2018,7165279059.53645
kwt,2019,7373519736.84211
kwt,2020,6941042345.27687
lao,1967,35544791.66667
lao,1968,35461875
lao,1969,36133958.33333
lao,1970,38045833.33333
lao,1971,39061458.33333
lao,1972,20254568.1283
lao,1973,21220297.96617
lao,1992,102292611.33137
lao,1993,107643979.05759
lao,1994,116105380.3505
lao,1995,103704532.18009
lao,1996,78445466.01493
lao,1997,67064556.58026
lao,1998,33350210.5611
lao,1999,15382947.3868
lao,2000,13717664.5993
lao,2001,12574570.77831
lao,2002,11435617.47362
lao,2003,11013340.90264
lao,2004,11496967.5213
lao,2005,11965988.43757
lao,2006,13410565.06462
lao,2007,14838865.54009
lao,2008,16267888.95979
lao,2009,13973614.52786
lao,2010,15356402.95104
lao,2011,19009820.5991
lao,2012,20327157.65707
lao,2013,22677713.11961
lbn,1960,22906905.20138
lbn,1961,27837147.81298
lbn,1962,40876824.50217
lbn,1963,33900603.43074
lbn,1964,38065368.32311
lbn,1965,44598531.82935
lbn,1966,51425377.30576
lbn,1967,57730955.02603
lbn,1968,65572316.44503
lbn,1969,65138973.3852
lbn,1970,64546127.53825
lbn,1971,66920095.54703
lbn,1972,106204436.98537
lbn,1973,103815507.20196
lbn,1974,179142179.60614
lbn,1975,165944100.29627
lbn,1976,173074847.03596
lbn,1977,126427193.57698
lbn,1978,252760229.68359
lbn,1979,346311001.46481
lbn,1980,503476314.7862
lbn,1981,373214770.03248
lbn,1982,246651755.12751
lbn,1983,492472676.60004
lbn,1984,474574917.56373
lbn,1985,227203508.5582
lbn,1986,148293323.67298
lbn,1987,36999768.47317
lbn,1988,39317743.07846
lbn,1990,214361038.65836
lbn,1991,229469731.0033
lbn,1992,442786331.07386
lbn,1993,452979280.56232
lbn,1994,637473438.60672
lbn,1995,746264054.12573
lbn,1996,735631013.59263
lbn,1997,678164279.45045
lbn,1998,693871897.52858
lbn,1999,829663624.78778
lbn,2000,930016583.74793
lbn,2001,958540630.18242
lbn,2002,907462686.56716
lbn,2003,923383084.57711
lbn,2004,954560530.67993
lbn,2005,962520729.68491
lbn,2006,1008955223.8806
lbn,2007,1152238805.97015
lbn,2008,1169485903.81426
lbn,2009,1426202321.72471
lbn,2010,1585406301.82421
lbn,2011,1626533996.68325
lbn,2012,1757213930.34826
lbn,2013,1935718241.37232
lbn,2014,2270065959.79379
lbn,2015,2239416093.73945
lbn,2016,2606456908.32225
lbn,2017,2441074857.01822
lbn,2018,2775557816.20658
lbn,2019,2521246648.01434
lbn,2020,1921393034.82587
lbr,1965,2700000
lbr,1966,2800000
lbr,1967,3050000
lbr,1968,3050000
lbr,1969,3050000
lbr,1970,3550000
lbr,1971,4050000
lbr,1972,4050000
lbr,1973,3750000
lbr,1974,4550000
lbr,1975,5500000
lbr,1976,6400000
lbr,1977,7750000
lbr,1978,8900000
lbr,1979,9400000
lbr,1980,12750000
lbr,1981,26350000
lbr,1982,43350000
lbr,1983,38750000
lbr,1984,24950000
lbr,1985,25150000
lbr,1986,24350000
lbr,1987,22250000
lbr,1988,25000000
lbr,1991,25000000
lbr,1992,22650000
lbr,1993,30450000
lbr,1994,39300000
lbr,2004,3182000
lbr,2005,8025000
lbr,2006,3925000
lbr,2007,3486000
lbr,2008,3907000
lbr,2009,7193000
lbr,2010,8458000
lbr,2011,13271000
lbr,2012,15179000
lbr,2013,15111500
lbr,2014,14531000
lbr,2015,14799000
lbr,2016,14712000
lbr,2017,13335500
lbr,2018,16788500
lbr,2019,19228500
lbr,2020,16937000
lby,1960,5571997.7712
lby,1961,7167997.1328
lby,1962,16687993.3248
lby,1963,18675992.5296
lby,1964,21475991.4096
lby,1965,29119988.352
lby,1966,58519976.59201
lby,1967,79519968.19201
lby,1968,95479961.80802
lby,1969,143079942.76802
lby,1970,242479903.00804
lby,1971,243035871.64563
lby,1972,202768227.10041
lby,1973,298307480.0184
lby,1974,431682379.04956
lby,1975,287788252.6997
lby,1976,326295131.58206
lby,1977,479647087.83284
lby,1978,729941800.56814
lby,1979,853569148.55886
lby,1980,1074139253.03411
lby,1981,557334522.31365
lby,1982,709332450.60851
lby,1997,1251990817.28745
lby,1998,1443621758.26714
lby,1999,1153487088.49079
lby,2000,1085534664.87046
lby,2001,819747993.60068
lby,2002,452513614.75745
lby,2003,541401766.51662
lby,2004,685073220.07402
lby,2005,690930769.34835
lby,2006,614356296.20043
lby,2007,639137046.18894
lby,2008,1100068652.12985
lby,2012,2987413407.73267
lby,2013,3964690154.13652
lby,2014,3755652496.35093
lka,1960,16653016.65302
lka,1961,17083517.08352
lka,1962,15849765.84977
lka,1963,13917763.91776
lka,1964,13938763.93876
lka,1965,14474264.47426
lka,1966,15282765.28277
lka,1967,15711432.16261
lka,1968,14305226.32162
lka,1969,15863429.18871
lka,1970,21042038.71735
lka,1971,32258064.51613
lka,1972,30283133.90237
lka,1973,25146427.17688
lka,1974,28417847.61117
lka,1975,30478781.02001
lka,1976,23669757.4893
lka,1977,28081232.25622
lka,1978,21946485.42346
lka,1979,28073183.57544
lka,1980,30811520.2245
lka,1981,27684625.65664
lka,1982,25974668.70393
lka,1983,45952585.3642
lka,1984,55750799.97799
lka,1985,188947302.54099
lka,1986,172743269.33716
lka,1987,226699541.85303
lka,1988,165486625.50146
lka,1989,125682787.24225
lka,1990,187023405.69455
lka,1991,277389023.84492
lka,1992,326765473.56125
lka,1993,354785171.20495
lka,1994,437032405.07456
lka,1995,763663963.66162
lka,1996,767105591.68033
lka,1997,698792770.86377
lka,1998,733435634.70033
lka,1999,631014150.10866
lka,2000,822127365.59007
lka,2001,675016502.0194
lka,2002,571657950.22271
lka,2003,541695589.56082
lka,2004,619305492.4205
lka,2005,644211825.11095
lka,2006,791491040.66824
lka,2007,1054816810.24742
lka,2008,1511363006.99688
lka,2009,1522232372.004
lka,2010,1532026109.10635
lka,2011,1751910640.79953
lka,2012,1474902627.68117
lka,2013,1600841410.40839
lka,2014,1914591220.29078
lka,2015,2057866406.9716
lka,2016,1741456649.97426
lka,2017,1866534438.99382
lka,2018,1638914326.87567
lka,2019,1699785117.12236
lka,2020,1573663772.18057
lso,1976,2291375.57284
lso,1977,2780125.69503
lso,1978,4013501.00338
lso,1979,5370993.42892
lso,1980,11639193.97458
lso,1981,12392766.95444
lso,1982,14965648.08163
lso,1983,14069652.63441
lso,1984,12285803.37292
lso,1985,10667797.38588
lso,1986,13369627.53224
lso,1987,18111226.25895
lso,1988,16956458.62932
lso,1989,22610459.52995
lso,1990,24165932.31606
lso,1991,22308171.45423
lso,1992,24237292.29561
lso,1993,22140684.38737
lso,1994,25853328.82731
lso,1995,34373285.47127
lso,1996,28347308.31405
lso,1997,28700335.94042
lso,1998,27807021.35203
lso,1999,34078186.68692
lso,2000,30555503.52098
lso,2001,23390729.43068
lso,2002,19559896.40157
lso,2003,27363759.54262
lso,2004,31386955.10156
lso,2005,33619893.91964
lso,2006,35224579.30607
lso,2007,39834671.56445
lso,2008,27350681.86055
lso,2009,47399768.93129
lso,2010,70661037.36809
lso,2011,58169320.75311
lso,2012,53240145.8227
lso,2013,47941183.17235
lso,2014,47693396.02823
lso,2015,44025926.24977
lso,2016,41489543.36485
lso,2017,52594810.3726
lso,2018,51064347.75482
lso,2019,44845967.46279
lso,2020,38049550.64367
ltu,1993,20769763.76938
ltu,1994,21062271.38458
ltu,1995,30453612.5
ltu,1996,42260000
ltu,1997,75611000
ltu,1998,138175000
ltu,1999,106450000
ltu,2000,140400000
ltu,2001,166875000
ltu,2002,181481441.19055
ltu,2003,210822413.23545
ltu,2004,270841799.76192
ltu,2005,303819006.35179
ltu,2006,351605788.76039
ltu,2007,442004493.34913
ltu,2008,541390194.64761
ltu,2009,404826028.67115
ltu,2010,326320918.68643
ltu,2011,344605215.42864
ltu,2012,328631681.61293
ltu,2013,354862149.70338
ltu,2014,426913695.36589
ltu,2015,471221026.9491
ltu,2016,635448102.41229
ltu,2017,812106965.01996
ltu,2018,1056383744.67382
ltu,2019,1093819973.13032
ltu,2020,1170637182.26376
lux,1960,5260312.87566
lux,1961,5800866.49939
lux,1962,7099970.14853
lux,1963,6962653.39218
lux,1964,9278159.21321
lux,1965,9520198.14921
lux,1966,9923596.37587
lux,1967,8229323.82389
lux,1968,7479003.1223
lux,1969,7817857.6327
lux,1970,8310003.46922
lux,1971,9047009.78167
lux,1972,11731387.87818
lux,1973,15421205.9176
lux,1974,18227348.89424
lux,1975,22704189.63592
lux,1976,25496422.66381
lux,1977,28710697.23889
lux,1978,36648101.3696
lux,1979,42364311.06054
lux,1980,52422325.28881
lux,1981,46185938.87507
lux,1982,41434171.49315
lux,1983,41151224.43827
lux,1984,38661575.08569
lux,1985,38112966.56114
lux,1986,53459034.30589
lux,1987,73150597.3065
lux,1988,86015559.60033
lux,1989,75962325.96233
lux,1990,96691368.63554
lux,1991,107736089.10909
lux,1992,123217456.22455
lux,1993,108089199.8251
lux,1994,126000012.05742
lux,1995,142256814.87594
lux,1996,141495421.59382
lux,1997,134075768.03201
lux,1998,143139739.05892
lux,1999,140758789.16758
lux,2000,128192371.47595
lux,2001,160284919.15061
lux,2002,153404545.66844
lux,2003,198637975.51787
lux,2004,234676202.71554
lux,2005,243744714.7192
lux,2006,247133192.24579
lux,2007,286051368.8037
lux,2008,236720167.13728
lux,2009,222959826.86183
lux,2010,274135432.54097
lux,2011,256962415.78642
lux,2012,237503049.7576
lux,2013,258655906.23325
lux,2014,279019013.05217
lux,2015,276145059.33237
lux,2016,260729679.57958
lux,2017,357671613.65922
lux,2018,393243517.43396
lux,2019,428769402.87617
lux,2020,489530773.5828
lva,1993,17691507.97211
lva,1994,33900348.04357
lva,1995,43560331.05852
lva,1996,38154934.55599
lva,1997,37988313.14952
lva,1998,42180166.50442
lva,1999,56568626.39125
lva,2000,69990683.35937
lva,2001,86966741.09766
lva,2002,147224840.18431
lva,2003,189144251.39214
lva,2004,229353322.50095
lva,2005,272551115.77947
lva,2006,367825490.44444
lva,2007,481492627.14415
lva,2008,581752272.92659
lva,2009,363809251.07009
lva,2010,259672124.19747
lva,2011,296834929.21251
lva,2012,255740342.58925
lva,2013,283568932.74
lva,2014,295728965.26571
lva,2015,282688255.51736
lva,2016,404552452.16626
lva,2017,482461999.11382
lva,2018,709370536.92622
lva,2019,691894312.58397
lva,2020,756867662.14522
mar,1960,41596762.36886
mar,1961,48275957.46657
mar,1962,53848540.35874
mar,1963,74893933.19619
mar,1964,69993222.00024
mar,1965,63175700.37684
mar,1966,67938085.0471
mar,1967,70348918.78059
mar,1968,90900288.312
mar,1969,84972008.63948
mar,1970,88924195.08783
mar,1971,111288010.20206
mar,1972,140446991.60366
mar,1973,185783993.84454
mar,1974,241889161.21444
mar,1975,413326127.8868
mar,1976,577239433.3052
mar,1977,731455472.03748
mar,1978,772559381.95249
mar,1979,896353802.00198
mar,1980,1117955622.16605
mar,1981,975581462.79218
mar,1982,959485440.85857
mar,1983,628153422.9932
mar,1984,512454401.20583
mar,1985,692472049.68944
mar,1986,728545632.68032
mar,1987,815386106.13657
mar,1988,917269144.79575
mar,1989,990555090.20201
mar,1990,1069720491.9962
mar,1991,1148445710.41342
mar,1992,1228526552.8756
mar,1993,1251786538.13271
mar,1994,1365250018.74448
mar,1995,1437898700.73909
mar,1996,1447128689.24308
mar,1997,1400949500.95045
mar,1998,1444959716.46388
mar,1999,1207516609.85555
mar,2000,859151483.21036
mar,2001,1470317614.79253
mar,2002,1474874326.26173
mar,2003,1819230070.24998
mar,2004,1937523821.55205
mar,2005,2031131380.56246
mar,2006,2134594876.06275
mar,2007,2408350249.5627
mar,2008,2944958472.736
mar,2009,3055069441.85873
mar,2010,3160804832.03361
mar,2011,3342698955.60745
mar,2012,3402700835.84055
mar,2013,4065552316.93534
mar,2014,4048612524.35018
mar,2015,3268363375.66571
mar,2016,3327031889.64856
mar,2017,3461461531.38359
mar,2018,3696856944.7441
mar,2019,3721323837.45287
mar,2020,4830956393.51169
mda,1995,13345789.40344
mda,1996,15354611.1613
mda,1997,17410750.97652
mda,1998,10613141.67613
mda,1999,5990984.99401
mda,2000,5090797.96046
mda,2001,5961865.82304
mda,2002,6978372.20441
mda,2003,8246742.5367
mda,2004,9378005.95311
mda,2005,11960379.69459
mda,2006,16449497.75723
mda,2007,22718473.79303
mda,2008,36845650.50038
mda,2009,24906387.26867
mda,2010,18335718.27023
mda,2011,22966963.69243
mda,2012,23870072.82395
mda,2013,26710522.1343
mda,2014,27565559.83763
mda,2015,23051814.59448
mda,2016,27431006.07972
mda,2017,30926160.54316
mda,2018,37404689.53003
mda,2019,43009328.57307
mda,2020,44533780.6571
mdg,1960,1604193.5889
mdg,1961,8482781.25038
mdg,1962,9179552.20313
mdg,1963,8956747.53801
mdg,1964,9455019.78911
mdg,1965,10710827.90163
mdg,1966,11342782.9518
mdg,1967,12112471.79495
mdg,1968,13044200.39457
mdg,1969,13014516.19114
mdg,1970,12134982.77877
mdg,1971,12755677.35894
mdg,1972,16129256.24885
mdg,1973,20346496.11801
mdg,1974,25882465.35676
mdg,1975,30189630.07204
mdg,1976,33040454.15454
mdg,1977,43959890.67012
mdg,1978,52181427.40023
mdg,1979,81891303.63246
mdg,1980,90402004.93661
mdg,1981,86482746.69204
mdg,1984,55059872.19173
mdg,1985,50869844.14506
mdg,1986,50566283.23033
mdg,1987,36662411.20822
mdg,1988,32904438.54581
mdg,1989,30247467.94392
mdg,1990,37948124.17804
mdg,1991,34707087.43789
mdg,1992,23102633.3649
mdg,1993,37830790.81506
mdg,1994,27580945.67434
mdg,1995,27170664.1223
mdg,1996,49442905.50939
mdg,1997,52544736.68703
mdg,1998,50446576.24876
mdg,1999,45036442.91671
mdg,2000,47210934.61396
mdg,2001,65037565.45496
mdg,2002,57743396.83399
mdg,2003,72517018.88834
mdg,2004,54471710.02643
mdg,2005,54018162.48384
mdg,2006,53914017.64459
mdg,2007,81936943.66768
mdg,2008,103271539.53769
mdg,2009,70985221.42306
mdg,2010,56922892.89217
mdg,2011,71989808.01138
mdg,2012,68636017.80434
mdg,2013,71877874.4942
mdg,2014,69676655.25331
mdg,2015,58932847.75624
mdg,2016,59394995.92052
mdg,2017,66906090.18517
mdg,2018,73258425.23868
mdg,2019,76576631.10918
mdg,2020,87357752.06924
mex,1960,84000000
mex,1961,86400000
mex,1962,99200000
mex,1963,112000000
mex,1964,120000000
mex,1965,119200000
mex,1966,130400000
mex,1967,133600000
mex,1968,148800000
mex,1969,180000000
mex,1970,176800000
mex,1971,191200000
mex,1972,242400000
mex,1973,300800000
mex,1974,407200000
mex,1975,504800000
mex,1976,531576968.45544
mex,1977,437692985.837
mex,1978,518287192.5964
mex,1979,679663588.44835
mex,1980,810422203.82554
mex,1981,1284948561.26553
mex,1982,858130162.74332
mex,1983,778556797.17555
mex,1984,1155945372.64342
mex,1985,1241863651.93559
mex,1986,817296611.65171
mex,1987,813391574.39522
mex,1988,981914645.57368
mex,1989,1153375828.26522
mex,1990,1210872502.31103
mex,1991,1459136040.92194
mex,1992,1824550066.238
mex,1993,2122980337.78189
mex,1994,2635284078.78831
mex,1995,1562615372.39288
mex,1996,1882873102.65874
mex,1997,2184061042.17234
mex,1998,2263223453.48751
mex,1999,2652912012.04971
mex,2000,3031454509.30458
mex,2001,3229469276.43396
mex,2002,3172268733.5076
mex,2003,2960496802.29864
mex,2004,2854385964.91228
mex,2005,3123454977.56449
mex,2006,3035131018.79037
mex,2007,4223037645.72391
mex,2008,4334654123.65113
mex,2009,4514233914.23391
mex,2010,4789031339.03134
mex,2011,5498458541.61133
mex,2012,5717035574.62318
mex,2013,6473144378.32759
mex,2014,6758693845.00224
mex,2015,5468837811.91633
mex,2016,5336875740.46474
mex,2017,5062076645.82129
mex,2018,5839521271.01987
mex,2019,6650808254.06726
mex,2020,6116376582.27848
mkd,1996,130636725.85297
mkd,1997,83254172.20795
mkd,1998,78991291.12753
mkd,1999,66236920.44891
mkd,2000,69828947.90748
mkd,2001,226303002.33255
mkd,2002,106309576.71974
mkd,2003,115827201.7201
mkd,2004,135256294.79112
mkd,2005,127003654.35225
mkd,2006,126008876.72176
mkd,2007,162567237.05449
mkd,2008,172658158.91487
mkd,2009,158716661.45132
mkd,2010,130021469.10643
mkd,2011,132461994.80905
mkd,2012,119410402.5241
mkd,2013,126506348.70343
mkd,2014,124185105.67971
mkd,2015,99983659.56435
mkd,2016,103520137.2684
mkd,2017,100754692.05276
mkd,2018,119606163.96734
mkd,2019,146093380.39958
mkd,2020,157975516.84604
mli,1961,3922368.09916
mli,1962,4342608.99377
mli,1963,4375224.47514
mli,1964,5174939.90458
mli,1965,4647822.37892
mli,1966,4636149.757
mli,1967,5081280.1574
mli,1968,5251146.16363
mli,1969,5673928.01228
mli,1970,6150439.75644
mli,1971,6323435.83886
mli,1972,8332407.51028
mli,1973,10974072.29608
mli,1974,11632496.20905
mli,1975,19130897.33241
mli,1976,21761874.86922
mli,1977,26050146.53207
mli,1978,31020668.62835
mli,1979,36197478.39904
mli,1980,38337750.85195
mli,1981,31648946.93649
mli,1982,29518633.25685
mli,1983,26767016.73726
mli,1984,25402957.27039
mli,1985,29826627.16493
mli,1986,37539055.05536
mli,1987,44254118.46129
mli,1988,48011066.04711
mli,1989,46080349.08215
mli,1990,52155069.50949
mli,1993,44497338.9885
mli,1994,29898866.18456
mli,1995,40468959.10632
mli,1996,39683160.26523
mli,1997,40262546.06635
mli,1998,41020286.39618
mli,1999,43852596.80461
mli,2000,43681247.68251
mli,2001,44881650.22598
mli,2002,49355225.62799
mli,2003,66758430.83276
mli,2004,77420331.82846
mli,2005,86450742.03554
mli,2006,96004895.8672
mli,2007,110376888.03944
mli,2008,142919351.05682
mli,2009,144434608.39584
mli,2010,146786545.71078
mli,2011,161062674.57287
mli,2012,148865779.8706
mli,2013,153833697.6763
mli,2014,218118403.12495
mli,2015,309170682.22166
mli,2016,362398902.19856
mli,2017,460196191.96839
mli,2018,481728184.47786
mli,2019,475638185.67201
mli,2020,593365423.04551
mlt,1985,12948712.08309
mlt,1986,16531995.10179
mlt,1987,23148953.51322
mlt,1988,22383605.51085
mlt,1989,21308781.46488
mlt,1990,21152027.66596
mlt,1991,21744818.12471
mlt,1992,26692690.8063
mlt,1993,24637705.57156
mlt,1994,27870262.14063
mlt,1995,31144859.95513
mlt,1996,33296174.81653
mlt,1997,31142214.89118
mlt,1998,29081268.41408
mlt,1999,27986620.66264
mlt,2000,25353948.05169
mlt,2001,27119323.11391
mlt,2002,28403690.79677
mlt,2003,34125502.0046
mlt,2004,40526469.18882
mlt,2005,52498963.31758
mlt,2006,44434425.83726
mlt,2007,49263377.11566
mlt,2008,56032519.13429
mlt,2009,59110111.51043
mlt,2010,58728949.93014
mlt,2011,55893126.48136
mlt,2012,49922008.90666
mlt,2013,53789438.88342
mlt,2014,56514879.91666
mlt,2015,51796606.41011
mlt,2016,59672922.98958
mlt,2017,64235888.16573
mlt,2018,66869091.03785
mlt,2019,83636363.63636
mlt,2020,80613245.18409
mmr,1960,89512589.51259
mmr,1961,85617085.61709
mmr,1962,90704340.70434
mmr,1963,100322350.32235
mmr,1964,97912597.9126
mmr,1965,107241857.24186
mmr,1966,105456855.45685
mmr,1967,102039102.0391
mmr,1968,104590604.59061
mmr,1969,114418614.41861
mmr,1970,122781872.78187
mmr,1971,127758749.5068
mmr,1972,117181275.17405
mmr,1973,152452317.45774
mmr,1974,159999341.90502
mmr,1975,138923723.23416
mmr,1976,155142207.47754
mmr,1977,169293678.19345
mmr,1978,183429289.25931
mmr,1979,190866354.07303
mmr,1980,202083467.16344
mmr,1981,205288116.62609
mmr,1982,195419415.59671
mmr,1983,192169991.45772
mmr,1984,188720829.26365
mmr,1985,196758644.69578
mmr,1986,231843369.64796
mmr,1987,203653743.54658
mmr,1988,255256828.4818
mmr,1989,550194633.7753
mmr,1990,814025583.09774
mmr,1991,942677085.15683
mmr,1992,1370457676.51236
mmr,1993,2061809623.88967
mmr,1994,2801966891.5515
mmr,1995,3932079180.66574
mmr,1996,4675441101.66842
mmr,1997,4780529107.64952
mmr,1998,5873097951.17891
mmr,1999,6950081055.84183
mmr,2000,9030564408.83695
mmr,2001,9464417217.00245
mmr,2002,11000356815.9372
mmr,2003,24189109502.7961
mmr,2004,29853914082.9132
mmr,2005,32954262250.8452
mmr,2012,2969236076.31588
mmr,2013,2366989084.91061
mmr,2014,2372895911.61414
mmr,2015,2552370441.82802
mmr,2016,2455784120.1322
mmr,2017,2221961060.22858
mmr,2018,1529364477.94262
mmr,2019,1495509897.50203
mmr,2020,2445821781.60336
mne,2005,60811819.13147
mne,2006,62347815.50566
mne,2007,64190474.62629
mne,2008,85106382.97872
mne,2009,76683387.90542
mne,2010,75094861.89565
mne,2011,79376663.81689
mne,2012,67712201.30182
mne,2013,64836243.07749
mne,2014,67544018.04252
mne,2015,56891427.30398
mne,2016,61714551.61002
mne,2017,65734886.37693
mne,2018,78906554.30049
mne,2019,77656739.81191
mne,2020,102090504.9584
mng,1991,110838314.60857
mng,1992,33041891.20176
mng,1993,14057102.95548
mng,1994,16393641.22494
mng,1995,21281148.78526
mng,1996,21608196.8917
mng,1997,18692594.35539
mng,1998,19920839.93397
mng,1999,18021861.88067
mng,2000,24265559.54935
mng,2001,23124715.31384
mng,2002,25282128.41459
mng,2003,24333211.22682
mng,2004,27749093.05661
mng,2005,29797967.22672
mng,2006,39189624.4808
mng,2007,56561859.19344
mng,2008,66749871.33299
mng,2009,37633746.00083
mng,2010,54855717.50696
mng,2011,87157848.15728
mng,2012,113622769.92884
mng,2013,103464069.87198
mng,2014,105114434.89489
mng,2015,101733069.81011
mng,2016,96366789.83713
mng,2017,87511743.4962
mng,2018,96067489.85981
mng,2019,99729483.16665
mng,2020,112178387.65009
moz,1977,39135467.91549
moz,1978,76333333.33333
moz,1979,78000000
moz,1980,92283380.96678
moz,1981,99294190.8655
moz,1982,102992610.47877
moz,1983,116316977.45083
moz,1984,136654509.12758
moz,1985,148214364.28775
moz,1986,170669991.02127
moz,1987,83582418.11159
moz,1988,63852700.39741
moz,1989,79069105.59283
moz,1990,84598999.66526
moz,1991,71803523.25249
moz,1992,59605412.17143
moz,1993,59366482.20038
moz,1994,72864691.92311
moz,1995,33465088.26694
moz,1996,36037790.98081
moz,1997,42014622.8213
moz,1998,49264817.34122
moz,1999,56516191.65408
moz,2000,55361458.44279
moz,2001,50619215.98176
moz,2002,53509586.95836
moz,2003,59771342.55308
moz,2004,77630605.85529
moz,2005,62247951.08625
moz,2006,57439135.77525
moz,2007,68625364.25661
moz,2008,83709455.7336
moz,2009,84302809.4032
moz,2010,99189931.71398
moz,2011,118871183.03541
moz,2012,139100553.34297
moz,2013,157892114.36316
moz,2014,173752248.99255
moz,2015,134033726.38618
moz,2016,110463709.30906
moz,2017,129258386.22376
moz,2018,196535452.84959
moz,2019,217451322.29003
moz,2020,153741947.57094
mrt,1985,41058571.70656
mrt,1986,42460504.20168
mrt,1987,43720551.23088
mrt,1988,42983864.10987
mrt,1989,38879724.50663
mrt,1990,40181617.43726
mrt,1991,39440703.48938
mrt,1992,39378674.15555
mrt,1993,30155786.96422
mrt,1994,29488165.08193
mrt,1995,31987855.24937
mrt,1996,37887510.74901
mrt,1997,41599441.5652
mrt,1998,25610687.83293
mrt,1999,31959678.1122
mrt,2000,37878312.2596
mrt,2001,51852489.3498
mrt,2002,36281137.41495
mrt,2003,62449150.28704
mrt,2005,66659636.64849
mrt,2006,81906180.1936
mrt,2008,123323383.83648
mrt,2009,114824329.37195
mrt,2012,142299912.34576
mrt,2013,144215483.46758
mrt,2014,144844330.66314
mrt,2015,132931217.69172
mrt,2016,136064875.96938
mrt,2017,143769318.59319
mrt,2018,159013352.98039
mrt,2019,162397954.9765
mrt,2020,200167464.11483
mus,1968,270900.2709
mus,1969,336600.3366
mus,1970,414000.414
mus,1971,473954.38371
mus,1972,543220.69933
mus,1973,643113.99471
mus,1974,789047.3218
mus,1975,1086812.23867
mus,1976,1317065.57789
mus,1977,1422666.71308
mus,1978,1752316.54625
mus,1979,2480933.27478
mus,1980,5537271.49808
mus,1981,5332041.25982
mus,1982,2828236.37618
mus,1983,2934342.48518
mus,1984,2623131.3812
mus,1985,2363606.92893
mus,1986,2896096.95241
mus,1987,3649578.35722
mus,1988,4688302.31364
mus,1989,6327951.84199
mus,1990,9183570.49147
mus,1991,10496859.88641
mus,1992,11427598.43734
mus,1993,10777425.20399
mus,1994,11853856.26155
mus,1995,13447369.48057
mus,1996,12973518.08827
mus,1997,9801826.44499
mus,1998,8456738.92476
mus,1999,9040808.70967
mus,2000,9360142.63074
mus,2001,8977215.38108
mus,2002,9502035.91216
mus,2003,10882927.44118
mus,2004,10935141.91683
mus,2005,10886148.04619
mus,2006,10814271.43222
mus,2007,11632288.74263
mus,2008,15580188.9445
mus,2009,15316115.87056
mus,2010,14874416.91246
mus,2011,17512018.39337
mus,2012,16662229.6173
mus,2013,23200896.37606
mus,2014,19744222.08277
mus,2015,17086605.41352
mus,2016,21999438.02817
mus,2017,22633506.64113
mus,2018,22917094.04214
mus,2019,21831361.86114
mus,2020,18057856.50567
mwi,1965,1771001.771
mwi,1966,1848001.848
