geo,time,dt_tds_mlat_pg_zs
dom,1975,17.93038
dom,1976,15.54137
dom,1977,12.82268
dom,1978,11.28608
dom,1979,4.44229
dom,1980,7.50279
dom,1981,7.02835
dom,1982,7.4159
dom,1983,10.22694
dom,1984,18.25365
dom,1985,17.60383
dom,1986,19.97178
dom,1987,30.73001
dom,1988,29.2469
dom,1989,40.90031
dom,1990,51.5057
dom,1991,64.6283
dom,1992,35.97709
dom,1993,38.77912
dom,1994,26.34544
dom,1995,39.84768
dom,1996,35.73748
dom,1997,31.72619
dom,1998,33.56662
dom,1999,33.78527
dom,2000,26.12571
dom,2001,24.31736
dom,2002,24.21851
dom,2003,22.38733
dom,2004,24.13316
dom,2005,28.65639
dom,2006,17.05751
dom,2007,25.71338
dom,2008,26.0769
dom,2009,22.57573
dom,2010,21.47272
dom,2011,20.74447
dom,2012,26.59339
dom,2013,32.85587
dom,2014,35.7632
dom,2015,8.64671
dom,2016,18.51988
dom,2017,23.60499
dom,2018,21.98549
dom,2019,21.76427
dom,2020,9.36054
dza,1970,7.93541
dza,1971,4.95939
dza,1972,1.85635
dza,1973,1.18115
dza,1974,0.53974
dza,1975,1.30962
dza,1976,0.96328
dza,1977,1.03905
dza,1978,1.42772
dza,1979,1.1317
dza,1980,1.78777
dza,1981,1.25261
dza,1982,1.27429
dza,1983,1.18599
dza,1984,2.92966
dza,1985,3.93859
dza,1986,3.38287
dza,1987,5.0294
dza,1988,4.79629
dza,1989,4.50943
dza,1990,5.00491
dza,1991,6.00964
dza,1992,5.95726
dza,1993,6.39584
dza,1994,13.42614
dza,1995,17.67176
dza,1996,17.344
dza,1997,23.99452
dza,1998,15.07648
dza,1999,15.65858
dza,2000,15.13595
dza,2001,18.43741
dza,2002,25.1262
dza,2003,20.27004
dza,2004,27.8694
dza,2005,26.63047
dza,2006,19.05444
dza,2007,3.15164
dza,2008,13.59841
dza,2009,0.41383
dza,2010,0.8477
dza,2011,0.39103
dza,2012,0.23739
dza,2013,1.98717
dza,2014,0.21421
dza,2015,0.25486
dza,2016,0.27006
dza,2017,9.08687
dza,2018,11.35167
dza,2019,13.94039
dza,2020,16.92628
ecu,1970,28.75268
ecu,1971,25.03962
ecu,1972,22.84431
ecu,1973,21.9007
ecu,1974,14.19118
ecu,1975,27.73305
ecu,1976,21.70341
ecu,1977,19.57334
ecu,1978,12.95654
ecu,1979,3.48885
ecu,1980,7.58323
ecu,1981,6.0945
ecu,1982,6.26699
ecu,1983,14.39034
ecu,1984,8.64256
ecu,1985,12.09583
ecu,1986,14.85298
ecu,1987,34.8731
ecu,1988,37.01231
ecu,1989,38.09864
ecu,1990,35.35977
ecu,1991,35.17567
ecu,1992,38.31945
ecu,1993,46.9794
ecu,1994,44.89365
ecu,1995,27.59655
ecu,1996,35.15096
ecu,1997,27.24638
ecu,1998,26.73188
ecu,1999,32.46394
ecu,2000,25.22109
ecu,2001,39.96406
ecu,2002,33.82177
ecu,2003,39.9742
ecu,2004,28.98501
ecu,2005,33.83561
ecu,2006,27.82513
ecu,2007,47.19193
ecu,2008,56.28402
ecu,2009,7.13963
ecu,2010,60.01611
ecu,2011,55.90078
ecu,2012,46.26657
ecu,2013,35.56302
ecu,2014,31.1986
ecu,2015,20.04229
ecu,2016,22.03241
ecu,2017,15.43218
ecu,2018,18.1785
ecu,2019,18.9947
ecu,2020,23.76886
egy,1970,2.73535
egy,1971,3.19292
egy,1972,2.07332
egy,1973,1.42973
egy,1974,2.11913
egy,1975,0.49402
egy,1976,1.79634
egy,1977,5.84261
egy,1978,20.50795
egy,1979,7.56155
egy,1980,9.22268
egy,1981,7.46439
egy,1982,8.13937
egy,1983,8.47653
egy,1984,9.09457
egy,1985,8.95315
egy,1986,12.7364
egy,1987,29.22434
egy,1988,19.56934
egy,1989,14.87677
egy,1990,18.68524
egy,1991,29.33499
egy,1992,23.56174
egy,1993,25.58896
egy,1994,26.73221
egy,1995,26.32438
egy,1996,27.11944
egy,1997,31.59562
egy,1998,29.95675
egy,1999,29.4725
egy,2000,28.13567
egy,2001,25.91752
egy,2002,26.96971
egy,2003,29.66993
egy,2004,25.42315
egy,2005,25.89577
egy,2006,23.37305
egy,2007,31.52869
egy,2008,27.43582
egy,2009,30.37782
egy,2010,29.19166
egy,2011,23.66021
egy,2012,27.66082
egy,2013,31.01199
egy,2014,17.75853
egy,2015,29.34305
egy,2016,17.90263
egy,2017,25.33158
egy,2018,43.6902
egy,2019,37.42538
egy,2020,18.47859
eri,1995,100
eri,1997,52.91398
eri,1998,16.16428
eri,1999,47.71789
eri,2000,61.08072
eri,2001,57.99176
eri,2002,58.65473
eri,2003,55.78915
eri,2004,50.07201
eri,2005,61.57309
eri,2006,75.55867
eri,2007,93.82327
eri,2008,62.5627
eri,2009,56.06701
eri,2010,47.88408
eri,2011,55.72581
eri,2012,22.11621
eri,2013,18.56148
eri,2014,28.1965
eri,2015,15.45613
eri,2016,17.11702
eri,2017,18.95771
eri,2018,21.02479
eri,2019,25.66274
eri,2020,24.93629
eth,1970,27.86396
eth,1971,29.7446
eth,1972,30.30143
eth,1973,36.07728
eth,1974,41.48778
eth,1975,37.68378
eth,1976,40.8209
eth,1977,42.2308
eth,1978,38.44371
eth,1979,38.7737
eth,1980,36.55629
eth,1981,24.37569
eth,1982,22.31059
eth,1983,18.40108
eth,1984,16.65002
eth,1985,15.60349
eth,1986,13.1037
eth,1987,13.09377
eth,1988,11.29471
eth,1989,12.51372
eth,1990,14.58389
eth,1991,33.77636
eth,1992,40.12543
eth,1993,47.36961
eth,1994,49.20506
eth,1995,41.92248
eth,1996,20.87545
eth,1997,76.48233
eth,1998,69.7498
eth,1999,63.77803
eth,2000,72.3949
eth,2001,54.17157
eth,2002,62.45856
eth,2003,63.99115
eth,2004,80.50389
eth,2005,54.5182
eth,2006,45.15952
eth,2007,40.97345
eth,2008,48.1865
eth,2009,49.34315
eth,2010,30.93224
eth,2011,19.54223
eth,2012,17.14439
eth,2013,12.65312
eth,2014,12.56582
eth,2015,9.52113
eth,2016,9.53557
eth,2017,9.89152
eth,2018,11.37702
eth,2019,9.06561
eth,2020,11.59952
fji,1971,1.55271
fji,1972,6.29992
fji,1973,9.68267
fji,1974,10.50679
fji,1975,14.95341
fji,1976,23.8359
fji,1977,27.57686
fji,1978,31.15818
fji,1979,26.69068
fji,1980,21.12796
fji,1981,25.01857
fji,1982,28.08335
fji,1983,34.83166
fji,1984,32.27708
fji,1985,34.88277
fji,1986,40.44974
fji,1987,41.43852
fji,1988,47.32189
fji,1989,45.54043
fji,1990,62.0179
fji,1991,44.61826
fji,1992,64.48556
fji,1993,77.809
fji,1994,77.21057
fji,1995,88.62563
fji,1996,86.56634
fji,1997,82.68423
fji,1998,80.76802
fji,1999,87.14745
fji,2000,78.60594
fji,2001,78.236
fji,2002,76.03298
fji,2003,75.78728
fji,2004,72.90854
fji,2005,69.15567
fji,2006,74.35743
fji,2007,48.41991
fji,2008,40.58021
fji,2009,35.55775
fji,2010,36.24537
fji,2011,6.42083
fji,2012,21.43773
fji,2013,23.60948
fji,2014,24.17382
fji,2015,3.08619
fji,2016,14.88199
fji,2017,19.41572
fji,2018,19.90876
fji,2019,14.2624
fji,2020,6.44622
gab,1970,38.36315
gab,1971,29.52397
gab,1972,22.65404
gab,1973,10.05559
gab,1974,16.39845
gab,1975,4.95123
gab,1976,3.81701
gab,1977,2.79973
gab,1978,1.34225
gab,1979,1.24005
gab,1980,1.0748
gab,1981,1.63167
gab,1982,2.23692
gab,1983,3.04507
gab,1984,3.23084
gab,1985,3.82315
gab,1986,7.9695
gab,1987,30.57983
gab,1988,25.62638
gab,1989,28.71254
gab,1990,32.56244
gab,1991,17.33164
gab,1992,12.13998
gab,1993,44.65405
gab,1994,37.14622
gab,1995,17.86416
gab,1996,24.65876
gab,1997,21.12697
gab,1998,17.10065
gab,1999,12.00756
gab,2000,27.6646
gab,2001,17.19187
gab,2002,11.78505
gab,2003,30.6971
gab,2004,41.8474
gab,2005,45.03992
gab,2006,49.05175
gab,2007,8.76542
gab,2008,2.75518
gab,2009,18.67742
gab,2010,17.22764
gab,2011,16.43665
gab,2012,14.56183
gab,2013,5.8082
gab,2014,12.5871
gab,2015,11.50664
gab,2016,10.41015
gab,2017,13.56885
gab,2018,9.98718
gab,2019,24.7221
gab,2020,16.4776
geo,1993,36.2404
geo,1994,83.70076
geo,1995,0.35445
geo,1996,76.98202
geo,1997,19.80907
geo,1998,74.71929
geo,1999,27.00848
geo,2000,16.46696
geo,2001,42.72111
geo,2002,24.37971
geo,2003,22.08721
geo,2004,18.93151
geo,2005,19.93413
geo,2006,29.88137
geo,2007,22.35195
geo,2008,19.26903
geo,2009,30.05092
geo,2010,25.35206
geo,2011,9.388
geo,2012,23.13764
geo,2013,13.41083
geo,2014,21.711
geo,2015,16.69044
geo,2016,28.02219
geo,2017,24.22986
geo,2018,43.83028
geo,2019,51.21853
geo,2020,28.84904
gha,1970,15.83608
gha,1971,15.57825
gha,1972,32.9313
gha,1973,21.22036
gha,1974,18.84974
gha,1975,9.41136
gha,1976,10.3522
gha,1977,16.10664
gha,1978,13.20454
gha,1979,17.06862
gha,1980,12.83846
gha,1981,22.78366
gha,1982,31.1159
gha,1983,28.36765
gha,1984,26.85001
gha,1985,31.16758
gha,1986,30.10874
gha,1987,28.98346
gha,1988,25.82444
gha,1989,26.97796
gha,1990,30.5242
gha,1991,46.19421
gha,1992,41.41028
gha,1993,41.47894
gha,1994,35.62785
gha,1995,44.68952
gha,1996,31.96572
gha,1997,27.1859
gha,1998,23.76631
gha,1999,25.55728
gha,2000,28.43421
gha,2001,47.51992
gha,2002,35.76445
gha,2003,27.74618
gha,2004,28.3541
gha,2005,30.10103
gha,2006,28.13551
gha,2007,23.38509
gha,2008,20.33735
gha,2009,17.49082
gha,2010,17.91346
gha,2011,14.85149
gha,2012,13.61
gha,2013,11.0656
gha,2014,10.92841
gha,2015,8.71699
gha,2016,5.8248
gha,2017,5.77639
gha,2018,4.56794
gha,2019,5.74321
gha,2020,6.58829
gin,1970,6.12944
gin,1971,13.02209
gin,1972,17.80107
gin,1973,26.28147
gin,1974,32.92548
gin,1975,21.61881
gin,1976,20.62407
gin,1977,12.53565
gin,1978,15.03956
gin,1979,10.17898
gin,1980,22.26394
gin,1981,12.99644
gin,1982,15.21158
gin,1983,20.17194
gin,1984,15.00533
gin,1985,24.31954
gin,1986,44.92126
gin,1987,17.90562
gin,1988,27.3211
gin,1989,33.0794
gin,1990,21.95774
gin,1991,25.37264
gin,1992,55.61307
gin,1993,35.39568
gin,1994,33.50432
gin,1995,30.28487
gin,1996,56.42381
gin,1997,41.48958
gin,1998,61.00634
gin,1999,61.36851
gin,2000,50.79318
gin,2001,53.88993
gin,2002,59.19753
gin,2003,56.96482
gin,2004,62.05202
gin,2005,44.60584
gin,2006,42.10379
gin,2007,41.11901
gin,2008,66.3279
gin,2009,63.46159
gin,2010,48.11285
gin,2011,94.55622
gin,2012,86.41701
gin,2013,70.48676
gin,2014,76.34061
gin,2015,69.30963
gin,2016,59.34233
gin,2017,45.58163
gin,2018,35.13902
gin,2019,37.94764
gin,2020,48.14868
gmb,1972,4.01911
gmb,1973,2.42988
gmb,1974,10.30566
gmb,1975,5.94555
gmb,1976,10.95538
gmb,1977,5.63868
gmb,1978,17.93861
gmb,1979,35.31908
gmb,1980,49.68214
gmb,1981,42.19624
gmb,1982,11.10836
gmb,1983,66.53031
gmb,1984,43.38749
gmb,1985,66.3889
gmb,1986,69.50091
gmb,1987,63.52857
gmb,1988,64.10778
gmb,1989,49.17167
gmb,1990,25.31489
gmb,1991,36.85759
gmb,1992,33.24092
gmb,1993,35.18783
gmb,1994,35.61702
gmb,1995,49.09641
gmb,1996,50.29519
gmb,1997,52.30599
gmb,1998,58.27281
gmb,1999,62.21427
gmb,2000,61.95423
gmb,2001,49.82915
gmb,2002,50.69225
gmb,2003,48.475
gmb,2004,55.32576
gmb,2005,60.31115
gmb,2006,64.55255
gmb,2007,67.72946
gmb,2008,58.01891
gmb,2009,63.42876
gmb,2010,44.53041
gmb,2011,51.12215
gmb,2012,55.68153
gmb,2013,50.20696
gmb,2014,47.71988
gmb,2015,63.7773
gmb,2016,66.8741
gmb,2017,67.34908
gmb,2018,67.5628
gmb,2019,71.30053
gmb,2020,77.58367
gnb,1978,0.41083
gnb,1979,0.52736
gnb,1980,0.74463
gnb,1981,5.26365
gnb,1982,42.53758
gnb,1983,2.80756
gnb,1984,15.0962
gnb,1985,20.87378
gnb,1986,35.4204
gnb,1987,49.90991
gnb,1988,56.51536
gnb,1989,66.64671
gnb,1990,70.34956
gnb,1991,93.65238
gnb,1992,83.80068
gnb,1993,78.75248
gnb,1994,68.02502
gnb,1995,86.29465
gnb,1996,70.53112
gnb,1997,85.9481
gnb,1998,55.60113
gnb,1999,69.30094
gnb,2000,95.50669
gnb,2001,95.30092
gnb,2002,100
gnb,2003,100
gnb,2004,100
gnb,2005,100
gnb,2006,100
gnb,2007,100
gnb,2008,58.86571
gnb,2009,54.90179
gnb,2010,94.39728
gnb,2011,85.84823
gnb,2012,86.10868
gnb,2013,63.50767
gnb,2014,72.93185
gnb,2015,61.86736
gnb,2016,56.79506
gnb,2017,44.17455
gnb,2018,50.5406
gnb,2019,50.66179
gnb,2020,52.28378
grd,1975,4.39366
grd,1976,4.04827
grd,1977,9.64048
grd,1978,5.90651
grd,1979,23.4457
grd,1980,20.02698
grd,1981,51.71974
grd,1982,49.35725
grd,1983,16.56405
grd,1984,36.64021
grd,1985,52.32287
grd,1986,48.89977
grd,1987,52.80035
grd,1988,52.20511
grd,1989,52.38121
grd,1990,64.22555
grd,1991,71.28861
grd,1992,50.29544
grd,1993,65.83168
grd,1994,52.8478
grd,1995,56.0234
grd,1996,51.12116
grd,1997,54.52114
grd,1998,45.91714
grd,1999,48.5155
grd,2000,31.55625
grd,2001,29.7154
grd,2002,20.10057
grd,2003,17.78765
grd,2004,19.81659
grd,2005,71.03651
grd,2006,67.22892
grd,2007,61.47663
grd,2008,68.10295
grd,2009,60.45881
grd,2010,43.84649
grd,2011,49.66017
grd,2012,63.64753
grd,2013,67.13846
grd,2014,75.76368
grd,2015,65.34458
grd,2016,34.61429
grd,2017,32.07228
grd,2018,36.3733
grd,2019,37.2065
grd,2020,40.83391
gtm,1970,21.79411
gtm,1971,20.46937
gtm,1972,16.92257
gtm,1973,38.75046
gtm,1974,31.99804
gtm,1975,60.91719
gtm,1976,60.96192
gtm,1977,71.15109
gtm,1978,79.20784
gtm,1979,75.87831
gtm,1980,75.99263
gtm,1981,62.09434
gtm,1982,49.53666
gtm,1983,42.28928
gtm,1984,32.81748
gtm,1985,26.21783
gtm,1986,28.72067
gtm,1987,39.285
gtm,1988,39.08373
gtm,1989,44.40435
gtm,1990,34.88963
gtm,1991,61.12318
gtm,1992,55.63487
gtm,1993,58.43946
gtm,1994,55.09995
gtm,1995,48.77486
gtm,1996,45.06236
gtm,1997,44.42971
gtm,1998,46.81057
gtm,1999,51.83413
gtm,2000,54.64637
gtm,2001,56.94379
gtm,2002,54.84548
gtm,2003,54.03902
gtm,2004,54.588
gtm,2005,57.71086
gtm,2006,58.61315
gtm,2007,49.51779
gtm,2008,74.31845
gtm,2009,74.87694
gtm,2010,75.90416
gtm,2011,48.61861
gtm,2012,80.15448
gtm,2013,54.78805
gtm,2014,84.13718
gtm,2015,84.91261
gtm,2016,78.55458
gtm,2017,76.7451
gtm,2018,83.85061
gtm,2019,74.22907
gtm,2020,61.51804
guy,1970,1.13493
guy,1971,2.25761
guy,1972,2.96659
guy,1973,3.93512
guy,1974,5.37062
guy,1975,7.13035
guy,1976,4.48776
guy,1977,7.18851
guy,1978,4.84909
guy,1979,3.87363
guy,1980,6.99654
guy,1981,7.22937
guy,1982,12.73444
guy,1983,19.94839
guy,1984,29.84733
guy,1985,32.1882
guy,1986,36.87703
guy,1987,31.56577
guy,1988,44.19292
guy,1989,31.05045
guy,1990,72.11119
guy,1991,48.15717
guy,1992,57.83834
guy,1993,69.02729
guy,1994,68.94278
guy,1995,65.35927
guy,1996,70.29269
guy,1997,61.3014
guy,1998,63.31552
guy,1999,68.40674
guy,2000,66.09789
guy,2001,80.33572
guy,2002,63.21476
guy,2003,77.35241
guy,2004,94.08193
guy,2005,83.03073
guy,2006,84.60802
guy,2007,81.59287
guy,2008,82.28394
guy,2009,73.01953
guy,2010,59.65322
guy,2011,54.63019
guy,2012,14.47003
guy,2013,64.28687
guy,2014,65.38086
guy,2015,64.62992
guy,2016,64.94561
guy,2017,60.56739
guy,2018,51.12695
guy,2019,54.31128
guy,2020,58.76325
hnd,1970,68.73439
hnd,1971,67.50106
hnd,1972,81.02808
hnd,1973,77.92254
hnd,1974,76.00019
hnd,1975,69.16721
hnd,1976,70.85959
hnd,1977,63.74828
hnd,1978,56.5895
hnd,1979,40.94599
hnd,1980,49.2419
hnd,1981,43.89814
hnd,1982,46.31553
hnd,1983,50.58881
hnd,1984,52.29161
hnd,1985,54.77444
hnd,1986,61.15739
hnd,1987,47.63226
hnd,1988,58.35454
hnd,1989,42.43699
hnd,1990,91.17345
hnd,1991,69.68526
hnd,1992,66.96018
hnd,1993,63.83364
hnd,1994,63.30215
hnd,1995,56.74567
hnd,1996,68.19684
hnd,1997,51.23197
hnd,1998,49.77743
hnd,1999,77.10024
hnd,2000,92.18122
hnd,2001,70.42054
hnd,2002,74.21805
hnd,2003,79.63201
hnd,2004,71.93196
hnd,2005,85.41804
hnd,2006,61.20569
hnd,2007,46.51601
hnd,2008,66.55107
hnd,2009,40.69186
hnd,2010,76.88161
hnd,2011,73.51779
hnd,2012,74.51993
hnd,2013,56.11702
hnd,2014,53.37901
hnd,2015,55.55959
hnd,2016,56.45584
hnd,2017,57.88887
hnd,2018,54.01273
hnd,2019,54.41903
hnd,2020,26.92022
hti,1970,8.53081
hti,1971,6.43228
hti,1972,10.24325
hti,1973,8.00549
hti,1974,8.0536
hti,1975,8.68176
hti,1976,8.24672
hti,1977,6.01688
hti,1978,7.05391
hti,1979,13.0559
hti,1980,9.33126
hti,1981,9.04724
hti,1982,15.17846
hti,1983,16.46538
hti,1984,22.24816
hti,1985,24.58557
hti,1986,36.70899
hti,1987,32.48823
hti,1988,34.72541
hti,1989,41.16307
hti,1990,70.81627
hti,1991,74.33534
hti,1992,22.79827
hti,1993,13.90659
hti,1994,15.25146
hti,1995,90.38126
hti,1996,76.30753
hti,1997,72.36168
hti,1998,72.23638
hti,1999,71.20651
hti,2000,73.34925
hti,2001,62.5511
hti,2002,45.60509
hti,2003,94.42257
hti,2004,91.5747
hti,2005,86.31342
hti,2006,91.23719
hti,2007,77.36646
hti,2008,84.6695
hti,2009,81.03232
hti,2010,36.62394
hti,2011,49.49318
hti,2012,44.87952
hti,2013,6.35868
hti,2014,2.82018
hti,2015,2.23643
hti,2016,2.02077
hti,2017,24.00186
hti,2018,38.1079
hti,2019,35.59039
hti,2020,44.69417
idn,1970,0.03237
idn,1971,0.14807
idn,1972,0.27346
idn,1973,0.42939
idn,1974,0.51883
idn,1975,0.80413
idn,1976,1.21389
idn,1977,2.99946
idn,1978,3.47952
idn,1979,5.34567
idn,1980,8.23114
idn,1981,8.97514
idn,1982,11.4777
idn,1983,12.55762
idn,1984,11.88488
idn,1985,12.2722
idn,1986,16.75379
idn,1987,18.19073
idn,1988,18.31794
idn,1989,17.95825
idn,1990,22.53707
idn,1991,24.76831
idn,1992,25.36684
idn,1993,25.57073
idn,1994,37.33944
idn,1995,28.3631
idn,1996,35.89846
idn,1997,30.16984
idn,1998,28.42025
idn,1999,24.93055
idn,2000,32.59981
idn,2001,37.72262
idn,2002,42.39314
idn,2003,39.1163
idn,2004,27.48555
idn,2005,34.50883
idn,2006,31.04289
idn,2007,26.24034
idn,2008,28.52361
idn,2009,25.27824
idn,2010,21.00541
idn,2011,23.50064
idn,2012,21.94176
idn,2013,19.89833
idn,2014,6.8962
idn,2015,11.42731
idn,2016,11.49945
idn,2017,10.4433
idn,2018,13.83426
idn,2019,15.64335
idn,2020,11.54716
ind,1970,12.95855
ind,1971,16.71858
ind,1972,15.7477
ind,1973,15.4628
ind,1974,14.49624
ind,1975,14.76353
ind,1976,15.45716
ind,1977,17.16289
ind,1978,15.85117
ind,1979,14.66613
ind,1980,13.64478
ind,1981,12.48419
ind,1982,12.73868
ind,1983,12.92198
ind,1984,14.73959
ind,1985,13.48831
ind,1986,11.58073
ind,1987,17.95436
ind,1988,15.2628
ind,1989,15.67101
ind,1990,16.34755
ind,1991,19.34938
ind,1992,22.47554
ind,1993,23.59268
ind,1994,20.68554
ind,1995,20.87752
ind,1996,18.94793
ind,1997,17.16086
ind,1998,18.74211
ind,1999,25.8962
ind,2000,23.9244
ind,2001,26.18818
ind,2002,50.59499
ind,2003,35.61934
ind,2004,26.70327
ind,2005,9.05337
ind,2006,29.48978
ind,2007,19.18579
ind,2008,13.9381
ind,2009,30.46975
ind,2010,32.38822
ind,2011,28.24914
ind,2012,32.06675
ind,2013,25.18359
ind,2014,22.54844
ind,2015,25.59837
ind,2016,17.73675
ind,2017,29.79353
ind,2018,19.80019
ind,2019,33.00859
ind,2020,19.60206
irn,1980,12.27333
irn,1981,12.38688
irn,1982,12.84249
irn,1983,11.99468
irn,1984,16.7761
irn,1985,18.07132
irn,1986,22.14708
irn,1987,39.77054
irn,1988,26.45788
irn,1989,43.60165
irn,1990,30.62845
irn,1991,21.35514
irn,1992,22.56316
irn,1993,3.354
irn,1994,1.42438
irn,1995,1.30898
irn,1996,1.20599
irn,1997,2.0539
irn,1998,4.73363
irn,1999,3.8213
irn,2000,5.52929
irn,2001,10.15512
irn,2002,8.20364
irn,2003,6.56655
irn,2004,5.03289
irn,2005,8.92022
irn,2006,4.57906
irn,2007,4.31421
irn,2008,3.42434
irn,2009,4.33215
irn,2010,1.1713
irn,2011,7.34921
irn,2012,14.13735
irn,2013,33.5358
irn,2014,20.22067
irn,2015,12.63825
irn,2016,4.40432
irn,2017,25.41296
irn,2018,47.15595
irn,2019,82.12892
irn,2020,74.62292
jam,1970,12.66883
jam,1971,14.60072
jam,1972,13.42056
jam,1973,12.29958
jam,1974,8.1102
jam,1975,7.99661
jam,1976,7.28786
jam,1977,7.08857
jam,1978,8.46661
jam,1979,10.96464
jam,1980,13.80948
jam,1981,12.99837
jam,1982,16.95893
jam,1983,19.57659
jam,1984,25.37502
jam,1985,21.21769
jam,1986,22.31661
jam,1987,33.52401
jam,1988,35.9276
jam,1989,39.68192
jam,1990,38.84304
jam,1991,35.37266
jam,1992,39.88128
jam,1993,49.25965
jam,1994,44.5884
jam,1995,40.72355
jam,1996,37.26041
jam,1997,38.41098
jam,1998,41.67264
jam,1999,33.55962
jam,2000,33.75716
jam,2001,26.92733
jam,2002,22.21977
jam,2003,23.44529
jam,2004,22.51228
jam,2005,20.00638
jam,2006,27.9069
jam,2007,21.41563
jam,2008,22.21561
jam,2009,17.09224
jam,2010,22.74596
jam,2011,15.2552
jam,2012,19.25333
jam,2013,28.64479
jam,2014,19.68349
jam,2015,16.69312
jam,2016,13.60657
jam,2017,20.43293
jam,2018,25.16093
jam,2019,15.15124
jam,2020,24.25553
jor,1970,1.43431
jor,1971,1.00684
jor,1972,0.96
jor,1973,1.60772
jor,1974,1.56164
jor,1975,1.28583
jor,1976,1.53048
jor,1977,1.48697
jor,1978,2.1543
jor,1979,2.41052
jor,1980,3.36794
jor,1981,3.42127
jor,1982,5.44773
jor,1983,6.57381
jor,1984,7.95815
jor,1985,9.57186
jor,1986,11.08077
jor,1987,14.58084
jor,1988,13.82811
jor,1989,24.4875
jor,1990,26.80068
jor,1991,24.05203
jor,1992,22.19519
jor,1993,29.36593
jor,1994,32.14225
jor,1995,33.49816
jor,1996,20.60841
jor,1997,23.48796
jor,1998,23.24136
jor,1999,44.98988
jor,2000,39.29885
jor,2001,43.44565
jor,2002,47.70194
jor,2003,23.98357
jor,2004,50.40464
jor,2005,49.63017
jor,2006,47.5884
jor,2007,42.92404
jor,2008,10.46694
jor,2009,51.29436
jor,2010,54.8306
jor,2011,53.82184
jor,2012,55.32771
jor,2013,57.31083
jor,2014,64.61453
jor,2015,35.34158
jor,2016,15.45474
jor,2017,46.24977
jor,2018,42.27652
jor,2019,22.80019
jor,2020,18.44637
kaz,1994,14.31328
kaz,1995,7.84913
kaz,1996,25.35751
kaz,1997,13.47021
kaz,1998,14.54956
kaz,1999,15.4433
kaz,2000,25.16424
kaz,2001,29.88449
kaz,2002,18.34867
kaz,2003,40.81481
kaz,2004,32.87463
kaz,2005,80.42455
kaz,2006,60.80646
kaz,2007,36.90967
kaz,2008,47.28351
kaz,2009,45.73222
kaz,2010,26.31379
kaz,2011,55.15016
kaz,2012,75.98863
kaz,2013,73.50192
kaz,2014,52.29068
kaz,2015,38.77409
kaz,2016,37.85386
kaz,2017,33.7891
kaz,2018,48.71931
kaz,2019,47.71849
kaz,2020,55.99073
ken,1970,5.37414
ken,1971,2.4142
ken,1972,7.21136
ken,1973,10.99122
ken,1974,14.59018
ken,1975,17.65985
ken,1976,29.6701
ken,1977,31.52413
ken,1978,21.7956
ken,1979,27.80118
ken,1980,21.19139
ken,1981,19.40914
ken,1982,18.38926
ken,1983,23.93555
ken,1984,29.01887
ken,1985,31.07497
ken,1986,39.03982
ken,1987,42.97032
ken,1988,44.84827
ken,1989,44.29508
ken,1990,44.67989
ken,1991,42.26018
ken,1992,52.96426
ken,1993,54.98399
ken,1994,32.47997
ken,1995,32.46696
ken,1996,32.44376
ken,1997,38.94868
ken,1998,35.70268
ken,1999,34.81816
ken,2000,33.8657
ken,2001,35.02021
ken,2002,26.0886
ken,2003,26.78893
ken,2004,40.56532
ken,2005,74.69667
ken,2006,65.35011
ken,2007,61.72817
ken,2008,36.93998
ken,2009,40.58307
ken,2010,41.63164
ken,2011,43.5641
ken,2012,36.25264
ken,2013,41.09466
ken,2014,15.93641
ken,2015,28.42608
ken,2016,25.90776
ken,2017,24.95154
ken,2018,25.88887
ken,2019,23.51219
ken,2020,34.43232
kgz,1993,99.14762
kgz,1994,38.95112
kgz,1995,58.9757
kgz,1996,6.09841
kgz,1997,19.64598
kgz,1998,27.2695
kgz,1999,45.89422
kgz,2000,46.64031
kgz,2001,38.24175
kgz,2002,40.88577
kgz,2003,81.98588
kgz,2004,90.86541
kgz,2005,97.60219
kgz,2006,93.37784
kgz,2007,83.71614
kgz,2008,79.72286
kgz,2009,78.14495
kgz,2010,77.30035
kgz,2011,59.65709
kgz,2012,66.085
kgz,2013,68.84262
kgz,2014,64.32871
kgz,2015,50.00424
kgz,2016,49.83764
kgz,2017,53.64559
kgz,2018,49.82403
kgz,2019,47.1459
kgz,2020,48.63881
khm,1992,100
khm,1993,100
khm,1994,100
khm,1995,11.88525
khm,1996,15.07157
khm,1997,25.00521
khm,1998,24.94943
khm,1999,20.23668
khm,2000,67.08218
khm,2001,59.03929
khm,2002,60.78622
khm,2003,68.89653
khm,2004,72.53192
khm,2005,75.51642
khm,2006,67.70443
khm,2007,82.2123
khm,2008,78.66285
khm,2009,77.7894
khm,2010,72.95608
khm,2011,75.6751
khm,2012,63.70715
khm,2013,53.72263
khm,2014,52.46245
khm,2015,49.82746
khm,2016,40.54137
khm,2017,36.87197
khm,2018,32.45391
khm,2019,29.51529
khm,2020,27.95109
kna,1984,80.23599
kna,1985,79.9505
kna,1986,71.40115
kna,1987,67.18856
kna,1988,71.12722
kna,1989,65.18919
kna,1990,47.79487
kna,1991,50.52693
kna,1992,46.77192
kna,1993,41.21735
kna,1994,35.61457
kna,1995,36.87622
kna,1996,40.50614
kna,1997,46.82869
kna,1998,31.93959
kna,1999,22.15074
kna,2000,20.67586
kna,2001,22.62272
kna,2002,13.58743
