geo,time,sg_gen_parl_zs
mex,1998,17.4
mex,1999,18.2
mex,2000,16
mex,2001,16
mex,2002,16
mex,2003,22.6
mex,2004,22.6
mex,2005,24.2
mex,2006,22.6
mex,2007,23.2
mex,2008,23.2
mex,2009,27.6
mex,2010,26.2
mex,2011,26.2
mex,2012,36.8
mex,2013,36.8
mex,2014,37.4
mex,2015,42.36948
mex,2016,42.4
mex,2017,42.6
mex,2018,48.2
mex,2019,48.2
mex,2020,48.2
mex,2021,50
mhl,2000,3.0303
mhl,2001,3.0303
mhl,2002,3.0303
mhl,2003,3.0303
mhl,2004,3.0303
mhl,2005,3.0303
mhl,2006,3.0303
mhl,2007,3.0303
mhl,2008,3.0303
mhl,2009,3.0303
mhl,2010,3.0303
mhl,2011,3.0303
mhl,2012,3.0303
mhl,2013,3.0303
mhl,2014,3.0303
mhl,2015,9.09091
mhl,2016,9.09091
mhl,2017,9.09091
mhl,2018,9.09091
mhl,2019,6.06061
mhl,2020,6.06061
mhl,2021,6.06061
mkd,1997,3.33333
mkd,1998,3.33333
mkd,1999,7.5
mkd,2000,6.66667
mkd,2001,6.66667
mkd,2002,17.5
mkd,2003,18.33333
mkd,2004,19.16667
mkd,2005,19.16667
mkd,2006,28.33333
mkd,2007,29.16667
mkd,2008,31.66667
mkd,2009,32.5
mkd,2010,32.5
mkd,2011,30.89431
mkd,2012,32.52033
mkd,2013,34.14634
mkd,2014,33.33333
mkd,2015,33.33333
mkd,2016,33.33333
mkd,2017,37.5
mkd,2018,38.33333
mkd,2019,39.16667
mkd,2020,39.16667
mkd,2021,41.66667
mli,1997,12.2449
mli,1998,12.2449
mli,1999,12.2449
mli,2000,12.2449
mli,2001,12.2449
mli,2002,10.20408
mli,2003,10.20408
mli,2004,10.20408
mli,2005,10.20408
mli,2006,10.20408
mli,2007,10.20408
mli,2008,10.20408
mli,2009,10.20408
mli,2010,10.20408
mli,2011,10.20408
mli,2012,10.20408
mli,2014,9.52381
mli,2015,8.84354
mli,2016,8.84354
mli,2017,8.84354
mli,2018,8.84354
mli,2019,9.52381
mli,2020,27.89116
mli,2021,27.27273
mlt,1997,5.7971
mlt,1998,5.7971
mlt,1999,9.23077
mlt,2000,9.23077
mlt,2001,9.23077
mlt,2002,9.23077
mlt,2003,7.69231
mlt,2004,9.23077
mlt,2005,9.23077
mlt,2006,9.23077
mlt,2007,9.23077
mlt,2008,8.69565
mlt,2009,8.69565
mlt,2010,8.69565
mlt,2011,8.69565
mlt,2012,8.69565
mlt,2013,14.28571
mlt,2014,14.28571
mlt,2015,12.85714
mlt,2016,12.85714
mlt,2017,11.9403
mlt,2018,11.9403
mlt,2019,14.92537
mlt,2020,13.43284
mlt,2021,13.43284
mmr,2010,4.29448
mmr,2011,3.5443
mmr,2012,6.03248
mmr,2013,6.03248
mmr,2014,5.59441
mmr,2015,12.6935
mmr,2016,9.93072
mmr,2017,10.16166
mmr,2018,10.16166
mmr,2019,11.3164
mmr,2020,16.8254
mmr,2021,15.29412
mne,2006,8.64198
mne,2007,11.11111
mne,2008,11.11111
mne,2009,11.11111
mne,2010,11.11111
mne,2011,12.34568
mne,2012,17.28395
mne,2013,16.04938
mne,2014,17.28395
mne,2015,17.28395
mne,2016,23.45679
mne,2017,23.45679
mne,2018,23.45679
mne,2019,28.39506
mne,2020,22.22222
mne,2021,24.69136
mng,1997,7.89474
mng,1998,7.89474
mng,1999,7.89474
mng,2000,10.52632
mng,2001,10.52632
mng,2002,10.52632
mng,2003,10.52632
mng,2004,6.75676
mng,2005,6.66667
mng,2006,6.57895
mng,2007,6.57895
mng,2008,4.16667
mng,2009,3.94737
mng,2010,3.94737
mng,2011,3.94737
mng,2012,14.86486
mng,2013,14.86486
mng,2014,14.86486
mng,2015,14.47368
mng,2016,17.10526
mng,2017,17.10526
mng,2018,17.10526
mng,2019,17.33333
mng,2020,17.33333
mng,2021,17.10526
moz,1997,25.2
moz,1998,25.2
moz,2000,30
moz,2001,30
moz,2002,30
moz,2003,30
moz,2004,34.8
moz,2005,34.8
moz,2006,34.8
moz,2007,34.8
moz,2008,34.8
moz,2009,39.2
moz,2010,39.2
moz,2011,39.2
moz,2012,39.2
moz,2013,39.2
moz,2015,39.6
moz,2016,39.6
moz,2017,39.6
moz,2018,39.6
moz,2019,41.2
moz,2020,42.4
moz,2021,42.4
mrt,1997,1.26582
mrt,1998,3.79747
mrt,1999,3.79747
mrt,2000,3.79747
mrt,2003,3.7037
mrt,2004,3.7037
mrt,2006,17.89474
mrt,2007,22.10526
mrt,2008,22.10526
mrt,2009,22.10526
mrt,2010,22.10526
mrt,2011,22.10526
mrt,2012,22.10526
mrt,2014,25.17007
mrt,2015,25.17007
mrt,2016,25.17007
mrt,2017,25.17007
mrt,2018,20.26144
mrt,2019,20.26144
mrt,2020,20.26144
mrt,2021,20.26144
mus,1997,7.57576
mus,1998,7.57576
mus,1999,7.57576
mus,2000,5.71429
mus,2001,5.71429
mus,2002,5.71429
mus,2003,5.71429
mus,2004,5.71429
mus,2005,17.14286
mus,2006,17.14286
mus,2007,17.14286
mus,2008,17.14286
mus,2009,17.14286
mus,2010,18.84058
mus,2011,18.84058
mus,2012,18.84058
mus,2013,18.84058
mus,2014,18.84058
mus,2015,11.5942
mus,2016,11.5942
mus,2017,11.5942
mus,2018,11.5942
mus,2019,20
mus,2020,20
mus,2021,20
mwi,1997,5.64972
mwi,1998,5.64972
mwi,1999,8.29016
mwi,2000,9.32642
mwi,2001,9.32642
mwi,2002,9.32642
mwi,2003,9.32642
mwi,2004,13.98964
mwi,2005,13.61257
mwi,2006,13.61257
mwi,2007,12.95337
mwi,2008,12.95337
mwi,2009,20.83333
mwi,2010,20.83333
mwi,2011,22.27979
mwi,2012,22.27979
mwi,2013,22.27979
mwi,2014,16.66667
mwi,2015,16.66667
mwi,2016,16.66667
mwi,2017,16.66667
mwi,2018,16.66667
mwi,2019,22.91667
mwi,2020,22.91667
mwi,2021,22.91667
mys,1997,7.8125
mys,1998,7.8125
mys,2000,10.36269
mys,2001,10.36269
mys,2002,10.36269
mys,2003,10.4712
mys,2004,9.13242
mys,2005,9.13242
mys,2006,9.13242
mys,2007,10.04566
mys,2008,10.81081
mys,2009,9.90991
mys,2010,9.90991
mys,2011,10.40724
mys,2012,10.40724
mys,2013,10.36036
mys,2014,10.36036
mys,2015,10.36036
mys,2016,10.36036
mys,2017,10.36036
mys,2018,13.90135
mys,2019,14.41441
mys,2020,14.86486
mys,2021,14.86486
nam,1997,22.22222
nam,1998,22.22222
nam,1999,22.22222
nam,2000,25
nam,2001,25
nam,2002,25
nam,2003,26.38889
nam,2004,25
nam,2005,26.92308
nam,2006,26.92308
nam,2007,26.92308
nam,2008,26.92308
nam,2009,26.92308
nam,2010,24.35897
nam,2011,24.35897
nam,2012,24.35897
nam,2013,24.35897
nam,2015,41.34615
nam,2016,41.34615
nam,2017,41.34615
nam,2018,46.15385
nam,2019,42.70833
nam,2020,43.26923
nam,2021,44.23077
ner,1997,1.20482
ner,1998,1.20482
ner,2000,1.20482
ner,2001,1.20482
ner,2002,1.20482
ner,2003,1.20482
ner,2004,12.38938
ner,2005,12.38938
ner,2006,12.38938
ner,2007,12.38938
ner,2008,12.38938
ner,2009,9.73451
ner,2011,13.27434
ner,2012,13.27434
ner,2013,13.27434
ner,2014,13.27434
ner,2015,13.27434
ner,2016,14.61988
ner,2017,16.95906
ner,2018,16.95906
ner,2019,16.95906
ner,2020,16.95906
ner,2021,25.90361
nga,2000,3.4188
nga,2001,3.4188
nga,2002,3.4188
nga,2003,4.72222
nga,2004,4.72222
nga,2005,6.38889
nga,2006,6.11111
nga,2007,6.98324
nga,2008,6.98324
nga,2009,6.98324
nga,2010,6.98324
nga,2011,6.81818
nga,2012,6.66667
nga,2013,6.66667
nga,2014,6.66667
nga,2015,5.55556
nga,2016,5.55556
nga,2017,5.55556
nga,2018,5.55556
nga,2019,3.38028
nga,2020,7.22222
nga,2021,3.61111
nic,1997,10.75269
nic,1998,10.75269
nic,1999,9.67742
nic,2000,9.67742
nic,2002,20.65217
nic,2003,20.65217
nic,2004,20.65217
nic,2005,20.65217
nic,2006,15.21739
nic,2007,18.47826
nic,2008,18.47826
nic,2009,20.65217
nic,2010,20.65217
nic,2011,40.21739
nic,2012,40.21739
nic,2013,40.21739
nic,2014,42.3913
nic,2015,41.30435
nic,2016,45.65217
nic,2017,45.65217
nic,2018,45.65217
nic,2019,44.56522
nic,2020,47.25275
nic,2021,50.54945
nld,1997,31.33333
nld,1998,36
nld,1999,36
nld,2000,36
nld,2001,36
nld,2002,34
nld,2003,36.66667
nld,2004,36.66667
nld,2005,36.66667
nld,2006,36.66667
nld,2007,39.33333
nld,2008,41.33333
nld,2009,42
nld,2010,40.66667
nld,2011,40.66667
nld,2012,38.66667
nld,2013,38.66667
nld,2014,38.66667
nld,2015,37.33333
nld,2016,37.33333
nld,2017,36
nld,2018,36
nld,2019,31.33333
nld,2020,33.33333
nld,2021,39.33333
nor,1997,36.36364
nor,1998,36.36364
nor,1999,36.36364
nor,2000,36.36364
nor,2001,35.75758
nor,2002,36.36364
nor,2003,36.36364
nor,2004,38.18182
nor,2005,37.86982
nor,2006,37.86982
nor,2007,36.09467
nor,2008,36.09467
nor,2009,39.64497
nor,2010,39.64497
nor,2011,39.64497
nor,2012,39.64497
nor,2013,39.64497
nor,2014,39.64497
nor,2015,39.64497
nor,2016,39.64497
nor,2017,41.42012
nor,2018,41.42012
nor,2019,40.8284
nor,2020,41.42012
nor,2021,44.97041
npl,1997,3.41463
npl,1998,3.41463
npl,1999,5.85366
npl,2000,5.85366
npl,2001,5.85366
npl,2002,5.85366
npl,2003,5.85366
npl,2004,5.85366
npl,2005,5.85366
npl,2006,5.88235
npl,2007,17.32523
npl,2008,33.16498
npl,2009,33.16498
npl,2010,33.16498
npl,2011,33.16498
npl,2012,33.16498
npl,2014,29.48074
npl,2015,29.54925
npl,2016,29.57983
npl,2017,29.57983
npl,2018,32.72727
npl,2019,32.72727
npl,2020,32.72727
npl,2021,32.72727
nru,1998,0
nru,1999,0
nru,2001,0
nru,2002,0
nru,2004,0
nru,2005,0
nru,2006,0
nru,2007,0
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,5.26316
nru,2014,5.26316
nru,2015,5.26316
nru,2016,5.26316
nru,2017,10.52632
nru,2018,10.52632
nru,2019,10.52632
nru,2020,10.52632
nru,2021,10.52632
nzl,1997,29.16667
nzl,1998,29.16667
nzl,1999,29.16667
nzl,2000,30.83333
nzl,2001,30.83333
nzl,2002,29.16667
nzl,2003,28.33333
nzl,2004,28.33333
nzl,2005,32.2314
nzl,2006,32.2314
nzl,2007,33.05785
nzl,2008,33.60656
nzl,2009,33.60656
nzl,2010,33.60656
nzl,2011,32.2314
nzl,2012,32.2314
nzl,2013,32.2314
nzl,2014,29.75207
nzl,2015,31.40496
nzl,2016,31.40496
nzl,2017,38.33333
nzl,2018,38.33333
nzl,2019,40.83333
nzl,2020,48.33333
nzl,2021,49.16667
omn,2004,2.40964
omn,2005,2.40964
omn,2006,2.40964
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,1.19048
omn,2012,1.19048
omn,2013,1.19048
omn,2014,1.19048
omn,2015,1.17647
omn,2016,1.17647
omn,2017,1.17647
omn,2018,1.17647
omn,2019,2.32558
omn,2020,2.32558
omn,2021,2.32558
pak,1997,2.30415
pak,1998,2.30415
pak,2002,21.05263
pak,2003,21.63743
pak,2004,21.34503
pak,2005,21.34503
pak,2006,21.34503
pak,2007,21.05263
pak,2008,22.48521
pak,2009,22.22222
pak,2010,22.22222
pak,2011,22.51462
pak,2012,22.51462
pak,2013,20.74303
pak,2014,20.74303
pak,2015,20.58824
pak,2016,20.58824
pak,2017,20.58824
pak,2018,20.2346
pak,2019,20.2346
pak,2020,20.17544
pak,2021,20.17544
pan,1997,9.72222
pan,1998,9.72222
pan,2000,9.85915
pan,2001,9.85915
pan,2002,9.85915
pan,2003,9.85915
pan,2004,16.66667
pan,2005,16.66667
pan,2006,16.66667
pan,2007,16.66667
pan,2008,16.66667
pan,2009,8.4507
pan,2010,8.4507
pan,2011,8.4507
pan,2012,8.4507
pan,2013,8.4507
pan,2014,19.29825
pan,2015,18.30986
pan,2016,18.30986
pan,2017,18.30986
pan,2018,18.30986
pan,2019,21.12676
pan,2020,22.53521
pan,2021,22.53521
per,1997,10.83333
per,1998,10.83333
per,1999,10.83333
per,2001,18.33333
per,2002,18.33333
per,2003,18.33333
per,2004,18.33333
per,2005,18.33333
per,2006,29.16667
per,2007,29.16667
per,2008,29.16667
per,2009,27.5
per,2010,27.5
per,2011,21.53846
per,2012,21.53846
per,2013,21.53846
per,2014,22.30769
per,2015,22.30769
per,2016,27.69231
per,2017,27.69231
per,2018,27.69231
per,2019,30
per,2020,26.15385
per,2021,40
phl,1997,11.05991
phl,1998,12.4424
phl,1999,12.4424
phl,2000,11.26126
phl,2001,17.75701
phl,2002,17.75701
phl,2003,17.75701
phl,2004,15.25424
phl,2005,15.25424
phl,2006,15.25424
phl,2007,20.50209
phl,2008,20.50209
phl,2009,20.97378
phl,2010,22.14286
phl,2011,22.88732
phl,2012,22.88732
phl,2013,27.33564
phl,2014,27.33564
phl,2015,27.24138
phl,2016,29.79452
phl,2017,29.45205
phl,2018,29.45205
phl,2019,27.96053
phl,2020,27.96053
phl,2021,27.96053
plw,1997,0
plw,1998,0
plw,1999,0
plw,2000,0
plw,2001,0
plw,2002,0
plw,2003,0
plw,2004,0
plw,2005,0
plw,2006,0
plw,2007,0
plw,2008,0
plw,2009,0
plw,2010,0
plw,2011,0
plw,2012,0
plw,2013,0
plw,2014,0
plw,2015,0
plw,2016,12.5
plw,2017,12.5
plw,2018,12.5
plw,2019,12.5
plw,2020,6.25
plw,2021,6.25
png,1997,1.83486
png,1998,1.83486
png,1999,1.83486
png,2000,1.83486
png,2001,1.83486
png,2003,0.91743
png,2004,0.91743
png,2005,0.91743
png,2006,0.91743
png,2007,0.91743
png,2008,0.91743
png,2009,0.91743
png,2010,0.91743
png,2011,0.91743
png,2012,2.7027
png,2013,2.7027
png,2014,2.7027
png,2015,2.7027
png,2016,2.7027
png,2017,0
png,2018,0
png,2019,0
png,2020,0
png,2021,0
pol,1997,13.04348
pol,1998,13.04348
pol,1999,13.04348
pol,2000,13.04348
pol,2001,20.21739
pol,2002,20.21739
pol,2003,20.21739
pol,2004,20.21739
pol,2005,20.43478
pol,2006,20.43478
pol,2007,20.43478
pol,2008,20.21739
pol,2009,20
pol,2010,20
pol,2011,23.69565
pol,2012,23.69565
pol,2013,23.69565
pol,2014,24.34783
pol,2015,27.3913
pol,2016,27.3913
pol,2017,28.04348
pol,2018,28.04348
pol,2019,28.69565
pol,2020,28.69565
pol,2021,28.32244
prk,1997,20.08734
prk,1998,20.08734
prk,1999,20.08734
prk,2000,20.08734
prk,2001,20.08734
prk,2002,20.08734
prk,2004,20.08734
prk,2005,20.08734
prk,2006,20.08734
prk,2007,20.08734
prk,2008,20.08734
prk,2009,15.57496
prk,2010,15.57496
prk,2011,15.57496
prk,2012,15.57496
prk,2013,15.57496
prk,2014,16.30277
prk,2015,16.30277
prk,2016,16.30277
prk,2017,16.30277
prk,2018,16.30277
prk,2019,17.61281
prk,2020,17.61281
prk,2021,17.61281
prt,1997,13.04348
prt,1998,13.04348
prt,1999,18.69565
prt,2000,17.3913
prt,2001,18.69565
prt,2002,19.13043
prt,2003,19.13043
prt,2004,19.13043
prt,2005,21.30435
prt,2006,21.30435
prt,2007,28.26087
prt,2008,28.26087
prt,2009,27.3913
prt,2010,27.3913
prt,2011,28.69565
prt,2012,28.69565
prt,2013,31.30435
prt,2014,31.30435
prt,2015,34.78261
prt,2016,34.78261
prt,2017,34.78261
prt,2018,34.78261
prt,2019,38.69565
prt,2020,40
prt,2021,40
pry,1997,2.5
pry,1999,2.5
pry,2000,2.5
pry,2001,2.5
pry,2002,2.5
pry,2003,8.75
pry,2004,10
pry,2005,10
pry,2006,10
pry,2007,10
pry,2008,12.5
pry,2009,12.5
pry,2010,12.5
pry,2011,12.5
pry,2012,12.5
pry,2013,17.5
pry,2014,15
pry,2015,15
pry,2016,15
pry,2017,13.75
pry,2018,15
pry,2019,15
pry,2020,16.25
pry,2021,16.25
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,9.7561
qat,2018,9.7561
qat,2019,9.7561
qat,2020,9.7561
qat,2021,4.44444
rou,1997,7.28863
rou,1998,7.28863
rou,1999,7.28863
rou,2001,10.72464
rou,2002,10.72464
rou,2003,10.72464
rou,2004,11.44578
rou,2005,11.17825
rou,2006,11.17825
rou,2007,9.39394
rou,2008,11.37725
rou,2009,11.37725
rou,2010,11.37725
rou,2011,11.21212
rou,2012,13.34951
rou,2013,13.34951
rou,2014,13.51351
rou,2015,13.71571
rou,2016,13.71571
rou,2017,20.66869
rou,2018,20.66869
rou,2019,21.8845
rou,2020,21.8845
rou,2021,18.54103
rus,1997,10.22222
rus,1998,10.22222
rus,2000,7.70975
rus,2001,7.57238
rus,2002,7.57238
rus,2003,7.57238
rus,2004,9.8434
rus,2005,9.8434
rus,2006,9.8434
rus,2007,14
rus,2008,14
rus,2009,14
rus,2010,14
rus,2011,13.55556
rus,2012,13.55556
rus,2013,13.55556
rus,2014,13.55556
rus,2015,13.55556
rus,2016,12.66667
rus,2017,15.77778
rus,2018,15.77778
rus,2019,15.77778
rus,2020,15.77778
rus,2021,16.22222
rwa,1997,17.14286
rwa,1998,17.14286
rwa,1999,17.14286
rwa,2000,25.71429
rwa,2001,25.67568
rwa,2002,25.67568
rwa,2003,48.75
rwa,2004,48.75
rwa,2005,48.75
rwa,2006,48.75
rwa,2007,48.75
rwa,2008,56.25
rwa,2009,56.25
rwa,2010,56.25
rwa,2011,56.25
rwa,2012,56.25
rwa,2013,63.75
rwa,2014,63.75
rwa,2015,63.75
rwa,2016,63.75
rwa,2017,61.25
rwa,2018,61.25
rwa,2019,61.25
rwa,2020,61.25
rwa,2021,61.25
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0
sau,2013,19.86755
sau,2014,19.86755
sau,2015,19.86755
sau,2016,19.86755
sau,2017,19.86755
sau,2018,19.86755
sau,2019,19.86755
sau,2020,19.86755
sau,2021,19.86755
sdn,1997,5.25
sdn,1998,5.25
sdn,2001,9.72222
sdn,2002,9.72222
sdn,2003,9.72222
sdn,2004,9.72222
sdn,2005,14.66667
sdn,2006,17.77778
sdn,2007,18.05869
sdn,2008,18.05869
sdn,2009,18.91892
sdn,2010,25.56054
sdn,2011,24.57627
sdn,2012,24.57627
sdn,2013,24.57627
sdn,2014,24.29379
sdn,2015,30.51643
sdn,2016,30.51643
sdn,2017,30.51643
sdn,2018,30.51643
sen,1997,11.66667
sen,1998,12.14286
sen,1999,12.14286
sen,2000,12.14286
sen,2001,16.66667
sen,2002,19.16667
sen,2003,19.16667
sen,2004,19.16667
sen,2005,19.16667
sen,2006,19.16667
sen,2007,22
sen,2008,22
sen,2009,22.66667
sen,2010,22.66667
sen,2011,22.66667
sen,2012,42.66667
sen,2013,42.66667
sen,2014,43.33333
sen,2015,42.66667
sen,2016,42.66667
sen,2017,41.81818
sen,2018,41.81818
sen,2019,41.81818
sen,2020,43.0303
sen,2021,43.0303
sgp,1997,4.7619
sgp,1998,4.7619
sgp,1999,4.30108
sgp,2000,4.30108
sgp,2001,11.76471
sgp,2002,11.76471
sgp,2003,15.95745
sgp,2004,15.95745
sgp,2005,15.95745
sgp,2006,21.17647
sgp,2007,24.46809
sgp,2008,24.46809
sgp,2009,23.40426
sgp,2010,23.40426
sgp,2011,22.22222
sgp,2012,24.24242
sgp,2013,24.24242
sgp,2014,25.25253
sgp,2015,23.91304
sgp,2016,23.76238
sgp,2017,23
sgp,2018,23
sgp,2019,23
sgp,2020,29.47368
sgp,2021,29.80769
slb,1998,2.04082
slb,1999,2.04082
slb,2000,2.04082
slb,2002,0
slb,2003,0
slb,2004,0
slb,2005,0
slb,2006,0
slb,2007,0
slb,2008,0
slb,2009,0
slb,2010,0
slb,2011,0
slb,2012,2
slb,2013,2
slb,2014,2
slb,2015,2
slb,2016,2
slb,2017,2
slb,2018,2.04082
slb,2019,4.08163
slb,2020,6.38298
slb,2021,8
sle,1999,8.75
sle,2000,8.75
sle,2001,8.75
sle,2003,14.51613
sle,2004,14.51613
sle,2005,14.51613
sle,2006,14.51613
sle,2007,13.22314
sle,2008,13.22314
sle,2009,13.22314
sle,2010,13.22314
sle,2011,12.90323
sle,2012,12.39669
sle,2013,12.39669
sle,2014,12.09677
sle,2015,12.39669
sle,2016,12.39669
sle,2017,12.39669
sle,2018,12.32877
sle,2019,12.32877
sle,2020,12.32877
sle,2021,12.32877
slv,1997,15.47619
slv,1998,16.66667
slv,1999,16.66667
slv,2000,9.52381
slv,2001,9.52381
slv,2002,9.52381
slv,2003,10.71429
slv,2004,10.71429
slv,2005,10.71429
slv,2006,16.66667
slv,2007,16.66667
slv,2008,16.66667
slv,2009,19.04762
slv,2010,19.04762
slv,2011,19.04762
slv,2012,26.19048
slv,2013,26.19048
slv,2014,27.38095
slv,2015,32.14286
slv,2016,32.14286
slv,2017,32.14286
slv,2018,30.95238
slv,2019,30.95238
slv,2020,33.33333
slv,2021,27.38095
smr,1997,11.66667
smr,1998,13.33333
smr,1999,13.33333
smr,2000,13.33333
smr,2001,16.66667
smr,2002,16.66667
smr,2003,16.66667
smr,2004,16.66667
smr,2005,16.66667
smr,2006,11.66667
smr,2007,11.66667
smr,2008,15
smr,2009,16.66667
smr,2010,16.66667
smr,2011,18.33333
smr,2012,16.66667
smr,2013,18.33333
smr,2014,18.33333
smr,2015,16.66667
smr,2016,23.33333
smr,2017,26.66667
smr,2018,26.66667
smr,2019,25
smr,2020,33.33333
smr,2021,33.33333
som,2005,8
som,2006,7.80669
som,2007,8.20312
som,2008,8.20312
som,2009,6.86456
som,2010,6.77656
som,2011,6.77656
som,2012,13.81818
som,2013,13.81818
som,2014,13.81818
som,2015,13.81818
som,2017,24.36364
som,2018,24.36364
som,2019,24.36364
som,2020,24.36364
som,2021,24.36364
srb,2006,12
srb,2007,20.4
srb,2008,21.6
srb,2009,21.6
srb,2010,21.6
srb,2011,22
srb,2012,33.2
srb,2013,33.2
srb,2014,34
srb,2015,34
srb,2016,34
srb,2017,34.4
srb,2018,34.4
srb,2019,37.65182
srb,2020,38.8
srb,2021,39.2
ssd,2011,26.50602
ssd,2012,26.50602
ssd,2013,26.50602
ssd,2014,26.50602
ssd,2015,26.50602
ssd,2016,28.45953
ssd,2017,28.45953
ssd,2018,28.45953
ssd,2019,28.45953
ssd,2020,28.45953
ssd,2021,32.36364
stp,1997,7.27273
stp,1998,7.27273
stp,1999,9.09091
stp,2000,9.09091
stp,2001,9.09091
stp,2003,9.09091
stp,2004,9.09091
stp,2005,9.09091
stp,2006,7.27273
stp,2007,1.81818
stp,2008,7.27273
stp,2009,7.27273
stp,2010,18.18182
stp,2011,18.18182
stp,2012,18.18182
stp,2013,18.18182
stp,2014,18.18182
stp,2015,18.18182
stp,2016,18.18182
stp,2017,18.18182
stp,2018,14.54545
stp,2019,14.54545
stp,2020,23.63636
stp,2021,23.63636
sur,1997,15.68627
sur,1998,15.68627
sur,1999,15.68627
sur,2001,17.64706
sur,2002,17.64706
sur,2003,17.64706
sur,2004,19.60784
sur,2005,25.4902
sur,2006,25.4902
sur,2007,25.4902
sur,2008,25.4902
sur,2009,25.4902
sur,2010,9.80392
sur,2011,11.76471
sur,2012,11.76471
sur,2013,11.76471
sur,2014,11.76471
sur,2015,25.4902
sur,2016,25.4902
sur,2017,25.4902
sur,2018,25.4902
sur,2019,31.37255
sur,2020,29.41176
sur,2021,29.41176
svk,1997,14.66667
svk,1998,14.66667
svk,1999,12.66667
svk,2000,14
svk,2001,14
svk,2002,17.33333
svk,2003,19.33333
svk,2004,16.66667
svk,2005,16.66667
svk,2006,20
svk,2007,19.33333
svk,2008,19.33333
svk,2009,18
svk,2010,15.33333
svk,2011,16
svk,2012,18.66667
svk,2013,18.66667
svk,2014,18.66667
svk,2015,18.66667
svk,2016,20
svk,2017,20
svk,2018,20
svk,2019,20
svk,2020,22.66667
svk,2021,22.66667
svn,1997,7.77778
svn,1998,7.77778
svn,1999,7.77778
svn,2001,12.22222
svn,2002,12.22222
svn,2003,12.22222
svn,2004,12.22222
svn,2005,12.22222
svn,2006,12.22222
svn,2007,12.22222
svn,2008,13.33333
svn,2009,14.44444
svn,2010,14.44444
svn,2011,32.22222
svn,2012,32.22222
svn,2013,32.22222
svn,2014,35.55556
svn,2015,36.66667
svn,2016,36.66667
svn,2017,36.66667
svn,2018,24.44444
svn,2019,27.77778
svn,2020,27.77778
svn,2021,26.66667
swe,1997,40.40115
swe,1998,40.40115
swe,1999,42.69341
swe,2000,42.69341
swe,2001,42.69341
swe,2002,44.98567
swe,2003,45.27221
swe,2004,45.27221
swe,2005,45.27221
swe,2006,47.27794
swe,2007,46.9914
swe,2008,46.9914
swe,2009,46.41834
swe,2010,44.98567
swe,2011,44.69914
swe,2012,44.69914
swe,2013,44.98567
swe,2014,44.69914
swe,2015,43.55301
swe,2016,43.55301
swe,2017,43.55301
swe,2018,46.13181
swe,2019,47.27794
swe,2020,46.9914
swe,2021,46.9914
swz,1997,3.125
swz,1998,3.125
swz,1999,3.07692
swz,2000,3.07692
swz,2001,3.07692
swz,2002,3.07692
swz,2003,10.76923
swz,2004,10.76923
swz,2005,10.76923
swz,2006,10.76923
swz,2007,10.76923
swz,2008,13.84615
swz,2009,13.63636
swz,2010,13.63636
swz,2011,13.63636
swz,2012,13.63636
swz,2013,6.15385
swz,2014,6.15385
swz,2015,6.15385
swz,2016,6.15385
swz,2017,6.15385
swz,2018,7.24638
swz,2019,7.24638
swz,2020,9.58904
swz,2021,9.58904
syc,1997,27.27273
syc,1998,23.52941
syc,1999,23.52941
syc,2000,23.52941
syc,2001,23.52941
syc,2002,29.41176
syc,2003,29.41176
syc,2004,29.41176
syc,2005,29.41176
syc,2006,29.41176
syc,2007,23.52941
syc,2008,23.52941
syc,2009,23.52941
syc,2010,23.52941
syc,2011,43.75
syc,2012,43.75
syc,2013,43.75
syc,2014,43.75
syc,2015,43.75
syc,2016,21.21212
syc,2017,21.21212
syc,2018,21.21212
syc,2019,21.21212
syc,2020,24.24242
syc,2021,22.85714
syr,1997,9.6
syr,1998,9.6
syr,1999,10.4
syr,2000,10.4
syr,2001,10.4
syr,2002,10.4
syr,2003,12
syr,2004,12
syr,2005,12
syr,2006,12
syr,2007,12
syr,2008,12.4
syr,2009,12.4
syr,2010,12.4
syr,2011,12.4
syr,2012,12
syr,2013,12
syr,2014,12
syr,2015,12.4
syr,2016,13.2
syr,2017,13.2
syr,2018,13.2
syr,2019,13.2
syr,2020,11.2
syr,2021,11.2
tcd,1997,2.4
tcd,1998,2.4
tcd,1999,2.4
tcd,2000,2.4
tcd,2001,2.4
tcd,2003,5.80645
tcd,2004,6.45161
tcd,2005,6.45161
tcd,2006,6.45161
tcd,2007,5.16129
tcd,2008,5.16129
tcd,2009,5.16129
tcd,2010,5.16129
tcd,2011,12.76596
tcd,2012,14.89362
tcd,2013,14.89362
tcd,2014,14.89362
tcd,2015,14.89362
tcd,2016,14.89362
tcd,2017,12.76596
tcd,2018,15.25424
tcd,2019,14.88095
tcd,2020,15.4321
tcd,2021,32.25806
tgo,1997,1.23457
tgo,1998,1.23457
tgo,2000,4.93827
