geo,time,nv_ind_totl_kd
jam,1976,3009956709.3329
jam,1977,2829160427.05902
jam,1978,2796300375.31323
jam,1979,2706330337.41969
jam,1980,2449402713.35002
jam,1981,2470610009.31891
jam,1982,2427338717.53171
jam,1983,2498714681.32867
jam,1984,2408316703.4878
jam,1985,2298467953.43813
jam,1986,2351010852.38437
jam,1987,2546226016.49794
jam,1988,2715961908.19197
jam,1989,3084227342.73573
jam,1990,3252311230.58066
jam,1991,3188517508.29917
jam,1992,3211618924.08023
jam,1993,3284005666.25907
jam,1994,3280374934.38477
jam,1995,3318454189.25774
jam,1996,3188824900.9995
jam,1997,3122342552.27741
jam,1998,3039669571.46517
jam,1999,3026571141.64116
jam,2000,3015870037.16956
jam,2001,3017190303.30567
jam,2002,3008799664.57226
jam,2003,3093314069.20591
jam,2004,3211686351.46155
jam,2005,3273721487.93571
jam,2006,3230760722.74372
jam,2007,3279402106.70554
jam,2008,3175083710.03029
jam,2009,2763768692.86462
jam,2010,2674320662.14341
jam,2011,2750896098.03758
jam,2012,2672149171.78797
jam,2013,2686168313.52268
jam,2014,2690806616.92189
jam,2015,2733645778.65398
jam,2016,2763178047.48794
jam,2017,2786195845.25558
jam,2018,2918882591.93427
jam,2019,2896993969.15146
jam,2020,2731943330.21531
jor,1976,1108757630.58674
jor,1977,1225138010.36848
jor,1978,1424431250.03016
jor,1979,1791955472.68901
jor,1980,2023066908.88978
jor,1981,2303348797.84156
jor,1982,2641357004.48845
jor,1983,2726262796.765
jor,1984,3011011603.15747
jor,1985,2604556476.95781
jor,1986,2587582190.68319
jor,1987,2591361890.05607
jor,1988,2316131053.90261
jor,1989,2426154666.55722
jor,1990,2265826691.33974
jor,1991,2332967916.18476
jor,1992,3038775191.5718
jor,1993,3297169202.66442
jor,1994,3694587372.28572
jor,1995,3801449811.52465
jor,1996,3626896434.32607
jor,1997,3825536753.0883
jor,1998,3883915967.34371
jor,1999,4142688016.09985
jor,2000,4312671366.08488
jor,2001,4685521442.52694
jor,2002,5384456608.5035
jor,2003,5483622167.19762
jor,2004,6196748425.94817
jor,2005,6639076374.23314
jor,2006,7283618087.60019
jor,2007,7943828485.76829
jor,2008,8581292002.30295
jor,2009,8415427029.18283
jor,2010,8599258976.28089
jor,2011,8925880145.98037
jor,2012,8968432492.45104
jor,2013,9133371125.78922
jor,2014,9508101416.31097
jor,2015,9736587323.94366
jor,2016,9815864954.73534
jor,2017,9987028214.91577
jor,2018,10107975401.8855
jor,2019,10251168370.3973
jor,2020,10002285567.7663
jpn,1994,1178040645601.53003
jpn,1995,1210260174099.20996
jpn,1996,1257773994194.83008
jpn,1997,1254723563255.22998
jpn,1998,1217382962631.12988
jpn,1999,1206967246978.29004
jpn,2000,1236519782337.1001
jpn,2001,1187863579325.68994
jpn,2002,1163328536516.12012
jpn,2003,1182968827720.62988
jpn,2004,1218970516349
jpn,2005,1258762584844.58008
jpn,2006,1290700519997.95996
jpn,2007,1314190828329.43994
jpn,2008,1300329660737.57007
jpn,2009,1101452464494.59009
jpn,2010,1227477095407.15991
jpn,2011,1188161672773.88989
jpn,2012,1191191243171.33008
jpn,2013,1209594174033.98999
jpn,2014,1240199473436.95996
jpn,2015,1270526150555.11011
jpn,2016,1281460188980.56006
jpn,2017,1335047872621.65991
jpn,2018,1369737993743.05005
jpn,2019,1352856510378.19995
kaz,1990,44865100777.3866
kaz,1991,43640585463.978
kaz,1992,33638363157.6697
kaz,1993,28160521385.8759
kaz,1994,20957103858.5929
kaz,1995,17975857441.9053
kaz,1996,17480336920.2518
kaz,1997,18272854570.11589
kaz,1998,18199660303.3245
kaz,1999,18819030103.9627
kaz,2000,21697420917.2695
kaz,2001,25033908467.2794
kaz,2002,27977176386.8981
kaz,2003,30554329516.4712
kaz,2004,33953581889.5597
kaz,2005,37527965431.52329
kaz,2006,42542450310.1637
kaz,2007,45938506548.549
kaz,2008,47106584833.8846
kaz,2009,47818440569.532
kaz,2010,51364393183.3091
kaz,2011,53149222531.4756
kaz,2012,54157823516.1255
kaz,2013,55850656624.84489
kaz,2014,56833123915.4441
kaz,2015,56892658717.8993
kaz,2016,57865786832.1124
kaz,2017,61511350208.9768
kaz,2018,64251840844.6855
kaz,2019,68503910804.3116
kaz,2020,70596398916.20869
ken,1964,1053625483.75846
ken,1965,1091515733.33982
ken,1966,1178959767.28024
ken,1967,1246964214.23643
ken,1968,1411109354.8371
ken,1969,1516662898.3553
ken,1970,1430719464.82708
ken,1971,1806756099.30963
ken,1972,2647773997.53176
ken,1973,2856561980.8623
ken,1974,2879343812.98387
ken,1975,2892610475.31356
ken,1976,2881628813.44742
ken,1977,3251935885.808
ken,1978,3595777836.59674
ken,1979,3722851343.01321
ken,1980,3921339754.80198
ken,1981,4078220627.92763
ken,1982,4147111789.7577
ken,1983,4166688173.58077
ken,1984,4255428485.72361
ken,1985,4505379653.23862
ken,1986,4684564520.73117
ken,1987,4932334329.16323
ken,1988,5196713046.76086
ken,1989,5517841375.30974
ken,1990,5775262425.09684
ken,1991,5921639102.13121
ken,1992,5918569694.82218
ken,1993,5930438071.56223
ken,1994,6043392302.31888
ken,1995,6257023127.80186
ken,1996,6469494397.18559
ken,1997,6546598667.08386
ken,1998,6562019522.08263
ken,1999,6406918864.36338
ken,2000,6289541948.56317
ken,2001,6635300441.10214
ken,2002,6790995841.83847
ken,2003,7206551752.75905
ken,2004,7500057762.90584
ken,2005,7829163430.58395
ken,2006,8290291325.18591
ken,2007,8798850533.37013
ken,2008,8794672130.33706
ken,2009,9119721312.62962
ken,2010,9933820747.33217
ken,2011,10758740447.3574
ken,2012,11345811221.3901
ken,2013,11989464401.983
ken,2014,12731454989.3484
ken,2015,13248582938.2197
ken,2016,13579442825.5439
ken,2017,13954903078.575
ken,2018,14489457660.4045
ken,2019,14983419017.5521
ken,2020,15576594035.8979
kgz,1987,2357691265.43147
kgz,1988,2806824780.21353
kgz,1989,2883458462.55077
kgz,1990,2820475438.96954
kgz,1991,2609118478.85633
kgz,1992,1928569527.36009
kgz,1993,1487543816.50058
kgz,1994,932616500.02718
kgz,1995,818094343.08019
kgz,1996,839051749.76732
kgz,1997,1005222331.3594
kgz,1998,987274283.30133
kgz,1999,949614130.69707
kgz,2000,1046054689.84533
kgz,2001,1093105830.28404
kgz,2002,994376690.5874
kgz,2003,1120922214.3473
kgz,2004,1155083710.44438
kgz,2005,1041321450.0611
kgz,2006,967920300.50874
kgz,2007,1067580660.30165
kgz,2008,1216552541.23293
kgz,2009,1212684764.85931
kgz,2010,1243315177.20086
kgz,2011,1334197824.983
kgz,2012,1182577869.20293
kgz,2013,1539548604.83582
kgz,2014,1627582361.95265
kgz,2015,1674757725.85752
kgz,2016,1793112542.09838
kgz,2017,1946646568.92308
kgz,2018,2062124851.06342
kgz,2019,2226418758.13567
kgz,2020,1997424283.86549
khm,1994,456518448.00499
khm,1995,542834982.71916
khm,1996,566642661.77961
khm,1997,661904653.5412
khm,1998,702992053.57972
khm,1999,851926468.5305
khm,2000,1117630215.58169
khm,2001,1242793278.415
khm,2002,1454919351.51874
khm,2003,1630187657.5351
khm,2004,1900874798.08404
khm,2005,2142183906.59395
khm,2006,2533540310.41165
khm,2007,2746478102.09664
khm,2008,2857551828.08812
khm,2009,2586277825.98736
khm,2010,2936874366.39952
khm,2011,3362086801.95334
khm,2012,3675994007.00539
khm,2013,4070286847.89367
khm,2014,4480906224.02513
khm,2015,4996150113.92047
khm,2016,5523841324.17937
khm,2017,6062329313.67028
khm,2018,6765852700.5468
khm,2019,7529212559.62208
khm,2020,7424306646.78881
kir,1982,9104196.94436
kir,1983,9341175.14855
kir,1984,4953767.49863
kir,1985,6078561.16804
kir,1986,7813358.00487
kir,1987,6612313.93953
kir,1988,5326892.79133
kir,1989,6310021.25147
kir,1990,6388980.54304
kir,1991,8415134.1559
kir,1992,6430717.60186
kir,1993,6436637.04049
kir,1994,6864241.2345
kir,1995,6864642.55238
kir,1996,6828624.27325
kir,1997,7162520.74384
kir,1998,11335323.66101
kir,1999,12511686.67714
kir,2000,13880782.60192
kir,2001,12841971.28687
kir,2002,11644137.76452
kir,2003,11719886.51311
kir,2004,10770769.74274
kir,2005,10420920.88668
kir,2006,14616197.60476
kir,2007,14643186.23174
kir,2008,13273588.65961
kir,2009,13195772.18395
kir,2010,14452922.47039
kir,2011,15350735.23514
kir,2012,18660358.83677
kir,2013,21640098.34326
kir,2014,21074683.69421
kir,2015,26047928.74711
kir,2016,25416875.33891
kir,2017,21567493.1883
kir,2018,23319649.38368
kir,2019,22823885.76871
kna,1977,50472797.27529
kna,1978,47098783.90631
kna,1979,51780672.7441
kna,1980,59190270.73088
kna,1981,56599964.84127
kna,1982,64060452.92411
kna,1983,65118966.92222
kna,1984,62834001.60899
kna,1985,65582066.79639
kna,1986,69831389.81765
kna,1987,77846579.94757
kna,1988,95179746.66663
kna,1989,99291666.42852
kna,1990,103342518.07514
kna,1991,96258616.70317
kna,1992,97912544.82522
kna,1993,103591879.54585
kna,1994,106696175.40569
kna,1995,117917441.58758
kna,1996,123739268.57719
kna,1997,134553413.99058
kna,1998,139927408.13483
kna,1999,153606665.95656
kna,2000,224501658.78193
kna,2001,262226486.99343
kna,2002,256196010.60997
kna,2003,212557753.23594
kna,2004,203097284.37783
kna,2005,216924123.47815
kna,2006,204995484.96098
kna,2007,203911525.91484
kna,2008,212471240.07264
kna,2009,212338925.82287
kna,2010,195504482.04523
kna,2011,175102642.53358
kna,2012,159947571.92601
kna,2013,186313730.69625
kna,2014,206227025.28571
kna,2015,217651851.85185
kna,2016,224781554.31028
kna,2017,235111938.47049
kna,2018,223693880.28712
kna,2019,252221952.11831
kna,2020,217407324.94027
kor,2015,500560620426.422
kor,2016,516278944355.67102
kos,2008,1250724144.1249
kos,2009,1330783604.67775
kos,2010,1383386506.02401
kos,2011,1500160258.85789
kos,2012,1556797901.82142
kos,2013,1626098138.55151
kos,2014,1617887200.11544
kos,2015,1696297570.17641
kos,2016,1785780666.43841
kos,2017,1913382017.46695
kos,2018,1987521277.14505
kos,2019,2015463124.43676
kos,2020,1995671293.10061
kwt,2010,52149915488.7016
kwt,2011,60253544498.0813
kwt,2012,66385375559.8033
kwt,2013,65516763127.33649
kwt,2014,65201294546.0944
kwt,2015,64084745762.7119
kwt,2016,66322377295.4706
kwt,2017,62282613595.1323
kwt,2018,63675981139.4481
kwt,2019,63082855720.4638
kwt,2020,55387702898.2162
lao,2000,720220030.09482
lao,2001,793148658.53359
lao,2002,873332632.62788
lao,2003,1033408621.15757
lao,2004,1111904040.02033
lao,2005,1252825043.10554
lao,2006,1473123239.04171
lao,2007,1587606411.91932
lao,2008,1792292907.60073
lao,2009,2054920587.56843
lao,2010,2453063763.94055
lao,2011,2859793035.52234
lao,2012,3230261979.79805
lao,2013,3479081600.39449
lao,2014,3733392580.93542
lao,2015,3995147404.95669
lao,2016,4474482113.00121
lao,2017,4993842733.53012
lao,2018,5383851319.81075
lao,2019,5685510026.09539
lao,2020,5910803583.52882
lbn,1991,2927444286.04873
lbn,1992,3294421676.8062
lbn,1993,3617404319.86643
lbn,1994,3906831470.80271
lbn,1995,4091848906.26253
lbn,1996,4569566591.44424
lbn,1997,4609852889.70971
lbn,1998,4759318823.77701
lbn,1999,4464492995.89151
lbn,2000,4428523140.95131
lbn,2001,4506663669.9741
lbn,2002,4695376595.9214
lbn,2003,4854818166.29288
lbn,2004,5156383903.11581
lbn,2005,5417788938.46303
lbn,2006,5407138082.81444
lbn,2007,6361019354.37894
lbn,2008,6947618655.95655
lbn,2009,7272144060.14113
lbn,2010,7720449313.56717
lbn,2011,7888770687.39612
lbn,2012,8026920105.66203
lbn,2013,8500475088.58254
lbn,2014,8268999877.31953
lbn,2015,7843726277.39111
lbn,2016,8022033848.87893
lbn,2017,7783480972.85504
lbn,2018,7477637148.0279
lbn,2019,6164040229.61385
lbn,2020,5764579310.01253
lbr,2000,80208768.60469
lbr,2001,61001403.4989
lbr,2002,50468286.24808
lbr,2003,45315430.31185
lbr,2004,88719870.0579
lbr,2005,95401375.64904
lbr,2006,110330877.88356
lbr,2007,126631595.28027
lbr,2008,150308529.20424
lbr,2009,249896020.1857
lbr,2010,246326077.04019
lbr,2011,299875224.22284
lbr,2012,439103006.89773
lbr,2013,535865863.99297
lbr,2014,562647889.95206
lbr,2015,542950500
lbr,2016,479346722.16353
lbr,2017,518633029.26986
lbr,2018,544270815.73505
lbr,2019,549462145.60968
lbr,2020,550705024.67322
lca,1977,30248363.36462
lca,1978,37937472.00825
lca,1979,42299088.8563
lca,1980,45953375.49713
lca,1981,49518370.75971
lca,1982,45700035.74883
lca,1983,42670449.46691
lca,1984,50495828.3223
lca,1985,61475482.69827
lca,1986,69904119.49263
lca,1987,74922321.40327
lca,1988,87536508.34698
lca,1989,103132277.50463
lca,1990,96867580.72323
lca,1991,103485131.55669
lca,1992,117530216.87234
lca,1993,116680500.13969
lca,1994,118591107.9172
lca,1995,125542594.61966
lca,1996,120528308.2792
lca,1997,119024563.48453
lca,1998,132235844.89922
lca,1999,144031169.08733
lca,2000,138411162.76671
lca,2001,124647702.53263
lca,2002,121290629.03469
lca,2003,130488388.14545
lca,2004,155194145.11162
lca,2005,133519159.59591
lca,2006,170061251.00097
lca,2007,155124797.91672
lca,2008,190178238.57775
lca,2009,185251241.41691
lca,2010,186615900.23083
lca,2011,189682092.86143
lca,2012,190582645.21745
lca,2013,184155605.57625
lca,2014,185103006.44792
lca,2015,197809740.74074
lca,2016,199756071.78456
lca,2017,208287061.39592
lca,2018,201192037.15322
lca,2019,198281434.41062
lca,2020,178676571.47153
lie,2015,2335619285.12053
lka,1960,1282288571.61833
lka,1961,1291086546.94841
lka,1962,1369571171.92146
lka,1963,1417730943.77455
lka,1964,1491487430.23544
lka,1965,1499958533.70548
lka,1966,1622480351.44146
lka,1967,1767369667.62733
lka,1968,2044462155.67767
lka,1969,2254855854.65971
lka,1970,2464492278.79466
lka,1971,2467991066.56623
lka,1972,2434023306.8732
lka,1973,2576516430.93758
lka,1974,2477532425.77457
lka,1975,2512889282.34963
lka,1976,2711623466.42463
lka,1977,2604812768.51702
lka,1978,2997054659.64844
lka,1979,3300459464.24721
lka,1980,3456224974.92648
lka,1981,3536961890.26588
lka,1982,3620971865.13354
lka,1983,3678335054.96915
lka,1984,3930150103.64818
lka,1985,4125133726.14175
lka,1986,4376223839.88547
lka,1987,4645914829.06493
lka,1988,4843457428.47083
lka,1989,5004358256.68581
lka,1990,5391410568.68457
lka,1991,5595842220.72363
lka,1992,5962374967.35444
lka,1993,6520346968.02329
lka,1994,7031239438.33816
lka,1995,7518478192.0852
lka,1996,7912000656.44166
lka,1997,8497251048.08761
lka,1998,8981077833.72675
lka,1999,9411092307.53508
lka,2000,10091276618.1444
lka,2001,9864076800.18906
lka,2002,9946454586.74259
lka,2003,10410558366.0521
lka,2004,10973908777.3423
lka,2005,11850320386.3478
lka,2006,12812204863.4199
lka,2007,13786764849.6756
lka,2008,14602685630.7917
lka,2009,15217751683.8595
lka,2010,16502774823.0531
lka,2011,18029375702.7111
lka,2012,19658092846.9611
lka,2013,20464262779.8375
lka,2014,21426407621.2118
lka,2015,21899746812.2709
lka,2016,23146558149.6927
lka,2017,24233841198.0658
lka,2018,24540597475.9585
lka,2019,25187868041.2272
lka,2020,23446033913.2349
lso,1970,33831709.10027
lso,1971,37828245.28245
lso,1972,37953181.71958
lso,1973,46838081.19876
lso,1974,53410913.09205
lso,1975,52745395.6507
lso,1976,61269926.85782
lso,1977,68402499.15402
lso,1978,64854278.60312
lso,1979,68802072.70311
lso,1980,76756826.27009
lso,1981,70385711.38927
lso,1982,100180906.93517
lso,1983,85986451.9451
lso,1984,96532113.83921
lso,1985,100220741.32678
lso,1986,102809133.19557
lso,1987,109228618.40904
lso,1988,142512711.8602
lso,1989,172110036.57142
lso,1990,202952464.83241
lso,1991,300722447.40368
lso,1992,335154088.74993
lso,1993,348774948.51819
lso,1994,380881225.08393
lso,1995,425518577.68007
lso,1996,457432831.31716
lso,1997,447366340.26506
lso,1998,454953304.86749
lso,1999,480814432.44977
lso,2000,549815262.4672
lso,2001,581353820.31326
lso,2002,618473396.61314
lso,2003,665147750.74146
lso,2004,665921018.35335
lso,2005,681284511.22078
lso,2006,725229995.05335
lso,2007,754510088.73567
lso,2008,819616999.73837
lso,2009,769058334.8908
lso,2010,825999238.50888
lso,2011,852120504.97158
lso,2012,896552165.69493
lso,2013,803297767.43363
lso,2014,766140315.57619
lso,2015,796126390.20605
lso,2016,811847491.82021
lso,2017,785381484.86363
lso,2018,814009930.22157
lso,2019,803402028.87784
lso,2020,722623887.8898
ltu,1995,4116552450.23515
ltu,1996,4329882931.76718
ltu,1997,4631947816.23984
ltu,1998,5265964533.91992
ltu,1999,5024051890.81249
ltu,2000,5104368419.45195
ltu,2001,5746312606.73554
ltu,2002,6143636939.45859
ltu,2003,7224025116.70468
ltu,2004,8042402934.34257
ltu,2005,8804915668.4246
ltu,2006,9951884604.72421
ltu,2007,11066466859.7465
ltu,2008,11258808685.9266
ltu,2009,8460171151.58827
ltu,2010,8800284561.61913
ltu,2011,9712650325.73476
ltu,2012,9880440850.67109
ltu,2013,10338204788.598
ltu,2014,10943964431.9797
ltu,2015,11070770660.2492
ltu,2016,11155128034.8363
ltu,2017,11740946403.0348
ltu,2018,12260950685.5871
ltu,2019,12825228970.5269
ltu,2020,12985054302.4215
lux,1995,4537507188.50273
lux,1996,4563358838.8543
lux,1997,4858707841.8
lux,1998,5047733333.95
lux,1999,5440511992.36015
lux,2000,5663303290.31054
lux,2001,5580046552.51094
lux,2002,5824531046.49883
lux,2003,6306441313.46445
lux,2004,6368058111.84531
lux,2005,6347787311.33359
lux,2006,6360557804.70469
lux,2007,7278132731.84179
lux,2008,6365276563.02851
lux,2009,5652222585.07187
lux,2010,5814888269.9664
lux,2011,5524250258.7543
lux,2012,5671216336.24648
lux,2013,6038591587.51289
lux,2014,6313956044.27265
lux,2015,6932034609.2789
lux,2016,7358237343.51914
lux,2017,6808782150.79804
lux,2018,6880787318.37382
lux,2019,7687186834.84453
lux,2020,7267856423.44882
lva,1995,3030712126.64453
lva,1996,3134188627.36289
lva,1997,3550274823.06641
lva,1998,3792827655.11172
lva,1999,3780163674.97812
lva,2000,3879828998.91719
lva,2001,4065768935.71836
lva,2002,4517588103.57734
lva,2003,4820255453.54961
lva,2004,5190887125.15
lva,2005,5554159397.74687
lva,2006,6362905533.98125
lva,2007,6753872357.84101
lva,2008,6464722203.41523
lva,2009,4923130598.28125
lva,2010,4608915438.14336
lva,2011,4826545282.12656
lva,2012,5112230427.79492
lva,2013,5076136863.95
lva,2014,4957487774.45234
lva,2015,5208223264.06601
lva,2016,5209656754.7207
lva,2017,5585804924.41328
lva,2018,5761465224.28281
lva,2019,5905201509.75039
lva,2020,5893922201.7043
mac,2008,3647232382.99601
mac,2009,2382710968.67417
mac,2010,1950020745.33345
mac,2011,2011051838.15
mac,2012,2224601178.512
mac,2013,2289558248.05944
mac,2014,3035136919.95284
mac,2015,3466875391.3588
mac,2016,2875956408.86406
mac,2017,2317278023.15935
mac,2018,2123358566.4518
mac,2019,2240899930.39478
mac,2020,2024971210.19588
mar,1967,4608023333.76171
mar,1968,4785214925.00635
mar,1969,5158643630.56501
mar,1970,5333180330.70589
mar,1971,5758116054.84399
mar,1972,6086865899.9192
mar,1973,6432295553.26304
mar,1974,6849319923.30751
mar,1975,7704044154.81663
mar,1976,8439216418.35572
mar,1977,9098674124.24501
mar,1978,8978890612.26435
mar,1979,9574166508.32466
mar,1980,9384453380.19093
mar,1981,9662311534.2273
mar,1982,9728833033.52389
mar,1983,9833050538.70486
mar,1984,10182008994.878
mar,1985,10505500280.5152
mar,1986,10478070193.6262
mar,1987,10559736861.1389
mar,1988,11590206521.9609
mar,1989,11287178973.1348
mar,1990,12191857676.5666
mar,1991,12251825625.759
mar,1992,12560380212.9088
mar,1993,12441489347.1546
mar,1994,12853397409.1075
mar,1995,13222350144.6072
mar,1996,13609803406.795
mar,1997,14399934470.644
mar,1998,14953309860.7573
mar,1999,15283851073.979
mar,2000,15908244337.0953
mar,2001,16566036501.7824
mar,2002,17019752959.4986
mar,2003,17678082602.7307
mar,2004,18318736891.9207
mar,2005,19190522658.8398
mar,2006,20036152845.7696
mar,2007,21327687069.9768
mar,2008,22585956511.87749
mar,2009,21100536253.0801
mar,2010,23261319915.921
mar,2011,24727151070.7041
mar,2012,24916138520.6799
mar,2013,25063811255.03189
mar,2014,25935920302.2565
mar,2015,26401892608.7892
mar,2016,26572145557.7888
mar,2017,27517681977.8698
mar,2018,28339490799.4771
mar,2019,29358641737.1266
mar,2020,28232317689.74829
mco,2015,1102074780.87207
mda,1995,1505700309.75213
mda,1996,1480743050.14349
mda,1997,1286786411.61242
mda,1998,1076502112.58239
mda,1999,1012538481.12555
mda,2000,1171367224.73295
mda,2001,1237069983.09471
mda,2002,1276163236.28325
mda,2003,1504254735.76023
mda,2004,1626292659.42316
mda,2005,1668898676.45472
mda,2006,1605616159.57424
mda,2007,1587377700.30028
mda,2008,1615950515.46117
mda,2009,1294861137.57799
mda,2010,1370251725.00881
mda,2011,1472869096.40033
mda,2012,1486708171.56174
mda,2013,1575407032.53526
mda,2014,1715269396.11669
mda,2015,1757373913.96764
mda,2016,1768221373.42247
mda,2017,1836164470.28613
mda,2018,1992251376.21102
mda,2019,2114037927.91255
mda,2020,2080476317.31968
mdg,1995,1350717710.17398
mdg,1996,1157190793.60508
mdg,1997,1186270782.65184
mdg,1998,1219850219.71489
mdg,1999,1240671129.94284
mdg,2000,1334799302.27726
mdg,2001,1449722526.84514
mdg,2002,1119712856.52343
mdg,2003,1232737479.62825
mdg,2004,1289814149.77978
mdg,2005,1329316265.17095
mdg,2006,1374737622.84093
mdg,2007,1441356405.99564
mdg,2008,1668593065.93747
mdg,2009,1478648189.67171
mdg,2010,1515217881.48058
mdg,2011,1542317047.8695
mdg,2012,1644826257.22425
mdg,2013,1886413982.19316
mdg,2014,1991190561.59926
mdg,2015,2145812625.36207
mdg,2016,2258376572.10614
mdg,2017,2397616780.45656
mdg,2018,2498231283.34682
mdg,2019,2701285115.6652
mdg,2020,2118998669.37973
mdv,1995,80809355.21071
mdv,1996,80234844.65466
mdv,1997,98841903.99364
mdv,1998,119465189.23444
mdv,1999,134826096.60911
mdv,2000,129759427.97324
mdv,2001,144563123.85418
mdv,2002,152255383.29747
mdv,2003,176444527.05127
mdv,2004,218712510.88495
mdv,2005,249915143.28857
mdv,2006,281146286.53459
mdv,2007,320916760.94871
mdv,2008,353373039.62821
mdv,2009,264241631.95686
mdv,2010,283560647.09487
mdv,2011,326806656.86575
mdv,2012,340154622.67583
mdv,2013,319816872.90053
mdv,2014,371504141.82144
mdv,2015,438903672.3219
mdv,2016,477970599.77205
mdv,2017,540117457.89466
mdv,2018,623983242.18459
mdv,2019,636073834.81129
mdv,2020,474601172.57766
mex,1965,67780011247.3659
mex,1966,73682886657.8455
mex,1967,79137086153.84801
mex,1968,85434039076.40489
mex,1969,91996837227.105
mex,1970,98268869686.44728
mex,1971,99542465931.0394
mex,1972,108925113220.23199
mex,1973,119965345904.30299
mex,1974,127136685899.89799
mex,1975,132953085293.22099
mex,1976,139369655615.68301
mex,1977,141494695852.48999
mex,1978,156136279822.41901
mex,1979,173207551716.84601
mex,1980,186833182601.202
mex,1981,203383410911.39496
mex,1982,198072343600.97296
mex,1983,178471426730.51999
mex,1984,187317091669.43896
mex,1985,197592033898.755
mex,1986,185922253440.93301
mex,1987,191158373576.77399
mex,1988,196460167868.52399
mex,1989,208513292459.64896
mex,1990,222508443198.55301
mex,1991,229987712359.457
mex,1992,240045268725.66199
mex,1993,240732274168.50296
mex,1994,254104513698.46201
mex,1995,226450440548.02496
mex,1996,253218064980.436
mex,1997,273204819571.85599
mex,1998,289523276659.216
mex,1999,293973908337.67902
mex,2000,306899538597.14301
mex,2001,300198463194.82599
mex,2002,295686040210.30798
mex,2003,300889008335.19702
mex,2004,312482341565.11102
mex,2005,319201542624.56897
mex,2006,332383207315.40802
mex,2007,335462857933.79999
mex,2008,331942363689.56
mex,2009,307127266008.26501
mex,2010,321058962246.87701
mex,2011,330206513487.09399
mex,2012,339599417046.02002
mex,2013,338841562225.77002
mex,2014,347559930188.59894
mex,2015,351388056195.302
mex,2016,352500300161.73199
mex,2017,351621566306.48499
mex,2018,353161638788.48602
mex,2019,346752694456.87201
mex,2020,312272058966.86102
mhl,1997,16295400
mhl,1998,19908600
mhl,1999,21001600
mhl,2000,20541100
mhl,2001,22070700
mhl,2002,24002100
mhl,2003,21420400
mhl,2004,26687100
mhl,2005,22034500
mhl,2006,29776100
mhl,2007,28564200
mhl,2008,25343300
mhl,2009,26982400
mhl,2010,32400700
mhl,2011,31024200
mhl,2012,22503300
mhl,2013,25438100
mhl,2014,25414100
mhl,2015,22129100
mhl,2016,21498600
mhl,2017,21349986.6724
mhl,2018,23044300
mhl,2019,26552800
mhl,2020,25310754.06075
mkd,1990,1583326106.26603
mkd,1991,1341691040.39933
mkd,1992,1160399801.4739
mkd,1993,1011378523.57576
mkd,1994,925418543.07052
mkd,1995,1036550900.67885
mkd,1996,1048834608.18842
mkd,1997,1081791425.52563
mkd,1998,1116449286.39467
mkd,1999,1167719469.25068
mkd,2000,1215176681.2167
mkd,2001,1181862346.24417
mkd,2002,1209296302.82141
mkd,2003,1330160335.25691
mkd,2004,1365419177.82629
mkd,2005,1471406555.75577
mkd,2006,1573598629.70105
mkd,2007,1411267387.06767
mkd,2008,1488719701.70845
mkd,2009,1565703460.30179
mkd,2010,1693244416.41322
mkd,2011,2041334704.05165
mkd,2012,1938697501.86132
mkd,2013,2086854924.05982
mkd,2014,2266124467.80792
mkd,2015,2407651821.93525
mkd,2016,2338164960.10084
mkd,2017,2373845503.11291
mkd,2018,2326451058.915
mkd,2019,2398210417.57946
mkd,2020,2260782928.86718
mli,1967,369095018.366
mli,1968,372543870.28203
mli,1969,382897157.37738
mli,1970,420841308.68531
mli,1971,330687879.95198
mli,1972,375670641.84009
mli,1973,383601696.76938
mli,1974,383601696.76938
mli,1975,417989618.99366
mli,1976,441802847.27669
mli,1977,494709958.74313
mli,1978,486772225.02432
mli,1979,410054579.00054
mli,1980,414513916.85179
mli,1981,422753053.6946
mli,1982,392181996.10484
mli,1983,469093222.757
mli,1984,509026182.57366
mli,1985,551499092.88411
mli,1986,579790865.48321
mli,1987,586998506.29112
mli,1988,590520739.27364
mli,1989,594426958.00791
mli,1990,621432868.08641
mli,1991,702655891.98057
mli,1992,718387920.85614
mli,1993,732489616.40624
mli,1994,669594076.8157
mli,1995,740387011.77351
mli,1996,796064142.15246
mli,1997,981657773.25821
mli,1998,1061583974.08147
mli,1999,1090642898.73537
mli,2000,1324066558.09328
mli,2001,1586071435.15712
mli,2002,1860610420.19815
mli,2003,1862416694.52962
mli,2004,1955237988.56948
mli,2005,2121733668.78809
mli,2006,2148217186.53298
mli,2007,2172854141.60947
mli,2008,2197813708.27275
mli,2009,2269851711.89917
mli,2010,2261749889.22833
mli,2011,2353733570.49255
mli,2012,2150871452.09924
mli,2013,2142650418.29119
mli,2014,2315804628.15261
mli,2015,2306172222.23444
mli,2016,2318572261.90423
mli,2017,2475108651.89932
mli,2018,2612267577.05363
mli,2019,2708563963.73506
mli,2020,2706680881.34609
mlt,2015,1363536114.50128
mmr,2001,1825628736.71342
mmr,2002,2024733263.69106
mmr,2003,2612829325.87962
mmr,2004,3313451131.94263
mmr,2005,4012833310.26406
mmr,2006,4839397249.25897
mmr,2007,6054694521.30128
mmr,2008,7473457564.94759
mmr,2009,8834583594.33535
mmr,2010,10429080351.6455
mmr,2011,13378052443.8918
mmr,2012,16241341703.6205
