geo,time,ny_gdp_mktp_kd_zg
dom,1991,0.94414
dom,1992,11.22093
dom,1993,7.36451
dom,1994,2.60035
dom,1995,5.68543
dom,1996,5.97783
dom,1997,8.88527
dom,1998,6.71448
dom,1999,5.94005
dom,2000,4.66176
dom,2001,2.45952
dom,2002,4.4951
dom,2003,-1.34571
dom,2004,2.57013
dom,2005,9.42824
dom,2006,9.17436
dom,2007,7.41595
dom,2008,3.2095
dom,2009,0.94616
dom,2010,8.33965
dom,2011,3.13342
dom,2012,2.71737
dom,2013,4.87521
dom,2014,7.05046
dom,2015,6.92702
dom,2016,6.6592
dom,2017,4.6667
dom,2018,6.98253
dom,2019,5.05217
dom,2020,-6.72024
dza,1961,-13.60544
dza,1962,-19.68504
dza,1963,34.31373
dza,1964,5.83941
dza,1965,6.2069
dza,1966,-4.80497
dza,1967,9.45296
dza,1968,10.79624
dza,1969,8.43328
dza,1970,8.86266
dza,1971,-11.33172
dza,1972,27.42397
dza,1973,3.81318
dza,1974,7.49492
dza,1975,5.04534
dza,1976,8.38676
dza,1977,5.25859
dza,1978,9.21484
dza,1979,7.47783
dza,1980,0.79061
dza,1981,3
dza,1982,6.4
dza,1983,5.4
dza,1984,5.6
dza,1985,3.7
dza,1986,0.4
dza,1987,-0.7
dza,1988,-1.00001
dza,1989,4.4
dza,1990,0.8
dza,1991,-1.2
dza,1992,1.8
dza,1993,-2.1
dza,1994,-0.9
dza,1995,3.79999
dza,1996,4.1
dza,1997,1.1
dza,1998,5.1
dza,1999,3.2
dza,2000,3.8
dza,2001,3
dza,2002,5.6
dza,2003,7.2
dza,2004,4.3
dza,2005,5.9
dza,2006,1.7
dza,2007,3.4
dza,2008,2.4
dza,2009,1.6
dza,2010,3.6
dza,2011,2.9
dza,2012,3.4
dza,2013,2.8
dza,2014,3.8
dza,2015,3.7
dza,2016,3.2
dza,2017,1.3
dza,2018,1.1
dza,2019,1
dza,2020,-5.1
ecu,1961,5.12441
ecu,1962,4.91915
ecu,1963,2.10637
ecu,1964,7.40725
ecu,1965,3.27508
ecu,1966,-0.33953
ecu,1967,4.62107
ecu,1968,1.90944
ecu,1969,4.66924
ecu,1970,6.87193
ecu,1971,6.29261
ecu,1972,5.01764
ecu,1973,13.95068
ecu,1974,11.20851
ecu,1975,10.97215
ecu,1976,7.39719
ecu,1977,1.60484
ecu,1978,5.70682
ecu,1979,3.73405
ecu,1980,3.70868
ecu,1981,5.61286
ecu,1982,0.61485
ecu,1983,-0.33687
ecu,1984,2.62527
ecu,1985,3.935
ecu,1986,3.46478
ecu,1987,-0.2591
ecu,1988,5.89047
ecu,1989,1.00578
ecu,1990,3.67991
ecu,1991,4.29134
ecu,1992,2.11431
ecu,1993,1.97322
ecu,1994,4.25825
ecu,1995,2.25255
ecu,1996,1.73175
ecu,1997,4.32786
ecu,1998,3.26653
ecu,1999,-4.73939
ecu,2000,1.0918
ecu,2001,4.01563
ecu,2002,4.09678
ecu,2003,2.72288
ecu,2004,8.21102
ecu,2005,5.29131
ecu,2006,4.40353
ecu,2007,2.19006
ecu,2008,6.35713
ecu,2009,0.56649
ecu,2010,3.5253
ecu,2011,7.86814
ecu,2012,5.64196
ecu,2013,4.94651
ecu,2014,3.78887
ecu,2015,0.09887
ecu,2016,-1.22638
ecu,2017,2.36839
ecu,2018,1.28929
ecu,2019,0.01211
ecu,2020,-7.75012
egy,1961,5.16111
egy,1962,3.87562
egy,1963,10.51809
egy,1964,11.50758
egy,1965,4.91404
egy,1966,5.0464
egy,1967,0.80526
egy,1968,-1.60679
egy,1969,5.27952
egy,1970,5.59852
egy,1971,4.05735
egy,1972,3.05568
egy,1973,3.50683
egy,1974,1.55894
egy,1975,8.93915
egy,1976,13.27969
egy,1977,9.00304
egy,1978,8.62877
egy,1979,4.54769
egy,1980,10.01133
egy,1981,7.34855
egy,1982,9.90717
egy,1983,5.09441
egy,1984,9.74576
egy,1985,5.79151
egy,1986,4.74453
egy,1987,3.83275
egy,1988,5.46132
egy,1989,4.92087
egy,1990,5.66703
egy,1991,1.1254
egy,1992,4.47286
egy,1993,2.90079
egy,1994,3.97317
egy,1995,4.64246
egy,1996,4.98873
egy,1997,5.49235
egy,1998,5.5755
egy,1999,6.05344
egy,2000,6.37
egy,2001,3.53525
egy,2002,2.3902
egy,2003,3.19345
egy,2004,4.09207
egy,2005,4.47174
egy,2006,6.84384
egy,2007,7.08783
egy,2008,7.15628
egy,2009,4.6736
egy,2010,5.14723
egy,2011,1.76457
egy,2012,2.2262
egy,2013,2.18547
egy,2014,2.91591
egy,2015,4.37202
egy,2016,4.34664
egy,2017,4.18122
egy,2018,5.31412
egy,2019,5.55768
egy,2020,3.56967
eri,1993,13.45476
eri,1994,21.22141
eri,1995,2.85838
eri,1996,9.25884
eri,1997,7.90868
eri,1998,1.77258
eri,1999,0.01348
eri,2000,-3.14199
eri,2001,8.75544
eri,2002,3.00543
eri,2003,-2.65552
eri,2004,1.45174
eri,2005,2.57445
eri,2006,-0.96922
eri,2007,1.42682
eri,2008,-9.78303
eri,2009,3.8765
eri,2010,2.19419
eri,2011,8.6798
esp,1961,11.83867
esp,1962,9.95344
esp,1963,9.5965
esp,1964,5.30851
esp,1965,6.25313
esp,1966,7.24606
esp,1967,4.34034
esp,1968,6.59702
esp,1969,8.90702
esp,1970,4.29064
esp,1971,4.64947
esp,1972,8.14975
esp,1973,7.78847
esp,1974,5.61879
esp,1975,0.5422
esp,1976,3.30379
esp,1977,2.83857
esp,1978,1.463
esp,1979,0.04155
esp,1980,2.20873
esp,1981,-0.13247
esp,1982,1.24646
esp,1983,1.77012
esp,1984,1.78469
esp,1985,2.32144
esp,1986,3.25332
esp,1987,5.54712
esp,1988,5.09432
esp,1989,4.82703
esp,1990,3.78139
esp,1991,2.546
esp,1992,0.92922
esp,1993,-1.03149
esp,1994,2.3832
esp,1995,2.75749
esp,1996,2.66052
esp,1997,3.70258
esp,1998,4.39304
esp,1999,4.49049
esp,2000,5.24599
esp,2001,3.93295
esp,2002,2.73102
esp,2003,2.98189
esp,2004,3.1228
esp,2005,3.65203
esp,2006,4.10273
esp,2007,3.60469
esp,2008,0.88715
esp,2009,-3.76323
esp,2010,0.16301
esp,2011,-0.81437
esp,2012,-2.95944
esp,2013,-1.43539
esp,2014,1.38391
esp,2015,3.83517
esp,2016,3.0313
esp,2017,2.97364
esp,2018,2.28879
esp,2019,2.08519
esp,2020,-10.82289
est,1996,4.94301
est,1997,13.05001
est,1998,4.33983
est,1999,-0.42503
est,2000,10.08763
est,2001,6.00367
est,2002,6.77137
est,2003,7.60027
est,2004,6.80401
est,2005,9.52643
est,2006,9.76558
est,2007,7.57914
est,2008,-5.132
est,2009,-14.62906
est,2010,2.44427
est,2011,7.26308
est,2012,3.2282
est,2013,1.45843
est,2014,3.01137
est,2015,1.85302
est,2016,3.15556
est,2017,5.79204
est,2018,4.13382
est,2019,4.09634
est,2020,-2.95107
eth,1982,0.91601
eth,1983,8.23501
eth,1984,-2.84802
eth,1985,-11.14435
eth,1986,9.66161
eth,1987,13.85933
eth,1988,0.50367
eth,1989,-0.36104
eth,1990,2.72645
eth,1991,-7.13748
eth,1992,-8.67248
eth,1993,13.14283
eth,1994,3.18996
eth,1995,6.12751
eth,1996,12.42617
eth,1997,3.13391
eth,1998,-3.45814
eth,1999,5.16215
eth,2000,6.07322
eth,2001,8.30131
eth,2002,1.51473
eth,2003,-2.16136
eth,2004,13.5726
eth,2005,11.81877
eth,2006,10.83473
eth,2007,11.45617
eth,2008,10.78852
eth,2009,8.80255
eth,2010,12.55054
eth,2011,11.1783
eth,2012,8.64781
eth,2013,10.58227
eth,2014,10.25749
eth,2015,10.39246
eth,2016,9.43348
eth,2017,9.56419
eth,2018,6.81615
eth,2019,8.36409
eth,2020,6.05662
fin,1961,7.60467
fin,1962,2.98195
fin,1963,3.2851
fin,1964,5.23869
fin,1965,5.30286
fin,1966,2.37282
fin,1967,2.16883
fin,1968,2.30329
fin,1969,9.59329
fin,1970,4.81374
fin,1971,2.35692
fin,1972,7.73549
fin,1973,6.98383
fin,1974,3.23653
fin,1975,1.8049
fin,1976,0.34438
fin,1977,0.23951
fin,1978,2.91971
fin,1979,7.12193
fin,1980,5.38905
fin,1981,1.31588
fin,1982,3.10809
fin,1983,3.11658
fin,1984,3.23769
fin,1985,3.5489
fin,1986,2.75563
fin,1987,3.57483
fin,1988,5.21715
fin,1989,5.08714
fin,1990,0.67028
fin,1991,-5.88633
fin,1992,-3.29466
fin,1993,-0.662
fin,1994,3.96305
fin,1995,4.21687
fin,1996,3.66718
fin,1997,6.3338
fin,1998,5.45718
fin,1999,4.37958
fin,2000,5.77336
fin,2001,2.61002
fin,2002,1.70715
fin,2003,2.00378
fin,2004,3.99209
fin,2005,2.77985
fin,2006,4.02741
fin,2007,5.29934
fin,2008,0.784
fin,2009,-8.07445
fin,2010,3.18596
fin,2011,2.54766
fin,2012,-1.39755
fin,2013,-0.9017
fin,2014,-0.36491
fin,2015,0.54366
fin,2016,2.81146
fin,2017,3.19241
fin,2018,1.14195
fin,2019,1.22075
fin,2020,-2.80014
fji,1961,3.51758
fji,1962,3.6061
fji,1963,6.35877
fji,1964,4.87728
fji,1965,-2.70027
fji,1966,0
fji,1967,13.35183
fji,1968,7.91622
fji,1969,2.59641
fji,1970,12.70271
fji,1971,6.88899
fji,1972,7.48528
fji,1973,11.61287
fji,1974,2.60115
fji,1975,0.53021
fji,1976,2.73616
fji,1977,5.90401
fji,1978,1.8634
fji,1979,12.22482
fji,1980,-1.60346
fji,1981,6.32999
fji,1982,-5.97849
fji,1983,-3.96012
fji,1984,8.39302
fji,1985,-4.61347
fji,1986,7.74991
fji,1987,-6.61502
fji,1988,0.95575
fji,1989,7.43863
fji,1990,5.8
fji,1991,-2.7
fji,1992,6.1
fji,1993,2.13003
fji,1994,5.1
fji,1995,2.5
fji,1996,4.8
fji,1997,-2.2
fji,1998,1.3
fji,1999,8.8
fji,2000,-1.7
fji,2001,2
fji,2002,3.2
fji,2003,1
fji,2004,5.3
fji,2005,0.7
fji,2006,1.85248
fji,2007,-0.85065
fji,2008,1.03279
fji,2009,-1.38604
fji,2010,2.95467
fji,2011,2.70514
fji,2012,1.41131
fji,2013,4.73422
fji,2014,5.60351
fji,2015,4.5012
fji,2016,2.44565
fji,2017,5.35336
fji,2018,3.81235
fji,2019,-0.44556
fji,2020,-15.7118
fra,1961,4.98011
fra,1962,6.84347
fra,1963,6.23368
fra,1964,6.6521
fra,1965,4.86151
fra,1966,5.25184
fra,1967,4.92115
fra,1968,4.49131
fra,1969,7.10948
fra,1970,6.10868
fra,1971,5.31672
fra,1972,4.51137
fra,1973,6.34458
fra,1974,4.30092
fra,1975,-0.95988
fra,1976,4.35676
fra,1977,3.46431
fra,1978,3.97854
fra,1979,3.54999
fra,1980,1.57875
fra,1981,1.06902
fra,1982,2.5054
fra,1983,1.24086
fra,1984,1.51372
fra,1985,1.62278
fra,1986,2.33728
fra,1987,2.5619
fra,1988,4.74314
fra,1989,4.34386
fra,1990,2.92394
fra,1991,1.04818
fra,1992,1.59934
fra,1993,-0.62867
fra,1994,2.35834
fra,1995,2.1067
fra,1996,1.41299
fra,1997,2.3363
fra,1998,3.58866
fra,1999,3.42137
fra,2000,3.92367
fra,2001,1.98372
fra,2002,1.13553
fra,2003,0.82316
fra,2004,2.82975
fra,2005,1.66322
fra,2006,2.44932
fra,2007,2.42474
fra,2008,0.25495
fra,2009,-2.87331
fra,2010,1.94944
fra,2011,2.1927
fra,2012,0.31313
fra,2013,0.57633
fra,2014,0.95618
fra,2015,1.11291
fra,2016,1.09546
fra,2017,2.29142
fra,2018,1.86507
fra,2019,1.84297
fra,2020,-7.85526
fsm,1987,1.19976
fsm,1988,2.5489
fsm,1989,3.52601
fsm,1990,3.74093
fsm,1991,7.42734
fsm,1992,4.00802
fsm,1993,8.14066
fsm,1994,-0.53452
fsm,1995,7.01446
fsm,1996,-3.18237
fsm,1997,-6.06094
fsm,1998,2.85052
fsm,1999,1.37444
fsm,2000,4.8339
fsm,2001,2.1676
fsm,2002,0.547
fsm,2003,1.57212
fsm,2004,-3.08015
fsm,2005,2.04187
fsm,2006,-0.08106
fsm,2007,-1.83619
fsm,2008,-2.40849
fsm,2009,1.0931
fsm,2010,2.25939
fsm,2011,3.18857
fsm,2012,-1.86682
fsm,2013,-3.67977
fsm,2014,-2.30578
fsm,2015,4.62188
fsm,2016,0.90018
fsm,2017,2.68219
fsm,2018,0.21165
fsm,2019,1.1748
fsm,2020,-1.76542
gab,1961,14.76684
gab,1962,7.44921
gab,1963,6.09244
gab,1964,4.55445
gab,1965,8.33334
gab,1966,4.508
gab,1967,4.11515
gab,1968,2.5088
gab,1969,8.08291
gab,1970,8.67934
gab,1971,10.25873
gab,1972,11.33697
gab,1973,10.18243
gab,1974,39.4871
gab,1975,19.19011
gab,1976,35.62534
gab,1977,-12.58209
gab,1978,-24.04921
gab,1979,0.47441
gab,1980,2.55294
gab,1981,5.09533
gab,1982,-3.09752
gab,1983,5.60824
gab,1984,7.5089
gab,1985,-2.33295
gab,1986,-0.8036
gab,1987,-17.14604
gab,1988,12.84535
gab,1989,8.54531
gab,1990,5.19224
gab,1991,6.1125
gab,1992,-3.09015
gab,1993,3.94656
gab,1994,3.71275
gab,1995,4.97385
gab,1996,3.62505
gab,1997,5.73837
gab,1998,3.47783
gab,1999,-8.93262
gab,2000,-1.88297
gab,2001,2.13523
gab,2002,-0.24903
gab,2003,2.24733
gab,2004,0.68954
gab,2005,2.6762
gab,2006,-2.80658
gab,2007,6.00811
gab,2008,-3.30843
gab,2009,0.13033
gab,2010,7.08989
gab,2011,7.09175
gab,2012,5.25108
gab,2013,5.6387
gab,2014,4.31496
gab,2015,3.8789
gab,2016,2.09144
gab,2017,0.47264
gab,2018,0.83792
gab,2019,3.92081
gab,2020,-1.83776
gbm,1985,0.41892
gbm,1986,19.10554
gbm,1987,9.89635
gbm,1988,11.82936
gbm,1989,6.84521
gbm,1990,4.18698
gbm,1991,1.60499
gbm,1992,0.8
gbm,1993,2.6
gbm,1994,4
gbm,1995,4.3
gbm,1996,7.70001
gbm,1997,8.59999
gbm,1998,13.50001
gbm,1999,13.7
gbm,2000,5.3
gbm,2001,5.4
gbm,2002,6.2
gbm,2003,6
gbm,2004,5.2
gbm,2005,5.9
gbm,2006,7.7
gbm,2007,7.5
gbm,2008,4.9
gbm,2009,2.1
gbm,2010,3.4
gbm,2011,2
gbm,2012,7.30376
gbm,2013,4.14172
gbm,2014,5.1553
gbm,2015,-0.3858
gbm,2016,6.95231
gbm,2017,4.68881
gbm,2018,2.2134
gbm,2019,0.25486
gbr,1961,2.67712
gbr,1962,1.10291
gbr,1963,4.87438
gbr,1964,5.53366
gbr,1965,2.14218
gbr,1966,1.5731
gbr,1967,2.78647
gbr,1968,5.44108
gbr,1969,1.9241
gbr,1970,6.31791
gbr,1971,3.50472
gbr,1972,4.32167
gbr,1973,6.52385
gbr,1974,-2.4844
gbr,1975,-1.47365
gbr,1976,2.91027
gbr,1977,2.45775
gbr,1978,4.20426
gbr,1979,3.74902
gbr,1980,-2.03137
gbr,1981,-0.78774
gbr,1982,1.99489
gbr,1983,4.22186
gbr,1984,2.26911
gbr,1985,4.14741
gbr,1986,3.15034
gbr,1987,5.39274
gbr,1988,5.73241
gbr,1989,2.5776
gbr,1990,0.73376
gbr,1991,-1.10312
gbr,1992,0.40108
gbr,1993,2.48983
gbr,1994,3.84601
gbr,1995,2.53167
gbr,1996,2.42854
gbr,1997,4.90903
gbr,1998,3.15397
gbr,1999,2.99011
gbr,2000,3.67237
gbr,2001,2.07266
gbr,2002,2.12322
gbr,2003,3.02989
gbr,2004,2.35563
gbr,2005,2.59328
gbr,2006,2.5841
gbr,2007,2.26949
gbr,2008,-0.23964
gbr,2009,-4.24736
gbr,2010,2.13144
gbr,2011,1.45756
gbr,2012,1.46989
gbr,2013,1.89002
gbr,2014,2.99116
gbr,2015,2.6226
gbr,2016,2.26346
gbr,2017,2.13445
gbr,2018,1.65093
gbr,2019,1.67194
gbr,2020,-9.39616
geo,1966,7.53563
geo,1967,6.25
geo,1968,4.45633
geo,1969,4.77815
geo,1970,12.05212
geo,1971,2.47094
geo,1972,2.83687
geo,1973,6.48276
geo,1974,8.80829
geo,1975,7.38095
geo,1976,6.09756
geo,1977,6.89655
geo,1978,7.42913
geo,1979,7.37035
geo,1980,4.57627
geo,1981,5.26742
geo,1982,2.00154
geo,1983,4.30189
geo,1984,5.42692
geo,1985,4.94166
geo,1986,-8.17528
geo,1987,1.28204
geo,1988,5.55556
geo,1989,-7.1952
geo,1990,-14.78823
geo,1991,-21.1
geo,1992,-44.9
geo,1993,-29.3
geo,1994,-10.39999
geo,1995,2.6
geo,1996,11.2
geo,1997,10.51904
geo,1998,3.1049
geo,1999,2.86926
geo,2000,1.83834
geo,2001,4.80545
geo,2002,5.47384
geo,2003,11.05872
geo,2004,5.7945
geo,2005,9.58957
geo,2006,9.41977
geo,2007,12.57895
geo,2008,2.41857
geo,2009,-3.65051
geo,2010,6.24949
geo,2011,7.4
geo,2012,6.36901
geo,2013,3.62131
geo,2014,4.43192
geo,2015,3.02221
geo,2016,2.90644
geo,2017,4.8426
geo,2018,4.84292
geo,2019,4.98235
geo,2020,-6.76044
gha,1961,3.42967
gha,1962,4.10916
gha,1963,4.40597
gha,1964,2.20933
gha,1965,1.369
gha,1966,-4.25829
gha,1967,3.07536
gha,1968,0.36886
gha,1969,6.00617
gha,1970,9.72347
gha,1971,5.21612
gha,1972,-2.48766
gha,1973,2.88458
gha,1974,6.85252
gha,1975,-12.43163
gha,1976,-3.53018
gha,1977,2.27411
gha,1978,8.47594
gha,1979,-2.51494
gha,1980,0.4717
gha,1981,-3.50307
gha,1982,-6.92365
gha,1983,-4.56374
gha,1984,8.64757
gha,1985,5.09162
gha,1986,5.19916
gha,1987,4.7949
gha,1988,5.62817
gha,1989,5.08587
gha,1990,3.32882
gha,1991,5.28183
gha,1992,3.87942
gha,1993,4.85
gha,1994,3.3
gha,1995,4.11242
gha,1996,4.60246
gha,1997,4.19636
gha,1998,4.70039
gha,1999,4.4
gha,2000,3.7
gha,2001,4
gha,2002,4.5
gha,2003,5.2
gha,2004,5.6
gha,2005,5.9
gha,2006,6.39991
gha,2007,4.34682
gha,2008,9.1498
gha,2009,4.84449
gha,2010,7.89971
gha,2011,14.04712
gha,2012,9.29279
gha,2013,7.31253
gha,2014,2.85624
gha,2015,2.12076
gha,2016,3.37347
gha,2017,8.12889
gha,2018,6.20008
gha,2019,6.50777
gha,2020,0.41444
gin,1987,3.29994
gin,1988,6.30812
gin,1989,4.00348
gin,1990,4.32406
gin,1991,2.61342
gin,1992,3.27095
gin,1993,5.04414
gin,1994,3.9701
gin,1995,4.60767
gin,1996,4.46158
gin,1997,5.1816
gin,1998,3.64412
gin,1999,3.812
gin,2000,2.50306
gin,2001,3.65835
gin,2002,5.16461
gin,2003,1.2486
gin,2004,2.34012
gin,2005,2.99727
gin,2006,1.18961
gin,2007,6.81747
gin,2008,4.13301
gin,2009,-1.12264
gin,2010,4.81336
gin,2011,5.61211
gin,2012,5.91529
gin,2013,3.94568
gin,2014,3.69654
gin,2015,3.82592
gin,2016,10.82062
gin,2017,10.3
gin,2018,6.35849
gin,2019,5.64618
gin,2020,6.98856
gmb,1967,0
gmb,1968,9.57614
gmb,1969,2.43552
gmb,1970,6.15385
gmb,1971,-0.06588
gmb,1972,0.2417
gmb,1973,9.25033
gmb,1974,5.87879
gmb,1975,12.39343
gmb,1976,7.35123
gmb,1977,3.43958
gmb,1978,6.31645
gmb,1979,-1.32818
gmb,1980,6.27008
gmb,1981,3.32189
gmb,1982,-0.76458
gmb,1983,10.88323
gmb,1984,3.53526
gmb,1985,-0.81226
gmb,1986,4.09107
gmb,1987,2.45433
gmb,1988,4.47683
gmb,1989,5.89572
gmb,1990,3.55888
gmb,1991,3.10704
gmb,1992,3.37869
gmb,1993,3.0121
gmb,1994,0.15435
gmb,1995,0.88185
gmb,1996,2.22355
gmb,1997,4.9
gmb,1998,3.5
gmb,1999,6.4
gmb,2000,5.5
gmb,2001,5.8
gmb,2002,-3.25
gmb,2003,6.87
gmb,2004,7.05
gmb,2005,-2.35173
gmb,2006,-0.55558
gmb,2007,3.04325
gmb,2008,6.25591
gmb,2009,6.66572
gmb,2010,5.90834
gmb,2011,-8.13044
gmb,2012,5.24157
gmb,2013,2.87277
gmb,2014,-1.40738
gmb,2015,4.05807
gmb,2016,1.94336
gmb,2017,4.82261
gmb,2018,7.23489
gmb,2019,6.15363
gmb,2020,-0.21558
gnb,1971,-3.91097
gnb,1972,6.37486
gnb,1973,1.10989
gnb,1974,4.55924
gnb,1975,7.84558
gnb,1976,4.94346
gnb,1977,-7.17007
gnb,1978,13.12604
gnb,1979,1.99414
gnb,1980,-15.95265
gnb,1981,18.16753
gnb,1982,4.20008
gnb,1983,-3.39829
gnb,1984,9.10922
gnb,1985,4.16649
gnb,1986,-0.79385
gnb,1987,2.9
gnb,1988,4.6
gnb,1989,6.1
gnb,1990,6.1
gnb,1991,5.1
gnb,1992,1.1
gnb,1993,2.1
gnb,1994,3.2
gnb,1995,4.4
gnb,1996,11.6
gnb,1997,6.5
gnb,1998,-28.09998
gnb,1999,1.02554
gnb,2000,5.42699
gnb,2001,2.18891
gnb,2002,-0.98518
gnb,2003,0.56851
gnb,2004,2.7614
gnb,2005,4.2661
gnb,2006,2.30936
gnb,2007,3.26296
gnb,2008,3.20357
gnb,2009,3.36897
gnb,2010,4.61097
gnb,2011,8.08478
gnb,2012,-1.71268
gnb,2013,3.2559
gnb,2014,0.96456
gnb,2015,6.13408
gnb,2016,6.26281
gnb,2017,5.91918
gnb,2018,1.28374
gnb,2019,4.5
gnb,2020,-2.4
gnq,1981,5.76942
gnq,1982,2.20168
gnq,1983,5.00439
gnq,1984,1.01138
gnq,1985,12.90518
gnq,1986,-2.33056
gnq,1987,4.43674
gnq,1988,2.65526
gnq,1989,-1.22918
gnq,1990,-1.75856
gnq,1991,-1.02224
gnq,1992,34.74532
gnq,1993,11.03321
gnq,1994,16.66884
gnq,1995,17.48626
gnq,1996,66.58
gnq,1997,149.97296
gnq,1998,23.77448
gnq,1999,25.66402
gnq,2000,18.21378
gnq,2001,63.37988
gnq,2002,19.46283
gnq,2003,13.95525
gnq,2004,37.99873
gnq,2005,16.7487
gnq,2006,7.70492
gnq,2007,15.28211
gnq,2008,17.79911
gnq,2009,1.34336
gnq,2010,-8.92418
gnq,2011,6.52392
gnq,2012,8.31287
gnq,2013,-4.1332
gnq,2014,0.41507
gnq,2015,-9.11004
gnq,2016,-8.81642
gnq,2017,-5.6675
gnq,2018,-6.23655
gnq,2019,-5.97894
gnq,2020,-4.89336
grc,1961,13.20384
grc,1962,0.36481
grc,1963,11.84487
grc,1964,9.40968
grc,1965,10.76801
grc,1966,6.4945
grc,1967,5.66949
grc,1968,7.20372
grc,1969,11.56367
grc,1970,8.56572
grc,1971,7.84118
grc,1972,10.16015
grc,1973,8.09238
grc,1974,-6.43824
grc,1975,6.36681
grc,1976,6.8519
grc,1977,2.941
grc,1978,7.24686
grc,1979,3.28208
grc,1980,0.67713
grc,1981,-1.55372
grc,1982,-1.13265
grc,1983,-1.07862
grc,1984,2.01058
grc,1985,2.50956
grc,1986,0.51766
grc,1987,-2.25886
grc,1988,4.28786
grc,1989,3.8
grc,1990,0
grc,1991,3.1
grc,1992,0.7
grc,1993,-1.6
grc,1994,2
grc,1995,2.09972
grc,1996,2.86213
grc,1997,4.4842
grc,1998,3.89491
grc,1999,3.0726
grc,2000,3.91977
grc,2001,4.13161
grc,2002,3.92287
grc,2003,5.79453
grc,2004,5.06099
grc,2005,0.59914
grc,2006,5.65243
grc,2007,3.27375
grc,2008,-0.33517
grc,2009,-4.30073
grc,2010,-5.47863
grc,2011,-10.14931
grc,2012,-7.0867
grc,2013,-2.516
grc,2014,0.4757
grc,2015,-0.19609
grc,2016,-0.48717
grc,2017,1.09215
grc,2018,1.66843
grc,2019,1.8036
grc,2020,-9.01913
grd,1978,5.3414
grd,1979,5.60208
grd,1980,-0.53478
grd,1981,1.53419
grd,1982,4.12426
grd,1983,3.63257
grd,1984,3.56847
grd,1985,5.97971
grd,1986,7.19427
grd,1987,9.09743
grd,1988,2.96679
grd,1989,3.76773
grd,1990,4.01261
grd,1991,1.38555
grd,1992,-0.85115
grd,1993,-1.95882
grd,1994,1.69356
grd,1995,2.12948
grd,1996,4.43823
grd,1997,5.01549
grd,1998,11.7535
grd,1999,6.89836
grd,2000,4.88795
grd,2001,-2.0239
grd,2002,3.43732
grd,2003,9.46397
grd,2004,-0.64745
grd,2005,13.27619
grd,2006,-3.99533
grd,2007,6.12345
grd,2008,0.94754
grd,2009,-6.61328
grd,2010,-0.51126
grd,2011,0.76498
grd,2012,-1.15514
grd,2013,2.35142
grd,2014,7.34408
grd,2015,6.44314
grd,2016,3.73965
grd,2017,4.43868
grd,2018,4.29941
grd,2019,0.73558
grd,2020,-13.70773
grl,1971,13.06085
grl,1972,6.17727
grl,1973,6.80601
grl,1974,5.70625
grl,1975,0.64624
grl,1976,5.95921
grl,1977,8.82232
grl,1978,6.01672
grl,1979,4.8606
grl,1980,8.67601
grl,1981,0.66528
grl,1982,-4.41966
grl,1983,3.45722
grl,1984,-5.17962
grl,1985,3.65639
grl,1986,7.09732
grl,1987,5.51587
grl,1988,5.60361
grl,1989,6.65955
grl,1990,-11.71953
grl,1991,-0.11346
grl,1992,-5.1117
grl,1993,-5.02793
grl,1994,5.92437
grl,1995,3.72868
grl,1996,1.52964
grl,1997,1.46893
grl,1998,7.75798
grl,1999,1.37788
grl,2000,7.1016
grl,2001,1.26904
grl,2002,-0.97118
grl,2003,4.43005
grl,2004,6.90658
grl,2005,4.98749
grl,2006,5.55569
grl,2007,2.35244
grl,2008,6.16613
grl,2009,0.86595
grl,2010,1.73583
grl,2011,-0.49652
grl,2012,1.39419
grl,2013,-1.29828
grl,2014,4.74214
grl,2015,-2.52932
grl,2016,4.68195
grl,2017,0.05273
grl,2018,1.84585
grl,2019,1.67877
gtm,1961,4.29852
gtm,1962,3.5365
gtm,1963,9.54104
gtm,1964,4.63299
gtm,1965,4.36177
gtm,1966,5.5121
gtm,1967,4.11218
gtm,1968,8.76604
gtm,1969,4.73691
gtm,1970,5.70788
gtm,1971,5.58375
gtm,1972,7.33305
gtm,1973,6.78283
gtm,1974,6.37503
gtm,1975,1.94999
gtm,1976,7.38727
gtm,1977,7.80922
gtm,1978,4.99669
gtm,1979,4.71346
gtm,1980,3.75998
gtm,1981,0.64686
gtm,1982,-3.53009
gtm,1983,-2.57209
gtm,1984,0.4967
gtm,1985,-0.60934
gtm,1986,0.14305
gtm,1987,3.54398
gtm,1988,3.89239
gtm,1989,3.94259
gtm,1990,3.10256
gtm,1991,3.65825
gtm,1992,4.83834
gtm,1993,3.92713
gtm,1994,4.03374
gtm,1995,4.94855
gtm,1996,2.95778
gtm,1997,4.36409
gtm,1998,4.99353
gtm,1999,3.84706
gtm,2000,3.60887
gtm,2001,2.33257
gtm,2002,3.83929
gtm,2003,2.56038
gtm,2004,3.13792
gtm,2005,3.27603
gtm,2006,5.3514
gtm,2007,6.33772
gtm,2008,3.29352
gtm,2009,0.4769
gtm,2010,2.88418
gtm,2011,4.16391
gtm,2012,2.97471
gtm,2013,3.69482
gtm,2014,4.44398
gtm,2015,4.09217
gtm,2016,2.6778
gtm,2017,3.07985
gtm,2018,3.3221
gtm,2019,3.86686
gtm,2020,-1.51933
gum,2003,0.87931
gum,2004,6.49379
gum,2005,3.64232
gum,2006,-3.65252
gum,2007,0.71721
gum,2008,2.03459
gum,2009,0.43868
