geo,time,nv_srv_totl_cn
nam,1984,1569416244.51919
nam,1985,1774408996.54963
nam,1986,2076180899.19961
nam,1987,2539228852.15728
nam,1988,2861692452.25487
nam,1989,3319777793.05888
nam,1990,3881861485.89902
nam,1991,4654239700
nam,1992,5760282700
nam,1993,6444284200
nam,1994,7336721400
nam,1995,8472482200
nam,1996,10309483600
nam,1997,11542493800
nam,1998,12679729500
nam,1999,14063296300
nam,2000,15488584300
nam,2001,17201664700
nam,2002,19154901200
nam,2003,21993082000
nam,2004,24666652700
nam,2005,26111451300
nam,2006,28480785000
nam,2007,30969441221.8117
nam,2008,34349883393.4944
nam,2009,40080697126.9996
nam,2010,45212296078.3576
nam,2011,49514588040.5903
nam,2012,57623837351.0892
nam,2013,67798557307.4219
nam,2014,77803520045.8313
nam,2015,84607487756.55521
nam,2016,91071606550.1404
nam,2017,100571474639.185
nam,2018,104739024500
nam,2019,106031393500
nam,2020,103242319300
ncl,1998,270488996836.06
ncl,1999,279326061191.60797
ncl,2000,293762094735.58899
ncl,2001,306764645686.20398
ncl,2002,325265229594.62097
ncl,2003,347458487973.76501
ncl,2004,369200458905.16199
ncl,2005,395022914167.53003
ncl,2006,419234527501.40094
ncl,2007,458809941288.29102
ncl,2008,489182000000
ncl,2009,508133000000
ncl,2010,546847000000
ncl,2011,580430000000
ncl,2012,603969000000
ncl,2013,616031000000
ncl,2014,635375000000
ncl,2015,639831000000
ncl,2016,654374000000
ncl,2017,663214000000
ner,1960,22915155700
ner,1961,27005686800
ner,1962,26685440000
ner,1963,33669692900
ner,1964,31526703600
ner,1965,47565787100
ner,1966,50734501900
ner,1967,40704397300
ner,1968,41236103700
ner,1969,46103102400
ner,1970,50628395000
ner,1971,51835400200
ner,1972,55108698000
ner,1973,64021604300
ner,1974,70319886300
ner,1975,86921590700
ner,1976,101982607300
ner,1977,108591300600
ner,1978,129578094600
ner,1979,146160304100
ner,1980,180199981100
ner,1981,207600017500
ner,1982,254899978300
ner,1983,262300008400
ner,1984,272200007700
ner,1985,273999986800
ner,1986,286400036900
ner,1987,309299986400
ner,1988,321200029700
ner,1989,336399990800
ner,1990,389328295861.87903
ner,1991,377534117500
ner,1992,366767478000
ner,1993,362841081700
ner,1994,469550517700
ner,1995,519718502700
ner,1996,531065888200
ner,1997,606497909300
ner,1998,645466367700
ner,1999,666393740300
ner,2000,642625805500
ner,2001,670204860500
ner,2002,698017613200
ner,2003,708123089000
ner,2004,761155376900
ner,2005,876371821000
ner,2006,930424198700
ner,2007,1024988420400
ner,2008,1115855655800
ner,2009,1276178970800
ner,2010,1363831802800
ner,2011,1516120053400
ner,2012,1682375877200
ner,2013,1817248922100
ner,2014,1988252192000
ner,2015,2205956000000
ner,2016,2358506000000
ner,2017,2455975288900
ner,2018,2605401265800
ner,2019,2775347657900
ner,2020,2861088424600
nga,1981,66204651757.3039
nga,1982,75562260115.46809
nga,1983,79222773619.54788
nga,1984,83514847142.9249
nga,1985,88878631678.245
nga,1986,95421160719.578
nga,1987,111506968236.96899
nga,1988,135799825687.52499
nga,1989,175677161176.56299
nga,1990,207984847677.36496
nga,1991,242895271200
nga,1992,371341563700
nga,1993,532414853000
nga,1994,752050012900
nga,1995,1146449057500
nga,1996,1444760208900
nga,1997,1605490485000
nga,1998,2036467682000
nga,1999,2389675137000
nga,2000,3093375843000
nga,2001,3806187170800
nga,2002,4482107453900
nga,2003,5306946653800
nga,2004,7857689529300
nga,2005,10331827981100
nga,2006,14728559267400
nga,2007,17324923674400
nga,2008,19567718998000
nga,2009,22157258789700
nga,2010,27736937477700
nga,2011,31089457397300
nga,2012,36310216229000
nga,2013,42422165041800
nga,2014,48811996689600
nga,2015,55319414751000
nga,2016,61324813865200
nga,2017,64119178133400
nga,2018,67147202398400
nga,2019,72426659908000
nga,2020,71551677266400
nic,1994,13070194700
nic,1995,15188486900
nic,1996,17163632800
nic,1997,20120743700
nic,1998,23932258300
nic,1999,28760287100
nic,2000,32234819500
nic,2001,35999524200
nic,2002,37554386600
nic,2003,41854224800
nic,2004,46608408300
nic,2005,52737801900
nic,2006,63886271334.8319
nic,2007,73032458447.76819
nic,2008,87068655881.52809
nic,2009,91485754527.2449
nic,2010,96769099445.29901
nic,2011,106196917898.054
nic,2012,119144959475.011
nic,2013,131325975696.604
nic,2014,149729043592.58499
nic,2015,168895722991.92899
nic,2016,188095896749.07101
nic,2017,208291368326.884
nic,2018,209651974060.32101
nic,2019,211491514985.255
nic,2020,213894179510.71701
nld,1969,29396739400
nld,1970,33613366000
nld,1971,38379917000
nld,1972,43448846000
nld,1973,50368965000
nld,1974,58184045000
nld,1975,65648421000
nld,1976,74323909000
nld,1977,82140626000
nld,1978,90834008000
nld,1979,97427178000
nld,1980,104322251000
nld,1981,108988130000
nld,1982,114502282000
nld,1983,120040787000
nld,1984,123896524000
nld,1985,128099208000
nld,1986,136448916000
nld,1987,141027356000
nld,1988,146561968000
nld,1989,154512253000
nld,1990,163255615000
nld,1991,174282893000
nld,1992,184376074000
nld,1993,191778345000
nld,1994,201517859000
nld,1995,209727000000
nld,1996,219824000000
nld,1997,238090000000
nld,1998,257130000000
nld,1999,275272000000
nld,2000,297174000000
nld,2001,314188000000
nld,2002,332004000000
nld,2003,341498000000
nld,2004,353084000000
nld,2005,365346000000
nld,2006,385250000000
nld,2007,410268000000
nld,2008,428593000000
nld,2009,424584000000
nld,2010,437029000000
nld,2011,445182000000
nld,2012,448768000000
nld,2013,456186000000
nld,2014,469490000000
nld,2015,483452000000
nld,2016,497378000000
nld,2017,517194000000
nld,2018,542042000000
nld,2019,568869000000
nld,2020,558863000000
nld_curacao,2000,2911726800
nld_curacao,2001,2865350100
nld_curacao,2002,2905434200
nld_curacao,2003,3026775500
nld_curacao,2004,3123055000
nld_curacao,2005,3273470300
nld_curacao,2006,3346066100
nld_curacao,2007,3482176800
nld_curacao,2008,3857839900
nld_curacao,2009,3825079200
nld_curacao,2010,4069441300
nld_curacao,2011,4164897827.65695
nld_curacao,2012,4279287554.05796
nld_curacao,2013,4204461934.0743
nld_curacao,2014,4168725853.37596
nld_curacao,2015,4141698514.09137
nld_curacao,2016,4024555203.96348
nld_curacao,2017,3943281900
nld_curacao,2018,4040079300
nld_curacao,2019,4046916879.7284
nld_curacao,2020,3498041323.91804
nor,1970,50624000000
nor,1971,56692000000
nor,1972,63739000000
nor,1973,72765000000
nor,1974,84292000000
nor,1975,94662000000
nor,1976,108202000000
nor,1977,121908000000
nor,1978,133521000000
nor,1979,142220000000
nor,1980,164276000000
nor,1981,186874000000
nor,1982,207931000000
nor,1983,228620000000
nor,1984,250336000000
nor,1985,278088000000
nor,1986,313753000000
nor,1987,349005000000
nor,1988,378599000000
nor,1989,400240000000
nor,1990,422610000000
nor,1991,453538000000
nor,1992,469201000000
nor,1993,493184000000
nor,1994,508744000000
nor,1995,532959000000
nor,1996,564921000000
nor,1997,607375000000
nor,1998,657907000000
nor,1999,698153000000
nor,2000,751876000000
nor,2001,806336000000
nor,2002,834935000000
nor,2003,873630000000
nor,2004,934735000000
nor,2005,992142000000
nor,2006,1067346000000
nor,2007,1182636000000
nor,2008,1266712000000
nor,2009,1302802000000
nor,2010,1366371000000
nor,2011,1426242000000
nor,2012,1529902000000
nor,2013,1614386000000
nor,2014,1694385000000
nor,2015,1756225000000
nor,2016,1809192000000
nor,2017,1872946000000
nor,2018,1965452000000
nor,2019,2066649000000
nor,2020,2057182000000
npl,1960,3818999800
npl,1961,3996999900
npl,1962,4312999900
npl,1963,4552000000
npl,1964,4952999900
npl,1965,1298000000
npl,1966,1361000300
npl,1967,1445000200
npl,1968,1508000300
npl,1969,1692999900
npl,1970,1844999900
npl,1971,1984000300
npl,1972,2152000600
npl,1973,2296000500
npl,1974,2546999600
npl,1975,3197999900
npl,1976,3624999900
npl,1977,4044999900
npl,1978,4611000700
npl,1979,4925000000
npl,1980,5757999100
npl,1981,6808000300
npl,1982,7589000000
npl,1983,8511999800
npl,1984,9772998600
npl,1985,14605000000
npl,1986,17223000000
npl,1987,20194000000
npl,1988,23783000000
npl,1989,27964000000
npl,1990,31407000000
npl,1991,41539000000
npl,1992,50447400000
npl,1993,61596000000
npl,1994,65899000000
npl,1995,72718000000
npl,1996,83061000000
npl,1997,93745000000
npl,1998,106001000000
npl,1999,118291000000
npl,2000,131723000000
npl,2001,196268000000
npl,2002,200101000000
npl,2003,217205000000
npl,2004,242460000000
npl,2005,270152000000
npl,2006,313528000000
npl,2007,355012000000
npl,2008,401339000000
npl,2009,480436287000
npl,2010,553433274900
npl,2011,746912094290.16284
npl,2012,843801374306.18787
npl,2013,950382918880.40991
npl,2014,1106529272464.37988
npl,2015,1224904392514.44995
npl,2016,1345772156055.92993
npl,2017,1595492941331.78003
npl,2018,1782939564553.51001
npl,2019,2007520413958.40967
npl,2020,2086961063243.28003
nru,2013,55668700
nru,2014,80803700
nru,2015,98026700
nzl,1971,3554000000
nzl,1972,4031000000
nzl,1973,4846000000
nzl,1974,5464000000
nzl,1975,6202000000
nzl,1976,7352000000
nzl,1977,8410000000
nzl,1978,9718000000
nzl,1979,10924000000
nzl,1980,13088000000
nzl,1981,15869000000
nzl,1982,18127000000
nzl,1983,20426000000
nzl,1984,22659000000
nzl,1985,27833000000
nzl,1986,34064000000
nzl,1987,38043000000
nzl,1988,41968000000
nzl,1989,43478000000
nzl,1990,45932000000
nzl,1991,45630000000
nzl,1992,47198000000
nzl,1993,50452000000
nzl,1994,53970000000
nzl,1995,58157000000
nzl,1996,61714000000
nzl,1997,64755000000
nzl,1998,67587000000
nzl,1999,70999000000
nzl,2000,74074000000
nzl,2001,79955000000
nzl,2002,85443000000
nzl,2003,92344000000
nzl,2004,98749000000
nzl,2005,104781000000
nzl,2006,110653000000
nzl,2007,118359000000
nzl,2008,121846000000
nzl,2009,127355000000
nzl,2010,130950000000
nzl,2011,137090000000
nzl,2012,141589000000
nzl,2013,149991000000
nzl,2014,159032000000
nzl,2015,168458000000
nzl,2016,178422000000
nzl,2017,189925000000
nzl,2018,200917000000
omn,1961,14300000
omn,1962,14900000
omn,1963,15500000
omn,1964,16000000
omn,1965,16500000
omn,1966,17200000
omn,1967,17500000
omn,1968,19500000
omn,1969,21500000
omn,1970,23000000
omn,1971,29000000
omn,1972,38900000
omn,1973,47100000
omn,1974,95100100
omn,1975,160099800
omn,1976,258800200
omn,1977,308800100
omn,1978,349000300
omn,1979,443700100
omn,1980,607700100
omn,1998,2828314500
omn,1999,2825826300
omn,2000,2999237600
omn,2001,3172922900
omn,2002,3375362500
omn,2003,3632187400
omn,2004,4097279500
omn,2005,4434684400
omn,2006,5238127100
omn,2007,6314491400
omn,2008,7703707700
omn,2009,7647768500
omn,2010,9980800000
omn,2011,11029500000
omn,2012,12595100000
omn,2013,13739300000
omn,2014,15081700000
omn,2015,15167100000
omn,2016,15406200000
omn,2017,16173400000
omn,2018,16714800000
omn,2019,17157700000
omn,2020,15563700000
pak,1960,6513000000
pak,1961,7095000000
pak,1962,7510000000
pak,1963,7931000000
pak,1964,8801000000
pak,1965,10555000000
pak,1966,12499000000
pak,1967,13800000000
pak,1968,14611000000
pak,1969,15702000000
pak,1970,17706000000
pak,1971,19043000000
pak,1972,20966000000
pak,1973,25905000000
pak,1974,35112000000
pak,1975,47080000000
pak,1976,54166000000
pak,1977,60915000000
pak,1978,72873000000
pak,1979,81825000000
pak,1980,95855000000
pak,1981,115419000000
pak,1982,134917000000
pak,1983,156540000000
pak,1984,184816000000
pak,1985,208255000000
pak,1986,228665000000
pak,1987,256295000000
pak,1988,298123000000
pak,1989,335816000000
pak,1990,371156000000
pak,1991,441211000000
pak,1992,521251000000
pak,1993,599205000000
pak,1994,703025000000
pak,1995,837067000000
pak,1996,971781000000
pak,1997,1108548000000
pak,1998,1212849000000
pak,1999,1346899000000
pak,2000,2135564000000
pak,2001,2376272000000
pak,2002,2596878000000
pak,2003,2816194000000
pak,2004,3142906000000
pak,2005,3662004000000
pak,2006,4324274000000
pak,2007,4875232000000
pak,2008,5649353000000
pak,2009,7010423000000
pak,2010,7855579000000
pak,2011,9307836000000
pak,2012,10338770000000
pak,2013,11642671000000
pak,2014,13012586000000
pak,2015,14314422644700
pak,2016,15343961000000
pak,2017,16975549000000
pak,2018,18270699000000
pak,2019,20518341000000
pak,2020,22374227000000
pan,1970,807822900
pan,1971,915701700
pan,1972,1037098000
pan,1973,1168495600
pan,1974,1362108200
pan,1975,1489754500
pan,1976,1617482000
pan,1977,1745034800
pan,1978,2072285500
pan,1979,2382745500
pan,1980,2981023600
pan,1981,3418038800
pan,1982,3807642600
pan,1983,3972065100
pan,1984,4134568300
pan,1985,4205033600
pan,1986,4370107700
pan,1987,4439847600
pan,1988,4034374400
pan,1989,4039114000
pan,1990,4454804800
pan,1991,4792712100
pan,1992,5497106100
pan,1993,5849903800
pan,1994,6303265600
pan,1995,6400249300
pan,1996,6606216200
pan,1997,7334568200
pan,1998,7948035700
pan,1999,8199650700
pan,2000,8492488800
pan,2001,8880984900
pan,2002,9334609000
pan,2003,9634011300
pan,2004,10631870700
pan,2005,11664898600
pan,2006,13075579000
pan,2007,15641400000
pan,2008,18058200000
pan,2009,19788000000
pan,2010,21465800000
pan,2011,25182900000
pan,2012,28842600000
pan,2013,31039000000
pan,2014,33231400000
pan,2015,35607700000
pan,2016,37630100000
pan,2017,40182205276.4274
pan,2018,42117451651.564
pan,2019,43546138050.7583
pan,2020,37812365532.5049
per,1960,31.11149
per,1961,34.24781
per,1962,39.82805
per,1963,45.86241
per,1964,54.53982
per,1965,65.21959
per,1966,76.30176
per,1967,85.1824
per,1968,100.85341
per,1969,110.61918
per,1970,128.0565
per,1971,145.04322
per,1972,162.64378
per,1973,191.99267
per,1974,243.27406
per,1975,321.58465
per,1976,414.62561
per,1977,1087.04015
per,1978,843.6184
per,1979,1364.83205
per,1991,15596249700
per,1992,25564875000
per,1993,37982241600
per,1994,51942000000
per,1995,63638000000
per,1996,71981000000
per,1997,82136000000
per,1998,87017000000
per,1999,91729000000
per,2000,97565000000
per,2001,99506000000
per,2002,104999000000
per,2003,110260000000
per,2004,117131000000
per,2005,124964000000
per,2006,137638000000
per,2007,151231000000
per,2008,170587000000
per,2009,184652000000
per,2010,203989000000
per,2011,225920000000
per,2012,249641000000
per,2013,274582000000
per,2014,298661000000
per,2015,326642000000
per,2016,351725000000
per,2017,371021000000
per,2018,391526000000
per,2019,414579000000
per,2020,382085700000
phl,1960,6312474712.14815
phl,1961,6795409065.95172
phl,1962,7633519252.71693
phl,1963,8631393296.84096
phl,1964,9627908790.70668
phl,1965,10518518160.6693
phl,1966,11626215736.9246
phl,1967,12251432700.3389
phl,1968,13420464699.8744
phl,1969,14778052759.2108
phl,1970,17055836145.3961
phl,1971,19915760393.26929
phl,1972,22145485583.2165
phl,1973,26918719908.7288
phl,1974,36074231368.4108
phl,1975,41842196981.60889
phl,1976,49091713117.0814
phl,1977,55858563826.1647
phl,1978,65072618345.7897
phl,1979,79260523279.89369
phl,1980,97602956428.47868
phl,1981,112227721608.52
phl,1982,132916375497.022
phl,1983,156848057877.01801
phl,1984,217719660067.72
phl,1985,257409140178.224
phl,1986,281753059705.73199
phl,1987,316752357418.72601
phl,1988,373060401330.86499
phl,1989,437604482196.74799
phl,1990,523955995189.13
phl,1991,626106068968.39697
phl,1992,684974564758.68298
phl,1993,753610755140.92993
phl,1994,861508464449.65503
phl,1995,988392235068.07007
phl,1996,1149397546843.47998
phl,1997,1328175705212.66992
phl,1998,1534386997539.42993
phl,1999,1715803682994.92993
phl,2000,1888845562007.16968
phl,2001,2084621564958.32007
phl,2002,2252204366197.12012
phl,2003,2467814537969.9502
phl,2004,2789560753297.66943
phl,2005,3116560201350.95996
phl,2006,3483260649020.06006
phl,2007,3843332363747.24023
phl,2008,4243956029336.18945
phl,2009,4525562093777.72949
phl,2010,5067392311778.80957
phl,2011,5535493501561.64941
phl,2012,6139146607225.60938
phl,2013,6838846913572.25
phl,2014,7485745668072.86035
phl,2015,8160337053527.09961
phl,2016,9005122427605.93945
phl,2017,9882747035253.56055
phl,2018,10920048472266.09961
phl,2019,11877042960118.30078
phl,2020,11017350685418
plw,2000,107464200
plw,2001,110312600
plw,2002,110582100
plw,2003,109531000
plw,2004,119314300
plw,2005,135109000
plw,2006,142795800
plw,2007,149939500
plw,2008,154981700
plw,2009,145690300
plw,2010,142652900
plw,2011,151470300
plw,2012,163733200
plw,2013,174791800
plw,2014,190387400
plw,2015,219139100
plw,2016,228702900
plw,2017,221092000
plw,2018,222924000
plw,2019,213000000
plw,2020,190000000
png,2006,10511780524.4561
png,2007,12019483812.8383
png,2008,13326280922.7938
png,2009,14490409334.4437
png,2010,17106717695.6954
png,2011,20051778119.6182
png,2012,22009297357.3034
png,2013,24098754700.9691
png,2014,25409200279.3124
png,2015,26028950480.3863
png,2016,28246501494.5818
png,2017,30098019392.228
png,2018,33069936178.5912
png,2019,35078234512.6099
pol,1995,169584000000
pol,1996,218766000000
pol,1997,273270000000
pol,1998,325720000000
pol,1999,367586000000
pol,2000,425407000000
pol,2001,455352000000
pol,2002,478054000000
pol,2003,491722000000
pol,2004,526187000000
pol,2005,557889000000
pol,2006,600890000000
pol,2007,659850000000
pol,2008,719713000000
pol,2009,777873000000
pol,2010,814140000000
pol,2011,864121000000
pol,2012,911750000000
pol,2013,942688000000
pol,2014,968080000000
pol,2015,1012640000000
pol,2016,1048840000000
pol,2017,1126223000000
pol,2018,1202449000000
pol,2019,1321352200000
pol,2020,1345749000000
pri,1960,1008500000
pri,1963,1409400000
pri,1964,1585800000
pri,1965,1807700000
pri,1966,2024500000
pri,1967,2228800000
pri,1968,2466200000
pri,1969,2791000000
pri,1970,3188600000
pri,1971,3429700000
pri,1972,3889900000
pri,1973,4387700000
pri,1974,4688900000
pri,1975,5258400000
pri,1976,5590200000
pri,1977,6121200000
pri,1978,6738700000
pri,1979,7473200000
pri,1980,8214200000
pri,1981,8854400000
pri,1982,9506000000
pri,1983,10016600000
pri,1984,10934900000
pri,1985,11597600000
pri,1986,12569500000
pri,1987,13836100000
pri,1988,15093700000
pri,1989,16042900000
pri,1990,17444700000
pri,1991,18654000000
pri,1992,19668700000
pri,1993,18998900000
pri,1994,22334700000
pri,1995,24159200000
pri,1996,25874100000
pri,1997,27926200000
pri,1998,29912000000
pri,1999,31976100000
pri,2000,32288100000
pri,2001,34633700000
pri,2002,35677600000
pri,2003,37595000000
pri,2004,39780100000
pri,2005,43639643300
pri,2006,45641583500
pri,2007,47680281800
pri,2008,49049700000
pri,2009,47722700000
pri,2010,47776200000
pri,2011,49038000000
pri,2012,49755900000
pri,2013,50727400000
pri,2014,50188200000
pri,2015,49491700000
pri,2016,50444000000
pri,2017,50109856513.9404
pri,2018,49267600000
pri,2019,50582600000
pri,2020,50374000000
prt,1995,52086841000
prt,1996,54542876000
prt,1997,59810938000
prt,1998,65197593000
prt,1999,70548083000
prt,2000,77116100000
prt,2001,82296856000
prt,2002,87343964000
prt,2003,90806987000
prt,2004,95327668000
prt,2005,99929650000
prt,2006,104655831000
prt,2007,111538908000
prt,2008,116128665000
prt,2009,117292011000
prt,2010,118659069000
prt,2011,116832843000
prt,2012,111809501000
prt,2013,114061409000
prt,2014,114772248000
prt,2015,117764281000
prt,2016,122096122000
prt,2017,128075705000
prt,2018,133688165000
prt,2019,140686379000
prt,2020,131361378000
pry,1962,17688860000
pry,1963,18394410000
pry,1964,19938130000
pry,1965,22073030000
pry,1966,23239710000
pry,1967,25091650000
pry,1968,26711200000
pry,1969,28595800000
pry,1970,30521710000
pry,1971,33325710000
pry,1972,38416000000
pry,1973,46898360000
pry,1974,64617346127.4752
pry,1975,73141580000
pry,1976,84720000000
pry,1977,103036000000
pry,1978,126875000000
pry,1979,169374000000
pry,1980,223583000000
pry,1981,291412000000
pry,1982,309939000000
pry,1983,357894554851.63
pry,1984,468340508650.88202
pry,1985,625007791385.59204
pry,1986,859677973191.94995
pry,1987,1165901161964.31006
pry,1988,1501296453177.12012
pry,1989,2081313462181.29004
pry,1990,3006581838472.2998
pry,1991,3827235150000
pry,1992,4726907033000
pry,1993,5575002106000
pry,1994,6307611387000
pry,1995,7391163835000
pry,1996,8570498867000
pry,1997,9678387759000
pry,1998,11279691756700
pry,1999,12257257629600
pry,2000,13864784944700
pry,2001,15215997383500
pry,2002,17016056976900
pry,2003,20155936070600
pry,2004,23582009013000
pry,2005,27727464786800
pry,2006,33023783003400
pry,2007,39337310178000
pry,2008,46541716819000
pry,2009,51567019758000
pry,2010,58542359828400
pry,2011,63477152875600
pry,2012,70877974638100
pry,2013,78154127490200
pry,2014,84889813681800
pry,2015,91679708643300
pry,2016,97472858439800
pry,2017,105092577136800
pry,2018,112704109275400
pry,2019,117231265631300
pry,2020,116598409000000
pse,1994,1503700000
pse,1995,1678400000
pse,1996,1692200000
pse,1997,1975400000
pse,1998,2107600000
pse,1999,2160700000
pse,2000,2370700000
pse,2001,2277200000
pse,2002,2257700000
pse,2003,2380300000
pse,2004,2643100000
pse,2005,2937900000
pse,2006,3115700000
pse,2007,3519400000
pse,2008,4201000000
pse,2009,4676300000
pse,2010,5586100000
pse,2011,6736000000
pse,2012,7322300000
pse,2013,8213200000
pse,2014,8593500000
pse,2015,8618600000
pse,2016,9390600000
pse,2017,9514900000
pse,2018,9762300000
pse,2019,10470200000
qat,2011,174398929500
qat,2012,193703927300
qat,2013,219342851300
qat,2014,246597088300
qat,2015,271219171500
qat,2016,280450074900
qat,2017,277369580200
qat,2018,287572603000
qat,2019,298234199957.02301
qat,2020,277252025654.87097
rou,1990,20740000
rou,1991,71940000
rou,1992,216630000
rou,1993,655210100
rou,1994,1478759800
rou,1995,3064800000
rou,1996,4536900000
rou,1997,10204700000
rou,1998,16132000000
rou,1999,25688800000
rou,2000,39774100000
rou,2001,53103600000
rou,2002,69515400000
rou,2003,86857200000
rou,2004,110503900000
rou,2005,137488900000
rou,2006,165395000000
rou,2007,210063600000
rou,2008,251709400000
rou,2009,256844100000
rou,2010,244366000000
rou,2011,240113800000
rou,2012,298063900000
rou,2013,320385800000
rou,2014,346347400000
rou,2015,381199400000
rou,2016,423783800000
rou,2017,491773500000
rou,2018,550565000000
rou,2019,628324000000
rou,2020,642804300000
rus,1989,175300000
rus,1990,210087000
rus,1991,513380000
rus,1992,9262757900
rus,1993,73485945800
rus,1994,273815156000
rus,1995,746100000000
rus,1996,992200000000
rus,1997,1185200000000
rus,1998,1362800000000
rus,1999,2406300000000
rus,2000,3632200000000
rus,2001,4602900000000
rus,2002,5831546411100
rus,2003,7108335281300
rus,2004,8625680419900
rus,2005,10546871759100
rus,2006,13383629703800
rus,2007,16847528209100
rus,2008,20925582587900
rus,2009,20865293535400
rus,2010,24599195365200
rus,2011,32339879143500
rus,2012,37122922814500
rus,2013,40960745928600
rus,2014,44007721693000
rus,2015,46647336041300
rus,2016,48811729314900
rus,2017,51462287611800
rus,2018,55492065700100
rus,2019,58952233946400
rus,2020,60187907947000
rwa,1965,1365597200
rwa,1966,2000800300
rwa,1967,3893601300
rwa,1968,4343202000
rwa,1969,4684104200
rwa,1970,6550000500
rwa,1971,6699999600
rwa,1972,7039999200
rwa,1973,7379998600
rwa,1974,9080001500
rwa,1975,16790000600
rwa,1976,19729997800
rwa,1977,23159996400
rwa,1978,28740007900
rwa,1979,30990000200
rwa,1980,35210000400
rwa,1981,47179997200
rwa,1982,50395197400
rwa,1983,53624402000
rwa,1984,57159503900
rwa,1985,61625200700
rwa,1986,67096092600
rwa,1987,76217303000
rwa,1988,79922298900
rwa,1989,81481504700
rwa,1990,91424989200
rwa,1991,112280002500
rwa,1992,130607394800
rwa,1993,136297893900
rwa,1994,48199999200
rwa,1995,135752987300
rwa,1996,147277991900
rwa,1997,197800005900
rwa,1998,222300024900
rwa,1999,301390000000
rwa,2000,357261000000
rwa,2001,378182000000
rwa,2002,414709000000
rwa,2003,501909000000
rwa,2004,582305000000
rwa,2005,695774000000
rwa,2006,827494000000
rwa,2007,1072415000000
rwa,2008,1395984000000
rwa,2009,1595653000000
rwa,2010,1780408000000
rwa,2011,1978535000000
rwa,2012,2295675000000
rwa,2013,2516759000000
rwa,2014,2765827000000
rwa,2015,3057543000000
rwa,2016,3372076000000
rwa,2017,3683728000000
rwa,2018,4126606000000
rwa,2019,4574983000000
rwa,2020,4523871000000
sau,1970,8832623750.03036
sau,1971,9789280116.35567
sau,1972,11584312849.6756
sau,1973,15141484260.5541
sau,1974,25666006127.36069
sau,1975,44878343339.77609
sau,1976,64878884089.9902
sau,1977,83473133197.7623
sau,1978,105343069801.272
sau,1979,129328980654.491
sau,1980,152979308981.495
sau,1981,178758455488.79501
sau,1982,205493626609.68201
sau,1983,218547284744.095
sau,1984,217967779873.09799
sau,1985,208920664769.14896
sau,1986,188404525992.71497
sau,1987,178352459086.79001
sau,1988,182175533790.99301
sau,1989,184734166355.957
sau,1990,200413164794.60501
sau,1991,228553551800
sau,1992,219778728800
sau,1993,229336897500
sau,1994,234986536600
sau,1995,244312644200
sau,1996,253676052900
sau,1997,274037543000
sau,1998,276123952000
sau,1999,285875000000
sau,2000,294439122400
sau,2001,305877471000
sau,2002,314350730200
sau,2003,337965020500
sau,2004,384797772700
sau,2005,433263746200
sau,2006,488917792100
sau,2007,539521984300
sau,2008,606715776400
sau,2009,684259613600
sau,2010,776945129400
sau,2011,862452612000
sau,2012,971478736500
sau,2013,1063459813000
sau,2014,1149586165300
sau,2015,1274556892000
sau,2016,1306408869100
sau,2017,1332481256300
sau,2018,1426531010100
sau,2019,1499928481900
sau,2020,1476426458900
sdn,1982,3723600
sdn,1983,5042900
sdn,1984,6731200
sdn,1985,8718900
sdn,1986,11402200
sdn,1987,17782000
sdn,1988,27453900
sdn,1989,42651500
sdn,1990,64288500
sdn,1991,134791500
sdn,1992,311576000
sdn,1993,627621000
sdn,1994,1930293400
sdn,1995,3932686400
sdn,1996,4499999300
sdn,1997,6841135500
sdn,1998,8319096100
sdn,1999,9945250400
sdn,2000,11254150000
sdn,2001,10302975400
sdn,2002,9554925000
sdn,2003,11615579900
sdn,2004,13478797400
sdn,2005,15423059400
sdn,2006,19516322200
sdn,2007,13033684900
sdn,2008,21002331100
sdn,2009,35512964500
sdn,2010,52722704000
sdn,2011,79457493000
sdn,2012,103989798000
sdn,2013,143934091700
sdn,2014,202972427700
sdn,2015,249739166400
sdn,2016,320661554700
sdn,2017,445342950000
sdn,2018,675031341200
sdn,2019,736323666700
sdn,2020,1473655756700
sen,1980,501775682341.01801
sen,1981,575000844972.922
sen,1982,656233624138.77002
sen,1983,712283754168.15698
sen,1984,778213315166.88611
sen,1985,846303935354.43103
sen,1986,905167518187.62683
sen,1987,927250987209.22205
sen,1988,949928266038.69409
sen,1989,1026447316398.56006
sen,1990,1030724346144.03003
sen,1991,1036330976700
sen,1992,1033300732000
sen,1993,1037297256000
sen,1994,1422668860000
sen,1995,1542513582400
sen,1996,1644291985600
sen,1997,1757922685300
sen,1998,1920944347700
sen,1999,2041270474600
sen,2000,2159229544000
sen,2001,2346956437400
sen,2002,2452758271600
sen,2003,2582618944600
sen,2004,2692494314900
sen,2005,2884088341100
sen,2006,3172692755100
sen,2007,3564795966300
sen,2008,4025475132100
sen,2009,3976681085100
sen,2010,4181967607700
sen,2011,4513438864600
sen,2012,4845302854200
sen,2013,4923616435600
sen,2014,5240255000000
sen,2015,5405321000000
sen,2016,5863767000000
sen,2017,6360561000000
sen,2018,6699033000000
sen,2019,6992822000000
sen,2020,7084423550200
sgp,1960,1607600000
sgp,1961,1745000000
sgp,1962,1868400000
sgp,1963,2062900000
sgp,1964,1929800000
sgp,1965,2064800000
sgp,1966,2311300000
sgp,1967,2613600000
sgp,1968,2971800000
