geo,time,ny_tax_nind_cd
pak,2005,6877333315.36316
pak,2006,8359696340.92147
pak,2007,8312470519.93759
pak,2008,4516911417.90508
pak,2009,8375238699.4368
pak,2010,7369875518.07884
pak,2011,7349480944.59552
pak,2012,7667189387.0963
pak,2013,9113328375.47513
pak,2014,11067229134.4049
pak,2015,13342272007.1299
pak,2016,16036912909.2636
pak,2017,18554592985.536
pak,2018,20294418328.6519
pak,2019,16038945766.5144
pak,2020,13937235968.618
pan,1960,23991800
pan,1961,26765400
pan,1962,28568300
pan,1963,28152200
pan,1964,29885800
pan,1965,34739600
pan,1966,37166500
pan,1967,41188300
pan,1968,42783100
pan,1969,49509100
pan,1970,57899300
pan,1971,64018800
pan,1972,65901700
pan,1973,69353700
pan,1974,79709600
pan,1975,69353700
pan,1976,69981300
pan,1977,71393500
pan,1978,89438000
pan,1979,106854800
pan,1980,123173400
pan,1981,137316400
pan,1982,145159400
pan,1983,156859600
pan,1984,179102800
pan,1985,196203100
pan,1986,230146500
pan,1987,220374900
pan,1988,112630300
pan,1989,136030700
pan,1990,207517500
pan,1991,214717600
pan,1992,256632600
pan,1993,361805700
pan,1994,382634500
pan,1995,387263200
pan,1996,400249100
pan,1997,406429100
pan,1998,457319400
pan,1999,481372200
pan,2000,432252000
pan,2001,428912300
pan,2002,487525700
pan,2003,532929800
pan,2004,569694400
pan,2005,657000000
pan,2006,662457400
pan,2007,844600000
pan,2008,978200000
pan,2009,1080200000
pan,2010,1255500000
pan,2011,1502300000
pan,2012,1648100000
pan,2013,1755800000
pan,2014,1971200000
pan,2015,2070000000
pan,2016,2302500000
pan,2017,2279272967.26
pan,2018,2210847051.88721
pan,2019,2120139324.6133
pan,2020,1756628887.1325
per,1960,148300181.37729
per,1961,186810831.52612
per,1962,205926183.44403
per,1963,242338144.95895
per,1964,320729675.57836
per,1965,402985081.74254
per,1966,499999985.76492
per,1967,453642377.79139
per,1968,431524567.5168
per,1969,550387577.18605
per,1970,583979338.02326
per,1971,638242913.77003
per,1972,720930222.70026
per,1973,785529705.90439
per,1974,770025820.0801
per,1975,1128395080.56543
per,1976,968085079.32801
per,1977,-11866348740.0251
per,1978,1058221330.11196
per,1979,2182101540.97729
per,1991,2708429618.20285
per,1992,3257534149.0723
per,1993,3196767935.2471
per,1994,4372609725.00455
per,1995,5303661672.13406
per,1996,5274008882.36972
per,1997,5568693693.69369
per,1998,5342732300.12972
per,1999,4582656226.91683
per,2000,4589243244.79211
per,2001,4451412445.48331
per,2002,4678625238.0817
per,2003,5190561048.5169
per,2004,6027593883.64872
per,2005,6809536809.53681
per,2006,7553899712.94204
per,2007,8470118248.64174
per,2008,9823302231.79193
per,2009,10037846092.5569
per,2010,12475664578.245
per,2011,13578664536.5092
per,2012,16590840157.7191
per,2013,18018061364.2252
per,2014,18274744628.3903
per,2015,16273709332.9984
per,2016,15739385499.6889
per,2017,16867965036.0374
per,2018,17700663299.4584
per,2019,18960536961.0164
per,2020,15923331711.9231
plw,2000,12758800
plw,2001,13530900
plw,2002,13129600
plw,2003,13228300
plw,2004,16055500
plw,2005,18687100
plw,2006,17757000
plw,2007,18022600
plw,2008,19238600
plw,2009,15982900
plw,2010,17381200
plw,2011,19943200
plw,2012,24339600
plw,2013,25010400
plw,2014,28620900
plw,2015,30712500
plw,2016,31500000
plw,2017,34000000
plw,2018,31300000
plw,2019,31000000
plw,2020,28100000
png,1960,5712000.81732
png,1961,6160000.88142
png,1962,6832000.97758
png,1963,7840001.12181
png,1964,9184001.31412
png,1965,11535446.29858
png,1966,14895285.02632
png,1967,17807145.25703
png,1968,19935043.11793
png,1969,24414828.08825
png,1970,31918467.91354
png,1971,37834164.02356
png,1972,42514970.05988
png,1973,55815935.23647
png,1974,68896225.061
png,1975,74617096.4786
png,1976,85267406.65994
png,1977,105130149.10286
png,1978,116941740.72507
png,1979,133885923.01208
png,1980,163958861.23118
png,1981,170282317.9792
png,1982,181990521.32701
png,1983,181676832.91472
png,1984,199421322.05653
png,1985,189643107.06788
png,1986,236256948.73379
png,1987,290670668.57583
png,1988,326605927.80533
png,1989,236376339.07778
png,1990,196667100.8331
png,1991,211134453.78151
png,1992,203089363.46672
png,1993,199816026.16517
png,1994,244079601.99005
png,1995,218904355.63538
png,1996,257359635.81184
png,1997,258140994.35186
png,1998,190453066.57602
png,1999,181882630.95707
png,2000,177734375
png,2001,157662329.96473
png,2002,147228369.96243
png,2003,150856853.42038
png,2004,189899742.37204
png,2006,256583897.66742
png,2007,323238795.40013
png,2008,367653049.88704
png,2009,385902508.07593
png,2010,438752620.1596
png,2011,438970898.35512
png,2012,756143213.66865
png,2013,786812207.61862
png,2014,1171609653.04298
png,2015,968140442.13264
png,2016,824800510.69263
png,2017,1020791520.32112
png,2018,1074024593.89707
png,2019,1107926199.26199
pol,1995,16782680412.3711
pol,1996,19270056748.6369
pol,1997,18794864757.72269
pol,1998,19728088853.0817
pol,1999,20470620856.5451
pol,2000,19364717792.9638
pol,2001,21184933681.8193
pol,2002,23443137254.902
pol,2003,25896737034.2753
pol,2004,29465496500.4374
pol,2005,37109256683.6656
pol,2006,42585717968.5486
pol,2007,54578922648.9396
pol,2008,68079860534.61729
pol,2009,49416044357.5526
pol,2010,57646668656.5184
pol,2011,64080261914.4053
pol,2012,57045294027.33
pol,2013,58842624818.07249
pol,2014,61741638928.5148
pol,2015,53875580315.6917
pol,2016,55087754894.9985
pol,2017,64115047760.1672
pol,2018,73115984162.5827
pol,2019,72181851330.9371
pol,2020,71445495807.3698
prt,1970,1673368200.83682
prt,1971,1820431095.40636
prt,1972,2200622683.46924
prt,1973,2882649223.22159
prt,1974,3047087608.52407
prt,1975,3505929411.76471
prt,1976,3913454907.1618
prt,1977,4126458878.99424
prt,1978,3354616788.32117
prt,1979,2725516393.44262
prt,1980,3418394072.88747
prt,1981,4199869706.84039
prt,1982,4058723511.60444
prt,1983,4140459645.31307
prt,1984,2910284853.4648
prt,1985,3275355924.22638
prt,1986,3912143144.35062
prt,1987,5257263412.55159
prt,1988,6416630919.22006
prt,1989,6723333333.33333
prt,1990,8351508929.82703
prt,1991,9385211599.83349
prt,1992,12436036531.0365
prt,1993,10252997132.5271
prt,1994,11770153381.6425
prt,1995,14031992835.3456
prt,1996,14913938133.6106
prt,1997,14047598627.7873
prt,1998,15582064781.8344
prt,1999,16389687134.3344
prt,2000,14678774741.2581
prt,2001,14936264956.6008
prt,2002,16862173234.2192
prt,2003,20738251214.9302
prt,2004,23763004832.0302
prt,2005,26209236083.1004
prt,2006,28500051690.4305
prt,2007,31956036709.7734
prt,2008,33745825332.0187
prt,2009,27714230482.6691
prt,2010,28688486129.4834
prt,2011,30578400614.4359
prt,2012,27084299801.1082
prt,2013,27478658638.1656
prt,2014,29117892871.9775
prt,2015,25736089036.4394
prt,2016,27115234393.2468
prt,2017,29716218159.8118
prt,2018,32733941560.3286
prt,2019,32283789893.4823
prt,2020,29457700239.22969
pry,1965,25150793.65079
pry,1966,28055555.55556
pry,1967,35619047.61905
pry,1968,40230158.73016
pry,1969,41880952.38095
pry,1970,43539682.53968
pry,1971,46706349.20635
pry,1972,47761904.7619
pry,1973,50698412.69841
pry,1974,54151083.71498
pry,1975,62531746.03175
pry,1976,70404761.90476
pry,1977,81507936.50794
pry,1978,128666666.66667
pry,1979,218769841.26984
pry,1980,274095238.09524
pry,1981,332492063.49206
pry,1982,354485294.11765
pry,1983,320091956.47258
pry,1984,223413644.78848
pry,1985,166847404.18444
pry,1986,196718339.58183
pry,1987,262411402.40061
pry,1988,250361701.75775
pry,1989,341650207.14062
pry,1990,377395101.77426
pry,1991,415749709.47781
pry,1992,395162272.87876
pry,1993,434200735.53861
pry,1994,592904952.85495
pry,1995,750458543.97816
pry,1996,745482248.23878
pry,1997,777136893.09689
pry,1998,697550337.76027
pry,1999,565338869.59895
pry,2000,590878870.39454
pry,2001,547547095.59101
pry,2002,392459473.25699
pry,2003,455795024.73406
pry,2004,640082333.0845
pry,2005,665513758.85784
pry,2006,841419974.11484
pry,2007,1145634986.02731
pry,2008,1595157283.71319
pry,2009,1392170697.02036
pry,2010,1915519670.03373
pry,2011,2465804175.54801
pry,2012,2431045167.59127
pry,2013,2674951011.6052
pry,2014,3030618662.02643
pry,2015,2656113079.16539
pry,2016,2590153508.16004
pry,2017,2909465467.92198
pry,2018,3062905193.02457
pry,2019,2762711216.89588
pry,2020,2493297910.61638
pse,1994,20000000
pse,1995,247200000
pse,1996,367000000
pse,1997,481700000
pse,1998,548900000
pse,1999,598700000
pse,2000,598200000
pse,2001,425500000
pse,2002,298900000
pse,2003,390500000
pse,2004,527100000
pse,2005,651400000
pse,2006,641900000
pse,2007,755500000
pse,2008,1101600000
pse,2009,1179400000
pse,2010,1420500000
pse,2011,1398900000
pse,2012,1426000000
pse,2013,1767000000
pse,2014,1785900000
pse,2015,2023600000
pse,2016,2184000000
pse,2017,2375900000
pse,2018,2177600000
pse,2019,2296500000
qat,2011,1077034065.93407
qat,2012,906279478.02198
qat,2013,866924835.16483
qat,2014,634766483.51648
qat,2015,493207609.89011
qat,2016,312464258.24176
qat,2017,227230164.83516
qat,2018,526934587.91209
qat,2019,967832813.8446
qat,2020,847975576.92308
rou,1990,3172727272.72727
rou,1991,1811842105.26316
rou,1992,475000000
rou,1993,1916447368.42105
rou,1994,2307250755.28701
rou,1995,1938022626.66011
rou,1996,1782354849.17288
rou,1997,2301199776.78571
rou,1998,4093285263.63227
rou,1999,3724385312.72419
rou,2000,3614215302.40914
rou,2001,3747359003.47545
rou,2002,4458417788.53426
rou,2003,6231295180.72289
rou,2004,7721144713.05573
rou,2005,11144283900.1956
rou,2006,13358348166.6073
rou,2007,18977115203.2154
rou,2008,22067489777.2837
rou,2009,15807201652.8384
rou,2010,17890493722.2694
rou,2011,22161647969.5598
rou,2012,20799204198.1431
rou,2013,22520117792.001
rou,2014,23099874596.9187
rou,2015,21631250468.083
rou,2016,19403453882.5384
rou,2017,20050610734.1147
rou,2018,23246803328.5975
rou,2019,23931475494.9385
rou,2020,22132893496.7012
rus,1989,36506906081.255
rus,1990,35780683982.2714
rus,1991,18925925925.9259
rus,1992,8104116222.76029
rus,1993,39465753424.6575
rus,1994,30984086939.6468
rus,1995,25861114187.61769
rus,1996,34025284844.7011
rus,1997,35816767502.1608
rus,1998,24729520865.5332
rus,1999,19654752233.9561
rus,2000,27557767507.9986
rus,2001,33177922523.1402
rus,2002,39848210229.66511
rus,2003,51755619171.1195
rus,2004,75266359937.5217
rus,2005,109321736717.06
rus,2006,144895652164.319
rus,2007,186195976236.08301
rus,2008,245208844388.38101
rus,2009,156768496197.27499
rus,2010,206417423002.578
rus,2011,279025455427.24701
rus,2012,297270333977.52301
rus,2013,290995259737.85303
rus,2014,268176882441.07297
rus,2015,138942762828.26599
rus,2016,127340778271.561
rus,2017,153330998807.05099
rus,2018,176051431982.14099
rus,2019,173241378498.155
rus,2020,149029563920.06601
rwa,1999,177435056.81677
rwa,2000,158523485.73068
rwa,2001,163978167.54663
rwa,2002,177259504.90276
rwa,2003,192333373.63179
rwa,2004,215374864.27373
rwa,2005,256307291.95985
rwa,2006,296655690.49554
rwa,2007,366434167.34466
rwa,2008,499637285.41368
rwa,2009,535871935.2546
rwa,2010,580458006.94149
rwa,2011,695191539.65516
rwa,2012,624628130.68182
rwa,2013,599163980.97229
rwa,2014,704116391.93109
rwa,2015,754355432.6427
rwa,2016,758406938.57046
rwa,2017,785944712.79165
rwa,2018,803505499.81253
rwa,2019,877107823.9972
rwa,2020,827025401.05747
sau,1970,63555555.55556
sau,1971,83132744.94072
sau,1972,106157112.52654
sau,1973,130308099.06653
sau,1974,124507042.25352
sau,1975,146122356.15192
sau,1976,257223796.03399
sau,1977,400272332.69978
sau,1978,537416166.60784
sau,1979,642704118.06713
sau,1980,761715814.4708
sau,1981,779600886.91796
sau,1982,947435972.23032
sau,1983,1064254703.32851
sau,1984,1127412031.78207
sau,1985,1079514080.61844
sau,1986,876316500.13503
sau,1987,922029372.49666
sau,1988,2199198931.90921
sau,1989,1799732977.30307
sau,1990,1869158878.50467
sau,1991,1869158878.50467
sau,1992,2429906542.05607
sau,1993,2477169559.41255
sau,1994,2213351134.84646
sau,1995,2002670226.96929
sau,1996,2369826435.247
sau,1997,2429906542.05607
sau,1998,2670133333.33333
sau,1999,2569066666.66667
sau,2000,2573333333.33333
sau,2001,1902077600
sau,2002,1969714400
sau,2003,2156533333.33333
sau,2004,2353333333.33333
sau,2005,2699420885.48477
sau,2006,2943925233.64486
sau,2007,3149032688.45897
sau,2008,3984000000
sau,2009,3438666666.66667
sau,2010,3911733333.33333
sau,2011,4609333333.33333
sau,2012,5731733333.33333
sau,2013,5646400000
sau,2014,6272000000
sau,2015,6932000000
sau,2016,6896533333.33333
sau,2017,6234133333.33333
sau,2018,5161432720
sau,2019,5659503786.66667
sau,2020,5870409973.33333
sdn,1965,147666666.66667
sdn,1966,145000000
sdn,1967,171000000
sdn,1968,225666666.66667
sdn,1969,277666666.66667
sdn,1970,305333333.33333
sdn,1971,343000000
sdn,1972,367333333.33333
sdn,1973,401333333.33333
sdn,1974,498666666.66667
sdn,1975,657333333.33333
sdn,1976,802333333.33333
sdn,1977,935000000
sdn,1978,828750000
sdn,1979,874750000
sdn,1980,668500000
sdn,1981,822500000
sdn,1982,700555555.55555
sdn,1983,618461538.46154
sdn,1984,676071428.57143
sdn,1985,767000000
sdn,1986,754062500
sdn,1987,738333333.33333
sdn,1988,796666666.66667
sdn,1989,702936507.93651
sdn,1990,476270491.80328
sdn,1991,434425925.92593
sdn,1992,301560574.94867
sdn,1993,316622724.41934
sdn,1994,429934392.26519
sdn,1995,498565157.5142
sdn,1996,283818356.252
sdn,1997,439169892.74608
sdn,1998,474234561.75299
sdn,1999,463274599.08929
sdn,2000,432576112.32109
sdn,2001,3039706068.80557
sdn,2002,3909162204.24595
sdn,2003,4463506820.44601
sdn,2004,6652062967.70191
sdn,2005,9438887812.48717
sdn,2006,11472997697.4442
sdn,2007,16124807350.8259
sdn,2008,13038325471.2468
sdn,2009,7424464692.30769
sdn,2010,9535736655.17241
sdn,2011,7601988263.1579
sdn,2012,960919966.66667
sdn,2013,1861963287.67123
sdn,2014,1593602550.5618
sdn,2015,1864334434.34343
sdn,2016,4059176000
sdn,2017,4451808452.38095
sdn,2018,1838043802.35294
sdn,2019,5352537292.78075
sdn,2020,4259076147.1361
sen,1980,397641045.77814
sen,1981,339326918.42501
sen,1982,340926466.14254
sen,1983,335187552.61818
sen,1984,320251201.2094
sen,1985,341966198.53037
sen,1986,517764383.33957
sen,1987,634082124.64394
sen,1988,618140548.96942
sen,1989,455267057.19366
sen,1990,598920694.84411
sen,1991,619274190.74117
sen,1992,658757103.54457
sen,1993,550333095.54298
sen,1994,359256318.61546
sen,1995,497046566.1114
sen,1996,553418697.08753
sen,1997,519417872.51482
sen,1998,555711533.3829
sen,1999,598212445.1215
sen,2000,540727797.91272
sen,2001,691309809.27439
sen,2002,796743987.28466
sen,2003,833985140.47485
sen,2004,1013912051.284
sen,2005,1260703009.18866
sen,2006,1318867817.54187
sen,2007,1525067372.60665
sen,2008,1631327190.80717
sen,2009,1537181035.49827
sen,2010,1588191321.32282
sen,2011,1778419902.78592
sen,2012,1599109423.97538
sen,2013,1757101487.22534
sen,2014,1954008578.70861
sen,2015,1900813194.32616
sen,2016,1956167812.11652
sen,2017,2009254349.42884
sen,2018,2040336918.13703
sen,2019,2495931976.01684
sen,2020,2418704814.22411
sgp,1960,38220305.76245
sgp,1961,38808310.46648
sgp,1962,40866326.93062
sgp,1963,41584999.34666
sgp,1964,43937018.16281
sgp,1965,54325101.26748
sgp,1966,61740493.92395
sgp,1967,62361165.55599
sgp,1968,71213903.04456
sgp,1969,86600026.13354
sgp,1970,105220175.09473
sgp,1971,109205540.31099
sgp,1972,128331202.6748
sgp,1973,166755555.55556
sgp,1974,190445185.96891
sgp,1975,200172350.11695
sgp,1976,226078522.32952
sgp,1977,245467055.20479
sgp,1978,282897433.7952
sgp,1979,358927000.87951
sgp,1980,441414513.01389
sgp,1981,510414720.71736
sgp,1982,563260283.05013
sgp,1983,657196261.68224
sgp,1984,738523426.40795
sgp,1985,721203881.67456
sgp,1986,657424662.51534
sgp,1987,831679985.30357
sgp,1988,1131576448.24311
sgp,1989,1581097197.37627
sgp,1990,1675434548.531
sgp,1991,1961794500.72359
sgp,1992,2634561080.41743
sgp,1993,3443309815.57123
sgp,1994,4929749901.7939
sgp,1995,5922463665.86708
sgp,1996,5986312056.73759
sgp,1997,6174366918.10345
sgp,1998,4353668738.04971
sgp,1999,5154513274.33628
sgp,2000,6518503480.27842
sgp,2001,5337723949.32187
sgp,2002,4817826426.89601
sgp,2003,5239008150.61417
sgp,2004,5735534256.30103
sgp,2005,5705479452.05479
sgp,2006,6212725785.13437
sgp,2007,10297790458.4964
sgp,2008,10058661389.4975
sgp,2009,9585149535.923
sgp,2010,13152255225.5226
sgp,2011,15874622356.4955
sgp,2012,16925902216.532
sgp,2013,17718213058.4192
sgp,2014,17164470049.7198
sgp,2015,17643802734.9433
sgp,2016,19241693811.0749
sgp,2017,20909406908.5379
sgp,2018,19705738434.1637
sgp,2019,19040609881.2491
sgp,2020,15825614263.9704
slb,1971,1592718.99886
slb,1972,1552609.57841
slb,1973,2125850.34014
slb,1974,3725462.10059
slb,1975,2749050.9229
slb,1976,3055114.26127
slb,1977,3770237.30317
slb,1978,4463774.75106
slb,1979,7621247.11316
slb,1980,8194476.74888
slb,1981,10342850.69652
slb,1982,11636236.24326
slb,1983,9838420.81235
slb,1984,11619552.56045
slb,1985,11345474.19257
slb,1986,11312087.28238
slb,1987,11580939.70321
slb,1988,16566494.06541
slb,1989,16396004.20051
slb,1990,16648322.31596
slb,1991,17459849.71269
slb,1992,23906287.35357
slb,1993,33441038.99363
slb,1994,27495898.4019
slb,1995,27599166.15285
slb,1996,28095558.54643
slb,1997,28652909.6828
slb,1998,23423872.41465
slb,1999,25815919.47252
slb,2000,18550177.83804
slb,2001,-7119647.59379
slb,2002,5978796.23044
slb,2003,7434151.80058
slb,2004,8163319.83914
slb,2005,8008074.47642
slb,2006,7950588.08069
sle,1964,19470335.58331
sle,1965,21139991.544
sle,1966,30729987.708
sle,1967,-2209313.08314
sle,1968,-6440042.57602
sle,1969,39090015.63601
sle,1970,52990221.19609
sle,1971,25335482.02298
sle,1972,11574685.74468
sle,1973,46469004.41237
sle,1974,56336875.67288
sle,1975,41962031.89745
sle,1976,1279339.34797
sle,1977,15807413.86829
sle,1978,82586147.61614
sle,1979,108494848.48198
sle,1980,88588302.53382
sle,1981,102665861.44422
sle,1982,81540386.71134
sle,1983,40841656.36785
sle,1984,41833502.65942
sle,1985,44709462.11229
sle,1986,41958724.83221
sle,1987,39531257.99707
sle,1988,61619610.01415
sle,1989,70812371.8924
sle,1990,40291634.30911
sle,1991,41761443.08911
sle,1992,36605927.11253
sle,1993,49081938.32599
sle,1994,46076359.29777
sle,1995,59629237.28814
sle,1996,44731182.7957
sle,1997,18167091.18696
sle,1998,26108339.72883
sle,1999,22710342.53409
sle,2000,36476267.86482
sle,2001,69572288.09506
sle,2002,71650438.97094
sle,2003,76742168.70395
sle,2004,76084616.62903
sle,2005,73935293.46317
sle,2006,94803276.85265
sle,2007,101409768.196
sle,2008,119860217.35865
sle,2009,124201693.55958
sle,2010,141955455.88175
sle,2011,110122448.13777
sle,2012,139844412.90287
sle,2013,171758956.99551
sle,2014,201064759.30029
sle,2015,184530564.04649
sle,2016,161732027.76605
sle,2017,134755519.86245
sle,2018,205504247.00128
sle,2019,201432792.80905
sle,2020,230559873.84271
slv,1990,289958020.52632
slv,1991,342874000
slv,1992,416096300
slv,1993,501261300
slv,1994,590167400
slv,1995,774534200
slv,1996,810363700
slv,1997,781081800
slv,1998,813437300
slv,1999,824686800
slv,2000,869203600
slv,2001,959160000
slv,2002,987121100
slv,2003,1103660400
slv,2004,1121722100
slv,2005,1296280000
slv,2006,1471950000
slv,2007,1542290000
slv,2008,1494460000
slv,2009,1298770000
slv,2010,1520030000
slv,2011,1751610000
slv,2012,1829010000
slv,2013,1917310000
slv,2014,1965760000
slv,2015,2148880000
slv,2016,2201560000
slv,2017,2327930000
slv,2018,2518910000
slv,2019,2559990000
slv,2020,2357460000
smr,2015,123187265.06158
smr,2016,119389709.9845
smr,2017,116417274.06236
smr,2018,123003035.51016
smr,2019,115036002.01523
som,1960,16939983.14401
som,1961,18003977.11841
som,1962,19109972.19601
som,1963,20285973.96561
som,1964,21517968.99281
som,1965,24513852.91688
som,1966,25871844.76893
som,1967,27285836.28498
som,1968,32045807.72515
som,1969,34400000
som,1970,36214427.42857
som,1971,40218136.52049
som,1972,47191300.98423
som,1973,60845339.48898
som,1974,75440826.05242
som,1975,71231613.66164
som,1976,75981415.09134
som,1977,41449419.13043
som,1978,71408702.76243
som,1979,76377818.3727
som,1980,35787498.69706
som,1981,56436271.4014
som,1982,54492988.42562
som,1983,61735888.79585
som,1984,32128184.57335
som,1985,41131621.1878
som,1986,55559842.58045
som,1987,44217482.72755
som,1988,39205646.78345
som,1989,48754296.28241
som,1990,37941635.9607
srb,1995,1057740112.99435
srb,1996,1554581005.58659
srb,1997,1877898618.13507
srb,1998,1632701280.05742
srb,1999,1495862453.37221
srb,2000,505928040.28756
srb,2001,1430557568.92834
srb,2002,2634760544.92122
srb,2003,3406714201.86367
srb,2004,4106946733.03484
srb,2005,4694895209.08718
srb,2006,5471503802.17378
srb,2007,7368150752.30739
srb,2008,8553604852.5308
srb,2009,7351414459.17911
srb,2010,6864777450.85805
srb,2011,7698936637.33033
srb,2012,6754829021.98735
srb,2013,7442827467.24065
srb,2014,7532091401.75985
srb,2015,6591709140.77018
srb,2016,6939505508.28152
srb,2017,7498373684.21541
srb,2018,8684852822.70744
srb,2019,8901678486.18902
srb,2020,9016384702.69951
stp,2001,3274832.90169
stp,2002,4216080.01496
stp,2003,5669348.28191
stp,2004,6551730.40607
stp,2005,7205067.24758
stp,2006,10880388.1561
stp,2007,11882601.50109
stp,2008,17804725.3525
stp,2009,12276577.10461
stp,2010,14207499.73081
stp,2011,14612508.58952
stp,2012,14087229.45751
stp,2013,16346605.36151
stp,2014,18510801.92967
stp,2015,16795808.27017
stp,2016,17118081.36299
stp,2017,18442509.0924
stp,2018,21529377.72038
stp,2019,19561803.25638
stp,2020,23173667.64505
sur,1960,3700000
sur,1961,3300000
sur,1962,3200000
sur,1963,3500000
sur,1964,4300000
sur,1965,4550000
sur,1966,3000000
sur,1967,2300000
sur,1968,1700000
sur,1969,3000000
sur,1970,4050000
sur,1971,4100000
sur,1972,4900000
sur,1973,50000
sur,1974,7450000
sur,1975,97900000
sur,1976,79300000
sur,1977,90300000
sur,1978,117550000
sur,1979,113150000
sur,1980,124000000
sur,1981,135000000
sur,1982,122500000
sur,1983,113000000
sur,1984,107000000
sur,1985,91500000
sur,1986,73000000
sur,1987,69500000
sur,1988,91000000
sur,1989,44800000
sur,1990,27600000
sur,1991,32300000
sur,1992,26000000
sur,1993,7029411.76471
sur,1994,24395522.38806
sur,1995,49782805.42986
sur,1996,82206982.54364
sur,1997,61382500
sur,1998,137480000
sur,1999,111417441.86047
sur,2000,80082575.75758
sur,2001,102787155.9633
sur,2002,114325106.38298
sur,2003,150714340.63822
sur,2004,157278712.50914
sur,2005,165830801.3325
sur,2006,200459233.88126
sur,2007,236065573.77049
sur,2008,241165755.91985
sur,2009,316575591.98543
sur,2010,311430028.41116
sur,2011,405140758.87393
sur,2012,433333333.33333
sur,2013,435757575.75758
sur,2014,425151515.15152
sur,2015,401557057.97992
sur,2016,179012940.30761
sur,2017,94154413.23771
sur,2018,94874371.8593
sur,2019,86187257.95429
sur,2020,99417931.32492
svk,1993,1319427266.33872
svk,1994,2156744572.30988
svk,1995,3464486274.5098
svk,1996,3471577946.76806
svk,1997,3344076130.05551
svk,1998,3568959615.16948
svk,1999,3520209515.84286
svk,2000,3411852464.45491
svk,2001,3251006214.38741
svk,2002,3729646302.49922
svk,2003,5201090188.22234
svk,2004,6548195355.54133
svk,2005,7295808158.77976
svk,2006,7402146811.53881
svk,2007,9039614216.11101
svk,2008,9967377466.47031
svk,2009,8510940021.76249
svk,2010,8529197032.50002
svk,2011,9919223463.46305
svk,2012,8619337565.53946
svk,2013,9416532209.62042
svk,2014,9847763150.37369
svk,2015,8855455090.10546
svk,2016,8887842016.74983
svk,2017,9950192263.51178
svk,2018,11050598777.5412
svk,2019,11196054883.2157
svk,2020,11031776618.9121
svn,1995,3015295188.03073
svn,1996,2994582152.9745
svn,1997,2676836734.69388
svn,1998,2941161281.01558
svn,1999,3115114040.87014
svn,2000,2570942746.44856
svn,2001,2558642645.60711
svn,2002,2975109226.93267
svn,2003,3695717922.01782
svn,2004,4221510961.63428
svn,2005,4408475314.01567
svn,2006,4793286915.06712
svn,2007,5953183922.12002
svn,2008,6943979276.73672
svn,2009,6317927804.1957
svn,2010,6191669542.93334
svn,2011,6671432733.94943
svn,2012,6138861600.97266
svn,2013,6568275496.96119
svn,2014,6778409551.8039
svn,2015,5837051899.46953
svn,2016,5992390464.44126
svn,2017,6372929164.24472
svn,2018,6985316401.62745
svn,2019,6793151560.88626
svn,2020,6210893511.12375
swe,1970,3935534872.03278
swe,1971,3933274156.73345
swe,1972,5240885687.88846
swe,1973,6105701234.17214
swe,1974,4543933414.42537
swe,1975,6320153412.64872
swe,1976,6850933676.16336
swe,1977,7708762272.40271
swe,1978,9447639482.12902
swe,1979,10846731590.1192
swe,1980,12927879232.0787
swe,1981,12351067859.541
swe,1982,10947348390.7936
swe,1983,10183901996.8437
swe,1984,10913139340.8932
swe,1985,12040592754.4486
swe,1986,16066558060.5312
swe,1987,20562288183.7108
swe,1988,23520524056.6654
swe,1989,24788149032.8685
swe,1990,31408027133.8785
swe,1991,37397694915.2542
swe,1992,36639898348.1576
swe,1993,28148238558.9845
swe,1994,29745463970.9694
swe,1995,32413188846.6769
swe,1996,34026841634.3573
swe,1997,30973293690.8145
swe,1998,31491842664.6876
swe,1999,31662228892.3315
swe,2000,29202156687.2585
swe,2001,27040884491.3884
swe,2002,30181881669.0801
swe,2003,37759791251.8705
swe,2004,42869953326.3482
swe,2005,45019068391.9659
swe,2006,47938114987.39529
swe,2007,55587826241.3446
swe,2008,59279027779.885
swe,2009,51435757401.5522
swe,2010,58345832809.6714
swe,2011,65394188996.9678
swe,2012,62358378252.2526
swe,2013,66047570056.4658
swe,2014,64532994402.24409
swe,2015,56008999972.2382
swe,2016,58889685908.3605
swe,2017,61347121005.3036
swe,2018,63202397617.4147
swe,2019,59736005728.2724
swe,2020,61468621547.1174
swz,1960,1403611.92776
swz,1961,1692566.14868
swz,1962,1733865.32269
swz,1963,2064118.71763
swz,1964,2724625.50749
swz,1965,3219935.60129
swz,1966,3499930.0014
swz,1967,3919921.60157
swz,1968,3359932.80134
swz,1969,11199776.00448
swz,1970,10219795.60409
swz,1971,13143176.73378
swz,1972,14960322.62261
swz,1973,23054755.04323
swz,1974,33554083.88521
swz,1975,70588235.29412
swz,1976,56347746.09016
swz,1977,56807727.69089
swz,1978,39328426.86293
swz,1979,55713946.30554
swz,1980,76160503.33847
swz,1981,86030082.04193
swz,1982,103794437.28127
swz,1983,105466295.66466
swz,1984,88592150.749
swz,1985,64611657.01979
swz,1986,64770240.70022
swz,1987,81777996.07073
swz,1988,98658456.12492
swz,1989,102566057.87928
swz,1990,163374985.50613
swz,1991,163002969.61576
swz,1992,181521774.19355
swz,1993,175995379.01276
swz,1994,208460093.50006
swz,1995,273469190.26219
swz,1996,252343427.99991
swz,1997,280164973.95833
swz,1998,257746504.35034
swz,1999,263785907.19372
swz,2000,70982117.64028
swz,2001,71410414.56134
