geo,time,en_atm_meth_zg
ltu,1994,-28.77695
ltu,1995,-32.17865
ltu,1996,-33.14138
ltu,1997,-32.84449
ltu,1998,-32.10959
ltu,1999,-33.92126
ltu,2000,-34.23196
ltu,2001,-36.12242
ltu,2002,-32.84897
ltu,2003,-34.27115
ltu,2004,-33.52626
ltu,2005,-33.66608
ltu,2006,-32.96288
ltu,2007,-32.96867
ltu,2008,-32.13577
ltu,2009,-33.179
ltu,2010,-33.54309
ltu,2011,-34.98352
ltu,2012,-36.7881
lux,1991,13.68066
lux,1992,19.97141
lux,1993,20.87811
lux,1994,25.02668
lux,1995,27.54767
lux,1996,5.00268
lux,1997,13.92368
lux,1998,5.22936
lux,1999,4.82195
lux,2000,4.01429
lux,2001,11.79885
lux,2002,7.30925
lux,2003,6.59043
lux,2004,1.46869
lux,2005,7.54716
lux,2006,9.29113
lux,2007,13.99515
lux,2008,17.06343
lux,2009,30.68437
lux,2010,26.17843
lux,2011,25.03952
lux,2012,19.39412
lva,1991,0.2787
lva,1992,-3.49816
lva,1993,-14.20551
lva,1994,-35.17437
lva,1995,-42.28993
lva,1996,-42.08749
lva,1997,-43.51938
lva,1998,-44.63526
lva,1999,-46.27947
lva,2000,-48.07326
lva,2001,-46.40711
lva,2002,-37.51568
lva,2003,-43.82514
lva,2004,-42.95595
lva,2005,-43.2202
lva,2006,-42.1226
lva,2007,-42.01452
lva,2008,-41.62866
lva,2009,-40.38879
lva,2010,-40.97873
lva,2011,-41.10718
lva,2012,-41.82567
mac,1991,4.75622
mac,1992,9.45418
mac,1993,14.12377
mac,1994,18.43058
mac,1995,22.13367
mac,1996,26.26874
mac,1997,29.19261
mac,1998,32.14119
mac,1999,34.5848
mac,2000,34.44826
mac,2001,36.18563
mac,2002,37.35447
mac,2003,39.42142
mac,2004,43.27635
mac,2005,48.61558
mac,2006,52.733
mac,2007,58.45831
mac,2008,64.57912
mac,2009,69.04025
mac,2010,73.76386
mac,2011,75.5015
mac,2012,77.23914
mar,1991,-1.63326
mar,1992,-2.17478
mar,1993,-9.60656
mar,1994,-11.69472
mar,1995,-9.99901
mar,1996,-7.01861
mar,1997,-3.84121
mar,1998,-2.22834
mar,1999,1.04045
mar,2000,4.08016
mar,2001,4.72175
mar,2002,4.98877
mar,2003,8.34158
mar,2004,12.38726
mar,2005,14.93391
mar,2006,17.99118
mar,2007,20.13127
mar,2008,22.009
mar,2009,22.51637
mar,2010,27.67796
mar,2011,28.95474
mar,2012,30.23152
mda,1991,1.96886
mda,1992,10.85074
mda,1993,4.25688
mda,1994,-0.78348
mda,1995,-5.44544
mda,1996,-9.62375
mda,1997,-13.98955
mda,1998,-14.61247
mda,1999,-17.88541
mda,2000,-20.36802
mda,2001,-22.65923
mda,2002,-16.11212
mda,2003,-12.75645
mda,2004,-13.47996
mda,2005,-13.38083
mda,2006,-15.09808
mda,2007,-16.15716
mda,2008,-17.3697
mda,2009,-17.70698
mda,2010,-16.41195
mda,2011,-15.91239
mda,2012,-15.41266
mdg,1991,-4.43039
mdg,1992,8.97635
mdg,1993,-3.75398
mdg,1994,-1.43612
mdg,1995,0.25695
mdg,1996,-2.35365
mdg,1997,-2.89688
mdg,1998,14.55365
mdg,1999,11.77585
mdg,2000,4.94958
mdg,2001,1.94827
mdg,2002,-8.3897
mdg,2003,0.36255
mdg,2004,-4.49082
mdg,2005,12.72505
mdg,2006,-0.92984
mdg,2007,4.54772
mdg,2008,9.92438
mdg,2009,12.72447
mdg,2010,15.43069
mdg,2011,16.585
mdg,2012,17.7393
mdv,1991,2.68864
mdv,1992,5.30046
mdv,1993,8.1371
mdv,1994,12.53906
mdv,1995,16.70293
mdv,1996,19.8742
mdv,1997,23.14882
mdv,1998,27.6079
mdv,1999,32.32598
mdv,2000,37.61196
mdv,2001,42.39279
mdv,2002,49.82766
mdv,2003,55.20252
mdv,2004,61.17624
mdv,2005,67.53084
mdv,2006,75.16721
mdv,2007,82.48344
mdv,2008,90.08643
mdv,2009,97.8869
mdv,2010,106.25284
mdv,2011,108.31537
mdv,2012,110.3779
mex,1991,-8.50283
mex,1992,-11.15427
mex,1993,-9.14426
mex,1994,-8.71603
mex,1995,-0.09391
mex,1996,2.0926
mex,1997,4.09017
mex,1998,18.41286
mex,1999,4.09927
mex,2000,4.39446
mex,2001,9.53599
mex,2002,13.35726
mex,2003,14.12758
mex,2004,11.39911
mex,2005,15.11828
mex,2006,14.16498
mex,2007,15.27295
mex,2008,16.87121
mex,2009,16.37889
mex,2010,17.13405
mex,2011,17.5687
mex,2012,17.97875
mhl,1991,4.67089
mhl,1992,8.90543
mhl,1993,12.30329
mhl,1994,15.55969
mhl,1995,18.40974
mhl,1996,22.93815
mhl,1997,24.9697
mhl,1998,25.57086
mhl,1999,26.17181
mhl,2000,26.84637
mhl,2001,28.12292
mhl,2002,29.83746
mhl,2003,32.05947
mhl,2004,34.80675
mhl,2005,37.70561
mhl,2006,40.75025
mhl,2007,44.85617
mhl,2008,49.4766
mhl,2009,54.14563
mhl,2010,59.33846
mhl,2011,60.93185
mhl,2012,62.52523
mkd,1991,-2.59642
mkd,1992,-11.48295
mkd,1993,-11.54432
mkd,1994,-11.98287
mkd,1995,-11.89744
mkd,1996,-10.44523
mkd,1997,-13.85017
mkd,1998,-15.70183
mkd,1999,-16.88334
mkd,2000,-10.38567
mkd,2001,-12.72401
mkd,2002,-13.96808
mkd,2003,-13.13369
mkd,2004,-11.20202
mkd,2005,-14.71705
mkd,2006,-15.27411
mkd,2007,-16.91883
mkd,2008,-17.2106
mkd,2009,-18.78072
mkd,2010,-17.68404
mkd,2011,-16.86088
mkd,2012,-16.03772
mli,1991,-5.83636
mli,1992,-0.31623
mli,1993,-0.32269
mli,1994,3.22578
mli,1995,10.45769
mli,1996,12.52989
mli,1997,15.91362
mli,1998,22.31772
mli,1999,23.44069
mli,2000,23.80512
mli,2001,31.52818
mli,2002,27.18462
mli,2003,33.63004
mli,2004,42.90194
mli,2005,44.98473
mli,2006,50.79874
mli,2007,75.83457
mli,2008,84.7378
mli,2009,85.62558
mli,2010,87.38525
mli,2011,89.25911
mli,2012,91.13296
mlt,1991,3.74258
mlt,1992,6.65365
mlt,1993,9.61435
mlt,1994,11.76589
mlt,1995,14.09683
mlt,1996,18.32304
mlt,1997,22.79243
mlt,1998,22.78043
mlt,1999,24.72479
mlt,2000,25.53666
mlt,2001,27.27109
mlt,2002,28.22418
mlt,2003,29.25034
mlt,2004,32.40732
mlt,2005,33.22138
mlt,2006,34.76606
mlt,2007,35.65863
mlt,2008,27.65549
mlt,2009,27.40958
mlt,2010,28.2569
mlt,2011,2.12921
mlt,2012,-23.15133
mmr,1991,-12.88597
mmr,1992,24.81055
mmr,1993,3.84806
mmr,1994,-6.40768
mmr,1995,6.97809
mmr,1996,-17.25729
mmr,1997,-18.01569
mmr,1998,-15.78991
mmr,1999,10.2461
mmr,2000,-20.30076
mmr,2001,9.71808
mmr,2002,-18.51978
mmr,2003,-13.49459
mmr,2004,7.85793
mmr,2005,-6.85975
mmr,2006,-10.3254
mmr,2007,-7.67291
mmr,2008,-8.90813
mmr,2009,-8.48238
mmr,2010,-5.87847
mmr,2011,-4.93726
mmr,2012,-3.99604
mng,1991,6.3639
mng,1992,13.45518
mng,1993,4.51136
mng,1994,-1.26261
mng,1995,8.28583
mng,1996,1.01674
mng,1997,3.06419
mng,1998,3.70146
mng,1999,7.40317
mng,2000,11.04572
mng,2001,-4.49209
mng,2002,-22.00435
mng,2003,-25.49777
mng,2004,-27.44451
mng,2005,-24.20914
mng,2006,-21.68849
mng,2007,-19.15917
mng,2008,-17.25952
mng,2009,-13.09282
mng,2010,-26.10058
mng,2011,-25.36159
mng,2012,-24.6226
mnp,1991,6.9168
mnp,1992,13.95751
mnp,1993,21.10102
mnp,1994,28.40313
mnp,1995,35.06438
mnp,1996,42.87425
mnp,1997,50.88597
mnp,1998,58.85777
mnp,1999,66.82791
mnp,2000,74.63235
mnp,2001,82.59224
mnp,2002,90.43763
mnp,2003,98.16246
mnp,2004,105.91298
mnp,2005,113.63467
mnp,2006,120.23344
mnp,2007,127.48206
mnp,2008,135.43903
mnp,2009,143.98108
mnp,2010,153.27536
mnp,2011,155.80811
mnp,2012,158.34086
moz,1991,-16.67487
moz,1992,29.4525
moz,1993,-26.42416
moz,1994,-12.51241
moz,1995,-9.13203
moz,1996,-20.74779
moz,1997,-23.23848
moz,1998,4.79517
moz,1999,-5.27044
moz,2000,10.07918
moz,2001,1.9588
moz,2002,-8.15857
moz,2003,0.32081
moz,2004,0.03904
moz,2005,16.69227
moz,2006,-33.31579
moz,2007,-30.63025
moz,2008,-27.7119
moz,2009,-21.76267
moz,2010,-17.06213
moz,2011,-16.23275
moz,2012,-15.40338
mrt,1991,3.17823
mrt,1992,0.84021
mrt,1993,3.06533
mrt,1994,1.36516
mrt,1995,1.90225
mrt,1996,7.68662
mrt,1997,14.9863
mrt,1998,20.09923
mrt,1999,29.21057
mrt,2000,33.64981
mrt,2001,39.49204
mrt,2002,43.09615
mrt,2003,46.44062
mrt,2004,49.1557
mrt,2005,51.49513
mrt,2006,54.19215
mrt,2007,57.75986
mrt,2008,61.26491
mrt,2009,65.27855
mrt,2010,68.27699
mrt,2011,69.95976
mrt,2012,71.64253
mus,1991,-1.48447
mus,1992,0.48166
mus,1993,1.16702
mus,1994,2.35593
mus,1995,5.00124
mus,1996,6.53045
mus,1997,7.63369
mus,1998,9.95869
mus,1999,10.4313
mus,2000,17.35964
mus,2001,24.28513
mus,2002,22.0044
mus,2003,23.28231
mus,2004,29.16738
mus,2005,30.05074
mus,2006,33.2667
mus,2007,35.3937
mus,2008,38.4883
mus,2009,41.03604
mus,2010,45.28576
mus,2011,46.73862
mus,2012,48.19147
mwi,1991,-7.97035
mwi,1992,14.80232
mwi,1993,-11.51989
mwi,1994,-6.13986
mwi,1995,-4.27502
mwi,1996,-8.90684
mwi,1997,-10.66667
mwi,1998,-2.07635
mwi,1999,-6.68742
mwi,2000,-3.42871
mwi,2001,-3.98443
mwi,2002,-2.20904
mwi,2003,0.3363
mwi,2004,-1.87892
mwi,2005,1.70546
mwi,2006,1.92192
mwi,2007,2.92711
mwi,2008,3.77959
mwi,2009,5.34964
mwi,2010,12.14554
mwi,2011,13.267
mwi,2012,14.38845
mys,1991,-0.85859
mys,1992,18.42887
mys,1993,13.16088
mys,1994,9.83573
mys,1995,20.00466
mys,1996,18.39881
mys,1997,26.01143
mys,1998,59.33573
mys,1999,22.80313
mys,2000,24.0851
mys,2001,20.72439
mys,2002,33.50466
mys,2003,31.03895
mys,2004,47.40093
mys,2005,54.88103
mys,2006,41.92972
mys,2007,41.779
mys,2008,49.47417
mys,2009,59.70195
mys,2010,42.24682
mys,2011,43.66929
mys,2012,45.09176
nam,1991,-1.05137
nam,1992,11.25835
nam,1993,-10.42114
nam,1994,-7.16177
nam,1995,-6.85418
nam,1996,-11.21417
nam,1997,-8.74671
nam,1998,-7.21524
nam,1999,12.07306
nam,2000,28.9347
nam,2001,20.91657
nam,2002,27.25745
nam,2003,33.78801
nam,2004,42.14805
nam,2005,47.7792
nam,2006,24.97713
nam,2007,38.09481
nam,2008,39.07498
nam,2009,38.88981
nam,2010,40.6391
nam,2011,42.04549
nam,2012,43.45188
ncl,1991,3.87896
ncl,1992,4.90152
ncl,1993,2.73014
ncl,1994,-0.75362
ncl,1995,-1.81744
ncl,1996,-1.14833
ncl,1997,-1.41627
ncl,1998,-1.06282
ncl,1999,-0.57764
ncl,2000,-0.81178
ncl,2001,-0.36886
ncl,2002,0.76804
ncl,2003,1.22439
ncl,2004,1.93675
ncl,2005,2.77438
ncl,2006,3.21084
ncl,2007,4.1484
ncl,2008,5.14958
ncl,2009,3.11987
ncl,2010,4.64998
ncl,2011,5.69648
ncl,2012,6.74298
ner,1991,3.45112
ner,1992,10.1687
ner,1993,11.37278
ner,1994,15.97532
ner,1995,19.09074
ner,1996,22.40763
ner,1997,25.99814
ner,1998,30.41086
ner,1999,33.73537
ner,2000,37.21831
ner,2001,33.36762
ner,2002,15.45228
ner,2003,17.82884
ner,2004,19.03517
ner,2005,33.99577
ner,2006,35.08153
ner,2007,39.90055
ner,2008,40.12285
ner,2009,45.22849
ner,2010,50.66714
ner,2011,52.17381
ner,2012,53.68048
nga,1991,4.42276
nga,1992,10.59555
nga,1993,12.89969
nga,1994,10.4637
nga,1995,17.18339
nga,1996,26.88614
nga,1997,24.7479
nga,1998,20.23207
nga,1999,18.38192
nga,2000,26.86207
nga,2001,30.12924
nga,2002,19.86471
nga,2003,27.34964
nga,2004,30.23426
nga,2005,29.3548
nga,2006,42.66494
nga,2007,56.98916
nga,2008,47.40983
nga,2009,31.70049
nga,2010,34.95738
nga,2011,36.30696
nga,2012,37.65653
nic,1991,-11.85111
nic,1992,-6.02792
nic,1993,4.67293
nic,1994,5.71947
nic,1995,-3.66298
nic,1996,-3.88226
nic,1997,0.45229
nic,1998,22.72137
nic,1999,7.9728
nic,2000,15.66769
nic,2001,15.29896
nic,2002,17.31222
nic,2003,23.6885
nic,2004,20.04776
nic,2005,25.62777
nic,2006,24.25532
nic,2007,27.15777
nic,2008,28.83929
nic,2009,30.14169
nic,2010,32.28922
nic,2011,33.61211
nic,2012,34.93501
nld,1991,2.09156
nld,1992,2.34215
nld,1993,1.13561
nld,1994,-0.81674
nld,1995,-2.40977
nld,1996,-2.96232
nld,1997,-7.62607
nld,1998,-11.33121
nld,1999,-15.72845
nld,2000,-19.08257
nld,2001,-20.40379
nld,2002,-23.80896
nld,2003,-26.92176
nld,2004,-26.1816
nld,2005,-29.00073
nld,2006,-30.80358
nld,2007,-31.90537
nld,2008,-31.75091
nld,2009,-33.18848
nld,2010,-32.75128
nld,2011,-35.05517
nld,2012,-36.93564
nor,1991,1.64012
nor,1992,4.65765
nor,1993,5.53846
nor,1994,10.6597
nor,1995,14.21598
nor,1996,21.74576
nor,1997,22.35404
nor,1998,18.26042
nor,1999,17.36275
nor,2000,21.59825
nor,2001,23.68018
nor,2002,26.68718
nor,2003,29.85221
nor,2004,28.05757
nor,2005,21.42476
nor,2006,20.32268
nor,2007,24.19926
nor,2008,24.33061
nor,2009,22.27045
nor,2010,20.44842
nor,2011,18.8073
nor,2012,15.25724
npl,1991,-1.87275
npl,1992,-6.57064
npl,1993,-1.45078
npl,1994,-2.52542
npl,1995,2.2824
npl,1996,2.83057
npl,1997,2.97204
npl,1998,3.00704
npl,1999,5.14106
npl,2000,4.53719
npl,2001,4.64219
npl,2002,5.65226
npl,2003,7.53881
npl,2004,8.34036
npl,2005,10.01296
npl,2006,11.14874
npl,2007,12.42452
npl,2008,13.69536
npl,2009,15.93339
npl,2010,15.90431
npl,2011,17.06335
npl,2012,18.22239
nru,1991,4.17048
nru,1992,7.57176
nru,1993,10.88996
nru,1994,13.73629
nru,1995,16.70647
nru,1996,19.44411
nru,1997,22.33852
nru,1998,25.52294
nru,1999,28.71886
nru,2000,31.91008
nru,2001,35.20163
nru,2002,38.23137
nru,2003,41.10958
nru,2004,44.06983
nru,2005,47.04471
nru,2006,49.68934
nru,2007,52.94327
nru,2008,56.47675
nru,2009,60.33475
nru,2010,64.51254
nru,2011,66.15766
nru,2012,67.80279
nzl,1991,-1.28136
nzl,1992,-2.45781
nzl,1993,-2.14609
nzl,1994,1.04307
nzl,1995,1.69574
nzl,1996,0.95765
nzl,1997,2.21241
nzl,1998,-0.07718
nzl,1999,-0.84675
nzl,2000,-0.39902
nzl,2001,0.4807
nzl,2002,2.78789
nzl,2003,3.18204
nzl,2004,3.62715
nzl,2005,3.09437
nzl,2006,4.22062
nzl,2007,3.47541
nzl,2008,3.31655
nzl,2009,4.71218
nzl,2010,5.40456
nzl,2011,6.05865
nzl,2012,7.37065
omn,1991,-1.28474
omn,1992,3.73311
omn,1993,8.22905
omn,1994,3.11198
omn,1995,10.80567
omn,1996,16.13482
omn,1997,26.79976
omn,1998,24.87281
omn,1999,37.46551
omn,2000,67.52057
omn,2001,98.61279
omn,2002,109.75943
omn,2003,126.80284
omn,2004,127.16601
omn,2005,135.98604
omn,2006,148.11034
omn,2007,147.02891
omn,2008,153.30346
omn,2009,155.87002
omn,2010,167.95865
omn,2011,170.63824
omn,2012,173.31782
pak,1991,2.09575
pak,1992,3.05778
pak,1993,7.28109
pak,1994,8.7792
pak,1995,11.44858
pak,1996,16.33582
pak,1997,19.07788
pak,1998,22.53132
pak,1999,26.21052
pak,2000,28.98121
pak,2001,31.06253
pak,2002,35.33749
pak,2003,42.50868
pak,2004,47.86505
pak,2005,52.71155
pak,2006,56.73654
pak,2007,61.78676
pak,2008,65.89654
pak,2009,69.98099
pak,2010,70.94567
pak,2011,72.65512
pak,2012,74.36458
pan,1991,1.37764
pan,1992,2.78236
pan,1993,4.19106
pan,1994,5.89767
pan,1995,6.05259
pan,1996,5.75792
pan,1997,-0.80058
pan,1998,6.07389
pan,1999,0.026
pan,2000,0.72692
pan,2001,13.58789
pan,2002,13.95117
pan,2003,13.66336
pan,2004,15.80873
pan,2005,16.458
pan,2006,18.32856
pan,2007,19.98137
pan,2008,21.83639
pan,2009,20.8697
pan,2010,19.58378
pan,2011,20.77962
pan,2012,21.97546
per,1991,-2.50451
per,1992,-1.34949
per,1993,1.13071
per,1994,1.70896
per,1995,7.20342
per,1996,9.30058
per,1997,10.10055
per,1998,15.77842
per,1999,14.38842
per,2000,20.45671
per,2001,12.56823
per,2002,13.6076
per,2003,16.7876
per,2004,15.58838
per,2005,22.84115
per,2006,23.17778
per,2007,27.20636
per,2008,27.31391
per,2009,31.95241
per,2010,39.53519
per,2011,40.93054
per,2012,42.3259
phl,1991,1.11222
phl,1992,-0.55069
phl,1993,0.12997
phl,1994,5.15119
phl,1995,7.81872
phl,1996,15.16883
phl,1997,15.158
phl,1998,7.57467
phl,1999,18.46167
phl,2000,20.12987
phl,2001,22.59162
phl,2002,20.7482
phl,2003,22.46671
phl,2004,25.496
phl,2005,27.98085
phl,2006,30.0031
phl,2007,33.09305
phl,2008,35.69464
phl,2009,37.71954
phl,2010,34.90229
phl,2011,36.25132
phl,2012,37.60034
plw,1991,1.62703
plw,1992,3.60965
plw,1993,5.79874
plw,1994,7.97459
plw,1995,9.97574
plw,1996,12.05012
plw,1997,13.95156
plw,1998,15.63595
plw,1999,17.07504
plw,2000,18.24856
plw,2001,18.11267
plw,2002,17.66798
plw,2003,17.00887
plw,2004,16.24123
plw,2005,15.44801
plw,2006,15.87947
plw,2007,16.30741
plw,2008,16.8024
plw,2009,17.25328
plw,2010,17.70503
plw,2011,18.88208
plw,2012,20.05913
png,1991,126.11656
png,1992,102.34903
png,1993,7.42452
png,1994,97.73758
png,1995,-12.76275
png,1996,-24.11896
png,1997,463.52087
png,1998,2.2983
png,1999,-35.0726
png,2000,-17.46783
png,2001,-21.99183
png,2002,-15.9854
png,2003,-30.72307
png,2004,-13.09767
png,2005,-21.06583
png,2006,-19.28353
png,2007,-25.14354
png,2008,-17.76027
png,2009,-12.76728
png,2010,-13.34557
png,2011,-12.47903
png,2012,-11.61248
pol,1991,-4.57295
pol,1992,-7.25279
pol,1993,-19.14126
pol,1994,-18.6138
pol,1995,-20.98094
pol,1996,-26.56773
pol,1997,-27.26561
pol,1998,-34.90517
pol,1999,-37.66464
pol,2000,-32.35496
pol,2001,-32.65438
pol,2002,-33.38135
pol,2003,-33.48124
pol,2004,-35.01138
pol,2005,-34.39305
pol,2006,-35.01203
pol,2007,-37.82095
pol,2008,-39.22071
pol,2009,-39.30016
pol,2010,-39.15576
pol,2011,-39.41564
pol,2012,-39.53109
pri,1991,2.76486
pri,1992,-6.17899
pri,1993,-2.94418
pri,1994,0.41237
pri,1995,-0.09213
pri,1996,3.01656
pri,1997,6.98947
pri,1998,9.5295
pri,1999,11.79699
pri,2000,15.19631
pri,2001,17.44078
pri,2002,19.47357
pri,2003,21.75642
pri,2004,20.93442
pri,2005,21.78932
pri,2006,22.10847
pri,2007,23.05659
pri,2008,24.05517
pri,2009,26.7937
pri,2010,29.34854
pri,2011,30.64203
pri,2012,31.93551
prk,1991,-5.09029
prk,1992,-5.21884
prk,1993,-11.05547
prk,1994,-15.30462
prk,1995,-17.80491
prk,1996,-20.09063
prk,1997,-20.56415
prk,1998,-26.87568
prk,1999,-22.25336
prk,2000,-19.89226
prk,2001,-17.66294
prk,2002,-19.16996
prk,2003,-17.63797
prk,2004,-15.23156
prk,2005,-10.75073
prk,2006,-10.09688
prk,2007,-16.74967
prk,2008,-13.50813
prk,2009,-14.54255
prk,2010,-13.93864
prk,2011,-13.07802
prk,2012,-12.21741
prt,1991,1.69174
prt,1992,2.55017
prt,1993,3.85759
prt,1994,5.94845
prt,1995,7.13627
prt,1996,9.32645
prt,1997,13.14329
prt,1998,18.69019
prt,1999,19.64694
prt,2000,24.55533
prt,2001,26.17592
prt,2002,27.6313
prt,2003,31.24748
prt,2004,26.4749
prt,2005,38.30551
prt,2006,31.33667
prt,2007,31.8647
prt,2008,32.05625
prt,2009,29.29547
prt,2010,27.6911
prt,2011,30.55053
prt,2012,31.51219
pry,1991,-7.27313
pry,1992,-2.22181
pry,1993,7.40344
pry,1994,-3.70688
pry,1995,6.20158
pry,1996,7.95115
pry,1997,8.74465
pry,1998,-3.47722
pry,1999,20.57171
pry,2000,-2.04246
pry,2001,15.77457
pry,2002,5.58032
pry,2003,3.74494
pry,2004,-1.78054
pry,2005,1.91989
pry,2006,-6.05191
pry,2007,-6.49253
pry,2008,-6.32802
pry,2009,-3.01466
pry,2010,2.75016
pry,2011,3.77766
pry,2012,4.80517
pyf,1991,2.64489
pyf,1992,5.92374
pyf,1993,8.67021
pyf,1994,9.61485
pyf,1995,10.03729
pyf,1996,10.56981
pyf,1997,9.84545
pyf,1998,12.86384
pyf,1999,15.52161
pyf,2000,19.07053
pyf,2001,19.21003
pyf,2002,18.82719
pyf,2003,21.4711
pyf,2004,21.50505
pyf,2005,24.71783
pyf,2006,25.95135
pyf,2007,28.87128
pyf,2008,31.82926
pyf,2009,34.64548
pyf,2010,37.39322
pyf,2011,38.76715
pyf,2012,40.14109
qat,1991,4.41864
qat,1992,9.73056
qat,1993,11.38142
qat,1994,13.87372
qat,1995,14.42196
qat,1996,30.03018
qat,1997,95.5484
qat,1998,114.71995
qat,1999,167.62116
qat,2000,201.35423
qat,2001,205.91835
qat,2002,223.29516
qat,2003,250.99351
qat,2004,309.79057
qat,2005,327.31286
qat,2006,373.91773
qat,2007,442.57036
qat,2008,547.04037
qat,2009,616.96586
qat,2010,816.40717
qat,2011,825.57124
qat,2012,834.73531
rou,1991,-11.93638
rou,1992,-20.95664
rou,1993,-26.81723
rou,1994,-22.60585
rou,1995,-24.04894
rou,1996,-21.73166
rou,1997,-26.46996
rou,1998,-30.18168
rou,1999,-32.55698
rou,2000,-32.79304
rou,2001,-34.78418
rou,2002,-35.02398
rou,2003,-31.10748
rou,2004,-30.11806
rou,2005,-30.55382
rou,2006,-29.13131
rou,2007,-28.67657
rou,2008,-28.26701
rou,2009,-29.83762
rou,2010,-30.18195
rou,2011,-30.55558
rou,2012,-31.2734
rus,1991,-3.74822
rus,1992,-7.70368
rus,1993,-11.40085
rus,1994,-17.66523
rus,1995,-22.28241
rus,1996,-21.50211
rus,1997,-27.71799
rus,1998,-20.2009
rus,1999,-27.12524
rus,2000,-25.43084
rus,2001,-24.75487
rus,2002,-21.72535
rus,2003,-18.44137
rus,2004,-22.09422
rus,2005,-20.86791
rus,2006,-20.75076
rus,2007,-19.34282
rus,2008,-18.13668
rus,2009,-18.74607
rus,2010,-14.61666
rus,2011,-13.63459
rus,2012,-12.65268
rwa,1991,1.77027
rwa,1992,4.10773
rwa,1993,-0.80902
rwa,1994,-3.68335
rwa,1995,4.57993
rwa,1996,11.53167
rwa,1997,24.50961
rwa,1998,36.79573
rwa,1999,45.62687
rwa,2000,35.79878
rwa,2001,42.63061
rwa,2002,47.68882
rwa,2003,63.15509
rwa,2004,76.35801
rwa,2005,69.76531
rwa,2006,78.68335
rwa,2007,81.40409
rwa,2008,84.64622
rwa,2009,86.51214
rwa,2010,94.26616
rwa,2011,96.20882
rwa,2012,98.15148
sau,1991,16.22549
sau,1992,20.89251
sau,1993,22.3654
sau,1994,28.15553
sau,1995,28.11717
sau,1996,31.86814
sau,1997,34.56849
sau,1998,37.07054
sau,1999,30.36827
sau,2000,40.73537
sau,2001,39.97894
sau,2002,46.02002
sau,2003,59.27373
sau,2004,64.50929
sau,2005,74.15279
sau,2006,77.92424
sau,2007,77.68921
sau,2008,88.16781
sau,2009,86.07567
sau,2010,96.04944
sau,2011,100.26453
sau,2012,104.4796
sdn,1991,-9.82939
sdn,1992,3.68424
sdn,1993,5.25654
sdn,1994,10.61362
sdn,1995,16.95498
sdn,1996,18.8075
sdn,1997,22.91876
sdn,1998,24.49551
sdn,1999,33.879
sdn,2000,36.62415
sdn,2001,39.20193
sdn,2002,43.81636
sdn,2003,42.12166
sdn,2004,42.73832
sdn,2005,49.8915
sdn,2006,81.89019
sdn,2007,165.25573
sdn,2008,114.23253
sdn,2009,116.02077
sdn,2010,100.75539
sdn,2011,102.76294
sdn,2012,104.7705
sen,1991,-2.50187
sen,1992,2.45372
sen,1993,3.74996
sen,1994,6.40358
sen,1995,9.89642
sen,1996,12.63142
sen,1997,15.43412
sen,1998,18.12079
sen,1999,27.07439
sen,2000,25.76038
sen,2001,28.07177
sen,2002,27.07048
sen,2003,24.2095
sen,2004,31.43063
sen,2005,36.14065
sen,2006,37.23024
sen,2007,50.43863
sen,2008,62.2525
sen,2009,65.18456
sen,2010,72.94515
sen,2011,74.6746
sen,2012,76.40406
sgp,1991,12.71813
sgp,1992,26.22902
sgp,1993,39.06389
sgp,1994,51.33493
sgp,1995,58.04602
sgp,1996,62.73011
sgp,1997,63.42243
sgp,1998,60.3432
sgp,1999,61.74925
sgp,2000,71.74145
sgp,2001,90.65321
sgp,2002,119.68463
sgp,2003,121.33946
sgp,2004,125.89101
sgp,2005,131.90571
sgp,2006,132.98344
sgp,2007,136.24823
sgp,2008,138.35373
sgp,2009,135.28368
sgp,2010,138.48934
sgp,2011,140.87424
sgp,2012,143.25913
slb,1991,-23.56596
slb,1992,-44.49479
slb,1993,-39.19708
slb,1994,-33.92626
slb,1995,-31.2515
slb,1996,-29.6223
slb,1997,-28.51661
slb,1998,-31.01638
slb,1999,-33.38857
slb,2000,-31.85909
slb,2001,-29.68878
slb,2002,-29.38669
slb,2003,-29.07972
slb,2004,-28.96094
slb,2005,-29.42873
slb,2006,-29.59492
slb,2007,-29.88968
slb,2008,-30.11502
slb,2009,-30.22598
slb,2010,-30.55299
slb,2011,-29.85852
slb,2012,-29.16405
sle,1991,-10.12092
sle,1992,-6.03062
sle,1993,-6.84696
sle,1994,-10.53889
sle,1995,-8.43771
sle,1996,-7.89807
sle,1997,-2.96049
sle,1998,-3.18116
sle,1999,-14.24113
sle,2000,-18.99482
sle,2001,-4.09443
sle,2002,-10.69838
sle,2003,-7.95856
sle,2004,-5.58103
sle,2005,-15.01485
sle,2006,20.48864
sle,2007,66.3069
sle,2008,59.32486
sle,2009,35.38181
sle,2010,12.95801
sle,2011,14.08759
sle,2012,15.21717
slv,1991,3.48904
slv,1992,6.06561
slv,1993,3.72885
slv,1994,6.61706
slv,1995,0.82419
slv,1996,9.94261
slv,1997,6.64811
slv,1998,2.09507
slv,1999,8.05667
slv,2000,4.65929
slv,2001,12.30854
slv,2002,20.80518
slv,2003,15.42421
slv,2004,16.90012
slv,2005,17.92334
slv,2006,19.52494
slv,2007,15.74521
slv,2008,16.97793
slv,2009,11.64598
slv,2010,11.2135
slv,2011,12.32563
slv,2012,13.43777
som,1991,-7.8324
som,1992,-11.95799
som,1993,-4.86817
