geo,time,dc_dac_ausl_cd
sgp,1968,620000.00477
sgp,1969,680000.00715
sgp,1970,649999.97616
sgp,1971,750000
sgp,1972,649999.97616
sgp,1973,769999.98093
sgp,1974,800000.01192
sgp,1975,1039999.96185
sgp,1976,1409999.96662
sgp,1977,1179999.94755
sgp,1978,1029999.97139
sgp,1979,670000.01669
sgp,1980,1110000.01431
sgp,1981,1789999.96185
sgp,1982,1799999.95232
sgp,1983,2410000.08583
sgp,1984,4059999.94278
sgp,1985,5780000.20981
sgp,1986,4969999.79019
sgp,1987,3579999.92371
sgp,1988,3730000.01907
sgp,1989,1909999.96662
sgp,1990,2009999.99046
sgp,1991,1740000.00954
sgp,1992,1080000.04292
sgp,1993,689999.99762
sgp,1994,449999.98808
sgp,1995,39999.99911
sgp,1996,59999.99866
sgp,1997,19999.99955
sgp,1998,-9999.99978
sgp,1999,39999.99911
sgp,2000,300000.01192
sgp,2001,90000.00358
sgp,2002,39999.99911
sgp,2003,360000.01431
sgp,2004,689999.99762
slb,1966,9999.99978
slb,1967,19999.99955
slb,1968,39999.99911
slb,1969,50000.00075
slb,1970,59999.99866
slb,1971,100000.00149
slb,1972,100000.00149
slb,1973,159999.99642
slb,1974,239999.99464
slb,1975,460000.00834
slb,1976,1480000.01907
slb,1977,1960000.03815
slb,1978,3130000.11444
slb,1979,3019999.98093
slb,1980,6210000.03815
slb,1981,6199999.80927
slb,1982,7090000.15259
slb,1983,7280000.20981
slb,1984,5719999.79019
slb,1985,5599999.90463
slb,1986,9989999.77112
slb,1987,7349999.90463
slb,1988,8500000
slb,1989,11729999.54224
slb,1990,11460000.03815
slb,1991,9340000.15259
slb,1992,10579999.92371
slb,1993,9460000.03815
slb,1994,10600000.38147
slb,1995,8479999.54224
slb,1996,8029999.73297
slb,1997,8140000.34332
slb,1998,8010000.22888
slb,1999,7119999.88556
slb,2000,13010000.22888
slb,2001,19840000.15259
slb,2002,19860000.61035
slb,2003,69010002.13623
slb,2004,102160003.66211
slb,2005,143020004.27246
slb,2006,146419998.16895
slb,2007,201820007.32422
slb,2008,185839996.33789
slb,2009,168779998.7793
slb,2010,254000000
slb,2011,252020004.27246
slb,2012,225669998.16895
slb,2013,198529998.7793
slb,2014,138940002.44141
slb,2015,122000000
slb,2016,108559997.55859
slb,2017,119199996.94824
slb,2018,113400001.52588
slb,2019,119610000.61035
sle,1965,50000.00075
sle,1966,50000.00075
sle,1967,50000.00075
sle,1968,59999.99866
sle,1969,29999.99933
sle,1970,50000.00075
sle,1971,39999.99911
sle,1972,19999.99955
sle,1973,59999.99866
sle,1974,59999.99866
sle,1975,50000.00075
sle,1976,50000.00075
sle,1977,70000.0003
sle,1978,29999.99933
sle,1979,19999.99955
sle,1980,29999.99933
sle,1981,9999.99978
sle,1982,670000.01669
sle,1983,50000.00075
sle,1984,50000.00075
sle,1985,39999.99911
sle,1986,59999.99866
sle,1987,50000.00075
sle,1988,90000.00358
sle,1989,90000.00358
sle,1990,100000.00149
sle,1991,90000.00358
sle,1992,90000.00358
sle,1993,150000.00596
sle,1994,159999.99642
sle,1995,70000.0003
sle,1996,50000.00075
sle,1999,209999.99344
sle,2000,449999.98808
sle,2001,29999.99933
sle,2002,209999.99344
sle,2003,119999.99732
sle,2005,9999.99978
sle,2006,310000.00238
sle,2007,170000.00179
sle,2009,159999.99642
sle,2010,319999.99285
sle,2011,1440000.05722
sle,2012,1389999.98569
sle,2013,3670000.07629
sle,2014,1610000.01431
sle,2015,10819999.69482
sle,2016,170000.00179
sle,2017,1980000.01907
sle,2018,589999.97377
sle,2019,100000.00149
slv,1977,9999.99978
slv,1984,79999.99821
slv,1985,50000.00075
slv,1986,59999.99866
slv,1987,70000.0003
slv,1988,19999.99955
slv,1989,70000.0003
slv,1991,29999.99933
slv,1992,59999.99866
slv,1993,189999.99762
slv,1994,209999.99344
slv,1995,29999.99933
slv,2001,9999.99978
slv,2006,9999.99978
slv,2007,50000.00075
slv,2011,90000.00358
slv,2012,949999.98808
slv,2013,850000.02384
slv,2014,180000.00715
slv,2015,330000.01311
slv,2016,180000.00715
slv,2017,2200000.04768
slv,2018,70000.0003
slv,2019,39999.99911
som,1972,9999.99978
som,1975,680000.00715
som,1976,79999.99821
som,1979,280000.00119
som,1980,109999.9994
som,1981,2000000
som,1982,5550000.19073
som,1983,2000000
som,1984,750000
som,1985,829999.98331
som,1986,349999.99404
som,1987,699999.98808
som,1988,170000.00179
som,1989,189999.99762
som,1990,39999.99911
som,1991,19999.99955
som,1992,3099999.90463
som,1993,1750000
som,1994,2390000.1049
som,1995,740000.00954
som,1996,100000.00149
som,1997,90000.00358
som,1999,70000.0003
som,2000,59999.99866
som,2002,50000.00075
som,2003,59999.99866
som,2004,50000.00075
som,2006,2380000.11444
som,2007,3069999.93324
som,2009,1559999.94278
som,2010,5130000.11444
som,2011,63080001.83105
som,2012,16250000
som,2013,7039999.96185
som,2014,13069999.69482
som,2015,7179999.82834
som,2016,5230000.01907
som,2017,14340000.15259
som,2018,6889999.86649
som,2019,9220000.26703
srb,1999,44180000.30518
srb,2000,5840000.15259
srb,2001,670000.01669
srb,2003,230000.00417
srb,2004,460000.00834
srb,2005,310000.00238
srb,2007,200000.00298
srb,2008,189999.99762
srb,2009,19999.99955
srb,2011,9999.99978
srb,2012,9999.99978
srb,2013,9999.99978
srb,2014,19999.99955
srb,2015,39999.99911
srb,2016,39999.99911
srb,2017,29999.99933
srb,2019,50000.00075
ssd,2011,2650000.09537
ssd,2012,23149999.61853
ssd,2013,26840000.15259
ssd,2014,22989999.77112
ssd,2015,8029999.73297
ssd,2016,10789999.96185
ssd,2017,24899999.61853
ssd,2018,11420000.07629
ssd,2019,11460000.03815
stp,2011,129999.99523
stp,2012,119999.99732
stp,2013,319999.99285
stp,2014,59999.99866
stp,2015,39999.99911
stp,2016,9999.99978
stp,2017,0
stp,2018,29999.99933
stp,2019,9999.99978
sur,2010,109999.9994
sur,2011,889999.98569
sur,2012,19999.99955
sur,2013,50000.00075
sur,2014,250000
sur,2015,129999.99523
sur,2016,79999.99821
sur,2017,280000.00119
sur,2018,50000.00075
sur,2019,50000.00075
svk,1991,9999.99978
svk,1992,100000.00149
svk,1993,90000.00358
svk,1994,9999.99978
svk,1995,100000.00149
svk,1996,109999.9994
svn,1994,0
svn,1996,0
svn,2002,29999.99933
svn,2003,9999.99978
svn,2004,9999.99978
swz,1965,9999.99978
swz,1966,9999.99978
swz,1967,9999.99978
swz,1969,19999.99955
swz,1970,19999.99955
swz,1971,9999.99978
swz,1972,29999.99933
swz,1973,29999.99933
swz,1974,19999.99955
swz,1975,29999.99933
swz,1976,50000.00075
swz,1977,39999.99911
swz,1978,59999.99866
swz,1979,59999.99866
swz,1980,129999.99523
swz,1981,79999.99821
swz,1982,109999.9994
swz,1983,129999.99523
swz,1984,300000.01192
swz,1985,319999.99285
swz,1986,159999.99642
swz,1987,610000.01431
swz,1988,310000.00238
swz,1989,699999.98808
swz,1990,829999.98331
swz,1991,959999.97854
swz,1992,349999.99404
swz,1993,579999.98331
swz,1994,569999.99285
swz,1995,509999.99046
swz,1996,349999.99404
swz,1997,219999.99881
swz,1998,79999.99821
swz,1999,109999.9994
swz,2000,29999.99933
swz,2001,70000.0003
swz,2002,109999.9994
swz,2003,79999.99821
swz,2004,50000.00075
swz,2005,9999.99978
swz,2006,349999.99404
swz,2007,709999.97854
swz,2008,250000
swz,2009,409999.99642
swz,2010,349999.99404
swz,2011,1450000.04768
swz,2012,1429999.94755
swz,2013,1529999.97139
swz,2014,1019999.98093
swz,2015,800000.01192
swz,2016,490000.00954
swz,2017,6360000.13351
swz,2018,430000.00715
swz,2019,519999.98093
syc,1975,9999.99978
syc,1977,389999.98569
syc,1978,460000.00834
syc,1979,689999.99762
syc,1980,430000.00715
syc,1981,750000
syc,1982,899999.97616
syc,1983,129999.99523
syc,1984,660000.02623
syc,1985,509999.99046
syc,1986,699999.98808
syc,1987,980000.01907
syc,1988,1480000.01907
syc,1989,2009999.99046
syc,1990,1049999.95232
syc,1991,1100000.02384
syc,1992,860000.01431
syc,1993,620000.00477
syc,1994,449999.98808
syc,1995,409999.99642
syc,1996,720000.02861
syc,1997,759999.99046
syc,1998,430000.00715
syc,1999,250000
syc,2000,100000.00149
syc,2001,19999.99955
syc,2002,9999.99978
syc,2005,9999.99978
syc,2006,50000.00075
syc,2011,879999.99523
syc,2012,509999.99046
syc,2013,1820000.05245
syc,2014,740000.00954
syc,2015,740000.00954
syc,2016,270000.01073
syc,2017,1279999.97139
syr,1978,50000.00075
syr,1979,9999.99978
syr,1980,19999.99955
syr,1981,9999.99978
syr,1982,50000.00075
syr,1983,29999.99933
syr,1984,9999.99978
syr,1985,59999.99866
syr,1988,19999.99955
syr,1989,9999.99978
syr,1990,9999.99978
syr,1991,9999.99978
syr,1992,9999.99978
syr,1994,9999.99978
syr,2008,409999.99642
syr,2009,839999.97377
syr,2010,100000.00149
syr,2011,5210000.03815
syr,2012,24889999.38965
syr,2013,56669998.16895
syr,2014,9920000.07629
syr,2015,9460000.03815
syr,2016,3650000.09537
syr,2017,11850000.38147
syr,2018,16120000.83923
syr,2019,24780000.68665
tca,2006,9999.99978
tcd,1984,239999.99464
tcd,1987,19999.99955
tcd,1993,219999.99881
tcd,1994,19999.99955
tcd,1995,70000.0003
tcd,2000,119999.99732
tcd,2005,3930000.06676
tcd,2006,70000.0003
tcd,2007,1139999.98569
tcd,2009,140000.0006
tcd,2010,219999.99881
tcd,2011,2190000.05722
tcd,2012,2690000.05722
tcd,2013,159999.99642
tcd,2014,50000.00075
tcd,2015,29999.99933
tcd,2016,9999.99978
tcd,2017,0
tcd,2018,0
tcd,2019,0
tgo,1990,29999.99933
tgo,1998,59999.99866
tgo,2010,90000.00358
tgo,2011,740000.00954
tgo,2012,439999.99762
tgo,2013,2400000.09537
tgo,2014,119999.99732
tgo,2015,189999.99762
tgo,2016,159999.99642
tgo,2017,170000.00179
tgo,2018,90000.00358
tgo,2019,29999.99933
tha,1965,2069999.93324
tha,1966,3250000
tha,1967,3599999.90463
tha,1968,2740000.00954
tha,1969,2650000.09537
tha,1970,3809999.94278
tha,1971,4880000.11444
tha,1972,4320000.17166
tha,1973,3900000.09537
tha,1974,5159999.84741
tha,1975,5469999.79019
tha,1976,6429999.82834
tha,1977,7940000.05722
tha,1978,12409999.84741
tha,1979,11630000.11444
tha,1980,8739999.77112
tha,1981,8989999.77112
tha,1982,13159999.84741
tha,1983,15859999.65668
tha,1984,22579999.92371
tha,1985,21760000.22888
tha,1986,18670000.07629
tha,1987,16559999.46594
tha,1988,21079999.92371
tha,1989,30790000.91553
tha,1990,29719999.31335
tha,1991,30100000.38147
tha,1992,28469999.31335
tha,1993,25920000.07629
tha,1994,28299999.23706
tha,1995,25270000.45776
tha,1996,20489999.77112
tha,1997,13869999.88556
tha,1998,12449999.80927
tha,1999,12470000.26703
tha,2000,13750000
tha,2001,11960000.03815
tha,2002,7760000.22888
tha,2003,10510000.22888
tha,2004,9989999.77112
tha,2005,6130000.11444
tha,2006,3170000.07629
tha,2007,4230000.01907
tha,2008,4590000.15259
tha,2009,4130000.11444
tha,2010,8100000.38147
tha,2011,10329999.92371
tha,2012,13619999.88556
tha,2013,6159999.84741
tha,2014,6000000
tha,2015,4380000.11444
tha,2016,2869999.88556
tha,2017,4579999.92371
tha,2018,2369999.88556
tha,2019,4480000.01907
tjk,1993,9999.99978
tjk,1997,19999.99955
tjk,2000,29999.99933
tjk,2001,19999.99955
tjk,2002,29999.99933
tjk,2010,50000.00075
tjk,2011,129999.99523
tjk,2012,560000.00238
tjk,2013,1019999.98093
tjk,2016,109999.9994
tjk,2017,70000.0003
tjk,2018,100000.00149
tjk,2019,29999.99933
tkm,2000,29999.99933
tkm,2001,19999.99955
tkm,2002,29999.99933
tls,1975,200000.00298
tls,1976,430000.00715
tls,1999,71699996.94824
tls,2000,82440002.44141
tls,2001,37250000
tls,2002,37520000.45776
tls,2003,28870000.83923
tls,2004,35250000
tls,2005,38020000.45776
tls,2006,46080001.83105
tls,2007,83349998.47412
tls,2008,74480003.35693
tls,2009,60709999.08447
tls,2010,124010002.13623
tls,2011,103870002.74658
tls,2012,107480003.35693
tls,2013,108569999.69482
tls,2014,89639999.38965
tls,2015,62979999.54224
tls,2016,56779998.7793
tls,2017,69059997.55859
tls,2018,59200000.76294
tls,2019,52639999.38965
ton,1966,29999.99933
ton,1967,70000.0003
ton,1968,90000.00358
ton,1969,59999.99866
ton,1970,140000.0006
ton,1971,180000.00715
ton,1972,170000.00179
ton,1973,289999.99166
ton,1974,720000.02861
ton,1975,819999.99285
ton,1976,709999.97854
ton,1977,1509999.99046
ton,1978,3619999.88556
ton,1979,3829999.92371
ton,1980,4829999.92371
ton,1981,3980000.01907
ton,1982,5960000.03815
ton,1983,5039999.96185
ton,1984,4159999.84741
ton,1985,4849999.90463
ton,1986,4400000.09537
ton,1987,5940000.05722
ton,1988,6900000.09537
ton,1989,9310000.41962
ton,1990,8640000.34332
ton,1991,7630000.11444
ton,1992,8649999.61853
ton,1993,7130000.11444
ton,1994,8539999.96185
ton,1995,8090000.15259
ton,1996,8090000.15259
ton,1997,7840000.15259
ton,1998,6309999.94278
ton,1999,5670000.07629
ton,2000,5090000.15259
ton,2001,5440000.05722
ton,2002,7519999.98093
ton,2003,6210000.03815
ton,2004,7929999.82834
ton,2005,8789999.96185
ton,2006,7650000.09537
ton,2007,10510000.22888
ton,2008,11720000.26703
ton,2009,14420000.07629
ton,2010,20909999.84741
ton,2011,31360000.61035
ton,2012,29649999.61853
ton,2013,31610000.61035
ton,2014,22920000.07629
ton,2015,19770000.45776
ton,2016,19680000.30518
ton,2017,22739999.77112
ton,2018,25750000
ton,2019,19000000
tto,1967,9999.99978
tto,1968,9999.99978
tto,1969,9999.99978
tto,1970,19999.99955
tto,1971,9999.99978
tto,1972,9999.99978
tto,1973,9999.99978
tto,1974,9999.99978
tto,1975,9999.99978
tto,1976,9999.99978
tto,1977,29999.99933
tto,1978,39999.99911
tto,1979,19999.99955
tto,1980,9999.99978
tto,1994,9999.99978
tto,2005,9999.99978
tto,2006,109999.9994
tto,2008,39999.99911
tto,2009,119999.99732
tto,2010,479999.98927
tun,1982,29999.99933
tun,1983,29999.99933
tun,1985,59999.99866
tun,2011,639999.98569
tun,2012,689999.99762
tun,2013,289999.99166
tun,2014,340000.00358
tun,2015,70000.0003
tun,2016,79999.99821
tun,2017,79999.99821
tun,2018,29999.99933
tun,2019,19999.99955
tur,1976,59999.99866
tur,1977,50000.00075
tur,1978,9999.99978
tur,1983,109999.9994
tur,1989,79999.99821
tur,1991,9999.99978
tur,1992,180000.00715
tur,1999,2319999.93324
tur,2000,19999.99955
tur,2001,29999.99933
tur,2004,29999.99933
tur,2008,100000.00149
tur,2009,50000.00075
tur,2010,109999.9994
tur,2011,200000.00298
tur,2012,899999.97616
tur,2013,180000.00715
tur,2014,59999.99866
tur,2015,209999.99344
tur,2016,100000.00149
tur,2017,330000.01311
tur,2018,150000.00596
tur,2019,150000.00596
tuv,1976,19999.99955
tuv,1977,70000.0003
tuv,1978,529999.97139
tuv,1979,1580000.04292
tuv,1980,1279999.97139
tuv,1981,490000.00954
tuv,1982,850000.02384
tuv,1983,1110000.01431
tuv,1984,1110000.01431
tuv,1985,910000.02623
tuv,1986,920000.01669
tuv,1987,6429999.82834
tuv,1988,1629999.99523
tuv,1989,1019999.98093
tuv,1990,1700000.04768
tuv,1991,1610000.01431
tuv,1992,2480000.01907
tuv,1993,1759999.99046
tuv,1994,1769999.98093
tuv,1995,3500000
tuv,1996,3069999.93324
tuv,1997,800000.01192
tuv,1998,1940000.05722
tuv,1999,1509999.99046
tuv,2000,1690000.05722
tuv,2001,1350000.02384
tuv,2002,2109999.8951
tuv,2003,1899999.97616
tuv,2004,2920000.07629
tuv,2005,2910000.08583
tuv,2006,3000000
tuv,2007,3539999.96185
tuv,2008,4269999.98093
tuv,2009,4579999.92371
tuv,2010,6389999.86649
tuv,2011,9590000.15259
tuv,2012,14640000.34332
tuv,2013,8989999.77112
tuv,2014,7210000.03815
tuv,2015,7900000.09537
tuv,2016,5530000.20981
tuv,2017,6469999.79019
tuv,2018,6429999.82834
tuv,2019,9409999.84741
tza,1965,100000.00149
tza,1966,119999.99732
tza,1967,90000.00358
tza,1968,100000.00149
tza,1969,100000.00149
tza,1970,79999.99821
tza,1971,79999.99821
tza,1972,79999.99821
tza,1973,150000.00596
tza,1974,790000.02146
tza,1975,2319999.93324
tza,1976,750000
tza,1977,1620000.00477
tza,1978,2769999.98093
tza,1979,2210000.03815
tza,1980,5550000.19073
tza,1981,7320000.17166
tza,1982,9609999.65668
tza,1983,10489999.77112
tza,1984,6960000.03815
tza,1985,4059999.94278
tza,1986,2980000.01907
tza,1987,1980000.01907
tza,1988,2980000.01907
tza,1989,4179999.82834
tza,1990,8010000.22888
tza,1991,1659999.96662
tza,1992,2289999.96185
tza,1993,1649999.97616
tza,1994,2029999.97139
tza,1995,1210000.03815
tza,1996,1600000.02384
tza,1997,1610000.01431
tza,1998,740000.00954
tza,1999,1029999.97139
tza,2000,2039999.96185
tza,2001,1879999.99523
tza,2002,959999.97854
tza,2003,469999.99881
tza,2004,1230000.01907
tza,2005,949999.98808
tza,2006,1309999.94278
tza,2007,2609999.8951
tza,2008,1919999.95708
tza,2009,1440000.05722
tza,2010,5969999.79019
tza,2011,13579999.92371
tza,2012,8819999.69482
tza,2013,12100000.38147
tza,2014,5780000.20981
tza,2015,5679999.82834
tza,2016,2150000.09537
tza,2017,3500000
tza,2018,3140000.1049
tza,2019,2190000.05722
uga,1965,19999.99955
uga,1966,79999.99821
uga,1967,79999.99821
uga,1968,100000.00149
uga,1969,109999.9994
uga,1970,119999.99732
uga,1971,119999.99732
uga,1972,109999.9994
uga,1973,50000.00075
uga,1974,119999.99732
uga,1975,159999.99642
uga,1976,119999.99732
uga,1977,189999.99762
uga,1978,140000.0006
uga,1979,379999.99523
uga,1980,1779999.97139
uga,1981,3210000.03815
uga,1982,4550000.19073
uga,1983,4239999.77112
uga,1984,3509999.99046
uga,1985,259999.99046
uga,1986,180000.00715
uga,1987,100000.00149
uga,1988,550000.01192
uga,1989,600000.02384
uga,1990,479999.98927
uga,1991,469999.99881
uga,1992,930000.00715
uga,1993,1019999.98093
uga,1994,1250000
uga,1995,1240000.00954
uga,1996,1580000.04292
uga,1997,2029999.97139
uga,1998,2000000
uga,1999,699999.98808
uga,2000,1490000.00954
uga,2001,270000.01073
uga,2002,600000.02384
uga,2003,469999.99881
uga,2004,560000.00238
uga,2005,330000.01311
uga,2006,2779999.97139
uga,2007,3039999.96185
uga,2008,1080000.04292
uga,2009,1789999.96185
uga,2010,2519999.98093
uga,2011,11090000.15259
uga,2012,7929999.82834
uga,2013,6659999.84741
uga,2014,3579999.92371
uga,2015,3720000.02861
uga,2016,1399999.97616
uga,2017,7239999.77112
uga,2018,1090000.03338
uga,2019,899999.97616
ukr,1993,90000.00358
ukr,1994,19999.99955
ukr,1995,79999.99821
ukr,1996,109999.9994
ukr,2012,2000000
ukr,2013,150000.00596
ukr,2014,19999.99955
ukr,2015,150000.00596
ukr,2016,280000.00119
ukr,2017,289999.99166
ukr,2018,90000.00358
ukr,2019,119999.99732
ury,1991,19999.99955
ury,1994,9999.99978
ury,1995,9999.99978
ury,2002,9999.99978
ury,2003,9999.99978
ury,2007,9999.99978
ury,2008,9999.99978
ury,2011,29999.99933
ury,2012,200000.00298
ury,2013,159999.99642
ury,2014,119999.99732
ury,2015,159999.99642
ury,2016,70000.0003
ury,2017,109999.9994
uzb,1994,9999.99978
uzb,1996,0
uzb,1997,150000.00596
uzb,2000,29999.99933
uzb,2001,19999.99955
uzb,2002,29999.99933
uzb,2013,39999.99911
uzb,2018,19999.99955
vct,1982,29999.99933
vct,1983,100000.00149
vct,1984,50000.00075
vct,1985,9999.99978
vct,1987,19999.99955
vct,1991,19999.99955
vct,1992,9999.99978
vct,1993,9999.99978
vct,2006,59999.99866
vct,2010,490000.00954
vct,2011,1039999.96185
vct,2012,250000
vct,2013,209999.99344
vct,2014,500000
vct,2015,200000.00298
vct,2016,59999.99866
vct,2017,2119999.88556
vct,2018,39999.99911
vct,2019,9999.99978
ven,1985,9999.99978
ven,1987,19999.99955
ven,1988,39999.99911
ven,1989,29999.99933
ven,1990,29999.99933
ven,1992,19999.99955
ven,1993,19999.99955
ven,1994,9999.99978
ven,2000,79999.99821
ven,2001,9999.99978
ven,2011,90000.00358
ven,2012,200000.00298
ven,2013,180000.00715
ven,2014,90000.00358
ven,2015,129999.99523
ven,2016,79999.99821
ven,2017,50000.00075
ven,2018,29999.99933
ven,2019,9999.99978
vnm,1965,839999.97377
vnm,1966,1539999.96185
vnm,1967,2750000
vnm,1968,2779999.97139
vnm,1969,1909999.96662
vnm,1970,2700000.04768
vnm,1971,3779999.97139
vnm,1972,4849999.90463
vnm,1973,6610000.13351
vnm,1974,12350000.38147
vnm,1975,6480000.01907
vnm,1976,1519999.98093
vnm,1977,3930000.06676
vnm,1978,5050000.19073
vnm,1979,610000.01431
vnm,1980,59999.99866
vnm,1981,19999.99955
vnm,1984,9999.99978
vnm,1985,360000.01431
vnm,1986,270000.01073
vnm,1987,90000.00358
vnm,1988,1190000.05722
vnm,1989,959999.97854
vnm,1990,1419999.95708
vnm,1991,2640000.1049
vnm,1992,8350000.38147
vnm,1993,19610000.61035
vnm,1994,33439998.62671
vnm,1995,39799999.23706
vnm,1996,47450000.76294
vnm,1997,41340000.15259
vnm,1998,40759998.32153
vnm,1999,40159999.84741
vnm,2000,35720001.2207
vnm,2001,38880001.06812
vnm,2002,35069999.69482
vnm,2003,40000000
vnm,2004,48349998.47412
vnm,2005,50849998.47412
vnm,2006,48450000.76294
vnm,2007,63110000.61035
vnm,2008,78370002.74658
vnm,2009,64120002.74658
vnm,2010,119830001.83106
vnm,2011,137259994.50684
vnm,2012,144500000
vnm,2013,147169998.16895
vnm,2014,125800003.05176
vnm,2015,103879997.25342
vnm,2016,54180000.30518
vnm,2017,39090000.15259
vnm,2018,48659999.84741
vnm,2019,48709999.08447
vut,1966,9999.99978
vut,1967,9999.99978
vut,1968,29999.99933
vut,1969,19999.99955
vut,1970,29999.99933
vut,1971,39999.99911
vut,1972,119999.99732
vut,1973,79999.99821
vut,1974,209999.99344
vut,1975,129999.99523
vut,1976,689999.99762
vut,1977,829999.98331
vut,1978,750000
vut,1979,2640000.1049
vut,1980,3640000.1049
vut,1981,3630000.11444
vut,1982,4610000.13351
vut,1983,5940000.05722
vut,1984,3599999.90463
vut,1985,4389999.86649
vut,1986,5289999.96185
vut,1987,9060000.41962
vut,1988,9010000.22888
vut,1989,13819999.69482
vut,1990,11689999.58038
vut,1991,8750000
vut,1992,10359999.65668
vut,1993,10239999.77112
vut,1994,9760000.22888
vut,1995,10750000
vut,1996,11670000.07629
vut,1997,8390000.34332
vut,1998,9100000.38147
vut,1999,11090000.15259
vut,2000,8699999.80927
vut,2001,10149999.61853
vut,2002,9920000.07629
vut,2003,15500000
vut,2004,19049999.23706
vut,2005,19090000.15259
vut,2006,21510000.22888
vut,2007,22100000.38147
vut,2008,26809999.46594
vut,2009,40040000.91553
vut,2010,55959999.08447
vut,2011,61779998.7793
vut,2012,67540000.91553
vut,2013,51939998.62671
vut,2014,55250000
vut,2015,89980003.35693
vut,2016,40360000.61035
vut,2017,50529998.7793
vut,2018,42939998.62671
vut,2019,42750000
wsm,1966,59999.99866
wsm,1967,79999.99821
wsm,1968,100000.00149
wsm,1969,109999.9994
wsm,1970,289999.99166
wsm,1971,239999.99464
wsm,1972,219999.99881
wsm,1973,330000.01311
wsm,1974,660000.02623
wsm,1975,2859999.8951
wsm,1976,3269999.98093
wsm,1977,4750000
wsm,1978,3730000.01907
wsm,1979,5340000.15259
wsm,1980,3769999.98093
wsm,1981,2869999.88556
wsm,1982,5739999.77112
wsm,1983,7269999.98093
wsm,1984,2759999.99046
wsm,1985,5340000.15259
wsm,1986,3430000.06676
wsm,1987,6039999.96185
wsm,1988,7329999.92371
wsm,1989,7579999.92371
wsm,1990,8939999.58038
wsm,1991,9180000.30518
wsm,1992,12109999.65668
wsm,1993,7570000.17166
wsm,1994,8920000.07629
wsm,1995,8609999.65668
wsm,1996,8350000.38147
wsm,1997,9109999.65668
wsm,1998,8229999.54224
wsm,1999,6889999.86649
wsm,2000,7030000.20981
wsm,2001,7940000.05722
wsm,2002,9100000.38147
wsm,2003,9409999.84741
wsm,2004,12729999.54224
wsm,2005,12050000.19073
wsm,2006,13329999.92371
wsm,2007,12890000.34332
wsm,2008,12430000.30518
wsm,2009,17809999.46594
wsm,2010,42759998.32153
wsm,2011,29020000.45776
wsm,2012,51490001.67847
wsm,2013,35759998.32153
wsm,2014,27120000.83923
wsm,2015,28549999.23706
wsm,2016,25899999.61853
wsm,2017,31180000.30518
wsm,2018,25280000.68665
wsm,2019,23709999.08447
yem,1977,9999.99978
yem,1983,100000.00149
yem,1984,19999.99955
yem,1985,29999.99933
yem,1993,29999.99933
yem,1996,59999.99866
yem,1999,19999.99955
yem,2009,990000.00954
yem,2010,1850000.02384
yem,2011,5170000.07629
yem,2012,3720000.02861
yem,2013,2470000.02861
yem,2014,1840000.03338
yem,2015,50000.00075
yem,2016,39999.99911
yem,2017,14560000.41962
yem,2018,4110000.13351
yem,2019,9729999.54224
zaf,1993,379999.99523
zaf,1994,1299999.95232
zaf,1995,6420000.07629
zaf,1996,6650000.09537
zaf,1997,7159999.84741
zaf,1998,5699999.80927
zaf,1999,7019999.98093
zaf,2000,6019999.98093
zaf,2001,4989999.77112
zaf,2002,5739999.77112
zaf,2003,10279999.73297
zaf,2004,7719999.79019
zaf,2005,4780000.20981
zaf,2006,3160000.08583
zaf,2007,2250000
zaf,2008,2369999.88556
zaf,2009,2880000.11444
zaf,2010,3500000
zaf,2011,5030000.20981
zaf,2012,6829999.92371
zaf,2013,5659999.84741
zaf,2014,2440000.05722
zaf,2015,2000000
zaf,2016,1139999.98569
zaf,2017,2670000.07629
zaf,2018,3319999.93324
zaf,2019,2329999.92371
zmb,1965,29999.99933
zmb,1966,79999.99821
zmb,1967,59999.99866
zmb,1968,129999.99523
zmb,1969,79999.99821
zmb,1970,230000.00417
zmb,1971,159999.99642
zmb,1972,129999.99523
zmb,1973,219999.99881
zmb,1974,540000.02146
zmb,1975,200000.00298
zmb,1976,90000.00358
zmb,1977,100000.00149
zmb,1978,469999.99881
zmb,1979,720000.02861
zmb,1980,550000.01192
zmb,1981,1070000.05245
zmb,1982,3480000.01907
zmb,1983,2839999.91417
zmb,1984,3049999.95232
zmb,1985,2170000.07629
zmb,1986,430000.00715
zmb,1987,360000.01431
zmb,1988,3130000.11444
zmb,1989,680000.00715
zmb,1990,2230000.01907
zmb,1991,2359999.8951
zmb,1992,3079999.92371
zmb,1993,2680000.06676
zmb,1994,2200000.04768
zmb,1995,1159999.96662
zmb,1996,1620000.00477
zmb,1997,1529999.97139
zmb,1998,699999.98808
zmb,1999,589999.97377
zmb,2000,920000.01669
zmb,2001,660000.02623
zmb,2002,610000.01431
zmb,2003,1120000.00477
zmb,2004,810000.00238
zmb,2005,270000.01073
zmb,2006,490000.00954
zmb,2007,1129999.99523
zmb,2008,1129999.99523
zmb,2009,1490000.00954
zmb,2010,1950000.04768
zmb,2011,9090000.15259
zmb,2012,4000000
zmb,2013,7070000.17166
zmb,2014,3299999.95232
zmb,2015,2930000.06676
zmb,2016,1299999.95232
zmb,2017,3789999.96185
zmb,2018,1940000.05722
zmb,2019,1129999.99523
zwe,1965,19999.99955
zwe,1966,29999.99933
zwe,1967,19999.99955
zwe,1968,9999.99978
zwe,1969,59999.99866
zwe,1979,189999.99762
