geo,time,is_air_dprt
sgp,2013,165239.07
sgp,2014,183398.5576
sgp,2015,181563
sgp,2016,207203
sgp,2017,203615
sgp,2018,208787
sgp,2019,215014
sgp,2020,64267
slb,1980,8500
slb,1981,9200
slb,1982,10000
slb,1983,9600
slb,1984,10700
slb,1985,10900
slb,1986,10700
slb,1987,11100
slb,1988,11100
slb,1989,11100
slb,1990,11100
slb,1991,11100
slb,1992,11100
slb,1993,3800
slb,1994,4000
slb,1995,10400
slb,1996,10800
slb,1997,10800
slb,1998,11000
slb,1999,12500
slb,2000,11481
slb,2001,12496
slb,2002,13011
slb,2003,9745
slb,2004,11512
slb,2005,12318
slb,2006,13883
slb,2007,13640
slb,2008,13649
slb,2009,13529
slb,2010,7388
slb,2011,7048.95461
slb,2012,6659.69836
slb,2013,11352
slb,2014,11532
slb,2015,13107
slb,2016,13711
slb,2017,14365
slb,2018,14365
slb,2019,11094
slb,2020,6680.904
sle,1975,1900
sle,1976,3000
sle,1977,3100
sle,1978,3100
sle,1979,3100
sle,1980,3200
sle,1981,600
sle,1982,600
sle,1983,600
sle,1984,3100
sle,1985,3100
sle,1986,3100
sle,1987,1900
sle,1988,1500
sle,1989,700
sle,1990,500
sle,1992,100
sle,1993,100
sle,1994,200
sle,1995,200
sle,1996,200
sle,1997,0
sle,1998,0
sle,2000,202
sle,2001,139
sle,2002,138
sle,2003,138
sle,2004,156
sle,2005,164
sle,2006,171
sle,2007,183
sle,2008,181
sle,2009,186
sle,2010,0
sle,2011,2085
sle,2012,2145
slv,1970,8800
slv,1971,9400
slv,1972,8700
slv,1973,8800
slv,1974,9000
slv,1975,9200
slv,1976,9500
slv,1977,12000
slv,1978,11900
slv,1979,8700
slv,1980,8100
slv,1981,8100
slv,1982,9000
slv,1983,8300
slv,1984,9200
slv,1985,9400
slv,1986,9700
slv,1987,9500
slv,1988,9400
slv,1989,9600
slv,1990,10700
slv,1991,12400
slv,1992,14600
slv,1993,15500
slv,1994,18800
slv,1995,20000
slv,1996,20900
slv,1997,19100
slv,1998,19400
slv,1999,32000
slv,2000,37098
slv,2001,26059
slv,2002,19407
slv,2003,22063
slv,2004,23660
slv,2005,23964
slv,2006,24879
slv,2007,22465
slv,2008,21056
slv,2009,19339
slv,2010,20961.27709
slv,2011,24699
slv,2012,26622
slv,2013,29114
slv,2014,31662
slv,2015,28671
slv,2016,28670
slv,2017,27995
slv,2018,27601
slv,2019,26305
slv,2020,8743.635
som,1970,1900
som,1971,2500
som,1972,2600
som,1973,2700
som,1974,2800
som,1975,2800
som,1976,2800
som,1977,2700
som,1978,2800
som,1979,2800
som,1980,3000
som,1981,2600
som,1982,2200
som,1983,2300
som,1984,2600
som,1985,2400
som,1986,2700
som,1987,2800
som,1988,2500
som,1989,1600
som,1990,1600
som,1991,900
som,2010,2716.90993
som,2011,2815
som,2012,2791
som,2013,3540
som,2014,3444
som,2016,98
som,2017,98
som,2018,995
som,2019,1060
srb,2001,14000
srb,2002,19935
srb,2003,17205
srb,2004,19729
srb,2005,17048
srb,2006,19664
srb,2007,19971
srb,2008,19568
srb,2009,17208
srb,2010,16893
srb,2011,17303
srb,2012,16841
srb,2013,18156
srb,2014,28944
srb,2015,31304
srb,2016,31958
srb,2017,29705
srb,2018,28160
srb,2019,30964
srb,2020,12773
stp,1985,300
stp,1986,300
stp,1987,700
stp,1988,700
stp,1989,700
stp,1990,700
stp,1991,700
stp,1992,700
stp,1993,700
stp,1994,700
stp,1995,700
stp,1996,700
stp,1997,800
stp,1998,800
stp,1999,1100
stp,2000,1135
stp,2001,1135
stp,2002,1128
stp,2003,1170
stp,2004,1267
stp,2005,1310
stp,2006,1337
stp,2007,1426
stp,2008,1142
stp,2009,1143
stp,2018,466
stp,2019,468
stp,2020,366
sur,1976,1400
sur,1977,1400
sur,1978,2800
sur,1979,3100
sur,1980,3100
sur,1981,3100
sur,1982,2600
sur,1983,2600
sur,1984,2800
sur,1985,2800
sur,1986,800
sur,1987,700
sur,1988,2200
sur,1989,2100
sur,1990,2100
sur,1991,2700
sur,1992,3000
sur,1993,3600
sur,1994,3100
sur,1995,2600
sur,1996,3800
sur,1997,6200
sur,1998,6300
sur,1999,6800
sur,2000,2169
sur,2001,1920
sur,2002,1714
sur,2003,4402
sur,2004,4620
sur,2005,4851
sur,2006,4908
sur,2007,5022
sur,2008,4900
sur,2009,4560
sur,2010,1925
sur,2011,1914.76064
sur,2012,2417.5133
sur,2013,3420
sur,2014,2796
sur,2015,2995
sur,2016,3309
sur,2017,3385
sur,2018,3225
sur,2019,2668
sur,2020,1035.2
svk,1993,1800
svk,1994,1600
svk,1995,2400
svk,1996,3200
svk,1997,3500
svk,1998,5100
svk,1999,5700
svk,2000,2421
svk,2001,1817
svk,2002,4215
svk,2003,6845
svk,2004,12663
svk,2005,13914
svk,2006,14521
svk,2007,23997
svk,2008,24044
svk,2009,32020
svk,2010,2702
svk,2011,990
svk,2012,1439
svk,2013,1824
svk,2014,721.068
svk,2015,70
svk,2016,85
svk,2017,51
svk,2020,30
svn,1992,3900
svn,1993,6700
svn,1994,6900
svn,1995,7800
svn,1996,8000
svn,1997,8600
svn,1998,9900
svn,1999,10900
svn,2000,12082
svn,2001,13220
svn,2002,14881
svn,2003,16402
svn,2004,17310
svn,2005,18071
svn,2006,19505
svn,2007,23165
svn,2008,24477
svn,2009,25478
svn,2010,21840
svn,2011,21370
svn,2012,18141
svn,2013,17212
svn,2014,16557
svn,2015,17931
svn,2016,17825
svn,2017,18488
svn,2018,18444
svn,2019,16717
svn,2020,3289
swe,1970,92000
swe,1971,99100
swe,1972,104200
swe,1973,102700
swe,1974,103900
swe,1975,98800
swe,1976,113800
swe,1977,100800
swe,1978,99800
swe,1979,103700
swe,1980,117100
swe,1981,123400
swe,1982,127700
swe,1983,140100
swe,1984,152000
swe,1985,150300
swe,1986,173100
swe,1987,180200
swe,1988,189700
swe,1989,203000
swe,1990,208000
swe,1991,178100
swe,1992,186700
swe,1993,183200
swe,1994,195100
swe,1995,170600
swe,1996,183500
swe,1997,207400
swe,1998,223400
swe,1999,236300
swe,2000,247707
swe,2001,233803
swe,2002,198291
swe,2003,183532
swe,2004,190315
swe,2019,560422.19
swe,2020,168012.186
swz,1973,600
swz,1974,600
swz,1975,600
swz,1976,600
swz,1977,700
swz,1978,700
swz,1979,500
swz,1980,600
swz,1981,1300
swz,1982,1000
swz,1983,1300
swz,1984,1500
swz,1985,1600
swz,1986,1900
swz,1987,1800
swz,1988,1400
swz,1989,1300
swz,1990,1400
swz,1991,1500
swz,1992,1900
swz,1993,1600
swz,1994,1800
swz,1995,2700
swz,1996,2700
swz,1997,2000
swz,1998,2000
swz,1999,2500
swz,2000,2586
swz,2018,2224
swz,2019,2270
swz,2020,561
syc,1976,2000
syc,1977,2000
syc,1978,2000
syc,1979,2000
syc,1980,2000
syc,1981,2000
syc,1982,6200
syc,1983,6200
syc,1984,9800
syc,1985,12500
syc,1986,16200
syc,1987,14800
syc,1988,14700
syc,1989,14900
syc,1990,15800
syc,1991,16300
syc,1992,6000
syc,1993,13600
syc,1994,13400
syc,1995,14000
syc,1996,17200
syc,1997,17900
syc,1998,18900
syc,1999,18500
syc,2000,18966
syc,2001,20249
syc,2002,22449
syc,2003,18647
syc,2004,19281
syc,2005,19581
syc,2006,19526
syc,2007,20727
syc,2008,11896
syc,2009,11238
syc,2010,12989
syc,2011,14202
syc,2012,11262
syc,2013,14592
syc,2014,14556
syc,2015,17124
syc,2016,19178
syc,2017,20539
syc,2018,18671
syc,2019,18704
syc,2020,8477
syr,1970,4200
syr,1971,4300
syr,1972,5400
syr,1973,4500
syr,1974,7600
syr,1975,6800
syr,1976,8300
syr,1977,8800
syr,1978,8600
syr,1979,7900
syr,1980,7600
syr,1981,8900
syr,1982,8400
syr,1983,8200
syr,1984,6800
syr,1985,5500
syr,1986,7000
syr,1987,7300
syr,1988,6500
syr,1989,9600
syr,1990,11200
syr,1991,12900
syr,1992,9700
syr,1993,8400
syr,1994,8800
syr,1995,8900
syr,1996,9000
syr,1997,10700
syr,1998,9100
syr,1999,11200
syr,2000,13959
syr,2001,13580
syr,2002,12975
syr,2003,13953
syr,2004,16325
syr,2005,16815
syr,2006,17082
syr,2007,18909
syr,2008,18960
syr,2009,19229
syr,2010,12699
syr,2011,15455.40762
syr,2012,9670.32351
syr,2013,5424
syr,2014,5424
syr,2015,168
syr,2016,170
syr,2017,165
syr,2018,167.75353
syr,2019,173
syr,2020,97.572
tcd,1970,4000
tcd,1971,4100
tcd,1972,3900
tcd,1973,4000
tcd,1974,3800
tcd,1975,4000
tcd,1976,4200
tcd,1977,4200
tcd,1978,4300
tcd,1979,4400
tcd,1980,4500
tcd,1981,2400
tcd,1982,2600
tcd,1983,2600
tcd,1984,2000
tcd,1985,2100
tcd,1986,2100
tcd,1987,1600
tcd,1988,1700
tcd,1989,1700
tcd,1990,1200
tcd,1991,1800
tcd,1992,1700
tcd,1993,1900
tcd,1994,1900
tcd,1995,2000
tcd,1996,2100
tcd,1997,1800
tcd,1998,1800
tcd,1999,1500
tcd,2000,1518
tcd,2001,716
tcd,2010,699.53145
tcd,2011,984
tcd,2012,664
tcd,2013,72
tcd,2014,72
tgo,1970,1500
tgo,1971,1400
tgo,1972,1200
tgo,1973,1200
tgo,1974,1200
tgo,1975,1300
tgo,1976,1500
tgo,1977,1400
tgo,1978,1400
tgo,1979,1500
tgo,1980,1400
tgo,1981,1300
tgo,1982,1400
tgo,1983,1400
tgo,1984,1300
tgo,1985,1400
tgo,1986,1100
tgo,1987,1000
tgo,1988,1100
tgo,1989,1100
tgo,1990,500
tgo,1991,1200
tgo,1992,1100
tgo,1993,1300
tgo,1994,1300
tgo,1995,1300
tgo,1996,1500
tgo,1997,1500
tgo,1998,1500
tgo,1999,1500
tgo,2000,1518
tgo,2001,716
tgo,2010,8164
tgo,2011,10745
tgo,2012,10264
tgo,2013,11484
tgo,2014,10599.37036
tgo,2015,9947
tgo,2016,10725
tgo,2017,10485
tgo,2018,11559
tgo,2019,11931
tgo,2020,6191
tha,1970,25600
tha,1971,27300
tha,1972,26600
tha,1973,26900
tha,1974,28800
tha,1975,29700
tha,1976,29500
tha,1977,28400
tha,1978,29000
tha,1979,30800
tha,1980,32600
tha,1981,34100
tha,1982,36800
tha,1983,40000
tha,1984,44200
tha,1985,47400
tha,1986,49600
tha,1987,48300
tha,1988,54600
tha,1989,61800
tha,1990,69500
tha,1991,69800
tha,1992,72700
tha,1993,76200
tha,1994,80700
tha,1995,86500
tha,1996,91700
tha,1997,94900
tha,1998,93500
tha,1999,95400
tha,2000,101591
tha,2001,102414
tha,2002,97750
tha,2003,93576
tha,2004,128178
tha,2005,124347
tha,2006,126845
tha,2007,129703
tha,2008,125907
tha,2009,123541
tha,2010,201306
tha,2011,227322
tha,2012,252368.89841
tha,2013,298450
tha,2014,338053.98166
tha,2015,392664
tha,2016,413880
tha,2017,448477
tha,2018,475886.496
tha,2019,483580
tha,2020,224142.333
tjk,1994,3200
tjk,1995,3500
tjk,1996,2600
tjk,1997,2600
tjk,1998,2600
tjk,1999,3800
tjk,2000,3953
tjk,2001,4511
tjk,2002,5936
tjk,2003,7210
tjk,2004,8494
tjk,2005,6987
tjk,2006,2976
tjk,2007,7891
tjk,2008,8191
tjk,2009,9758
tjk,2010,5709.66892
tjk,2011,7320
tjk,2012,6529.89688
tjk,2013,6263
tjk,2014,7985
tjk,2015,6884
tjk,2016,6472
tjk,2017,4135
tjk,2018,4021
tjk,2019,4283
tjk,2020,2530
tkm,1994,12500
tkm,1995,12500
tkm,1996,8700
tkm,1997,8700
tkm,1998,8800
tkm,1999,18500
tkm,2000,21858
tkm,2001,23963
tkm,2002,23963
tkm,2003,24460
tkm,2004,16316
tkm,2005,14094
tkm,2006,15602
tkm,2007,15590
tkm,2008,15665
tkm,2009,15337
tkm,2010,3221
tkm,2011,1617.84131
tkm,2012,1440.73219
tkm,2013,12871.01661
tkm,2014,6068.32
tkm,2015,8548
tkm,2016,12890
tkm,2017,16843
tkm,2018,18184
tkm,2019,17075
tkm,2020,9671.143
ton,1984,1200
ton,1985,1200
ton,1986,4500
ton,1987,5900
ton,1988,4800
ton,1989,4800
ton,1990,4300
ton,1991,4300
ton,1992,4300
ton,1993,4300
ton,1994,4800
ton,1995,4800
ton,1996,5200
ton,1997,3700
ton,1998,3700
ton,1999,3800
ton,2000,3814
ton,2001,4157
ton,2002,4323
ton,2003,4453
ton,2004,5255
tto,1970,12500
tto,1971,10300
tto,1972,9400
tto,1973,9000
tto,1974,8000
tto,1975,12100
tto,1976,13600
tto,1977,11800
tto,1978,8300
tto,1979,12200
tto,1980,15100
tto,1981,13700
tto,1982,24200
tto,1983,23200
tto,1984,23300
tto,1985,22800
tto,1986,25000
tto,1987,20000
tto,1988,21300
tto,1989,21800
tto,1990,21500
tto,1991,23400
tto,1992,23100
tto,1993,23900
tto,1994,28000
tto,1995,29400
tto,1996,13700
tto,1997,12400
tto,1998,12500
tto,1999,20900
tto,2000,25982
tto,2001,27908
tto,2002,23076
tto,2003,17731
tto,2004,17483
tto,2005,14298
tto,2006,13878
tto,2007,14703
tto,2008,15017
tto,2009,14247
tto,2010,28909
tto,2011,36648.07379
tto,2012,36648.07379
tto,2013,36564
tto,2014,36216
tto,2015,35127
tto,2016,29892
tto,2017,32589
tto,2018,33475
tto,2019,35175
tto,2020,12546
tun,1970,6600
tun,1971,5700
tun,1972,6900
tun,1973,8600
tun,1974,9500
tun,1975,11200
tun,1976,11300
tun,1977,10800
tun,1978,11300
tun,1979,12500
tun,1980,12300
tun,1981,13500
tun,1982,13800
tun,1983,13700
tun,1984,13800
tun,1985,13800
tun,1986,11200
tun,1987,13000
tun,1988,12500
tun,1989,13100
tun,1990,12900
tun,1991,12300
tun,1992,12500
tun,1993,13300
tun,1994,14400
tun,1995,14900
tun,1996,13800
tun,1997,17200
tun,1998,19700
tun,1999,20100
tun,2000,19907
tun,2001,19385
tun,2002,18538
tun,2003,18738
tun,2004,20554
tun,2005,21268
tun,2006,21715
tun,2007,21734
tun,2008,24385
tun,2009,24225
tun,2010,31098
tun,2011,32179.9169
tun,2012,37233
tun,2013,48804
tun,2014,60419
tun,2015,35540
tun,2016,38631
tun,2017,39856
tun,2018,41446
tun,2019,36763
tun,2020,14170
tur,1970,28700
tur,1971,32000
tur,1972,34700
tur,1973,36700
tur,1974,30600
tur,1975,27200
tur,1976,32000
tur,1977,33400
tur,1978,30400
tur,1979,31400
tur,1980,18900
tur,1981,25300
tur,1982,24000
tur,1983,24600
tur,1984,28400
tur,1985,31600
tur,1986,31700
tur,1987,32900
tur,1988,36800
tur,1989,38300
tur,1990,44200
tur,1991,38600
tur,1992,58600
tur,1993,70500
tur,1994,75100
tur,1995,78500
tur,1996,84900
tur,1997,92800
tur,1998,103900
tur,1999,111400
tur,2000,119945
tur,2001,111342
tur,2002,105996
tur,2003,104377
tur,2004,121815
tur,2005,145952
tur,2006,177088
tur,2007,197132
tur,2008,215275
tur,2009,271835
tur,2010,369174
tur,2011,420222
tur,2012,476115
tur,2013,568212.39663
tur,2014,628104
tur,2015,706067
tur,2016,743673
tur,2017,742260
tur,2018,772925.545
tur,2019,742503
tur,2020,364856.074
tza,1970,10500
tza,1971,10000
tza,1972,9600
tza,1973,11500
tza,1974,9000
tza,1975,13700
tza,1976,14900
tza,1977,4100
tza,1978,8900
tza,1979,13000
tza,1980,17500
tza,1981,18700
tza,1982,13400
tza,1983,11800
tza,1984,10400
tza,1985,13800
tza,1986,11200
tza,1987,12300
tza,1988,12100
tza,1989,8000
tza,1990,7500
tza,1991,9400
tza,1992,7500
tza,1993,5700
tza,1994,5400
tza,1995,5600
tza,1996,6100
tza,1997,6000
tza,1998,6100
tza,1999,5000
tza,2000,5973
tza,2001,4360
tza,2002,4401
tza,2003,6082
tza,2004,6441
tza,2005,6062
tza,2006,5068
tza,2007,5457
tza,2008,5460
tza,2009,21088
tza,2010,21825
tza,2011,26332.30059
tza,2012,28130.47207
tza,2013,27625.772
tza,2014,31106.181
tza,2015,35374
tza,2016,27422
tza,2017,47741
tza,2018,90017
tza,2019,91864
tza,2020,53848
uga,1970,10500
uga,1971,10100
uga,1972,7300
uga,1973,1700
uga,1974,1200
uga,1975,2200
uga,1976,2800
uga,1980,1500
uga,1981,2700
uga,1982,2800
uga,1983,3100
uga,1984,2100
uga,1985,1100
uga,1986,1800
uga,1987,1700
uga,1988,1200
uga,1989,2000
uga,1990,2000
uga,1991,800
uga,1992,500
uga,1993,1500
uga,1994,1500
uga,1995,900
uga,1996,900
uga,1997,900
uga,1998,900
uga,1999,3000
uga,2000,263
uga,2001,266
uga,2002,263
uga,2003,263
uga,2004,302
uga,2005,317
uga,2006,330
uga,2007,353
uga,2008,349
uga,2009,359
uga,2010,6290
uga,2011,4879
uga,2012,5990
uga,2013,8616
uga,2014,6864
uga,2015,2332
uga,2016,3828
uga,2017,1953
uga,2018,3777
uga,2019,3417.3
uga,2020,1839.48345
ukr,1992,45400
ukr,1993,26400
ukr,1994,11400
ukr,1995,22600
ukr,1996,27700
ukr,1997,30600
ukr,1998,29800
ukr,1999,29500
ukr,2000,27973
ukr,2001,32864
ukr,2002,26859
ukr,2003,39778
ukr,2004,42374
ukr,2005,41911
ukr,2006,48562
ukr,2007,30029
ukr,2008,52509
ukr,2009,58756
ukr,2010,66038
ukr,2011,76652.26818
ukr,2012,73378.94262
ukr,2013,58474.09
ukr,2014,47927.4
ukr,2015,45688
ukr,2016,55261
ukr,2017,63315
ukr,2018,66712
ukr,2019,62113.332
ukr,2020,20486.333
ury,1970,6800
ury,1971,7000
ury,1972,4800
ury,1973,5000
ury,1974,10400
ury,1975,10400
ury,1976,12200
ury,1977,11900
ury,1978,10900
ury,1979,11900
ury,1980,13000
ury,1981,11000
ury,1982,10500
ury,1983,8500
ury,1984,8500
ury,1985,8100
ury,1986,5600
ury,1987,5800
ury,1988,5200
ury,1989,7700
ury,1990,5000
ury,1991,5000
ury,1992,5100
ury,1993,8500
ury,1994,9000
ury,1995,9000
ury,1996,6700
ury,1997,8200
ury,1998,9900
ury,1999,10300
ury,2000,10852
ury,2001,9550
ury,2002,8404
ury,2003,7032
ury,2004,8343
ury,2005,8934
ury,2006,8666
ury,2007,9186
ury,2008,9388
ury,2009,8731
usa,1970,5099200
usa,1971,4999200
usa,1972,4985200
usa,1973,5058200
usa,1974,4650400
usa,1975,4576100
usa,1976,4690500
usa,1977,4795900
usa,1978,4857000
usa,1979,5041800
usa,1980,4962700
usa,1981,4628300
usa,1982,4572100
usa,1983,4810900
usa,1984,5206200
usa,1985,5553900
usa,1986,6106000
usa,1987,6398000
usa,1988,6628500
usa,1989,6522100
usa,1990,6848600
usa,1991,6623900
usa,1992,6578100
usa,1993,6427800
usa,1994,7250000
usa,1995,7682200
usa,1996,8031800
usa,1997,7942900
usa,1998,7824400
usa,1999,8511400
usa,2000,8820878
usa,2001,8535240
usa,2002,8038761
usa,2003,7789108
usa,2004,9566226
usa,2005,9969599
usa,2006,9738983
usa,2007,9815504
usa,2008,9054478
usa,2009,9182363
usa,2010,10095197
usa,2011,10057768
usa,2012,9864360
usa,2013,9745498
usa,2014,9556324
usa,2015,9498668
usa,2016,9640591
usa,2017,9639096
usa,2018,9880509
usa,2019,10099031
usa,2020,6175504
uzb,1994,15600
uzb,1995,16200
uzb,1996,11500
uzb,1997,11500
uzb,1998,11700
uzb,1999,30800
uzb,2000,30075
uzb,2001,39673
uzb,2002,22543
uzb,2003,22325
uzb,2004,22698
uzb,2005,22183
uzb,2006,21514
uzb,2007,22265
uzb,2008,22406
uzb,2009,23176
uzb,2010,22924
uzb,2011,23773
uzb,2012,24328
uzb,2013,23962
uzb,2014,23149
uzb,2015,22579
uzb,2016,21486
uzb,2017,21730
uzb,2018,21514
uzb,2019,25300
uzb,2020,7424
ven,1970,70100
ven,1971,65600
ven,1972,68900
ven,1973,75500
ven,1974,74000
ven,1975,78300
ven,1976,77500
ven,1977,82200
ven,1978,85100
ven,1979,136200
ven,1980,125200
ven,1981,119500
ven,1982,124700
ven,1983,129900
ven,1984,127200
ven,1985,97900
ven,1986,96700
ven,1987,88000
ven,1988,102700
ven,1989,115200
ven,1990,82000
ven,1991,81100
ven,1992,97700
ven,1993,107100
ven,1994,94200
ven,1995,80300
ven,1996,82800
ven,1997,72700
ven,1998,67400
ven,1999,130200
ven,2000,138500
ven,2001,223075
ven,2002,166807
ven,2003,110062
ven,2004,123232
ven,2005,135574
ven,2006,139671
ven,2007,140774
ven,2008,137900
ven,2009,123646
ven,2010,84065
ven,2011,83106
ven,2012,78583.16238
ven,2013,92813
ven,2014,90235
ven,2015,73509
ven,2016,64058
ven,2017,43138
ven,2018,22447
ven,2019,16027
ven,2020,3859
vnm,1970,39600
vnm,1971,24100
vnm,1972,20300
vnm,1973,18200
vnm,1974,16000
vnm,1975,4500
vnm,1980,200
vnm,1981,600
vnm,1982,600
vnm,1983,1600
vnm,1984,1600
vnm,1985,1800
vnm,1986,1800
vnm,1987,1800
vnm,1988,1800
vnm,1989,1800
vnm,1990,1800
vnm,1991,3700
vnm,1992,3700
vnm,1993,16800
vnm,1994,21200
vnm,1995,27100
vnm,1996,27800
vnm,1997,33500
vnm,1998,29700
vnm,1999,29000
vnm,2000,28999
vnm,2001,35658
vnm,2002,42588
vnm,2003,41996
vnm,2004,50855
vnm,2005,54415
vnm,2006,50840
vnm,2007,60218
vnm,2008,74739
vnm,2009,83720
vnm,2010,109176
vnm,2011,135905.67294
vnm,2012,135300.41409
vnm,2013,149527.817
vnm,2014,167386.363
vnm,2015,205217
vnm,2016,248580
vnm,2017,264548
vnm,2018,283787
vnm,2019,332029
vnm,2020,212297
vut,1982,400
vut,1983,400
vut,1984,300
vut,1985,200
vut,1986,300
vut,1987,300
vut,1988,300
vut,1989,300
vut,1990,300
vut,1991,600
vut,1992,700
vut,1993,1100
vut,1994,1300
vut,1995,1600
vut,1996,1600
vut,1997,1700
vut,1998,2100
vut,1999,1300
vut,2000,1402
vut,2001,1446
vut,2002,1547
vut,2003,1211
vut,2004,1477
vut,2005,1580
vut,2006,1643
vut,2007,1742
vut,2008,1775
vut,2009,1667
vut,2010,17212
vut,2011,11218.29767
vut,2012,11905
vut,2013,12144
vut,2014,10848
vut,2015,10425
vut,2016,9037
vut,2017,12287
vut,2018,11723
vut,2019,13866
vut,2020,9731.258
wsm,1996,6500
wsm,1997,1200
wsm,1998,9900
wsm,1999,10700
wsm,2000,10877
wsm,2001,11802
wsm,2002,12317
wsm,2003,9010
wsm,2004,10691
wsm,2005,11439
wsm,2006,12752
wsm,2007,12658
wsm,2008,12699
wsm,2009,12492
wsm,2014,9144
wsm,2015,11759
wsm,2016,13805
wsm,2017,6098
wsm,2018,6848
wsm,2019,6220
wsm,2020,1352
yem,1970,2200
yem,1971,2800
yem,1972,2900
yem,1973,3000
yem,1974,3100
yem,1975,3100
yem,1976,6800
yem,1977,7000
yem,1978,7100
yem,1979,7100
yem,1980,9200
yem,1981,9300
yem,1982,7900
yem,1983,9500
yem,1984,9900
yem,1985,9900
yem,1986,15300
yem,1987,13700
yem,1988,14600
yem,1989,13800
yem,1990,14100
yem,1991,11300
yem,1992,13900
yem,1993,13100
yem,1994,12400
yem,1995,4900
yem,1996,11800
yem,1997,7000
yem,1998,7300
yem,1999,7800
yem,2000,14608
yem,2001,14973
yem,2002,15495
yem,2003,14706
yem,2004,16746
yem,2005,17306
yem,2006,18843
yem,2007,14403
yem,2008,14462
yem,2009,14652
yem,2010,20600
yem,2011,20176.72853
yem,2012,16807.4073
yem,2013,16932
yem,2014,16056
yem,2015,5126
yem,2016,4538
yem,2017,1669
yem,2018,2342
yem,2020,560
zaf,1970,39800
zaf,1971,46000
zaf,1972,47600
zaf,1973,47800
zaf,1974,55700
zaf,1975,58600
zaf,1976,59400
zaf,1977,58500
zaf,1978,58100
zaf,1979,63100
zaf,1980,64600
zaf,1981,69800
zaf,1982,70100
zaf,1983,64100
zaf,1984,67200
zaf,1985,64200
zaf,1986,51000
zaf,1987,55800
zaf,1988,60800
zaf,1989,81200
zaf,1990,84000
zaf,1991,78600
zaf,1992,79900
zaf,1993,93700
zaf,1994,89300
zaf,1995,74300
zaf,1996,88400
zaf,1997,102200
zaf,1998,93200
zaf,1999,103800
zaf,2000,110392
zaf,2001,122561
zaf,2002,116985
zaf,2003,130938
zaf,2004,133222
zaf,2005,148146
zaf,2006,146648
zaf,2007,152550
zaf,2008,156567
zaf,2009,151292
zaf,2010,190441
zaf,2011,191506.86633
zaf,2012,197817.30031
zaf,2013,184763
zaf,2014,199600.52281
zaf,2015,209734
zaf,2016,212865
zaf,2017,216275
zaf,2018,234156
zaf,2019,248747
zaf,2020,88578.633
zmb,1970,9300
zmb,1971,10600
zmb,1972,10800
zmb,1973,10000
zmb,1974,10000
zmb,1975,11200
zmb,1976,12800
zmb,1977,9300
zmb,1978,10500
zmb,1979,9200
zmb,1980,6800
zmb,1981,5400
zmb,1982,6500
zmb,1983,6000
zmb,1984,5700
zmb,1985,4700
zmb,1986,4900
zmb,1987,5400
zmb,1988,5600
zmb,1989,2900
zmb,1990,6500
zmb,1991,2800
zmb,1992,2700
zmb,1993,4200
zmb,1994,4300
zmb,1997,1200
zmb,1998,1200
zmb,1999,5400
zmb,2000,6118
zmb,2001,4886
zmb,2002,4875
zmb,2003,5214
zmb,2004,5825
zmb,2005,5965
zmb,2006,6013
zmb,2007,6396
zmb,2008,4361
zmb,2010,9730
zmb,2011,11497
zmb,2012,8288
zmb,2013,7997
zmb,2014,8050
zmb,2015,11130
zmb,2016,8094
zmb,2017,9020
zmb,2018,1241
zmb,2019,1298
zmb,2020,777.3744
zwe,1970,10400
zwe,1971,10800
zwe,1972,10800
zwe,1973,11400
zwe,1980,10900
zwe,1981,11100
zwe,1982,11100
zwe,1983,10800
zwe,1984,10600
zwe,1985,9400
zwe,1986,8900
zwe,1987,8800
zwe,1988,9700
zwe,1989,10000
zwe,1990,10300
zwe,1991,13300
zwe,1992,13500
zwe,1993,11000
zwe,1994,9800
zwe,1995,9900
zwe,1996,10000
zwe,1997,17700
zwe,1998,17800
zwe,1999,15300
zwe,2000,13603
zwe,2001,8848
zwe,2002,5050
zwe,2003,3950
zwe,2004,4269
zwe,2005,4410
zwe,2006,6819
zwe,2007,7272
zwe,2008,5917
zwe,2009,5937
zwe,2010,7077
zwe,2011,10020.70561
zwe,2012,11560.36785
zwe,2013,27684
zwe,2014,3730
zwe,2015,4145
zwe,2016,4231
zwe,2017,3444
zwe,2018,3444
zwe,2020,3450
