geo,time,ne_con_totl_kn
khm,2020,46048667404300
kir,2008,234551000
kir,2009,227871000
kir,2010,218952000
kir,2011,229769000
kir,2012,238798000
kir,2013,244535000
kir,2014,265691000
kir,2015,283126000
kir,2016,307897000
kir,2017,316519000
kir,2018,318594000
kor,1960,39965000000000
kor,1961,40801800000000
kor,1962,44460600000000
kor,1963,46468600000000
kor,1964,49984300000000
kor,1965,53407700000000
kor,1966,57180200000000
kor,1967,62228300000000
kor,1968,68803400000000
kor,1969,76154100000000
kor,1970,83877900000000
kor,1971,91825800000000
kor,1972,97261600000000
kor,1973,105251700000000
kor,1974,113108200000000
kor,1975,119740000000000
kor,1976,128513700000000
kor,1977,135903900000000
kor,1978,146897000000000
kor,1979,159114200000000
kor,1980,161790200000000
kor,1981,170881300000000
kor,1982,182291400000000
kor,1983,197514600000000
kor,1984,211824900000000
kor,1985,225985500000000
kor,1986,245623200000000
kor,1987,266173600000000
kor,1988,290791800000000
kor,1989,322504400000000
kor,1990,355141600000000
kor,1991,384634700000000
kor,1992,410960800000000
kor,1993,437503700000000
kor,1994,473298100000000
kor,1995,518679900000000
kor,1996,558159700000000
kor,1997,580060400000000
kor,1998,525762300000000
kor,1999,582211700000000
kor,2000,627728600000000
kor,2001,664780600000000
kor,2002,721628300000000
kor,2003,725695500000000
kor,2004,734192700000000
kor,2005,769351300000000
kor,2006,811336400000000
kor,2007,856239300000000
kor,2008,875717100000000
kor,2009,889512000000000
kor,2010,930994600000000
kor,2011,957649000000000
kor,2012,979445600000000
kor,2013,1003095500000000
kor,2014,1028320200000000
kor,2015,1054900300000000
kor,2016,1086838600000000
kor,2017,1120028800000000
kor,2018,1161542800000000
kor,2019,1198556800000000
kor,2020,1169402300000000
kos,2008,3716803000
kos,2009,3936494000
kos,2010,4078982900
kos,2011,4211938900
kos,2012,4347167200
kos,2013,4524998600
kos,2014,4771069400
kos,2015,4824856200
kos,2016,4932735800
kos,2017,5072438800
kos,2018,5311011400
kos,2019,5641393800
kos,2020,5778721400
kwt,2010,15223800000
kwt,2011,15919400000
kwt,2012,17567200000
kwt,2013,18549300000
kwt,2014,19038300000
kwt,2015,19330500000
kwt,2016,19514600000
kwt,2017,20095500000
kwt,2018,21071256052.401
kwt,2019,21977186538.1698
lao,2000,23553031119600
lao,2001,28031388750500
lao,2002,28689285420300
lao,2003,32313471805300
lao,2004,35777938121800
lao,2005,38538953254700
lao,2006,40524118232400
lao,2007,41052857314600
lao,2008,47579361031300
lao,2009,53263621672800
lao,2010,60837174243200
lao,2011,63572623041900
lao,2012,73389777002000
lao,2013,80485525965100
lao,2014,83077020307900
lao,2015,86895130095200
lao,2016,90087627135200
lbn,1990,12378495794576.90039
lbn,1991,16722554428000
lbn,1992,25636891545200
lbn,1993,29386792676300
lbn,1994,30211907258900
lbn,1995,31655362392500
lbn,1996,33395086988800
lbn,1997,33189936706200
lbn,1998,34007240985400
lbn,1999,34395581007700
lbn,2000,34832809473600
lbn,2001,36644312985100
lbn,2002,37694984250200
lbn,2003,38905519332800
lbn,2004,40865438040800.29688
lbn,2005,39854362160557.20312
lbn,2006,41057977508500.49219
lbn,2007,43970639710574.39844
lbn,2008,47736890615130.79688
lbn,2009,54108265945625.79688
lbn,2010,58019764276710.20312
lbn,2011,56450462682901.10156
lbn,2012,61548227080223.79688
lbn,2013,64054296725058
lbn,2014,67595321881456.60156
lbn,2015,69996264065878.70312
lbn,2016,71572761360610
lbn,2017,72493325294159.70312
lbn,2018,72435076295257.57812
lbn,2019,69412377395743
lbn,2020,56942239351700
lka,1960,545273292893.26202
lka,1961,516963492284.34698
lka,1962,560827290072.59302
lka,1963,536934179530.10999
lka,1964,563076718825.86902
lka,1965,561731554081.56299
lka,1966,610296520509.77795
lka,1967,614868948887.84302
lka,1968,671956532412.59692
lka,1969,727839706109.90002
lka,1970,710119672360.73096
lka,1971,706606296590.4729
lka,1972,677970997803.77295
lka,1973,742656407387.505
lka,1974,747868861474.94299
lka,1975,761510697153.28491
lka,1976,782742302295.46301
lka,1977,850926352937.12683
lka,1978,906202743277.51282
lka,1979,925495465703.34485
lka,1980,988506028608.91602
lka,1981,1331463550201.69995
lka,1982,1372588191792.6499
lka,1983,1459890391848.40991
lka,1984,1586834283570.77002
lka,1985,1688267004049.46997
lka,1986,1669893337894.12988
lka,1987,1725955888973.19995
lka,1988,1747473117378.1001
lka,1989,1853854236554.76001
lka,1990,1750279722390.09009
lka,1991,1869860250500
lka,1992,1963234510200
lka,1993,2103578456400
lka,1994,2253020482800
lka,1995,2321247621600
lka,1996,2384637660100
lka,1997,2553880975900
lka,1998,2735302909100
lka,1999,2885481675100
lka,2000,3022193195000
lka,2001,3031864103800
lka,2002,3221823033700
lka,2003,3479457960900
lka,2004,3610196403600
lka,2005,3702739240600
lka,2006,3956066990200
lka,2007,4125404969900
lka,2008,4444770226800
lka,2009,4555780078800
lka,2010,4932545043600
lka,2011,5355453627900
lka,2012,5496156329800
lka,2013,5881197142800
lka,2014,6109434970300
lka,2015,6584691130700
lka,2016,7036082258100
lka,2017,7224404841200
lka,2018,7453372581100
lka,2019,7739402008400
lka,2020,7556275830100
lso,1960,43114600
lso,1961,46054300
lso,1962,52913400
lso,1963,59912500
lso,1964,64671900
lso,1965,69291400
lso,1966,76850400
lso,1967,78852200
lso,1968,80336000
lso,1969,83317600
lso,1970,86929200
lso,1971,101767300
lso,1972,123464600
lso,1973,163919600
lso,1974,216273000
lso,1975,265406900
lso,1976,335118200
lso,1977,415888100
lso,1978,481260000
lso,1979,577148000
lso,1980,715309800
lso,1981,853959900
lso,1982,938049600
lso,1983,1110385100
lso,1984,1272853700
lso,1985,1444289300
lso,1986,1657758900
lso,1987,1892356000
lso,1988,2392869200
lso,1989,2752236900
lso,1990,2933794100
lso,1991,3664392900
lso,1992,4104754400
lso,1993,4572384800
lso,1994,4967003800
lso,1995,5514033500
lso,1996,6110178700
lso,1997,7504289500
lso,1998,10420300900
lso,1999,11043223200
lso,2000,11869120200
lso,2001,12266670700
lso,2002,14516190200
lso,2003,15477870300
lso,2004,16376558300
lso,2005,17828945400
lso,2006,19416597500
lso,2007,22623337200
lso,2008,23352572700
lso,2009,23856035600
lso,2010,24900139300
lso,2011,25821460200
lso,2012,26633255600
lso,2013,26444963500
lso,2014,26670707000
lso,2015,27929205700
lso,2016,27856410300
lso,2017,28767500100
lso,2018,27777703200
lso,2019,27335242600
ltu,1995,14155417000
ltu,1996,14808087000
ltu,1997,15596879000
ltu,1998,16355626000
ltu,1999,16712266000
ltu,2000,17560818000
ltu,2001,18169092000
ltu,2002,19087557000
ltu,2003,20886466000
ltu,2004,22829024000
ltu,2005,25051607000
ltu,2006,26944941000
ltu,2007,29648277000
ltu,2008,30564171000
ltu,2009,26348085000
ltu,2010,25531199000
ltu,2011,26351081000
ltu,2012,27057735000
ltu,2013,28009467000
ltu,2014,28842808000
ltu,2015,29774707000
ltu,2016,30737846000
ltu,2017,31578380000
ltu,2018,32500487000
ltu,2019,33273200000
ltu,2020,32696280000
lux,1970,6342416000
lux,1971,6655381000
lux,1972,6966164000
lux,1973,7326349000
lux,1974,7642391000
lux,1975,8008310000
lux,1976,8253074000
lux,1977,8454411000
lux,1978,8679982000
lux,1979,8959211000
lux,1980,9217018000
lux,1981,9369814000
lux,1982,9431126000
lux,1983,9509536000
lux,1984,9663905000
lux,1985,9927393000
lux,1986,10325529000
lux,1987,10926471000
lux,1988,11532740000
lux,1989,12184105000
lux,1990,12729338000
lux,1991,13523877000
lux,1992,13397139000
lux,1993,13785405000
lux,1994,14226655000
lux,1995,14601748000
lux,1996,14971414000
lux,1997,15466244000
lux,1998,16188414000
lux,1999,17048963000
lux,2000,17852856000
lux,2001,18611482000
lux,2002,19476809000
lux,2003,19946676000
lux,2004,20296535000
lux,2005,20401110000
lux,2006,20993689000
lux,2007,21370142000
lux,2008,21931058000
lux,2009,22589279000
lux,2010,23371516000
lux,2011,23842384000
lux,2012,24528895000
lux,2013,24976673000
lux,2014,25575135000
lux,2015,26260421000
lux,2016,26947692000
lux,2017,27842923000
lux,2018,28765562000
lux,2019,29617415000
lux,2020,29032252000
lva,1995,10180651000
lva,1996,10451096000
lva,1997,10973206000
lva,1998,11368203000
lva,1999,11665865000
lva,2000,11754858000
lva,2001,12343188000
lva,2002,13040725000
lva,2003,13962138000
lva,2004,15114408000
lva,2005,16437506000
lva,2006,19005298000
lva,2007,20821165000
lva,2008,19588918000
lva,2009,16794599000
lva,2010,16738334000
lva,2011,16798814000
lva,2012,17551475000
lva,2013,18495769000
lva,2014,18743881000
lva,2015,19157627000
lva,2016,19752784000
lva,2017,20351016000
lva,2018,20897859000
lva,2019,21092145000
lva,2020,20032870000
mac,2019,156999000000
mac,2020,145644000000
mar,1960,66914317900
mar,1961,68432181200
mar,1962,75344919900
mar,1963,78490223900
mar,1964,76987829600
mar,1965,77507138700
mar,1966,80654404100
mar,1967,86734745800
mar,1968,97754853600
mar,1969,99318557200
mar,1970,100180606200
mar,1971,104741879500
mar,1972,109043480700
mar,1973,112293968900
mar,1974,119845860500
mar,1975,137567223200
mar,1976,156597120400
mar,1977,165948019100
mar,1978,175565661400
mar,1979,186898999800
mar,1980,180598195000
mar,1981,183928399000
mar,1982,194922980000
mar,1983,202702930000
mar,1984,208284284000
mar,1985,219353184000
mar,1986,243723155000
mar,1987,248079347000
mar,1988,269034777000
mar,1989,274983215000
mar,1990,282895036800
mar,1991,309262943600
mar,1992,304793287000
mar,1993,303313384300
mar,1994,333030049400
mar,1995,324130216400
mar,1996,351193214500
mar,1997,340266835300
mar,1998,353200966300
mar,1999,363388054700
mar,2000,370452122900
mar,2001,378193424100
mar,2002,389097002100
mar,2003,408195109000
mar,2004,426640866200
mar,2005,441473584700
mar,2006,466886013500
mar,2007,488616000000
mar,2008,521711000000
mar,2009,552224217300
mar,2010,570552244800
mar,2011,599089194700
mar,2012,630134642200
mar,2013,651769916000
mar,2014,670496427000
mar,2015,686036141900
mar,2016,707678330800
mar,2017,731363708000
mar,2018,755065338600
mar,2019,774606797400
mar,2020,754975548400
mda,1995,43182427100
mda,1996,47670731500
mda,1997,53293641500
mda,1998,52227286600
mda,1999,43993879000
mda,2000,51542073600
mda,2001,53785021400
mda,2002,58986485400
mda,2003,68042771500
mda,2004,69397983900
mda,2005,78955411900
mda,2006,85290243900
mda,2007,88607999300
mda,2008,93653494500
mda,2009,87156631500
mda,2010,93545665000
mda,2011,100768049000
mda,2012,101663121600
mda,2013,107059954400
mda,2014,111764575800
mda,2015,109217130700
mda,2016,112052958000
mda,2017,117283460100
mda,2018,121101073600
mda,2019,124623878342.737
mda,2020,117379230531.588
mdg,1960,7141053751811.26953
mdg,1961,7170985896422.11035
mdg,1962,7436041533874.99023
mdg,1963,7585430754732.73926
mdg,1964,7770145820241.59082
mdg,1965,7713808594424.40918
mdg,1966,7858832699428.05957
mdg,1967,7926018402604.91016
mdg,1968,8563739314951.46875
mdg,1969,8883822818182.41992
mdg,1970,9432365011762.83008
mdg,1971,10016026138528.90039
mdg,1972,9771416669666.76758
mdg,1973,9468122768025.48047
mdg,1974,9171757647317.73047
mdg,1975,9206909337231.23047
mdg,1976,8795173724300.5791
mdg,1977,9167182139305.7793
mdg,1978,9026215011966.14062
mdg,1979,10117708331543.30078
mdg,1980,10596207890103.19922
mdg,1981,9343110771767.35938
mdg,1982,9225456559904.13086
mdg,1983,9049113653134.84766
mdg,1984,9062414772388.11914
mdg,1985,9397796639720.84766
mdg,1986,9257407214556.09961
mdg,1987,9033246306920.32031
mdg,1988,9020964217581.08789
mdg,1989,8593612721580.65918
mdg,1990,9672722461735.75
mdg,1991,9020605973500
mdg,1992,9044021943300
mdg,1993,9333830799700
mdg,1994,9252376585400
mdg,1995,9383680221200
mdg,1996,9476177876100
mdg,1997,10072809821900
mdg,1998,10528092799800
mdg,1999,10828235354300
mdg,2000,11236659284000
mdg,2001,11679868729400
mdg,2002,11439274498000
mdg,2003,12889059517400
mdg,2004,13159663910500
mdg,2005,13413013441400
mdg,2006,13336971712100
mdg,2007,13512862929100
mdg,2008,13669342573900
mdg,2009,13595649582800
mdg,2010,14004381015200
mdg,2011,14328541642600
mdg,2012,14695133670300
mdg,2013,15594492474400
mdg,2014,15309086958600
mdg,2015,15710530364000
mdg,2016,16208819007700
mdg,2017,16682910142100
mdg,2018,16264975122600
mdg,2019,16706845887600
mdg,2020,17302316327900
mdv,2014,31578000000
mdv,2015,36591468700
mdv,2016,40255580200
mdv,2017,42852810800
mdv,2018,47228629300
mdv,2019,48345947000
mdv,2020,38698726600
mex,1960,1302408887842.67993
mex,1961,1355904985092.28003
mex,1962,1428681227809.3999
mex,1963,1530499468467.29004
mex,1964,1698202125419.42993
mex,1965,2355719734133.97998
mex,1966,2480797782798.58008
mex,1967,2645728110327.5498
mex,1968,2832843950708.47998
mex,1969,3014393000863.79004
mex,1970,3225846045847.43018
mex,1971,3386884412680.6001
mex,1972,3643221740654.02002
mex,1973,3905413552206.76953
mex,1974,4072277713168.83057
mex,1975,4305050383063.02002
mex,1976,4481774157928.40039
mex,1977,4590398178884.28027
mex,1978,4923276935520.54004
mex,1979,5364585946278.28027
mex,1980,5912434633225.36914
mex,1981,6371209624385.75977
mex,1982,6252916907636.12988
mex,1983,5989696902632
mex,1984,6215276314848.28027
mex,1985,6396787617847.44922
mex,1986,6271362999306.42969
mex,1987,6252300570444.28027
mex,1988,6342858113560.76953
mex,1989,6705308406452.38965
mex,1990,7076299371859.60938
mex,1991,7412599358200
mex,1992,7685680758300
mex,1993,7720195641000
mex,1994,8097112098000
mex,1995,7690821742000
mex,1996,7974023929000
mex,1997,8532668761000
mex,1998,9004459415000
mex,1999,9445740469000
mex,2000,10054590168000
mex,2001,10219847400000
mex,2002,10371196620000
mex,2003,10563868869000
mex,2004,10975177350000
mex,2005,11269940239000
mex,2006,11705299319000
mex,2007,11987503316000
mex,2008,12110328471000
mex,2009,11515062653000
mex,2010,11904929204000
mex,2011,12298952739000
mex,2012,12606210048000
mex,2013,12803665857000
mex,2014,13087989471000
mex,2015,13423937372000
mex,2016,13893151311000
mex,2017,14282321534000
mex,2018,14654599273000
mex,2019,14673218664000
mex,2020,13416308810000
mhl,2004,239418800
mhl,2005,241199200
mhl,2006,237304800
mhl,2007,247872400
mhl,2008,236852400
mhl,2009,227160100
mhl,2010,225796900
mhl,2011,232011400
mhl,2012,239903300
mhl,2013,250581600
mhl,2014,238498300
mhl,2015,242041722.29767
mhl,2016,255924148.08273
mhl,2017,271842601.29929
mhl,2018,277673905.37262
mhl,2019,296315571.06972
mhl,2020,248011873.48366
mkd,1990,226376356703.29297
mkd,1991,212566914900
mkd,1992,190577331100
mkd,1993,202262243400
mkd,1994,216181429000
mkd,1995,228875177900
mkd,1996,231089118600
mkd,1997,232522266700
mkd,1998,240980799400
mkd,1999,251450439500
mkd,2000,258526000000
mkd,2001,253998000000
mkd,2002,262991000000
mkd,2003,264362000000
mkd,2004,280174000000
mkd,2005,297282000000
mkd,2006,309091000000
mkd,2007,330553000000
mkd,2008,349557000000
mkd,2009,340324000000
mkd,2010,348160000000
mkd,2011,333946000000
mkd,2012,338763000000
mkd,2013,344129000000
mkd,2014,352220000000
mkd,2015,367466000000
mkd,2016,375345000000
mkd,2017,379912000000
mkd,2018,392413000000
mkd,2019,406222000000
mkd,2020,391710000000
mli,1967,736664943700
mli,1968,760175062400
mli,1969,761363561600
mli,1970,800463922100
mli,1971,820247144700
mli,1972,875647492400
mli,1973,863139559900
mli,1974,939272143600
mli,1975,1005896127600
mli,1976,1111816978500
mli,1977,1119015053300
mli,1978,1188324951700
mli,1979,1285735170100
mli,1980,1229763390100
mli,1981,1291981747800
mli,1982,1217808532100
mli,1983,1258923006000
mli,1984,1274239437500
mli,1985,1472279498400
mli,1986,1405331825000
mli,1987,1306699293100
mli,1988,1420424727500
mli,1989,1392869787800
mli,1990,1384053654800
mli,1991,1591418573100
mli,1992,1478157185800
mli,1993,1555638930000
mli,1994,1505261051500
mli,1995,1530562455400
mli,1996,1655039169200
mli,1997,1638363555800
mli,1998,1827822459700
mli,1999,1940451000000
mli,2000,1941822592000
mli,2001,2084363579300
mli,2002,2073403443200
mli,2003,2209132695900
mli,2004,2315155183300
mli,2005,2452733182800
mli,2006,2542956257800
mli,2007,2694827677300
mli,2008,2910116838500
mli,2009,3061587026700
mli,2010,3370330333800
mli,2011,3498894552200
mli,2012,3444627401000
mli,2013,3712063251200
mli,2014,4018491590100
mli,2015,4285449048500
mli,2016,4539900269000
mli,2017,4704876760000
mli,2018,4838778609700
mli,2019,5024130065300
mli,2020,5139569317700
mlt,2000,4785707700
mlt,2001,4880844500
mlt,2002,4826966700
mlt,2003,5059499000
mlt,2004,5168880200
mlt,2005,5325418000
mlt,2006,5475627900
mlt,2007,5561461600
mlt,2008,5706182400
mlt,2009,5703643500
mlt,2010,5799852100
mlt,2011,5994737600
mlt,2012,6081191500
mlt,2013,6222184200
mlt,2014,6452917600
mlt,2015,6607199900
mlt,2016,6696037162.0932
mlt,2017,6894923360.3261
mlt,2018,7539872102.65551
mlt,2019,8062196855.24457
mlt,2020,7973435802.18912
mmr,2011,37548506510026.49219
mmr,2012,38684417865536.79688
mmr,2013,41438270124808.89844
mmr,2014,46006147181100.29688
mmr,2015,51683475173150.09375
mmr,2016,55685050100000
mmr,2017,57982113874600
mmr,2018,60603508500000
mmr,2019,61512204500000
mmr,2020,62742448590000
mne,2006,2954369000
mne,2007,3297707000
mne,2008,3607549000
mne,2009,3199607000
mne,2010,3247643000
mne,2011,3257347000
mne,2012,3176091000
mne,2013,3224782000
mne,2014,3307710000
mne,2015,3379293000
mne,2016,3530709000
mne,2017,3631469000
mne,2018,3810420000
mne,2019,3911233000
mne,2020,3771858000
mng,2010,10147530249056.40039
mng,2011,11744209167823.80078
mng,2012,13421408526293.69922
mng,2013,15502826588042.5
mng,2014,16658226356379.09961
mng,2015,17576715817900
mng,2016,18278031719800
mng,2017,18807195955800
mng,2018,20612556824700
mng,2019,22060405750600
mng,2020,23051178511600
moz,1980,139311224519.23499
moz,1981,139847322342.55099
moz,1982,137107879210.008
moz,1983,115683931739.364
moz,1984,106803587298.965
moz,1985,99396543920.8244
moz,1986,100656404162.75999
moz,1987,110945762294.845
moz,1988,114742171517.946
moz,1989,123626025610.386
moz,1990,118836798358.349
moz,1991,120573968500
moz,1992,112186658600
moz,1993,120554278000
moz,1994,132849548300
moz,1995,123580533200
moz,1996,133052181800
moz,1997,144653524600
moz,1998,154927078500
moz,1999,164594415400
moz,2000,166398742400
moz,2001,172022315500
moz,2002,228880097800
moz,2003,242784511200
moz,2004,255317805700
moz,2005,272410889100
moz,2006,287634764000
moz,2007,309357097400
moz,2008,327418230100
moz,2009,348588633000
moz,2010,366573396100
moz,2011,392028408200
moz,2012,444390947300
moz,2013,488818868200
moz,2014,533462317400
moz,2015,552340530300
moz,2016,611140894500
moz,2017,619638546900
moz,2018,628624915000
moz,2019,649131025400
moz,2020,602388211900
mrt,1964,35673678330.6794
mrt,1965,39924381173.7215
mrt,1966,38681127449.15289
mrt,1967,39859605873.89249
mrt,1968,42495401741.5891
mrt,1969,43757433948.7435
mrt,1970,49878546617.3368
mrt,1971,50866568285.2709
mrt,1972,51060882676.48769
mrt,1973,53087467739.5766
mrt,1974,70168929305.75369
mrt,1975,76395232276.6277
mrt,1976,105507521358.23399
mrt,1977,97056206676.94591
mrt,1978,84192436729.9046
mrt,1979,82188448289.15501
mrt,1980,79460113988.93318
mrt,1981,81773907600.6864
mrt,1982,88885492591.2382
mrt,1983,80233213236.0619
mrt,1984,72553703968.7179
mrt,1985,68148499689.3358
mrt,1986,75833516116.3734
mrt,1987,74405642715.5919
mrt,1988,69472503429.8869
mrt,1989,78974019858.40099
mrt,1990,82684249195.24631
mrt,1991,73325085300
mrt,1992,65765628500
mrt,1993,64864421600
mrt,1994,70577491700
mrt,1995,69602386000
mrt,1996,77638599300
mrt,1997,74608607600
mrt,1998,84519362400
mrt,1999,88584791500
mrt,2000,89955893900
mrt,2001,90197928600
mrt,2002,93945451500
mrt,2003,97673049900
mrt,2004,100026588700
mrt,2005,103009050000
mrt,2006,107518912400
mrt,2007,115198646100
mrt,2008,122625545200
mrt,2009,125701092500
mrt,2010,129984957600
mrt,2011,130976422100
mrt,2012,142319631000
mrt,2013,144987335900
mrt,2014,149750000000
mrt,2015,156699419800
mrt,2016,162970146300
mrt,2017,168376763700
mrt,2018,170988183800
mrt,2019,175118013100
mrt,2020,181860514700
mus,1976,46808054592.1905
mus,1977,49537047090.6236
mus,1978,51075171724.6885
mus,1979,51244787887.378
mus,1980,49078120983.5216
mus,1981,48298315966.2462
mus,1982,49843637688.90089
mus,1983,50882132044.1627
mus,1984,53081262104.6913
mus,1985,55165847164.2174
mus,1986,58368087241.7863
mus,1987,68291982541.4875
mus,1988,73710672672.4946
mus,1989,78519820777.55969
mus,1990,82677136147.47391
mus,1991,86982566192.19609
mus,1992,91241745094.92369
mus,1993,96279165899.83661
mus,1994,101471293007
mus,1995,106137173326.98399
mus,1996,111576824457.759
mus,1997,115054537664.506
mus,1998,121738612300.24699
mus,1999,127040507296.14999
mus,2000,133157724622.87199
mus,2001,137369050817.698
mus,2002,142654493145.26501
mus,2003,148780072355.89401
mus,2004,159961371336.21701
mus,2005,170637771788.27499
mus,2006,180244000000
mus,2007,185975850600
mus,2008,196362967500
mus,2009,201402091500
mus,2010,206699877600
mus,2011,211898176000
mus,2012,217716316800
mus,2013,223165815800
mus,2014,229743242900
mus,2015,236412333900
mus,2016,243361468900
mus,2017,250516199600
mus,2018,258993750600
mus,2019,266785962400
mus,2020,224802366900
mys,1960,31545132659.5802
mys,1961,33612369905.7853
mys,1962,35297803639.1306
mys,1963,36869726703.15289
mys,1964,39452911855.426
mys,1965,41798762018.9972
mys,1966,43906008893.0477
mys,1967,44324049362.86169
mys,1968,44911240861.1715
mys,1969,47516968274.2381
mys,1970,49904366953.8438
mys,1971,53174904207.401
mys,1972,57112689856.0173
mys,1973,61637960693.3587
mys,1974,67890164643.8478
mys,1975,68501870388.70969
mys,1976,72818432037.01758
mys,1977,80153192720.09358
mys,1978,87659756999.3188
mys,1979,95449244886.00409
mys,1980,109867433522.96201
mys,1981,117385075543.194
mys,1982,122697533162.813
mys,1983,127007515965.502
mys,1984,131768060323.74899
mys,1985,131870118419.24899
mys,1986,121885667933.317
mys,1987,124225257397.103
mys,1988,137543700410.63699
mys,1989,152847396416.19
mys,1990,169057451584.427
mys,1991,185282077900
mys,1992,194012820000
mys,1993,207025079200
mys,1994,225793868700
mys,1995,249463788700
mys,1996,263506361400
mys,1997,275558814100
mys,1998,248071445100
mys,1999,262096998200
mys,2000,288889402600
mys,2001,304538768600
mys,2002,321383259200
mys,2003,347806785500
mys,2004,380372800700
mys,2005,412871028500
mys,2006,439207919900
mys,2007,482893593600
mys,2008,523131436400
mys,2009,530768246600
mys,2010,561900989400
mys,2011,608972598300
mys,2012,655917985600
mys,2013,701442254000
mys,2014,746497699500
mys,2015,789120558000
mys,2016,827899883000
mys,2017,883152000000
mys,2018,946084000000
mys,2019,1008791000000
mys,2020,979360000000
nam,1980,29893983363.4599
nam,1981,40090065761.0022
nam,1982,40973017923.4302
nam,1983,39586858647.3887
nam,1984,40860574944.0119
nam,1985,37260619972.6451
nam,1986,39637912425.9839
nam,1987,45186832143.9759
nam,1988,43326144064.1107
nam,1989,44061820510.9438
nam,1990,38767166073.4046
nam,1991,44112646600
nam,1992,43812986500
nam,1993,43837401600
nam,1994,44231964800
nam,1995,45534567800
nam,1996,49314369000
nam,1997,52525269600
nam,1998,54364928900
nam,1999,55557927900
nam,2000,58084067200
nam,2001,62363395200
nam,2002,61272350300
nam,2003,65554582700
nam,2004,67295074200
nam,2005,66692019500
nam,2006,72855653200
nam,2007,78448674000
nam,2008,87883850400
nam,2009,97512359900
nam,2010,93869814500
nam,2011,101605787500
nam,2012,109531258100
nam,2013,118506453100
nam,2014,123678316400
nam,2015,140091347700
nam,2016,156383996100
nam,2017,147695218800
nam,2018,147392199200
nam,2019,148424015600
nam,2020,136678007800
ner,1990,2163815793165.97998
ner,1991,2216838813500
ner,1992,2132333414500
ner,1993,2279975440100
ner,1994,2278634602500
ner,1995,2406236917000
ner,1996,2281408539400
ner,1997,2374017766100
ner,1998,2488540936700
ner,1999,2563565706400
ner,2000,2521362452200
ner,2001,2672873206900
ner,2002,2797123044300
ner,2003,2896193013200
ner,2004,2935274216200
ner,2005,2990310230800
ner,2006,3117596046200
ner,2007,3240081510000
ner,2008,3320619570300
ner,2009,3555279407600
ner,2010,3694473520500
ner,2011,3857232936000
ner,2012,4121312572000
ner,2013,4313992306400
ner,2014,4573339854700
ner,2015,4799670000000
ner,2016,5162338258000
ner,2017,5549271467700
ner,2018,5896458104900
ner,2019,6160530436800
ner,2020,6424714352500
nga,1981,12449230258560.80078
nga,1982,11026613779772.40039
nga,1983,8559070361667.53906
nga,1984,9061535003290.38086
nga,1985,11078469599213.19922
nga,1986,10070130290641.19922
nga,1987,9525679436019.44727
nga,1988,10178209411911.40039
nga,1989,9428632884062.94141
nga,1990,11617437127566.59961
nga,1991,12290907334700
nga,1992,14333741223000
nga,1993,13182832792600
nga,1994,11916096657500
nga,1995,12492513688400
nga,1996,14939641220400
nga,1997,14470029109200
nga,1998,14427917295000
nga,1999,13227267898500
nga,2000,13460809307300
nga,2001,21228204616100
nga,2002,24433054757800
nga,2003,26961632264900
nga,2004,28291202486000
nga,2005,31864985931600
nga,2006,28310121004400
nga,2007,39358520897700
nga,2008,33941389015800
nga,2009,40150217511600
nga,2010,41509052730000
nga,2011,40609140558600
nga,2012,40511001558000
nga,2013,47493241692300
nga,2014,47445636756500
nga,2015,47583353674000
nga,2016,44515050857200
nga,2017,43873582728700
nga,2018,46958897353800
nga,2019,46862785486900
nga,2020,50340272866500
nic,1960,35144303718.9414
nic,1961,37940603165.6702
nic,1962,42156012082.6824
nic,1963,45515724909.8896
nic,1964,49648833169.2755
nic,1965,54463421640.4071
nic,1966,55899068158.71809
nic,1967,62026236744.2336
nic,1968,61603195980.7345
nic,1969,62744636877.1575
nic,1970,63713400225.5704
nic,1971,65052516533.3011
nic,1972,66523929225.2533
nic,1973,69923254051.2244
nic,1974,75323177106.03391
nic,1975,80085462355.4966
nic,1976,84270104671.52699
nic,1977,90673788083.36621
nic,1978,87826723745.0173
nic,1979,67752670351.962
nic,1980,81796854535.1066
nic,1981,74579009944.7879
nic,1982,70316681961.2787
nic,1983,75298563825.2486
nic,1984,77900649103.2802
nic,1985,76690367937.16049
nic,1986,74777839103.63249
nic,1987,75594692359.69791
nic,1988,75972506219.75381
nic,1989,68018177863.419
nic,1990,66939679448.0536
nic,1991,72717517100
nic,1992,74628459200
nic,1993,72378726500
nic,1994,73345785800
nic,1995,76484291700
nic,1996,79372811200
nic,1997,82879057900
nic,1998,87150607900
nic,1999,91064813300
nic,2000,95811034600
nic,2001,99756789100
nic,2002,103367547000
nic,2003,105542863700
nic,2004,107810704800
nic,2005,111669381900
nic,2006,114706000000
nic,2007,119181000000
nic,2008,123826000000
nic,2009,125945000000
nic,2010,129593000000
nic,2011,133185000000
nic,2012,138613000000
nic,2013,144252000000
nic,2014,150751000000
nic,2015,158741000000
nic,2016,168454000000
nic,2017,172680000000
nic,2018,165479000000
nic,2019,163707000000
nic,2020,163468000000
nld,1969,177463193800
nld,1970,189494459000
nld,1971,196837408000
nld,1972,202225311000
nld,1973,210543072000
nld,1974,217195925000
nld,1975,224590394000
nld,1976,236433204000
nld,1977,246166408000
nld,1978,256544968000
nld,1979,262472474000
nld,1980,268949827000
nld,1981,266689619000
nld,1982,265614126000
nld,1983,270491946000
nld,1984,271045060000
