geo,time,bn_cab_xoka_cd
fji,1995,-112704432.32994
fji,1996,13539514.00271
fji,1997,-34148960.11914
fji,1998,-59894806.60017
fji,1999,12692771.46665
fji,2000,-25505583.16676
fji,2001,-67603892.11698
fji,2002,15745653.82698
fji,2003,-52505577.75152
fji,2004,-251224967.37161
fji,2005,-205524042.21101
fji,2006,-506018222.79762
fji,2007,-386971587.44489
fji,2008,-526301838.87691
fji,2009,-123989445.18512
fji,2010,-149446716.08054
fji,2011,-195062701.83657
fji,2012,-56960642.26158
fji,2013,-406920504.89023
fji,2014,-280634401.88757
fji,2015,-162622253.64257
fji,2016,-177901293.02278
fji,2017,-355474618.02132
fji,2018,-469597345.83498
fji,2019,-689438043.52909
fji,2020,-563293234.1894
fra,1975,2740359182.39273
fra,1976,-3356210918.83412
fra,1977,-405105191.70207
fra,1978,7063714715.30522
fra,1979,5141501556.27475
fra,1980,-4208340488.6611
fra,1981,-4810818971.65994
fra,1982,-12082174630.8082
fra,1983,-5165512057.4456
fra,1984,-875999017.50822
fra,1985,-34597949.28345
fra,1986,2429990544.0372
fra,1987,-4445832867.07591
fra,1988,-4618908099.7887
fra,1989,-4671010644.32631
fra,1990,-9944228234.23224
fra,1991,-6518255441.78685
fra,1992,3893429894.58264
fra,1993,8989785410.58074
fra,1994,7415274026.52038
fra,1995,10840336630.7297
fra,1996,20560612391.7104
fra,1997,37801148626.71829
fra,1998,37698545877.1245
fra,1999,50692422641.2373
fra,2000,16125180558.2177
fra,2001,20965385279.59489
fra,2002,17651008712.0083
fra,2003,15984849589.3334
fra,2004,9166417134.83921
fra,2005,-142691013.40623
fra,2006,514325562.52515
fra,2007,-8718514442.63444
fra,2008,-28163013357.7813
fra,2009,-22099585073.5784
fra,2010,-22031068187.7643
fra,2011,-29508603051.6754
fra,2012,-32875102689.5348
fra,2013,-24382747331.6784
fra,2014,-37354496128.6695
fra,2015,-9130436716.69977
fra,2016,-12205179244.4941
fra,2017,-17978489467.604
fra,2018,-24384561166.7364
fra,2019,-8213030860.10554
fra,2020,-49060184398.4668
fro,1998,223970000
fro,1999,176080000
fro,2000,99190000
fro,2001,146200000
fro,2002,125740000
fro,2003,-6560000
fro,2004,129705661.17044
fro,2005,31181073.21276
fro,2006,21240459.59547
fro,2007,-80569602.53749
fro,2008,-30578904.31026
fro,2009,-24635504.85749
fro,2010,144276278.64585
fro,2011,194304400.88632
fsm,2009,-38254100
fsm,2010,-24572700
fsm,2011,-44221400
fsm,2012,-23832100
fsm,2013,-2173400
fsm,2014,22407600
gab,1978,73873552.33193
gab,1979,247647578.04816
gab,1980,383851621.80418
gab,1981,403302595.15947
gab,1982,309367211.25974
gab,1983,97935781.39194
gab,1984,112688520.06457
gab,1985,-162488355.5043
gab,1986,-1057446599.20987
gab,1987,-449096771.85865
gab,1988,-615514844.19376
gab,1989,-192189357.13716
gab,1990,167704389.33017
gab,1991,74794339.80931
gab,1992,-168120054.62131
gab,1993,-49088407.17775
gab,1994,317360428.28656
gab,1995,514659207.5683
gab,1996,888616636.53487
gab,1997,531357331.20535
gab,1998,-595536813.59408
gab,1999,390390350.60752
gab,2000,1000995434.25058
gab,2001,517388917.96551
gab,2002,338032980.72928
gab,2003,765896007.59237
gab,2004,924480491.20041
gab,2005,1982970941.84373
gab,2007,2748153648.13967
gab,2008,3829611012.16299
gab,2009,804085379.9313
gab,2010,2453186895.57335
gab,2011,2604448146.00985
gab,2012,1977634348.88967
gab,2013,1462632469.494
gab,2014,1112065880.72226
gab,2015,140995975.04494
gbr,1970,1970398426.43982
gbr,1971,2716894254.07974
gbr,1972,533353862.86735
gbr,1973,-2411629487.30157
gbr,1974,-7448453413.84724
gbr,1975,-3465069948.2282
gbr,1976,-1380238419.49781
gbr,1977,145041980.63299
gbr,1978,2163486629.48547
gbr,1979,-782636743.68548
gbr,1980,6861992454.99429
gbr,1981,14126907663.537
gbr,1982,7984708624.95621
gbr,1983,5291692208.22877
gbr,1984,1833423998.03177
gbr,1985,3314271039.14456
gbr,1986,-1323753956.88237
gbr,1987,-12589592392.4576
gbr,1988,-35326156228.2508
gbr,1989,-43108544486.4911
gbr,1990,-38810922316.9435
gbr,1991,-19021852919.3948
gbr,1992,-23204209131.1637
gbr,1993,-17721103946.9125
gbr,1994,-10025834771.6336
gbr,1995,-13436363557.0545
gbr,1996,-10328612315.6232
gbr,1997,-1402652030.84077
gbr,1998,-5272998683.33101
gbr,1999,-42391218804.4624
gbr,2000,-36125667469.0426
gbr,2001,-32278512230.0761
gbr,2002,-37522660557.6575
gbr,2003,-37154484844.8313
gbr,2004,-56003771859.0754
gbr,2005,-48422781350.4469
gbr,2006,-76468853469.14009
gbr,2007,-105593396226.39799
gbr,2008,-113911871185.422
gbr,2009,-77811424461.7851
gbr,2010,-76851029459.3143
gbr,2011,-50913630312.51369
gbr,2012,-94562735699.5892
gbr,2013,-133912657223.33701
gbr,2014,-157441207406.84698
gbr,2015,-152635974807.47101
gbr,2016,-146431979071.88101
gbr,2017,-98075856295.8253
gbr,2018,-112483874564.843
gbr,2019,-76873708617.68129
gbr,2020,-73658364680.1452
geo,1997,-514200000
geo,1998,-275700000
geo,1999,-198400000
geo,2000,-175899687.6
geo,2001,-197094537.56
geo,2002,-216912821.52
geo,2003,-382208826.06
geo,2004,-356204277.39
geo,2005,-695658032.23
geo,2006,-1191302771.38
geo,2007,-1992056360.82
geo,2008,-2811210944.17
geo,2009,-1141145836.07
geo,2010,-1198803819.48
geo,2011,-1843079773.52
geo,2012,-1882741233.85
geo,2013,-955492553.195
geo,2014,-1784183121.52
geo,2015,-1767022015.06
geo,2016,-1890635753.26
geo,2017,-1305566367.59
geo,2018,-1191414457.43
geo,2019,-960087700.53
geo,2020,-1965613109.54
gha,1975,17574111.99972
gha,1976,-74043770.00033
gha,1977,-79748084.3445
gha,1978,-45940350.89673
gha,1979,123499524.00006
gha,1980,30200000
gha,1981,-419181804
gha,1982,-107279822.60997
gha,1983,-172164695.08012
gha,1984,-38800000
gha,1985,-133900000
gha,1986,-85320000
gha,1987,-97900000
gha,1988,-67100000
gha,1989,-93900000
gha,1990,-223200000
gha,1991,-252052000
gha,1992,-377000000
gha,1993,-558800000
gha,1994,-254600000
gha,1995,-143700000
gha,1996,-306850000
gha,1997,-403464000
gha,1998,-521730000
gha,1999,-964300000
gha,2000,-386417603.19361
gha,2001,-427467882.44416
gha,2002,-105237554.6132
gha,2003,101686603.45587
gha,2004,-590188288.77
gha,2005,-1104609520.85246
gha,2006,-1056074432.76184
gha,2007,-2378784231.83093
gha,2008,-3327428935.89148
gha,2009,-1897165484.24191
gha,2010,-2747340000
gha,2011,-3541315695.2523
gha,2012,-4911713679.07456
gha,2013,-5704034549.66674
gha,2014,-3694575338.27762
gha,2015,-2823640338.08023
gha,2016,-2832047270.61979
gha,2017,-2002640000
gha,2018,-2044594252.86237
gha,2019,-1863971933.06699
gha,2020,-2133965479.92186
gin,1986,-123880000
gin,1987,-38250000
gin,1988,-221520000
gin,1989,-179710000
gin,1990,-202980000
gin,1991,-288820000
gin,1992,-262700000
gin,1993,-56790000
gin,1994,-247980000
gin,1995,-216482000
gin,1996,-177268000
gin,1997,-91077000
gin,1998,-154466350
gin,1999,-201046593
gin,2000,-140090196.44293
gin,2001,-59514979.66324
gin,2002,-199626587.04453
gin,2003,-185261398.50808
gin,2004,-162350000
gin,2005,-160340000
gin,2006,-221350000
gin,2007,-454590000
gin,2008,-438210000
gin,2009,-403360000
gin,2010,-326890000
gin,2011,-1161380000
gin,2012,-1038620000
gin,2013,-1189770000
gin,2014,-981676723.85615
gin,2015,-1020197641.14415
gin,2016,-2744932547.96254
gin,2017,519350000
gin,2018,-190470000
gin,2019,-314620000
gin,2020,2684750000
gmb,1978,-46995191.67389
gmb,1979,-37046925.79575
gmb,1980,-90576150.08382
gmb,1981,-43629434.10255
gmb,1982,-21451164.6751
gmb,1983,-31536047.00567
gmb,1984,6608376.26538
gmb,1985,7687684.30937
gmb,1986,3091361.82987
gmb,1987,14242903.77967
gmb,1988,32257952.77496
gmb,1989,15511137.79991
gmb,1990,24174411.60344
gmb,1991,11957897.15461
gmb,1992,38165566.60351
gmb,1993,-5165441.43561
gmb,1994,8099755.28773
gmb,1995,-8138919.18033
gmb,1996,-47078884.68398
gmb,1997,-22953546.51068
gmb,2003,2635836.66724
gmb,2004,-30321808.63079
gmb,2005,-43391563.84913
gmb,2006,-65600015.67749
gmb,2007,-79274784.32424
gmb,2008,-6288458.7866
gmb,2009,28003761.83408
gmb,2010,17499603.55455
gmb,2011,-108142561.87956
gmb,2012,-92782872.79825
gmb,2013,-97109176.62592
gmb,2014,-84557301.94634
gmb,2015,-53780318.62558
gmb,2016,-76128707.56217
gmb,2017,-95242046.92931
gmb,2018,-135045798.06657
gmb,2019,-37078383.54342
gmb,2020,-86553241.09536
gmb,2021,-94081349.20198
gnb,1982,-79500000
gnb,1983,-72000000
gnb,1984,-65500000
gnb,1985,-75800000
gnb,1986,-49900000
gnb,1987,-45100000
gnb,1988,-55800000
gnb,1989,-80201000
gnb,1990,-45292000
gnb,1991,-75397000
gnb,1992,-96983000
gnb,1993,-61979000
gnb,1994,-45940000
gnb,1995,-35180000
gnb,1996,-44470000
gnb,1997,-6380000
gnb,2001,-11133112.27349
gnb,2002,-1268314.14853
gnb,2003,-287336.38991
gnb,2004,13864301.73837
gnb,2005,-10483855.89739
gnb,2006,-40075342.05532
gnb,2007,-30650191.85548
gnb,2008,-28780321.34523
gnb,2009,-47610403.31564
gnb,2010,-70790428.79035
gnb,2011,-14050574.52104
gnb,2012,-83241961.12498
gnb,2013,-52508821.2163
gnb,2014,6310286.49502
gnb,2015,20941855.29434
gnb,2016,10056270
gnb,2017,3879055.9166
gnb,2018,-54134326.62207
gnb,2019,-127409979.19597
gnb,2020,-38683254.67524
gnq,1987,-24203377.92472
gnq,1988,-16538625.00681
gnq,1989,-20996318.93826
gnq,1990,-18992540.45612
gnq,1991,-40718605.75306
gnq,1992,-10574562.53674
gnq,1993,2842889.76821
gnq,1994,-381841.15095
gnq,1995,-123404175.59922
gnq,1996,-344039026.27585
grc,1976,-929000000
grc,1977,-1075000000
grc,1978,-955000000
grc,1979,-1886000000
grc,1980,-2209000000
grc,1981,-2408000000
grc,1982,-1892000000
grc,1983,-1878000000
grc,1984,-2132000000
grc,1985,-3276000000
grc,1986,-1676000000
grc,1987,-1223000000
grc,1988,-958000000
grc,1989,-2561000000
grc,1990,-3537000000
grc,1991,-1573700000
grc,1992,-2140000000
grc,1993,-747000000
grc,1994,-146000000
grc,1995,-2864000000
grc,1996,-4554000000
grc,1997,-4860000000
grc,1999,-7294252083.2129
grc,2000,-9817441650.67527
grc,2001,-9403099987.55532
grc,2002,-9595594260.97014
grc,2003,-12812812179.9254
grc,2004,-13492562448.2979
grc,2005,-18218753983.732
grc,2006,-29576385911.1083
grc,2007,-44579249236.0976
grc,2008,-51297053502.019
grc,2009,-35945594305.5771
grc,2010,-30262611051.7222
grc,2011,-28599315728.5508
grc,2012,-6172097058.75121
grc,2013,-4949141208.60395
grc,2014,-3734712056.87206
grc,2015,-1611391808.26571
grc,2016,-3261057769.58007
grc,2017,-3605994841.93992
grc,2018,-6248523036.36721
grc,2019,-3112110573.38847
grc,2020,-12413031800.9721
grd,1977,1307407.40741
grd,1978,1048148.14815
grd,1979,-1111111.11111
grd,1980,270740.74073
grd,1981,-13871851.85188
grd,1982,-17701111.11111
grd,1983,-14900000
grd,1984,3800000
grd,1985,2774074.07407
grd,1986,-19085185.18519
grd,1987,-29192592.59259
grd,1988,-27770370.37037
grd,1989,-36322222.22222
grd,1990,-46237037.03704
grd,1991,-48070370.37037
grd,1992,-32392592.59259
grd,1993,-43677777.77778
grd,1994,-28133333.33333
grd,1995,-41807407.40741
grd,1996,-56507407.40741
grd,1997,-69092592.59259
grd,1998,-81511111.11111
grd,1999,-55748148.14815
grd,2000,-88096284.81481
grd,2001,-102873241.85185
grd,2002,-125548762.96296
grd,2003,-145937451.85185
grd,2004,-65702984.07407
grd,2005,-193262673.33333
grd,2006,-226702041.85185
grd,2007,-241705404.81482
grd,2008,-251947382.22222
grd,2009,-197163179.62963
grd,2010,-203902454.07407
grd,2011,-207008409.62963
grd,2012,-193202811.85185
grd,2013,-212831042.22222
grd,2014,-105302460.91346
grd,2015,-124694001.50904
grd,2016,-117305218.56748
grd,2017,-162495179.72113
grd,2018,-188018081.87556
grd,2019,-176958184.76321
grd,2020,-219561441.17694
gtm,1977,-35300000
gtm,1978,-270500000
gtm,1979,-205600000
gtm,1980,-163300000
gtm,1981,-572700000
gtm,1982,-399100000
gtm,1983,-223900000
gtm,1984,-377400000
gtm,1985,-246300000
gtm,1986,-17600000
gtm,1987,-442500000
gtm,1988,-414000000
gtm,1989,-367100000
gtm,1990,-212900000
gtm,1991,-183700000
gtm,1992,-705900000
gtm,1993,-701700000
gtm,1994,-625300000
gtm,1995,-572100000
gtm,1996,-451000000
gtm,1997,-633500000
gtm,1998,-1039100000
gtm,1999,-1025900000
gtm,2000,-1049600000
gtm,2001,-1252904184.60113
gtm,2002,-1234874116.05622
gtm,2003,-1039185910.77308
gtm,2004,-1164400000
gtm,2005,-1241000000
gtm,2006,-1524000000
gtm,2007,-1785600000
gtm,2008,-1553562660
gtm,2009,72262890
gtm,2010,-766950990
gtm,2011,-1579834920
gtm,2012,-1847275530
gtm,2013,-2238781140
gtm,2014,-1909306330
gtm,2015,-773787480
gtm,2016,637267670
gtm,2017,857080020
gtm,2018,622335380
gtm,2019,1791148670
gtm,2020,3937689990
guy,1977,-97529411.80295
guy,1978,-29568627.46258
guy,1979,-82901960.81682
guy,1980,-128509803.97197
guy,1981,-183497945.75181
guy,1982,-141314308.85547
guy,1983,-157487665.72842
guy,1984,-97227289.84478
guy,1985,-96623292.21817
guy,1992,-138548000
guy,1993,-140225000
guy,1994,-124945000
guy,1995,-134765000
guy,1996,-32700000
guy,1997,-63100000
guy,1998,-55600000
guy,1999,-49500000
guy,2000,-82200000
guy,2001,-90900000
guy,2002,-62300000
guy,2003,-44600000
guy,2004,-19915600
guy,2005,-96268000
guy,2006,-180641000
guy,2007,-165677000
guy,2008,-321363632.57136
guy,2009,-230589983.38158
guy,2010,-246354258.11448
guy,2011,-372288521.10006
guy,2012,-366670137.84792
guy,2013,-456029798.39635
guy,2014,-385182803.31344
guy,2015,-38822257.59494
guy,2016,-49983671.87179
guy,2017,-390632574.85916
guy,2018,-1276733473.90858
guy,2019,-2717145703.66194
guy,2020,-447934258.95818
hkg,1998,2869598898.26132
hkg,1999,10665499440.448
hkg,2000,7544767609.42816
hkg,2001,10391654657.5882
hkg,2002,13128959284.7968
hkg,2003,17408758879.328
hkg,2004,16822246081.6072
hkg,2005,21574646019.8116
hkg,2006,24555234186.2004
hkg,2007,27554630254.0676
hkg,2008,32872053517.7079
hkg,2009,21155607433.43
hkg,2010,16012190299.7133
hkg,2011,13808455084.0429
hkg,2012,4147336654.68085
hkg,2013,4190681086.76459
hkg,2014,4057155167.75086
hkg,2015,10264062287.5864
hkg,2016,12688130481.0545
hkg,2017,15621074373.1757
hkg,2018,13514401799.9993
hkg,2019,21230258454.8299
hkg,2020,24092464066.4533
hnd,1974,-103949999.97846
hnd,1975,-112100000
hnd,1976,-104750000
hnd,1977,-128700000
hnd,1978,-157200000
hnd,1979,-192100000
hnd,1980,-316800000
hnd,1981,-302700000
hnd,1982,-228250371.00003
hnd,1983,-219200000
hnd,1984,-316450000
hnd,1985,-220149221.40003
hnd,1986,-117149316.13692
hnd,1987,-163970736.68
hnd,1988,-110771878.17194
hnd,1989,-170266491.13279
hnd,1990,-51400000
hnd,1991,-172400000
hnd,1992,-258000000
hnd,1993,-308700000
hnd,1994,-343300000
hnd,1995,-200900000
hnd,1996,-335400000
hnd,1997,-272200000
hnd,1998,-147700000
hnd,1999,-240900000
hnd,2000,-508263274.2842
hnd,2001,-478666907.59241
hnd,2002,-281571254.02869
hnd,2003,-552820451.19531
hnd,2004,-683390969.51344
hnd,2005,-304335008.45231
hnd,2006,-382653481.16383
hnd,2007,-1116156503.15255
hnd,2008,-2129853584.47427
hnd,2009,-556653464.75883
hnd,2010,-804073094.36014
hnd,2011,-1408660826.65629
hnd,2012,-1580746021.60538
hnd,2013,-1762523570.4364
hnd,2014,-1372124152.44885
hnd,2015,-979945387.01173
hnd,2016,-682674236.40217
hnd,2017,-288253383.02715
hnd,2018,-1581815976.61268
hnd,2019,-596417210.41409
hnd,2020,673472756.2001
hrv,1993,694283341.42634
hrv,1994,770534186.17761
hrv,1995,-1441887231.03273
hrv,1996,-1091425766.60964
hrv,1997,-2499582650.25622
hrv,1998,-1369291314.80888
hrv,1999,-1502446735.41374
hrv,2000,-338043019.67481
hrv,2001,-516315412.87418
hrv,2002,-1661740755.01362
hrv,2003,-3209662662.84215
hrv,2004,-2572850701.95802
hrv,2005,-3392128173.73113
hrv,2006,-3909392829.5932
hrv,2007,-4752582813.71008
hrv,2008,-7482989420.41721
hrv,2009,-4086119929.08062
hrv,2010,-1485244974.55918
hrv,2011,-1045612820.13437
hrv,2012,-207948363.42988
hrv,2013,-627241361.89062
hrv,2014,95929234.16226
hrv,2015,1664394791.85485
hrv,2016,1241719665.3611
hrv,2017,2196991074.48532
hrv,2018,1032853139.65559
hrv,2019,1819241154.57975
hrv,2020,52667418.12478
hti,1971,4980000.001
hti,1972,8219969.70972
hti,1973,1179999.99921
hti,1974,-20959982.62043
hti,1975,-24540000.00491
hti,1976,-12400000.00248
hti,1977,-37500000.0075
hti,1978,-44640000.00893
hti,1979,-52560000.01051
hti,1980,-100840000.02017
hti,1981,-148800000.02976
hti,1982,-98520000.0197
hti,1983,-111179988.53224
hti,1984,-102980000.00858
hti,1985,-94659641.01004
hti,1986,-44896982.47609
hti,1987,-31140622.395
hti,1988,-40364936.7672
hti,1989,-62658170.45547
hti,1990,-21900000
hti,1991,-91520000
hti,1992,7260000
hti,1993,-11830000
hti,1994,-23390000
hti,1995,-87070000
hti,1996,-137720000
hti,1997,-47700000
hti,1998,28710000
hti,1999,-59820000
hti,2000,-114210000
hti,2001,-131900000
hti,2002,-88950000
hti,2003,-44780000
hti,2004,-62380000
hti,2005,7048000
hti,2006,-85029000
hti,2007,-85773000
hti,2008,-204814583.79397
hti,2009,-122185676.87883
hti,2010,-101824279.16184
hti,2011,-323623966.85515
hti,2012,-431148219.82278
hti,2013,-560837855.99865
hti,2014,-750652437.39694
hti,2015,-270775987.47631
hti,2016,-241398382.08304
hti,2017,-326142463.11189
hti,2018,-470553516.0791
hti,2019,-168759651.4061
hti,2020,216157236.69826
hti,2021,141371134.01122
hun,1982,-530950258.74662
hun,1983,-180988794.54107
hun,1984,38965735.85934
hun,1985,-454953570.87276
hun,1986,-1365024333.35552
hun,1987,-675976875.57716
hun,1988,-572012790.96004
hun,1989,-588084499.90061
hun,1990,378583738.25292
hun,1991,403164330.90948
hun,1992,351916420.31315
hun,1993,-4262485321.1674
hun,1994,-4053569972.81271
hun,1995,-1711883518.41086
hun,1996,-1854085269.5794
hun,1997,-2139729352.16102
hun,1998,-3721634281.07288
hun,1999,-4108992898.71996
hun,2000,-4173563161.65006
hun,2001,-3289609794.38738
hun,2002,-4361443385.9147
hun,2003,-7039900025.20667
hun,2004,-9445878133.34234
hun,2005,-11181808084.8179
hun,2006,-8422271299.47517
hun,2007,-10209896208.3164
hun,2008,-11125011068.8044
hun,2009,-892033654.18319
hun,2010,341646259.64613
hun,2011,886554259.94958
hun,2012,1989672606.8815
hun,2013,4665997538.15975
hun,2014,1604607987.09942
hun,2015,2925516290.04182
hun,2016,5854912155.02455
hun,2017,2768954240.52673
hun,2018,415010400.14178
hun,2019,-1101496371.36091
hun,2020,-2298337631.01021
idn,1981,-566000000
idn,1982,-5324000000
idn,1983,-6338000000
idn,1984,-1856000000
idn,1985,-1923000000
idn,1986,-3911000000
idn,1987,-2098000000
idn,1988,-1397000000
idn,1989,-1108000000
idn,1990,-2988000000
idn,1991,-4260000000
idn,1992,-2780000000
idn,1993,-2106000000
idn,1994,-2792000000
idn,1995,-6431000000
idn,1996,-7663000000
idn,1997,-4889000000
idn,1998,4096965770.22988
idn,1999,5782898397.49641
idn,2000,7992074100.4978
idn,2001,6900901091.30435
idn,2002,7823542185.48575
idn,2003,8106793838.4709
idn,2004,1563009904.01622
idn,2005,277544828.92532
idn,2006,10859493593.9516
idn,2007,10491041826.7602
idn,2008,125992416.49558
idn,2009,10628489686.0766
idn,2010,5144284990.19703
idn,2011,1685068008.42166
idn,2012,-24417850938.214
idn,2013,-29109199017.0582
idn,2014,-27509865798.2326
idn,2015,-17518744569.4758
idn,2016,-16952255385.0263
idn,2017,-16195634380.3564
idn,2018,-30633120324.4287
idn,2019,-30279059752.9683
idn,2020,-4433269738.48785
idn,2021,3325908195.09001
ind,1975,-147516804.40144
ind,1976,1578867398.86208
ind,1977,2119244326.78419
ind,1978,692377898.59527
ind,1979,50336977.94407
ind,1980,-1785125731.42725
ind,1981,-2698332267.06569
ind,1982,-2523543845.5558
ind,1983,-1936941637.20106
ind,1984,-2311069805.85649
ind,1985,-4140583148.21129
ind,1986,-4567699250.98168
ind,1987,-5171168794.20521
ind,1988,-7143232480.28175
ind,1989,-6812769370.55401
ind,1990,-7035654412.26464
ind,1991,-4291734332.07521
ind,1992,-4485223626.33251
ind,1993,-1875802280.34537
ind,1994,-1676281517.88667
ind,1995,-5563227578.46281
ind,1996,-5956139581.80651
ind,1997,-2965195307.24208
ind,1998,-6903105373.49659
ind,1999,-3228022816.39829
ind,2000,-4601248652.10514
ind,2001,1410181566.42623
ind,2002,7059496037.43388
ind,2003,8772510263.57572
ind,2004,780195721.51843
ind,2005,-10283543307.9807
ind,2006,-9299060317.4628
ind,2007,-8075694483.59495
ind,2008,-30971987180.93489
ind,2009,-26186435956.9107
ind,2010,-54515877624.3661
ind,2011,-62517637221.5214
ind,2012,-91471245845.72307
ind,2013,-49122670387.7036
ind,2014,-27314281992.5894
ind,2015,-22456838009.6209
ind,2016,-12113787707.3688
ind,2017,-38167659223.511
ind,2018,-65599439052.6676
ind,2019,-29762864650.3282
ind,2020,32730048588.208
irl,2005,-7144573582.78567
irl,2006,-7862125526.79035
irl,2007,-13848550480.3311
irl,2008,-15302982165.932
irl,2009,-5007385900.33075
irl,2010,2319661324.96392
irl,2011,2829018505.41802
irl,2012,-7708573878.64766
irl,2013,3711544924.24214
irl,2014,2786017662.90395
irl,2015,12912448253.793
irl,2016,-12520887870.059
irl,2017,3397575466.98325
irl,2018,24169680523.4891
irl,2019,-44933860211.63409
irl,2020,-8904392726.07297
irn,1976,7660000000
irn,1977,2816000000
irn,1978,104000000
irn,1979,11968000000
irn,1980,-2438000000
irn,1981,-3446000000
irn,1982,5733000000
irn,1983,358000000
irn,1984,-414000000
irn,1985,-476000000
irn,1986,-5155000000
irn,1987,-2090000000
irn,1988,-1869000000
irn,1989,-191000000
irn,1990,327000000
irn,1991,-9448000000
irn,1992,-6504000000
irn,1993,-4215000000
irn,1994,4956000000
irn,1995,3358000000
irn,1996,5232000000
irn,1997,2213000000
irn,1998,-2139000000
irn,1999,6555000000
irn,2000,12481000000
irq,2005,-3335400000
irq,2006,2681400000
irq,2007,15519330000
irq,2008,28440300000
irq,2009,-1128500000
irq,2010,6488300000
irq,2011,26126000000
irq,2012,29541000000
irq,2013,16092482324.13
irq,2014,15855500000
irq,2015,-2761814222.12998
irq,2016,2157940000
irq,2017,14892456000
irq,2018,34369500000
irq,2019,15762600000
irq,2020,-6196900000
isl,1976,-23900000
isl,1977,-48400000
isl,1978,20000000
isl,1979,-18800000
isl,1980,-76300000
isl,1981,-147500000
isl,1982,-260800000
isl,1983,-56200000
isl,1984,-132600000
isl,1985,-114900000
isl,1986,16100000
isl,1987,-188300000
isl,1988,-231200000
isl,1989,-102000000
isl,1990,-133579137.39075
isl,1991,-269144886.02767
isl,1992,-160317456.56875
isl,1993,36855575.54955
isl,1994,115625098.29613
isl,1995,12613300.89707
isl,1996,-181595470.19417
isl,1997,-177571591.28447
isl,1998,-610406357.36433
isl,1999,-637371073.95051
isl,2000,-912973168.21765
isl,2001,-378673621.09768
isl,2002,119951753.5787
isl,2003,-565708397.47409
isl,2004,-1401729087.26035
isl,2005,-2648842463.07377
isl,2006,-3970527068.81908
isl,2007,-2916254898.09557
isl,2008,-4146190898.00387
isl,2009,-1185233540.66451
isl,2010,-844996658.18677
isl,2011,-715955284.91538
isl,2012,-518604188.05306
isl,2013,1009682041.51853
isl,2014,776608799.56153
isl,2015,985803077.57885
isl,2016,1719952612.65635
isl,2017,1052620758.66164
isl,2018,926726101.1317
isl,2019,1443683919.76378
isl,2020,199802850.57907
isr,1960,-41000000
isr,1961,-103000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,-190000000
isr,1966,-160000000
isr,1967,-20000000
isr,1968,-184000000
isr,1969,-395000000
isr,1970,-617000000
isr,1971,-545000000
isr,1972,-216000000
isr,1973,-525000000
isr,1974,-1563000000
isr,1975,-1822000000
isr,1976,-676000000
isr,1977,-356000000
isr,1978,-1009000000
isr,1979,-920000000
isr,1980,-871000000
isr,1981,-1361200000
isr,1982,-2257100000
isr,1983,-2372600000
isr,1984,-1577800000
isr,1985,987700000
isr,1986,1276700000
isr,1987,-1407300000
isr,1988,-837900000
isr,1989,208400000
isr,1990,163400000
isr,1991,-1278400000
isr,1992,-875000000
isr,1993,-2479800000
isr,1994,-3447100000
isr,1995,-4789700000
isr,1996,-5171700000
isr,1997,-3274200000
isr,1998,-987700000
isr,1999,-1901100000
isr,2000,-2056400000
isr,2001,-2031500000
isr,2002,-1290600000
isr,2003,634800000
isr,2004,2352700000
isr,2005,4540100000
isr,2006,6913599999.99999
isr,2007,5444099999.99999
isr,2008,2548900000
isr,2009,7354399999.99999
isr,2010,8103299999.99999
isr,2011,4238300000.00001
isr,2012,1107299999.99999
isr,2013,8426400000
isr,2014,12670500000
isr,2015,15723800000
isr,2016,12051200000
isr,2017,12675700000
isr,2018,10407700000
isr,2019,14088000000
isr,2020,22042300000
isr,2021,22266000000
ita,1970,816480159.18352
ita,1971,1617368233.01691
ita,1972,1982312477.9561
ita,1973,-2840983358.58459
ita,1974,-8271487420.74904
ita,1975,-656143154.88728
ita,1976,-2857931546.26788
ita,1977,2343792334.89614
ita,1978,6051495316.79838
ita,1979,5923431267.99809
ita,1980,-10568983428.1015
ita,1981,-10374488962.011
ita,1982,-7398297747.64959
ita,1983,647025844.29312
ita,1984,-3205948960.16594
ita,1985,-4088275110.13594
ita,1986,2424881553.70332
ita,1987,-2568855666.92916
ita,1988,-7150418028.74613
ita,1989,-12829875345.3737
ita,1990,-16437768132.7191
ita,1991,-24301559516.6834
ita,1992,-29279160439.0664
ita,1993,7732702839.6478
ita,1994,13199668906.5182
ita,1995,25096131773.9766
ita,1996,39973598784.991
ita,1997,32276687022.7331
ita,1998,20107131271.3941
ita,1999,9984223099.04765
ita,2000,-3106733996.05027
ita,2001,1814148807.61753
ita,2002,-6277210864.05763
ita,2003,-12128604342.2727
ita,2004,-8978989362.55413
ita,2005,-16714795194.9129
ita,2006,-28321585638.5411
ita,2007,-30129935944.5309
ita,2008,-66400853362.7429
ita,2009,-40410770648.61729
ita,2010,-70819281579.94231
ita,2011,-64808125978.6458
ita,2012,-5129312522.54345
ita,2013,24082809720.4451
ita,2014,40034672172.4675
ita,2015,26183033207.7278
ita,2016,48907019741.88969
ita,2017,51636277488.7486
ita,2018,52396056582.8481
ita,2019,64569839505.4384
ita,2020,71983874884.51961
jam,1976,-263800000
jam,1977,-12700000
jam,1978,-21700000
jam,1979,-106500000
jam,1980,-136100000
jam,1981,-306800000
jam,1982,-378222505.12467
