geo,time,ny_adj_nnat_gn_zs
isl,2006,-1.73305
isl,2007,1.15847
isl,2008,-17.71947
isl,2009,-19.10661
isl,2010,-16.93085
isl,2011,-11.76421
isl,2012,-9.58506
isl,2013,1.45736
isl,2014,2.4356
isl,2015,5.7867
isl,2016,8.67715
isl,2017,7.34183
isl,2018,4.64549
isl,2019,10.12213
isr,1970,5.04794
isr,1971,13.82829
isr,1972,18.00979
isr,1973,14.5857
isr,1974,6.17272
isr,1975,3.92977
isr,1976,8.49704
isr,1977,7.90782
isr,1978,4.46907
isr,1979,7.09404
isr,1980,3.30538
isr,1981,0.20464
isr,1982,-0.0107
isr,1983,1.76252
isr,1984,0.7938
isr,1985,6.52165
isr,1986,6.44846
isr,1987,0.09173
isr,1988,2.26632
isr,1989,3.40455
isr,1990,5.85594
isr,1991,9.91545
isr,1992,11.0087
isr,1993,8.88159
isr,1994,7.7382
isr,1995,9.23731
isr,1996,9.48388
isr,1997,10.14165
isr,1998,10.24422
isr,1999,9.12125
isr,2000,8.94508
isr,2001,7.56026
isr,2002,5.26095
isr,2003,5.40163
isr,2004,6.43361
isr,2005,8.39122
isr,2006,10.06902
isr,2007,9.61044
isr,2008,7.33786
isr,2009,7.9152
isr,2010,8.96652
isr,2011,9.35744
isr,2012,8.4846
isr,2013,10.12088
isr,2014,11.8142
isr,2015,12.4118
isr,2016,11.90721
isr,2017,11.53335
isr,2018,11.0856
isr,2019,11.66654
ita,1970,15.67187
ita,1971,14.18977
ita,1972,13.44101
ita,1973,13.41517
ita,1974,13.43832
ita,1975,10.4463
ita,1976,12.39377
ita,1977,12.23398
ita,1978,12.95542
ita,1979,13.46231
ita,1980,10.9575
ita,1981,7.7866
ita,1982,7.27854
ita,1983,7.97551
ita,1984,8.18137
ita,1985,7.65087
ita,1986,7.61136
ita,1987,7.55961
ita,1988,7.76225
ita,1989,7.04859
ita,1990,7.03639
ita,1991,6.15302
ita,1992,4.87755
ita,1993,5.15802
ita,1994,5.28868
ita,1995,7.55857
ita,1996,7.95954
ita,1997,7.94745
ita,1998,7.11142
ita,1999,6.40768
ita,2000,5.88316
ita,2001,6.23854
ita,2002,5.98683
ita,2003,5.2124
ita,2004,5.41575
ita,2005,4.61636
ita,2006,4.67296
ita,2007,4.94526
ita,2008,2.59858
ita,2009,0.2551
ita,2010,-0.26384
ita,2011,-0.0299
ita,2012,-0.71145
ita,2013,-0.31831
ita,2014,0.64783
ita,2015,0.39146
ita,2016,2.41648
ita,2017,2.97134
ita,2018,3.41223
ita,2019,3.37464
jam,1976,-5.34949
jam,1977,-2.11165
jam,1978,2.42496
jam,1979,0.02816
jam,1980,-4.35674
jam,1981,-4.86496
jam,1982,-5.48543
jam,1983,-4.22643
jam,1984,-3.17962
jam,1985,-1.49659
jam,1986,3.17708
jam,1987,5.17443
jam,1988,14.98258
jam,1989,12.22778
jam,1990,10.83168
jam,1991,10.85039
jam,1992,19.09566
jam,1993,27.09937
jam,1994,19.10685
jam,1995,16.45709
jam,1996,15.51673
jam,1997,14.56121
jam,1998,11.65361
jam,1999,10.90005
jam,2000,9.25127
jam,2001,10.16469
jam,2002,8.9257
jam,2003,11.00949
jam,2004,14.01386
jam,2005,7.87582
jam,2006,10.19688
jam,2007,8.05439
jam,2008,-1.74746
jam,2009,5.17336
jam,2010,5.51947
jam,2011,0.73904
jam,2012,3.23178
jam,2013,4.12438
jam,2014,6.42785
jam,2015,10.74514
jam,2016,14.00512
jam,2017,14.53774
jam,2018,15.26297
jam,2019,15.57662
jor,1976,27.09594
jor,1977,31.13811
jor,1978,14.3668
jor,1979,23.48785
jor,1980,37.81902
jor,1981,35.81015
jor,1982,21.78075
jor,1983,15.47717
jor,1984,14.7248
jor,1985,4.6613
jor,1986,8.95434
jor,1987,5.66508
jor,1988,8.74188
jor,1989,18.52224
jor,1990,12.38913
jor,1991,3.69335
jor,1992,8.43586
jor,1993,16.49587
jor,1994,18.28678
jor,1995,20.99458
jor,1996,18.20621
jor,1997,15.88574
jor,1998,11.8387
jor,1999,13.72331
jor,2000,11.84248
jor,2001,10.17157
jor,2002,14.90017
jor,2003,22.22365
jor,2004,17.61702
jor,2005,6.23944
jor,2006,7.88353
jor,2007,3.92629
jor,2008,14.46876
jor,2009,16.4923
jor,2010,16.32019
jor,2011,10.4471
jor,2012,4.04874
jor,2013,6.4463
jor,2014,8.94616
jor,2015,6.05556
jor,2016,3.39295
jor,2017,2.4129
jor,2018,5.85269
jor,2019,9.60675
jpn,1996,10.84733
jpn,1997,10.21406
jpn,1998,8.90707
jpn,1999,7.02932
jpn,2000,7.45548
jpn,2001,6.0446
jpn,2002,4.64268
jpn,2003,5.01642
jpn,2004,5.79808
jpn,2005,5.88444
jpn,2006,5.75826
jpn,2007,6.10425
jpn,2008,3.37306
jpn,2009,-0.75553
jpn,2010,1.30366
jpn,2011,0.43424
jpn,2012,0.30175
jpn,2013,0.95973
jpn,2014,1.54505
jpn,2015,4.3062
jpn,2016,4.83836
jpn,2017,5.69865
jpn,2018,5.08255
kaz,1995,-0.31732
kaz,1996,2.9755
kaz,1997,0.88498
kaz,1998,1.39723
kaz,1999,-0.54021
kaz,2000,5.3285
kaz,2001,9.97766
kaz,2002,15.60323
kaz,2003,14.8525
kaz,2004,14.30643
kaz,2005,16.20954
kaz,2006,19.37785
kaz,2007,18.04588
kaz,2008,19.71018
kaz,2009,17.26328
kaz,2010,19.13388
kaz,2011,23.46698
kaz,2012,20.49021
kaz,2013,18.9056
kaz,2014,19.90968
kaz,2015,15.93031
kaz,2016,14.67397
kaz,2017,17.19078
kaz,2018,19.06995
kaz,2019,18.33501
ken,1975,-1.34075
ken,1976,3.83004
ken,1977,12.71904
ken,1978,5.621
ken,1979,1.02707
ken,1980,4.20762
ken,1981,6.50218
ken,1982,3.23749
ken,1983,8.15255
ken,1984,6.58688
ken,1985,13.04961
ken,1986,10.54744
ken,1987,7.45971
ken,1988,9.43576
ken,1989,3.17745
ken,1990,7.74686
ken,1991,7.77714
ken,1992,2.55795
ken,1993,25.92048
ken,1994,22.15883
ken,1995,10.05044
ken,1996,1.78663
ken,1997,1.54802
ken,1998,1.52901
ken,1999,3.23432
ken,2000,-2.35927
ken,2001,-5.28081
ken,2002,-6.79853
ken,2003,-6.06068
ken,2004,-3.29046
ken,2005,-0.60016
ken,2006,2.42137
ken,2007,3.46548
ken,2008,2.53512
ken,2009,1.7066
ken,2010,1.35536
ken,2011,1.28283
ken,2012,0.45329
ken,2013,-2.26427
ken,2014,-3.01583
ken,2015,-1.81738
ken,2016,-0.82494
ken,2017,-5.43946
ken,2018,-6.35093
ken,2019,-7.49462
kgz,1993,-3.13276
kgz,1994,-5.82307
kgz,1995,-2.41325
kgz,1996,-11.07162
kgz,1997,1.88528
kgz,1998,-23.37744
kgz,1999,-10.83534
kgz,2000,1.57255
kgz,2001,5.29793
kgz,2002,4.75758
kgz,2003,-0.87351
kgz,2004,5.07102
kgz,2005,4.88853
kgz,2006,1.48714
kgz,2007,12.08812
kgz,2008,4.42532
kgz,2009,15.72788
kgz,2010,10.38418
kgz,2011,9.61308
kgz,2012,1.78404
kgz,2013,-4.97882
kgz,2014,-5.08467
kgz,2015,-5.26576
kgz,2016,11.50152
kgz,2017,15.88265
kgz,2018,15.32419
kgz,2019,8.81647
khm,1995,0.19142
khm,1996,-1.42223
khm,1997,2.32607
khm,1998,0.36261
khm,1999,6.37195
khm,2000,7.56209
khm,2001,9.57515
khm,2002,7.45496
khm,2003,7.0699
khm,2004,5.16142
khm,2005,6.95614
khm,2006,13.07894
khm,2007,12.41044
khm,2008,9.87601
khm,2009,11.00478
khm,2010,9.3379
khm,2011,8.31399
khm,2012,11.08515
khm,2013,13.19233
khm,2014,12.90733
khm,2015,12.26593
khm,2016,11.46358
khm,2017,14.1284
khm,2018,16.33575
khm,2019,17.95796
kir,1979,40.14494
kir,1980,21.48939
kir,1981,18.05805
kir,1982,43.16027
kir,1983,56.48205
kir,1984,46.89644
kir,1985,24.56708
kir,1986,24.06169
kir,1987,36.06322
kir,1988,39.72171
kir,1989,33.75941
kir,1990,37.48729
kir,1991,58.31126
kir,1992,54.91177
kir,2008,0.55269
kir,2009,-3.24861
kir,2010,4.80308
kir,2011,1.38815
kir,2012,12.48275
kir,2013,12.24419
kir,2014,28.99754
kir,2015,33.39345
kir,2016,22.05122
kir,2017,32.00842
kir,2018,30.82366
kor,1976,18.04916
kor,1977,20.76023
kor,1978,23.93858
kor,1979,22.51653
kor,1980,15.76955
kor,1981,15.08635
kor,1982,16.17996
kor,1983,19.7638
kor,1984,22.20952
kor,1985,21.93761
kor,1986,25.09479
kor,1987,28.24163
kor,1988,30.07752
kor,1989,27.07839
kor,1990,26.8855
kor,1991,27.3554
kor,1992,25.60486
kor,1993,25.38272
kor,1994,25.39299
kor,1995,23.56831
kor,1996,21.20268
kor,1997,20.44142
kor,1998,19.69213
kor,1999,18.13996
kor,2000,16.822
kor,2001,14.74681
kor,2002,14.85603
kor,2003,16.09399
kor,2004,18.5551
kor,2005,16.82145
kor,2006,15.79819
kor,2007,16.69659
kor,2008,15.29461
kor,2009,14.52469
kor,2010,16.93852
kor,2011,16.00665
kor,2012,15.52029
kor,2013,15.87091
kor,2014,16.02098
kor,2015,17.61644
kor,2016,18.17518
kor,2017,18.43521
kor,2018,16.86692
kor,2019,14.78533
kos,2004,7.06011
kos,2005,6.59917
kos,2006,9.14062
kos,2007,8.60275
kos,2008,4.80954
kos,2009,9.36856
kos,2010,8.1629
kos,2011,7.88144
kos,2012,9.71724
kos,2013,10.57501
kos,2014,5.46102
kos,2015,5.1752
kos,2016,5.29708
kos,2017,8.31475
kos,2018,6.15568
kos,2019,9.56315
kwt,1975,59.65195
kwt,1976,59.93257
kwt,1977,46.86049
kwt,1978,48.26167
kwt,1979,59.90332
kwt,1980,56.85569
kwt,1981,52.30194
kwt,1982,34.33277
kwt,1983,37.57498
kwt,1984,38.89752
kwt,1985,31.31633
kwt,1986,34.80941
kwt,1987,36.47824
kwt,1988,31.01081
kwt,1989,34.01298
kwt,1990,8.86952
kwt,1991,-165.54646
kwt,1992,12.40187
kwt,1993,20.97501
kwt,1994,20.94457
kwt,1995,25.54695
kwt,1996,28.17193
kwt,1997,29.00624
kwt,1998,14.08809
kwt,1999,21.08916
kwt,2000,35.84423
kwt,2001,25.04271
kwt,2002,15.88316
kwt,2003,24.88773
kwt,2004,37.57627
kwt,2005,46.93377
kwt,2006,54.02261
kwt,2007,46.11743
kwt,2008,48.88193
kwt,2009,32.77497
kwt,2010,41.13287
kwt,2011,48.60617
kwt,2012,48.63686
kwt,2013,45.74162
kwt,2014,40.6049
kwt,2015,20.90335
kwt,2016,15.45045
kwt,2017,24.16668
kwt,2018,30.00623
lao,1984,-6.23153
lao,1985,-6.93539
lao,1986,-5.76907
lao,1987,-5.78333
lao,1988,-11.09008
lao,2000,-7.54006
lao,2001,-12.25261
lao,2002,6.81376
lao,2003,-1.96466
lao,2004,2.43176
lao,2005,7.46718
lao,2006,11.07773
lao,2007,6.88963
lao,2008,-0.00503
lao,2009,2.31763
lao,2010,-5.73878
lao,2011,4.75249
lao,2012,-5.85225
lao,2013,-7.16625
lao,2014,-2.7041
lao,2015,-3.32216
lao,2016,3.21062
lbn,2002,-17.76892
lbn,2003,-35.60147
lbn,2004,-7.8034
lbn,2005,-7.16926
lbn,2006,-6.80323
lbn,2007,-1.51652
lbn,2008,-7.50012
lbn,2009,-7.66061
lbn,2010,-11.43969
lbn,2011,-15.8043
lbn,2012,-21.40185
lbn,2013,-21.15721
lbn,2014,-22.02173
lbn,2015,-15.76002
lbn,2016,-15.67204
lbn,2017,-18.58401
lbn,2018,-22.27897
lbn,2019,-23.20367
lbr,2004,-99.61186
lbr,2005,-94.68138
lbr,2006,-13.65898
lbr,2007,-95.12134
lbr,2008,-51.85044
lbr,2009,-25.18468
lbr,2010,-45.5203
lbr,2011,-40.30017
lbr,2012,-46.04794
lbr,2013,-56.5279
lbr,2014,-67.59208
lbr,2015,-53.65717
lbr,2016,-64.7776
lbr,2017,-77.05403
lbr,2018,-88.17096
lbr,2019,-69.38007
lby,2002,18.06596
lby,2003,39.07484
lby,2004,34.33884
lby,2005,54.00327
lby,2006,58.40097
lby,2007,53.63172
lby,2008,58.11548
lka,1975,3.67986
lka,1976,-2.14059
lka,1977,1.20717
lka,1978,4.53743
lka,1979,17.69724
lka,1980,19.11353
lka,1981,21.22422
lka,1982,22.33913
lka,1983,21.48705
lka,1984,20.09075
lka,1985,19.02422
lka,1986,19.33978
lka,1987,19.60106
lka,1988,20.41283
lka,1989,19.72206
lka,1990,19.79636
lka,1991,19.20608
lka,1992,19.9616
lka,1993,20.85638
lka,1994,19.51683
lka,1995,16.03053
lka,1996,16.75717
lka,1997,17.34916
lka,1998,16.8513
lka,1999,17.63304
lka,2000,16.40725
lka,2001,18.06638
lka,2002,16.49098
lka,2003,16.74408
lka,2004,16.70059
lka,2005,18.66051
lka,2006,16.88849
lka,2007,17.82057
lka,2008,12.21028
lka,2009,18.33909
lka,2010,22.67443
lka,2011,20.07822
lka,2012,27.30145
lka,2013,23.52143
lka,2014,23.01392
lka,2015,22.41862
lka,2016,19.3431
lka,2017,22.25451
lka,2018,20.70867
lka,2019,18.64538
lso,1975,5.49164
lso,1976,5.82328
lso,1977,12.55838
lso,1978,21.59397
lso,1979,16.26954
lso,1980,26.15003
lso,1981,17.73187
lso,2007,27.30609
lso,2008,27.95489
lso,2009,18.43342
lso,2010,10.9994
lso,2011,6.03559
lso,2012,6.189
lso,2013,13.9542
lso,2014,19.33031
lso,2015,16.53456
lso,2016,6.47377
lso,2017,7.42922
lso,2018,9.99548
lso,2019,10.00111
ltu,1995,-10.09592
ltu,1996,-7.44148
ltu,1997,-3.04055
ltu,1998,-3.91001
ltu,1999,-6.80059
ltu,2000,-1.89265
ltu,2001,0.07109
ltu,2002,2.06611
ltu,2003,2.16216
ltu,2004,2.4784
ltu,2005,4.77711
ltu,2006,4.53691
ltu,2007,5.66412
ltu,2008,2.93111
ltu,2009,-0.08419
ltu,2010,3.97149
ltu,2011,5.18801
ltu,2012,5.16128
ltu,2013,8.16749
ltu,2014,10.03016
ltu,2015,5.68715
ltu,2016,5.00445
ltu,2017,7.35243
ltu,2018,8.424
ltu,2019,9.03144
lux,1999,24.75056
lux,2000,25.38354
lux,2001,23.6074
lux,2002,23.00889
lux,2003,20.32109
lux,2004,28.08326
lux,2005,31.13888
lux,2006,26.99346
lux,2007,34.7317
lux,2008,28.58381
lux,2009,4.55115
lux,2010,15.1876
lux,2011,13.02463
lux,2012,9.94263
lux,2013,9.49409
lux,2014,10.99876
lux,2015,11.82246
lux,2016,11.38289
lux,2017,8.44643
lux,2018,8.29534
lux,2019,8.39315
lva,1995,-26.04466
lva,1996,-23.72171
lva,1997,-19.81618
lva,1998,-17.09115
lva,1999,-19.26231
lva,2000,-10.16047
lva,2001,-6.66275
lva,2002,-4.64636
lva,2003,-2.8156
lva,2004,-1.91917
lva,2005,1.67422
lva,2006,-3.4229
lva,2007,-0.06409
lva,2008,1.52264
lva,2009,6.54848
lva,2010,-2.86174
lva,2011,-0.86567
lva,2012,-1.01043
lva,2013,-1.66855
lva,2014,-1.76495
lva,2015,-0.4036
lva,2016,-0.14374
lva,2017,1.20039
lva,2018,2.13052
lva,2019,0.45328
mac,2002,34.91461
mac,2003,38.28828
mac,2004,44.20935
mac,2005,45.19202
mac,2006,45.73724
mac,2007,51.98996
mac,2008,44.67449
mac,2009,44.44439
mac,2010,51.0133
mac,2011,54.64649
mac,2012,54.77425
mac,2013,55.67577
mac,2014,54.14471
mac,2015,46.99378
mac,2016,46.26263
mac,2017,49.1932
mac,2018,49.37829
mar,1975,11.30598
mar,1976,6.19641
mar,1977,7.14194
mar,1978,7.13419
mar,1979,6.99192
mar,1980,15.5159
mar,1981,12.86196
mar,1982,13.85999
mar,1983,12.08678
mar,1984,15.53646
mar,1985,15.11084
mar,1986,16.39356
mar,1987,15.39753
mar,1988,16.66669
mar,1989,17.36342
mar,1990,20.25034
mar,1991,16.26178
mar,1992,16.30106
mar,1993,14.66097
mar,1994,13.75851
mar,1995,11.03397
mar,1996,13.97061
mar,1997,13.92736
mar,1998,16.76049
mar,1999,14.54069
mar,2000,14.51926
mar,2001,21.26211
mar,2002,20.16326
mar,2003,21.48149
mar,2004,21.69111
mar,2005,21.7058
mar,2006,23.07393
mar,2007,23.19381
mar,2008,23.62179
mar,2009,19.22205
mar,2010,18.92696
mar,2011,17.46219
mar,2012,14.6927
mar,2013,16.45386
mar,2014,15.80892
mar,2015,18.06461
mar,2016,17.47595
mar,2017,18.3709
mar,2018,16.99176
mar,2019,17.10608
mda,1996,-13.08681
mda,1997,-18.12733
mda,1998,-24.19821
mda,1999,-13.2953
mda,2000,-11.58667
mda,2001,-5.73068
mda,2002,-3.45153
mda,2003,-4.94584
mda,2004,2.38043
mda,2005,3.17991
mda,2006,3.25871
mda,2007,5.57901
mda,2008,6.07108
mda,2009,-1.72787
mda,2010,3.50975
mda,2011,2.56648
mda,2012,5.89092
mda,2013,7.97621
mda,2014,8.19117
mda,2015,1.24389
mda,2016,5.75536
mda,2017,4.62993
mda,2018,2.03373
mda,2019,3.33513
mdg,1974,1.77472
mdg,1975,1.39057
mdg,1976,3.89051
mdg,1977,3.0497
mdg,1978,1.23512
mdg,1979,-2.36512
mdg,1980,34.36592
mdg,1981,26.14421
mdg,1982,18.23992
mdg,1983,19.46563
mdg,1984,21.5564
mdg,1985,13.45209
mdg,1986,17.21825
mdg,1987,21.37179
mdg,1988,12.92908
mdg,1989,39.32238
mdg,1990,28.77491
mdg,1991,22.31398
mdg,1992,28.49987
mdg,1993,28.22018
mdg,1994,20.98994
mdg,1995,-4.43488
mdg,1996,-1.00867
mdg,1997,-3.41688
mdg,1998,-3.33026
mdg,1999,-2.18974
mdg,2000,-2.6498
mdg,2001,3.96665
mdg,2002,-5.94292
mdg,2003,-0.27632
mdg,2004,6.23155
mdg,2005,0.19028
mdg,2006,4.87521
mdg,2007,8.49597
mdg,2008,12.84414
mdg,2009,4.25871
mdg,2010,2.53225
mdg,2011,1.86392
mdg,2012,-1.04961
mdg,2013,-4.30541
mdg,2014,2.82382
mdg,2015,2.1341
mdg,2016,5.77079
mdg,2017,5.59994
mdg,2018,8.91709
mdg,2019,8.06627
mdv,2014,17.73792
mdv,2015,14.63753
mdv,2016,5.32637
mdv,2017,10.50061
mdv,2018,9.55766
mdv,2019,8.45728
mex,1979,12.72553
mex,1980,17.61537
mex,1981,16.86534
mex,1982,16.60377
mex,1983,16.20024
mex,1984,14.80619
mex,1985,15.37291
mex,1986,6.48056
mex,1987,12.25616
mex,1988,8.15231
mex,1989,8.91374
mex,1990,9.97736
mex,1991,8.6477
mex,1992,6.78957
mex,1993,10.21577
mex,1994,10.40362
mex,1995,5.30956
mex,1996,6.57766
mex,1997,8.48025
mex,1998,8.10297
mex,1999,7.60372
mex,2000,8.55352
mex,2001,7.40309
mex,2002,6.01072
mex,2003,4.59243
mex,2004,7.65744
mex,2005,7.01796
mex,2006,9.39404
mex,2007,9.04411
mex,2008,8.49927
mex,2009,6.52482
mex,2010,8.047
mex,2011,8.30307
mex,2012,7.56663
mex,2013,4.51158
mex,2014,5.83204
mex,2015,5.53223
mex,2016,5.43107
mex,2017,6.14225
mex,2018,6.42907
mex,2019,6.37162
mhl,2005,18.79797
mhl,2006,16.04066
mhl,2007,16.41165
mhl,2008,12.96632
mhl,2009,14.49444
mhl,2010,16.08237
mhl,2011,14.98053
mhl,2012,8.27792
mhl,2013,8.9125
mhl,2014,13.69011
mhl,2015,17.70512
mhl,2016,15.93371
mhl,2017,7.32124
mhl,2018,6.80195
mkd,1996,-8.11667
mkd,1997,-13.30871
mkd,1998,-14.5591
mkd,1999,-10.95644
mkd,2000,4.1954
mkd,2001,-5.86552
mkd,2002,-5.87941
mkd,2003,-4.82352
mkd,2004,-6.06389
mkd,2005,-1.46809
mkd,2006,2.96092
mkd,2007,-3.72018
mkd,2008,-4.10009
mkd,2009,0.15109
mkd,2010,3.57271
mkd,2011,7.02941
mkd,2012,7.38955
mkd,2013,9.42652
mkd,2014,11.88809
mkd,2015,11.48238
mkd,2016,14.84813
mkd,2017,15.56804
mkd,2018,18.98407
mkd,2019,17.88252
mli,1975,3.71381
mli,1976,5.44749
mli,1977,13.92051
mli,1978,1.78818
mli,1979,4.8753
mli,1980,-11.36277
mli,1981,-13.40165
mli,1982,-12.54294
mli,1983,-12.7483
mli,1984,-15.6025
mli,1985,-5.90046
mli,1986,-0.41873
mli,1987,7.55897
mli,1988,3.71111
mli,1989,11.91335
mli,1990,8.33863
mli,1991,5.79525
mli,1992,7.72273
mli,1993,4.63046
mli,1994,9.8992
mli,1995,8.01981
mli,1996,7.43746
mli,1997,10.98006
mli,1998,10.03787
mli,1999,5.70728
mli,2000,5.11719
mli,2001,7.67999
mli,2002,6.90795
mli,2003,10.03157
mli,2004,7.65584
mli,2005,6.50419
mli,2006,12.03343
mli,2007,10.06292
mli,2008,6.23075
mli,2009,9.71177
mli,2010,6.89964
mli,2011,8.13135
mli,2012,9.51207
mli,2013,8.96726
mli,2014,9.59557
mli,2015,9.66443
mli,2016,12.49224
mli,2017,10.30816
mli,2018,10.93078
mlt,1971,11.00005
mlt,1972,7.58373
mlt,1973,4.34269
mlt,1974,5.26674
mlt,1975,15.037
mlt,1976,18.65409
mlt,1977,13.65792
mlt,1978,15.34138
mlt,1979,17.61821
mlt,1980,18.11513
mlt,1981,21.49846
mlt,1982,18.67262
mlt,1983,14.95958
mlt,1984,14.86101
mlt,1985,11.3172
mlt,1986,12.08384
mlt,1987,14.73258
mlt,1988,17.52526
mlt,1989,14.91268
mlt,1990,16.39942
mlt,1991,17.03089
mlt,1992,14.77521
mlt,1993,12.20689
mlt,1994,11.55829
mlt,1995,8.19646
mlt,1996,3.51742
mlt,1997,5.89722
mlt,1998,3.88186
mlt,1999,5.62549
mlt,2000,0.71596
mlt,2001,1.33979
mlt,2002,4.38989
mlt,2003,3.96065
mlt,2004,1.73108
mlt,2005,1.52598
mlt,2006,-1.70126
mlt,2007,0.75638
mlt,2008,6.2833
mlt,2009,1.17819
mlt,2010,4.70863
mlt,2011,3.78683
mlt,2012,3.30754
mlt,2013,6.755
mlt,2014,12.4278
mlt,2015,16.561
mlt,2016,14.04756
mlt,2017,16.83995
mlt,2018,17.57881
mlt,2019,16.44998
mmr,2008,17.36745
mmr,2009,15.68439
mmr,2010,31.63176
mmr,2011,35.70372
mmr,2012,32.53772
mmr,2013,30.71255
mmr,2014,28.61379
mmr,2015,21.63437
mmr,2016,22.56233
mmr,2017,22.48364
mmr,2018,25.80053
mne,2007,-18.56376
mne,2008,-22.23921
mne,2009,-14.56324
mne,2010,-13.07746
mne,2011,-9.8853
mne,2012,-8.52563
mne,2013,-5.19055
mne,2014,-5.52423
mne,2015,-4.44301
mne,2016,-3.98031
mne,2017,0.01723
mne,2018,0.67593
mne,2019,2.53258
mng,1981,0.88836
mng,1982,9.80784
mng,1983,-0.51427
mng,1984,-1.67889
mng,1985,-3.11013
mng,1986,-8.75279
mng,1987,-14.01124
mng,1988,-14.22095
mng,1989,-6.77375
mng,1990,0.15228
mng,1991,15.0052
mng,1992,29.58618
mng,1993,38.31279
mng,1994,34.53338
mng,1995,33.6726
mng,1996,28.38838
mng,1997,30.07185
mng,1998,21.23123
mng,1999,24.44239
mng,2000,7.74708
mng,2001,6.06585
mng,2002,5.6104
mng,2003,15.26217
mng,2004,25.77965
mng,2005,32.15433
mng,2006,38.92733
mng,2007,35.24565
mng,2008,24.15393
mng,2009,20.16978
mng,2010,21.31773
mng,2011,26.5288
mng,2012,22.96
mng,2013,21.18904
mng,2014,17.15819
mng,2015,13.3691
mng,2016,16.17694
mng,2017,13.89864
mng,2018,18.74396
mng,2019,16.60569
moz,2005,-1.59369
moz,2006,0.06615
moz,2007,1.97531
moz,2008,2.8503
moz,2009,-0.03256
moz,2010,-0.40621
moz,2011,-0.18193
moz,2012,-3.89276
moz,2013,-3.89202
moz,2014,-7.57418
moz,2015,-6.44841
moz,2016,-9.07724
moz,2017,-8.03814
moz,2018,-6.89565
moz,2019,-4.03439
mrt,1975,-0.46852
mrt,1976,-12.26411
mrt,1977,-15.3994
mrt,1978,-5.11086
mrt,1979,-11.21433
mrt,1980,-7.93153
mrt,1981,-4.29075
mrt,1982,-16.58007
mrt,1983,-13.49207
mrt,1984,-7.12829
mrt,1985,4.22077
mrt,1986,0.6507
mrt,1987,3.15824
mrt,1988,8.12606
mrt,1989,6.29883
mrt,1990,-1.07674
mrt,1991,9.73084
mrt,1992,7.06423
mrt,1993,-0.70261
mrt,1994,36.59603
mrt,1995,8.06207
mrt,1996,9.45279
mrt,1997,1.7015
mrt,1998,8.63071
mrt,2012,28.508
mrt,2013,27.38681
mrt,2014,13.68422
mrt,2015,11.78068
mrt,2016,18.72854
mrt,2017,21.00159
mrt,2018,19.4475
mrt,2019,23.84538
mus,1976,21.20418
mus,1977,16.08816
mus,1978,14.58547
mus,1979,14.17701
mus,1980,5.16157
mus,1981,7.51353
mus,1982,9.84484
mus,1983,11.44029
mus,1984,13.72597
mus,1985,17.45367
mus,1986,25.52125
mus,1987,26.34806
mus,1988,25.11419
mus,1989,22.21126
mus,1990,21.21669
mus,1991,22.12726
mus,1992,22.45871
mus,1993,20.15339
mus,1994,16.48361
mus,1995,14.77527
mus,1996,14.7162
mus,1997,14.74055
mus,1998,14.14887
mus,1999,13.3342
mus,2000,15.09971
mus,2001,17.35729
mus,2002,16.96555
mus,2003,15.8447
mus,2004,13.12062
mus,2005,7.87344
mus,2006,10.64367
mus,2007,14.89135
mus,2008,7.59043
mus,2009,2.17314
mus,2010,-1.92372
mus,2011,-4.21318
mus,2012,-0.23073
mus,2013,1.41068
mus,2014,-0.07406
mus,2015,1.0242
mus,2016,2.69465
mus,2017,4.19919
mus,2018,4.67241
mus,2019,5.1871
mwi,1977,14.59227
mwi,1978,14.96257
mwi,1979,4.3466
mwi,1980,1.3445
mwi,1981,2.8877
mwi,1982,6.4242
mwi,1983,6.13155
mwi,1984,7.92021
mwi,1985,5.70465
mwi,1986,2.14336
mwi,1987,3.25799
mwi,1988,8.68465
mwi,1989,7.65612
mwi,1990,8.42675
mwi,1991,9.74258
mwi,1992,-2.69173
mwi,1993,-3.24623
mwi,1994,-5.98974
mwi,1995,-0.64109
mwi,1996,-1.17315
mwi,1997,-5.91981
mwi,1998,4.1035
mwi,1999,-4.52088
mwi,2000,0.0677
mwi,2001,-0.95059
mwi,2002,-4.14901
mwi,2003,-4.72289
mwi,2004,-4.88554
mwi,2005,-7.59656
mwi,2006,-3.351
mwi,2007,9.98696
mwi,2008,4.66499
mwi,2009,5.01158
mwi,2010,4.06411
mwi,2011,-2.97815
mwi,2012,-11.82654
mwi,2013,3.57822
mwi,2014,1.65055
mwi,2015,-1.58123
mwi,2016,-4.12505
mwi,2017,1.62668
mwi,2018,3.02952
mwi,2019,5.14529
mys,1974,14.87493
mys,1975,9.79563
mys,1976,18.53061
mys,1977,17.61624
mys,1978,17.89513
mys,1979,23.97319
mys,1980,19.38477
mys,1981,14.3686
mys,1982,12.27301
mys,1983,14.46429
mys,1984,16.60239
mys,1985,11.22037
mys,1986,8.61017
mys,1987,15.26369
mys,1988,16.95701
mys,1989,16.77749
mys,1990,16.45087
mys,1991,14.99536
mys,1992,16.86208
mys,1993,19.22109
mys,1994,18.93914
mys,1995,17.03253
mys,1996,19.09825
mys,1997,18.20054
mys,1998,15.65997
mys,1999,15.46286
mys,2000,16.85175
mys,2001,12.03
mys,2002,13.44369
mys,2003,16.2717
mys,2004,17.84138
mys,2005,20.5832
