geo,time,ne_gdi_totl_kd_zg
prt,2007,3.84732
prt,2008,0.84783
prt,2009,-11.83161
prt,2010,2.92005
prt,2011,-13.64126
prt,2012,-17.38534
prt,2013,-5.05575
prt,2014,4.06578
prt,2015,5.91011
prt,2016,2.53123
prt,2017,11.88951
prt,2018,7.83799
prt,2019,3.28187
prt,2020,-5.74894
pry,1963,-4.78192
pry,1964,23.19523
pry,1965,55.31136
pry,1966,19.90748
pry,1967,13.38771
pry,1968,5.68183
pry,1969,10.93467
pry,1970,-0.47629
pry,1971,10.93393
pry,1972,17.10858
pry,1973,40.64731
pry,1974,14.53888
pry,1975,-2.80781
pry,1976,30.96227
pry,1977,18.08406
pry,1978,25.38654
pry,1979,14.45207
pry,1980,25.10938
pry,1981,19.41077
pry,1982,-17.76581
pry,1983,-18.47567
pry,1984,0.98949
pry,1985,-14.25082
pry,1986,14.62783
pry,1987,17.05218
pry,1988,-5.55817
pry,1989,9.38548
pry,1990,15.05073
pry,1991,9.56166
pry,1992,3.55873
pry,1993,3.89215
pry,1994,12.87623
pry,1995,4.18038
pry,1996,-4.96258
pry,1997,6.87053
pry,1998,-10.64187
pry,1999,-5.01904
pry,2000,-12.74424
pry,2001,1.82667
pry,2002,3.58998
pry,2003,10.071
pry,2004,2.69849
pry,2005,-5.79728
pry,2006,6.53548
pry,2007,8.14689
pry,2008,20.13766
pry,2009,-6.97399
pry,2010,33.60452
pry,2011,3.94944
pry,2012,-12.97862
pry,2013,9.42193
pry,2014,12.48731
pry,2015,-4.634
pry,2016,-5.60608
pry,2017,11.05399
pry,2018,14.8125
pry,2019,-6.66308
pry,2020,-4.51959
pse,1995,0.47043
pse,1996,0.48734
pse,1997,12.81856
pse,1998,14.75893
pse,1999,37.64965
pse,2000,-29.98239
pse,2001,-21.07148
pse,2002,-15.27469
pse,2003,27.30484
pse,2004,3.0794
pse,2005,7.16457
pse,2006,-7.76337
pse,2007,-21.93815
pse,2008,34.99156
pse,2009,16.14974
pse,2010,-2.74209
pse,2011,-6.81766
pse,2012,27.87682
pse,2013,14.44596
pse,2014,-3.41631
pse,2015,13.64933
pse,2016,10.5095
pse,2017,7.56621
pse,2018,2.24147
pse,2019,-1.95291
pse,2020,-23.22185
qat,2017,-7.34779
qat,2018,7.09587
qat,2019,1.45774
qat,2020,-10.39238
rou,1991,-31.61534
rou,1992,10.96597
rou,1993,8.30365
rou,1994,20.71602
rou,1995,7.36499
rou,1996,-0.65923
rou,1997,-5.87087
rou,1998,-4.63601
rou,1999,-12.84142
rou,2000,25.74297
rou,2001,17.1618
rou,2002,2.38143
rou,2003,8.54707
rou,2004,17.04059
rou,2005,1.02733
rou,2006,33.01474
rou,2007,27.08549
rou,2008,11.11659
rou,2009,-22.50393
rou,2010,-1.61982
rou,2011,4.73789
rou,2012,-5.0724
rou,2013,-0.37434
rou,2014,1.63726
rou,2015,6.15253
rou,2016,0.01569
rou,2017,6.78811
rou,2018,2.96984
rou,2019,9.12809
rou,2020,3.15038
rus,1991,-2.3
rus,1992,-36.9
rus,1993,-29.4
rus,1994,-31.2
rus,1995,-10.8
rus,1996,-6.88891
rus,1997,-4.10019
rus,1998,-45.19983
rus,1999,-6.60062
rus,2000,75.20113
rus,2001,16.69953
rus,2002,-2.5997
rus,2003,14.30003
rus,2004,12.20027
rus,2005,9.49992
rus,2006,17.70004
rus,2007,21.99981
rus,2008,10.49993
rus,2009,-41.00004
rus,2010,28.49974
rus,2011,20.99998
rus,2012,5.54193
rus,2013,-5.15485
rus,2014,-6.38493
rus,2015,-11.74313
rus,2016,-0.63918
rus,2017,6.40962
rus,2018,-1.59119
rus,2019,3.25461
rus,2020,-1.97335
rwa,1961,3.72027
rwa,1962,35.8256
rwa,1963,-11.9335
rwa,1964,-6.91662
rwa,1965,26.3856
rwa,1966,5.396
rwa,1967,-19.08243
rwa,1968,19.90092
rwa,1969,-10.20011
rwa,1970,12.7902
rwa,1971,31.11852
rwa,1972,38.19075
rwa,1973,1.99555
rwa,1974,11.86627
rwa,1975,34.94024
rwa,1976,7.59933
rwa,1977,15.06644
rwa,1978,-2.43347
rwa,1979,-18.81755
rwa,1980,47.29953
rwa,1981,-3.72566
rwa,1982,67.51988
rwa,1983,-15.78224
rwa,1984,33.99372
rwa,1985,9.30348
rwa,1986,-5.47979
rwa,1987,-1.1292
rwa,1988,0.06959
rwa,1989,-11.55535
rwa,1990,-19.23099
rwa,1991,-1.07966
rwa,1992,5.72631
rwa,1993,11.14429
rwa,1994,-81.77223
rwa,1995,155.78492
rwa,1996,9.3214
rwa,1997,36.20637
rwa,1998,29.55771
rwa,1999,20.07193
rwa,2000,16.73034
rwa,2001,0.10897
rwa,2002,7.72272
rwa,2003,9.8908
rwa,2004,11.90166
rwa,2005,16.0502
rwa,2006,28.59443
rwa,2007,26.86614
rwa,2008,31.97621
rwa,2009,2.75884
rwa,2010,7.09089
rwa,2011,9.26629
rwa,2012,22.25232
rwa,2013,7.72023
rwa,2014,5.4335
rwa,2015,17.8721
rwa,2016,8.45751
rwa,2017,-4.53702
rwa,2018,0.29609
rwa,2019,20.59577
rwa,2020,3.59736
sau,2001,-6.31208
sau,2002,22.59987
sau,2003,-0.17056
sau,2004,18.45309
sau,2005,15.78264
sau,2006,26.19527
sau,2007,20.44655
sau,2008,24.81171
sau,2009,-3.69538
sau,2010,12.05376
sau,2011,9.21402
sau,2012,3.05193
sau,2013,1.10903
sau,2014,6.3999
sau,2015,5.47154
sau,2016,-11.92173
sau,2017,-3.56605
sau,2018,-7.71163
sau,2019,18.82059
sau,2020,-18.1939
sdn,1961,59.10068
sdn,1962,12.11305
sdn,1963,-16.68666
sdn,1964,6.34004
sdn,1965,-16.53118
sdn,1966,9.83236
sdn,1967,1.39848
sdn,1968,1.93279
sdn,1969,4.40209
sdn,1970,1.16821
sdn,1971,-15.39017
sdn,1972,-5.87482
sdn,1973,47.31535
sdn,1974,31.37255
sdn,1975,32.65438
sdn,1976,12.65885
sdn,1977,-21.58323
sdn,1978,-17.03591
sdn,1979,-16.91661
sdn,1980,7.06144
sdn,1981,-6.21118
sdn,1982,101.10376
sdn,1983,-5.88835
sdn,1984,-4.00733
sdn,1985,-33.70943
sdn,1986,-10.43467
sdn,1987,22.90602
sdn,1988,-8.68221
sdn,1989,0.18235
sdn,1990,-5.66823
sdn,1991,-11.90738
sdn,1992,22.33094
sdn,1993,3.36856
sdn,1994,0.72281
sdn,1995,3.11322
sdn,1996,71.76657
sdn,1997,40.68666
sdn,1998,19.28244
sdn,1999,-3.31261
sdn,2000,57.9635
sdn,2001,4.43932
sdn,2002,12.81659
sdn,2003,7.76744
sdn,2004,9
sdn,2005,8.29718
sdn,2006,13.58439
sdn,2007,6.0976
sdn,2008,3.98686
sdn,2009,-28.32
sdn,2010,-12.32
sdn,2011,-6.82
sdn,2012,-60
sdn,2013,-40
sdn,2014,-49.99999
sdn,2015,-40
sdn,2016,-30
sdn,2017,-29.89941
sdn,2018,-2.29999
sdn,2019,-0.19997
sdn,2020,-5.8
sen,1966,-15.0218
sen,1967,8.68895
sen,1968,7.23553
sen,1969,4.82165
sen,1970,21.45962
sen,1971,5.29935
sen,1972,17.19325
sen,1973,-6.26236
sen,1974,2.55853
sen,1975,4.73003
sen,1976,-6.23295
sen,1977,-6.58309
sen,1978,-7.42949
sen,1979,1.27645
sen,1980,26.20497
sen,1981,45.98272
sen,1982,-29.03593
sen,1983,-29.54693
sen,1984,46.17765
sen,1985,39.57684
sen,1986,-18.19972
sen,1987,9.32603
sen,1988,-15.42345
sen,1989,-20.61864
sen,1990,27.06677
sen,1991,14.57202
sen,1992,6.51428
sen,1993,-6.58989
sen,1994,-42.43903
sen,1995,33.28887
sen,1996,-0.52321
sen,1997,32.48503
sen,1998,1.20307
sen,1999,23.07914
sen,2000,-4.5546
sen,2001,42.32292
sen,2002,-22.84599
sen,2003,33.63139
sen,2004,-0.69887
sen,2005,17.62804
sen,2006,-4.67674
sen,2007,12.78414
sen,2008,-5.15999
sen,2009,-1.45234
sen,2010,5.60704
sen,2011,5.62622
sen,2012,7.4644
sen,2013,13.53764
sen,2014,21.01526
sen,2015,11.71892
sen,2016,12.66473
sen,2017,26.88151
sen,2018,12.40578
sen,2019,2.63931
sen,2020,5.21972
slb,1981,-1.7316
slb,1982,-1.76211
slb,1983,4.03587
slb,1984,0
slb,1985,-3.01724
slb,1986,82.66667
slb,1987,82.23844
slb,1988,-19.22563
slb,1989,30.41322
slb,1990,-16.09632
slb,1991,-14.1994
slb,1992,1.05634
slb,1993,21.08014
slb,1994,6.33094
slb,1995,-10.69012
slb,1996,-11.9697
slb,1997,6.19621
slb,1998,57.86062
slb,1999,-33.36756
slb,2000,-24.19106
slb,2001,-5.4878
slb,2002,-29.89247
slb,2003,55.52147
slb,2004,-5.91716
slb,2005,23.68973
slb,2006,33.05085
slb,2007,36.17834
slb,2008,-0.28064
slb,2009,11.63227
slb,2010,83.27731
slb,2011,-35.30491
slb,2012,-10.98512
slb,2013,-2.94586
slb,2014,-14.274
slb,2015,19.52153
slb,2016,17.85428
slb,2017,7.47283
slb,2018,-32.11125
slb,2019,5.02793
slb,2020,-41.75532
sle,2002,26.79517
sle,2003,13.15266
sle,2004,0.71511
sle,2005,22.96686
sle,2006,-3.81917
sle,2007,0.36946
sle,2008,1.33089
sle,2009,11.53
sle,2010,231.41828
sle,2011,42.14388
sle,2012,-20.68602
sle,2013,-20.7288
sle,2014,-5.05015
sle,2015,-14.87193
sle,2016,8.27769
sle,2017,4.25388
sle,2018,-32.91689
sle,2019,-32.93858
sle,2020,-3.82242
slv,1991,15.73271
slv,1992,27.59655
slv,1993,11.52958
slv,1994,11.35652
slv,1995,13.88356
slv,1996,-24.76027
slv,1997,4.41673
slv,1998,30.63159
slv,1999,-5.66783
slv,2000,0.21418
slv,2001,3.42861
slv,2002,-2.09249
slv,2003,8.17097
slv,2004,-3.16777
slv,2005,6.08026
slv,2006,12.42
slv,2007,0.83
slv,2008,-5.9
slv,2009,-27.97
slv,2010,7.6336
slv,2011,10.75872
slv,2012,2.79218
slv,2013,5.76983
slv,2014,-9.57182
slv,2015,9.01
slv,2016,3.61435
slv,2017,3.63878
slv,2018,7.20998
slv,2019,6.72111
slv,2020,-7.94602
smr,2016,25.84036
smr,2017,16.38039
smr,2018,7.17024
smr,2019,19.51717
som,1961,-3.50403
som,1962,7.42759
som,1963,2.11046
som,1964,-2.47282
som,1965,5.42033
som,1966,11.66952
som,1967,11.25613
som,1968,3.36513
som,1969,-0.26025
som,1970,-0.6705
som,1971,-0.60791
som,1972,32.79501
som,1973,-1.56877
som,1974,2.50264
som,1975,9.14818
som,1976,31.35765
som,1977,61.46617
som,1978,24.58462
som,1979,-19.99322
som,1980,78.10001
som,1981,-27.19607
som,1982,14.70873
som,1983,-17.36633
som,1984,12.60732
som,1985,32.85975
som,1986,-27.81559
som,1987,12.74464
som,1988,-31.90133
som,1989,21.65204
srb,1996,79.04739
srb,1997,21.21777
srb,1998,-51.15451
srb,1999,-11.42795
srb,2000,24.38366
srb,2001,136.67288
srb,2002,11.14028
srb,2003,10.90448
srb,2004,42.23331
srb,2005,-8.91863
srb,2006,8.55985
srb,2007,46.97988
srb,2008,11.93687
srb,2009,-29.58863
srb,2010,-17.12906
srb,2011,11.90564
srb,2012,-3.73943
srb,2013,7.28418
srb,2014,-5.10974
srb,2015,5.82766
srb,2016,1.1778
srb,2017,11.11361
srb,2018,20.78049
srb,2019,17.41776
srb,2020,-0.4372
ssd,2009,-20.96311
ssd,2010,-5.72984
ssd,2011,7.28823
ssd,2012,-53.21712
ssd,2013,17.64384
ssd,2014,-2.5
ssd,2015,1.98672
svk,1993,-5.6996
svk,1994,-10.32079
svk,1995,27.91823
svk,1996,46.71027
svk,1997,8.90371
svk,1998,1.75858
svk,1999,-14.07142
svk,2000,-4.86811
svk,2001,15.68143
svk,2002,0.6133
svk,2003,-7.76149
svk,2004,13.21827
svk,2005,17.90469
svk,2006,4.99618
svk,2007,9.83304
svk,2008,5.64623
svk,2009,-30.90347
svk,2010,24.02779
svk,2011,8.44645
svk,2012,-17.60943
svk,2013,1.91231
svk,2014,7.44902
svk,2015,18.65201
svk,2016,-3.50018
svk,2017,1.83745
svk,2018,5.18583
svk,2019,6.29609
svk,2020,-19.84977
svn,1991,-15.65537
svn,1992,-3.67724
svn,1993,20.48596
svn,1994,15.83225
svn,1995,22.98898
svn,1996,3.46605
svn,1997,10.98035
svn,1998,8.06959
svn,1999,14.68606
svn,2000,2.48204
svn,2001,-1.99201
svn,2002,1.92527
svn,2003,8.66032
svn,2004,10.56771
svn,2005,0.14383
svn,2006,12.30118
svn,2007,17.80797
svn,2008,3.45033
svn,2009,-32.15934
svn,2010,-5.60562
svn,2011,-2.75728
svn,2012,-17.08993
svn,2013,4.62312
svn,2014,1.71254
svn,2015,0.19635
svn,2016,-0.38032
svn,2017,13.50172
svn,2018,10.64196
svn,2019,0.59442
svn,2020,-7.34366
swe,1971,-7.07721
swe,1972,-2.19325
swe,1973,1.27862
swe,1974,9.27828
swe,1975,6.38823
swe,1976,-1.90447
swe,1977,-14.39354
swe,1978,-13.10566
swe,1979,15.90079
swe,1980,8.83915
swe,1981,-12.52961
swe,1982,-0.28951
swe,1983,0.87376
swe,1984,10.45663
swe,1985,12.70224
swe,1986,-0.79727
swe,1987,6.76353
swe,1988,6.20239
swe,1989,12.5463
swe,1990,-0.01142
swe,1991,-13.45025
swe,1992,-5.91314
swe,1993,-19.20272
swe,1994,14.31466
swe,1995,8.62182
swe,1996,0.91271
swe,1997,2.2829
swe,1998,9.07607
swe,1999,3.85416
swe,2000,8.34508
swe,2001,0.87902
swe,2002,-2.22125
swe,2003,3.39507
swe,2004,4.15359
swe,2005,4.85303
swe,2006,9.95071
swe,2007,11.08106
swe,2008,-2.25367
swe,2009,-18.64863
swe,2010,16.01991
swe,2011,8.03735
swe,2012,-5.44942
swe,2013,1.56373
swe,2014,6.94502
swe,2015,8.42037
swe,2016,3.22173
swe,2017,5.86936
swe,2018,2.36996
swe,2019,-0.83259
swe,2020,-2.93238
swz,1981,34.16127
swz,1982,-4.08838
swz,1983,65.9754
swz,1984,-8.12251
swz,1985,-25.44282
swz,1986,-9.04583
swz,1987,61.97342
swz,1988,13.02154
swz,1989,8.31205
swz,1990,-0.57648
swz,1991,4.51947
swz,1992,8.71917
swz,1993,-3.51219
swz,1994,0.8486
swz,1995,-4.51086
swz,1996,-9.40622
swz,1997,1.4941
swz,1998,2.92346
swz,1999,-29.68453
swz,2000,-15.79217
swz,2001,6.75023
swz,2002,-6.07845
swz,2003,-7.05706
swz,2004,5.81048
swz,2005,-2.67465
swz,2006,-1.34226
swz,2007,-2.53837
swz,2008,-4.39792
swz,2009,5.01328
swz,2010,0.02059
swz,2011,-6.6985
swz,2012,-1.27263
swz,2013,6.23565
swz,2014,3.09907
swz,2015,5.57598
swz,2016,8.09208
swz,2017,-1.29876
swz,2018,35.57825
swz,2019,1.04845
swz,2020,-5.55394
sxm,2012,1.81988
sxm,2013,4.17049
sxm,2014,8.66696
sxm,2015,-5.1
sxm,2016,-4
sxm,2017,5.8
sxm,2018,36.1
syc,1985,15.19139
syc,1986,11.21495
syc,1987,-10.98661
syc,1988,42.23776
syc,1989,34.78368
syc,1990,-19.75462
syc,1991,-8.50149
syc,1992,-1.30329
syc,1993,49.73051
syc,1994,5.79153
syc,1995,-4.77821
syc,1996,24.04195
syc,1997,39.81938
syc,1998,32.9598
syc,1999,26.45321
syc,2000,-28.56251
syc,2001,22.48903
syc,2002,-16.16972
syc,2003,-29.83079
syc,2013,18.70923
syc,2014,8.155
syc,2015,0.80214
syc,2016,-5.99469
syc,2017,18.48194
tcd,1986,7.23476
tcd,1987,9.24681
tcd,1988,-10.82169
tcd,1989,15.55871
tcd,1990,11.20092
tcd,1991,-19.47939
tcd,1992,11.9879
tcd,1993,8.62742
tcd,1994,-0.33049
tcd,1995,-19.73744
tcd,1996,56.89683
tcd,1997,1.66008
tcd,1998,-7.04839
tcd,1999,-19.70101
tcd,2000,68.49261
tcd,2001,93.10393
tcd,2002,62.14546
tcd,2003,-0.60044
tcd,2008,1.03843
tcd,2009,44.00899
tcd,2010,29.49914
tcd,2011,-17.35358
tcd,2012,20.44424
tcd,2013,1.02833
tcd,2014,12.18748
tcd,2015,-28.72816
tcd,2016,-19.74743
tcd,2017,-23.04312
tcd,2018,5.09987
tcd,2019,6.2064
tcd,2020,-8.24222
tgo,1961,-21.50552
tgo,1962,27.39749
tgo,1963,29.03164
tgo,1964,82.50082
tgo,1965,24.01153
tgo,1966,-13.91953
tgo,1967,-19.99993
tgo,1968,-10.63844
tgo,1969,25.5955
tgo,1970,11.37425
tgo,1971,10.6386
tgo,1972,9.99997
tgo,1973,4.89504
tgo,1974,2.3333
tgo,1975,46.57975
tgo,1976,-18.22228
tgo,1977,77.44571
tgo,1978,17.54772
tgo,1979,-5.54817
tgo,1980,-34.20681
tgo,1981,-2.95566
tgo,1982,-17.08968
tgo,1983,-20.40817
tgo,1984,2.05129
tgo,1985,21.10552
tgo,1986,29.78338
tgo,1987,-4.12261
tgo,1988,-2.80417
tgo,1989,2.43271
tgo,1990,25.52819
tgo,1991,-36.1236
tgo,1992,-9.2
tgo,1993,-62.2
tgo,1994,87.1
tgo,1995,13.80001
tgo,1996,19.84825
tgo,1997,-6.9
tgo,1998,25.3
tgo,1999,-6.69999
tgo,2000,3.19999
tgo,2001,1.8846
tgo,2002,8.7205
tgo,2003,11.10529
tgo,2004,3.30956
tgo,2005,-24.0134
tgo,2006,-10.91997
tgo,2007,-10.6157
tgo,2008,10.10196
tgo,2009,12.69886
tgo,2010,6.77821
tgo,2011,23.05553
tgo,2012,-2.20716
tgo,2013,35.65491
tgo,2014,-1.13684
tgo,2015,24.57535
tgo,2016,2.26766
tgo,2017,-9.77314
tgo,2018,6.33977
tgo,2019,20.38408
tgo,2020,14.99703
tha,2003,12.29078
tjk,1994,-26.55296
tjk,1995,-31.27585
tjk,1996,-35.16218
tjk,1997,-10.29587
tjk,1998,-17.47756
tjk,1999,16.54153
tjk,2000,-41.19023
tjk,2001,12.27586
tjk,2002,-5.89686
tjk,2003,9.27996
tjk,2004,30.53997
tjk,2005,-43.27562
tjk,2006,-8.91555
tjk,2007,80.90621
tjk,2008,0.89772
tjk,2009,-1.05319
tjk,2010,5.90031
tjk,2011,5.57161
tjk,2012,5.27753
tjk,2013,5.01297
tkm,1988,-6.66667
tkm,1989,2.38095
tkm,1990,6.97674
tkm,1991,-65.21739
tkm,1998,25.4955
tkm,1999,1.54298
tkm,2000,3.85356
tkm,2001,9.9365
tkm,2002,0.63524
tkm,2003,8.00321
tkm,2004,6.29499
tkm,2005,12.33677
tkm,2006,-5.21454
tls,2001,10.50938
tls,2002,3.97698
tls,2003,-21.08509
tls,2004,-32.27419
tls,2005,-7.93639
tls,2006,-26.75551
tls,2007,73.14234
tls,2008,87.29819
tls,2009,75.52592
tls,2010,2.7986
tls,2011,69.19949
tls,2012,-10.02039
tls,2013,-21.57907
tls,2014,7.31968
tls,2015,-5.01724
tls,2016,15.70576
tls,2017,-13.60881
tls,2018,-0.77299
tls,2019,-4.42142
tls,2020,-33.928
ton,2017,21.34907
ton,2018,-23.18014
ton,2019,7.86297
ton,2020,-4.0795
tun,1966,-1.38405
tun,1967,4.39038
tun,1968,-1.51683
tun,1969,-1.7082
tun,1970,-2.95584
tun,1971,4.52844
tun,1972,27.2855
tun,1973,-16.93513
tun,1974,23.40949
tun,1975,-1.07087
tun,1976,10.35683
tun,1977,2.02583
tun,1978,10.80245
tun,1979,6.2699
tun,1980,0.93956
tun,1981,15.03536
tun,1982,-0.68549
tun,1983,-2.18451
tun,1984,8.69312
tun,1985,-12.5891
tun,1986,-18.6976
tun,1987,-1.75166
tun,1988,-12.23101
tun,1989,31.6988
tun,1990,21.38651
tun,1991,-0.64217
tun,1992,19.78135
tun,1993,-2.28747
tun,1994,-12.78602
tun,1995,5.02829
tun,1996,10.94116
tun,1997,5.23456
tun,1998,4.42151
tun,1999,3.97006
tun,2000,2.59682
tun,2001,12.37039
tun,2002,-2.95592
tun,2003,-1.49077
tun,2004,1.24499
tun,2005,2.04637
tun,2006,8.15023
tun,2007,6.91502
tun,2008,3.98339
tun,2009,5.53419
tun,2010,44.05196
tun,2011,-19.41088
tun,2012,8.87331
tun,2013,5.52484
tun,2014,1.15718
tun,2015,-2.44775
tun,2016,-3.53547
tun,2017,19.02211
tun,2018,-2.84712
tza,1991,11.71213
tza,1992,-1.87231
tza,1993,-11.3206
tza,1994,1.23537
tza,1995,-14.71577
tza,1996,-2.59732
tza,1997,0.41956
tza,1998,13.89297
tza,1999,6.69056
tza,2000,6.33598
tza,2001,13.09339
tza,2002,8.50781
tza,2003,15.0456
tza,2004,11.04292
tza,2005,20.34945
tza,2006,16.51625
tza,2007,15.28195
tza,2008,22.98269
tza,2009,7.89056
tza,2010,2.55012
tza,2011,13.99895
tza,2012,8.59289
tza,2013,23.88368
tza,2014,9.59557
tza,2015,-2.81791
tza,2016,9.34258
tza,2017,13.4425
tza,2018,8.18496
tza,2019,1.72697
tza,2020,6.41808
uga,1983,-2.99234
uga,1984,-0.07933
uga,1985,-2.50595
uga,1986,2.47473
uga,1987,36.8653
uga,1988,23.2583
uga,1989,-4.83303
uga,1990,1.48956
uga,1991,2.86989
uga,1992,-4.48229
uga,1993,5.54655
uga,1994,10.30645
uga,1995,41.95773
uga,1996,6.92969
uga,1997,-2.6571
uga,1998,3.71365
uga,1999,13.95879
uga,2000,-6.98748
uga,2001,3.92626
uga,2002,6.51941
uga,2003,13.51691
uga,2004,10.61428
uga,2005,12.4574
uga,2006,20.34784
uga,2007,15.9715
uga,2008,6.01327
uga,2009,2.45846
uga,2010,9.51688
uga,2011,8.76199
uga,2012,3.11862
uga,2013,13.02971
uga,2014,-2.12609
uga,2015,-0.9679
uga,2016,11.87811
uga,2017,2.10428
uga,2018,9.74887
uga,2019,9.68996
uga,2020,0.14623
ukr,1991,-18.42105
ukr,1992,-15.00001
ukr,1993,-30.52708
ukr,1994,-41.03618
ukr,1995,-30.79709
ukr,1996,-22.68077
ukr,1997,2.06618
ukr,1998,2.62462
ukr,1999,0.1
ukr,2000,12.1
ukr,2001,17.13583
ukr,2002,-1.78861
ukr,2003,23.86917
ukr,2004,5.19876
ukr,2005,13.79225
ukr,2006,18.3964
ukr,2007,25.36852
ukr,2008,1.63808
ukr,2009,-56.45184
ukr,2010,12.9304
ukr,2011,16.46373
ukr,2012,-6.16461
ukr,2013,-14.03922
ukr,2014,-27.91272
ukr,2015,11.99962
ukr,2016,42.76886
ukr,2017,2.4037
ukr,2018,-2.72624
ukr,2019,-9.47636
ukr,2020,-46.4
ury,1966,-3.43136
ury,1967,14.80472
ury,1968,-9.15027
ury,1969,27.8243
ury,1970,11.95321
ury,1971,2.19096
ury,1972,-22.03387
ury,1973,-14.71373
ury,1974,21.65153
ury,1975,36.12257
ury,1976,25.08606
ury,1977,14.21369
ury,1978,14.07007
ury,1979,19.96356
ury,1980,7.34475
ury,1981,-6.25477
ury,1982,-16.36416
ury,1983,-47.89902
ury,1984,-16.426
ury,1985,-10.64674
ury,1986,17.1418
ury,1987,18.38666
ury,1988,2.58503
ury,1989,-2.12199
ury,1990,-8.8096
ury,1991,32.78123
ury,1992,14.13262
ury,1993,9.44202
ury,1994,12.82165
ury,1995,4.40853
ury,1996,-1.03912
ury,1997,8.23431
ury,1998,6.85244
ury,1999,-15.81532
ury,2000,-7.14619
ury,2001,-3.86918
ury,2002,-20.68917
ury,2003,8.27123
ury,2004,16.78475
ury,2005,9.11118
ury,2006,12.12524
ury,2007,7.37432
ury,2008,24.9993
ury,2009,-11.2135
ury,2010,15.18612
ury,2011,9.86912
ury,2012,14.49377
ury,2013,4.77381
ury,2014,0.01046
ury,2015,-9.04276
ury,2016,-3.92056
ury,2017,-3.49007
ury,2018,-4.78216
ury,2019,-5.18224
ury,2020,7.98828
usa,1971,5.44997
usa,1972,7.81701
usa,1973,8.98742
usa,1974,-4.82867
usa,1975,-12.41664
usa,1976,14.97178
usa,1977,11.0208
usa,1978,10.68033
usa,1979,3.85312
usa,1980,-7.7041
usa,1981,6.77104
usa,1982,-10.17604
usa,1983,8.67042
usa,1984,23.7425
usa,1985,2.40296
usa,1986,1.81126
usa,1987,3.49941
usa,1988,1.68889
usa,1989,3.62264
usa,1990,-1.02705
usa,1991,-5.25382
usa,1992,5.50554
usa,1993,5.37942
usa,1994,9.03486
usa,1995,2.86456
usa,1996,7.59173
usa,1997,9.48179
usa,1998,8.6604
usa,1999,7.95129
usa,2000,6.09796
usa,2001,-3.99244
usa,2002,0.47245
usa,2003,4.13158
usa,2004,7.82486
usa,2005,5.60904
usa,2006,3.0572
usa,2007,-1.6193
usa,2008,-6.21379
usa,2009,-16.59589
usa,2010,10.45754
usa,2011,4.21806
usa,2012,7.66297
usa,2013,4.66574
usa,2014,4.39488
usa,2015,5.04799
usa,2016,-0.47325
usa,2017,3.7468
usa,2018,5.10468
usa,2019,3.32735
usa,2020,-3.95645
ven,1961,-2.54787
ven,1962,9.37132
ven,1963,-0.17451
ven,1964,35.50369
ven,1965,-0.42107
ven,1966,-11.02266
ven,1967,3.87008
ven,1968,31.19267
ven,1969,1.81247
ven,1970,31.98766
ven,1971,-20.56075
ven,1972,8.55615
ven,1973,2.21675
ven,1974,0.48193
ven,1975,24.10072
ven,1976,20.28985
ven,1977,26.74699
ven,1978,-1.26743
ven,1979,-20.53916
ven,1980,-16.07431
ven,1981,-0.19249
ven,1982,6.65381
ven,1983,-50.63291
ven,1984,34.65751
ven,1985,4.181
ven,1986,4.60984
ven,1987,14.09994
ven,1988,15.24184
ven,1989,-52.57353
ven,1990,-7.85087
ven,1991,80.20675
ven,1992,38.19205
ven,1993,-18.67288
ven,1994,-29.33077
ven,1995,36.50461
ven,1996,-11.04355
ven,1997,33.99478
ven,1998,4.34885
ven,1999,-10.60493
ven,2000,6.70617
ven,2001,13.56776
ven,2002,-33.98508
ven,2003,-35.49803
ven,2004,91.33468
ven,2005,30.46617
ven,2006,36.25991
ven,2007,28.1642
ven,2008,2.19138
ven,2009,-19.07951
ven,2010,1.04012
ven,2011,15.19262
ven,2012,24.06029
ven,2013,-13.9503
ven,2014,-22.92432
vnm,1990,-7.69306
vnm,1991,9.54138
vnm,1992,44.24928
vnm,1993,36.03002
vnm,1994,40.49051
vnm,1995,17.07451
vnm,1996,14.22937
vnm,1997,9.37593
vnm,1998,12.62908
vnm,1999,1.19977
vnm,2000,10.10946
vnm,2001,10.76818
vnm,2002,12.72503
vnm,2003,11.86215
vnm,2004,10.5408
vnm,2005,11.15069
vnm,2006,11.83362
vnm,2007,26.7983
vnm,2008,6.27826
vnm,2009,4.31237
vnm,2010,10.40647
vnm,2011,-6.838
vnm,2012,2.37379
vnm,2013,5.44994
vnm,2014,8.90008
vnm,2015,9.03999
vnm,2016,9.71006
vnm,2017,9.79999
vnm,2018,8.21991
vnm,2019,7.91005
vnm,2020,4.12004
vut,2003,-9.98075
vut,2004,45.84606
vut,2005,7.72775
vut,2006,34.89502
vut,2007,21.10535
vut,2008,35.72916
vut,2009,-0.8855
vut,2010,-4.74569
vut,2011,-18.08516
vut,2012,-13.40551
vut,2013,16.3972
vut,2014,-7.22641
vut,2015,46.51149
vut,2016,-23.74431
vut,2017,28.05057
vut,2018,14.85107
vut,2019,7.62562
vut,2020,19.48034
zaf,1961,1.3526
zaf,1962,-3.77193
zaf,1963,27.09512
zaf,1964,17.66912
zaf,1965,13.58899
zaf,1966,-6.88166
zaf,1967,20.04481
zaf,1968,-3.32915
zaf,1969,12.11216
zaf,1970,17.42415
zaf,1971,10.31556
