geo,time,tm_qty_mrch_xd_wd
ind,1987,32.69175
ind,1988,30.14162
ind,1989,30.68001
ind,1990,32.45765
ind,1991,31.74946
ind,1992,38.45659
ind,1993,44.67642
ind,1994,54.26936
ind,1995,67.36209
ind,1996,70.80907
ind,1997,78.07236
ind,1998,91.66926
ind,1999,94.98042
ind,2000,100
ind,2001,101.45752
ind,2002,105.85059
ind,2003,130.41573
ind,2004,152.62726
ind,2005,195.83282
ind,2006,218.1514
ind,2007,248.19715
ind,2008,313.23946
ind,2009,324.65643
ind,2010,398.27511
ind,2011,436.868
ind,2012,461.98682
ind,2013,460.71848
ind,2014,476.68148
ind,2015,532.74817
ind,2016,522.08323
ind,2017,583.77967
ind,2018,600.72392
ind,2019,595.75652
ind,2020,508.2941
irl,2000,100
irl,2001,102.59082
irl,2002,103.18313
irl,2003,92.75013
irl,2004,96.45483
irl,2005,105.19148
irl,2006,107.97541
irl,2007,111.58127
irl,2008,102.64823
irl,2009,85.59842
irl,2010,82.17752
irl,2011,79.9846
irl,2012,77.56725
irl,2013,86.20326
irl,2014,97.97982
irl,2015,108.56541
irl,2016,116.96803
irl,2017,127.07834
irl,2018,136.01937
irl,2019,133.16903
irl,2020,129.40465
irn,2000,100
irn,2001,122.95146
irn,2002,149.86106
irn,2003,168.41833
irn,2004,194.99721
irn,2005,225.90693
irn,2006,216.04109
irn,2007,218.32217
irn,2008,239.98808
irn,2009,223.76646
irn,2010,277.06861
irn,2011,235.52553
irn,2012,222.35895
irn,2013,187.62803
irn,2014,227.20692
irn,2015,202.28995
irn,2016,196.72189
irn,2017,221.08702
irn,2018,211.47769
irn,2019,181.69816
irn,2020,163.12591
irq,2000,100
irq,2001,101.75101
irq,2002,76.62355
irq,2003,73.08271
irq,2004,143.74658
irq,2005,148.98326
irq,2006,124.55302
irq,2007,117.81398
irq,2008,164.86361
irq,2009,201.41989
irq,2010,219.79276
irq,2011,210.58472
irq,2012,264.70615
irq,2013,297.22333
irq,2014,279.46503
irq,2015,296.91389
irq,2016,230.92244
irq,2017,248.41997
irq,2018,276.48796
irq,2019,225.69901
irq,2020,209.56601
isl,2000,100
isl,2001,90.54114
isl,2002,88.21133
isl,2003,94.33835
isl,2004,106.66648
isl,2005,134.60937
isl,2006,155.6981
isl,2007,151.06595
isl,2008,126.06742
isl,2009,89.35164
isl,2010,90.8256
isl,2011,94.86653
isl,2012,96.0531
isl,2013,100.20809
isl,2014,107.87205
isl,2015,126.9544
isl,2016,143.82241
isl,2017,160.08516
isl,2018,155.26187
isl,2019,142.16652
isl,2020,124.32264
isr,2000,100
isr,2001,95.3239
isr,2002,95.66205
isr,2003,92.26513
isr,2004,101.53966
isr,2005,104.08207
isr,2006,104.79748
isr,2007,113.52756
isr,2008,114.24874
isr,2009,97.87359
isr,2010,113.08451
isr,2011,122.35602
isr,2012,125.17504
isr,2013,125.70101
isr,2014,122.10632
isr,2015,123.19759
isr,2016,136.31109
isr,2017,134.84498
isr,2018,141.13531
isr,2019,146.55706
isr,2020,139.20923
ita,2000,100
ita,2001,100.77747
ita,2002,101.16119
ita,2003,102.78081
ita,2004,107.91241
ita,2005,109.79574
ita,2006,115.68091
ita,2007,119.28071
ita,2008,112.90866
ita,2009,94.86018
ita,2010,106.87208
ita,2011,106.17618
ita,2012,97.01405
ita,2013,94.04994
ita,2014,95.00678
ita,2015,99.43864
ita,2016,101.5954
ita,2017,104.34108
ita,2018,105.57966
ita,2019,104.42746
ita,2020,93.96406
jam,2000,100
jam,2001,104.77675
jam,2002,111.10906
jam,2003,106.45399
jam,2004,102.7842
jam,2005,107.49111
jam,2006,117.42579
jam,2007,132.4063
jam,2008,137.15043
jam,2009,95.86545
jam,2010,89.74417
jam,2011,91.11875
jam,2012,88.9813
jam,2013,89.05528
jam,2014,85.64786
jam,2015,86.70241
jam,2016,87.36974
jam,2017,100.23107
jam,2018,96.25692
jam,2019,103.04493
jam,2020,78.70212
jor,1980,48.38212
jor,1981,58.33753
jor,1982,62.36894
jor,1983,66.03831
jor,1984,57.67822
jor,1985,60.04823
jor,1986,62.97675
jor,1987,65.44374
jor,1988,69.09544
jor,1989,56.38345
jor,1990,59.53833
jor,1991,58.65775
jor,1992,80.44952
jor,1993,87.46963
jor,1994,86.54871
jor,1995,83.78098
jor,1996,90.65942
jor,1997,88.33849
jor,1998,83.2791
jor,1999,82.49911
jor,2000,100
jor,2001,103.57471
jor,2002,105.95373
jor,2003,108.42026
jor,2004,133.07448
jor,2005,154.35024
jor,2006,155.19411
jor,2007,161.90686
jor,2008,167.0472
jor,2009,159.05101
jor,2010,140.09685
jor,2011,139.02159
jor,2012,150.25771
jor,2013,157.41805
jor,2014,158.69982
jor,2015,157.10385
jor,2016,141.76645
jor,2017,156.14556
jor,2018,153.72337
jor,2019,156.87082
jor,2020,141.51724
jpn,2000,100
jpn,2001,101.13874
jpn,2002,102.35847
jpn,2003,108.39444
jpn,2004,115.15999
jpn,2005,117.72541
jpn,2006,122.45198
jpn,2007,123.90884
jpn,2008,122.76147
jpn,2009,107.85076
jpn,2010,118.69972
jpn,2011,123.73273
jpn,2012,128.38379
jpn,2013,128.98554
jpn,2014,131.05608
jpn,2015,134.65762
jpn,2016,135.74941
jpn,2017,139.58789
jpn,2018,142.29308
jpn,2019,142.95584
jpn,2020,137.43558
kaz,2000,100
kaz,2001,130.16601
kaz,2002,134.64721
kaz,2003,161.20664
kaz,2004,221.62908
kaz,2005,276.10058
kaz,2006,354.06765
kaz,2007,456.19009
kaz,2008,468.64669
kaz,2009,368.74724
kaz,2010,390.50107
kaz,2011,413.89192
kaz,2012,524.88298
kaz,2013,562.87391
kaz,2014,481.98032
kaz,2015,389.69797
kaz,2016,329.09461
kaz,2017,371.90534
kaz,2018,390.78472
kaz,2019,458.55144
kaz,2020,443.49828
ken,1980,49.57825
ken,1981,43.67007
ken,1982,38.93462
ken,1983,31.34521
ken,1984,36.11062
ken,1985,34.76935
ken,1986,39.65374
ken,1987,42.72147
ken,1988,48.48678
ken,1989,55.56299
ken,1990,53.41586
ken,1991,51.08068
ken,1992,51.11087
ken,1993,73.23802
ken,1994,81.10485
ken,1995,93.50397
ken,1996,97.89344
ken,1997,98.66883
ken,1998,92.75873
ken,1999,87.69545
ken,2000,100
ken,2001,105.76422
ken,2002,106.39756
ken,2003,113.24701
ken,2004,133.13724
ken,2005,154.06251
ken,2006,176.41045
ken,2007,202.83346
ken,2008,216.69768
ken,2009,222.05451
ken,2010,243.77326
ken,2011,249.59384
ken,2012,278.46558
ken,2013,286.79965
ken,2014,328.03585
ken,2015,327.01829
ken,2016,298.66024
ken,2017,340.10335
ken,2018,334.41002
ken,2019,349.34486
ken,2020,306.59201
kgz,2000,100
kgz,2001,84.90036
kgz,2002,110.36691
kgz,2003,126.90131
kgz,2004,153.96328
kgz,2005,154.40735
kgz,2006,246.84411
kgz,2007,326.12786
kgz,2008,416.73198
kgz,2009,326.73578
kgz,2010,320.74609
kgz,2011,366.83639
kgz,2012,463.90614
kgz,2013,534.01382
kgz,2014,511.60302
kgz,2015,418.1821
kgz,2016,427.68544
kgz,2017,461.19954
kgz,2018,509.219
kgz,2019,488.79315
kgz,2020,369.92038
khm,2000,100
khm,2001,112.6426
khm,2002,128.94793
khm,2003,132.02061
khm,2004,151.40373
khm,2005,174.08375
khm,2006,200.94608
khm,2007,215.4107
khm,2008,225.92589
khm,2009,216.04047
khm,2010,220.42544
khm,2011,251.52603
khm,2012,315.0108
khm,2013,278.53329
khm,2014,317.87005
khm,2015,438.01859
khm,2016,415.15166
khm,2017,459.02287
khm,2018,530.51995
khm,2019,623.35392
khm,2020,586.69808
kir,2000,100
kir,2001,105.99481
kir,2002,131.88883
kir,2003,129.20946
kir,2004,132.95579
kir,2005,149.41607
kir,2006,116.00998
kir,2007,120.32964
kir,2008,105.62637
kir,2009,100.47003
kir,2010,99.19546
kir,2011,109.21165
kir,2012,129.36636
kir,2013,124.13292
kir,2014,138.15522
kir,2015,166.48296
kir,2016,202.7207
kir,2017,188.23662
kir,2018,165.14461
kir,2019,179.54921
kir,2020,180.02608
kna,2000,100
kna,2001,97.71686
kna,2002,104.22767
kna,2003,98.02598
kna,2004,83.25737
kna,2005,90.20551
kna,2006,101.968
kna,2007,103.247
kna,2008,115.2035
kna,2009,110.4358
kna,2010,97.64506
kna,2011,81.32076
kna,2012,74.77156
kna,2013,83.63263
kna,2014,90.26118
kna,2015,108.28457
kna,2016,124.34347
kna,2017,113.51194
kna,2018,117.12171
kna,2019,117.43368
kna,2020,92.58113
kor,1980,12.40245
kor,1981,13.79909
kor,1982,13.86371
kor,1983,15.69321
kor,1984,18.0066
kor,1985,19.20958
kor,1986,20.71732
kor,1987,25.05947
kor,1988,28.57064
kor,1989,33.30477
kor,1990,37.198
kor,1991,43.4191
kor,1992,44.69857
kor,1993,47.04332
kor,1994,57.97798
kor,1995,71.96262
kor,1996,83.64308
kor,1997,85.82295
kor,1998,66.81193
kor,1999,85.75155
kor,2000,100
kor,2001,96.98148
kor,2002,108.00113
kor,2003,118.8379
kor,2004,130.17467
kor,2005,131.70736
kor,2006,144.08505
kor,2007,154.72233
kor,2008,161.98537
kor,2009,146.85249
kor,2010,166.81839
kor,2011,176.64677
kor,2012,179.3007
kor,2013,186.55942
kor,2014,197.62145
kor,2015,208.18434
kor,2016,207.77576
kor,2017,223.88503
kor,2018,229.30299
kor,2019,226.36962
kor,2020,233.07904
kwt,2000,100
kwt,2001,110.12929
kwt,2002,127.18297
kwt,2003,149.541
kwt,2004,159.86369
kwt,2005,192.83792
kwt,2006,200.48899
kwt,2007,231.73304
kwt,2008,249.89689
kwt,2009,204.03157
kwt,2010,227.80348
kwt,2011,230.01409
kwt,2012,251.21413
kwt,2013,274.81692
kwt,2014,294.75737
kwt,2015,313.56456
kwt,2016,318.46057
kwt,2017,341.18343
kwt,2018,352.96384
kwt,2019,331.34337
kwt,2020,266.98353
lao,2000,100
lao,2001,98.74529
lao,2002,88.10988
lao,2003,84.65299
lao,2004,118.3256
lao,2005,130.07829
lao,2006,144.87147
lao,2007,135.76644
lao,2008,155.28097
lao,2009,179.65149
lao,2010,236.31887
lao,2011,237.27152
lao,2012,303.96987
lao,2013,312.16741
lao,2014,437.66888
lao,2015,658.7266
lao,2016,648.22443
lao,2017,651.83439
lao,2018,679.53155
lao,2019,687.06109
lao,2020,592.68755
lbn,2000,100
lbn,2001,121.37157
lbn,2002,110.06082
lbn,2003,114.12627
lbn,2004,134.21824
lbn,2005,119.32726
lbn,2006,110.73681
lbn,2007,129.42674
lbn,2008,155.07519
lbn,2009,167.74905
lbn,2010,171.63
lbn,2011,163.91173
lbn,2012,175.42561
lbn,2013,180.43895
lbn,2014,183.52344
lbn,2015,182.22961
lbn,2016,194.90768
lbn,2017,189.82392
lbn,2018,182.28317
lbn,2019,178.87805
lbn,2020,106.72273
lbr,1980,73.40383
lbr,1981,68.11161
lbr,1982,61.86897
lbr,1983,62.47379
lbr,1984,50.40769
lbr,1985,42.57485
lbr,1986,36.92658
lbr,1987,41.29709
lbr,2000,100
lbr,2001,38.92752
lbr,2002,30.27849
lbr,2003,29.17729
lbr,2004,56.66423
lbr,2005,54.63305
lbr,2006,74.69718
lbr,2007,71.04535
lbr,2008,92.95887
lbr,2009,57.01444
lbr,2010,65.55008
lbr,2011,90.25738
lbr,2012,83.7378
lbr,2013,120.9214
lbr,2014,212.06701
lbr,2015,189.11932
lbr,2016,156.10351
lbr,2017,128.89987
lbr,2018,132.04643
lbr,2019,107.08009
lbr,2020,140.06586
lby,1982,156.20064
lby,1983,140.03962
lby,1984,152.60364
lby,1985,102.76246
lby,1986,95.44617
lby,1987,95.20184
lby,1988,128.05996
lby,1989,109.95251
lby,1990,111.81524
lby,1991,121.85439
lby,1992,102.72113
lby,1993,120.02911
lby,1994,100.7513
lby,1995,129.11629
lby,1996,142.14252
lby,1997,146.39266
lby,1998,143.19643
lby,1999,91.13739
lby,2000,100
lby,2001,118.19154
lby,2002,117.61769
lby,2003,109.4729
lby,2004,148.1094
lby,2005,134.97094
lby,2006,126.81241
lby,2007,129.43839
lby,2008,157.84963
lby,2009,235.56858
lby,2010,308.29737
lby,2011,121.76129
lby,2012,337.62073
lby,2013,419.79691
lby,2014,299.89608
lby,2015,285.49873
lby,2016,156.01168
lby,2017,179.94325
lby,2018,221.8482
lby,2019,268.74728
lby,2020,219.677
lca,2000,100
lca,2001,105.73218
lca,2002,92.60775
lca,2003,114.00181
lca,2004,108.04156
lca,2005,104.81574
lca,2006,116.45907
lca,2007,110.21525
lca,2008,89.9623
lca,2009,99.61481
lca,2010,103.56812
lca,2011,83.31003
lca,2012,76.31169
lca,2013,74.50068
lca,2014,79.29745
lca,2015,102.44065
lca,2016,130.53988
lca,2017,112.72272
lca,2018,94.68185
lca,2019,91.24693
lca,2020,96.54664
lka,1980,41.57639
lka,1981,37.73202
lka,1982,38.86812
lka,1983,41.98562
lka,1984,44.35169
lka,1985,43.15769
lka,1986,48.45942
lka,1987,49.63747
lka,1988,48.00963
lka,1989,43.533
lka,1990,46.97417
lka,1991,52.85061
lka,1992,60.26493
lka,1993,73.03577
lka,1994,84.47907
lka,1995,82.55074
lka,1996,84.53542
lka,1997,92.95394
lka,2000,100
lka,2001,100.94247
lka,2002,108.40671
lka,2003,135.28758
lka,2004,151.20316
lka,2005,155.90696
lka,2006,163.1303
lka,2007,173.83359
lka,2008,180.53193
lka,2009,152.74289
lka,2010,181.89903
lka,2011,222.92476
lka,2012,224.80105
lka,2013,220.80606
lka,2014,241.87574
lka,2015,267.50699
lka,2016,285.91861
lka,2017,309.10804
lka,2018,315.07244
lka,2019,296.31603
lka,2020,262.93591
lso,1980,52.86682
lso,1981,57.07035
lso,1982,61.627
lso,1983,60.36033
lso,1984,65.59297
lso,1985,66.63011
lso,1986,59.91507
lso,1987,63.85494
lso,1988,76.87715
lso,1989,80.57548
lso,1990,81.54536
lso,1991,80.82359
lso,1992,91.12202
lso,1993,91.21646
lso,1994,92.86954
lso,1995,110.39837
lso,1996,121.0687
lso,1997,122.60874
lso,1998,110.78837
lso,1999,100.98433
lso,2000,100
lso,2001,93.34847
lso,2002,103.54406
lso,2003,133.68859
lso,2004,159.92745
lso,2005,154.48725
lso,2006,159.49037
lso,2007,176.25989
lso,2008,162.2118
lso,2009,181.89734
lso,2010,209.3974
lso,2011,194.66452
lso,2012,206.60819
lso,2013,174.70364
lso,2014,179.80432
lso,2015,183.75449
lso,2016,177.00825
lso,2017,185.04253
lso,2018,179.84744
lso,2019,168.15121
lso,2020,151.98455
ltu,2000,100
ltu,2001,120.29191
ltu,2002,139.54112
ltu,2003,153.24108
ltu,2004,174.03648
ltu,2005,200.26038
ltu,2006,222.31147
ltu,2007,243.24463
ltu,2008,255.86323
ltu,2009,186.41919
ltu,2010,218.37373
ltu,2011,246.96984
ltu,2012,254.9028
ltu,2013,273.57331
ltu,2014,282.13027
ltu,2015,296.03617
ltu,2016,304.44384
ltu,2017,329.41871
ltu,2018,336.26001
ltu,2019,348.98934
ltu,2020,338.38287
lux,2000,100
lux,2001,113.10686
lux,2002,110.42528
lux,2003,117.11017
lux,2004,128.64354
lux,2005,138.00864
lux,2006,158.63882
lux,2007,149.89646
lux,2008,161.26787
lux,2009,147.58518
lux,2010,140.70048
lux,2011,142.28905
lux,2012,139.94322
lux,2013,131.90008
lux,2014,131.15218
lux,2015,137.70247
lux,2016,131.51679
lux,2017,128.4728
lux,2018,124.15303
lux,2019,127.53082
lux,2020,109.6193
lva,2000,100
lva,2001,112.38136
lva,2002,123.91744
lva,2003,138.85531
lva,2004,164.96816
lva,2005,189.90464
lva,2006,234.28345
lva,2007,271.92089
lva,2008,245.66409
lva,2009,175.29931
lva,2010,206.45823
lva,2011,251.19439
lva,2012,270.85164
lva,2013,274.30502
lva,2014,279.84935
lva,2015,284.62048
lva,2016,291.33764
lva,2017,320.00244
lva,2018,340.3723
lva,2019,346.50928
lva,2020,338.24239
mac,2000,100
mac,2001,110.377
mac,2002,119.29212
mac,2003,121.93554
mac,2004,147.14215
mac,2005,155.39964
mac,2006,173.30631
mac,2007,190.51325
mac,2008,170.27765
mac,2009,145.83201
mac,2010,166.86049
mac,2011,216.9703
mac,2012,252.33516
mac,2013,288.54383
mac,2014,324.11732
mac,2015,326.23047
mac,2016,278.70076
mac,2017,289.94167
mac,2018,325.24166
mac,2019,329.39906
mac,2020,340.92612
mar,1980,30.24009
mar,1981,32.88518
mar,1982,37.03943
mar,1983,30.83561
mar,1984,34.25205
mar,1985,33.71379
mar,1986,31.40332
mar,1987,32.45047
mar,1988,38.31446
mar,1989,42.90246
mar,1990,47.63095
mar,1991,51.37448
mar,1992,56.38132
mar,1993,53.05983
mar,1994,58.3072
mar,1995,67.89199
mar,1996,64.7214
mar,1997,71.81648
mar,1998,87.46653
mar,1999,83.54484
mar,2000,100
mar,2001,98.21937
mar,2002,104.82453
mar,2003,112.62166
mar,2004,127.12354
mar,2005,139.7662
mar,2006,154.86077
mar,2007,182.61417
mar,2008,206.57469
mar,2009,179.94114
mar,2010,177.96412
mar,2011,190.98056
mar,2012,237.49773
mar,2013,240.14113
mar,2014,246.21225
mar,2015,225.73051
mar,2016,254.23337
mar,2017,251.43108
mar,2018,263.40421
mar,2019,272.90741
mar,2020,244.45593
mda,2000,100
mda,2001,118.35105
mda,2002,141.25375
mda,2003,181.69451
mda,2004,202.42593
mda,2005,239.58147
mda,2006,258.27047
mda,2007,319.50615
mda,2008,362.55087
mda,2009,268.0888
mda,2010,309.85351
mda,2011,377.58382
mda,2012,384.92881
mda,2013,409.68655
mda,2014,409.90339
mda,2015,391.53415
mda,2016,422.14839
mda,2017,484.44012
mda,2018,525.65191
mda,2019,550.93931
mda,2020,543.02131
mdg,1980,116.12023
mdg,1981,74.21817
mdg,1982,70.73358
mdg,1983,60.19407
mdg,1984,61.1931
mdg,1985,58.03673
mdg,1986,57.22794
mdg,1987,44.51488
mdg,1988,44.99356
mdg,1989,41.12007
mdg,1990,67.60614
mdg,1991,51.98472
mdg,1992,52.44323
mdg,1993,58.6045
mdg,1994,58.20869
mdg,1995,61.13817
mdg,1996,61.22334
mdg,1997,71.01131
mdg,1998,72.33616
mdg,1999,75.18842
mdg,2000,100
mdg,2001,106.19045
mdg,2002,59.67722
mdg,2003,114.8371
mdg,2004,136.65414
mdg,2005,126.03124
mdg,2006,125.07596
mdg,2007,169.65422
mdg,2008,215.56167
mdg,2009,197.39976
mdg,2010,150.81651
mdg,2011,144.45873
mdg,2012,156.21425
mdg,2013,168.95959
mdg,2014,170.42065
mdg,2015,167.09663
mdg,2016,183.54295
mdg,2017,219.30273
mdg,2018,228.39513
mdg,2019,227.31203
mdg,2020,181.72971
mdv,2000,100
mdv,2001,103.68381
mdv,2002,106.143
mdv,2003,119.30011
mdv,2004,147.89588
mdv,2005,157.28621
mdv,2006,183.20415
mdv,2007,199.91389
mdv,2008,221.97133
mdv,2009,172.28994
mdv,2010,179.36721
mdv,2011,208.54338
mdv,2012,222.04175
mdv,2013,251.75017
mdv,2014,291.95093
mdv,2015,313.52589
mdv,2016,364.5752
mdv,2017,388.59976
mdv,2018,457.37591
mdv,2019,447.36175
mdv,2020,282.68836
mex,1980,21.64317
mex,1981,25.53823
mex,1982,15.17327
mex,1983,10.04223
mex,1984,13.05084
mex,1985,15.16368
mex,1986,12.82431
mex,1987,12.98876
mex,1988,17.30405
mex,1989,21.4228
mex,1990,25.62984
mex,1991,30.78925
mex,1992,36.70531
mex,1993,39.02005
mex,1994,46.39829
mex,1995,39.17003
mex,1996,49.77802
mex,1997,61.62773
mex,1998,71.673
mex,1999,81.3609
mex,2000,100
mex,2001,95.86995
mex,2002,96.26759
mex,2003,95.07099
mex,2004,104.01377
mex,2005,111.72343
mex,2006,123.3625
mex,2007,128.90713
mex,2008,130.39546
mex,2009,102.84761
mex,2010,126.65775
mex,2011,137.4401
mex,2012,143.31993
mex,2013,147.58325
mex,2014,154.26577
mex,2015,157.33305
mex,2016,155.66202
mex,2017,164.95798
mex,2018,175.67102
mex,2019,172.4126
mex,2020,146.15087
mhl,2000,100
mhl,2001,116.46708
mhl,2002,140.12596
mhl,2003,158.24992
mhl,2004,174.02534
mhl,2005,209.34168
mhl,2006,183.6128
mhl,2007,178.83959
mhl,2008,143.19502
mhl,2009,131.68382
mhl,2010,167.5236
mhl,2011,138.7967
mhl,2012,143.14763
mhl,2013,201.15856
mhl,2014,187.08203
mhl,2015,150.87296
mhl,2016,144.66186
mhl,2017,135.90439
mhl,2018,114.71092
mhl,2019,111.58398
mhl,2020,124.14588
mkd,2000,100
mkd,2001,83.14389
mkd,2002,98.43446
mkd,2003,105.4071
mkd,2004,118.65892
mkd,2005,117.98275
mkd,2006,126.93813
mkd,2007,163.53593
mkd,2008,180.30186
mkd,2009,141.65342
mkd,2010,139.6245
mkd,2011,149.98008
mkd,2012,144.60963
mkd,2013,152.41272
mkd,2014,172.82189
mkd,2015,173.85785
mkd,2016,187.14676
mkd,2017,205.3811
mkd,2018,228.58965
mkd,2019,242.62731
mkd,2020,218.68014
mli,1980,42.51483
mli,1981,42.11904
mli,1982,40.42147
mli,1983,47.12239
mli,1984,40.65012
mli,1985,43.71157
mli,1986,55.06898
mli,1987,42.97985
mli,1988,57.41161
mli,1989,41.76879
mli,1990,64.99385
mli,1991,49.67785
mli,1992,62.814
mli,1993,67.77445
mli,1994,64.71025
mli,1995,76.63672
mli,1996,79.20883
mli,1997,85.6629
mli,1998,92.53394
mli,1999,101.22104
mli,2000,100
mli,2001,127.17175
mli,2002,121.34935
mli,2003,154.56936
mli,2004,150.98434
mli,2005,151.30088
mli,2006,166.90434
mli,2007,183.05305
mli,2008,239.18081
mli,2009,197.55628
mli,2010,250.96634
mli,2011,209.84713
mli,2012,223.14464
mli,2013,244.35564
mli,2014,254.16429
mli,2015,279.57498
mli,2016,313.57129
mli,2017,314.42098
mli,2018,320.39682
mli,2019,355.39593
mli,2020,345.47971
mlt,2000,100
mlt,2001,80.72254
mlt,2002,80.37952
mlt,2003,84.19879
mlt,2004,88.23541
mlt,2005,87.94679
mlt,2006,100.85301
mlt,2007,101.13684
mlt,2008,102.01856
mlt,2009,95.51153
mlt,2010,109.72985
mlt,2011,119.23037
mlt,2012,128.4365
mlt,2013,119.5949
mlt,2014,135.90894
mlt,2015,154.6544
mlt,2016,170.39946
mlt,2017,148.43438
mlt,2018,149.619
mlt,2019,167.22638
mlt,2020,129.09457
mmr,1981,82.47561
mmr,1982,101.12101
mmr,1983,66.20045
mmr,1984,59.09273
mmr,1985,28.99915
mmr,1986,30.48267
mmr,1987,26.27763
mmr,1988,22.28554
mmr,1989,16.39605
mmr,1990,21.02626
mmr,1991,47.65695
mmr,1992,47.22865
mmr,1993,57.07635
mmr,1994,54.53341
mmr,1995,80.18548
mmr,1996,66.39787
mmr,1997,83.95459
mmr,1998,110.00462
mmr,1999,97.71706
mmr,2000,100
mmr,2001,125.71049
mmr,2002,102.832
mmr,2003,84.9004
mmr,2004,79.619
mmr,2005,62.6057
mmr,2006,77.8827
mmr,2007,89.4531
mmr,2008,100.47851
mmr,2009,114.53702
mmr,2010,114.94794
mmr,2011,183.91895
mmr,2012,188.45536
mmr,2013,256.14433
mmr,2014,354.24268
mmr,2015,409.00562
mmr,2016,384.45596
mmr,2017,450.73732
mmr,2018,424.95463
mmr,2019,418.43025
mmr,2020,411.82404
mng,2000,100
mng,2001,106.83397
mng,2002,116.31625
mng,2003,124.54572
mng,2004,143.09625
mng,2005,145.2438
mng,2006,168.66129
mng,2007,222.09143
mng,2008,323.74462
mng,2009,211.23905
mng,2010,296.95938
mng,2011,506.57836
mng,2012,518.76678
mng,2013,496.67316
mng,2014,415.28144
mng,2015,348.90887
mng,2016,324.94995
mng,2017,398.78875
mng,2018,496.79213
mng,2019,529.14687
mng,2020,468.49925
mnp,2000,100
mnp,2001,95.25741
mnp,2002,112.13451
mnp,2003,110.05905
mnp,2004,101.8288
mnp,2005,79.91703
mnp,2006,65.69735
mnp,2007,50.06614
mnp,2008,33.91809
mnp,2009,37.45576
mnp,2010,35.23773
mnp,2011,31.2101
mnp,2012,28.84807
mnp,2013,29.75799
mnp,2014,39.42869
mnp,2015,47.90367
mnp,2016,62.29289
mnp,2017,64.27232
mnp,2018,56.87452
mnp,2019,58.06681
mnp,2020,42.73568
moz,1980,95.95087
moz,1981,92.22798
moz,1982,98.89512
moz,1983,78.4604
moz,1984,74.01924
moz,1985,56.33054
moz,1986,65.12666
moz,1987,68.44496
moz,1988,72.22484
moz,1989,76.67635
moz,1990,78.97956
moz,1991,77.63385
moz,1992,74.58
moz,1993,85.02039
moz,1994,107.31286
moz,1995,64.67497
moz,1996,66.2061
moz,1997,63.18507
moz,1998,71.06362
moz,1999,102.45754
moz,2000,100
moz,2001,95.14961
moz,2002,137.92906
moz,2003,147.30046
moz,2004,156.19235
moz,2005,167.90358
moz,2006,186.95331
moz,2007,181.90003
moz,2008,193.31716
moz,2009,200.97248
moz,2010,231.10187
moz,2011,272.42751
moz,2012,383.50495
moz,2013,451.95982
moz,2014,398.75992
moz,2015,440.48435
moz,2016,288.42525
moz,2017,289.47981
moz,2018,321.77444
moz,2019,355.44228
moz,2020,316.6203
mrt,1980,64.29307
mrt,1981,62.34002
mrt,1982,68.01296
mrt,1983,57.30387
mrt,1984,56.13812
mrt,1985,61.53581
mrt,1986,57.25266
mrt,1987,56.6946
mrt,1988,52.37699
mrt,1989,48.95103
mrt,1990,45.58417
mrt,1991,83.70012
mrt,1992,92.94412
mrt,1993,83.39808
mrt,1994,92.0296
mrt,1995,111.97157
mrt,1996,99.07036
mrt,1997,99.26945
mrt,1998,92.1437
mrt,1999,88.84179
mrt,2000,100
mrt,2001,104.24112
mrt,2002,99.46401
mrt,2003,116.05519
mrt,2004,185.57046
mrt,2005,273.64325
mrt,2006,207.67658
mrt,2007,228.0634
mrt,2008,262.42177
mrt,2009,224.81076
mrt,2010,264.47019
mrt,2011,281.18164
mrt,2012,361.72107
mrt,2013,474.46057
mrt,2014,441.3558
mrt,2015,507.857
mrt,2016,306.80147
mrt,2017,481.97815
mrt,2018,411.24032
mrt,2019,462.702
mrt,2020,361.38177
mus,1980,36.6889
mus,1981,29.56766
mus,1982,27.07109
mus,1983,26.75176
mus,1984,30.01368
mus,1985,35.57638
mus,1986,42.46596
mus,1987,58.30148
mus,1988,69.28068
mus,1989,70.33538
mus,1990,81.39178
mus,1991,72.30018
mus,1992,76.11107
mus,1993,77.33935
mus,1994,90.42436
mus,1995,83.575
mus,1996,92.70426
mus,1997,90.17874
mus,1998,96.16918
mus,1999,109.59246
mus,2000,100
mus,2001,92.74105
mus,2002,98.96601
mus,2003,133.15813
mus,2004,138.49402
mus,2005,145.99309
mus,2006,160.0114
mus,2007,160.2894
mus,2008,158.7975
mus,2009,151.97296
mus,2010,160.51949
mus,2011,165.2561
mus,2012,169.76419
mus,2013,177.5126
mus,2014,190.88056
mus,2015,209.40763
mus,2016,217.43588
mus,2017,221.53424
mus,2018,223.43114
mus,2019,232.14476
mus,2020,177.06656
mwi,1980,137.57461
mwi,1981,107.21014
mwi,1982,100.34818
mwi,1983,102.69064
mwi,1984,90.83243
mwi,1985,112.83779
mwi,1986,83.75456
mwi,1987,82.92392
mwi,1988,105.19371
mwi,1989,125.44767
mwi,1990,127.29434
mwi,1991,151.93005
mwi,1992,153.64901
mwi,1993,120.79933
mwi,1994,89.72133
mwi,1995,84.20851
mwi,1996,111.65368
mwi,1997,139.91107
mwi,1998,99.88231
mwi,1999,129.21754
mwi,2000,100
mwi,2001,108.68514
mwi,2002,133.42192
mwi,2003,142.13704
mwi,2004,155.74893
mwi,2005,182.0144
mwi,2006,179.11199
