geo,time,ne_exp_gnfs_cn
mdg,1976,15811256700
mdg,1977,19061030000
mdg,1978,20665066200
mdg,1979,21477484500
mdg,1980,23443148796.4389
mdg,1981,22993642548.8741
mdg,1982,28323195091.771
mdg,1983,32878478500.10649
mdg,1984,48424082124.0204
mdg,1985,49852178527.7667
mdg,1986,57904577527.20409
mdg,1987,97147118163.8851
mdg,1988,121930182712.634
mdg,1989,156385159200.61099
mdg,1990,151199706746.647
mdg,1991,190825080500
mdg,1992,200759383600
mdg,1993,214775805700
mdg,1994,432582014700
mdg,1995,687191816600
mdg,1996,681999911900
mdg,1997,700677004100
mdg,1998,786246647900
mdg,1999,986365108700
mdg,2000,1197975014000
mdg,2001,1438251037400
mdg,2002,1595267779300
mdg,2003,1080639484400
mdg,2004,1841685664700
mdg,2005,2854188494100
mdg,2006,3766132006800
mdg,2007,4440190639600
mdg,2008,5076655064300
mdg,2009,3833222466300
mdg,2010,4563732409300
mdg,2011,5314985029800
mdg,2012,5535664025500
mdg,2013,6380697458600
mdg,2014,8552615243700
mdg,2015,9430286867300
mdg,2016,10949740839400
mdg,2017,12688262556000
mdg,2018,14470715058100
mdg,2019,14506454714900
mdg,2020,9957365517800
mdv,1980,492260000
mdv,1981,562475000
mdv,1982,549222000
mdv,1983,540735000
mdv,1984,595725000
mdv,1985,646810000
mdv,1986,690690000
mdv,1987,1025264000
mdv,1988,1122962000
mdv,1989,1356904000
mdv,1990,1755290000
mdv,1991,1927714100
mdv,1992,2349302700
mdv,1993,2371451600
mdv,1994,3206371500
mdv,2014,51916000000
mdv,2015,49479307600
mdv,2016,48442153100
mdv,2017,52894711200
mdv,2018,57202582600
mdv,2019,59903867300
mdv,2020,28481522200
mex,1960,13864000
mex,1961,14890100
mex,1962,16281300
mex,1963,17638700
mex,1964,19159000
mex,1965,20841500
mex,1966,22711900
mex,1967,22800900
mex,1968,25829200
mex,1969,30638700
mex,1970,34430500
mex,1971,37438000
mex,1972,45540000
mex,1973,58127000
mex,1974,75678000
mex,1975,75839000
mex,1976,116395600
mex,1977,190800000
mex,1978,244706600
mex,1979,343283500
mex,1980,478549000
mex,1981,637748000
mex,1982,1502119000
mex,1983,3397424000
mex,1984,5122408000
mex,1985,7305293000
mex,1986,13732395000
mex,1987,37692375000
mex,1988,82960783000
mex,1989,104266229000
mex,1990,137440795000
mex,1991,155326781000
mex,1992,171476112000
mex,1993,191599700000
mex,1994,238405245000
mex,1995,558198572000
mex,1996,812180290000
mex,1997,964198245000
mex,1998,1183022579000
mex,1999,1413536339000
mex,2000,1700645096000
mex,2001,1602396035000
mex,2002,1681391680000
mex,2003,1916876684000
mex,2004,2281276979000
mex,2005,2508526484000
mex,2006,2904921409000
mex,2007,3166754003000
mex,2008,3422199935000
mex,2009,3302798169000
mex,2010,3969501884000
mex,2011,4551712020000
mex,2012,5103688324000
mex,2013,5095679696000
mex,2014,5572849886000
mex,2015,6411999574000
mex,2016,7456239869000
mex,2017,8258558119000
mex,2018,9235099645000
mex,2019,9492066753000
mex,2020,9269569466000
mhl,1995,26833600
mhl,1996,25830300
mhl,1997,28410700
mhl,1998,27743200
mhl,1999,25284800
mhl,2000,33100500
mhl,2001,31151900
mhl,2002,36065300
mhl,2003,39620500
mhl,2004,41888100
mhl,2005,46380400
mhl,2006,37360700
mhl,2007,40685200
mhl,2008,44116900
mhl,2009,43263000
mhl,2010,60740800
mhl,2011,88380600
mhl,2012,100502300
mhl,2013,96183600
mhl,2014,92178100
mhl,2015,82374800
mhl,2016,73297300
mhl,2017,81510100
mhl,2018,86195600
mhl,2019,90690900
mhl,2020,85530100
mkd,1990,130701000
mkd,1991,210789000
mkd,1992,6409424000
mkd,1993,27659476000
mkd,1994,55920000000
mkd,1995,55961000000
mkd,1996,39540299000
mkd,1997,45963066000
mkd,1998,47717501200
mkd,1999,50656836900
mkd,2000,81921000000
mkd,2001,73696000000
mkd,2002,68009000000
mkd,2003,74311000000
mkd,2004,86213000000
mkd,2005,107363000000
mkd,2006,126541000000
mkd,2007,164506000000
mkd,2008,179334000000
mkd,2009,136019000000
mkd,2010,173999000000
mkd,2011,218744000000
mkd,2012,211763000000
mkd,2013,217803000000
mkd,2014,251484000000
mkd,2015,272423000000
mkd,2016,301346000000
mkd,2017,340859000000
mkd,2018,399006000000
mkd,2019,432290000000
mkd,2020,386031000000
mli,1967,7699999700
mli,1968,8700000300
mli,1969,9900000300
mli,1970,12400000000
mli,1971,14599999500
mli,1972,12300000300
mli,1973,12800000000
mli,1974,16499999700
mli,1975,17200001000
mli,1976,24700000300
mli,1977,32899999700
mli,1978,32000000000
mli,1979,40699998200
mli,1980,55050000000
mli,1981,55618000000
mli,1982,62477000000
mli,1983,78760000000
mli,1984,102707000000
mli,1985,106432000000
mli,1986,92949000000
mli,1987,97776000000
mli,1988,94198000000
mli,1989,110042000000
mli,1990,114301000000
mli,1991,124583000000
mli,1992,117102000000
mli,1993,126516000000
mli,1994,224729504000
mli,1995,264252000000
mli,1996,268415000000
mli,1997,375082000000
mli,1998,366178142800
mli,1999,428850000000
mli,2000,472785503000
mli,2001,668389238800
mli,2002,761483298000
mli,2003,704450842400
mli,2004,681011000000
mli,2005,757266000000
mli,2006,1025670000000
mli,2007,942889000000
mli,2008,1103309000000
mli,2009,1044850000000
mli,2010,1207844000000
mli,2011,1391735000000
mli,2012,1769535000000
mli,2013,1631251000000
mli,2014,1599814000000
mli,2015,1862832000000
mli,2016,1948555000000
mli,2017,1981987000000
mli,2018,2325200000000
mli,2019,2602580849800
mli,2020,2939392383200
mlt,1970,107514400
mlt,1971,114187000
mlt,1972,122037500
mlt,1973,171902500
mlt,1974,252060100
mlt,1975,313487500
mlt,1976,394277400
mlt,1977,473371200
mlt,1978,524055800
mlt,1979,663762000
mlt,1980,814147000
mlt,1981,812482900
mlt,1982,730031100
mlt,1983,702290700
mlt,1984,738568700
mlt,1985,787913300
mlt,1986,845149500
mlt,1987,980666800
mlt,1988,1095789700
mlt,1989,1240607000
mlt,1990,1429968300
mlt,1991,1602204100
mlt,1992,1835483800
mlt,1993,2046113700
mlt,1994,2269084300
mlt,1995,3875681200
mlt,1996,3662202600
mlt,1997,3757389700
mlt,1998,3971166200
mlt,1999,4277008500
mlt,2000,4994364300
mlt,2001,4656346100
mlt,2002,5120791600
mlt,2003,5147650700
mlt,2004,5048650800
mlt,2005,5343930700
mlt,2006,6667395600
mlt,2007,7483602900
mlt,2008,9215633700
mlt,2009,9203055300
mlt,2010,10288233500
mlt,2011,11119957800
mlt,2012,12012905100
mlt,2013,12390989400
mlt,2014,13110246100
mlt,2015,15456728400
mlt,2016,15924587495.7946
mlt,2017,17608633835.3113
mlt,2018,17934135694.9776
mlt,2019,19451433430.2799
mlt,2020,18027739537.709
mmr,2010,3913272750000
mmr,2011,3918896050000
mmr,2012,2970017450000
mmr,2013,8642307300000
mmr,2014,12251008000000
mmr,2015,14117640900000
mmr,2016,17051191700000
mmr,2017,21454643600000
mmr,2018,26314681700000
mmr,2019,31987796000000
mmr,2020,32312058641300
mne,2000,392337000
mne,2001,497626000
mne,2002,480968000
mne,2003,462269000
mne,2004,701677000
mne,2005,790414000
mne,2006,880035000
mne,2007,1156406000
mne,2008,1226429000
mne,2009,1027827000
mne,2010,1157671000
mne,2011,1382597000
mne,2012,1389430000
mne,2013,1390129000
mne,2014,1388138000
mne,2015,1539210000
mne,2016,1605436000
mne,2017,1765000000
mne,2018,1999317000
mne,2019,2170723000
mne,2020,1088105000
mng,1981,1654323200
mng,1982,2010687100
mng,1983,2175806000
mng,1984,2449610500
mng,1985,2337789700
mng,1986,2622044700
mng,1987,2791343900
mng,1988,2734910700
mng,1989,2413033500
mng,1990,2339879700
mng,1991,12219836400
mng,1992,16240165900
mng,1993,135085989900
mng,1994,170535321600
mng,1995,264109097000
mng,1996,262168313900
mng,1997,491338137600
mng,1998,452341858300
mng,1999,541978001400
mng,2000,660953750000
mng,2001,700370000000
mng,2002,786571940000
mng,2003,957556800000
mng,2004,1435294770000
mng,2005,1787415410000
mng,2006,2394112346700
mng,2007,2954877877800
mng,2008,3541124252300
mng,2009,3313640496800
mng,2010,4554276200000
mng,2011,6923281000000
mng,2012,7271503400000
mng,2013,7456908500000
mng,2014,11613413300000
mng,2015,10115841490300
mng,2016,12174399068500
mng,2017,16573007281400
mng,2018,18951615229000
mng,2019,22407342314100
mng,2020,21595689540500
mnp,2002,1169000000
mnp,2003,1118000000
mnp,2004,1218000000
mnp,2005,1017000000
mnp,2006,829000000
mnp,2007,627000000
mnp,2008,488000000
mnp,2009,312000000
mnp,2010,335000000
mnp,2011,317000000
mnp,2012,379000000
mnp,2013,402000000
mnp,2014,437000000
mnp,2015,482000000
mnp,2016,882000000
mnp,2017,1081000000
mnp,2018,661000000
mnp,2019,497000000
moz,1991,420726000
moz,1992,611976000
moz,1993,872840800
moz,1994,1783406400
moz,1995,2995967400
moz,1996,5134060300
moz,1997,5740199000
moz,1998,6211870700
moz,1999,6763463900
moz,2000,9643537900
moz,2001,20613431300
moz,2002,28617666700
moz,2003,33625192200
moz,2004,44281294000
moz,2005,53374769700
moz,2006,63372802100
moz,2007,74088838800
moz,2008,80907167400
moz,2009,88913397600
moz,2010,107266413200
moz,2011,125821886700
moz,2012,133998945300
moz,2013,136660615200
moz,2014,173766281300
moz,2015,198204027300
moz,2016,252496210900
moz,2017,324267039100
moz,2018,401840812500
moz,2019,392390554700
mrt,1961,89351448.96545
mrt,1962,93439415.7912
mrt,1963,165854965.37249
mrt,1964,382517628.89745
mrt,1965,421645376.6449
mrt,1966,448506318.45771
mrt,1967,460185519.06726
mrt,1968,463114102.95624
mrt,1969,471864696.24571
mrt,1970,555961812.97845
mrt,1971,592990789.52488
mrt,1972,756063263.96644
mrt,1973,816268359.42769
mrt,1974,1063899051.37529
mrt,1975,923848472.29605
mrt,1976,1049570389.95018
mrt,1977,946496910.94436
mrt,1978,982433950.99824
mrt,1979,1149177306.82854
mrt,1980,1404434543.23962
mrt,1981,1907322483.31384
mrt,1982,1822968573.35355
mrt,1983,2315456663.02769
mrt,1984,2477115679.31345
mrt,1985,3696309237.13172
mrt,1986,3928449272.1489
mrt,1987,3865648326.24706
mrt,1988,4243366725.32147
mrt,1989,4759077714.11746
mrt,1990,4394811969.3509
mrt,1991,4815402900
mrt,1992,4213800900
mrt,1993,5659826100
mrt,1994,8339644300
mrt,1995,11261077400
mrt,1996,11457982700
mrt,1997,10506461800
mrt,1998,9369045700
mrt,1999,9390563500
mrt,2000,10849088000
mrt,2001,11398304400
mrt,2002,11963079500
mrt,2003,10318070000
mrt,2004,14586322100
mrt,2005,20862363600
mrt,2006,44600862700
mrt,2007,45542870400
mrt,2008,51595467300
mrt,2009,46071082700
mrt,2010,71032057000
mrt,2011,95430684800
mrt,2012,96316214800
mrt,2013,98924501100
mrt,2014,74618600000
mrt,2015,60456900000
mrt,2016,76492100000
mrt,2017,83989200000
mrt,2018,89913429900
mrt,2019,113431269900
mrt,2020,117093249200
mus,1976,2388000000
mus,1977,2656000000
mus,1978,2705000000
mus,1979,3260000000
mus,1980,4450000000
mus,1981,4566000000
mus,1982,5529000000
mus,1983,5953000000
mus,1984,6989000000
mus,1985,8895000000
mus,1986,11919000000
mus,1987,15639000000
mus,1988,18565000000
mus,1989,21363000000
mus,1990,25619000000
mus,1991,27861000000
mus,1992,29759000000
mus,1993,33543000000
mus,1994,36249000000
mus,1995,41205000000
mus,1996,50465000000
mus,1997,54194000000
mus,1998,65711000000
mus,1999,69800000000
mus,2000,74785500000
mus,2001,91369000000
mus,2002,89366200000
mus,2003,90894500000
mus,2004,96466000000
mus,2005,112969000000
mus,2006,130254000000
mus,2007,142580000000
mus,2008,145170000000
mus,2009,139101000000
mus,2010,157790000000
mus,2011,173405000000
mus,2012,188619000000
mus,2013,180305000000
mus,2014,191507000000
mus,2015,196184000000
mus,2016,192385000000
mus,2017,194090000000
mus,2018,197139000000
mus,2019,191680000000
mus,2020,128925000000
mys,1960,3113000000
mys,1961,2822000000
mys,1962,2821000000
mys,1963,3513000000
mys,1964,3609000000
mys,1965,4063000000
mys,1966,4091000000
mys,1967,3999000000
mys,1968,4407000000
mys,1969,5297000000
mys,1970,5389000000
mys,1971,5242000000
mys,1972,5121000000
mys,1973,7767000000
mys,1974,11043000000
mys,1975,10172000000
mys,1976,14554000000
mys,1977,16216000000
mys,1978,18585000000
mys,1979,26004000000
mys,1980,30676000000
mys,1981,30154000000
mys,1982,31846000000
mys,1983,36298000000
mys,1984,43171000000
mys,1985,42537000000
mys,1986,40305000000
mys,1987,50998000000
mys,1988,61348000000
mys,1989,75112000000
mys,1990,88675000000
mys,1991,105161000000
mys,1992,114494000000
mys,1993,135896000000
mys,1994,174255000000
mys,1995,209323000000
mys,1996,232358000000
mys,1997,262885000000
mys,1998,327836000000
mys,1999,364861000000
mys,2000,427003000000
mys,2001,389256000000
mys,2002,415040000000
mys,2003,447846000000
mys,2004,546925000000
mys,2005,613694000000
mys,2006,669505000000
mys,2007,706380000000
mys,2008,766096000000
mys,2009,651671000000
mys,2010,714075000000
mys,2011,777302000000
mys,2012,770202000000
mys,2013,770368000000
mys,2014,816483000000
mys,2015,817370247000
mys,2016,834491202000
mys,2017,960778026000
mys,2018,992512000000
mys,2019,987481000000
mys,2020,870272000000
nam,1980,1327751365.14824
nam,1981,1113414323.77772
nam,1982,1204495364.85486
nam,1983,1152966754.73175
nam,1984,1305946003.84901
nam,1985,1850058318.39626
nam,1986,2336542442.58615
nam,1987,2176163698.75615
nam,1988,2623969990.24188
nam,1989,3315773154.39699
nam,1990,3144379333.47427
nam,1991,3640892700
nam,1992,4207305500
nam,1993,4951189300
nam,1994,5742111200
nam,1995,6448771800
nam,1996,7787263100
nam,1997,8165015600
nam,1998,8857989100
nam,1999,9792008900
nam,2000,11088224000
nam,2001,12573708700
nam,2002,16298892200
nam,2003,16184971400
nam,2004,16991110400
nam,2005,18678353000
nam,2006,24565615200
nam,2007,31088484600
nam,2008,38108052300
nam,2009,39282984800
nam,2010,40457917300
nam,2011,41632849800
nam,2012,42807782300
nam,2013,44036011700
nam,2014,52609066400
nam,2015,51648035200
nam,2016,55212617200
nam,2017,57683218800
nam,2018,64971500000
nam,2019,65796000000
nam,2020,58348113300
ncl,1990,46298001408
ncl,1991,46031999000
ncl,1992,38584999900
ncl,1993,38101000200
ncl,1994,41706000400
ncl,1995,51250999300
ncl,1996,51484000300
ncl,1997,57600000000
ncl,1998,59896948707.6915
ncl,1999,75290228020.409
ncl,2000,100662262111
ncl,2001,82203250252.27969
ncl,2002,85223863998.9223
ncl,2003,106883900676.87601
ncl,2004,124380435477.849
ncl,2005,128460155617.388
ncl,2006,158482317921
ncl,2007,210308407586.061
ncl,2008,136505975875.32899
ncl,2009,114691000000
ncl,2010,170264000000
ncl,2011,178291000000
ncl,2012,159320000000
ncl,2013,143411000000
ncl,2014,177551000000
ncl,2015,169818000000
ncl,2016,181205000000
ncl,2017,203583000000
ner,1960,7826199600
ner,1961,9675942900
ner,1962,12094904300
ner,1963,13375637500
ner,1964,13233334300
ner,1965,15651900400
ner,1966,21485789200
ner,1967,13802099700
ner,1968,12663799800
ner,1969,15224999900
ner,1970,19351400400
ner,1971,23620100100
ner,1972,26608199700
ner,1973,32726700000
ner,1974,30307799000
ner,1975,43256188900
ner,1976,56631390200
ner,1977,62322999300
ner,1978,90211811300
ner,1979,128060997600
ner,1980,130296376000
ner,1981,142495212000
ner,1982,139034891000
ner,1983,143088030000
ner,1984,146250512000
ner,1985,133879480000
ner,1986,131882806500
ner,1987,139608404000
ner,1988,124292805000
ner,1989,115417818000
ner,1990,144100000000
ner,1991,111400000000
ner,1992,105600000000
ner,1993,94300000000
ner,1994,141400000000
ner,1995,167087000000
ner,1996,188237000000
ner,1997,180973000000
ner,1998,217857000000
ner,1999,197674000000
ner,2000,228304000000
ner,2001,241321000000
ner,2002,230038239600
ner,2003,261266145000
ner,2004,282751000000
ner,2005,333068000000
ner,2006,344659000000
ner,2007,358452000000
ner,2008,428990000000
ner,2009,517883000000
ner,2010,628720000000
ner,2011,632107069600
ner,2012,774915944300
ner,2013,857453591600
ner,2014,855281552600
ner,2015,816895000000
ner,2016,750789000000
ner,2017,863430126700
ner,2018,842023311200
ner,2019,864384584400
ner,2020,813681714400
nga,1960,276993500
nga,1961,293090200
nga,1962,289975200
nga,1963,323925700
nga,1964,364991500
nga,1965,457100000
nga,1966,473600000
nga,1967,411700000
nga,1968,368800000
nga,1969,539800000
nga,1970,753400000
nga,1971,1124100000
nga,1972,1210300000
nga,1973,1950200000
nga,1974,4936000000
nga,1975,4207900000
nga,1976,5211800000
nga,1977,8353400000
nga,1978,7049300000
nga,1979,10649100000
nga,1980,14766900200
nga,1981,11966888442.6633
nga,1982,9977051367.6862
nga,1983,8784517049.50406
nga,1984,10533036391.8956
nga,1985,13330005439.6556
nga,1986,10399663528.4917
nga,1987,31435675017.5952
nga,1988,35251539932.7534
nga,1989,104755580932.858
nga,1990,103750386396.836
nga,1991,143071001100
nga,1992,217218260100
nga,1993,252271494700
nga,1994,239657918900
nga,1995,748887083600
nga,1996,940804235700
nga,1997,1265949184700
nga,1998,871851890000
nga,1999,1169623632700
nga,2000,2544233576500
nga,2001,2326323369600
nga,2002,2672904799900
nga,2003,3626677694300
nga,2004,3670811480900
nga,2005,4863445689400
nga,2006,8965577807900
nga,2007,7363900120100
nga,2008,10256275047600
nga,2009,8097018125500
nga,2010,14013840830000
nga,2011,19961271382200
nga,2012,22824414345900
nga,2013,14622222940000
nga,2014,16616866750000
nga,2015,10151951980800
nga,2016,9455514558100
nga,2017,15134026053800
nga,2018,20004454994200
nga,2019,20711235390500
nga,2020,13619754068700
nic,1960,0.11119
nic,1961,0.1182
nic,1962,0.14725
nic,1963,0.17731
nic,1964,0.20736
nic,1965,0.2324
nic,1966,0.2303
nic,1967,0.24346
nic,1968,0.25998
nic,1969,0.25536
nic,1970,0.29064
nic,1971,0.30434
nic,1972,0.43518
nic,1973,0.4319
nic,1974,0.61908
nic,1975,0.6244
nic,1976,0.85358
nic,1977,1.00632
nic,1978,1.03194
nic,1979,1.21994
nic,1980,1.00786
nic,1981,1.0941
nic,1982,0.90598
nic,1983,1.27732
nic,1984,1.48086
nic,1985,3.40816
nic,1986,11.13436
nic,1987,63.46398
nic,1988,11638.12012
nic,1989,995600
nic,1990,39035600
nic,1991,1575700000
nic,1992,1546400000
nic,1993,2195900000
nic,1994,3411191400
nic,1995,5018084000
nic,1996,6122489700
nic,1997,8054612500
nic,1998,9483709600
nic,1999,10626379300
nic,2000,13032505500
nic,2001,13627023200
nic,2002,14030757000
nic,2003,16644823000
nic,2004,21289643200
nic,2005,25790639100
nic,2006,37157000000
nic,2007,45281000000
nic,2008,56739000000
nic,2009,57358000000
nic,2010,75694000000
nic,2011,98669000000
nic,2012,117721000000
nic,2013,122770000000
nic,2014,138807000000
nic,2015,139375000000
nic,2016,147854000000
nic,2017,171259000000
nic,2018,173753000000
nic,2019,188138000000
nic,2020,183448000000
nld,1969,22951724100
nld,1970,27047385000
nld,1971,30882904000
nld,1972,34549852000
nld,1973,41389481000
nld,1974,53620272000
nld,1975,54634822000
nld,1976,63599283000
nld,1977,64992598000
nld,1978,67123674000
nld,1979,78278522000
nld,1980,88773652000
nld,1981,102018993000
nld,1982,105432044000
nld,1983,108489221000
nld,1984,122366185000
nld,1985,129875937000
nld,1986,113414212000
nld,1987,111386152000
nld,1988,121534774000
nld,1989,136808175000
nld,1990,143130643000
nld,1991,153121100000
nld,1992,154600782000
nld,1993,156769318000
nld,1994,171390285000
nld,1995,188570000000
nld,1996,197775000000
nld,1997,222756000000
nld,1998,233976000000
nld,1999,251277000000
nld,2000,298475000000
nld,2001,305023000000
nld,2002,301426000000
nld,2003,304015000000
nld,2004,331726000000
nld,2005,361556000000
nld,2006,398550000000
nld,2007,425837000000
nld,2008,451703000000
nld,2009,388883000000
nld,2010,446176000000
nld,2011,491041000000
nld,2012,519130000000
nld,2013,527581000000
nld,2014,541129000000
nld,2015,570353000000
nld,2016,563377000000
nld,2017,615553000000
nld,2018,655439000000
nld,2019,671077000000
nld,2020,622927000000
nld_curacao,2005,2497000000
nld_curacao,2006,2788600000
nld_curacao,2007,2825400000
nld_curacao,2008,3523300000
nld_curacao,2009,3116600000
nld_curacao,2010,2934100000
nld_curacao,2011,3863000000
nld_curacao,2012,4241900000
nld_curacao,2013,3885500000
nld_curacao,2014,4084200000
nld_curacao,2015,3527500000
nld_curacao,2016,3205400000
nor,1970,33387000000
nor,1971,35780000000
nor,1972,39971000000
nor,1973,48603000000
nor,1974,59937000000
nor,1975,62041000000
nor,1976,70545000000
nor,1977,75760000000
nor,1978,87758000000
nor,1979,105617000000
nor,1980,136078000000
nor,1981,156159000000
nor,1982,165594000000
nor,1983,185560000000
nor,1984,214042000000
nor,1985,236099000000
nor,1986,195448000000
nor,1987,201650000000
nor,1988,215574000000
nor,1989,264470000000
nor,1990,295591000000
nor,1991,309738000000
nor,1992,301955000000
nor,1993,317851000000
nor,1994,335006000000
nor,1995,358120000000
nor,1996,421261000000
nor,1997,462896000000
nor,1998,429307000000
nor,1999,488615000000
nor,2000,689316000000
nor,2001,703348000000
nor,2002,630235000000
nor,2003,642153000000
nor,2004,732659000000
nor,2005,863705000000
nor,2006,989465000000
nor,2007,1017589000000
nor,2008,1197090000000
nor,2009,952831000000
nor,2010,1030368000000
nor,2011,1152651000000
nor,2012,1205849000000
nor,2013,1203833000000
nor,2014,1224803000000
nor,2015,1176078000000
nor,2016,1098601000000
nor,2017,1197311000000
nor,2018,1349476000000
nor,2019,1292230000000
nor,2020,1099692000000
npl,1965,435000000
npl,1966,390000000
npl,1967,441000000
npl,1968,491000000
npl,1969,560000000
npl,1970,430000000
npl,1971,483000000
npl,1972,587000000
npl,1973,659000000
npl,1974,698000000
npl,1975,1475000100
npl,1976,1874000000
npl,1977,2036999900
npl,1978,2086000000
npl,1979,2617999900
npl,1980,2695000100
npl,1981,3523000100
npl,1982,3592000000
npl,1983,3454000100
npl,1984,4196000000
npl,1985,5370999800
npl,1986,6498700000
npl,1987,7544430000
npl,1988,8803560000
npl,1989,9879940000
npl,1990,10886922000
npl,1991,14225665000
npl,1992,24372800000
npl,1993,32383400000
npl,1994,37849600000
npl,1995,54734921200
npl,1996,56795910800
npl,1997,73853000000
npl,1998,68659000000
npl,1999,78150000000
npl,2000,88360000000
npl,2001,99610000000
npl,2002,81492000000
npl,2003,77279600000
npl,2004,89544200000
npl,2005,85958000000
npl,2006,87952000000
npl,2007,93567000000
npl,2008,104207000000
npl,2009,122737000000
npl,2010,114298000000
npl,2011,121715029303
npl,2012,153863300000
npl,2013,181180300000
npl,2014,226021800000
npl,2015,247564700000
npl,2016,213338481532.742
npl,2017,240392366281.83896
npl,2018,270104590385.784
npl,2019,300222333902.49298
npl,2020,264637553908.82697
nru,2008,38000000
nru,2009,50000000
nru,2010,28000000
nru,2011,41000000
nru,2012,67000000
nru,2013,86000000
nru,2014,91000000
nru,2015,55000000
nru,2016,72000000
nru,2017,52000000
nru,2018,42000000
nru,2019,33000000
nzl,1970,1281046000
nzl,1971,1542000000
nzl,1972,1925000000
nzl,1973,2209000000
nzl,1974,2085000000
nzl,1975,2631000000
nzl,1976,3726000000
nzl,1977,4090000000
nzl,1978,4724000000
nzl,1979,5925000000
nzl,1980,6938000000
nzl,1981,8190000000
nzl,1982,9202000000
nzl,1983,10508000000
nzl,1984,13292000000
nzl,1985,14139000000
nzl,1986,15437000000
nzl,1987,17039000000
nzl,1988,18371000000
nzl,1989,19555000000
nzl,1990,20373000000
nzl,1991,22153000000
nzl,1992,24434000000
nzl,1993,25882000000
nzl,1994,27885000000
nzl,1995,28287000000
nzl,1996,28661000000
nzl,1997,29684000000
nzl,1998,31639000000
nzl,1999,35045000000
nzl,2000,42837000000
nzl,2001,45604000000
nzl,2002,44403000000
nzl,2003,43119000000
nzl,2004,45662000000
nzl,2005,46087000000
nzl,2006,50928000000
nzl,2007,54645000000
nzl,2008,60759000000
nzl,2009,55832000000
nzl,2010,61559000000
nzl,2011,64749000000
nzl,2012,62766000000
nzl,2013,67076000000
nzl,2014,67906000000
nzl,2015,71134000000
nzl,2016,71861000000
nzl,2017,79609000000
nzl,2018,84632000000
nzl,2019,87206000000
nzl,2020,70793000000
omn,1967,13100000
omn,1968,55200000
omn,1969,74600000
omn,1970,78700000
omn,1971,82300000
omn,1972,83600000
omn,1973,114900000
omn,1974,419100200
omn,1975,489199900
omn,1976,551200000
omn,1977,552000000
omn,1978,552000000
omn,1979,787399900
omn,1980,1294599900
omn,1981,1621900000
omn,1982,1527700000
omn,1983,1470000000
omn,1984,1532000000
omn,1985,1722000000
omn,1986,1098000000
omn,1987,1468000000
omn,1988,1290000000
omn,1990,2122000000
omn,1991,1878000000
omn,1992,2141000000
omn,1993,2068000000
omn,1994,2136000000
omn,1995,2337000000
omn,1996,2926000000
omn,1997,3047000000
omn,1998,2272357800
omn,1999,2941384500
omn,2000,4525868200
omn,2001,4444811400
omn,2002,4529670800
omn,2003,4739652700
omn,2004,5429968300
omn,2005,7548780500
omn,2006,8804849400
omn,2007,10143116500
omn,2008,15210731900
omn,2009,11255714000
omn,2010,14767687400
omn,2011,19045700000
omn,2012,21080300000
omn,2013,22833600000
omn,2014,21898800000
omn,2015,15026600000
omn,2016,11935800000
omn,2017,14212600000
omn,2018,17810600000
omn,2019,16757700000
omn,2020,12584300000
pak,1960,1281000000
pak,1961,1219000000
pak,1962,1375000000
pak,1963,1803000000
pak,1964,1914000000
pak,1965,1992000000
pak,1966,2158000000
pak,1967,2460000000
pak,1968,2885000000
pak,1969,2862000000
pak,1970,3637000000
pak,1971,3922000000
pak,1972,3923000000
pak,1973,9961000000
pak,1974,11960000000
pak,1975,12994000000
pak,1976,13881000000
pak,1977,13991000000
pak,1978,16629000000
pak,1979,21529000000
pak,1980,29485000000
pak,1981,35707000000
pak,1982,33033000000
pak,1983,44395000000
pak,1984,47835000000
pak,1985,49889000000
pak,1986,63268000000
pak,1987,79056000000
pak,1988,93601000000
pak,1989,108318000000
pak,1990,126583000000
pak,1991,172812000000
pak,1992,209215000000
pak,1993,217372000000
pak,1994,254187000000
pak,1995,311795000000
pak,1996,358375000000
pak,1997,390520000000
pak,1998,441406000000
pak,1999,451144000000
pak,2000,514280000000
pak,2001,617148000000
pak,2002,677855000000
pak,2003,815158000000
pak,2004,883704000000
pak,2005,1019783000000
pak,2006,1161269000000
pak,2007,1221002000000
pak,2008,1317202000000
pak,2009,1636203000000
pak,2010,2009463000000
pak,2011,2552610000000
pak,2012,2485097000000
pak,2013,2972178000000
pak,2014,3081312000000
pak,2015,2910171000000
pak,2016,2659178000000
pak,2017,2635926800000
pak,2018,3105763000000
pak,2019,3842424800000
pak,2020,4168760000000
pan,1960,245950200
pan,1961,282659200
pan,1962,346803300
pan,1963,380614200
pan,1964,407276600
pan,1965,464078900
pan,1966,518176300
pan,1967,582900100
pan,1968,637577200
pan,1969,701141700
pan,1970,753693500
pan,1971,827859100
pan,1972,894452800
pan,1973,1025310500
pan,1974,1479040900
pan,1975,1680181200
pan,1976,1626595600
pan,1977,1788323200
pan,1978,1915103700
pan,1979,2183808400
pan,1980,3000600900
pan,1981,3253003600
pan,1982,3277786800
pan,1983,2792310500
pan,1984,2752048000
pan,1985,2972609600
pan,1986,3202394800
pan,1987,3233834800
pan,1988,2940126900
pan,1989,3092916000
pan,1990,3699099600
pan,1991,4552713300
pan,1992,5336629500
pan,1993,5626006400
pan,1994,6185029900
pan,1995,6399816900
pan,1996,7036371500
pan,1997,8220258000
pan,1998,7831147900
pan,1999,6896505400
pan,2000,7629852800
pan,2001,7768180900
