geo,time,ny_gdy_totl_kn
pry,1985,61949000233367.69531
pry,1986,65340980111605.60156
pry,1987,71051690162024.70312
pry,1988,76307294136309.90625
pry,1989,81759606191304.40625
pry,1990,88193813144988
pry,1991,93199818292689.90625
pry,1992,95139169775057.5
pry,1993,95657716046029.40625
pry,1994,97508674241487.90625
pry,1995,105675678620460
pry,1996,102960820837427
pry,1997,105467259806870
pry,1998,107596082207143
pry,1999,106429544414624
pry,2000,101893450330623
pry,2001,105598932819556
pry,2002,110433024941672
pry,2003,116857437973591
pry,2004,120441055976097
pry,2005,119693611272001
pry,2006,122245902879219
pry,2007,129628601808255
pry,2008,135874854167316
pry,2009,137952303706145
pry,2010,153948029433538
pry,2011,159881258706623
pry,2012,157642463189496
pry,2013,170618460759972
pry,2014,180174060876600
pry,2015,183058574459726
pry,2016,193415398831253
pry,2017,202126885329656
pry,2018,206333004882470
pry,2019,205990850815331
pry,2020,206667996118981
pse,1994,5111380643.25021
pse,1995,5468613913.53752
pse,1996,5507043436.30218
pse,1997,6319287559.83122
pse,1998,7226538183.71806
pse,1999,7833714482.29505
pse,2000,7255796785.05128
pse,2001,6533381208.48588
pse,2002,5711141369.40465
pse,2003,6489234760.77966
pse,2004,7895344155.89527
pse,2005,8794844822.62962
pse,2006,8685475108.72174
pse,2007,9055844848.69518
pse,2008,9593433695.02865
pse,2009,10316881923.1454
pse,2010,10978357667.7544
pse,2011,12068672896.2818
pse,2012,12955240472.071
pse,2013,13429149910.8943
pse,2014,13263426179.2648
pse,2015,13972400000
pse,2016,15188714575.3668
pse,2017,15267793167.4389
pse,2018,15414702965.5241
pse,2019,15629769603.8945
pse,2020,13794069951.5632
qat,2016,566910954276.79297
qat,2017,595280914666.76294
qat,2018,667339231900
qat,2019,643216795055.29004
qat,2020,555611506012.45105
rou,1990,244350972088.03201
rou,1991,214748914707.20599
rou,1992,195430763983.45496
rou,1993,198435743713.20599
rou,1994,205215100618.48495
rou,1995,211391413139.061
rou,1996,217834200053.72601
rou,1997,206714844939.56601
rou,1998,204166250946.78696
rou,1999,203315012720.51001
rou,2000,212243893139.00601
rou,2001,222774185746.31799
rou,2002,235978577905.10501
rou,2003,242300003692.75296
rou,2004,271189484795.58496
rou,2005,286861900000
rou,2006,316154173281.93799
rou,2007,351102519048.83002
rou,2008,388339140875.40601
rou,2009,367445409531.02399
rou,2010,359099721845.94397
rou,2011,371794245330.974
rou,2012,376755603059.81097
rou,2013,398542821341.61499
rou,2014,418360775614.98999
rou,2015,438016597753.38098
rou,2016,464611270535.18201
rou,2017,499326570288.40601
rou,2018,525358449428.22498
rou,2019,552058204921.052
rou,2020,535910016928.48694
rus,1990,74608859625222.89062
rus,1991,68013476844185
rus,1992,59352169723341.20312
rus,1993,53215527579969.60156
rus,1994,45565961778184.89844
rus,1995,43602555266185.60156
rus,1996,41990361706831.79688
rus,1997,42095362267882.79688
rus,1998,39306158099086.79688
rus,1999,41485502130749.89844
rus,2000,48210789805415.89844
rus,2001,50117032634260.49219
rus,2002,52213621347766
rus,2003,56751130565993.69531
rus,2004,63101264188326.39844
rus,2005,69883292199524.60156
rus,2006,77990841837121.29688
rus,2007,85385936001572.09375
rus,2008,93683111967940.89062
rus,2009,77854860818493.57812
rus,2010,85735368079227.01562
rus,2011,94988388281247.07812
rus,2012,99262002682300.60938
rus,2013,99344582372026.07812
rus,2014,98578381841551.8125
rus,2015,89515888657262.09375
rus,2016,85616100000000
rus,2017,89985910020410.70312
rus,2018,96651365602519.07812
rus,2019,96808523902906.70312
rus,2020,89168128471096.59375
rwa,1960,793304694491.31482
rwa,1961,761824219706.78003
rwa,1962,854807409975.06799
rwa,1963,779977604176.75696
rwa,1964,668280723499.76794
rwa,1965,714875623920.06702
rwa,1966,767216349271.59485
rwa,1967,822492642581.70593
rwa,1968,885730087557.46094
rwa,1969,986914005378.09595
rwa,1970,1032050464586.66003
rwa,1971,1049325757795.62
rwa,1972,1048711026479.06995
rwa,1973,1067560197659.53003
rwa,1974,1079988522018.45996
rwa,1975,1070176436039.62
rwa,1976,1254012569472.32007
rwa,1977,1331044775996.12988
rwa,1978,1416853700872.44995
rwa,1979,1579638551230.79004
rwa,1980,1715509561683.12012
rwa,1981,1801306071713.70996
rwa,1982,1856971337817.41992
rwa,1983,1998616465826.55005
rwa,1984,1904430364495.97998
rwa,1985,1934992321808.86011
rwa,1986,2071989768126.38965
rwa,1987,1998292997600.59009
rwa,1988,2143602321684.51001
rwa,1989,2126099779438.87012
rwa,1990,2075953631342.79004
rwa,1991,2078689058817.14966
rwa,1992,2199599278313.08984
rwa,1993,2040428292104.31006
rwa,1994,1025372562686.09998
rwa,1995,1399916513626.12012
rwa,1996,1564348957418.34009
rwa,1997,1801380167040.25
rwa,1998,1948351048081.27002
rwa,1999,2018001563978.34009
rwa,2000,2214171874436.14014
rwa,2001,2380896411581.2002
rwa,2002,2682435663459.27979
rwa,2003,2712319812850.91992
rwa,2004,2923899214597.31982
rwa,2005,3200489023173.18945
rwa,2006,3592741947112.68018
rwa,2007,3852599073297.16016
rwa,2008,4176347894266.04004
rwa,2009,4489154051538.26953
rwa,2010,4806994806788.09961
rwa,2011,5224109603716.74023
rwa,2012,5661693000842.55957
rwa,2013,5920252181749.78027
rwa,2014,6337354797726.63965
rwa,2015,6934328540486.66016
rwa,2016,7389537431607.4209
rwa,2017,7694234000000
rwa,2018,8290132154697.40918
rwa,2019,9020680180342.28711
rwa,2020,8634440712032.38867
sau,2000,955533010682.48706
sau,2001,922710536880.94482
sau,2002,983485039261.15686
sau,2003,1073705703408.14001
sau,2004,1249738613327.37012
sau,2005,1505703548093.96997
sau,2006,1670471797859.66992
sau,2007,1762102223716.96997
sau,2008,2067595186618.62964
sau,2009,1709109172361.6001
sau,2010,1980777202400
sau,2011,2406425413914.50977
sau,2012,2555034504484.99023
sau,2013,2534758606864.41992
sau,2014,2483480427614.68945
sau,2015,2152540315621.78003
sau,2016,2064034744542.20972
sau,2017,2199879278977.70947
sau,2018,2414567939798.81982
sau,2019,2436346734690.37988
sau,2020,2086542825605.83008
sdn,1960,4518755457.57413
sdn,1961,4566123903.87292
sdn,1962,4881428586.91145
sdn,1963,4669444683.19443
sdn,1964,4758195335.69253
sdn,1965,5026969433.15343
sdn,1966,4814804166.54817
sdn,1967,4600604983.52062
sdn,1968,4536659487.36345
sdn,1969,4560813932.35447
sdn,1970,4797405393.57083
sdn,1971,4870563679.23347
sdn,1972,4516399916.31818
sdn,1973,4542470120.60972
sdn,1974,5199675085.99997
sdn,1975,5972368418.39578
sdn,1976,7020856182.89603
sdn,1977,7581237600.16024
sdn,1978,7151285305.09362
sdn,1979,6732548367.30129
sdn,1980,6833191757.39648
sdn,1981,7516812702.33178
sdn,1982,8048305248.18308
sdn,1983,8452022559.89259
sdn,1984,8000405350.41786
sdn,1985,7273738061.45408
sdn,1986,7574449233.98821
sdn,1987,8529857549.41284
sdn,1988,8647883253.02344
sdn,1989,9562692763.5941
sdn,1990,9191427742.4593
sdn,1991,9503289452.3736
sdn,1992,10158835960.9341
sdn,1993,11122998263.8027
sdn,1994,11212469501.9626
sdn,1995,11523913941.5311
sdn,1996,12289167436.088
sdn,1997,13722416890.9709
sdn,1998,14173530569.3396
sdn,1999,13627262991.7891
sdn,2000,18258280042.1738
sdn,2001,18304619771.5864
sdn,2002,18265905795.3614
sdn,2003,19706123580.7066
sdn,2004,22184112603.25389
sdn,2005,21995691716.35229
sdn,2006,22886046221.2387
sdn,2007,25584757105.8229
sdn,2008,28068991032.1016
sdn,2009,25088569103.96569
sdn,2010,25225660490.9938
sdn,2011,23542503737.3265
sdn,2012,19566929908.283
sdn,2013,20020260978.5915
sdn,2014,21073014401.7616
sdn,2015,21523506144.0653
sdn,2016,22448438124.2091
sdn,2017,22675128278.2535
sdn,2018,22171629040.53469
sdn,2019,21894033381.8903
sdn,2020,21278468280.387
sen,1960,2277367159633.25977
sen,1961,2319426518721.99023
sen,1962,2271833798749.33984
sen,1963,2383896531153.02979
sen,1964,2465181999562.93994
sen,1965,2451213728425.9502
sen,1966,2474207548210.54004
sen,1967,2444934449926.06982
sen,1968,2418528037210.41992
sen,1969,2198150849644.82007
sen,1970,2474787052926.31006
sen,1971,2495664725573.06982
sen,1972,2626934680902.9502
sen,1973,2473101919252.56006
sen,1974,2643012837808.06006
sen,1975,2824545695067.1001
sen,1976,2979998624654.37988
sen,1977,2945518730174.47021
sen,1978,2937180467641.6001
sen,1979,3089978829712.77979
sen,1980,3236031848031.2002
sen,1981,3327296723994.31982
sen,1982,3504951446403.35986
sen,1983,3166557414721.31006
sen,1984,3458870214242.37988
sen,1985,3763689197418.12012
sen,1986,3929135400147.18945
sen,1987,4180996264382.76953
sen,1988,4175455322141.25977
sen,1989,4215116001164.37988
sen,1990,4300498277342.32959
sen,1991,4429631876225.36914
sen,1992,4521724745722.25
sen,1993,4605085166113.70996
sen,1994,4271630853327.52002
sen,1995,4548420548166.30957
sen,1996,4697795987017.40918
sen,1997,4921708173297.64941
sen,1998,5176360086625.66016
sen,1999,5548857406641.11035
sen,2000,5580037910071.50977
sen,2001,6065662359172.45996
sen,2002,5942689159462.54004
sen,2003,6406149167144.87012
sen,2004,6536417453109.54004
sen,2005,6990616897880.05957
sen,2006,7121966746252.46973
sen,2007,7395137557039.90039
sen,2008,7510503163964.64941
sen,2009,7957784732722.89941
sen,2010,8301394920123.21094
sen,2011,8377297953816.38086
sen,2012,8613364018545.82031
sen,2013,9052767250102.23047
sen,2014,9775039000000
sen,2015,10540472213433.40039
sen,2016,11364059086230.19922
sen,2017,12203262221576.69922
sen,2018,12875649135444.40039
sen,2019,13497746388875.5
sen,2020,13692411820656.59961
sgp,1960,8019874502.28502
sgp,1961,8709678755.71522
sgp,1962,9375785505.5103
sgp,1963,10297384057.2421
sgp,1964,10044807757.6257
sgp,1965,10839915739.5623
sgp,1966,11923907552.339
sgp,1967,13436679529.7282
sgp,1968,15207743213.0689
sgp,1969,17301925438.9257
sgp,1970,19735897270.98949
sgp,1971,22178575619.9498
sgp,1972,25255159008.9513
sgp,1973,27960681714.3893
sgp,1974,29290165765.5353
sgp,1975,30398468511.1039
sgp,1976,32581236231.1553
sgp,1977,34644763310.992
sgp,1978,37323511929.9682
sgp,1979,40256694683.7249
sgp,1980,43803887578.6085
sgp,1981,48697687019.57729
sgp,1982,52972063646.7969
sgp,1983,57833652251.7753
sgp,1984,62464663149.9084
sgp,1985,61937416770.3504
sgp,1986,62403934685.2487
sgp,1987,68645559601.74889
sgp,1988,76518233379.17238
sgp,1989,84935326909.3838
sgp,1990,93854450401.2032
sgp,1991,101108522961.92599
sgp,1992,107644859925.686
sgp,1993,119602440558.334
sgp,1994,135999143155.007
sgp,1995,147489553778.48599
sgp,1996,159956157755.22501
sgp,1997,173808121715.772
sgp,1998,170810595132.09201
sgp,1999,174926306497.84799
sgp,2000,194747444281.28201
sgp,2001,190832034249.97101
sgp,2002,196511484335.68799
sgp,2003,207610727113.591
sgp,2004,231760075069.74896
sgp,2005,249055146422.94199
sgp,2006,269785441316.13501
sgp,2007,296395856506.776
sgp,2008,295282458915.88501
sgp,2009,299194320735.40002
sgp,2010,341867362441.79999
sgp,2011,353457780470.61298
sgp,2012,367786636091.42297
sgp,2013,384221336384.41602
sgp,2014,396471757391.79199
sgp,2015,423444100000
sgp,2016,443951682806.37506
sgp,2017,465091343686.45398
sgp,2018,488094478078.16602
sgp,2019,493076318549.828
sgp,2020,462737171364.76001
slb,1980,4146500000
slb,1981,4072500000
slb,1982,4004000000
slb,1983,4160000000
slb,1984,4300759090.90909
slb,1985,4040206008.58369
slb,1986,4075988235.29412
slb,1987,4412303514.377
slb,1988,4487810020.87683
slb,1989,4679790786.94818
slb,1990,4759965517.24138
slb,1991,4748314165.4979
slb,1992,5348601583.11346
slb,1993,5869159715.15768
slb,1994,6408842560.55363
slb,1995,7000099457.50452
slb,1996,7036456499.48823
slb,1997,7027630514.70588
slb,1998,7036259850.90522
slb,1999,6727841968.91192
slb,2000,5507160714.28571
slb,2001,5118312080.53691
slb,2002,5010054347.82609
slb,2003,5313344051.44695
slb,2004,5608019801.9802
slb,2005,5757214559.38697
slb,2006,6073421446.38404
slb,2007,6701311427.5283
slb,2008,6877263002.94406
slb,2009,7366465896.78816
slb,2010,7886842915.34631
slb,2011,8851954301.65201
slb,2012,8760000000
slb,2013,8667585239.28503
slb,2014,8622669116.18669
slb,2015,8946644930.49877
slb,2016,10153262977.8672
slb,2017,10078663491.482
slb,2018,10087224636.47
slb,2019,10579893318.0853
slb,2020,10563678018.5759
sle,1967,2982292431561.06006
sle,1968,2866459115754.06006
sle,1969,3500562482928.8999
sle,1970,3784006115051.50977
sle,1971,3603105390199.02979
sle,1972,3522348205682.06982
sle,1973,3919663954485.43994
sle,1974,3930898762448.96973
sle,1975,3684320304601.50977
sle,1976,3627730902514.25977
sle,1977,3774130167149.43018
sle,1978,4271310316985.18018
sle,1979,4554496761716
sle,1980,4511563447435.13965
sle,1981,4553867722848.62988
sle,1982,4764845882976.68945
sle,1983,4551276112028.98047
sle,1984,4796434439155.7002
sle,1985,4596866560182.48047
sle,1986,4558748176221.95996
sle,1987,5243210291534.67969
sle,1988,5292197601612.68945
sle,1989,5089592479381.21973
sle,1990,4928453609051.21973
sle,1991,5030229977600.80957
sle,1992,4000774723243.22021
sle,1993,4048576747446.60938
sle,1994,4222026698923.18018
sle,1995,3796940254826.92969
sle,1996,3803607480221.14014
sle,1997,3559310345831.74023
sle,1998,3627256188938.14014
sle,1999,3538796600917.43018
sle,2000,3731500884899.52002
sle,2001,3440451934658.5498
sle,2002,4309597023615.7998
sle,2003,4723996645098.2998
sle,2004,5106171226622.66016
sle,2005,5365705997745.90039
sle,2006,5583531173700
sle,2007,5947185863037.99023
sle,2008,6309371906695.63965
sle,2009,6615054013504.7002
sle,2010,7063242422581.28027
sle,2011,7530090602154.29004
sle,2012,8691550232027.4209
sle,2013,9668818985780.13086
sle,2014,8543068489121.61914
sle,2015,7953998884367.00977
sle,2016,8704172556356.97949
sle,2017,9094038312684.14062
sle,2018,9786355863734.14062
sle,2019,10347529693106.90039
sle,2020,10194249660153.09961
slv,1965,8848239441.99306
slv,1966,9445207937.8819
slv,1967,9905186975.19508
slv,1968,9924650423.38537
slv,1969,10207847071.7865
slv,1970,11003239618.5049
slv,1971,11271578620.3631
slv,1972,12103007163.277
slv,1973,12824475658.6345
slv,1974,13079816704.6675
slv,1975,13291088111.7381
slv,1976,14931808399.0483
slv,1977,17318452604.2924
slv,1978,16709192511.4383
slv,1979,16051342067.5683
slv,1980,13238839991.4317
slv,1981,11956328254.0277
slv,1982,11045278800.1208
slv,1983,11168141609.6042
slv,1984,11300383776.4301
slv,1985,11407941905.1165
slv,1986,11820097528.4913
slv,1987,11656229970.4512
slv,1988,11975588956.9481
slv,1989,12022026679.76
slv,1990,12976548646.6095
slv,1991,13167688670.6217
slv,1992,14018920776.7587
slv,1993,15090478743.5884
slv,1994,15971945454.3198
slv,1995,17038288833.235
slv,1996,17033281646.7519
slv,1997,17870554296.6552
slv,1998,18324656079.9178
slv,1999,18539812255.9501
slv,2000,18589797786.836
slv,2001,18714255093.017
slv,2002,18980395597.19469
slv,2003,19142556517.244
slv,2004,19089820908.6194
slv,2005,19671615865.2258
slv,2006,20479352790.1122
slv,2007,20722487600.3072
slv,2008,20800592948.9149
slv,2009,20224225559.3623
slv,2010,20539603947.2949
slv,2011,21213626030.6616
slv,2012,21916776757.9572
slv,2013,22338001145.7616
slv,2014,22591545648.9278
slv,2015,23453517629.4395
slv,2016,24141963250.1323
slv,2017,24536188320.4089
slv,2018,24932852451.4177
slv,2019,25579388597.9434
slv,2020,23550393181.105
smr,2015,1156916927.89822
smr,2016,1184039756.15761
smr,2017,1187097721.95536
smr,2018,1205435546.12186
smr,2019,1234061042.89979
som,1960,46783423968.9502
som,1961,44726534976.0768
som,1962,48448624137.4389
som,1963,49259451939.0094
som,1964,46233666394.2152
som,1965,43299742887.2931
som,1966,47614494652.1147
som,1967,49680830520.88889
som,1968,51477993417.8521
som,1969,50405733317.8549
som,1970,53566718876.3882
som,1971,55613817059.2358
som,1972,58554762136.8531
som,1973,58058915810.1009
som,1974,47723325520.14
som,1975,63979719265.5642
som,1976,64375078426.1421
som,1977,81740327245.55231
som,1978,85335461565.8649
som,1979,80134674254.6591
som,1980,73728105056.22581
som,1981,81575356748.8891
som,1982,88240031916.83791
som,1983,78128538650.48351
som,1984,79228706946.48598
som,1985,87361003520
som,1986,90484696800.68179
som,1987,93742085073.7243
som,1988,92825651572.81799
som,1989,92584300854.74289
srb,1995,2363416694634.25977
srb,1996,2477618729638.64014
srb,1997,2626943861149.04004
srb,1998,2650001447841.95996
srb,1999,2426226597069.43994
srb,2000,2561520607194.31982
srb,2001,2715012115212.02002
srb,2002,2885070700025.27979
srb,2003,3011082613865.06982
srb,2004,3283725940610.27979
srb,2005,3445999471992.12939
srb,2006,3725588556830.91016
srb,2007,4039559724859.2998
srb,2008,4245036333312.24023
srb,2009,4168074777690.43994
srb,2010,4116029204349.77979
srb,2011,4210251432900.41992
srb,2012,4136152081538.32959
srb,2013,4306544898832.36963
srb,2014,4272874784977.99023
srb,2015,4315020400000
srb,2016,4469009781149.87012
srb,2017,4559385331957.98047
srb,2018,4751499879729.36914
srb,2019,4977497109859.51953
srb,2020,4998734284179.45996
ssd,2008,34592877033.8518
ssd,2009,28251999953.9215
ssd,2010,35850619516.8812
ssd,2011,37967197176.053
ssd,2012,24272087924.3854
ssd,2013,16489652031.9886
ssd,2014,25613967542.5626
ssd,2015,20061916933.6788
svk,1992,34385959180.9531
svk,1993,34489407423.5189
svk,1994,36580707571.8804
svk,1995,38870248835.5583
svk,1996,40440996763.15289
svk,1997,43376382995.7182
svk,1998,44377414540.8578
svk,1999,44174478925.7858
svk,2000,45529087487.4148
svk,2001,46937280763.1743
svk,2002,49053962280.66489
svk,2003,51998360795.6428
svk,2004,55067730136.4783
svk,2005,58910838260.3571
svk,2006,63734456269.1225
svk,2007,70143919449.8591
svk,2008,73036171853.4286
svk,2009,68218094012.00369
svk,2010,72298381350.3233
svk,2011,73551778918.51198
svk,2012,73847323799.87421
svk,2013,74055803835.49388
svk,2014,76111833808.78108
svk,2015,79888147000
svk,2016,81132364950.63901
svk,2017,83106301527.64769
svk,2018,85759061686.8251
svk,2019,87799629575.9454
svk,2020,83718004174.68829
svn,1995,23822674050.7954
svn,1996,24737073537.1738
svn,1997,26035191348.8432
svn,1998,27006011694.9151
svn,1999,28461706459.2801
svn,2000,29120455832.3126
svn,2001,30299026217.2976
svn,2002,31663736938.5687
svn,2003,32702562316.0836
svn,2004,33975556370.7719
svn,2005,34877276329.9781
svn,2006,36775502180.9051
svn,2007,39581848251.085
svn,2008,40632488429.909
svn,2009,38330481500.3218
svn,2010,37904297196.3606
svn,2011,37866861999.2624
svn,2012,36578946167.2283
svn,2013,36382028912.5298
svn,2014,37654690429.5808
svn,2015,38852641000
svn,2016,40356653585.16511
svn,2017,42106789998.1121
svn,2018,43945771880.9481
svn,2019,45584469921.70329
svn,2020,43907203494.7638
swe,1960,1087776535889.09998
swe,1961,1149230345820.29004
swe,1962,1194869157779.96997
swe,1963,1258283746905.75
swe,1964,1342159513522.12012
swe,1965,1394832221213.95996
swe,1966,1425845064825.51001
swe,1967,1475105592663.48999
swe,1968,1531081211647.73999
swe,1969,1613328715859.07007
swe,1970,1735105257955.63989
swe,1971,1751682008555.79004
swe,1972,1794051777275
swe,1973,1865646593302.43994
swe,1974,1892591832439.45996
swe,1975,1962013155788.1001
swe,1976,1982334149305.5
swe,1977,1932775841837.87988
swe,1978,1956471368597.9895
swe,1979,2025025043868.9895
swe,1980,2050707383008.55005
swe,1981,2054461563534.62012
swe,1982,2069245156407.28003
swe,1983,2106187850914.37988
swe,1984,2208764703036.37012
swe,1985,2258578461276.02002
swe,1986,2347694779589.66943
swe,1987,2420678886832.47021
swe,1988,2488291990022.77979
swe,1989,2556959222015.95996
swe,1990,2568196889793.87988
swe,1991,2545352046469.75
swe,1992,2516559073472.5
swe,1993,2436408217773.54004
swe,1994,2541280246466.10938
swe,1995,2663951713561.16943
swe,1996,2701435262815.77979
swe,1997,2787027038237.93994
swe,1998,2908905176857.99023
swe,1999,3004128968852.97998
swe,2000,3131969508062.49023
swe,2001,3160504262641.8999
swe,2002,3204703796279.2998
swe,2003,3273932182759.45996
swe,2004,3401274388026.62012
swe,2005,3471459328745.75977
swe,2006,3633906838145.12012
swe,2007,3781739443219.80957
swe,2008,3759472651858.06982
swe,2009,3612729912260.31055
swe,2010,3821977704283.93994
swe,2011,3931946568547.2998
swe,2012,3908717721818.66943
swe,2013,3958900610509.83984
swe,2014,4065672341026.16943
swe,2015,4260470000000
swe,2016,4355147269186.7998
swe,2017,4449186121953.87988
swe,2018,4507826013295.2998
swe,2019,4605460754099.75
swe,2020,4484449823217.36914
swz,1970,5379079852.06612
swz,1971,5615067705.59701
swz,1972,5939533728.44176
swz,1973,6426123562.42775
swz,1974,6667909390.97744
swz,1975,7282949457.62572
swz,1976,7296570082.77154
swz,1977,6951695572.78237
swz,1978,6829415763.49825
swz,1979,7034238155.14236
swz,1980,7887146452.57582
swz,1981,8995832357.66836
swz,1982,9040010254.44126
swz,1983,9209307813.32475
swz,1984,9678115822.03665
swz,1985,9919821856.04977
swz,1986,11346212013.9489
swz,1987,13062803026.3492
swz,1988,14116879086.9915
swz,1989,15780978314.854
swz,1990,18780905743.3093
swz,1991,19192839997.0288
swz,1992,19909846750.1105
swz,1993,20661735555.0546
swz,1994,21383524140.1521
swz,1995,22489787725.7811
swz,1996,22879819029.25
swz,1997,23832999091.9309
swz,1998,24513068701.7932
swz,1999,24740018098.9353
swz,2000,24774209371.61169
swz,2001,26277846292.5643
swz,2002,20698194139.68769
swz,2003,22630874167.8738
swz,2004,25225011026.6062
swz,2005,27750889048.2334
swz,2006,28970874373.0371
swz,2007,29822454762.4025
swz,2008,30471255651.9631
swz,2009,32935470908.5484
swz,2010,33779564253.386
swz,2011,35002132000
swz,2012,36716824449.3274
swz,2013,39963725037.9432
swz,2014,40692512279.2351
swz,2015,43394845952.7337
swz,2016,44489391426.9341
swz,2017,44935399017.7262
swz,2018,45935320867.5008
swz,2019,48100749452.8328
swz,2020,47643909337.4868
sxm,2011,1675600000
sxm,2012,1699758544.14885
sxm,2013,1743571634.2083
sxm,2014,1680712419.11292
sxm,2015,1731400505.15433
sxm,2016,1663571457.12687
sxm,2017,1521688328.47178
sxm,2018,1284353749.62898
syc,1985,2198897947.94145
syc,1986,1780093228.34784
syc,1987,1869734332.77587
syc,1988,1925883508.35036
syc,1989,1878274769.54151
syc,1990,2278521268.3815
syc,1991,2216225591.13436
syc,1992,2568386615.07554
syc,1993,2756524868.32446
syc,1994,2805459654.67724
syc,1995,2812876778.95042
syc,1996,3200744097.49271
syc,1997,3365228910.40567
syc,1998,3929110758.58208
syc,1999,3944503764.13243
syc,2000,4964857704.83744
syc,2001,5177444349.56613
syc,2002,5101494859.53613
syc,2003,4768957813.22471
syc,2006,5610323700
syc,2012,7343999191.41681
syc,2013,8061563491.2674
syc,2014,8062716289.55836
syc,2015,8498221551.13825
syc,2016,8105144276.20016
syc,2017,8835899966.92159
syr,1970,188999805865.922
syr,1971,208676474860.33496
syr,1972,256863333333.33301
syr,1973,233933206611.57001
syr,1974,308020033476.716
syr,1975,338366148513.43597
syr,1976,374487721547.35199
syr,1977,379230615076.47498
syr,1978,412633349021.15894
syr,1979,426399436756.21802
syr,1980,482167118229.85498
syr,1981,500282165998.06299
syr,1982,512664922794.33197
syr,1983,511159311217.96497
syr,1984,478138259525.52094
syr,1985,536023653034.23901
syr,1986,497997869017.63202
syr,1987,517513180814.50403
syr,1988,612222792470.38403
syr,1989,606445505606.18298
syr,1990,604787857786.66699
syr,1991,564498810819.46497
syr,1992,645184798970.32495
syr,1993,662879650004.13599
syr,1994,686545909699.12805
syr,1995,754845156253.17395
syr,1996,794228972964.448
syr,1997,825568103567.58801
syr,1998,874562305221.26196
syr,1999,846494603077.3811
syr,2000,904623000000
syr,2001,897422592007.89502
syr,2002,944180711983.61414
syr,2003,1038463636555.18005
syr,2004,1156948568243.83008
syr,2005,1334439353836.80005
syr,2006,1272300774682.46997
syr,2007,1347991739169.66992
syr,2008,1457485368992.75
syr,2009,1456846769039.37988
syr,2010,1584176898518.29004
syr,2011,1577343760794.20996
syr,2012,1124571821081.37012
syr,2013,824147744021.18787
syr,2014,729951429056.4259
syr,2015,713026609379.23706
syr,2016,674371778180.94495
syr,2017,668958258127.78699
syr,2018,721031508557.505
syr,2019,746074879381.36597
tcd,1960,1112964171730.31006
tcd,1961,1185508684536.69995
tcd,1962,1264745534113.91992
tcd,1963,1207844599339.96997
tcd,1964,1206812185249.3501
tcd,1965,1228283065118.46997
tcd,1966,1220562653669.92993
tcd,1967,1242897880413.94995
tcd,1968,1230303213731.80005
tcd,1969,1234324713520.33008
tcd,1970,1307451810053.88989
tcd,1971,1291589237101.21997
tcd,1972,1335572395681.76001
tcd,1973,1277696557604.02002
tcd,1974,1354673802180.96997
tcd,1975,1260041959042.12988
tcd,1976,1298844119593.68994
tcd,1977,1272749120624.27002
tcd,1978,1284270344353.05005
tcd,1979,938720980195.71887
tcd,1980,952184237317.41882
tcd,1981,935502605337.70874
tcd,1982,955204867357.93787
tcd,1983,1165169868888.80005
tcd,1984,1210346544387.73999
tcd,1985,1422018187101.26001
tcd,1986,1343651736047.88989
tcd,1987,1311252289378.26001
tcd,1988,1582848544335.48999
tcd,1989,1511237257942.73999
tcd,1990,1545644564104.71997
tcd,1991,1630174109155.81006
tcd,1992,1690811144666.6499
tcd,1993,1409720279497.75
tcd,1994,1522984407316.18994
tcd,1995,1587644147502.13989
tcd,1996,1587526150800.68994
tcd,1997,1685776508635.87988
tcd,1998,1802490058349.32007
tcd,1999,1788615481984.81006
tcd,2000,1760103692485.20996
tcd,2001,1943075995619.56006
tcd,2002,2086649856026.17993
tcd,2003,2542351348864.12012
tcd,2005,3505903000000
tcd,2007,3687889544403.24023
tcd,2008,3894405814563.24023
tcd,2009,4098487854319.87061
tcd,2010,4608581407361.91992
tcd,2011,4624834389997.0498
tcd,2012,5154125628243.55957
tcd,2013,5436392150358.05957
tcd,2014,5742162931295.48926
tcd,2015,5002609215726.75
tcd,2016,4385503426878.77979
tcd,2017,4425266216741.83008
tcd,2018,4638007853489.30957
tcd,2019,4773851210793.46973
tcd,2020,4120476737186.1001
tgo,1960,503000891854.302
tgo,1961,574699339906.59399
tgo,1962,573130283111.96497
tgo,1963,584227367319.04297
tgo,1964,701135237547.28296
tgo,1965,790252708308.86682
tgo,1966,909618704295.8739
tgo,1967,951225302814.552
tgo,1968,1009033204060.06995
tgo,1969,1117287728677.17993
tgo,1970,1146825936142.47998
tgo,1971,966882806843.43005
tgo,1972,984574565441.08801
tgo,1973,1017145146025.18994
tgo,1974,1452934143639.21997
tgo,1975,1068892429536.95996
tgo,1976,1275794711814.67993
tgo,1977,1409993281450.08008
tgo,1978,1533901214946.88989
tgo,1979,1388095940949.31006
tgo,1980,1504484992635.11011
tgo,1981,1471932774652.08008
tgo,1982,1430800688445.66992
tgo,1983,1349706366075.86011
tgo,1984,1467969880717.86011
tgo,1985,1556950556560.12012
tgo,1986,1586339322649.51001
tgo,1987,1561793642305.47998
tgo,1988,1686589091920.27002
tgo,1989,1724874066024.32007
tgo,1990,1722207995434.01001
tgo,1991,1681591930736.93994
tgo,1992,1609004393585.55005
tgo,1993,1236130712689.59009
tgo,1994,1451108965170.57007
tgo,1995,1576573901307.28003
tgo,1996,1794567104031.5
tgo,1997,1969357583968.93994
tgo,1998,1995741385950.25
