geo,time,sl_tlf_acti_1524_zs
png,1994,56.789
png,1995,57.578
png,1996,56.863
png,1997,57.745
png,1998,58.603
png,1999,58.651
png,2000,59.289
png,2001,57.056
png,2002,54.799
png,2003,52.528
png,2004,50.257
png,2005,47.998
png,2006,45.761
png,2007,43.555
png,2008,41.39
png,2009,39.279
png,2010,37.227
png,2011,37.319
png,2012,37.083
png,2013,36.921
png,2014,35.913
png,2015,35.25
png,2016,35.06
png,2017,34.916
png,2018,35.164
png,2019,34.822
png,2020,34.215
pol,1990,44.841
pol,1991,45.674
pol,1992,45.489
pol,1993,43.027
pol,1994,40.944
pol,1995,38.767
pol,1996,37.743
pol,1997,36.426
pol,1998,35.747
pol,1999,35.001
pol,2000,37.887
pol,2001,40.004
pol,2002,37.94
pol,2003,36.29
pol,2004,35.241
pol,2005,35.792
pol,2006,34.232
pol,2007,33.049
pol,2008,33.155
pol,2009,33.861
pol,2010,34.628
pol,2011,33.591
pol,2012,33.651
pol,2013,33.374
pol,2014,33.941
pol,2015,32.876
pol,2016,34.551
pol,2017,34.84
pol,2018,35.122
pol,2019,35.212
pol,2020,31.86
pri,1990,32.4
pri,1991,33.655
pri,1992,32.527
pri,1993,36.704
pri,1994,35.919
pri,1995,35.136
pri,1996,36.228
pri,1997,38.42
pri,1998,38.806
pri,1999,38.521
pri,2000,36.433
pri,2001,35.213
pri,2002,34.007
pri,2003,32.816
pri,2004,31.644
pri,2005,30.493
pri,2006,29.366
pri,2007,28.261
pri,2008,27.181
pri,2009,26.126
pri,2010,25.098
pri,2011,24.616
pri,2012,24.178
pri,2013,23.744
pri,2014,23.338
pri,2015,22.962
pri,2016,22.389
pri,2017,21.889
pri,2018,21.455
pri,2019,21.034
pri,2020,19.313
prk,1990,74.53
prk,1991,74.882
prk,1992,75.4
prk,1993,75.704
prk,1994,75.839
prk,1995,76.143
prk,1996,76.379
prk,1997,76.834
prk,1998,76.903
prk,1999,76.523
prk,2000,76.524
prk,2001,76.317
prk,2002,76.297
prk,2003,76.247
prk,2004,76.177
prk,2005,75.983
prk,2006,76.108
prk,2007,76.231
prk,2008,76.051
prk,2009,76.142
prk,2010,76.201
prk,2011,76.173
prk,2012,76.11
prk,2013,76.062
prk,2014,76.014
prk,2015,76.116
prk,2016,75.869
prk,2017,76.134
prk,2018,76.441
prk,2019,76.539
prk,2020,75.188
prt,1990,58.423
prt,1991,56.629
prt,1992,50.982
prt,1993,47.493
prt,1994,45.146
prt,1995,43.088
prt,1996,42.273
prt,1997,44.157
prt,1998,47.108
prt,1999,46.332
prt,2000,44.801
prt,2001,46.565
prt,2002,47.143
prt,2003,44.886
prt,2004,42.667
prt,2005,42.14
prt,2006,41.655
prt,2007,41.323
prt,2008,40.878
prt,2009,38.692
prt,2010,36.12
prt,2011,38.142
prt,2012,37.062
prt,2013,34.989
prt,2014,34.278
prt,2015,33.498
prt,2016,33.131
prt,2017,33.951
prt,2018,34.146
prt,2019,34.243
prt,2020,30.11
pry,1990,62.584
pry,1991,62.564
pry,1992,62.53
pry,1993,62.533
pry,1994,62.547
pry,1995,62.584
pry,1996,62.585
pry,1997,62.617
pry,1998,62.618
pry,1999,62.606
pry,2000,62.579
pry,2001,62.557
pry,2002,62.54
pry,2003,57.771
pry,2004,61.516
pry,2005,59.001
pry,2006,59.057
pry,2007,57.403
pry,2008,58.766
pry,2009,62.774
pry,2010,57.302
pry,2011,57.113
pry,2012,59.07
pry,2013,58.212
pry,2014,56.192
pry,2015,54.241
pry,2016,57.717
pry,2017,56.393
pry,2018,58.669
pry,2019,59.373
pry,2020,56.216
pse,1990,29.526
pse,1991,29.377
pse,1992,29.039
pse,1993,28.956
pse,1994,28.866
pse,1995,28.69
pse,1996,28.819
pse,1997,28.296
pse,1998,27.691
pse,1999,27.371
pse,2000,27.922
pse,2001,24.231
pse,2002,21.955
pse,2003,24.131
pse,2004,23.116
pse,2005,23.311
pse,2006,23.601
pse,2007,24.815
pse,2008,25.33
pse,2009,25.171
pse,2010,25.147
pse,2011,27.149
pse,2012,28.257
pse,2013,28.012
pse,2014,28.328
pse,2015,31.152
pse,2016,31.176
pse,2017,31.563
pse,2018,30.587
pse,2019,30.352
pse,2020,26.293
pyf,1990,43.274
pyf,1991,42.86
pyf,1992,42.822
pyf,1993,42.852
pyf,1994,42.809
pyf,1995,42.828
pyf,1996,42.851
pyf,1997,42.301
pyf,1998,41.766
pyf,1999,41.261
pyf,2000,40.799
pyf,2001,40.438
pyf,2002,40.086
pyf,2003,39.505
pyf,2004,38.896
pyf,2005,38.261
pyf,2006,37.618
pyf,2007,36.95
pyf,2008,37.607
pyf,2009,38.252
pyf,2010,38.9
pyf,2011,39.571
pyf,2012,40.246
pyf,2013,40.146
pyf,2014,40.031
pyf,2015,39.799
pyf,2016,39.672
pyf,2017,39.443
pyf,2018,39.226
pyf,2019,39.101
pyf,2020,36.165
qat,1990,64.269
qat,1991,65.611
qat,1992,65.99
qat,1993,66.532
qat,1994,66.416
qat,1995,65.993
qat,1996,64.773
qat,1997,62.509
qat,1998,61.294
qat,1999,60.604
qat,2000,59.88
qat,2001,61.032
qat,2002,61.299
qat,2003,61.567
qat,2004,61.24
qat,2005,61.99
qat,2006,65.832
qat,2007,67.647
qat,2008,69.402
qat,2009,70.535
qat,2010,69.653
qat,2011,69.846
qat,2012,70.468
qat,2013,70.759
qat,2014,70.842
qat,2015,70.789
qat,2016,70.926
qat,2017,70.886
qat,2018,70.521
qat,2019,69.93
qat,2020,67.731
rou,1990,55.977
rou,1991,57.737
rou,1992,58.822
rou,1993,56.995
rou,1994,55.139
rou,1995,53.262
rou,1996,49.94
rou,1997,46.221
rou,1998,44.954
rou,1999,42.739
rou,2000,41.385
rou,2001,39.694
rou,2002,37.394
rou,2003,33.996
rou,2004,36.104
rou,2005,31.251
rou,2006,30.544
rou,2007,30.467
rou,2008,30.332
rou,2009,30.834
rou,2010,31.384
rou,2011,30.829
rou,2012,30.598
rou,2013,30.111
rou,2014,29.588
rou,2015,31.293
rou,2016,28.007
rou,2017,29.907
rou,2018,29.451
rou,2019,29.592
rou,2020,29.701
rus,1990,51.637
rus,1991,52.429
rus,1992,54.679
rus,1993,52.592
rus,1994,51.053
rus,1995,50.505
rus,1996,47.079
rus,1997,42.954
rus,1998,40.3
rus,1999,44.992
rus,2000,43.628
rus,2001,40.873
rus,2002,40.862
rus,2003,39.535
rus,2004,39.527
rus,2005,39.403
rus,2006,39.341
rus,2007,39.898
rus,2008,42.369
rus,2009,42.642
rus,2010,41.541
rus,2011,41.439
rus,2012,39.404
rus,2013,39.552
rus,2014,38.093
rus,2015,37.351
rus,2016,36.94
rus,2017,35.255
rus,2018,34.063
rus,2019,33.072
rus,2020,32.067
rwa,1990,86.453
rwa,1991,85.768
rwa,1992,84.703
rwa,1993,82.976
rwa,1994,80.506
rwa,1995,78.812
rwa,1996,78.978
rwa,1997,78.327
rwa,1998,77.681
rwa,1999,77.039
rwa,2000,76.408
rwa,2001,75.794
rwa,2002,75.175
rwa,2003,74.54
rwa,2004,73.877
rwa,2005,73.176
rwa,2006,72.408
rwa,2007,71.601
rwa,2008,70.76
rwa,2009,69.897
rwa,2010,69.02
rwa,2011,68.099
rwa,2012,67.166
rwa,2013,66.233
rwa,2014,65.308
rwa,2015,65.056
rwa,2016,64.71
rwa,2017,64.46
rwa,2018,64.276
rwa,2019,64.046
rwa,2020,62.867
sau,1990,30.632
sau,1991,29.519
sau,1992,29.11
sau,1993,27.607
sau,1994,26.207
sau,1995,24.918
sau,1996,23.868
sau,1997,22.781
sau,1998,21.635
sau,1999,20.439
sau,2000,18.18
sau,2001,17.449
sau,2002,17.282
sau,2003,17.965
sau,2004,18.636
sau,2005,19.315
sau,2006,20.102
sau,2007,18.207
sau,2008,17.322
sau,2009,15.806
sau,2010,16.858
sau,2011,17.918
sau,2012,17.486
sau,2013,17.582
sau,2014,17.468
sau,2015,15.925
sau,2016,17.24
sau,2017,18.003
sau,2018,19.269
sau,2019,20.831
sau,2020,25.109
sdn,1990,34.338
sdn,1991,34.516
sdn,1992,34.69
sdn,1993,34.859
sdn,1994,35.025
sdn,1995,35.188
sdn,1996,35.369
sdn,1997,35.031
sdn,1998,34.692
sdn,1999,34.351
sdn,2000,34.006
sdn,2001,33.647
sdn,2002,33.286
sdn,2003,32.924
sdn,2004,32.567
sdn,2005,32.217
sdn,2006,31.857
sdn,2007,31.507
sdn,2008,31.168
sdn,2009,30.841
sdn,2010,30.528
sdn,2011,30.225
sdn,2012,29.988
sdn,2013,29.609
sdn,2014,29.173
sdn,2015,28.739
sdn,2016,28.336
sdn,2017,27.899
sdn,2018,27.359
sdn,2019,26.808
sdn,2020,25.159
sen,1990,43.427
sen,1991,43.215
sen,1992,42.955
sen,1993,42.643
sen,1994,42.201
sen,1995,41.73
sen,1996,41.556
sen,1997,41.27
sen,1998,40.934
sen,1999,40.567
sen,2000,40.145
sen,2001,39.875
sen,2002,39.508
sen,2003,39.234
sen,2004,38.961
sen,2005,38.716
sen,2006,38.546
sen,2007,37.371
sen,2008,36.201
sen,2009,35.042
sen,2010,33.896
sen,2011,32.745
sen,2012,31.611
sen,2013,30.496
sen,2014,29.402
sen,2015,28.328
sen,2016,28.216
sen,2017,28.06
sen,2018,27.843
sen,2019,27.573
sen,2020,26.135
sgp,1990,47.516
sgp,1991,47.199
sgp,1992,46.739
sgp,1993,45.389
sgp,1994,44.63
sgp,1995,44.577
sgp,1996,44.307
sgp,1997,43.86
sgp,1998,45.045
sgp,1999,44.111
sgp,2000,43.347
sgp,2001,42.609
sgp,2002,38.923
sgp,2003,39.484
sgp,2004,39.107
sgp,2005,39.292
sgp,2006,39.5
sgp,2007,39.703
sgp,2008,39.381
sgp,2009,36.939
sgp,2010,39.669
sgp,2011,37.401
sgp,2012,38.691
sgp,2013,37.939
sgp,2014,39.88
sgp,2015,41.838
sgp,2016,40.648
sgp,2017,40.937
sgp,2018,41.677
sgp,2019,41.748
sgp,2020,38.687
slb,1990,73.442
slb,1991,73.247
slb,1992,72.518
slb,1993,72.482
slb,1994,71.983
slb,1995,71.518
slb,1996,71.585
slb,1997,71.894
slb,1998,71.893
slb,1999,72.086
slb,2000,73.591
slb,2001,74.438
slb,2002,74.816
slb,2003,74.424
slb,2004,74.161
slb,2005,73.863
slb,2006,73.422
slb,2007,72.942
slb,2008,72.474
slb,2009,73.068
slb,2010,72.655
slb,2011,71.749
slb,2012,71.586
slb,2013,71.572
slb,2014,71.629
slb,2015,71.653
slb,2016,71.603
slb,2017,71.505
slb,2018,71.384
slb,2019,71.359
slb,2020,70.16
sle,1990,39.44
sle,1991,39.779
sle,1992,39.812
sle,1993,39.981
sle,1994,40.032
sle,1995,39.988
sle,1996,40.157
sle,1997,40.067
sle,1998,39.964
sle,1999,39.847
sle,2000,39.944
sle,2001,39.861
sle,2002,40.007
sle,2003,39.969
sle,2004,43.177
sle,2005,41.699
sle,2006,40.219
sle,2007,38.748
sle,2008,37.288
sle,2009,35.843
sle,2010,34.416
sle,2011,33.002
sle,2012,31.612
sle,2013,30.248
sle,2014,28.913
sle,2015,28.358
sle,2016,28.023
sle,2017,27.675
sle,2018,27.305
sle,2019,26.907
sle,2020,26.422
slv,1990,46.673
slv,1991,46.569
slv,1992,46.475
slv,1993,47.633
slv,1994,47.27
slv,1995,45.898
slv,1996,43.569
slv,1997,42.265
slv,1998,46.33
slv,1999,44.884
slv,2000,43.786
slv,2001,42.667
slv,2002,41.551
slv,2003,44.322
slv,2004,42.667
slv,2005,43.103
slv,2006,43.538
slv,2007,42.771
slv,2008,42.944
slv,2009,43.126
slv,2010,43.316
slv,2011,43.143
slv,2012,43.651
slv,2013,43.064
slv,2014,42.271
slv,2015,41.561
slv,2016,42.276
slv,2017,42.7
slv,2018,42.335
slv,2019,43.522
slv,2020,39.354
som,1990,13.991
som,1991,14.212
som,1992,14.262
som,1993,14.386
som,1994,14.333
som,1995,14.601
som,1996,14.97
som,1997,15.275
som,1998,15.631
som,1999,15.955
som,2000,16.196
som,2001,16.555
som,2002,16.772
som,2003,16.882
som,2004,16.94
som,2005,16.98
som,2006,17.177
som,2007,17.372
som,2008,17.525
som,2009,17.58
som,2010,17.52
som,2011,17.535
som,2012,17.402
som,2013,17.193
som,2014,16.974
som,2015,16.786
som,2016,16.594
som,2017,16.415
som,2018,16.258
som,2019,16.075
som,2020,15.795
srb,1990,46.529
srb,1991,47.141
srb,1992,47.432
srb,1993,47.496
srb,1994,47.154
srb,1995,46.689
srb,1996,45.982
srb,1997,45.162
srb,1998,44.718
srb,1999,45.71
srb,2000,44.983
srb,2001,44.218
srb,2002,43.507
srb,2003,42.988
srb,2004,41.966
srb,2005,40.008
srb,2006,37.722
srb,2007,33.738
srb,2008,32.945
srb,2009,29.376
srb,2010,28.591
srb,2011,28.837
srb,2012,29.986
srb,2013,29.095
srb,2014,28.742
srb,2015,29.489
srb,2016,30.613
srb,2017,30.955
srb,2018,30.322
srb,2019,29.964
srb,2020,28.629
ssd,1990,63.941
ssd,1991,64.251
ssd,1992,64.364
ssd,1993,64.323
ssd,1994,64.296
ssd,1995,64.601
ssd,1996,64.788
ssd,1997,64.975
ssd,1998,65.099
ssd,1999,65.164
ssd,2000,65.156
ssd,2001,65.27
ssd,2002,65.206
ssd,2003,65.028
ssd,2004,64.771
ssd,2005,64.601
ssd,2006,64.554
ssd,2007,64.523
ssd,2008,64.428
ssd,2009,64.189
ssd,2010,63.759
ssd,2011,63.623
ssd,2012,63.353
ssd,2013,63.177
ssd,2014,62.833
ssd,2015,62.25
ssd,2016,61.754
ssd,2017,61.35
ssd,2018,60.964
ssd,2019,60.584
ssd,2020,56.668
stp,1990,43.905
stp,1991,43.459
stp,1992,43.04
stp,1993,42.564
stp,1994,42.004
stp,1995,41.337
stp,1996,40.836
stp,1997,40.223
stp,1998,39.584
stp,1999,38.988
stp,2000,38.459
stp,2001,38.062
stp,2002,37.705
stp,2003,37.532
stp,2004,37.461
stp,2005,37.553
stp,2006,37.147
stp,2007,36.725
stp,2008,36.422
stp,2009,36.121
stp,2010,35.92
stp,2011,35.853
stp,2012,35.847
stp,2013,35.873
stp,2014,35.855
stp,2015,35.701
stp,2016,35.427
stp,2017,35.077
stp,2018,34.646
stp,2019,34.174
stp,2020,32.272
sur,1990,28.609
sur,1991,28.455
sur,1992,28.376
sur,1993,28.549
sur,1994,28.382
sur,1995,28.339
sur,1996,27.629
sur,1997,26.935
sur,1998,26.259
sur,1999,25.609
sur,2000,26.254
sur,2001,26.922
sur,2002,27.619
sur,2003,28.333
sur,2004,29.055
sur,2005,29.776
sur,2006,30.501
sur,2007,31.228
sur,2008,31.961
sur,2009,32.7
sur,2010,33.447
sur,2011,34.201
sur,2012,34.961
sur,2013,35.726
sur,2014,36.494
sur,2015,37.266
sur,2016,38.044
sur,2017,37.965
sur,2018,37.844
sur,2019,37.878
sur,2020,34.47
svk,1990,56.43
svk,1991,58.594
svk,1992,55.381
svk,1993,52.127
svk,1994,47.388
svk,1995,46.298
svk,1996,46.636
svk,1997,47.068
svk,1998,45.467
svk,1999,45.816
svk,2000,44.83
svk,2001,45.368
svk,2002,42.771
svk,2003,40.557
svk,2004,39.036
svk,2005,36.573
svk,2006,35.285
svk,2007,34.534
svk,2008,32.294
svk,2009,31.316
svk,2010,30.996
svk,2011,30.054
svk,2012,30.476
svk,2013,30.76
svk,2014,30.955
svk,2015,31.69
svk,2016,32.383
svk,2017,33.161
svk,2018,32.277
svk,2019,29.673
svk,2020,28.109
svn,1990,42.584
svn,1991,43.627
svn,1992,44.222
svn,1993,43.868
svn,1994,43.259
svn,1995,42.794
svn,1996,42.417
svn,1997,45.954
svn,1998,43.898
svn,1999,40.378
svn,2000,37.312
svn,2001,35.998
svn,2002,36.55
svn,2003,33.71
svn,2004,39.285
svn,2005,40.518
svn,2006,40.607
svn,2007,41.816
svn,2008,42.826
svn,2009,40.829
svn,2010,39.863
svn,2011,37.348
svn,2012,34.319
svn,2013,33.78
svn,2014,33.572
svn,2015,35.318
svn,2016,33.702
svn,2017,39.089
svn,2018,38.519
svn,2019,36.168
svn,2020,31.386
swe,1990,67.437
swe,1991,64.34
swe,1992,58.838
swe,1993,53.128
swe,1994,51.639
swe,1995,51.761
swe,1996,51.874
swe,1997,51.973
swe,1998,52.063
swe,1999,52.156
swe,2000,52.248
swe,2001,52.346
swe,2002,50.29
swe,2003,50.439
swe,2004,48.349
swe,2005,49.984
swe,2006,51.593
swe,2007,52.669
swe,2008,53.225
swe,2009,51.174
swe,2010,51.558
swe,2011,52.67
swe,2012,52.33
swe,2013,54.642
swe,2014,56.038
swe,2015,56.027
swe,2016,55.911
swe,2017,55.67
swe,2018,54.798
swe,2019,55.338
swe,2020,52.36
swz,1990,39.723
swz,1991,38.914
swz,1992,38.299
swz,1993,37.723
swz,1994,36.999
swz,1995,36.099
swz,1996,35.506
swz,1997,34.648
swz,1998,33.634
swz,1999,32.644
swz,2000,31.724
swz,2001,30.979
swz,2002,30.468
swz,2003,30.072
swz,2004,29.697
swz,2005,29.335
swz,2006,28.923
swz,2007,28.527
swz,2008,28.139
swz,2009,27.82
swz,2010,27.575
swz,2011,27.294
swz,2012,26.964
swz,2013,26.604
swz,2014,26.28
swz,2015,26.06
swz,2016,25.359
swz,2017,24.854
swz,2018,24.449
swz,2019,24.006
swz,2020,22.211
syr,1990,46.145
syr,1991,45.829
syr,1992,45.165
syr,1993,45.005
syr,1994,44.099
syr,1995,43.241
syr,1996,43.079
syr,1997,43.013
syr,1998,42.848
syr,1999,41.879
syr,2000,40.908
syr,2001,40.838
syr,2002,40.787
syr,2003,40.747
syr,2004,38.696
syr,2005,36.656
syr,2006,34.598
syr,2007,33.133
syr,2008,32.59
syr,2009,30.049
syr,2010,29.577
syr,2011,29.765
syr,2012,29.512
syr,2013,29.245
syr,2014,28.968
syr,2015,28.686
syr,2016,28.441
syr,2017,28.216
syr,2018,28.006
syr,2019,27.803
syr,2020,25.846
tcd,1990,55.85
tcd,1991,56.418
tcd,1992,56.881
tcd,1993,56.926
tcd,1994,56.271
tcd,1995,55.607
tcd,1996,54.934
tcd,1997,54.255
tcd,1998,53.57
tcd,1999,52.881
tcd,2000,52.188
tcd,2001,51.493
tcd,2002,50.796
tcd,2003,50.097
tcd,2004,49.398
tcd,2005,48.699
tcd,2006,47.995
tcd,2007,47.292
tcd,2008,46.591
tcd,2009,45.888
tcd,2010,45.184
tcd,2011,44.474
tcd,2012,43.764
tcd,2013,43.053
tcd,2014,42.34
tcd,2015,41.625
tcd,2016,40.908
tcd,2017,40.191
tcd,2018,39.473
tcd,2019,39.062
tcd,2020,36.568
tgo,1990,32.538
tgo,1991,32.497
tgo,1992,32.321
tgo,1993,31.944
tgo,1994,31.828
tgo,1995,31.638
tgo,1996,31.114
tgo,1997,30.642
tgo,1998,30.025
tgo,1999,29.448
tgo,2000,28.836
tgo,2001,28.657
tgo,2002,28.473
tgo,2003,28.302
tgo,2004,28.087
tgo,2005,27.875
tgo,2006,27.834
tgo,2007,27.748
tgo,2008,27.692
tgo,2009,27.624
tgo,2010,27.527
tgo,2011,27.439
tgo,2012,27.299
tgo,2013,27.105
tgo,2014,26.865
tgo,2015,26.582
tgo,2016,26.295
tgo,2017,25.967
tgo,2018,25.607
tgo,2019,25.214
tgo,2020,24.78
tha,1990,67.288
tha,1991,66.366
tha,1992,65.459
tha,1993,64.503
tha,1994,63.567
tha,1995,62.12
tha,1996,60.553
tha,1997,59.154
tha,1998,56.458
tha,1999,52.999
tha,2000,52.959
tha,2001,53.791
tha,2002,52.394
tha,2003,50.98
tha,2004,51.797
tha,2005,51.447
tha,2006,48.593
tha,2007,49.16
tha,2008,48.672
tha,2009,48.477
tha,2010,46.356
tha,2011,47.599
tha,2012,47.188
tha,2013,43.866
tha,2014,42.868
tha,2015,42.005
tha,2016,41.524
tha,2017,40.777
tha,2018,41.557
tha,2019,40.324
tha,2020,40.086
tjk,1990,26.333
tjk,1991,26.318
tjk,1992,26.314
tjk,1993,26.321
tjk,1994,26.34
tjk,1995,26.373
tjk,1996,26.399
tjk,1997,26.429
tjk,1998,26.466
tjk,1999,26.515
tjk,2000,26.578
tjk,2001,26.629
tjk,2002,26.695
tjk,2003,26.764
tjk,2004,26.94
tjk,2005,26.734
tjk,2006,26.458
tjk,2007,26.135
tjk,2008,25.794
tjk,2009,25.643
tjk,2010,25.796
tjk,2011,25.932
tjk,2012,26.053
tjk,2013,26.166
tjk,2014,26.279
tjk,2015,26.398
tjk,2016,26.517
tjk,2017,26.12
tjk,2018,25.75
tjk,2019,25.405
tjk,2020,24.885
tkm,1990,34.955
tkm,1991,35.52
tkm,1992,37.005
tkm,1993,37.085
tkm,1994,38.737
tkm,1995,39.456
tkm,1996,39.089
tkm,1997,40.105
tkm,1998,39.676
tkm,1999,38.596
tkm,2000,38.268
tkm,2001,38.018
tkm,2002,38.076
tkm,2003,37.907
tkm,2004,37.612
tkm,2005,36.745
tkm,2006,36.012
tkm,2007,35.272
tkm,2008,34.259
tkm,2009,33.857
tkm,2010,33.192
tkm,2011,32.095
tkm,2012,31.235
tkm,2013,30.422
tkm,2014,29.591
tkm,2015,29.061
tkm,2016,28.554
tkm,2017,28.024
tkm,2018,27.524
tkm,2019,27.025
tkm,2020,26.45
tls,1990,45.266
tls,1991,44.231
tls,1992,43.208
tls,1993,42.189
tls,1994,41.172
tls,1995,40.176
tls,1996,39.028
tls,1997,38.606
tls,1998,38.951
tls,1999,44.299
tls,2000,43.132
tls,2001,41.661
tls,2002,42.885
tls,2003,43.616
tls,2004,44.043
tls,2005,44.13
tls,2006,45.017
tls,2007,44.235
tls,2008,43.31
tls,2009,42.511
tls,2010,41.761
tls,2011,41.344
tls,2012,40.879
tls,2013,40.825
tls,2014,40.501
tls,2015,40.327
tls,2016,40.09
tls,2017,40.687
tls,2018,40.922
tls,2019,40.675
tls,2020,39.89
ton,1990,43.291
ton,1991,42.36
ton,1992,41.397
ton,1993,40.462
ton,1994,39.62
ton,1995,38.9
ton,1996,38.238
ton,1997,37.639
ton,1998,37.081
ton,1999,36.529
ton,2000,35.959
ton,2001,35.189
ton,2002,34.409
ton,2003,33.644
ton,2004,32.906
ton,2005,32.198
ton,2006,31.49
ton,2007,30.794
ton,2008,30.13
ton,2009,29.512
ton,2010,28.938
ton,2011,28.32
ton,2012,27.717
ton,2013,27.132
ton,2014,26.561
ton,2015,26.01
ton,2016,25.521
ton,2017,25.037
ton,2018,24.556
ton,2019,24.64
ton,2020,24.239
tto,1990,49.359
tto,1991,49.228
tto,1992,48.869
tto,1993,48.903
tto,1994,50.161
tto,1995,51.292
tto,1996,52.089
tto,1997,51.691
tto,1998,51.301
tto,1999,51.214
tto,2000,51.697
tto,2001,50.47
tto,2002,49.866
tto,2003,51.006
tto,2004,52.751
tto,2005,53.914
tto,2006,54.527
tto,2007,53.808
tto,2008,52.171
tto,2009,50.504
tto,2010,46.534
tto,2011,45.085
tto,2012,45.433
tto,2013,45.404
tto,2014,44.351
tto,2015,43.662
tto,2016,41.608
tto,2017,41.672
tto,2018,41.66
tto,2019,41.649
tto,2020,38.481
tun,1990,40.425
tun,1991,40.219
tun,1992,39.769
tun,1993,39.651
tun,1994,39.462
tun,1995,39.309
tun,1996,38.993
tun,1997,38.736
tun,1998,37.871
tun,1999,37.008
tun,2000,36.146
tun,2001,35.291
tun,2002,34.44
tun,2003,33.591
tun,2004,32.74
tun,2005,31.886
tun,2006,30.522
tun,2007,30.921
tun,2008,30.654
tun,2009,29.52
tun,2010,31.125
tun,2011,31.879
tun,2012,34.876
tun,2013,33.159
tun,2014,30.949
tun,2015,28.804
tun,2016,30.834
tun,2017,30.08
tun,2018,29.82
tun,2019,29.671
tun,2020,27.806
tur,1990,54.708
tur,1991,55.354
tur,1992,52.972
tur,1993,48.065
tur,1994,51.133
tur,1995,48.587
tur,1996,48.521
tur,1997,47.022
tur,1998,46.025
tur,1999,46.676
tur,2000,42.581
tur,2001,42.188
tur,2002,40.979
tur,2003,38.556
tur,2004,37.926
tur,2005,37.872
tur,2006,36.431
tur,2007,36.655
tur,2008,37.312
tur,2009,37.607
tur,2010,37.537
tur,2011,38.659
tur,2012,37.581
tur,2013,39.027
tur,2014,40.97
tur,2015,41.95
tur,2016,42.52
tur,2017,43.41
tur,2018,44.015
tur,2019,44.487
tur,2020,39.222
tza,1990,79.014
tza,1991,79.027
tza,1992,78.98
tza,1993,78.896
tza,1994,78.77
tza,1995,78.6
tza,1996,78.591
tza,1997,78.511
tza,1998,78.386
tza,1999,78.263
tza,2000,78.162
tza,2001,78.136
tza,2002,78.584
tza,2003,79.023
tza,2004,79.455
tza,2005,79.879
tza,2006,80.289
tza,2007,79.483
tza,2008,78.651
tza,2009,77.792
tza,2010,76.904
tza,2011,75.98
tza,2012,75.026
tza,2013,74.047
tza,2014,73.046
tza,2015,72.946
tza,2016,72.781
tza,2017,72.602
tza,2018,72.392
tza,2019,72.154
tza,2020,70.986
uga,1990,54.731
uga,1991,55.227
uga,1992,55.163
uga,1993,55.103
uga,1994,55.047
uga,1995,54.996
uga,1996,54.947
uga,1997,54.905
uga,1998,54.868
uga,1999,54.834
uga,2000,54.8
uga,2001,54.743
uga,2002,54.688
uga,2003,54.634
uga,2004,54.581
uga,2005,54.529
uga,2006,54.448
uga,2007,54.369
uga,2008,54.289
uga,2009,54.207
uga,2010,54.124
uga,2011,54.029
uga,2012,53.932
uga,2013,53.588
uga,2014,53.22
uga,2015,52.825
uga,2016,52.355
uga,2017,51.811
uga,2018,51.235
uga,2019,50.6
uga,2020,47.019
ukr,1990,33.255
ukr,1991,33.308
ukr,1992,33.371
ukr,1993,33.439
ukr,1994,33.507
ukr,1995,33.574
ukr,1996,33.637
ukr,1997,33.698
ukr,1998,33.758
ukr,1999,33.815
ukr,2000,33.868
ukr,2001,33.914
ukr,2002,33.952
ukr,2003,33.98
ukr,2004,33.995
ukr,2005,33.993
ukr,2006,33.986
ukr,2007,34.393
ukr,2008,34.538
ukr,2009,34.678
ukr,2010,34.814
ukr,2011,34.931
ukr,2012,35.044
ukr,2013,35.159
ukr,2014,35.285
ukr,2015,35.426
ukr,2016,35.582
ukr,2017,35.757
ukr,2018,35.951
ukr,2019,36.168
ukr,2020,31.849
ury,1990,53.872
ury,1991,53.851
ury,1992,54.232
ury,1993,54.104
ury,1994,57.548
ury,1995,58.386
ury,1996,57.435
ury,1997,58.507
ury,1998,59.573
ury,1999,57.536
ury,2000,57.97
ury,2001,59.525
ury,2002,55.142
ury,2003,52.524
ury,2004,52.687
ury,2005,53.083
ury,2006,53.403
ury,2007,55.082
ury,2008,53.92
ury,2009,54.165
ury,2010,53.665
ury,2011,54.667
ury,2012,53.411
ury,2013,53.354
ury,2014,53.073
ury,2015,50.521
ury,2016,49.339
ury,2017,47.871
ury,2018,47.545
ury,2019,47.051
ury,2020,42.348
usa,1990,61.349
usa,1991,60.154
usa,1992,60.237
usa,1993,60.18
usa,1994,60.575
usa,1995,60.478
usa,1996,59.789
usa,1997,59.772
usa,1998,59.913
usa,1999,59.57
usa,2000,59.872
usa,2001,58.701
usa,2002,57.568
usa,2003,55.998
usa,2004,55.623
usa,2005,55.293
usa,2006,55.144
usa,2007,54.016
usa,2008,53.467
usa,2009,51.717
usa,2010,50.172
usa,2011,49.987
usa,2012,49.913
usa,2013,50.065
usa,2014,50.025
usa,2015,50.01
usa,2016,50.167
usa,2017,50.44
usa,2018,50.203
usa,2019,50.808
usa,2020,49.016
uzb,1990,47.311
uzb,1991,47.482
uzb,1992,48.635
uzb,1993,49.005
uzb,1994,49.6
uzb,1995,49.821
uzb,1996,49.838
uzb,1997,49.578
uzb,1998,49.366
uzb,1999,49.119
uzb,2000,48.941
