geo,time,sp_pop_65up_fe_zs
blr,1982,13.51783
blr,1983,13.28212
blr,1984,13.11074
blr,1985,13.06656
blr,1986,13.11546
blr,1987,13.2563
blr,1988,13.47053
blr,1989,13.73253
blr,1990,14.03127
blr,1991,14.39011
blr,1992,14.79067
blr,1993,15.2009
blr,1994,15.57063
blr,1995,15.87112
blr,1996,16.19222
blr,1997,16.41093
blr,1998,16.57733
blr,1999,16.76777
blr,2000,17.02391
blr,2001,17.36674
blr,2002,17.76416
blr,2003,18.15263
blr,2004,18.42846
blr,2005,18.53317
blr,2006,18.53603
blr,2007,18.38569
blr,2008,18.14758
blr,2009,17.92502
blr,2010,17.78261
blr,2011,17.7478
blr,2012,17.78427
blr,2013,17.88059
blr,2014,18.01348
blr,2015,18.17001
blr,2016,18.24708
blr,2017,18.41328
blr,2018,18.72292
blr,2019,19.1458
blr,2020,19.60798
blz,1960,4.29353
blz,1961,4.3274
blz,1962,4.36522
blz,1963,4.38959
blz,1964,4.41383
blz,1965,4.42204
blz,1966,4.43163
blz,1967,4.43713
blz,1968,4.43384
blz,1969,4.42854
blz,1970,4.43577
blz,1971,4.49435
blz,1972,4.54794
blz,1973,4.60009
blz,1974,4.66771
blz,1975,4.74857
blz,1976,4.7879
blz,1977,4.82686
blz,1978,4.8483
blz,1979,4.82045
blz,1980,4.75644
blz,1981,4.72887
blz,1982,4.66424
blz,1983,4.59206
blz,1984,4.51088
blz,1985,4.43405
blz,1986,4.39567
blz,1987,4.3714
blz,1988,4.35865
blz,1989,4.36322
blz,1990,4.38257
blz,1991,4.43605
blz,1992,4.50032
blz,1993,4.58579
blz,1994,4.6714
blz,1995,4.73905
blz,1996,4.58523
blz,1997,4.43004
blz,1998,4.28936
blz,1999,4.16365
blz,2000,4.0629
blz,2001,3.98301
blz,2002,3.90494
blz,2003,3.82072
blz,2004,3.73354
blz,2005,3.6355
blz,2006,3.68524
blz,2007,3.73301
blz,2008,3.78792
blz,2009,3.85788
blz,2010,3.94695
blz,2011,3.98496
blz,2012,4.03172
blz,2013,4.08478
blz,2014,4.1584
blz,2015,4.24247
blz,2016,4.34505
blz,2017,4.46522
blz,2018,4.59867
blz,2019,4.74932
blz,2020,4.91494
bol,1960,4.95078
bol,1961,4.89283
bol,1962,4.81995
bol,1963,4.73783
bol,1964,4.65175
bol,1965,4.56611
bol,1966,4.53882
bol,1967,4.50856
bol,1968,4.47611
bol,1969,4.4428
bol,1970,4.40935
bol,1971,4.42147
bol,1972,4.42931
bol,1973,4.43429
bol,1974,4.43857
bol,1975,4.44293
bol,1976,4.48496
bol,1977,4.52523
bol,1978,4.56088
bol,1979,4.58759
bol,1980,4.60388
bol,1981,4.66656
bol,1982,4.72527
bol,1983,4.78316
bol,1984,4.84314
bol,1985,4.90659
bol,1986,4.94978
bol,1987,4.99046
bol,1988,5.03285
bol,1989,5.08204
bol,1990,5.14055
bol,1991,5.18939
bol,1992,5.24402
bol,1993,5.30031
bol,1994,5.3524
bol,1995,5.39745
bol,1996,5.45901
bol,1997,5.51538
bol,1998,5.568
bol,1999,5.61803
bol,2000,5.66697
bol,2001,5.73956
bol,2002,5.81187
bol,2003,5.88899
bol,2004,5.9765
bol,2005,6.07783
bol,2006,6.16925
bol,2007,6.2703
bol,2008,6.37979
bol,2009,6.49535
bol,2010,6.61644
bol,2011,6.74627
bol,2012,6.87703
bol,2013,7.01028
bol,2014,7.1474
bol,2015,7.28992
bol,2016,7.44472
bol,2017,7.60167
bol,2018,7.76018
bol,2019,7.9199
bol,2020,8.0822
bra,1960,3.55154
bra,1961,3.60158
bra,1962,3.65157
bra,1963,3.6974
bra,1964,3.73383
bra,1965,3.75921
bra,1966,3.78107
bra,1967,3.79624
bra,1968,3.80868
bra,1969,3.82314
bra,1970,3.84264
bra,1971,3.87754
bra,1972,3.91247
bra,1973,3.94793
bra,1974,3.98391
bra,1975,4.02008
bra,1976,4.06495
bra,1977,4.10637
bra,1978,4.14433
bra,1979,4.17781
bra,1980,4.20686
bra,1981,4.24096
bra,1982,4.27099
bra,1983,4.30008
bra,1984,4.33231
bra,1985,4.37096
bra,1986,4.42711
bra,1987,4.48685
bra,1988,4.55215
bra,1989,4.62554
bra,1990,4.70856
bra,1991,4.82354
bra,1992,4.94192
bra,1993,5.06025
bra,1994,5.17324
bra,1995,5.27872
bra,1996,5.39518
bra,1997,5.50357
bra,1998,5.6122
bra,1999,5.73199
bra,2000,5.86925
bra,2001,6.02352
bra,2002,6.19557
bra,2003,6.3778
bra,2004,6.5589
bra,2005,6.73419
bra,2006,6.91082
bra,2007,7.08138
bra,2008,7.25501
bra,2009,7.44405
bra,2010,7.65595
bra,2011,7.88762
bra,2012,8.13464
bra,2013,8.39968
bra,2014,8.68495
bra,2015,8.99215
bra,2016,9.30723
bra,2017,9.64109
bra,2018,9.99223
bra,2019,10.35864
bra,2020,10.74093
brb,1960,8.84218
brb,1961,8.962
brb,1962,9.02325
brb,1963,9.06427
brb,1964,9.11787
brb,1965,9.2146
brb,1966,9.34535
brb,1967,9.53136
brb,1968,9.73639
brb,1969,9.92902
brb,1970,10.09102
brb,1971,10.20297
brb,1972,10.3632
brb,1973,10.60736
brb,1974,10.92244
brb,1975,11.23083
brb,1976,11.42258
brb,1977,11.57503
brb,1978,11.72945
brb,1979,11.91225
brb,1980,12.12589
brb,1981,12.21677
brb,1982,12.24566
brb,1983,12.23353
brb,1984,12.19498
brb,1985,12.14719
brb,1986,12.13269
brb,1987,12.11197
brb,1988,12.09603
brb,1989,12.09374
brb,1990,12.10837
brb,1991,12.23488
brb,1992,12.37915
brb,1993,12.52174
brb,1994,12.66156
brb,1995,12.78415
brb,1996,12.9558
brb,1997,13.12255
brb,1998,13.29739
brb,1999,13.48956
brb,2000,13.70136
brb,2001,13.77459
brb,2002,13.84428
brb,2003,13.90792
brb,2004,13.97078
brb,2005,14.03316
brb,2006,14.13108
brb,2007,14.24118
brb,2008,14.37889
brb,2009,14.56107
brb,2010,14.80527
brb,2011,14.98267
brb,2012,15.19768
brb,2013,15.45162
brb,2014,15.74064
brb,2015,16.06115
brb,2016,16.39463
brb,2017,16.74392
brb,2018,17.12318
brb,2019,17.54899
brb,2020,18.02788
brn,1960,4.23864
brn,1961,4.21617
brn,1962,4.17148
brn,1963,4.11624
brn,1964,4.06284
brn,1965,4.0142
brn,1966,3.93769
brn,1967,3.87315
brn,1968,3.82809
brn,1969,3.80796
brn,1970,3.79993
brn,1971,3.76257
brn,1972,3.7197
brn,1973,3.68561
brn,1974,3.65737
brn,1975,3.64458
brn,1976,3.54047
brn,1977,3.4203
brn,1978,3.27731
brn,1979,3.09365
brn,1980,2.86262
brn,1981,2.83858
brn,1982,2.8023
brn,1983,2.75778
brn,1984,2.71919
brn,1985,2.68958
brn,1986,2.67321
brn,1987,2.67147
brn,1988,2.66497
brn,1989,2.65158
brn,1990,2.63177
brn,1991,2.62253
brn,1992,2.60554
brn,1993,2.59399
brn,1994,2.59896
brn,1995,2.63176
brn,1996,2.56691
brn,1997,2.52074
brn,1998,2.48054
brn,1999,2.44363
brn,2000,2.39758
brn,2001,2.54193
brn,2002,2.67264
brn,2003,2.79502
brn,2004,2.91845
brn,2005,3.05513
brn,2006,3.21367
brn,2007,3.35218
brn,2008,3.45525
brn,2009,3.52545
brn,2010,3.57502
brn,2011,3.68372
brn,2012,3.8131
brn,2013,3.9657
brn,2014,4.15235
brn,2015,4.37399
brn,2016,4.61286
brn,2017,4.89367
brn,2018,5.20975
brn,2019,5.55604
brn,2020,5.926
btn,1960,2.48463
btn,1961,2.4935
btn,1962,2.49872
btn,1963,2.49816
btn,1964,2.48757
btn,1965,2.46576
btn,1966,2.47569
btn,1967,2.47821
btn,1968,2.46861
btn,1969,2.4566
btn,1970,2.43849
btn,1971,2.45241
btn,1972,2.45932
btn,1973,2.46127
btn,1974,2.45694
btn,1975,2.44767
btn,1976,2.46393
btn,1977,2.47664
btn,1978,2.48242
btn,1979,2.4874
btn,1980,2.4866
btn,1981,2.51613
btn,1982,2.54156
btn,1983,2.56297
btn,1984,2.58137
btn,1985,2.59589
btn,1986,2.63346
btn,1987,2.66634
btn,1988,2.69426
btn,1989,2.72372
btn,1990,2.7567
btn,1991,2.86708
btn,1992,2.98281
btn,1993,3.10351
btn,1994,3.22709
btn,1995,3.34857
btn,1996,3.4263
btn,1997,3.50278
btn,1998,3.57587
btn,1999,3.64693
btn,2000,3.71557
btn,2001,3.82572
btn,2002,3.93194
btn,2003,4.03387
btn,2004,4.1405
btn,2005,4.25138
btn,2006,4.39087
btn,2007,4.53051
btn,2008,4.66791
btn,2009,4.80076
btn,2010,4.92534
btn,2011,5.04713
btn,2012,5.166
btn,2013,5.27982
btn,2014,5.38299
btn,2015,5.4777
btn,2016,5.57934
btn,2017,5.66706
btn,2018,5.75291
btn,2019,5.85513
btn,2020,5.98271
bwa,1960,5.18946
bwa,1961,5.12645
bwa,1962,5.02229
bwa,1963,4.90027
bwa,1964,4.78868
bwa,1965,4.70136
bwa,1966,4.65122
bwa,1967,4.6115
bwa,1968,4.5707
bwa,1969,4.51538
bwa,1970,4.43475
bwa,1971,4.35309
bwa,1972,4.26121
bwa,1973,4.16012
bwa,1974,4.04862
bwa,1975,3.92708
bwa,1976,3.82671
bwa,1977,3.73458
bwa,1978,3.65971
bwa,1979,3.60393
bwa,1980,3.56442
bwa,1981,3.49756
bwa,1982,3.42433
bwa,1983,3.35847
bwa,1984,3.31098
bwa,1985,3.28699
bwa,1986,3.29673
bwa,1987,3.34274
bwa,1988,3.41418
bwa,1989,3.49324
bwa,1990,3.56905
bwa,1991,3.60084
bwa,1992,3.61636
bwa,1993,3.62281
bwa,1994,3.62261
bwa,1995,3.61528
bwa,1996,3.62043
bwa,1997,3.62528
bwa,1998,3.63608
bwa,1999,3.65337
bwa,2000,3.67378
bwa,2001,3.67432
bwa,2002,3.66568
bwa,2003,3.65678
bwa,2004,3.65988
bwa,2005,3.68013
bwa,2006,3.71101
bwa,2007,3.75744
bwa,2008,3.80988
bwa,2009,3.85538
bwa,2010,3.88952
bwa,2011,3.98003
bwa,2012,4.0625
bwa,2013,4.14746
bwa,2014,4.24918
bwa,2015,4.37453
bwa,2016,4.51843
bwa,2017,4.67904
bwa,2018,4.85521
bwa,2019,5.04511
bwa,2020,5.24715
caf,1960,5.31005
caf,1961,5.29684
caf,1962,5.27963
caf,1963,5.25571
caf,1964,5.21772
caf,1965,5.16615
caf,1966,5.14732
caf,1967,5.11375
caf,1968,5.06858
caf,1969,5.01608
caf,1970,4.95896
caf,1971,4.96317
caf,1972,4.9575
caf,1973,4.94232
caf,1974,4.91693
caf,1975,4.88016
caf,1976,4.86391
caf,1977,4.83898
caf,1978,4.80426
caf,1979,4.75767
caf,1980,4.69904
caf,1981,4.65518
caf,1982,4.59757
caf,1983,4.53328
caf,1984,4.4693
caf,1985,4.41084
caf,1986,4.40543
caf,1987,4.39637
caf,1988,4.38298
caf,1989,4.36327
caf,1990,4.33694
caf,1991,4.31951
caf,1992,4.29467
caf,1993,4.26289
caf,1994,4.22433
caf,1995,4.17966
caf,1996,4.17309
caf,1997,4.15238
caf,1998,4.12092
caf,1999,4.08081
caf,2000,4.03355
caf,2001,4.01704
caf,2002,3.98953
caf,2003,3.95122
caf,2004,3.90179
caf,2005,3.84161
caf,2006,3.81085
caf,2007,3.76917
caf,2008,3.71664
caf,2009,3.65222
caf,2010,3.57696
caf,2011,3.55871
caf,2012,3.52723
caf,2013,3.48615
caf,2014,3.43852
caf,2015,3.38656
caf,2016,3.38502
caf,2017,3.38214
caf,2018,3.37702
caf,2019,3.36812
caf,2020,3.35502
can,1960,8.01953
can,1961,8.06038
can,1962,8.10694
can,1963,8.16172
can,1964,8.22759
can,1965,8.3078
can,1966,8.37799
can,1967,8.47104
can,1968,8.58588
can,1969,8.71694
can,1970,8.86062
can,1971,8.98346
can,1972,9.09988
can,1973,9.2244
can,1974,9.37345
can,1975,9.55329
can,1976,9.75777
can,1977,9.98777
can,1978,10.23372
can,1979,10.47961
can,1980,10.71909
can,1981,10.92517
can,1982,11.12132
can,1983,11.32193
can,1984,11.54667
can,1985,11.80473
can,1986,12.01346
can,1987,12.24542
can,1988,12.49186
can,1989,12.7369
can,1990,12.97099
can,1991,13.13957
can,1992,13.28645
can,1993,13.4202
can,1994,13.55201
can,1995,13.68966
can,1996,13.79109
can,1997,13.89844
can,1998,14.01004
can,1999,14.12026
can,2000,14.22847
can,2001,14.30831
can,2002,14.38067
can,2003,14.45869
can,2004,14.55846
can,2005,14.69049
can,2006,14.80853
can,2007,14.94557
can,2008,15.11318
can,2009,15.32684
can,2010,15.59744
can,2011,15.86817
can,2012,16.19434
can,2013,16.5646
can,2014,16.95852
can,2015,17.36464
can,2016,17.75235
can,2017,18.13312
can,2018,18.52045
can,2019,18.93577
can,2020,19.39254
chanisl,1960,15.45015
chanisl,1961,15.51972
chanisl,1962,15.62522
chanisl,1963,15.73766
chanisl,1964,15.85272
chanisl,1965,15.95775
chanisl,1966,16.02704
chanisl,1967,16.10189
chanisl,1968,16.17367
chanisl,1969,16.25004
chanisl,1970,16.32699
chanisl,1971,16.43642
chanisl,1972,16.52588
chanisl,1973,16.60317
chanisl,1974,16.67183
chanisl,1975,16.74285
chanisl,1976,16.93835
chanisl,1977,17.09708
chanisl,1978,17.20114
chanisl,1979,17.24945
chanisl,1980,17.2661
chanisl,1981,17.30703
chanisl,1982,17.31249
chanisl,1983,17.30057
chanisl,1984,17.26142
chanisl,1985,17.21195
chanisl,1986,17.17111
chanisl,1987,17.11796
chanisl,1988,17.04816
chanisl,1989,16.96613
chanisl,1990,16.87812
chanisl,1991,16.85435
chanisl,1992,16.8277
chanisl,1993,16.78006
chanisl,1994,16.7133
chanisl,1995,16.62272
chanisl,1996,16.60863
chanisl,1997,16.56202
chanisl,1998,16.50031
chanisl,1999,16.44783
chanisl,2000,16.43114
chanisl,2001,16.51984
chanisl,2002,16.59591
chanisl,2003,16.6369
chanisl,2004,16.64977
chanisl,2005,16.68951
chanisl,2006,16.80182
chanisl,2007,16.89266
chanisl,2008,16.92195
chanisl,2009,16.91088
chanisl,2010,16.93321
chanisl,2011,17.1312
chanisl,2012,17.36578
chanisl,2013,17.60296
chanisl,2014,17.812
chanisl,2015,17.98234
chanisl,2016,18.1843
chanisl,2017,18.42334
chanisl,2018,18.68485
chanisl,2019,18.96334
chanisl,2020,19.26209
che,1960,11.55172
che,1961,11.64431
che,1962,11.74002
che,1963,11.8401
che,1964,11.94481
che,1965,12.05716
che,1966,12.25074
che,1967,12.45219
che,1968,12.66109
che,1969,12.87646
che,1970,13.09787
che,1971,13.37104
che,1972,13.64189
che,1973,13.91116
che,1974,14.1801
che,1975,14.45043
che,1976,14.82592
che,1977,15.19748
che,1978,15.55438
che,1979,15.87308
che,1980,16.13725
che,1981,16.23899
che,1982,16.27584
che,1983,16.28225
che,1984,16.3112
che,1985,16.395
che,1986,16.50179
che,1987,16.65763
che,1988,16.839
che,1989,17.00849
che,1990,17.14537
che,1991,17.22541
che,1992,17.27002
che,1993,17.28747
che,1994,17.2955
che,1995,17.30706
che,1996,17.39915
che,1997,17.49364
che,1998,17.5905
che,1999,17.6849
che,2000,17.7756
che,2001,17.82092
che,2002,17.85818
che,2003,17.90113
che,2004,17.9676
che,2005,18.06664
che,2006,18.19666
che,2007,18.35349
che,2008,18.53922
che,2009,18.75597
che,2010,19.00475
che,2011,19.14486
che,2012,19.31203
che,2013,19.49835
che,2014,19.68083
che,2015,19.84186
che,2016,20.02763
che,2017,20.18889
che,2018,20.34289
che,2019,20.51805
che,2020,20.73642
chl,1960,4.07815
chl,1961,4.14713
chl,1962,4.20863
chl,1963,4.26496
chl,1964,4.31909
chl,1965,4.37294
chl,1966,4.42709
chl,1967,4.48021
chl,1968,4.53393
chl,1969,4.58909
chl,1970,4.64686
chl,1971,4.72402
chl,1972,4.80088
chl,1973,4.87814
chl,1974,4.95686
chl,1975,5.03777
chl,1976,5.14158
chl,1977,5.24573
chl,1978,5.34938
chl,1979,5.45054
chl,1980,5.54896
chl,1981,5.65588
chl,1982,5.76197
chl,1983,5.87002
chl,1984,5.98266
chl,1985,6.10223
chl,1986,6.23018
chl,1987,6.35634
chl,1988,6.49066
chl,1989,6.64682
chl,1990,6.8314
chl,1991,7.01861
chl,1992,7.22995
chl,1993,7.45393
chl,1994,7.67414
chl,1995,7.88263
chl,1996,8.08261
chl,1997,8.27454
chl,1998,8.46081
chl,1999,8.64417
chl,2000,8.82707
chl,2001,9.00935
chl,2002,9.18419
chl,2003,9.35871
chl,2004,9.5406
chl,2005,9.73394
chl,2006,9.91425
chl,2007,10.10317
chl,2008,10.3031
chl,2009,10.51563
chl,2010,10.74329
chl,2011,10.95265
chl,2012,11.17619
chl,2013,11.42211
chl,2014,11.70203
chl,2015,12.02348
chl,2016,12.30638
chl,2017,12.62631
chl,2018,12.97528
chl,2019,13.34146
chl,2020,13.71986
chn,1960,4.39262
chn,1961,4.4051
chn,1962,4.35413
chn,1963,4.26544
chn,1964,4.1711
chn,1965,4.08384
chn,1966,4.14929
chn,1967,4.22784
chn,1968,4.30933
chn,1969,4.38066
chn,1970,4.43896
chn,1971,4.50553
chn,1972,4.57097
chn,1973,4.63605
chn,1974,4.70425
chn,1975,4.77879
chn,1976,4.88781
chn,1977,4.99735
chn,1978,5.10937
chn,1979,5.22374
chn,1980,5.33885
chn,1981,5.47784
chn,1982,5.60518
chn,1983,5.72217
chn,1984,5.8267
chn,1985,5.91619
chn,1986,5.98333
chn,1987,6.0315
chn,1988,6.06976
chn,1989,6.11315
chn,1990,6.17298
chn,1991,6.22464
chn,1992,6.30964
chn,1993,6.417
chn,1994,6.52946
chn,1995,6.63929
chn,1996,6.8105
chn,1997,6.95264
chn,1998,7.0797
chn,1999,7.21274
chn,2000,7.35979
chn,2001,7.47888
chn,2002,7.61547
chn,2003,7.7611
chn,2004,7.89631
chn,2005,8.01395
chn,2006,8.14132
chn,2007,8.25635
chn,2008,8.37136
chn,2009,8.50624
chn,2010,8.6741
chn,2011,8.88923
chn,2012,9.12199
chn,2013,9.39313
chn,2014,9.73117
chn,2015,10.15141
chn,2016,10.66531
chn,2017,11.25757
chn,2018,11.88858
chn,2019,12.49821
chn,2020,13.05362
civ,1960,2.91975
civ,1961,2.92742
civ,1962,2.92769
civ,1963,2.92364
civ,1964,2.91856
civ,1965,2.91455
civ,1966,2.90902
civ,1967,2.90205
civ,1968,2.89343
civ,1969,2.88151
civ,1970,2.86619
civ,1971,2.84753
civ,1972,2.8263
civ,1973,2.80369
civ,1974,2.78085
civ,1975,2.75879
civ,1976,2.73934
civ,1977,2.71854
civ,1978,2.69785
civ,1979,2.67912
civ,1980,2.66355
civ,1981,2.65107
civ,1982,2.64088
civ,1983,2.63274
civ,1984,2.62651
civ,1985,2.62261
civ,1986,2.62802
civ,1987,2.63181
civ,1988,2.63571
civ,1989,2.64176
civ,1990,2.65085
civ,1991,2.6623
civ,1992,2.67299
civ,1993,2.68386
civ,1994,2.69577
civ,1995,2.70935
civ,1996,2.72763
civ,1997,2.74223
civ,1998,2.75425
civ,1999,2.76526
civ,2000,2.77593
civ,2001,2.79886
civ,2002,2.81633
civ,2003,2.82858
civ,2004,2.83538
civ,2005,2.83704
civ,2006,2.84156
civ,2007,2.84128
civ,2008,2.83411
civ,2009,2.81656
civ,2010,2.78796
civ,2011,2.77419
civ,2012,2.749
civ,2013,2.7196
civ,2014,2.69447
civ,2015,2.67779
civ,2016,2.6908
civ,2017,2.70736
civ,2018,2.72512
civ,2019,2.74097
civ,2020,2.75393
cmr,1960,4.16669
cmr,1961,4.19239
cmr,1962,4.20645
cmr,1963,4.21061
cmr,1964,4.2075
cmr,1965,4.19876
cmr,1966,4.20631
cmr,1967,4.20661
cmr,1968,4.19962
cmr,1969,4.18516
cmr,1970,4.16381
cmr,1971,4.16263
cmr,1972,4.15264
cmr,1973,4.13515
cmr,1974,4.11135
cmr,1975,4.08253
cmr,1976,4.07313
cmr,1977,4.05611
cmr,1978,4.03255
cmr,1979,4.00332
cmr,1980,3.96908
cmr,1981,3.95369
cmr,1982,3.92992
cmr,1983,3.90015
cmr,1984,3.8666
cmr,1985,3.83086
cmr,1986,3.81132
cmr,1987,3.78802
cmr,1988,3.76176
cmr,1989,3.73323
cmr,1990,3.7037
cmr,1991,3.68743
cmr,1992,3.66629
cmr,1993,3.64181
cmr,1994,3.61542
cmr,1995,3.58816
cmr,1996,3.57633
cmr,1997,3.55897
cmr,1998,3.53743
cmr,1999,3.51226
cmr,2000,3.48356
cmr,2001,3.47273
cmr,2002,3.45388
cmr,2003,3.42782
cmr,2004,3.39512
cmr,2005,3.35675
cmr,2006,3.33089
cmr,2007,3.29901
cmr,2008,3.26252
cmr,2009,3.2226
cmr,2010,3.18073
cmr,2011,3.15868
cmr,2012,3.13297
cmr,2013,3.10504
cmr,2014,3.07632
cmr,2015,3.04799
cmr,2016,3.044
cmr,2017,3.03782
cmr,2018,3.02986
cmr,2019,3.01979
cmr,2020,3.00807
cod,1960,3.4221
cod,1961,3.41405
cod,1962,3.40091
cod,1963,3.38371
cod,1964,3.36279
cod,1965,3.33898
cod,1966,3.34592
cod,1967,3.34812
cod,1968,3.34605
cod,1969,3.34047
cod,1970,3.33229
cod,1971,3.34488
cod,1972,3.35163
cod,1973,3.35401
cod,1974,3.35312
cod,1975,3.34979
cod,1976,3.36208
cod,1977,3.36948
cod,1978,3.37284
cod,1979,3.37308
cod,1980,3.37143
cod,1981,3.38586
cod,1982,3.39395
cod,1983,3.39658
cod,1984,3.39421
cod,1985,3.38721
cod,1986,3.39483
cod,1987,3.39855
cod,1988,3.39883
cod,1989,3.39549
cod,1990,3.3883
cod,1991,3.38896
cod,1992,3.38679
cod,1993,3.38316
cod,1994,3.38065
cod,1995,3.38226
cod,1996,3.38464
cod,1997,3.38183
cod,1998,3.37503
cod,1999,3.36393
cod,2000,3.34778
cod,2001,3.35223
cod,2002,3.35157
cod,2003,3.34681
cod,2004,3.33933
cod,2005,3.33017
cod,2006,3.33529
cod,2007,3.33734
cod,2008,3.33702
cod,2009,3.33504
cod,2010,3.33208
cod,2011,3.33681
cod,2012,3.33976
cod,2013,3.34013
cod,2014,3.33666
cod,2015,3.32941
cod,2016,3.3244
cod,2017,3.31588
cod,2018,3.30649
cod,2019,3.29897
cod,2020,3.29522
cog,1960,3.88783
cog,1961,3.90303
cog,1962,3.91048
cog,1963,3.9109
cog,1964,3.90416
cog,1965,3.88977
cog,1966,3.89275
cog,1967,3.88702
cog,1968,3.87405
cog,1969,3.85394
cog,1970,3.82866
cog,1971,3.8221
cog,1972,3.80666
cog,1973,3.78531
cog,1974,3.75863
cog,1975,3.72795
cog,1976,3.71699
cog,1977,3.69884
cog,1978,3.675
cog,1979,3.64835
cog,1980,3.61966
cog,1981,3.60658
cog,1982,3.58944
cog,1983,3.56988
cog,1984,3.54646
cog,1985,3.52091
cog,1986,3.51593
cog,1987,3.504
cog,1988,3.48676
cog,1989,3.4666
cog,1990,3.44516
cog,1991,3.43678
cog,1992,3.42273
cog,1993,3.40393
cog,1994,3.38044
cog,1995,3.35361
cog,1996,3.34386
cog,1997,3.32628
cog,1998,3.30265
cog,1999,3.27431
cog,2000,3.24255
cog,2001,3.2281
cog,2002,3.20775
cog,2003,3.18246
cog,2004,3.15197
cog,2005,3.11624
cog,2006,3.09209
cog,2007,3.06246
cog,2008,3.02981
cog,2009,2.99655
cog,2010,2.96452
cog,2011,2.96814
cog,2012,2.97046
cog,2013,2.97222
cog,2014,2.97361
cog,2015,2.97544
cog,2016,3.00689
cog,2017,3.03921
cog,2018,3.07272
cog,2019,3.10804
cog,2020,3.14592
col,1960,3.2443
col,1961,3.25519
col,1962,3.2623
col,1963,3.26629
col,1964,3.26829
col,1965,3.26948
col,1966,3.28393
col,1967,3.29852
col,1968,3.31376
col,1969,3.33006
col,1970,3.34879
col,1971,3.38708
col,1972,3.42474
col,1973,3.46466
col,1974,3.50946
col,1975,3.55951
col,1976,3.62731
col,1977,3.69367
col,1978,3.75741
col,1979,3.8176
col,1980,3.87435
col,1981,3.9267
col,1982,3.97875
col,1983,4.03167
col,1984,4.08679
col,1985,4.14575
col,1986,4.2183
col,1987,4.29243
col,1988,4.36965
col,1989,4.45187
col,1990,4.54016
col,1991,4.63237
col,1992,4.72573
col,1993,4.82256
col,1994,4.92559
col,1995,5.03653
col,1996,5.14994
col,1997,5.27216
col,1998,5.40052
col,1999,5.53045
col,2000,5.6604
col,2001,5.79619
col,2002,5.92976
col,2003,6.06473
col,2004,6.20616
col,2005,6.35757
col,2006,6.50158
col,2007,6.65576
col,2008,6.82258
col,2009,7.00359
col,2010,7.2013
col,2011,7.40768
col,2012,7.62405
col,2013,7.85728
col,2014,8.11616
col,2015,8.40515
col,2016,8.66667
col,2017,8.95244
col,2018,9.25801
col,2019,9.57676
col,2020,9.9071
com,1960,3.53685
com,1961,3.53127
com,1962,3.51148
com,1963,3.47747
com,1964,3.4379
com,1965,3.38825
com,1966,3.39968
com,1967,3.40009
com,1968,3.39671
com,1969,3.38695
com,1970,3.38202
com,1971,3.41929
com,1972,3.45431
com,1973,3.48495
com,1974,3.5045
com,1975,3.51367
com,1976,3.54975
com,1977,3.57391
com,1978,3.59502
com,1979,3.60959
com,1980,3.62194
com,1981,3.64607
com,1982,3.65469
com,1983,3.65298
com,1984,3.6446
com,1985,3.63084
com,1986,3.62768
com,1987,3.61852
com,1988,3.60373
com,1989,3.58411
com,1990,3.55827
com,1991,3.55075
com,1992,3.53973
com,1993,3.52359
com,1994,3.50515
com,1995,3.48277
com,1996,3.4797
com,1997,3.46928
com,1998,3.45492
com,1999,3.439
com,2000,3.41923
com,2001,3.41602
com,2002,3.40494
com,2003,3.38997
com,2004,3.37106
com,2005,3.34933
com,2006,3.34736
com,2007,3.34248
com,2008,3.33027
com,2009,3.31081
com,2010,3.27975
com,2011,3.26265
com,2012,3.23532
com,2013,3.20878
com,2014,3.19203
com,2015,3.1909
com,2016,3.21868
com,2017,3.25708
com,2018,3.3041
com,2019,3.35585
com,2020,3.41136
cpv,1960,5.75296
cpv,1961,5.64032
cpv,1962,5.51468
cpv,1963,5.36837
cpv,1964,5.21784
cpv,1965,5.04653
cpv,1966,4.91984
cpv,1967,4.78557
cpv,1968,4.65659
cpv,1969,4.56299
cpv,1970,4.51928
cpv,1971,4.68599
cpv,1972,4.87414
cpv,1973,5.06386
cpv,1974,5.23109
cpv,1975,5.34735
cpv,1976,5.42173
cpv,1977,5.45552
cpv,1978,5.45435
cpv,1979,5.41359
cpv,1980,5.34379
cpv,1981,5.29906
cpv,1982,5.23931
cpv,1983,5.16718
cpv,1984,5.0757
cpv,1985,4.96468
cpv,1986,4.86745
cpv,1987,4.75154
cpv,1988,4.64516
cpv,1989,4.57838
cpv,1990,4.57353
cpv,1991,4.57729
cpv,1992,4.6317
cpv,1993,4.71408
cpv,1994,4.80198
cpv,1995,4.88328
cpv,1996,5.00056
cpv,1997,5.12172
cpv,1998,5.25399
cpv,1999,5.40703
cpv,2000,5.58224
cpv,2001,5.78997
cpv,2002,5.99699
cpv,2003,6.19293
cpv,2004,6.36373
cpv,2005,6.50148
cpv,2006,6.58308
cpv,2007,6.63568
cpv,2008,6.66112
cpv,2009,6.65396
cpv,2010,6.61576
cpv,2011,6.44584
cpv,2012,6.25531
cpv,2013,6.07138
cpv,2014,5.93793
cpv,2015,5.87763
cpv,2016,5.85027
cpv,2017,5.88637
cpv,2018,5.96682
cpv,2019,6.06681
cpv,2020,6.16533
cri,1960,3.10748
cri,1961,3.10885
cri,1962,3.11761
cri,1963,3.13207
cri,1964,3.15108
cri,1965,3.17578
cri,1966,3.20971
