geo,time,ny_exp_capm_kn
hrv,1995,52071152852.3162
hrv,1996,61447893807.6047
hrv,1997,68088591385.8772
hrv,1998,69740002622.3614
hrv,1999,69302540893.86971
hrv,2000,78862346170.0742
hrv,2001,87360842449.80348
hrv,2002,93194985212.62399
hrv,2003,101775855399.30099
hrv,2004,112137226934.793
hrv,2005,117438657952.44901
hrv,2006,128587335201.64301
hrv,2007,136689176869.37
hrv,2008,135430871352.556
hrv,2009,117942145906.254
hrv,2010,128040977580.905
hrv,2011,131584179782.65199
hrv,2012,128885752904.62601
hrv,2013,131841670727.687
hrv,2014,142086730189.04599
hrv,2015,157530227479.004
hrv,2016,171044610394.242
hrv,2017,183340331231.46301
hrv,2018,191396532822.828
hrv,2019,206064158786.51999
hrv,2020,156700430099.73499
hti,1988,16872217936.5235
hti,1989,14010901655.5166
hti,1990,12981153356.6741
hti,1991,11107891149.1164
hti,1992,8570736337.64962
hti,1993,11939618769.5963
hti,1994,8870197459.40122
hti,1995,18369626883.4627
hti,1996,30014450665.599
hti,1997,32450405013.209
hti,1998,32544139762.0524
hti,1999,44284829774.7446
hti,2000,50834098439.8353
hti,2001,44997028588.5553
hti,2002,41210570186.2902
hti,2003,44394448999.3949
hti,2004,44151277063.4987
hti,2005,46197830565.7427
hti,2006,46325826079.7499
hti,2007,48249062415.6479
hti,2008,48932458137.8226
hti,2009,59441840695.034
hti,2010,46120724415.6937
hti,2011,56880700513.5371
hti,2012,55033363895.3034
hti,2013,64745211516.6303
hti,2014,69389686466.5163
hti,2015,76149008077.7058
hti,2016,81881692994.3353
hti,2017,83889561019.75238
hti,2018,80592659133.10289
hti,2019,88485955022.38429
hti,2020,59425161822.0365
hun,1991,3059921059788.9502
hun,1992,3131434374812.20947
hun,1993,2897536371198.62012
hun,1994,3377441531301.56982
hun,1995,4750545201816.16016
hun,1996,5144402604064.34961
hun,1997,6437527526889.96973
hun,1998,7509589608221.72949
hun,1999,8346946798984.91016
hun,2000,10223438494955.30078
hun,2001,11196146673862.40039
hun,2002,11987867562223.40039
hun,2003,12692984372359
hun,2004,14940700207473.59961
hun,2005,16575334576004.80078
hun,2006,19546468848027.89453
hun,2007,22790536446036.19922
hun,2008,24100975848739.69531
hun,2009,21679553045851.60156
hun,2010,24097892734473.69531
hun,2011,25287555740127.5
hun,2012,24616507351786.69531
hun,2013,25759173895631.10156
hun,2014,28302503588514.69531
hun,2015,30603810000000
hun,2016,31979463731515.89453
hun,2017,33900726617593.60156
hun,2018,35260757597641.89844
hun,2019,37274071791748.09375
hun,2020,35721328941274.89844
idn,1960,28835443737459.19922
idn,1961,34362237120493.80078
idn,1962,39731503542345.79688
idn,1963,29524290448980
idn,1964,31067062318317
idn,1965,27997943717157.39844
idn,1966,16833527987665.30078
idn,1967,19436567819765
idn,1968,27856741662224.89453
idn,1969,29061229952539.69531
idn,1970,43495187099960.89844
idn,1971,51080558054716
idn,1972,65531087050297
idn,1973,93668482254214.89062
idn,1974,156269390441625
idn,1975,127790888587496
idn,1976,143289760341859
idn,1977,192433790164666
idn,1978,199443753962416
idn,1979,291243292015424
idn,1980,361429318582216.9375
idn,1981,361501293203774
idn,1982,307783832249092
idn,1983,391203472571388.9375
idn,1984,450233034010574
idn,1985,449160215905682
idn,1986,411689638410552.9375
idn,1987,461088630121162
idn,1988,385154739337888
idn,1989,439712400713632
idn,1990,509224939476703.0625
idn,1991,596654659438484
idn,1992,663865102369806
idn,1993,698354251606241
idn,1994,780031317592749
idn,1995,859031954311105
idn,1996,942094398233667
idn,1997,1095666691381730
idn,1998,1284383701100430
idn,1999,804933758512336
idn,2000,1053280271979370
idn,2001,1034972864107250
idn,2002,967303848783828
idn,2003,1044787402094880
idn,2004,1175029969159510
idn,2005,1347104376656840
idn,2006,1556049955146660
idn,2007,1624163434932020
idn,2008,1597839235136730
idn,2009,1482645369373910
idn,2010,1667917825501200
idn,2011,1952335623709260
idn,2012,1880168610944030
idn,2013,1883648509248060
idn,2014,1926216086036350
idn,2015,1897254057557790
idn,2016,1893174451067930
idn,2017,2067178867308550
idn,2018,2096576538668510
idn,2019,1980636199188140
idn,2020,1864641546977260
ind,1960,323546167736.23602
ind,1961,322944782076.08801
ind,1962,321072247340.38898
ind,1963,348055409114.60303
ind,1964,325389868018.60901
ind,1965,280277242507.79401
ind,1966,352701897160.508
ind,1967,370182281150.45001
ind,1968,381798752082.94598
ind,1969,374399475807.02002
ind,1970,467292709421.31403
ind,1971,518188408324.97498
ind,1972,602533877084.52197
ind,1973,534348979624.12097
ind,1974,419829126978.38
ind,1975,450161122076.27802
ind,1976,590403477534.53003
ind,1977,700807135077.92896
ind,1978,659609613715.33203
ind,1979,678438642183.69482
ind,1980,623574627239.14099
ind,1981,715518789863.71692
ind,1982,785403701969.599
ind,1983,969221760600.91602
ind,1984,908427452082.74011
ind,1985,874163411284.59583
ind,1986,1101845842077.45996
ind,1987,1175779973600.25
ind,1988,1294450733199.23999
ind,1989,1404902348118.16992
ind,1990,1407922877649.18994
ind,1991,1687696461996.13989
ind,1992,1884821392925.28003
ind,1993,2442128906483.12012
ind,1994,2900370043694.31982
ind,1995,3453924312568.64014
ind,1996,3361026365627.60938
ind,1997,3790447915646.72021
ind,1998,4440933132702.82031
ind,1999,4686216571671.50977
ind,2000,5346504064089.08984
ind,2001,5503651391945.98047
ind,2002,6170250039001.08984
ind,2003,7175254496006.50977
ind,2004,8342348245528.89941
ind,2005,10624955951024.40039
ind,2006,12824983691952.90039
ind,2007,13552515362475.09961
ind,2008,16346157153792.5
ind,2009,15354717401602.40039
ind,2010,18812319619117
ind,2011,21439310000000
ind,2012,22596983202024.10156
ind,2013,23669683919039.89453
ind,2014,23606651561331.89453
ind,2015,22506663130907.30078
ind,2016,24003292072352
ind,2017,26352741768931
ind,2018,28180573750934.39844
ind,2019,29170296159353.5
ind,2020,27845668546629.10156
irl,1970,7213905152.81433
irl,1971,7643921343.13752
irl,1972,8353579955.46841
irl,1973,9734714839.77294
irl,1974,8354028505.55315
irl,1975,8823487960.7135
irl,1976,9861151430.619
irl,1977,11049387908.2364
irl,1978,12636108152.2152
irl,1979,12965187030.8795
irl,1980,12947318552.1602
irl,1981,12952086116.3292
irl,1982,14079917848.0921
irl,1983,16126095750.3131
irl,1984,18572407499.223
irl,1985,19896780429.529
irl,1986,21360998714.0223
irl,1987,24084237447.5014
irl,1988,26070875816.8496
irl,1989,29064381582.5784
irl,1990,30165167710.4668
irl,1991,31053372260.9322
irl,1992,35101256278.5499
irl,1993,39344367414.733
irl,1994,44323591800.40289
irl,1995,52201836387.6419
irl,1996,58724810245.9152
irl,1997,69245605077.91479
irl,1998,85801607224.29179
irl,1999,99124491291.26141
irl,2000,119989990303.757
irl,2001,138542159153.63
irl,2002,150627250399.45599
irl,2003,146527550921.46799
irl,2004,147696533897.76199
irl,2005,158449383716.021
irl,2006,166442627525.72699
irl,2007,182121714866.34201
irl,2008,177030046291.78201
irl,2009,182604632167.31696
irl,2010,187080293710.77701
irl,2011,196849342289.40601
irl,2012,191574054921.18301
irl,2013,196945304847.27097
irl,2014,221202040930.03799
irl,2015,320564880000
irl,2016,334621040843.81201
irl,2017,360635299939.53198
irl,2018,396723014330.24896
irl,2019,443707936608.01099
irl,2020,481113129670.138
irn,1960,85590415635447.79688
irn,1961,88618455092849.29688
irn,1962,100199555371646
irn,1963,110057489992053
irn,1964,126004486439175
irn,1965,141611909909008
irn,1966,152009781351645
irn,1967,179618304736040
irn,1968,209052833959846
irn,1969,234592926250248
irn,1970,256971224344973
irn,1971,382058000868886
irn,1972,437499069690559.0625
irn,1973,842889578592641.875
irn,1974,1843892443911920
irn,1975,1628103248260240
irn,1976,1822290360121350
irn,1977,1658964088756760
irn,1978,1154016237106530
irn,1979,1371475748584220
irn,1980,401378819648447.0625
irn,1981,352394835841576
irn,1982,578779632641829
irn,1983,591945362541845
irn,1984,460990658522396.9375
irn,1985,391830896167342
irn,1986,196640558154044
irn,1987,633350805602211
irn,1988,261726598562287
irn,1989,332930244400715
irn,1990,452495322761624
irn,1991,492390753454778
irn,1992,473945471473118
irn,1993,968270341921219
irn,1994,1008530783714090
irn,1995,755058229620160
irn,1996,741922343848760
irn,1997,580870337421530
irn,1998,414850829842444
irn,1999,628419403977561
irn,2000,638769409469133
irn,2001,633118943810850
irn,2002,843478608213806.125
irn,2003,921619434319637
irn,2004,1039299657299470
irn,2005,1327751263722820
irn,2006,1409010795360110
irn,2007,1594192222567690
irn,2008,1510079304352340
irn,2009,1309266259115810
irn,2010,1559726042378020
irn,2011,1639568460485800
irn,2012,916220062273857.875
irn,2013,830711849375022.125
irn,2014,745797848023140
irn,2015,565250285187446
irn,2016,630532939272242
irn,2017,694948517219703
irn,2018,488662116018436.9375
irn,2019,236825090133747
irn,2020,163735126789956
irq,2007,51158039100000
irq,2008,75344520385200.40625
irq,2009,45296027044919.89844
irq,2010,55401498518776.20312
irq,2011,80207707024496.59375
irq,2012,89398355440620
irq,2013,84718087723066.20312
irq,2014,79240172411944.5
irq,2015,51680082293382.39844
irq,2016,43324273757513.89844
irq,2017,59110758611129.10156
irq,2018,85803571153001.57812
irq,2019,83005630257893.40625
isl,1970,202550880755.71097
isl,1971,207108693919.12296
isl,1972,232078639255.13901
isl,1973,277635162012.63098
isl,1974,252343102292.26199
isl,1975,230333761709.99097
isl,1976,280708982714.20697
isl,1977,327096795786.40302
isl,1978,377635384323.28998
isl,1979,366763846336.71295
isl,1980,366231661605.90894
isl,1981,376232554423.46002
isl,1982,340117980626.34399
isl,1983,372456833974.99103
isl,1984,383944797330.95599
isl,1985,422374775073.29297
isl,1986,471656621717.70001
isl,1987,507915675012.28003
isl,1988,485644371649.15198
isl,1989,480355437406.18298
isl,1990,470780799108.40698
isl,1991,458202005478.74896
isl,1992,446648421962.35297
isl,1993,458450489721.10895
isl,1994,502399037381.79602
isl,1995,496008632922.50598
isl,1996,519542845756.70001
isl,1997,554871139824.32495
isl,1998,591666081002.47595
isl,1999,605909271381.52002
isl,2000,612852378876.84094
isl,2001,654723011903.46497
isl,2002,682256899900.46106
isl,2003,658705081942.43005
isl,2004,701878059142.83997
isl,2005,759130844125.47583
isl,2006,745712605426.55396
isl,2007,886928449107.10901
isl,2008,855933007892.15503
isl,2009,855438519948.02588
isl,2010,902459252970.89502
isl,2011,908147319684.09473
isl,2012,911900491808.79285
isl,2013,955271144882.16882
isl,2014,1025775374200.05005
isl,2015,1193592662000
isl,2016,1359647673439.66992
isl,2017,1450286681774.68994
isl,2018,1420683573415.51001
isl,2019,1345821194417.61011
isl,2020,917108896108.93408
isr,1970,20959753785.71429
isr,1971,26294929255.814
isr,1972,29873067279.3755
isr,1973,30926289337.6174
isr,1974,31425009716.3796
isr,1975,31602045813.396
isr,1976,37802572996.0159
isr,1977,43769500273.2716
isr,1978,45951551621.8286
isr,1979,45895799100.2698
isr,1980,46757744839.4952
isr,1981,49118241334.3376
isr,1982,49387208109.04289
isr,1983,52365485106.10249
isr,1984,57175188983.8559
isr,1985,61048269818.0788
isr,1986,67301652229.8445
isr,1987,73212896894.39668
isr,1988,75638832835.7072
isr,1989,76261464588.85539
isr,1990,79258176426.87711
isr,1991,79782198368.46028
isr,1992,90934640419.1432
isr,1993,100008257595.709
isr,1994,111154501811.12801
isr,1995,119050866312.295
isr,1996,129482785082.629
isr,1997,146064562801.508
isr,1998,159693510236.43201
isr,1999,186798201696.42999
isr,2000,224829804066.63901
isr,2001,198033621857.71399
isr,2002,193370732688.45096
isr,2003,204385792695.01401
isr,2004,234052144502.61301
isr,2005,241073682316.21701
isr,2006,250922923849.64896
isr,2007,271639103826.40302
isr,2008,280050339317.37402
isr,2009,265427984970.50101
isr,2010,298553285656.10199
isr,2011,312211105989.17499
isr,2012,320351922963.37799
isr,2013,342652735244.51898
isr,2014,348292511283.14502
isr,2015,367196000000
isr,2016,387170958084.46997
isr,2017,405920755767.24402
isr,2018,417160755957.18402
isr,2019,452888950074.39398
isr,2020,455057742446.70398
ita,1970,89623587558.83221
ita,1971,95594621548.41901
ita,1972,105131399353.036
ita,1973,98278786717.79482
ita,1974,93918837093.55
ita,1975,97304648366.52701
ita,1976,104382683511.093
ita,1977,117034042061.864
ita,1978,131140387913.90199
ita,1979,139310123817.32599
ita,1980,124117290710.412
ita,1981,127490955946.54401
ita,1982,131029419492.67101
ita,1983,137869995664.35901
ita,1984,148882888517.17001
ita,1985,155369632648.311
ita,1986,178713728418.242
ita,1987,191208651414.061
ita,1988,198546805947.50101
ita,1989,214745436092.89896
ita,1990,238603581307.94601
ita,1991,243260173881.19901
ita,1992,258266142384.091
ita,1993,268812798153.17599
ita,1994,290902758283.729
ita,1995,317973539026.71893
ita,1996,330764725164.48401
ita,1997,348967146234.18597
ita,1998,368474830339.33295
ita,1999,364476859135.71399
ita,2000,386297614904.99799
ita,2001,402383987975.44
ita,2002,397033605126.034
ita,2003,395293298574.09894
ita,2004,415487531641.31598
ita,2005,417555123184.362
ita,2006,438828890666.88495
ita,2007,471435476980.88098
ita,2008,445354105052.95099
ita,2009,387257681388.68201
ita,2010,415608338447.10895
ita,2011,426682181330.25696
ita,2012,429162377731.08093
ita,2013,438023082804.41296
ita,2014,461041346119.20203
ita,2015,491905000000
ita,2016,517382150003.84998
ita,2017,537425543471.69293
ita,2018,545966372289.93903
ita,2019,559424310709.99902
ita,2020,499070311305.66199
jam,2007,351850645829.77698
jam,2008,331597831757.42798
jam,2009,270259280007.52301
jam,2010,246882812807.02896
jam,2011,232348855030.57199
jam,2012,225979266772.12701
jam,2013,230871799857.12
jam,2014,232169999005.70901
jam,2015,252279106714.21201
jam,2016,276729176767.20099
jam,2017,291483637741.96198
jam,2018,326802257346.31
jam,2019,331548353811.38098
jam,2020,295279347551.98602
jor,1976,1426209167.37999
jor,1977,1552513918.98131
jor,1978,1750216346.00435
jor,1979,1914283074.27682
jor,1980,2414820889.13437
jor,1981,3239113140.44787
jor,1982,3037781946.8247
jor,1983,2801236885.24371
jor,1984,2984439187.1681
jor,1985,2924022666.31244
jor,1986,2934873520.05244
jor,1987,3624050033.31352
jor,1988,3863959576.5677
jor,1989,3510590725.02889
jor,1990,3545243675.19469
jor,1991,3298996678.91306
jor,1992,3387778709.99188
jor,1993,3517065042.50027
jor,1994,3727353495.48025
jor,1995,4044496653.68829
jor,1996,3934723472.23426
jor,1997,3635164828.57869
jor,1998,3451470503.6507
jor,1999,3334254936.68754
jor,2000,3228833735.21367
jor,2001,3416434555.28748
jor,2002,4072366233.56164
jor,2003,4449044577.0148
jor,2004,5489547650.42057
jor,2005,5961022170.84072
jor,2006,6805980687.35076
jor,2007,7395387926.30709
jor,2008,9786107478.82163
jor,2009,8556200869.96406
jor,2010,9939639825.01737
jor,2011,10296971684.1576
jor,2012,10189099931.5638
jor,2013,10081916903.7874
jor,2014,10712246909.0535
jor,2015,9852833619.5122
jor,2016,9742031086.77455
jor,2017,9790830565.86489
jor,2018,9697446706.76328
jor,2019,10502533151.0353
jor,2020,6642864409.01493
jpn,1970,16492114251376.69922
jpn,1971,20272614477302.69531
jpn,1972,21992078634993.69531
jpn,1973,21433090396180.19922
jpn,1974,21113878134199.60156
jpn,1975,20043770402793.60156
jpn,1976,22650620613833.39844
jpn,1977,25354232222509.69531
jpn,1978,28112871520428.30078
jpn,1979,24838788838781.39844
jpn,1980,23184703921442
jpn,1981,26591063801101.10156
jpn,1982,26300642797939
jpn,1983,27577388855994.80078
jpn,1984,32485790666721.80078
jpn,1985,34061522620790.10156
jpn,1986,41042160172560.70312
jpn,1987,41142506974941.60156
jpn,1988,44306209067438.39844
jpn,1989,47967457706055.69531
jpn,1990,48620994428888.79688
jpn,1991,52456534908028.29688
jpn,1992,55762150657135.79688
jpn,1993,56773279937355.60156
jpn,1994,59519271521594.49219
jpn,1995,61731891341371.10156
jpn,1996,61773962022344.20312
jpn,1997,65808690650450.29688
jpn,1998,66743227086339.29688
jpn,1999,67854878301115.89844
jpn,2000,72541775925036.40625
jpn,2001,67812002875889.89844
jpn,2002,72791318978935.01562
jpn,2003,77327664763379.5
jpn,2004,84812277080746.78125
jpn,2005,85077980433177.79688
jpn,2006,87279134437459.29688
jpn,2007,91146587055854.79688
jpn,2008,84126495645742.59375
jpn,2009,72239649728678.70312
jpn,2010,85123657451832.40625
jpn,2011,78492302703329.90625
jpn,2012,77560453198169.70312
jpn,2013,77321722438391.39062
jpn,2014,83879501464915.70312
jpn,2015,93815400000000
jpn,2016,100710860955581
jpn,2017,103281065650110
jpn,2018,102701522814267
jpn,2019,101987491087821
jpn,2020,94625739776933.09375
kaz,1992,4565265558095.63965
kaz,1993,2818319308383.08008
kaz,1994,2581306846103.81982
kaz,1995,2352277914576.1001
kaz,1996,2134391654416.13989
kaz,1997,2184338329935.81006
kaz,1998,1892118988704.33008
kaz,1999,2314569267051.62939
kaz,2000,3226900143484.9502
kaz,2001,2694861846629.72021
kaz,2002,2839468695365.75
kaz,2003,2954178896055.2998
kaz,2004,3608327216883.58008
kaz,2005,4037767500000
kaz,2006,4797079880322.41992
kaz,2007,5528086456421.25
kaz,2008,6539513743358.16992
kaz,2009,4419225857658.79004
kaz,2010,5457714932026.71973
kaz,2011,6608556804526.12988
kaz,2012,7046660320916.76953
kaz,2013,7351287786434.30859
kaz,2014,7515158639600.56934
kaz,2015,5685275717200.7998
kaz,2016,5361704070796.08984
kaz,2017,6420725248483.90039
kaz,2018,7496200247535.05957
kaz,2019,7602838018034.21094
kaz,2020,6157358871588.84961
ken,1960,140955190573.29401
ken,1961,163529511006.83899
ken,1962,168626780835.147
ken,1963,170046794544.892
ken,1964,191160333852.15701
ken,1965,174438414016.01001
ken,1966,210137333908.51401
ken,1967,197217191390.32401
ken,1968,219413687824.138
ken,1969,235245821652.72601
ken,1970,256427220451.12701
ken,1971,249310079308.47296
ken,1972,238132553588.345
ken,1973,242053430744.71701
ken,1974,250054570037.94501
ken,1975,199934214288.60901
ken,1976,230156814775.19601
ken,1977,294843271985.78699
ken,1978,253992752366.936
ken,1979,224015184813.86496
ken,1980,248658533794.72601
ken,1981,215081121145.28696
ken,1982,169192453007.51001
ken,1983,150340451850.26401
ken,1984,160774494996.94501
ken,1985,150161338495.26401
ken,1986,180785379961.311
ken,1987,191161866338.51401
ken,1988,209283480473.884
ken,1989,216738108610.54697
ken,1990,240319298158.724
ken,1991,265053271398.26001
ken,1992,269139694535.06799
ken,1993,419083582996.36707
ken,1994,462441821569.87799
ken,1995,417901722804.22699
ken,1996,401170740014.15198
ken,1997,408687195922.58093
ken,1998,415338076997.32294
ken,1999,443795188547.04895
ken,2000,404248536444.59497
ken,2001,492917744337.76398
ken,2002,517763928627.39502
ken,2003,504406575851.73199
ken,2004,572053012950.88403
ken,2005,643682663987.20398
ken,2006,725321934723.5
ken,2007,728385188624.87585
ken,2008,778219625874.97412
ken,2009,896932584269.66284
ken,2010,952036730945.82202
ken,2011,952550847457.62683
ken,2012,1023310435931.31006
ken,2013,1000764593908.63
ken,2014,1031155916993.82996
ken,2015,1064376624606.93005
ken,2016,1006194100000
ken,2017,1010555737228.41003
ken,2018,1073320902375.32996
ken,2019,1071136582858.09998
ken,2020,954970444963.06006
kgz,1991,246164796969.02701
kgz,1992,124926421808.558
kgz,1993,145390847849.918
