geo,time,ny_gdp_fcst_cn
gbr,1974,84945908000
gbr,1975,106376046000
gbr,1976,125664517000
gbr,1977,145206716000
gbr,1978,167188841000
gbr,1979,195079193000
gbr,1980,226959799000
gbr,1981,250005197000
gbr,1982,271504724000
gbr,1983,297193646000
gbr,1984,317885104000
gbr,1985,348426697000
gbr,1986,372354689000
gbr,1987,409621672000
gbr,1988,457065637000
gbr,1989,503183049000
gbr,1990,545157329000
gbr,1991,570613546000
gbr,1992,595271297000
gbr,1993,628829993000
gbr,1994,665962321000
gbr,1995,770831000000
gbr,1996,823929000000
gbr,1997,860777000000
gbr,1998,897666000000
gbr,1999,932831000000
gbr,2000,982416000000
gbr,2001,1024463000000
gbr,2002,1071319000000
gbr,2003,1132034000000
gbr,2004,1186905000000
gbr,2005,1257431000000
gbr,2006,1328812000000
gbr,2007,1395341000000
gbr,2008,1438354000000
gbr,2009,1408937000000
gbr,2010,1442376000000
gbr,2011,1481519000000
gbr,2012,1530213000000
gbr,2013,1590569000000
gbr,2014,1660189000000
gbr,2015,1709325000000
gbr,2016,1778134000000
gbr,2017,1846903000000
gbr,2018,1912582000000
gbr,2019,1979470000000
geo,1980,10500
geo,1981,11500
geo,1982,12100
geo,1983,12300
geo,1984,13100
geo,1985,13100
geo,1986,12800
geo,1987,13200
geo,1988,13600
geo,1989,13300
geo,1990,14200
geo,1991,17800
geo,1992,147600
geo,1996,3756800000
geo,1997,4285200000
geo,1998,4781600000
geo,1999,5341800000
geo,2000,5676200000
geo,2001,6238000000
geo,2002,6960700000
geo,2003,8042100000
geo,2004,8989500000
geo,2005,10284600000
geo,2006,12046800000
geo,2007,14611000000
geo,2008,16521900000
geo,2009,15546300000
geo,2010,19286400000
geo,2011,22622400000
geo,2012,24251700000
geo,2013,25538400000
geo,2014,27661400000
geo,2015,30197200000
geo,2016,31555900000
geo,2017,35347700000
geo,2018,38778700000
geo,2019,43137770000
geo,2020,43136605400
gha,1960,78500
gha,1961,82900
gha,1962,88500
gha,1963,98200
gha,1964,111000
gha,1965,127800
gha,1966,137100
gha,1967,134300
gha,1968,150600
gha,1969,175800
gha,1970,195000
gha,1971,219900
gha,1972,251200
gha,1973,322000
gha,1974,424200
gha,1975,474200
gha,1976,585400
gha,1977,1029600
gha,1978,1958800
gha,1979,2669800
gha,1980,4132800
gha,1981,6975900
gha,1982,8351400
gha,1984,25669100
gha,1985,31798000
gha,1986,50871400
gha,1987,74448100
gha,1988,104899600
gha,1989,140426300
gha,1990,191141900
gha,1991,242491400
gha,1992,279136100
gha,1993,345690000
gha,1994,468580000
gha,1995,703930000
gha,1996,1006650000
gha,1997,1260850000
gha,1998,1548230000
gha,1999,1844003900
gha,2000,2429890000
gha,2001,3411770000
gha,2002,4379900000
gha,2003,6008580000
gha,2004,7297559000
gha,2005,8898690000
gha,2006,17403141500
gha,2007,21252275200
gha,2008,27974661300
gha,2009,34470007100
gha,2010,41876055200
gha,2011,54394175000
gha,2012,70626697000
gha,2013,118313717600
gha,2014,144236866300
gha,2015,168141226500
gha,2016,203022830600
gha,2017,244393671800
gha,2018,286964115600
gha,2019,333625977100
gha,2020,360494255100
gin,1986,661378021300
gin,1987,929474499000
gin,1988,1121834562200
gin,1989,1409043877800
gin,1990,1827979367500
gin,1991,2202376000000
gin,1992,2872802000000
gin,1993,3029155000000
gin,1994,3192451600000
gin,1995,3525087100000
gin,1996,3750608400000
gin,1997,3963303600000
gin,1998,4247946900000
gin,1999,4594887900000
gin,2000,4906626216200
gin,2001,5165549789300
gin,2002,5384321709300
gin,2003,6366384000000
gin,2004,7592222293700
gin,2005,9871992445900
gin,2006,20590678076100
gin,2007,24563653403900
gin,2008,29683956718700
gin,2009,29968330361400
gin,2010,36576064344700
gin,2011,41814887671100
gin,2012,48359205041700
gin,2013,52489832320100
gin,2014,55767743253800
gin,2015,59449718255300
gin,2016,69088569002200
gin,2017,84566819614300
gin,2018,97608461575900
gin,2019,113023772405600
gin,2020,138872487722200
gmb,2004,27156435700
gmb,2005,27700548800
gmb,2006,27610643800
gmb,2007,29539788500
gmb,2008,32554202200
gmb,2009,35951090100
gmb,2010,40732813400
gmb,2011,38880033200
gmb,2012,42576593000
gmb,2013,46121398700
gmb,2014,47262027100
gmb,2015,53450606300
gmb,2016,58977969200
gmb,2017,64755272900
gmb,2018,74079149600
gmb,2019,84260007100
gmb,2020,87923555300
gnb,1987,1389599600
gnb,1988,2607373400
gnb,1989,5756765700
gnb,1990,7680898000
gnb,1991,13715427700
gnb,1992,23392891600
gnb,1993,35157684100
gnb,1994,43930777800
gnb,1995,66434626800
gnb,1996,103329827800
gnb,1997,153992000000
gnb,1998,119913000000
gnb,1999,129591608900
gnb,2000,257331000000
gnb,2001,281293000000
gnb,2002,280578000000
gnb,2003,271614000000
gnb,2004,272067000000
gnb,2005,301646000000
gnb,2006,300820000000
gnb,2007,324611000000
gnb,2008,377366000000
gnb,2009,377483000000
gnb,2010,403822000000
gnb,2011,498075000000
gnb,2012,486613658700
gnb,2013,499575088600
gnb,2014,497118395200
gnb,2015,581881223900
gnb,2016,655758058700
gnb,2017,729382248500
gnb,2018,782636105500
gnb,2019,800448950100
gnb,2020,779031000000
gnq,2005,4300958923600
gnq,2006,5255623000000
gnq,2007,6238727820000
gnq,2008,8851055000000
gnq,2009,7042017000000
gnq,2010,8044679000000
gnq,2011,10090023859100
gnq,2012,11463993000000
gnq,2013,10827986000000
gnq,2014,10677403000000
gnq,2015,7697697415300
gnq,2016,6562480440400
gnq,2017,7004099000000
gnq,2018,7205764036200
gnq,2019,6610449947100
gnq,2020,5699822487100
grc,1970,1226221000
grc,1971,1366057000
grc,1972,1568313000
grc,1973,2035222000
grc,1974,2411225000
grc,1975,2819267000
grc,1976,3463527000
grc,1977,4014343000
grc,1978,4832208000
grc,1979,5918117000
grc,1980,7241946000
grc,1981,8840059000
grc,1982,10982224000
grc,1983,12990545000
grc,1984,15981687000
grc,1985,19661605000
grc,1986,23159081000
grc,1987,26036294000
grc,1988,31466941000
grc,1989,37253595000
grc,1990,43815569000
grc,1991,52620680000
grc,1992,59557259000
grc,1993,68245837000
grc,1994,75945230000
grc,1995,84679248000
grc,1996,93276001000
grc,1997,103437165000
grc,1998,113423706000
grc,1999,119960847000
grc,2000,126181398000
grc,2001,135470294000
grc,2002,145797387000
grc,2003,160513369000
grc,2004,174773029000
grc,2005,178820508000
grc,2006,193047129000
grc,2007,205266960000
grc,2008,213818862000
grc,2009,212390866000
grc,2010,199643714000
grc,2011,181909193000
grc,2012,168978958000
grc,2013,160236704000
grc,2014,157913001000
grc,2015,156613433000
grc,2016,154044394000
grc,2017,157526346000
grc,2018,160788850000
grc,2019,163101311000
grd,1977,169835137
grd,1978,207370443
grd,1979,239459778
grd,1980,265031234
grd,1981,276360181
grd,1982,295876093
grd,1983,307469591
grd,1984,341439939
grd,1985,387866829
grd,1986,438091711
grd,1987,494925838
grd,1988,539665314
grd,1989,606784634
grd,1990,631766660
grd,1991,688646300
grd,1992,716933200
grd,1993,724492900
grd,1994,762341900
grd,1995,805005800
grd,1996,848920900
grd,1997,899854600
grd,1998,1027469700
grd,1999,1114405300
grd,2000,1211329800
grd,2001,1223619300
grd,2002,1268969700
grd,2003,1376429700
grd,2004,1406019600
grd,2005,1620572000
grd,2006,1621722400
grd,2007,1763613100
grd,2008,1934085900
grd,2009,1824940100
grd,2010,1797265700
grd,2011,1803896000
grd,2012,1863923900
grd,2013,1979487800
grd,2014,2124180500
grd,2015,2305153500
grd,2016,2417120000
grd,2017,2552408400
grd,2018,2628718000
grd,2019,2746948700
grd,2020,2361232100
grl,2003,10035000000
grl,2004,10643100000
grl,2005,10751200000
grl,2006,11596500000
grl,2007,11822700000
grl,2008,12297900000
grl,2009,13136500000
grl,2010,13670400000
grl,2011,13994300000
grl,2012,14625500000
grl,2013,14637000000
grl,2014,15406400000
grl,2015,16312700000
grl,2016,17591700000
grl,2017,18191400000
grl,2018,18427700000
grl,2019,19120300000
gtm,1965,1331399900
gtm,1966,1390700000
gtm,1967,1453500000
gtm,1968,1610500000
gtm,1969,1715399900
gtm,1970,1904000000
gtm,1971,1984799900
gtm,1972,2101300000
gtm,1973,2569200100
gtm,1974,3161499900
gtm,1975,3645900100
gtm,1976,4365300200
gtm,1977,5480500300
gtm,1978,6070600200
gtm,1979,6902600200
gtm,1980,7878700000
gtm,1981,8607500300
gtm,1982,8716999600
gtm,1983,9050000400
gtm,1984,9470000200
gtm,1985,11179899900
gtm,1986,15838000100
gtm,1987,17710999600
gtm,1988,20544999400
gtm,1989,23684599800
gtm,1990,34316931800
gtm,1991,47302324800
gtm,1992,53985418500
gtm,1993,64243235700
gtm,1994,74669184500
gtm,1995,85156693000
gtm,1996,95478558800
gtm,1997,107873382000
gtm,1998,124022533900
gtm,1999,135286970100
gtm,2000,149743023000
gtm,2001,139299834900
gtm,2002,153021455400
gtm,2003,164065193300
gtm,2004,179718413800
gtm,2005,197128721300
gtm,2006,218091002500
gtm,2007,248652761300
gtm,2008,283782824100
gtm,2009,297892008700
gtm,2010,321848328900
gtm,2011,358304649400
gtm,2012,382182488100
gtm,2013,392018264000
gtm,2014,421228361000
gtm,2015,448192175000
gtm,2016,472698298000
gtm,2017,495313633000
gtm,2018,516951819000
gtm,2019,556661373000
gtm,2020,564416312000
guy,1960,262400000
guy,1961,287900000
guy,1962,305200000
guy,1963,273100000
guy,1964,300200000
guy,1965,325100000
guy,1966,342100000
guy,1967,374900000
guy,1968,405200000
guy,1969,437900000
guy,1970,470000000
guy,1971,498400000
guy,1972,530700000
guy,1973,576400000
guy,1974,869800000
guy,1975,1097500000
guy,1976,1038300000
guy,1977,1019400000
guy,1978,1135700000
guy,1979,1179100000
guy,1980,1336000000
guy,1981,1350000000
guy,1982,1250000000
guy,1983,1200000000
guy,1984,1404000000
guy,1985,1636000000
guy,1986,1836999900
guy,1987,3001999900
guy,1988,3600000000
guy,1989,9073999900
guy,1990,13815000000
guy,1991,33622000000
guy,1992,40391000000
guy,1993,49532000000
guy,1994,63145000000
guy,1995,73927000000
guy,1996,82258000000
guy,1997,89744000000
guy,1998,90471800000
guy,1999,105095000000
guy,2000,108087200000
guy,2001,112218800000
guy,2002,117762430000
guy,2003,123261000000
guy,2004,130405100000
guy,2005,137632600000
guy,2006,453279393700
guy,2007,515728000000
guy,2008,582599000000
guy,2009,603033000000
guy,2010,652018000000
guy,2011,700961000000
guy,2012,773602000000
guy,2013,789824000000
guy,2014,782189000000
guy,2015,814813000000
guy,2016,851820000000
guy,2017,896455000000
guy,2018,894874000000
guy,2019,962773000000
guy,2020,1060043000000
hkg,2000,1283035000000
hkg,2001,1269989000000
hkg,2002,1249781000000
hkg,2003,1227056000000
hkg,2004,1285324000000
hkg,2005,1378002000000
hkg,2006,1473535000000
hkg,2007,1605245000000
hkg,2008,1620013000000
hkg,2009,1581824000000
hkg,2010,1737298000000
hkg,2011,1901049000000
hkg,2012,2013038000000
hkg,2013,2098080000000
hkg,2014,2205972000000
hkg,2015,2325443000000
hkg,2016,2417849000000
hkg,2017,2551086000000
hkg,2018,2700413000000
hkg,2019,2739563000000
hkg,2020,2563825000000
hnd,1960,606800000
hnd,1961,647400000
hnd,1962,708200000
hnd,1963,750800000
hnd,1964,832600000
hnd,1965,926000000
hnd,1966,1005000000
hnd,1967,1095200000
hnd,1968,1180400000
hnd,1969,1218800000
hnd,1970,1307000100
hnd,1971,1319000100
hnd,1972,1455000100
hnd,1973,1655000100
hnd,1974,1870000000
hnd,1975,2027000100
hnd,1976,2409999900
hnd,1977,2932000000
hnd,1978,5791385428.53356
hnd,1979,6628554571.10272
hnd,1980,7433577376.03486
hnd,1981,7539512221.65609
hnd,1982,7982931064.87715
hnd,1983,8402559693.85763
hnd,1984,9158487447.19033
hnd,1985,9778890515.19056
hnd,1986,10486963135.7831
hnd,1987,11421626811.2809
hnd,1988,12745558099.8481
hnd,1989,14695719212.971
hnd,1990,18721818951.792
hnd,1991,22668380100
hnd,1992,24950161900
hnd,1993,29613554600
hnd,1994,35624132500
hnd,1995,46601456600
hnd,1996,56003069500
hnd,1997,68301651600
hnd,1998,78213914300
hnd,1999,82896837400
hnd,2000,96535800000
hnd,2001,106866900000
hnd,2002,116985400000
hnd,2003,129999900000
hnd,2004,147110500000
hnd,2005,167846300000
hnd,2006,188386200000
hnd,2007,213881000000
hnd,2008,243193500000
hnd,2009,255632300000
hnd,2010,277722400000
hnd,2011,311387500000
hnd,2012,335604200000
hnd,2013,349979800000
hnd,2014,379487100000
hnd,2015,419268400000
hnd,2016,449717400000
hnd,2017,493177300000
hnd,2018,520224800000
hnd,2019,556180200000
hnd,2020,534476000000
hrv,1995,98223430726.86499
hrv,1996,109530011110.097
hrv,1997,123407281748.636
hrv,1998,135758304895.851
hrv,1999,140171778191.12701
hrv,2000,149618452010.108
hrv,2001,161254807677.328
hrv,2002,176650740766.82401
hrv,2003,195968261226.68097
hrv,2004,213141756435.98697
hrv,2005,229491865142.789
hrv,2006,249734814422.35999
hrv,2007,274729137545.73495
hrv,2008,295469784939.33002
hrv,2009,285079756335.04694
hrv,2010,282254199484.96893
hrv,2011,288536135665.66901
hrv,2012,282132895613.46503
hrv,2013,280577097387.992
hrv,2014,279670200811.07001
hrv,2015,285685422089.44098
hrv,2016,295712630042.49402
hrv,2017,308540980853
hrv,2018,322160142246
hrv,2019,339400462762.45502
hrv,2020,316759569547.08398
hti,1988,12380535000
hti,1989,12619580000
hti,1990,14743458000
hti,1991,17184544000
hti,1992,20089435000
hti,1993,22410375000
hti,1994,31428992000
hti,1995,39112535000
hti,1996,44137919000
hti,1997,50768662000
hti,1998,60724141000
hti,1999,66156945000
hti,2000,130224130700
hti,2001,147019345100
hti,2002,159496298800
hti,2003,189370978900
hti,2004,232062276600
hti,2005,272899976600
hti,2006,301676842400
hti,2007,343976437400
hti,2008,386438724500
hti,2009,456087754900
hti,2010,460196047100
hti,2011,502476204000
hti,2012,546362117400
hti,2013,617586895700
hti,2014,650246844500
hti,2015,689367198700
hti,2016,812279983800
hti,2017,951620896000
hti,2018,1033747050300
hti,2019,1205276031400
hti,2020,1415242170100
hun,1991,2322570433000
hun,1992,2651184623000
hun,1993,3174556048000
hun,1994,3959633389000
hun,1995,4942722000000
hun,1996,6076238000000
hun,1997,7629846000000
hun,1998,9009577000000
hun,1999,9984353000000
hun,2000,11357758000000
hun,2001,13307856000000
hun,2002,15134489000000
hun,2003,16446137000000
hun,2004,18038637000000
hun,2005,19427334000000
hun,2006,21111703000000
hun,2007,22101834000000
hun,2008,23313590000000
hun,2009,22485632000000
hun,2010,23278960000000
hun,2011,24248459000000
hun,2012,24333154000000
hun,2013,25571146000000
hun,2014,27656184000000
hun,2015,29431865000000
hun,2016,30675148000000
hun,2017,33285449000000
hun,2018,36620653000000
hun,2019,40270141000000
idn,2000,1264918747922200
idn,2001,1684280650000000
idn,2002,1897799920000000
idn,2010,6683679800000000
idn,2011,7675899300000000
idn,2012,8429699500000000
idn,2013,9308331600000000
idn,2014,10306232400000000
idn,2015,11163205700000000
idn,2016,11958855500000000
idn,2017,13066595800000000
idn,2018,14236758400000000
idn,2019,15181427800000000
idn,2020,14873005300000000
ind,1960,166641143557.87201
ind,1961,175850431876.95001
ind,1962,188031163164.944
ind,1963,214894318534.60297
ind,1964,251054157604.77701
ind,1965,262874382944.33496
ind,1966,299209012777.39398
ind,1967,351624392795.138
ind,1968,370807679020.89001
ind,1969,407786849792.06
ind,1970,433786975770.01001
ind,1971,461535009376.73901
ind,1972,507690695198.94897
ind,1973,622189569306.06604
ind,1974,732362372031.979
ind,1975,777829819225.36511
ind,1976,836111614222.16003
ind,1977,954259245504.33997
ind,1978,1025584801180.83997
ind,1979,1119119708165.38989
ind,1980,1337448755657.52002
ind,1981,1565920623498.76001
ind,1982,1749389642974.55005
ind,1983,2046241507629.19995
ind,1984,2297984692668.22021
ind,1985,2567786009328.3999
ind,1986,2863029742243.14014
ind,1987,3245617864766.54004
ind,1988,3873370267858.77979
ind,1989,4462207538121.42969
ind,1990,5197925150690.28027
ind,1991,5996595920300
ind,1992,6878163252600
ind,1993,7994718185800
ind,1994,9337903675100
ind,1995,10933018684900
ind,1996,12723627235100
ind,1997,14148913845600
ind,1998,16310192214400
ind,1999,18162019221300
ind,2000,19555181447500
ind,2001,21260908647600
ind,2002,22908831398800
ind,2003,25664648291900
ind,2004,29042987218500
ind,2005,33269137411400
ind,2006,39048949818700
ind,2007,44901879038500
ind,2008,51728380149000
ind,2009,59749059681100
ind,2010,70836706553100
ind,2011,81069459935300
ind,2012,92026921041500
ind,2013,103631526116400
ind,2014,115042794832800
ind,2015,125744986462000
ind,2016,139652001896400
ind,2017,155056652115200
ind,2018,171612127398600
ind,2019,184613432563800
ind,2020,179151669835400
irl,1970,1978848000
irl,1971,2260179000
irl,1972,2756238000
irl,1973,3402497000
irl,1974,3920388000
irl,1975,4843280000
irl,1976,5796570000
irl,1977,7411457000
irl,1978,9010316000
irl,1979,10584716000
irl,1980,12323135000
irl,1981,14639690000
irl,1982,17092627000
irl,1983,18904694000
irl,1984,21097028000
irl,1985,23200374000
irl,1986,24443424000
irl,1987,26211832000
irl,1988,28491918000
irl,1989,31724214000
irl,1990,34298923000
irl,1991,35765584000
irl,1992,37718341000
irl,1993,41136057000
irl,1994,43637880000
irl,1995,49367404000
irl,1996,53396487000
irl,1997,61674635000
irl,1998,72494793000
irl,1999,82345927000
irl,2000,96353357000
irl,2001,108425767000
irl,2002,120280926000
irl,2003,128601808000
irl,2004,136963735000
irl,2005,148984159000
irl,2006,162077899000
irl,2007,174589839000
irl,2008,167173853000
irl,2009,152176765000
irl,2010,152146964000
irl,2011,154882875000
irl,2012,158398841000
irl,2013,164565358000
irl,2014,178571885000
irl,2015,244489891000
irl,2016,254010504000
irl,2017,277246124000
irl,2018,303076050000
irl,2019,322215720000
irn,1960,299868462732.75293
irn,1961,317578560146.68799
irn,1962,337231062043.172
irn,1963,352952564218.47302
irn,1964,386769792827.00403
irn,1965,444343387894.56299
irn,1966,482437254930.09296
irn,1967,537882167390.65503
irn,1968,612695215472.49402
irn,1969,691638165833.20703
irn,1970,779974603081.94385
irn,1971,981185984828.65503
irn,1972,1230136041090.57007
irn,1973,1795568350811.72998
irn,1974,3089182930397.43018
irn,1975,3461498572157.43018
irn,1976,4703128412907.88965
irn,1977,5519294752279.9502
irn,1978,5336693333108.70996
irn,1979,6366017472800.94043
irn,1980,6607799002705.54004
irn,1981,7929375122691.46094
irn,1982,10451383397901
irn,1983,13235043532722
irn,1984,14404868229667.30078
irn,1985,15257402528257.59961
irn,1986,15450737645682.59961
irn,1987,18816720934294.60156
irn,1988,21401707581595.60156
irn,1989,26546878019077.30078
irn,1990,37177242436154.79688
irn,1991,52442138612200
irn,1992,69908014730000
irn,1993,106210432681300
irn,1994,140938641980700
irn,1995,199626455097300
irn,1996,271050931014700
irn,1997,315729114729100
irn,1998,352935484240200
irn,1999,472735303768600
irn,2000,624090177414500
irn,2001,731191310285100
irn,2002,1014171877287000
irn,2003,1243969523365900
irn,2004,1631019786968500
irn,2005,2060757402406700
irn,2006,2486861660913100
irn,2007,3263076896376800
irn,2008,3893894402051500
irn,2009,4073178871706700
irn,2010,4990403809768700
irn,2011,6364368558436300
irn,2012,7283991299230800
irn,2013,9842618652115800
irn,2014,11260089217777300
irn,2015,11129032802778500
irn,2016,12722850167830600
irn,2017,14807101117365900
irn,2018,18618605154145800
irn,2019,23853286346648000
irn,2020,34339837546784900
irq,1968,1034500000
irq,1969,1074200000
irq,1970,1171900000
irq,1971,1366400000
irq,1972,1369500000
irq,1973,1555200000
irq,1974,3400900000
irq,1975,3974300000
irq,1976,5243000000
irq,1977,5858200000
irq,1978,7017000000
irq,1979,11167200000
irq,1980,15770700000
irq,1981,11346900000
irq,1982,12714700000
irq,1983,12621000000
irq,1984,14550900000
irq,1985,15011800000
irq,1986,14652000000
irq,1987,17600000000
irq,1988,19432200000
irq,1989,20407900000
irq,1990,55926500000
irq,1991,42451600000
irq,1992,115108400000
irq,1993,321646900000
irq,1994,1658325800000
irq,1995,6695482900000
irq,1996,6500924600000
irq,1997,15093144000000
irq,1998,17125847500000
irq,1999,34464012600000
irq,2000,50213699900000
irq,2001,41314568500000
irq,2002,41022927400000
irq,2003,29585788600000
irq,2004,53235358700000
irq,2005,73533598600000
irq,2006,95587954800000
irq,2007,111455813400000
irq,2008,157026061600000
irq,2009,130643200400000
irq,2010,162064565500000
irq,2011,217327107400000
irq,2012,254225490700000
irq,2013,273587529200000
irq,2014,266332655100000
irq,2015,194680971800000
irq,2016,196924141700000
irq,2017,221665709500000
irq,2018,268918874000000
irq,2019,277884869400000
irq,2020,198774325400000
isl,1973,933989000
isl,1974,1323557000
isl,1975,1882246000
isl,1976,2595160000
isl,1977,3700913000
isl,1978,5746366000
isl,1979,8623021000
isl,1980,13945828000
isl,1981,21477138000
isl,1982,34026971000
isl,1983,60446678000
isl,1984,79363866000
isl,1985,108528698000
isl,1986,141851890000
isl,1987,195830012000
isl,1988,239765865000
isl,1989,284711536000
isl,1990,333094705000
isl,1991,360564630000
isl,1992,365805202000
isl,1993,371288286000
isl,1994,394937005000
isl,1995,376598800000
isl,1996,395839596000
isl,1997,464790479000
isl,1998,522893531000
isl,1999,555721146000
isl,2000,612255655000
isl,2001,707626052000
isl,2002,753477876000
isl,2003,767498584000
isl,2004,841470294000
isl,2005,902363024000
isl,2006,1029116675000
isl,2007,1188462928000
isl,2008,1398676501000
isl,2009,1470162847000
isl,2010,1505779099000
isl,2011,1579350853000
isl,2012,1647686587000
isl,2013,1756211278000
isl,2014,1858037688000
isl,2015,2056534496000
isl,2016,2227044930000
isl,2017,2318537636000
isl,2018,2475944124000
isl,2019,2646209484000
isr,1995,266083957000
isr,1996,308993105000
isr,1997,349363000000
isr,1998,391640857000
isr,1999,430906385000
isr,2000,482840511000
isr,2001,493244525000
isr,2002,511098996000
isr,2003,515456072000
isr,2004,541433770000
isr,2005,570764865000
isr,2006,614849696000
isr,2007,657438007000
isr,2008,694326852000
isr,2009,731461140000
isr,2010,780373109000
isr,2011,835409632000
isr,2012,889151138000
isr,2013,946111342000
isr,2014,988499656000
isr,2015,1043770905000
isr,2016,1097938108000
isr,2017,1147418357000
isr,2018,1201893022000
ita,1970,33474249000
ita,1971,36672168000
ita,1972,40503267000
ita,1973,49097068000
ita,1974,62381867000
ita,1975,72942085000
ita,1976,91036371000
ita,1977,110158041000
ita,1978,129762271000
ita,1979,159832911000
ita,1980,198658619000
ita,1981,239142992000
ita,1982,280607170000
ita,1983,324357163000
ita,1984,371179275000
ita,1985,417390581000
ita,1986,460496465000
ita,1987,500266014000
ita,1988,552481104000
ita,1989,606290600000
ita,1990,667766360000
ita,1991,725258192000
ita,1992,761328457000
ita,1993,787045970000
ita,1994,831863173000
ita,1995,893037200000
ita,1996,947689700000
ita,1997,984597300000
ita,1998,1021600100000
ita,1999,1051978500000
ita,2000,1112455900000
ita,2001,1175476800000
ita,2002,1217299900000
ita,2003,1261478200000
ita,2004,1310293000000
ita,2005,1346105300000
ita,2006,1391185800000
ita,2007,1449716800000
ita,2008,1477269400000
ita,2009,1425156900000
ita,2010,1449430400000
ita,2011,1480874800000
ita,2012,1458006700000
ita,2013,1451514300000
ita,2014,1462744600000
ita,2015,1488049000000
ita,2016,1522753800000
ita,2017,1557795800000
ita,2018,1589263100000
ita,2019,1603736000000
jam,1960,460329800
jam,1961,491999500
jam,1962,512366200
jam,1963,545528700
jam,1964,584236100
jam,1965,633500000
jam,1966,716600000
jam,1967,743800000
jam,1968,819800000
jam,1969,905300000
jam,1970,1072800000
jam,1971,1168700000
jam,1972,1313700000
jam,1973,1573600000
jam,1974,1979600000
jam,1975,2361700100
jam,1976,2459700000
jam,1977,2738599900
jam,1978,3465499900
jam,1979,3921600000
jam,1980,4304399900
jam,1981,4684899800
jam,1982,5134900200
jam,1983,6198700000
jam,1984,8244299800
jam,1985,10118400000
jam,1986,13047302100
jam,1987,15505269800
jam,1988,18236739600
jam,1989,22026872800
jam,1990,29111101400
jam,1991,44609900500
jam,1992,71104323600
jam,1993,121052000000
jam,1994,162011000000
jam,1995,205277000000
jam,1996,245187000000
jam,1997,267155000000
jam,1998,285739000000
jam,1999,307382000000
jam,2000,342980000000
jam,2001,373881000000
jam,2002,417036000000
jam,2003,477534000000
jam,2004,543265000000
jam,2005,611694000000
jam,2006,682640000000
jam,2007,767251000000
jam,2008,866620000000
jam,2009,928792000000
jam,2010,990133000000
jam,2011,1067912000000
jam,2012,1124402000000
jam,2013,1214714000000
jam,2014,1305747000000
jam,2015,1393901000000
jam,2016,1465100000000
jam,2017,1548639000000
jam,2018,1656167000000
jam,2019,1714513000000
jam,2020,1642515000000
jor,1965,196300000
jor,1966,214200000
jor,1967,209700000
jor,1968,183500000
jor,1969,229300000
jor,1970,211300000
jor,1971,224800000
jor,1972,261000000
jor,1973,284800000
jor,1974,347500000
jor,1975,382200000
jor,1976,508970000
jor,1977,607387000
jor,1978,712367000
jor,1979,901120000
jor,1980,1058677000
jor,1981,1312173000
jor,1982,1506745000
jor,1983,1601384000
jor,1984,1730561000
jor,1985,1767740000
jor,1986,1937189000
jor,1987,1999918000
jor,1988,2062755000
jor,1989,2199450000
jor,1990,2463719000
jor,1991,2632584000
jor,1992,3128914000
jor,1993,3334381000
jor,1994,3690375000
jor,1995,4019217000
jor,1996,4142629000
jor,1997,4451217000
jor,1998,4720197000
jor,1999,4864916000
jor,2000,5153616000
jor,2001,5469980000
jor,2002,5849408000
jor,2003,6301290000
jor,2004,7194987000
jor,2005,7963608000
jor,2006,9362780000
jor,2007,10805110000
jor,2008,14264510100
jor,2009,15331500600
jor,2010,16640589100
jor,2011,18176453000
jor,2012,19475198100
jor,2013,21250233500
jor,2014,22724435500
jor,2015,23858222600
jor,2016,24678666300
jor,2017,25641010000
jor,2018,26616100000
jor,2019,27652809400
jor,2020,27225958900
jpn,1970,75861625867000
jpn,1971,83476246652000
jpn,1972,96288343791000
jpn,1973,118254327806000
jpn,1974,140251253353000
jpn,1975,154405952610000
jpn,1976,173744109404000
jpn,1977,192429690273000
jpn,1978,211877293973000
jpn,1979,230435604011000
jpn,1980,249385639846000
jpn,1981,266554306855000
jpn,1982,280430826741000
jpn,1983,292098782045000
jpn,1984,310191347823000
jpn,1985,331032248762000
jpn,1986,345778355220000
jpn,1987,363321391963000
jpn,1988,389438461622000
jpn,1989,417817520926000
jpn,1990,450704591144000
jpn,1991,479887786387000
jpn,1992,492677963765000
jpn,1993,495859712229000
jpn,1994,499921200000000
jpn,1995,508932100000000
jpn,1996,522999100000000
jpn,1997,533447600000000
jpn,1998,528405500000000
jpn,1999,521679000000000
jpn,2000,527526800000000
jpn,2001,520636000000000
jpn,2002,515965000000000
jpn,2003,515824800000000
jpn,2004,521213300000000
jpn,2005,525650900000000
jpn,2006,527032400000000
jpn,2007,531843300000000
jpn,2008,519829200000000
jpn,2009,488954700000000
jpn,2010,499136200000000
jpn,2011,488957900000000
jpn,2012,492361000000000
jpn,2013,500100800000000
jpn,2014,509927100000000
jpn,2015,528288500000000
jpn,2016,533449700000000
jpn,2017,542378900000000
jpn,2018,545073500000000
kaz,1992,2108000000
kaz,1993,27626200200
kaz,1994,409630200000
kaz,1995,969856400000
kaz,1996,1345341200000
kaz,1997,1595257400000
kaz,1998,1629592600000
kaz,1999,1902928300000
kaz,2000,2427219200000
kaz,2001,3025966800000
kaz,2002,3504495600000
kaz,2003,4298952600000
kaz,2004,5516811000000
kaz,2005,7122743600000
kaz,2006,9547897000000
kaz,2007,11930209000000
kaz,2008,14927663800000
kaz,2009,16225364300000
kaz,2010,20649031600000
kaz,2011,25741874800000
