geo,time,ne_imp_gnfs_kn
gab,2010,2108553091800
gab,2011,2372027757700
gab,2012,2588972199200
gab,2013,2654871090000
gab,2014,2863748157300
gab,2015,2556336665400
gab,2016,2388797057900
gab,2017,2214835809200
gab,2018,3349735911600
gab,2019,4202386033000
gab,2020,3950493881200
gbr,1970,74945095000
gbr,1971,78976399000
gbr,1972,86809305000
gbr,1973,96518474000
gbr,1974,97488451000
gbr,1975,91060916000
gbr,1976,95758362000
gbr,1977,97599126000
gbr,1978,101240978000
gbr,1979,111005485000
gbr,1980,107092165000
gbr,1981,104161429000
gbr,1982,109297364000
gbr,1983,116472900000
gbr,1984,127975441000
gbr,1985,131198058000
gbr,1986,140215430000
gbr,1987,151272403000
gbr,1988,170608108000
gbr,1989,183268646000
gbr,1990,184299169000
gbr,1991,176234927000
gbr,1992,188185854000
gbr,1993,194434943000
gbr,1994,205973801000
gbr,1995,217391463000
gbr,1996,237373304000
gbr,1997,260453653000
gbr,1998,284184436000
gbr,1999,306988023000
gbr,2000,334150824000
gbr,2001,355987928000
gbr,2002,376978160000
gbr,2003,386573145000
gbr,2004,413062813000
gbr,2005,441472351000
gbr,2006,488976696000
gbr,2007,478873587000
gbr,2008,472007803000
gbr,2009,435331211000
gbr,2010,469261140000
gbr,2011,480586541000
gbr,2012,490563056000
gbr,2013,505810265000
gbr,2014,529569858000
gbr,2015,556015000000
gbr,2016,575654599000
gbr,2017,592480310000
gbr,2018,610681098000
gbr,2019,628552741000
gbr,2020,528453208000
geo,2010,12170300000
geo,2011,14074800000
geo,2012,15594100000
geo,2013,16006000000
geo,2014,18331000000
geo,2015,19650600000
geo,2016,20117900000
geo,2017,21745800000
geo,2018,23977900000
geo,2019,25566717900
geo,2020,21324484434.9716
gha,2006,16192731431.0507
gha,2007,19703211637.5581
gha,2008,24556481458.2456
gha,2009,21474447908.0143
gha,2010,27208341861.4117
gha,2011,38113349793.6178
gha,2012,42986548029.8694
gha,2013,43963661600
gha,2014,37627116500
gha,2015,40611824900
gha,2016,40167596300
gha,2017,43248901600
gha,2018,45395039900
gha,2019,52604300400
gha,2020,47984973400
gin,2006,14720356896500
gin,2007,17383443611400
gin,2008,15939228032100
gin,2009,16376387070900
gin,2010,16955272075500
gin,2011,20215485979100
gin,2012,22804663579800
gin,2013,24748623105900
gin,2014,23522101537000
gin,2015,25741349913600
gin,2016,44006844553400
gin,2017,36248771047000
gin,2018,34204820635200
gin,2019,32995867408500
gin,2020,27185503677700
gmb,2004,10511000000
gmb,2005,10618000000
gmb,2006,10798000000
gmb,2007,10208000000
gmb,2008,9751000000
gmb,2009,11052000000
gmb,2010,11571000000
gmb,2011,11544000000
gmb,2012,12993000000
gmb,2013,13099323100
gmb,2014,16180053600
gmb,2015,17196834000
gmb,2016,17459782100
gmb,2017,20791455800
gmb,2018,24452384900
gmb,2019,24046644700
gmb,2020,27942237400
gnb,2000,71455350000
gnb,2001,93280410000
gnb,2002,90550250000
gnb,2003,69255960000
gnb,2004,90015140000
gnb,2005,77901000000
gnb,2007,121515149600
gnb,2008,132728080700
gnb,2009,132828611700
gnb,2010,142584405000
gnb,2011,141807613500
gnb,2012,107079995600
gnb,2013,105553495300
gnb,2014,137700168700
gnb,2015,159359513100
gnb,2016,182690987900
gnb,2017,216709638200
gnb,2018,179365136900
gnb,2019,204655639100
gnb,2020,198515969900
gnq,2005,1640209598100
gnq,2006,1909617000000
gnq,2007,2691602000000
gnq,2008,3236140000000
gnq,2009,2904519000000
gnq,2010,3761940000000
gnq,2011,3032772000000
gnq,2012,3754870000000
gnq,2013,3091632265400
gnq,2014,2917173766500
gnq,2015,2466389000000
gnq,2016,2064701788000
gnq,2017,2236684000000
gnq,2018,2375295000000
gnq,2019,1995681000000
gnq,2020,1839822000000
grc,1960,2429760900
grc,1961,2734133800
grc,1962,3022488200
grc,1963,3511264600
grc,1964,4214445700
grc,1965,4906630900
grc,1966,4958437000
grc,1967,5240631400
grc,1968,5828592300
grc,1969,6658028500
grc,1970,6784719000
grc,1971,7319697000
grc,1972,8366385000
grc,1973,11180243000
grc,1974,9511975000
grc,1975,9652402000
grc,1976,10577887000
grc,1977,11647804000
grc,1978,12175993000
grc,1979,13359885000
grc,1980,14607176000
grc,1981,15550774000
grc,1982,15145522000
grc,1983,15535497000
grc,1984,15205760000
grc,1985,15879451000
grc,1986,18083088000
grc,1987,18470081000
grc,1988,19824978000
grc,1989,21901061000
grc,1990,23733322000
grc,1991,25118594000
grc,1992,25389055000
grc,1993,25548523000
grc,1994,25931822000
grc,1995,28251424000
grc,1996,31058566000
grc,1997,33679223000
grc,1998,39795986000
grc,1999,45560939000
grc,2000,54755185000
grc,2001,55298046000
grc,2002,53400114000
grc,2003,57348221000
grc,2004,59881638000
grc,2005,60393090000
grc,2006,68431278000
grc,2007,79037729000
grc,2008,80081590000
grc,2009,63781852000
grc,2010,61593745000
grc,2011,55683886000
grc,2012,52614923000
grc,2013,50785174000
grc,2014,54211152000
grc,2015,58467215000
grc,2016,59727661000
grc,2017,64132056000
grc,2018,69326397000
grc,2019,71442199000
grc,2020,65990725000
grl,2003,6090700000
grl,2004,6147300000
grl,2005,7017500000
grl,2006,6523700000
grl,2007,7341600000
grl,2008,8569500000
grl,2009,7764100000
grl,2010,10757900000
grl,2011,12694600000
grl,2012,8885600000
grl,2013,8296800000
grl,2014,7345800000
grl,2015,7473300000
grl,2016,8295000000
grl,2017,8004100000
grl,2018,8401500000
grl,2019,9992600000
gtm,1960,18783975285.0605
gtm,1961,17385411969.298
gtm,1962,18738494633.6249
gtm,1963,24264531063.504
gtm,1964,26629583482.9345
gtm,1965,28085000478.5115
gtm,1966,28551188838.2313
gtm,1967,30370460038.6176
gtm,1968,31575727367.5793
gtm,1969,30904871050.7179
gtm,1970,33349516858.4918
gtm,1971,35487160554.2137
gtm,1972,33508703106.1596
gtm,1973,36862984514.1266
gtm,1974,42150241660.674
gtm,1975,40035338907.8588
gtm,1976,51974306601.24329
gtm,1977,56829486890.6008
gtm,1978,59308244024.565
gtm,1979,54896511152.02049
gtm,1980,50166405784.1405
gtm,1981,48108355124.0827
gtm,1982,38011399573.99129
gtm,1983,30461423633.9049
gtm,1984,32633178832.1567
gtm,1985,28426113916.7538
gtm,1986,24287271653.7314
gtm,1987,35907867028.12
gtm,1988,37260950045.1262
gtm,1989,39444075626.6615
gtm,1990,40979085834.2423
gtm,1991,41985256500
gtm,1992,57420750200
gtm,1993,59960384500
gtm,1994,62935188700
gtm,1995,67712486000
gtm,1996,63066447900
gtm,1997,75365995900
gtm,1998,93831509300
gtm,1999,94499511300
gtm,2000,100203302200
gtm,2001,107137595200
gtm,2002,109265732100
gtm,2003,109852317800
gtm,2004,116096011900
gtm,2005,115431977100
gtm,2006,122877407500
gtm,2007,131767182700
gtm,2008,124194301900
gtm,2009,114505445700
gtm,2010,125949795600
gtm,2011,134768772600
gtm,2012,138531371000
gtm,2013,144431121000
gtm,2014,149298727000
gtm,2015,154745088000
gtm,2016,156203338000
gtm,2017,160615731000
gtm,2018,166923108000
gtm,2019,175120358000
gtm,2020,167059130000
gum,2002,2274000000
gum,2003,2266000000
gum,2004,2306000000
gum,2005,2241000000
gum,2006,2395000000
gum,2007,2754000000
gum,2008,2808000000
gum,2009,2896000000
gum,2010,2903000000
gum,2011,3004000000
gum,2012,3037000000
gum,2013,3251000000
gum,2014,3323000000
gum,2015,3202000000
gum,2016,3190000000
gum,2017,3098000000
gum,2018,3181000000
gum,2019,3465000000
gum,2020,3364000000
hkg,1961,39805000000
hkg,1962,45927000000
hkg,1963,50345000000
hkg,1964,55553000000
hkg,1965,58402000000
hkg,1966,66350000000
hkg,1967,68139000000
hkg,1968,78835000000
hkg,1969,87821000000
hkg,1970,98502000000
hkg,1971,111016000000
hkg,1972,116618000000
hkg,1973,128598000000
hkg,1974,119024000000
hkg,1975,123708000000
hkg,1976,152527000000
hkg,1977,164943000000
hkg,1978,198875000000
hkg,1979,234157000000
hkg,1980,278957000000
hkg,1981,313767000000
hkg,1982,307997000000
hkg,1983,337286000000
hkg,1984,384959000000
hkg,1985,408052000000
hkg,1986,456454000000
hkg,1987,577496000000
hkg,1988,709453000000
hkg,1989,756727000000
hkg,1990,835009000000
hkg,1991,978274000000
hkg,1992,1179494000000
hkg,1993,1312112000000
hkg,1994,1486528000000
hkg,1995,1672687000000
hkg,1996,1754209000000
hkg,1997,1906648000000
hkg,1998,1771327000000
hkg,1999,1730258000000
hkg,2000,2027968000000
hkg,2001,2007852000000
hkg,2002,2150773000000
hkg,2003,2402910000000
hkg,2004,2750691000000
hkg,2005,3006846000000
hkg,2006,3303032000000
hkg,2007,3604792000000
hkg,2008,3723697000000
hkg,2009,3428755000000
hkg,2010,4058686000000
hkg,2011,4289449000000
hkg,2012,4472212000000
hkg,2013,4844827000000
hkg,2014,4895313000000
hkg,2015,4807484000000
hkg,2016,4849165000000
hkg,2017,5170182000000
hkg,2018,5402350000000
hkg,2019,5009862000000
hkg,2020,4701260000000
hnd,1960,11485227000
hnd,1961,11729393700
hnd,1962,12853186600
hnd,1963,15435719700
hnd,1964,17307664400
hnd,1965,20275241500
hnd,1966,23715491300
hnd,1967,26382544900
hnd,1968,28949427600
hnd,1969,27894502400
hnd,1970,31616481200
hnd,1971,28235709000
hnd,1972,27046178000
hnd,1973,32680798400
hnd,1974,35842444500
hnd,1975,33275563900
hnd,1976,36625032700
hnd,1977,43230058000
hnd,1978,48676859699.5139
hnd,1979,49928997569.5979
hnd,1980,51055921652.6734
hnd,1981,45264784003.5351
hnd,1982,34590308661.0694
hnd,1983,35404198276.6239
hnd,1984,41038818692.0018
hnd,1985,41195335925.7623
hnd,1986,43511790985.4176
hnd,1987,44482197834.7326
hnd,1988,47800363190.4551
hnd,1989,48395128678.745
hnd,1990,47017777021.6527
hnd,1991,49835087200
hnd,1992,53560197400
hnd,1993,57347914400
hnd,1994,57973983400
hnd,1995,60290438400
hnd,1996,61761700400
hnd,1997,60885203900
hnd,1998,65455507200
hnd,1999,68241513900
hnd,2000,70839700000
hnd,2001,73378700000
hnd,2002,77710000000
hnd,2003,83838000000
hnd,2004,97391600000
hnd,2005,100913100000
hnd,2006,105006200000
hnd,2007,116437800000
hnd,2008,119210000000
hnd,2009,87965900000
hnd,2010,101340900000
hnd,2011,114176800000
hnd,2012,121345700000
hnd,2013,116374800000
hnd,2014,120290200000
hnd,2015,130474800000
hnd,2016,128424800000
hnd,2017,137623300000
hnd,2018,143845400000
hnd,2019,140426100000
hnd,2020,114449500000
hrv,1995,67690279277.4752
hrv,1996,74504401382.4144
hrv,1997,96152280208.70221
hrv,1998,85804237218.7789
hrv,1999,83075845092.0437
hrv,2000,88999277320.0415
hrv,2001,99576964388.26889
hrv,2002,117679482541.60001
hrv,2003,131462166418.592
hrv,2004,138291801774.69501
hrv,2005,145528759978.41501
hrv,2006,157547308628.42499
hrv,2007,167089508095.94699
hrv,2008,173510959540.78799
hrv,2009,138213921892.388
hrv,2010,134013912934.08099
hrv,2011,137416396988.87199
hrv,2012,134175059394.685
hrv,2013,138461086243.83899
hrv,2014,143339807294.776
hrv,2015,156784303130.43799
hrv,2016,166942141811.46799
hrv,2017,181031884066.96399
hrv,2018,194611517108.41501
hrv,2019,207317639380.75201
hrv,2020,181899070652.508
hti,1988,33611921157.9324
hti,1989,29654696353.3433
hti,1990,37607348226.5872
hti,1991,31774289488.7814
hti,1992,28261004886.1746
hti,1993,41731629298.1909
hti,1994,34140750260.4049
hti,1995,57750749032.82169
hti,1996,76564114406.05769
hti,1997,82088889918.2683
hti,1998,87504445055.25391
hti,1999,107373615325.586
hti,2000,138792935900
hti,2001,133031293600
hti,2002,122309745400
hti,2003,133913312500
hti,2004,133012924300
hti,2005,141470282200
hti,2006,143970972100
hti,2007,147649362300
hti,2008,152249101500
hti,2009,161205458000
hti,2010,194548553500
hti,2011,180290174500
hti,2012,174435819200
hti,2013,183568643900
hti,2014,198438927200
hti,2015,195664986500
hti,2016,238105510300
hti,2017,262869737500
hti,2018,271579354000
hti,2019,282873284100
hti,2020,231167516100
hun,1991,3147700475000
hun,1992,3155474217000
hun,1993,3794280792000
hun,1994,4129862876000
hun,1995,4751484000000
hun,1996,5086259000000
hun,1997,6308238000000
hun,1998,7732270000000
hun,1999,8757736000000
hun,2000,10787813000000
hun,2001,11418841000000
hun,2002,12409787000000
hun,2003,13580713000000
hun,2004,16024785000000
hun,2005,17313142000000
hun,2006,19929940000000
hun,2007,22749278000000
hun,2008,24089854000000
hun,2009,20672277000000
hun,2010,22686705000000
hun,2011,23606508000000
hun,2012,22865096000000
hun,2013,23806208000000
hun,2014,26401342000000
hun,2015,27900140000000
hun,2016,28868466000000
hun,2017,31292420000000
hun,2018,33471469000000
hun,2019,36218583000000
hun,2020,34956541000000
idn,1960,31398594291900
idn,1961,42291984148300
idn,1962,41458960218100
idn,1963,30437412834000
idn,1964,33128720916100
idn,1965,30437412834000
idn,1966,29155837556800
idn,1967,37357919331000
idn,1968,39921069885400
idn,1969,47802757840300
idn,1970,53633925351700
idn,1971,58952462752100
idn,1972,74972153717400
idn,1973,90991844682600
idn,1974,115434318011000
idn,1975,124536269029700
idn,1976,134620345462300
idn,1977,164485257695500
idn,1978,190145013227000
idn,1979,228510151753500
idn,1980,263057450643000
idn,1981,334240794020400
idn,1982,361671141847300
idn,1983,406267935288600
idn,1984,375740758233300
idn,1985,395569864425300
idn,1986,412057893532600
idn,1987,420201510168900
idn,1988,341646867536800
idn,1989,387575292119900
idn,1990,477155075119300
idn,1991,557448568278700
idn,1992,594045161698500
idn,1993,620407377728800
idn,1994,746320401789000
idn,1995,902592490161800
idn,1996,964553285670300
idn,1997,1106496712523300
idn,1998,1047961561773100
idn,1999,621700701096400
idn,2000,782932375895900
idn,2001,815657861287300
idn,2002,780996859511300
idn,2003,793209570253000
idn,2004,1004626052693500
idn,2005,1183137537764800
idn,2006,1284682299215000
idn,2007,1401129221822700
idn,2008,1541278114590700
idn,2009,1310433886958400
idn,2010,1537719772734300
idn,2011,1768821873848100
idn,2012,1910299521014600
idn,2013,1945867324036400
idn,2014,1987113919438000
idn,2015,1862938951004200
idn,2016,1818133162520500
idn,2017,1964819168807400
idn,2018,2203269940299100
idn,2019,2040354101760400
idn,2020,1740166329522100
ind,1960,495391527474.15997
ind,1961,447061619963.53998
ind,1962,464538221659.75
ind,1963,480295306194.62
ind,1964,496528052096.26001
ind,1965,441630878919.53003
ind,1966,568035687005.87
ind,1967,545634529105.08002
ind,1968,467276084638.83002
ind,1969,406366015817.57001
ind,1970,479166324285.21002
ind,1971,565552745973.82996
ind,1972,554872770402.78003
ind,1973,599679278899.71997
ind,1974,523171681311.52002
ind,1975,529865460399.01001
ind,1976,539912872272.16998
ind,1977,687825316160.06995
ind,1978,688163339790.43005
ind,1979,821122260695.70996
ind,1980,938987776270.16992
ind,1981,1033162808023.77002
ind,1982,1068850009010.94995
ind,1983,1303827887862.17993
ind,1984,1116988544514.70996
ind,1985,1271925011643.70996
ind,1986,1489220285499
ind,1987,1464376823291.18994
ind,1988,1599018560942.67993
ind,1989,1632348037288.79004
ind,1990,1687289978977.73999
ind,1991,1687546455200
ind,1992,2044092608800
ind,1993,2437933344500
ind,1994,2988945124600
ind,1995,3829612193400
ind,1996,3736170126100
ind,1997,4229370142400
ind,1998,5111007358200
ind,1999,5468394908700
ind,2000,5719378730000
ind,2001,5887771456800
ind,2002,6594116763800
ind,2003,7509638458900
ind,2004,9176420342900
ind,2005,12137618602300
ind,2006,14747770298900
ind,2007,16215407521300
ind,2008,19855543675900
ind,2009,19473162403300
ind,2010,22552237707300
ind,2011,27155540000000
ind,2012,28790791394500
ind,2013,26445550835000
ind,2014,26675952609600
ind,2015,25115397729500
ind,2016,26215927811500
ind,2017,30782738078000
ind,2018,33432201169800
ind,2019,33171647538600
ind,2020,28658273765000
irl,1970,9010734000
irl,1971,9430648000
irl,1972,9908211000
irl,1973,11794113000
irl,1974,11524318000
irl,1975,10347722000
irl,1976,11865842000
irl,1977,13439900000
irl,1978,15550884000
irl,1979,17706390000
irl,1980,16910324000
irl,1981,17199525000
irl,1982,16663360000
irl,1983,17440781000
irl,1984,19159440000
irl,1985,19781033000
irl,1986,20894271000
irl,1987,22184936000
irl,1988,23272837000
irl,1989,26405374000
irl,1990,27748354000
irl,1991,28414385000
irl,1992,30734748000
irl,1993,33053892000
irl,1994,38172569000
irl,1995,44436275000
irl,1996,50143546000
irl,1997,58489417000
irl,1998,74735306000
irl,1999,84163917000
irl,2000,102416155000
irl,2001,115833999000
irl,2002,122017733000
irl,2003,119068006000
irl,2004,121335009000
irl,2005,136772673000
irl,2006,149494940000
irl,2007,163474617000
irl,2008,158920238000
irl,2009,156214404000
irl,2010,156904483000
irl,2011,161143551000
irl,2012,159527771000
irl,2013,161215573000
irl,2014,184891801000
irl,2015,244886106000
irl,2016,291443678000
irl,2017,294829619000
irl,2018,304613067000
irl,2019,431496325000
irl,2020,399379103000
irn,1960,107464608400501
irn,1961,102370228261755
irn,1962,94540970364312.89062
irn,1963,89446590225566.59375
irn,1964,125482626575435
irn,1965,144465895724027
irn,1966,164307165738091
irn,1967,204150580928496
irn,1968,245334622471203
irn,1969,273916776302275
irn,1970,295045047614549
irn,1971,352584730655336
irn,1972,410017163587939.0625
irn,1973,520700177437732.9375
irn,1974,935503323620899
irn,1975,1414043675476440
irn,1976,1382700950717040
irn,1977,1567247704074680
irn,1978,1092344152858970
irn,1979,823484843547057
irn,1980,840002478480467
irn,1981,796064992783019
irn,1982,710280644783723
irn,1983,985486070857391
irn,1984,677246494642231
irn,1985,630239380231753
irn,1986,548734146908192
irn,1987,603614072080774
irn,1988,513699205315143.0625
irn,1989,613458252446107
irn,1990,811087003120977
irn,1991,1081704827790700
irn,1992,980441919616300
irn,1993,786149475734000
irn,1994,475023253059600
irn,1995,469137040654700
irn,1996,552026668205100
irn,1997,516781921120600
irn,1998,541152246850800
irn,1999,507939957363000
irn,2000,588872875249300
irn,2001,696384714765700
irn,2002,820844872364600
irn,2003,974914940812600
irn,2004,1071383279473700
irn,2005,1055416692913100
irn,2006,1099050873216500
irn,2007,1163089201929300
irn,2008,1230255335710100
irn,2009,1209916238257200
irn,2010,1238273262648500
irn,2011,1123089523031300
irn,2012,882627347109100
irn,2013,724645295815400
irn,2014,691740712961500
irn,2015,551809380198600
irn,2016,585683375879400
irn,2017,664196298164300
irn,2018,467989429752100
irn,2019,289689564974100
irn,2020,205172633378152
irq,2007,31422753000000
irq,2008,46000531120200
irq,2009,45166299478800
irq,2010,47901344187800
irq,2011,50116911585800
irq,2012,58449918604500
irq,2013,59264228326000
irq,2014,61128133003500
irq,2015,52523807964800
irq,2016,40813881444100
irq,2017,45078664521300
irq,2018,52570525271200
irq,2019,67487725024900
isl,1970,195426912000
isl,1971,243460641000
isl,1972,244710585000
isl,1973,294459897000
isl,1974,331318273000
isl,1975,289060817000
isl,1976,278514988000
isl,1977,335832897000
isl,1978,348059192000
isl,1979,356643611000
isl,1980,367309102000
isl,1981,393446788000
isl,1982,391203360000
isl,1983,353274706000
isl,1984,385582198000
isl,1985,421901008000
isl,1986,425902918000
isl,1987,524990332000
isl,1988,500920120000
isl,1989,449539297000
isl,1990,453993415000
isl,1991,477867425000
isl,1992,449327565000
isl,1993,415622552000
isl,1994,431507555000
isl,1995,447117388000
isl,1996,512392451000
isl,1997,547645721000
isl,1998,667828696000
isl,1999,690216602000
isl,2000,744067547000
isl,2001,669841813000
isl,2002,651551403000
isl,2003,718370830000
isl,2004,823411630000
isl,2005,1052543049000
isl,2006,1155902858000
isl,2007,1129744911000
isl,2008,900263139000
isl,2009,714184074000
isl,2010,730742862000
isl,2011,780240897000
isl,2012,816160931000
isl,2013,817024936000
isl,2014,898893101000
isl,2015,1020620275000
isl,2016,1169661110000
isl,2017,1308038919000
isl,2018,1319429564000
isl,2019,1208205673000
isl,2020,936781738000
isr,1970,38274333000
isr,1971,42466928000
isr,1972,42421847000
isr,1973,58470919000
isr,1974,57479123000
isr,1975,60679921000
isr,1976,59285142000
isr,1977,57679033000
isr,1978,62863665000
isr,1979,62581892000
isr,1980,59581004000
isr,1981,65298164000
isr,1982,67087805000
isr,1983,71071850000
isr,1984,71323187000
isr,1985,70542932000
isr,1986,76493260000
isr,1987,91728747000
isr,1988,89294108000
isr,1989,85216386000
isr,1990,92424359000
isr,1991,104438661000
isr,1992,111758941000
isr,1993,128482779000
isr,1994,141798021000
isr,1995,152786199000
isr,1996,163765660000
isr,1997,170629046000
isr,1998,174251910000
isr,1999,201348709000
isr,2000,225429572000
isr,2001,213163611000
isr,2002,210507144000
isr,2003,208852327000
isr,2004,233597902000
isr,2005,241745704000
isr,2006,250009636000
isr,2007,277824133000
isr,2008,284687556000
isr,2009,245503075000
isr,2010,282406091000
isr,2011,314183186000
isr,2012,320903910000
isr,2013,324013983000
isr,2014,331390291000
isr,2015,330686716000
isr,2016,363753000000
isr,2017,379729941000
isr,2018,405562855000
isr,2019,419259767000
isr,2020,379592930000
ita,1970,88274663000
ita,1971,90906820000
ita,1972,99948496000
ita,1973,109590897000
ita,1974,112956388000
ita,1975,96971873000
ita,1976,110125220000
ita,1977,111834800000
ita,1978,118501519000
ita,1979,132713176000
ita,1980,140106597000
ita,1981,138973707000
ita,1982,138898301000
ita,1983,134641492000
ita,1984,151905506000
ita,1985,158401354000
ita,1986,166822725000
ita,1987,186897401000
ita,1988,198039939000
ita,1989,214971033000
ita,1990,236027660000
ita,1991,240495991000
ita,1992,257606140000
ita,1993,228766311000
ita,1994,247181091000
ita,1995,270798800000
ita,1996,267545800000
ita,1997,295341700000
ita,1998,322028100000
ita,1999,336502700000
ita,2000,373487100000
ita,2001,382566500000
ita,2002,384719400000
ita,2003,387565600000
ita,2004,405289300000
ita,2005,419232500000
ita,2006,452597300000
ita,2007,477282900000
ita,2008,458075500000
ita,2009,397984400000
ita,2010,446406600000
ita,2011,448920900000
ita,2012,412470800000
ita,2013,401325300000
ita,2014,415180200000
ita,2015,442016100000
ita,2016,459374400000
ita,2017,487356600000
ita,2018,504112700000
ita,2019,500846000000
ita,2020,436412400000
jam,2007,544804000000
jam,2008,566329000000
jam,2009,410767000000
jam,2010,390669000000
jam,2011,408968000000
jam,2012,388238000000
jam,2013,397803000000
jam,2014,397315000000
jam,2015,389492000000
jam,2016,388316000000
jam,2017,410989000000
jam,2018,435699000000
jam,2019,453917000000
jam,2020,405713466000
jor,1976,3513117301.24902
jor,1977,3885697276.89069
jor,1978,4175920173.16108
jor,1979,4781219331.47334
jor,1980,5100122247.67869
jor,1981,7313878532.09322
jor,1982,7051443411.92956
jor,1983,6364536337.76761
jor,1984,6074851359.00719
jor,1985,5622429764.13014
jor,1986,5551775409.71914
jor,1987,6324595118.96833
jor,1988,5752409255.98543
jor,1989,4659699127.11632
jor,1990,5309603792.4667
jor,1991,4591311000
jor,1992,5490570000
jor,1993,5600326200
jor,1994,5488276900
jor,1995,5697623500
jor,1996,5817397300
jor,1997,5276930700
jor,1998,4951035800
jor,1999,4708334400
jor,2000,5287921400
jor,2001,5444914700
jor,2002,5720879500
jor,2003,6417750700
jor,2004,8670614800
jor,2005,10654747400
jor,2006,11101063000
jor,2007,12512159200
jor,2008,14816512000
jor,2009,12732428800
jor,2010,14217834700
jor,2011,15959356400
jor,2012,16362944200
jor,2013,17127881400
jor,2014,17238913900
jor,2015,15856842600
jor,2016,15387049100
jor,2017,15771731900
jor,2018,14723996100
jor,2019,14265343200
jor,2020,11664535200
jpn,1970,14654618600000
jpn,1971,15687070140000
jpn,1972,17334394263000
jpn,1973,21552335265000
jpn,1974,22453464851000
jpn,1975,20142902724000
jpn,1976,21487502818000
jpn,1977,22366262103000
jpn,1978,23912091341000
jpn,1979,26999710736000
jpn,1980,24904255625000
jpn,1981,25436267578000
jpn,1982,25264928039000
jpn,1983,24394936762000
jpn,1984,26965432675000
jpn,1985,26239925209000
jpn,1986,27225530391000
jpn,1987,29680680956000
jpn,1988,35219540377000
jpn,1989,41556954842000
jpn,1990,44925468683000
jpn,1991,44425683603000
jpn,1992,43942683353000
jpn,1993,43378175970000
jpn,1994,46932800000000
jpn,1995,53029700000000
jpn,1996,59269900000000
jpn,1997,59573200000000
jpn,1998,55519900000000
jpn,1999,57575500000000
jpn,2000,63081100000000
jpn,2001,63814700000000
jpn,2002,64317100000000
jpn,2003,66500000000000
jpn,2004,72155200000000
jpn,2005,76445500000000
jpn,2006,80041600000000
jpn,2007,81859200000000
jpn,2008,82459100000000
jpn,2009,69628200000000
jpn,2010,77486100000000
jpn,2011,81924500000000
jpn,2012,86392000000000
jpn,2013,89129800000000
jpn,2014,96371500000000
jpn,2015,96795500000000
jpn,2016,95657800000000
jpn,2017,98821000000000
jpn,2018,102589600000000
jpn,2019,102170300000000
jpn,2020,94728200000000
kaz,1990,8459453740542.40039
kaz,1991,5980833794600
kaz,1992,4647107858400
kaz,1993,3476036678100
kaz,1994,3281378624000
kaz,1995,2628384277900
kaz,1996,2178930566300
kaz,1997,2342350358800
kaz,1998,2173701133000
kaz,1999,2186743339800
kaz,2000,2799031474900
kaz,2001,2757046002800
kaz,2002,2842514428900
kaz,2003,2626483332300
kaz,2004,3017829348800
kaz,2005,3382986700000
kaz,2006,3809243024200
kaz,2007,4803455453500
kaz,2008,4251058076400
kaz,2009,3583641958400
kaz,2010,3687567575200
kaz,2011,3790819467300
kaz,2012,4730942695200
kaz,2013,5099956225400
kaz,2014,4895957976400
kaz,2015,4891062018400
kaz,2016,4793240778000
kaz,2017,4841173185800
kaz,2018,5160690616100
kaz,2019,5929633517898.90039
kaz,2020,5295162731483.71973
ken,1960,152624604128.875
ken,1961,155596154447.82199
ken,1962,158559771698.39499
ken,1963,153748738485.49799
ken,1964,167245222092.09601
ken,1965,170541219779.72699
ken,1966,200160487194.75696
ken,1967,203513031498.55496
ken,1968,218641648106.24896
ken,1969,223774146344.56296
ken,1970,263633606037.57599
ken,1971,306326705093.19202
ken,1972,257292644106.94696
ken,1973,253320985423.104
ken,1974,303677609503.638
ken,1975,231361274661.11801
ken,1976,225228668498.953
ken,1977,266456331311.67096
ken,1978,339599144540.51599
ken,1979,274970146865.34399
ken,1980,302429459005.28198
ken,1981,238809498936.01096
ken,1982,200297406682.94601
ken,1983,163450176759.19501
ken,1984,192653724693.51096
ken,1985,178933990508.82101
ken,1986,209074147565.534
ken,1987,236852938707.26599
ken,1988,258234214098.47501
ken,1989,283457173813.914
ken,1990,293033604036.67902
ken,1991,279897265797.867
ken,1992,273342987082.62701
ken,1993,365773595838.73199
ken,1994,427304044856.97198
ken,1995,502046236766.17102
ken,1996,511186111975.48096
ken,1997,565132529839.03101
ken,1998,591584616478.12195
ken,1999,582834275199.34204
ken,2000,594015836646.56604
ken,2001,709668060490.38196
ken,2002,629575253817.40295
ken,2003,629187489504.63501
ken,2004,706551584989.53406
ken,2005,812134248460.08191
ken,2006,1017742649257.44995
ken,2007,1062580708661.42004
ken,2008,1197994617761.38989
ken,2009,1298000000000
ken,2010,1432000000000
ken,2011,1629000000000
ken,2012,1636000000000
ken,2013,1669000000000
ken,2014,1859000000000
ken,2015,1772842000000
ken,2016,1641477800000
ken,2017,1845374500000
ken,2018,1871835100000
ken,2019,1905651800000
ken,2020,1744076400000
kgz,1991,255198367500
kgz,1992,167121054800
kgz,1993,178533969000
kgz,1994,138953325000
kgz,1995,113320289800
kgz,1996,121138339200
kgz,1997,96693916500
kgz,1998,98189302800
kgz,1999,93358575900
kgz,2000,93724181900
kgz,2001,80748925500
kgz,2002,91310516800
kgz,2003,105915838500
kgz,2004,123143362300
kgz,2005,131112645400
kgz,2006,190103609200
kgz,2007,211016263900
kgz,2008,239669136800
kgz,2009,193254840200
