geo,time,se_prm_gint_zs
phl,1992,124.71519
phl,1993,122.24764
phl,1995,127.45165
phl,1997,134.02494
phl,1998,132.51054
phl,1999,128.7975
phl,2001,125.01603
phl,2002,126.05175
phl,2003,127.07775
phl,2004,124.20609
phl,2005,123.82508
phl,2006,117.85815
phl,2007,122.54237
phl,2008,127.26735
phl,2009,129.75269
phl,2014,117.53289
phl,2015,112.33579
phl,2016,103.33235
phl,2017,94.5203
plw,2000,115.09972
plw,2004,114.28571
plw,2013,96.85039
plw,2014,101.60643
png,1987,69.8253
png,1988,73.00218
png,1989,79.21388
png,1990,76.3949
png,1991,76.42719
png,1992,76.57472
png,1993,84.23287
png,1994,84.7326
png,1995,86.04171
png,1996,89.38755
png,1997,91.28894
png,1998,84.11302
png,2001,49.62652
png,2002,44.66677
png,2003,33.01246
png,2004,30.9064
png,2005,31.11437
png,2006,30.36866
png,2012,133.4321
png,2016,127.7538
pol,1971,98.15459
pol,1972,100.42409
pol,1973,101.52238
pol,1974,100.52716
pol,1975,98.10017
pol,1976,98.5942
pol,1977,99.35649
pol,1978,101.20505
pol,1979,101.03302
pol,1980,101.328
pol,1981,102.26595
pol,1982,102.8208
pol,1983,103.27881
pol,1984,103.53551
pol,1985,100.38428
pol,1986,98.64488
pol,1987,99.65804
pol,1988,98.63407
pol,1989,95.18717
pol,1990,97.98869
pol,1991,100.60754
pol,1992,98.21805
pol,1993,98.20305
pol,1994,95.56068
pol,1995,93.96927
pol,1996,96.05049
pol,1997,99.00682
pol,1998,99.16027
pol,1999,99.6819
pol,2000,96.08141
pol,2001,94.41451
pol,2002,93.54949
pol,2003,91.56657
pol,2004,93.5854
pol,2005,94.43381
pol,2006,95.07634
pol,2007,95.82824
pol,2009,97.35743
pol,2010,99.22608
pol,2011,100.50527
pol,2013,96.20679
pol,2014,96.44742
pri,2013,94.3926
pri,2014,94.45409
pri,2015,90.00935
prk,2009,103.25894
prk,2015,96.79875
prk,2018,92.60957
prt,1971,103.70803
prt,1972,106.62905
prt,1973,105.11072
prt,1974,107.27376
prt,1975,105.02316
prt,1976,115.37167
prt,2004,110.40367
prt,2005,109.55995
prt,2006,112.00328
prt,2007,113.28182
prt,2008,106.80715
prt,2009,104.97195
pry,1970,122.05117
pry,1971,120.1335
pry,1972,115.37007
pry,1973,115.41994
pry,1974,112.34839
pry,1975,110.4861
pry,1976,117.62285
pry,1977,118.123
pry,1978,120.98096
pry,1980,123.36641
pry,1981,122.08873
pry,1982,117.77289
pry,1983,118.52353
pry,1984,116.88438
pry,1985,117.25114
pry,1986,118.30642
pry,1987,122.47437
pry,1988,123.05744
pry,1989,123.00898
pry,1990,122.5419
pry,1991,120.32601
pry,1992,111.66823
pry,1993,132.66634
pry,1994,132.01578
pry,1995,128.45783
pry,1996,126.01771
pry,1998,126.44847
pry,1999,129.85207
pry,2000,128.08408
pry,2001,121.48389
pry,2002,115.22339
pry,2003,115.29574
pry,2004,115.44581
pry,2005,111.75623
pry,2006,106.77135
pry,2007,103.81266
pry,2008,104.53997
pry,2009,107.4065
pry,2010,104.73412
pry,2011,103.91265
pry,2012,99.13167
pse,1995,92.82866
pse,1996,94.11006
pse,1997,95.21051
pse,1999,93.03632
pse,2000,96.11731
pse,2001,91.0676
pse,2002,89.13743
pse,2003,85.28131
pse,2004,82.94884
pse,2005,85.27008
pse,2006,85.62743
pse,2007,89.47619
pse,2008,88.29633
pse,2009,90.02828
pse,2010,92.22948
pse,2011,96.63513
pse,2012,96.98977
pse,2013,95.34555
pse,2014,97.25123
pse,2015,97.59393
pse,2016,97.79697
pse,2017,97.66442
pse,2018,99.84476
pyf,1983,110.89885
qat,1971,87.46736
qat,1972,98.25602
qat,1973,101.76125
qat,1974,90.97583
qat,1975,90.18476
qat,1976,91.89041
qat,1977,91.26922
qat,1978,87.06294
qat,1979,89.80271
qat,1980,86.52357
qat,1981,80.18811
qat,1982,83.53429
qat,1984,75.07604
qat,1985,74.60621
qat,1986,72.24417
qat,1987,67.65952
qat,1988,68.69277
qat,1989,65.81215
qat,1990,60.08847
qat,1992,53.34037
qat,1993,55.73245
qat,1994,56.76105
qat,1995,59.52599
qat,1996,61.60714
qat,1998,113.2122
qat,1999,112.45699
qat,2003,113.80611
qat,2004,106.83647
qat,2005,110.92527
qat,2006,101.9691
qat,2007,110.24926
qat,2008,110.03855
qat,2009,110.98609
qat,2010,106.28228
qat,2011,108.22728
qat,2012,102.46853
qat,2013,97.21444
qat,2014,103.18627
qat,2015,109.476
qat,2016,106.79372
qat,2017,106.9206
qat,2018,105.45338
rou,1990,86.33409
rou,1993,94.25458
rou,1995,100.27852
rou,1996,98.0088
rou,1997,95.45373
rou,1999,87.31305
rou,2000,93.18986
rou,2001,100.11566
rou,2002,109.02936
rou,2003,108.83446
rou,2004,128.51307
rou,2005,100.20628
rou,2006,99.72137
rou,2007,100.86636
rou,2008,102.65679
rou,2009,100.10178
rou,2010,97.69436
rou,2011,98.76332
rou,2012,100.12532
rou,2014,87.99499
rou,2015,88.15012
rou,2016,87.21932
rou,2017,86.8625
rus,1994,99.59113
rus,1995,101.44836
rus,1999,92.66871
rus,2000,91.61373
rus,2001,93.46518
rus,2002,101.52509
rus,2003,100.9291
rus,2005,98.4948
rus,2006,100.12232
rus,2007,98.93049
rus,2008,101.07729
rus,2009,102.76033
rus,2011,104.68439
rus,2012,102.20312
rus,2013,97.16959
rus,2014,96.03637
rus,2015,102.36051
rus,2016,105.28707
rus,2017,101.97796
rwa,1971,66.41253
rwa,1972,57.84474
rwa,1973,64.04575
rwa,1974,63.43811
rwa,1975,55.52826
rwa,1977,78.77024
rwa,1978,78.226
rwa,1980,81.82941
rwa,1981,80.04198
rwa,1982,77.53924
rwa,1983,73.21452
rwa,1984,73.62995
rwa,1985,75.29056
rwa,1986,83.28163
rwa,1987,85.61354
rwa,1988,87.88168
rwa,1989,85.02236
rwa,1990,82.26391
rwa,1991,87.89382
rwa,1992,98.34286
rwa,1999,148.52101
rwa,2000,154.75869
rwa,2001,120.09367
rwa,2002,136.95922
rwa,2003,173.47335
rwa,2004,192.5223
rwa,2006,210.12655
rwa,2007,209.44385
rwa,2008,213.28883
rwa,2009,196.2171
rwa,2010,193.98738
rwa,2011,200.69665
rwa,2012,194.34793
rwa,2013,178.16165
rwa,2014,161.51634
rwa,2015,145.20917
rwa,2016,134.15751
rwa,2017,111.99953
rwa,2018,127.06357
sau,1979,62.94498
sau,2005,96.10774
sau,2007,102.9942
sau,2008,106.33321
sau,2009,107.89546
sau,2010,108.55401
sau,2011,105.77189
sau,2012,107.83539
sau,2013,113.1942
sau,2014,118.23247
sau,2015,106.01761
sau,2016,103.22267
sau,2017,96.45389
sau,2018,91.50667
sdn,2010,72.84535
sdn,2012,77.19838
sdn,2013,78.32046
sdn,2014,78.85676
sdn,2015,81.16541
sdn,2016,84.2102
sdn,2017,86.04952
sen,1971,36.01489
sen,1972,36.79864
sen,1973,43.0159
sen,1978,39.95868
sen,1979,40.83874
sen,1980,42.00893
sen,1981,43.57267
sen,1982,46.56947
sen,1983,51.6356
sen,1984,51.54615
sen,1985,49.42303
sen,1986,45.04929
sen,1988,51.9332
sen,1989,47.32396
sen,1990,50.76771
sen,1992,50.2456
sen,1994,54.34528
sen,1996,71.99772
sen,1997,75.06278
sen,1998,71.46923
sen,1999,68.67549
sen,2000,86.63748
sen,2001,78.79756
sen,2002,82.03745
sen,2003,88.86949
sen,2004,90.56189
sen,2005,90.99569
sen,2006,95.93803
sen,2007,99.34232
sen,2008,98.57184
sen,2009,97.97618
sen,2010,99.8516
sen,2011,101.03432
sen,2012,100.67286
sen,2013,96.39221
sen,2014,99.30308
sen,2015,97.72475
sen,2016,97.63252
sen,2017,98.88357
sen,2018,94.74565
sgp,2016,102.56349
sgp,2017,101.05307
slb,1975,95.35652
slb,1980,86.74876
slb,1981,82.11196
slb,1982,85.2079
slb,1983,103.0332
slb,1984,97.6366
slb,1986,88.48237
slb,1990,92.03587
slb,1991,103.15414
slb,1992,118.62845
slb,1993,124.98005
slb,1994,116.63262
slb,2010,124.08474
slb,2011,119.78074
slb,2012,118.12422
slb,2013,122.10717
slb,2016,113.46592
slb,2017,115.34774
slb,2018,108.00289
sle,1978,50.58816
sle,1982,56.08571
sle,1983,55.76002
sle,2011,116.03094
sle,2012,142.68056
sle,2013,147.88524
sle,2015,151.84925
sle,2016,165.15658
sle,2017,176.55061
sle,2018,171.84957
slv,1971,121.5456
slv,1972,127.65504
slv,1973,137.59237
slv,1974,143.46138
slv,1975,146.36922
slv,1976,148.0083
slv,1977,148.36169
slv,1981,117.61904
slv,1982,136
slv,1983,136.95824
slv,1984,131.87255
slv,1987,136.22089
slv,1988,141.32808
slv,1989,136.27987
slv,1991,124.4545
slv,1992,136.76678
slv,1993,126.69198
slv,1995,123.89663
slv,1996,147.7378
slv,1998,127.24796
slv,1999,130.76435
slv,2000,134.41403
slv,2001,131.77574
slv,2002,135.74081
slv,2003,135.82495
slv,2004,138.47946
slv,2005,135.3088
slv,2006,126.21956
slv,2007,119.15907
slv,2008,117.82565
slv,2009,114.92899
slv,2010,111.09273
slv,2011,106.83158
slv,2012,105.37534
slv,2013,101.18937
slv,2014,99.02327
slv,2015,101.00341
slv,2016,100.59583
slv,2017,97.57618
slv,2018,96.58226
smr,1971,97.97101
smr,1972,93.21534
smr,1973,103.61446
smr,1983,102.4735
smr,1984,93.58108
smr,1985,91.55844
smr,1986,81.78914
smr,1987,79.87013
smr,1988,76.19048
smr,1989,87.63636
smr,1990,96.10895
smr,1991,94.73684
smr,1992,96.28099
smr,1993,90.12346
smr,1994,88.30645
smr,1996,83.77358
smr,1997,97.44526
smr,2000,82.63666
smr,2004,105.22648
smr,2008,125.37313
smr,2009,106.83453
smr,2010,104.84429
smr,2011,102.68456
smr,2012,101.65563
smr,2018,102.51572
srb,2007,98.31057
srb,2008,100.90431
srb,2009,94.89672
srb,2010,91.32765
srb,2011,102.9743
srb,2012,101.38799
srb,2013,99.1754
srb,2014,100.34603
srb,2015,100.13161
srb,2016,99.38395
srb,2017,99.17001
srb,2018,99.51874
ssd,2011,121.29143
ssd,2015,98.91152
stp,1977,99.39985
stp,1980,109.78339
stp,1981,114.39856
stp,1982,110.22253
stp,1983,119.41811
stp,1984,108.78419
stp,1985,106.01589
stp,1987,68.38274
stp,1988,93.77074
stp,1990,104.47461
stp,1996,146.21849
stp,1999,98.75838
stp,2001,112.089
stp,2002,112.60794
stp,2003,106.59528
stp,2004,107.75452
stp,2005,106.41588
stp,2007,100.99813
stp,2008,100.37992
stp,2010,98.33764
stp,2011,91.19914
stp,2012,93.3893
stp,2013,94.81839
stp,2014,96.88139
stp,2015,98.79966
stp,2016,96.58577
stp,2017,91.55349
sur,1976,98.54531
sur,1977,108.61244
sur,1978,117.07207
sur,1979,115.80697
sur,1981,110.52795
sur,1982,113.00637
sur,1983,116.18031
sur,1984,121.06269
sur,1985,127.40732
sur,1987,109.97254
sur,1988,106.45776
sur,1989,112.14807
sur,2005,93.11622
sur,2006,103.60266
sur,2007,97.07535
sur,2008,99.609
sur,2009,100.93494
sur,2010,96.27792
sur,2011,91.48591
sur,2012,90.85343
sur,2013,92.88522
sur,2014,96.25144
sur,2015,104.01579
sur,2016,100.24082
sur,2017,94.76616
sur,2018,92.94455
svk,1992,103.08216
svk,1993,100.38548
svk,1994,99.56302
svk,1995,98.59941
svk,1996,97.87828
svk,1997,97.12635
svk,1998,103.08691
svk,1999,100.10766
svk,2000,100.84263
svk,2001,98.67553
svk,2002,93.246
svk,2003,94.46507
svk,2004,96.15213
svk,2005,99.44271
svk,2006,102.26304
svk,2007,103.32606
svk,2008,99.8977
svk,2009,95.76146
svk,2010,96.27576
svk,2011,99.00232
svk,2012,98.94574
svk,2013,96.02103
svk,2014,94.6732
svk,2015,93.79335
svk,2016,96.29212
svk,2017,97.72723
svn,1993,93.46685
svn,1994,94.3635
svn,1995,99.43345
svn,1996,100.60031
svn,1997,96.40351
svn,1998,97.37234
svn,1999,96.68346
svn,2000,95.17258
svn,2001,107.33183
svn,2002,112.61247
svn,2003,119.82998
svn,2004,142.94258
svn,2005,98.59524
svn,2006,97.2562
svn,2007,102.16042
svn,2008,99.2234
svn,2009,100.18736
svn,2010,98.07279
svn,2011,99.89419
svn,2012,98.44206
svn,2013,99.2983
svn,2014,100.07965
svn,2015,103.33605
svn,2016,100.17698
svn,2017,101.34578
swe,1971,98.97805
swe,1972,106.05801
swe,1973,104.84707
swe,1974,104.48128
swe,1975,102.70198
swe,1976,96.37623
swe,1977,92.1128
swe,1978,94.08688
swe,1979,99.14697
swe,1980,99.18009
swe,1981,99.2878
swe,1982,101.22905
swe,1983,98.41013
swe,1984,95.80351
swe,1987,101.18701
swe,1988,103.75421
swe,1989,101.07611
swe,1990,100.19025
swe,1991,98.27695
swe,1992,100.15946
swe,1993,103.53581
swe,1994,102.92477
swe,1999,105.16663
swe,2000,102.20514
swe,2001,99.32491
swe,2002,96.00601
swe,2003,93.42236
swe,2004,92.54431
swe,2005,94.81187
swe,2006,100.18033
swe,2007,102.78687
swe,2008,106.35955
swe,2009,103.65951
swe,2010,103.50256
swe,2011,101.10355
swe,2012,101.66232
swe,2013,99.34221
swe,2014,100.86786
swe,2015,100.30567
swe,2016,100.49817
swe,2017,101.95032
swz,1970,94.84627
swz,1971,86.99418
swz,1972,92.5769
swz,1973,93.22625
swz,1974,94.84968
swz,1975,97.68182
swz,1976,96.92695
swz,1977,99.69844
swz,1978,96.63789
swz,1979,99.3983
swz,1980,102.70987
swz,1981,103.70598
swz,1982,100.4834
swz,1983,95.6758
swz,1984,94.9405
swz,1985,95.60858
swz,1986,89.72422
swz,1987,91.86337
swz,1988,93.12329
swz,1989,95.85535
swz,1990,100.23075
swz,1991,100.65022
swz,1992,103.07766
swz,1993,100.84083
swz,1994,104.65165
swz,1995,108.43929
swz,1996,108.44799
swz,1997,106.69504
swz,1998,105.69622
swz,1999,103.96459
swz,2000,103.76055
swz,2001,104.21375
swz,2002,102.03815
swz,2003,106.57656
swz,2004,116.71117
swz,2005,112.88919
swz,2006,118.87926
swz,2007,114.45818
swz,2009,107.5714
swz,2010,126.7909
swz,2011,110.76923
swz,2012,106.46126
swz,2013,102.30073
swz,2014,102.79199
swz,2015,97.83201
swz,2016,93.11102
swz,2017,96.41055
sxm,2012,114.47368
sxm,2014,122.05567
syc,1970,114.22136
syc,1971,114.84523
syc,1972,109.04554
syc,1974,109.01235
syc,1975,105.1425
syc,1976,100
syc,1977,95.64428
syc,1978,105.26001
syc,1980,93.22638
syc,1981,107.02799
syc,1982,101.6158
syc,1983,91.74699
syc,1984,93.61314
syc,1985,102.89766
syc,1986,110.98301
syc,1987,100.77612
syc,1988,98.41083
syc,1989,92.49127
syc,1991,107.4228
syc,1992,100.1816
syc,1993,98.5267
syc,1994,101.42591
syc,1995,97.13217
syc,1996,104.11985
syc,1997,105.32915
syc,1998,103.47222
syc,1999,108.40229
syc,2000,110.03215
syc,2001,100.06596
syc,2002,102.51018
syc,2003,102.65178
syc,2004,94.56755
syc,2005,101.66667
syc,2007,106.17733
syc,2008,104.52555
syc,2009,106.56827
syc,2010,108.44646
syc,2011,110.70901
syc,2012,106.15605
syc,2013,102.21147
syc,2014,99.2652
syc,2015,100.97656
syc,2016,96.2963
syc,2017,96.78233
syc,2018,104.32331
syr,1971,91.01696
syr,1972,95.30893
syr,1973,100.83719
syr,1974,90.20659
syr,1975,89.77919
syr,1976,93.1252
syr,1977,91.79439
syr,1978,95.03846
syr,1979,93.64182
syr,1980,100.32993
syr,1981,96.76285
syr,1982,96.77631
syr,1983,94.5873
syr,1984,103.71313
syr,1985,100.67064
syr,1986,102.68211
syr,1988,96.62631
syr,1989,104.79222
syr,1990,103.08739
syr,1991,104.81972
syr,1992,106.72443
syr,1993,104.76594
syr,1994,104.03248
syr,1995,103.055
syr,1996,104.00456
syr,1997,100.17531
syr,1998,105.54929
syr,1999,107.32353
syr,2000,111.64655
syr,2001,114.57682
syr,2002,117.42262
syr,2003,117.73937
syr,2004,115.5081
syr,2005,115.70506
syr,2006,113.86327
syr,2007,110.78456
syr,2008,110.62464
syr,2009,110.70032
syr,2010,114.27764
syr,2011,120.07503
syr,2012,123.1114
syr,2013,83.52493
tcd,1971,48.7621
tcd,1974,39.46959
tcd,1976,36.6888
tcd,1977,37.72563
tcd,1988,52.54603
tcd,1989,46.6676
tcd,1990,52.2917
tcd,1991,54.1123
tcd,1994,53.39709
tcd,1995,55.25492
tcd,1996,59.78997
tcd,1997,66.76563
tcd,1998,75.09091
tcd,1999,68.0531
tcd,2000,72.30356
tcd,2001,73.04688
tcd,2002,80.03606
tcd,2003,81.72707
tcd,2004,93.99311
tcd,2005,88.15739
tcd,2006,91.76867
tcd,2009,103.73723
tcd,2010,109.33555
tcd,2011,117.77222
tcd,2012,122.88008
tcd,2013,128.60077
tcd,2015,108.51385
tcd,2016,109.08001
tgo,1971,70.3165
tgo,1972,79.5573
tgo,1976,91.4484
tgo,1978,94.26154
tgo,1979,100.46165
tgo,1980,94.99603
tgo,1981,88.73516
tgo,1982,80.61092
tgo,1983,79.65528
tgo,1984,72.09138
tgo,1985,76.01306
tgo,1986,80.61326
tgo,1987,88.22803
tgo,1988,85.79183
tgo,1989,85.54218
tgo,1990,87.05504
tgo,1991,88.15382
tgo,1992,82.56969
tgo,1994,83.32634
tgo,1995,105.18745
tgo,1996,125.33802
tgo,1999,102.68795
tgo,2000,98.73389
tgo,2001,107.81202
tgo,2002,107.49475
tgo,2003,100.91697
tgo,2004,97.7434
tgo,2005,102.09099
tgo,2006,110.15518
tgo,2007,104.5629
tgo,2008,104.34342
tgo,2009,133.92699
tgo,2010,134.07175
tgo,2011,125.97709
tgo,2012,130.00519
tgo,2013,131.04148
tgo,2014,135.07714
tgo,2015,134.37298
tgo,2016,142.89918
tgo,2017,144.04836
tgo,2018,141.65741
tha,1975,101.40316
tha,1976,101.24255
tha,1977,99.70721
tha,1978,98.45134
tha,1981,95.58126
tha,1998,107.29902
tha,1999,100.80224
tha,2000,96.16742
tha,2001,97.70281
tha,2005,95.95397
tha,2015,96.48923
tha,2016,96.4441
tha,2017,95.73414
tha,2018,96.92643
tjk,1995,101.15715
tjk,1997,93.78147
tjk,1999,97.67163
tjk,2000,95.14329
tjk,2001,91.33063
tjk,2002,101.46111
tjk,2003,105.65306
tjk,2004,94.86656
tjk,2005,97.83508
tjk,2006,102.23184
tjk,2007,104.47209
tjk,2008,104.20918
tjk,2009,97.29683
tjk,2010,101.32416
tjk,2011,98.33589
tjk,2012,100.2798
tjk,2013,96.13544
tjk,2014,94.94585
tjk,2015,97.0824
tjk,2016,102.4402
tjk,2017,105.68686
tls,2005,125.96429
tls,2008,145.73366
tls,2009,139.6067
tls,2010,142.81767
tls,2011,119.27123
tls,2012,107.27952
tls,2013,110.11484
tls,2014,109.4862
tls,2015,111.53945
tls,2016,102.83536
tls,2018,89.55834
ton,1977,113.3257
ton,1978,109.64528
ton,1979,115.21739
ton,1981,104.37637
ton,1982,107.41379
ton,1984,137.9434
ton,1985,112.73962
ton,1986,105.79937
ton,1990,98.94276
ton,1991,105.54119
ton,1993,106.95548
ton,1998,105.56818
ton,1999,100.40352
ton,2000,103.6105
ton,2001,106.07735
ton,2002,108.29891
ton,2004,113.53559
ton,2005,111.07253
ton,2006,107.81909
ton,2012,105.68006
ton,2013,111.93853
tto,1982,86.65769
tto,1985,88.98975
tto,1991,85.86076
tto,1992,84.0055
tto,1993,85.04919
tto,1996,87.67135
tto,1997,89.50315
tto,1999,97.65925
tto,2000,96.36929
tto,2001,96.12639
tto,2003,94.84127
tto,2004,93.94819
tto,2005,97.99435
tto,2007,101.48866
tto,2008,97.82387
tto,2009,100.65367
tto,2010,101.32871
tun,1971,81.94629
tun,1972,86.93822
tun,1973,85.72716
tun,1974,79.97021
tun,1975,83.73375
tun,1976,86.16737
tun,1977,86.11358
tun,1978,86.28636
tun,1979,92.42633
tun,1980,93.6055
tun,1981,93.84521
tun,1982,102.4563
tun,1983,103.45732
tun,1984,103.74381
tun,1985,99.83538
tun,1986,101.15365
tun,1988,99.48167
tun,1989,94.76529
tun,1990,101.20733
tun,1991,102.75924
tun,1992,103.71679
tun,1993,102.53668
tun,1994,100.83422
tun,1995,96.24872
tun,1996,92.25634
tun,1997,97.63392
tun,1998,98.38538
tun,1999,102.65126
tun,2000,104.27362
tun,2001,104.86765
tun,2002,101.94966
tun,2003,93.54861
tun,2004,95.72909
tun,2005,99.77927
tun,2006,97.51113
tun,2007,100.14209
tun,2008,102.2218
tun,2009,103.49876
tun,2010,106.62036
tun,2011,106.66052
tun,2012,109.86005
tun,2013,109.16798
tun,2014,113.20596
tun,2015,117.82675
tun,2016,105.11919
tun,2017,108.95319
tun,2018,105.49719
tur,1984,118.65757
tur,1985,89.83528
tur,1986,94.56095
tur,1987,97.65633
tur,1988,105.0568
tur,1989,95.73993
tur,1990,97.68184
tur,1991,95.68785
tur,1992,96.83966
tur,1993,95.34418
tur,1994,92.74989
tur,1995,94.9434
tur,2004,100.27379
tur,2005,101.42321
tur,2006,101.2029
tur,2007,103.01662
tur,2008,100.83859
tur,2009,94.16804
tur,2010,102.52839
tur,2011,100.12928
tur,2012,101.64616
tur,2014,100.74281
tur,2015,93.1765
tur,2016,90.34224
tur,2017,95.19447
tuv,1990,54.12541
tuv,1993,91.98606
tuv,1994,86.6426
tuv,1998,97.79736
tuv,1999,108.37209
tuv,2001,117.78846
tuv,2002,95.7346
tuv,2003,100
tuv,2004,103.15315
tuv,2005,106.63717
tuv,2006,112.17391
tuv,2014,99.2126
tuv,2015,107.42188
tuv,2016,82.17054
tuv,2018,80.68182
tza,1971,46.64749
tza,1972,48.68679
tza,1973,51.68006
tza,1974,55.82482
tza,1975,97.86451
tza,1976,109.80898
tza,1981,83.97603
tza,1982,80.89298
tza,1983,85.77483
tza,1984,81.90762
tza,1985,78.77838
tza,1986,75.4814
tza,1987,75.94028
tza,1988,77.52831
tza,1989,81.91451
tza,1991,77.52975
tza,1992,80.15627
tza,1993,77.24819
tza,1994,75.84864
tza,1997,76.19464
tza,1998,70.32079
tza,1999,73.39897
tza,2000,87.96341
tza,2001,109.17923
tza,2002,154.39245
tza,2004,113.98797
tza,2005,109.60506
tza,2006,105.32546
tza,2007,108.10193
tza,2009,100.17669
tza,2010,96.08562
tza,2012,83.92576
tza,2013,90.69864
tza,2014,99.87462
tza,2016,122.53721
tza,2017,115.97512
tza,2018,109.14532
uga,1975,49.87812
uga,1976,52.41014
uga,1979,58.21693
uga,1982,82.24651
uga,1986,90.69342
uga,1998,208.05807
uga,2000,179.23686
uga,2001,181.46905
uga,2002,188.5196
uga,2003,183.41981
uga,2004,170.48276
uga,2005,158.89443
uga,2006,150.12494
uga,2007,154.35813
uga,2008,161.69582
uga,2009,159.55312
uga,2010,157.50737
uga,2011,145.53673
uga,2012,144.26028
uga,2013,141.2115
uga,2014,151.19893
uga,2015,140.49616
uga,2016,138.43275
uga,2017,139.42093
ukr,1971,100.25757
ukr,1972,97.5427
ukr,1973,93.31363
ukr,1974,98.8641
ukr,1976,101.26172
ukr,1977,102.18388
ukr,1978,105.84852
ukr,1979,106.94753
ukr,1980,108.71968
ukr,1982,107.165
ukr,1983,107.47283
ukr,1984,109.98377
ukr,1985,111.82396
ukr,1988,103.63866
ukr,1990,96.94376
ukr,1991,101.88987
ukr,1992,98.40591
ukr,1993,98.41758
ukr,1994,102.96023
ukr,1995,103.86588
ukr,1996,103.64484
ukr,1997,101.36027
ukr,1999,101.04705
ukr,2000,102.71155
ukr,2003,107.51717
ukr,2004,102.72874
ukr,2005,99.70486
ukr,2006,95.93316
ukr,2007,97.71968
ukr,2008,98.2671
ukr,2009,99.07529
ukr,2010,104.28283
ukr,2011,104.66243
ukr,2012,99.03846
ukr,2013,100.31176
ukr,2014,98.77872
ury,1970,75.56919
ury,1971,75.46256
ury,1972,72.07344
ury,1973,70.47858
ury,1974,72.23713
ury,1976,79.1856
ury,1977,81.47615
ury,1978,77.9469
ury,1979,73.67842
ury,1980,73.36273
ury,1985,96.75822
ury,1986,97.01185
ury,1987,94.92626
ury,1988,98.55271
ury,1989,100.71756
ury,1990,100.51542
ury,1991,99.8454
ury,1992,100.52869
ury,1993,101.09403
ury,1994,98.88582
ury,1995,99.98158
ury,1996,98.90552
ury,1997,55.8727
ury,1998,101.58026
ury,1999,106.83496
ury,2000,101.11834
ury,2001,104.59954
ury,2002,110.82472
ury,2003,110.18224
ury,2004,106.3143
ury,2005,104.17714
ury,2006,105.25456
ury,2007,104.47418
ury,2008,104.23773
ury,2009,106.69001
ury,2010,99.59534
ury,2011,100.83385
ury,2012,96.78606
ury,2013,100.07163
ury,2014,98.78244
ury,2015,99.96131
ury,2016,100.10339
usa,2005,108.1743
usa,2010,102.98046
usa,2011,101.76131
usa,2012,101.27373
usa,2013,101.04554
usa,2014,102.13492
usa,2015,102.81369
uzb,1994,104.70877
uzb,1995,102.29483
uzb,1999,102.9607
uzb,2000,98.488
uzb,2001,96.42602
uzb,2002,97.73693
uzb,2003,98.81044
uzb,2004,96.53551
uzb,2005,95.62481
uzb,2006,92.99216
uzb,2007,92.75471
uzb,2008,93.3955
uzb,2009,93.64563
uzb,2010,96.61954
uzb,2011,95.55227
uzb,2012,98.92328
uzb,2013,98.35319
uzb,2014,99.57678
uzb,2015,103.94015
uzb,2016,106.57707
uzb,2017,106.02217
uzb,2018,101.6438
vct,2002,98.38348
vct,2003,99.72515
vct,2004,90.50514
vct,2007,107.6417
vct,2008,104.2328
vct,2010,112.01641
vct,2012,114.98489
vct,2013,111.97141
vct,2014,116.66667
vct,2015,117.34754
vct,2016,109.3865
vct,2017,111.07011
vct,2018,113.3945
ven,1971,112.7015
ven,1972,112.53974
ven,1973,112.37076
ven,1974,110.35512
ven,1975,118.15493
ven,1976,127.33108
ven,1977,129.69486
ven,1978,120.58342
ven,1979,115.90496
ven,1980,118.29001
ven,1981,119.06623
ven,1982,118.91889
ven,1983,118.16788
ven,1984,115.43676
ven,1985,115.52645
ven,1986,115.01704
ven,1987,117.69854
ven,1988,113.58717
ven,1989,110.04265
ven,1990,111.74006
ven,1991,114.88584
ven,1992,112.91086
ven,1993,107.73181
ven,1996,100.38471
ven,1997,102.67076
ven,1999,97.47051
ven,2000,103.35095
ven,2001,108.33858
ven,2002,106.43561
ven,2003,101.75055
ven,2004,100.29504
ven,2005,98.73168
ven,2006,100.51165
ven,2007,105.05816
ven,2008,102.0392
ven,2009,99.34267
ven,2010,98.93002
ven,2011,96.67837
ven,2012,98.08186
ven,2013,98.02263
ven,2014,98.7438
ven,2015,98.66508
ven,2016,96.76722
ven,2017,95.26529
vgb,1985,114.51613
vgb,1994,111.21212
vgb,1999,106.14973
vgb,2000,115.26316
vgb,2001,102.59067
vgb,2002,104.2328
vgb,2003,108.55615
vgb,2004,103.74332
vgb,2005,106.08466
vgb,2006,104.67532
vgb,2007,117.17949
vgb,2009,117.9803
vgb,2011,109.32401
vgb,2012,125.35885
vgb,2013,121.10553
vgb,2014,148.8
vgb,2015,144.15954
vgb,2016,142.94294
vgb,2017,150.15873
vir,1993,76.8177
vnm,1979,119.87732
vnm,1999,110.32259
vnm,2000,108.74603
vnm,2001,100.75342
vnm,2002,100.55329
vnm,2003,100.81116
vnm,2004,102.91363
vnm,2011,108.77101
vnm,2012,108.17144
vnm,2013,109.20345
vnm,2014,110.6008
vnm,2015,107.14097
vnm,2016,115.70432
vnm,2018,115.26999
vut,1992,103.48612
vut,1994,113.6659
vut,1998,121.34899
vut,2000,119.09509
vut,2001,128.62797
vut,2004,122.61333
vut,2007,114.90285
vut,2008,117.14484
vut,2009,109.63311
vut,2010,132.63194
