geo,time,sp_pop_1564_ma_in
rou,1997,7591615
rou,1998,7564752
rou,1999,7554491
rou,2000,7571748
rou,2001,7471696
rou,2002,7367869
rou,2003,7363283
rou,2004,7366201
rou,2005,7350782
rou,2006,7314958
rou,2007,7198419
rou,2008,7059152
rou,2009,6980171
rou,2010,6923732
rou,2011,6873924
rou,2012,6837479
rou,2013,6810293
rou,2014,6777023
rou,2015,6726625
rou,2016,6658903
rou,2017,6577320
rou,2018,6489988
rou,2019,6413336
rou,2020,6345079
rus,1960,32995074
rus,1961,33294261
rus,1962,33799041
rus,1963,34473866
rus,1964,35226232
rus,1965,36004244
rus,1966,36641445
rus,1967,37310464
rus,1968,38003871
rus,1969,38710160
rus,1970,39412085
rus,1971,40130604
rus,1972,40779681
rus,1973,41382248
rus,1974,41972886
rus,1975,42566669
rus,1976,43022506
rus,1977,43556702
rus,1978,44119168
rus,1979,44640933
rus,1980,45093872
rus,1981,45473449
rus,1982,45741396
rus,1983,45940836
rus,1984,46235573
rus,1985,46602091
rus,1986,46885181
rus,1987,47234710
rus,1988,47603964
rus,1989,47933579
rus,1990,48030326
rus,1991,48006159
rus,1992,47943117
rus,1993,47874566
rus,1994,47898117
rus,1995,48021144
rus,1996,48271303
rus,1997,48512171
rus,1998,48769891
rus,1999,48988822
rus,2000,49173826
rus,2001,49116381
rus,2002,49071245
rus,2003,49062125
rus,2004,49106761
rus,2005,49187009
rus,2006,49154596
rus,2007,49237257
rus,2008,49353668
rus,2009,49417852
rus,2010,49378897
rus,2011,49203207
rus,2012,48955187
rus,2013,48651870
rus,2014,48330806
rus,2015,48013439
rus,2016,47578475
rus,2017,47151564
rus,2018,46709102
rus,2019,46283423
rus,2020,45818445
rwa,1960,704062
rwa,1961,710155
rwa,1962,717724
rwa,1963,727456
rwa,1964,739864
rwa,1965,755569
rwa,1966,780127
rwa,1967,808642
rwa,1968,840393
rwa,1969,874512
rwa,1970,910102
rwa,1971,940626
rwa,1972,972695
rwa,1973,1006214
rwa,1974,1041036
rwa,1975,1077146
rwa,1976,1109737
rwa,1977,1144339
rwa,1978,1180779
rwa,1979,1218938
rwa,1980,1258671
rwa,1981,1292385
rwa,1982,1326684
rwa,1983,1364214
rwa,1984,1408243
rwa,1985,1459843
rwa,1986,1523728
rwa,1987,1597493
rwa,1988,1666385
rwa,1989,1714879
rwa,1990,1737000
rwa,1991,1705123
rwa,1992,1642136
rwa,1993,1576486
rwa,1994,1541790
rwa,1995,1557309
rwa,1996,1595658
rwa,1997,1687356
rwa,1998,1800866
rwa,1999,1906303
rwa,2000,1992306
rwa,2001,2083424
rwa,2002,2158117
rwa,2003,2223909
rwa,2004,2288626
rwa,2005,2357326
rwa,2006,2427922
rwa,2007,2500608
rwa,2008,2575011
rwa,2009,2652112
rwa,2010,2732407
rwa,2011,2808185
rwa,2012,2889192
rwa,2013,2974517
rwa,2014,3061861
rwa,2015,3150064
rwa,2016,3244671
rwa,2017,3337953
rwa,2018,3431972
rwa,2019,3530247
rwa,2020,3634207
sau,1960,1101016
sau,1961,1134208
sau,1962,1173138
sau,1963,1216145
sau,1964,1261090
sau,1965,1306965
sau,1966,1352330
sau,1967,1400992
sau,1968,1454067
sau,1969,1513277
sau,1970,1579829
sau,1971,1661162
sau,1972,1752775
sau,1973,1854171
sau,1974,1965015
sau,1975,2085196
sau,1976,2226272
sau,1977,2378121
sau,1978,2542366
sau,1979,2721699
sau,1980,2918050
sau,1981,3158223
sau,1982,3415921
sau,1983,3685626
sau,1984,3962163
sau,1985,4240810
sau,1986,4486291
sau,1987,4738713
sau,1988,4983203
sau,1989,5210550
sau,1990,5421268
sau,1991,5574244
sau,1992,5709330
sau,1993,5837041
sau,1994,5967066
sau,1995,6103640
sau,1996,6273861
sau,1997,6435708
sau,1998,6589888
sau,1999,6748595
sau,2000,6930618
sau,2001,7255197
sau,2002,7619582
sau,2003,8012557
sau,2004,8417427
sau,2005,8820377
sau,2006,9221274
sau,2007,9624884
sau,2008,10032365
sau,2009,10449501
sau,2010,10882510
sau,2011,11390291
sau,2012,11907220
sau,2013,12420913
sau,2014,12915365
sau,2015,13377871
sau,2016,13783339
sau,2017,14164191
sau,2018,14514019
sau,2019,14832131
sau,2020,15122711
sdn,1960,1944626
sdn,1961,1994975
sdn,1962,2049677
sdn,1963,2108499
sdn,1964,2171283
sdn,1965,2237905
sdn,1966,2300035
sdn,1967,2367426
sdn,1968,2439605
sdn,1969,2516006
sdn,1970,2596414
sdn,1971,2672214
sdn,1972,2753647
sdn,1973,2841023
sdn,1974,2934868
sdn,1975,3035522
sdn,1976,3135620
sdn,1977,3244312
sdn,1978,3360948
sdn,1979,3484999
sdn,1980,3616204
sdn,1981,3744464
sdn,1982,3882257
sdn,1983,4028047
sdn,1984,4180076
sdn,1985,4337673
sdn,1986,4487552
sdn,1987,4643468
sdn,1988,4809473
sdn,1989,4990380
sdn,1990,5188637
sdn,1991,5406854
sdn,1992,5641161
sdn,1993,5883830
sdn,1994,6125133
sdn,1995,6358327
sdn,1996,6538362
sdn,1997,6711617
sdn,1998,6882442
sdn,1999,7056574
sdn,2000,7238930
sdn,2001,7428040
sdn,2002,7626734
sdn,2003,7832189
sdn,2004,8041273
sdn,2005,8251409
sdn,2006,8423496
sdn,2007,8597397
sdn,2008,8778244
sdn,2009,8972052
sdn,2010,9183701
sdn,2011,9432985
sdn,2012,9704499
sdn,2013,9995394
sdn,2014,10301129
sdn,2015,10617697
sdn,2016,10933329
sdn,2017,11260949
sdn,2018,11600094
sdn,2019,11950681
sdn,2020,12312389
sen,1960,848154
sen,1961,867929
sen,1962,888389
sen,1963,910398
sen,1964,935591
sen,1965,964879
sen,1966,991641
sen,1967,1023270
sen,1968,1058987
sen,1969,1097572
sen,1970,1138231
sen,1971,1171297
sen,1972,1207818
sen,1973,1246259
sen,1974,1284957
sen,1975,1322851
sen,1976,1340515
sen,1977,1358318
sen,1978,1377337
sen,1979,1399117
sen,1980,1424920
sen,1981,1451749
sen,1982,1483609
sen,1983,1520099
sen,1984,1560904
sen,1985,1605757
sen,1986,1648198
sen,1987,1696436
sen,1988,1749432
sen,1989,1805879
sen,1990,1865168
sen,1991,1923278
sen,1992,1983694
sen,1993,2046147
sen,1994,2110622
sen,1995,2176927
sen,1996,2228212
sen,1997,2281534
sen,1998,2337543
sen,1999,2396578
sen,2000,2459075
sen,2001,2520751
sen,2002,2586847
sen,2003,2657013
sen,2004,2730525
sen,2005,2806805
sen,2006,2880546
sen,2007,2956770
sen,2008,3036039
sen,2009,3119197
sen,2010,3206641
sen,2011,3293016
sen,2012,3384813
sen,2013,3481734
sen,2014,3583512
sen,2015,3690454
sen,2016,3806974
sen,2017,3930882
sen,2018,4061593
sen,2019,4198355
sen,2020,4340698
sgp,1960,487151
sgp,1961,493403
sgp,1962,499316
sgp,1963,506892
sgp,1964,517325
sgp,1965,529396
sgp,1966,547443
sgp,1967,565306
sgp,1968,581960
sgp,1969,599145
sgp,1970,618322
sgp,1971,640170
sgp,1972,662550
sgp,1973,685877
sgp,1974,709066
sgp,1975,732113
sgp,1976,752482
sgp,1977,775882
sgp,1978,799275
sgp,1979,822239
sgp,1980,843108
sgp,1981,894830
sgp,1982,941785
sgp,1983,958159
sgp,1984,979785
sgp,1985,984737
sgp,1986,986901
sgp,1987,1006082
sgp,1988,1036682
sgp,1989,1071867
sgp,1990,1117895
sgp,1991,1154361
sgp,1992,1194453
sgp,1993,1230710
sgp,1994,1276668
sgp,1995,1323568
sgp,1996,1383269
sgp,1997,1439324
sgp,1998,1501372
sgp,1999,1525966
sgp,2000,1562454
sgp,2001,1599213
sgp,2002,1605034
sgp,2003,1575319
sgp,2004,1596056
sgp,2005,1643134
sgp,2006,1715568
sgp,2007,1818361
sgp,2008,1955511
sgp,2009,2053393
sgp,2010,2120603
sgp,2011,2166522
sgp,2012,2218453
sgp,2013,2254217
sgp,2014,2285559
sgp,2015,2314018
sgp,2016,2333172
sgp,2017,2312149
sgp,2018,2292607
sgp,2019,2287093
sgp,2020,2250115
slb,1960,35014
slb,1961,35655
slb,1962,36231
slb,1963,36800
slb,1964,37465
slb,1965,38287
slb,1966,39286
slb,1967,40479
slb,1968,41845
slb,1969,43321
slb,1970,44827
slb,1971,45741
slb,1972,46582
slb,1973,47384
slb,1974,48243
slb,1975,49223
slb,1976,50841
slb,1977,52646
slb,1978,54575
slb,1979,56512
slb,1980,58415
slb,1981,60268
slb,1982,62137
slb,1983,64060
slb,1984,66137
slb,1985,68429
slb,1986,70837
slb,1987,73411
slb,1988,76176
slb,1989,79148
slb,1990,82318
slb,1991,85320
slb,1992,88568
slb,1993,91984
slb,1994,95489
slb,1995,99026
slb,1996,102402
slb,1997,105856
slb,1998,109368
slb,1999,112931
slb,2000,116551
slb,2001,119699
slb,2002,122812
slb,2003,125904
slb,2004,129005
slb,2005,132157
slb,2006,135174
slb,2007,138175
slb,2008,141239
slb,2009,144416
slb,2010,147774
slb,2011,151860
slb,2012,156175
slb,2013,160677
slb,2014,165371
slb,2015,170223
slb,2016,174891
slb,2017,179845
slb,2018,184980
slb,2019,190152
slb,2020,195318
sle,1960,659009
sle,1961,665556
sle,1962,673975
sle,1963,683772
sle,1964,694381
sle,1965,705551
sle,1966,712423
sle,1967,720760
sle,1968,730356
sle,1969,741152
sle,1970,753151
sle,1971,761744
sle,1972,772166
sle,1973,784278
sle,1974,797987
sle,1975,813256
sle,1976,825368
sle,1977,839776
sle,1978,856112
sle,1979,873961
sle,1980,893110
sle,1981,908430
sle,1982,925149
sle,1983,943978
sle,1984,965879
sle,1985,991185
sle,1986,1015478
sle,1987,1044038
sle,1988,1073274
sle,1989,1098986
sle,1990,1119009
sle,1991,1122634
sle,1992,1120246
sle,1993,1115317
sle,1994,1112140
sle,1995,1113554
sle,1996,1114843
sle,1997,1122644
sle,1998,1138335
sle,1999,1163294
sle,2000,1197792
sle,2001,1243647
sle,2002,1301709
sle,2003,1366759
sle,2004,1432704
sle,2005,1495716
sle,2006,1546112
sle,2007,1592344
sle,2008,1636482
sle,2009,1681387
sle,2010,1729015
sle,2011,1773424
sle,2012,1820826
sle,2013,1870947
sle,2014,1923371
sle,2015,1977894
sle,2016,2031743
sle,2017,2087559
sle,2018,2145573
sle,2019,2206224
sle,2020,2269581
slv,1960,696047
slv,1961,713758
slv,1962,732669
slv,1963,752948
slv,1964,775020
slv,1965,799066
slv,1966,821419
slv,1967,845973
slv,1968,872175
slv,1969,899255
slv,1970,926842
slv,1971,953615
slv,1972,980343
slv,1973,1006993
slv,1974,1033748
slv,1975,1060715
slv,1976,1084946
slv,1977,1108850
slv,1978,1132127
slv,1979,1154585
slv,1980,1176344
slv,1981,1197600
slv,1982,1218074
slv,1983,1237818
slv,1984,1257083
slv,1985,1276330
slv,1986,1302042
slv,1987,1327153
slv,1988,1352081
slv,1989,1377297
slv,1990,1402763
slv,1991,1431215
slv,1992,1459113
slv,1993,1485457
slv,1994,1509200
slv,1995,1529887
slv,1996,1546342
slv,1997,1560640
slv,1998,1572797
slv,1999,1583252
slv,2000,1592723
slv,2001,1602887
slv,2002,1612430
slv,2003,1622003
slv,2004,1632177
slv,2005,1643412
slv,2006,1661828
slv,2007,1679143
slv,2008,1696417
slv,2009,1714852
slv,2010,1734880
slv,2011,1756731
slv,2012,1780849
slv,2013,1805483
slv,2014,1828016
slv,2015,1847200
slv,2016,1866899
slv,2017,1883248
slv,2018,1896896
slv,2019,1909444
slv,2020,1921920
som,1960,743459
som,1961,754511
som,1962,767944
som,1963,783427
som,1964,800460
som,1965,818760
som,1966,835100
som,1967,855030
som,1968,875986
som,1969,894982
som,1970,911013
som,1971,913457
som,1972,912992
som,1973,921788
som,1974,954797
som,1975,1019266
som,1976,1134440
som,1977,1286521
som,1978,1452514
som,1979,1604752
som,1980,1726802
som,1981,1785789
som,1982,1806405
som,1983,1805174
som,1984,1802559
som,1985,1811376
som,1986,1826045
som,1987,1852073
som,1988,1883247
som,1989,1911413
som,1990,1932341
som,1991,1932854
som,1992,1929797
som,1993,1929090
som,1994,1937346
som,1995,1958026
som,1996,1991255
som,1997,2040032
som,1998,2099564
som,1999,2165159
som,2000,2233903
som,2001,2294735
som,2002,2362188
som,2003,2434542
som,2004,2509471
som,2005,2585952
som,2006,2651882
som,2007,2718051
som,2008,2786979
som,2009,2862458
som,2010,2946410
som,2011,3025690
som,2012,3115449
som,2013,3213734
som,2014,3316992
som,2015,3423387
som,2016,3531810
som,2017,3642977
som,2018,3758335
som,2019,3880398
som,2020,4010216
srb,1960,2066852
srb,1961,2089595
srb,1962,2110138
srb,1963,2130835
srb,1964,2153863
srb,1965,2178846
srb,1966,2202800
srb,1967,2229573
srb,1968,2257119
srb,1969,2280159
srb,1970,2296868
srb,1971,2312467
srb,1972,2323330
srb,1973,2330740
srb,1974,2338316
srb,1975,2347557
srb,1976,2360848
srb,1977,2373543
srb,1978,2386639
srb,1979,2400834
srb,1980,2415996
srb,1981,2434809
srb,1982,2454341
srb,1983,2473061
srb,1984,2488338
srb,1985,2499067
srb,1986,2511249
srb,1987,2517814
srb,1988,2520695
srb,1989,2522549
srb,1990,2524396
srb,1991,2523617
srb,1992,2539132
srb,1993,2557151
srb,1994,2569901
srb,1995,2534622
srb,1996,2530614
srb,1997,2518730
srb,1998,2502249
srb,1999,2486309
srb,2000,2473141
srb,2001,2468483
srb,2002,2468861
srb,2003,2469508
srb,2004,2472679
srb,2005,2476626
srb,2006,2474955
srb,2007,2475463
srb,2008,2475539
srb,2009,2473422
srb,2010,2467023
srb,2011,2446380
srb,2012,2429896
srb,2013,2410660
srb,2014,2389972
srb,2015,2367409
srb,2016,2346671
srb,2017,2324728
srb,2018,2303095
srb,2019,2284529
srb,2020,2266913
ssd,1960,799531
ssd,1961,810087
ssd,1962,824571
ssd,1963,841515
ssd,1964,858814
ssd,1965,875453
ssd,1966,887282
ssd,1967,899324
ssd,1968,912153
ssd,1969,927018
ssd,1970,944600
ssd,1971,958751
ssd,1972,976499
ssd,1973,997361
ssd,1974,1020562
ssd,1975,1045650
ssd,1976,1066958
ssd,1977,1090623
ssd,1978,1117346
ssd,1979,1148154
ssd,1980,1183383
ssd,1981,1217369
ssd,1982,1256219
ssd,1983,1297205
ssd,1984,1336902
ssd,1985,1373177
ssd,1986,1397663
ssd,1987,1417647
ssd,1988,1431591
ssd,1989,1438125
ssd,1990,1437192
ssd,1991,1412269
ssd,1992,1380805
ssd,1993,1351125
ssd,1994,1332687
ssd,1995,1330836
ssd,1996,1354409
ssd,1997,1400873
ssd,1998,1462552
ssd,1999,1530623
ssd,2000,1599534
ssd,2001,1661578
ssd,2002,1725890
ssd,2003,1795556
ssd,2004,1874400
ssd,2005,1964249
ssd,2006,2064951
ssd,2007,2175589
ssd,2008,2290956
ssd,2009,2405207
ssd,2010,2514453
ssd,2011,2603966
ssd,2012,2686172
ssd,2013,2760828
ssd,2014,2827718
ssd,2015,2887690
ssd,2016,2930775
ssd,2017,2964941
ssd,2018,2997412
ssd,2019,3036979
ssd,2020,3088823
stp,1960,23943
stp,1961,23085
stp,1962,22155
stp,1963,21246
stp,1964,20485
stp,1965,19962
stp,1966,19224
stp,1967,18705
stp,1968,18359
stp,1969,18128
stp,1970,17986
stp,1971,18289
stp,1972,18646
stp,1973,19045
stp,1974,19476
stp,1975,19946
stp,1976,20376
stp,1977,20813
stp,1978,21281
stp,1979,21813
stp,1980,22412
stp,1981,22664
stp,1982,23078
stp,1983,23575
stp,1984,24094
stp,1985,24575
stp,1986,25314
stp,1987,25970
stp,1988,26566
stp,1989,27161
stp,1990,27814
stp,1991,28643
stp,1992,29451
stp,1993,30286
stp,1994,31158
stp,1995,32063
stp,1996,32851
stp,1997,33695
stp,1998,34585
stp,1999,35493
stp,2000,36397
stp,2001,37191
stp,2002,37989
stp,2003,38803
stp,2004,39681
stp,2005,40667
stp,2006,42109
stp,2007,43695
stp,2008,45340
stp,2009,46929
stp,2010,48402
stp,2011,49555
stp,2012,50563
stp,2013,51515
stp,2014,52514
stp,2015,53633
stp,2016,54844
stp,2017,56167
stp,2018,57584
stp,2019,59060
stp,2020,60581
sur,1960,68987
sur,1961,70419
sur,1962,71994
sur,1963,73737
sur,1964,75699
sur,1965,77875
sur,1966,79497
sur,1967,81505
sur,1968,83656
sur,1969,85656
sur,1970,87286
sur,1971,88075
sur,1972,88114
sur,1973,87669
sur,1974,87125
sur,1975,86780
sur,1976,89278
sur,1977,92058
sur,1978,95127
sur,1979,98260
sur,1980,101209
sur,1981,103818
sur,1982,105930
sur,1983,107796
sur,1984,109787
sur,1985,112113
sur,1986,114087
sur,1987,116844
sur,1988,119990
sur,1989,123009
sur,1990,125609
sur,1991,128056
sur,1992,130087
sur,1993,131831
sur,1994,133569
sur,1995,135475
sur,1996,137593
sur,1997,139718
sur,1998,141884
sur,1999,144107
sur,2000,146405
sur,2001,148455
sur,2002,150686
sur,2003,153037
sur,2004,155465
sur,2005,157956
sur,2006,160581
sur,2007,163337
sur,2008,166171
sur,2009,169018
sur,2010,171831
sur,2011,174513
sur,2012,177116
sur,2013,179663
sur,2014,182218
sur,2015,184791
sur,2016,187081
sur,2017,189421
sur,2018,191769
sur,2019,194045
sur,2020,196213
svk,1960,1238977
svk,1961,1277348
svk,1962,1290229
svk,1963,1302032
svk,1964,1316576
svk,1965,1334059
svk,1966,1349310
svk,1967,1367460
svk,1968,1387331
svk,1969,1407430
svk,1970,1421212
svk,1971,1433675
svk,1972,1450321
svk,1973,1467015
svk,1974,1483890
svk,1975,1500598
svk,1976,1511981
svk,1977,1523846
svk,1978,1535808
svk,1979,1548774
svk,1980,1561191
svk,1981,1573378
svk,1982,1589050
svk,1983,1605210
svk,1984,1620059
svk,1985,1633156
svk,1986,1643540
svk,1987,1651162
svk,1988,1658950
svk,1989,1669305
svk,1990,1683457
svk,1991,1690252
svk,1992,1700812
svk,1993,1720663
svk,1994,1742269
svk,1995,1762672
svk,1996,1778342
svk,1997,1794804
svk,1998,1811521
svk,1999,1828821
svk,2000,1842738
svk,2001,1855112
svk,2002,1869386
svk,2003,1882472
svk,2004,1896002
svk,2005,1909490
svk,2006,1917111
svk,2007,1924420
svk,2008,1931562
svk,2009,1937777
svk,2010,1941116
svk,2011,1939357
svk,2012,1937887
svk,2013,1933888
svk,2014,1927530
svk,2015,1918798
svk,2016,1909476
svk,2017,1897989
svk,2018,1885013
svk,2019,1872836
svk,2020,1861599
svn,1960,485902
svn,1961,489929
svn,1962,493785
svn,1963,499012
svn,1964,505472
svn,1965,513371
svn,1966,521928
svn,1967,532017
svn,1968,541605
svn,1969,548979
svn,1970,555657
svn,1971,560863
svn,1972,564700
svn,1973,567779
svn,1974,569308
svn,1975,574029
svn,1976,580634
svn,1977,586343
svn,1978,592122
svn,1979,598813
svn,1980,606248
svn,1981,611607
svn,1982,618500
svn,1983,629317
svn,1984,639509
svn,1985,648856
svn,1986,661224
svn,1987,672191
svn,1988,676449
svn,1989,679748
svn,1990,684211
svn,1991,685909
svn,1992,687156
svn,1993,688492
svn,1994,690788
svn,1995,693807
svn,1996,696926
svn,1997,699162
svn,1998,700506
svn,1999,703817
svn,2000,708694
svn,2001,710756
svn,2002,712634
svn,2003,714012
svn,2004,715180
svn,2005,716797
svn,2006,719718
svn,2007,723796
svn,2008,724391
svn,2009,730079
svn,2010,732147
svn,2011,729816
svn,2012,727834
svn,2013,725154
svn,2014,721333
svn,2015,716231
svn,2016,710442
svn,2017,703667
svn,2018,698596
svn,2019,696284
svn,2020,694672
swe,1960,2468814
swe,1961,2485774
swe,1962,2508329
swe,1963,2532413
swe,1964,2559233
swe,1965,2587562
swe,1966,2610543
swe,1967,2626906
swe,1968,2635692
swe,1969,2647003
swe,1970,2664300
swe,1971,2669704
swe,1972,2664894
swe,1973,2657783
swe,1974,2655631
swe,1975,2658664
swe,1976,2662471
swe,1977,2669137
swe,1978,2676780
swe,1979,2684625
swe,1980,2693898
swe,1981,2700175
swe,1982,2705955
swe,1983,2712231
swe,1984,2719684
swe,1985,2728125
swe,1986,2734729
swe,1987,2743337
swe,1988,2754634
swe,1989,2771379
swe,1990,2791152
swe,1991,2801995
swe,1992,2811651
swe,1993,2822439
swe,1994,2839005
swe,1995,2853603
swe,1996,2856784
swe,1997,2862507
swe,1998,2872231
swe,1999,2883917
swe,2000,2897408
swe,2001,2919868
swe,2002,2938782
swe,2003,2956247
swe,2004,2974794
swe,2005,2994697
swe,2006,3009768
swe,2007,3035421
swe,2008,3063981
swe,2009,3090874
swe,2010,3110777
swe,2011,3120309
swe,2012,3123216
swe,2013,3125074
swe,2014,3131881
swe,2015,3144813
swe,2016,3169006
swe,2017,3199066
swe,2018,3226517
swe,2019,3251771
swe,2020,3269053
swz,1960,82562
swz,1961,83603
swz,1962,84730
swz,1963,86011
swz,1964,87509
swz,1965,89264
swz,1966,91239
swz,1967,93529
swz,1968,96035
swz,1969,98610
swz,1970,101159
swz,1971,102821
swz,1972,104435
swz,1973,106139
swz,1974,108069
swz,1975,110326
swz,1976,112855
swz,1977,115789
swz,1978,119057
swz,1979,122523
swz,1980,126097
swz,1981,129702
swz,1982,133204
swz,1983,136863
swz,1984,141001
swz,1985,145781
swz,1986,151237
swz,1987,157583
swz,1988,164552
swz,1989,171734
swz,1990,178923
swz,1991,186749
swz,1992,193916
swz,1993,200831
swz,1994,208092
swz,1995,216014
swz,1996,223270
swz,1997,231484
swz,1998,240043
swz,1999,247959
swz,2000,254675
swz,2001,258620
swz,2002,260693
swz,2003,261568
swz,2004,262160
swz,2005,263058
swz,2006,264792
swz,2007,266665
swz,2008,268766
swz,2009,271089
swz,2010,273702
swz,2011,277625
swz,2012,282639
swz,2013,288354
swz,2014,294268
swz,2015,300127
swz,2016,307354
swz,2017,314064
swz,2018,320561
swz,2019,327378
swz,2020,334746
syc,1960,11086
syc,1961,11297
syc,1962,11436
syc,1963,11570
syc,1964,11773
syc,1965,12087
syc,1966,12272
syc,1967,12543
syc,1968,12874
syc,1969,13224
syc,1970,13581
syc,1971,14025
syc,1972,14547
syc,1973,14951
syc,1974,15418
syc,1975,15987
syc,1976,16440
syc,1977,16925
syc,1978,17166
syc,1979,17459
syc,1980,17773
syc,1981,18203
syc,1982,18513
syc,1983,18684
syc,1984,18970
syc,1985,19272
syc,1986,19303
syc,1987,20040
syc,1988,20014
syc,1989,20036
syc,1990,20068
syc,1991,20706
syc,1992,21165
syc,1993,21965
syc,1994,22889
syc,1995,23539
syc,1996,23972
syc,1997,24364
syc,1998,24982
syc,1999,25615
syc,2000,25981
syc,2001,26463
syc,2002,27695
syc,2003,27758
syc,2004,28046
syc,2005,28621
syc,2006,29529
syc,2007,30073
syc,2008,31223
syc,2009,31808
syc,2010,33085
syc,2011,32287
syc,2012,32609
syc,2013,33154
syc,2014,33552
syc,2015,34151
syc,2016,34453
syc,2017,34688
syc,2018,34813
syc,2019,34930
syc,2020,35048
syr,1960,1159982
syr,1961,1186200
syr,1962,1212555
syr,1963,1240948
syr,1964,1274331
syr,1965,1314091
syr,1966,1354760
syr,1967,1402184
syr,1968,1454957
syr,1969,1510474
syr,1970,1567176
syr,1971,1620317
syr,1972,1674778
syr,1973,1730750
syr,1974,1788940
syr,1975,1849682
syr,1976,1904175
syr,1977,1961693
syr,1978,2022722
syr,1979,2087810
syr,1980,2157500
syr,1981,2234849
syr,1982,2317806
syr,1983,2405723
syr,1984,2497909
syr,1985,2593955
syr,1986,2688766
syr,1987,2787871
syr,1988,2892050
syr,1989,3002506
syr,1990,3120163
syr,1991,3246702
syr,1992,3381266
syr,1993,3522931
syr,1994,3669528
syr,1995,3819403
syr,1996,3974552
syr,1997,4128749
syr,1998,4283623
syr,1999,4442109
syr,2000,4605026
syr,2001,4734921
syr,2002,4869460
syr,2003,5013427
syr,2004,5171445
syr,2005,5345331
syr,2006,5591485
syr,2007,5847909
syr,2008,6081359
syr,2009,6255788
syr,2010,6350499
syr,2011,6313631
syr,2012,6192384
syr,2013,6022283
syr,2014,5844758
syr,2015,5691475
syr,2016,5565526
syr,2017,5472603
syr,2018,5436566
syr,2019,5485167
syr,2020,5626875
tcd,1960,809252
tcd,1961,819765
tcd,1962,830865
tcd,1963,842902
tcd,1964,856668
tcd,1965,872504
tcd,1966,884670
tcd,1967,899175
tcd,1968,915906
tcd,1969,934414
tcd,1970,954376
tcd,1971,971873
tcd,1972,991149
tcd,1973,1011492
tcd,1974,1032272
tcd,1975,1053152
tcd,1976,1067484
tcd,1977,1082812
tcd,1978,1099309
tcd,1979,1117130
tcd,1980,1136553
tcd,1981,1153618
tcd,1982,1173417
tcd,1983,1196355
tcd,1984,1223010
tcd,1985,1253572
tcd,1986,1284332
tcd,1987,1320158
tcd,1988,1360083
tcd,1989,1402911
tcd,1990,1447917
tcd,1991,1489051
tcd,1992,1533306
tcd,1993,1580878
tcd,1994,1632020
tcd,1995,1686902
tcd,1996,1738941
tcd,1997,1795952
tcd,1998,1858103
tcd,1999,1925595
tcd,2000,1998472
tcd,2001,2070541
tcd,2002,2149530
tcd,2003,2234124
tcd,2004,2322914
tcd,2005,2415173
tcd,2006,2501228
tcd,2007,2591216
tcd,2008,2686194
tcd,2009,2787421
tcd,2010,2895570
tcd,2011,3002202
tcd,2012,3116911
tcd,2013,3238363
tcd,2014,3364931
tcd,2015,3495692
tcd,2016,3621543
tcd,2017,3752213
tcd,2018,3888207
tcd,2019,4030236
tcd,2020,4178615
tgo,1960,416238
tgo,1961,419223
tgo,1962,422427
tgo,1963,427107
tgo,1964,434776
tgo,1965,446178
tgo,1966,461132
tgo,1967,480638
tgo,1968,502552
tgo,1969,524401
tgo,1970,544755
tgo,1971,559636
tgo,1972,572791
tgo,1973,584985
tgo,1974,597233
tgo,1975,610282
tgo,1976,620760
tgo,1977,632234
tgo,1978,645439
tgo,1979,661185
tgo,1980,679876
tgo,1981,700478
tgo,1982,724953
tgo,1983,752152
tgo,1984,780809
tgo,1985,810133
tgo,1986,835863
tgo,1987,862639
tgo,1988,890058
tgo,1989,917722
tgo,1990,945508
tgo,1991,966705
tgo,1992,987955
tgo,1993,1010712
tgo,1994,1036764
tgo,1995,1067292
tgo,1996,1108690
tgo,1997,1154796
tgo,1998,1204072
tgo,1999,1254380
tgo,2000,1304062
tgo,2001,1343913
tgo,2002,1383495
tgo,2003,1423194
tgo,2004,1463669
tgo,2005,1505480
tgo,2006,1546054
tgo,2007,1588786
tgo,2008,1633508
tgo,2009,1680242
tgo,2010,1729069
tgo,2011,1777457
tgo,2012,1828541
tgo,2013,1882294
tgo,2014,1938667
tgo,2015,1997628
tgo,2016,2057319
tgo,2017,2119529
tgo,2018,2184417
tgo,2019,2252044
tgo,2020,2322295
tha,1960,7412043
tha,1961,7590777
tha,1962,7784477
tha,1963,7991740
tha,1964,8209572
tha,1965,8436441
tha,1966,8657279
tha,1967,8889261
tha,1968,9135663
tha,1969,9402285
tha,1970,9692240
tha,1971,9984691
tha,1972,10312745
tha,1973,10668100
tha,1974,11039861
tha,1975,11422045
tha,1976,11805676
tha,1977,12193563
tha,1978,12590188
tha,1979,13004153
tha,1980,13439668
tha,1981,13889460
tha,1982,14351865
tha,1983,14826832
tha,1984,15310989
tha,1985,15800897
tha,1986,16293168
tha,1987,16788438
tha,1988,17276475
tha,1989,17742458
tha,1990,18175838
tha,1991,18549732
tha,1992,18890289
tha,1993,19209603
tha,1994,19525517
tha,1995,19849139
tha,1996,20191225
tha,1997,20538539
tha,1998,20884828
tha,1999,21215031
tha,2000,21518763
tha,2001,21817285
tha,2002,22084667
tha,2003,22327245
tha,2004,22556159
tha,2005,22777633
tha,2006,22982051
tha,2007,23170823
tha,2008,23346388
tha,2009,23509539
tha,2010,23660050
tha,2011,23732867
tha,2012,23814162
tha,2013,23895898
